energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.49674837,2.05758169,0.24603837,1.05300398,0.00550927,0.03006630,0.08689075,0.86778281,0.00457415,0.06606755
-3.49074537,2.07449071,0.23082426,1.06328444,0.00579038,0.02901041,0.08346521,0.88376647,0.00450838,0.06638264
-3.48474237,2.09690099,0.21796039,1.07636398,0.00606085,0.02812207,0.08068390,0.90113397,0.00445258,0.06687466
-3.47873937,2.12424949,0.20731186,1.09196618,0.00631583,0.02741540,0.07853543,0.91965650,0.00440835,0.06752003
-3.47273637,2.15601909,0.19874289,1.10983584,0.00655055,0.02690358,0.07700709,0.93913241,0.00437732,0.06829677
-3.46673337,2.19174866,0.19211950,1.12974310,0.00676040,0.02659883,0.07608541,0.95939152,0.00436112,0.06918510
-3.46073037,2.23103761,0.18731130,1.15148458,0.00694108,0.02651221,0.07575666,0.98029730,0.00436140,0.07016795
-3.45472736,2.27354488,0.18419248,1.17488170,0.00708874,0.02665345,0.07600696,1.00174679,0.00437977,0.07123112
-3.44872436,2.31898265,0.18264194,1.19977624,0.00720003,0.02703065,0.07682227,1.02366818,0.00441779,0.07236344
-3.44272136,2.36710502,0.18254283,1.22602360,0.00727228,0.02764996,0.07818814,1.04601630,0.00447690,0.07355653
-3.43671836,2.41769266,0.18378141,1.25348417,0.00730351,0.02851521,0.08008919,1.06876611,0.00455842,0.07480452
-3.43071536,2.47053433,0.18624553,1.28201349,0.00729254,0.02962750,0.08250849,1.09190466,0.00466345,0.07610354
-3.42471236,2.52540666,0.18982285,1.31145201,0.00723900,0.03098474,0.08542675,1.11542191,0.00479284,0.07745112
-3.41870935,2.58205337,0.19439903,1.34161509,0.00714340,0.03258130,0.08882141,1.13930093,0.00494708,0.07884549
-3.41270635,2.64016569,0.19985590,1.37228411,0.00700704,0.03440760,0.09266581,1.16350820,0.00512629,0.08028478
-3.40670335,2.69936514,0.20607009,1.40319943,0.00683205,0.03644986,0.09692832,1.18798446,0.00533015,0.08176631
-3.40070035,2.75919019,0.21291194,1.43405582,0.00662129,0.03868991,0.10157159,1.21263686,0.00555781,0.08328584
-3.39469735,2.81908794,0.22024506,1.46450088,0.00637827,0.04110512,0.10655206,1.23733291,0.00580791,0.08483700
-3.38869435,2.87841165,0.22792646,1.49413675,0.00610709,0.04366854,0.11181959,1.26189674,0.00607850,0.08641073
-3.38269135,2.93642480,0.23580746,1.52252539,0.00581226,0.04634911,0.11731749,1.28610803,0.00636707,0.08799502
-3.37668834,2.99231184,0.24373521,1.54919724,0.00549861,0.04911216,0.12298277,1.30970385,0.00667056,0.08957474
-3.37068534,3.04519547,0.25155497,1.57366303,0.00517116,0.05191998,0.12874679,1.33238353,0.00698539,0.09113175
-3.36468234,3.09416002,0.25911288,1.59542836,0.00483499,0.05473262,0.13453620,1.35381639,0.00730750,0.09264520
-3.35867934,3.13827987,0.26625928,1.61401037,0.00449509,0.05750881,0.14027422,1.37365219,0.00763243,0.09409207
-3.35267634,3.17665184,0.27285231,1.62895573,0.00415626,0.06020700,0.14588217,1.39153371,0.00795546,0.09544784
-3.34667334,3.20843001,0.27876168,1.63985918,0.00382299,0.06278650,0.15128130,1.40711117,0.00827166,0.09668744
-3.34067034,3.23286143,0.28387235,1.64638160,0.00349941,0.06520865,0.15639469,1.42005755,0.00857605,0.09778627
-3.33466733,3.24932096,0.28808812,1.64826691,0.00318918,0.06743799,0.16114938,1.43008430,0.00886374,0.09872131
-3.32866433,3.25734351,0.29133465,1.64535681,0.00289548,0.06944340,0.16547844,1.43695653,0.00913005,0.09947231
-3.32266133,3.25665224,0.29356200,1.63760274,0.00262097,0.07119914,0.16932297,1.44050704,0.00937069,0.10002298
-3.31665833,3.24718113,0.29474649,1.62507433,0.00236779,0.07268575,0.17263406,1.44064832,0.00958186,0.10036206
-3.31065533,3.22909099,0.29489161,1.60796419,0.00213759,0.07389078,0.17537440,1.43738210,0.00976039,0.10048435
-3.30465233,3.20277780,0.29402818,1.58658840,0.00193154,0.07480932,0.17751974,1.43080577,0.00990385,0.10039153
-3.29864932,3.16887322,0.29221351,1.56138302,0.00175043,0.07544427,0.17905987,1.42111536,0.01001066,0.10009286
-3.29264632,3.12823681,0.28952969,1.53289647,0.00159465,0.07580636,0.17999928,1.40860497,0.01008015,0.09960556
-3.28664332,3.08194039,0.28608110,1.50177825,0.00146435,0.07591395,0.18035735,1.39366249,0.01011256,0.09895501
-3.28064032,3.03124507,0.28199110,1.46876424,0.00135942,0.07579252,0.18016811,1.37676173,0.01010913,0.09817464
-3.27463732,2.97757157,0.27739825,1.43465933,0.00127963,0.07547395,0.17947944,1.35845142,0.01007202,0.09730558
-3.26863432,2.92246523,0.27245200,1.40031785,0.00122462,0.07499557,0.17835190,1.33934126,0.01000426,0.09639603
-3.26263132,2.86755667,0.26730828,1.36662251,0.00119402,0.07439902,0.17685712,1.32008569,0.00990972,0.09550039
-3.25662831,2.81451956,0.26212491,1.33446262,0.00118744,0.07372894,0.17507571,1.30136601,0.00979296,0.09467812
-3.25062531,2.76502700,0.25705728,1.30471213,0.00120452,0.07303159,0.17309497,1.28387135,0.00965909,0.09399247
-3.24462231,2.72070782,0.25225432,1.27820828,0.00124493,0.07235342,0.17100619,1.26827938,0.00951364,0.09350898
-3.23861931,2.68310417,0.24785498,1.25573138,0.00130836,0.07173954,0.16890186,1.25523727,0.00936237,0.09329386
-3.23261631,2.65363183,0.24398531,1.23798626,0.00139454,0.07123236,0.16687278,1.24534363,0.00921111,0.09341231
-3.22661331,2.63354416,0.24075632,1.22558592,0.00150313,0.07087024,0.16500512,1.23913204,0.00906554,0.09392679
-3.22061031,2.62390096,0.23826263,1.21903769,0.00163376,0.07068626,0.16337763,1.23705659,0.00893102,0.09489530
-3.21460730,2.62554284,0.23658186,1.21873228,0.00178592,0.07070726,0.16205902,1.23947996,0.00881243,0.09636971
-3.20860430,2.63907194,0.23577491,1.22493588,0.00195890,0.07095295,0.16110570,1.24666434,0.00871399,0.09839420
-3.20260130,2.66483929,0.23588686,1.23778559,0.00215177,0.07143539,0.16055982,1.25876535,0.00863912,0.10100391
-3.19659830,2.70293924,0.23694854,1.25728814,0.00236326,0.07215861,0.16044784,1.27582920,0.00859034,0.10422371
-3.19059530,2.75321087,0.23897859,1.28332194,0.00259179,0.07311853,0.16077961,1.29779298,0.00856922,0.10806728
-3.18459230,2.81524623,0.24198581,1.31564238,0.00283534,0.07430317,0.16154802,1.32448808,0.00857628,0.11253647
-3.17858929,2.88840523,0.24597169,1.35389019,0.00309148,0.07569303,0.16272926,1.35564646,0.00861102,0.11762094
-3.17258629,2.97183630,0.25093290,1.39760257,0.00335735,0.07726180,0.16428362,1.39090960,0.00867196,0.12329816
-3.16658329,3.06450233,0.25686355,1.44622675,0.00362968,0.07897715,0.16615693,1.42983957,0.00875672,0.12953370
-3.16058029,3.16521085,0.26375713,1.49913554,0.00390483,0.08080186,0.16828249,1.47193206,0.00886208,0.13628196
-3.15457729,3.27264734,0.27160786,1.55564429,0.00417881,0.08269491,0.17058345,1.51663064,0.00898416,0.14348704
-3.14857429,3.38541050,0.28041150,1.61502863,0.00444743,0.08461280,0.17297550,1.56334182,0.00911857,0.15108404
-3.14257129,3.50204826,0.29016536,1.67654255,0.00470634,0.08651088,0.17536994,1.61145046,0.00926058,0.15900053
-3.13656828,3.62109308,0.30086766,1.73943582,0.00495117,0.08834467,0.17767669,1.66033486,0.00940528,0.16715819
-3.13056528,3.74109546,0.31251610,1.80297044,0.00517769,0.09007114,0.17980750,1.70938111,0.00954780,0.17547458
-3.12456228,3.86065441,0.32510584,1.86643526,0.00538186,0.09164996,0.18167888,1.75799627,0.00968346,0.18386494
-3.11855928,3.97844387,0.33862685,1.92915843,0.00556008,0.09304459,0.18321489,1.80561989,0.00980794,0.19224397
-3.11255628,4.09323433,0.35306093,1.99051717,0.00570923,0.09422318,0.18434951,1.85173375,0.00991742,0.20052753
-3.10655328,4.20390921,0.36837852,2.04994471,0.00582681,0.09515936,0.18502861,1.89586949,0.01000866,0.20863412
-3.10055028,4.30947566,0.38453544,2.10693425,0.00591107,0.09583275,0.18521142,1.93761406,0.01007911,0.21648623
-3.09454727,4.40907002,0.40146995,2.16104010,0.00596106,0.09622933,0.18487142,1.97661310,0.01012694,0.22401139
-3.08854427,4.50195835,0.41910020,2.21187632,0.00597671,0.09634153,0.18399670,2.01257234,0.01015103,0.23114300
-3.08254127,4.58753268,0.43732242,2.25911323,0.00595882,0.09616815,0.18258976,2.04525728,0.01015100,0.23782087
-3.07653827,4.66530403,0.45600997,2.30247252,0.00590910,0.09571405,0.18066680,2.07449135,0.01012712,0.24399153
-3.07053527,4.73489334,0.47501340,2.34172154,0.00583011,0.09498972,0.17825659,2.10015314,0.01008024,0.24960829
-3.06453227,4.79602135,0.49416170,2.37666759,0.00572522,0.09401067,0.17539895,2.12217286,0.01001173,0.25463122
-3.05852926,4.84849887,0.51326476,2.40715288,0.00559851,0.09279675,0.17214300,2.14052848,0.00992336,0.25902691
-3.05252626,4.89221829,0.53211695,2.43305089,0.00545469,0.09137142,0.16854525,2.15524198,0.00981723,0.26276825
-3.04652326,4.92714734,0.55050188,2.45426453,0.00529897,0.08976096,0.16466755,2.16637577,0.00969562,0.26583420
-3.04052026,4.95332566,0.56819799,2.47072663,0.00513692,0.08799375,0.16057520,2.17402973,0.00956097,0.26820956
-3.03451726,4.97086434,0.58498498,2.48240265,0.00497435,0.08609954,0.15633509,2.17833857,0.00941574,0.26988490
-3.02851426,4.97994850,0.60065061,2.48929572,0.00481715,0.08410888,0.15201405,2.17946985,0.00926239,0.27085652
-3.02251126,4.98084218,0.61499766,2.49145356,0.00467117,0.08205257,0.14767746,2.17762224,0.00910331,0.27112659
-3.01650825,4.97389499,0.62785063,2.48897673,0.00454205,0.07996126,0.14338812,2.17302387,0.00894080,0.27070336
-3.01050525,4.95954924,0.63906200,2.48202753,0.00443512,0.07786517,0.13920535,2.16593054,0.00877706,0.26960137
-3.00450225,4.93834643,0.64851749,2.47083855,0.00435525,0.07579393,0.13518448,2.15662329,0.00861417,0.26784185
-2.99849925,4.91093176,0.65614025,2.45572016,0.00430677,0.07377640,0.13137641,2.14540532,0.00845413,0.26545289
-2.99249625,4.87805542,0.66189355,2.43706577,0.00429332,0.07184076,0.12782758,2.13259761,0.00829881,0.26246965
-2.98649325,4.84056966,0.66578198,2.41535428,0.00431779,0.07001443,0.12457990,2.11853352,0.00815001,0.25893438
-2.98049025,4.79942067,0.66785096,2.39114876,0.00438225,0.06832419,0.12167092,2.10355196,0.00800947,0.25489626
-2.97448724,4.75563509,0.66818457,2.36509120,0.00448784,0.06679616,0.11913398,2.08798941,0.00787883,0.25041094
-2.96848424,4.71030090,0.66690187,2.33789280,0.00463477,0.06545582,0.11699843,2.07217109,0.00775966,0.24553992
-2.96248124,4.66454332,0.66415182,2.31032003,0.00482223,0.06432789,0.11528971,2.05640146,0.00765343,0.24034958
-2.95647824,4.61949638,0.66010707,2.28317672,0.00504843,0.06343625,0.11402948,2.04095481,0.00756149,0.23491004
-2.95047524,4.57627142,0.65495690,2.25728282,0.00531055,0.06280359,0.11323549,2.02606627,0.00748503,0.22929372
-2.94447224,4.53592401,0.64889981,2.23345052,0.00560477,0.06245112,0.11292152,2.01192412,0.00742506,0.22357383
-2.93846923,4.49942092,0.64213586,2.21245883,0.00592636,0.06239809,0.11309707,1.99866371,0.00738234,0.21782270
-2.93246623,4.46760883,0.63485939,2.19502769,0.00626970,0.06266121,0.11376695,1.98636380,0.00735735,0.21211017
-2.92646323,4.44118640,0.62725229,2.18179271,0.00662840,0.06325403,0.11493086,1.97504554,0.00735026,0.20650192
-2.92046023,4.42068118,0.61947818,2.17328176,0.00699546,0.06418625,0.11658282,1.96467445,0.00736089,0.20105803
-2.91445723,4.40643252,0.61167773,2.16989440,0.00736334,0.06546299,0.11871059,1.95516527,0.00738866,0.19583164
-2.90845423,4.39858130,0.60396527,2.17188517,0.00772423,0.06708404,0.12129509,1.94638974,0.00743261,0.19086797
-2.90245123,4.39706692,0.59642676,2.17935134,0.00807015,0.06904326,0.12430987,1.93818677,0.00749141,0.18620348
-2.89644822,4.40163147,0.58911919,2.19222585,0.00839324,0.07132790,0.12772064,1.93037443,0.00756332,0.18186544
-2.89044522,4.41183095,0.58207126,2.21027568,0.00868591,0.07391821,0.13148496,1.92276309,0.00764627,0.17787171
-2.88444222,4.42705252,0.57528535,2.23310578,0.00894110,0.07678705,0.13555204,1.91516880,0.00773789,0.17423097
-2.87843922,4.44653702,0.56874044,2.26016838,0.00915244,0.07989983,0.13986281,1.90742611,0.00783557,0.17094302
-2.87243622,4.46940558,0.56239594,2.29077757,0.00931447,0.08321459,0.14435026,1.89939936,0.00793652,0.16799951
-2.86643322,4.49468886,0.55619602,2.32412842,0.00942278,0.08668238,0.14893996,1.89099171,0.00803786,0.16538473
-2.86043022,4.52135788,0.55007446,2.35932011,0.00947415,0.09024787,0.15355095,1.88215134,0.00813669,0.16307667
-2.85442721,4.54835501,0.54395945,2.39538241,0.00946665,0.09385025,0.15809698,1.87287419,0.00823017,0.16104813
-2.84842421,4.57462412,0.53777842,2.43130436,0.00939966,0.09742435,0.16248795,1.86320332,0.00831564,0.15926793
-2.84242121,4.59913896,0.53146258,2.46606454,0.00927392,0.10090208,0.16663174,1.85322464,0.00839067,0.15770213
-2.83641821,4.62092897,0.52495099,2.49866166,0.00909145,0.10421398,0.17043620,1.84305954,0.00845316,0.15631530
-2.83041521,4.63910212,0.51819406,2.52814469,0.00885550,0.10729099,0.17381143,1.83285481,0.00850137,0.15507171
-2.82441221,4.65286427,0.51115645,2.55364147,0.00857041,0.11006632,0.17667215,1.82277066,0.00853403,0.15393650
-2.81840920,4.66153512,0.50381913,2.57438486,0.00824150,0.11247729,0.17894009,1.81296765,0.00855034,0.15287678
-2.81240620,4.66456058,0.49618080,2.58973556,0.00787483,0.11446726,0.18054642,1.80359352,0.00855004,0.15186257
-2.80640320,4.66152174,0.48825846,2.59920095,0.00747709,0.11598731,0.18143395,1.79477087,0.00853339,0.15086775
-2.80040020,4.65214060,0.48008728,2.60244919,0.00705534,0.11699785,0.18155917,1.78658657,0.00850120,0.14987077
-2.79439720,4.63628281,0.47171972,2.59931821,0.00661684,0.11746991,0.18089391,1.77908375,0.00845479,0.14885524
-2.78839420,4.61395757,0.46322408,2.58981919,0.00616884,0.11738614,0.17942664,1.77225692,0.00839596,0.14781047
-2.78239120,4.58531496,0.45468240,2.57413462,0.00571844,0.11674144,0.17716318,1.76605061,0.00832696,0.14673167
-2.77638819,4.55064090,0.44618791,2.55261077,0.00527240,0.11554325,0.17412703,1.76036171,0.00825041,0.14562017
-2.77038519,4.51034982,0.43784213,2.52574516,0.00483704,0.11381132,0.17035898,1.75504531,0.00816924,0.14448327
-2.76438219,4.46497519,0.42975165,2.49416924,0.00441809,0.11157721,0.16591626,1.74992379,0.00808656,0.14333405
-2.75837919,4.41515794,0.42202476,2.45862713,0.00402068,0.10888330,0.16087115,1.74479839,0.00800563,0.14219090
-2.75237619,4.36163300,0.41476802,2.41995110,0.00364924,0.10578153,0.15530904,1.73946269,0.00792968,0.14107696
-2.74637319,4.30521374,0.40808290,2.37903469,0.00330749,0.10233178,0.14932612,1.73371686,0.00786189,0.14001927
-2.74037019,4.24677465,0.40206251,2.33680450,0.00299848,0.09860005,0.14302675,1.72738194,0.00780521,0.13904785
-2.73436718,4.18723229,0.39678864,2.29419143,0.00272453,0.09465652,0.13652057,1.72031300,0.00776231,0.13819465
-2.72836418,4.12752463,0.39232904,2.25210252,0.00248732,0.09057344,0.12991949,1.71241041,0.00773545,0.13749232
-2.72236118,4.06858908,0.38873511,2.21139413,0.00228790,0.08642314,0.12333470,1.70362833,0.00772643,0.13697297
-2.71635818,4.01133961,0.38603993,2.17284735,0.00212676,0.08227596,0.11687376,1.69397999,0.00773651,0.13666684
-2.71035518,3.95664331,0.38425685,2.13714626,0.00200382,0.07819847,0.11063787,1.68353925,0.00776634,0.13660098
-2.70435218,3.90529704,0.38337839,2.10485965,0.00191855,0.07425179,0.10471941,1.67243843,0.00781595,0.13679801
-2.69834917,3.85800478,0.38337570,2.07642668,0.00186994,0.07049016,0.09919989,1.66086246,0.00788469,0.13727485
-2.69234617,3.81535650,0.38419845,2.05214669,0.00185657,0.06695986,0.09414821,1.64903984,0.00797130,0.13804169
-2.68634317,3.77780929,0.38577521,2.03217354,0.00187661,0.06369836,0.08961942,1.63723088,0.00807386,0.13910105
-2.68034017,3.74567176,0.38801422,2.01651436,0.00192788,0.06073377,0.08565394,1.62571402,0.00818988,0.14044712
-2.67433717,3.71909246,0.39080477,2.00503293,0.00200785,0.05808471,0.08227713,1.61477114,0.00831632,0.14206528
-2.66833417,3.69805314,0.39401888,1.99745738,0.00211364,0.05576037,0.07949945,1.60467271,0.00844970,0.14393192
-2.66233117,3.68236763,0.39751362,1.99339217,0.00224210,0.05376087,0.07731693,1.59566377,0.00858616,0.14601466
-2.65632816,3.67168673,0.40113381,1.99233393,0.00238976,0.05207793,0.07571202,1.58795151,0.00872157,0.14827276
-2.65032516,3.66550946,0.40471524,1.99369089,0.00255296,0.05069568,0.07465486,1.58169521,0.00885163,0.15065800
-2.64432216,3.66320062,0.40808829,1.99680534,0.00272778,0.04959169,0.07410471,1.57699909,0.00897201,0.15311578
-2.63831916,3.66401437,0.41108206,2.00097845,0.00291021,0.04873815,0.07401172,1.57390839,0.00907843,0.15558661
-2.63231616,3.66712315,0.41352873,2.00549694,0.00309612,0.04810314,0.07431882,1.57240885,0.00916679,0.15800785
-2.62631316,3.67165094,0.41526825,2.00966055,0.00328138,0.04765188,0.07496367,1.57242936,0.00923333,0.16031561
-2.62031016,3.67670958,0.41615312,2.01280956,0.00346197,0.04734811,0.07588080,1.57384771,0.00927465,0.16244690
-2.61430715,3.68143658,0.41605312,2.01435133,0.00363401,0.04715536,0.07700360,1.57649867,0.00928789,0.16434178
-2.60830415,3.68503277,0.41485990,2.01378484,0.00379390,0.04703814,0.07826634,1.58018408,0.00927077,0.16594550
-2.60230115,3.68679785,0.41249104,2.01072219,0.00393841,0.04696310,0.07960607,1.58468400,0.00922169,0.16721055
-2.59629815,3.68616223,0.40889359,2.00490613,0.00406477,0.04689995,0.08096427,1.58976830,0.00913977,0.16809849
-2.59029515,3.68271329,0.40404681,1.99622281,0.00417076,0.04682230,0.08228844,1.59520798,0.00902487,0.16858151
-2.58429215,3.67621490,0.39796385,1.98470889,0.00425479,0.04670827,0.08353332,1.60078550,0.00887764,0.16864359
-2.57828914,3.66661884,0.39069240,1.97055269,0.00431593,0.04654093,0.08466193,1.60630367,0.00869950,0.16828129
-2.57228614,3.65406761,0.38231401,1.95408907,0.00435398,0.04630854,0.08564625,1.61159261,0.00849259,0.16750400
-2.56628314,3.63888843,0.37294231,1.93578794,0.00436948,0.04600459,0.08646768,1.61651467,0.00825977,0.16633378
-2.56028014,3.62157855,0.36271983,1.91623704,0.00436370,0.04562764,0.08711712,1.62096711,0.00800450,0.16480467
-2.55427714,3.60278276,0.35181382,1.89611928,0.00433859,0.04518105,0.08759484,1.62488287,0.00773080,0.16296159
-2.54827414,3.58326424,0.34041095,1.87618572,0.00429679,0.04467252,0.08791004,1.62822940,0.00744313,0.16085886
-2.54227114,3.56387020,0.32871134,1.85722523,0.00424147,0.04411351,0.08808015,1.63100626,0.00714629,0.15855835
-2.53626813,3.54549426,0.31692194,1.84003218,0.00417630,0.04351869,0.08812998,1.63324163,0.00684532,0.15612745
-2.53026513,3.52903750,0.30524979,1.82537350,0.00410534,0.04290520,0.08809064,1.63498847,0.00654538,0.15363691
-2.52426213,3.51537006,0.29389520,1.81395660,0.00403290,0.04229198,0.08799840,1.63632066,0.00625163,0.15115862
-2.51825913,3.50529539,0.28304534,1.80639951,0.00396341,0.04169915,0.08789338,1.63732961,0.00596914,0.14876343
-2.51225613,3.49951875,0.27286848,1.80320460,0.00390134,0.04114735,0.08781827,1.63812158,0.00570280,0.14651918
-2.50625313,3.49862135,0.26350900,1.80473693,0.00385105,0.04065721,0.08781699,1.63881615,0.00545722,0.14448892
-2.50025013,3.50304131,0.25508357,1.81120818,0.00381665,0.04024886,0.08793346,1.63954557,0.00523670,0.14272935
-2.49424712,3.51306188,0.24767847,1.82266670,0.00380198,0.03994153,0.08821031,1.64045530,0.00504514,0.14128963
-2.48824412,3.52880725,0.24134817,1.83899418,0.00381041,0.03975325,0.08868778,1.64170523,0.00488601,0.14021048
-2.48224112,3.55024561,0.23611526,1.85990872,0.00384488,0.03970058,0.08940267,1.64347153,0.00476239,0.13952361
-2.47623812,3.57719886,0.23197154,1.88497422,0.00390776,0.03979844,0.09038737,1.64594849,0.00467687,0.13925144
-2.47023512,3.60935809,0.22888024,1.91361553,0.00400082,0.04005997,0.09166908,1.64935017,0.00463162,0.13940706
-2.46423212,3.64630343,0.22677927,1.94513857,0.00412524,0.04049641,0.09326907,1.65391120,0.00462839,0.13999445
-2.45822911,3.68752716,0.22558511,1.97875438,0.00428159,0.04111703,0.09520208,1.65988642,0.00466853,0.14100887
-2.45222611,3.73245851,0.22519731,2.01360626,0.00446979,0.04192905,0.09747585,1.66754910,0.00475301,0.14243733
-2.44622311,3.78048880,0.22550331,2.04879860,0.00468918,0.04293752,0.10009073,1.67718737,0.00488242,0.14425927
-2.44022011,3.83099567,0.22638331,2.08342637,0.00493849,0.04414524,0.10303939,1.68909890,0.00505707,0.14644720
-2.43421711,3.88336532,0.22771497,2.11660405,0.00521590,0.04555268,0.10630668,1.70358379,0.00527692,0.14896743
-2.42821411,3.93701190,0.22937788,2.14749305,0.00551908,0.04715787,0.10986955,1.72093602,0.00554165,0.15178080
-2.42221111,3.99139332,0.23125745,2.17532650,0.00584520,0.04895631,0.11369711,1.74143356,0.00585068,0.15484350
-2.41620810,4.04602339,0.23324826,2.19943081,0.00619098,0.05094095,0.11775083,1.76532788,0.00620316,0.15810784
-2.41020510,4.10047996,0.23525670,2.21924329,0.00655273,0.05310219,0.12198489,1.79283316,0.00659800,0.16152312
-2.40420210,4.15440925,0.23720292,2.23432538,0.00692640,0.05542793,0.12634661,1.82411581,0.00703386,0.16503654
-2.39819910,4.20752681,0.23902203,2.24437130,0.00730762,0.05790378,0.13077718,1.85928503,0.00750920,0.16859413
-2.39219610,4.25961540,0.24066461,2.24921210,0.00769176,0.06051325,0.13521245,1.89838469,0.00802226,0.17214180
-2.38619310,4.31052047,0.24209663,2.24881512,0.00807396,0.06323818,0.13958398,1.94138724,0.00857112,0.17562645
-2.38019010,4.36014374,0.24329877,2.24327928,0.00844920,0.06605914,0.14382022,1.98818977,0.00915372,0.17899705
-2.37418709,4.40843547,0.24426531,2.23282643,0.00881238,0.06895602,0.14784791,2.03861268,0.00976787,0.18220590
-2.36818409,4.45538597,0.24500267,2.21778949,0.00915836,0.07190861,0.15159361,2.09240083,0.01041135,0.18520975
-2.36218109,4.50101681,0.24552764,2.19859769,0.00948206,0.07489732,0.15498533,2.14922723,0.01108192,0.18797092
-2.35617809,4.54537201,0.24586554,2.17575982,0.00977855,0.07790380,0.15795431,2.20869906,0.01177738,0.19045841
-2.35017509,4.58850956,0.24604819,2.14984591,0.01004311,0.08091159,0.16043676,2.27036575,0.01249563,0.19264875
-2.34417209,4.63049337,0.24611196,2.12146812,0.01027138,0.08390674,0.16237556,2.33372853,0.01323474,0.19452673
-2.33816908,4.67138566,0.24609585,2.09126139,0.01045940,0.08687819,0.16372197,2.39825127,0.01399293,0.19608587
-2.33216608,4.71123993,0.24603963,2.05986449,0.01060373,0.08981815,0.16443706,2.46337177,0.01476867,0.19732861
-2.32616308,4.75009435,0.24598223,2.02790179,0.01070156,0.09272213,0.16449295,2.52851332,0.01556064,0.19826619
-2.32016008,4.78796544,0.24596015,1.99596654,0.01075074,0.09558893,0.16387379,2.59309570,0.01636771,0.19891819
-2.31415708,4.82484220,0.24600613,1.96460568,0.01074993,0.09842026,0.16257638,2.65654546,0.01718895,0.19931171
-2.30815408,4.86068037,0.24614796,1.93430667,0.01069854,0.10122021,0.16061038,2.71830490,0.01802352,0.19948029
-2.30215108,4.89539708,0.24640753,1.90548660,0.01059687,0.10399455,0.15799816,2.77783970,0.01887059,0.19946249
-2.29614807,4.92886586,0.24680000,1.87848360,0.01044605,0.10674975,0.15477420,2.83464478,0.01972923,0.19930021
-2.29014507,4.96091210,0.24733317,1.85355083,0.01024805,0.10949198,0.15098419,2.88824854,0.02059829,0.19903692
-2.28414207,4.99130942,0.24800709,1.83085296,0.01000562,0.11222599,0.14668362,2.93821549,0.02147623,0.19871568
-2.27813907,5.01977707,0.24881380,1.81046526,0.00972224,0.11495395,0.14193621,2.98414739,0.02236095,0.19837725
-2.27213607,5.04597879,0.24973739,1.79237518,0.00940206,0.11767440,0.13681202,3.02568320,0.02324971,0.19805815
-2.26613307,5.06952363,0.25075411,1.77648640,0.00904971,0.12038133,0.13138545,3.06249823,0.02413892,0.19778904
-2.26013007,5.08996909,0.25183294,1.76262529,0.00867029,0.12306340,0.12573311,3.09430286,0.02502408,0.19759319
-2.25412706,5.10682693,0.25293617,1.75054942,0.00826914,0.12570350,0.11993177,3.12084125,0.02589968,0.19748543
-2.24812406,5.11957224,0.25402045,1.73995827,0.00785177,0.12827855,0.11405635,3.14189058,0.02675921,0.19747140
-2.24212106,5.12765566,0.25503791,1.73050552,0.00742369,0.13075967,0.10817820,3.15726114,0.02759511,0.19754727
-2.23611806,5.13051920,0.25593766,1.72181305,0.00699032,0.13311267,0.10236348,3.16679763,0.02839893,0.19769997
-2.23011506,5.12761530,0.25666746,1.71348590,0.00655683,0.13529895,0.09667197,3.17038207,0.02916144,0.19790789
-2.22411206,5.11842901,0.25717557,1.70512817,0.00612807,0.13727667,0.09115619,3.16793816,0.02987283,0.19814200
-2.21810905,5.10250260,0.25741276,1.69635914,0.00570848,0.13900218,0.08586082,3.15943742,0.03052294,0.19836746
-2.21210605,5.07946193,0.25733441,1.68682936,0.00530205,0.14043177,0.08082250,3.14490661,0.03110162,0.19854557
-2.20610305,5.04904343,0.25690261,1.67623593,0.00491225,0.14152340,0.07607001,3.12443628,0.03159903,0.19863592
-2.20010005,5.01112058,0.25608819,1.66433667,0.00454206,0.14223866,0.07162464,3.09818985,0.03200598,0.19859882
-2.19409705,4.96572837,0.25487256,1.65096238,0.00419392,0.14254457,0.06750086,3.06641254,0.03231434,0.19839765
-2.18809405,4.91308437,0.25324929,1.63602681,0.00386982,0.14241526,0.06370719,3.02943949,0.03251738,0.19800126
-2.18209105,4.85360485,0.25122534,1.61953377,0.00357131,0.14183354,0.06024708,2.98770210,0.03261008,0.19738603
-2.17608804,4.78791455,0.24882182,1.60158094,0.00329957,0.14079200,0.05711998,2.94173198,0.03258938,0.19653773
-2.17008504,4.71684904,0.24607424,1.58236008,0.00305547,0.13929388,0.05432226,2.89216159,0.03245447,0.19545284
-2.16408204,4.64144852,0.24303214,1.56215340,0.00283966,0.13735347,0.05184820,2.83972096,0.03220686,0.19413946
-2.15807904,4.56294277,0.23975817,1.54132614,0.00265264,0.13499609,0.04969074,2.78523022,0.03185046,0.19261757
-2.15207604,4.48272702,0.23632649,1.52031535,0.00249484,0.13225758,0.04784217,2.72958748,0.03139153,0.19091874
-2.14607304,4.40232917,0.23282069,1.49961535,0.00236667,0.12918343,0.04629468,2.67375239,0.03083857,0.18908518
-2.14007004,4.32336933,0.22933106,1.47976018,0.00226866,0.12582744,0.04504064,2.61872551,0.03020210,0.18716834
-2.13406703,4.24751301,0.22595155,1.46130386,0.00220142,0.12225011,0.04407283,2.56552423,0.02949435,0.18522689
