energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-0.38119060,2.88347602,1.08448933,0.30093998,0.03317655,0.40926873,0.32637880,1.68889438,0.05114628,0.17039319
-0.37518759,2.92622194,1.10582839,0.30415512,0.03395365,0.41527650,0.31984509,1.71810578,0.05202653,0.16977435
-0.36918459,2.96607635,1.12306570,0.30651969,0.03461784,0.42004316,0.31373202,1.74729729,0.05275162,0.16937038
-0.36318159,3.00261868,1.13579914,0.30797122,0.03516122,0.42344108,0.30813863,1.77631170,0.05330696,0.16920193
-0.35717859,3.03553757,1.14372656,0.30846928,0.03557901,0.42537757,0.30316593,1.80501841,0.05368176,0.16929017
-0.35117559,3.06463700,1.14665373,0.30799662,0.03586976,0.42579752,0.29891589,1.83331397,0.05386934,0.16965645
-0.34517259,3.08984011,1.14449935,0.30655966,0.03603534,0.42468511,0.29549068,1.86112202,0.05386728,0.17032212
-0.33916958,3.11119081,1.13729697,0.30418875,0.03608091,0.42206478,0.29299217,1.88839288,0.05367759,0.17130844
-0.33316658,3.12885317,1.12519387,0.30093774,0.03601486,0.41800111,0.29152174,1.91510277,0.05330676,0.17263679
-0.32716358,3.14310874,1.10844682,0.29688325,0.03584864,0.41259782,0.29118036,1.94125297,0.05276573,0.17432887
-0.32116058,3.15435196,1.08741505,0.29212340,0.03559659,0.40599591,0.29206903,1.96686885,0.05206984,0.17640712
-0.31515758,3.16308364,1.06255066,0.28677623,0.03527579,0.39837084,0.29428932,1.99199893,0.05123866,0.17889520
-0.30915458,3.16990285,1.03438688,0.28097762,0.03490583,0.38992902,0.29794403,2.01671392,0.05029570,0.18181843
-0.30315158,3.17549707,1.00352461,0.27487906,0.03450868,0.38090359,0.30313792,2.04110571,0.04926812,0.18520425
-0.29714857,3.18063087,0.97061774,0.26864496,0.03410851,0.37154962,0.30997808,2.06528623,0.04818631,0.18908252
-0.29114557,3.18613315,0.93635780,0.26244996,0.03373158,0.36213894,0.31857407,2.08938605,0.04708336,0.19348569
-0.28514257,3.19288284,0.90145834,0.25647587,0.03340612,0.35295465,0.32903740,2.11355263,0.04599454,0.19844862
-0.27913957,3.20179324,0.86663967,0.25090866,0.03316227,0.34428541,0.34148032,2.13794792,0.04495663,0.20400822
-0.27313657,3.21379494,0.83261417,0.24593527,0.03303195,0.33641975,0.35601373,2.16274536,0.04400721,0.21020258
-0.26713357,3.22981726,0.80007266,0.24174047,0.03304875,0.32964033,0.37274407,2.18812594,0.04318394,0.21706984
-0.26113057,3.25076828,0.76967201,0.23850356,0.03324779,0.32421838,0.39176917,2.21427327,0.04252371,0.22464654
-0.25512756,3.27751357,0.74202414,0.23639525,0.03366546,0.32040828,0.41317307,2.24136760,0.04206186,0.23296562
-0.24912456,3.31085370,0.71768649,0.23557439,0.03433908,0.31844238,0.43701987,2.26957883,0.04183130,0.24205406
-0.24312156,3.35150070,0.69715397,0.23618486,0.03530645,0.31852613,0.46334676,2.29905847,0.04186171,0.25193022
-0.23711856,3.40005406,0.68085232,0.23835235,0.03660524,0.32083346,0.49215663,2.32993072,0.04217872,0.26260097
-0.23111556,3.45697642,0.66913268,0.24218135,0.03827219,0.32550253,0.52341038,2.36228308,0.04280314,0.27405876
-0.22511256,3.52256994,0.66226741,0.24775214,0.04034216,0.33263187,0.55701950,2.39615666,0.04375026,0.28627870
-0.21910955,3.59695386,0.66044684,0.25511791,0.04284708,0.34227701,0.59283929,2.43153664,0.04502925,0.29921596
-0.21310655,3.68004435,0.66377690,0.26430214,0.04581462,0.35444748,0.63066324,2.46834354,0.04664262,0.31280348
-0.20710355,3.77153763,0.67227770,0.27529617,0.04926689,0.36910461,0.67021898,2.50642567,0.04858584,0.32695029
-0.20110055,3.87089735,0.68588272,0.28805725,0.05321897,0.38615991,0.71116631,2.54555350,0.05084712,0.34154052
-0.19509755,3.97734745,0.70443902,0.30250696,0.05767745,0.40547431,0.75309769,2.58541633,0.05340726,0.35643332
-0.18909455,4.08987146,0.72770819,0.31853030,0.06263909,0.42685841,0.79554140,2.62562200,0.05623981,0.37146371
-0.18309155,4.20721899,0.75536855,0.33597550,0.06808948,0.45007375,0.83796761,2.66569978,0.05931124,0.38644450
-0.17708854,4.32792021,0.78701843,0.35465470,0.07400205,0.47483532,0.87979738,2.70510692,0.06258145,0.40116929
-0.17108554,4.45030851,0.82218090,0.37434550,0.08033726,0.50081537,0.92041437,2.74323879,0.06600437,0.41541647
-0.16508254,4.57255145,0.86031011,0.39479365,0.08704217,0.52764843,0.95917913,2.77944264,0.06952878,0.42895422
-0.15907954,4.69268932,0.90079933,0.41571673,0.09405052,0.55493779,0.99544534,2.81303450,0.07309928,0.44154626
-0.15307654,4.80868077,0.94299064,0.43680892,0.10128317,0.58226312,1.02857761,2.84331881,0.07665745,0.45295830
-0.14707354,4.91845392,0.98618654,0.45774681,0.10864912,0.60918922,1.05797001,2.86961005,0.08014305,0.46296481
-0.14107054,5.01996149,1.02966300,0.47819609,0.11604702,0.63527567,1.08306460,2.89125528,0.08349545,0.47135595
-0.13506753,5.11123786,1.07268397,0.49781901,0.12336725,0.66008715,1.10336921,2.90765689,0.08665499,0.47794436
-0.12906453,5.19045590,1.11451692,0.51628236,0.13049432,0.68320401,1.11847366,2.91829420,0.08956444,0.48257148
-0.12306153,5.25598122,1.15444893,0.53326572,0.13730984,0.70423286,1.12806359,2.92274298,0.09217039,0.48511313
-0.11705853,5.30642146,1.19180289,0.54846971,0.14369564,0.72281662,1.13193138,2.92069185,0.09442458,0.48548420
-0.11105553,5.34066864,1.22595309,0.56162389,0.14953721,0.73864385,1.12998366,2.91195468,0.09628515,0.48364207
-0.10505253,5.35793238,1.25633981,0.57249398,0.15472707,0.75145677,1.12224489,2.89647833,0.09771760,0.47958878
-0.09904952,5.35776270,1.28248211,0.58088822,0.15916816,0.76105775,1.10885706,2.87434523,0.09869570,0.47337170
-0.09304652,5.34006131,1.30398843,0.58666239,0.16277696,0.76731402,1.09007540,2.84577071,0.09920205,0.46508280
-0.08704352,5.30508071,1.32056444,0.58972346,0.16548627,0.77016025,1.06626039,2.81109513,0.09922840,0.45485638
-0.08104052,5.25341147,1.33201788,0.59003163,0.16724749,0.76959905,1.03786638,2.77077122,0.09877574,0.44286559
-0.07503752,5.18595803,1.33826017,0.58760058,0.16803231,0.76569930,1.00542742,2.72534726,0.09785405,0.42931764
-0.06903452,5.10390439,1.33930464,0.58249616,0.16783374,0.75859235,0.96954095,2.67544702,0.09648180,0.41444806
-0.06303152,5.00867128,1.33526166,0.57483328,0.16666642,0.74846642,0.93084994,2.62174729,0.09468526,0.39851420
-0.05702851,4.90186665,1.32633077,0.56477138,0.16456613,0.73555918,0.89002441,2.56495441,0.09249749,0.38178814
-0.05102551,4.78523195,1.31279021,0.55250860,0.16158870,0.72014921,0.84774294,2.50578058,0.08995728,0.36454942
-0.04502251,4.66058630,1.29498448,0.53827491,0.15780810,0.70254636,0.80467489,2.44492135,0.08710785,0.34707770
-0.03901951,4.52977105,1.27331029,0.52232448,0.15331402,0.68308166,0.76146396,2.38303498,0.08399558,0.32964572
-0.03301651,4.39459672,1.24820177,0.50492771,0.14820892,0.66209705,0.71871357,2.32072473,0.08066863,0.31251259
-0.02701351,4.25679447,1.22011533,0.48636311,0.14260473,0.63993546,0.67697447,2.25852450,0.07717567,0.29591790
-0.02101051,4.11797347,1.18951507,0.46690952,0.13661927,0.61693140,0.63673473,2.19688839,0.07356464,0.28007642
-0.01500750,3.97958554,1.15685896,0.44683877,0.13037266,0.59340264,0.59841245,2.13618407,0.06988165,0.26517385
-0.00900450,3.84289774,1.12258667,0.42640918,0.12398367,0.56964295,0.56235088,2.07669026,0.06617001,0.25136346
-0.00300150,3.70897337,1.08710911,0.40586000,0.11756632,0.54591634,0.52881614,2.01859767,0.06246947,0.23876375
0.00300150,3.57866125,1.05080011,0.38540697,0.11122678,0.52245267,0.49799715,1.96201327,0.05881560,0.22745716
0.00900450,3.45259296,1.01399042,0.36523910,0.10506068,0.49944490,0.47000766,1.90696719,0.05523941,0.21748975
0.01500750,3.33118744,0.97696399,0.34551658,0.09915085,0.47704777,0.44488995,1.85342169,0.05176709,0.20887180
0.02101051,3.21466190,0.93995649,0.32636990,0.09356568,0.45537788,0.42262004,1.80128155,0.04841999,0.20157932
0.02701351,3.10304824,0.90315600,0.30790007,0.08835802,0.43451510,0.40311401,1.75040531,0.04521469,0.19555640
0.03301651,2.99621371,0.86670539,0.29017978,0.08356468,0.41450505,0.38623512,1.70061671,0.04216324,0.19071817
0.03901951,2.89388479,0.83070646,0.27325537,0.07920648,0.39536249,0.37180160,1.65171596,0.03927347,0.18695447
0.04502251,2.79567326,0.79522507,0.25714942,0.07528885,0.37707537,0.35959477,1.60349046,0.03654942,0.18413394
0.05102551,2.70110334,0.76029727,0.24186387,0.07180293,0.35960944,0.34936722,1.55572465,0.03399174,0.18210853
0.05702851,2.60963924,0.72593585,0.22738343,0.06872709,0.34291301,0.34085113,1.50820884,0.03159824,0.18071831
0.06303152,2.52071203,0.69213699,0.21367903,0.06602874,0.32692184,0.33376635,1.46074706,0.02936434,0.17979633
0.06903452,2.43374549,0.65888677,0.20071137,0.06366643,0.31156394,0.32782822,1.41316372,0.02728352,0.17917360
0.07503752,2.34818012,0.62616723,0.18843429,0.06159211,0.29676398,0.32275500,1.36530933,0.02534787,0.17868383
0.08104052,2.26349491,0.59396168,0.17679783,0.05975346,0.28244740,0.31827487,1.31706516,0.02354841,0.17816808
0.08704352,2.17922654,0.56225924,0.16575105,0.05809620,0.26854399,0.31413228,1.26834704,0.02187559,0.17747896
0.09304652,2.09498556,0.53105828,0.15524436,0.05656627,0.25499079,0.31009368,1.21910821,0.02031955,0.17648432
0.09904952,2.01046938,0.50036897,0.14523146,0.05511189,0.24173450,0.30595242,1.16934144,0.01887048,0.17507051
0.10505253,1.92547180,0.47021465,0.13567088,0.05368533,0.22873312,0.30153284,1.11908011,0.01751885,0.17314483
0.11105553,1.83988898,0.44063231,0.12652696,0.05224444,0.21595698,0.29669332,1.06839856,0.01625564,0.17063736
0.11705853,1.75372184,0.41167209,0.11777055,0.05075384,0.20338917,0.29132836,1.01741135,0.01507252,0.16750199
0.12306153,1.66707482,0.38339596,0.10937917,0.04918571,0.19102538,0.28536953,0.96627169,0.01396196,0.16371670
0.12906453,1.58015123,0.35587583,0.10133693,0.04752036,0.17887320,0.27878532,0.91516865,0.01291734,0.15928305
0.13506753,1.49324535,0.32919110,0.09363415,0.04574632,0.16695108,0.27157986,0.86432345,0.01193296,0.15422500
0.14107054,1.40673169,0.30342590,0.08626669,0.04386017,0.15528688,0.26379060,0.81398472,0.01100412,0.14858703
0.14707354,1.32105176,0.27866617,0.07923515,0.04186614,0.14391618,0.25548496,0.76442273,0.01012705,0.14243176
0.15307654,1.23669896,0.25499675,0.07254395,0.03977531,0.13288050,0.24675617,0.71592296,0.00929889,0.13583712
0.15907954,1.15420217,0.23249864,0.06620035,0.03760482,0.12222537,0.23771835,0.66877892,0.00851762,0.12889313
0.16508254,1.07410869,0.21124646,0.06021345,0.03537674,0.11199853,0.22850111,0.62328469,0.00778197,0.12169860
0.17108554,0.99696718,0.19130637,0.05459326,0.03311702,0.10224814,0.21924383,0.57972736,0.00709135,0.11435772
0.17708854,0.92331135,0.17273433,0.04934985,0.03085427,0.09302117,0.21008988,0.53837963,0.00644568,0.10697676
0.18309155,0.85364486,0.15557494,0.04449256,0.02861870,0.08436208,0.20118092,0.49949299,0.00584538,0.09966092
0.18909455,0.78842819,0.13986065,0.04002944,0.02644097,0.07631155,0.19265170,0.46329171,0.00529115,0.09251153
0.19509755,0.72806770,0.12561152,0.03596670,0.02435126,0.06890567,0.18462524,0.42996787,0.00478397,0.08562362
0.20110055,0.67290739,0.11283538,0.03230842,0.02237840,0.06217521,0.17720892,0.39967776,0.00432494,0.07908386
0.20710355,0.62322339,0.10152835,0.02905634,0.02054910,0.05614520,0.17049128,0.37253968,0.00391526,0.07296910
0.21310655,0.57922131,0.09167569,0.02620979,0.01888745,0.05083466,0.16453987,0.34863325,0.00355610,0.06734524
0.21910955,0.54103641,0.08325280,0.02376572,0.01741439,0.04625655,0.15939999,0.32800036,0.00324865,0.06226665
0.22511256,0.50873618,0.07622646,0.02171882,0.01614746,0.04241778,0.15509448,0.31064746,0.00299398,0.05777600
0.23111556,0.48232523,0.07055602,0.02006168,0.01510056,0.03931939,0.15162437,0.29654921,0.00279311,0.05390446
0.23711856,0.46175197,0.06619461,0.01878507,0.01428389,0.03695666,0.14897040,0.28565331,0.00264697,0.05067221
0.24312156,0.44691657,0.06309031,0.01787809,0.01370393,0.03531932,0.14709514,0.27788603,0.00255639,0.04808921
0.24912456,0.43767986,0.06118714,0.01732850,0.01336346,0.03439177,0.14594576,0.27315843,0.00252214,0.04615615
0.25512756,0.43387249,0.06042592,0.01712288,0.01326168,0.03415312,0.14545711,0.27137273,0.00254494,0.04486548
0.26113057,0.43530406,0.06074498,0.01724685,0.01339433,0.03457743,0.14555497,0.27242860,0.00262548,0.04420255
0.26713357,0.44177164,0.06208073,0.01768523,0.01375383,0.03563370,0.14615937,0.27622910,0.00276441,0.04414666
0.27313657,0.45306742,0.06436802,0.01842220,0.01432948,0.03728602,0.14718778,0.28268579,0.00296238,0.04467214
0.27913957,0.46898514,0.06754046,0.01944133,0.01510760,0.03949362,0.14855804,0.29172306,0.00322004,0.04574928
0.28514257,0.48932510,0.07153069,0.02072576,0.01607176,0.04221106,0.15019090,0.30328112,0.00353805,0.04734523
0.29114557,0.51389763,0.07627059,0.02225818,0.01720303,0.04538847,0.15201211,0.31731775,0.00391702,0.04942474
0.29714857,0.54252484,0.08169153,0.02402092,0.01848023,0.04897184,0.15395411,0.33380855,0.00435753,0.05195081
0.30315158,0.57504090,0.08772469,0.02599602,0.01988023,0.05290356,0.15595714,0.35274574,0.00486008,0.05488523
0.30915458,0.61129062,0.09430154,0.02816527,0.02137833,0.05712306,0.15796987,0.37413544,0.00542503,0.05818902
0.31515758,0.65112667,0.10135436,0.03051026,0.02294861,0.06156762,0.15994968,0.39799353,0.00605255,0.06182286
0.32116058,0.69440554,0.10881697,0.03301256,0.02456442,0.06617340,0.16186245,0.42434022,0.00674249,0.06574736
0.32716358,0.74098247,0.11662559,0.03565373,0.02619886,0.07087659,0.16368215,0.45319355,0.00749438,0.06992339
0.33316658,0.79070556,0.12471983,0.03841552,0.02782528,0.07561475,0.16539013,0.48456204,0.00830722,0.07431228
0.33916958,0.84340945,0.13304373,0.04127996,0.02941784,0.08032817,0.16697433,0.51843675,0.00917944,0.07887614
0.34517259,0.89890885,0.14154696,0.04422954,0.03095206,0.08496137,0.16842838,0.55478319,0.01010875,0.08357802
0.35117559,0.95699224,0.15018593,0.04724735,0.03240537,0.08946454,0.16975073,0.59353343,0.01109206,0.08838218
0.35717859,1.01741623,0.15892494,0.05031723,0.03375761,0.09379496,0.17094386,0.63457877,0.01212530,0.09325436
0.36318159,1.07990082,0.16773720,0.05342391,0.03499150,0.09791824,0.17201359,0.67776352,0.01320340,0.09816198
0.36918459,1.14412616,0.17660567,0.05655316,0.03609308,0.10180941,0.17296856,0.72288021,0.01432020,0.10307441
0.37518759,1.20973097,0.18552381,0.05969192,0.03705199,0.10545377,0.17381982,0.76966668,0.01546836,0.10796326
0.38119060,1.27631314,0.19449594,0.06282846,0.03786180,0.10884738,0.17458068,0.81780544,0.01663941,0.11280266
0.38719360,1.34343261,0.20353745,0.06595251,0.03852009,0.11199735,0.17526669,0.86692550,0.01782379,0.11756951
0.39319660,1.41061692,0.21267455,0.06905537,0.03902859,0.11492161,0.17589573,0.91660695,0.01901091,0.12224384
0.39919960,1.47736923,0.22194374,0.07213011,0.03939313,0.11764842,0.17648833,0.96638825,0.02018931,0.12680905
0.40520260,1.54317893,0.23139093,0.07517165,0.03962355,0.12021548,0.17706802,1.01577624,0.02134689,0.13125227
0.41120560,1.60753448,0.24107005,0.07817700,0.03973351,0.12266865,0.17766171,1.06425858,0.02247115,0.13556463
0.41720860,1.66993807,0.25104137,0.08114533,0.03974024,0.12506036,0.17830019,1.11131828,0.02354950,0.13974156
0.42321161,1.72992161,0.26136936,0.08407815,0.03966423,0.12744774,0.17901850,1.15644978,0.02456963,0.14378299
0.42921461,1.78706311,0.27212016,0.08697935,0.03952884,0.12989045,0.17985624,1.19917581,0.02551986,0.14769352
0.43521761,1.84100285,0.28335874,0.08985527,0.03935986,0.13244840,0.18085774,1.23906447,0.02638956,0.15148254
0.44122061,1.89145823,0.29514564,0.09271463,0.03918503,0.13517927,0.18207202,1.27574546,0.02716954,0.15516415
0.44722361,1.93823641,0.30753361,0.09556840,0.03903346,0.13813605,0.18355255,1.30892472,0.02785239,0.15875700
0.45322661,1.98124388,0.32056394,0.09842947,0.03893508,0.14136460,0.18535660,1.33839673,0.02843287,0.16228387
0.45922961,2.02049201,0.33426286,0.10131231,0.03891991,0.14490129,0.18754439,1.36405340,0.02890807,0.16577115
0.46523262,2.05609816,0.34863796,0.10423233,0.03901740,0.14877097,0.19017781,1.38588933,0.02927772,0.16924806
0.47123562,2.08828166,0.36367488,0.10720515,0.03925557,0.15298510,0.19331880,1.40400265,0.02954418,0.17274558
0.47723862,2.11735471,0.37933439,0.11024577,0.03966026,0.15754035,0.19702742,1.41859137,0.02971250,0.17629531
0.48324162,2.14370828,0.39555013,0.11336756,0.04025423,0.16241766,0.20135955,1.42994518,0.02979024,0.17992800
0.48924462,2.16779334,0.41222703,0.11658115,0.04105626,0.16758176,0.20636444,1.43843291,0.02978730,0.18367202
0.49524762,2.19009835,0.42924073,0.11989333,0.04208032,0.17298136,0.21208204,1.44448620,0.02971557,0.18755171
0.50125063,2.21112385,0.44643809,0.12330597,0.04333473,0.17854983,0.21854032,1.44858002,0.02958848,0.19158567
0.50725363,2.23135540,0.46363882,0.12681498,0.04482141,0.18420660,0.22575267,1.45121085,0.02942052,0.19578519
0.51325663,2.25123636,0.48063843,0.13040943,0.04653531,0.18985908,0.23371553,1.45287379,0.02922666,0.20015271
0.51925963,2.27114178,0.49721233,0.13407094,0.04846395,0.19540519,0.24240637,1.45403945,0.02902181,0.20468062
0.52526263,2.29135501,0.51312115,0.13777333,0.05058722,0.20073631,0.25178219,1.45513191,0.02882015,0.20935035
0.53126563,2.31204829,0.52811712,0.14148256,0.05287744,0.20574070,0.26177864,1.45650886,0.02863462,0.21413187
0.53726863,2.33326854,0.54195125,0.14515713,0.05529969,0.21030715,0.27230996,1.45844488,0.02847635,0.21898364
0.54327164,2.35492931,0.55438115,0.14874882,0.05781246,0.21432878,0.28326962,1.46111876,0.02835427,0.22385320
0.54927464,2.37680948,0.56517920,0.15220389,0.06036861,0.21770685,0.29453196,1.46460552,0.02827471,0.22867816
0.55527764,2.39855903,0.57414061,0.15546461,0.06291665,0.22035450,0.30595463,1.46887348,0.02824124,0.23338789
0.56128064,2.41971176,0.58109130,0.15847119,0.06540226,0.22220007,0.31738184,1.47378670,0.02825452,0.23790563
0.56728364,2.43970460,0.58589498,0.16116393,0.06777006,0.22319021,0.32864842,1.47911247,0.02831242,0.24215109
0.57328664,2.45790259,0.58845937,0.16348562,0.06996556,0.22329227,0.33958439,1.48453364,0.02841017,0.24604345
0.57928964,2.47362840,0.58874113,0.16538402,0.07193717,0.22249625,0.35002000,1.48966511,0.02854071,0.24950453
0.58529265,2.48619517,0.58674934,0.16681430,0.07363822,0.22081596,0.35979099,1.49407360,0.02869512,0.25246208
0.59129565,2.49494086,0.58254744,0.16774142,0.07502893,0.21828957,0.36874383,1.49729982,0.02886322,0.25485313
0.59729865,2.49926268,0.57625340,0.16814221,0.07607816,0.21497938,0.37674070,1.49888184,0.02903415,0.25662695
0.60330165,2.49864976,0.56803828,0.16800711,0.07676495,0.21097092,0.38366404,1.49837847,0.02919706,0.25774783
0.60930465,2.49271245,0.55812309,0.16734148,0.07707967,0.20637141,0.38942038,1.49539167,0.02934179,0.25819721
0.61530765,2.48120693,0.54677415,0.16616642,0.07702481,0.20130770,0.39394337,1.48958672,0.02945953,0.25797534
0.62131066,2.46405378,0.53429707,0.16451888,0.07661534,0.19592358,0.39719568,1.48070928,0.02954344,0.25710210
0.62731366,2.44134966,0.52102963,0.16245134,0.07587853,0.19037683,0.39916998,1.46859866,0.02958914,0.25561709
0.63331666,2.41337154,0.50733372,0.16003069,0.07485341,0.18483585,0.39988866,1.45319651,0.02959513,0.25357900
0.63931966,2.38057321,0.49358666,0.15733670,0.07358967,0.17947617,0.39940250,1.43455093,0.02956306,0.25106409
0.64532266,2.34357432,0.48017221,0.15445978,0.07214620,0.17447672,0.39778831,1.41281557,0.02949789,0.24816407
0.65132566,2.30314246,0.46747138,0.15149842,0.07058933,0.17001615,0.39514568,1.38824420,0.02940780,0.24498327
0.65732866,2.26016906,0.45585349,0.14855618,0.06899062,0.16626910,0.39159297,1.36118103,0.02930406,0.24163540
0.66333167,2.21564042,0.44566761,0.14573849,0.06742465,0.16340258,0.38726282,1.33204733,0.02920069,0.23823986
0.66933467,2.17060495,0.43723452,0.14314932,0.06596655,0.16157251,0.38229727,1.30132520,0.02911403,0.23491797
0.67533767,2.12613834,0.43083952,0.14088781,0.06468956,0.16092037,0.37684295,1.26953941,0.02906214,0.23178907
0.68134067,2.08330797,0.42672611,0.13904516,0.06366270,0.16157007,0.37104625,1.23723803,0.02906423,0.22896682
0.68734367,2.04313822,0.42509074,0.13770168,0.06294847,0.16362512,0.36504896,1.20497306,0.02913994,0.22655576
0.69334667,2.00657792,0.42607859,0.13692430,0.06260093,0.16716599,0.35898440,1.17328173,0.02930865,0.22464828
0.69934967,1.97447130,0.42978054,0.13676447,0.06266398,0.17224782,0.35297420,1.14266937,0.02958880,0.22332209
0.70535268,1.94753342,0.43623129,0.13725670,0.06316999,0.17889842,0.34712585,1.11359455,0.02999724,0.22263832
0.71135568,1.92633077,0.44540864,0.13841759,0.06413883,0.18711672,0.34153110,1.08645688,0.03054868,0.22264021
0.71735868,1.91126772,0.45723389,0.14024559,0.06557732,0.19687154,0.33626510,1.06158799,0.03125519,0.22335248
0.72336168,1.90257889,0.47157331,0.14272121,0.06747903,0.20810087,0.33138640,1.03924571,0.03212581,0.22478128
0.72936468,1.90032753,0.48824064,0.14580795,0.06982459,0.22071172,0.32693757,1.01961157,0.03316636,0.22691475
0.73536768,1.90440964,0.50700051,0.14945367,0.07258232,0.23458044,0.32294651,1.00279141,0.03437924,0.22972412
0.74137069,1.91456333,0.52757273,0.15359246,0.07570924,0.24955373,0.31942813,0.98881881,0.03576344,0.23316521
0.74737369,1.93038286,0.54963736,0.15814681,0.07915239,0.26545028,0.31638639,0.97766109,0.03731471,0.23718029
0.75337669,1.95133659,0.57284050,0.16303016,0.08285048,0.28206309,0.31381660,0.96922727,0.03902569,0.24170018
0.75937969,1.97678806,0.59680064,0.16814949,0.08673572,0.29916254,0.31170759,0.96337757,0.04088630,0.24664658
0.76538269,2.00601933,0.62111553,0.17340811,0.09073580,0.31650012,0.31004397,0.95993399,0.04288408,0.25193439
0.77138569,2.03825568,0.64536953,0.17870831,0.09477598,0.33381280,0.30880806,0.95869139,0.04500470,0.25747404
0.77738869,2.07269099,0.66914127,0.18395398,0.09878118,0.35082814,0.30798164,0.95942867,0.04723235,0.26317388
0.78339170,2.10851279,0.69201150,0.18905294,0.10267807,0.36726975,0.30754726,0.96191961,0.04955033,0.26894225
0.78939470,2.14492650,0.71357113,0.19391906,0.10639697,0.38286325,0.30748928,0.96594305,0.05194147,0.27468957
0.79539770,2.18117803,0.73342924,0.19847406,0.10987362,0.39734248,0.30779449,0.97129202,0.05438864,0.28033017
0.80140070,2.21657427,0.75122093,0.20264894,0.11305068,0.41045576,0.30845237,0.97778170,0.05687513,0.28578396
0.80740370,2.25050100,0.76661486,0.20638500,0.11587900,0.42197203,0.30945505,0.98525594,0.05938500,0.29097785
0.81340670,2.28243775,0.77932039,0.20963457,0.11831849,0.43168667,0.31079707,0.99359232,0.06190336,0.29584699
0.81940970,2.31196937,0.78909394,0.21236128,0.12033876,0.43942678,0.31247483,1.00270557,0.06441657,0.30033586
0.82541271,2.33879408,0.79574458,0.21454007,0.12191926,0.44505572,0.31448608,1.01254940,0.06691232,0.30439908
0.83141571,2.36272785,0.79913852,0.21615685,0.12304928,0.44847674,0.31682922,1.02311676,0.06937964,0.30800207
0.83741871,2.38370512,0.79920245,0.21720789,0.12372744,0.44963542,0.31950272,1.03443849,0.07180881,0.31112151
0.84342171,2.40177590,0.79592535,0.21769907,0.12396106,0.44852109,0.32250454,1.04658055,0.07419125,0.31374562
0.84942471,2.41709943,0.78935893,0.21764492,0.12376522,0.44516678,0.32583171,1.05963997,0.07651924,0.31587426
0.85542771,2.42993464,0.77961640,0.21706752,0.12316168,0.43964799,0.32948000,1.07373948,0.07878571,0.31751878
0.86143072,2.44062791,0.76686957,0.21599547,0.12217765,0.43208019,0.33344382,1.08902124,0.08098391,0.31870179
0.86743372,2.44959843,0.75134450,0.21446274,0.12084463,0.42261515,0.33771615,1.10563971,0.08310715,0.31945661
0.87343672,2.45732184,0.73331547,0.21250762,0.11919710,0.41143623,0.34228874,1.12375407,0.08514852,0.31982669
0.87943972,2.46431274,0.71309783,0.21017175,0.11727147,0.39875290,0.34715239,1.14352028,0.08710067,0.31986473
0.88544272,2.47110674,0.69103958,0.20749922,0.11510501,0.38479463,0.35229734,1.16508321,0.08895563,0.31963177
0.89144572,2.47824277,0.66751225,0.20453580,0.11273504,0.36980447,0.35771374,1.18856916,0.09070474,0.31919605
0.89744872,2.48624640,0.64290122,0.20132837,0.11019824,0.35403257,0.36339227,1.21407901,0.09233866,0.31863192
0.90345173,2.49561470,0.61759598,0.19792439,0.10753020,0.33772980,0.36932474,1.24168233,0.09384749,0.31801854
0.90945473,2.50680341,0.59198049,0.19437158,0.10476516,0.32114189,0.37550480,1.27141286,0.09522095,0.31743877
0.91545773,2.52021682,0.56642424,0.19071771,0.10193589,0.30450411,0.38192874,1.30326539,0.09644871,0.31697792
0.92146073,2.53620078,0.54127410,0.18701045,0.09907380,0.28803684,0.38859625,1.33719449,0.09752076,0.31672273
0.92746373,2.55503906,0.51684741,0.18329738,0.09620908,0.27194194,0.39551138,1.37311502,0.09842788,0.31676041
0.93346673,2.57695310,0.49342643,0.17962602,0.09337095,0.25640018,0.40268344,1.41090455,0.09916210,0.31717789
0.93946973,2.60210508,0.47125434,0.17604386,0.09058797,0.24156963,0.41012804,1.45040771,0.09971723,0.31806118
0.94547274,2.63060396,0.45053288,0.17259850,0.08788829,0.22758497,0.41786812,1.49144214,0.10008934,0.31949503
0.95147574,2.66251402,0.43142161,0.16933759,0.08529987,0.21455771,0.42593495,1.53380604,0.10027722,0.32156266
0.95747874,2.69786525,0.41403873,0.16630888,0.08285059,0.20257709,0.43436914,1.57728669,0.10028278,0.32434569
0.96348174,2.73666486,0.39846330,0.16356008,0.08056824,0.19171163,0.44322146,1.62166978,0.10011130,0.32792414
0.96948474,2.77890904,0.38473864,0.16113860,0.07848039,0.18201104,0.45255348,1.66674880,0.09977166,0.33237645
0.97548774,2.82459397,0.37287672,0.15909122,0.07661409,0.17350840,0.46243783,1.71233413,0.09927636,0.33777947
0.98149075,2.87372526,0.36286317,0.15746353,0.07499538,0.16622246,0.47295806,1.75826110,0.09864147,0.34420821
0.98749375,2.92632501,0.35466263,0.15629925,0.07364873,0.16015977,0.48420799,1.80439656,0.09788634,0.35173546
0.99349675,2.98243559,0.34822422,0.15563935,0.07259631,0.15531673,0.49629036,1.85064337,0.09703331,0.36043094
0.99949975,3.04211969,0.34348664,0.15552107,0.07185716,0.15168130,0.50931481,1.89694249,0.09610716,0.37036022
