energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.04652326,1.20829871,0.54240949,0.65768835,0.11173067,0.34991752,0.00085263,0.00709329,0.00263803,0.01984017
-3.04052026,1.28156299,0.59034113,0.70359717,0.12320388,0.35551200,0.00090513,0.00790855,0.00289303,0.02261554
-3.03451726,1.36173197,0.64257125,0.75324103,0.13584764,0.36255117,0.00095717,0.00877602,0.00315726,0.02566854
-3.02851426,1.44911743,0.69920055,0.80675062,0.14968742,0.37121135,0.00100830,0.00969314,0.00342938,0.02900251
-3.02251126,1.54389439,0.76023913,0.86417932,0.16472783,0.38164629,0.00105807,0.01065640,0.00370791,0.03261573
-3.01650825,1.64607748,0.82559237,0.92548971,0.18094951,0.39398214,0.00110607,0.01166120,0.00399129,0.03650077
-3.01050525,1.75549988,0.89504873,0.99054161,0.19830639,0.40831259,0.00115193,0.01270190,0.00427785,0.04064390
-3.00450225,1.87179590,0.96827033,1.05908240,0.21672333,0.42469434,0.00119536,0.01377171,0.00456586,0.04502464
-2.99849925,1.99438819,1.04478697,1.13074009,0.23609459,0.44314290,0.00123610,0.01486276,0.00485351,0.04961553
-2.99249625,2.12248048,1.12399409,1.20501983,0.25628295,0.46362902,0.00127398,0.01596607,0.00513893,0.05438201
-2.98649325,2.25505663,1.20515529,1.28130418,0.27711986,0.48607580,0.00130891,0.01707166,0.00542017,0.05928263
-2.98049025,2.39088673,1.28740970,1.35885758,0.29840652,0.51035667,0.00134088,0.01816859,0.00569524,0.06426948
-2.97448724,2.52854043,1.36978428,1.43683512,0.31991615,0.53629449,0.00136993,0.01924513,0.00596207,0.06928883
-2.96848424,2.66640791,1.45121108,1.51429575,0.34139733,0.56366175,0.00139618,0.02028889,0.00621852,0.07428205
-2.96248124,2.80272801,1.53054905,1.59021960,0.36257836,0.59218226,0.00141979,0.02128706,0.00646239,0.07918681
-2.95647824,2.93562336,1.60660989,1.66352929,0.38317276,0.62153422,0.00144096,0.02222659,0.00669143,0.08393837
-2.95047524,3.06314148,1.67818725,1.73311438,0.40288549,0.65135498,0.00145990,0.02309453,0.00690333,0.08847118
-2.94447224,3.18330085,1.74408810,1.79785855,0.42141999,0.68124730,0.00147681,0.02387823,0.00709577,0.09272042
-2.93846923,3.29414067,1.80316546,1.85666839,0.43848560,0.71078733,0.00149188,0.02456571,0.00726644,0.09662376
-2.93246623,3.39377249,1.85435092,1.90850297,0.45380521,0.73953401,0.00150527,0.02514594,0.00741305,0.10012299
-2.92646323,3.48043220,1.89668595,1.95240307,0.46712287,0.76703983,0.00151705,0.02560915,0.00753340,0.10316564
-2.92046023,3.55253039,1.92935057,1.98751886,0.47821099,0.79286274,0.00152725,0.02594711,0.00762546,0.10570645
-2.91445723,3.60869928,1.95168822,2.01313525,0.48687693,0.81657873,0.00153583,0.02615339,0.00768737,0.10770866
-2.90845423,3.64783437,1.96322586,2.02869360,0.49296870,0.83779487,0.00154266,0.02622359,0.00771754,0.10914502
-2.90245123,3.66912939,1.96368841,2.03380912,0.49637949,0.85616226,0.00154753,0.02615552,0.00771472,0.10999861
-2.89644822,3.67210294,1.95300702,2.02828322,0.49705091,0.87138835,0.00155017,0.02594928,0.00767802,0.11026323
-2.89044522,3.65661592,1.93132068,2.01211034,0.49497477,0.88324827,0.00155027,0.02560733,0.00760700,0.10994362
-2.88444222,3.62287902,1.89897148,1.98547901,0.49019339,0.89159451,0.00154744,0.02513448,0.00750171,0.10905524
-2.87843922,3.57144988,1.85649343,1.94876703,0.48279834,0.89636454,0.00154129,0.02453780,0.00736271,0.10762386
-2.87243622,3.50322016,1.80459571,1.90253122,0.47292779,0.89758595,0.00153143,0.02382645,0.00719107,0.10568475
-2.86643322,3.41939276,1.74414091,1.84749192,0.46076246,0.89537874,0.00151749,0.02301150,0.00698841,0.10328175
-2.86043022,3.32145029,1.67611933,1.78451310,0.44652050,0.88995450,0.00149911,0.02210564,0.00675686,0.10046609
-2.85442721,3.21111582,1.60162044,1.71457879,0.43045126,0.88161245,0.00147604,0.02112288,0.00649902,0.09729499
-2.84842421,3.09030727,1.52180263,1.63876679,0.41282853,0.87073216,0.00144809,0.02007821,0.00621794,0.09383027
-2.84242121,2.96108728,1.43786243,1.55822058,0.39394317,0.85776339,0.00141514,0.01898725,0.00591701,0.09013684
-2.83641821,2.82561006,1.35100439,1.47412062,0.37409562,0.84321293,0.00137723,0.01786587,0.00559991,0.08628115
-2.83041521,2.68606721,1.26241260,1.38765588,0.35358847,0.82762932,0.00133447,0.01672986,0.00527054,0.08232969
-2.82441221,2.54463417,1.17322469,1.29999660,0.33271930,0.81158549,0.00128711,0.01559459,0.00493289,0.07834760
-2.81840920,2.40341906,1.08450916,1.21226914,0.31177407,0.79566041,0.00123550,0.01447472,0.00459100,0.07439730
-2.81240620,2.26441534,0.99724640,1.12553360,0.29102115,0.78042006,0.00118010,0.01338394,0.00424883,0.07053727
-2.80640320,2.12945977,0.91231386,1.04076475,0.27070629,0.76639868,0.00112147,0.01233479,0.00391018,0.06682104
-2.80040020,2.00019673,0.83047539,0.95883676,0.25104841,0.75408099,0.00106023,0.01133851,0.00357865,0.06329618
-2.79439720,1.87804967,0.75237482,0.88051184,0.23223652,0.74388605,0.00099708,0.01040494,0.00325756,0.06000367
-2.78839420,1.76420045,0.67853344,0.80643304,0.21442761,0.73615345,0.00093275,0.00954256,0.00294989,0.05697727
-2.78239120,1.65957667,0.60935119,0.73712097,0.19774553,0.73113249,0.00086799,0.00875846,0.00265828,0.05424320
-2.77638819,1.56484729,0.54511101,0.67297442,0.18228101,0.72897460,0.00080355,0.00805846,0.00238498,0.05181992
-2.77038519,1.48042599,0.48598588,0.61427443,0.16809236,0.72972957,0.00074016,0.00744725,0.00213186,0.04971817
-2.76438219,1.40648215,0.43204812,0.56119155,0.15520725,0.73334560,0.00067852,0.00692853,0.00190043,0.04794115
-2.75837919,1.34295846,0.38328018,0.51379564,0.14362497,0.73967321,0.00061928,0.00650523,0.00169184,0.04648491
-2.75237619,1.28959451,0.33958660,0.47206793,0.13331943,0.74847290,0.00056302,0.00617968,0.00150694,0.04533886
-2.74637319,1.24595522,0.30080654,0.43591460,0.12424257,0.75942616,0.00051025,0.00595382,0.00134628,0.04448652
-2.74037019,1.21146287,0.26672637,0.40518132,0.11632803,0.77214944,0.00046143,0.00582939,0.00121019,0.04390632
-2.73436718,1.18543172,0.23709201,0.37966831,0.10949511,0.78621050,0.00041692,0.00580808,0.00109879,0.04357257
-2.72836418,1.16710363,0.21162067,0.35914527,0.10365267,0.80114632,0.00037703,0.00589162,0.00101203,0.04345653
-2.72236118,1.15568360,0.19001163,0.34336568,0.09870308,0.81648196,0.00034198,0.00608191,0.00094977,0.04352749
-2.71635818,1.15037374,0.17195592,0.33207997,0.09454588,0.83174949,0.00031195,0.00638100,0.00091175,0.04375398
-2.71035518,1.15040472,0.15714479,0.32504714,0.09108123,0.84650613,0.00028707,0.00679107,0.00089767,0.04410485
-2.70435218,1.15506333,0.14527674,0.32204444,0.08821292,0.86035103,0.00026741,0.00731432,0.00090718,0.04455044
-2.69834917,1.16371532,0.13606321,0.32287485,0.08585108,0.87293968,0.00025302,0.00795285,0.00093986,0.04506355
-2.69234617,1.17582289,0.12923288,0.32737198,0.08391424,0.88399569,0.00024392,0.00870844,0.00099529,0.04562040
-2.68634317,1.19095599,0.12453459,0.33540248,0.08233099,0.89331924,0.00024011,0.00958232,0.00107299,0.04620139
-2.68034017,1.20879742,0.12173904,0.34686562,0.08104112,0.90079198,0.00024157,0.01057494,0.00117242,0.04679170
-2.67433717,1.22914149,0.12063935,0.36169036,0.07999610,0.90637818,0.00024826,0.01168563,0.00129296,0.04738166
-2.66833417,1.25188652,0.12105054,0.37982987,0.07915927,0.91012229,0.00026015,0.01291239,0.00143393,0.04796695
-2.66233117,1.27702174,0.12280824,0.40125386,0.07850536,0.91214282,0.00027717,0.01425157,0.00159450,0.04854855
-2.65632816,1.30460917,0.12576668,0.42593905,0.07801975,0.91262329,0.00029924,0.01569771,0.00177371,0.04913242
-2.65032516,1.33476155,0.12979613,0.45385824,0.07769727,0.91180026,0.00032622,0.01724333,0.00197047,0.04972906
-2.64432216,1.36761744,0.13478010,0.48496859,0.07754079,0.90994949,0.00035798,0.01887885,0.00218351,0.05035277
-2.63831916,1.40331472,0.14061229,0.51919957,0.07755961,0.90737063,0.00039430,0.02059253,0.00241139,0.05102081
-2.63231616,1.44196391,0.14719363,0.55644142,0.07776762,0.90437121,0.00043493,0.02237058,0.00265250,0.05175233
-2.62631316,1.48362267,0.15442947,0.59653466,0.07818155,0.90125087,0.00047952,0.02419727,0.00290506,0.05256732
-2.62031016,1.52827282,0.16222705,0.63926136,0.07881915,0.89828627,0.00052768,0.02605516,0.00316713,0.05348541
-2.61430715,1.57580108,0.17049343,0.68433872,0.07969750,0.89571764,0.00057891,0.02792543,0.00343665,0.05452468
-2.60830415,1.62598466,0.17913394,0.73141547,0.08083145,0.89373729,0.00063264,0.02978823,0.00371141,0.05570057
-2.60230115,1.67848238,0.18805119,0.78007153,0.08223228,0.89248077,0.00068823,0.03162313,0.00398915,0.05702481
-2.59629815,1.73283208,0.19714461,0.82982107,0.08390661,0.89202095,0.00074494,0.03340957,0.00426754,0.05850452
-2.59029515,1.78845432,0.20631069,0.88011917,0.08585555,0.89236509,0.00080199,0.03512733,0.00454422,0.06014146
-2.58429215,1.84466251,0.21544369,0.93037181,0.08807411,0.89345521,0.00085855,0.03675703,0.00481685,0.06193156
-2.57828914,1.90067894,0.22443689,0.97994903,0.09055098,0.89517138,0.00091373,0.03828052,0.00508312,0.06386455
-2.57228614,1.95565613,0.23318416,1.02820073,0.09326848,0.89733790,0.00096668,0.03968129,0.00534080,0.06592396
-2.56628314,2.00870248,0.24158195,1.07447450,0.09620285,0.89973193,0.00101654,0.04094482,0.00558773,0.06808729
-2.56028014,2.05891108,0.24953137,1.11813484,0.09932476,0.90209412,0.00106252,0.04205880,0.00582190,0.07032648
-2.55427714,2.10539046,0.25694036,1.15858276,0.10260000,0.90414075,0.00110391,0.04301333,0.00604142,0.07260851
-2.54827414,2.14729581,0.26372585,1.19527512,0.10599039,0.90557671,0.00114008,0.04380097,0.00624456,0.07489636
-2.54227114,2.18385939,0.26981571,1.22774272,0.10945486,0.90610891,0.00117058,0.04441681,0.00642978,0.07714998
-2.53626813,2.21441874,0.27515050,1.25560649,0.11295053,0.90545935,0.00119510,0.04485837,0.00659572,0.07932751
-2.53026513,2.23844155,0.27968488,1.27859082,0.11643402,0.90337743,0.00121350,0.04512548,0.00674124,0.08138654
-2.52426213,2.25554617,0.28338863,1.29653389,0.11986267,0.89965097,0.00122584,0.04522016,0.00686540,0.08328544
-2.51825913,2.26551706,0.28624726,1.30939410,0.12319581,0.89411556,0.00123240,0.04514635,0.00696754,0.08498464
-2.51225613,2.26831447,0.28826226,1.31725279,0.12639603,0.88666185,0.00123364,0.04490979,0.00704724,0.08644795
-2.50625313,2.26407827,0.28945083,1.32031290,0.12943027,0.87724064,0.00123020,0.04451774,0.00710436,0.08764370
-2.50025013,2.25312580,0.28984524,1.31889379,0.13227092,0.86586563,0.00122292,0.04397882,0.00713907,0.08854578
-2.49424712,2.23594403,0.28949193,1.31342252,0.13489668,0.85261373,0.00121279,0.04330279,0.00715183,0.08913455
-2.48824412,2.21317631,0.28845011,1.30442188,0.13729325,0.83762317,0.00120090,0.04250047,0.00714346,0.08939747
-2.48224112,2.18560459,0.28679020,1.29249571,0.13945383,0.82108937,0.00118845,0.04158351,0.00711507,0.08932957
-2.47623812,2.15412762,0.28459201,1.27831215,0.14137935,0.80325901,0.00117668,0.04056435,0.00706813,0.08893365
-2.47023512,2.11973607,0.28194273,1.26258525,0.14307842,0.78442250,0.00116684,0.03945610,0.00700441,0.08822029
-2.46423212,2.08348558,0.27893478,1.24605576,0.14456705,0.76490521,0.00116016,0.03827246,0.00692597,0.08720758
-2.45822911,2.04646853,0.27566361,1.22947166,0.14586801,0.74505796,0.00115777,0.03702765,0.00683515,0.08592063
-2.45222611,2.00978559,0.27222545,1.21356888,0.14700997,0.72524702,0.00116071,0.03573629,0.00673448,0.08439095
-2.44622311,1.97451798,0.26871504,1.19905294,0.14802641,0.70584423,0.00116985,0.03441335,0.00662667,0.08265555
-2.44022011,1.94170111,0.26522351,1.18658187,0.14895429,0.68721749,0.00118592,0.03307398,0.00651454,0.08075605
-2.43421711,1.91230063,0.26183629,1.17675088,0.14983259,0.66972211,0.00120940,0.03173342,0.00640093,0.07873758
-2.42821411,1.88719138,0.25863130,1.17007903,0.15070074,0.65369326,0.00124059,0.03040680,0.00628866,0.07664771
-2.42221111,1.86713988,0.25567730,1.16699838,0.15159708,0.63943984,0.00127955,0.02910903,0.00618044,0.07453535
-2.41620810,1.85279069,0.25303257,1.16784553,0.15255735,0.62723997,0.00132614,0.02785453,0.00607884,0.07244970
-2.41020510,1.84465706,0.25074390,1.17285595,0.15361332,0.61733814,0.00137997,0.02665716,0.00598622,0.07043926
-2.40420210,1.84311591,0.24884605,1.18216096,0.15479163,0.60994417,0.00144047,0.02552993,0.00590468,0.06855098
-2.39819910,1.84840705,0.24736151,1.19578746,0.15611294,0.60523369,0.00150690,0.02448495,0.00583607,0.06682952
-2.39219610,1.86063656,0.24630081,1.21366023,0.15759131,0.60335028,0.00157836,0.02353319,0.00578196,0.06531665
-2.38619310,1.87978384,0.24566317,1.23560665,0.15923403,0.60440863,0.00165382,0.02268449,0.00574364,0.06405083
-2.38019010,1.90571187,0.24543757,1.26136365,0.16104166,0.60849877,0.00173219,0.02194739,0.00572216,0.06306691
-2.37418709,1.93818004,0.24560422,1.29058654,0.16300856,0.61569074,0.00181231,0.02132917,0.00571840,0.06239596
-2.36818409,1.97685877,0.24613623,1.32285937,0.16512354,0.62603929,0.00189300,0.02083585,0.00573303,0.06206520
-2.36218109,2.02134517,0.24700153,1.35770650,0.16737086,0.63958827,0.00197311,0.02047218,0.00576665,0.06209805
-2.35617809,2.07117877,0.24816481,1.39460491,0.16973135,0.65637425,0.00205154,0.02024178,0.00581978,0.06251415
-2.35017509,2.12585674,0.24958949,1.43299693,0.17218360,0.67642888,0.00212725,0.02014716,0.00589295,0.06332941
-2.34417209,2.18484764,0.25123950,1.47230287,0.17470516,0.69977978,0.00219931,0.02018985,0.00598668,0.06455610
-2.33816908,2.24760326,0.25308084,1.51193346,0.17727368,0.72644964,0.00226689,0.02037045,0.00610156,0.06620274
-2.33216608,2.31356793,0.25508275,1.55130150,0.17986784,0.75645350,0.00232928,0.02068873,0.00623819,0.06827401
-2.32616308,2.38218528,0.25721858,1.58983275,0.18246812,0.78979403,0.00238589,0.02114366,0.00639720,0.07077054
-2.32016008,2.45290200,0.25946608,1.62697577,0.18505733,0.82645524,0.00243626,0.02173345,0.00657918,0.07368854
-2.31415708,2.52516918,0.26180733,1.66221062,0.18762082,0.86639450,0.00248006,0.02245552,0.00678462,0.07701939
-2.30815408,2.59844122,0.26422820,1.69505653,0.19014651,0.90953365,0.00251706,0.02330646,0.00701382,0.08074911
-2.30215108,2.67217304,0.26671747,1.72507833,0.19262462,0.95574947,0.00254710,0.02428193,0.00726681,0.08485779
-2.29614807,2.74581616,0.26926562,1.75189204,0.19504728,1.00486420,0.00257016,0.02537662,0.00754319,0.08931905
-2.29014507,2.81881451,0.27186347,1.77516940,0.19740800,1.05663676,0.00258623,0.02658406,0.00784209,0.09409946
-2.28414207,2.89060068,0.27450077,1.79464170,0.19970104,1.11075542,0.00259541,0.02789654,0.00816201,0.09915814
-2.27813907,2.96059348,0.27716479,1.81010297,0.20192092,1.16683250,0.00259779,0.02930499,0.00850075,0.10444651
-2.27213607,3.02819757,0.27983926,1.82141245,0.20406187,1.22440183,0.00259351,0.03079885,0.00885535,0.10990822
-2.26613307,3.09280566,0.28250344,1.82849671,0.20611761,1.28291935,0.00258275,0.03236602,0.00922207,0.11547942
-2.26013007,3.15380386,0.28513171,1.83135119,0.20808117,1.34176744,0.00256565,0.03399286,0.00959635,0.12108924
-2.25412706,3.21058033,0.28769365,1.83004118,0.20994508,1.40026295,0.00254239,0.03566417,0.00997289,0.12666077
-2.24812406,3.26253713,0.29015451,1.82470240,0.21170172,1.45766912,0.00251315,0.03736334,0.01034570,0.13211225
-2.24212106,3.30910523,0.29247631,1.81554067,0.21334392,1.51321113,0.00247810,0.03907245,0.01070825,0.13735871
-2.23611806,3.34976182,0.29461934,1.80283102,0.21486576,1.56609478,0.00243744,0.04077254,0.01105364,0.14231384
-2.23011506,3.38404952,0.29654405,1.78691565,0.21626355,1.61552781,0.00239135,0.04244386,0.01137475,0.14689223
-2.22411206,3.41159622,0.29821325,1.76820092,0.21753677,1.66074290,0.00234004,0.04406627,0.01166450,0.15101170
-2.21810905,3.43213466,0.29959445,1.74715302,0.21868911,1.70102148,0.00228376,0.04561959,0.01191610,0.15459581
-2.21210605,3.44552043,0.30066226,1.72429228,0.21972932,1.73571719,0.00222276,0.04708406,0.01212321,0.15757631
-2.20610305,3.45174727,0.30140055,1.70018607,0.22067196,1.76427797,0.00215736,0.04844079,0.01228028,0.15989551
-2.20010005,3.45095848,0.30180450,1.67544013,0.22153780,1.78626559,0.00208790,0.04967224,0.01238268,0.16150844
-2.19409705,3.44345346,0.30188204,1.65068855,0.22235395,1.80137165,0.00201478,0.05076266,0.01242692,0.16238461
-2.18809405,3.42968864,0.30165490,1.62658231,0.22315363,1.80942919,0.00193843,0.05169850,0.01241079,0.16250938
-2.18209105,3.41027229,0.30115903,1.60377682,0.22397555,1.81041917,0.00185935,0.05246884,0.01233344,0.16188483
-2.17608804,3.38595298,0.30044431,1.58291853,0.22486292,1.80447151,0.00177808,0.05306571,0.01219546,0.16052999
-2.17008504,3.35760212,0.29957367,1.56463114,0.22586215,1.79186042,0.00169520,0.05348430,0.01199881,0.15848056
-2.16408204,3.32619083,0.29862154,1.54950179,0.22702129,1.77299428,0.00161131,0.05372323,0.01174683,0.15578797
-2.15807904,3.29276245,0.29767180,1.53806779,0.22838828,1.74840048,0.00152705,0.05378457,0.01144403,0.15251787
-2.15207604,3.25840155,0.29681523,1.53080443,0.23000920,1.71870587,0.00144307,0.05367391,0.01109601,0.14874818
-2.14607304,3.22420124,0.29614675,1.52811443,0.23192651,1.68461383,0.00135999,0.05340028,0.01070918,0.14456664
-2.14007004,3.19123019,0.29576243,1.53031966,0.23417749,1.64687910,0.00127844,0.05297598,0.01029060,0.14006813
-2.13406703,3.16050117,0.29575657,1.53765544,0.23679296,1.60628152,0.00119902,0.05241634,0.00984768,0.13535172
-2.12806403,3.13294264,0.29621895,1.55026794,0.23979638,1.56359995,0.00112228,0.05173943,0.00938794,0.13051777
-2.12206103,3.10937480,0.29723242,1.56821487,0.24320338,1.51958766,0.00104870,0.05096570,0.00891880,0.12566496
-2.11605803,3.09049139,0.29887090,1.59146943,0.24702181,1.47495026,0.00097871,0.05011754,0.00844729,0.12088767
-2.11005503,3.07684782,0.30119794,1.61992752,0.25125214,1.43032712,0.00091267,0.04921878,0.00797990,0.11627350
-2.10405203,3.06885610,0.30426587,1.65341764,0.25588850,1.38627699,0.00085086,0.04829424,0.00752241,0.11190124
-2.09804902,3.06678643,0.30811548,1.69171306,0.26091989,1.34326827,0.00079347,0.04736915,0.00707976,0.10783931
-2.09204602,3.07077482,0.31277620,1.73454544,0.26633171,1.30167417,0.00074062,0.04646864,0.00665594,0.10414455
-2.08604302,3.08083584,0.31826676,1.78161891,0.27210746,1.26177256,0.00069235,0.04561712,0.00625402,0.10086155
-2.08004002,3.09687900,0.32459614,1.83262374,0.27823030,1.22375027,0.00064865,0.04483781,0.00587609,0.09802245
-2.07403702,3.11872731,0.33176455,1.88724835,0.28468446,1.18771113,0.00060945,0.04415211,0.00552335,0.09564708
-2.06803402,3.14613620,0.33976454,1.94518887,0.29145628,1.15368703,0.00057460,0.04357915,0.00519618,0.09374343
-2.06203102,3.17881120,0.34858180,2.00615526,0.29853482,1.12165122,0.00054397,0.04313523,0.00489420,0.09230850
-2.05602801,3.21642272,0.35819562,2.06987334,0.30591182,1.09153271,0.00051737,0.04283346,0.00461646,0.09132926
-2.05002501,3.25861682,0.36857896,2.13608242,0.31358105,1.06323096,0.00049460,0.04268327,0.00436153,0.09078371
-2.04402201,3.30502099,0.37969789,2.20452842,0.32153707,1.03663001,0.00047547,0.04269020,0.00412764,0.09064212
-2.03801901,3.35524468,0.39151056,2.27495287,0.32977337,1.01161116,0.00045980,0.04285556,0.00391281,0.09086817
-2.03201601,3.40887464,0.40396558,2.34707838,0.33827997,0.98806371,0.00044740,0.04317637,0.00371499,0.09142011
-2.02601301,3.46546579,0.41700002,2.42059167,0.34704082,0.96589332,0.00043812,0.04364528,0.00353215,0.09225180
-2.02001001,3.52452869,0.43053723,2.49512548,0.35603092,0.94502772,0.00043183,0.04425069,0.00336237,0.09331379
-2.01400700,3.58551518,0.44448444,2.57024074,0.36521361,0.92541979,0.00042839,0.04497693,0.00320390,0.09455420
-2.00800400,3.64780399,0.45873076,2.64541080,0.37453808,0.90704809,0.00042770,0.04580462,0.00305523,0.09591961
-2.00200100,3.71068803,0.47314545,2.72000913,0.38393745,0.88991523,0.00042965,0.04671114,0.00291511,0.09735595
-1.99599800,3.77336550,0.48757702,2.79330205,0.39332759,0.87404436,0.00043413,0.04767118,0.00278254,0.09880928
-1.98999500,3.83493612,0.50185315,2.86444764,0.40260675,0.85947437,0.00044105,0.04865746,0.00265681,0.10022665
-1.98399200,3.89440407,0.51578175,2.93250171,0.41165626,0.84625425,0.00045026,0.04964148,0.00253743,0.10155697
-1.97798899,3.95068833,0.52915326,2.99643124,0.42034225,0.83443707,0.00046161,0.05059435,0.00242413,0.10275188
-1.97198599,4.00264058,0.54174415,3.05513512,0.42851845,0.82407408,0.00047492,0.05148765,0.00231684,0.10376668
-1.96598299,4.04907063,0.55332166,3.10747182,0.43602984,0.81520932,0.00048997,0.05229425,0.00221563,0.10456124
-1.95997999,4.08877828,0.56364965,3.15229273,0.44271731,0.80787490,0.00050650,0.05298915,0.00212067,0.10510093
-1.95397699,4.12059015,0.57249525,3.18847982,0.44842274,0.80208727,0.00052421,0.05355022,0.00203225,0.10535745
-1.94797399,4.14339990,0.57963620,3.21498580,0.45299465,0.79784447,0.00054278,0.05395875,0.00195068,0.10530962
-1.94197099,4.15620941,0.58486839,3.23087476,0.45629383,0.79512435,0.00056185,0.05420004,0.00187634,0.10494399
-1.93596798,4.15816882,0.58801337,3.23536122,0.45819897,0.79388375,0.00058104,0.05426363,0.00180959,0.10425530
-1.92996498,4.14861316,0.58892531,3.22784544,0.45861171,0.79405847,0.00059997,0.05414356,0.00175082,0.10324670
-1.92396198,4.12709335,0.58749726,3.20794325,0.45746119,0.79556380,0.00061828,0.05383829,0.00170042,0.10192977
-1.91795898,4.09340004,0.58366615,3.17550876,0.45470761,0.79829570,0.00063561,0.05335052,0.00165877,0.10032422
-1.91195598,4.04757883,0.57741652,3.13064879,0.45034485,0.80213224,0.00065170,0.05268691,0.00162626,0.09845736
-1.90595298,3.98993615,0.56878260,3.07372828,0.44440185,0.80693539,0.00066630,0.05185758,0.00160328,0.09636335
-1.89994997,3.92103563,0.55784869,3.00536655,0.43694291,0.81255302,0.00067930,0.05087553,0.00159025,0.09408220
-1.89394697,3.84168527,0.54474797,2.92642465,0.42806676,0.81882122,0.00069068,0.04975604,0.00158760,0.09165861
-1.88794397,3.75291636,0.52965958,2.83798452,0.41790448,0.82556686,0.00070054,0.04851598,0.00159578,0.08914069
-1.88194097,3.65595545,0.51280431,2.74132123,0.40661654,0.83261054,0.00070916,0.04717314,0.00161527,0.08657867
-1.87593797,3.55219112,0.49443913,2.63786965,0.39438884,0.83977006,0.00071697,0.04574563,0.00164661,0.08402355
-1.86993497,3.44313729,0.47485071,2.52918740,0.38142822,0.84686432,0.00072457,0.04425130,0.00169034,0.08152592
-1.86393197,3.33039522,0.45434832,2.41691565,0.36795738,0.85371787,0.00073277,0.04270729,0.00174705,0.07913483
-1.85792896,3.21561591,0.43325658,2.30273981,0.35420963,0.86016602,0.00074255,0.04112967,0.00181737,0.07689693
-1.85192596,3.10046477,0.41190803,2.18835152,0.34042343,0.86606046,0.00075509,0.03953319,0.00190193,0.07485576
-1.84592296,2.98658970,0.39063623,2.07541357,0.32683712,0.87127528,0.00077177,0.03793116,0.00200139,0.07305138
-1.83991996,2.87559396,0.36976929,1.96552883,0.31368383,0.87571309,0.00079415,0.03633548,0.00211642,0.07152015
-1.83391696,2.76901398,0.34962428,1.86021393,0.30118675,0.87931109,0.00082395,0.03475662,0.00224766,0.07029480
-1.82791396,2.66830271,0.33050245,1.76087836,0.28955489,0.88204667,0.00086305,0.03320390,0.00239574,0.06940468
-1.82191096,2.57481787,0.31268549,1.66880883,0.27897929,0.88394219,0.00091345,0.03168557,0.00256124,0.06887620
-1.81590795,2.48981466,0.29643271,1.58515884,0.26962982,0.88506851,0.00097725,0.03020915,0.00274467,0.06873328
-1.80990495,2.41444191,0.28197917,1.51094279,0.26165252,0.88554698,0.00105662,0.02878157,0.00294641,0.06899792
-1.80390195,2.34974056,0.26953458,1.44703389,0.25516746,0.88554940,0.00115375,0.02740945,0.00316675,0.06969063
-1.79789895,2.29664309,0.25928280,1.39416494,0.25026717,0.88529590,0.00127080,0.02609923,0.00340577,0.07083084
-1.79189595,2.25597286,0.25138191,1.35293094,0.24701543,0.88505032,0.00140989,0.02485726,0.00366335,0.07243705
-1.78589295,2.22844195,0.24596440,1.32379251,0.24544661,0.88511322,0.00157300,0.02368988,0.00393910,0.07452678
-1.77988994,2.21464684,0.24313757,1.30707918,0.24556540,0.88581250,0.00176192,0.02260337,0.00423233,0.07711628
-1.77388694,2.21506103,0.24298373,1.30299173,0.24734682,0.88749180,0.00197822,0.02160385,0.00454201,0.08021988
-1.76788394,2.23002445,0.24556023,1.31160308,0.25073675,0.89049717,0.00222314,0.02069710,0.00486667,0.08384916
-1.76188094,2.25972979,0.25089915,1.33285738,0.25565266,0.89516221,0.00249758,0.01988837,0.00520444,0.08801179
-1.75587794,2.30420598,0.25900649,1.36656711,0.26198480,0.90179254,0.00280196,0.01918212,0.00555298,0.09271019
-1.74987494,2.36329992,0.26986114,1.41240867,0.26959773,0.91065003,0.00313625,0.01858172,0.00590945,0.09794005
-1.74387194,2.43665750,0.28341336,1.46991674,0.27833224,0.92193757,0.00349983,0.01808924,0.00627053,0.10368880
-1.73786893,2.52370532,0.29958306,1.53847829,0.28800769,0.93578510,0.00389149,0.01770515,0.00663243,0.10993412
-1.73186593,2.62363468,0.31825802,1.61732696,0.29842477,0.95223765,0.00430937,0.01742813,0.00699092,0.11664261
-1.72586293,2.73538963,0.33929216,1.70553902,0.30936870,0.97124589,0.00475092,0.01725492,0.00734139,0.12376869
-1.71985993,2.85766050,0.36250411,1.80203188,0.32061285,0.99265992,0.00521292,0.01718025,0.00767893,0.13125388
-1.71385693,2.98888444,0.38767627,1.90556609,0.33192273,1.01622666,0.00569145,0.01719680,0.00799844,0.13902654
-1.70785393,3.12725430,0.41455469,2.01475189,0.34306041,1.04159116,0.00618190,0.01729532,0.00829472,0.14700203
-1.70185093,3.27073642,0.44284972,2.12806088,0.35378909,1.06830196,0.00667908,0.01746476,0.00856262,0.15508360
-1.69584792,3.41709801,0.47223786,2.24384333,0.36387796,1.09582045,0.00717719,0.01769256,0.00879723,0.16316366
-1.68984492,3.56394393,0.50236475,2.36035132,0.37310707,1.12353417,0.00767001,0.01796494,0.00899397,0.17112581
-1.68384192,3.70876230,0.53284938,2.47576741,0.38127213,1.15077335,0.00815090,0.01826731,0.00914877,0.17884725
