energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,5.97861121,0.46018770,4.89383555,0.01143035,0.05338922,0.13958843,0.77814017
-4.29514757,5.56991651,0.41383661,4.58357523,0.01169798,0.04850515,0.13042583,0.70648879
-4.28914457,5.20927372,0.37184466,4.31264038,0.01209342,0.04406327,0.12184278,0.64121765
-4.28314157,4.89666359,0.33414871,4.08103326,0.01261310,0.04006928,0.11390675,0.58228655
-4.27713857,4.63136995,0.30063967,3.88817833,0.01325219,0.03652369,0.10666697,0.52956989
-4.27113557,4.41206877,0.27116849,3.73299791,0.01400464,0.03342241,0.10015522,0.48286669
-4.26513257,4.23692661,0.24555235,3.61399593,0.01486326,0.03075721,0.09438700,0.44191158
-4.25912956,4.10370416,0.22358106,3.52934568,0.01581975,0.02851644,0.08936309,0.40638635
-4.25312656,4.00986023,0.20502327,3.47697783,0.01686482,0.02668553,0.08507143,0.37593187
-4.24712356,3.95265244,0.18963248,3.45466525,0.01798820,0.02524766,0.08148912,0.35015971
-4.24112056,3.92923095,0.17715268,3.46010153,0.01917871,0.02418426,0.07858445,0.32866340
-4.23511756,3.93672232,0.16732348,3.49097082,0.02042437,0.02347551,0.07631889,0.31102883
-4.22911456,3.97230161,0.15988469,3.54500718,0.02171246,0.02310077,0.07464891,0.29684369
-4.22311156,4.03325123,0.15458030,3.62004248,0.02302963,0.02303884,0.07352757,0.28570568
-4.21710855,4.11700614,0.15116189,3.71404223,0.02436207,0.02326828,0.07290590,0.27722942
-4.21110555,4.22118551,0.14939144,3.82512984,0.02569566,0.02376749,0.07273403,0.27105205
-4.20510255,4.34361181,0.14904365,3.95159997,0.02701620,0.02451489,0.07296203,0.26683751
-4.19909955,4.48231861,0.14990782,4.09192208,0.02830964,0.02548887,0.07354052,0.26427964
-4.19309655,4.63554883,0.15178939,4.24473591,0.02956241,0.02666792,0.07442118,0.26310409
-4.18709355,4.80174528,0.15451124,4.40884032,0.03076172,0.02803055,0.07555700,0.26306944
-4.18109055,4.97953561,0.15791480,4.58317744,0.03189593,0.02955540,0.07690251,0.26396738
-4.17508754,5.16771338,0.16186104,4.76681358,0.03295491,0.03122126,0.07841395,0.26562245
-4.16908454,5.36521716,0.16623143,4.95891856,0.03393040,0.03300723,0.08004945,0.26789119
-4.16308154,5.57110888,0.17092890,5.15874469,0.03481640,0.03489291,0.08176917,0.27066104
-4.15707854,5.78455283,0.17587866,5.36560631,0.03560938,0.03685869,0.08353557,0.27384896
-4.15107554,6.00479592,0.18102911,5.57886097,0.03630864,0.03888610,0.08531370,0.27739993
-4.14507254,6.23114990,0.18635249,5.79789246,0.03691633,0.04095821,0.08707150,0.28128523
-4.13906953,6.46297565,0.19184546,6.02209622,0.03743761,0.04306018,0.08878020,0.28550061
-4.13306653,6.69966980,0.19752939,6.25086720,0.03788049,0.04517973,0.09041470,0.29006429
-4.12706353,6.94065341,0.20345027,6.48359028,0.03825563,0.04730774,0.09195389,0.29501472
-4.12106053,7.18536260,0.20967826,6.71963307,0.03857604,0.04943873,0.09338103,0.30040804
-4.11505753,7.43324100,0.21630668,6.95834109,0.03885653,0.05157138,0.09468393,0.30631527
-4.10905453,7.68373359,0.22345047,7.19903516,0.03911315,0.05370898,0.09585510,0.31281920
-4.10305153,7.93628190,0.23124404,7.44101081,0.03936248,0.05585965,0.09689173,0.32001080
-4.09704852,8.19032027,0.23983848,7.68353951,0.03962085,0.05803656,0.09779558,0.32798550
-4.09104552,8.44527298,0.24939817,7.92587159,0.03990357,0.06025791,0.09857264,0.33683905
-4.08504252,8.70055219,0.26009682,8.16724041,0.04022409,0.06254672,0.09923269,0.34666336
-4.07903952,8.95555642,0.27211290,8.40686766,0.04059328,0.06493041,0.09978876,0.35754215
-4.07303652,9.20966935,0.28562468,8.64396918,0.04101881,0.06744020,0.10025639,0.36954684
-4.06703352,9.46225884,0.30080483,8.87776108,0.04150457,0.07011023,0.10065286,0.38273254
-4.06103052,9.71267596,0.31781483,9.10746552,0.04205037,0.07297655,0.10099634,0.39713463
-4.05502751,9.96025362,0.33679913,9.33231582,0.04265179,0.07607589,0.10130504,0.41276572
-4.04902451,10.20430490,0.35787934,9.55156040,0.04330025,0.07944425,0.10159631,0.42961347
-4.04302151,10.44412083,0.38114851,9.76446524,0.04398332,0.08311542,0.10188585,0.44763916
-4.03701851,10.67896754,0.40666564,9.97031478,0.04468520,0.08711942,0.10218694,0.46677714
-4.03101551,10.90808316,0.43445057,10.16841102,0.04538748,0.09148095,0.10250983,0.48693528
-4.02501251,11.13067438,0.46447941,10.35807130,0.04606999,0.09621781,0.10286120,0.50799629
-4.01900950,11.34591349,0.49668063,10.53862491,0.04671187,0.10133953,0.10324381,0.52981991
-4.01300650,11.55293611,0.53093196,10.70940929,0.04729260,0.10684610,0.10365626,0.55224594
-4.00700350,11.75084051,0.56705834,10.86976645,0.04779317,0.11272694,0.10409299,0.57509782
-4.00100050,11.93868907,0.60483088,11.01904048,0.04819712,0.11896021,0.10454437,0.59818677
-3.99499750,12.11551272,0.64396719,11.15657703,0.04849159,0.12551238,0.10499698,0.62131616
-3.98899450,12.28031882,0.68413301,11.28172542,0.04866810,0.13233824,0.10543405,0.64428602
-3.98299150,12.43210291,0.72494539,11.39384411,0.04872324,0.13938124,0.10583603,0.66689745
-3.97698849,12.56986465,0.76597737,11.49230986,0.04865905,0.14657433,0.10618128,0.68895679
-3.97098549,12.69262762,0.80676425,11.57653051,0.04848321,0.15384112,0.10644684,0.71027930
-3.96498249,12.79946271,0.84681137,11.64596141,0.04820889,0.16109747,0.10660928,0.73069241
-3.95897949,12.88951425,0.88560337,11.70012450,0.04785436,0.16825341,0.10664562,0.75003826
-3.95297649,12.96202782,0.92261465,11.73862949,0.04744238,0.17521539,0.10653420,0.76817561
-3.94697349,13.01637837,0.95732097,11.76119560,0.04699931,0.18188867,0.10625557,0.78498106
-3.94097049,13.05209734,0.98921167,11.76767275,0.04655403,0.18817993,0.10579335,0.80034973
-3.93496748,13.06889705,1.01780237,11.75806055,0.04613684,0.19399987,0.10513494,0.81419520
-3.92896448,13.06669101,1.04264756,11.73252384,0.04577812,0.19926578,0.10427220,0.82644919
-3.92296148,13.04560886,1.06335276,11.69140347,0.04550712,0.20390400,0.10320192,0.83706073
-3.91695848,13.00600488,1.07958567,11.63522132,0.04535070,0.20785205,0.10192621,0.84599517
-3.91095548,12.94845937,1.09108605,11.56467908,0.04533227,0.21106053,0.10045263,0.85323310
-3.90495248,12.87377283,1.09767364,11.48065038,0.04547077,0.21349455,0.09879419,0.85876921
-3.89894947,12.78295293,1.09925409,11.38416675,0.04577996,0.21513477,0.09696916,0.86261134
-3.89294647,12.67719512,1.09582235,11.27639787,0.04626787,0.21597787,0.09500067,0.86477959
-3.88694347,12.55785765,1.08746346,11.15862726,0.04693655,0.21603664,0.09291614,0.86530577
-3.88094047,12.42643255,1.07435075,11.03222462,0.04778210,0.21533940,0.09074657,0.86423299
-3.87493747,12.28451387,1.05674128,10.89861639,0.04879487,0.21392909,0.08852566,0.86161550
-3.86893447,12.13376495,1.03496889,10.75925609,0.04995997,0.21186190,0.08628887,0.85751870
-3.86293147,11.97588598,1.00943503,10.61559581,0.05125805,0.20920543,0.08407236,0.85201930
-3.85692846,11.81258360,0.98059773,10.46906032,0.05266610,0.20603671,0.08191192,0.84520546
-3.85092546,11.64554334,0.94895918,10.32102476,0.05415851,0.20243986,0.07984192,0.83717696
-3.84492246,11.47640591,0.91505238,10.17279666,0.05570816,0.19850373,0.07789425,0.82804519
-3.83891946,11.30674781,0.87942738,10.02560254,0.05728756,0.19431940,0.07609740,0.81793299
-3.83291646,11.13806623,0.84263764,9.88057921,0.05886989,0.18997783,0.07447558,0.80697421
-3.82691346,10.97176821,0.80522704,9.73876927,0.06043005,0.18556750,0.07304804,0.79531299
-3.82091046,10.80916348,0.76771787,9.60112025,0.06194555,0.18117236,0.07182852,0.78310274
-3.81490745,10.65146033,0.73060037,9.46848639,0.06339719,0.17686994,0.07082487,0.77050478
-3.80890445,10.49976366,0.69432389,9.34163231,0.06476961,0.17272981,0.07003887,0.75768680
-3.80290145,10.35507461,0.65929022,9.22123740,0.06605163,0.16881234,0.06946628,0.74482104
-3.79689845,10.21829074,0.62584882,9.10790022,0.06723628,0.16516787,0.06909696,0.73208240
-3.79089545,10.09020647,0.59429436,9.00214199,0.06832071,0.16183615,0.06891535,0.71964643
-3.78489245,9.97151314,0.56486629,8.90440887,0.06930591,0.15884631,0.06890093,0.70768748
-3.77888944,9.86279857,0.53775033,8.81507256,0.07019611,0.15621707,0.06902899,0.69637683
-3.77288644,9.76454613,0.51308178,8.73442935,0.07099824,0.15395735,0.06927139,0.68588118
-3.76688344,9.67713331,0.49095031,8.66269764,0.07172114,0.15206724,0.06959754,0.67636122
-3.76088044,9.60083027,0.47140588,8.60001443,0.07237480,0.15053917,0.06997530,0.66797062
-3.75487744,9.53579853,0.45446551,8.54643121,0.07296952,0.14935941,0.07037211,0.66085515
-3.74887444,9.48209016,0.44012053,8.50190962,0.07351522,0.14850965,0.07075591,0.65515212
-3.74287144,9.43964769,0.42834387,8.46631770,0.07402070,0.14796880,0.07109621,0.65098991
-3.73686843,9.40830503,0.41909714,8.43942678,0.07449313,0.14771474,0.07136498,0.64848761
-3.73086543,9.38778912,0.41233697,8.42090955,0.07493759,0.14772606,0.07153751,0.64775460
-3.72486243,9.37772240,0.40802055,8.41033947,0.07535686,0.14798367,0.07159315,0.64888987
-3.71885943,9.37762574,0.40610989,8.40719133,0.07575131,0.14847225,0.07151586,0.65198119
-3.71285643,9.38692131,0.40657467,8.41084306,0.07611896,0.14918132,0.07129466,0.65710378
-3.70685343,9.40493527,0.40939357,8.42057852,0.07645570,0.15010610,0.07092387,0.66431850
-3.70085043,9.43089952,0.41455403,8.43559087,0.07675567,0.15124782,0.07040316,0.67366962
-3.69484742,9.46395259,0.42205028,8.45498655,0.07701162,0.15261371,0.06973749,0.68518192
-3.68884442,9.50313929,0.43188000,8.47778949,0.07721548,0.15421645,0.06893672,0.69885755
-3.68284142,9.54740937,0.44403954,8.50294553,0.07735880,0.15607323,0.06801526,0.71467237
-3.67683842,9.59561560,0.45851814,8.52932725,0.07743331,0.15820431,0.06699138,0.73257232
-3.67083542,9.64651172,0.47529128,8.55573937,0.07743135,0.16063125,0.06588653,0.75246982
-3.66483242,9.69875136,0.49431374,8.58092516,0.07734626,0.16337485,0.06472449,0.77424047
-3.65882941,9.75088879,0.51551253,8.60357438,0.07717264,0.16645286,0.06353052,0.79772059
-3.65282641,9.80138276,0.53878040,8.62233337,0.07690664,0.16987763,0.06233041,0.82270557
-3.64682341,9.84860445,0.56397010,8.63581780,0.07654595,0.17365374,0.06114963,0.84894953
-3.64082041,9.89085062,0.59088993,8.64262869,0.07608988,0.17777591,0.06001244,0.87616648
-3.63481741,9.92636268,0.61930095,8.64137189,0.07553923,0.18222709,0.05894114,0.90403318
-3.62881441,9.95335208,0.64891601,8.63068130,0.07489615,0.18697699,0.05795539,0.93219370
-3.62281141,9.97003208,0.67940098,8.60924549,0.07416397,0.19198124,0.05707165,0.96026582
-3.61680840,9.97465530,0.71037811,8.57583724,0.07334694,0.19718095,0.05630283,0.98784911
-3.61080540,9.96555614,0.74143173,8.52934524,0.07245005,0.20250313,0.05565800,1.01453441
-3.60480240,9.94119665,0.77211591,8.46880669,0.07147881,0.20786165,0.05514231,1.03991457
-3.59879940,9.90021383,0.80196413,8.39343948,0.07043907,0.21315895,0.05475709,1.06359585
-3.59279640,9.84146643,0.83050042,8.30267238,0.06933691,0.21828831,0.05450000,1.08520964
-3.58679340,9.76407872,0.85725180,8.19617154,0.06817855,0.22313676,0.05436541,1.10442401
-3.58079040,9.66747896,0.88176121,8.07386182,0.06697029,0.22758836,0.05434477,1.12095440
-3.57478739,9.55143042,0.90360084,7.93594134,0.06571856,0.23152785,0.05442716,1.13457316
-3.56878439,9.41605290,0.92238488,7.78288834,0.06442989,0.23484447,0.05459980,1.14511729
-3.56278139,9.26183341,0.93778157,7.61545927,0.06311098,0.23743576,0.05484864,1.15249414
-3.55677839,9.08962497,0.94952367,7.43467791,0.06176875,0.23921132,0.05515893,1.15668470
-3.55077539,8.90063326,0.95741727,7.24181566,0.06041037,0.24009613,0.05551576,1.15774435
-3.54477239,8.69639138,0.96134823,7.03836340,0.05904326,0.24003356,0.05590458,1.15580109
-3.53876938,8.47872383,0.96128630,6.82599612,0.05767510,0.23898774,0.05631163,1.15105122
-3.53276638,8.24970102,0.95728649,6.60653183,0.05631372,0.23694526,0.05672436,1.14375285
-3.52676338,8.01158655,0.94948778,6.38188629,0.05496708,0.23391618,0.05713179,1.13421752
-3.52076038,7.76677957,0.93810928,6.15402583,0.05364308,0.22993423,0.05752476,1.12280022
-3.51475738,7.51775487,0.92344380,5.92492017,0.05234942,0.22505618,0.05789622,1.10988857
-3.50875438,7.26700333,0.90584938,5.69649735,0.05109342,0.21936056,0.05824147,1.09589142
-3.50275138,7.01697549,0.88573893,5.47060278,0.04988183,0.21294561,0.05855833,1.08122755
-3.49674837,6.77003042,0.86356846,5.24896396,0.04872064,0.20592660,0.05884739,1.06631491
-3.49074537,6.52839207,0.83982443,5.03316232,0.04761492,0.19843273,0.05911226,1.05156089
-3.48474237,6.29411457,0.81501064,4.82461296,0.04656863,0.19060362,0.05935983,1.03735396
-3.47873937,6.06905752,0.78963523,4.62455301,0.04558457,0.18258557,0.05960056,1.02405702
-3.47273637,5.85487181,0.76419818,4.43403831,0.04466431,0.17452771,0.05984886,1.01200260
-3.46673337,5.65299575,0.73917982,4.25394829,0.04380816,0.16657829,0.06012346,1.00149011
-3.46073037,5.46466099,0.71503067,4.08499806,0.04301522,0.15888105,0.06044786,0.99278499
-3.45472736,5.29090710,0.69216299,3.92775647,0.04228355,0.15157199,0.06085067,0.98611971
-3.44872436,5.13260320,0.67094413,3.78266894,0.04161026,0.14477647,0.06136609,0.98169656
-3.44272136,4.99047501,0.65169190,3.65008318,0.04099175,0.13860685,0.06203425,0.97969168
-3.43671836,4.86513503,0.63467198,3.53027619,0.04042401,0.13316057,0.06290147,0.98026025
-3.43071536,4.75711391,0.62009716,3.42348080,0.03990283,0.12851891,0.06402042,0.98354229
-3.42471236,4.66689065,0.60812850,3.32991008,0.03942418,0.12474613,0.06545013,0.98966871
-3.41870935,4.59491965,0.59887787,3.24977802,0.03898451,0.12188929,0.06725572,0.99876715
-3.41270635,4.54165257,0.59241181,3.18331525,0.03858105,0.11997843,0.06950800,1.01096708
-3.40670335,4.50755332,0.58875617,3.13077871,0.03821213,0.11902721,0.07228266,1.02640380
-3.40070035,4.49310471,0.58790130,3.09245434,0.03787746,0.11903384,0.07565920,1.04522091
-3.39469735,4.49880576,0.58980723,3.06865260,0.03757833,0.11998227,0.07971951,1.06757075
-3.38869435,4.52515903,0.59440861,3.05969640,0.03731782,0.12184352,0.08454608,1.09361265
-3.38269135,4.57264774,0.60161896,3.06590192,0.03710090,0.12457709,0.09021988,1.12350873
-3.37668834,4.64170308,0.61133405,3.08755271,0.03693447,0.12813230,0.09681786,1.15741706
-3.37068534,4.73266265,0.62343412,3.12486816,0.03682731,0.13244963,0.10441017,1.19548236
-3.36468234,4.84572135,0.63778493,3.17796750,0.03679000,0.13746185,0.11305721,1.23782430
-3.35867934,4.98087692,0.65423753,3.24683106,0.03683468,0.14309504,0.12280640,1.28452391
-3.35267634,5.13787249,0.67262699,3.33126056,0.03697482,0.14926946,0.13368905,1.33560845
-3.34667334,5.31613919,0.69277024,3.43084050,0.03722486,0.15590023,0.14571719,1.39103559
-3.34067034,5.51474233,0.71446331,3.54490308,0.03759985,0.16289793,0.15888072,1.45067774
-3.33466733,5.73233439,0.73747841,3.67249872,0.03811499,0.17016911,0.17314488,1.51430737
-3.32866433,5.96711885,0.76156123,3.81237456,0.03878524,0.17761685,0.18844828,1.58158455
-3.32266133,6.21682797,0.78642897,3.96296306,0.03962485,0.18514135,0.20470165,1.65204759
-3.31665833,6.47871780,0.81176949,4.12238223,0.04064695,0.19264068,0.22178741,1.72510792
-3.31065533,6.74958292,0.83724199,4.28844913,0.04186315,0.20001169,0.23956021,1.80004994
-3.30465233,7.02579237,0.86247948,4.45870707,0.04328328,0.20715125,0.25784853,1.87603671
-3.29864932,7.30334760,0.88709336,4.63046685,0.04491509,0.21395766,0.27645739,1.95212173
-3.29264632,7.57796179,0.91067990,4.80086126,0.04676409,0.22033240,0.29517215,2.02726706
-3.28664332,7.84515886,0.93282887,4.96691148,0.04883348,0.22618211,0.31376333,2.10036735
-3.28064032,8.10038896,0.95313375,5.12560325,0.05112410,0.23142075,0.33199237,2.17027942
-3.27463732,8.33915657,0.97120334,5.27396993,0.05363449,0.23597184,0.34961813,2.23585612
-3.26863432,8.55715573,0.98667415,5.40917906,0.05636101,0.23977074,0.36640391,2.29598334
-3.26263132,8.75040665,0.99922301,5.52861880,0.05929792,0.24276682,0.38212465,2.34961853
-3.25662831,8.91538731,1.00857916,5.62997998,0.06243754,0.24492530,0.39657419,2.39582881
-3.25062531,9.04915361,1.01453528,5.71133019,0.06577036,0.24622882,0.40957198,2.43382702
-3.24462231,9.14944186,1.01695660,5.77117587,0.06928509,0.24667844,0.42096917,2.46300350
-3.23861931,9.21474825,1.01578772,5.80850957,0.07296871,0.24629410,0.43065367,2.48295213
-3.23261631,9.24438089,1.01105654,5.82283958,0.07680639,0.24511437,0.43855384,2.49348891
-3.22661331,9.23848120,1.00287504,5.81420061,0.08078133,0.24319559,0.44464076,2.49466197
-3.22061031,9.19801324,0.99143679,5.78314463,0.08487465,0.24061023,0.44892872,2.48675219
-3.21460730,9.12472093,0.97701118,5.73071233,0.08906503,0.23744475,0.45147407,2.47026418
-3.20860430,9.02105509,0.95993464,5.65838659,0.09332849,0.23379673,0.45237227,2.44590779
-3.20260130,8.89007352,0.94059920,5.56803015,0.09763808,0.22977174,0.45175334,2.41457088
-3.19659830,8.73531884,0.91943898,5.46181058,0.10196363,0.22547983,0.44977593,2.37728449
-3.19059530,8.56068012,0.89691522,5.34211624,0.10627153,0.22103187,0.44662015,2.33518211
-3.18459230,8.37024463,0.87350054,5.21146721,0.11052470,0.21653600,0.44247959,2.28945486
-3.17858929,8.16814704,0.84966329,5.07242534,0.11468265,0.21209428,0.43755295,2.24130477
-3.17258629,7.95842280,0.82585254,4.92750758,0.11870175,0.20779964,0.43203554,2.19189839
-3.16658329,7.74487246,0.80248460,4.77910623,0.12253567,0.20373340,0.42611117,2.14232297
-3.16058029,7.53094280,0.77993143,4.62941952,0.12613609,0.19996336,0.41994486,2.09354721
-3.15457729,7.31962944,0.75851150,4.48039479,0.12945358,0.19654256,0.41367661,2.04638840
-3.14857429,7.11340456,0.73848342,4.33368646,0.13243869,0.19350868,0.40741652,2.00148746
-3.14257129,6.91417190,0.72004236,4.19062939,0.13504320,0.19088421,0.40124168,1.95929282
-3.13656828,6.72324955,0.70331941,4.05222796,0.13722148,0.18867717,0.39519468,1.92005369
-3.13056528,6.54137979,0.68838354,3.91916011,0.13893198,0.18688241,0.38928398,1.88382277
-3.12456228,6.36876394,0.67524595,3.79179502,0.14013862,0.18548333,0.38348597,1.85046795
-3.11855928,6.20511883,0.66386638,3.67022245,0.14081219,0.18445397,0.37774870,1.81969213
-3.11255628,6.04975075,0.65416091,3.55429134,0.14093164,0.18376119,0.37199680,1.79105977
-3.10655328,5.90164211,0.64601073,3.44365499,0.14048507,0.18336697,0.36613764,1.76402868
-3.10055028,5.75954559,0.63927118,3.33782013,0.13947056,0.18323058,0.36006801,1.73798522
-3.09454727,5.62208065,0.63378085,3.23619701,0.13789669,0.18331059,0.35368127,1.71228095
-3.08854427,5.48782735,0.62936997,3.13814801,0.13578264,0.18356655,0.34687440,1.68626887
-3.08254127,5.35541305,0.62586787,3.04303253,0.13315806,0.18396034,0.33955455,1.65933751
-3.07653827,5.22358825,0.62310918,2.95024630,0.13006244,0.18445709,0.33164497,1.63094114
-3.07053527,5.09128856,0.62093853,2.85925369,0.12654428,0.18502576,0.32308978,1.60062503
-3.06453227,4.95768088,0.61921378,2.76961206,0.12265980,0.18563926,0.31385761,1.56804455
-3.05852926,4.82219282,0.61780768,2.68098791,0.11847152,0.18627422,0.30394381,1.53297779
-3.05252626,4.68452534,0.61660810,2.59316470,0.11404648,0.18691053,0.29337118,1.49533127
-3.04652326,4.54464953,0.61551716,2.50604303,0.10945443,0.18753060,0.28218945,1.45513924
-3.04052026,4.40278924,0.61444934,2.41963391,0.10476587,0.18811852,0.27047331,1.41255674
-3.03451726,4.25939182,0.61332892,2.33404636,0.10005011,0.18865913,0.25831943,1.36784767
-3.02851426,4.11508990,0.61208716,2.24947070,0.09537340,0.18913717,0.24584250,1.32136862
-3.02251126,3.97065716,0.61065934,2.16615892,0.09079715,0.18953653,0.23317073,1.27354980
-3.01650825,3.82696118,0.60898215,2.08440372,0.08637642,0.18983962,0.22044085,1.22487438
-3.01050525,3.68491649,0.60699144,2.00451758,0.08215863,0.19002706,0.20779316,1.17585746
-3.00450225,3.54544054,0.60462069,1.92681313,0.07818253,0.19007747,0.19536667,1.12702590
-2.99849925,3.40941487,0.60180030,1.85158595,0.07447753,0.18996771,0.18329474,1.07889997
-2.99249625,3.27765328,0.59845763,1.77910065,0.07106339,0.18967319,0.17170124,1.03197777
-2.98649325,3.15087842,0.59451795,1.70958077,0.06795018,0.18916861,0.16069757,0.98672289
-2.98049025,3.02970720,0.58990612,1.64320279,0.06513869,0.18842872,0.15038044,0.94355578
-2.97448724,2.91464530,0.58454905,1.58009445,0.06262104,0.18742943,0.14083066,0.90284882
-2.96848424,2.80609012,0.57837855,1.52033683,0.06038162,0.18614886,0.13211268,0.86492499
-2.96248124,2.70434121,0.57133469,1.46397011,0.05839831,0.18456864,0.12427496,0.83005977
-2.95647824,2.60961688,0.56336927,1.41100211,0.05664385,0.18267498,0.11735113,0.79848567
-2.95047524,2.52207517,0.55444926,1.36141900,0.05508736,0.18045992,0.11136154,0.77039873
-2.94447224,2.44183745,0.54456011,1.31519713,0.05369590,0.17792224,0.10631533,0.74596627
-2.93846923,2.36901251,0.53370860,1.27231536,0.05243617,0.17506839,0.10221264,0.72533499
-2.93246623,2.30371956,0.52192524,1.23276677,0.05127602,0.17191304,0.09904689,0.70863873
-2.92646323,2.24610807,0.50926592,1.19656897,0.05018597,0.16847947,0.09680690,0.69600505
-2.92046023,2.19637315,0.49581282,1.16377237,0.04914053,0.16479966,0.09547879,0.68756016
-2.91445723,2.15476528,0.48167445,1.13446573,0.04811935,0.16091402,0.09504749,0.68343165
-2.90845423,2.12159349,0.46698482,1.10877865,0.04710810,0.15687089,0.09549779,0.68374867
-2.90245123,2.09722169,0.45190163,1.08688057,0.04609909,0.15272562,0.09681491,0.68863957
-2.89644822,2.08205813,0.43660371,1.06897650,0.04509162,0.14853943,0.09898457,0.69822699
-2.89044522,2.07653851,0.42128748,1.05529942,0.04409202,0.14437801,0.10199264,0.71262060
-2.88444222,2.08110359,0.40616285,1.04609966,0.04311331,0.14030980,0.10582431,0.73190812
-2.87843922,2.09617237,0.39144837,1.04163197,0.04217473,0.13640420,0.11046312,0.75614494
-2.87243622,2.12211260,0.37736611,1.04214060,0.04130081,0.13272959,0.11588966,0.78534318
-2.86643322,2.15920998,0.36413609,1.04784339,0.04052032,0.12935132,0.12208037,0.81946088
-2.86043022,2.20763805,0.35197078,1.05891554,0.03986500,0.12632976,0.12900634,0.85839211
-2.85442721,2.26743039,0.34106960,1.07547388,0.03936805,0.12371840,0.13663237,0.90195874
-2.84842421,2.33845688,0.33161378,1.09756252,0.03906265,0.12156216,0.14491634,0.94990449
-2.84242121,2.42040548,0.32376171,1.12514055,0.03898031,0.11989589,0.15380899,1.00189189
-2.83641821,2.51277063,0.31764490,1.15807255,0.03914929,0.11874326,0.16325420,1.05750252
-2.83041521,2.61484919,0.31336480,1.19612233,0.03959309,0.11811588,0.17318969,1.11624075
-2.82441221,2.72574437,0.31099047,1.23895028,0.04032909,0.11801294,0.18354822,1.17754100
-2.81840920,2.84437758,0.31055723,1.28611465,0.04136733,0.11842114,0.19425921,1.24077838
-2.81240620,2.96950790,0.31206640,1.33707669,0.04270958,0.11931507,0.20525063,1.30528225
-2.80640320,3.09975843,0.31548591,1.39120945,0.04434868,0.12065801,0.21645114,1.37035234
-2.80040020,3.23364829,0.32075208,1.44781011,0.04626820,0.12240308,0.22779227,1.43527650
-2.79439720,3.36962909,0.32777209,1.50611527,0.04844248,0.12449472,0.23921052,1.49934953
-2.78839420,3.50612415,0.33642738,1.56531866,0.05083696,0.12687046,0.25064926,1.56189210
-2.78239120,3.64156900,0.34657765,1.62459061,0.05340894,0.12946290,0.26206028,1.62226897
-2.77638819,3.77445140,0.35806541,1.68309866,0.05610866,0.13220188,0.27340484,1.67990575
-2.77038519,3.90334934,0.37072081,1.74002844,0.05888061,0.13501676,0.28465420,1.73430337
-2.76438219,4.02696575,0.38436675,1.79460423,0.06166526,0.13783864,0.29578956,1.78504983
-2.75837919,4.14415847,0.39882397,1.84610835,0.06440083,0.14060268,0.30680138,1.83182861
-2.75237619,4.25396482,0.41391602,1.89389895,0.06702528,0.14325027,0.31768813,1.87442372
-2.74637319,4.35561994,0.42947404,1.93742541,0.06947833,0.14573102,0.32845450,1.91272094
-2.74037019,4.44856862,0.44534110,1.97624103,0.07170343,0.14800464,0.33910925,1.94670575
-2.73436718,4.53247047,0.46137620,2.01001257,0.07364963,0.15004257,0.34966272,1.97645784
-2.72836418,4.60719867,0.47745769,2.03852644,0.07527322,0.15182932,0.36012417,2.00214276
-2.72236118,4.67283268,0.49348615,2.06169138,0.07653917,0.15336364,0.37049913,2.02400112
-2.71635818,4.72964547,0.50938675,2.07953751,0.07742210,0.15465923,0.38078690,2.04233597
-2.71035518,4.77808600,0.52511097,2.09221210,0.07790701,0.15574533,0.39097827,2.05749873
-2.70435218,4.81875782,0.54063787,2.09997193,0.07798950,0.15666685,0.40105364,2.06987466
-2.69834917,4.85239455,0.55597473,2.10317285,0.07767560,0.15748428,0.41098160,2.07986797
-2.69234617,4.87983329,0.57115730,2.10225670,0.07698126,0.15827322,0.42071806,2.08788756
-2.68634317,4.90198675,0.58624953,2.09773627,0.07593135,0.15912363,0.43020595,2.09433345
-2.68034017,4.91981481,0.60134292,2.09017860,0.07455845,0.16013878,0.43937553,2.09958461
-2.67433717,4.93429658,0.61655537,2.08018735,0.07290133,0.16143385,0.44814517,2.10398829
-2.66833417,4.94640325,0.63202972,2.06838471,0.07100330,0.16313422,0.45642284,2.10785105
-2.66233117,4.95707263,0.64793176,2.05539353,0.06891043,0.16537355,0.46410789,2.11143177
-2.65632816,4.96718565,0.66444787,2.04181998,0.06666979,0.16829142,0.47109336,2.11493645
-2.65032516,4.97754523,0.68178210,2.02823752,0.06432778,0.17203082,0.47726855,2.11851492
-2.64432216,4.98885784,0.70015265,2.01517229,0.06192862,0.17673526,0.48252185,2.12225928
-2.63831916,5.00171783,0.71978783,2.00309051,0.05951299,0.18254567,0.48674375,2.12620390
-2.63231616,5.01659462,0.74092126,1.99238796,0.05711701,0.18959708,0.48982977,2.13032683
-2.62631316,5.03382282,0.76378634,1.98338178,0.05477150,0.19801502,0.49168356,2.13455243
-2.62031016,5.05359511,0.78860999,1.97630465,0.05250146,0.20791188,0.49221966,2.13875490
-2.61430715,5.07595784,0.81560566,1.97130131,0.05032598,0.21938301,0.49136623,2.14276265
-2.60830415,5.10080926,0.84496553,1.96842732,0.04825827,0.23250296,0.48906737,2.14636318
-2.60230115,5.12790020,0.87685226,1.96764996,0.04630608,0.24732157,0.48528513,2.14930841
