energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.08854427,1.08550418,0.00191911,0.09517294,0.00129068,0.01011143,0.64968354,0.29842842,0.39446021
-3.08254127,1.00840643,0.00232756,0.08632816,0.00148850,0.01002246,0.59466461,0.26173427,0.37467908
-3.07653827,0.94820937,0.00281069,0.07882018,0.00173109,0.01010493,0.54895726,0.23091729,0.36145134
-3.07053527,0.90479967,0.00337705,0.07257087,0.00202382,0.01037622,0.51221705,0.20551589,0.35505462
-3.06453227,0.87796009,0.00403509,0.06749677,0.00237200,0.01085195,0.48405659,0.18507394,0.35570180
-3.05852926,0.86737975,0.00479287,0.06351143,0.00278075,0.01154568,0.46405649,0.16914871,0.36354048
-3.05252626,0.87266008,0.00565779,0.06052744,0.00325481,0.01246851,0.45177405,0.15731662,0.37865100
-3.04652326,0.89331626,0.00663620,0.05845802,0.00379836,0.01362877,0.44674954,0.14917680,0.40104289
-3.04052026,0.92877428,0.00773304,0.05721817,0.00441477,0.01503155,0.44850988,0.14435272,0.43064970
-3.03451726,0.97836394,0.00895146,0.05672551,0.00510642,0.01667834,0.45656999,0.14249224,0.46732250
-3.02851426,1.04130878,0.01029244,0.05690066,0.00587442,0.01856653,0.47043209,0.14326628,0.51082251
-3.02251126,1.11671393,0.01175440,0.05766737,0.00671840,0.02068903,0.48958318,0.14636645,0.56081335
-3.01650825,1.20355346,0.01333287,0.05895238,0.00763634,0.02303391,0.51349148,0.15150207,0.61685379
-3.01050525,1.30065861,0.01502025,0.06068509,0.00862435,0.02558411,0.54160224,0.15839689,0.67839177
-3.00450225,1.40670881,0.01680556,0.06279713,0.00967656,0.02831723,0.57333372,0.16678576,0.74476059
-2.99849925,1.52022694,0.01867438,0.06522195,0.01078508,0.03120552,0.60807394,0.17641170,0.81517814
-2.99249625,1.63958053,0.02060882,0.06789445,0.01193995,0.03421599,0.64517898,0.18702357,0.88874990
-2.98649325,1.76299010,0.02258770,0.07075076,0.01312927,0.03731069,0.68397327,0.19837452,0.96447640
-2.98049025,1.88854554,0.02458681,0.07372824,0.01433935,0.04044723,0.72375250,0.21022156,1.04126555
-2.97448724,2.01423113,0.02657929,0.07676573,0.01555497,0.04357949,0.76378933,0.22232611,1.11794993
-2.96848424,2.13795912,0.02853617,0.07980411,0.01675972,0.04665851,0.80334209,0.23445583,1.19330902
-2.96248124,2.25761131,0.03042706,0.08278709,0.01793644,0.04963358,0.84166646,0.24638743,1.26609595
-2.95647824,2.37108755,0.03222086,0.08566239,0.01906771,0.05245346,0.87802977,0.25791062,1.33506787
-2.95047524,2.47635965,0.03388664,0.08838305,0.02013642,0.05506774,0.91172744,0.26883281,1.39901929
-2.94447224,2.57152843,0.03539447,0.09090901,0.02112632,0.05742821,0.94210106,0.27898437,1.45681674
-2.93846923,2.65488174,0.03671634,0.09320876,0.02202267,0.05949032,0.96855703,0.28822428,1.50743372
-2.93246623,2.72495067,0.03782704,0.09526097,0.02281280,0.06121451,0.99058520,0.29644569,1.54998413
-2.92646323,2.78056120,0.03870493,0.09705608,0.02348665,0.06256749,1.00777616,0.30358107,1.58375278
-2.92046023,2.82087884,0.03933265,0.09859764,0.02403728,0.06352326,1.01983657,0.30960671,1.60822151
-2.91445723,2.84544354,0.03969774,0.09990336,0.02446121,0.06406407,1.02660139,0.31454609,1.62308944
-2.90845423,2.85419298,0.03979301,0.10100571,0.02475871,0.06418094,1.02804233,0.31847181,1.62828637
-2.90245123,2.84747253,0.03961681,0.10195199,0.02493395,0.06387403,1.02427179,0.32150599,1.62397840
-2.89644822,2.82603098,0.03917309,0.10280391,0.02499495,0.06315259,1.01554204,0.32381869,1.61056535
-2.89044522,2.79100146,0.03847124,0.10363637,0.02495346,0.06203472,1.00223916,0.32562439,1.58866974
-2.88444222,2.74386809,0.03752582,0.10453572,0.02482457,0.06054671,0.98487202,0.32717650,1.55911777
-2.87843922,2.68641915,0.03635601,0.10559730,0.02462632,0.05872215,0.96405650,0.32875985,1.52291273
-2.87243622,2.62068844,0.03498503,0.10692236,0.02437905,0.05660089,0.94049536,0.33068134,1.48120197
-2.86643322,2.54888701,0.03343934,0.10861447,0.02410467,0.05422764,0.91495467,0.33325907,1.43523862
-2.86043022,2.47332781,0.03174786,0.11077547,0.02382593,0.05165060,0.88823753,0.33681022,1.38633959
-2.85442721,2.39634628,0.02994103,0.11350111,0.02356549,0.04891991,0.86115617,0.34163806,1.33584150
-2.84842421,2.32021992,0.02804996,0.11687658,0.02334507,0.04608619,0.83450361,0.34801862,1.28505631
-2.84242121,2.24709009,0.02610552,0.12097205,0.02318461,0.04319902,0.80902586,0.35618756,1.23522841
-2.83641821,2.17888915,0.02413758,0.12583842,0.02310142,0.04030565,0.78539595,0.36632770,1.18749470
-2.83041521,2.11727578,0.02217423,0.13150356,0.02310944,0.03744972,0.76419068,0.37855796,1.14284944
-2.82441221,2.06358101,0.02024122,0.13796912,0.02321867,0.03467034,0.74587122,0.39292400,1.10211493
-2.81840920,2.01876715,0.01836144,0.14520817,0.02343466,0.03200124,0.73076809,0.40939130,1.06591918
-2.81240620,1.98340101,0.01655458,0.15316384,0.02375824,0.02947028,0.71907143,0.42784102,1.03468140
-2.80640320,1.95764268,0.01483690,0.16174903,0.02418536,0.02709908,0.71082664,0.44806893,1.00860550
-2.80040020,1.94124989,0.01322114,0.17084737,0.02470722,0.02490301,0.70593577,0.46978778,0.98768205
-2.79439720,1.93359799,0.01171660,0.18031534,0.02531049,0.02289133,0.70416453,0.49263305,0.97169813
-2.78839420,1.93371459,0.01032923,0.18998573,0.02597784,0.02106754,0.70515459,0.51617215,0.96025476
-2.78239120,1.94032737,0.00906190,0.19967221,0.02668848,0.01942990,0.70844085,0.53991681,0.95279103
-2.77638819,1.95192320,0.00791472,0.20917496,0.02741905,0.01797213,0.71347268,0.56333836,0.94861391
-2.77038519,1.96681624,0.00688536,0.21828721,0.02814447,0.01668410,0.71963871,0.58588532,0.94693236
-2.76438219,1.98322230,0.00596949,0.22680241,0.02883897,0.01555276,0.72629381,0.60700279,0.94689463
-2.75837919,1.99933653,0.00516113,0.23452184,0.02947716,0.01456290,0.73278753,0.62615281,0.94762696
-2.75237619,2.01341162,0.00445312,0.24126228,0.03003509,0.01369804,0.73849269,0.64283504,0.94827252
-2.74637319,2.02383345,0.00383744,0.24686357,0.03049134,0.01294123,0.74283324,0.65660681,0.94802886
-2.74037019,2.02919148,0.00330559,0.25119567,0.03082795,0.01227581,0.74531020,0.66710183,0.94618278
-2.73436718,2.02834140,0.00284889,0.25416489,0.03103139,0.01168605,0.74552496,0.67404679,0.94214124
-2.72836418,2.02045785,0.00245876,0.25571925,0.03109324,0.01115776,0.74319892,0.67727508,0.93545744
-2.72236118,2.00507562,0.00212694,0.25585248,0.03101086,0.01067870,0.73818901,0.67673729,0.92585120
-2.71635818,1.98211806,0.00184564,0.25460671,0.03078779,0.01023896,0.73049860,0.67250784,0.91322323
-2.71035518,1.95191212,0.00160768,0.25207370,0.03043398,0.00983118,0.72028345,0.66478762,0.89766280
-2.70435218,1.91518970,0.00140658,0.24839443,0.02996587,0.00945068,0.70785268,0.65390254,0.87944903
-2.69834917,1.87307587,0.00123659,0.24375730,0.02940623,0.00909550,0.69366480,0.64029806,0.85904579
-2.69234617,1.82706440,0.00109272,0.23839477,0.02878385,0.00876628,0.67831900,0.62452984,0.83709063
-2.68634317,1.77898189,0.00097071,0.23257873,0.02813303,0.00846616,0.66254218,0.60725098,0.81437830
-2.68034017,1.73094165,0.00086698,0.22661456,0.02749294,0.00820048,0.64717183,0.58919617,0.79183954
-2.67433717,1.68528892,0.00077862,0.22083424,0.02690679,0.00797658,0.63313570,0.57116330,0.77051568
-2.66833417,1.64453892,0.00070326,0.21558853,0.02642097,0.00780336,0.62142828,0.55399315,0.75152999
-2.66233117,1.61130924,0.00063906,0.21123845,0.02608396,0.00769100,0.61308507,0.53854751,0.73605644
-2.65632816,1.58824821,0.00058462,0.20814629,0.02594523,0.00765044,0.60915480,0.52568654,0.72528653
-2.65032516,1.57796054,0.00053888,0.20666627,0.02605406,0.00769302,0.61067036,0.51624562,0.72039492
-2.64432216,1.58293169,0.00050107,0.20713497,0.02645824,0.00783003,0.61861875,0.51101244,0.72250454
-2.63831916,1.60545236,0.00047066,0.20986183,0.02720277,0.00807219,0.63391070,0.51070451,0.73265172
-2.63231616,1.64754423,0.00044727,0.21511976,0.02832854,0.00842925,0.65735038,0.51594776,0.75175198
-2.62631316,1.71088853,0.00043062,0.22313609,0.02987092,0.00890952,0.68960587,0.52725649,0.78056709
-2.62031016,1.79675875,0.00042050,0.23408401,0.03185845,0.00951941,0.73118096,0.54501515,0.81967414
-2.61430715,1.90595925,0.00041672,0.24807480,0.03431154,0.01026307,0.78238896,0.56946232,0.86943725
-2.60830415,2.03877135,0.00041908,0.26515091,0.03724121,0.01114196,0.84332947,0.60067739,0.92998278
-2.60230115,2.19490896,0.00042733,0.28528034,0.04064798,0.01215456,0.91386886,0.63857037,1.00117894
-2.59629815,2.37348583,0.00044118,0.30835241,0.04452098,0.01329607,0.99362540,0.68287530,1.08262063
-2.59029515,2.57299635,0.00046025,0.33417529,0.04883716,0.01455826,1.08196014,0.73314768,1.17362057
-2.58429215,2.79131198,0.00048407,0.36247556,0.05356089,0.01592937,1.17797426,0.78876645,1.27320762
-2.57828914,3.02569520,0.00051211,0.39290000,0.05864381,0.01739408,1.28051388,0.84894082,1.38013291
-2.57228614,3.27283208,0.00054372,0.42501973,0.06402512,0.01893365,1.38818290,0.91272212,1.49288475
-2.56628314,3.52888473,0.00057818,0.45833703,0.06963220,0.02052618,1.49936423,0.97902098,1.60971239
-2.56028014,3.78956324,0.00061472,0.49229458,0.07538173,0.02214693,1.61224967,1.04662952,1.72865881
-2.55427714,4.05021692,0.00065247,0.52628729,0.08118122,0.02376887,1.72487790,1.11424843,1.84760228
-2.54827414,4.30594260,0.00069056,0.55967636,0.08693097,0.02536324,1.83518008,1.18051830,1.96430575
-2.54227114,4.55170787,0.00072806,0.59180520,0.09252641,0.02690024,1.94103180,1.24405435,2.07647299
-2.53626813,4.78248515,0.00076406,0.62201695,0.09786075,0.02834987,2.04030997,1.30348370,2.18180981
-2.53026513,4.99339254,0.00079767,0.64967277,0.10282791,0.02968272,2.13095254,1.35748381,2.27808824
-2.52426213,5.17983609,0.00082803,0.67417041,0.10732555,0.03087085,2.21101905,1.40482068,2.36321149
-2.51825913,5.33764800,0.00085437,0.69496230,0.11125812,0.03188862,2.27874951,1.44438551,2.43527697
-2.51225613,5.46321508,0.00087599,0.71157241,0.11453980,0.03271352,2.33261921,1.47522812,2.49263500
-2.50625313,5.55359196,0.00089232,0.72361104,0.11709729,0.03332685,2.37138700,1.49658581,2.53394042
-2.50025013,5.60659387,0.00090289,0.73078719,0.11887210,0.03371435,2.39413503,1.50790645,2.55819504
-2.49424712,5.62086505,0.00090738,0.73291755,0.11982246,0.03386664,2.40029801,1.50886464,2.56477885
-2.48824412,5.59591932,0.00090562,0.72993203,0.11992470,0.03377956,2.38968063,1.49937025,2.55346865
-2.48224112,5.53215115,0.00089758,0.72187536,0.11917392,0.03345419,2.36246244,1.47956904,2.52444316
-2.47623812,5.43081675,0.00088338,0.70890481,0.11758409,0.03289690,2.31918988,1.44983522,2.47827449
-2.47023512,5.29398596,0.00086329,0.69128405,0.11518740,0.03211900,2.26075588,1.41075634,2.41590626
-2.46423212,5.12446763,0.00083768,0.66937359,0.11203307,0.03113635,2.18836813,1.36311137,2.33861968
-2.45822911,4.92571185,0.00080707,0.64361804,0.10818553,0.02996883,2.10350744,1.30784283,2.24798906
-2.45222611,4.70169377,0.00077204,0.61453105,0.10372213,0.02863959,2.00787823,1.24602442,2.14582893
-2.44622311,4.45678448,0.00073328,0.58267844,0.09873048,0.02717430,1.90335350,1.17882557,2.03413529
-2.44022011,4.19561465,0.00069150,0.54866032,0.09330552,0.02560032,1.79191664,1.10747448,1.91502361
-2.43421711,3.92293697,0.00064745,0.51309306,0.08754652,0.02394585,1.67560268,1.03322130,1.79066627
-2.42821411,3.64349296,0.00060188,0.47659168,0.08155400,0.02223911,1.55644140,0.95730282,1.66323212
-2.42221111,3.36188931,0.00055554,0.43975356,0.07542692,0.02050755,1.43640438,0.88091017,1.53483038
-2.41620810,3.08248811,0.00050912,0.40314374,0.06925997,0.01877717,1.31735792,0.80516047,1.40746104
-2.41020510,2.80931425,0.00046327,0.36728261,0.06314132,0.01707194,1.20102317,0.73107343,1.28297315
-2.40420210,2.54598226,0.00041858,0.33263592,0.05715069,0.01541336,1.08894446,0.65955332,1.16303208
-2.39819910,2.29564377,0.00037556,0.29960758,0.05135796,0.01382008,0.98246631,0.59137666,1.04909636
-2.39219610,2.06095560,0.00033464,0.26853503,0.04582216,0.01230775,0.88271900,0.52718552,0.94240404
-2.38619310,1.84406739,0.00029616,0.23968722,0.04059099,0.01088894,0.79061250,0.46748612,0.84396813
-2.38019010,1.64662728,0.00026039,0.21326486,0.03570077,0.00957319,0.70683778,0.41265232,0.75458035
-2.37418709,1.46980289,0.00022752,0.18940272,0.03117676,0.00836719,0.63187462,0.36293318,0.67482213
-2.36818409,1.31431499,0.00019766,0.16817352,0.02703382,0.00727498,0.56600468,0.31846385,0.60508128
-2.36218109,1.18048060,0.00017085,0.14959316,0.02327739,0.00629832,0.50932850,0.27927895,0.54557328
-2.35617809,1.06826251,0.00014711,0.13362673,0.01990458,0.00543704,0.46178526,0.24532755,0.49636526
-2.35017509,0.97732226,0.00012636,0.12019507,0.01690550,0.00468941,0.42317396,0.21648887,0.45740167
-2.34417209,0.90707377,0.00010855,0.10918148,0.01426449,0.00405253,0.39317508,0.19258808,0.42853000
-2.33816908,0.85673554,0.00009354,0.10043833,0.01196152,0.00352273,0.37137178,0.17341138,0.40952554
-2.33216608,0.82537938,0.00008123,0.09379343,0.00997344,0.00309592,0.35726993,0.15871992,0.40011421
-2.32616308,0.81197433,0.00007149,0.08905579,0.00827509,0.00276790,0.35031659,0.14826216,0.39999265
-2.32016008,0.81542485,0.00006419,0.08602109,0.00684040,0.00253462,0.34991650,0.14178422,0.40884489
-2.31415708,0.83460272,0.00005920,0.08447633,0.00564326,0.00239238,0.35544658,0.13903823,0.42635540
-2.30815408,0.86837234,0.00005642,0.08420416,0.00465822,0.00233798,0.36626846,0.13978847,0.45221809
-2.30215108,0.91560966,0.00005575,0.08498661,0.00386110,0.00236879,0.38173904,0.14381533,0.48614123
-2.29614807,0.97521483,0.00005710,0.08660838,0.00322936,0.00248278,0.40121934,0.15091718,0.52784835
-2.29014507,1.04611915,0.00006040,0.08885983,0.00274241,0.00267843,0.42408190,0.16091027,0.57707523
-2.28414207,1.12728669,0.00006558,0.09153963,0.00238170,0.00295469,0.44971673,0.17362692,0.63356322
-2.27813907,1.21771127,0.00007259,0.09445724,0.00213076,0.00331076,0.47753618,0.18891206,0.69704930
-2.27213607,1.31640935,0.00008137,0.09743508,0.00197518,0.00374591,0.50697878,0.20661861,0.76725323
-2.26613307,1.42240968,0.00009187,0.10031065,0.00190238,0.00425930,0.53751212,0.22660173,0.84386247
-2.26013007,1.53474018,0.00010401,0.10293831,0.00190150,0.00484963,0.56863491,0.24871254,0.92651551
-2.25412706,1.65241315,0.00011772,0.10519091,0.00196315,0.00551497,0.59987822,0.27279136,1.01478438
-2.24812406,1.77440960,0.00013290,0.10696112,0.00207912,0.00625245,0.63080591,0.29866105,1.10815731
-2.24212106,1.89966361,0.00014943,0.10816245,0.00224220,0.00705803,0.66101438,0.32612071,1.20602244
-2.23611806,2.02704806,0.00016716,0.10872983,0.00244588,0.00792628,0.69013160,0.35494015,1.30765388
-2.23011506,2.15536253,0.00018591,0.10861981,0.00268414,0.00885024,0.71781571,0.38485545,1.41220090
-2.22411206,2.28332488,0.00020545,0.10781026,0.00295130,0.00982128,0.74375306,0.41556603,1.51868161
-2.21810905,2.40956737,0.00022557,0.10629960,0.00324176,0.01082909,0.76765622,0.44673342,1.62598194
-2.21210605,2.53263846,0.00024596,0.10410550,0.00354997,0.01186166,0.78926187,0.47798215,1.73286079
-2.20610305,2.65101108,0.00026635,0.10126319,0.00387028,0.01290547,0.80832903,0.50890266,1.83796190
-2.20010005,2.76309787,0.00028641,0.09782329,0.00419692,0.01394561,0.82463775,0.53905655,1.93983270
-2.19409705,2.86727355,0.00030581,0.09384936,0.00452400,0.01496611,0.83798849,0.56798397,2.03695016
-2.18809405,2.96190426,0.00032419,0.08941515,0.00484555,0.01595026,0.84820241,0.59521303,2.12775293
-2.18209105,3.04538305,0.00034123,0.08460174,0.00515556,0.01688103,0.85512256,0.62027093,2.21067912
-2.17608804,3.11617045,0.00035661,0.07949464,0.00544809,0.01774152,0.85861608,0.64269641,2.28420833
-2.17008504,3.17283853,0.00037000,0.07418091,0.00571741,0.01851547,0.85857724,0.66205305,2.34690622
-2.16408204,3.21411645,0.00038115,0.06874654,0.00595812,0.01918772,0.85493123,0.67794278,2.39746992
-2.15807904,3.23893535,0.00038983,0.06327400,0.00616527,0.01974472,0.84763834,0.69001905,2.43477204
-2.15207604,3.24647027,0.00039584,0.05784014,0.00633452,0.02017496,0.83669828,0.69799887,2.45790114
-2.14607304,3.23617663,0.00039906,0.05251453,0.00646227,0.02046936,0.82215418,0.70167335,2.46619677
-2.14007004,3.20781929,0.00039942,0.04735817,0.00654578,0.02062159,0.80409603,0.70091591,2.45927703
-2.13406703,3.16149217,0.00039691,0.04242260,0.00658320,0.02062831,0.78266294,0.69568795,2.43705715
-2.12806403,3.09762713,0.00039159,0.03774949,0.00657371,0.02048925,0.75804415,0.68604142,2.39975808
-2.12206103,3.01699117,0.00038357,0.03337059,0.00651747,0.02020723,0.73047840,0.67211834,2.34790429
-2.11605803,2.92067176,0.00037301,0.02930804,0.00641567,0.01978810,0.70025143,0.65414704,2.28231088
-2.11005503,2.81005059,0.00036015,0.02557493,0.00627045,0.01924048,0.66769183,0.63243544,2.20406039
-2.10405203,2.68676686,0.00034523,0.02217615,0.00608483,0.01857551,0.63316502,0.60736156,2.11447029
-2.09804902,2.55267164,0.00032856,0.01910937,0.00586261,0.01780645,0.59706576,0.57936172,2.01505277
-2.09204602,2.40977534,0.00031044,0.01636616,0.00560822,0.01694823,0.55980938,0.54891701,1.90746851
-2.08604302,2.26019059,0.00029122,0.01393311,0.00532660,0.01601698,0.52182217,0.51653863,1.79347665
-2.08004002,2.10607321,0.00027123,0.01179301,0.00502305,0.01502952,0.48353130,0.48275276,1.67488314
-2.07403702,1.94956374,0.00025080,0.00992590,0.00470301,0.01400286,0.44535484,0.44808557,1.55348976
-2.06803402,1.79273211,0.00023025,0.00831014,0.00437195,0.01295374,0.40769219,0.41304912,1.43104581
-2.06203102,1.63752744,0.00020986,0.00692329,0.00403520,0.01189815,0.37091551,0.37812850,1.30920445
-2.05602801,1.48573506,0.00018990,0.00574291,0.00369782,0.01085098,0.33536233,0.34377087,1.18948510
-2.05002501,1.33894191,0.00017061,0.00474726,0.00336447,0.00982569,0.30132981,0.31037661,1.07324315
-2.04402201,1.19851128,0.00015218,0.00391581,0.00303933,0.00883408,0.26907079,0.27829271,0.96164750
-2.03801901,1.06556723,0.00013477,0.00322971,0.00272602,0.00788612,0.23879162,0.24780877,0.85566640
-2.03201601,0.94098853,0.00011849,0.00267210,0.00242756,0.00698986,0.21065192,0.21915517,0.75606128
-2.02601301,0.82541156,0.00010343,0.00222836,0.00214635,0.00615143,0.18476615,0.19250365,0.66338806
-2.02001001,0.71924113,0.00008964,0.00188628,0.00188417,0.00537510,0.16120671,0.16796975,0.57800523
-2.01400700,0.62266820,0.00007713,0.00163619,0.00164221,0.00466336,0.14000848,0.14561696,0.50008743
-2.00800400,0.53569272,0.00006589,0.00147101,0.00142111,0.00401711,0.12117444,0.12546226,0.42964363
-2.00200100,0.45815042,0.00005588,0.00138631,0.00122099,0.00343582,0.10468207,0.10748249,0.36653832
-1.99599800,0.38974185,0.00004705,0.00138032,0.00104157,0.00291775,0.09049019,0.09162143,0.31051471
-1.98999500,0.33006224,0.00003934,0.00145390,0.00088217,0.00246018,0.07854601,0.07779701,0.26121866
-1.98399200,0.27863090,0.00003265,0.00161058,0.00074183,0.00205962,0.06879188,0.06590846,0.21822227
-1.97798899,0.23491909,0.00002691,0.00185649,0.00061936,0.00171201,0.06117177,0.05584309,0.18104635
-1.97198599,0.19837536,0.00002201,0.00220030,0.00051342,0.00141295,0.05563684,0.04748245,0.14918100
-1.96598299,0.16844773,0.00001788,0.00265316,0.00042256,0.00115784,0.05215032,0.04070772,0.12210374
-1.95997999,0.14460225,0.00001442,0.00322854,0.00034530,0.00094205,0.05069110,0.03540428,0.09929509
-1.95397699,0.12633765,0.00001155,0.00394207,0.00028014,0.00076102,0.05125625,0.03146518,0.08025123
-1.94797399,0.11319605,0.00000918,0.00481129,0.00022566,0.00061040,0.05386214,0.02879380,0.06449390
-1.94197099,0.10476977,0.00000724,0.00585531,0.00018048,0.00048611,0.05854422,0.02730538,0.05157759
-1.93596798,0.10070447,0.00000568,0.00709441,0.00014331,0.00038438,0.06535543,0.02692774,0.04109432
-1.92996498,0.10069893,0.00000441,0.00854951,0.00011298,0.00030177,0.07436319,0.02760111,0.03267628
-1.92396198,0.10450191,0.00000341,0.01024160,0.00008844,0.00023523,0.08564521,0.02927717,0.02599661
-1.91795898,0.11190643,0.00000261,0.01219098,0.00006873,0.00018206,0.09928405,0.03191750,0.02076875
-1.91195598,0.12274206,0.00000199,0.01441654,0.00005303,0.00013991,0.11536072,0.03549143,0.01674460
-1.90595298,0.13686563,0.00000150,0.01693485,0.00004063,0.00010675,0.13394746,0.03997355,0.01371190
-1.89994997,0.15415099,0.00000113,0.01975926,0.00003090,0.00008087,0.15510005,0.04534090,0.01149103
-1.89394697,0.17447823,0.00000084,0.02289902,0.00002334,0.00006083,0.17884983,0.05157003,0.00993159
-1.88794397,0.19772289,0.00000062,0.02635833,0.00001750,0.00004543,0.20519586,0.05863410,0.00890876
-1.88194097,0.22374577,0.00000046,0.03013550,0.00001303,0.00003369,0.23409754,0.06650007,0.00831987
-1.87593797,0.25238362,0.00000033,0.03422226,0.00000963,0.00002480,0.26546811,0.07512617,0.00808106
-1.86993497,0.28344136,0.00000024,0.03860313,0.00000707,0.00001813,0.29916934,0.08445978,0.00812432
-1.86393197,0.31668597,0.00000017,0.04325505,0.00000515,0.00001317,0.33500785,0.09443581,0.00839479
-1.85792896,0.35184264,0.00000012,0.04814721,0.00000373,0.00000950,0.37273324,0.10497562,0.00884853
-1.85192596,0.38859322,0.00000009,0.05324118,0.00000268,0.00000681,0.41203845,0.11598667,0.00945066
-1.84592296,0.42657722,0.00000006,0.05849127,0.00000191,0.00000486,0.45256236,0.12736288,0.01017391
-1.83991996,0.46539539,0.00000005,0.06384529,0.00000136,0.00000346,0.49389478,0.13898562,0.01099762
-1.83391696,0.50461586,0.00000003,0.06924543,0.00000096,0.00000247,0.53558382,0.15072552,0.01190703
-1.82791396,0.54378266,0.00000003,0.07462963,0.00000068,0.00000179,0.57714541,0.16244488,0.01289308
-1.82191096,0.58242637,0.00000002,0.07993303,0.00000048,0.00000134,0.61807475,0.17400070,0.01395245
-1.81590795,0.62007653,0.00000002,0.08508967,0.00000035,0.00000107,0.65785943,0.18524817,0.01508797
-1.80990495,0.65627543,0.00000002,0.09003437,0.00000026,0.00000095,0.69599355,0.19604450,0.01630933
-1.80390195,0.69059268,0.00000003,0.09470466,0.00000021,0.00000095,0.73199260,0.20625299,0.01763408
-1.79789895,0.72264018,0.00000004,0.09904270,0.00000019,0.00000109,0.76540837,0.21574713,0.01908882
-1.79189595,0.75208683,0.00000005,0.10299719,0.00000019,0.00000136,0.79584341,0.22441459,0.02071065
-1.78589295,0.77867247,0.00000007,0.10652510,0.00000022,0.00000179,0.82296452,0.23216100,0.02254882
-1.77988994,0.80222066,0.00000009,0.10959330,0.00000027,0.00000243,0.84651469,0.23891327,0.02466644
-1.77388694,0.82264970,0.00000013,0.11217986,0.00000036,0.00000331,0.86632324,0.24462244,0.02714239
-1.76788394,0.83998175,0.00000018,0.11427511,0.00000048,0.00000453,0.88231365,0.24926591,0.03007314
-1.76188094,0.85434948,0.00000024,0.11588242,0.00000064,0.00000616,0.89450893,0.25284902,0.03357464
-1.75587794,0.86600041,0.00000033,0.11701858,0.00000087,0.00000835,0.90303441,0.25540584,0.03778403
-1.74987494,0.87529839,0.00000044,0.11771394,0.00000117,0.00001125,0.90811779,0.25699936,0.04286121
-1.74387194,0.88272256,0.00000059,0.11801212,0.00000156,0.00001504,0.91008662,0.25772077,0.04898999
-1.73786893,0.88886348,0.00000079,0.11796953,0.00000207,0.00001998,0.90936321,0.25768824,0.05637893
-1.73186593,0.89441659,0.00000104,0.11765443,0.00000272,0.00002634,0.90645718,0.25704485,0.06526157
-1.72586293,0.90017299,0.00000136,0.11714590,0.00000356,0.00003450,0.90195575,0.25595604,0.07589591
-1.71985993,0.90700768,0.00000176,0.11653240,0.00000463,0.00004485,0.89651211,0.25460644,0.08856317
-1.71385693,0.91586519,0.00000228,0.11591017,0.00000597,0.00005790,0.89083196,0.25319614,0.10356551
-1.70785393,0.92774276,0.00000291,0.11538147,0.00000765,0.00007422,0.88565846,0.25193659,0.12122264
-1.70185093,0.94367119,0.00000370,0.11505252,0.00000972,0.00009446,0.88175581,0.25104603,0.14186735
-1.69584792,0.96469333,0.00000468,0.11503136,0.00001227,0.00011937,0.87989172,0.25074459,0.16583958
-1.68984492,0.99184056,0.00000586,0.11542555,0.00001538,0.00014979,0.88081886,0.25124906,0.19347938
-1.68384192,1.02610727,0.00000729,0.11633973,0.00001913,0.00018663,0.88525569,0.25276745,0.22511846
-1.67783892,1.06842388,0.00000901,0.11787307,0.00002364,0.00023090,0.89386689,0.25549342,0.26107053
-1.67183592,1.11962862,0.00001104,0.12011673,0.00002899,0.00028367,0.90724369,0.25960062,0.30162060
-1.66583292,1.18043884,0.00001345,0.12315121,0.00003530,0.00034606,0.92588466,0.26523709,0.34701336
-1.65982991,1.25142229,0.00001626,0.12704385,0.00004267,0.00041923,0.95017721,0.27251984,0.39744102
-1.65382691,1.33296943,0.00001951,0.13184636,0.00005121,0.00050434,0.98038064,0.28152987,0.45303091
-1.64782391,1.42526760,0.00002325,0.13759255,0.00006102,0.00060251,1.01661099,0.29230758,0.51383328
-1.64182091,1.52827807,0.00002750,0.14429636,0.00007220,0.00071483,1.05882871,0.30484903,0.57980986
-1.63581791,1.64171716,0.00003230,0.15195023,0.00008481,0.00084225,1.10682942,0.31910300,0.65082354
-1.62981491,1.76504245,0.00003766,0.16052389,0.00009891,0.00098558,1.16023868,0.33496924,0.72662999
-1.62381191,1.89744520,0.00004360,0.16996376,0.00011453,0.00114544,1.21851118,0.35229791,0.80687148
-1.61780890,2.03784981,0.00005011,0.18019283,0.00013168,0.00132222,1.28093481,0.37089050,0.89107367
-1.61180590,2.18492130,0.00005719,0.19111135,0.00015032,0.00151599,1.34663995,0.39050215,0.97864561
-1.60580290,2.33708096,0.00006479,0.20259813,0.00017040,0.00172652,1.41461415,0.41084568,1.06888349
-1.59979990,2.49253074,0.00007287,0.21451255,0.00019181,0.00195322,1.48372198,0.43159702,1.16097827
-1.59379690,2.64928586,0.00008138,0.22669732,0.00021442,0.00219512,1.55272987,0.45240217,1.25402721
-1.58779390,2.80521542,0.00009023,0.23898185,0.00023805,0.00245085,1.62033534,0.47288550,1.34704938
-1.58179090,2.95808978,0.00009932,0.25118617,0.00026250,0.00271867,1.68519974,0.49265910,1.43900466
-1.57578789,3.10563356,0.00010855,0.26312528,0.00028758,0.00299643,1.74598373,0.51133290,1.52881589
