energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-3.47873937,8.42399599,-9.34575537,1.58949388,-1.68437748,6.64498336,-7.36844495,0.00333902,-0.00356368,1.45410494,-1.67316161,1.99103604,-2.11183611,0.00000000,-0.00000000
-3.47273637,8.24427751,-9.33649388,1.57434772,-1.70099684,6.51932045,-7.35706136,0.00319370,-0.00349293,1.39094962,-1.65925369,1.97833902,-2.12641976,0.00000000,-0.00000000
-3.46673337,8.05297906,-9.29738648,1.55704774,-1.71314725,6.38489487,-7.32392028,0.00304907,-0.00340773,1.32541484,-1.63769023,1.96257637,-2.13594554,0.00000000,-0.00000000
-3.46073037,7.85302449,-9.22962381,1.53791492,-1.72078725,6.24371984,-7.26994884,0.00290894,-0.00331015,1.25846065,-1.60888801,1.94396919,-2.14036508,0.00000000,-0.00000000
-3.45472736,7.64725242,-9.13483282,1.51725660,-1.72394483,6.09775132,-7.19637287,0.00277720,-0.00320256,1.19101990,-1.57339289,1.92273775,-2.13969220,0.00000000,-0.00000000
-3.44872436,7.43836827,-9.01501457,1.49536037,-1.72271050,5.94885687,-7.10467134,0.00265775,-0.00308755,1.12398086,-1.53186152,1.89909876,-2.13399768,0.00000000,-0.00000000
-3.44272136,7.22890910,-8.87247691,1.47249038,-1.71722956,5.79879398,-6.99652815,0.00255445,-0.00296792,1.05817273,-1.48504081,1.87326498,-2.12340365,0.00000000,-0.00000000
-3.43671836,7.02122112,-8.70976554,1.44888590,-1.70769402,5.64919772,-6.87378364,0.00247113,-0.00284660,0.99435422,-1.43374604,1.84544679,-2.10807803,0.00000000,-0.00000000
-3.43071536,6.81744923,-8.52959671,1.42476194,-1.69433480,5.50157688,-6.73838816,0.00241150,-0.00272663,0.93320533,-1.37883864,1.81585539,-2.08822955,0.00000000,-0.00000000
-3.42471236,6.61953698,-8.33479420,1.40031170,-1.67741445,5.35731754,-6.59235963,0.00237919,-0.00261115,0.87532214,-1.32120441,1.78470732,-2.06410352,0.00000000,-0.00000000
-3.41870935,6.42923503,-8.12823290,1.37571023,-1.65722074,5.21769216,-6.43774663,0.00237766,-0.00250332,0.82121429,-1.26173296,1.75222948,-2.03597843,0.00000000,-0.00000000
-3.41270635,6.24811560,-7.91279025,1.35111890,-1.63406127,5.08387247,-6.27659762,0.00241026,-0.00240635,0.77130513,-1.20129897,1.71866427,-2.00416358,0.00000000,-0.00000000
-3.40670335,6.07759041,-7.69130649,1.32669013,-1.60825906,4.95694391,-6.11093689,0.00248011,-0.00232342,0.72593371,-1.14074578,1.68427403,-1.96899746,0.00000000,-0.00000000
-3.40070035,5.91892941,-7.46655348,1.30257191,-1.58014920,4.83791972,-5.94274692,0.00259017,-0.00225770,0.68535852,-1.08087161,1.64934428,-1.93084677,0.00000000,-0.00000000
-3.39469735,5.77327787,-7.24121175,1.27891149,-1.55007629,4.72775259,-5.77395636,0.00274313,-0.00221234,0.64976232,-1.02241843,1.61418528,-1.89010573,0.00000000,-0.00000000
-3.38869435,5.64166980,-7.01785442,1.25585796,-1.51839247,4.62734252,-5.60643267,0.00294146,-0.00219039,0.61925769,-0.96606359,1.57913137,-1.84719533,0.00000000,-0.00000000
-3.38269135,5.52503581,-6.79893653,1.23356346,-1.48545570,4.53753938,-5.44197805,0.00318730,-0.00219489,0.59389279,-0.91241410,1.54453810,-1.80256214,0.00000000,-0.00000000
-3.37668834,5.42420454,-6.58678804,1.21218268,-1.45162817,4.45913968,-5.28232696,0.00348246,-0.00222877,0.57365704,-0.86200307,1.51077684,-1.75667634,0.00000000,-0.00000000
-3.37068534,5.33989693,-6.38360851,1.19187073,-1.41727434,4.39287705,-5.12914400,0.00382835,-0.00229487,0.55848642,-0.81528829,1.47822715,-1.71002868,0.00000000,-0.00000000
-3.36468234,5.27271343,-6.19146178,1.17277943,-1.38275854,4.33940680,-4.98402037,0.00422596,-0.00239592,0.54826809,-0.77265225,1.44726705,-1.66312600,0.00000000,-0.00000000
-3.35867934,5.22311495,-6.01226894,1.15505217,-1.34844180,4.29928528,-4.84846799,0.00467576,-0.00253450,0.54284429,-0.73440353,1.41826167,-1.61648533,0.00000000,-0.00000000
-3.35267634,5.19139869,-5.84779849,1.13881773,-1.31467790,4.27294509,-4.72391008,0.00517766,-0.00271303,0.54201545,-0.70077885,1.39155079,-1.57062645,0.00000000,-0.00000000
-3.34667334,5.17767051,-5.69965273,1.12418339,-1.28180855,4.26066769,-4.61166788,0.00573094,-0.00293374,0.54554261,-0.67194568,1.36743590,-1.52606297,0.00000000,-0.00000000
-3.34067034,5.18181596,-5.56925006,1.11122776,-1.25015779,4.26255527,-4.51294315,0.00633421,-0.00319859,0.55314916,-0.64800496,1.34616745,-1.48329220,0.00000000,-0.00000000
-3.33466733,5.20347207,-5.45780334,1.09999396,-1.22002564,4.27850354,-4.42879686,0.00698527,-0.00350927,0.56452233,-0.62899382,1.32793295,-1.44278406,0.00000000,-0.00000000
-3.32866433,5.24200248,-5.36629498,1.09048341,-1.19168136,4.30817770,-4.36012469,0.00768115,-0.00386710,0.57931445,-0.61488810,1.31284659,-1.40496942,0.00000000,-0.00000000
-3.32266133,5.29647793,-5.29544974,1.08265098,-1.16535657,4.35099327,-4.30763034,0.00841797,-0.00427300,0.59714440,-0.60560459,1.30094107,-1.37022835,0.00000000,-0.00000000
-3.31665833,5.36566437,-5.24570679,1.07640161,-1.14123839,4.40610350,-4.27179802,0.00919095,-0.00472743,0.61759952,-0.60100311,1.29216195,-1.33887882,0.00000000,-0.00000000
-3.31065533,5.44802039,-5.21719270,1.07158898,-1.11946329,4.47239493,-4.25286562,0.00999436,-0.00523028,0.64023822,-0.60088846,1.28636510,-1.31116624,0.00000000,-0.00000000
-3.30465233,5.54170544,-5.20969729,1.06801624,-1.10011161,4.54849207,-4.25080039,0.01082151,-0.00578086,0.66459361,-0.60501233,1.28331740,-1.28725449,0.00000000,-0.00000000
-3.29864932,5.64459950,-5.22265427,1.06543910,-1.08320353,4.63277189,-4.26527858,0.01166480,-0.00637778,0.69017819,-0.61307558,1.28270076,-1.26721887,0.00000000,-0.00000000
-3.29264632,5.75433478,-5.25512871,1.06357111,-1.06869645,4.72338839,-4.29567102,0.01251571,-0.00701890,0.71648984,-0.62473077,1.28411951,-1.25104132,0.00000000,-0.00000000
-3.28664332,5.86833878,-5.30581290,1.06209102,-1.05648422,4.81830690,-4.34103578,0.01336492,-0.00770131,0.74301912,-0.63958553,1.28711083,-1.23860830,0.00000000,-0.00000000
-3.28064032,5.98388822,-5.37303208,1.06065207,-1.04639843,4.91534746,-4.40011953,0.01420239,-0.00842122,0.76925771,-0.65720660,1.29115791,-1.22971155,0.00000000,-0.00000000
-3.27463732,6.09817205,-5.45476117,1.05889271,-1.03821171,5.01223596,-4.47136810,0.01501751,-0.00917396,0.79470795,-0.67712499,1.29570537,-1.22405184,0.00000000,-0.00000000
-3.26863432,6.20836181,-5.54865297,1.05644833,-1.03164319,5.10666163,-4.55294711,0.01579928,-0.00995397,0.81889321,-0.69884216,1.30017631,-1.22124574,0.00000000,-0.00000000
-3.26263132,6.31168672,-5.65207793,1.05296358,-1.02636593,5.19633875,-4.64277260,0.01653651,-0.01075475,0.84136869,-0.72183735,1.30399038,-1.22083515,0.00000000,-0.00000000
-3.25662831,6.40551113,-5.76217503,1.04810469,-1.02201614,5.27907055,-4.73855119,0.01721807,-0.01156894,0.86173241,-0.74557601,1.30658208,-1.22229953,0.00000000,-0.00000000
-3.25062531,6.48741104,-5.87591270,1.04157114,-1.01820386,5.35281292,-4.83782926,0.01783312,-0.01238835,0.87963584,-0.76951914,1.30741861,-1.22507038,0.00000000,-0.00000000
-3.24462231,6.55524716,-5.99015828,1.03310641,-1.01452480,5.41573545,-4.93804955,0.01837144,-0.01320400,0.89479381,-0.79313354,1.30601654,-1.22854737,0.00000000,-0.00000000
-3.23861931,6.60723124,-6.10175397,1.02250710,-1.01057285,5.46627767,-5.03661381,0.01882367,-0.01400630,0.90699322,-0.81590243,1.30195669,-1.23211583,0.00000000,-0.00000000
-3.23261631,6.64198335,-6.20759700,1.00963020,-1.00595273,5.50319815,-5.13094946,0.01918161,-0.01478514,0.91610013,-0.83733649,1.29489656,-1.23516476,0.00000000,-0.00000000
-3.22661331,6.65857754,-6.30472125,0.99439809,-1.00029246,5.52561452,-5.21857801,0.01943847,-0.01553006,0.92206491,-0.85698468,1.28457993,-1.23710482,0.00000000,-0.00000000
-3.22061031,6.65657411,-6.39037770,0.97680127,-0.99325490,5.53303306,-5.29718308,0.01958914,-0.01623048,0.92492506,-0.87444465,1.27084328,-1.23738559,0.00000000,-0.00000000
-3.21460730,6.63603709,-6.46211073,0.95689852,-0.98454823,5.52536640,-5.36467552,0.01963036,-0.01687591,0.92480559,-0.88937235,1.25361875,-1.23551148,0.00000000,-0.00000000
-3.20860430,6.59753602,-6.51782765,0.93481471,-0.97393468,5.50293873,-5.41925332,0.01956090,-0.01745622,0.92191665,-0.90149050,1.23293381,-1.23105573,0.00000000,-0.00000000
-3.20260130,6.54213199,-6.55585900,0.91073634,-0.96123742,5.46647831,-5.45945432,0.01938164,-0.01796184,0.91654858,-0.91059558,1.20890754,-1.22367198,0.00000000,-0.00000000
-3.19659830,6.47134811,-6.57500737,0.88490505,-0.94634526,5.41709729,-5.48419970,0.01909559,-0.01838410,0.90906431,-0.91656311,1.18174386,-1.21310292,0.00000000,-0.00000000
-3.19059530,6.38712547,-6.57458296,0.85760941,-0.92921507,5.35625972,-5.49282663,0.01870790,-0.01871547,0.89988926,-0.91935104,1.15172212,-1.19918589,0.00000000,-0.00000000
-3.18459230,6.29176602,-6.55442484,0.82917543,-0.90987194,5.28573861,-5.48510919,0.01822568,-0.01894977,0.88949917,-0.91900104,1.11918552,-1.18185519,0.00000000,-0.00000000
-3.17858929,6.18786422,-6.51490679,0.79995610,-0.88840709,5.20756357,-5.46126643,0.01765791,-0.01908244,0.87840591,-0.91563771,1.08452780,-1.16114109,0.00000000,-0.00000000
-3.17258629,6.07822973,-6.45692787,0.77032045,-0.86497374,5.12396071,-5.42195763,0.01701514,-0.01911069,0.86714206,-0.90946559,1.04817899,-1.13716570,0.00000000,-0.00000000
-3.16658329,5.96580368,-6.38188777,0.74064253,-0.83978116,5.03728677,-5.36826460,0.01630928,-0.01903368,0.85624434,-0.90076415,1.01059060,-1.11013593,0.00000000,-0.00000000
-3.16058029,5.85357127,-6.29164787,0.71129071,-0.81308724,4.94995958,-5.30166181,0.01555318,-0.01885253,0.84623677,-0.88988082,0.97222111,-1.08033400,0.00000000,-0.00000000
-3.15457729,5.74447332,-6.18847927,0.68261761,-0.78518991,4.86438701,-5.22397517,0.01476037,-0.01857043,0.83761385,-0.87722218,0.93352203,-1.04810580,0.00000000,-0.00000000
-3.14857429,5.64131979,-6.07499930,0.65495104,-0.75641770,4.78289666,-5.13733075,0.01394464,-0.01819255,0.83082442,-0.86324362,0.89492520,-1.01384782,0.00000000,-0.00000000
-3.14257129,5.54670778,-5.95409849,0.62858607,-0.72711991,4.70766847,-5.04409506,0.01311972,-0.01772591,0.82625679,-0.84843772,0.85683172,-0.97799300,0.00000000,-0.00000000
-3.13656828,5.46294665,-5.82886026,0.60377856,-0.69765674,4.64067222,-4.94680861,0.01229890,-0.01717929,0.82422553,-0.83332147,0.81960271,-0.94099630,0.00000000,-0.00000000
-3.13056528,5.39199251,-5.70247549,0.58074013,-0.66838953,4.58361192,-4.84811476,0.01149472,-0.01656292,0.82496058,-0.81842283,0.78355218,-0.90332037,0.00000000,-0.00000000
-3.12456228,5.33539412,-5.57815442,0.55963470,-0.63967163,4.53787868,-4.75068582,0.01071870,-0.01588828,0.82859889,-0.80426681,0.74894213,-0.86542185,0.00000000,-0.00000000
-3.11855928,5.29425178,-5.45903835,0.54057662,-0.61183990,4.50451348,-4.65714856,0.00998114,-0.01516771,0.83517915,-0.79136147,0.71597973,-0.82773891,0.00000000,-0.00000000
-3.11255628,5.26919049,-5.34811352,0.52363029,-0.58520720,4.48418101,-4.57001113,0.00929088,-0.01441416,0.84463972,-0.78018405,0.68481674,-0.79068008,0.00000000,-0.00000000
-3.10655328,5.26034812,-5.24812940,0.50881120,-0.56005582,4.47715517,-4.49159351,0.00865523,-0.01364077,0.85681988,-0.77116776,0.65555075,-0.75461503,0.00000000,-0.00000000
-3.10055028,5.26737893,-5.16152366,0.49608830,-0.53663213,4.48331678,-4.42396324,0.00807991,-0.01286059,0.87146458,-0.76468935,0.62822816,-0.71986715,0.00000000,-0.00000000
-3.09454727,5.28947205,-5.09035580,0.48538749,-0.51514224,4.50216328,-4.36887837,0.00756900,-0.01208617,0.88823240,-0.76105796,0.60284855,-0.68670825,0.00000000,-0.00000000
-3.08854427,5.32538430,-5.03625118,0.47659610,-0.49574891,4.53283010,-4.32773911,0.00712502,-0.01132936,0.90670665,-0.76050550,0.57937013,-0.65535522,0.00000000,-0.00000000
-3.08254127,5.37348604,-5.00035715,0.46956815,-0.47856953,4.57412273,-4.30154958,0.00674898,-0.01060095,0.92640911,-0.76317889,0.55771605,-0.62596877,0.00000000,-0.00000000
-3.07653827,5.43181817,-4.98331232,0.46413013,-0.46367520,4.62455825,-4.29089071,0.00644052,-0.00991052,0.94681604,-0.76913439,0.53778100,-0.59865388,0.00000000,-0.00000000
-3.07053527,5.49815826,-4.98523005,0.46008719,-0.45109078,4.68241473,-4.29590519,0.00619799,-0.00926625,0.96737575,-0.77833443,0.51943809,-0.57346200,0.00000000,-0.00000000
-3.06453227,5.57009309,-5.00569670,0.45722943,-0.44079597,4.74578659,-4.31629479,0.00601865,-0.00867482,0.98752717,-0.79064691,0.50254551,-0.55039456,0.00000000,-0.00000000
-3.05852926,5.64509498,-5.04378467,0.45533816,-0.43272718,4.81264375,-4.35133030,0.00589883,-0.00814134,1.00671858,-0.80584731,0.48695273,-0.52940773,0.00000000,-0.00000000
-3.05252626,5.72059890,-5.09808008,0.45419183,-0.42678025,4.88089239,-4.39987376,0.00583402,-0.00766936,1.02442586,-0.82362358,0.47250622,-0.51041796,0.00000000,-0.00000000
-3.04652326,5.79407763,-5.16672420,0.45357161,-0.42281391,4.94843518,-4.46041225,0.00581908,-0.00726090,1.04016933,-0.84358374,0.45905427,-0.49330822,0.00000000,-0.00000000
-3.04052026,5.86311203,-5.24746758,0.45326630,-0.42065384,5.01322857,-4.53110232,0.00584837,-0.00691653,1.05352874,-0.86526612,0.44645107,-0.47793448,0.00000000,-0.00000000
-3.03451726,5.92545429,-5.33773511,0.45307665,-0.42009729,5.07333565,-4.60982361,0.00591585,-0.00663550,1.06415547,-0.88815202,0.43455981,-0.46413235,0.00000000,-0.00000000
-3.02851426,5.97908197,-5.43470013,0.45281878,-0.42091814,5.12697253,-4.69423995,0.00601521,-0.00641583,1.07178185,-0.91168029,0.42325491,-0.45172355,0.00000000,-0.00000000
-3.02251126,6.02224144,-5.53536509,0.45232689,-0.42287234,5.17254729,-4.78186595,0.00613999,-0.00625449,1.07622688,-0.93526365,0.41242340,-0.44052207,0.00000000,-0.00000000
-3.01650825,6.05347978,-5.63664630,0.45145509,-0.42570353,5.20869069,-4.87013699,0.00628364,-0.00614757,1.07739846,-0.95830587,0.40196551,-0.43033979,0.00000000,-0.00000000
-3.01050525,6.07166491,-5.73546001,0.45007847,-0.42914879,5.23427805,-4.95648031,0.00643961,-0.00609037,1.07529203,-0.98021956,0.39179471,-0.42099152,0.00000000,-0.00000000
-3.00450225,6.07599417,-5.82880692,0.44809348,-0.43294441,5.24844270,-5.03838495,0.00660145,-0.00607764,1.06998579,-1.00044364,0.38183716,-0.41229930,0.00000000,-0.00000000
-2.99849925,6.06599220,-5.91385261,0.44541768,-0.43683148,5.25058121,-5.11346841,0.00676288,-0.00610362,1.06163297,-1.01846000,0.37203089,-0.40409603,0.00000000,-0.00000000
-2.99249625,6.04149940,-5.98800125,0.44198900,-0.44056118,5.24035138,-5.17953800,0.00691785,-0.00616224,1.05045144,-1.03380864,0.36232471,-0.39622818,0.00000000,-0.00000000
-2.98649325,6.00265254,-6.04896044,0.43776466,-0.44389979,5.21766394,-5.23464511,0.00706064,-0.00624724,1.03671155,-1.04610069,0.35267719,-0.38855791,0.00000000,-0.00000000
-2.98049025,5.94985928,-6.09479539,0.43271979,-0.44663308,5.18266918,-5.27713102,0.00718590,-0.00635222,1.02072256,-1.05502891,0.34305552,-0.38096442,0.00000000,-0.00000000
-2.97448724,5.88376856,-6.12397099,0.42684604,-0.44857023,5.13573970,-5.30566320,0.00728879,-0.00647080,1.00281864,-1.06037512,0.33343464,-0.37334464,0.00000000,-0.00000000
-2.96848424,5.80523848,-6.13538099,0.42015004,-0.44954697,5.07745057,-5.31926132,0.00736501,-0.00659666,0.98334494,-1.06201441,0.32379652,-0.36561346,0.00000000,-0.00000000
-2.96248124,5.71530340,-6.12836385,0.41265201,-0.44942807,5.00855780,-5.31731278,0.00741089,-0.00672366,0.96264445,-1.05991599,0.31412961,-0.35770345,0.00000000,-0.00000000
-2.95647824,5.61514162,-6.10270541,0.40438442,-0.44810907,4.92997615,-5.29957772,0.00742348,-0.00684590,0.94104625,-1.05414070,0.30442855,-0.34956426,0.00000000,-0.00000000
-2.95047524,5.50604455,-6.05862897,0.39539081,-0.44551718,4.84275681,-5.26618400,0.00740058,-0.00695783,0.91885545,-1.04483540,0.29469398,-0.34116175,0.00000000,-0.00000000
-2.94447224,5.38938824,-5.99677367,0.38572475,-0.44161146,4.74806553,-5.21761282,0.00734078,-0.00705427,0.89634531,-1.03222446,0.28493248,-0.33247690,0.00000000,-0.00000000
-2.93846923,5.26660758,-5.91816260,0.37544885,-0.43638223,4.64716134,-5.15467578,0.00724353,-0.00713055,0.87375164,-1.01659898,0.27515652,-0.32350468,0.00000000,-0.00000000
-2.93246623,5.13917329,-5.82416208,0.36463384,-0.42984980,4.54137606,-5.07848468,0.00710911,-0.00718254,0.85126947,-0.99830402,0.26538438,-0.31425279,0.00000000,-0.00000000
-2.92646323,5.00857169,-5.71643393,0.35335777,-0.42206253,4.43209450,-4.99041520,0.00693862,-0.00720673,0.82905207,-0.97772469,0.25563989,-0.30474034,0.00000000,-0.00000000
-2.92046023,4.87628687,-5.59688241,0.34170503,-0.41309438,4.32073537,-4.89206563,0.00673394,-0.00720030,0.80721201,-0.95527153,0.24595212,-0.29499658,0.00000000,-0.00000000
-2.91445723,4.74378511,-5.46759793,0.32976541,-0.40304190,4.20873274,-4.78521232,0.00649769,-0.00716118,0.78582404,-0.93136585,0.23635474,-0.28505955,0.00000000,-0.00000000
-2.90845423,4.61250113,-5.33079911,0.31763305,-0.39202095,4.09751811,-4.67176283,0.00623311,-0.00708804,0.76492956,-0.90642574,0.22688522,-0.27497468,0.00000000,-0.00000000
-2.90245123,4.48382591,-5.18877506,0.30540523,-0.38016300,3.98850313,-4.55370839,0.00594398,-0.00698038,0.74454206,-0.88085313,0.21758387,-0.26479345,0.00000000,-0.00000000
-2.89644822,4.35909587,-5.04382958,0.29318114,-0.36761140,3.88306304,-4.43307677,0.00563452,-0.00683848,0.72465355,-0.85502239,0.20849264,-0.25457189,0.00000000,-0.00000000
-2.89044522,4.23958334,-4.89822865,0.28106051,-0.35451750,3.78252104,-4.31188695,0.00530922,-0.00666342,0.70524120,-0.82927101,0.19965391,-0.24436914,0.00000000,-0.00000000
-2.88444222,4.12648822,-4.75415259,0.26914220,-0.34103684,3.68813400,-4.19210651,0.00497275,-0.00645698,0.68627414,-0.80389231,0.19110913,-0.23424592,0.00000000,-0.00000000
-2.87843922,4.02093086,-4.61365399,0.25752285,-0.32732549,3.60107960,-4.07561296,0.00462982,-0.00622168,0.66771996,-0.77913064,0.18289768,-0.22426303,0.00000000,-0.00000000
-2.87243622,3.92394624,-4.47862239,0.24629550,-0.31353670,3.52244523,-3.96415986,0.00428503,-0.00596060,0.64955073,-0.75517891,0.17505564,-0.21447984,0.00000000,-0.00000000
-2.86643322,3.83647943,-4.35075628,0.23554839,-0.29981775,3.45321895,-3.85934842,0.00394280,-0.00567735,0.63174814,-0.73217846,0.16761496,-0.20495289,0.00000000,-0.00000000
-2.86043022,3.75938231,-4.23154298,0.22536382,-0.28630742,3.39428249,-3.76260531,0.00360725,-0.00537592,0.61430787,-0.71022113,0.16060272,-0.19573457,0.00000000,-0.00000000
-2.85442721,3.69341146,-4.12224636,0.21581723,-0.27313377,3.34640638,-3.67516694,0.00328212,-0.00506062,0.59724276,-0.68935322,0.15404078,-0.18687204,0.00000000,-0.00000000
-2.84842421,3.63922707,-4.02390259,0.20697645,-0.26041251,3.31024700,-3.59807047,0.00297071,-0.00473587,0.58058487,-0.66958117,0.14794557,-0.17840627,0.00000000,-0.00000000
-2.84242121,3.59739243,-3.93732323,0.19890118,-0.24824591,3.28634529,-3.53215137,0.00267584,-0.00440617,0.56438634,-0.65087839,0.14232834,-0.17037146,0.00000000,-0.00000000
-2.83641821,3.56837385,-3.86310520,0.19164251,-0.23672221,3.27512678,-3.47804727,0.00239985,-0.00407592,0.54871905,-0.63319308,0.13719547,-0.16279462,0.00000000,-0.00000000
-2.83041521,3.55254042,-3.80164664,0.18524277,-0.22591552,3.27690246,-3.43620746,0.00214457,-0.00374936,0.53367306,-0.61645644,0.13254903,-0.15569563,0.00000000,-0.00000000
-2.82441221,3.55016324,-3.75316750,0.17973535,-0.21588621,3.29186991,-3.40690725,0.00191132,-0.00343044,0.51935399,-0.60059099,0.12838749,-0.14908739,0.00000000,-0.00000000
-2.81840920,3.56141380,-3.71773354,0.17514463,-0.20668163,3.32011433,-3.39026611,0.00170102,-0.00312276,0.50587934,-0.58551847,0.12470638,-0.14297642,0.00000000,-0.00000000
-2.81240620,3.58636108,-3.69528231,0.17148598,-0.19833716,3.36160907,-3.38626837,0.00151413,-0.00282952,0.49337404,-0.57116714,0.12149899,-0.13736359,0.00000000,-0.00000000
-2.80640320,3.62496741,-3.68564954,0.16876570,-0.19087738,3.41621514,-3.39478524,0.00135076,-0.00255349,0.48196519,-0.55747794,0.11875693,-0.13224505,0.00000000,-0.00000000
-2.80040020,3.67708287,-3.68859442,0.16698099,-0.18431743,3.48367987,-3.41559673,0.00121070,-0.00229693,0.47177643,-0.54440942,0.11647056,-0.12761325,0.00000000,-0.00000000
-2.79439720,3.74243859,-3.70382238,0.16611986,-0.17866429,3.56363448,-3.44841220,0.00109347,-0.00206165,0.46292197,-0.53194116,0.11462923,-0.12345801,0.00000000,-0.00000000
-2.78839420,3.82063929,-3.73100409,0.16616100,-0.17391799,3.65559092,-3.49288823,0.00099838,-0.00184900,0.45550072,-0.52007555,0.11322135,-0.11976750,0.00000000,-0.00000000
-2.78239120,3.91115559,-3.76978958,0.16707365,-0.17007264,3.75893824,-3.54864296,0.00092457,-0.00165988,0.44959061,-0.50883796,0.11223419,-0.11652914,0.00000000,-0.00000000
-2.77638819,4.01331691,-3.81981690,0.16881754,-0.16711725,3.87293922,-3.61526591,0.00087104,-0.00149477,0.44524350,-0.49827521,0.11165366,-0.11373029,0.00000000,-0.00000000
-2.77038519,4.12630575,-3.88071474,0.17134279,-0.16503622,3.99672772,-3.69232291,0.00083671,-0.00135379,0.44248093,-0.48845258,0.11146382,-0.11135871,0.00000000,-0.00000000
-2.76438219,4.24915423,-3.95209927,0.17459007,-0.16380962,4.12930767,-3.77935599,0.00082044,-0.00123670,0.44129082,-0.47944947,0.11164642,-0.10940285,0.00000000,-0.00000000
-2.75837919,4.38074385,-4.03356528,0.17849083,-0.16341310,4.26955430,-3.87587826,0.00082103,-0.00114301,0.44162555,-0.47135394,0.11218048,-0.10785176,0.00000000,-0.00000000
-2.75237619,4.51980933,-4.12467263,0.18296781,-0.16381764,4.41621856,-3.98136464,0.00083730,-0.00107196,0.44340134,-0.46425659,0.11304183,-0.10669486,0.00000000,-0.00000000
-2.74637319,4.66494712,-4.22492902,0.18793585,-0.16498903,4.56793514,-4.09523893,0.00086803,-0.00102258,0.44649923,-0.45824386,0.11420294,-0.10592149,0.00000000,-0.00000000
-2.74037019,4.81462919,-4.33377047,0.19330293,-0.16688731,4.72323477,-4.21685871,0.00091204,-0.00099373,0.45076754,-0.45339138,0.11563279,-0.10552028,0.00000000,-0.00000000
-2.73436718,4.96722231,-4.45054117,0.19897164,-0.16946612,4.88056106,-4.34549924,0.00096819,-0.00098416,0.45602583,-0.44975759,0.11729710,-0.10547845,0.00000000,-0.00000000
-2.72836418,5.12101281,-4.57447440,0.20484088,-0.17267211,5.03829178,-4.48033798,0.00103536,-0.00099247,0.46207027,-0.44737800,0.11915877,-0.10578107,0.00000000,-0.00000000
-2.72236118,5.27423649,-4.70467635,0.21080794,-0.17644449,5.19476471,-4.62044135,0.00111254,-0.00101724,0.46868012,-0.44626053,0.12117855,-0.10641043,0.00000000,-0.00000000
-2.71635818,5.42511292,-4.84011456,0.21677073,-0.18071492,5.34830722,-4.76475521,0.00119878,-0.00105696,0.47562518,-0.44638207,0.12331602,-0.10734546,0.00000000,-0.00000000
-2.71035518,5.57188332,-4.97961242,0.22263026,-0.18540753,5.49726917,-4.91210051,0.00129326,-0.00111011,0.48267374,-0.44768655,0.12553067,-0.10856139,0.00000000,-0.00000000
-2.70435218,5.71285062,-5.12185108,0.22829318,-0.19043955,5.64005783,-5.06117537,0.00139530,-0.00117521,0.48960086,-0.45008470,0.12778323,-0.11002963,0.00000000,-0.00000000
-2.69834917,5.84642020,-5.26537952,0.23367425,-0.19572217,5.77517383,-5.21056425,0.00150440,-0.00125077,0.49619636,-0.45345544,0.13003695,-0.11171791,0.00000000,-0.00000000
-2.69234617,5.97113977,-5.40863334,0.23869873,-0.20116194,5.90124655,-5.35875494,0.00162026,-0.00133542,0.50227231,-0.45764908,0.13225900,-0.11359076,0.00000000,-0.00000000
-2.68634317,6.08573651,-5.54996197,0.24330443,-0.20666257,6.01706757,-5.50416307,0.00174280,-0.00142786,0.50766957,-0.46249196,0.13442163,-0.11561019,0.00000000,-0.00000000
-2.68034017,6.18914963,-5.68766385,0.24744350,-0.21212712,6.12162058,-5.64516391,0.00187221,-0.00152696,0.51226304,-0.46779250,0.13650320,-0.11773670,0.00000000,-0.00000000
-2.67433717,6.28055690,-5.82002830,0.25108356,-0.21746052,6.21410613,-5.78013028,0.00200893,-0.00163178,0.51596532,-0.47334834,0.13848898,-0.11993047,0.00000000,-0.00000000
-2.66833417,6.35939346,-5.94538252,0.25420842,-0.22257220,6.29396011,-5.90747531,0.00215370,-0.00174157,0.51872866,-0.47895422,0.14037156,-0.12215271,0.00000000,-0.00000000
-2.66233117,6.42536172,-6.06214151,0.25681804,-0.22737898,6.36086449,-6.02569794,0.00230750,-0.00185587,0.52054502,-0.48441011,0.14215089,-0.12436709,0.00000000,-0.00000000
-2.65632816,6.47843169,-6.16885857,0.25892788,-0.23180775,6.41474969,-6.13342932,0.00247158,-0.00197450,0.52144418,-0.48952943,0.14383393,-0.12654117,0.00000000,-0.00000000
-2.65032516,6.51883111,-6.26427383,0.26056756,-0.23579804,6.45578806,-6.22947741,0.00264737,-0.00209761,0.52149013,-0.49414654,0.14543390,-0.12864766,0.00000000,-0.00000000
-2.64432216,6.54702573,-6.34735798,0.26177888,-0.23930421,6.48437830,-6.31286760,0.00283650,-0.00222567,0.52077574,-0.49812352,0.14696911,-0.13066564,0.00000000,-0.00000000
-2.63831916,6.56369018,-6.41734887,0.26261330,-0.24229715,6.50112141,-6.38287680,0.00304069,-0.00235950,0.51941618,-0.50135549,0.14846150,-0.13258133,0.00000000,-0.00000000
