energy_ev,total_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.29114557,1.89616938,0.50533309,0.15071869,1.38926824,0.00000000,0.00490977,0.33480459,0.82063666,0.00000000
0.29714857,1.96475036,0.51244450,0.15623974,1.43749553,0.00000000,0.00510368,0.35143034,0.84858155,0.00000000
0.30315158,2.02875402,0.51900345,0.16130497,1.48250856,0.00000000,0.00529137,0.36688260,0.87507879,0.00000000
0.30915458,2.08662080,0.52470002,0.16578990,1.52322335,0.00000000,0.00547082,0.38087320,0.89935453,0.00000000
0.31515758,2.13691916,0.52924112,0.16958200,1.55862747,0.00000000,0.00564040,0.39314660,0.92071361,0.00000000
0.32116058,2.17839555,0.53236255,0.17258452,1.58781697,0.00000000,0.00579897,0.40348883,0.93856051,0.00000000
0.32716358,2.21001988,0.53384039,0.17471998,1.61003051,0.00000000,0.00594604,0.41173539,0.95241767,0.00000000
0.33316658,2.23102428,0.53350105,0.17593301,1.62467911,0.00000000,0.00608183,0.41777760,0.96194041,0.00000000
0.33916958,2.24093285,0.53122948,0.17619255,1.63136977,0.00000000,0.00620733,0.42156710,0.96692743,0.00000000
0.34517259,2.23958083,0.52697492,0.17549307,1.62992174,0.00000000,0.00632438,0.42311821,0.96732646,0.00000000
0.35117559,2.22712182,0.52075405,0.17385492,1.62037436,0.00000000,0.00643560,0.42250787,0.96323446,0.00000000
0.35717859,2.20402237,0.51265109,0.17132370,1.60298602,0.00000000,0.00654433,0.41987311,0.95489226,0.00000000
0.36318159,2.17104409,0.50281493,0.16796863,1.57822409,0.00000000,0.00665455,0.41540614,0.94267370,0.00000000
0.36918459,2.12921366,0.49145331,0.16388000,1.54674625,0.00000000,0.00677073,0.40934717,0.92706953,0.00000000
0.37518759,2.07978223,0.47882435,0.15916585,1.50937401,0.00000000,0.00689758,0.40197521,0.90866682,0.00000000
0.38119060,2.02417573,0.46522584,0.15394794,1.46705976,0.00000000,0.00703991,0.39359728,0.88812454,0.00000000
0.38719360,1.96393867,0.45098273,0.14835724,1.42084880,0.00000000,0.00720233,0.38453652,0.86614642,0.00000000
0.39319660,1.90067368,0.43643345,0.14252922,1.37183833,0.00000000,0.00738898,0.37511961,0.84345229,0.00000000
0.39919960,1.83597974,0.42191582,0.13659890,1.32113517,0.00000000,0.00760332,0.36566414,0.82074901,0.00000000
0.40520260,1.77139191,0.40775302,0.13069618,1.26981438,0.00000000,0.00784786,0.35646654,0.79870239,0.00000000
0.41120560,1.70832510,0.39424046,0.12494140,1.21888052,0.00000000,0.00812392,0.34779090,0.77791120,0.00000000
0.41720860,1.64802441,0.38163403,0.11944148,1.16923333,0.00000000,0.00843149,0.33985941,0.75888447,0.00000000
0.42321161,1.59152416,0.37014035,0.11428667,1.12163928,0.00000000,0.00876908,0.33284466,0.74202293,0.00000000
0.42921461,1.53961699,0.35990935,0.10954806,1.07671003,0.00000000,0.00913366,0.32686412,0.72760541,0.00000000
0.43521761,1.49283432,0.35102948,0.10527600,1.03488853,0.00000000,0.00952065,0.32197710,0.71578063,0.00000000
0.44122061,1.45143854,0.34352577,0.10149933,0.99644311,0.00000000,0.00992397,0.31818418,0.70656470,0.00000000
0.44722361,1.41542685,0.33736067,0.09822555,0.96146939,0.00000000,0.01033621,0.31542912,0.69984425,0.00000000
0.45322661,1.38454621,0.33243761,0.09544175,0.92989957,0.00000000,0.01074881,0.31360307,0.69538494,0.00000000
0.45922961,1.35831816,0.32860702,0.09311639,0.90151830,0.00000000,0.01115232,0.31255095,0.69284486,0.00000000
0.46523262,1.33607208,0.32567444,0.09120165,0.87598396,0.00000000,0.01153673,0.31207951,0.69179209,0.00000000
0.47123562,1.31698504,0.32341032,0.08963632,0.85285411,0.00000000,0.01189178,0.31196674,0.69172550,0.00000000
0.47723862,1.30012612,0.32156097,0.08834909,0.83161376,0.00000000,0.01220736,0.31197226,0.69209786,0.00000000
0.48324162,1.28450299,0.31986017,0.08726203,0.81170479,0.00000000,0.01247389,0.31184800,0.69234010,0.00000000
0.48924462,1.26910871,0.31804086,0.08629412,0.79255530,0.00000000,0.01268263,0.31134893,0.69188568,0.00000000
0.49524762,1.25296656,0.31584640,0.08536478,0.77360736,0.00000000,0.01282610,0.31024321,0.69019403,0.00000000
0.50125063,1.23517103,0.31304093,0.08439702,0.75434218,0.00000000,0.01289830,0.30832138,0.68677199,0.00000000
0.50725363,1.21492351,0.30941841,0.08332041,0.73430155,0.00000000,0.01289500,0.30540430,0.68119246,0.00000000
0.51325663,1.19156129,0.30480997,0.08207350,0.71310493,0.00000000,0.01281391,0.30134943,0.67310964,0.00000000
0.51925963,1.16457905,0.29908938,0.08060577,0.69046180,0.00000000,0.01265478,0.29605537,0.66227021,0.00000000
0.52526263,1.13364242,0.29217652,0.07887897,0.66617886,0.00000000,0.01241943,0.28946446,0.64852028,0.00000000
0.53126563,1.09859358,0.28403873,0.07686795,0.64016246,0.00000000,0.01211173,0.28156351,0.63180798,0.00000000
0.53726863,1.05944902,0.27469018,0.07456082,0.61241627,0.00000000,0.01173753,0.27238263,0.61218185,0.00000000
0.54327164,1.01639046,0.26418943,0.07195867,0.58303492,0.00000000,0.01130441,0.26199243,0.58978535,0.00000000
0.54927464,0.96974952,0.25263534,0.06907472,0.55219412,0.00000000,0.01082160,0.25049975,0.56484791,0.00000000
0.55527764,0.91998752,0.24016175,0.06593308,0.52013811,0.00000000,0.01029962,0.23804217,0.53767326,0.00000000
0.56128064,0.86767173,0.22693112,0.06256721,0.48716528,0.00000000,0.00975010,0.22478170,0.50862560,0.00000000
0.56728364,0.81344922,0.21312758,0.05901811,0.45361273,0.00000000,0.00918546,0.21089795,0.47811456,0.00000000
0.57328664,0.75801994,0.19894980,0.05533239,0.41984069,0.00000000,0.00861865,0.19658110,0.44657949,0.00000000
0.57928964,0.70211013,0.18460388,0.05156029,0.38621738,0.00000000,0.00806292,0.18202494,0.41447406,0.00000000
0.58529265,0.64644718,0.17029665,0.04775376,0.35310517,0.00000000,0.00753154,0.16742043,0.38225162,0.00000000
0.59129565,0.59173710,0.15622966,0.04396464,0.32084835,0.00000000,0.00703762,0.15294987,0.35035203,0.00000000
0.59729865,0.53864502,0.14259394,0.04024309,0.28976293,0.00000000,0.00659393,0.13878185,0.31919036,0.00000000
0.60330165,0.48777948,0.12956584,0.03663614,0.26012881,0.00000000,0.00621272,0.12506734,0.28914778,0.00000000
0.60930465,0.43968061,0.11730378,0.03318664,0.23218421,0.00000000,0.00590563,0.11193668,0.26056478,0.00000000
0.61530765,0.39481226,0.10594617,0.02993241,0.20612252,0.00000000,0.00568356,0.09949771,0.23373684,0.00000000
0.62131066,0.35355796,0.09561017,0.02690567,0.18209124,0.00000000,0.00555654,0.08783502,0.20891237,0.00000000
0.62731366,0.31622020,0.08639147,0.02413280,0.16019287,0.00000000,0.00553370,0.07700997,0.18629277,0.00000000
0.63331666,0.28302278,0.07836476,0.02163427,0.14048748,0.00000000,0.00562311,0.06706176,0.16603434,0.00000000
0.63931966,0.25411548,0.07158476,0.01942479,0.12299644,0.00000000,0.00583166,0.05800912,0.14825171,0.00000000
0.64532266,0.22958056,0.06608773,0.01751369,0.10770724,0.00000000,0.00616495,0.04985252,0.13302234,0.00000000
0.65132566,0.20944040,0.06189321,0.01590532,0.09457872,0.00000000,0.00662711,0.04257692,0.12039179,0.00000000
0.65732866,0.19366585,0.05900595,0.01459962,0.08354666,0.00000000,0.00722062,0.03615467,0.11037933,0.00000000
0.66333167,0.18218474,0.05741769,0.01359269,0.07452933,0.00000000,0.00794610,0.03054856,0.10298359,0.00000000
0.66933467,0.17489004,0.05710896,0.01287742,0.06743276,0.00000000,0.00880211,0.02571491,0.09818794,0.00000000
0.67533767,0.17164765,0.05805065,0.01244403,0.06215558,0.00000000,0.00978491,0.02160653,0.09596528,0.00000000
0.68134067,0.17230335,0.06020534,0.01228071,0.05859337,0.00000000,0.01088832,0.01817549,0.09628228,0.00000000
0.68734367,0.17668905,0.06352850,0.01237409,0.05664234,0.00000000,0.01210349,0.01537570,0.09910266,0.00000000
0.69334667,0.18462820,0.06796942,0.01270976,0.05620244,0.00000000,0.01341883,0.01316520,0.10438982,0.00000000
0.69934967,0.19594055,0.07347203,0.01327270,0.05717985,0.00000000,0.01481996,0.01150813,0.11210852,0.00000000
0.70535268,0.21044634,0.07997565,0.01404772,0.05948901,0.00000000,0.01628973,0.01037642,0.12222582,0.00000000
0.71135568,0.22797006,0.08741573,0.01501982,0.06305408,0.00000000,0.01780839,0.00975121,0.13471147,0.00000000
0.71735868,0.24834407,0.09572456,0.01617460,0.06781017,0.00000000,0.01935380,0.00962396,0.14953766,0.00000000
0.72336168,0.27141193,0.10483223,0.01749856,0.07370418,0.00000000,0.02090180,0.00999721,0.16667846,0.00000000
0.72936468,0.29703190,0.11466758,0.01897951,0.08069552,0.00000000,0.02242669,0.01088514,0.18610897,0.00000000
0.73536768,0.32508027,0.12515942,0.02060685,0.08875658,0.00000000,0.02390179,0.01231380,0.20780434,0.00000000
0.74137069,0.35545472,0.13623781,0.02237195,0.09787313,0.00000000,0.02530007,0.01432108,0.23173880,0.00000000
0.74737369,0.38807741,0.14783556,0.02426836,0.10804450,0.00000000,0.02659490,0.01695629,0.25788465,0.00000000
0.75337669,0.42289768,0.15988963,0.02629214,0.11928370,0.00000000,0.02776078,0.02027947,0.28621133,0.00000000
0.75937969,0.45989408,0.17234264,0.02844201,0.13161717,0.00000000,0.02877412,0.02436033,0.31668457,0.00000000
0.76538269,0.49907528,0.18514412,0.03071939,0.14508429,0.00000000,0.02961395,0.02927679,0.34926543,0.00000000
0.77138569,0.54047980,0.19825156,0.03312848,0.15973643,0.00000000,0.03026263,0.03511306,0.38390929,0.00000000
0.77738869,0.58417386,0.21163105,0.03567598,0.17563550,0.00000000,0.03070640,0.04195737,0.42056467,0.00000000
0.78339170,0.63024736,0.22525747,0.03837086,0.19285190,0.00000000,0.03093584,0.04989914,0.45917166,0.00000000
0.78939470,0.67880772,0.23911403,0.04122386,0.21146174,0.00000000,0.03094620,0.05902585,0.49965992,0.00000000
0.79539770,0.72997132,0.25319126,0.04424676,0.23154341,0.00000000,0.03073755,0.06941936,0.54194624,0.00000000
0.80140070,0.78385282,0.26748525,0.04745165,0.25317331,0.00000000,0.03031476,0.08115203,0.58593141,0.00000000
0.80740370,0.84055234,0.28199529,0.05084984,0.27642105,0.00000000,0.02968733,0.09428245,0.63149663,0.00000000
0.81340670,0.90014108,0.29672087,0.05445087,0.30134399,0.00000000,0.02886900,0.10885114,0.67849938,0.00000000
0.81940970,0.96264572,0.31165828,0.05826123,0.32798142,0.00000000,0.02787732,0.12487617,0.72676897,0.00000000
0.82541271,1.02803246,0.32679683,0.06228320,0.35634858,0.00000000,0.02673298,0.14234906,0.77610190,0.00000000
0.83141571,1.09619139,0.34211494,0.06651369,0.38643077,0.00000000,0.02545915,0.16123094,0.82625749,0.00000000
0.83741871,1.16692227,0.35757641,0.07094316,0.41817795,0.00000000,0.02408068,0.18144937,0.87695390,0.00000000
0.84342171,1.23992244,0.37312700,0.07555473,0.45149997,0.00000000,0.02262334,0.20289597,0.92786519,0.00000000
0.84942471,1.31477815,0.38869160,0.08032354,0.48626300,0.00000000,0.02111302,0.22542495,0.97861955,0.00000000
0.85542771,1.39095972,0.40417229,0.08521640,0.52228732,0.00000000,0.01957501,0.24885288,1.02879936,0.00000000
0.86143072,1.46782173,0.41944745,0.09019179,0.55934669,0.00000000,0.01803333,0.27295978,1.07794319,0.00000000
0.86743372,1.54460828,0.43437202,0.09520026,0.59716969,0.00000000,0.01651018,0.29749154,1.12555015,0.00000000
0.87343672,1.62046400,0.44877922,0.10018520,0.63544292,0.00000000,0.01502546,0.32216383,1.17108668,0.00000000
0.87943972,1.69445038,0.46248348,0.10508401,0.67381618,0.00000000,0.01359643,0.34666740,1.21399582,0.00000000
0.88544272,1.76556735,0.47528478,0.10982961,0.71190955,0.00000000,0.01223758,0.37067467,1.25370876,0.00000000
0.89144572,1.83277926,0.48697417,0.11435225,0.74932204,0.00000000,0.01096046,0.39384738,1.28965847,0.00000000
0.89744872,1.89504442,0.49734024,0.11858160,0.78564163,0.00000000,0.00977382,0.41584518,1.32129485,0.00000000
0.90345173,1.95134685,0.50617637,0.12244885,0.82045618,0.00000000,0.00868368,0.43633472,1.34810089,0.00000000
0.90945473,2.00072898,0.51328839,0.12588901,0.85336483,0.00000000,0.00769365,0.45499895,1.36960908,0.00000000
0.91545773,2.04232369,0.51850225,0.12884300,0.88398934,0.00000000,0.00680520,0.47154621,1.38541735,0.00000000
0.92146073,2.07538429,0.52167142,0.13125964,0.91198489,0.00000000,0.00601807,0.48571882,1.39520368,0.00000000
0.92746373,2.09931084,0.52268363,0.13309734,0.93704984,0.00000000,0.00533066,0.49730061,1.39873871,0.00000000
0.93346673,2.11367169,0.52146651,0.13432546,0.95893402,0.00000000,0.00474045,0.50612330,1.39589563,0.00000000
0.93946973,2.11821914,0.51799199,0.13492520,0.97744531,0.00000000,0.00424443,0.51207121,1.38665668,0.00000000
0.94547274,2.11289848,0.51227919,0.13489012,0.99245411,0.00000000,0.00383948,0.51508426,1.37111608,0.00000000
0.95147574,2.09785008,0.50439553,0.13422606,1.00389575,0.00000000,0.00352276,0.51515909,1.34947904,0.00000000
0.95747874,2.07340456,0.49445620,0.13295079,1.01177078,0.00000000,0.00329200,0.51234826,1.32205689,0.00000000
0.96348174,2.04007133,0.48262186,0.13109301,1.01614322,0.00000000,0.00314577,0.50675758,1.28925861,0.00000000
0.96948474,1.99852129,0.46909475,0.12869120,1.01713709,0.00000000,0.00308368,0.49854183,1.25157912,0.00000000
0.97548774,1.94956451,0.45411340,0.12579208,1.01493132,0.00000000,0.00310649,0.48789896,1.20958489,0.00000000
0.98149075,1.89412431,0.43794610,0.12244887,1.00975356,0.00000000,0.00321617,0.47506321,1.16389772,0.00000000
0.98749375,1.83320875,0.42088351,0.11871947,1.00187313,0.00000000,0.00341586,0.46029736,1.11517726,0.00000000
0.99349675,1.76788106,0.40323067,0.11466469,0.99159341,0.00000000,0.00370978,0.44388457,1.06410324,0.00000000
0.99949975,1.69923024,0.38529875,0.11034645,0.97924398,0.00000000,0.00410307,0.42612010,1.01135817,0.00000000
1.00550275,1.62834290,0.36739678,0.10582619,0.96517279,0.00000000,0.00460148,0.40730329,0.95761118,0.00000000
1.01150575,1.55627744,0.34982371,0.10116353,0.94973844,0.00000000,0.00521111,0.38773005,0.90350360,0.00000000
1.01750875,1.48404120,0.33286102,0.09641507,0.93330268,0.00000000,0.00593798,0.36768617,0.84963678,0.00000000
1.02351176,1.41257115,0.31676602,0.09163353,0.91622325,0.00000000,0.00678766,0.34744151,0.79656242,0.00000000
1.02951476,1.34271843,0.30176608,0.08686716,0.89884692,0.00000000,0.00776476,0.32724534,0.74477554,0.00000000
1.03551776,1.27523660,0.28805380,0.08215937,0.88150281,0.00000000,0.00887244,0.30732277,0.69471010,0.00000000
1.04152076,1.21077372,0.27578327,0.07754860,0.86449598,0.00000000,0.01011196,0.28787225,0.64673706,0.00000000
1.04752376,1.14986773,0.26506732,0.07306832,0.84810114,0.00000000,0.01148214,0.26906415,0.60116468,0.00000000
1.05352676,1.09294488,0.25597597,0.06874729,0.83255667,0.00000000,0.01297902,0.25104028,0.55824059,0.00000000
1.05952976,1.04032076,0.24853583,0.06460979,0.81805908,0.00000000,0.01459537,0.23391423,0.51815541,0.00000000
1.06553277,0.99220345,0.24273052,0.06067598,0.80475783,0.00000000,0.01632052,0.21777232,0.48104729,0.00000000
1.07153577,0.94869852,0.23850217,0.05696221,0.79275104,0.00000000,0.01814009,0.20267517,0.44700714,0.00000000
1.07753877,0.90981528,0.23575372,0.05348143,0.78208208,0.00000000,0.02003602,0.18865962,0.41608407,0.00000000
1.08354177,0.87547435,0.23435221,0.05024344,0.77273750,0.00000000,0.02198658,0.17574085,0.38829078,0.00000000
1.08954477,0.84551600,0.23413280,0.04725515,0.76464649,0.00000000,0.02396672,0.16391478,0.36360859,0.00000000
1.09554777,0.81970934,0.23490364,0.04452081,0.75768210,0.00000000,0.02594838,0.15316042,0.34199204,0.00000000
1.10155078,0.79776208,0.23645129,0.04204216,0.75166442,0.00000000,0.02790111,0.14344232,0.32337281,0.00000000
1.10755378,0.77933088,0.23854675,0.03981856,0.74636587,0.00000000,0.02979277,0.13471294,0.30766294,0.00000000
1.11355678,0.76403203,0.24095189,0.03784705,0.74151835,0.00000000,0.03159031,0.12691492,0.29475749,0.00000000
1.11955978,0.75145245,0.24342614,0.03612246,0.73682241,0.00000000,0.03326073,0.11998330,0.28453641,0.00000000
1.12556278,0.74116078,0.24573325,0.03463743,0.73195781,0.00000000,0.03477203,0.11384757,0.27686597,0.00000000
1.13156578,0.73271830,0.24764795,0.03338255,0.72659535,0.00000000,0.03609418,0.10843365,0.27159967,0.00000000
1.13756878,0.72568956,0.24896221,0.03234637,0.72040934,0.00000000,0.03720016,0.10366565,0.26857878,0.00000000
1.14357179,0.71965228,0.24949102,0.03151560,0.71309015,0.00000000,0.03806676,0.09946754,0.26763267,0.00000000
1.14957479,0.71420634,0.24907736,0.03087513,0.70435631,0.00000000,0.03867545,0.09576458,0.26857896,0.00000000
1.15557779,0.70898157,0.24759627,0.03040829,0.69396544,0.00000000,0.03901298,0.09248465,0.27122371,0.00000000
1.16158079,0.70364412,0.24495775,0.03009697,0.68172373,0.00000000,0.03907184,0.08955926,0.27536166,0.00000000
1.16758379,0.69790120,0.24110847,0.02992184,0.66749317,0.00000000,0.03885056,0.08692445,0.28077667,0.00000000
1.17358679,0.69150405,0.23603228,0.02986257,0.65119653,0.00000000,0.03835371,0.08452144,0.28724249,0.00000000
1.17958979,0.68424931,0.22974930,0.02989810,0.63281965,0.00000000,0.03759176,0.08229705,0.29452389,0.00000000
1.18559280,0.67597862,0.22231391,0.03000684,0.61241111,0.00000000,0.03658071,0.08020392,0.30237817,0.00000000
1.19159580,0.66657685,0.21381153,0.03016701,0.59007933,0.00000000,0.03534148,0.07820060,0.31055729,0.00000000
1.19759880,0.65596896,0.20435450,0.03035686,0.56598735,0.00000000,0.03389924,0.07625137,0.31881038,0.00000000
1.20360180,0.64411603,0.19407723,0.03055503,0.54034559,0.00000000,0.03228250,0.07432608,0.32688690,0.00000000
1.20960480,0.63101066,0.18313073,0.03074081,0.51340313,0.00000000,0.03052223,0.07239969,0.33454014,0.00000000
1.21560780,0.61667201,0.17167696,0.03089446,0.48543789,0.00000000,0.02865082,0.07045199,0.34153126,0.00000000
1.22161081,0.60114099,0.15988316,0.03099756,0.45674635,0.00000000,0.02670113,0.06846705,0.34763356,0.00000000
1.22761381,0.58447575,0.14791630,0.03103327,0.42763320,0.00000000,0.02470554,0.06643286,0.35263696,0.00000000
1.23361681,0.56674766,0.13593808,0.03098665,0.39840151,0.00000000,0.02269509,0.06434088,0.35635247,0.00000000
1.23961981,0.54803814,0.12410046,0.03084495,0.36934379,0.00000000,0.02069873,0.06218568,0.35861657,0.00000000
1.24562281,0.52843611,0.11254200,0.03059784,0.34073420,0.00000000,0.01874270,0.05996465,0.35929508,0.00000000
1.25162581,0.50803637,0.10138498,0.03023762,0.31282231,0.00000000,0.01685004,0.05767768,0.35828667,0.00000000
1.25762881,0.48693865,0.09073347,0.02975937,0.28582833,0.00000000,0.01504030,0.05532704,0.35552551,0.00000000
1.26363182,0.46524724,0.08067223,0.02916104,0.25994003,0.00000000,0.01332935,0.05291714,0.35098307,0.00000000
1.26963482,0.44307114,0.07126655,0.02844350,0.23531124,0.00000000,0.01172937,0.05045445,0.34466899,0.00000000
1.27563782,0.42052445,0.06256276,0.02761047,0.21206178,0.00000000,0.01024900,0.04794739,0.33663075,0.00000000
1.28164082,0.39772691,0.05458949,0.02666841,0.19027869,0.00000000,0.00889350,0.04540616,0.32695238,0.00000000
1.28764382,0.37480428,0.04735950,0.02562633,0.17001859,0.00000000,0.00766512,0.04284270,0.31575199,0.00000000
1.29364682,0.35188875,0.04087185,0.02449554,0.15131083,0.00000000,0.00656350,0.04027049,0.30317841,0.00000000
1.29964982,0.32911890,0.03511449,0.02328933,0.13416126,0.00000000,0.00558607,0.03770439,0.28940694,0.00000000
1.30565283,0.30663947,0.03006699,0.02202260,0.11855652,0.00000000,0.00472856,0.03516047,0.27463439,0.00000000
1.31165583,0.28460085,0.02570330,0.02071153,0.10446839,0.00000000,0.00398545,0.03265576,0.25907372,0.00000000
1.31765883,0.26315831,0.02199460,0.01937313,0.09185828,0.00000000,0.00335043,0.03020804,0.24294843,0.00000000
1.32366183,0.24247107,0.01891191,0.01802487,0.08068154,0.00000000,0.00281685,0.02783559,0.22648686,0.00000000
1.32966483,0.22270137,0.01642865,0.01668431,0.07089161,0.00000000,0.00237812,0.02555697,0.20991686,0.00000000
1.33566783,0.20401350,0.01452290,0.01536873,0.06244383,0.00000000,0.00202805,0.02339079,0.19346070,0.00000000
1.34167084,0.18657307,0.01317946,0.01409490,0.05529889,0.00000000,0.00176122,0.02135557,0.17733075,0.00000000
1.34767384,0.17054640,0.01239162,0.01287877,0.04942584,0.00000000,0.00157315,0.01946954,0.16172575,0.00000000
1.35367684,0.15610023,0.01216252,0.01173533,0.04480465,0.00000000,0.00146059,0.01775061,0.14682799,0.00000000
1.35967984,0.14340161,0.01250633,0.01067848,0.04142833,0.00000000,0.00142162,0.01621626,0.13280127,0.00000000
1.36568284,0.13261800,0.01344892,0.00972096,0.03930439,0.00000000,0.00145580,0.01488356,0.11978974,0.00000000
1.37168584,0.12391746,0.01502825,0.00887434,0.03845586,0.00000000,0.00156415,0.01376915,0.10791749,0.00000000
1.37768884,0.11746875,0.01729422,0.00814903,0.03892157,0.00000000,0.00174919,0.01288930,0.09728880,0.00000000
1.38369185,0.11344121,0.02030818,0.00755434,0.04075583,0.00000000,0.00201486,0.01225986,0.08798899,0.00000000
1.38969485,0.11200415,0.02414187,0.00709853,0.04402732,0.00000000,0.00236642,0.01189630,0.08008553,0.00000000
1.39569785,0.11332563,0.02887581,0.00678887,0.04881720,0.00000000,0.00281025,0.01181363,0.07362947,0.00000000
1.40170085,0.11757037,0.03459722,0.00663165,0.05521641,0.00000000,0.00335361,0.01202619,0.06865688,0.00000000
1.40770385,0.12489660,0.04139725,0.00663223,0.06332201,0.00000000,0.00400440,0.01254748,0.06519011,0.00000000
1.41370685,0.13545181,0.04936775,0.00679496,0.07323283,0.00000000,0.00477077,0.01338981,0.06323891,0.00000000
1.41970985,0.14936735,0.05859744,0.00712309,0.08504409,0.00000000,0.00566076,0.01456379,0.06280108,0.00000000
1.42571286,0.16675175,0.06916762,0.00761862,0.09884151,0.00000000,0.00668182,0.01607779,0.06386280,0.00000000
1.43171586,0.18768318,0.08114756,0.00828216,0.11469462,0.00000000,0.00784039,0.01793727,0.06639841,0.00000000
1.43771886,0.21220099,0.09458951,0.00911258,0.13264981,0.00000000,0.00914141,0.02014404,0.07036984,0.00000000
1.44372186,0.24029686,0.10952383,0.01010686,0.15272314,0.00000000,0.01058777,0.02269542,0.07572563,0.00000000
1.44972486,0.27190590,0.12595410,0.01125969,0.17489335,0.00000000,0.01217989,0.02558346,0.08239971,0.00000000
1.45572786,0.30689820,0.14385270,0.01256326,0.19909529,0.00000000,0.01391526,0.02879413,0.09031005,0.00000000
1.46173087,0.34507144,0.16315699,0.01400697,0.22521429,0.00000000,0.01578809,0.03230669,0.09935732,0.00000000
1.46773387,0.38614504,0.18376633,0.01557720,0.25308163,0.00000000,0.01778896,0.03609310,0.10942382,0.00000000
1.47373687,0.42975657,0.20554034,0.01725723,0.28247175,0.00000000,0.01990471,0.04011773,0.12037280,0.00000000
1.47973987,0.47546081,0.22829842,0.01902717,0.31310133,0.00000000,0.02211836,0.04433724,0.13204833,0.00000000
1.48574287,0.52273198,0.25182082,0.02086404,0.34463057,0.00000000,0.02440922,0.04870083,0.14427596,0.00000000
1.49174587,0.57096941,0.27585144,0.02274202,0.37666692,0.00000000,0.02675315,0.05315076,0.15686423,0.00000000
1.49774887,0.61950687,0.30010222,0.02463278,0.40877132,0.00000000,0.02912296,0.05762328,0.16960705,0.00000000
1.50375188,0.66762552,0.32425926,0.02650601,0.44046692,0.00000000,0.03148901,0.06204984,0.18228716,0.00000000
1.50975488,0.71457023,0.34799042,0.02833004,0.47125013,0.00000000,0.03381991,0.06635872,0.19468044,0.00000000
1.51575788,0.75956886,0.37095426,0.03007260,0.50060368,0.00000000,0.03608339,0.07047684,0.20656111,0.00000000
1.52176088,0.80185403,0.39280989,0.03170170,0.52801142,0.00000000,0.03824717,0.07433196,0.21770759,0.00000000
1.52776388,0.84068637,0.41322751,0.03318654,0.55297411,0.00000000,0.04027998,0.07785492,0.22790894,0.00000000
1.53376688,0.87537854,0.43189905,0.03449847,0.57502581,0.00000000,0.04215257,0.08098206,0.23697151,0.00000000
1.53976988,0.90531899,0.44854853,0.03561193,0.59375008,0.00000000,0.04383859,0.08365758,0.24472561,0.00000000
1.54577289,0.92999439,0.46294167,0.03650536,0.60879529,0.00000000,0.04531553,0.08583585,0.25103196,0.00000000
1.55177589,0.94900973,0.47489421,0.03716202,0.61988847,0.00000000,0.04656542,0.08748353,0.25578750,0.00000000
1.55777889,0.96210531,0.48427867,0.03757067,0.62684699,0.00000000,0.04757546,0.08858132,0.25893046,0.00000000
1.56378189,0.96916963,0.49102913,0.03772608,0.62958749,0.00000000,0.04833840,0.08912548,0.26044437,0.00000000
1.56978489,0.97024774,0.49514389,0.03762941,0.62813184,0.00000000,0.04885272,0.08912881,0.26036086,0.00000000
1.57578789,0.96554466,0.49668583,0.03728829,0.62260965,0.00000000,0.04912262,0.08862126,0.25876102,0.00000000
1.58179090,0.95542361,0.49578047,0.03671682,0.61325728,0.00000000,0.04915780,0.08764995,0.25577540,0.00000000
1.58779390,0.94039923,0.49261194,0.03593527,0.60041345,0.00000000,0.04897301,0.08627872,0.25158251,0.00000000
1.59379690,0.92112598,0.48741702,0.03496961,0.58451157,0.00000000,0.04858745,0.08458722,0.24640590,0.00000000
1.59979990,0.89838231,0.48047752,0.03385085,0.56606912,0.00000000,0.04802404,0.08266947,0.24050983,0.00000000
1.60580290,0.87305117,0.47211147,0.03261429,0.54567452,0.00000000,0.04730857,0.08063200,0.23419383,0.00000000
1.61180590,0.84609759,0.46266346,0.03129857,0.52397199,0.00000000,0.04646883,0.07859169,0.22778609,0.00000000
1.61780890,0.81854416,0.45249457,0.02994471,0.50164498,0.00000000,0.04553366,0.07667315,0.22163600,0.00000000
1.62381191,0.79144517,0.44197232,0.02859500,0.47939865,0.00000000,0.04453213,0.07500597,0.21610597,0.00000000
1.62981491,0.76586021,0.43146091,0.02729197,0.45794206,0.00000000,0.04349267,0.07372168,0.21156276,0.00000000
1.63581791,0.74282791,0.42131215,0.02607733,0.43797046,0.00000000,0.04244237,0.07295057,0.20836837,0.00000000
1.64182091,0.72334042,0.41185723,0.02499093,0.42014822,0.00000000,0.04140635,0.07281850,0.20687086,0.00000000
1.64782391,0.70831908,0.40339948,0.02406979,0.40509269,0.00000000,0.04040725,0.07344357,0.20739509,0.00000000
1.65382691,0.69859179,0.39620821,0.02334724,0.39335931,0.00000000,0.03946489,0.07493284,0.21023365,0.00000000
1.65982991,0.69487235,0.39051362,0.02285209,0.38542825,0.00000000,0.03859596,0.07737917,0.21563805,0.00000000
1.66583292,0.69774190,0.38650274,0.02260798,0.38169271,0.00000000,0.03781386,0.08085814,0.22381042,0.00000000
1.67183592,0.70763290,0.38431631,0.02263275,0.38244899,0.00000000,0.03712868,0.08542515,0.23489585,0.00000000
1.67783892,0.72481573,0.38404649,0.02293802,0.38788853,0.00000000,0.03654711,0.09111281,0.24897557,0.00000000
