energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.29114557,7.70362924,1.30850985,2.39160198,2.46019260,0.96846922,0.01228051,2.51142460,0.08744427,1.12200127
0.29714857,7.55443259,1.30114876,2.36527730,2.41533593,0.94301481,0.01181636,2.45069268,0.08505525,1.10548408
0.30315158,7.40467778,1.29303304,2.33893700,2.36808805,0.91760260,0.01134727,2.39038314,0.08261300,1.08781751
0.30915458,7.25482756,1.28428084,2.31268143,2.31909106,0.89235219,0.01087589,2.33055491,0.08013132,1.06902129
0.31515758,7.10556509,1.27506655,2.28670214,2.26908817,0.86740173,0.01040519,2.27131407,0.07762392,1.04916870
0.32116058,6.95779128,1.26562000,2.26128336,2.21890506,0.84290559,0.00993849,2.21281435,0.07510465,1.02838810
0.32716358,6.81260701,1.25622252,2.23679724,2.16942705,0.81903062,0.00947926,2.15525343,0.07258761,1.00686174
0.33316658,6.67128075,1.24719963,2.21369318,2.12157267,0.79595118,0.00903106,2.09886567,0.07008725,0.98482169
0.33916958,6.53520340,1.23891072,2.19248139,2.07626477,0.77384319,0.00859737,2.04391160,0.06761839,0.96254319
0.34517259,6.40583256,1.23173615,2.17371146,2.03439997,0.75287748,0.00818150,1.99066517,0.06519615,0.94033569
0.35117559,6.28462947,1.22606227,2.15794712,1.99681795,0.73321294,0.00778639,1.93939942,0.06283577,0.91853199
0.35717859,6.17299168,1.22226519,2.14573840,1.96427148,0.71498956,0.00741456,1.89037173,0.06055241,0.89747606
0.36318159,6.07218544,1.22069411,2.13759277,1.93739871,0.69832204,0.00706798,1.84380928,0.05836081,0.87751011
0.36918459,5.98328141,1.22165494,2.13394682,1.91669875,0.68329409,0.00674801,1.79989583,0.05627498,0.85896157
0.37518759,5.90709716,1.22539538,2.13514012,1.90251161,0.66995381,0.00645533,1.75876047,0.05430779,0.84213057
0.38119060,5.84414970,1.23209192,2.14139276,1.89500340,0.65831037,0.00618996,1.72046891,0.05247066,0.82727870
0.38719360,5.79462060,1.24183972,2.15278791,1.89415757,0.64833231,0.00595128,1.68501798,0.05077319,0.81461933
0.39319660,5.75833571,1.25464585,2.16926027,1.89977252,0.63994729,0.00573802,1.65233331,0.04922286,0.80431010
0.39919960,5.73476042,1.27042625,2.19059138,1.91146577,0.63304363,0.00554839,1.62227054,0.04782487,0.79644789
0.40520260,5.72301086,1.28900658,2.21641181,1.92868458,0.62747338,0.00538014,1.59461979,0.04658195,0.79106634
0.41120560,5.72188045,1.31012692,2.24621036,1.95072264,0.62305683,0.00523068,1.56911320,0.04549434,0.78813600
0.41720860,5.72988023,1.33345008,2.27934964,1.97674205,0.61958834,0.00509719,1.54543501,0.04455983,0.78756709
0.42321161,5.74529101,1.35857307,2.31508735,2.00579973,0.61684315,0.00497673,1.52323365,0.04377392,0.78921440
0.42921461,5.76622451,1.38504104,2.35260195,2.03687714,0.61458482,0.00486639,1.50213525,0.04312997,0.79288424
0.43521761,5.79069029,1.41236302,2.39102148,2.06891191,0.61257313,0.00476339,1.48175771,0.04261946,0.79834281
0.44122061,5.81666518,1.44002867,2.42945396,2.10083026,0.61057183,0.00466518,1.46172471,0.04223234,0.80532553
0.44722361,5.84216173,1.46752505,2.46701782,2.13157864,0.60835621,0.00456952,1.44167903,0.04195726,0.81354692
0.45322661,5.86529234,1.49435273,2.50287086,2.16015338,0.60571982,0.00447454,1.42129430,0.04178193,0.82271036
0.45922961,5.88432624,1.52004044,2.53623632,2.18562733,0.60248040,0.00437882,1.40028500,0.04169343,0.83251734
0.46523262,5.89773693,1.54415757,2.56642489,2.20717224,0.59848453,0.00428137,1.37841397,0.04167839,0.84267591
0.47123562,5.90423813,1.56632421,2.59285188,2.22407649,0.59361094,0.00418164,1.35549743,0.04172332,0.85290771
0.47723862,5.90280736,1.58621814,2.61504876,2.23575747,0.58777250,0.00407953,1.33140725,0.04181472,0.86295374
0.48324162,5.89269677,1.60357902,2.63266903,2.24176859,0.58091659,0.00397532,1.30607063,0.04193924,0.87257846
0.48924462,5.87343151,1.61820944,2.64548853,2.24180102,0.57302427,0.00386964,1.27946728,0.04208381,0.88157240
0.49524762,5.84479697,1.62997348,2.65340041,2.23568056,0.56410811,0.00376337,1.25162455,0.04223573,0.88975332
0.50125063,5.80681631,1.63879279,2.65640573,2.22336020,0.55420894,0.00365762,1.22261083,0.04238271,0.89696606
0.50725363,5.75972059,1.64464093,2.65460044,2.20490930,0.54339181,0.00355363,1.19252776,0.04251299,0.90308148
0.51325663,5.70391372,1.64753647,2.64815977,2.18050017,0.53174137,0.00345270,1.16150189,0.04261538,0.90799455
0.51925963,5.63993488,1.64753541,2.63732139,2.15039314,0.51935694,0.00335613,1.12967612,0.04267942,0.91162212
0.52526263,5.56842073,1.64472350,2.62236817,2.11492099,0.50634755,0.00326514,1.09720164,0.04269544,0.91390053
0.53126563,5.49006981,1.63920914,2.60361177,2.07447363,0.49282722,0.00318088,1.06423066,0.04265481,0.91478337
0.53726863,5.40561093,1.63111706,2.58137794,2.02948392,0.47891063,0.00310430,1.03091039,0.04255006,0.91423967
0.54327164,5.31577696,1.62058332,2.55599414,1.98041505,0.46470952,0.00303625,0.99737850,0.04237514,0.91225258
0.54927464,5.22128524,1.60775174,2.52778009,1.92775003,0.45032966,0.00297735,0.96376011,0.04212564,0.90881866
0.55527764,5.12282461,1.59277184,2.49704139,1.87198339,0.43586883,0.00292808,0.93016644,0.04179901,0.90394790
0.56128064,5.02104934,1.57579819,2.46406617,1.81361527,0.42141542,0.00288877,0.89669501,0.04139479,0.89766425
0.56728364,4.91657912,1.55699104,2.42912468,1.75314752,0.40704802,0.00285962,0.86343113,0.04091482,0.89000663
0.57328664,4.81000414,1.53651784,2.39247121,1.69108171,0.39283558,0.00284072,0.83045051,0.04036333,0.88103033
0.57928964,4.70189402,1.51455541,2.35434796,1.62791845,0.37883822,0.00283213,0.79782255,0.03974710,0.87080837
0.58529265,4.59280901,1.49129224,2.31498994,1.56415768,0.36510851,0.00283385,0.76561414,0.03907540,0.85943290
0.59129565,4.48331193,1.46693055,2.27463048,1.50029931,0.35169297,0.00284592,0.73389342,0.03836002,0.84701611
0.59729865,4.37397926,1.44168770,2.23350645,1.43684368,0.33863381,0.00286843,0.70273328,0.03761502,0.83369072
0.60330165,4.26541020,1.41579674,2.19186265,1.37429145,0.32597055,0.00290150,0.67221434,0.03685660,0.81960967
0.60930465,4.15823229,1.38950561,2.14995490,1.31314255,0.31374153,0.00294535,0.64242702,0.03610272,0.80494503
0.61530765,4.05310316,1.36307512,2.10805140,1.25389374,0.30198507,0.00300029,0.61347265,0.03537275,0.78988599
0.62131066,3.95070766,1.33677544,2.06643229,1.19703483,0.29074035,0.00306670,0.58546353,0.03468702,0.77463594
0.62731366,3.85175052,1.31088135,2.02538723,1.14304334,0.28004775,0.00314499,0.55852182,0.03406635,0.75940869
0.63331666,3.75694476,1.28566631,1.98521134,1.09237770,0.26994878,0.00323564,0.53277733,0.03353148,0.74442400
0.63931966,3.66699652,1.26139570,1.94619975,1.04546923,0.26048557,0.00333909,0.50836434,0.03310257,0.72990242
0.64532266,3.58258721,1.23831953,1.90864108,1.00271306,0.25169980,0.00345574,0.48541768,0.03279867,0.71605993
0.65132566,3.50435404,1.21666516,1.87281055,0.96445843,0.24363145,0.00358588,0.46406802,0.03263715,0.70310233
0.65732866,3.43287028,1.19663018,1.83896315,0.93099863,0.23631706,0.00372965,0.44443690,0.03263330,0.69121981
0.66333167,3.36862638,1.17837626,1.80732744,0.90256128,0.22978792,0.00388698,0.42663153,0.03279985,0.68058189
0.66933467,3.31201321,1.16202395,1.77810056,0.87929911,0.22406812,0.00405755,0.41073973,0.03314661,0.67133301
0.67533767,3.26330857,1.14764917,1.75144478,0.86128193,0.21917264,0.00424075,0.39682517,0.03368020,0.66358899
0.68134067,3.22266780,1.13528128,1.72748590,0.84849014,0.21510550,0.00443566,0.38492318,0.03440385,0.65743445
0.68734367,3.19011918,1.12490323,1.70631374,0.84081026,0.21185830,0.00464099,0.37503739,0.03531726,0.65292147
0.69334667,3.16556450,1.11645358,1.68798467,0.83803274,0.20940892,0.00485512,0.36713723,0.03641664,0.65006948
0.69934967,3.14878492,1.10983052,1.67252603,0.83985242,0.20772081,0.00507609,0.36115664,0.03769473,0.64886634
0.70535268,3.13945183,1.10489768,1.65994220,0.84587186,0.20674267,0.00530161,0.35699384,0.03914097,0.64927078
0.71135568,3.13714229,1.10149153,1.65022184,0.85560749,0.20640875,0.00552911,0.35451250,0.04074181,0.65121578
0.71735868,3.14135825,1.09942992,1.64334578,0.86849883,0.20663965,0.00575580,0.35354406,0.04248101,0.65461302
0.72336168,3.15154857,1.09852153,1.63929514,0.88392033,0.20734376,0.00597871,0.35389130,0.04434006,0.65935804
0.72936468,3.16713270,1.09857565,1.63805871,0.90119588,0.20841920,0.00619478,0.35533308,0.04629863,0.66533585
0.73536768,3.18752481,1.09941186,1.63963940,0.91961541,0.20975626,0.00640094,0.35763004,0.04833510,0.67242677
0.74137069,3.21215699,1.10086915,1.64405889,0.93845313,0.21124031,0.00659420,0.36053109,0.05042706,0.68051217
0.74737369,3.24050033,1.10281399,1.65136007,0.95698685,0.21275494,0.00677172,0.36378052,0.05255189,0.68947981
0.75337669,3.27208265,1.10514698,1.66160709,0.97451772,0.21418535,0.00693090,0.36712544,0.05468724,0.69922845
0.75937969,3.30650183,1.10780758,1.67488251,0.99038956,0.21542178,0.00706949,0.37032319,0.05681152,0.70967156
0.76538269,3.34343406,1.11077688,1.69128176,1.00400712,0.21636292,0.00718561,0.37314856,0.05890436,0.72073984
0.77138569,3.38263626,1.11407802,1.71090482,1.01485247,0.21691900,0.00727786,0.37540044,0.06094691,0.73238234
0.77738869,3.42394252,1.11777422,1.73384558,1.02249895,0.21701458,0.00734531,0.37690758,0.06292219,0.74456626
0.78339170,3.46725473,1.12196454,1.76017918,1.02662186,0.21659086,0.00738756,0.37753335,0.06481517,0.75727517
0.78939470,3.51252760,1.12677745,1.78994804,1.02700570,0.21560737,0.00740476,0.37717910,0.06661293,0.77050593
0.79539770,3.55974900,1.13236238,1.82314718,1.02354744,0.21404301,0.00739756,0.37578614,0.06830456,0.78426430
0.80140070,3.60891651,1.13887978,1.85970973,1.01625578,0.21189636,0.00736711,0.37333614,0.06988104,0.79855956
0.80740370,3.66001162,1.14649006,1.89949346,1.00524643,0.20918524,0.00731504,0.36985000,0.07133504,0.81339833
0.81340670,3.71297297,1.15534176,1.94226911,0.99073369,0.20594562,0.00724336,0.36538516,0.07266058,0.82877808
0.81940970,3.76767035,1.16555986,1.98771141,0.97301870,0.20222982,0.00715443,0.36003168,0.07385272,0.84468055
0.82541271,3.82388095,1.17723447,2.03539357,0.95247495,0.19810416,0.00705085,0.35390698,0.07490719,0.86106567
0.83141571,3.88126974,1.19041068,2.08478564,0.92953180,0.19364618,0.00693545,0.34714979,0.07581998,0.87786617
0.83741871,3.93937508,1.20508003,2.13525748,0.90465673,0.18894148,0.00681113,0.33991345,0.07658704,0.89498349
0.84342171,3.99760108,1.22117415,2.18608627,0.87833717,0.18408047,0.00668087,0.33235893,0.07720397,0.91228512
0.84942471,4.05521734,1.23856079,2.23646879,0.85106270,0.17915503,0.00654761,0.32464782,0.07766582,0.92960369
0.85542771,4.11136668,1.25704273,2.28553818,0.82330847,0.17425531,0.00641421,0.31693578,0.07796698,0.94673798
0.86143072,4.16508078,1.27635950,2.33238466,0.79552033,0.16946677,0.00628342,0.30936653,0.07810117,0.96345590
0.86743372,4.21530347,1.29619196,2.37607963,0.76810239,0.16486759,0.00615782,0.30206675,0.07806159,0.97949926
0.87343672,4.26092053,1.31616967,2.41570219,0.74140730,0.16052652,0.00603982,0.29514211,0.07784109,0.99459037
0.87943972,4.30079495,1.33588059,2.45036703,0.71572940,0.15650123,0.00593165,0.28867438,0.07743256,1.00843997
0.88544272,4.33380589,1.35488277,2.47925255,0.69130102,0.15283715,0.00583534,0.28271990,0.07682930,1.02075628
0.89144572,4.35888940,1.37271758,2.50162797,0.66829149,0.14956692,0.00575275,0.27730917,0.07602551,1.03125462
0.89744872,4.37507900,1.38892365,2.51687819,0.64680894,0.14671028,0.00568556,0.27244772,0.07501681,1.03966724
0.90345173,4.38154382,1.40305119,2.52452526,0.62690426,0.14427441,0.00563527,0.26811787,0.07380071,1.04575272
0.90945473,4.37762259,1.41467579,2.52424550,0.60857693,0.14225468,0.00560323,0.26428148,0.07237714,1.04930465
0.91545773,4.36285140,1.42341128,2.51588126,0.59178218,0.14063571,0.00559062,0.26088320,0.07074879,1.05015902
0.92146073,4.33698410,1.42892101,2.49944693,0.57643889,0.13939263,0.00559846,0.25785431,0.06892150,1.04819999
0.92746373,4.30000406,1.43092718,2.47512880,0.56243793,0.13849251,0.00562757,0.25511661,0.06690443,1.04336389
0.93346673,4.25212685,1.42921793,2.44327868,0.54965020,0.13789584,0.00567857,0.25258641,0.06471015,1.03564116
0.93946973,4.19379372,1.42365187,2.40440166,0.53793435,0.13755804,0.00575184,0.25017829,0.06235458,1.02507624
0.94547274,4.12565632,1.41416023,2.35913853,0.52714354,0.13743089,0.00584746,0.24780853,0.05985679,1.01176555
0.95147574,4.04855361,1.40074648,2.30824368,0.51713130,0.13746388,0.00596519,0.24539805,0.05723870,0.99585361
0.95747874,3.96348209,1.38348374,2.25255941,0.50775624,0.13760542,0.00610443,0.24287481,0.05452460,0.97752772
0.96348174,3.87156114,1.36251026,2.19298807,0.49888565,0.13780399,0.00626416,0.24017564,0.05174062,0.95701134
0.96948474,3.77399514,1.33802334,2.13046295,0.49039799,0.13800907,0.00644292,0.23724743,0.04891418,0.93455679
0.97548774,3.67203428,1.31027196,2.06591950,0.48218443,0.13817196,0.00663877,0.23404782,0.04607325,0.91043741
0.98149075,3.56693609,1.27954870,2.00026793,0.47414957,0.13824653,0.00684931,0.23054532,0.04324575,0.88493981
0.98749375,3.45992918,1.24618125,1.93436841,0.46621148,0.13818984,0.00707168,0.22671902,0.04045892,0.85835629
0.99349675,3.35218098,1.21052386,1.86900965,0.45830138,0.13796265,0.00730258,0.22255795,0.03773867,0.83097810
0.99949975,3.24477052,1.17294907,1.80489184,0.45036287,0.13752990,0.00753831,0.21806022,0.03510906,0.80308934
1.00550275,3.13866722,1.13383996,1.74261416,0.44235120,0.13686108,0.00777489,0.21323187,0.03259192,0.77496212
1.01150575,3.03471615,1.09358303,1.68266729,0.43423237,0.13593064,0.00800808,0.20808585,0.03020639,0.74685263
1.01750875,2.93362987,1.05256187,1.62543079,0.42598246,0.13471822,0.00823355,0.20264074,0.02796877,0.71899857
1.02351176,2.83598662,1.01115174,1.57117516,0.41758698,0.13320895,0.00844695,0.19691977,0.02589237,0.69161741
1.02951476,2.74223425,0.96971479,1.52006796,0.40904040,0.13139360,0.00864404,0.19094976,0.02398741,0.66490586
1.03551776,2.65269917,0.92859621,1.47218355,0.40034591,0.12926874,0.00882084,0.18476027,0.02226117,0.63903999
1.04152076,2.56759919,0.88812099,1.42751551,0.39151517,0.12683675,0.00897371,0.17838289,0.02071810,0.61417605
1.04752376,2.48705915,0.84859130,1.38599101,0.38256821,0.12410582,0.00909951,0.17185066,0.01935999,0.59045169
1.05352676,2.41112829,0.81028443,1.34748610,0.37353330,0.12108981,0.00919563,0.16519766,0.01818629,0.56798749
1.05952976,2.33979805,0.77345114,1.31184134,0.36444680,0.11780800,0.00926014,0.15845867,0.01719439,0.54688850
1.06553277,2.27301941,0.73831443,1.27887673,0.35535283,0.11428477,0.00929178,0.15166895,0.01637987,0.52724570
1.07153577,2.21071880,0.70506865,1.24840545,0.34630283,0.11054916,0.00929002,0.14486409,0.01573690,0.50913733
1.07753877,2.15281186,0.67387885,1.22024575,0.33735494,0.10663433,0.00925506,0.13807991,0.01525846,0.49262985
1.08354177,2.09921455,0.64488053,1.19423066,0.32857306,0.10257690,0.00918779,0.13135231,0.01493667,0.47777857
1.08954477,2.04985135,0.61817957,1.17021526,0.32002582,0.09841624,0.00908974,0.12471719,0.01476298,0.46462804
1.09554777,2.00466030,0.59385244,1.14808142,0.31178520,0.09419369,0.00896301,0.11821021,0.01472845,0.45321191
1.10155078,1.96359509,0.57194676,1.12773999,0.30392507,0.08995168,0.00881019,0.11186663,0.01482384,0.44355266
1.10755378,1.92662434,0.55248199,1.10913071,0.29651949,0.08573288,0.00863424,0.10572100,0.01503979,0.43566099
1.11355678,1.89372847,0.53545048,1.09221994,0.28964094,0.08157930,0.00843836,0.09980680,0.01536693,0.42953508
1.11955978,1.86489451,0.52081868,1.07699680,0.28335847,0.07753143,0.00822591,0.09415603,0.01579589,0.42515966
1.12556278,1.84010952,0.50852854,1.06346775,0.27773587,0.07362737,0.00800027,0.08879878,0.01631737,0.42250520
1.13156578,1.81935286,0.49849912,1.05165036,0.27282978,0.06990207,0.00776472,0.08376268,0.01692218,0.42152698
1.13756878,1.80258814,0.49062827,1.04156640,0.26868802,0.06638664,0.00752237,0.07907244,0.01760116,0.42216439
1.14357179,1.78975500,0.48479443,1.03323484,0.26534796,0.06310770,0.00727606,0.07474929,0.01834522,0.42434032
1.14957479,1.78076137,0.48085850,1.02666488,0.26283509,0.06008691,0.00702830,0.07081054,0.01914529,0.42796082
1.15557779,1.77547653,0.47866566,1.02184959,0.26116182,0.05734059,0.00678123,0.06726907,0.01999229,0.43291494
1.16158079,1.77372520,0.47804729,1.01876012,0.26032647,0.05487949,0.00653659,0.06413305,0.02087710,0.43907497
1.16758379,1.77528297,0.47882286,1.01734092,0.26031262,0.05270868,0.00629573,0.06140556,0.02179051,0.44629687
1.17358679,1.77987329,0.48080184,1.01750598,0.26108866,0.05082758,0.00605961,0.05908446,0.02272322,0.45442115
1.17958979,1.78716607,0.48378563,1.01913632,0.26260772,0.04923014,0.00582883,0.05716229,0.02366584,0.46327401
1.18559280,1.79677812,0.48756956,1.02207864,0.26480796,0.04790518,0.00560370,0.05562635,0.02460883,0.47266897
1.19159580,1.80827539,0.49194505,1.02614542,0.26761313,0.04683677,0.00538425,0.05445883,0.02554257,0.48240877
1.19759880,1.82117713,0.49670181,1.03111620,0.27093365,0.04600479,0.00517033,0.05363717,0.02645737,0.49228775
1.20360180,1.83496191,0.50163026,1.03674033,0.27466792,0.04538558,0.00496163,0.05313447,0.02734353,0.50209456
1.20960480,1.84907549,0.50652416,1.04274094,0.27870416,0.04495264,0.00475780,0.05292005,0.02819139,0.51161534
1.21560780,1.86294053,0.51118342,1.04882008,0.28292253,0.04467739,0.00455844,0.05296011,0.02899144,0.52063715
1.22161081,1.87596777,0.51541703,1.05466511,0.28719764,0.04452999,0.00436317,0.05321852,0.02973447,0.52895180
1.22761381,1.88756875,0.51904623,1.05995597,0.29140141,0.04448018,0.00417171,0.05365758,0.03041165,0.53635982
1.23361681,1.89716953,0.52190767,1.06437326,0.29540607,0.04449807,0.00398386,0.05423900,0.03101474,0.54267467
1.23961981,1.90422513,0.52385661,1.06760690,0.29908745,0.04455492,0.00379954,0.05492470,0.03153623,0.54772693
1.24562281,1.90823414,0.52476987,1.06936498,0.30232822,0.04462388,0.00361880,0.05567781,0.03196956,0.55136838
1.25162581,1.90875310,0.52454866,1.06938262,0.30502114,0.04468061,0.00344181,0.05646343,0.03230927,0.55347578
1.25762881,1.90540973,0.52312078,1.06743030,0.30707210,0.04470386,0.00326888,0.05724947,0.03255118,0.55395429
1.26363182,1.89791473,0.52044243,1.06332144,0.30840280,0.04467587,0.00310040,0.05800730,0.03269256,0.55274016
1.26963482,1.88607122,0.51649916,1.05691864,0.30895298,0.04458263,0.00293687,0.05871231,0.03273221,0.54980277
1.27563782,1.86978140,0.51130605,1.04813851,0.30868206,0.04441409,0.00277883,0.05934427,0.03267061,0.54514561
1.28164082,1.84904988,0.50490695,1.03695446,0.30757007,0.04416409,0.00262684,0.05988753,0.03250989,0.53880631
1.28764382,1.82398331,0.49737275,1.02339747,0.30561783,0.04383027,0.00248148,0.06033105,0.03225384,0.53085555
1.29364682,1.79478621,0.48879871,1.00755464,0.30284627,0.04341371,0.00234329,0.06066818,0.03190782,0.52139485
1.29964982,1.76175294,0.47930089,0.98956545,0.29929506,0.04291857,0.00221276,0.06089634,0.03147860,0.51055324
1.30565283,1.72525620,0.46901187,0.96961591,0.29502035,0.04235152,0.00209028,0.06101645,0.03097421,0.49848299
1.31165583,1.68573240,0.45807582,0.94793089,0.29009202,0.04172119,0.00197617,0.06103228,0.03040363,0.48535454
1.31765883,1.64366465,0.44664327,0.92476496,0.28459031,0.04103748,0.00187062,0.06094972,0.02977655,0.47135084
1.32366183,1.59956432,0.43486578,0.90039214,0.27860219,0.04031092,0.00177369,0.06077595,0.02910304,0.45666129
1.32966483,1.55395193,0.42289076,0.87509528,0.27221757,0.03955202,0.00168535,0.06051864,0.02839323,0.44147573
1.33566783,1.50733866,0.41085678,0.84915556,0.26552564,0.03877072,0.00160539,0.06018519,0.02765701,0.42597862
1.34167084,1.46020932,0.39888960,0.82284263,0.25861139,0.03797582,0.00153352,0.05978211,0.02690376,0.41034377
1.34767384,1.41300779,0.38709905,0.79640609,0.25155273,0.03717469,0.00146932,0.05931448,0.02614208,0.39472991
1.35367684,1.36612572,0.37557716,0.77006873,0.24441812,0.03637293,0.00141230,0.05878565,0.02537965,0.37927721
1.35967984,1.31989517,0.36439739,0.74402179,0.23726504,0.03557431,0.00136187,0.05819705,0.02462310,0.36410504
1.36568284,1.27458533,0.35361516,0.71842259,0.23013921,0.03478078,0.00131741,0.05754836,0.02387795,0.34931097
1.37168584,1.23040364,0.34326952,0.69339454,0.22307464,0.03399263,0.00127828,0.05683771,0.02314868,0.33497106
1.37768884,1.18750096,0.33338600,0.66902948,0.21609451,0.03320884,0.00124384,0.05606220,0.02243884,0.32114131
1.38369185,1.14598035,0.32398026,0.64539205,0.20921265,0.03242742,0.00121349,0.05521853,0.02175117,0.30786030
1.38969485,1.10590888,0.31506247,0.62252578,0.20243571,0.03164593,0.00118669,0.05430372,0.02108787,0.29515261
1.39569785,1.06733149,0.30664202,0.60046049,0.19576558,0.03086198,0.00116300,0.05331600,0.02045083,0.28303296
1.40170085,1.03028612,0.29873240,0.57922033,0.18920213,0.03007379,0.00114210,0.05225556,0.01984190,0.27151072
1.40770385,0.99481891,0.29135579,0.55883210,0.18274594,0.02928068,0.00112381,0.05112545,0.01926317,0.26059452
1.41370685,0.96099877,0.28454728,0.53933320,0.17640084,0.02848354,0.00110810,0.04993221,0.01871723,0.25029673
1.41970985,0.92893024,0.27835828,0.52077870,0.17017616,0.02768520,0.00109515,0.04868653,0.01820737,0.24063748
1.42571286,0.89876405,0.27285917,0.50324734,0.16408856,0.02689074,0.00108530,0.04740359,0.01773776,0.23164818
1.43171586,0.87070486,0.26814081,0.48684585,0.15816319,0.02610761,0.00107909,0.04610334,0.01731360,0.22337420
1.43771886,0.84501577,0.26431509,0.47171175,0.15243444,0.02534571,0.00107729,0.04481042,0.01694117,0.21587668
1.44372186,0.82201966,0.26151434,0.45801429,0.14694588,0.02461726,0.00108083,0.04355402,0.01662782,0.20923349
1.44972486,0.80209726,0.25988971,0.44595377,0.14174983,0.02393661,0.00109086,0.04236731,0.01638196,0.20353926
1.45572786,0.78568235,0.25960873,0.43575926,0.13690624,0.02331993,0.00110872,0.04128690,0.01621294,0.19890455
1.46173087,0.77325442,0.26085199,0.42768507,0.13248129,0.02278479,0.00113590,0.04035192,0.01613090,0.19545426
1.46773387,0.76532924,0.26380923,0.42200603,0.12854561,0.02234966,0.00117409,0.03960304,0.01614661,0.19332536
1.47373687,0.76244789,0.26867497,0.41901208,0.12517235,0.02203336,0.00122506,0.03908139,0.01627128,0.19266412
1.47973987,0.76516466,0.27564380,0.41900220,0.12243513,0.02185450,0.00129076,0.03882730,0.01651633,0.19362287
1.48574287,0.77403433,0.28490555,0.42227814,0.12040604,0.02183088,0.00137317,0.03887908,0.01689317,0.19635644
1.49174587,0.78959907,0.29664027,0.42913786,0.11915378,0.02197890,0.00147438,0.03927176,0.01741298,0.20101845
1.49774887,0.81237538,0.31101335,0.43986905,0.11874190,0.02231296,0.00159645,0.04003582,0.01808649,0.20775733
1.50375188,0.84284106,0.32817068,0.45474262,0.11922737,0.02284499,0.00174145,0.04119606,0.01892372,0.21671239
1.50975488,0.88142245,0.34823382,0.47400619,0.12065921,0.02358392,0.00191136,0.04277048,0.01993382,0.22800978
1.51575788,0.92848189,0.37129554,0.49787766,0.12307756,0.02453529,0.00210805,0.04476931,0.02112478,0.24175837
1.52176088,0.98430543,0.39741529,0.52653866,0.12651279,0.02570088,0.00233319,0.04719429,0.02250324,0.25804584
1.52776388,1.04909085,0.42661516,0.56012797,0.13098491,0.02707850,0.00258820,0.05003799,0.02407424,0.27693464
1.53376688,1.12293605,0.45887589,0.59873486,0.13650311,0.02866174,0.00287420,0.05328348,0.02584102,0.29845822
1.53976988,1.20582808,0.49413348,0.64239246,0.14306548,0.03043996,0.00319188,0.05690420,0.02780474,0.32261744
1.54577289,1.29763289,0.53227624,0.69107123,0.15065882,0.03239832,0.00354151,0.06086407,0.02996429,0.34937722
1.55177589,1.39808645,0.57314248,0.74467274,0.15925866,0.03451787,0.00392282,0.06511797,0.03231610,0.37866377
1.55777889,1.50678759,0.61651917,0.80302420,0.16882939,0.03677588,0.00433494,0.06961246,0.03485392,0.41036231
1.56378189,1.62319316,0.66214164,0.86587390,0.17932459,0.03914616,0.00477641,0.07428682,0.03756869,0.44431572
1.56978489,1.74661634,0.70969459,0.93288811,0.19068764,0.04159960,0.00524508,0.07907440,0.04044853,0.48032397
1.57578789,1.87622848,0.75881458,1.00364988,0.20285254,0.04410475,0.00573814,0.08390424,0.04347866,0.51814491
1.58179090,2.01106534,0.80909415,1.07766010,0.21574510,0.04662856,0.00625209,0.08870291,0.04664157,0.55749617
1.58779390,2.15003807,0.86008777,1.15434129,0.22928447,0.04913716,0.00678283,0.09339659,0.04991718,0.59805854
1.59379690,2.29194923,0.91131946,1.23304433,0.24338510,0.05159672,0.00732568,0.09791322,0.05328317,0.63948085
1.59979990,2.43551399,0.96229227,1.31305832,0.25795901,0.05397439,0.00787545,0.10218477,0.05671541,0.68138620
1.60580290,2.57938623,1.01249915,1.39362361,0.27291849,0.05623922,0.00842661,0.10614944,0.06018851,0.72337961
1.61180590,2.72218897,1.06143525,1.47394771,0.28817904,0.05836304,0.00897333,0.10975380,0.06367644,0.76505685
1.61780890,2.86254842,1.10861109,1.55322381,0.30366251,0.06032137,0.00950973,0.11295465,0.06715328,0.80601413
1.62381191,2.99913038,1.15356614,1.63065120,0.31930040,0.06209413,0.01002996,0.11572070,0.07059396,0.84585845
1.62981491,3.13067758,1.19588240,1.70545700,0.33503693,0.06366632,0.01052841,0.11803378,0.07397508,0.88421814
1.63581791,3.25604646,1.23519725,1.77691818,0.35083201,0.06502850,0.01099985,0.11988971,0.07727562,0.92075310
1.64182091,3.37424165,1.27121509,1.84438285,0.36666371,0.06617708,0.01143960,0.12129862,0.08047771,0.95516435
1.64782391,3.48444632,1.30371709,1.90728994,0.38253015,0.06711449,0.01184368,0.12228483,0.08356718,0.98720248
1.65382691,3.58604702,1.33256860,1.96518609,0.39845061,0.06784905,0.01220892,0.12288612,0.08653405,1.01667440
1.65982991,3.67865123,1.35772378,2.01773894,0.41446583,0.06839466,0.01253301,0.12315258,0.08937280,1.04344822
1.66583292,3.76209695,1.37922707,2.06474590,0.43063723,0.06877036,0.01281462,0.12314492,0.09208248,1.06745583
1.67183592,3.83645312,1.39721136,2.10613807,0.44704521,0.06899959,0.01305340,0.12293244,0.09466662,1.08869307
1.67783892,3.90201104,1.41189292,2.14197870,0.46378635,0.06910942,0.01324994,0.12259058,0.09713286,1.10721745
