energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.65032516,5.89403989,-5.89404360,0.00048355,-0.00048355,0.25367521,-0.25367530,0.79560355,-0.79560385,4.16186674,-4.16186987,0.58730498,-0.58730511,0.23361105,-0.23361115,1.58215332,-1.58215374,0.00000000,-0.00000000
-2.64432216,6.15796201,-6.15796588,0.00051682,-0.00051682,0.25746597,-0.25746606,0.82121109,-0.82121143,4.39115457,-4.39115782,0.61494281,-0.61494294,0.23856667,-0.23856678,1.60612177,-1.60612222,0.00000000,-0.00000000
-2.63831916,6.43001074,-6.43001473,0.00055243,-0.00055243,0.26132205,-0.26132214,0.84845230,-0.84845268,4.62772846,-4.62773182,0.64204902,-0.64204915,0.24375416,-0.24375427,1.63102040,-1.63102087,0.00000000,-0.00000000
-2.63231616,6.70916252,-6.70916663,0.00059057,-0.00059057,0.26520527,-0.26520537,0.87753756,-0.87753798,4.87020331,-4.87020677,0.66839557,-0.66839569,0.24923708,-0.24923719,1.65737357,-1.65737406,0.00000000,-0.00000000
-2.62631316,6.99419017,-6.99419437,0.00063142,-0.00063143,0.26907805,-0.26907814,0.90864558,-0.90864604,5.11701163,-5.11701515,0.69376037,-0.69376049,0.25507042,-0.25507054,1.68568580,-1.68568632,0.00000000,-0.00000000
-2.62031016,7.28366721,-7.28367146,0.00067513,-0.00067513,0.27290347,-0.27290356,0.94191114,-0.94191164,5.36642583,-5.36642938,0.71793089,-0.71793102,0.26129820,-0.26129832,1.71642049,-1.71642104,0.00000000,-0.00000000
-2.61430715,7.57598006,-7.57598435,0.00072177,-0.00072177,0.27664568,-0.27664576,0.97741385,-0.97741440,5.61658682,-5.61659039,0.74070752,-0.74070764,0.26795156,-0.26795169,1.74997972,-1.74998030,0.00000000,-0.00000000
-2.60830415,7.86934842,-7.86935270,0.00077137,-0.00077137,0.28027037,-0.28027045,1.01516838,-1.01516898,5.86553839,-5.86554194,0.76190647,-0.76190658,0.27504774,-0.27504787,1.78668595,-1.78668656,0.00000000,-0.00000000
-2.60230115,8.16185374,-8.16185798,0.00082389,-0.00082389,0.28374545,-0.28374553,1.05511665,-1.05511730,6.11126677,-6.11127027,0.78136240,-0.78136251,0.28258966,-0.28258979,1.82676657,-1.82676720,0.00000000,-0.00000000
-2.59629815,8.45147581,-8.45147998,0.00087915,-0.00087915,0.28704180,-0.28704188,1.09712247,-1.09712316,6.35174479,-6.35174821,0.79893061,-0.79893072,0.29056645,-0.29056658,1.87034187,-1.87034252,0.00000000,-0.00000000
-2.59029515,8.73613675,-8.73614082,0.00093691,-0.00093691,0.29013408,-0.29013415,1.14096887,-1.14096961,6.58497961,-6.58498292,0.81448892,-0.81448903,0.29895465,-0.29895478,1.91741707,-1.91741775,0.00000000,-0.00000000
-2.58429215,9.01375183,-9.01375576,0.00099679,-0.00099679,0.29300155,-0.29300162,1.18635853,-1.18635930,6.80906308,-6.80906626,0.82793919,-0.82793930,0.30772023,-0.30772036,1.96787892,-1.96787961,0.00000000,-0.00000000
-2.57828914,9.28228561,-9.28228937,0.00105831,-0.00105832,0.29562893,-0.29562899,1.23291724,-1.23291804,7.02222328,-7.02222629,0.83920867,-0.83920877,0.31682112,-0.31682125,2.02149696,-2.02149766,0.00000000,-0.00000000
-2.57228614,9.53981210,-9.53981567,0.00112088,-0.00112088,0.29800714,-0.29800719,1.28020068,-1.28020152,7.22287591,-7.22287873,0.84825104,-0.84825114,0.32621035,-0.32621048,2.07792971,-2.07793042,0.00000000,-0.00000000
-2.56628314,9.78457677,-9.78458011,0.00118378,-0.00118378,0.30013403,-0.30013408,1.32770418,-1.32770505,7.40967390,-7.40967652,0.85504733,-0.85504743,0.33583937,-0.33583950,2.13673547,-2.13673619,0.00000000,-0.00000000
-2.56028014,10.01505808,-10.01506119,0.00124623,-0.00124623,0.30201495,-0.30201499,1.37487527,-1.37487616,7.58155325,-7.58155565,0.85960656,-0.85960666,0.34566160,-0.34566173,2.19738738,-2.19738809,0.00000000,-0.00000000
-2.55427714,10.23002601,-10.23002887,0.00130735,-0.00130735,0.30366320,-0.30366324,1.42112871,-1.42112961,7.73777331,-7.73777548,0.86196626,-0.86196635,0.35563581,-0.35563594,2.25929211,-2.25929281,0.00000000,-0.00000000
-2.54827414,10.42859449,-10.42859709,0.00136623,-0.00136623,0.30510028,-0.30510031,1.46586337,-1.46586427,7.87794951,-7.87795145,0.86219252,-0.86219260,0.36572918,-0.36572929,2.32181146,-2.32181215,0.00000000,-0.00000000
-2.54227114,10.61026502,-10.61026737,0.00142191,-0.00142191,0.30635591,-0.30635594,1.50848037,-1.50848128,8.00207645,-8.00207816,0.86037984,-0.86037993,0.37591982,-0.37591993,2.38428577,-2.38428643,0.00000000,-0.00000000
-2.53626813,10.77495832,-10.77496041,0.00147345,-0.00147345,0.30746782,-0.30746785,1.54840182,-1.54840272,8.11053966,-8.11054115,0.85665041,-0.85665049,0.38619860,-0.38619872,2.44605804,-2.44605868,0.00000000,-0.00000000
-2.53026513,10.92303145,-10.92303330,0.00151991,-0.00151991,0.30848117,-0.30848119,1.58508915,-1.58509003,8.20411439,-8.20411567,0.85115271,-0.85115279,0.39657004,-0.39657015,2.50649772,-2.50649832,0.00000000,-0.00000000
-2.52426213,11.05527813,-11.05527975,0.00156045,-0.00156045,0.30944768,-0.30944770,1.61806052,-1.61806139,8.28395015,-8.28395124,0.84405959,-0.84405966,0.40705213,-0.40705223,2.56502269,-2.56502327,0.00000000,-0.00000000
-2.51825913,11.17291036,-11.17291179,0.00159430,-0.00159430,0.31042440,-0.31042441,1.64690632,-1.64690717,8.35154040,-8.35154134,0.83556537,-0.83556543,0.41767511,-0.41767522,2.62111862,-2.62111916,0.00000000,-0.00000000
-2.51225613,11.27752070,-11.27752196,0.00162080,-0.00162080,0.31147207,-0.31147208,1.67130200,-1.67130283,8.40867722,-8.40867802,0.82588220,-0.82588226,0.42847914,-0.42847924,2.67435434,-2.67435484,0.00000000,-0.00000000
-2.50625313,11.37102494,-11.37102607,0.00163946,-0.00163946,0.31265315,-0.31265317,1.69101779,-1.69101859,8.45739142,-8.45739211,0.81523558,-0.81523563,0.43951085,-0.43951096,2.72439265,-2.72439312,0.00000000,-0.00000000
-2.50025013,11.45558636,-11.45558739,0.00164996,-0.00164996,0.31402950,-0.31402952,1.70592461,-1.70592537,8.49987959,-8.49988022,0.80385905,-0.80385910,0.45081901,-0.45081912,2.77099584,-2.77099628,0.00000000,-0.00000000
-2.49424712,11.53352369,-11.53352466,0.00165213,-0.00165213,0.31565976,-0.31565978,1.71599605,-1.71599678,8.53842011,-8.53842070,0.79198824,-0.79198829,0.46244945,-0.46244956,2.81402564,-2.81402603,0.00000000,-0.00000000
-2.48824412,11.60720585,-11.60720680,0.00164603,-0.00164603,0.31759654,-0.31759655,1.72130617,-1.72130686,8.57528086,-8.57528146,0.77985450,-0.77985455,0.47443942,-0.47443953,2.85343763,-2.85343800,0.00000000,-0.00000000
-2.48224112,11.67893788,-11.67893883,0.00163191,-0.00163191,0.31988352,-0.31988354,1.72202335,-1.72202402,8.61262230,-8.61262292,0.76767819,-0.76767824,0.48681188,-0.48681199,2.88927061,-2.88927095,0.00000000,-0.00000000
-2.47623812,11.75084290,-11.75084389,0.00161022,-0.00161022,0.32255261,-0.32255263,1.71840046,-1.71840109,8.65239972,-8.65240040,0.75566219,-0.75566223,0.49956979,-0.49956990,2.92163134,-2.92163165,0.00000000,-0.00000000
-2.47023512,11.82474587,-11.82474693,0.00158160,-0.00158160,0.32562120,-0.32562123,1.71076185,-1.71076245,8.69626931,-8.69627007,0.74398564,-0.74398568,0.51269099,-0.51269111,2.95067592,-2.95067620,0.00000000,-0.00000000
-2.46423212,11.90206513,-11.90206628,0.00154687,-0.00154687,0.32908991,-0.32908994,1.69948795,-1.69948853,8.74550226,-8.74550312,0.73279858,-0.73279862,0.52612391,-0.52612403,2.97658884,-2.97658910,0.00000000,-0.00000000
-2.45822911,11.98371753,-11.98371877,0.00150701,-0.00150701,0.33294066,-0.33294069,1.68499820,-1.68499875,8.80091160,-8.80091256,0.72221746,-0.72221749,0.53978434,-0.53978446,2.99956115,-2.99956139,0.00000000,-0.00000000
-2.45222611,12.07004284,-12.07004418,0.00146314,-0.00146314,0.33713559,-0.33713563,1.66773331,-1.66773384,8.86279551,-8.86279657,0.71232206,-0.71232209,0.55355383,-0.55355395,3.01976914,-3.01976937,0.00000000,-0.00000000
-2.44622311,12.16075228,-12.16075370,0.00141648,-0.00141648,0.34161663,-0.34161667,1.64813768,-1.64813819,8.93090085,-8.93090201,0.70315396,-0.70315398,0.56727955,-0.56727967,3.03735499,-3.03735521,0.00000000,-0.00000000
-2.44022011,12.25490475,-12.25490624,0.00136832,-0.00136832,0.34630603,-0.34630607,1.62664297,-1.62664347,9.00440924,-9.00441049,0.69471656,-0.69471659,0.58077605,-0.58077617,3.05241057,-3.05241076,0.00000000,-0.00000000
-2.43421711,12.35091340,-12.35091493,0.00132002,-0.00132002,0.35110779,-0.35110784,1.60365355,-1.60365403,9.08194740,-9.08194871,0.68697696,-0.68697699,0.59382882,-0.59382893,3.06496556,-3.06496574,0.00000000,-0.00000000
-2.42821411,12.44658312,-12.44658466,0.00127294,-0.00127293,0.35591006,-0.35591010,1.57953448,-1.57953494,9.16162202,-9.16162336,0.67986933,-0.67986935,0.60619953,-0.60619962,3.07498065,-3.07498080,0.00000000,-0.00000000
-2.42221111,12.53917836,-12.53917986,0.00122840,-0.00122840,0.36058839,-0.36058843,1.55460259,-1.55460303,9.24107846,-9.24107979,0.67329983,-0.67329984,0.61763288,-0.61763296,3.08234611,-3.08234624,0.00000000,-0.00000000
-2.41620810,12.62551855,-12.62551997,0.00118769,-0.00118769,0.36500980,-0.36500984,1.52912081,-1.52912124,9.31758104,-9.31758232,0.66715271,-0.66715271,0.62786475,-0.62786481,3.08688598,-3.08688607,0.00000000,-0.00000000
-2.41020510,12.70209722,-12.70209849,0.00115201,-0.00115201,0.36903738,-0.36903741,1.50329591,-1.50329632,9.38811176,-9.38811295,0.66129731,-0.66129730,0.63663127,-0.63663131,3.08836735,-3.08836741,0.00000000,-0.00000000
-2.40420210,12.76521917,-12.76522025,0.00112244,-0.00112244,0.37253535,-0.37253538,1.47727944,-1.47727983,9.44948332,-9.44948436,0.65559547,-0.65559546,0.64367840,-0.64367842,3.08651427,-3.08651429,0.00000000,-0.00000000
-2.39819910,12.81114946,-12.81115029,0.00109993,-0.00109993,0.37537420,-0.37537422,1.45117154,-1.45117192,9.49846119,-9.49846205,0.64990906,-0.64990904,0.64877158,-0.64877158,3.08102503,-3.08102500,0.00000000,-0.00000000
-2.39219610,12.83626664,-12.83626717,0.00108526,-0.00108526,0.37743574,-0.37743576,1.42502715,-1.42502750,9.53188960,-9.53189022,0.64410702,-0.64410698,0.65170496,-0.65170493,3.07159185,-3.07159177,0.00000000,-0.00000000
-2.38619310,12.83721325,-12.83721343,0.00107902,-0.00107902,0.37861774,-0.37861774,1.39886397,-1.39886430,9.54681536,-9.54681570,0.63807169,-0.63807164,0.65230970,-0.65230963,3.05792154,-3.05792140,0.00000000,-0.00000000
-2.38019010,12.81103585,-12.81103565,0.00108162,-0.00108162,0.37883787,-0.37883787,1.37267152,-1.37267183,9.54060429,-9.54060431,0.63170397,-0.63170391,0.65046103,-0.65046093,3.03975575,-3.03975555,0.00000000,-0.00000000
-2.37418709,12.75530839,-12.75530776,0.00109324,-0.00109324,0.37803688,-0.37803687,1.34642063,-1.34642091,9.51104485,-9.51104453,0.62492706,-0.62492699,0.64608360,-0.64608347,3.01688947,-3.01688921,0.00000000,-0.00000000
-2.36818409,12.66823290,-12.66823182,0.00111385,-0.00111385,0.37618061,-0.37618059,1.32007261,-1.32007287,9.45643477,-9.45643407,0.61768863,-0.61768855,0.63915498,-0.63915482,2.98918676,-2.98918643,0.00000000,-0.00000000
-2.36218109,12.54871351,-12.54871197,0.00114319,-0.00114319,0.37326093,-0.37326090,1.29358778,-1.29358801,9.37564696,-9.37564588,0.60996135,-0.60996126,0.62970697,-0.62970678,2.95659263,-2.95659223,0.00000000,-0.00000000
-2.35617809,12.39640091,-12.39639890,0.00118077,-0.00118077,0.36929547,-0.36929543,1.26693252,-1.26693272,9.26817257,-9.26817111,0.60174180,-0.60174170,0.61782492,-0.61782470,2.91914054,-2.91914007,0.00000000,-0.00000000
-2.35017509,12.21170604,-12.21170358,0.00122589,-0.00122589,0.36432617,-0.36432611,1.24008498,-1.24008515,9.13413989,-9.13413804,0.59304798,-0.59304788,0.60364491,-0.60364467,2.87695527,-2.87695473,0.00000000,-0.00000000
-2.34417209,11.99578392,-11.99578102,0.00127764,-0.00127764,0.35841681,-0.35841675,1.21303893,-1.21303907,8.97430917,-8.97430695,0.58391557,-0.58391546,0.58734911,-0.58734884,2.83025107,-2.83025047,0.00000000,-0.00000000
-2.33816908,11.75048934,-11.75048603,0.00133490,-0.00133490,0.35164964,-0.35164957,1.18580589,-1.18580600,8.79004475,-8.79004218,0.57439333,-0.57439321,0.56915949,-0.56915920,2.77932555,-2.77932489,0.00000000,-0.00000000
-2.33216608,11.47830827,-11.47830458,0.00139639,-0.00139639,0.34412133,-0.34412126,1.15841572,-1.15841580,8.58326662,-8.58326373,0.56453795,-0.56453783,0.54933032,-0.54933002,2.72454986,-2.72454914,0.00000000,-0.00000000
-2.32616308,11.18226933,-11.18226532,0.00146069,-0.00146070,0.33593850,-0.33593842,1.13091576,-1.13091582,8.35638470,-8.35638153,0.55440882,-0.55440870,0.52813981,-0.52813949,2.66635603,-2.66635527,0.00000000,-0.00000000
-2.32016008,10.86584071,-10.86583641,0.00152626,-0.00152626,0.32721308,-0.32721299,1.10336892,-1.10336895,8.11221958,-8.11221617,0.54406299,-0.54406286,0.50588126,-0.50588094,2.60522242,-2.60522161,0.00000000,-0.00000000
-2.31415708,10.53281811,-10.53281360,0.00159147,-0.00159147,0.31805782,-0.31805773,1.07585106,-1.07585107,7.85391383,-7.85391023,0.53355068,-0.53355056,0.48285427,-0.48285394,2.54165824,-2.54165740,0.00000000,-0.00000000
-2.30815408,10.18720950,-10.18720482,0.00165466,-0.00165466,0.30858215,-0.30858206,1.04844801,-1.04844799,7.58483824,-7.58483450,0.52291177,-0.52291164,0.45935624,-0.45935590,2.47618818,-2.47618731,0.00000000,-0.00000000
-2.30215108,9.83312173,-9.83311695,0.00171417,-0.00171417,0.29888856,-0.29888846,1.02125253,-1.02125250,7.30849701,-7.30849318,0.51217322,-0.51217310,0.43567465,-0.43567431,2.40933803,-2.40933714,0.00000000,-0.00000000
-2.29614807,9.47465385,-9.47464904,0.00176840,-0.00176840,0.28906976,-0.28906967,0.99436158,-0.99436153,7.02843570,-7.02843185,0.50134789,-0.50134777,0.41208035,-0.41208001,2.34162190,-2.34162100,0.00000000,-0.00000000
-2.29014507,9.11580073,-9.11579593,0.00181582,-0.00181582,0.27920672,-0.27920662,0.96787396,-0.96787389,6.74815513,-6.74815129,0.49043441,-0.49043429,0.38882196,-0.38882164,2.27353171,-2.27353080,0.00000000,-0.00000000
-2.28414207,8.76036969,-8.76036496,0.00185506,-0.00185506,0.26936747,-0.26936737,0.94188852,-0.94188844,6.47103366,-6.47102989,0.47941843,-0.47941831,0.36612172,-0.36612141,2.20552909,-2.20552819,0.00000000,-0.00000000
-2.27813907,8.41191188,-8.41190728,0.00188490,-0.00188490,0.25960694,-0.25960684,0.91650301,-0.91650292,6.20025985,-6.20025620,0.46827481,-0.46827469,0.34417258,-0.34417227,2.13803986,-2.13803897,0.00000000,-0.00000000
-2.27213607,8.07366885,-8.07366442,0.00190436,-0.00190436,0.24996748,-0.24996738,0.89181333,-0.89181324,5.93877629,-5.93877280,0.45697076,-0.45697064,0.32313663,-0.32313634,2.07145086,-2.07144998,0.00000000,-0.00000000
-2.26613307,7.74853398,-7.74852977,0.00191268,-0.00191268,0.24048012,-0.24048002,0.86791323,-0.86791313,5.68923505,-5.68923176,0.44546957,-0.44546945,0.30314484,-0.30314456,2.00610882,-2.00610796,0.00000000,-0.00000000
-2.26013007,7.43902758,-7.43902363,0.00190936,-0.00190936,0.23116635,-0.23116625,0.84489413,-0.84489404,5.45396443,-5.45396137,0.43373469,-0.43373458,0.28429766,-0.28429740,1.94232085,-1.94232002,0.00000000,-0.00000000
-2.25412706,7.14728393,-7.14728026,0.00189418,-0.00189418,0.22204032,-0.22204023,0.82284501,-0.82284492,5.23494617,-5.23494338,0.42173388,-0.42173377,0.26666667,-0.26666643,1.88035601,-1.88035522,0.00000000,-0.00000000
-2.24812406,6.87504796,-6.87504460,0.00186719,-0.00186719,0.21311113,-0.21311104,0.80185194,-0.80185185,5.03380208,-5.03379957,0.40944314,-0.40944303,0.25029674,-0.25029652,1.82044736,-1.82044660,0.00000000,-0.00000000
-2.24212106,6.62367967,-6.62367664,0.00182871,-0.00182871,0.20438520,-0.20438511,0.78199733,-0.78199725,4.85178863,-4.85178641,0.39685012,-0.39685001,0.23520866,-0.23520846,1.76279404,-1.76279332,0.00000000,-0.00000000
-2.23611806,6.39416372,-6.39416103,0.00177934,-0.00177934,0.19586840,-0.19586831,0.76335857,-0.76335851,4.68979814,-4.68979624,0.38395695,-0.38395684,0.22140202,-0.22140183,1.70756295,-1.70756228,0.00000000,-0.00000000
-2.23011506,6.18712262,-6.18712026,0.00171988,-0.00171988,0.18756796,-0.18756787,0.74600612,-0.74600607,4.54836545,-4.54836386,0.37078215,-0.37078204,0.20885812,-0.20885795,1.65488975,-1.65488912,0.00000000,-0.00000000
-2.22411206,6.00283188,-6.00282987,0.00165136,-0.00165136,0.17949389,-0.17949381,0.73000099,-0.73000096,4.42767863,-4.42767735,0.35736164,-0.35736153,0.19754282,-0.19754266,1.60487892,-1.60487833,0.00000000,-0.00000000
-2.21810905,5.84123623,-5.84123456,0.00157495,-0.00157495,0.17166003,-0.17165995,0.71539177,-0.71539175,4.32759320,-4.32759223,0.34374884,-0.34374873,0.18740913,-0.18740899,1.55760303,-1.55760249,0.00000000,-0.00000000
-2.21210605,5.70196631,-5.70196497,0.00149198,-0.00149198,0.16408443,-0.16408436,0.70221135,-0.70221135,4.24764912,-4.24764845,0.33001377,-0.33001367,0.17839967,-0.17839954,1.51310124,-1.51310075,0.00000000,-0.00000000
-2.20610305,5.58435584,-5.58435481,0.00140383,-0.00140383,0.15678943,-0.15678936,0.69047359,-0.69047361,4.18709019,-4.18708980,0.31624136,-0.31624126,0.17044872,-0.17044861,1.47137736,-1.47137692,0.00000000,-0.00000000
-2.20010005,5.48745978,-5.48745904,0.00131194,-0.00131194,0.14980113,-0.14980106,0.68017013,-0.68017017,4.14488599,-4.14488585,0.30252899,-0.30252889,0.16348410,-0.16348400,1.43239777,-1.43239738,0.00000000,-0.00000000
-2.19409705,5.41007385,-5.41007338,0.00121775,-0.00121775,0.14314852,-0.14314845,0.67126781,-0.67126787,4.11975626,-4.11975635,0.28898345,-0.28898336,0.15742873,-0.15742864,1.39608968,-1.39608933,0.00000000,-0.00000000
-2.18809405,5.35075649,-5.35075627,0.00112264,-0.00112264,0.13686235,-0.13686229,0.66370674,-0.66370682,4.11019798,-4.11019828,0.27571758,-0.27571750,0.15220208,-0.15220200,1.36234007,-1.36233976,0.00000000,-0.00000000
-2.18209105,5.30785380,-5.30785379,0.00102794,-0.00102794,0.13097371,-0.13097366,0.65739952,-0.65739961,4.11451538,-4.11451585,0.26284659,-0.26284652,0.14772139,-0.14772132,1.33099577,-1.33099550,0.00000000,-0.00000000
-2.17608804,5.27952815,-5.27952831,0.00093484,-0.00093484,0.12551257,-0.12551253,0.65223164,-0.65223174,4.13085278,-4.13085339,0.25048441,-0.25048434,0.14390289,-0.14390283,1.30186495,-1.30186472,0.00000000,-0.00000000
-2.17008504,5.26379081,-5.26379112,0.00084443,-0.00084443,0.12050627,-0.12050623,0.64806325,-0.64806337,4.15723029,-4.15723102,0.23874012,-0.23874006,0.14066292,-0.14066287,1.27472026,-1.27472005,0.00000000,-0.00000000
-2.16408204,5.25853863,-5.25853904,0.00075764,-0.00075764,0.11597809,-0.11597806,0.64473233,-0.64473246,4.19158202,-4.19158283,0.22771469,-0.22771464,0.13791909,-0.13791904,1.24930363,-1.24930344,0.00000000,-0.00000000
-2.15807904,5.26159418,-5.26159466,0.00067525,-0.00067525,0.11194603,-0.11194600,0.64205912,-0.64205925,4.23179610,-4.23179695,0.21749809,-0.21749806,0.13559141,-0.13559136,1.22533279,-1.22533262,0.00000000,-0.00000000
-2.15207604,5.27074871,-5.27074923,0.00059787,-0.00059787,0.10842170,-0.10842168,0.63985175,-0.63985189,4.27575577,-4.27575663,0.20816681,-0.20816679,0.13360345,-0.13360341,1.20250927,-1.20250912,0.00000000,-0.00000000
-2.14607304,5.28380664,-5.28380715,0.00052596,-0.00052596,0.10540955,-0.10540954,0.63791273,-0.63791287,4.32138043,-4.32138126,0.19978194,-0.19978192,0.13188350,-0.13188346,1.18052745,-1.18052730,0.00000000,-0.00000000
-2.14007004,5.29863006,-5.29863054,0.00045983,-0.00045983,0.10290633,-0.10290632,0.63604599,-0.63604613,4.36666540,-4.36666619,0.19238777,-0.19238777,0.13036566,-0.13036562,1.15908443,-1.15908428,0.00000000,-0.00000000
-2.13406703,5.31318170,-5.31318212,0.00039964,-0.00039964,0.10090079,-0.10090078,0.63406412,-0.63406424,4.40971916,-4.40971986,0.18601091,-0.18601092,0.12899086,-0.12899082,1.13789006,-1.13788991,0.00000000,-0.00000000
-2.12806403,5.32556445,-5.32556478,0.00034544,-0.00034544,0.09937370,-0.09937370,0.63179529,-0.63179541,4.44879658,-4.44879717,0.18065991,-0.18065993,0.12770774,-0.12770770,1.11667672,-1.11667657,0.00000000,-0.00000000
-2.12206103,5.33405599,-5.33405620,0.00029717,-0.00029717,0.09829807,-0.09829808,0.62908967,-0.62908977,4.48232725,-4.48232771,0.17632531,-0.17632535,0.12647336,-0.12647332,1.09520815,-1.09520798,0.00000000,-0.00000000
-2.11605803,5.33713696,-5.33713704,0.00025468,-0.00025468,0.09763961,-0.09763962,0.62582466,-0.62582474,4.50893763,-4.50893795,0.17298016,-0.17298020,0.12525363,-0.12525359,1.07328703,-1.07328684,0.00000000,-0.00000000
-2.11005503,5.33351168,-5.33351161,0.00021775,-0.00021775,0.09735731,-0.09735732,0.62190888,-0.62190894,4.52746655,-4.52746671,0.17058077,-0.17058083,0.12402360,-0.12402356,1.05076071,-1.05076050,0.00000000,-0.00000000
-2.10405203,5.32212063,-5.32212038,0.00018613,-0.00018613,0.09740423,-0.09740425,0.61728456,-0.61728459,4.53697357,-4.53697356,0.16906791,-0.16906797,0.12276737,-0.12276733,1.02752494,-1.02752472,0.00000000,-0.00000000
-2.09804902,5.30214451,-5.30214410,0.00015952,-0.00015952,0.09772839,-0.09772841,0.61192814,-0.61192815,4.53674032,-4.53674012,0.16836809,-0.16836816,0.12147773,-0.12147769,1.00352526,-1.00352501,0.00000000,-0.00000000
-2.09204602,5.27300030,-5.27299970,0.00013760,-0.00013760,0.09827372,-0.09827374,0.60584923,-0.60584920,4.52626514,-4.52626476,0.16839518,-0.16839526,0.12015565,-0.12015561,0.97875602,-0.97875576,0.00000000,-0.00000000
-2.08604302,5.23432971,-5.23432894,0.00012007,-0.00012007,0.09898109,-0.09898111,0.59908767,-0.59908761,4.50525183,-4.50525127,0.16905211,-0.16905218,0.11880938,-0.11880934,0.95325729,-0.95325700,0.00000000,-0.00000000
-2.08004002,5.18598153,-5.18598058,0.00010662,-0.00010662,0.09978940,-0.09978943,0.59170927,-0.59170919,4.47359352,-4.47359277,0.17023272,-0.17023280,0.11745349,-0.11745346,0.92710954,-0.92710923,0.00000000,-0.00000000
-2.07403702,5.12798896,-5.12798784,0.00009698,-0.00009698,0.10063671,-0.10063673,0.58380016,-0.58380005,4.43135285,-4.43135193,0.17182381,-0.17182388,0.11610766,-0.11610762,0.90042678,-0.90042646,0.00000000,-0.00000000
-2.06803402,5.06054378,-5.06054249,0.00009088,-0.00009088,0.10146131,-0.10146133,0.57546023,-0.57546009,4.37873995,-4.37873886,0.17370717,-0.17370724,0.11479541,-0.11479537,0.87334836,-0.87334802,0.00000000,-0.00000000
-2.06203102,4.98396888,-4.98396743,0.00008809,-0.00008810,0.10220293,-0.10220295,0.56679608,-0.56679592,4.31608940,-4.31608815,0.17576179,-0.17576185,0.11354283,-0.11354279,0.84602990,-0.84602954,0.00000000,-0.00000000
-2.05602801,4.89869088,-4.89868928,0.00008842,-0.00008842,0.10280383,-0.10280385,0.55791380,-0.55791360,4.24383765,-4.24383624,0.17786607,-0.17786613,0.11237721,-0.11237718,0.81863403,-0.81863367,0.00000000,-0.00000000
-2.05002501,4.80521420,-4.80521247,0.00009167,-0.00009167,0.10320993,-0.10320995,0.54891203,-0.54891181,4.16250185,-4.16250031,0.17990016,-0.17990021,0.11132586,-0.11132583,0.79132136,-0.79132099,0.00000000,-0.00000000
-2.04402201,4.70409790,-4.70409605,0.00009770,-0.00009770,0.10337186,-0.10337188,0.53987576,-0.53987552,4.07266113,-4.07265946,0.18174816,-0.18174820,0.11041484,-0.11041481,0.76424206,-0.76424168,0.00000000,-0.00000000
-2.03801901,4.59593602,-4.59593406,0.00010637,-0.00010638,0.10324599,-0.10324600,0.53087111,-0.53087084,3.97494072,-3.97493894,0.18330046,-0.18330049,0.10966795,-0.10966793,0.73752865,-0.73752826,0.00000000,-0.00000000
-2.03201601,4.48134208,-4.48134002,0.00011756,-0.00011757,0.10279531,-0.10279532,0.52194134,-0.52194105,3.86999945,-3.86999756,0.18445586,-0.18445587,0.10910582,-0.10910580,0.71129024,-0.71128986,0.00000000,-0.00000000
-2.02601301,4.36093782,-4.36093568,0.00013115,-0.00013115,0.10199027,-0.10199027,0.51310449,-0.51310418,3.75852035,-3.75851838,0.18512364,-0.18512365,0.10874506,-0.10874505,0.68560848,-0.68560810,0.00000000,-0.00000000
-2.02001001,4.23534612,-4.23534391,0.00014701,-0.00014701,0.10080939,-0.10080939,0.50435240,-0.50435207,3.64120438,-3.64120234,0.18522543,-0.18522542,0.10859770,-0.10859769,0.66053527,-0.66053489,0.00000000,-0.00000000
-2.01400700,4.10518751,-4.10518525,0.00016502,-0.00016502,0.09923976,-0.09923975,0.49565154,-0.49565119,3.51876664,-3.51876454,0.18469678,-0.18469675,0.10867066,-0.10867065,0.63609243,-0.63609206,0.00000000,-0.00000000
-2.00800400,3.97107992,-3.97107761,0.00018501,-0.00018501,0.09727728,-0.09727726,0.48694515,-0.48694478,3.39193449,-3.39193234,0.18348851,-0.18348847,0.10896553,-0.10896553,0.61227305,-0.61227269,0.00000000,-0.00000000
-2.00200100,3.83364061,-3.83363828,0.00020681,-0.00020681,0.09492671,-0.09492670,0.47815689,-0.47815650,3.26144704,-3.26144486,0.18156768,-0.18156762,0.10947841,-0.10947841,0.58904449,-0.58904414,0.00000000,-0.00000000
-1.99599800,3.69348985,-3.69348750,0.00023023,-0.00023023,0.09220154,-0.09220152,0.46919554,-0.46919513,3.12805526,-3.12805307,0.17891816,-0.17891808,0.11019999,-0.11019999,0.56635265,-0.56635230,0.00000000,-0.00000000
-1.98999500,3.55125532,-3.55125296,0.00025503,-0.00025503,0.08912350,-0.08912347,0.45996056,-0.45996014,2.99252220,-2.99252000,0.17554085,-0.17554076,0.11111585,-0.11111586,0.54412733,-0.54412700,0.00000000,-0.00000000
