energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Na_s_up,Se_s_up,Se_p_up
-3.04052026,1.39167926,0.00000020,0.19885940,1.33650300,0.23377260,0.00000355,0.00000191,1.08914692
-3.03451726,1.32394418,0.00000028,0.19087218,1.28122798,0.21724311,0.00000519,0.00000277,1.03781008
-3.02851426,1.25160418,0.00000041,0.18190409,1.21967916,0.20093790,0.00000754,0.00000400,0.98251950
-3.02251126,1.17568467,0.00000058,0.17212514,1.15296210,0.18495712,0.00001089,0.00000574,0.92410812
-3.01650825,1.09725529,0.00000083,0.16171405,1.08224293,0.16940039,0.00001561,0.00000818,0.86344439
-3.01050525,1.01739744,0.00000117,0.15085291,1.00871173,0.15436406,0.00002223,0.00001156,0.80140591
-3.00450225,0.93717341,0.00000163,0.13972192,0.93354729,0.13993888,0.00003143,0.00001623,0.73885430
-2.99849925,0.85759839,0.00000226,0.12849464,0.85788469,0.12620800,0.00004414,0.00002262,0.67661237
-2.99249625,0.77961635,0.00000312,0.11733377,0.78278676,0.11324561,0.00006158,0.00003131,0.61544429
-2.98649325,0.70408063,0.00000426,0.10638770,0.70922046,0.10111610,0.00008532,0.00004302,0.55603949
-2.98049025,0.63173967,0.00000579,0.09578783,0.63803864,0.08987386,0.00011741,0.00005871,0.49900065
-2.97448724,0.56322813,0.00000781,0.08564679,0.56996750,0.07956373,0.00016048,0.00007955,0.44483586
-2.96848424,0.49906334,0.00001045,0.07605752,0.50559979,0.07022203,0.00021788,0.00010702,0.39395507
-2.96248124,0.43964684,0.00001389,0.06709311,0.44539340,0.06187815,0.00029382,0.00014297,0.34667045
-2.95647824,0.38527036,0.00001834,0.05880745,0.38967481,0.05455666,0.00039360,0.00018965,0.30320033
-2.95047524,0.33612577,0.00002403,0.05123653,0.33864681,0.04827981,0.00052374,0.00024981,0.26367619
-2.94447224,0.29231809,0.00003126,0.04440024,0.29239962,0.04307029,0.00069228,0.00032674,0.22815204
-2.93846923,0.25388070,0.00004038,0.03830457,0.25092458,0.03895427,0.00090900,0.00042435,0.19661561
-2.93246623,0.22079204,0.00005179,0.03294407,0.21412947,0.03596440,0.00118568,0.00054727,0.16900060
-2.92646323,0.19299271,0.00006596,0.02830452,0.18185477,0.03414280,0.00153638,0.00070086,0.14519939
-2.92046023,0.17040238,0.00008340,0.02436552,0.15388992,0.03354380,0.00197775,0.00089126,0.12507561
-2.91445723,0.15293564,0.00010470,0.02110304,0.12998902,0.03423639,0.00252927,0.00112548,0.10847603
-2.90845423,0.14051627,0.00013052,0.01849182,0.10988546,0.03630611,0.00321348,0.00141132,0.09524139
-2.90245123,0.13308925,0.00016154,0.01650744,0.09330493,0.03985636,0.00405625,0.00175743,0.08521565
-2.89644822,0.13063022,0.00019852,0.01512816,0.07997668,0.04500894,0.00508687,0.00217317,0.07825367
-2.89044522,0.13315203,0.00024224,0.01433635,0.06964272,0.05190375,0.00633817,0.00266857,0.07422692
-2.88444222,0.14070807,0.00029349,0.01411960,0.06206497,0.06069741,0.00784646,0.00325416,0.07302720
-2.87843922,0.15339245,0.00035309,0.01447134,0.05703039,0.07156097,0.00965136,0.00394073,0.07456844
-2.87243622,0.17133683,0.00042178,0.01539118,0.05435406,0.08467637,0.01179557,0.00473911,0.07878660
-2.86643322,0.19470413,0.00050030,0.01688478,0.05388060,0.10023184,0.01432430,0.00565985,0.08563765
-2.86043022,0.22367919,0.00058925,0.01896339,0.05548382,0.11841618,0.01728466,0.00671282,0.09509409
-2.85442721,0.25845679,0.00068915,0.02164300,0.05906501,0.13941195,0.02072480,0.00790684,0.10713993
-2.84842421,0.29922722,0.00080033,0.02494317,0.06455007,0.16338780,0.02469280,0.00924919,0.12176456
-2.84242121,0.34616005,0.00092295,0.02888561,0.07188558,0.19049005,0.02923540,0.01074517,0.13895578
-2.83641821,0.39938652,0.00105692,0.03349249,0.08103416,0.22083372,0.03439653,0.01239761,0.15869222
-2.83041521,0.45898126,0.00120190,0.03878446,0.09196930,0.25449343,0.04021558,0.01420638,0.18093563
-2.82441221,0.52494401,0.00135728,0.04477870,0.10466980,0.29149435,0.04672565,0.01616800,0.20562316
-2.81840920,0.59718218,0.00152211,0.05148672,0.11911409,0.33180370,0.05395160,0.01827526,0.23266031
-2.81240620,0.67549488,0.00169515,0.05891225,0.13527462,0.37532317,0.06190808,0.02051692,0.26191456
-2.80640320,0.75955944,0.00187485,0.06704917,0.15311245,0.42188265,0.07059762,0.02287755,0.29321030
-2.80040020,0.84892107,0.00205935,0.07587955,0.17257229,0.47123567,0.08000873,0.02533747,0.32632515
-2.79439720,0.94298630,0.00224652,0.08537205,0.19357813,0.52305698,0.09011431,0.02787285,0.36098806
-2.78839420,1.04102109,0.00243398,0.09548048,0.21602955,0.57694247,0.10087021,0.03045598,0.39687936
-2.78239120,1.14215373,0.00261916,0.10614294,0.23979904,0.63241184,0.11221422,0.03305563,0.43363287
-2.77638819,1.24538315,0.00279939,0.11728133,0.26473036,0.68891398,0.12406553,0.03563766,0.47084020
-2.77038519,1.34959257,0.00297188,0.12880149,0.29063799,0.74583525,0.13632463,0.03816571,0.50805704
-2.76438219,1.45356844,0.00313390,0.14059391,0.31730792,0.80251051,0.14887386,0.04060209,0.54481157
-2.75837919,1.55602435,0.00328278,0.15253510,0.34449976,0.85823670,0.16157861,0.04290863,0.58061450
-2.75237619,1.65562926,0.00341603,0.16448956,0.37195017,0.91228867,0.17428908,0.04504780,0.61497063
-2.74637319,1.75103939,0.00353142,0.17631246,0.39937760,0.96393676,0.18684278,0.04698367,0.64739148
-2.74037019,1.84093259,0.00362701,0.18785277,0.42648824,1.01246571,0.19906761,0.04868302,0.67740846
-2.73436718,1.92404418,0.00370125,0.19895696,0.45298311,1.05719403,0.21078549,0.05011628,0.70458623
-2.72836418,1.99920286,0.00375302,0.20947301,0.47856591,1.09749342,0.22181643,0.05125844,0.72853562
-2.72236118,2.06536541,0.00378167,0.21925472,0.50295155,1.13280726,0.23198299,0.05208983,0.74892558
-2.71635818,2.12164871,0.00378704,0.22816600,0.52587492,1.16266764,0.24111493,0.05259670,0.76549375
-2.71035518,2.16735776,0.00376943,0.23608518,0.54709960,1.18671007,0.24905382,0.05277169,0.77805504
-2.70435218,2.20200860,0.00372966,0.24290888,0.56642602,1.20468535,0.25565761,0.05261396,0.78650798
-2.69834917,2.22534478,0.00366899,0.24855554,0.58369878,1.21646799,0.26080487,0.05212928,0.79083839
-2.69234617,2.23734685,0.00358907,0.25296827,0.59881265,1.22206074,0.26439846,0.05132972,0.79112027
-2.68634317,2.23823403,0.00349192,0.25611686,0.61171680,1.22159511,0.26636870,0.05023333,0.78751372
-2.68034017,2.22845796,0.00337985,0.25799894,0.62241714,1.21532741,0.26667560,0.04886346,0.78025999
-2.67433717,2.20868847,0.00325538,0.25864014,0.63097630,1.20363083,0.26531032,0.04724806,0.76967375
-2.66833417,2.17979174,0.00312117,0.25809314,0.63751122,1.18698328,0.26229562,0.04541876,0.75613284
-2.66233117,2.14280169,0.00297993,0.25643578,0.64218828,1.16595185,0.25768535,0.04340995,0.74006590
-2.65632816,2.09888542,0.00283435,0.25376815,0.64521609,1.14117407,0.25156290,0.04125774,0.72193832
-2.65032516,2.04930417,0.00268704,0.25020881,0.64683610,1.11333688,0.24403881,0.03899896,0.70223696
-2.64432216,1.99537121,0.00254044,0.24589035,0.64731149,1.08315402,0.23524750,0.03667016,0.68145442
-2.63831916,1.93840836,0.00239676,0.24095438,0.64691471,1.05134279,0.22534331,0.03430673,0.66007326
-2.63231616,1.87970290,0.00225797,0.23554626,0.64591427,1.01860107,0.21449604,0.03194203,0.63855092
-2.62631316,1.82046668,0.00212571,0.22980980,0.64456158,0.98558546,0.20288612,0.02960672,0.61730590
-2.62031016,1.76179905,0.00200130,0.22388209,0.64307819,0.95289162,0.19069959,0.02732817,0.59670574
-2.61430715,1.70465523,0.00188571,0.21788881,0.64164453,0.92103746,0.17812320,0.02513005,0.57705731
-2.60830415,1.64982136,0.00177958,0.21194026,0.64039040,0.89044983,0.16533965,0.02303208,0.55859968
-2.60230115,1.59789727,0.00168319,0.20612808,0.63938807,0.86145547,0.15252325,0.02104987,0.54150002
-2.59629815,1.54928761,0.00159652,0.20052309,0.63864822,0.83427623,0.13983615,0.01919496,0.52585242
-2.59029515,1.50420159,0.00151926,0.19517415,0.63811909,0.80902901,0.12742516,0.01747499,0.51167986
-2.58429215,1.46266111,0.00145085,0.19010809,0.63768897,0.78573005,0.11541932,0.01589392,0.49893901
-2.57828914,1.42451682,0.00139051,0.18533075,0.63719185,0.76430350,0.10392820,0.01445238,0.48752769
-2.57228614,1.38947109,0.00133731,0.18082903,0.63641608,0.74459360,0.09304106,0.01314813,0.47729453
-2.56628314,1.35710655,0.00129018,0.17657370,0.63511553,0.72637987,0.08282656,0.01197647,0.46805039
-2.56028014,1.32691879,0.00124799,0.17252296,0.63302267,0.70939454,0.07333335,0.01093078,0.45958089
-2.55427714,1.29835139,0.00120961,0.16862641,0.62986292,0.69334112,0.06459104,0.01000298,0.45165951
-2.54827414,1.27083143,0.00117389,0.16482925,0.62536945,0.67791341,0.05661182,0.00918399,0.44406048
-2.54227114,1.24380378,0.00113977,0.16107644,0.61929759,0.66281374,0.04939233,0.00846425,0.43657103
-2.53626813,1.21676240,0.00110627,0.15731660,0.61143824,0.64776974,0.04291586,0.00783402,0.42900220
-2.53026513,1.18927708,0.00107256,0.15350547,0.60162937,0.63254868,0.03715458,0.00728383,0.42119792
-2.52426213,1.16101464,0.00103791,0.14960873,0.58976515,0.61696888,0.03207194,0.00680465,0.41304175
-2.51825913,1.13175339,0.00100180,0.14560397,0.57580229,0.60090764,0.02762485,0.00638820,0.40446120
-2.51225613,1.10139070,0.00096384,0.14148191,0.55976317,0.58430544,0.02376584,0.00602702,0.39542942
-2.50625313,1.06994330,0.00092383,0.13724667,0.54173583,0.56716639,0.02044497,0.00571462,0.38596420
-2.50025013,1.03754087,0.00088170,0.13291518,0.52187086,0.54955515,0.01761145,0.00544542,0.37612460
-2.49424712,1.00441347,0.00083756,0.12851581,0.50037541,0.53159048,0.01521505,0.00521480,0.36600534
-2.48824412,0.97087385,0.00079164,0.12408632,0.47750480,0.51343624,0.01320722,0.00501894,0.35572940
-2.48224112,0.93729590,0.00074426,0.11967131,0.45355222,0.49529025,0.01154195,0.00485479,0.34543934
-2.47623812,0.90409066,0.00069586,0.11531926,0.42883717,0.47737191,0.01017631,0.00471989,0.33528786
-2.47023512,0.87168140,0.00064693,0.11107949,0.40369330,0.45990933,0.00907088,0.00461223,0.32542808
-2.46423212,0.84047924,0.00059801,0.10699912,0.37845621,0.44312672,0.00818988,0.00453016,0.31600426
-2.45822911,0.81086078,0.00054964,0.10312018,0.35345198,0.42723287,0.00750122,0.00447218,0.30714331
-2.45222611,0.78314879,0.00050239,0.09947722,0.32898682,0.41241121,0.00697644,0.00443690,0.29894762
-2.44622311,0.75759716,0.00045679,0.09609527,0.30533837,0.39881214,0.00659050,0.00442289,0.29148958
-2.44022011,0.73438065,0.00041334,0.09298853,0.28274896,0.38654783,0.00632155,0.00442869,0.28480805
-2.43421711,0.71358987,0.00037251,0.09015959,0.26142094,0.37568982,0.00615075,0.00445271,0.27890679
-2.42821411,0.69523157,0.00033473,0.08759943,0.24151425,0.36626933,0.00606196,0.00449329,0.27375503
-2.42221111,0.67923389,0.00030035,0.08528797,0.22314607,0.35828012,0.00604155,0.00454871,0.26929000
-2.41620810,0.66545614,0.00026970,0.08319527,0.20639242,0.35168376,0.00607814,0.00461722,0.26542120
-2.41020510,0.65370229,0.00024305,0.08128316,0.19129141,0.34641660,0.00616248,0.00469718,0.26203606
-2.40420210,0.64373709,0.00022062,0.07950736,0.17784776,0.34239822,0.00628722,0.00478708,0.25900678
-2.39819910,0.63530392,0.00020261,0.07781972,0.16603834,0.33954047,0.00644680,0.00488569,0.25619768
-2.39219610,0.62814299,0.00018917,0.07617067,0.15581815,0.33775665,0.00663729,0.00499210,0.25347291
-2.38619310,0.62200901,0.00018044,0.07451162,0.14712649,0.33697021,0.00685628,0.00510582,0.25070381
-2.38019010,0.61668707,0.00017655,0.07279725,0.13989281,0.33712229,0.00710274,0.00522682,0.24777569
-2.37418709,0.61200591,0.00017760,0.07098749,0.13404212,0.33817771,0.00737684,0.00535559,0.24459361
-2.36818409,0.60784783,0.00018370,0.06904918,0.12949945,0.34012900,0.00767979,0.00549308,0.24108695
-2.36218109,0.60415485,0.00019494,0.06695733,0.12619345,0.34299818,0.00801364,0.00564073,0.23721238
-2.35617809,0.60093059,0.00021141,0.06469591,0.12405879,0.34683625,0.00838102,0.00580036,0.23295539
-2.35017509,0.59823819,0.00023320,0.06225819,0.12303743,0.35172026,0.00878491,0.00597407,0.22833014
-2.34417209,0.59619421,0.00026039,0.05964661,0.12307880,0.35774833,0.00922834,0.00616413,0.22337783
-2.33816908,0.59495915,0.00029302,0.05687222,0.12413900,0.36503269,0.00971409,0.00637281,0.21816362
-2.33216608,0.59472508,0.00033114,0.05395382,0.12617908,0.37369124,0.01024437,0.00660222,0.21277250
-2.32616308,0.59570119,0.00037474,0.05091674,0.12916278,0.38383816,0.01082055,0.00685413,0.20730422
-2.32016008,0.59809820,0.00042377,0.04779145,0.13305365,0.39557395,0.01144289,0.00712981,0.20186759
-2.31415708,0.60211228,0.00047815,0.04461204,0.13781216,0.40897551,0.01211025,0.00742985,0.19657465
-2.30815408,0.60790970,0.00053771,0.04141463,0.14339271,0.42408685,0.01281995,0.00775405,0.19153475
-2.30215108,0.61561267,0.00060223,0.03823584,0.14974088,0.44091087,0.01356762,0.00810128,0.18684904
-2.29614807,0.62528735,0.00067139,0.03511140,0.15679114,0.45940266,0.01434711,0.00846943,0.18260563
-2.29014507,0.63693451,0.00074480,0.03207480,0.16446510,0.47946470,0.01515056,0.00885538,0.17887538
-2.28414207,0.65048322,0.00082198,0.02915632,0.17267050,0.50094413,0.01596847,0.00925503,0.17570885
-2.27813907,0.66578783,0.00090234,0.02638212,0.18130084,0.52363237,0.01678983,0.00966331,0.17313420
-2.27213607,0.68262843,0.00098522,0.02377368,0.19023593,0.54726702,0.01760244,0.01007434,0.17115614
-2.26613307,0.70071445,0.00106986,0.02134746,0.19934309,0.57153596,0.01839316,0.01048154,0.16975612
-2.26013007,0.71969142,0.00115540,0.01911477,0.20847911,0.59608351,0.01914832,0.01087785,0.16889331
-2.25412706,0.73915027,0.00124093,0.01708189,0.21749277,0.62051841,0.01985405,0.01125586,0.16850663
-2.24812406,0.75863890,0.00132546,0.01525032,0.22622796,0.64442328,0.02049677,0.01160811,0.16851742
-2.24212106,0.77767531,0.00140796,0.01361722,0.23452701,0.66736506,0.02106356,0.01192724,0.16883276
-2.23611806,0.79576186,0.00148736,0.01217593,0.24223440,0.68890630,0.02154256,0.01220629,0.16934912
-2.23011506,0.81239996,0.00156257,0.01091658,0.24920040,0.70861658,0.02192335,0.01243885,0.16995630
-2.22411206,0.82710468,0.00163253,0.00982675,0.25528472,0.72608396,0.02219726,0.01261929,0.17054138
-2.21810905,0.83941878,0.00169620,0.00889209,0.26035995,0.74092580,0.02235764,0.01274289,0.17099259
-2.21210605,0.84892565,0.00175258,0.00809698,0.26431465,0.75279883,0.02240000,0.01280602,0.17120295
-2.20610305,0.85526088,0.00180077,0.00742511,0.26705606,0.76140814,0.02232216,0.01280617,0.17107356
-2.20010005,0.85812198,0.00183995,0.00686004,0.26851227,0.76651471,0.02212427,0.01274207,0.17051645
-2.19409705,0.85727619,0.00186943,0.00638564,0.26863387,0.76794150,0.02180874,0.01261365,0.16945693
-2.18809405,0.85256615,0.00188868,0.00598650,0.26739500,0.76557779,0.02138016,0.01242205,0.16783542
-2.18209105,0.84391336,0.00189729,0.00564823,0.26479376,0.75938185,0.02084509,0.01216956,0.16560874
-2.17608804,0.83131948,0.00189506,0.00535773,0.26085211,0.74938172,0.02021185,0.01185952,0.16275076
-2.17008504,0.81486538,0.00188195,0.00510335,0.25561505,0.73567433,0.01949022,0.01149622,0.15925263
-2.16408204,0.79470829,0.00185811,0.00487495,0.24914934,0.71842285,0.01869118,0.01108473,0.15512241
-2.15807904,0.77107691,0.00182388,0.00466400,0.24154171,0.69785248,0.01782655,0.01063081,0.15038425
-2.15207604,0.74426499,0.00177977,0.00446352,0.23289657,0.67424479,0.01690872,0.01014071,0.14507719
-2.14607304,0.71462331,0.00172647,0.00426802,0.22333342,0.64793072,0.01595027,0.00962100,0.13925358
-2.14007004,0.68255056,0.00166481,0.00407345,0.21298391,0.61928262,0.01496376,0.00907846,0.13297718
-2.13406703,0.64848326,0.00159577,0.00387701,0.20198869,0.58870536,0.01396139,0.00851987,0.12632112
-2.12806403,0.61288512,0.00152041,0.00367707,0.19049417,0.55662691,0.01295480,0.00795189,0.11936559
-2.12206103,0.57623601,0.00143990,0.00347294,0.17864924,0.52348863,0.01195484,0.00738094,0.11219555
-2.11605803,0.53902099,0.00135544,0.00326480,0.16660200,0.48973543,0.01097144,0.00681308,0.10489841
-2.11005503,0.50171958,0.00126828,0.00305342,0.15449674,0.45580633,0.01001346,0.00625387,0.09756171
-2.10405203,0.46479564,0.00117963,0.00284009,0.14247105,0.42212529,0.00908860,0.00570838,0.09027101
-2.09804902,0.42868803,0.00109069,0.00262645,0.13065326,0.38909297,0.00820338,0.00518105,0.08310788
-2.09204602,0.39380229,0.00100258,0.00241431,0.11916030,0.35707927,0.00736308,0.00467567,0.07614814
-2.08604302,0.36050349,0.00091634,0.00220556,0.10809590,0.32641702,0.00657179,0.00419538,0.06946043
-2.08004002,0.32911045,0.00083292,0.00200208,0.09754927,0.29739683,0.00583244,0.00374266,0.06310491
-2.07403702,0.29989128,0.00075312,0.00180560,0.08759419,0.27026325,0.00514687,0.00331932,0.05713244
-2.06803402,0.27306034,0.00067764,0.00161770,0.07828864,0.24521222,0.00451589,0.00292654,0.05158392
-2.06203102,0.24877662,0.00060702,0.00143969,0.06967477,0.22238980,0.00393942,0.00256493,0.04649006
-2.05602801,0.22714339,0.00054167,0.00127265,0.06177931,0.20189209,0.00341657,0.00223454,0.04187128
-2.05002501,0.20820915,0.00048186,0.00111735,0.05461439,0.18376633,0.00294574,0.00193495,0.03773803
-2.04402201,0.19196963,0.00042774,0.00097429,0.04817855,0.16801298,0.00252479,0.00166531,0.03409124
-2.03801901,0.17837082,0.00037932,0.00084370,0.04245809,0.15458871,0.00215109,0.00142445,0.03092296
-2.03201601,0.16731283,0.00033651,0.00072557,0.03742854,0.14341009,0.00182168,0.00121087,0.02821720
-2.02601301,0.15865448,0.00029912,0.00061964,0.03305630,0.13435790,0.00153336,0.00102288,0.02595090
-2.02001001,0.15221837,0.00026688,0.00052549,0.02930031,0.12728188,0.00128278,0.00085864,0.02409490
-2.01400700,0.14779651,0.00023944,0.00044254,0.02611367,0.12200583,0.00106653,0.00071619,0.02261506
-2.00800400,0.14515617,0.00021643,0.00037006,0.02344531,0.11833287,0.00088122,0.00059356,0.02147337
-2.00200100,0.14404597,0.00019740,0.00030728,0.02124153,0.11605081,0.00072354,0.00048875,0.02062900
-1.99599800,0.14420210,0.00018192,0.00025336,0.01944740,0.11493757,0.00059032,0.00039985,0.02003943
-1.98999500,0.14535443,0.00016951,0.00020742,0.01800808,0.11476636,0.00047856,0.00032497,0.01966144
-1.98399200,0.14723264,0.00015972,0.00016862,0.01686992,0.11531087,0.00038547,0.00026239,0.01945207
-1.97798899,0.14957205,0.00015211,0.00013610,0.01598145,0.11635004,0.00030848,0.00021046,0.01936956
-1.97198599,0.15211920,0.00014624,0.00010908,0.01529423,0.11767261,0.00024527,0.00016768,0.01937410
-1.96598299,0.15463695,0.00014172,0.00008680,0.01476343,0.11908117,0.00019373,0.00013271,0.01942860
-1.95997999,0.15690910,0.00013820,0.00006858,0.01434838,0.12039580,0.00015201,0.00010433,0.01949925
-1.95397699,0.15874438,0.00013533,0.00005380,0.01401292,0.12145712,0.00011849,0.00008146,0.01955606
-1.94797399,0.15997963,0.00013285,0.00004191,0.01372559,0.12212876,0.00009175,0.00006317,0.01957321
-1.94197099,0.16048230,0.00013050,0.00003241,0.01345971,0.12229912,0.00007056,0.00004866,0.01952937
-1.93596798,0.16015198,0.00012809,0.00002489,0.01319340,0.12188248,0.00005391,0.00003722,0.01940775
-1.92996498,0.15892100,0.00012546,0.00001898,0.01290937,0.12081935,0.00004090,0.00002828,0.01919623
-1.92396198,0.15675417,0.00012250,0.00001437,0.01259479,0.11907611,0.00003083,0.00002134,0.01888715
-1.91795898,0.15364757,0.00011913,0.00001081,0.01224090,0.11664400,0.00002308,0.00001599,0.01847720
-1.91195598,0.14962646,0.00011531,0.00000807,0.01184270,0.11353737,0.00001716,0.00001190,0.01796702
-1.90595298,0.14474250,0.00011102,0.00000599,0.01139850,0.10979145,0.00001268,0.00000880,0.01736087
-1.89994997,0.13907027,0.00010628,0.00000443,0.01090948,0.10545956,0.00000932,0.00000646,0.01666609
-1.89394697,0.13270332,0.00010113,0.00000327,0.01037922,0.10061005,0.00000682,0.00000471,0.01589261
-1.88794397,0.12574985,0.00009563,0.00000242,0.00981319,0.09532291,0.00000498,0.00000341,0.01505239
-1.88194097,0.11832832,0.00008984,0.00000183,0.00921829,0.08968629,0.00000365,0.00000246,0.01415883
-1.87593797,0.11056294,0.00008383,0.00000143,0.00860241,0.08379314,0.00000271,0.00000177,0.01322618
-1.86993497,0.10257948,0.00007770,0.00000121,0.00797396,0.07773782,0.00000208,0.00000127,0.01226907
-1.86393197,0.09450135,0.00007152,0.00000114,0.00734153,0.07161320,0.00000172,0.00000092,0.01130194
-1.85792896,0.08644613,0.00006538,0.00000122,0.00671355,0.06550790,0.00000157,0.00000068,0.01033866
-1.85192596,0.07852271,0.00005935,0.00000148,0.00609801,0.05950418,0.00000164,0.00000053,0.00939219
-1.84592296,0.07082909,0.00005350,0.00000196,0.00550227,0.05367615,0.00000194,0.00000045,0.00847424
-1.83991996,0.06345076,0.00004789,0.00000271,0.00493292,0.04808866,0.00000251,0.00000044,0.00759515
-1.83391696,0.05645994,0.00004256,0.00000383,0.00439569,0.04279660,0.00000342,0.00000048,0.00676376
-1.82791396,0.04991531,0.00003757,0.00000546,0.00389544,0.03784478,0.00000478,0.00000060,0.00598744
-1.82191096,0.04386250,0.00003295,0.00000779,0.00343625,0.03326830,0.00000674,0.00000079,0.00527209
-1.81590795,0.03833512,0.00002870,0.00001106,0.00302146,0.02909332,0.00000950,0.00000109,0.00462235
-1.80990495,0.03335621,0.00002484,0.00001562,0.00265386,0.02533826,0.00001335,0.00000152,0.00404179
-1.80390195,0.02894018,0.00002138,0.00002192,0.00233590,0.02201524,0.00001867,0.00000212,0.00353316
-1.79789895,0.02509507,0.00001832,0.00003056,0.00206988,0.01913188,0.00002594,0.00000296,0.00309871
-1.79189595,0.02182495,0.00001564,0.00004233,0.00185826,0.01669319,0.00003580,0.00000412,0.00274056
-1.78589295,0.01913264,0.00001334,0.00005824,0.00170391,0.01470366,0.00004909,0.00000570,0.00246104
-1.77988994,0.01702238,0.00001140,0.00007958,0.00161049,0.01316939,0.00006684,0.00000784,0.00226310
-1.77388694,0.01550264,0.00000981,0.00010800,0.00158269,0.01210029,0.00009040,0.00001072,0.00215074
-1.76788394,0.01458888,0.00000857,0.00014558,0.00162667,0.01151223,0.00012143,0.00001455,0.00212937
-1.76188094,0.01430625,0.00000766,0.00019491,0.00175040,0.01142927,0.00016200,0.00001962,0.00220631
-1.75587794,0.01469232,0.00000709,0.00025918,0.00196402,0.01188573,0.00021465,0.00002629,0.00239113
-1.74987494,0.01579958,0.00000686,0.00034233,0.00228026,0.01292823,0.00028249,0.00003499,0.00269611
-1.74387194,0.01769796,0.00000698,0.00044912,0.00271483,0.01461768,0.00036926,0.00004628,0.00313666
-1.73786893,0.02047709,0.00000749,0.00058526,0.00328687,0.01703112,0.00047943,0.00006080,0.00373167
-1.73186593,0.02424854,0.00000842,0.00075758,0.00401930,0.02026342,0.00061830,0.00007936,0.00450394
-1.72586293,0.02914769,0.00000981,0.00097411,0.00493934,0.02442884,0.00079205,0.00010291,0.00548054
-1.71985993,0.03533553,0.00001174,0.00124419,0.00607881,0.02966237,0.00100788,0.00013260,0.00669310
-1.71385693,0.04300004,0.00001428,0.00157863,0.00747464,0.03612079,0.00127402,0.00016974,0.00817819
-1.70785393,0.05235720,0.00001754,0.00198975,0.00916913,0.04398346,0.00159979,0.00021589,0.00997752
-1.70185093,0.06365158,0.00002164,0.00249145,0.01121035,0.05345260,0.00199566,0.00027283,0.01213815
-1.69584792,0.07715634,0.00002672,0.00309920,0.01365234,0.06475317,0.00247319,0.00034257,0.01471266
-1.68984492,0.09317246,0.00003295,0.00383004,0.01655530,0.07813215,0.00304501,0.00042739,0.01775915
-1.68384192,0.11202727,0.00004050,0.00470247,0.01998563,0.09385705,0.00372472,0.00052981,0.02134120
-1.67783892,0.13407197,0.00004960,0.00573626,0.02401580,0.11221371,0.00452676,0.00065259,0.02552772
-1.67183592,0.15967803,0.00006047,0.00695225,0.02872410,0.13350307,0.00546616,0.00079871,0.03039261
-1.66583292,0.18923249,0.00007337,0.00837199,0.03419412,0.15803707,0.00655834,0.00097133,0.03601434
-1.65982991,0.22313185,0.00008856,0.01001737,0.04051399,0.18613329,0.00781873,0.00117378,0.04247528
-1.65382691,0.26177463,0.00010633,0.01191011,0.04777537,0.21810854,0.00926239,0.00140944,0.04986096
-1.64782391,0.30555256,0.00012696,0.01407118,0.05607211,0.25427120,0.01090358,0.00168171,0.05825905
-1.64182091,0.35484026,0.00015075,0.01652022,0.06549858,0.29491240,0.01275525,0.00199390,0.06775818
-1.63581791,0.40998373,0.00017797,0.01927478,0.07614763,0.34029610,0.01482847,0.00234912,0.07844663
-1.62981491,0.47128758,0.00020890,0.02234964,0.08810834,0.39064817,0.01713190,0.00275017,0.09041080
-1.62381191,0.53900141,0.00024377,0.02575610,0.10146329,0.44614474,0.01967116,0.00319941,0.10373350
-1.61780890,0.61330545,0.00028278,0.02950121,0.11628570,0.50689997,0.02244829,0.00369858,0.11849219
-1.61180590,0.69429620,0.00032606,0.03358718,0.13263624,0.57295372,0.02546116,0.00424871,0.13475708
-1.60580290,0.78197213,0.00037369,0.03801073,0.15055983,0.64425953,0.02870297,0.00484994,0.15258919
-1.59979990,0.87622041,0.00042566,0.04276265,0.17008228,0.72067324,0.03216183,0.00550139,0.17203842
-1.59379690,0.97680497,0.00048187,0.04782750,0.19120711,0.80194310,0.03582044,0.00620105,0.19314171
-1.58779390,1.08335679,0.00054211,0.05318342,0.21391259,0.88770154,0.03965587,0.00694567,0.21592119
-1.58179090,1.19536688,0.00060606,0.05880217,0.23814907,0.97745962,0.04363945,0.00773069,0.24038270
-1.57578789,1.31218265,0.00067328,0.06464935,0.26383690,1.07060435,0.04773695,0.00855017,0.26651432
-1.56978489,1.43300829,0.00074321,0.07068490,0.29086502,1.16639960,0.05190875,0.00939685,0.29428529
-1.56378189,1.55690946,0.00081515,0.07686366,0.31909025,1.26399097,0.05611034,0.01026216,0.32364515
-1.55777889,1.68282276,0.00088832,0.08313627,0.34833762,1.36241491,0.06029294,0.01113629,0.35452325
-1.55177589,1.80956991,0.00096180,0.08945009,0.37840153,1.46061212,0.06440428,0.01200839,0.38682853
-1.54577289,1.93587676,0.00103459,0.09575038,0.40904802,1.55744546,0.06838959,0.01286672,0.42044960
-1.53976988,2.06039670,0.00110564,0.10198142,0.44001806,1.65172176,0.07219269,0.01369891,0.45525517
-1.53376688,2.18173798,0.00117383,0.10808784,0.47103171,1.74221738,0.07575724,0.01449221,0.49109471
-1.52776388,2.29849420,0.00123804,0.11401573,0.50179324,1.82770674,0.07902802,0.01523385,0.52779931
