energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.26263132,0.93872160,0.05730461,0.00798445,0.12500956,0.04735782,0.62260428,0.20291224,0.02595722
-3.25662831,0.92649879,0.05446731,0.00775746,0.12690942,0.04818849,0.61374086,0.19604992,0.02602902
-3.25062531,0.91242735,0.05150394,0.00764633,0.12876875,0.04889048,0.60354776,0.18925160,0.02601783
-3.24462231,0.89648427,0.04845571,0.00764236,0.13052005,0.04943104,0.59204050,0.18255583,0.02591728
-3.23861931,0.87871798,0.04536273,0.00774056,0.13211436,0.04978280,0.57927510,0.17601177,0.02572422
-3.23261631,0.85925215,0.04226314,0.00793963,0.13352415,0.04992482,0.56535061,0.16967873,0.02543887
-3.22661331,0.83828756,0.03919252,0.00824193,0.13474528,0.04984339,0.55041037,0.16362569,0.02506488
-3.22061031,0.81610174,0.03618340,0.00865329,0.13579812,0.04953251,0.53464212,0.15793080,0.02460930
-3.21460730,0.79304605,0.03326481,0.00918280,0.13672746,0.04899411,0.51827651,0.15268073,0.02408241
-3.20860430,0.76954005,0.03046215,0.00984246,0.13760150,0.04823792,0.50158400,0.14796977,0.02349742
-3.20260130,0.74606301,0.02779701,0.01064676,0.13850959,0.04728108,0.48487001,0.14389858,0.02287008
-3.19659830,0.72314271,0.02528715,0.01161209,0.13955895,0.04614744,0.46846848,0.14057243,0.02221824
-3.19059530,0.70134171,0.02294659,0.01275614,0.14087047,0.04486657,0.45273372,0.13809903,0.02156122
-3.18459230,0.68124139,0.02078570,0.01409707,0.14257360,0.04347263,0.43803101,0.13658582,0.02091922
-3.17858929,0.66342441,0.01881139,0.01565273,0.14480058,0.04200302,0.42472606,0.13613676,0.02031265
-3.17258629,0.64845590,0.01702733,0.01743970,0.14768023,0.04049693,0.41317376,0.13684872,0.01976141
-3.16658329,0.63686441,0.01543415,0.01947236,0.15133147,0.03899388,0.40370663,0.13880758,0.01928423
-3.16058029,0.62912314,0.01402971,0.02176193,0.15585691,0.03753227,0.39662343,0.14208418,0.01889803
-3.15457729,0.62563229,0.01280935,0.02431550,0.16133674,0.03614797,0.39217841,0.14673020,0.01861730
-3.14857429,0.62670334,0.01176613,0.02713522,0.16782315,0.03487308,0.39057168,0.15277440,0.01845362
-3.14257129,0.63254601,0.01089114,0.03021752,0.17533564,0.03373487,0.39194114,0.16021915,0.01841520
-3.13656828,0.64325846,0.01017370,0.03355252,0.18385734,0.03275493,0.39635638,0.16903767,0.01850667
-3.13056528,0.65882130,0.00960171,0.03712364,0.19333271,0.03194857,0.40381487,0.17917216,0.01872880
-3.12456228,0.67909592,0.00916185,0.04090747,0.20366658,0.03132445,0.41424070,0.19053280,0.01907859
-3.11855928,0.70382712,0.00883993,0.04487384,0.21472482,0.03088457,0.42748598,0.20299808,0.01954928
-3.11255628,0.73265020,0.00862112,0.04898628,0.22633655,0.03062440,0.44333492,0.21641620,0.02013067
-3.10655328,0.76510240,0.00849030,0.05320264,0.23829796,0.03053336,0.46151053,0.23060791,0.02080943
-3.10055028,0.80063800,0.00843231,0.05747609,0.25037756,0.03059548,0.48168359,0.24537042,0.02156966
-3.09454727,0.83864683,0.00843231,0.06175634,0.26232282,0.03079023,0.50348368,0.26048257,0.02239340
-3.08854427,0.87847515,0.00847605,0.06599104,0.27386780,0.03109350,0.52651165,0.27571089,0.02326133
-3.08254127,0.91944809,0.00855016,0.07012738,0.28474156,0.03147871,0.55035317,0.29081641,0.02415346
-3.07653827,0.96089261,0.00864248,0.07411378,0.29467715,0.03191789,0.57459254,0.30556192,0.02504986
-3.07053527,1.00215985,0.00874229,0.07790154,0.30342048,0.03238287,0.59882622,0.31971935,0.02593132
-3.06453227,1.04264582,0.00884060,0.08144651,0.31073906,0.03284630,0.62267545,0.33307694,0.02678006
-3.05852926,1.08180948,0.00893032,0.08471051,0.31643000,0.03328266,0.64579732,0.34544587,0.02758031
-3.05252626,1.11918721,0.00900645,0.08766262,0.32032693,0.03366913,0.66789367,0.35666599,0.02831875
-3.04652326,1.15440305,0.00906626,0.09028014,0.32230572,0.03398621,0.68871758,0.36661040,0.02898497
-3.04052026,1.18717427,0.00910931,0.09254921,0.32228850,0.03421832,0.70807708,0.37518868,0.02957163
-3.03451726,1.21731204,0.00913753,0.09446506,0.32024605,0.03435403,0.72583583,0.38234852,0.03007464
-3.02851426,1.24471734,0.00915518,0.09603189,0.31619829,0.03438620,0.74191107,0.38807583,0.03049306
-3.02251126,1.26937246,0.00916877,0.09726239,0.31021301,0.03431190,0.75626889,0.39239321,0.03082899
-3.01650825,1.29132875,0.00918692,0.09817686,0.30240283,0.03413216,0.76891723,0.39535700,0.03108724
-3.01050525,1.31069154,0.00922021,0.09880209,0.29292069,0.03385155,0.77989715,0.39705301,0.03127497
-3.00450225,1.32760322,0.00928085,0.09917003,0.28195390,0.03347766,0.78927306,0.39759121,0.03140122
-2.99849925,1.34222566,0.00938249,0.09931619,0.26971734,0.03302046,0.79712237,0.39709980,0.03147638
-2.99249625,1.35472302,0.00953975,0.09927813,0.25644589,0.03249171,0.80352556,0.39571878,0.03151166
-2.98649325,1.36524623,0.00976794,0.09909384,0.24238653,0.03190418,0.80855709,0.39359353,0.03151857
-2.98049025,1.37391988,0.01008255,0.09880023,0.22779055,0.03127111,0.81227777,0.39086863,0.03150836
-2.97448724,1.38083242,0.01049883,0.09843181,0.21290601,0.03060552,0.81472918,0.38768232,0.03149165
-2.96848424,1.38603007,0.01103129,0.09801954,0.19797094,0.02991974,0.81593028,0.38416166,0.03147793
-2.96248124,1.38951467,0.01169316,0.09758994,0.18320737,0.02922495,0.81587639,0.38041871,0.03147535
-2.95647824,1.39124544,0.01249594,0.09716443,0.16881640,0.02853088,0.81454061,0.37654772,0.03149041
-2.95047524,1.39114425,0.01344885,0.09675899,0.15497455,0.02784561,0.81187728,0.37262345,0.03152788
-2.94447224,1.38910381,0.01455836,0.09638397,0.14183118,0.02717543,0.80782726,0.36870048,0.03159068
-2.93846923,1.38499812,0.01582778,0.09604424,0.12950727,0.02652485,0.80232460,0.36481343,0.03167993
-2.93246623,1.37869419,0.01725681,0.09573940,0.11809528,0.02589669,0.79530385,0.36097803,0.03179499
-2.92646323,1.37006417,0.01884132,0.09546427,0.10765999,0.02529219,0.78670773,0.35719276,0.03193360
-2.92046023,1.35899713,0.02057310,0.09520934,0.09824037,0.02471125,0.77649437,0.35344091,0.03209205
-2.91445723,1.34540952,0.02243980,0.09496144,0.08985204,0.02415264,0.76464378,0.34969299,0.03226535
-2.90845423,1.32925394,0.02442498,0.09470431,0.08249034,0.02361424,0.75116301,0.34590916,0.03244745
-2.90245123,1.31052555,0.02650836,0.09441926,0.07613373,0.02309333,0.73608987,0.34204169,0.03263148
-2.89644822,1.28926620,0.02866617,0.09408587,0.07074738,0.02258676,0.71949497,0.33803739,0.03281000
-2.89044522,1.26556599,0.03087170,0.09368254,0.06628681,0.02209128,0.70148204,0.33383980,0.03297521
-2.88444222,1.23956271,0.03309607,0.09318722,0.06270138,0.02160364,0.68218665,0.32939129,0.03311928
-2.87843922,1.21143928,0.03530901,0.09257798,0.05993754,0.02112087,0.66177365,0.32463501,0.03323455
-2.87243622,1.18141989,0.03747993,0.09183368,0.05794178,0.02064039,0.64043338,0.31951663,0.03331385
-2.86643322,1.14976502,0.03957897,0.09093462,0.05666318,0.02016018,0.61837728,0.31398612,0.03335078
-2.86043022,1.11676621,0.04157820,0.08986319,0.05605543,0.01967888,0.59583294,0.30799938,0.03333998
-2.85442721,1.08274073,0.04345272,0.08860458,0.05607842,0.01919595,0.57303926,0.30151981,0.03327745
-2.84842421,1.04802670,0.04518187,0.08714742,0.05669935,0.01871171,0.55024170,0.29451990,0.03316078
-2.84242121,1.01297886,0.04675024,0.08548443,0.05789322,0.01822745,0.52768808,0.28698269,0.03298944
-2.83641821,0.97796515,0.04814858,0.08361305,0.05964294,0.01774551,0.50562502,0.27890316,0.03276496
-2.83041521,0.94336402,0.04937454,0.08153599,0.06193892,0.01726928,0.48429506,0.27028941,0.03249111
-2.82441221,0.90956251,0.05043316,0.07926161,0.06477821,0.01680327,0.46393451,0.26116366,0.03217403
-2.81840920,0.87695469,0.05133708,0.07680425,0.06816331,0.01635306,0.44477203,0.25156284,0.03182221
-2.81240620,0.84594045,0.05210651,0.07418436,0.07210061,0.01592526,0.42702768,0.24153886,0.03144647
-2.80640320,0.81692406,0.05276886,0.07142839,0.07659861,0.01552745,0.41091238,0.23115839,0.03105981
-2.80040020,0.79031236,0.05335809,0.06856859,0.08166590,0.01516804,0.39662768,0.22050216,0.03067716
-2.79439720,0.76651237,0.05391379,0.06564246,0.08730910,0.01485608,0.38436546,0.20966370,0.03031508
-2.78839420,0.74592790,0.05447993,0.06269207,0.09353075,0.01460106,0.37430756,0.19874765,0.02999132
-2.78239120,0.72895515,0.05510352,0.05976321,0.10032724,0.01441262,0.36662513,0.18786752,0.02972437
-2.77638819,0.71597723,0.05583295,0.05690426,0.10768695,0.01430029,0.36147758,0.17714310,0.02953290
-2.77038519,0.70735757,0.05671633,0.05416504,0.11558855,0.01427311,0.35901104,0.16669756,0.02943519
-2.76438219,0.70343226,0.05779969,0.05159549,0.12399964,0.01433929,0.35935632,0.15665433,0.02944852
-2.75837919,0.70450154,0.05912520,0.04924433,0.13287574,0.01450583,0.36262627,0.14713385,0.02958860
-2.75237619,0.71082064,0.06072950,0.04715766,0.14215969,0.01477819,0.36891262,0.13825043,0.02986895
-2.74637319,0.72259012,0.06264205,0.04537767,0.15178146,0.01515989,0.37828234,0.13010917,0.03030040
-2.74037019,0.73994615,0.06488375,0.04394135,0.16165845,0.01565225,0.39077361,0.12280313,0.03089062
-2.73436718,0.76295083,0.06746573,0.04287939,0.17169621,0.01625409,0.40639144,0.11641088,0.03164363
-2.72836418,0.79158309,0.07038842,0.04221516,0.18178960,0.01696153,0.42510312,0.11099436,0.03255960
-2.72236118,0.82573036,0.07364094,0.04196396,0.19182440,0.01776787,0.44683371,0.10659725,0.03363452
-2.71635818,0.86518142,0.07720079,0.04213236,0.20167919,0.01866355,0.47146172,0.10324377,0.03486014
-2.71035518,0.90962080,0.08103393,0.04271789,0.21122761,0.01963619,0.49881511,0.10093801,0.03622392
-2.70435218,0.95862509,0.08509516,0.04370884,0.22034084,0.02067077,0.52866809,0.09966370,0.03770916
-2.69834917,1.01166153,0.08932892,0.04508436,0.22889020,0.02174980,0.56073874,0.09938451,0.03929519
-2.69234617,1.06808924,0.09367037,0.04681483,0.23674994,0.02285378,0.59468793,0.10004480,0.04095768
-2.68634317,1.12716345,0.09804685,0.04886236,0.24379996,0.02396150,0.63011964,0.10157079,0.04266909
-2.68034017,1.18804285,0.10237955,0.05118163,0.24992856,0.02505067,0.66658312,0.10387215,0.04439916
-2.67433717,1.24980049,0.10658554,0.05372085,0.25503500,0.02609838,0.70357689,0.10684404,0.04611558
-2.66833417,1.31143805,0.11057984,0.05642299,0.25903192,0.02708180,0.74055497,0.11036945,0.04778463
-2.66233117,1.37190364,0.11427773,0.05922715,0.26184750,0.02797876,0.77693523,0.11432185,0.04937197
-2.65632816,1.43011275,0.11759709,0.06207004,0.26342729,0.02876840,0.81210986,0.11856820,0.05084346
-2.65032516,1.48497211,0.12046068,0.06488769,0.26373569,0.02943179,0.84545795,0.12297212,0.05216600
-2.64432216,1.53540583,0.12279835,0.06761712,0.26275708,0.02995248,0.87635973,0.12739733,0.05330837
-2.63831916,1.58038307,0.12454913,0.07019811,0.26049645,0.03031703,0.90421220,0.13171112,0.05424208
-2.63231616,1.61894652,0.12566299,0.07257499,0.25697957,0.03051536,0.92844565,0.13578794,0.05494216
-2.62631316,1.65024042,0.12610231,0.07469832,0.25225280,0.03054112,0.94854038,0.13951289,0.05538784
-2.62031016,1.67353739,0.12584307,0.07652652,0.24638230,0.03039183,0.96404312,0.14278515,0.05556327
-2.61430715,1.68826265,0.12487548,0.07802733,0.23945292,0.03006898,0.97458225,0.14552111,0.05545793
-2.60830415,1.69401487,0.12320434,0.07917908,0.23156657,0.02957799,0.97988133,0.14765723,0.05506705
-2.60230115,1.69058239,0.12084884,0.07997173,0.22284027,0.02892800,0.97977013,0.14915245,0.05439178
-2.59629815,1.67795435,0.11784197,0.08040765,0.21340393,0.02813160,0.97419266,0.14999015,0.05343929
-2.59029515,1.65632579,0.11422952,0.08050206,0.20339779,0.02720449,0.96321185,0.15017951,0.05222257
-2.58429215,1.62609673,0.11006875,0.08028321,0.19296978,0.02616496,0.94701037,0.14975628,0.05076018
-2.57828914,1.58786485,0.10542670,0.07979224,0.18227273,0.02503342,0.92588775,0.14878288,0.04907576
-2.57228614,1.54241226,0.10037829,0.07908265,0.17146164,0.02383185,0.90025366,0.14734791,0.04719744
-2.56628314,1.49068675,0.09500429,0.07821953,0.16069099,0.02258316,0.87061778,0.14556503,0.04515711
-2.56028014,1.43377831,0.08938919,0.07727852,0.15011223,0.02131071,0.83757651,0.14357121,0.04298964
-2.55427714,1.37289187,0.08361905,0.07634452,0.13987151,0.02003771,0.80179731,0.14152450,0.04073195
-2.54827414,1.30931744,0.07777951,0.07551010,0.13010767,0.01878673,0.76400120,0.13960138,0.03842218
-2.54227114,1.24439888,0.07195387,0.07487391,0.12095056,0.01757926,0.72494424,0.13799367,0.03609873
-2.53626813,1.17950246,0.06622145,0.07453883,0.11251977,0.01643533,0.68539882,0.13690521,0.03379947
-2.53026513,1.11598640,0.06065614,0.07461012,0.10492360,0.01537318,0.64613545,0.13654833,0.03156091
-2.52426213,1.05517257,0.05532531,0.07519344,0.09825848,0.01440905,0.60790581,0.13714015,0.02941754
-2.51825913,0.99832104,0.05028892,0.07639299,0.09260868,0.01355701,0.57142762,0.13889882,0.02740121
-2.51225613,0.94660834,0.04559905,0.07830949,0.08804625,0.01282884,0.53737190,0.14203971,0.02554072
-2.50625313,0.90110970,0.04129961,0.08103833,0.08463128,0.01223405,0.50635272,0.14677154,0.02386143
-2.50025013,0.86278551,0.03742637,0.08466766,0.08241226,0.01177983,0.47891984,0.15329256,0.02238508
-2.49424712,0.83247197,0.03400718,0.08927660,0.08142661,0.01147117,0.45555404,0.16178667,0.02112970
-2.48824412,0.81087558,0.03106242,0.09493338,0.08170127,0.01131094,0.43666510,0.17241945,0.02010959
-2.48224112,0.79857097,0.02860552,0.10169362,0.08325327,0.01129996,0.42259197,0.18533431,0.01933543
-2.47623812,0.79600159,0.02664363,0.10959866,0.08609031,0.01143719,0.41360490,0.20064843,0.01881446
-2.47023512,0.80348251,0.02517831,0.11867387,0.09021128,0.01171984,0.40990902,0.21844884,0.01855067
-2.46423212,0.82120454,0.02420626,0.12892710,0.09560665,0.01214347,0.41164871,0.23878847,0.01854502
-2.45822911,0.84923931,0.02371994,0.14034729,0.10225888,0.01270218,0.41891246,0.26168232,0.01879573
-2.45222611,0.88754432,0.02370826,0.15290316,0.11014260,0.01338866,0.43173764,0.28710392,0.01929847
-2.44622311,0.93596788,0.02415709,0.16654223,0.11922485,0.01419439,0.45011478,0.31498211,0.02004661
-2.44022011,0.99425338,0.02504973,0.18119002,0.12946523,0.01510971,0.47399107,0.34519840,0.02103137
-2.43421711,1.06204296,0.02636729,0.19674976,0.14081597,0.01612394,0.50327284,0.37758506,0.02224198
-2.42821411,1.13888033,0.02808897,0.21310245,0.15322208,0.01722553,0.53782692,0.41192416,0.02366584
-2.42221111,1.22421326,0.03019220,0.23010750,0.16662152,0.01840222,0.57748092,0.44794773,0.02528853
-2.41620810,1.31739563,0.03265283,0.24760400,0.18094536,0.01964113,0.62202251,0.48533926,0.02709396
-2.41020510,1.41768978,0.03544513,0.26541254,0.19611805,0.02092901,0.67119787,0.52373658,0.02906434
-2.40420210,1.52426933,0.03854180,0.28333777,0.21205775,0.02225237,0.72470977,0.56273639,0.03118032
-2.39819910,1.63622305,0.04191394,0.30117161,0.22867669,0.02359773,0.78221527,0.60190023,0.03342098
-2.39219610,1.75256000,0.04553098,0.31869701,0.24588153,0.02495181,0.84332374,0.64076201,0.03576394
-2.38619310,1.87221647,0.04936068,0.33569231,0.26357382,0.02630176,0.90759533,0.67883690,0.03818552
-2.38019010,1.99406467,0.05336902,0.35193594,0.28165031,0.02763539,0.97454029,0.71563136,0.04066079
-2.37418709,2.11692349,0.05752022,0.36721146,0.30000333,0.02894134,1.04361935,0.75065400,0.04316387
-2.36818409,2.23957112,0.06177674,0.38131265,0.31852097,0.03020927,1.11424554,0.78342701,0.04566809
-2.36218109,2.36075937,0.06609934,0.39404851,0.33708723,0.03143001,1.18578742,0.81349763,0.04814631
-2.35617809,2.47922948,0.07044717,0.40524798,0.35558203,0.03259561,1.25757387,0.84044936,0.05057119
-2.35017509,2.59372902,0.07477798,0.41476418,0.37388117,0.03369942,1.32890049,0.86391234,0.05291557
-2.34417209,2.70302937,0.07904828,0.42247802,0.39185617,0.03473602,1.39903752,0.88357263,0.05515281
-2.33816908,2.80594352,0.08321373,0.42830098,0.40937414,0.03570116,1.46723907,0.89918004,0.05725713
-2.33216608,2.90134351,0.08722941,0.43217709,0.42629771,0.03659161,1.53275371,0.91055403,0.05920403
-2.32616308,2.98817737,0.09105033,0.43408380,0.44248510,0.03740500,1.59483594,0.91758775,0.06097062
-2.32016008,3.06548508,0.09463192,0.43403207,0.45779041,0.03813957,1.65275853,0.92024988,0.06253594
-2.31415708,3.13241335,0.09793060,0.43206541,0.47206430,0.03879395,1.70582539,0.91858448,0.06388131
-2.30815408,3.18822905,0.10090441,0.42825806,0.48515505,0.03936694,1.75338471,0.91270869,0.06499057
-2.30215108,3.23233122,0.10351373,0.42271257,0.49691008,0.03985730,1.79484214,0.90280873,0.06585036
-2.29614807,3.26426157,0.10572197,0.41555664,0.50717809,0.04026358,1.82967372,0.88913428,0.06645032
-2.29014507,3.28371346,0.10749631,0.40693967,0.51581169,0.04058403,1.85743827,0.87199159,0.06678325
-2.28414207,3.29053941,0.10880846,0.39702902,0.52267055,0.04081659,1.87778901,0.85173568,0.06684524
-2.27813907,3.28475701,0.10963538,0.38600615,0.52762499,0.04095889,1.89048403,0.82876197,0.06663580
-2.27213607,3.26655313,0.10995989,0.37406295,0.53055997,0.04100845,1.89539535,0.80349763,0.06615784
-2.26613307,3.23628639,0.10977130,0.36139813,0.53137917,0.04096286,1.89251624,0.77639298,0.06541775
-2.26013007,3.19448741,0.10906589,0.34821396,0.53000914,0.04082007,1.88196645,0.74791317,0.06442534
-2.25412706,3.14185678,0.10784722,0.33471332,0.52640319,0.04057869,1.86399495,0.71853022,0.06319376
-2.24812406,3.07926011,0.10612636,0.32109706,0.52054490,0.04023843,1.83898002,0.68871567,0.06173937
-2.24212106,3.00771993,0.10392186,0.30756173,0.51245092,0.03980035,1.80742619,0.65893379,0.06008157
-2.23611806,2.92840401,0.10125963,0.29429745,0.50217296,0.03926726,1.76995800,0.62963525,0.05824256
-2.23011506,2.84260967,0.09817255,0.28148611,0.48979878,0.03864392,1.72731030,0.60125131,0.05624703
-2.22411206,2.75174404,0.09469992,0.26929956,0.47545200,0.03793728,1.68031507,0.57418846,0.05412176
-2.21810905,2.65729999,0.09088670,0.25789783,0.45929071,0.03715652,1.62988489,0.54882316,0.05189528
-2.21210605,2.56082805,0.08678264,0.24742739,0.44150489,0.03631300,1.57699320,0.52549692,0.04959727
-2.20610305,2.46390462,0.08244118,0.23801920,0.42231258,0.03542007,1.52265184,0.50451140,0.04725810
-2.20010005,2.36809707,0.07791832,0.22978673,0.40195511,0.03449282,1.46788628,0.48612364,0.04490819
-2.19409705,2.27492659,0.07327137,0.22282382,0.38069134,0.03354759,1.41370933,0.47054143,0.04257742
-2.18809405,2.18583001,0.06855770,0.21720255,0.35879131,0.03260149,1.36109403,0.45791891,0.04029446
-2.18209105,2.10212162,0.06383343,0.21297108,0.33652942,0.03167178,1.31094675,0.44835252,0.03808618
-2.17608804,2.02495672,0.05915225,0.21015167,0.31417751,0.03077520,1.26408140,0.44187758,0.03597701
-2.17008504,1.95529807,0.05456433,0.20873899,0.29199810,0.02992739,1.22119574,0.43846566,0.03398840
-2.16408204,1.89388700,0.05011524,0.20869883,0.27023799,0.02914214,1.18285082,0.43802310,0.03213832
-2.15807904,1.84122040,0.04584521,0.20996740,0.24912261,0.02843089,1.14945444,0.44039078,0.03044086
-2.15207604,1.79753483,0.04178843,0.21245135,0.22885114,0.02780221,1.12124933,0.44534562,0.02890596
-2.14607304,1.76279877,0.03797260,0.21602864,0.20959273,0.02726142,1.09830676,0.45260376,0.02753918
-2.14007004,1.73671372,0.03441872,0.22055027,0.19148391,0.02681035,1.08052598,0.46182567,0.02634169
-2.13406703,1.71872431,0.03114102,0.22584306,0.17462708,0.02644727,1.06763950,0.47262330,0.02531037
-2.12806403,1.70803747,0.02814710,0.23171331,0.15909031,0.02616694,1.05922443,0.48456901,0.02443799
-2.12206103,1.70365017,0.02543834,0.23795143,0.14490823,0.02596085,1.05471922,0.49720637,0.02371358
-2.11605803,1.70438476,0.02301032,0.24433735,0.13208400,0.02581760,1.05344554,0.51006236,0.02312290
-2.11005503,1.70893083,0.02085350,0.25064653,0.12059209,0.02572336,1.05463421,0.52266077,0.02264899
-2.10405203,1.71589182,0.01895394,0.25665646,0.11038195,0.02566253,1.05745444,0.53453627,0.02227279
-2.09804902,1.72383489,0.01729409,0.26215339,0.10138202,0.02561835,1.06104504,0.54524864,0.02197385
-2.09204602,1.73134181,0.01585364,0.26693890,0.09350426,0.02557367,1.06454654,0.55439668,0.02173106
-2.08604302,1.73705906,0.01461035,0.27083629,0.08664869,0.02551166,1.06713280,0.56163118,0.02152335
-2.08004002,1.73974499,0.01354091,0.27369628,0.08070800,0.02541650,1.06804087,0.56666644,0.02133039
-2.07403702,1.73831232,0.01262165,0.27540192,0.07557180,0.02527403,1.06659806,0.56928981,0.02113323
-2.06803402,1.73186411,0.01182932,0.27587243,0.07113068,0.02507235,1.06224489,0.56936882,0.02091488
-2.06203102,1.71972199,0.01114164,0.27506583,0.06727964,0.02480222,1.05455334,0.56685567,0.02066076
-2.05602801,1.70144551,0.01053786,0.27298016,0.06392104,0.02445742,1.04323951,0.56178860,0.02035911
-2.05002501,1.67684193,0.00999913,0.26965339,0.06096691,0.02403495,1.02817035,0.55429037,0.02000117
-2.04402201,1.64596636,0.00950884,0.26516173,0.05834057,0.02353512,1.00936442,0.54456363,0.01958137
-2.03801901,1.60911228,0.00905277,0.25961675,0.05597766,0.02296140,0.98698653,0.53288345,0.01909728
-2.03201601,1.56679314,0.00861918,0.25316108,0.05382653,0.02232029,0.96133693,0.51958724,0.01854952
-2.02601301,1.51971608,0.00819881,0.24596315,0.05184806,0.02162099,0.93283547,0.50506250,0.01794149
-2.02001001,1.46874898,0.00778478,0.23821095,0.05001503,0.02087499,0.90200155,0.48973289,0.01727910
-2.01400700,1.41488237,0.00737243,0.23010529,0.04831102,0.02009558,0.86943096,0.47404297,0.01657033
-2.00800400,1.35918821,0.00695904,0.22185255,0.04672912,0.01929739,0.83577050,0.45844257,0.01582480
-2.00200100,1.30277699,0.00654365,0.21365755,0.04527037,0.01849580,0.80169174,0.44337094,0.01505327
-1.99599800,1.24675535,0.00612670,0.20571645,0.04394210,0.01770648,0.76786487,0.42924166,0.01426718
-1.98999500,1.19218579,0.00570977,0.19821031,0.04275637,0.01694490,0.73493392,0.41642863,0.01347812
-1.98399200,1.14005019,0.00529526,0.19129926,0.04172837,0.01622591,0.70349427,0.40525380,0.01269740
-1.97798899,1.09121844,0.00488610,0.18511770,0.04087515,0.01556339,0.67407328,0.39597689,0.01193565
-1.97198599,1.04642346,0.00448551,0.17977051,0.04021449,0.01497005,0.64711492,0.38878774,0.01120248
-1.96598299,1.00624323,0.00409676,0.17533063,0.03976411,0.01445726,0.62296871,0.38380122,0.01050623
-1.95997999,0.97109048,0.00372295,0.17183783,0.03954113,0.01403500,0.60188342,0.38105508,0.00985373
-1.95397699,0.94120999,0.00336689,0.16929880,0.03956195,0.01371197,0.58400544,0.38051072,0.00925027
-1.94797399,0.91668336,0.00303100,0.16768864,0.03984234,0.01349569,0.56938184,0.38205675,0.00869953
-1.94197099,0.89744062,0.00271717,0.16695333,0.04039778,0.01339273,0.55796766,0.38551518,0.00820364
-1.93596798,0.88327788,0.00242679,0.16701345,0.04124411,0.01340901,0.54963691,0.39065009,0.00776330
-1.92996498,0.87387986,0.00216069,0.16776863,0.04239819,0.01355006,0.54419654,0.39717819,0.00737797
-1.92396198,0.86884597,0.00191921,0.16910272,0.04387865,0.01382132,0.54140272,0.40478101,0.00704605
-1.91795898,0.86771863,0.00170220,0.17088935,0.04570664,0.01422843,0.54097829,0.41311814,0.00676516
-1.91195598,0.87001211,0.00150911,0.17299772,0.04790633,0.01477741,0.54263066,0.42184092,0.00653234
-1.90595298,0.87524068,0.00133904,0.17529820,0.05050529,0.01547477,0.54606907,0.43060613,0.00634437
-1.89994997,0.88294435,0.00119084,0.17766770,0.05353448,0.01632756,0.55102042,0.43908902,0.00619792
-1.89394697,0.89271122,0.00106315,0.17999444,0.05702789,0.01734323,0.55724287,0.44699518,0.00608982
-1.88794397,0.90419512,0.00095450,0.18218192,0.06102175,0.01852941,0.56453647,0.45407076,0.00601720
-1.88194097,0.91712794,0.00086339,0.18415204,0.06555323,0.01989352,0.57275046,0.46011062,0.00597761
-1.87593797,0.93132604,0.00078830,0.18584715,0.07065884,0.02144228,0.58178681,0.46496411,0.00596910
-1.86993497,0.94669053,0.00072781,0.18723100,0.07637228,0.02318112,0.59159998,0.46853832,0.00599021
-1.86393197,0.96320170,0.00068057,0.18828858,0.08272201,0.02511350,0.60219303,0.47079863,0.00603999
-1.85792896,0.98090800,0.00064540,0.18902496,0.08972868,0.02724015,0.61361029,0.47176668,0.00611790
-1.85192596,0.99991034,0.00062124,0.18946310,0.09740230,0.02955841,0.62592731,0.47151603,0.00622368
-1.84592296,1.02034293,0.00060722,0.18964094,0.10573957,0.03206148,0.63923851,0.47016556,0.00635724
-1.83991996,1.04235175,0.00060267,0.18960785,0.11472141,0.03473789,0.65364365,0.46787132,0.00651850
-1.83391696,1.06607214,0.00060707,0.18942071,0.12431085,0.03757100,0.66923364,0.46481711,0.00670720
-1.82791396,1.09160705,0.00062008,0.18913985,0.13445144,0.04053881,0.68607704,0.46120440,0.00692276
-1.82191096,1.11900722,0.00064154,0.18882509,0.14506637,0.04361384,0.70420774,0.45724217,0.00716412
-1.81590795,1.14825480,0.00067145,0.18853212,0.15605841,0.04676340,0.72361490,0.45313715,0.00742963
-1.80990495,1.17925132,0.00070995,0.18830937,0.16731071,0.04995001,0.74423576,0.44908509,0.00771699
-1.80390195,1.21181103,0.00075730,0.18819564,0.17868856,0.05313218,0.76595178,0.44526331,0.00802314
-1.79789895,1.24566004,0.00081391,0.18821851,0.19004196,0.05626535,0.78858844,0.44182503,0.00834434
-1.79189595,1.28044132,0.00088024,0.18839357,0.20120922,0.05930307,0.81191884,0.43889560,0.00867616
-1.78589295,1.31572552,0.00095684,0.18872468,0.21202113,0.06219836,0.83567070,0.43657069,0.00901361
-1.77988994,1.35102676,0.00104429,0.18920490,0.22230577,0.06490519,0.85953661,0.43491641,0.00935128
-1.77388694,1.38582258,0.00114319,0.18981819,0.23189369,0.06737996,0.88318670,0.43397126,0.00968348
-1.76788394,1.41957680,0.00125410,0.19054173,0.24062322,0.06958293,0.90628302,0.43374939,0.01000445
-1.76188094,1.45176371,0.00137751,0.19134854,0.24834564,0.07147966,0.92849473,0.43424504,0.01030857
-1.75587794,1.48189229,0.00151379,0.19221024,0.25493003,0.07304209,0.94951299,0.43543757,0.01059057
-1.74987494,1.50952860,0.00166315,0.19309986,0.26026746,0.07424956,0.96906482,0.43729660,0.01084572
