energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-1.17958979,3.79113032,-1.97241739,0.59079721,-0.89511826,0.00000000,-0.00000000,0.38143963,-0.20868638,2.86691164,-1.22848267,0.02667949,-0.00220887,0.09098159,-0.05349755,0.03811562,-0.04076226,0.39176106,-0.19214099
-1.17358679,3.71058280,-1.97629005,0.56302376,-0.89311670,0.00000000,-0.00000000,0.37519898,-0.20669404,2.81550426,-1.23414233,0.02712719,-0.00225738,0.09153889,-0.05423644,0.03722882,-0.04021987,0.38055360,-0.19189852
-1.16758379,3.62798250,-1.97778617,0.53551529,-0.88992653,0.00000000,-0.00000000,0.36879219,-0.20464684,2.76144627,-1.23825859,0.02756715,-0.00229694,0.09209389,-0.05495070,0.03641312,-0.03964527,0.36945189,-0.19165052
-1.16158079,3.54422893,-1.97669926,0.50856613,-0.88538845,0.00000000,-0.00000000,0.36226006,-0.20255477,2.70534198,-1.24072126,0.02800034,-0.00232644,0.09262724,-0.05563287,0.03567543,-0.03904112,0.35852961,-0.19139921
-1.15557779,3.46023254,-1.97278228,0.48245976,-0.87933214,0.00000000,-0.00000000,0.35564385,-0.20041571,2.64782450,-1.24138785,0.02842837,-0.00234490,0.09312149,-0.05627503,0.03502275,-0.03840858,0.34784972,-0.19114198
-1.14957479,3.37691967,-1.96576733,0.45746838,-0.87158860,0.00000000,-0.00000000,0.34898725,-0.19821706,2.58955750,-1.24009403,0.02885367,-0.00235153,0.09356238,-0.05686921,0.03446261,-0.03774766,0.33746647,-0.19087278
-1.14357179,3.29523604,-1.95538749,0.43385224,-0.86200302,0.00000000,-0.00000000,0.34233810,-0.19593777,2.53123573,-1.23666609,0.02927953,-0.00234576,0.09394002,-0.05740788,0.03400354,-0.03705754,0.32742747,-0.19058361
-1.13756878,3.21614819,-1.94139940,0.41185892,-0.85044734,0.00000000,-0.00000000,0.33574999,-0.19355089,2.47358391,-1.23093449,0.02971028,-0.00232724,0.09424978,-0.05788435,0.03365543,-0.03633697,0.31777565,-0.19026608
-1.13156578,3.14064204,-1.92360492,0.39172202,-0.83683180,0.00000000,-0.00000000,0.32928347,-0.19102618,2.41735357,-1.22274757,0.03015131,-0.00229593,0.09449295,-0.05829312,0.03342977,-0.03558470,0.30855100,-0.18991269
-1.12556278,3.06971814,-1.90187047,0.37365951,-0.82111461,0.00000000,-0.00000000,0.32300667,-0.18833281,2.36331763,-1.21198450,0.03060912,-0.00225204,0.09467696,-0.05863017,0.03333970,-0.03479990,0.29979202,-0.18951784
-1.11955978,3.00438315,-1.87614281,0.35787157,-0.80330937,0.00000000,-0.00000000,0.31699548,-0.18544191,2.31226255,-1.19856660,0.03109132,-0.00219607,0.09481536,-0.05889313,0.03339997,-0.03398242,0.29153667,-0.18907846
-1.11355678,2.94563744,-1.84646011,0.34453792,-0.78348960,0.00000000,-0.00000000,0.31133295,-0.18232877,2.26497795,-1.18246632,0.03160657,-0.00212881,0.09492735,-0.05908127,0.03362670,-0.03313318,0.28382294,-0.18859414
-1.10755378,2.89445889,-1.81295786,0.33381472,-0.76179027,0.00000000,-0.00000000,0.30610811,-0.17897466,2.22224384,-1.16371328,0.03216446,-0.00205128,0.09503693,-0.05919543,0.03403693,-0.03225431,0.27668894,-0.18806687
-1.10155078,2.85178315,-1.77586913,0.32583115,-0.73840614,0.00000000,-0.00000000,0.30141407,-0.17536814,2.18481557,-1.14239716,0.03277535,-0.00196475,0.09517176,-0.05923779,0.03464810,-0.03134925,0.27017252,-0.18750024
-1.09554777,2.81848084,-1.73551931,0.32068584,-0.71358713,0.00000000,-0.00000000,0.29734548,-0.17150581,2.15340695,-1.11866714,0.03345015,-0.00187066,0.09536173,-0.05921153,0.03547732,-0.03042283,0.26431045,-0.18689838
-1.08954477,2.79533245,-1.69231580,0.31844313,-0.68763088,0.00000000,-0.00000000,0.29399556,-0.16739251,2.12867182,-1.09272811,0.03420003,-0.00177060,0.09563733,-0.05912040,0.03654057,-0.02948115,0.25913736,-0.18626463
-1.08354177,2.78300183,-1.64673341,0.31912960,-0.66087295,0.00000000,-0.00000000,0.29145261,-0.16304102,2.11118474,-1.06483399,0.03503613,-0.00166629,0.09602790,-0.05896827,0.03785183,-0.02853145,0.25468429,-0.18560005
-1.07753877,2.78200928,-1.59929632,0.32273086,-0.63367526,0.00000000,-0.00000000,0.28979632,-0.15847130,2.10142139,-1.03527859,0.03596912,-0.00155947,0.09655981,-0.05875866,0.03942216,-0.02758187,0.25097717,-0.18490205
-1.07153577,2.79270546,-1.55055802,0.32918890,-0.60641334,0.00000000,-0.00000000,0.28909400,-0.15370932,2.09973950,-1.00438467,0.03700883,-0.00145191,0.09725484,-0.05849428,0.04125886,-0.02664121,0.24803526,-0.18416314
-1.06553277,2.81524730,-1.50108026,0.33840015,-0.57946301,0.00000000,-0.00000000,0.28939694,-0.14878571,2.10636092,-0.97249187,0.03816383,-0.00134531,0.09812863,-0.05817668,0.04336460,-0.02571861,0.24586954,-0.18337004
-1.05952976,2.84957718,-1.45141237,0.35021449,-0.55318724,0.00000000,-0.00000000,0.29073704,-0.14373416,2.12135586,-0.93994439,0.03944094,-0.00124132,0.09918945,-0.05780599,0.04573678,-0.02482326,0.24448136,-0.18250322
-1.05352676,2.89540661,-1.40207210,0.36443530,-0.52792375,0.00000000,-0.00000000,0.29312394,-0.13858992,2.14462993,-0.90707894,0.04084481,-0.00114142,0.10043729,-0.05738081,0.04836690,-0.02396407,0.24386130,-0.18153697
-1.04752376,2.95220547,-1.35352894,0.38082065,-0.50397387,0.00000000,-0.00000000,0.29654283,-0.13338824,2.17591488,-0.87421381,0.04237748,-0.00104698,0.10186344,-0.05689821,0.05124030,-0.02314935,0.24398832,-0.18044005
-1.04152076,3.01919785,-1.30619075,0.39908588,-0.48159323,0.00000000,-0.00000000,0.30095305,-0.12816309,2.21476362,-0.84163945,0.04403801,-0.00095917,0.10345039,-0.05635397,0.05433596,-0.02238663,0.24482935,-0.17917689
-1.03551776,3.09536515,-1.26039413,0.41890733,-0.46098454,0.00000000,-0.00000000,0.30628761,-0.12294608,2.26055024,-0.80961101,0.04582213,-0.00087894,0.10517232,-0.05574291,0.05762665,-0.02168237,0.24633927,-0.17770934
-1.02951476,3.17945698,-1.21639896,0.43992747,-0.44229271,0.00000000,-0.00000000,0.31245365,-0.11776560,2.31247530,-0.77834317,0.04772200,-0.00080706,0.10699595,-0.05505943,0.06107925,-0.02104181,0.24846143,-0.17599885
-1.02351176,3.27001001,-1.17438689,0.46176122,-0.42560243,0.00000000,-0.00000000,0.31933392,-0.11264642,2.36957676,-0.74800718,0.04972601,-0.00074406,0.10888182,-0.05429808,0.06465540,-0.02046887,0.25112847,-0.17400900
-1.01750875,3.36537471,-1.13446366,0.48400326,-0.41093819,0.00000000,-0.00000000,0.32678917,-0.10760943,2.43074649,-0.71873018,0.05181875,-0.00069027,0.11078592,-0.05345431,0.06831228,-0.01996604,0.25426376,-0.17170824
-1.01150575,3.46374934,-1.09666483,0.50623637,-0.39826658,0.00000000,-0.00000000,0.33466154,-0.10267183,2.49475225,-0.69059662,0.05398102,-0.00064578,0.11266157,-0.05252522,0.07200371,-0.01953435,0.25778307,-0.16907263
-1.00550275,3.56322048,-1.06096420,0.52804036,-0.38750073,0.00000000,-0.00000000,0.34277854,-0.09784741,2.56026458,-0.66365136,0.05619003,-0.00061052,0.11446147,-0.05151028,0.07568130,-0.01917340,0.26159665,-0.16608849
-0.99949975,3.66180880,-1.02728434,0.54900139,-0.37850654,0.00000000,-0.00000000,0.35095776,-0.09314715,2.62588791,-0.63790419,0.05841972,-0.00058420,0.11613978,-0.05041212,0.07929578,-0.01888141,0.26561158,-0.16275476
-0.99349675,3.75751864,-0.99550839,0.56872143,-0.37111032,0.00000000,-0.00000000,0.35901200,-0.08857989,2.69019502,-0.61333538,0.06064114,-0.00056638,0.11765415,-0.04923709,0.08279840,-0.01865526,0.26973414,-0.15908495
-0.98749375,3.84838969,-0.96549246,0.58682752,-0.36510753,0.00000000,-0.00000000,0.36675449,-0.08415306,2.75176371,-0.58990176,0.06282308,-0.00055645,0.11896763,-0.04799576,0.08614227,-0.01849061,0.27387239,-0.15510852
-0.98149075,3.93254870,-0.93707790,0.60298042,-0.36027219,0.00000000,-0.00000000,0.37400425,-0.07987345,2.80921421,-0.56754303,0.06493267,-0.00055371,0.12005019,-0.04670334,0.08928372,-0.01838202,0.27793855,-0.15087167
-0.97548774,4.00825951,-0.91010290,0.61688253,-0.35636648,0.00000000,-0.00000000,0.38059116,-0.07574789,2.86124617,-0.54618783,0.06693615,-0.00055731,0.12088007,-0.04537976,0.09218348,-0.01832311,0.28185128,-0.14643742
-0.96948474,4.07396902,-0.88441279,0.62828462,-0.35315027,0.00000000,-0.00000000,0.38636060,-0.07178384,2.90667358,-0.52575952,0.06879975,-0.00056635,0.12144454,-0.04404965,0.09480770,-0.01830668,0.28553770,-0.14188499
-0.96348174,4.12834757,-0.85986881,0.63699121,-0.35039009,0.00000000,-0.00000000,0.39117755,-0.06798983,2.94445626,-0.50618109,0.07049049,-0.00057985,0.12174035,-0.04274210,0.09712880,-0.01832493,0.28893495,-0.13730848
-0.95747874,4.17032177,-0.83635504,0.64286442,-0.34786729,0.00000000,-0.00000000,0.39492990,-0.06437575,2.97372664,-0.48737946,0.07197714,-0.00059681,0.12177362,-0.04149019,0.09912599,-0.01836959,0.29199144,-0.13281485
-0.95147574,4.19909855,-0.81378326,0.64582612,-0.34538511,0.00000000,-0.00000000,0.39753091,-0.06095295,2.99381068,-0.46928876,0.07323101,-0.00061621,0.12155933,-0.04033031,0.10078557,-0.01843216,0.29466752,-0.12852133
-0.94547274,4.21417943,-0.79209584,0.64585838,-0.34277442,0.00000000,-0.00000000,0.39892084,-0.05773412,3.00424200,-0.45185274,0.07422684,-0.00063703,0.12112040,-0.03930130,0.10210088,-0.01850410,0.29693567,-0.12455232
-0.93946973,4.21536438,-0.77126663,0.64300210,-0.33989797,0.00000000,-0.00000000,0.39906754,-0.05473307,3.00476877,-0.43502626,0.07494349,-0.00065831,0.12048630,-0.03844343,0.10307208,-0.01857703,0.29878020,-0.12103580
-0.93346673,4.20274532,-0.75129991,0.63735404,-0.33665310,0.00000000,-0.00000000,0.39796620,-0.05196429,2.99535294,-0.41877603,0.07536456,-0.00067912,0.11969156,-0.03779719,0.10370553,-0.01864294,0.30019645,-0.11809954
-0.92746373,4.17668975,-0.73222768,0.62906239,-0.33297274,0.00000000,-0.00000000,0.39563827,-0.04944240,2.97616225,-0.40308050,0.07547889,-0.00069862,0.11877389,-0.03740208,0.10401302,-0.01869439,0.30118957,-0.11586693
-0.92146073,4.13781529,-0.71410539,0.61832086,-0.32882500,0.00000000,-0.00000000,0.39212962,-0.04718149,2.94755524,-0.38792918,0.07528086,-0.00071603,0.11777231,-0.03729517,0.10401080,-0.01872470,0.30177294,-0.11445295
-0.91545773,4.08695683,-0.69700645,0.60536193,-0.32421107,0.00000000,-0.00000000,0.38750815,-0.04519444,2.91006033,-0.37332138,0.07477057,-0.00073071,0.11672527,-0.03750976,0.10371852,-0.01872809,0.30196643,-0.11395995
-0.90945473,4.02512769,-0.68101568,0.59044919,-0.31916196,0.00000000,-0.00000000,0.38186092,-0.04349212,2.86435009,-0.35926455,0.07395380,-0.00074211,0.11566882,-0.03807395,0.10315798,-0.01869981,0.30179449,-0.11447379
-0.90345173,3.95347722,-0.66622203,0.57386930,-0.31373398,0.00000000,-0.00000000,0.37529103,-0.04208266,2.81121197,-0.34577224,0.07284181,-0.00074981,0.11463501,-0.03900935,0.10235205,-0.01863627,0.30128428,-0.11606009
-0.89744872,3.87324667,-0.65271091,0.55592379,-0.30800340,0.00000000,-0.00000000,0.36791446,-0.04097074,2.75151722,-0.33286184,0.07145101,-0.00075351,0.11365055,-0.04032980,0.10132348,-0.01853504,0.30046393,-0.11876098
-0.89144572,3.78572579,-0.64055632,0.53692117,-0.30206044,0.00000000,-0.00000000,0.35985684,-0.04015698,2.68618948,-0.32055221,0.06980241,-0.00075306,0.11273576,-0.04204033,0.10009396,-0.01839486,0.29936109,-0.12259229
-0.88544272,3.69221210,-0.62981333,0.51716934,-0.29600300,0.00000000,-0.00000000,0.35125058,-0.03963736,2.61617459,-0.30886123,0.06792105,-0.00074840,0.11190400,-0.04413619,0.09868326,-0.01821565,0.29800189,-0.12754137
-0.87943972,3.59397480,-0.62051099,0.49696895,-0.28993033,0.00000000,-0.00000000,0.34223219,-0.03940288,2.54241301,-0.29780343,0.06583525,-0.00073961,0.11116135,-0.04660229,0.09710862,-0.01799833,0.29641024,-0.13356569
-0.87343672,3.49222471,-0.61264625,0.47660750,-0.28393707,0.00000000,-0.00000000,0.33294009,-0.03943931,2.46581618,-0.28738776,0.06357580,-0.00072687,0.11050687,-0.04941278,0.09538435,-0.01774476,0.29460778,-0.14059213
-0.86743372,3.38809133,-0.60617909,0.45635472,-0.27810787,0.00000000,-0.00000000,0.32351280,-0.03972715,2.38724745,-0.27761563,0.06117518,-0.00071046,0.10993303,-0.05253102,0.09352169,-0.01745755,0.29261425,-0.14851728
-0.86143072,3.28260767,-0.60102915,0.43645893,-0.27251282,0.00000000,-0.00000000,0.31408759,-0.04024181,2.30750837,-0.26847935,0.05866673,-0.00069073,0.10942673,-0.05590993,0.09152891,-0.01713990,0.29044834,-0.15720862
-0.85542771,3.17670276,-0.59707431,0.41714471,-0.26720405,0.00000000,-0.00000000,0.30479957,-0.04095397,2.22733034,-0.25996095,0.05608382,-0.00066809,0.10897037,-0.05949261,0.08941159,-0.01679537,0.28812905,-0.16650670
-0.84942471,3.07120146,-0.59415112,0.39861162,-0.26221346,0.00000000,-0.00000000,0.29578106,-0.04183018,2.14737149,-0.25203160,0.05345912,-0.00064303,0.10854331,-0.06321344,0.08717319,-0.01642770,0.28567729,-0.17622830
-0.84342171,2.96683060,-0.59205749,0.38103390,-0.25755194,0.00000000,-0.00000000,0.28716128,-0.04283366,2.06821826,-0.24465160,0.05082393,-0.00061601,0.10812339,-0.06699950,0.08481563,-0.01604065,0.28311767,-0.18617053
-0.83741871,2.86423010,-0.59055747,0.36456108,-0.25320977,0.00000000,-0.00000000,0.27906601,-0.04392527,1.99039081,-0.23777104,0.04820757,-0.00058755,0.10768847,-0.07077230,0.08234006,-0.01563784,0.28048035,-0.19611580
-0.83141571,2.76396748,-0.58938811,0.34931913,-0.24915852,0.00000000,-0.00000000,0.27161739,-0.04506471,1.91435113,-0.23133107,0.04563690,-0.00055815,0.10721796,-0.07444984,0.07974770,-0.01522263,0.27780271,-0.20583749
-0.82541271,2.66655400,-0.58826819,0.33541211,-0.24535403,0.00000000,-0.00000000,0.26493341,-0.04621177,1.84051285,-0.22526578,0.04313593,-0.00052829,0.10669421,-0.07794887,0.07704054,-0.01479806,0.27513068,-0.21510622
-0.81940970,2.57246054,-0.58690844,0.32292391,-0.24174055,0.00000000,-0.00000000,0.25912722,-0.04732771,1.76925133,-0.21950473,0.04072548,-0.00049844,0.10610364,-0.08118733,0.07422213,-0.01436680,0.27251955,-0.22369649
-0.81340670,2.48213164,-0.58502290,0.31192002,-0.23825555,0.00000000,-0.00000000,0.25430597,-0.04837670,1.70091287,-0.21397578,0.03842307,-0.00046901,0.10543761,-0.08408682,0.07129811,-0.01393119,0.27003418,-0.23139342
-0.80740370,2.39599613,-0.58234092,0.30244903,-0.23483518,0.00000000,-0.00000000,0.25056918,-0.04932720,1.63582206,-0.20860838,0.03624277,-0.00044039,0.10469298,-0.08657505,0.06827672,-0.01349332,0.26774839,-0.23799938
-0.80140070,2.31447315,-0.57861912,0.29454377,-0.23141986,0.00000000,-0.00000000,0.24800670,-0.05015326,1.57428643,-0.20333692,0.03419516,-0.00041293,0.10387221,-0.08858814,0.06516906,-0.01305511,0.26574355,-0.24334021
-0.79539770,2.23797307,-0.57365282,0.28822193,-0.22795983,0.00000000,-0.00000000,0.24669604,-0.05083568,1.51659772,-0.19810409,0.03228746,-0.00038692,0.10298316,-0.09007275,0.06198915,-0.01261841,0.26410624,-0.24727081
-0.78939470,2.16689280,-0.56728635,0.28348626,-0.22442026,0.00000000,-0.00000000,0.24669939,-0.05136298,1.46302967,-0.19286398,0.03052359,-0.00036263,0.10203853,-0.09098778,0.05875385,-0.01218521,0.26292522,-0.24967978
-0.78339170,2.10160587,-0.55942154,0.28032417,-0.22078566,0.00000000,-0.00000000,0.24806031,-0.05173213,1.41383244,-0.18758489,0.02890441,-0.00034028,0.10105488,-0.09130580,0.05548259,-0.01175774,0.26228761,-0.25049299
-0.77738869,2.04244794,-0.55002412,0.27870705,-0.21706328,0.00000000,-0.00000000,0.25080026,-0.05194889,1.36922386,-0.18225141,0.02742788,-0.00032006,0.10005147,-0.09101388,0.05219691,-0.01133862,0.26227452,-0.24967590
-0.77138569,1.98969888,-0.53912742,0.27858930,-0.21328539,0.00000000,-0.00000000,0.25491525,-0.05202794,1.32937845,-0.17686588,0.02608938,-0.00030212,0.09904888,-0.09011406,0.04891989,-0.01093099,0.26295638,-0.24723441
-0.76538269,1.94356293,-0.52683333,0.27990731,-0.20951019,0.00000000,-0.00000000,0.26037279,-0.05199253,1.29441503,-0.17144903,0.02488200,-0.00028661,0.09806753,-0.08862320,0.04567553,-0.01053855,0.26438819,-0.24321441
-0.75937969,1.90414846,-0.51331017,0.28257867,-0.20582127,0.00000000,-0.00000000,0.26710934,-0.05187384,1.26438400,-0.16603965,0.02379686,-0.00027363,0.09712616,-0.08657241,0.04248802,-0.01016567,0.26660495,-0.23769983
-0.75337669,1.87144939,-0.49878776,0.28650178,-0.20232565,0.00000000,-0.00000000,0.27502870,-0.05170998,1.23925548,-0.16069340,0.02282351,-0.00026327,0.09624046,-0.08400589,0.03938108,-0.00981729,0.26961762,-0.23080946
-0.74737369,1.84532979,-0.48354958,0.29155613,-0.19915046,0.00000000,-0.00000000,0.28400132,-0.05154461,1.21890956,-0.15548074,0.02195025,-0.00025562,0.09542186,-0.08097953,0.03637728,-0.00949896,0.27340983,-0.22269261
-0.74137069,1.82551353,-0.46792264,0.29760347,-0.19643833,0.00000000,-0.00000000,0.29386497,-0.05142530,1.20312959,-0.15048398,0.02116456,-0.00025073,0.09467662,-0.07755897,0.03349747,-0.00921662,0.27793571,-0.21352372
-0.73536768,1.81158015,-0.45226521,0.30448996,-0.19434164,0.00000000,-0.00000000,0.30442667,-0.05140171,1.19159957,-0.14579373,0.02045352,-0.00024865,0.09400524,-0.07381755,0.03076030,-0.00897652,0.28311890,-0.20349645
-0.72936468,1.80296801,-0.43695313,0.31204952,-0.19301604,0.00000000,-0.00000000,0.31546624,-0.05152346,1.18390617,-0.14150474,0.01980418,-0.00024938,0.09340233,-0.06983401,0.02818189,-0.00878498,0.28885312,-0.19281710
-0.72336168,1.79898524,-0.42236527,0.32010824,-0.19261334,0.00000000,-0.00000000,0.32674117,-0.05183806,1.17954593,-0.13771146,0.01920398,-0.00025292,0.09285684,-0.06569017,0.02577561,-0.00864813,0.29500411,-0.18169809
-0.71735868,1.79882861,-0.40886863,0.32848997,-0.19327412,0.00000000,-0.00000000,0.33799293,-0.05238876,1.17793742,-0.13450338,0.01864118,-0.00025924,0.09235275,-0.06146857,0.02355204,-0.00857167,0.30141326,-0.17035137
-0.71135568,1.80160961,-0.39680397,0.33702268,-0.19512044,0.00000000,-0.00000000,0.34895448,-0.05321246,1.17843840,-0.13196058,0.01810514,-0.00026826,0.09187016,-0.05725031,0.02151900,-0.00856055,0.30790258,-0.15898230
-0.70535268,1.80638706,-0.38647236,0.34554564,-0.19824898,0.00000000,-0.00000000,0.35935872,-0.05433782,1.18036713,-0.13014942,0.01758674,-0.00027986,0.09138676,-0.05311300,0.01968183,-0.00861877,0.31428100,-0.14778405
-0.69934967,1.81220449,-0.37812332,0.35391684,-0.20272482,0.00000000,-0.00000000,0.36894753,-0.05578360,1.18302693,-0.12911890,0.01707859,-0.00029390,0.09087947,-0.04912897,0.01804358,-0.00874900,0.32035169,-0.13693283
-0.69334667,1.81813083,-0.37194506,0.36202044,-0.20857630,0.00000000,-0.00000000,0.37748105,-0.05755738,1.18573312,-0.12889760,0.01657533,-0.00031016,0.09032639,-0.04536374,0.01660549,-0.00895246,0.32592010,-0.12658391
-0.68734367,1.82330210,-0.36805714,0.36977371,-0.21579114,0.00000000,-0.00000000,0.38474682,-0.05965455,1.18784064,-0.12949158,0.01607372,-0.00032839,0.08970871,-0.04187489,0.01536735,-0.00922866,0.33080234,-0.11686877
-0.68134067,1.82696202,-0.36650597,0.37713311,-0.22431399,0.00000000,-0.00000000,0.39056822,-0.06205784,1.18877123,-0.13088314,0.01557282,-0.00034828,0.08901265,-0.03871111,0.01432794,-0.00957528,0.33483357,-0.10789309
-0.67533767,1.82849933,-0.36726317,0.38409904,-0.23404572,0.00000000,-0.00000000,0.39481199,-0.06473730,1.18803873,-0.13303084,0.01507396,-0.00036949,0.08823120,-0.03591166,0.01348550,-0.00998808,0.33787579,-0.09973588
-0.66933467,1.82747978,-0.37022698,0.39071888,-0.24484433,0.00000000,-0.00000000,0.39739417,-0.06765075,1.18527100,-0.13587049,0.01458069,-0.00039162,0.08736566,-0.03350603,0.01283803,-0.01046094,0.33982492,-0.09244946
-0.66333167,1.82367092,-0.37522662,0.39708797,-0.25652770,0.00000000,-0.00000000,0.39828449,-0.07074474,1.18022749,-0.13931734,0.01409870,-0.00041426,0.08642677,-0.03151398,0.01238368,-0.01098590,0.34061655,-0.08606029
-0.65732866,1.81705826,-0.38202935,0.40334840,-0.26887801,0.00000000,-0.00000000,0.39750860,-0.07395597,1.17281139,-0.14326935,0.01363560,-0.00043694,0.08543545,-0.02994563,0.01212094,-0.01155330,0.34023014,-0.08057059
-0.65132566,1.80785181,-0.39035017,0.40968541,-0.28164774,0.00000000,-0.00000000,0.39514828,-0.07721306,1.16307570,-0.14761143,0.01320072,-0.00045922,0.08442307,-0.02880191,0.01204876,-0.01215202,0.33869153,-0.07596050
-0.64532266,1.79648253,-0.39986349,0.41632138,-0.29456707,0.00000000,-0.00000000,0.39133946,-0.08043884,1.15122297,-0.15222052,0.01280476,-0.00048062,0.08343122,-0.02807507,0.01216662,-0.01276980,0.33607346,-0.07219070
-0.63931966,1.78358864,-0.41021660,0.42350773,-0.30735238,0.00000000,-0.00000000,0.38626811,-0.08355270,1.13759854,-0.15697136,0.01245954,-0.00050072,0.08251095,-0.02774929,0.01247441,-0.01339355,0.33249413,-0.06920534
-0.63331666,1.76999252,-0.42104429,0.43151478,-0.31971565,0.00000000,-0.00000000,0.38016423,-0.08647329,1.12267778,-0.16174276,0.01217761,-0.00051911,0.08172160,-0.02780148,0.01297232,-0.01400978,0.32811386,-0.06693520
-0.62731366,1.75666913,-0.43198403,0.44062015,-0.33137423,0.00000000,-0.00000000,0.37329416,-0.08912122,1.10704783,-0.16642401,0.01197193,-0.00053543,0.08112910,-0.02820205,0.01366053,-0.01460505,0.32312994,-0.06530084
-0.62131066,1.74470759,-0.44269130,0.45109609,-0.34206072,0.00000000,-0.00000000,0.36595160,-0.09142170,1.09138480,-0.17092135,0.01185549,-0.00054939,0.08080405,-0.02891581,0.01453890,-0.01516642,0.31776995,-0.06421571
-0.61530765,1.73526764,-0.45285429,0.46319643,-0.35153261,0.00000000,-0.00000000,0.35844767,-0.09330713,1.07642754,-0.17516412,0.01184103,-0.00056079,0.08081944,-0.02990289,0.01560666,-0.01568191,0.31228380,-0.06358917
-0.60930465,1.72953327,-0.46220753,0.47714368,-0.35958111,0.00000000,-0.00000000,0.35110063,-0.09471932,1.06294923,-0.17911027,0.01194069,-0.00056950,0.08124818,-0.03111967,0.01686195,-0.01614094,0.30693491,-0.06332926
-0.60330165,1.72866543,-0.47054387,0.49311699,-0.36603894,0.00000000,-0.00000000,0.34422540,-0.09561146,1.05172812,-0.18275116,0.01216579,-0.00057551,0.08216066,-0.03251982,0.01830149,-0.01653477,0.30199080,-0.06334517
-0.59729865,1.73375625,-0.47772430,0.51124162,-0.37078675,0.00000000,-0.00000000,0.33812373,-0.09594964,1.04351875,-0.18611519,0.01252653,-0.00057891,0.08362224,-0.03405532,0.01992022,-0.01685680,0.29771366,-0.06354955
-0.59129565,1.74578677,-0.48368527,0.53158042,-0.37375780,0.00000000,-0.00000000,0.33307500,-0.09571385,1.03902479,-0.18927015,0.01303187,-0.00057991,0.08569098,-0.03567748,0.02171097,-0.01710289,0.29435114,-0.06386033
-0.58529265,1.76558978,-0.48844311,0.55412792,-0.37494079,0.00000000,-0.00000000,0.32932833,-0.09489855,1.03887480,-0.19232415,0.01368931,-0.00057882,0.08841551,-0.03733802,0.02366422,-0.01727152,0.29212784,-0.06420232
-0.57928964,1.79381958,-0.49209531,0.57880721,-0.37438060,0.00000000,-0.00000000,0.32709607,-0.09351259,1.04360156,-0.19542479,0.01450481,-0.00057605,0.09183330,-0.03899016,0.02576799,-0.01736395,0.29123772,-0.06450848
-0.57328664,1.83092938,-0.49481858,0.60547002,-0.37217703,0.00000000,-0.00000000,0.32654895,-0.09157874,1.05362576,-0.19875682,0.01548264,-0.00057211,0.09596927,-0.04058960,0.02800770,-0.01738412,0.29183781,-0.06472081
-0.56728364,1.87715714,-0.49686363,0.63389984,-0.36848138,0.00000000,-0.00000000,0.32781285,-0.08913261,1.06924446,-0.20253782,0.01662536,-0.00056760,0.10083483,-0.04209558,0.03036630,-0.01733863,0.29404336,-0.06479098
-0.56128064,1.93252004,-0.49854684,0.66381816,-0.36349122,0.00000000,-0.00000000,0.33096738,-0.08622123,1.09062438,-0.20701238,0.01793372,-0.00056316,0.10642743,-0.04347172,0.03282430,-0.01723648,0.29792454,-0.06468066
-0.55527764,1.99681705,-0.50023888,0.69489333,-0.35744330,0.00000000,-0.00000000,0.33604603,-0.08290123,1.11779988,-0.21244450,0.01940665,-0.00055950,0.11273050,-0.04468690,0.03536009,-0.01708877,0.30350480,-0.06436155
-0.54927464,2.06963919,-0.50235076,0.72675177,-0.35060508,0.00000000,-0.00000000,0.34303779,-0.07923678,1.15067541,-0.21910859,0.02104115,-0.00055733,0.11971395,-0.04571589,0.03795019,-0.01690830,0.31076082,-0.06381521
-0.54327164,2.15038627,-0.50531763,0.75899085,-0.34326498,0.00000000,-0.00000000,0.35188998,-0.07529732,1.18903176,-0.22727925,0.02283228,-0.00055737,0.12733501,-0.04653987,0.04056966,-0.01670912,0.31962400,-0.06303257
-0.53726863,2.23828879,-0.50958098,0.79119285,-0.33572194,0.00000000,-0.00000000,0.36251206,-0.07115522,1.23253555,-0.23722006,0.02477309,-0.00056030,0.13553949,-0.04714672,0.04319254,-0.01650598,0.32998337,-0.06201332
-0.53126563,2.33243376,-0.51556961,0.82293920,-0.32827448,0.00000000,-0.00000000,0.37478017,-0.06688351,1.28075110,-0.24917179,0.02685457,-0.00056675,0.14426332,-0.04753117,0.04579229,-0.01631377,0.34168964,-0.06076508
-0.52526263,2.43179264,-0.52368039,0.85382440,-0.32120981,0.00000000,-0.00000000,0.38854200,-0.06255367,1.33315402,-0.26334045,0.02906559,-0.00057726,0.15343441,-0.04769467,0.04834232,-0.01614698,0.35456034,-0.05930241
-0.51925963,2.53525014,-0.53425913,0.88346876,-0.31479327,0.00000000,-0.00000000,0.40362181,-0.05823361,1.38914571,-0.27988556,0.03139283,-0.00059227,0.16297451,-0.04764504,0.05081644,-0.01601909,0.36838558,-0.05764572
