energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.19659830,0.62213370,0.00000407,0.12747792,0.05284571,0.14750296,0.00785377,0.17486681,0.11422921,0.21256072
-3.19059530,0.62237944,0.00000405,0.12672004,0.05361360,0.14740323,0.00781183,0.17776362,0.11388890,0.21181708
-3.18459230,0.61883567,0.00000400,0.12507772,0.05417219,0.14635568,0.00771432,0.18001779,0.11277081,0.20968098
-3.17858929,0.61146967,0.00000392,0.12258232,0.05448075,0.14436620,0.00756334,0.18147710,0.11089379,0.20617739
-3.17258629,0.60034295,0.00000382,0.11928344,0.05450766,0.14146245,0.00736207,0.18202007,0.10829312,0.20136255
-3.16658329,0.58560664,0.00000369,0.11524711,0.05423096,0.13769255,0.00711472,0.18155790,0.10501916,0.19532150
-3.16058029,0.56749396,0.00000354,0.11055338,0.05363841,0.13312304,0.00682633,0.18003533,0.10113547,0.18816472
-3.15457729,0.54631018,0.00000337,0.10529360,0.05272744,0.12783630,0.00650265,0.17743046,0.09671659,0.18002397
-3.14857429,0.52242063,0.00000319,0.09956732,0.05150463,0.12192756,0.00614990,0.17375353,0.09184550,0.17104760
-3.14257129,0.49623725,0.00000299,0.09347908,0.04998505,0.11550156,0.00577461,0.16904482,0.08661087,0.16139550
-3.13656828,0.46820432,0.00000279,0.08713518,0.04819136,0.10866910,0.00538342,0.16337168,0.08110434,0.15123392
-3.13056528,0.43878395,0.00000258,0.08064063,0.04615263,0.10154360,0.00498288,0.15682485,0.07541775,0.14073040
-3.12456228,0.40844201,0.00000237,0.07409631,0.04390316,0.09423775,0.00457928,0.14951425,0.06964062,0.13004899
-3.11855928,0.37763484,0.00000217,0.06759646,0.04148113,0.08686046,0.00417853,0.14156438,0.06385787,0.11934598
-3.11255628,0.34679745,0.00000196,0.06122665,0.03892719,0.07951417,0.00378597,0.13310960,0.05814790,0.10876618
-3.10655328,0.31633330,0.00000176,0.05506225,0.03628322,0.07229255,0.00340636,0.12428937,0.05258097,0.09843996
-3.10055028,0.28660615,0.00000157,0.04916727,0.03359098,0.06527877,0.00304374,0.11524373,0.04721812,0.08848102
-3.09454727,0.25793397,0.00000140,0.04359389,0.03089101,0.05854425,0.00270146,0.10610906,0.04211040,0.07898501
-3.08854427,0.23058501,0.00000123,0.03838232,0.02822168,0.05214789,0.00238215,0.09701439,0.03729863,0.07002882
-3.08254127,0.20477599,0.00000107,0.03356112,0.02561833,0.04613588,0.00208776,0.08807831,0.03281345,0.06167070
-3.07653827,0.18067216,0.00000093,0.02914791,0.02311271,0.04054187,0.00181957,0.07940648,0.02867570,0.05395088
-3.07053527,0.15838917,0.00000080,0.02515041,0.02073256,0.03538757,0.00157831,0.07108989,0.02489720,0.04689287
-3.06453227,0.13799631,0.00000068,0.02156756,0.01850142,0.03068371,0.00136421,0.06320379,0.02148159,0.04050503
-3.05852926,0.11952089,0.00000058,0.01839095,0.01643863,0.02643114,0.00117710,0.05580730,0.01842547,0.03478252
-3.05252626,0.10295353,0.00000049,0.01560618,0.01455944,0.02262222,0.00101649,0.04894358,0.01571949,0.02970944
-3.04652326,0.08825382,0.00000041,0.01319431,0.01287534,0.01924218,0.00088166,0.04264061,0.01334960,0.02526098
-3.04052026,0.07535627,0.00000034,0.01113317,0.01139438,0.01627062,0.00077175,0.03691233,0.01129822,0.02140558
-3.03451726,0.06417616,0.00000028,0.00939862,0.01012170,0.01368286,0.00068585,0.03176012,0.00954528,0.01810698
-3.02851426,0.05461506,0.00000023,0.00796567,0.00905992,0.01145131,0.00062304,0.02717452,0.00806932,0.01532606
-3.02251126,0.04656597,0.00000019,0.00680936,0.00820970,0.00954665,0.00058246,0.02313704,0.00684826,0.01302249
-3.01650825,0.03991766,0.00000015,0.00590550,0.00757011,0.00793886,0.00056332,0.01962205,0.00586022,0.01115606
-3.01050525,0.03455846,0.00000012,0.00523129,0.00713905,0.00659814,0.00056495,0.01659855,0.00508402,0.00968778
-3.00450225,0.03037918,0.00000010,0.00476558,0.00691355,0.00549558,0.00058680,0.01403184,0.00449964,0.00858067
-2.99849925,0.02727527,0.00000008,0.00448917,0.00688995,0.00460375,0.00062842,0.01188504,0.00408850,0.00780030
-2.99249625,0.02514825,0.00000006,0.00438478,0.00706404,0.00389703,0.00068942,0.01012039,0.00383357,0.00731502
-2.98649325,0.02390644,0.00000005,0.00443699,0.00743099,0.00335186,0.00076948,0.00870030,0.00371939,0.00709608
-2.98049025,0.02346507,0.00000004,0.00463204,0.00798532,0.00294687,0.00086825,0.00758816,0.00373202,0.00711741
-2.97448724,0.02374586,0.00000003,0.00495752,0.00872067,0.00266284,0.00098536,0.00674902,0.00385884,0.00735537
-2.96848424,0.02467622,0.00000002,0.00540203,0.00962954,0.00248266,0.00112031,0.00614993,0.00408834,0.00778836
-2.96248124,0.02618814,0.00000002,0.00595484,0.01070301,0.00239112,0.00127241,0.00576019,0.00440986,0.00839627
-2.95647824,0.02821692,0.00000001,0.00660545,0.01193041,0.00237478,0.00144077,0.00555138,0.00481329,0.00916004
-2.95047524,0.03069982,0.00000001,0.00734325,0.01329900,0.00242170,0.00162421,0.00549739,0.00528884,0.01006110
-2.94447224,0.03357477,0.00000001,0.00815720,0.01479371,0.00252125,0.00182124,0.00557419,0.00582673,0.01108090
-2.93846923,0.03677919,0.00000000,0.00903553,0.01639696,0.00266385,0.00202999,0.00575967,0.00641698,0.01220052
-2.93246623,0.04024912,0.00000000,0.00996555,0.01808848,0.00284082,0.00224825,0.00603345,0.00704929,0.01340032
-2.92646323,0.04391855,0.00000000,0.01093356,0.01984539,0.00304413,0.00247342,0.00637661,0.00771283,0.01465974
-2.92046023,0.04771913,0.00000000,0.01192478,0.02164229,0.00326633,0.00270255,0.00677151,0.00839627,0.01595722
-2.91445723,0.05158025,0.00000000,0.01292345,0.02345155,0.00350038,0.00293238,0.00720166,0.00908776,0.01727021
-2.90845423,0.05542949,0.00000000,0.01391299,0.02524372,0.00373961,0.00315940,0.00765154,0.00977505,0.01857537
-2.90245123,0.05919339,0.00000000,0.01487624,0.02698809,0.00397770,0.00337988,0.00810658,0.01044559,0.01984886
-2.89644822,0.06279864,0.00000000,0.01579581,0.02865334,0.00420864,0.00359003,0.00855315,0.01108680,0.02106672
-2.89044522,0.06617338,0.00000000,0.01665447,0.03020833,0.00442677,0.00378602,0.00897857,0.01168626,0.02220535
-2.88444222,0.06924886,0.00000000,0.01743557,0.03162291,0.00462685,0.00396415,0.00937123,0.01223208,0.02324210
-2.87843922,0.07196109,0.00000000,0.01812353,0.03286879,0.00480414,0.00412094,0.00972066,0.01271313,0.02415582
-2.87243622,0.07425256,0.00000000,0.01870428,0.03392038,0.00495443,0.00425322,0.01001769,0.01311941,0.02492747
-2.86643322,0.07607389,0.00000000,0.01916569,0.03475562,0.00507416,0.00435826,0.01025456,0.01344234,0.02554068
-2.86043022,0.07738531,0.00000000,0.01949801,0.03535665,0.00516049,0.00443385,0.01042510,0.01367498,0.02598225
-2.85442721,0.07815788,0.00000000,0.01969415,0.03571047,0.00521137,0.00447838,0.01052474,0.01381234,0.02624260
-2.84842421,0.07837442,0.00000000,0.01974995,0.03580929,0.00522559,0.00449089,0.01055070,0.01385148,0.02631608
-2.84242121,0.07803006,0.00000000,0.01966434,0.03565088,0.00520280,0.00447111,0.01050193,0.01379167,0.02620113
-2.83641821,0.07713240,0.00000000,0.01943940,0.03523856,0.00514351,0.00441948,0.01037914,0.01363438,0.02590040
-2.83041521,0.07570125,0.00000000,0.01908028,0.03458111,0.00504913,0.00433711,0.01018474,0.01338329,0.02542062
-2.82441221,0.07376803,0.00000000,0.01859510,0.03369247,0.00492186,0.00422575,0.00992271,0.01304419,0.02477246
-2.81840920,0.07137470,0.00000000,0.01799467,0.03259119,0.00476468,0.00408774,0.00959846,0.01262482,0.02397011
-2.81240620,0.06857257,0.00000000,0.01729223,0.03129986,0.00458127,0.00392593,0.00921861,0.01213466,0.02303097
-2.80640320,0.06542071,0.00000000,0.01650309,0.02984429,0.00437593,0.00374357,0.00879079,0.01158471,0.02197506
-2.80040020,0.06198433,0.00000000,0.01564421,0.02825269,0.00415348,0.00354422,0.00832337,0.01098724,0.02082453
-2.79439720,0.05833309,0.00000000,0.01473386,0.02655479,0.00391920,0.00333164,0.00782520,0.01035557,0.01960311
-2.78839420,0.05453943,0.00000000,0.01379121,0.02478092,0.00367876,0.00310966,0.00730537,0.00970381,0.01833556
-2.78239120,0.05067710,0.00000000,0.01283604,0.02296118,0.00343818,0.00288211,0.00677296,0.00904669,0.01704722
-2.77638819,0.04681986,0.00000000,0.01188847,0.02112465,0.00320376,0.00265269,0.00623680,0.00839946,0.01576358
-2.77038519,0.04304053,0.00000000,0.01096881,0.01929869,0.00298214,0.00242490,0.00570531,0.00777779,0.01451002
-2.76438219,0.03941031,0.00000000,0.01009746,0.01750836,0.00278032,0.00220198,0.00518632,0.00719784,0.01331162
-2.75837919,0.03599855,0.00000000,0.00929499,0.01577604,0.00260571,0.00198686,0.00468698,0.00667635,0.01219315
-2.75237619,0.03287293,0.00000000,0.00858225,0.01412108,0.00246630,0.00178210,0.00421369,0.00623085,0.01117913
-2.74637319,0.03009992,0.00000000,0.00798067,0.01255972,0.00237073,0.00158992,0.00377211,0.00587995,0.01029413
-2.74037019,0.02774575,0.00000000,0.00751259,0.01110503,0.00232854,0.00141217,0.00336713,0.00564370,0.00956308
-2.73436718,0.02587753,0.00000001,0.00720169,0.00976711,0.00235032,0.00125036,0.00300297,0.00554402,0.00901176
-2.72836418,0.02456468,0.00000001,0.00707351,0.00855323,0.00244794,0.00110572,0.00268328,0.00560520,0.00866734
-2.72236118,0.02388051,0.00000001,0.00715592,0.00746825,0.00263476,0.00097920,0.00241124,0.00585435,0.00855894
-2.71635818,0.02390378,0.00000002,0.00747968,0.00651496,0.00292581,0.00087155,0.00218974,0.00632189,0.00871824
-2.71035518,0.02472022,0.00000003,0.00807885,0.00569452,0.00333802,0.00078338,0.00202146,0.00704199,0.00918002
-2.70435218,0.02642382,0.00000004,0.00899115,0.00500696,0.00389023,0.00071519,0.00190912,0.00805291,0.00998260
-2.69834917,0.02911783,0.00000005,0.01025823,0.00445163,0.00460336,0.00066747,0.00185555,0.00939721,0.01116817
-2.69234617,0.03291524,0.00000008,0.01192568,0.00402766,0.00550029,0.00064070,0.00186389,0.01112181,0.01278293
-2.68634317,0.03793879,0.00000011,0.01404289,0.00373443,0.00660578,0.00063544,0.00193769,0.01327782,0.01487697
-2.68034017,0.04432026,0.00000015,0.01666256,0.00357193,0.00794619,0.00065231,0.00208100,0.01592020,0.01750397
-2.67433717,0.05219902,0.00000020,0.01984007,0.00354116,0.00954909,0.00069207,0.00229850,0.01910704,0.02072047
-2.66833417,0.06171989,0.00000028,0.02363239,0.00364447,0.01144278,0.00075562,0.00259554,0.02289870,0.02458498
-2.66233117,0.07303011,0.00000038,0.02809680,0.00388578,0.01365560,0.00084396,0.00297819,0.02735652,0.02915666
-2.65632816,0.08627562,0.00000052,0.03328929,0.00427087,0.01621518,0.00095823,0.00345325,0.03254141,0.03449373
-2.65032516,0.10159670,0.00000070,0.03926266,0.00480755,0.01914757,0.00109966,0.00402825,0.03851204,0.04065163
-2.64432216,0.11912301,0.00000094,0.04606447,0.00550584,0.02247622,0.00126956,0.00471148,0.04532293,0.04768094
-2.63831916,0.13896832,0.00000125,0.05373479,0.00637805,0.02622099,0.00146927,0.00551193,0.05302240,0.05562518
-2.63231616,0.16122505,0.00000164,0.06230397,0.00743896,0.03039716,0.00170013,0.00643928,0.06165041,0.06451846
-2.62631316,0.18595893,0.00000215,0.07179039,0.00870580,0.03501439,0.00196344,0.00750386,0.07123648,0.07438331
-2.62031016,0.21320408,0.00000279,0.08219839,0.01019836,0.04007584,0.00226040,0.00871667,0.08179775,0.08522857
-2.61430715,0.24295869,0.00000360,0.09351653,0.01193892,0.04557749,0.00259208,0.01008928,0.09333727,0.09704756
-2.60830415,0.27518169,0.00000461,0.10571618,0.01395224,0.05150752,0.00295940,0.01163386,0.10584273,0.10981671
-2.60230115,0.30979055,0.00000587,0.11875067,0.01626541,0.05784609,0.00336309,0.01336311,0.11928551,0.12349461
-2.59629815,0.34666054,0.00000741,0.13255497,0.01890767,0.06456528,0.00380363,0.01529020,0.13362041,0.13802168
-2.59029515,0.38562541,0.00000928,0.14704609,0.02191009,0.07162942,0.00428131,0.01742870,0.14878585,0.15332050
-2.58429215,0.42647964,0.00001155,0.16212412,0.02530512,0.07899572,0.00479617,0.01979245,0.16470478,0.16929680
-2.57828914,0.46898225,0.00001428,0.17767399,0.02912602,0.08661514,0.00534799,0.02239535,0.18128609,0.18584106
-2.57228614,0.51286184,0.00001752,0.19356782,0.03340608,0.09443359,0.00593631,0.02525113,0.19842661,0.20283079
-2.56628314,0.55782283,0.00002134,0.20966784,0.03817769,0.10239334,0.00656044,0.02837295,0.21601354,0.22013326
-2.56028014,0.60355246,0.00002581,0.22582971,0.04347117,0.11043453,0.00721941,0.03177298,0.23392716,0.23760868
-2.55427714,0.64972808,0.00003101,0.24190613,0.04931340,0.11849678,0.00791200,0.03546179,0.25204373,0.25511349
-2.54827414,0.69602453,0.00003698,0.25775049,0.05572639,0.12652084,0.00863669,0.03944770,0.27023839,0.27250382
-2.54227114,0.74212094,0.00004379,0.27322050,0.06272552,0.13444997,0.00939166,0.04373594,0.28838778,0.28963873
-2.53626813,0.78770672,0.00005151,0.28818142,0.07031789,0.14223131,0.01017467,0.04832777,0.30637244,0.30638312
-2.53026513,0.83248628,0.00006016,0.30250899,0.07850049,0.14981689,0.01098308,0.05321957,0.32407862,0.32261026
-2.52426213,0.87618240,0.00006978,0.31609166,0.08725859,0.15716433,0.01181374,0.05840185,0.34139953,0.33820359
-2.51825913,0.91853803,0.00008040,0.32883219,0.09656422,0.16423725,0.01266291,0.06385830,0.35823600,0.35305800
-2.51225613,0.95931664,0.00009201,0.34064864,0.10637500,0.17100539,0.01352617,0.06956505,0.37449648,0.36708030
-2.50625313,0.99830122,0.00010461,0.35147449,0.11663339,0.17744432,0.01439838,0.07548992,0.39009647,0.38018914
-2.50025013,1.03529248,0.00011817,0.36125833,0.12726647,0.18353511,0.01527359,0.08159207,0.40495764,0.39231437
-2.49424712,1.07010639,0.00013265,0.36996295,0.13818644,0.18926371,0.01614502,0.08782188,0.41900658,0.40339593
-2.48824412,1.10257191,0.00014799,0.37756412,0.14929180,0.19462042,0.01700508,0.09412120,0.43217369,0.41338266
-2.48224112,1.13252922,0.00016413,0.38404925,0.16046937,0.19959942,0.01784537,0.10042405,0.44439212,0.42223100
-2.47623812,1.15982922,0.00018102,0.38941608,0.17159719,0.20419850,0.01865682,0.10665775,0.45559734,0.42990397
-2.47023512,1.18433456,0.00019857,0.39367163,0.18254814,0.20841915,0.01942981,0.11274451,0.46572724,0.43637051
-2.46423212,1.20592273,0.00021676,0.39683152,0.19319437,0.21226696,0.02015438,0.11860347,0.47472315,0.44160543
-2.45822911,1.22449132,0.00023553,0.39891983,0.20341232,0.21575253,0.02082049,0.12415309,0.48253170,0.44559001
-2.45222611,1.23996532,0.00025489,0.39996953,0.21308820,0.21889276,0.02141829,0.12931387,0.48910773,0.44831334
-2.44622311,1.25230641,0.00027487,0.40002346,0.22212362,0.22171249,0.02193849,0.13401131,0.49441794,0.44977433
-2.44022011,1.26152354,0.00029556,0.39913581,0.23044127,0.22424652,0.02237268,0.13817887,0.49844530,0.44998430
-2.43421711,1.26768431,0.00031710,0.39737397,0.23799017,0.22654164,0.02271370,0.14176097,0.50119392,0.44896996
-2.42821411,1.27092619,0.00033967,0.39482053,0.24475036,0.22865871,0.02295599,0.14471569,0.50269398,0.44677659
-2.42221111,1.27146660,0.00036357,0.39157521,0.25073661,0.23067445,0.02309586,0.14701716,0.50300648,0.44347104
-2.41620810,1.26961104,0.00038913,0.38775647,0.25600092,0.23268279,0.02313175,0.14865745,0.50222725,0.43914439
-2.41020510,1.26575799,0.00041677,0.38350249,0.26063365,0.23479547,0.02306443,0.14964781,0.50048995,0.43391379
-2.40420210,1.26040011,0.00044697,0.37897145,0.26476287,0.23714184,0.02289706,0.15001918,0.49796767,0.42792335
-2.39819910,1.25412067,0.00048026,0.37434065,0.26855213,0.23986755,0.02263518,0.14982200,0.49487275,0.42134390
-2.39219610,1.24758514,0.00051721,0.36980458,0.27219632,0.24313212,0.02228664,0.14912507,0.49145467,0.41437123
-2.38619310,1.24152746,0.00055844,0.36557175,0.27591585,0.24710527,0.02186137,0.14801376,0.48799589,0.40722297
-2.38019010,1.23673142,0.00060453,0.36186034,0.27994924,0.25196209,0.02137108,0.14658736,0.48480565,0.40013408
-2.37418709,1.23400746,0.00065607,0.35889270,0.28454430,0.25787716,0.02082888,0.14495589,0.48221180,0.39335097
-2.36818409,1.23416579,0.00071356,0.35688904,0.28994831,0.26501773,0.02024884,0.14323633,0.48055099,0.38712455
-2.36218109,1.23798683,0.00077743,0.35606036,0.29639748,0.27353628,0.01964551,0.14154849,0.48015755,0.38170246
-2.35617809,1.24619022,0.00084798,0.35660105,0.30410618,0.28356278,0.01903340,0.14001074,0.48135148,0.37732078
-2.35017509,1.25940392,0.00092537,0.35868149,0.31325639,0.29519696,0.01842647,0.13873568,0.48442607,0.37419567
-2.34417209,1.27813471,0.00100955,0.36244089,0.32398789,0.30850106,0.01783763,0.13782604,0.48963574,0.37251524
-2.33816908,1.30274177,0.00110028,0.36798091,0.33638960,0.32349334,0.01727836,0.13737087,0.49718462,0.37243210
-2.33216608,1.33341447,0.00119708,0.37536012,0.35049258,0.34014289,0.01675828,0.13744230,0.50721641,0.37405693
-2.32616308,1.37015573,0.00129924,0.38458983,0.36626506,0.35836600,0.01628490,0.13809288,0.51980597,0.37745328
-2.32016008,1.41277175,0.00140580,0.39563128,0.38360984,0.37802433,0.01586343,0.13935369,0.53495314,0.38263402
-2.31415708,1.46086892,0.00151555,0.40839446,0.40236421,0.39892524,0.01549667,0.14123321,0.55257894,0.38955942
-2.30815408,1.51385804,0.00162707,0.42273859,0.42230260,0.42082427,0.01518504,0.14371702,0.57252458,0.39813698
-2.30215108,1.57096602,0.00173875,0.43847426,0.44314193,0.44342989,0.01492668,0.14676835,0.59455312,0.40822309
-2.29614807,1.63125456,0.00184882,0.45536712,0.46454951,0.46641028,0.01471765,0.15032938,0.61835394,0.41962635
-2.29014507,1.69364526,0.00195541,0.47314303,0.48615325,0.48940217,0.01455218,0.15432322,0.64354986,0.43211244
-2.28414207,1.75695014,0.00205656,0.49149444,0.50755394,0.51202125,0.01442303,0.15865656,0.66970651,0.44541037
-2.27813907,1.81990660,0.00215037,0.51008786,0.52833895,0.53387386,0.01432183,0.16322279,0.69634396,0.45921976
-2.27213607,1.88121519,0.00223497,0.52857206,0.54809705,0.55456950,0.01423948,0.16790550,0.72294988,0.47321905
-2.26613307,1.93957918,0.00230864,0.54658687,0.56643360,0.57373360,0.01416658,0.17258228,0.74899403,0.48707424
-2.26013007,1.99374421,0.00236984,0.56377219,0.58298559,0.59102021,0.01409377,0.17712853,0.77394357,0.50044789
-2.25412706,2.04253670,0.00241731,0.57977716,0.59743588,0.60612379,0.01401215,0.18142140,0.79727862,0.51300824
-2.24812406,2.08489978,0.00245008,0.59426901,0.60952612,0.61878990,0.01391357,0.18534350,0.81850778,0.52443795
-2.24212106,2.11992548,0.00246752,0.60694167,0.61906771,0.62882416,0.01379090,0.18878641,0.83718299,0.53444257
-2.23611806,2.14688226,0.00246940,0.61752365,0.62595046,0.63609918,0.01363830,0.19165387,0.85291340,0.54275822
-2.23011506,2.16523692,0.00245584,0.62578529,0.63014857,0.64055912,0.01345134,0.19386451,0.86537780,0.54915852
-2.22411206,2.17467054,0.00242740,0.63154503,0.63172360,0.64222179,0.01322712,0.19535420,0.87433539,0.55346058
-2.21810905,2.17508788,0.00238502,0.63467469,0.63082447,0.64117809,0.01296433,0.19607774,0.87963437,0.55552982
-2.21210605,2.16662008,0.00233000,0.63510352,0.62768426,0.63758888,0.01266324,0.19601007,0.88121837,0.55528364
-2.20610305,2.14962091,0.00226398,0.63282100,0.62261423,0.63167943,0.01232565,0.19514689,0.87913026,0.55269387
-2.20010005,2.12465652,0.00218892,0.62787828,0.61599494,0.62373160,0.01195478,0.19350464,0.87351339,0.54778778
-2.19409705,2.09248926,0.00210703,0.62038808,0.60826504,0.61407420,0.01155517,0.19111997,0.86461011,0.54064781
-2.18809405,2.05405610,0.00202073,0.61052314,0.59990803,0.60307167,0.01113253,0.18804854,0.85275746,0.53140985
-2.18209105,2.01044219,0.00193264,0.59851305,0.59143746,0.59111184,0.01069354,0.18436339,0.83838023,0.52026016
-2.17608804,1.96285051,0.00184545,0.58463955,0.58338099,0.57859289,0.01024571,0.18015276,0.82198138,0.50743097
-2.17008504,1.91256831,0.00176199,0.56923028,0.57626397,0.56591025,0.00979714,0.17551753,0.80412998,0.49319474
-2.16408204,1.86093133,0.00168508,0.55265117,0.57059286,0.55344375,0.00935638,0.17056826,0.78544700,0.47785738
-2.15807904,1.80928685,0.00161761,0.53529749,0.56683922,0.54154556,0.00893225,0.16542200,0.76658921,0.46175037
-2.15207604,1.75895645,0.00156243,0.51758384,0.56542450,0.53052924,0.00853359,0.16019889,0.74823159,0.44522209
-2.14607304,1.71119956,0.00152239,0.49993332,0.56670629,0.52066037,0.00816919,0.15501869,0.73104873,0.42862863
-2.14007004,1.66717891,0.00150031,0.48276619,0.57096619,0.51214895,0.00784755,0.14999736,0.71569568,0.41232418
-2.13406703,1.62792873,0.00149896,0.46648833,0.57839991,0.50514386,0.00757677,0.14524372,0.70278886,0.39665145
-2.12806403,1.59432671,0.00152108,0.45147989,0.58910965,0.49972950,0.00736442,0.14085640,0.69288766,0.38193237
-2.12206103,1.56707063,0.00156935,0.43808457,0.60309912,0.49592474,0.00721739,0.13692112,0.68647721,0.36845931
-2.11605803,1.54666030,0.00164638,0.42659978,0.62027133,0.49368404,0.00714179,0.13350838,0.68395304,0.35648719
-2.11005503,1.53338544,0.00175470,0.41726825,0.64042921,0.49290083,0.00714288,0.13067170,0.68560818,0.34622683
-2.10405203,1.52732006,0.00189671,0.41027116,0.66327921,0.49341289,0.00722493,0.12844642,0.69162316,0.33783952
-2.09804902,1.52832342,0.00207463,0.40572338,0.68843772,0.49500945,0.00739119,0.12684916,0.70205937,0.33143340
-2.09204602,1.53604776,0.00229047,0.40367071,0.71544017,0.49743994,0.00764381,0.12587785,0.71685614,0.32706140
-2.08604302,1.54995249,0.00254592,0.40408947,0.74375286,0.50042385,0.00798381,0.12551252,0.73583168,0.32472112
-2.08004002,1.56932462,0.00284231,0.40688844,0.77278684,0.50366143,0.00841106,0.12571664,0.75868800,0.32435647
-2.07403702,1.59330456,0.00318048,0.41191299,0.80191390,0.50684487,0.00892426,0.12643905,0.78501969,0.32586112
-2.06803402,1.62091675,0.00356068,0.41895137,0.83048394,0.50966960,0.00952099,0.12761639,0.81432637,0.32908358
-2.06203102,1.65110384,0.00398250,0.42774295,0.85784338,0.51184518,0.01019772,0.12917595,0.84602831,0.33383374
-2.05602801,1.68276341,0.00444474,0.43798789,0.88335397,0.51310558,0.01094989,0.13103883,0.87948488,0.33989056
-2.05002501,1.71478590,0.00494536,0.44935817,0.90641148,0.51321845,0.01177200,0.13312322,0.91401499,0.34701075
-2.04402201,1.74609237,0.00548141,0.46150930,0.92646354,0.51199309,0.01265774,0.13534778,0.94891888,0.35493795
-2.03801901,1.77567082,0.00604896,0.47409231,0.94302620,0.50928678,0.01360012,0.13763491,0.98350042,0.36341215
-2.03201601,1.80260960,0.00664315,0.48676570,0.95569833,0.50500952,0.01459163,0.13991377,1.01708909,0.37217893
-2.02601301,1.82612675,0.00725818,0.49920663,0.96417368,0.49912680,0.01562445,0.14212296,1.04906072,0.38099828
-2.02001001,1.84559426,0.00788741,0.51112107,0.96824979,0.49166042,0.01669062,0.14421279,1.07885632,0.38965247
-2.01400700,1.86055610,0.00852347,0.52225258,0.96783363,0.48268748,0.01778225,0.14614686,1.10599812,0.39795289
-2.00800400,1.87073963,0.00915839,0.53238915,0.96294368,0.47233739,0.01889170,0.14790319,1.13010227,0.40574539
-2.00200100,1.87605973,0.00978382,0.54136816,0.95370822,0.46078719,0.02001182,0.14947454,1.15088776,0.41291416
-1.99599800,1.87661561,0.01039127,0.54907902,0.94036012,0.44825529,0.02113603,0.15086807,1.16818109,0.41938374
-1.98999500,1.87268048,0.01097228,0.55546362,0.92322803,0.43499384,0.02225851,0.15210442,1.18191677,0.42511934
-1.98399200,1.86468441,0.01151876,0.56051455,0.90272454,0.42128005,0.02337425,0.15321599,1.19213344,0.43012534
-1.97798899,1.85319117,0.01202318,0.56427118,0.87933165,0.40740665,0.02447910,0.15424479,1.19896595,0.43444209
-1.97198599,1.83886993,0.01247884,0.56681389,0.85358411,0.39367200,0.02556972,0.15523979,1.20263387,0.43814114
-1.96598299,1.82246309,0.01288005,0.56825671,0.82605134,0.38036989,0.02664351,0.15625386,1.20342683,0.44131916
-1.95997999,1.80475142,0.01322236,0.56873880,0.79731859,0.36777972,0.02769845,0.15734053,1.20168745,0.44409079
-1.95397699,1.78651817,0.01350260,0.56841508,0.76796808,0.35615707,0.02873292,0.15855076,1.19779272,0.44658076
-1.94797399,1.76851348,0.01371905,0.56744660,0.73856082,0.34572516,0.02974539,0.15992962,1.19213462,0.44891566
-1.94197099,1.75142082,0.01387136,0.56599105,0.70961988,0.33666748,0.03073422,0.16151341,1.18510090,0.45121570
-1.93596798,1.73582674,0.01396056,0.56419390,0.68161566,0.32912178,0.03169731,0.16332702,1.17705701,0.45358699
-1.92996498,1.72219550,0.01398893,0.56218061,0.65495367,0.32317569,0.03263182,0.16538192,1.16832994,0.45611452
-1.92396198,1.71084959,0.01395985,0.56005038,0.62996540,0.31886416,0.03353392,0.16767476,1.15919487,0.45885646
-1.91795898,1.70195727,0.01387762,0.55787162,0.60690235,0.31616874,0.03439858,0.17018672,1.14986519,0.46183991
-1.91195598,1.69552765,0.01374718,0.55567958,0.58593367,0.31501892,0.03521943,0.17288368,1.14048649,0.46505846
-1.90595298,1.69141388,0.01357393,0.55347619,0.56714720,0.31529535,0.03598872,0.17571720,1.13113485,0.46847174
-1.89994997,1.68932436,0.01336346,0.55123212,0.55055393,0.31683499,0.03669735,0.17862641,1.12181949,0.47200707
-1.89394697,1.68884164,0.01312130,0.54889116,0.53609569,0.31943794,0.03733508,0.18154061,1.11248987,0.47556320
-1.88794397,1.68944855,0.01285277,0.54637661,0.52365561,0.32287583,0.03789076,0.18438258,1.10304679,0.47901605
-1.88194097,1.69056027,0.01256273,0.54359949,0.51307098,0.32690143,0.03835277,0.18707258,1.09335718,0.48222629
-1.87593797,1.69156132,0.01225552,0.54046811,0.50414789,0.33125915,0.03870948,0.18953266,1.08327177,0.48504846
-1.86993497,1.69184575,0.01193487,0.53689871,0.49667717,0.33569605,0.03894979,0.19169133,1.07264493,0.48734112
-1.86393197,1.69085890,0.01160384,0.53282653,0.49045078,0.33997306,0.03906373,0.19348823,1.06135567,0.48897787
-1.85792896,1.68813876,0.01126487,0.52821677,0.48527815,0.34387573,0.03904307,0.19487875,1.04932878,0.48985837
-1.85192596,1.68335511,0.01091987,0.52307500,0.48100163,0.34722431,0.03888195,0.19583815,1.03655506,0.48991912
-1.84592296,1.67634456,0.01057026,0.51745633,0.47751053,0.34988267,0.03857731,0.19636528,1.02310967,0.48914329
-1.83991996,1.66713968,0.01021712,0.51147291,0.47475298,0.35176561,0.03812945,0.19648545,1.00916738,0.48756908
-1.83391696,1.65599076,0.00986136,0.50529929,0.47274524,0.35284434,0.03754227,0.19625239,0.99501413,0.48529623
