energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.32116058,6.30941529,0.07260014,0.46433319,0.62655337,3.53415024,1.30608710,0.97730163,0.13156934,1.21656567
-0.31515758,6.34629913,0.07258377,0.46176261,0.64145933,3.55301178,1.28980945,0.98037491,0.13180528,1.24166868
-0.30915458,6.38857886,0.07249848,0.45916491,0.65713450,3.57587320,1.27419129,0.98412896,0.13207867,1.26705159
-0.30315158,6.43552747,0.07235370,0.45651380,0.67348494,3.60218219,1.25930188,0.98850179,0.13240087,1.29253791
-0.29714857,6.48632959,0.07216212,0.45378935,0.69039898,3.63130447,1.24520879,0.99342165,0.13278331,1.31795454
-0.29114557,6.54008353,0.07193915,0.45097871,0.70774928,3.66252641,1.23197560,0.99880632,0.13323689,1.34313400
-0.28514257,6.59580932,0.07170226,0.44807653,0.72539556,3.69506260,1.21966027,1.00456341,0.13377147,1.36791639
-0.27913957,6.65246293,0.07147038,0.44508529,0.74318800,3.72806853,1.20831418,1.01059174,0.13439533,1.39215120
-0.27313657,6.70895644,0.07126314,0.44201537,0.76097101,3.76065801,1.19798205,1.01678360,0.13511483,1.41569885
-0.26713357,6.76418335,0.07110025,0.43888499,0.77858730,3.79192459,1.18870262,1.02302815,0.13593422,1.43843184
-0.26113057,6.81704793,0.07100090,0.43571995,0.79588192,3.82096623,1.18051017,1.02921540,0.13685544,1.46023556
-0.25512756,6.86649713,0.07098322,0.43255319,0.81270622,3.84691176,1.17343650,1.03524083,0.13787825,1.48100854
-0.24912456,6.91155313,0.07106388,0.42942420,0.82892123,3.86894795,1.16751339,1.04101018,0.13900035,1.50066223
-0.24312156,6.95134471,0.07125777,0.42637821,0.84440063,3.88634555,1.16277516,1.04644414,0.14021763,1.51912025
-0.23711856,6.98513539,0.07157776,0.42346521,0.85903283,3.89848293,1.15926099,1.05148259,0.14152457,1.53631710
-0.23111556,7.01234652,0.07203466,0.42073878,0.87272229,3.90486580,1.15701682,1.05608802,0.14291463,1.55219636
-0.22511256,7.03257373,0.07263712,0.41825472,0.88538990,3.90514197,1.15609656,1.06024790,0.14438062,1.56670852
-0.21910955,7.04559547,0.07339168,0.41606953,0.89697247,3.89911011,1.15656222,1.06397565,0.14591512,1.57980854
-0.21310655,7.05137289,0.07430281,0.41423864,0.90742137,3.88672199,1.15848295,1.06731024,0.14751080,1.59145321
-0.20710355,7.05004076,0.07537299,0.41281460,0.91670052,3.86807794,1.16193276,1.07031409,0.14916065,1.60159865
-0.20110055,7.04188978,0.07660273,0.41184507,0.92478378,3.84341580,1.16698702,1.07306954,0.15085812,1.61019795
-0.19509755,7.02734104,0.07799055,0.41137079,0.93165203,3.81309389,1.17371765,1.07567383,0.15259709,1.61719923
-0.18909455,7.00691392,0.07953293,0.41142360,0.93729007,3.77756885,1.18218727,1.07823297,0.15437178,1.62254432
-0.18309155,6.98118923,0.08122415,0.41202444,0.94168369,3.73736963,1.19244255,1.08085459,0.15617650,1.62616817
-0.17708854,6.95076957,0.08305615,0.41318157,0.94481703,3.69306914,1.20450701,1.08364035,0.15800528,1.62799904
-0.17108554,6.91623910,0.08501822,0.41488906,0.94667038,3.64525484,1.21837368,1.08667812,0.15985148,1.62795969
-0.16508254,6.87812508,0.08709676,0.41712555,0.94721876,3.59450012,1.23399807,1.09003450,0.16170730,1.62596946
-0.15907954,6.83686327,0.08927495,0.41985346,0.94643122,3.54133791,1.25129181,1.09374805,0.16356329,1.62194724
-0.15307654,6.79276934,0.09153255,0.42301871,0.94427107,3.48623775,1.27011755,1.09782356,0.16540795,1.61581525
-0.14707354,6.74601781,0.09384566,0.42655094,0.94069693,3.42958776,1.29028530,1.10222789,0.16722730,1.60750344
-0.14107054,6.69662992,0.09618665,0.43036440,0.93566469,3.37168203,1.31155081,1.10688749,0.16900466,1.59695443
-0.13506753,6.64447115,0.09852419,0.43435936,0.92913024,3.31271428,1.33361613,1.11168794,0.17072053,1.58412863
-0.12906453,6.58925864,0.10082349,0.43842420,0.92105284,3.25277776,1.35613258,1.11647551,0.17235263,1.56900933
-0.12306153,6.53057825,0.10304674,0.44243809,0.91139899,3.19187132,1.37870625,1.12106092,0.17387614,1.55160766
-0.11705853,6.46791049,0.10515367,0.44627408,0.90014655,3.12991111,1.40090590,1.12522496,0.17526415,1.53196687
-0.11105553,6.40066391,0.10710244,0.44980275,0.88728899,3.06674712,1.42227321,1.12872603,0.17648826,1.51016595
-0.10505253,6.32821433,0.10885064,0.45289605,0.87283946,3.00218348,1.44233503,1.13130916,0.17751933,1.48632224
-0.09904952,6.24994784,0.11035651,0.45543136,0.85683443,2.93600135,1.46061714,1.13271612,0.17832845,1.46059286
-0.09304652,6.16530526,0.11158025,0.45729557,0.83933681,2.86798294,1.47665912,1.13269628,0.17888789,1.43317483
-0.08704352,6.07382583,0.11248545,0.45838903,0.82043821,2.79793542,1.49002966,1.13101768,0.17917218,1.40430379
-0.08104052,5.97518765,0.11304049,0.45862909,0.80026025,2.72571329,1.50034158,1.12747773,0.17915918,1.37425122
-0.07503752,5.86924279,0.11321995,0.45795329,0.77895480,2.65123799,1.50726600,1.12191322,0.17883102,1.34332036
-0.06903452,5.75604519,0.11300585,0.45632190,0.75670309,2.57451378,1.51054486,1.11420892,0.17817501,1.31184062
-0.06303152,5.63586970,0.11238875,0.45371963,0.73371354,2.49563907,1.51000119,1.10430460,0.17718433,1.28016091
-0.05702851,5.50922144,0.11136858,0.45015668,0.71021851,2.41481256,1.50554671,1.09219989,0.17585857,1.24864192
-0.05102551,5.37683460,0.10995518,0.44566877,0.68647000,2.33233413,1.49718611,1.07795693,0.17420398,1.21764765
-0.04502251,5.23966105,0.10816850,0.44031633,0.66273436,2.24860041,1.48501797,1.06170054,0.17223352,1.18753645
-0.03901951,5.09884900,0.10603847,0.43418287,0.63928630,2.16409542,1.46923212,1.04361593,0.16996659,1.15865200
-0.03301651,4.95571291,0.10360446,0.42737246,0.61640241,2.07937688,1.45010354,1.02394409,0.16742862,1.13131446
-0.02701351,4.81169617,0.10091441,0.42000657,0.59435440,1.99505903,1.42798307,1.00297493,0.16465030,1.10581213
-0.02101051,4.66832823,0.09802365,0.41222037,0.57340235,1.91179285,1.40328533,0.98103868,0.16166676,1.08239419
-0.01500750,4.52717840,0.09499337,0.40415861,0.55378832,1.83024483,1.37647453,0.95849576,0.15851648,1.06126445
-0.00900450,4.38980845,0.09188896,0.39597129,0.53573043,1.75107540,1.34804862,0.93572564,0.15524022,1.04257678
-0.00300150,4.25772620,0.08877809,0.38780926,0.51941783,1.67491794,1.31852283,0.91311521,0.15187979,1.02643206
0.00300150,4.13234205,0.08572879,0.37982002,0.50500660,1.60235953,1.28841305,0.89104710,0.14847696,1.01287711
0.00900450,4.01493038,0.08280747,0.37214373,0.49261682,1.53392408,1.25822006,0.86988847,0.14507231,1.00190538
0.01500750,3.90659716,0.08007701,0.36490975,0.48233088,1.47005864,1.22841507,0.84998063,0.14170430,0.99345950
0.02101051,3.80825487,0.07759503,0.35823362,0.47419303,1.41112317,1.19942731,0.83162999,0.13840841,0.98743551
0.02701351,3.72060531,0.07541231,0.35221469,0.46821021,1.35738408,1.17163402,0.81510053,0.13521649,0.98368858
0.03301651,3.64413052,0.07357152,0.34693442,0.46435398,1.30901144,1.14535316,0.80060805,0.13215628,0.98203992
0.03901951,3.57909157,0.07210624,0.34245526,0.46256352,1.26607984,1.12083900,0.78831629,0.12925116,0.98228449
0.04502251,3.52553457,0.07104024,0.33882025,0.46274939,1.22857227,1.09828045,0.77833503,0.12652007,0.98419926
0.05102551,3.48330302,0.07038721,0.33605311,0.46479796,1.19638680,1.07780217,0.77071997,0.12397761,0.98755147
0.05702851,3.45205551,0.07015077,0.33415891,0.46857624,1.16934527,1.05946795,0.76547444,0.12163433,0.99210662
0.06303152,3.43128730,0.07032477,0.33312510,0.47393679,1.14720362,1.04328613,0.76255260,0.11949713,0.99763577
0.06903452,3.42035482,0.07089397,0.33292295,0.48072269,1.12966298,1.02921651,0.76186400,0.11756976,1.00392189
0.07503752,3.41850157,0.07183490,0.33350926,0.48877211,1.11638119,1.01717835,0.76327915,0.11585349,1.01076501
0.08104052,3.42488460,0.07311703,0.33482826,0.49792261,1.10698421,1.00705891,0.76663596,0.11434768,1.01798600
0.08704352,3.43860041,0.07470399,0.33681365,0.50801469,1.10107689,0.99872212,0.77174654,0.11305046,1.02542892
0.09304652,3.45870973,0.07655498,0.33939080,0.51889480,1.09825304,0.99201701,0.77840442,0.11195943,1.03296197
0.09904952,3.48426044,0.07862623,0.34247901,0.53041760,1.09810443,0.98678555,0.78639158,0.11107221,1.04047712
0.10505253,3.51430852,0.08087245,0.34599385,0.54244748,1.10022868,0.98286961,0.79548539,0.11038704,1.04788857
0.11105553,3.54793668,0.08324818,0.34984958,0.55485937,1.10423610,0.98011705,0.80546510,0.10990321,1.05513029
0.11705853,3.58427087,0.08570916,0.35396164,0.56753891,1.10975540,0.97838671,0.81611777,0.10962150,1.06215291
0.12306153,3.62249460,0.08821345,0.35824923,0.58038208,1.11643858,0.97755242,0.82724359,0.10954442,1.06892017
0.12906453,3.66186142,0.09072247,0.36263795,0.59329435,1.12396486,0.97750602,0.83866039,0.10967637,1.07540534
0.13506753,3.70170567,0.09320179,0.36706257,0.60618946,1.13204409,0.97815965,0.85020751,0.11002375,1.08158766
0.14107054,3.74145183,0.09562179,0.37146974,0.61898807,1.14041947,0.97944735,0.86174878,0.11059487,1.08744935
0.14707354,3.78062249,0.09795805,0.37582080,0.63161621,1.14886988,0.98132622,0.87317481,0.11139985,1.09297300
0.15307654,3.81884531,0.10019159,0.38009449,0.64400385,1.15721187,0.98377721,0.88440458,0.11245036,1.09813982
0.15907954,3.85585877,0.10230893,0.38428956,0.65608353,1.16530123,0.98680583,0.89538632,0.11375932,1.10292859
0.16508254,3.89151694,0.10430195,0.38842714,0.66778933,1.17303428,0.99044279,0.90609780,0.11534059,1.10731551
0.17108554,3.92579298,0.10616768,0.39255279,0.67905602,1.18034878,0.99474464,0.91654615,0.11720856,1.11127472
0.17708854,3.95878135,0.10790789,0.39673805,0.68981875,1.18722448,0.99979441,0.92676708,0.11937776,1.11477964
0.18309155,3.99069835,0.10952867,0.40108149,0.70001302,1.19368309,1.00570225,0.93682378,0.12186247,1.11780485
0.18909455,4.02188086,0.11103998,0.40570896,0.70957524,1.19978781,1.01260584,0.94680532,0.12467641,1.12032840
0.19509755,4.05278276,0.11245510,0.41077303,0.71844357,1.20564208,1.02067048,0.95682472,0.12783237,1.12233442
0.20110055,4.08396886,0.11379012,0.41645143,0.72655936,1.21138764,1.03008865,0.96701658,0.13134196,1.12381573
0.20710355,4.11610580,0.11506346,0.42294442,0.73386872,1.21720172,1.04107861,0.97753430,0.13521538,1.12477648
0.21310655,4.14994976,0.11629539,0.43047105,0.74032456,1.22329327,1.05388209,0.98854681,0.13946123,1.12523429
0.21910955,4.18633059,0.11750759,0.43926420,0.74588866,1.22989823,1.06876048,1.00023476,0.14408635,1.12522212
0.22511256,4.22613226,0.11872271,0.44956448,0.75053379,1.23727366,1.08598960,1.01278622,0.14909566,1.12478933
0.23111556,4.27026958,0.11996395,0.46161297,0.75424576,1.24569092,1.10585267,1.02639171,0.15449196,1.12400211
0.23711856,4.31966132,0.12125470,0.47564310,0.75702514,1.25542772,1.12863163,1.04123865,0.16027578,1.12294296
0.24312156,4.37520007,0.12261804,0.49187160,0.75888866,1.26675936,1.15459678,1.05750525,0.16644504,1.12170933
0.24912456,4.43771952,0.12407636,0.51048907,0.75986997,1.27994904,1.18399488,1.07535390,0.17299476,1.12041129
0.25512756,4.50795983,0.12565083,0.53165020,0.76001981,1.29523766,1.21703621,1.09492427,0.17991662,1.11916835
0.26113057,4.58653233,0.12736092,0.55546427,0.75940544,1.31283341,1.25388089,1.11632621,0.18719845,1.11810551
0.26713357,4.67388482,0.12922376,0.58198617,0.75810926,1.33290123,1.29462512,1.13963281,0.19482368,1.11734855
0.27313657,4.77026898,0.13125361,0.61120845,0.75622672,1.35555293,1.33928810,1.16487386,0.20277077,1.11701905
0.27913957,4.87571154,0.13346120,0.64305483,0.75386348,1.38083811,1.38780029,1.19203010,0.21101260,1.11722900
0.28514257,4.98999089,0.13585313,0.67737566,0.75113199,1.40873653,1.43999375,1.22102864,0.21951598,1.11807553
0.29114557,5.11262080,0.13843131,0.71394558,0.74814765,1.43915233,1.49559547,1.25173981,0.22824122,1.11963601
0.29714857,5.24284262,0.14119244,0.75246382,0.74502467,1.47191061,1.55422423,1.28397587,0.23714192,1.12196366
0.30315158,5.37962721,0.14412767,0.79255727,0.74187199,1.50675659,1.61539146,1.31749176,0.24616497,1.12508412
0.30915458,5.52168730,0.14722232,0.83378649,0.73878932,1.54335786,1.67850659,1.35198802,0.25525081,1.12899310
0.31515758,5.66750052,0.15045583,0.87565443,0.73586372,1.58130963,1.74288689,1.38711612,0.26433401,1.13365541
0.32116058,5.81534291,0.15380190,0.91761794,0.73316672,1.62014312,1.80777169,1.42248578,0.27334414,1.13900537
0.32716358,5.96333183,0.15722885,0.95910149,0.73075234,1.65933681,1.87234058,1.45767443,0.28220697,1.14494871
0.33316658,6.10947690,0.16070016,0.99951273,0.72865608,1.69833030,1.93573494,1.49223821,0.29084591,1.15136586
0.33916958,6.25173691,0.16417522,1.03825925,0.72689479,1.73654014,1.99708195,1.52572416,0.29918366,1.15811662
0.34517259,6.38808007,0.16761029,1.07476594,0.72546771,1.77337706,2.05551992,1.55768297,0.30714399,1.16504572
0.35117559,6.51654497,0.17095953,1.10849201,0.72435826,1.80826380,2.11022393,1.58768174,0.31465357,1.17198918
0.35717859,6.63529923,0.17417617,1.13894709,0.72353675,1.84065265,2.16043038,1.61531611,0.32164373,1.17878105
0.36318159,6.74269279,0.17721368,1.16570563,0.72296359,1.87004194,2.20545932,1.64022103,0.32805203,1.18526000
0.36918459,6.83730330,0.18002693,1.18841881,0.72259288,1.89599056,2.24473347,1.66207977,0.33382361,1.19127556
0.37518759,6.91797134,0.18257328,1.20682356,0.72237609,1.91812991,2.27779296,1.68063064,0.33891218,1.19669343
0.38119060,6.98382358,0.18481353,1.22074822,0.72226558,1.93617250,2.30430512,1.69567110,0.34328064,1.20139959
0.38719360,7.03428309,0.18671274,1.23011460,0.72221764,1.94991708,2.32406893,1.70705918,0.34690120,1.20530305
0.39319660,7.06906642,0.18824079,1.23493642,0.72219499,1.95924986,2.33701392,1.71471218,0.34975518,1.20833693
0.39919960,7.08816821,0.18937284,1.23531424,0.72216842,1.96414207,2.34319396,1.71860295,0.35183233,1.21045789
0.40520260,7.09183446,0.19008953,1.23142733,0.72211755,1.96464396,2.34277627,1.71875397,0.35312989,1.21164399
0.41120560,7.08052667,0.19037698,1.22352284,0.72203067,1.96087593,2.33602646,1.71522996,0.35365131,1.21189124
0.41720860,7.05487944,0.19022671,1.21190302,0.72190375,1.95301722,2.32329073,1.70812930,0.35340494,1.21120892
0.42321161,7.01565429,0.18963540,1.19691113,0.72173861,1.94129315,2.30497625,1.69757532,0.35240264,1.20961432
0.42921461,6.96369304,0.18860458,1.17891691,0.72154056,1.92596164,2.28153092,1.68370771,0.35065847,1.20712707
0.43521761,6.89987363,0.18714036,1.15830232,0.72131565,1.90729999,2.25342379,1.66667495,0.34818761,1.20376375
0.44122061,6.82507119,0.18525312,1.13544827,0.72106776,1.88559261,2.22112717,1.64662816,0.34500558,1.19953301
0.44722361,6.74012679,0.18295727,1.11072299,0.72079582,1.86112058,2.18510137,1.62371680,0.34112781,1.19443176
0.45322661,6.64582537,0.18027113,1.08447263,0.72049143,1.83415353,2.14578275,1.59808641,0.33656964,1.18844270
0.45922961,6.54288411,0.17721690,1.05701423,0.72013706,1.80494423,2.10357570,1.56987854,0.33134668,1.18153342
0.46523262,6.43195119,0.17382069,1.02863150,0.71970490,1.77372603,2.05884844,1.53923269,0.32547556,1.17365720
0.47123562,6.31361468,0.17011268,0.99957320,0.71915676,1.74071328,2.01193287,1.50629005,0.31897508,1.16475555
0.47723862,6.18842009,0.16612727,0.97005412,0.71844476,1.70610419,1.96312792,1.47119859,0.31186745,1.15476234
0.48324162,6.05689484,0.16190328,0.94025826,0.71751296,1.67008602,1.91270579,1.43411903,0.30417975,1.14360924
0.48924462,5.91957738,0.15748414,0.91034380,0.71629988,1.63284183,1.86092058,1.39523104,0.29594536,1.13123229
0.49524762,5.77704817,0.15291785,0.88044939,0.71474167,1.59455811,1.80801818,1.35473915,0.28720529,1.11757898
0.50125063,5.62996018,0.14825696,0.85070117,0.71277576,1.55543271,1.75424669,1.31287768,0.27800920,1.10261554
0.50725363,5.47906591,0.14355824,0.82121990,0.71034488,1.51568221,1.69986636,1.26991432,0.26841613,1.08633401
0.51325663,5.32523888,0.13888222,0.79212775,0.70740099,1.47554814,1.64515838,1.22615172,0.25849485,1.06875836
0.51925963,5.16948767,0.13429238,0.76355421,0.70390907,1.43530142,1.59043159,1.18192705,0.24832357,1.04994959
0.52526263,5.01296084,0.12985418,0.73564063,0.69985045,1.39524460,1.53602684,1.13760914,0.23798935,1.03000913
0.53126563,4.85694242,0.12563385,0.70854331,0.69522536,1.35571171,1.48231839,1.09359345,0.22758684,1.00908055
0.53726863,4.70283733,0.12169691,0.68243472,0.69005473,1.31706539,1.42971239,1.05029478,0.21721666,0.98734917
0.54327164,4.55214772,0.11810664,0.65750294,0.68438092,1.27969162,1.37864236,1.00813829,0.20698339,0.96503966
0.54927464,4.40644086,0.11492240,0.63394940,0.67826744,1.24399207,1.32956198,0.96754905,0.19699321,0.94241163
0.55527764,4.26731053,0.11219792,0.61198490,0.67179758,1.21037453,1.28293555,0.92894077,0.18735140,0.91975347
0.56128064,4.13633366,0.10997975,0.59182443,0.66507206,1.17924194,1.23922665,0.89270414,0.17815975,0.89737447
0.56728364,4.01502447,0.10830572,0.57368086,0.65820577,1.15098047,1.19888558,0.85919562,0.16951399,0.87559590
0.57328664,3.90478850,0.10720375,0.55775800,0.65132382,1.12594743,1.16233636,0.82872692,0.16150140,0.85474116
0.57928964,3.80687882,0.10669089,0.54424345,0.64455705,1.10445945,1.12996381,0.80155598,0.15419872,0.83512567
0.58529265,3.72235654,0.10677269,0.53330147,0.63803728,1.08678168,1.10210151,0.77787982,0.14767030,0.81704680
0.59129565,3.65205759,0.10744300,0.52506643,0.63189253,1.07311848,1.07902113,0.75782944,0.14196675,0.80077443
0.59729865,3.59656725,0.10868417,0.51963693,0.62624249,1.06360609,1.06092370,0.74146730,0.13712405,0.78654256
0.60330165,3.55620357,0.11046764,0.51707115,0.62119445,1.05830755,1.04793315,0.72878715,0.13316308,0.77454222
0.60930465,3.53101037,0.11275492,0.51738339,0.61683982,1.05721021,1.04009247,0.71971646,0.13008972,0.76491614
0.61530765,3.52075997,0.11549891,0.52054209,0.61325165,1.06022582,1.03736253,0.71412109,0.12789531,0.75775539
0.62131066,3.52496538,0.11864558,0.52646934,0.61048289,1.06719325,1.03962361,0.71181209,0.12655764,0.75309795
0.62731366,3.54290129,0.12213577,0.53504196,0.60856585,1.07788369,1.04667966,0.71255422,0.12604226,0.75092952
0.63331666,3.57363279,0.12590725,0.54609407,0.60751250,1.09200793,1.05826474,0.71607575,0.12630412,0.75118626
0.63931966,3.61605045,0.12989673,0.55942101,0.60731588,1.10922566,1.07405174,0.72207914,0.12728946,0.75375941
0.64532266,3.66891019,0.13404195,0.57478452,0.60795228,1.12915608,1.09366263,0.73025221,0.12893786,0.75850158
0.65132566,3.73087628,0.13828360,0.59191894,0.60938411,1.15138957,1.11667999,0.74027911,0.13118438,0.76523432
0.65732866,3.80056563,0.14256707,0.61053826,0.61156341,1.17549977,1.14265933,0.75185094,0.13396175,0.77375665
0.66333167,3.87659166,0.14684401,0.63034367,0.61443555,1.20105582,1.17114165,0.76467543,0.13720243,0.78385408
0.66933467,3.95760612,0.15107348,0.65103144,0.61794320,1.22763399,1.20166575,0.77848548,0.14084065,0.79530782
0.67533767,4.04233730,0.15522291,0.67230082,0.62203013,1.25482854,1.23378000,0.79304620,0.14481415,0.80790357
0.68134067,4.12962331,0.15926857,0.69386168,0.62664470,1.28226132,1.26705290,0.80816040,0.14906577,0.82143971
0.68734367,4.21843949,0.16319576,0.71544156,0.63174300,1.30958976,1.30108233,0.82367231,0.15354465,0.83573428
0.69334667,4.30791891,0.16699866,0.73679211,0.63729130,1.33651317,1.33550304,0.83946949,0.15820722,0.85063064
0.69934967,4.39736557,0.17067980,0.75769434,0.64326776,1.36277701,1.36999225,0.85548311,0.16301771,0.86600150
0.70535268,4.48626006,0.17424930,0.77796292,0.64966346,1.38817521,1.40427323,0.87168640,0.16794834,0.88175107
0.71135568,4.57425761,0.17772381,0.79744902,0.65648243,1.41255048,1.43811673,0.88809163,0.17297917,0.89781542
0.71735868,4.66117884,0.18112533,0.81604185,0.66374093,1.43579273,1.47134046,0.90474575,0.17809750,0.91416095
0.72336168,4.74699391,0.18447985,0.83366879,0.67146590,1.45783566,1.50380659,0.92172471,0.18329700,0.93078108
0.72936468,4.83180066,0.18781592,0.85029408,0.67969258,1.47865197,1.53541751,0.93912686,0.18857647,0.94769140
0.73536768,4.91579796,0.19116322,0.86591630,0.68846158,1.49824720,1.56611021,0.95706563,0.19393847,0.96492355
0.74137069,4.99925531,0.19455117,0.88056464,0.69781531,1.51665269,1.59584944,0.97566164,0.19938761,0.98251812
0.74737369,5.08248010,0.19800757,0.89429422,0.70779406,1.53391796,1.62462013,0.99503458,0.20492890,1.00051694
0.75337669,5.16578397,0.20155741,0.90718070,0.71843184,1.55010295,1.65241939,1.01529511,0.21056595,1.01895524
0.75937969,5.24944966,0.20522179,0.91931436,0.72975219,1.56527031,1.67924862,1.03653700,0.21629932,1.03785411
0.76538269,5.33369983,0.20901704,0.93079406,0.74176411,1.57947831,1.70510590,1.05882982,0.22212501,1.05721354
0.77138569,5.41866932,0.21295404,0.94172120,0.75445832,1.59277461,1.72997925,1.08221236,0.22803319,1.07700665
0.77738869,5.50438186,0.21703764,0.95219402,0.76780416,1.60519106,1.75384098,1.10668707,0.23400719,1.09717519
0.78339170,5.59073248,0.22126634,0.96230248,0.78174707,1.61673999,1.77664332,1.13221569,0.24002298,1.11762682
0.78939470,5.67747622,0.22563216,0.97212387,0.79620701,1.62741190,1.79831573,1.15871628,0.24604890,1.13823421
0.79539770,5.76422379,0.23012061,0.98171927,0.81107799,1.63717486,1.81876374,1.18606165,0.25204594,1.15883599
0.80140070,5.85044419,0.23471084,0.99113104,0.82622853,1.64597535,1.83786955,1.21407949,0.25796838,1.17923978
0.80740370,5.93547421,0.23937593,1.00038128,0.84150344,1.65374075,1.85549414,1.24255401,0.26376477,1.19922686
0.81340670,6.01853436,0.24408322,1.00947121,0.85672666,1.66038306,1.87148091,1.27122916,0.26937937,1.21855860
0.81940970,6.09875028,0.24879486,1.01838157,0.87170526,1.66580377,1.88566050,1.29981335,0.27475371,1.23698402
0.82541271,6.17517880,0.25346831,1.02707372,0.88623438,1.66989951,1.89785648,1.32798546,0.27982842,1.25424842
0.83141571,6.24683720,0.25805697,1.03549145,0.90010300,1.67256826,1.90789178,1.35540193,0.28454511,1.27010246
0.83741871,6.31273443,0.26251085,1.04356325,0.91310035,1.67371559,1.91559531,1.38170476,0.28884824,1.28431130
0.84342171,6.37190290,0.26677731,1.05120500,0.92502259,1.67326086,1.92080852,1.40653008,0.29268694,1.29666342
0.84942471,6.42342936,0.27080187,1.05832284,0.93567966,1.67114276,1.92339169,1.42951696,0.29601650,1.30697865
0.85542771,6.46648371,0.27452898,1.06481615,0.94490185,1.66732418,1.92322953,1.45031627,0.29879979,1.31511503
0.86143072,6.50034464,0.27790296,1.07058048,0.95254594,1.66179599,1.92023596,1.46859918,0.30100819,1.32097426
0.86743372,6.52442120,0.28086897,1.07551046,0.95850052,1.65457974,1.91435795,1.48406515,0.30262229,1.32450549
0.87343672,6.53826981,0.28337393,1.07950261,0.96269041,1.64572907,1.90557831,1.49644910,0.30363218,1.32570739
0.87943972,6.54160635,0.28536765,1.08245792,0.96507987,1.63532988,1.89391745,1.50552759,0.30403740,1.32462834
0.88544272,6.53431327,0.28680386,1.08428443,0.96567455,1.62349936,1.87943408,1.51112389,0.30384657,1.32136504
0.89144572,6.51644197,0.28764136,1.08489965,0.96452211,1.61038389,1.86222509,1.51311190,0.30307677,1.31605947
0.89744872,6.48821075,0.28784512,1.08423286,0.96171147,1.59615612,1.84242454,1.51141870,0.30175265,1.30889460
0.90345173,6.44999901,0.28738736,1.08222738,0.95737076,1.58101127,1.82020204,1.50602603,0.29990544,1.30008903
0.90945473,6.40233803,0.28624859,1.07884271,0.95166410,1.56516296,1.79576056,1.49697039,0.29757186,1.28989081
0.91545773,6.34589930,0.28441856,1.07405660,0.94478733,1.54883870,1.76933382,1.48434209,0.29479294,1.27857093
0.92146073,6.28148061,0.28189705,1.06786684,0.93696289,1.53227528,1.74118327,1.46828318,0.29161299,1.26641648
0.92746373,6.20999062,0.27869448,1.06029289,0.92843400,1.51571414,1.71159486,1.44898444,0.28807852,1.25372397
0.93346673,6.13243226,0.27483236,1.05137707,0.91945848,1.49939691,1.68087539,1.42668146,0.28423731,1.24079283
0.93946973,6.04988520,0.27034341,1.04118530,0.91030220,1.48356102,1.64934859,1.40164999,0.28013766,1.22791930
0.94547274,5.96348746,0.26527145,1.02980720,0.90123262,1.46843570,1.61735095,1.37420052,0.27582766,1.21539076
0.95147574,5.87441647,0.25967095,1.01735548,0.89251235,1.45423809,1.58522699,1.34467242,0.27135471,1.20348048
0.95747874,5.78386943,0.25360633,1.00396452,0.88439304,1.44116961,1.55332432,1.31342754,0.26676505,1.19244287
0.96348174,5.69304296,0.24715086,0.98978809,0.87710971,1.42941251,1.52198823,1.28084347,0.26210344,1.18250905
0.96948474,5.60311235,0.24038529,0.97499615,0.87087549,1.41912656,1.49155590,1.24730661,0.25741293,1.17388282
0.97548774,5.51521032,0.23339629,0.95977091,0.86587709,1.41044597,1.46235046,1.21320515,0.25273460,1.16673687
0.98149075,5.43040573,0.22627453,0.94430211,0.86227081,1.40347642,1.43467485,1.17892206,0.24810747,1.16120931
0.98749375,5.34968255,0.21911269,0.92878178,0.86017934,1.39829233,1.40880588,1.14482837,0.24356826,1.15740043
0.99349675,5.27391982,0.21200333,0.91339866,0.85968923,1.39493447,1.38498849,1.11127679,0.23915127,1.15536997
0.99949975,5.20387305,0.20503670,0.89833261,0.86084923,1.39340793,1.36343080,1.07859587,0.23488823,1.15513476
1.00550275,5.14015813,0.19829866,0.88374918,0.86366931,1.39368073,1.34429985,1.04708494,0.23080810,1.15666706
1.01150575,5.08323835,0.19186863,0.86979477,0.86812066,1.39568305,1.32771869,1.01700991,0.22693695,1.15989379
1.01750875,5.03341551,0.18581781,0.85659261,0.87413642,1.39930736,1.31376476,0.98860005,0.22329780,1.16469678
1.02351176,4.99082573,0.18020765,0.84423975,0.88161338,1.40440957,1.30246991,0.96204593,0.21991051,1.17091431
1.02951476,4.95544067,0.17508857,0.83280540,0.89041447,1.41081123,1.29382214,0.93749858,0.21679168,1.17834402
1.03551776,4.92707441,0.17049919,0.82233061,0.90037218,1.41830300,1.28776896,0.91506982,0.21395466,1.18674739
1.04152076,4.90539612,0.16646578,0.81282943,0.91129275,1.42664916,1.28422250,0.89483379,0.21140953,1.19585576
1.04752376,4.88994828,0.16300226,0.80429145,0.92296121,1.43559344,1.28306596,0.87682959,0.20916323,1.20537785
1.05352676,4.88016988,0.16011051,0.79668557,0.93514696,1.44486567,1.28416120,0.86106485,0.20721971,1.21500851
1.05952976,4.87542363,0.15778110,0.78996489,0.94761000,1.45418936,1.28735701,0.84752011,0.20558010,1.22443861
