energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.14857429,7.85464412,1.40692957,0.44059655,0.06038696,1.17560548,1.44203371,2.05921665,0.12547820,3.13459303
-3.14257129,7.97311726,1.40203743,0.44330211,0.06166339,1.17848823,1.47114599,2.11756641,0.12572508,3.19374313
-3.13656828,8.08595946,1.39753012,0.44592662,0.06310725,1.18223422,1.49877987,2.17212654,0.12586659,3.24906142
-3.13056528,8.19107477,1.39333987,0.44836533,0.06465545,1.18658192,1.52461905,2.22207038,0.12586541,3.29987018
-3.12456228,8.28624575,1.38935995,0.45050491,0.06624585,1.19122888,1.54830896,2.26659178,0.12568484,3.34543453
-3.11855928,8.36917906,1.38544409,0.45222602,0.06781892,1.19583793,1.56946189,2.30492439,0.12528976,3.38497452
-3.11255628,8.43755984,1.38140791,0.45340636,0.06931926,1.20004507,1.58766454,2.33636163,0.12464759,3.41768186
-3.10655328,8.48911325,1.37703232,0.45392417,0.07069695,1.20346885,1.60248818,2.36027655,0.12372931,3.44274069
-3.10055028,8.52167124,1.37206901,0.45366202,0.07190864,1.20572101,1.61350095,2.37614087,0.12251044,3.45935193
-3.09454727,8.53324187,1.36624781,0.45251074,0.07291857,1.20641792,1.62028191,2.38354237,0.12097189,3.46676013
-3.08854427,8.52207840,1.35928559,0.45037335,0.07369926,1.20519246,1.62243650,2.38219989,0.11910072,3.46428179
-3.08254127,8.48674529,1.35089643,0.44716877,0.07423204,1.20170572,1.61961245,2.37197538,0.11689069,3.45133388
-3.07653827,8.42617820,1.34080267,0.44283517,0.07450738,1.19565820,1.61151579,2.35288240,0.11434266,3.42746128
-3.07053527,8.33973549,1.32874620,0.43733284,0.07452501,1.18679995,1.59792584,2.32509083,0.11146463,3.39236180
-3.06453227,8.22723903,1.31449971,0.43064634,0.07429387,1.17493928,1.57870886,2.28892780,0.10827170,3.34590771
-3.05852926,8.08900267,1.29787725,0.42278602,0.07383187,1.15994977,1.55382923,2.24487462,0.10478564,3.28816254
-3.05252626,7.92584728,1.27874384,0.41378873,0.07316553,1.14177525,1.52335796,2.19356037,0.10103432,3.21939253
-3.04652326,7.73910187,1.25702362,0.40371768,0.07232943,1.12043276,1.48747781,2.13575224,0.09705095,3.14007193
-3.04052026,7.53059086,1.23270615,0.39266155,0.07136556,1.09601320,1.44648477,2.07234340,0.09287313,3.05088192
-3.03451726,7.30260793,1.20585084,0.38073288,0.07032251,1.06867995,1.40078571,2.00433873,0.08854179,2.95270314
-3.02851426,7.05787768,1.17658901,0.36806574,0.06925455,1.03866536,1.35089225,1.93283921,0.08410011,2.84660186
-3.02251126,6.79950610,1.14512365,0.35481279,0.06822058,1.00626537,1.29741093,1.85902539,0.07959240,2.73381038
-3.01650825,6.53092158,1.11172679,0.34114190,0.06728295,0.97183236,1.24103014,1.78414028,0.07506298,2.61570227
-3.01050525,6.25580791,1.07673442,0.32723228,0.06650612,0.93576654,1.18250408,1.70947214,0.07055521,2.49376322
-3.00450225,5.97803111,1.04053918,0.31327041,0.06595522,0.89850609,1.12263448,1.63633720,0.06611055,2.36955848
-2.99849925,5.70156158,1.00358089,0.29944564,0.06569452,0.86051633,1.06225069,1.56606230,0.06176775,2.24469797
-2.99249625,5.43039327,0.96633514,0.28594582,0.06578568,0.82227813,1.00218873,1.49996745,0.05756223,2.12079993
-2.98649325,5.16846147,0.92930037,0.27295282,0.06628603,0.78427600,0.94327019,1.43934803,0.05352553,1.99945439
-2.98049025,4.91956061,0.89298374,0.26063821,0.06724671,0.74698596,0.88628154,1.38545640,0.04968494,1.88218725
-2.97448724,4.68726366,0.85788618,0.24915907,0.06871084,0.71086376,0.83195456,1.33948265,0.04606328,1.77042617
-2.96848424,4.47484459,0.82448728,0.23865416,0.07071173,0.67633348,0.78094847,1.30253439,0.04267878,1.66546884
-2.96248124,4.28520549,0.79323045,0.22924040,0.07327119,0.64377712,0.73383437,1.27561546,0.03954506,1.56845469
-2.95647824,4.12080993,0.76450890,0.22100992,0.07639806,0.61352533,0.69108222,1.25960371,0.03667123,1.48034053
-2.95047524,3.98362419,0.73865317,0.21402763,0.08008697,0.58584967,0.65305092,1.25522813,0.03406211,1.40188074
-2.94447224,3.87506823,0.71592057,0.20832957,0.08431755,0.56095671,0.61998151,1.26304591,0.03171841,1.33361246
-2.93846923,3.79597782,0.69648717,0.20392196,0.08905396,0.53898417,0.59199380,1.28342017,0.02963713,1.27584614
-2.93246623,3.74657987,0.68044274,0.20078119,0.09424503,0.51999941,0.56908629,1.31649934,0.02781191,1.22866167
-2.92646323,3.72648209,0.66778887,0.19885463,0.09982492,0.50400030,0.55113944,1.36219925,0.02623347,1.19191015
-2.92046023,3.73467834,0.65844055,0.19806247,0.10571436,0.49091850,0.53792204,1.42018924,0.02489010,1.16522136
-2.91445723,3.76957056,0.65223125,0.19830041,0.11182253,0.48062528,0.52910053,1.48988339,0.02376817,1.14801676
-2.90845423,3.82900753,0.64892123,0.19944326,0.11804944,0.47293939,0.52425093,1.57043823,0.02285272,1.13952771
-2.90245123,3.91034021,0.64820891,0.20134931,0.12428886,0.46763704,0.52287291,1.66075776,0.02212803,1.13881856
-2.89644822,4.01049290,0.64974481,0.20386533,0.13043162,0.46446336,0.52440574,1.75950659,0.02157821,1.14481398
-2.89044522,4.12604838,0.65314737,0.20683205,0.13636922,0.46314495,0.52824554,1.86513168,0.02118781,1.15632983
-2.88444222,4.25334496,0.65802004,0.21008992,0.14199754,0.46340295,0.53376328,1.97589263,0.02094236,1.17210685
-2.87843922,4.38858222,0.66396870,0.21348487,0.14722050,0.46496608,0.54032304,2.08990007,0.02082898,1.19084597
-2.87243622,4.52793208,0.67061873,0.21687384,0.15195355,0.46758291,0.54730000,2.20516129,0.02083677,1.21124451
-2.86643322,4.66765109,0.67763063,0.22012991,0.15612671,0.47103282,0.55409753,2.31963180,0.02095725,1.23203186
-2.86043022,4.80418972,0.68471372,0.22314664,0.15968706,0.47513518,0.56016298,2.43127091,0.02118463,1.25200373
-2.85442721,4.93429436,0.69163696,0.22584156,0.16260059,0.47975605,0.56500149,2.53809941,0.02151601,1.27005367
-2.84842421,5.05509792,0.69823652,0.22815861,0.16485316,0.48481234,0.56818771,2.63825689,0.02195137,1.28520097
-2.84242121,5.16419529,0.70441971,0.23006928,0.16645066,0.49027296,0.56937481,2.73005633,0.02249349,1.29661395
-2.83641821,5.25970059,0.71016502,0.23157263,0.16741822,0.49615703,0.56830065,2.81203369,0.02314771,1.30362781
-2.83041521,5.34028404,0.71551858,0.23269395,0.16779864,0.50252933,0.56479108,2.88299004,0.02392153,1.30575662
-2.82441221,5.40518702,0.72058698,0.23348238,0.16764997,0.50949312,0.55876017,2.94202464,0.02482412,1.30269895
-2.81840920,5.45421526,0.72552728,0.23400735,0.16704245,0.51718081,0.55020764,2.98855729,0.02586569,1.29433731
-2.81240620,5.48771098,0.73053458,0.23435430,0.16605502,0.52574315,0.53921353,3.02233922,0.02705684,1.28073131
-2.80640320,5.50650582,0.73582808,0.23461972,0.16477145,0.53533741,0.52593063,3.04345204,0.02840781,1.26210524
-2.80040020,5.51185757,0.74163646,0.23490583,0.16327640,0.54611537,0.51057484,3.05229520,0.02992773,1.23883057
-2.79439720,5.50537423,0.74818338,0.23531525,0.16165164,0.55821183,0.49341411,3.04956266,0.03162393,1.21140434
-2.78839420,5.48892955,0.75567404,0.23594583,0.15997252,0.57173422,0.47475630,3.03621027,0.03350130,1.18042450
-2.78239120,5.46457448,0.76428344,0.23688588,0.15830495,0.58675409,0.45493664,3.01341569,0.03556170,1.14656310
-2.77638819,5.43444901,0.77414710,0.23821023,0.15670308,0.60330074,0.43430511,2.98253296,0.03780360,1.11053883
-2.77038519,5.40069843,0.78535449,0.23997696,0.15520761,0.62135749,0.41321442,2.94504396,0.04022173,1.07308966
-2.76438219,5.36539785,0.79794553,0.24222521,0.15384501,0.64086071,0.39200872,2.90250916,0.04280701,1.03494699
-2.75837919,5.33048761,0.81191019,0.24497402,0.15262744,0.66170145,0.37101378,2.85651989,0.04554658,0.99681191
-2.75237619,5.29772190,0.82719090,0.24822210,0.15155355,0.68372970,0.35052845,2.80865386,0.04842400,0.95933459
-2.74637319,5.26863153,0.84368753,0.25194862,0.15060980,0.70676064,0.33081800,2.76043576,0.05141960,0.92309723
-2.74037019,5.24450102,0.86126433,0.25611484,0.14977247,0.73058258,0.31210910,2.71330401,0.05451098,0.88860094
-2.73436718,5.22635938,0.87975819,0.26066640,0.14901003,0.75496585,0.29458664,2.66858429,0.05767355,0.85625680
-2.72836418,5.21498291,0.89898764,0.26553606,0.14828567,0.77967209,0.27839225,2.62747026,0.06088114,0.82638101
-2.72236118,5.21090820,0.91876176,0.27064684,0.14756003,0.80446308,0.26362443,2.59101118,0.06410675,0.79919388
-2.71635818,5.21445269,0.93888850,0.27591510,0.14679370,0.82910880,0.25033999,2.56010595,0.06732311,0.77482247
-2.71035518,5.22574029,0.95918177,0.28125371,0.14594960,0.85339387,0.23855682,2.53550271,0.07050335,0.75330628
-2.70435218,5.24472956,0.97946695,0.28657480,0.14499488,0.87712221,0.22825753,2.51780309,0.07362154,0.73460554
-2.69834917,5.27124215,0.99958467,0.29179228,0.14390249,0.90011964,0.21939387,2.50746986,0.07665318,0.71861156
-2.69234617,5.30498970,1.01939265,0.29682383,0.14265216,0.92223434,0.21189171,2.50483700,0.07957556,0.70515851
-2.68634317,5.34559782,1.03876586,0.30159247,0.14123092,0.94333535,0.20565626,2.51012104,0.08236801,0.69403610
-2.68034017,5.39262626,1.05759524,0.30602763,0.13963311,0.96330941,0.20057742,2.52343278,0.08501215,0.68500265
-2.67433717,5.44558523,1.07578538,0.31006580,0.13786001,0.98205663,0.19653519,2.54478865,0.08749189,0.67779803
-2.66833417,5.50394784,1.09325161,0.31365086,0.13591900,0.99948543,0.19340474,2.57412109,0.08979355,0.67215613
-2.66233117,5.56715930,1.10991703,0.31673414,0.13382259,1.01550751,0.19106127,2.61128755,0.09190575,0.66781643
-2.65632816,5.63464373,1.12570999,0.31927431,0.13158720,1.03003331,0.18938441,2.65607794,0.09381935,0.66453435
-2.65032516,5.70580938,1.14056234,0.32123725,0.12923190,1.04296859,0.18826214,2.70822031,0.09552744,0.66209016
-2.64432216,5.78005307,1.15440881,0.32259591,0.12677722,1.05421259,0.18759407,2.76738497,0.09702517,0.66029629
-2.63831916,5.85676463,1.16718765,0.32333029,0.12424404,1.06365792,0.18729417,2.83318699,0.09830973,0.65900275
-2.63231616,5.93533157,1.17884248,0.32342754,0.12165270,1.07119251,0.18729266,2.90518740,0.09938025,0.65810067
-2.62631316,6.01514421,1.18932518,0.32288212,0.11902233,1.07670347,0.18753726,2.98289320,0.10023778,0.65752387
-2.62031016,6.09560110,1.19859952,0.32169617,0.11637037,1.08008247,0.18799364,3.06575650,0.10088524,0.65724834
-2.61430715,6.17611419,1.20664503,0.31987977,0.11371247,1.08123255,0.18864506,3.15317304,0.10132732,0.65728989
-2.60830415,6.25611325,1.21346061,0.31745134,0.11106249,1.08007548,0.18949128,3.24448042,0.10157043,0.65769980
-2.60230115,6.33504877,1.21906735,0.31443777,0.10843271,1.07655928,0.19054671,3.33895634,0.10162259,0.65855890
-2.59629815,6.41239280,1.22351011,0.31087450,0.10583427,1.07066512,0.19183786,3.43581730,0.10149321,0.65997009
-2.59029515,6.48763719,1.22685724,0.30680520,0.10327759,1.06241303,0.19340031,3.53421810,0.10119291,0.66204982
-2.58429215,6.56028906,1.22919844,0.30228125,0.10077285,1.05186576,0.19527513,3.63325269,0.10073318,0.66491866
-2.57828914,6.62986363,1.23064044,0.29736078,0.09833052,1.03913054,0.19750499,3.73195671,0.10012608,0.66869162
-2.57228614,6.69587485,1.23130065,0.29210740,0.09596172,1.02435828,0.20013025,3.82931234,0.09938380,0.67346848
-2.56628314,6.75782469,1.23129908,0.28658862,0.09367849,1.00774026,0.20318493,3.92425582,0.09851828,0.67932468
-2.56028014,6.81519231,1.23074901,0.28087393,0.09149399,0.98950237,0.20669307,4.01568795,0.09754076,0.68630331
-2.55427714,6.86742432,1.22974702,0.27503283,0.08942247,0.96989727,0.21066544,4.10248789,0.09646140,0.69440846
-2.54827414,6.91392774,1.22836308,0.26913267,0.08747914,0.94919491,0.21509692,4.18353035,0.09528896,0.70360049
-2.54227114,6.95406698,1.22663155,0.26323658,0.08567983,0.92767198,0.21996456,4.25770598,0.09403054,0.71379345
-2.53626813,6.98716614,1.22454395,0.25740159,0.08404058,0.90560105,0.22522665,4.32394472,0.09269147,0.72485475
-2.53026513,7.01251753,1.22204397,0.25167698,0.08257706,0.88324012,0.23082266,4.38124163,0.09127531,0.73660742
-2.52426213,7.02939697,1.21902558,0.24610306,0.08130397,0.86082320,0.23667424,4.42868431,0.08978399,0.74883457
-2.51825913,7.03708583,1.21533444,0.24071027,0.08023431,0.83855254,0.24268715,4.46548112,0.08821814,0.76128626
-2.51225613,7.03489947,1.21077292,0.23551896,0.07937871,0.81659311,0.24875419,4.49098917,0.08657748,0.77368816
-2.50625313,7.02222093,1.20510849,0.23053948,0.07874473,0.79506956,0.25475885,4.50474077,0.08486137,0.78575187
-2.50025013,6.99853862,1.19808541,0.22577286,0.07833619,0.77406578,0.26057963,4.50646744,0.08306948,0.79718626
-2.49424712,6.96348603,1.18943892,0.22121190,0.07815266,0.75362726,0.26609483,4.49612016,0.08120244,0.80770946
-2.48824412,6.91688175,1.17891145,0.21684265,0.07818896,0.73376571,0.27118755,4.47388509,0.07926255,0.81706080
-2.48224112,6.85876732,1.16626974,0.21264611,0.07843483,0.71446592,0.27575076,4.44019386,0.07725444,0.82501233
-2.47623812,6.78944123,1.15132212,0.20860017,0.07887484,0.69569415,0.27969207,4.39572803,0.07518568,0.83137933
-2.47023512,6.70948693,1.13393486,0.20468157,0.07948831,0.67740757,0.28293824,4.34141721,0.07306727,0.83602932
-2.46423212,6.61979336,1.11404655,0.20086788,0.08024957,0.65956409,0.28543891,4.27843118,0.07091397,0.83888946
-2.45822911,6.52156675,1.09167998,0.19713933,0.08112835,0.64213206,0.28716976,4.20816579,0.06874452,0.83995176
-2.45222611,6.41633276,1.06695041,0.19348042,0.08209036,0.62509907,0.28813472,4.13222350,0.06658167,0.83927616
-2.44622311,6.30592861,1.04007009,0.18988129,0.08309806,0.60847948,0.28836720,4.05238881,0.06445197,0.83699145
-2.44022011,6.19248507,1.01134846,0.18633880,0.08411166,0.59232016,0.28793044,3.97059949,0.06238549,0.83329385
-2.43421711,6.07839860,0.98118818,0.18285717,0.08509017,0.57670420,0.28691682,3.88891420,0.06041528,0.82844357
-2.42821411,5.96629414,0.95007692,0.17944837,0.08599265,0.56175234,0.28544622,3.80947714,0.05857678,0.82275947
-2.42221111,5.85897934,0.91857535,0.17613209,0.08677949,0.54762207,0.28366352,3.73448061,0.05690699,0.81661193
-2.41620810,5.75939111,0.88730187,0.17293535,0.08741369,0.53450445,0.28173526,3.66612559,0.05544370,0.81041430
-2.41020510,5.67053545,0.85691453,0.16989188,0.08786218,0.52261883,0.27984564,3.60658125,0.05422449,0.80461318
-2.40420210,5.59542179,0.82809108,0.16704107,0.08809694,0.51220570,0.27819187,3.55794327,0.05328590,0.79967762
-2.39819910,5.53699276,0.80150771,0.16442676,0.08809607,0.50351807,0.27697907,3.52219169,0.05266240,0.79608774
-2.39219610,5.49805100,0.77781744,0.16209576,0.08784462,0.49681159,0.27641478,3.50114838,0.05238557,0.79432279
-2.38619310,5.48118418,0.75762884,0.16009623,0.08733512,0.49233408,0.27670326,3.49643460,0.05248323,0.79484904
-2.38019010,5.48868989,0.74148578,0.15847586,0.08656797,0.49031470,0.27803966,3.50942925,0.05297872,0.79810764
-2.37418709,5.52250240,0.72984896,0.15728002,0.08555133,0.49095336,0.28060423,3.54122857,0.05389030,0.80450272
-2.36818409,5.58412299,0.72307978,0.15654990,0.08430092,0.49441067,0.28455667,3.59260815,0.05523065,0.81439001
-2.36218109,5.67455657,0.72142700,0.15632064,0.08283936,0.50079902,0.29003077,3.66398870,0.05700654,0.82806611
-2.35617809,5.79425662,0.72501670,0.15661955,0.08119528,0.51017497,0.29712951,3.75540678,0.05921870,0.84575886
-2.35017509,5.94308129,0.73384577,0.15746461,0.07940227,0.52253343,0.30592077,3.86649234,0.06186186,0.86761889
-2.34417209,6.12026312,0.74777917,0.15886305,0.07749756,0.53780389,0.31643371,3.99645455,0.06492487,0.89371271
-2.33816908,6.32439471,0.76655116,0.16081034,0.07552063,0.55584882,0.32865605,4.14407768,0.06839116,0.92401764
-2.33216608,6.55343234,0.78977038,0.16328953,0.07351174,0.57646441,0.34253242,4.30772856,0.07223924,0.95841868
-2.32616308,6.80471920,0.81692875,0.16627093,0.07151055,0.59938378,0.35796367,4.48537659,0.07644338,0.99670758
-2.32016008,7.07502886,0.84741405,0.16971233,0.06955470,0.62428245,0.37480750,4.67462725,0.08097443,1.03858427
-2.31415708,7.36062909,0.88052572,0.17355959,0.06767863,0.65078599,0.39288022,4.87276905,0.08580068,1.08366067
-2.30815408,7.65736506,0.91549356,0.17774770,0.06591254,0.67847966,0.41195983,5.07683360,0.09088886,1.13146678
-2.30215108,7.96075996,0.95149871,0.18220233,0.06428157,0.70691963,0.43179024,5.28366739,0.09620504,1.18145915
-2.29614807,8.26613012,0.98769634,0.18684164,0.06280525,0.73564535,0.45208659,5.49001353,0.10171559,1.23303132
-2.29014507,8.56871092,1.02323923,0.19157851,0.06149720,0.76419263,0.47254161,5.69260075,0.10738801,1.28552610
-2.28414207,8.86378888,1.05730155,0.19632289,0.06036503,0.79210696,0.49283270,5.88823651,0.11319167,1.33824930
-2.27813907,9.14683493,1.08910195,0.20098435,0.05941055,0.81895636,0.51262968,6.07390070,0.11909836,1.39048452
-2.27213607,9.41363351,1.11792515,0.20547459,0.05863014,0.84434340,0.53160277,6.24683617,0.12508268,1.44150850
-2.26613307,9.66040223,1.14314133,0.20970988,0.05801534,0.86791581,0.54943077,6.40463207,0.13112224,1.49060672
-2.26013007,9.88389703,1.16422247,0.21361327,0.05755353,0.88937523,0.56580895,6.54529661,0.13719755,1.53708858
-2.25412706,10.08149861,1.18075521,0.21711657,0.05722881,0.90848381,0.58045654,6.66731580,0.14329180,1.58030190
-2.24812406,10.25127635,1.19244967,0.22016187,0.05702282,0.92506836,0.59312346,6.76969571,0.14939034,1.61964618
-2.24212106,10.39202749,1.19914399,0.22270272,0.05691571,0.93902200,0.60359615,6.85198626,0.15548003,1.65458438
-2.23611806,10.50329019,1.20080455,0.22470476,0.05688706,0.95030327,0.61170225,6.91428567,0.16154840,1.68465283
-2.23011506,10.58533050,1.19752193,0.22614599,0.05691674,0.95893292,0.61731407,6.95722553,0.16758271,1.70946909
-2.22411206,10.63910464,1.18950285,0.22701645,0.05698579,0.96498846,0.62035066,6.98193741,0.17356896,1.72873755
-2.21810905,10.66619895,1.17705871,0.22731760,0.05707714,0.96859712,0.62077855,6.99000294,0.17949087,1.74225278
-2.21210605,10.66875114,1.16059123,0.22706128,0.05717627,0.96992736,0.61861107,6.98338993,0.18532897,1.74990055
-2.20610305,10.64935717,1.14057591,0.22626841,0.05727178,0.96917965,0.61390648,6.96437789,0.19105978,1.75165663
-2.20010005,10.61096866,1.11754426,0.22496751,0.05735576,0.96657687,0.60676485,6.93547672,0.19665512,1.74758356
-2.19409705,10.55678595,1.09206541,0.22319305,0.05742412,0.96235495,0.59732395,6.89934242,0.20208176,1.73782546
-2.18809405,10.49015198,1.06472806,0.22098389,0.05747666,0.95675414,0.58575442,6.85869388,0.20730122,1.72260137
-2.18209105,10.41445173,1.03612351,0.21838172,0.05751706,0.95001134,0.57225421,6.81623436,0.21226995,1.70219718
-2.17608804,10.33302128,1.00683034,0.21542967,0.05755270,0.94235372,0.55704273,6.77458094,0.21693984,1.67695666
-2.17008504,10.24906994,0.97740123,0.21217115,0.05759427,0.93399393,0.54035488,6.73620447,0.22125900,1.64727181
-2.16408204,10.16561757,0.94835238,0.20864891,0.05765531,0.92512688,0.52243504,6.70338182,0.22517294,1.61357301
-2.15807904,10.08544835,0.92015561,0.20490441,0.05775150,0.91592816,0.50353146,6.67816140,0.22862596,1.57631912
-2.15207604,10.01108098,0.89323306,0.20097745,0.05789989,0.90655385,0.48389097,6.66234191,0.23156287,1.53598801
-2.14607304,9.94475426,0.86795457,0.19690602,0.05811801,0.89714154,0.46375434,6.65746346,0.23393081,1.49306766
-2.14007004,9.88842599,0.84463715,0.19272646,0.05842287,0.88781231,0.44335228,6.66480957,0.23568128,1.44804800
-2.13406703,9.84378242,0.82354635,0.18847368,0.05882993,0.87867319,0.42290220,6.68541763,0.23677212,1.40141382
-2.12806403,9.81225479,0.80489885,0.18418160,0.05935210,0.86981985,0.40260565,6.72009525,0.23716950,1.35363850
-2.12206103,9.79503935,0.78886587,0.17988351,0.05999872,0.86133914,0.38264660,6.76943952,0.23684969,1.30517892
-2.11605803,9.79311726,0.77557683,0.17561247,0.06077470,0.85331101,0.36319035,6.83385629,0.23580060,1.25647127
-2.11005503,9.80727097,0.76512277,0.17140163,0.06167973,0.84580981,0.34438303,6.91357668,0.23402303,1.20792771
-2.10405203,9.83809420,0.75755908,0.16728434,0.06270773,0.83890455,0.32635168,7.00866861,0.23153147,1.15993379
-2.09804902,9.88599372,0.75290733,0.16329409,0.06384648,0.83265816,0.30920471,7.11904162,0.22835441,1.11284650
-2.09204602,9.95118158,0.75115604,0.15946427,0.06507757,0.82712575,0.29303259,7.24444406,0.22453422,1.06699264
-2.08604302,10.03365785,0.75226020,0.15582762,0.06637652,0.82235190,0.27790887,7.38445255,0.22012645,1.02266757
-2.08004002,10.13318482,0.75613992,0.15241553,0.06771328,0.81836735,0.26389108,7.53845439,0.21519863,0.98013404
-2.07403702,10.24925461,0.76267823,0.14925717,0.06905296,0.81518514,0.25102183,7.70562441,0.20982863,0.93962106
-2.06803402,10.38105286,0.77171846,0.14637841,0.07035681,0.81279677,0.23932963,7.88489854,0.20410260,0.90132285
-2.06203102,10.52742213,0.78306167,0.14380073,0.07158343,0.81116856,0.22882973,8.07494666,0.19811254,0.86539771
-2.05602801,10.68682858,0.79646450,0.14154012,0.07269013,0.81023864,0.21952474,8.27414799,0.19195368,0.83196693
-2.05002501,10.85733601,0.81163799,0.13960603,0.07363446,0.80991488,0.21140514,8.48057197,0.18572168,0.80111386
-2.04402201,11.03659092,0.82824778,0.13800045,0.07437567,0.81007407,0.20444956,8.69196793,0.17950991,0.77288315
-2.03801901,11.22182183,0.84591603,0.13671727,0.07487628,0.81056253,0.19862514,8.90576590,0.17340670,0.74728034
-2.03201601,11.40985549,0.86422532,0.13574182,0.07510345,0.81119823,0.19388770,9.11909105,0.16749293,0.72427198
-2.02601301,11.59715146,0.88272464,0.13505081,0.07503022,0.81177453,0.19018200,9.32879283,0.16183983,0.70378636
-2.02001001,11.77985575,0.90093753,0.13461255,0.07463653,0.81206532,0.18744215,9.53148951,0.15650725,0.68571498
-2.01400700,11.95387278,0.91837209,0.13438757,0.07390999,0.81183150,0.18559213,9.72362765,0.15154231,0.66991484
-2.00800400,12.11495407,0.93453269,0.13432952,0.07284627,0.81082849,0.18454653,9.90155516,0.14697861,0.65621170
-2.00200100,12.25880085,0.94893276,0.13438644,0.07144928,0.80881440,0.18421172,10.06160574,0.14283593,0.64440419
-1.99599800,12.38117685,0.96110838,0.13450226,0.06973096,0.80555855,0.18448714,10.20019171,0.13912042,0.63426883
-1.98999500,12.47802697,0.97063191,0.13461848,0.06771075,0.80084987,0.18526717,10.31390159,0.13582531,0.62556582
-1.98399200,12.54559699,0.97712514,0.13467603,0.06541484,0.79450486,0.18644313,10.39959859,0.13293207,0.61804562
-1.97798899,12.58054928,0.98027122,0.13461714,0.06287515,0.78637466,0.18790577,10.45451565,0.13041185,0.61145587
-1.97198599,12.58006960,0.97982503,0.13438718,0.06012815,0.77635103,0.18954791,10.47634301,0.12822733,0.60554875
-1.96598299,12.54196040,0.97562131,0.13393644,0.05721361,0.76437077,0.19126732,10.46330453,0.12633471,0.60008835
-1.95997999,12.46471661,0.96758028,0.13322166,0.05417317,0.75041872,0.19296964,10.41421924,0.12468582,0.59485785
-1.95397699,12.34758082,0.95571043,0.13220740,0.05104908,0.73452886,0.19457133,10.32854552,0.12323028,0.58966632
-1.94797399,12.19057543,0.94010847,0.13086701,0.04788290,0.71678388,0.19600240,10.20640597,0.12191755,0.58435466
-1.94197099,11.99451064,0.92095633,0.12918341,0.04471437,0.69731295,0.19720892,10.04859193,0.12069883,0.57880082
-1.93596798,11.76096803,0.89851546,0.12714940,0.04158041,0.67628808,0.19815506,9.85654740,0.11952879,0.57292366
-1.92996498,11.49226063,0.87311869,0.12476766,0.03851433,0.65391913,0.19882462,9.63233325,0.11836691,0.56668558
-1.92396198,11.19137125,0.84515995,0.12205048,0.03554527,0.63044777,0.19922205,9.37857313,0.11717854,0.56009374
-1.91795898,10.86187180,0.81508247,0.11901905,0.03269776,0.60614064,0.19937259,9.09838349,0.11593565,0.55319966
-1.91195598,10.50782700,0.78336576,0.11570258,0.02999162,0.58128208,0.19932191,8.79529060,0.11461714,0.54609741
-1.90595298,10.13368632,0.75051210,0.11213717,0.02744192,0.55616669,0.19913493,8.47313780,0.11320879,0.53892035
-1.89994997,9.74416857,0.71703299,0.10836450,0.02505922,0.53109196,0.19889400,8.13598678,0.11170298,0.53183657
-1.89394697,9.34414343,0.68343606,0.10443047,0.02284987,0.50635135,0.19869649,7.78801650,0.11009802,0.52504320
-1.88794397,8.93851443,0.65021296,0.10038378,0.02081649,0.48222808,0.19865199,7.43342345,0.10839734,0.51875999
-1.88194097,8.53210749,0.61782869,0.09627452,0.01895843,0.45898970,0.19887905,7.07632682,0.10660846,0.51322223
-1.87593797,8.12956886,0.58671261,0.09215297,0.01727242,0.43688378,0.19950190,6.72068158,0.10474194,0.50867356
-1.86993497,7.73527567,0.55725147,0.08806845,0.01575310,0.41613475,0.20064709,6.37020223,0.10281024,0.50535879
-1.86393197,7.35326182,0.52978463,0.08406844,0.01439366,0.39694202,0.20244032,6.02829930,0.10082672,0.50351732
-1.85792896,6.98716094,0.50460150,0.08019788,0.01318633,0.37947935,0.20500360,5.69803000,0.09880470,0.50337711
-1.85192596,6.64016772,0.48194129,0.07649879,0.01212297,0.36389550,0.20845291,5.38206410,0.09675667,0.50514979
-1.84592296,6.31501767,0.46199476,0.07301012,0.01119547,0.35031612,0.21289636,5.08266486,0.09469382,0.50902686
-1.83991996,6.01398490,0.44490812,0.06976784,0.01039614,0.33884667,0.21843300,4.80168491,0.09262560,0.51517725
-1.83391696,5.73889667,0.43078842,0.06680528,0.00971808,0.32957625,0.22515227,4.54057575,0.09055970,0.52374614
-1.82791396,5.49116249,0.41971044,0.06415365,0.00915534,0.32258222,0.23313402,4.30040938,0.08850212,0.53485509
-1.82191096,5.27181536,0.41172449,0.06184267,0.00870317,0.31793520,0.24244904,4.08191005,0.08645746,0.54860334
-1.81590795,5.08156198,0.40686475,0.05990130,0.00835803,0.31570430,0.25316002,3.88549373,0.08442938,0.56507001
-1.80990495,4.92083851,0.40515776,0.05835850,0.00811765,0.31596229,0.26532273,3.71131268,0.08242115,0.58431699
-1.80390195,4.78986831,0.40663046,0.05724385,0.00798097,0.31879030,0.27898722,3.55930260,0.08043620,0.60639217
-1.79789895,4.68871805,0.41131746,0.05658810,0.00794802,0.32428182,0.29419895,3.42922950,0.07847877,0.63133272
-1.79189595,4.61734880,0.41926698,0.05642356,0.00801973,0.33254572,0.31099954,3.32073396,0.07655438,0.65916797
-1.78589295,4.57565906,0.43054521,0.05678409,0.00819772,0.34370789,0.32942711,3.23337057,0.07467030,0.68992170
