energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.58429215,4.19024108,-4.19024108,0.41214061,-0.41214061,0.00000000,-0.00000000,0.43564362,-0.43564361,3.50697326,-3.50697326,0.07714294,-0.07714294,0.87248178,-0.87248178
-2.57828914,4.16824534,-4.16824534,0.40924501,-0.40924501,0.00000000,-0.00000000,0.43592750,-0.43592750,3.48219505,-3.48219505,0.07628396,-0.07628396,0.87090432,-0.87090432
-2.57228614,4.14519830,-4.14519830,0.40654895,-0.40654895,0.00000000,-0.00000000,0.43553366,-0.43553366,3.45767638,-3.45767638,0.07525552,-0.07525552,0.86820380,-0.86820380
-2.56628314,4.12153072,-4.12153072,0.40408136,-0.40408136,0.00000000,-0.00000000,0.43450341,-0.43450341,3.43378749,-3.43378749,0.07406812,-0.07406812,0.86447652,-0.86447652
-2.56028014,4.09776883,-4.09776883,0.40187964,-0.40187964,0.00000000,-0.00000000,0.43289913,-0.43289913,3.41096043,-3.41096043,0.07273597,-0.07273597,0.85985011,-0.85985011
-2.55427714,4.07452121,-4.07452121,0.39998811,-0.39998811,0.00000000,-0.00000000,0.43080277,-0.43080277,3.38967823,-3.38967823,0.07127671,-0.07127671,0.85448007,-0.85448007
-2.54827414,4.05246145,-4.05246144,0.39845599,-0.39845599,0.00000000,-0.00000000,0.42831349,-0.42831349,3.37046096,-3.37046096,0.06971106,-0.06971106,0.84854544,-0.84854544
-2.54227114,4.03230713,-4.03230713,0.39733488,-0.39733488,0.00000000,-0.00000000,0.42554456,-0.42554456,3.35384937,-3.35384937,0.06806235,-0.06806235,0.84224331,-0.84224331
-2.53626813,4.01479615,-4.01479615,0.39667612,-0.39667612,0.00000000,-0.00000000,0.42261958,-0.42261958,3.34038663,-3.34038663,0.06635594,-0.06635594,0.83578271,-0.83578271
-2.53026513,4.00066111,-4.00066111,0.39652786,-0.39652786,0.00000000,-0.00000000,0.41966831,-0.41966831,3.33059908,-3.33059908,0.06461861,-0.06461861,0.82937789,-0.82937789
-2.52426213,3.99060305,-3.99060305,0.39693220,-0.39693220,0.00000000,-0.00000000,0.41682201,-0.41682201,3.32497681,-3.32497681,0.06287791,-0.06287791,0.82324130,-0.82324130
-2.51825913,3.98526566,-3.98526566,0.39792241,-0.39792241,0.00000000,-0.00000000,0.41420879,-0.41420879,3.32395492,-3.32395492,0.06116145,-0.06116145,0.81757663,-0.81757663
-2.51225613,3.98521107,-3.98521107,0.39952048,-0.39952048,0.00000000,-0.00000000,0.41194894,-0.41194894,3.32789646,-3.32789646,0.05949625,-0.05949625,0.81257199,-0.81257199
-2.50625313,3.99089824,-3.99089824,0.40173502,-0.40173502,0.00000000,-0.00000000,0.41015047,-0.41015047,3.33707773,-3.33707773,0.05790805,-0.05790805,0.80839377,-0.80839377
-2.50025013,4.00266512,-4.00266512,0.40455974,-0.40455974,0.00000000,-0.00000000,0.40890519,-0.40890519,3.35167669,-3.35167669,0.05642075,-0.05642075,0.80518114,-0.80518114
-2.49424712,4.02071514,-4.02071514,0.40797243,-0.40797243,0.00000000,-0.00000000,0.40828530,-0.40828530,3.37176499,-3.37176499,0.05505582,-0.05505582,0.80304167,-0.80304167
-2.48824412,4.04510868,-4.04510868,0.41193465,-0.41193465,0.00000000,-0.00000000,0.40834077,-0.40834077,3.39730398,-3.39730398,0.05383187,-0.05383187,0.80204803,-0.80204803
-2.48224112,4.07575986,-4.07575986,0.41639199,-0.41639199,0.00000000,-0.00000000,0.40909752,-0.40909752,3.42814477,-3.42814477,0.05276426,-0.05276426,0.80223607,-0.80223607
-2.47623812,4.11243857,-4.11243858,0.42127508,-0.42127508,0.00000000,-0.00000000,0.41055655,-0.41055655,3.46403230,-3.46403231,0.05186485,-0.05186485,0.80360417,-0.80360417
-2.47023512,4.15477768,-4.15477769,0.42650108,-0.42650108,0.00000000,-0.00000000,0.41269400,-0.41269400,3.50461313,-3.50461314,0.05114179,-0.05114179,0.80611405,-0.80611405
-2.46423212,4.20228477,-4.20228477,0.43197571,-0.43197571,0.00000000,-0.00000000,0.41546214,-0.41546214,3.54944634,-3.54944634,0.05059952,-0.05059952,0.80969278,-0.80969278
-2.45822911,4.25435781,-4.25435782,0.43759570,-0.43759570,0.00000000,-0.00000000,0.41879119,-0.41879119,3.59801703,-3.59801703,0.05023875,-0.05023875,0.81423607,-0.81423607
-2.45222611,4.31030392,-4.31030392,0.44325157,-0.44325157,0.00000000,-0.00000000,0.42259196,-0.42259196,3.64975158,-3.64975158,0.05005660,-0.05005660,0.81961247,-0.81961247
-2.44622311,4.36936002,-4.36936002,0.44883047,-0.44883047,0.00000000,-0.00000000,0.42675912,-0.42675912,3.70403379,-3.70403379,0.05004686,-0.05004686,0.82566848,-0.82566848
-2.44022011,4.43071464,-4.43071464,0.45421918,-0.45421918,0.00000000,-0.00000000,0.43117492,-0.43117492,3.76022112,-3.76022112,0.05020019,-0.05020019,0.83223411,-0.83223411
-2.43421711,4.49352945,-4.49352945,0.45930697,-0.45930697,0.00000000,-0.00000000,0.43571333,-0.43571333,3.81766016,-3.81766016,0.05050455,-0.05050455,0.83912877,-0.83912877
-2.42821411,4.55695981,-4.55695982,0.46398823,-0.46398823,0.00000000,-0.00000000,0.44024422,-0.44024422,3.87570061,-3.87570061,0.05094550,-0.05094550,0.84616714,-0.84616714
-2.42221111,4.62017335,-4.62017335,0.46816489,-0.46816489,0.00000000,-0.00000000,0.44463754,-0.44463754,3.93370721,-3.93370721,0.05150668,-0.05150668,0.85316485,-0.85316485
-2.41620810,4.68236578,-4.68236578,0.47174835,-0.47174835,0.00000000,-0.00000000,0.44876730,-0.44876730,3.99106915,-3.99106915,0.05217020,-0.05217020,0.85994355,-0.85994355
-2.41020510,4.74277362,-4.74277362,0.47466104,-0.47466104,0.00000000,-0.00000000,0.45251512,-0.45251513,4.04720678,-4.04720679,0.05291709,-0.05291709,0.86633539,-0.86633539
-2.40420210,4.80068348,-4.80068348,0.47683750,-0.47683750,0.00000000,-0.00000000,0.45577332,-0.45577332,4.10157563,-4.10157563,0.05372767,-0.05372767,0.87218659,-0.87218659
-2.39819910,4.85543789,-4.85543789,0.47822497,-0.47822497,0.00000000,-0.00000000,0.45844731,-0.45844731,4.15366781,-4.15366781,0.05458200,-0.05458200,0.87736007,-0.87736007
-2.39219610,4.90643786,-4.90643786,0.47878344,-0.47878344,0.00000000,-0.00000000,0.46045739,-0.46045739,4.20301133,-4.20301134,0.05546019,-0.05546019,0.88173702,-0.88173702
-2.38619310,4.95314271,-4.95314272,0.47848539,-0.47848539,0.00000000,-0.00000000,0.46173972,-0.46173972,4.24916776,-4.24916776,0.05634273,-0.05634273,0.88521756,-0.88521756
-2.38019010,4.99506766,-4.99506766,0.47731506,-0.47731506,0.00000000,-0.00000000,0.46224662,-0.46224662,4.29172879,-4.29172879,0.05721079,-0.05721079,0.88772043,-0.88772043
-2.37418709,5.03177989,-5.03177989,0.47526743,-0.47526743,0.00000000,-0.00000000,0.46194613,-0.46194613,4.33031260,-4.33031260,0.05804644,-0.05804644,0.88918187,-0.88918187
-2.36818409,5.06289402,-5.06289402,0.47234697,-0.47234697,0.00000000,-0.00000000,0.46082106,-0.46082106,4.36456049,-4.36456049,0.05883285,-0.05883285,0.88955392,-0.88955392
-2.36218109,5.08806749,-5.08806749,0.46856630,-0.46856630,0.00000000,-0.00000000,0.45886743,-0.45886743,4.39413450,-4.39413450,0.05955444,-0.05955444,0.88880222,-0.88880222
-2.35617809,5.10699688,-5.10699688,0.46394471,-0.46394471,0.00000000,-0.00000000,0.45609260,-0.45609260,4.41871657,-4.41871658,0.06019702,-0.06019702,0.88690363,-0.88690363
-2.35017509,5.11941548,-5.11941548,0.45850683,-0.45850683,0.00000000,-0.00000000,0.45251314,-0.45251314,4.43800951,-4.43800951,0.06074786,-0.06074786,0.88384379,-0.88384379
-2.34417209,5.12509270,-5.12509270,0.45228134,-0.45228134,0.00000000,-0.00000000,0.44815267,-0.44815267,4.45174000,-4.45174000,0.06119579,-0.06119579,0.87961489,-0.87961489
-2.33816908,5.12383551,-5.12383551,0.44529988,-0.44529988,0.00000000,-0.00000000,0.44303968,-0.44303968,4.45966365,-4.45966365,0.06153122,-0.06153122,0.87421378,-0.87421378
-2.33216608,5.11549178,-5.11549178,0.43759622,-0.43759622,0.00000000,-0.00000000,0.43720561,-0.43720561,4.46157170,-4.46157170,0.06174623,-0.06174623,0.86764057,-0.86764057
-2.32616308,5.09995550,-5.09995550,0.42920565,-0.42920565,0.00000000,-0.00000000,0.43068323,-0.43068323,4.45729920,-4.45729920,0.06183458,-0.06183458,0.85989779,-0.85989779
-2.32016008,5.07717327,-5.07717327,0.42016464,-0.42016464,0.00000000,-0.00000000,0.42350536,-0.42350536,4.44673379,-4.44673379,0.06179173,-0.06179173,0.85099020,-0.85099020
-2.31415708,5.04715156,-5.04715156,0.41051080,-0.41051080,0.00000000,-0.00000000,0.41570406,-0.41570406,4.42982460,-4.42982460,0.06161490,-0.06161490,0.84092513,-0.84092513
-2.30815408,5.00996399,-5.00996399,0.40028297,-0.40028297,0.00000000,-0.00000000,0.40731027,-0.40731027,4.40659037,-4.40659037,0.06130306,-0.06130306,0.82971346,-0.82971346
-2.30215108,4.96575788,-4.96575788,0.38952159,-0.38952159,0.00000000,-0.00000000,0.39835390,-0.39835390,4.37712614,-4.37712614,0.06085697,-0.06085697,0.81737090,-0.81737090
-2.29614807,4.91475927,-4.91475927,0.37826904,-0.37826904,0.00000000,-0.00000000,0.38886423,-0.38886423,4.34160766,-4.34160766,0.06027915,-0.06027915,0.80391963,-0.80391963
-2.29014507,4.85727570,-4.85727570,0.36657020,-0.36657020,0.00000000,-0.00000000,0.37887070,-0.37887070,4.30029308,-4.30029308,0.05957386,-0.05957386,0.78939007,-0.78939007
-2.28414207,4.79369625,-4.79369625,0.35447280,-0.35447280,0.00000000,-0.00000000,0.36840386,-0.36840386,4.25352135,-4.25352135,0.05874708,-0.05874708,0.77382253,-0.77382253
-2.27813907,4.72448833,-4.72448832,0.34202780,-0.34202780,0.00000000,-0.00000000,0.35749642,-0.35749642,4.20170728,-4.20170728,0.05780638,-0.05780638,0.75726868,-0.75726868
-2.27213607,4.65019113,-4.65019112,0.32928959,-0.32928959,0.00000000,-0.00000000,0.34618431,-0.34618431,4.14533315,-4.14533315,0.05676083,-0.05676083,0.73979264,-0.73979264
-2.26613307,4.57140572,-4.57140572,0.31631591,-0.31631591,0.00000000,-0.00000000,0.33450756,-0.33450756,4.08493706,-4.08493706,0.05562084,-0.05562084,0.72147152,-0.72147152
-2.26013007,4.48878211,-4.48878211,0.30316769,-0.30316769,0.00000000,-0.00000000,0.32251110,-0.32251110,4.02109869,-4.02109869,0.05439797,-0.05439797,0.70239542,-0.70239542
-2.25412706,4.40300373,-4.40300373,0.28990849,-0.28990849,0.00000000,-0.00000000,0.31024508,-0.31024508,3.95442281,-3.95442281,0.05310468,-0.05310468,0.68266678,-0.68266678
-2.24812406,4.31477005,-4.31477004,0.27660386,-0.27660386,0.00000000,-0.00000000,0.29776503,-0.29776503,3.88552158,-3.88552158,0.05175407,-0.05175407,0.66239904,-0.66239904
-2.24212106,4.22477810,-4.22477810,0.26332038,-0.26332037,0.00000000,-0.00000000,0.28513156,-0.28513156,3.81499636,-3.81499636,0.05035961,-0.05035961,0.64171479,-0.64171479
-2.23611806,4.13370393,-4.13370393,0.25012457,-0.25012457,0.00000000,-0.00000000,0.27240975,-0.27240975,3.74341998,-3.74341998,0.04893482,-0.04893482,0.62074332,-0.62074332
-2.23011506,4.04218470,-4.04218469,0.23708177,-0.23708177,0.00000000,-0.00000000,0.25966818,-0.25966818,3.67132038,-3.67132037,0.04749295,-0.04749295,0.59961786,-0.59961786
-2.22411206,3.95080251,-3.95080251,0.22425485,-0.22425485,0.00000000,-0.00000000,0.24697774,-0.24697774,3.59916642,-3.59916641,0.04604674,-0.04604674,0.57847256,-0.57847256
-2.21810905,3.86007072,-3.86007072,0.21170300,-0.21170300,0.00000000,-0.00000000,0.23441022,-0.23441022,3.52735654,-3.52735654,0.04460808,-0.04460808,0.55743931,-0.55743931
-2.21210605,3.77042334,-3.77042333,0.19948065,-0.19948064,0.00000000,-0.00000000,0.22203676,-0.22203676,3.45621082,-3.45621082,0.04318781,-0.04318781,0.53664474,-0.53664474
-2.20610305,3.68220803,-3.68220803,0.18763641,-0.18763641,0.00000000,-0.00000000,0.20992631,-0.20992631,3.38596670,-3.38596670,0.04179551,-0.04179551,0.51620737,-0.51620737
-2.20010005,3.59568313,-3.59568313,0.17621236,-0.17621236,0.00000000,-0.00000000,0.19814416,-0.19814416,3.31677861,-3.31677861,0.04043937,-0.04043937,0.49623519,-0.49623519
-2.19409705,3.51101852,-3.51101852,0.16524342,-0.16524342,0.00000000,-0.00000000,0.18675056,-0.18675056,3.24872140,-3.24872140,0.03912609,-0.03912609,0.47682364,-0.47682364
-2.18809405,3.42830046,-3.42830046,0.15475703,-0.15475703,0.00000000,-0.00000000,0.17579960,-0.17579960,3.18179725,-3.18179725,0.03786084,-0.03786084,0.45805421,-0.45805421
-2.18209105,3.34753997,-3.34753996,0.14477314,-0.14477314,0.00000000,-0.00000000,0.16533833,-0.16533833,3.11594574,-3.11594574,0.03664733,-0.03664733,0.43999360,-0.43999360
-2.17608804,3.26868418,-3.26868417,0.13530432,-0.13530432,0.00000000,-0.00000000,0.15540616,-0.15540616,3.05105643,-3.05105643,0.03548786,-0.03548786,0.42269353,-0.42269353
-2.17008504,3.19163020,-3.19163019,0.12635623,-0.12635623,0.00000000,-0.00000000,0.14603459,-0.14603459,2.98698336,-2.98698336,0.03438347,-0.03438347,0.40619109,-0.40619109
-2.16408204,3.11624059,-3.11624059,0.11792818,-0.11792818,0.00000000,-0.00000000,0.13724725,-0.13724725,2.92356063,-2.92356062,0.03333412,-0.03333412,0.39050962,-0.39050962
-2.15807904,3.04235972,-3.04235972,0.11001390,-0.11001390,0.00000000,-0.00000000,0.12906016,-0.12906016,2.86061836,-2.86061836,0.03233884,-0.03233884,0.37566008,-0.37566008
-2.15207604,2.96983019,-2.96983018,0.10260241,-0.10260241,0.00000000,-0.00000000,0.12148235,-0.12148235,2.79799828,-2.79799828,0.03139601,-0.03139601,0.36164269,-0.36164269
-2.14607304,2.89850844,-2.89850843,0.09567892,-0.09567892,0.00000000,-0.00000000,0.11451652,-0.11451652,2.73556812,-2.73556811,0.03050355,-0.03050355,0.34844884,-0.34844884
-2.14007004,2.82827887,-2.82827887,0.08922578,-0.08922578,0.00000000,-0.00000000,0.10815996,-0.10815996,2.67323417,-2.67323417,0.02965911,-0.02965911,0.33606308,-0.33606308
-2.13406703,2.75906578,-2.75906577,0.08322335,-0.08322334,0.00000000,-0.00000000,0.10240547,-0.10240547,2.61095161,-2.61095161,0.02886029,-0.02886029,0.32446510,-0.32446510
-2.12806403,2.69084247,-2.69084246,0.07765087,-0.07765087,0.00000000,-0.00000000,0.09724233,-0.09724233,2.54873186,-2.54873186,0.02810477,-0.02810477,0.31363152,-0.31363152
-2.12206103,2.62363733,-2.62363732,0.07248718,-0.07248718,0.00000000,-0.00000000,0.09265724,-0.09265724,2.48664690,-2.48664690,0.02739049,-0.02739049,0.30353758,-0.30353758
-2.11605803,2.55753644,-2.55753644,0.06771132,-0.06771132,0.00000000,-0.00000000,0.08863505,-0.08863505,2.42483033,-2.42483033,0.02671567,-0.02671567,0.29415839,-0.29415839
-2.11005503,2.49268277,-2.49268277,0.06330306,-0.06330306,0.00000000,-0.00000000,0.08515951,-0.08515951,2.36347507,-2.36347507,0.02607891,-0.02607891,0.28546994,-0.28546994
-2.10405203,2.42927198,-2.42927197,0.05924316,-0.05924316,0.00000000,-0.00000000,0.08221375,-0.08221375,2.30282806,-2.30282806,0.02547913,-0.02547913,0.27744966,-0.27744966
-2.09804902,2.36754522,-2.36754522,0.05551371,-0.05551371,0.00000000,-0.00000000,0.07978057,-0.07978057,2.24318205,-2.24318204,0.02491561,-0.02491561,0.27007667,-0.27007667
-2.09204602,2.30777928,-2.30777928,0.05209813,-0.05209813,0.00000000,-0.00000000,0.07784257,-0.07784257,2.18486510,-2.18486510,0.02438784,-0.02438784,0.26333161,-0.26333161
-2.08604302,2.25027472,-2.25027472,0.04898120,-0.04898120,0.00000000,-0.00000000,0.07638212,-0.07638212,2.12822834,-2.12822834,0.02389551,-0.02389551,0.25719630,-0.25719630
-2.08004002,2.19534261,-2.19534261,0.04614898,-0.04614898,0.00000000,-0.00000000,0.07538110,-0.07538110,2.07363251,-2.07363251,0.02343829,-0.02343829,0.25165302,-0.25165302
-2.07403702,2.14329078,-2.14329078,0.04358865,-0.04358865,0.00000000,-0.00000000,0.07482055,-0.07482055,2.02143418,-2.02143418,0.02301582,-0.02301582,0.24668376,-0.24668376
-2.06803402,2.09441020,-2.09441020,0.04128831,-0.04128831,0.00000000,-0.00000000,0.07468025,-0.07468025,1.97197234,-1.97197234,0.02262752,-0.02262752,0.24226941,-0.24226941
-2.06203102,2.04896241,-2.04896240,0.03923678,-0.03923678,0.00000000,-0.00000000,0.07493820,-0.07493820,1.92555598,-1.92555598,0.02227251,-0.02227251,0.23838887,-0.23838887
-2.05602801,2.00716862,-2.00716862,0.03742339,-0.03742339,0.00000000,-0.00000000,0.07557016,-0.07557016,1.88245347,-1.88245347,0.02194952,-0.02194952,0.23501847,-0.23501847
-2.05002501,1.96920123,-1.96920123,0.03583776,-0.03583776,0.00000000,-0.00000000,0.07654926,-0.07654926,1.84288415,-1.84288415,0.02165684,-0.02165684,0.23213140,-0.23213140
-2.04402201,1.93517803,-1.93517803,0.03446971,-0.03446971,0.00000000,-0.00000000,0.07784561,-0.07784562,1.80701274,-1.80701274,0.02139233,-0.02139233,0.22969753,-0.22969753
-2.03801901,1.90515963,-1.90515963,0.03330906,-0.03330906,0.00000000,-0.00000000,0.07942623,-0.07942623,1.77494656,-1.77494656,0.02115340,-0.02115340,0.22768351,-0.22768351
-2.03201601,1.87915006,-1.87915006,0.03234559,-0.03234559,0.00000000,-0.00000000,0.08125499,-0.08125499,1.74673595,-1.74673595,0.02093706,-0.02093706,0.22605313,-0.22605313
-2.02601301,1.85710050,-1.85710049,0.03156901,-0.03156901,0.00000000,-0.00000000,0.08329292,-0.08329292,1.72237751,-1.72237751,0.02074008,-0.02074008,0.22476811,-0.22476811
-2.02001001,1.83891596,-1.83891596,0.03096895,-0.03096895,0.00000000,-0.00000000,0.08549863,-0.08549863,1.70182012,-1.70182012,0.02055908,-0.02055908,0.22378913,-0.22378913
-2.01400700,1.82446435,-1.82446435,0.03053506,-0.03053506,0.00000000,-0.00000000,0.08782902,-0.08782902,1.68497305,-1.68497305,0.02039068,-0.02039068,0.22307718,-0.22307718
-2.00800400,1.81358742,-1.81358742,0.03025702,-0.03025702,0.00000000,-0.00000000,0.09024018,-0.09024018,1.67171589,-1.67171589,0.02023168,-0.02023168,0.22259506,-0.22259506
-2.00200100,1.80611284,-1.80611284,0.03012471,-0.03012471,0.00000000,-0.00000000,0.09268849,-0.09268849,1.66190938,-1.66190938,0.02007931,-0.02007931,0.22230909,-0.22230909
-1.99599800,1.80186678,-1.80186678,0.03012831,-0.03012831,0.00000000,-0.00000000,0.09513185,-0.09513185,1.65540661,-1.65540661,0.01993131,-0.01993131,0.22219088,-0.22219088
-1.98999500,1.80068614,-1.80068614,0.03025842,-0.03025842,0.00000000,-0.00000000,0.09753104,-0.09753104,1.65206380,-1.65206380,0.01978621,-0.01978621,0.22221902,-0.22221902
-1.98399200,1.80242974,-1.80242974,0.03050624,-0.03050624,0.00000000,-0.00000000,0.09985110,-0.09985110,1.65175014,-1.65175014,0.01964344,-0.01964344,0.22238075,-0.22238075
-1.97798899,1.80698793,-1.80698793,0.03086364,-0.03086364,0.00000000,-0.00000000,0.10206269,-0.10206269,1.65435592,-1.65435592,0.01950345,-0.01950345,0.22267335,-0.22267335
-1.97198599,1.81428999,-1.81428999,0.03132332,-0.03132332,0.00000000,-0.00000000,0.10414339,-0.10414339,1.65979877,-1.65979877,0.01936785,-0.01936785,0.22310538,-0.22310538
-1.96598299,1.82430908,-1.82430908,0.03187891,-0.03187891,0.00000000,-0.00000000,0.10607877,-0.10607877,1.66802753,-1.66802753,0.01923939,-0.01923939,0.22369750,-0.22369750
-1.95997999,1.83706450,-1.83706450,0.03252506,-0.03252506,0.00000000,-0.00000000,0.10786332,-0.10786332,1.67902380,-1.67902380,0.01912203,-0.01912203,0.22448293,-0.22448293
-1.95397699,1.85262122,-1.85262122,0.03325754,-0.03325754,0.00000000,-0.00000000,0.10950108,-0.10950108,1.69280103,-1.69280103,0.01902084,-0.01902084,0.22550750,-0.22550750
-1.94797399,1.87108687,-1.87108687,0.03407326,-0.03407326,0.00000000,-0.00000000,0.11100588,-0.11100588,1.70940157,-1.70940158,0.01894190,-0.01894190,0.22682921,-0.22682921
-1.94197099,1.89260637,-1.89260637,0.03497035,-0.03497035,0.00000000,-0.00000000,0.11240131,-0.11240131,1.72889185,-1.72889185,0.01889218,-0.01889218,0.22851730,-0.22851730
-1.93596798,1.91735476,-1.91735476,0.03594818,-0.03594818,0.00000000,-0.00000000,0.11372024,-0.11372024,1.75135621,-1.75135621,0.01887929,-0.01887929,0.23065088,-0.23065088
-1.92996498,1.94552846,-1.94552846,0.03700731,-0.03700731,0.00000000,-0.00000000,0.11500400,-0.11500400,1.77688987,-1.77688987,0.01891127,-0.01891127,0.23331701,-0.23331701
-1.92396198,1.97733569,-1.97733569,0.03814953,-0.03814953,0.00000000,-0.00000000,0.11630111,-0.11630111,1.80559162,-1.80559162,0.01899632,-0.01899632,0.23660833,-0.23660833
-1.91795898,2.01298645,-2.01298645,0.03937775,-0.03937775,0.00000000,-0.00000000,0.11766569,-0.11766569,1.83755658,-1.83755658,0.01914243,-0.01914243,0.24062031,-0.24062031
-1.91195598,2.05268255,-2.05268256,0.04069590,-0.04069590,0.00000000,-0.00000000,0.11915560,-0.11915560,1.87286979,-1.87286979,0.01935714,-0.01935714,0.24544804,-0.24544804
-1.90595298,2.09660819,-2.09660819,0.04210885,-0.04210885,0.00000000,-0.00000000,0.12083025,-0.12083025,1.91160067,-1.91160067,0.01964715,-0.01964715,0.25118273,-0.25118273
-1.89994997,2.14492134,-2.14492134,0.04362216,-0.04362216,0.00000000,-0.00000000,0.12274827,-0.12274827,1.95379886,-1.95379886,0.02001799,-0.02001799,0.25790795,-0.25790795
-1.89394697,2.19774633,-2.19774633,0.04524191,-0.04524191,0.00000000,-0.00000000,0.12496505,-0.12496505,1.99949154,-1.99949154,0.02047375,-0.02047375,0.26569579,-0.26569579
-1.88794397,2.25516761,-2.25516762,0.04697441,-0.04697441,0.00000000,-0.00000000,0.12753030,-0.12753030,2.04868212,-2.04868212,0.02101675,-0.02101675,0.27460287,-0.27460287
-1.88194097,2.31722497,-2.31722497,0.04882588,-0.04882588,0.00000000,-0.00000000,0.13048561,-0.13048561,2.10135035,-2.10135035,0.02164734,-0.02164734,0.28466653,-0.28466653
-1.87593797,2.38390993,-2.38390993,0.05080216,-0.05080216,0.00000000,-0.00000000,0.13386231,-0.13386231,2.15745348,-2.15745348,0.02236364,-0.02236364,0.29590128,-0.29590128
-1.86993497,2.45516352,-2.45516352,0.05290829,-0.05290829,0.00000000,-0.00000000,0.13767946,-0.13767946,2.21692830,-2.21692830,0.02316148,-0.02316148,0.30829552,-0.30829552
-1.86393197,2.53087498,-2.53087498,0.05514814,-0.05514814,0.00000000,-0.00000000,0.14194231,-0.14194231,2.27969353,-2.27969353,0.02403432,-0.02403432,0.32180897,-0.32180897
-1.85792896,2.61088146,-2.61088146,0.05752406,-0.05752406,0.00000000,-0.00000000,0.14664111,-0.14664111,2.34565225,-2.34565225,0.02497321,-0.02497321,0.33637070,-0.33637070
-1.85192596,2.69496838,-2.69496838,0.06003652,-0.06003652,0.00000000,-0.00000000,0.15175047,-0.15175047,2.41469400,-2.41469400,0.02596697,-0.02596697,0.35187804,-0.35187804
-1.84592296,2.78287036,-2.78287036,0.06268379,-0.06268379,0.00000000,-0.00000000,0.15722929,-0.15722929,2.48669609,-2.48669610,0.02700232,-0.02700232,0.36819649,-0.36819649
-1.83991996,2.87427253,-2.87427253,0.06546166,-0.06546166,0.00000000,-0.00000000,0.16302117,-0.16302117,2.56152394,-2.56152394,0.02806414,-0.02806414,0.38516074,-0.38516074
-1.83391696,2.96881218,-2.96881218,0.06836332,-0.06836332,0.00000000,-0.00000000,0.16905553,-0.16905553,2.63903021,-2.63903021,0.02913583,-0.02913583,0.40257674,-0.40257674
-1.82791396,3.06608071,-3.06608071,0.07137920,-0.07137920,0.00000000,-0.00000000,0.17524927,-0.17524927,2.71905272,-2.71905273,0.03019969,-0.03019969,0.42022508,-0.42022508
-1.82191096,3.16562586,-3.16562586,0.07449704,-0.07449704,0.00000000,-0.00000000,0.18150888,-0.18150888,2.80141118,-2.80141119,0.03123742,-0.03123742,0.43786535,-0.43786535
-1.81590795,3.26695440,-3.26695440,0.07770196,-0.07770196,0.00000000,-0.00000000,0.18773313,-0.18773313,2.88590297,-2.88590297,0.03223058,-0.03223058,0.45524166,-0.45524166
-1.80990495,3.36953528,-3.36953529,0.08097669,-0.08097669,0.00000000,-0.00000000,0.19381611,-0.19381611,2.97229824,-2.97229825,0.03316111,-0.03316111,0.47208902,-0.47208902
-1.80390195,3.47280358,-3.47280359,0.08430190,-0.08430190,0.00000000,-0.00000000,0.19965054,-0.19965054,3.06033495,-3.06033496,0.03401193,-0.03401193,0.48814043,-0.48814043
-1.79789895,3.57616528,-3.57616529,0.08765663,-0.08765663,0.00000000,-0.00000000,0.20513122,-0.20513122,3.14971408,-3.14971408,0.03476737,-0.03476737,0.50313441,-0.50313441
-1.79189595,3.67900319,-3.67900320,0.09101871,-0.09101871,0.00000000,-0.00000000,0.21015855,-0.21015855,3.24009585,-3.24009585,0.03541373,-0.03541373,0.51682281,-0.51682281
-1.78589295,3.78068413,-3.78068414,0.09436541,-0.09436541,0.00000000,-0.00000000,0.21464190,-0.21464190,3.33109738,-3.33109739,0.03593966,-0.03593966,0.52897840,-0.52897840
-1.77988994,3.88056754,-3.88056755,0.09767395,-0.09767395,0.00000000,-0.00000000,0.21850279,-0.21850279,3.42229239,-3.42229239,0.03633658,-0.03633658,0.53940211,-0.53940211
-1.77388694,3.97801552,-3.97801552,0.10092211,-0.10092211,0.00000000,-0.00000000,0.22167757,-0.22167757,3.51321332,-3.51321332,0.03659892,-0.03659892,0.54792959,-0.54792959
-1.76788394,4.07240437,-4.07240438,0.10408885,-0.10408885,0.00000000,-0.00000000,0.22411976,-0.22411976,3.60335635,-3.60335635,0.03672437,-0.03672437,0.55443668,-0.55443668
-1.76188094,4.16313751,-4.16313752,0.10715481,-0.10715481,0.00000000,-0.00000000,0.22580168,-0.22580168,3.69218937,-3.69218938,0.03671391,-0.03671391,0.55884373,-0.55884373
-1.75587794,4.24965941,-4.24965941,0.11010285,-0.11010285,0.00000000,-0.00000000,0.22671548,-0.22671548,3.77916300,-3.77916300,0.03657190,-0.03657190,0.56111851,-0.56111851
-1.74987494,4.33147035,-4.33147036,0.11291844,-0.11291844,0.00000000,-0.00000000,0.22687343,-0.22687343,3.86372432,-3.86372433,0.03630590,-0.03630590,0.56127752,-0.56127752
-1.74387194,4.40814155,-4.40814156,0.11558999,-0.11558999,0.00000000,-0.00000000,0.22630755,-0.22630755,3.94533316,-3.94533316,0.03592653,-0.03592653,0.55938575,-0.55938575
