energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-3.04052026,5.53286684,0.01614357,1.19929554,0.07769415,2.79378523,0.25484913,0.01878072,4.47081839,1.30325633
-3.03451726,5.48802607,0.01602589,1.19772814,0.07573978,2.78062266,0.25933490,0.01834341,4.52843389,1.26675219
-3.02851426,5.43464790,0.01586980,1.19571327,0.07345269,2.76361980,0.26325263,0.01787307,4.58128695,1.22774779
-3.02251126,5.37360004,0.01567655,1.19329134,0.07086237,2.74310112,0.26655351,0.01737730,4.62891482,1.18682631
-3.01650825,5.30572498,0.01544791,1.19046699,0.06800414,2.71936965,0.26919780,0.01686369,4.67074636,1.14455711
-3.01050525,5.23180972,0.01518613,1.18720684,0.06491817,2.69269363,0.27115560,0.01633960,4.70610569,1.10148029
-3.00450225,5.15256034,0.01489391,1.18343927,0.06164829,2.66329572,0.27240731,0.01581193,4.73422319,1.05809328
-2.99849925,5.06858243,0.01457436,1.17905599,0.05824079,2.63134535,0.27294377,0.01528697,4.75425395,1.01484008
-2.99249625,4.98036851,0.01423088,1.17391561,0.05474314,2.59695457,0.27276611,0.01477016,4.76530284,0.97210326
-2.98649325,4.88829269,0.01386714,1.16784887,0.05120269,2.56017770,0.27188525,0.01426603,4.76645544,0.93019913
-2.98049025,4.79261287,0.01348697,1.16066548,0.04766552,2.52101492,0.27032117,0.01377807,4.75681322,0.88937590
-2.97448724,4.69347997,0.01309429,1.15216218,0.04417533,2.47941931,0.26810201,0.01330870,4.73553162,0.84981469
-2.96848424,4.59095372,0.01269303,1.14213168,0.04077255,2.43530735,0.26526293,0.01285928,4.70185888,0.81163332
-2.96248124,4.48502383,0.01228705,1.13037216,0.03749359,2.38857189,0.26184493,0.01243018,4.65517399,0.77489223
-2.95647824,4.37563530,0.01188010,1.11669685,0.03437027,2.33909727,0.25789366,0.01202082,4.59502170,0.73960224
-2.95047524,4.26271637,0.01147573,1.10094331,0.03142952,2.28677533,0.25345825,0.01162986,4.52114294,0.70573361
-2.94447224,4.14620763,0.01107730,1.08298205,0.02869322,2.23152186,0.24859027,0.01125531,4.43349906,0.67322587
-2.93846923,4.02609059,0.01068791,1.06272409,0.02617822,2.17329223,0.24334279,0.01089472,4.33228886,0.64199784
-2.93246623,3.90241436,0.01031043,1.04012728,0.02389654,2.11209566,0.23776976,0.01054536,4.21795748,0.61195751
-2.92646323,3.77531907,0.00994750,1.01520106,0.02185566,2.04800719,0.23192542,0.01020442,4.09119693,0.58301116
-2.92046023,3.64505493,0.00960156,0.98800953,0.02005899,1.98117695,0.22586417,0.00986917,3.95293822,0.55507160
-2.91445723,3.51199618,0.00927485,0.95867290,0.01850627,1.91183614,0.21964040,0.00953716,3.80433566,0.52806507
-2.90845423,3.37664942,0.00896949,0.92736711,0.01719410,1.84029953,0.21330874,0.00920631,3.64674413,0.50193675
-2.90245123,3.23965597,0.00868754,0.89432194,0.01611649,1.76696453,0.20692424,0.00887506,3.48169044,0.47665473
-2.89644822,3.10178864,0.00843101,0.85981755,0.01526527,1.69230675,0.20054284,0.00854244,3.31084015,0.45221247
-2.89044522,2.96394285,0.00820192,0.82417972,0.01463062,1.61687252,0.19422167,0.00820815,3.13596137,0.42862977
-2.88444222,2.82712309,0.00800239,0.78777407,0.01420142,1.54126865,0.18801948,0.00787253,2.95888692,0.40595243
-2.87843922,2.69242514,0.00783462,0.75099940,0.01396562,1.46615007,0.18199689,0.00753660,2.78147647,0.38425064
-2.87243622,2.56101499,0.00770094,0.71428038,0.01391050,1.39220579,0.17621648,0.00720197,2.60557988,0.36361644
-2.86643322,2.43410549,0.00760380,0.67805996,0.01402293,1.32014389,0.17074270,0.00687081,2.43300293,0.34416031
-2.86043022,2.31293142,0.00754581,0.64279159,0.01428950,1.25067618,0.16564162,0.00654575,2.26547638,0.32600718
-2.85442721,2.19872404,0.00752964,0.60893144,0.01469666,1.18450296,0.16098027,0.00622979,2.10462900,0.30929206
-2.84842421,2.09268575,0.00755806,0.57693087,0.01523082,1.12229844,0.15682591,0.00592617,1.95196491,0.29415533
-2.84242121,1.99596563,0.00763383,0.54722912,0.01587837,1.06469729,0.15324492,0.00563827,1.80884549,0.28073811
-2.83641821,1.90963627,0.00775966,0.52024644,0.01662574,1.01228251,0.15030153,0.00536947,1.67647562,0.26917752
-2.83041521,1.83467240,0.00793811,0.49637754,0.01745939,0.96557485,0.14805639,0.00512309,1.55589401,0.25960219
-2.82441221,1.77193141,0.00817152,0.47598545,0.01836585,0.92502400,0.14656500,0.00490223,1.44796716,0.25212800
-2.81840920,1.72213610,0.00846193,0.45939578,0.01933171,0.89100129,0.14587598,0.00470972,1.35338631,0.24685408
-2.81240620,1.68585939,0.00881095,0.44689123,0.02034364,0.86379413,0.14602947,0.00454801,1.27266686,0.24385917
-2.80640320,1.66351136,0.00921970,0.43870641,0.02138842,0.84360188,0.14705542,0.00441909,1.20614948,0.24319838
-2.80040020,1.65532818,0.00968876,0.43502292,0.02245293,0.83053303,0.14897211,0.00432449,1.15400250,0.24490035
-2.79439720,1.66136322,0.01021804,0.43596468,0.02352422,0.82460359,0.15178468,0.00426518,1.11622493,0.24896481
-2.78839420,1.68148013,0.01080677,0.44159343,0.02458953,0.82573659,0.15548403,0.00424157,1.09264984,0.25536068
-2.78239120,1.71534816,0.01145346,0.45190468,0.02563637,0.83376240,0.16004585,0.00425348,1.08294796,0.26402463
-2.77638819,1.76243967,0.01215586,0.46682410,0.02665256,0.84842011,0.16543004,0.00430014,1.08663126,0.27486029
-2.77038519,1.82203038,0.01291099,0.48620443,0.02762635,0.86935973,0.17158044,0.00438019,1.10305687,0.28773800
-2.76438219,1.89320240,0.01371516,0.50982341,0.02854649,0.89614543,0.17842495,0.00449172,1.13143145,0.30249529
-2.75837919,1.97485067,0.01456396,0.53738263,0.02940236,0.92825993,0.18587607,0.00463224,1.17081655,0.31893815
-2.75237619,2.06569313,0.01545241,0.56850789,0.03018408,0.96511008,0.19383180,0.00479877,1.22013534,0.33684304
-2.74637319,2.16428497,0.01637496,0.60275110,0.03088269,1.00603391,0.20217710,0.00498788,1.27818140,0.35595978
-2.74037019,2.26903735,0.01732562,0.63959409,0.03149026,1.05030926,0.21078562,0.00519569,1.34362999,0.37601529
-2.73436718,2.37824078,0.01829806,0.67845455,0.03200011,1.09716406,0.21952194,0.00541801,1.41505231,0.39671818
-2.72836418,2.49009310,0.01928571,0.71869411,0.03240694,1.14578842,0.22824415,0.00565037,1.49093313,0.41776413
-2.72236118,2.60273179,0.02028192,0.75962872,0.03270700,1.19534824,0.23680677,0.00588812,1.56969196,0.43884194
-2.71635818,2.71427034,0.02128002,0.80054119,0.03289831,1.24500051,0.24506389,0.00612649,1.64970766,0.45964016
-2.71035518,2.82283760,0.02227348,0.84069568,0.03298071,1.29390974,0.25287255,0.00636075,1.72934639,0.47985415
-2.70435218,2.92661940,0.02325603,0.87935385,0.03295608,1.34126524,0.26009614,0.00658627,1.80699210,0.49919318
-2.69834917,3.02390088,0.02422172,0.91579214,0.03282835,1.38629879,0.26660789,0.00679863,1.88107903,0.51738755
-2.69234617,3.11310834,0.02516504,0.94931975,0.03260361,1.42830196,0.27229409,0.00699372,1.95012513,0.53419533
-2.68634317,3.19284873,0.02608098,0.97929649,0.03229007,1.46664255,0.27705723,0.00716786,2.01276514,0.54940842
-2.68034017,3.26194542,0.02696508,1.00514991,0.03189804,1.50077942,0.28081862,0.00731788,2.06778217,0.56285776
-2.67433717,3.31946839,0.02781343,1.02639101,0.03143982,1.53027491,0.28352070,0.00744119,2.11413631,0.57441735
-2.66833417,3.36475762,0.02862274,1.04262770,0.03092953,1.55480449,0.28512866,0.00753586,2.15098903,0.58400695
-2.66233117,3.39743826,0.02939022,1.05357556,0.03038290,1.57416283,0.28563152,0.00760064,2.17772218,0.59159328
-2.65632816,3.41742691,0.03011362,1.05906512,0.02981703,1.58826614,0.28504247,0.00763502,2.19395047,0.59718960
-2.65032516,3.42492828,0.03079111,1.05904562,0.02925005,1.59715047,0.28339851,0.00763919,2.19952693,0.60085376
-2.64432216,3.42042242,0.03142124,1.05358467,0.02870078,1.60096601,0.28075937,0.00761407,2.19454070,0.60268464
-2.63831916,3.40464281,0.03200278,1.04286410,0.02818834,1.59996752,0.27720570,0.00756122,2.17930735,0.60281727
-2.63231616,3.37854611,0.03253467,1.02717192,0.02773178,1.59450144,0.27283676,0.00748280,2.15435184,0.60141682
-2.62631316,3.34327510,0.03301590,1.00689094,0.02734962,1.58499010,0.26776742,0.00738148,2.12038505,0.59867160
-2.62031016,3.30011611,0.03344540,0.98248441,0.02705948,1.57191391,0.26212480,0.00726036,2.07827474,0.59478561
-2.61430715,3.25045316,0.03382195,0.95447948,0.02687765,1.55579220,0.25604465,0.00712284,2.02901236,0.58997084
-2.60830415,3.19572059,0.03414414,0.92344908,0.02681870,1.53716385,0.24966750,0.00697250,1.97367714,0.58443961
-2.60230115,3.13735637,0.03441031,0.88999322,0.02689516,1.51656839,0.24313481,0.00681304,1.91339912,0.57839759
-2.59629815,3.07675800,0.03461853,0.85472036,0.02711716,1.49452855,0.23658527,0.00664810,1.84932272,0.57203736
-2.59029515,3.01524285,0.03476668,0.81822971,0.02749221,1.47153494,0.23015132,0.00648121,1.78257238,0.56553316
-2.58429215,2.95401434,0.03485244,0.78109519,0.02802494,1.44803353,0.22395603,0.00631565,1.71422168,0.55903679
-2.57828914,2.89413503,0.03487343,0.74385149,0.02871694,1.42441620,0.21811044,0.00615444,1.64526699,0.55267477
-2.57228614,2.83650733,0.03482733,0.70698289,0.02956672,1.40101474,0.21271142,0.00600020,1.57660652,0.54654691
-2.56628314,2.78186205,0.03471199,0.67091483,0.03056960,1.37809815,0.20784006,0.00585519,1.50902530,0.54072612
-2.56028014,2.73075457,0.03452565,0.63600860,0.03171779,1.35587309,0.20356065,0.00572123,1.44318608,0.53525937
-2.55427714,2.68356793,0.03426705,0.60255885,0.03300047,1.33448716,0.19992015,0.00559970,1.37962614,0.53016969
-2.54827414,2.64052207,0.03393565,0.57079392,0.03440396,1.31403429,0.19694823,0.00549158,1.31875938,0.52545888
-2.54227114,2.60168792,0.03353173,0.54087845,0.03591196,1.29456192,0.19465768,0.00539744,1.26088298,0.52111081
-2.53626813,2.56700502,0.03305654,0.51291803,0.03750580,1.27607900,0.19304528,0.00531751,1.20618774,0.51709487
-2.53026513,2.53630142,0.03251239,0.48696527,0.03916482,1.25856439,0.19209289,0.00525165,1.15477105,0.51336966
-2.52426213,2.50931432,0.03190272,0.46302687,0.04086673,1.24197485,0.19176880,0.00519949,1.10665134,0.50988628
-2.51825913,2.48571047,0.03123208,0.44107112,0.04258805,1.22625227,0.19202922,0.00516038,1.06178316,0.50659149
-2.51225613,2.46510527,0.03050610,0.42103543,0.04430459,1.21132964,0.19281985,0.00513347,1.02007175,0.50343023
-2.50625313,2.44707970,0.02973143,0.40283354,0.04599191,1.19713552,0.19407746,0.00511779,0.98138649,0.50034774
-2.50025013,2.43119487,0.02891559,0.38636193,0.04762585,1.18359701,0.19573149,0.00511219,0.94557258,0.49729108
-2.49424712,2.41700373,0.02806683,0.37150546,0.04918300,1.17064108,0.19770555,0.00511545,0.91246053,0.49421010
-2.48824412,2.40406016,0.02719394,0.35814195,0.05064126,1.15819466,0.19991896,0.00512625,0.88187340,0.49105801
-2.48224112,2.39192568,0.02630603,0.34614572,0.05198023,1.14618363,0.20228809,0.00514322,0.85363175,0.48779160
-2.47623812,2.38017415,0.02541233,0.33539019,0.05318173,1.13453110,0.20472780,0.00516491,0.82755652,0.48437117
-2.47023512,2.36839510,0.02452195,0.32574959,0.05423016,1.12315549,0.20715273,0.00518985,0.80347017,0.48076041
-2.46423212,2.35619616,0.02364372,0.31710001,0.05511283,1.11196862,0.20947863,0.00521651,0.78119660,0.47692622
-2.45822911,2.34320518,0.02278597,0.30931994,0.05582027,1.10087437,0.21162361,0.00524333,0.76056017,0.47283867
-2.45222611,2.32907250,0.02195638,0.30229051,0.05634638,1.08976805,0.21350942,0.00526875,0.74138448,0.46847102
-2.44622311,2.31347374,0.02116185,0.29589565,0.05668856,1.07853681,0.21506274,0.00529117,0.72349120,0.46380008
-2.44022011,2.29611323,0.02040841,0.29002227,0.05684770,1.06706114,0.21621642,0.00530904,0.70669944,0.45880661
-2.43421711,2.27672824,0.01970117,0.28456068,0.05682814,1.05521743,0.21691064,0.00532082,0.69082587,0.45347601
-2.42821411,2.25509371,0.01904425,0.27940519,0.05663740,1.04288155,0.21709411,0.00532505,0.67568574,0.44779907
-2.42221111,2.23102745,0.01844083,0.27445510,0.05628600,1.02993316,0.21672510,0.00532036,0.66109488,0.44177274
-2.41620810,2.20439517,0.01789315,0.26961588,0.05578701,1.01626058,0.21577231,0.00530550,0.64687262,0.43540097
-2.41020510,2.17511522,0.01740255,0.26480067,0.05515563,1.00176572,0.21421567,0.00527941,0.63284543,0.42869524
-2.40420210,2.14316225,0.01696955,0.25993185,0.05440869,0.98636895,0.21204679,0.00524120,0.61885102,0.42167504
-2.39819910,2.10856963,0.01659389,0.25494267,0.05356406,0.97001329,0.20926923,0.00519024,0.60474275,0.41436795
-2.39219610,2.07143013,0.01627462,0.24977877,0.05264006,0.95266789,0.20589851,0.00512613,0.59039381,0.40680942
-2.38619310,2.03189465,0.01601015,0.24439956,0.05165483,0.93433037,0.20196176,0.00504875,0.57570113,0.39904221
-2.38019010,1.99016887,0.01579835,0.23877914,0.05062579,0.91502789,0.19749709,0.00495828,0.56058851,0.39111540
-2.37418709,1.94650784,0.01563656,0.23290696,0.04956901,0.89481692,0.19255269,0.00485516,0.54500891,0.38308318
-2.36818409,1.90120876,0.01552167,0.22678791,0.04849879,0.87378173,0.18718560,0.00474012,0.52894570,0.37500334
-2.36218109,1.85460220,0.01545020,0.22044190,0.04742718,0.85203160,0.18146030,0.00461416,0.51241275,0.36693558
-2.35617809,1.80704226,0.01541827,0.21390301,0.04636370,0.82969710,0.17544710,0.00447848,0.49545348,0.35893985
-2.35017509,1.75889621,0.01542173,0.20721809,0.04531513,0.80692560,0.16922036,0.00433452,0.47813876,0.35107467
-2.34417209,1.71053421,0.01545615,0.20044500,0.04428544,0.78387634,0.16285670,0.00418384,0.46056406,0.34339573
-2.33816908,1.66231960,0.01551691,0.19365047,0.04327586,0.76071533,0.15643318,0.00402813,0.44284578,0.33595477
-2.33216608,1.61460046,0.01559925,0.18690780,0.04228503,0.73761049,0.15002556,0.00386915,0.42511717,0.32879884
-2.32616308,1.56770276,0.01569833,0.18029441,0.04130934,0.71472720,0.14370671,0.00370864,0.40752401,0.32197005
-2.32016008,1.52192547,0.01580934,0.17388939,0.04034331,0.69222455,0.13754518,0.00354837,0.39022026,0.31550589
-2.31415708,1.47753795,0.01592756,0.16777117,0.03938013,0.67025247,0.13160398,0.00339001,0.37336391,0.30944006
-2.30815408,1.43477940,0.01604850,0.16201535,0.03841214,0.64894972,0.12593974,0.00323512,0.35711323,0.30380375
-2.30215108,1.39386051,0.01616792,0.15669286,0.03743150,0.62844292,0.12060196,0.00308514,0.34162343,0.29862749
-2.29614807,1.35496688,0.01628202,0.15186836,0.03643073,0.60884634,0.11563274,0.00294137,0.32704397,0.29394328
-2.29014507,1.31826395,0.01638748,0.14759910,0.03540328,0.59026251,0.11106662,0.00280491,0.31351637,0.28978697
-2.28414207,1.28390277,0.01648154,0.14393407,0.03434404,0.57278335,0.10693078,0.00267671,0.30117259,0.28620081
-2.27813907,1.25202640,0.01656212,0.14091354,0.03324977,0.55649163,0.10324539,0.00255752,0.29013388,0.28323589
-2.27213607,1.22277602,0.01662781,0.13856896,0.03211940,0.54146260,0.10002420,0.00244793,0.28051000,0.28095446
-2.26613307,1.19629661,0.01667796,0.13692310,0.03095424,0.52776544,0.09727519,0.00234835,0.27239870,0.27943180
-2.26013007,1.17274147,0.01671269,0.13599053,0.02975804,0.51546448,0.09500140,0.00225904,0.26588538,0.27875768
-2.25412706,1.15227538,0.01673284,0.13577817,0.02853696,0.50461993,0.09320176,0.00218012,0.26104274,0.27903713
-2.24812406,1.13507606,0.01673999,0.13628610,0.02729933,0.49528817,0.09187190,0.00211156,0.25793042,0.28039046
-2.24212106,1.12133385,0.01673642,0.13750837,0.02605545,0.48752128,0.09100503,0.00205324,0.25659454,0.28295242
-2.23611806,1.11124951,0.01672501,0.13943387,0.02481712,0.48136624,0.09059268,0.00200492,0.25706716,0.28687046
-2.23011506,1.10503025,0.01670920,0.14204719,0.02359727,0.47686343,0.09062540,0.00196629,0.25936550,0.29230193
-2.22411206,1.10288429,0.01669286,0.14532938,0.02240942,0.47404486,0.09109334,0.00193694,0.26349124,0.29941045
-2.21810905,1.10501391,0.01668025,0.14925870,0.02126721,0.47293214,0.09198676,0.00191641,0.26942974,0.30836120
-2.21210605,1.11160759,0.01667585,0.15381116,0.02018391,0.47353432,0.09329637,0.00190419,0.27714930,0.31931540
-2.20610305,1.12283150,0.01668431,0.15896099,0.01917196,0.47584591,0.09501362,0.00189972,0.28660065,0.33242394
-2.20010005,1.13882050,0.01671028,0.16468098,0.01824260,0.47984500,0.09713081,0.00190240,0.29771668,0.34782053
-2.19409705,1.15966936,0.01675830,0.17094259,0.01740558,0.48549190,0.09964110,0.00191159,0.31041247,0.36561427
-2.18809405,1.18542428,0.01683270,0.17771603,0.01666890,0.49272817,0.10253849,0.00192666,0.32458578,0.38588213
-2.18209105,1.21607511,0.01693741,0.18497013,0.01603873,0.50147621,0.10581753,0.00194695,0.34011795,0.40866153
-2.17608804,1.25154868,0.01707591,0.19267213,0.01551938,0.51163953,0.10947315,0.00197179,0.35687531,0.43394334
-2.17008504,1.29170339,0.01725103,0.20078733,0.01511335,0.52310352,0.11350024,0.00200052,0.37471097,0.46166559
-2.16408204,1.33632543,0.01746484,0.20927881,0.01482150,0.53573692,0.11789326,0.00203249,0.39346710,0.49170838
-2.15807904,1.38512682,0.01771853,0.21810695,0.01464323,0.54939373,0.12264580,0.00206708,0.41297753,0.52389023
-2.15207604,1.43774547,0.01801230,0.22722915,0.01457676,0.56391573,0.12775003,0.00210367,0.43307067,0.55796623
-2.14607304,1.49374748,0.01834527,0.23659951,0.01461942,0.57913532,0.13319630,0.00214169,0.45357261,0.59362827
-2.14007004,1.55263175,0.01871540,0.24616868,0.01476794,0.59487880,0.13897258,0.00218059,0.47431034,0.63050764
-2.13406703,1.61383707,0.01911943,0.25588393,0.01501870,0.61096987,0.14506408,0.00221989,0.49511499,0.66818004
-2.12806403,1.67675160,0.01955290,0.26568936,0.01536805,0.62723344,0.15145284,0.00225910,0.51582511,0.70617314
-2.12206103,1.74072481,0.02001021,0.27552649,0.01581246,0.64349958,0.15811749,0.00229783,0.53628977,0.74397654
-2.11605803,1.80508168,0.02048464,0.28533512,0.01634870,0.65960764,0.16503304,0.00233570,0.55637157,0.78105402
-2.11005503,1.86913890,0.02096854,0.29505454,0.01697393,0.67541052,0.17217086,0.00237239,0.57594948,0.81685775
-2.10405203,1.93222286,0.02145351,0.30462508,0.01768571,0.69077897,0.17949872,0.00240761,0.59492158,0.85084398
-2.09804902,1.99368894,0.02193061,0.31399008,0.01848202,0.70560600,0.18698109,0.00244113,0.61320752,0.88248981
-2.09204602,2.05294150,0.02239069,0.32309803,0.01936109,0.71981127,0.19457943,0.00247277,0.63075095,0.91131033
-2.08604302,2.10945423,0.02282465,0.33190512,0.02032129,0.73334542,0.20225275,0.00250239,0.64752175,0.93687556
-2.08004002,2.16278991,0.02322382,0.34037785,0.02136096,0.74619432,0.20995821,0.00252989,0.66351811,0.95882652
-2.07403702,2.21261919,0.02358034,0.34849581,0.02247816,0.75838305,0.21765186,0.00255524,0.67876853,0.97688965
-2.06803402,2.25873737,0.02388746,0.35625434,0.02367052,0.76997956,0.22528939,0.00257845,0.69333354,0.99088925
-2.06203102,2.30107885,0.02413996,0.36366713,0.02493499,0.78109778,0.23282701,0.00259958,0.70730728,1.00075706
-2.05602801,2.33972829,0.02433438,0.37076838,0.02626767,0.79190013,0.24022230,0.00261875,0.72081871,1.00653882
-2.05002501,2.37492818,0.02446939,0.37761465,0.02766371,0.80259913,0.24743506,0.00263615,0.73403243,1.00839738
-2.04402201,2.40708212,0.02454591,0.38428599,0.02911724,0.81345797,0.25442807,0.00265202,0.74714893,1.00661223
-2.03801901,2.43675368,0.02456730,0.39088640,0.03062131,0.82478985,0.26116785,0.00266667,0.76040413,1.00157541
-2.03201601,2.46466044,0.02453941,0.39754351,0.03216802,0.83695586,0.26762531,0.00268048,0.77406816,0.99378391
-2.02601301,2.49166318,0.02447056,0.40440716,0.03374862,0.85036134,0.27377628,0.00269386,0.78844296,0.98382876
-2.02001001,2.51875026,0.02437143,0.41164719,0.03535372,0.86545040,0.27960188,0.00270730,0.80385888,0.97238134
-2.01400700,2.54701737,0.02425485,0.41945004,0.03697355,0.88269872,0.28508888,0.00272133,0.82066983,0.96017703
-2.00800400,2.57764294,0.02413556,0.42801444,0.03859828,0.90260447,0.29022980,0.00273652,0.83924712,0.94799703
-2.00200100,2.61185961,0.02402979,0.43754609,0.04021834,0.92567735,0.29502290,0.00275345,0.85997181,0.93664874
-1.99599800,2.65092232,0.02395490,0.44825150,0.04182478,0.95242597,0.29947210,0.00277272,0.88322564,0.92694520
-1.98999500,2.69607368,0.02392889,0.46033111,0.04340954,0.98334369,0.30358663,0.00279491,0.90938060,0.91968439
-1.98399200,2.74850733,0.02396986,0.47397182,0.04496579,1.01889315,0.30738061,0.00282058,0.93878728,0.91562860
-1.97798899,2.80933023,0.02409551,0.48933929,0.04648812,1.05948997,0.31087243,0.00285023,0.97176238,0.91548476
-1.97198599,2.87952468,0.02432255,0.50657005,0.04797267,1.10548598,0.31408402,0.00288428,1.00857554,0.91988582
-1.96598299,2.95991130,0.02466618,0.52576395,0.04941719,1.15715249,0.31703991,0.00292308,1.04943608,0.92937389
-1.95997999,3.05111387,0.02513957,0.54697707,0.05082095,1.21466441,0.31976620,0.00296683,1.09448005,0.94438538
-1.95397699,3.15352746,0.02575336,0.57021546,0.05218460,1.27808552,0.32228935,0.00301561,1.14375820,0.96523848
-1.94797399,3.26729076,0.02651522,0.59543009,0.05350989,1.34735588,0.32463496,0.00306936,1.19722549,0.99212328
-1.94197099,3.39226407,0.02742951,0.62251315,0.05479931,1.42228195,0.32682636,0.00312785,1.25473262,1.02509478
-1.93596798,3.52801394,0.02849696,0.65129618,0.05605564,1.50252995,0.32888336,0.00319066,1.31602037,1.06406898
-1.92996498,3.67380559,0.02971448,0.68155003,0.05728153,1.58762320,0.33082090,0.00325724,1.38071700,1.10882214
-1.92396198,3.82860382,0.03107512,0.71298695,0.05847897,1.67694375,0.33264793,0.00332685,1.44833942,1.15899339
-1.91795898,3.99108333,0.03256802,0.74526482,0.05964885,1.76973871,0.33436642,0.00339860,1.51829812,1.21409067
-1.91195598,4.15964846,0.03417858,0.77799356,0.06079056,1.86513136,0.33597071,0.00347148,1.58990632,1.27349993
-1.90595298,4.33246253,0.03588876,0.81074358,0.06190162,1.96213691,0.33744713,0.00354435,1.66239297,1.33649753
-1.89994997,4.50748637,0.03767737,0.84305606,0.06297749,2.05968278,0.33877407,0.00361604,1.73491959,1.40226552
-1.89394697,4.68252506,0.03952064,0.87445485,0.06401150,2.15663274,0.33992246,0.00368529,1.80660039,1.46990964
-1.88794397,4.85528175,0.04139275,0.90445948,0.06499486,2.25181427,0.34085674,0.00375089,1.87652504,1.53847940
-1.88194097,5.02341679,0.04326656,0.93259895,0.06591686,2.34404818,0.34153623,0.00381164,1.94378335,1.60698998
-1.87593797,5.18461019,0.04511428,0.95842563,0.06676526,2.43217947,0.34191694,0.00386645,2.00749079,1.67444507
-1.86993497,5.33662511,0.04690830,0.98152892,0.06752668,2.51510815,0.34195370,0.00391435,2.06681395,1.73986025
-1.86393197,5.47736984,0.04862194,1.00154786,0.06818721,2.59181891,0.34160253,0.00395453,2.12099466,1.80228595
-1.85792896,5.60495572,0.05023026,1.01818235,0.06873302,2.66140821,0.34082308,0.00398637,2.16937195,1.86082936
-1.85192596,5.71774859,0.05171070,1.03120243,0.06915102,2.72310785,0.33958114,0.00400949,2.21140055,1.91467448
-1.84592296,5.81441136,0.05304377,1.04045507,0.06942951,2.77630379,0.33785084,0.00402371,2.24666530,1.96309973
-1.83991996,5.89393592,0.05421355,1.04586831,0.06955879,2.82054937,0.33561666,0.00402910,2.27489057,2.00549230
-1.83391696,5.95566275,0.05520805,1.04745251,0.06953169,2.85557258,0.33287483,0.00402595,2.29594435,2.04135891
-1.82791396,5.99928746,0.05601943,1.04529851,0.06934396,2.88127669,0.32963433,0.00401477,2.30983674,2.07033256
-1.82191096,6.02485383,0.05664411,1.03957290,0.06899453,2.89773454,0.32591704,0.00399623,2.31671293,2.09217500
-1.81590795,6.03273381,0.05708260,1.03051058,0.06848567,2.90517668,0.32175735,0.00397114,2.31684090,2.10677510
-1.80990495,6.02359555,0.05733925,1.01840489,0.06782287,2.90397395,0.31720094,0.00394044,2.31059466,2.11414308
-1.80390195,5.99836100,0.05742183,1.00359570,0.06701466,2.89461547,0.31230298,0.00390510,2.29843367,2.11440111
-1.79789895,5.95815540,0.05734097,0.98645624,0.06607228,2.87768311,0.30712571,0.00386609,2.28087966,2.10777086
-1.79189595,5.90425119,0.05710954,0.96737893,0.06500919,2.85382380,0.30173557,0.00382435,2.25849187,2.09455850
-1.78589295,5.83800936,0.05674191,0.94676114,0.06384048,2.82372106,0.29620008,0.00378071,2.23184220,2.07513813
-1.77988994,5.76082114,0.05625322,0.92499136,0.06258231,2.78806716,0.29058455,0.00373588,2.20149130,2.04993436
-1.77388694,5.67405312,0.05565873,0.90243640,0.06125124,2.74753729,0.28494899,0.00369040,2.16796707,2.01940507
-1.76788394,5.57899841,0.05497307,0.87943028,0.05986363,2.70276714,0.27934517,0.00364463,2.13174640,1.98402492
-1.76188094,5.47683638,0.05420974,0.85626515,0.05843509,2.65433462,0.27381424,0.00359872,2.09324120,1.94427071
-1.75587794,5.36860265,0.05338061,0.83318458,0.05698002,2.60274680,0.26838496,0.00355263,2.05278928,1.90060891
-1.74987494,5.25517066,0.05249566,0.81037967,0.05551124,2.54843243,0.26307257,0.00350614,2.01065047,1.85348602
-1.74387194,5.13724529,0.05156272,0.78798772,0.05403980,2.49174015,0.25787860,0.00345885,1.96700800,1.80332194
-1.73786893,5.01536833,0.05058757,0.76609369,0.05257485,2.43294226,0.25279137,0.00341025,1.92197481,1.75050652
-1.73186593,4.88993493,0.04957398,0.74473423,0.05112374,2.37224360,0.24778742,0.00335971,1.87560447,1.69539910
-1.72586293,4.76121958,0.04852398,0.72390378,0.04969213,2.30979457,0.24283352,0.00330656,1.82790563,1.63833077
-1.71985993,4.62940941,0.04743827,0.70356265,0.04828429,2.24570759,0.23788939,0.00325014,1.77885924,1.57960891
-1.71385693,4.49464259,0.04631660,0.68364631,0.04690346,2.18007547,0.23291080,0.00318981,1.72843730,1.51952335
-1.70785393,4.35704901,0.04515830,0.66407552,0.04555223,2.11299073,0.22785293,0.00312503,1.67662197,1.45835362
-1.70185093,4.21679059,0.04396271,0.64476671,0.04423297,2.04456437,0.22267384,0.00305540,1.62342382,1.39637648
-1.69584792,4.07409857,0.04272972,0.62564201,0.04294822,1.97494303,0.21733769,0.00298065,1.56889815,1.33387300
-1.68984492,3.92930534,0.04146011,0.60663844,0.04170108,1.90432334,0.21181777,0.00290071,1.51315837,1.27113482
-1.68384192,3.78286899,0.04015595,0.58771582,0.04049544,1.83296264,0.20609888,0.00281570,1.45638566,1.20846867
-1.67783892,3.63538893,0.03882076,0.56886293,0.03933624,1.76118543,0.20017921,0.00272595,1.39883435,1.14619912
