energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.99849925,3.41588213,0.00047692,0.42314929,0.04346978,1.25169248,1.30212720,0.01120828,1.69134379
-2.99249625,3.57295566,0.00050219,0.44420596,0.04676860,1.30822611,1.36592634,0.01170712,1.76742798
-2.98649325,3.74389550,0.00053309,0.46683967,0.05039812,1.36833628,1.43556531,0.01233273,1.84982217
-2.98049025,3.92535845,0.00056936,0.49066479,0.05432312,1.43075342,1.50966444,0.01307228,1.93692030
-2.97448724,4.11360275,0.00061062,0.51523751,0.05849810,1.49407414,1.58669901,0.01391107,2.02692508
-2.96848424,4.30457354,0.00065636,0.54006741,0.06286782,1.55680010,1.66502968,0.01483263,2.11789100
-2.96248124,4.49400147,0.00070594,0.56463067,0.06736827,1.61738113,1.74293842,0.01581889,2.20777316
-2.95647824,4.67751122,0.00075858,0.58838477,0.07192793,1.67426135,1.81866874,0.01685038,2.29448058
-2.95047524,4.85073685,0.00081339,0.61078405,0.07646929,1.72592632,1.89046905,0.01790650,2.37593220
-2.94447224,5.00943989,0.00086942,0.63129558,0.08091067,1.77094961,1.95663765,0.01896579,2.45011397
-2.93846923,5.14962621,0.00092559,0.64941493,0.08516830,1.80803686,2.01556766,0.02000637,2.51513486
-2.93246623,5.26765734,0.00098082,0.66468110,0.08915849,1.83606561,2.06579034,0.02100630,2.56928005
-2.92646323,5.36035246,0.00103396,0.67669017,0.09279994,1.85411937,2.10601511,0.02194408,2.61105933
-2.92046023,5.42507705,0.00108391,0.68510719,0.09601600,1.86151462,2.13516478,0.02279909,2.63924884
-2.91445723,5.45981503,0.00112955,0.68967580,0.09873696,1.85781963,2.15240460,0.02355213,2.65292488
-2.90845423,5.46322180,0.00116988,0.69022528,0.10090203,1.84286462,2.15716402,0.02418585,2.65148833
-2.90245123,5.43465625,0.00120395,0.68667487,0.10246124,1.81674281,2.14915042,0.02468522,2.63467893
-2.89644822,5.37419086,0.00123095,0.67903511,0.10337686,1.77980267,2.12835425,0.02503795,2.60257910
-2.89044522,5.28259957,0.00125023,0.66740624,0.10362458,1.73263184,2.09504547,0.02523481,2.55560705
-2.88444222,5.16132452,0.00126128,0.65197391,0.10319418,1.67603360,2.04976165,0.02526985,2.49449982
-2.87843922,5.01242308,0.00126379,0.63300221,0.10208974,1.61099704,1.99328810,0.02514063,2.42028700
-2.87243622,4.83849776,0.00125764,0.61082452,0.10032943,1.53866251,1.92663116,0.02484818,2.33425626
-2.86643322,4.64261188,0.00124289,0.58583257,0.09794480,1.46028370,1.85098560,0.02439701,2.23791229
-2.86043022,4.42819462,0.00121979,0.55846405,0.09497967,1.37718806,1.76769761,0.02379490,2.13293078
-2.85442721,4.19893915,0.00118880,0.52918948,0.09148862,1.29073727,1.67822475,0.02305264,2.02110912
-2.84842421,3.95869768,0.00115049,0.49849864,0.08753522,1.20228905,1.58409445,0.02218366,1.90431600
-2.84242121,3.71137721,0.00110562,0.46688720,0.08318995,1.11316180,1.48686247,0.02120358,1.78444128
-2.83641821,3.46083941,0.00105504,0.43484394,0.07852806,1.02460310,1.38807280,0.02012972,1.66334809
-2.83041521,3.21080773,0.00099969,0.40283892,0.07362733,0.93776288,1.28922014,0.01898058,1.54282853
-2.82441221,2.96478426,0.00094056,0.37131309,0.06856588,0.85367192,1.19171615,0.01777526,1.42456400
-2.81840920,2.72597834,0.00087868,0.34066931,0.06342006,0.77322579,1.09686013,0.01653290,1.31009132
-2.81240620,2.49724817,0.00081507,0.31126526,0.05826262,0.69717448,1.00581484,0.01527224,1.20077509
-2.80640320,2.28105620,0.00075071,0.28340803,0.05316103,0.62611713,0.91958772,0.01401107,1.09778660
-2.80040020,2.07943842,0.00068654,0.25735064,0.04817616,0.56050187,0.83901764,0.01276585,1.00208940
-2.79439720,1.89398714,0.00062339,0.23329019,0.04336127,0.50062982,0.76476708,0.01155141,0.91443130
-2.78839420,1.72584651,0.00056204,0.21136774,0.03876130,0.44666273,0.69731945,0.01038066,0.83534235
-2.78239120,1.57571950,0.00050312,0.19166959,0.03441256,0.39863360,0.63698108,0.00926443,0.76513837
-2.77638819,1.44388524,0.00044718,0.17422986,0.03034265,0.35645939,0.58388746,0.00821142,0.70392927
-2.77038519,1.33022488,0.00039463,0.15903408,0.02657076,0.31995521,0.53801308,0.00722814,0.65163150
-2.76438219,1.23425481,0.00034578,0.14602368,0.02310809,0.28884936,0.49918429,0.00631904,0.60798396
-2.75837919,1.15516535,0.00030082,0.13510110,0.01995859,0.26279856,0.46709451,0.00548658,0.57256662
-2.75237619,1.09186382,0.00025983,0.12613530,0.01711974,0.24140306,0.44132137,0.00473143,0.54482114
-2.74637319,1.04302043,0.00022284,0.11896758,0.01458352,0.22422113,0.42134506,0.00405269,0.52407312
-2.74037019,1.00711598,0.00018974,0.11341748,0.01233735,0.21078277,0.40656755,0.00344813,0.50955511
-2.73436718,0.98249017,0.00016041,0.10928871,0.01036505,0.20060236,0.39633213,0.00291440,0.50043013
-2.72836418,0.96738974,0.00013465,0.10637484,0.00864786,0.19319024,0.38994296,0.00244730,0.49581524
-2.72236118,0.96001545,0.00011222,0.10446488,0.00716523,0.18806304,0.38668430,0.00204203,0.49480461
-2.71635818,0.95856728,0.00009286,0.10334842,0.00589568,0.18475294,0.38583891,0.00169339,0.49649186
-2.71035518,0.96128701,0.00007629,0.10282048,0.00481749,0.18281559,0.38670568,0.00139598,0.49999130
-2.70435218,0.96649770,0.00006224,0.10268585,0.00390922,0.18183700,0.38861581,0.00114437,0.50445759
-2.69834917,0.97263925,0.00005042,0.10276296,0.00315028,0.18143923,0.39094762,0.00093325,0.50910362
-2.69234617,0.97829968,0.00004056,0.10288717,0.00252122,0.18128493,0.39313962,0.00075755,0.51321628
-2.68634317,0.98224140,0.00003242,0.10291352,0.00200401,0.18108089,0.39470162,0.00061249,0.51616966
-2.68034017,0.98342227,0.00002574,0.10271874,0.00158221,0.18058034,0.39522376,0.00049370,0.51743568
-2.67433717,0.98101091,0.00002033,0.10220279,0.00124105,0.17958435,0.39438333,0.00039721,0.51659164
-2.66833417,0.97439626,0.00001600,0.10128958,0.00096745,0.17794203,0.39194932,0.00031948,0.51332486
-2.66233117,0.96319112,0.00001257,0.09992714,0.00074998,0.17554988,0.38778463,0.00025740,0.50743407
-2.65632816,0.94723010,0.00000990,0.09808715,0.00057882,0.17235004,0.38184616,0.00020832,0.49882787
-2.65032516,0.92656204,0.00000789,0.09576384,0.00044559,0.16832775,0.37418266,0.00016995,0.48752016
-2.64432216,0.90143759,0.00000644,0.09297245,0.00034331,0.16350800,0.36493089,0.00014041,0.47362301
-2.63831916,0.87229256,0.00000548,0.08974718,0.00026621,0.15795156,0.35431001,0.00011815,0.45733711
-2.63231616,0.83972786,0.00000497,0.08613882,0.00020963,0.15175049,0.34261484,0.00010196,0.43894049
-2.62631316,0.80448695,0.00000489,0.08221209,0.00016988,0.14502329,0.33020813,0.00009089,0.41877574
-2.62031016,0.76743193,0.00000525,0.07804287,0.00014416,0.13790990,0.31751232,0.00008426,0.39723646
-2.61430715,0.72951903,0.00000607,0.07371539,0.00013041,0.13056675,0.30500126,0.00008163,0.37475340
-2.60830415,0.69177470,0.00000744,0.06931940,0.00012726,0.12316189,0.29319205,0.00008276,0.35178093
-2.60230115,0.65527302,0.00000942,0.06494766,0.00013395,0.11587052,0.28263751,0.00008759,0.32878410
-2.59629815,0.62111526,0.00001217,0.06069348,0.00015024,0.10887098,0.27391948,0.00009625,0.30622706
-2.59029515,0.59041209,0.00001583,0.05664868,0.00017642,0.10234122,0.26764310,0.00010901,0.28456282
-2.58429215,0.56426889,0.00002064,0.05290188,0.00021323,0.09645600,0.26443224,0.00012630,0.26422493
-2.57828914,0.54377425,0.00002685,0.04953712,0.00026187,0.09138463,0.26492610,0.00014870,0.24562095
-2.57228614,0.52999176,0.00003478,0.04663286,0.00032397,0.08728943,0.26977688,0.00017691,0.22912784
-2.56628314,0.52395471,0.00004481,0.04426133,0.00040156,0.08432479,0.27964837,0.00021178,0.21508930
-2.56028014,0.52666344,0.00005740,0.04248826,0.00049713,0.08263674,0.29521532,0.00025427,0.20381475
-2.55427714,0.53908479,0.00007307,0.04137277,0.00061356,0.08236299,0.31716321,0.00030550,0.19557975
-2.54827414,0.56215292,0.00009244,0.04096758,0.00075414,0.08363330,0.34618805,0.00036667,0.19062767
-2.54227114,0.59677089,0.00011619,0.04131931,0.00092253,0.08657007,0.38299601,0.00043910,0.18917213
-2.53626813,0.64381224,0.00014510,0.04246889,0.00112276,0.09128894,0.42830225,0.00052422,0.19140006
-2.53026513,0.70412167,0.00018003,0.04445196,0.00135917,0.09789950,0.48282865,0.00062350,0.19747479
-2.52426213,0.77851435,0.00022193,0.04729929,0.00163636,0.10650569,0.54730002,0.00073849,0.20753906
-2.51825913,0.86777298,0.00027183,0.05103703,0.00195909,0.11720597,0.62243845,0.00087075,0.22171762
-2.51225613,0.97264208,0.00033083,0.05568686,0.00233221,0.13009320,0.70895524,0.00102183,0.24011894
-2.50625313,1.09381920,0.00040008,0.06126595,0.00276051,0.14525403,0.80754052,0.00119321,0.26283624
-2.50025013,1.23194257,0.00048078,0.06778675,0.00324862,0.16276785,0.91884990,0.00138626,0.28994727
-2.49424712,1.38757512,0.00057414,0.07525648,0.00380077,0.18270527,1.04348843,0.00160220,0.32151311
-2.48824412,1.56118493,0.00068138,0.08367656,0.00442069,0.20512609,1.18199176,0.00184201,0.35757570
-2.48224112,1.75312242,0.00080368,0.09304169,0.00511135,0.23007695,1.33480467,0.00210640,0.39815438
-2.47623812,1.96359461,0.00094219,0.10333891,0.00587482,0.25758849,1.50225734,0.00239570,0.44324139
-2.47023512,2.19263734,0.00109792,0.11454646,0.00671200,0.28767236,1.68454003,0.00270987,0.49279662
-2.46423212,2.44008623,0.00127179,0.12663262,0.00762250,0.32031799,1.88167672,0.00304839,0.54674180
-2.45822911,2.70554758,0.00146457,0.13955452,0.00860440,0.35548938,2.09349876,0.00341023,0.60495437
-2.45222611,2.98837058,0.00167681,0.15325707,0.00965415,0.39312206,2.31961953,0.00379384,0.66726149
-2.44622311,3.28762216,0.00190887,0.16767200,0.01076645,0.43312026,2.55941145,0.00419708,0.73343439
-2.44022011,3.60206616,0.00216084,0.18271719,0.01193418,0.47535455,2.81198639,0.00461726,0.80318356
-2.43421711,3.93014821,0.00243256,0.19829620,0.01314842,0.51966008,3.07618112,0.00505117,0.87615497
-2.42821411,4.26998793,0.00272356,0.21429835,0.01439848,0.56583549,3.35054877,0.00549505,0.95192794
-2.42221111,4.61937957,0.00303307,0.23059901,0.01567203,0.61364264,3.63335769,0.00594471,1.03001455
-2.41620810,4.97580231,0.00336001,0.24706060,0.01695529,0.66280726,3.92259842,0.00639559,1.10986127
-2.41020510,5.33644071,0.00370297,0.26353389,0.01823327,0.71302049,4.21599963,0.00684285,1.19085255
-2.40420210,5.69821567,0.00406023,0.27985993,0.01949009,0.76394133,4.51105315,0.00728149,1.27231677
-2.39819910,6.05782575,0.00442974,0.29587236,0.02070930,0.81520003,4.80504820,0.00770644,1.35353423
-2.39219610,6.41179800,0.00480916,0.31140021,0.02187432,0.86640225,5.09511407,0.00811273,1.43374723
-2.38619310,6.75654725,0.00519586,0.32627098,0.02296877,0.91713389,5.37827048,0.00849559,1.51217188
-2.38019010,7.08844224,0.00558693,0.34031400,0.02397698,0.96696661,5.65148426,0.00885055,1.58801142
-2.37418709,7.40387644,0.00597921,0.35336394,0.02488429,1.01546367,5.91173054,0.00917361,1.66047045
-2.36818409,7.69934151,0.00636934,0.36526425,0.02567753,1.06218611,6.15605668,0.00946127,1.72876979
-2.36218109,7.97150069,0.00675373,0.37587057,0.02634527,1.10669905,6.38164659,0.00971062,1.79216143
-2.35617809,8.21725994,0.00712866,0.38505383,0.02687818,1.14857805,6.58588349,0.00991941,1.84994300
-2.35017509,8.43383413,0.00749028,0.39270301,0.02726917,1.18741534,6.76640870,0.01008605,1.90147143
-2.34417209,8.61880637,0.00783465,0.39872742,0.02751359,1.22282580,6.92117472,0.01020961,1.94617524
-2.33816908,8.77017839,0.00815784,0.40305850,0.02760930,1.25445280,7.04849060,0.01028983,1.98356527
-2.33216608,8.88641074,0.00845591,0.40565091,0.02755661,1.28197364,7.14705836,0.01032701,2.01324348
-2.32616308,8.96645159,0.00872503,0.40648316,0.02735827,1.30510463,7.21599935,0.01032201,2.03490968
-2.32016008,9.00975365,0.00896152,0.40555753,0.02701928,1.32360585,7.25486989,0.01027615,2.04836610
-2.31415708,9.01627916,0.00916196,0.40289948,0.02654670,1.33728540,7.26366593,0.01019111,2.05351988
-2.30815408,8.98649313,0.00932319,0.39855651,0.02594943,1.34600322,7.24281701,0.01006889,2.05038333
-2.30215108,8.92134556,0.00944247,0.39259664,0.02523786,1.34967433,7.19316981,0.00991169,2.03907243
-2.29614807,8.82224358,0.00951752,0.38510647,0.02442366,1.34827142,7.11596228,0.00972186,2.01980334
-2.29014507,8.69101459,0.00954658,0.37618904,0.02351940,1.34182671,7.01278917,0.00950185,1.99288741
-2.28414207,8.52986172,0.00952849,0.36596147,0.02253826,1.33043293,6.88556034,0.00925414,1.95872478
-2.27813907,8.34131293,0.00946276,0.35455258,0.02149374,1.31424321,6.73645301,0.00898121,1.91779670
-2.27213607,8.12816525,0.00934959,0.34210043,0.02039938,1.29346996,6.56785942,0.00868555,1.87065686
-2.26613307,7.89342538,0.00918989,0.32874994,0.01926850,1.26838244,6.38233131,0.00836961,1.81792187
-2.26013007,7.64024820,0.00898533,0.31465065,0.01811397,1.23930306,6.18252266,0.00803586,1.76026110
-2.25412706,7.37187457,0.00873827,0.29995453,0.01694807,1.20660238,5.97113208,0.00768675,1.69838601
-2.24812406,7.09156973,0.00845174,0.28481406,0.01578226,1.17069288,5.75084641,0.00732473,1.63303928
-2.24212106,6.80256382,0.00812940,0.26938041,0.01462713,1.13202169,5.52428682,0.00695229,1.56498381
-2.23611806,6.50799577,0.00777547,0.25380181,0.01349225,1.09106230,5.29395883,0.00657195,1.49499202
-2.23011506,6.21086212,0.00739460,0.23822218,0.01238615,1.04830577,5.06220751,0.00618628,1.42383549
-2.22411206,5.91397194,0.00699178,0.22277987,0.01131624,1.00425165,4.83117915,0.00579786,1.35227537
-2.21810905,5.61990915,0.00657222,0.20760663,0.01028885,0.95939889,4.60279032,0.00540929,1.28105381
-2.21210605,5.33100328,0.00614124,0.19282681,0.00930917,0.91423730,4.37870532,0.00502318,1.21088658
-2.20610305,5.04930949,0.00570413,0.17855671,0.00838136,0.86923979,4.16032250,0.00464208,1.14245716
-2.20010005,4.77659835,0.00526602,0.16490413,0.00750850,0.82485579,3.94876989,0.00426849,1.07641250
-2.19409705,4.51435553,0.00483178,0.15196817,0.00669270,0.78150599,3.74490994,0.00390476,1.01336040
-2.18809405,4.26379107,0.00440593,0.13983912,0.00593516,0.73957871,3.54935312,0.00355312,0.95386859
-2.18209105,4.02585738,0.00399255,0.12859862,0.00523621,0.69942784,3.36247937,0.00321555,0.89846530
-2.17608804,3.80127492,0.00359517,0.11831987,0.00459543,0.66137234,3.18446642,0.00289383,0.84764114
-2.17008504,3.59056370,0.00321681,0.10906799,0.00401171,0.62569710,3.01532322,0.00258943,0.80185183
-2.16408204,3.39407867,0.00285986,0.10090040,0.00348334,0.59265490,2.85492697,0.00230355,0.76152131
-2.15807904,3.21204671,0.00252616,0.09386724,0.00300811,0.56246913,2.70306142,0.00203705,0.72704476
-2.15207604,3.04460285,0.00221694,0.08801168,0.00258341,0.53533677,2.55945475,0.00179048,0.69879083
-2.14607304,2.89182319,0.00193289,0.08337010,0.00220630,0.51143134,2.42381479,0.00156408,0.67710260
-2.14007004,2.75375259,0.00167418,0.07997215,0.00187359,0.49090516,2.29585984,0.00135778,0.66229663
-2.13406703,2.63042491,0.00144055,0.07784044,0.00158197,0.47389076,2.17534359,0.00117124,0.65465970
-2.12806403,2.52187477,0.00123132,0.07699012,0.00132801,0.46050099,2.06207287,0.00100386,0.65444292
-2.12206103,2.42813958,0.00104547,0.07742798,0.00110831,0.45082767,1.95591757,0.00085483,0.66185317
-2.11605803,2.34925208,0.00088175,0.07915140,0.00091949,0.44493865,1.85681255,0.00072317,0.67704177
-2.11005503,2.28522353,0.00073868,0.08214699,0.00075829,0.44287340,1.76475171,0.00060776,0.70009090
-2.10405203,2.23601888,0.00061465,0.08638898,0.00062159,0.44463734,1.67977512,0.00050737,0.73099822
-2.09804902,2.20152566,0.00050800,0.09183756,0.00050643,0.45019517,1.60195021,0.00042073,0.76966046
-2.09204602,2.18151885,0.00041701,0.09843717,0.00041008,0.45946372,1.53134884,0.00034653,0.81585694
-2.08604302,2.17562429,0.00033999,0.10611495,0.00033001,0.47230483,1.46802165,0.00028348,0.86923421
-2.08004002,2.18328356,0.00027530,0.11477940,0.00026392,0.48851891,1.41197196,0.00023033,0.92929281
-2.07403702,2.20372323,0.00022140,0.12431948,0.00020974,0.50783969,1.36313087,0.00018586,0.99537755
-2.06803402,2.23593099,0.00017683,0.13460429,0.00016563,0.52993089,1.32133541,0.00014894,1.06667230
-2.06203102,2.27864128,0.00014027,0.14548332,0.00012997,0.55438522,1.28631141,0.00011854,1.14220032
-2.05602801,2.33033213,0.00011049,0.15678760,0.00010133,0.58072619,1.25766209,0.00009368,1.22083098
-2.05002501,2.38923453,0.00008644,0.16833159,0.00007850,0.60841299,1.23486355,0.00007353,1.30129313
-2.04402201,2.45335489,0.00006716,0.17991595,0.00006042,0.63684857,1.21726729,0.00005731,1.38219549
-2.03801901,2.52051035,0.00005181,0.19133115,0.00004620,0.66539078,1.20410995,0.00004435,1.46205376
-2.03201601,2.58837597,0.00003970,0.20236184,0.00003510,0.69336643,1.19452980,0.00003409,1.53932363
-2.02601301,2.65454212,0.00003021,0.21279178,0.00002649,0.72008773,1.18758904,0.00002601,1.61243906
-2.02001001,2.71657964,0.00002282,0.22240936,0.00001986,0.74487057,1.18230097,0.00001972,1.67985407
-2.01400700,2.77211012,0.00001712,0.23101322,0.00001479,0.76705387,1.17766035,0.00001484,1.74008674
-2.00800400,2.81887789,0.00001276,0.23841801,0.00001094,0.78601927,1.17267567,0.00001109,1.79176345
-2.00200100,2.85482056,0.00000944,0.24445988,0.00000805,0.80121006,1.16640148,0.00000824,1.83366145
-1.99599800,2.87813471,0.00000694,0.24900145,0.00000588,0.81214886,1.15796917,0.00000608,1.86474789
-1.98999500,2.88733355,0.00000506,0.25193616,0.00000427,0.81845281,1.14661492,0.00000447,1.88421349
-1.98399200,2.88129406,0.00000367,0.25319162,0.00000308,0.81984590,1.13170320,0.00000327,1.89149923
-1.97798899,2.85929119,0.00000264,0.25273196,0.00000222,0.81616762,1.11274506,0.00000240,1.88631489
-1.97198599,2.82101777,0.00000189,0.25055891,0.00000159,0.80737775,1.08941030,0.00000179,1.86864853
-1.96598299,2.76658937,0.00000134,0.24671169,0.00000115,0.79355683,1.06153331,0.00000137,1.83876648
-1.95997999,2.69653400,0.00000095,0.24126564,0.00000085,0.77490262,1.02911225,0.00000110,1.79720386
-1.95397699,2.61176751,0.00000067,0.23432961,0.00000065,0.75172246,0.99230219,0.00000098,1.74474620
-1.94797399,2.51355610,0.00000047,0.22604245,0.00000053,0.72442222,0.95140255,0.00000097,1.68240310
-1.94197099,2.40346796,0.00000033,0.21656844,0.00000048,0.69349211,0.90683972,0.00000109,1.61137511
-1.93596798,2.28331644,0.00000024,0.20609216,0.00000049,0.65949035,0.85914600,0.00000134,1.53301556
-1.92996498,2.15509774,0.00000018,0.19481291,0.00000056,0.62302523,0.80893584,0.00000174,1.44878905
-1.92396198,2.02092578,0.00000015,0.18293890,0.00000069,0.58473645,0.75688068,0.00000234,1.36022841
-1.91795898,1.88296728,0.00000014,0.17068155,0.00000090,0.54527663,0.70368359,0.00000319,1.26889204
-1.91195598,1.74337961,0.00000015,0.15824997,0.00000119,0.50529358,0.65005475,0.00000437,1.17632326
-1.90595298,1.60425381,0.00000017,0.14584608,0.00000160,0.46541412,0.59668882,0.00000596,1.08401316
-1.89994997,1.46756473,0.00000022,0.13366016,0.00000215,0.42622989,0.54424494,0.00000811,0.99336814
-1.89394697,1.33512949,0.00000030,0.12186732,0.00000287,0.38828555,0.49333007,0.00001096,0.90568298
-1.88794397,1.20857531,0.00000040,0.11062470,0.00000382,0.35206961,0.44448590,0.00001472,0.82212002
-1.88194097,1.08931685,0.00000055,0.10006947,0.00000504,0.31800800,0.39817967,0.00001965,0.74369438
-1.87593797,0.97854302,0.00000075,0.09031772,0.00000662,0.28646021,0.35479877,0.00002607,0.67126528
-1.86993497,0.87721230,0.00000102,0.08146404,0.00000864,0.25771791,0.31464892,0.00003435,0.60553278
-1.86393197,0.78605588,0.00000137,0.07358173,0.00001118,0.23200563,0.27795562,0.00004497,0.54703935
-1.85792896,0.70558714,0.00000184,0.06672356,0.00001438,0.20948324,0.24486831,0.00005849,0.49617524
-1.85192596,0.63611598,0.00000246,0.06092293,0.00001837,0.19024976,0.21546678,0.00007557,0.45318694
-1.84592296,0.57776674,0.00000327,0.05619528,0.00002329,0.17434805,0.18976926,0.00009702,0.41818744
-1.83991996,0.53049798,0.00000431,0.05253962,0.00002933,0.16177005,0.16774143,0.00012376,0.39116762
-1.83391696,0.49412313,0.00000565,0.04994018,0.00003669,0.15246213,0.14930611,0.00015685,0.37200788
-1.82791396,0.46833060,0.00000737,0.04836791,0.00004557,0.14633029,0.13435291,0.00019752,0.36048925
-1.82191096,0.45270286,0.00000954,0.04778191,0.00005622,0.14324503,0.12274744,0.00024717,0.35630377
-1.81590795,0.44673357,0.00001227,0.04813076,0.00006888,0.14304566,0.11433999,0.00030735,0.35906356
-1.80990495,0.44984278,0.00001570,0.04935357,0.00008384,0.14554405,0.10897314,0.00037979,0.36830879
-1.80390195,0.46138999,0.00001995,0.05138105,0.00010137,0.15052791,0.10648851,0.00046639,0.38351446
-1.79789895,0.48068533,0.00002520,0.05413636,0.00012176,0.15776356,0.10673230,0.00056918,0.40409645
-1.79189595,0.50699933,0.00003163,0.05753596,0.00014531,0.16699838,0.10955993,0.00069035,0.42941701
-1.78589295,0.53957163,0.00003947,0.06149049,0.00017231,0.17796318,0.11483969,0.00083221,0.45879030
-1.77988994,0.57761940,0.00004894,0.06590575,0.00020307,0.19037455,0.12245570,0.00099713,0.49148839
-1.77388694,0.62034591,0.00006031,0.07068370,0.00023786,0.20393753,0.13231024,0.00118753,0.52674812
-1.76788394,0.66694991,0.00007388,0.07572388,0.00027698,0.21834853,0.14432579,0.00140582,0.56377922
-1.76188094,0.71663619,0.00008995,0.08092479,0.00032067,0.23329888,0.15844684,0.00165434,0.60177398
-1.75587794,0.76862756,0.00010887,0.08618578,0.00036922,0.24847885,0.17464180,0.00193531,0.63991849
-1.74987494,0.82217863,0.00013099,0.09140897,0.00042287,0.26358228,0.19290502,0.00225076,0.67740550
-1.74387194,0.87659099,0.00015669,0.09650149,0.00048190,0.27831173,0.21325919,0.00260245,0.71344869
-1.73786893,0.93122988,0.00018634,0.10137789,0.00054656,0.29238402,0.23575810,0.00299179,0.74729793
-1.73186593,0.98554169,0.00022035,0.10596255,0.00061717,0.30553603,0.26048978,0.00341978,0.77825516
-1.72586293,1.03907187,0.00025912,0.11019217,0.00069408,0.31753056,0.28758002,0.00388696,0.80569029
-1.71985993,1.09148250,0.00030303,0.11401813,0.00077769,0.32816193,0.31719616,0.00439330,0.82905632
-1.71385693,1.14256868,0.00035248,0.11740865,0.00086849,0.33726125,0.34955085,0.00493821,0.84790328
-1.70785393,1.19227298,0.00040786,0.12035055,0.00096709,0.34470086,0.38490570,0.00552046,0.86189001
-1.70185093,1.24069700,0.00046951,0.12285074,0.00107423,0.35039795,0.42357447,0.00613816,0.87079350
-1.69584792,1.28810930,0.00053781,0.12493699,0.00119079,0.35431702,0.46592529,0.00678877,0.87451495
-1.68984492,1.33494886,0.00061307,0.12665828,0.00131782,0.35647102,0.51238173,0.00746911,0.87308242
-1.68384192,1.38182348,0.00069560,0.12808434,0.00145656,0.35692115,0.56342211,0.00817540,0.86664978
-1.67783892,1.42950256,0.00078571,0.12930460,0.00160842,0.35577515,0.61957669,0.00890328,0.85549175
-1.67183592,1.47890403,0.00088365,0.13042631,0.00177499,0.35318426,0.68142231,0.00964791,0.83999535
-1.66583292,1.53107505,0.00098967,0.13157211,0.00195804,0.34933867,0.74957396,0.01040406,0.82064785
-1.65982991,1.58716679,0.00110401,0.13287680,0.00215945,0.34446190,0.82467322,0.01116618,0.79802169
-1.65382691,1.64840330,0.00122689,0.13448360,0.00238122,0.33880400,0.90737296,0.01192853,0.77275696
-1.64782391,1.71604517,0.00135848,0.13653989,0.00262535,0.33263397,0.99831859,0.01268528,0.74554199
-1.64182091,1.79134843,0.00149896,0.13919260,0.00289383,0.32623160,1.09812565,0.01343061,0.71709272
-1.63581791,1.87551973,0.00164846,0.14258323,0.00318855,0.31987889,1.20735405,0.01415885,0.68813173
-1.62981491,1.96966895,0.00180707,0.14684292,0.00351118,0.31385156,1.32647945,0.01486452,0.65936742
-1.62381191,2.07476025,0.00197481,0.15208741,0.00386309,0.30841060,1.45586242,0.01554246,0.63147419
-1.61780890,2.19156336,0.00215164,0.15841225,0.00424526,0.30379440,1.59571624,0.01618785,0.60507413
-1.61180590,2.32060637,0.00233741,0.16588841,0.00465816,0.30021152,1.74607440,0.01679630,0.58072084
-1.60580290,2.46213188,0.00253185,0.17455829,0.00510169,0.29783436,1.90675917,0.01736383,0.55888571
-1.59979990,2.61605814,0.00273454,0.18443247,0.00557505,0.29679393,2.07735253,0.01788690,0.53994707
-1.59379690,2.78194697,0.00294484,0.19548720,0.00607669,0.29717579,2.25717113,0.01836241,0.52418237
-1.58779390,2.95898001,0.00316194,0.20766281,0.00660427,0.29901734,2.44524671,0.01878762,0.51176351
-1.58179090,3.14594493,0.00338476,0.22086309,0.00715462,0.30230652,2.64031351,0.01916018,0.50275538
-1.57578789,3.34123293,0.00361196,0.23495578,0.00772376,0.30698188,2.84080414,0.01947805,0.49711744
-1.56978489,3.54284837,0.00384191,0.24977412,0.00830693,0.31293409,3.04485507,0.01973950,0.49470822
-1.56378189,3.74843157,0.00407270,0.26511950,0.00889865,0.32000883,3.25032255,0.01994301,0.49529252
-1.55777889,3.95529463,0.00430210,0.28076526,0.00949286,0.32801101,3.45480961,0.02008735,0.49855099
-1.55177589,4.16047041,0.00452765,0.29646144,0.01008305,0.33671011,3.65570422,0.02017146,0.50409178
-1.54577289,4.36077371,0.00474662,0.31194047,0.01066248,0.34584668,3.85022816,0.02019459,0.51146380
-1.53976988,4.55287352,0.00495606,0.32692363,0.01122438,0.35513962,4.03549572,0.02015623,0.52017141
-1.53376688,4.73337441,0.00515292,0.34112811,0.01176221,0.36429422,4.20858096,0.02005622,0.52968981
-1.52776388,4.89890486,0.00533404,0.35427448,0.01227000,0.37301061,4.36659137,0.01989484,0.53948093
-1.52176088,5.04620980,0.00549628,0.36609432,0.01274264,0.38099247,4.50674585,0.01967285,0.54900935
-1.51575788,5.17224416,0.00563659,0.37633774,0.01317621,0.38795562,4.62645426,0.01939166,0.55775768
-1.50975488,5.27426429,0.00575211,0.38478064,0.01356837,0.39363633,4.72339547,0.01905339,0.56524116
-1.50375188,5.34991372,0.00584027,0.39123132,0.01391873,0.39779908,4.79559120,0.01866103,0.57102101
-1.49774887,5.39730004,0.00589885,0.39553632,0.01422913,0.40024343,4.84147229,0.01821851,0.57471605
-1.49174587,5.41505973,0.00592613,0.39758516,0.01450407,0.40080982,4.85993490,0.01773083,0.57601253
-1.48574287,5.40240828,0.00592087,0.39731393,0.01475095,0.39938417,4.85038397,0.01720413,0.57467164
