energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.06353177,0.05660349,0.00000003,0.00232959,0.00080468,0.00000000,0.01087330,0.01386565,0.02392097,0.00000000
-5.05752876,0.04933020,0.00000002,0.00204393,0.00070314,0.00000000,0.00954763,0.01207154,0.02086947,0.00000000
-5.05152576,0.04275578,0.00000001,0.00178924,0.00061051,0.00000000,0.00836937,0.01044428,0.01811239,0.00000000
-5.04552276,0.03687523,0.00000001,0.00156661,0.00052683,0.00000000,0.00734438,0.00898138,0.01564949,0.00000000
-5.03951976,0.03167660,0.00000000,0.00137714,0.00045201,0.00000000,0.00647888,0.00767822,0.01347780,0.00000000
-5.03351676,0.02714321,0.00000000,0.00122215,0.00038583,0.00000000,0.00578039,0.00652845,0.01159266,0.00000000
-5.02751376,0.02325587,0.00000000,0.00110332,0.00032799,0.00000000,0.00525863,0.00552450,0.00998872,0.00000000
-5.02151076,0.01999534,0.00000000,0.00102294,0.00027812,0.00000000,0.00492661,0.00465796,0.00866111,0.00000000
-5.01550775,0.01734467,0.00000000,0.00098413,0.00023585,0.00000000,0.00480180,0.00392009,0.00760657,0.00000000
-5.00950475,0.01529157,0.00000000,0.00099104,0.00020077,0.00000000,0.00490728,0.00330215,0.00682455,0.00000000
-5.00350175,0.01383070,0.00000000,0.00104916,0.00017253,0.00000000,0.00527306,0.00279584,0.00631838,0.00000000
-4.99749875,0.01296583,0.00000000,0.00116552,0.00015081,0.00000000,0.00593737,0.00239359,0.00609631,0.00000000
-4.99149575,0.01271178,0.00000000,0.00134893,0.00013537,0.00000000,0.00694788,0.00208887,0.00617249,0.00000000
-4.98549275,0.01309622,0.00000000,0.00161026,0.00012605,0.00000000,0.00836296,0.00187642,0.00656791,0.00000000
-4.97948974,0.01416113,0.00000000,0.00196261,0.00012280,0.00000000,0.01025277,0.00175244,0.00731116,0.00000000
-4.97348674,0.01596391,0.00000000,0.00242150,0.00012567,0.00000000,0.01270015,0.00171472,0.00843900,0.00000000
-4.96748374,0.01857816,0.00000000,0.00300498,0.00013486,0.00000000,0.01580127,0.00176269,0.00999678,0.00000000
-4.96148074,0.02209389,0.00000000,0.00373371,0.00015066,0.00000000,0.01966591,0.00189748,0.01203858,0.00000000
-4.95547774,0.02661718,0.00000000,0.00463089,0.00017350,0.00000000,0.02441732,0.00212182,0.01462706,0.00000000
-4.94947474,0.03226926,0.00000000,0.00572216,0.00020392,0.00000000,0.03019145,0.00243998,0.01783291,0.00000000
-4.94347174,0.03918475,0.00000000,0.00703531,0.00024255,0.00000000,0.03713562,0.00285759,0.02173398,0.00000000
-4.93746873,0.04750916,0.00000000,0.00859991,0.00029013,0.00000000,0.04540639,0.00338140,0.02641388,0.00000000
-4.93146573,0.05739554,0.00000000,0.01044673,0.00034744,0.00000000,0.05516665,0.00401899,0.03196019,0.00000000
-4.92546273,0.06900020,0.00000000,0.01260704,0.00041529,0.00000000,0.06658188,0.00477840,0.03846209,0.00000000
-4.91945973,0.08247760,0.00000000,0.01511173,0.00049451,0.00000000,0.07981556,0.00566775,0.04600759,0.00000000
-4.91345673,0.09797439,0.00000000,0.01799032,0.00058587,0.00000000,0.09502374,0.00669472,0.05468022,0.00000000
-4.90745373,0.11562277,0.00000000,0.02126977,0.00069006,0.00000000,0.11234897,0.00786608,0.06455535,0.00000000
-4.90145073,0.13553327,0.00000000,0.02497321,0.00080766,0.00000000,0.13191360,0.00918712,0.07569625,0.00000000
-4.89544772,0.15778724,0.00000000,0.02911865,0.00093903,0.00000000,0.15381279,0.01066110,0.08814987,0.00000000
-4.88944472,0.18242930,0.00000000,0.03371760,0.00108434,0.00000000,0.17810733,0.01228869,0.10194267,0.00000000
-4.88344172,0.20946001,0.00000000,0.03877376,0.00124348,0.00000000,0.20481681,0.01406746,0.11707653,0.00000000
-4.87743872,0.23882931,0.00000000,0.04428186,0.00141602,0.00000000,0.23391324,0.01599140,0.13352512,0.00000000
-4.87143572,0.27043088,0.00000000,0.05022660,0.00160117,0.00000000,0.26531562,0.01805053,0.15123071,0.00000000
-4.86543272,0.30409802,0.00000000,0.05658185,0.00179779,0.00000000,0.29888583,0.02023064,0.17010188,0.00000000
-4.85942971,0.33960123,0.00000000,0.06331023,0.00200433,0.00000000,0.33442613,0.02251315,0.19001216,0.00000000
-4.85342671,0.37664796,0.00000000,0.07036296,0.00221884,0.00000000,0.37167855,0.02487512,0.21079985,0.00000000
-4.84742371,0.41488462,0.00000000,0.07768019,0.00243903,0.00000000,0.41032647,0.02728941,0.23226911,0.00000000
-4.84142071,0.45390114,0.00000001,0.08519167,0.00266222,0.00000000,0.44999847,0.02972512,0.25419248,0.00000000
-4.83541771,0.49323794,0.00000001,0.09281796,0.00288545,0.00000000,0.49027442,0.03214806,0.27631470,0.00000000
-4.82941471,0.53239531,0.00000001,0.10047199,0.00310552,0.00000000,0.53069383,0.03452156,0.29835793,0.00000000
-4.82341171,0.57084494,0.00000002,0.10806099,0.00331906,0.00000000,0.57076610,0.03680727,0.32002810,0.00000000
-4.81740870,0.60804313,0.00000003,0.11548874,0.00352261,0.00000000,0.60998241,0.03896626,0.34102229,0.00000000
-4.81140570,0.64344536,0.00000005,0.12265803,0.00371275,0.00000000,0.64782875,0.04096004,0.36103672,0.00000000
-4.80540270,0.67652144,0.00000008,0.12947327,0.00388616,0.00000000,0.68379960,0.04275178,0.37977526,0.00000000
-4.79939970,0.70677072,0.00000012,0.13584303,0.00403975,0.00000000,0.71741153,0.04430743,0.39695779,0.00000000
-4.79339670,0.73373667,0.00000019,0.14168252,0.00417073,0.00000000,0.74821631,0.04559681,0.41232835,0.00000000
-4.78739370,0.75702009,0.00000028,0.14691586,0.00427673,0.00000000,0.77581279,0.04659465,0.42566246,0.00000000
-4.78139070,0.77629040,0.00000042,0.15147794,0.00435584,0.00000000,0.79985698,0.04728141,0.43677338,0.00000000
-4.77538769,0.79129454,0.00000061,0.15531597,0.00440673,0.00000000,0.82007010,0.04764397,0.44551712,0.00000000
-4.76938469,0.80186299,0.00000090,0.15839051,0.00442862,0.00000000,0.83624402,0.04767606,0.45179573,0.00000000
-4.76338169,0.80791276,0.00000131,0.16067597,0.00442135,0.00000000,0.84824404,0.04737845,0.45555904,0.00000000
-4.75737869,0.80944727,0.00000190,0.16216065,0.00438536,0.00000000,0.85600911,0.04675895,0.45680460,0.00000000
-4.75137569,0.80655320,0.00000272,0.16284629,0.00432167,0.00000000,0.85954933,0.04583206,0.45557599,0.00000000
-4.74537269,0.79939462,0.00000388,0.16274716,0.00423185,0.00000000,0.85894129,0.04461850,0.45195957,0.00000000
-4.73936968,0.78820472,0.00000548,0.16188882,0.00411795,0.00000000,0.85432148,0.04314446,0.44607999,0.00000000
-4.73336668,0.77327586,0.00000770,0.16030663,0.00398243,0.00000000,0.84587833,0.04144071,0.43809469,0.00000000
-4.72736368,0.75494819,0.00001073,0.15804407,0.00382807,0.00000000,0.83384339,0.03954162,0.42818768,0.00000000
-4.72136068,0.73359791,0.00001486,0.15515100,0.00365789,0.00000000,0.81848213,0.03748409,0.41656308,0.00000000
-4.71535768,0.70962531,0.00002042,0.15168199,0.00347503,0.00000000,0.80008506,0.03530642,0.40343860,0.00000000
-4.70935468,0.68344361,0.00002785,0.14769473,0.00328271,0.00000000,0.77895938,0.03304730,0.38903936,0.00000000
-4.70335168,0.65546874,0.00003773,0.14324869,0.00308410,0.00000000,0.75542174,0.03074484,0.37359234,0.00000000
-4.69734867,0.62611062,0.00005074,0.13840396,0.00288226,0.00000000,0.72979224,0.02843563,0.35732161,0.00000000
-4.69134567,0.59576617,0.00006775,0.13322038,0.00268008,0.00000000,0.70238981,0.02615414,0.34044446,0.00000000
-4.68534267,0.56481416,0.00008981,0.12775696,0.00248023,0.00000000,0.67352911,0.02393209,0.32316861,0.00000000
-4.67933967,0.53361190,0.00011821,0.12207154,0.00228512,0.00000000,0.64351862,0.02179809,0.30569039,0.00000000
-4.67333667,0.50249363,0.00015446,0.11622062,0.00209688,0.00000000,0.61265997,0.01977751,0.28819379,0.00000000
-4.66733367,0.47177048,0.00020039,0.11025940,0.00191738,0.00000000,0.58124814,0.01789237,0.27085048,0.00000000
-4.66133067,0.44173162,0.00025811,0.10424196,0.00174818,0.00000000,0.54957223,0.01616156,0.25382028,0.00000000
-4.65532766,0.41264633,0.00033008,0.09822142,0.00159061,0.00000000,0.51791651,0.01460103,0.23725232,0.00000000
-4.64932466,0.38476663,0.00041910,0.09225016,0.00144575,0.00000000,0.48656150,0.01322416,0.22128635,0.00000000
-4.64332166,0.35833010,0.00052833,0.08637997,0.00131450,0.00000000,0.45578476,0.01204221,0.20605418,0.00000000
