energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.62781391,1.82448836,0.01124147,0.00000000,1.40014672,0.76613633,0.00580932,1.21712715
-5.62181091,1.74919149,0.01081056,0.00000000,1.37131565,0.73159377,0.00578942,1.17325385
-5.61580790,1.68055657,0.01049036,0.00000000,1.34628463,0.69910177,0.00579102,1.13323229
-5.60980490,1.61940969,0.01028078,0.00000000,1.32532783,0.66922779,0.00581577,1.09763294
-5.60380190,1.56638266,0.01018014,0.00000000,1.30859811,0.64246113,0.00586480,1.06691256
-5.59779890,1.52190256,0.01018511,0.00000000,1.29612185,0.61920432,0.00593860,1.04140441
-5.59179590,1.48618950,0.01029095,0.00000000,1.28780011,0.59976798,0.00603699,1.02131393
-5.58579290,1.45926253,0.01049157,0.00000000,1.28341622,0.58436930,0.00615909,1.00671970
-5.57978989,1.44095310,0.01077977,0.00000000,1.28264950,0.57313380,0.00630325,0.99757962
-5.57378689,1.43092529,0.01114752,0.00000000,1.28509429,0.56610009,0.00646713,0.99374181
-5.56778389,1.42870158,0.01158622,0.00000000,1.29028348,0.56322723,0.00664768,0.99495935
-5.56178089,1.43369274,0.01208699,0.00000000,1.29771513,0.56440396,0.00684124,1.00090817
-5.55577789,1.44523036,0.01264103,0.00000000,1.30688088,0.56945940,0.00704362,1.01120682
-5.54977489,1.46260030,0.01323995,0.00000000,1.31729444,0.57817441,0.00725020,1.02543716
-5.54377189,1.48507538,0.01387604,0.00000000,1.32851885,0.59029307,0.00745606,1.04316475
-5.53776888,1.51194590,0.01454260,0.00000000,1.34019075,0.60553365,0.00765611,1.06395790
-5.53176588,1.54254631,0.01523417,0.00000000,1.35204056,0.62359857,0.00784523,1.08740434
-5.52576288,1.57627718,0.01594676,0.00000000,1.36390735,0.64418290,0.00801841,1.11312478
-5.51975988,1.61262115,0.01667797,0.00000000,1.37574751,0.66698108,0.00817090,1.14078270
-5.51375688,1.65115265,0.01742706,0.00000000,1.38763685,0.69169169,0.00829834,1.17008987
-5.50775388,1.69154073,0.01819492,0.00000000,1.39976573,0.71802020,0.00839689,1.20080764
-5.50175088,1.73354539,0.01898399,0.00000000,1.41242757,0.74567982,0.00846333,1.23274390
-5.49574787,1.77700755,0.01979804,0.00000000,1.42600113,0.77439051,0.00849517,1.26574616
-5.48974487,1.82183362,0.02064187,0.00000000,1.44092727,0.80387666,0.00849069,1.29969123
-5.48374187,1.86797548,0.02152095,0.00000000,1.45768145,0.83386361,0.00844901,1.33447235
-5.47773887,1.91540715,0.02244099,0.00000000,1.47674311,0.86407375,0.00837011,1.36998442
-5.47173587,1.96409965,0.02340739,0.00000000,1.49856335,0.89422235,0.00825482,1.40610865
-5.46573287,2.01399536,0.02442474,0.00000000,1.52353260,0.92401391,0.00810476,1.44269737
-5.45972986,2.06498358,0.02549626,0.00000000,1.55194963,0.95313942,0.00792233,1.47956018
-5.45372686,2.11687864,0.02662325,0.00000000,1.58399368,0.98127478,0.00771058,1.51645239
-5.44772386,2.16940193,0.02780463,0.00000000,1.61970092,1.00808102,0.00747313,1.55306657
-5.44172086,2.22216908,0.02903652,0.00000000,1.65894659,1.03320625,0.00721406,1.58902791
-5.43571786,2.27468305,0.03031193,0.00000000,1.70143386,1.05628960,0.00693775,1.62389395
-5.42971486,2.32633391,0.03162056,0.00000000,1.74669008,1.07696713,0.00664874,1.65715878
-5.42371186,2.37640542,0.03294885,0.00000000,1.79407098,1.09487943,0.00635164,1.68826193
-5.41770885,2.42408848,0.03428003,0.00000000,1.84277272,1.10968078,0.00605094,1.71660161
-5.41170585,2.46850088,0.03559450,0.00000000,1.89185173,1.12104936,0.00575089,1.74155178
-5.40570285,2.50871269,0.03687027,0.00000000,1.94025157,1.12869810,0.00545543,1.76248246
-5.39969985,2.54377625,0.03808359,0.00000000,1.98683593,1.13238561,0.00516805,1.77878234
-5.39369685,2.57275934,0.03920971,0.00000000,2.03042649,1.13192661,0.00489176,1.78988271
-5.38769385,2.59478018,0.04022376,0.00000000,2.06984406,1.12720136,0.00462902,1.79528140
-5.38169085,2.60904249,0.04110167,0.00000000,2.10395149,1.11816342,0.00438172,1.79456590
-5.37568784,2.61486917,0.04182112,0.00000000,2.13169635,1.10484553,0.00415117,1.78743422
-5.36968484,2.61173287,0.04236247,0.00000000,2.15215162,1.08736292,0.00393817,1.77371252
-5.36368184,2.59928204,0.04270962,0.00000000,2.16455269,1.06591410,0.00374299,1.75336869
-5.35767884,2.57736121,0.04285080,0.00000000,2.16832891,1.04077872,0.00356547,1.72652102
-5.35167584,2.54602453,0.04277912,0.00000000,2.16312844,1.01231280,0.00340508,1.69344149
-5.34567284,2.50554184,0.04249304,0.00000000,2.14883524,0.98094114,0.00326098,1.65455342
-5.33966983,2.45639704,0.04199657,0.00000000,2.12557741,0.94714739,0.00313212,1.61042352
-5.33366683,2.39927866,0.04129931,0.00000000,2.09372670,0.91146209,0.00301731,1.56174849
-5.32766383,2.33506313,0.04041620,0.00000000,2.05388909,0.87444903,0.00291529,1.50933686
-5.32166083,2.26479139,0.03936715,0.00000000,2.00688700,0.83669064,0.00282478,1.45408667
-5.31565783,2.18963992,0.03817642,0.00000000,1.95373386,0.79877272,0.00274457,1.39695992
-5.30965483,2.11088724,0.03687186,0.00000000,1.89560238,0.76126936,0.00267354,1.33895500
-5.30365183,2.02987749,0.03548406,0.00000000,1.83378762,0.72472831,0.00261069,1.28107795
-5.29764882,1.94798244,0.03404533,0.00000000,1.76966667,0.68965765,0.00255513,1.22431404
-5.29164582,1.86656343,0.03258877,0.00000000,1.70465651,0.65651385,0.00250615,1.16960043
-5.28564282,1.78693470,0.03114718,0.00000000,1.64017161,0.62569195,0.00246314,1.11780126
-5.27963982,1.71032946,0.02975218,0.00000000,1.57758294,0.59751792,0.00242565,1.06968582
-5.27363682,1.63786977,0.02843326,0.00000000,1.51817982,0.57224349,0.00239328,1.02591062
-5.26763382,1.57054120,0.02721700,0.00000000,1.46313567,0.55004348,0.00236574,0.98700586
-5.26163082,1.50917294,0.02612643,0.00000000,1.41347884,0.53101570,0.00234277,0.95336655
-5.25562781,1.45442376,0.02518052,0.00000000,1.37006904,0.51518327,0.00232414,0.92524853
-5.24962481,1.40677403,0.02439377,0.00000000,1.33357993,0.50249911,0.00230962,0.90276902
-5.24362181,1.36652367,0.02377604,0.00000000,1.30448800,0.49285248,0.00229893,0.88591170
-5.23761881,1.33379588,0.02333246,0.00000000,1.28306769,0.48607711,0.00229179,0.87453568
-5.23161581,1.30854603,0.02306351,0.00000000,1.26939260,0.48196072,0.00228785,0.86838801
-5.22561281,1.29057531,0.02296524,0.00000000,1.26334226,0.48025544,0.00228669,0.86711891
-5.21960980,1.27954837,0.02302957,0.00000000,1.26461411,0.48068882,0.00228789,0.87029927
-5.21360680,1.27501423,0.02324471,0.00000000,1.27274001,0.48297511,0.00229094,0.87743960
-5.20760380,1.27642973,0.02359569,0.00000000,1.28710670,0.48682637,0.00229535,0.88800995
-5.20160080,1.28318472,0.02406493,0.00000000,1.30697951,0.49196323,0.00230058,0.90145999
-5.19559780,1.29462826,0.02463283,0.00000000,1.33152864,0.49812492,0.00230616,0.91723896
-5.18959480,1.31009508,0.02527854,0.00000000,1.35985731,0.50507839,0.00231162,0.93481469
-5.18359180,1.32893154,0.02598056,0.00000000,1.39103112,0.51262632,0.00231659,0.95369150
-5.17758879,1.35052039,0.02671752,0.00000000,1.42410766,0.52061375,0.00232080,0.97342632
-5.17158579,1.37430369,0.02746891,0.00000000,1.45816587,0.52893337,0.00232409,0.99364291
-5.16558279,1.39980311,0.02821571,0.00000000,1.49233406,0.53752905,0.00232647,1.01404352
-5.15957979,1.42663699,0.02894112,0.00000000,1.52581597,0.54639783,0.00232812,1.03441791
-5.15357679,1.45453349,0.02963111,0.00000000,1.55791378,0.55558994,0.00232942,1.05464927
-5.14757379,1.48333930,0.03027499,0.00000000,1.58804746,0.56520705,0.00233094,1.07471678
-5.14157079,1.51302327,0.03086582,0.00000000,1.61576951,0.57539850,0.00233347,1.09469461
-5.13556778,1.54367465,0.03140071,0.00000000,1.64077448,0.58635563,0.00233802,1.11474712
-5.12956478,1.57549567,0.03188104,0.00000000,1.66290269,0.59830418,0.00234575,1.13512022
-5.12356178,1.60878833,0.03231240,0.00000000,1.68213790,0.61149480,0.00235805,1.15612895
-5.11755878,1.64393562,0.03270454,0.00000000,1.69859863,0.62619200,0.00237640,1.17814132
-5.11155578,1.68137753,0.03307097,0.00000000,1.71252363,0.64266157,0.00240241,1.20155896
-5.10555278,1.72158264,0.03342850,0.00000000,1.72425169,0.66115697,0.00243771,1.22679495
-5.09954977,1.76501605,0.03379660,0.00000000,1.73419670,0.68190500,0.00248395,1.25424961
-5.09354677,1.81210508,0.03419656,0.00000000,1.74281917,0.70509132,0.00254265,1.28428502
-5.08754377,1.86320407,0.03465060,0.00000000,1.75059521,0.73084631,0.00261523,1.31719954
-5.08154077,1.91855987,0.03518082,0.00000000,1.75798478,0.75923192,0.00270282,1.35320312
-5.07553777,1.97827972,0.03580812,0.00000000,1.76540062,0.79023015,0.00280630,1.39239489
-5.06953477,2.04230326,0.03655116,0.00000000,1.77317959,0.82373375,0.00292612,1.43474407
-5.06353177,2.11038018,0.03742522,0.00000000,1.78155783,0.85953969,0.00306233,1.48007527
-5.05752876,2.18205504,0.03844134,0.00000000,1.79065120,0.89734599,0.00321445,1.52805923
-5.05152576,2.25666031,0.03960537,0.00000000,1.80044209,0.93675209,0.00338148,1.57820974
-5.04552276,2.33331846,0.04091739,0.00000000,1.81077326,0.97726324,0.00356185,1.62988715
-5.03951976,2.41095345,0.04237120,0.00000000,1.82134925,1.01829867,0.00375343,1.68230878
-5.03351676,2.48831165,0.04395411,0.00000000,1.83174513,1.05920374,0.00395355,1.73456595
-5.02751376,2.56399148,0.04564697,0.00000000,1.84142235,1.09926543,0.00415904,1.78564722
-5.02151076,2.63648093,0.04742447,0.00000000,1.84975079,1.13773095,0.00436628,1.83446705
-5.01550775,2.70420150,0.04925569,0.00000000,1.85603575,1.17382865,0.00457132,1.87989867
-5.00950475,2.76555685,0.05110491,0.00000000,1.85954876,1.20679056,0.00476993,1.92081002
-5.00350175,2.81898419,0.05293261,0.00000000,1.85956032,1.23587564,0.00495779,1.95610103
-4.99749875,2.86300626,0.05469667,0.00000000,1.85537318,1.26039280,0.00513055,1.98474095
-4.99149575,2.89628167,0.05635370,0.00000000,1.84635444,1.27972285,0.00528401,2.00580382
-4.98549275,2.91765164,0.05786041,0.00000000,1.83196487,1.29333844,0.00541424,2.01850092
-4.97948974,2.92618105,0.05917509,0.00000000,1.81178437,1.30082122,0.00551772,2.02220858
-4.97348674,2.92119219,0.06025895,0.00000000,1.78553228,1.30187556,0.00559144,2.01649040
-4.96748374,2.90228995,0.06107743,0.00000000,1.75308189,1.29633827,0.00563300,2.00111297
-4.96148074,2.86937742,0.06160133,0.00000000,1.71446866,1.28418413,0.00564072,1.97605457
-4.95547774,2.82266149,0.06180783,0.00000000,1.66989217,1.26552683,0.00561367,1.94150662
-4.94947474,2.76264836,0.06168113,0.00000000,1.61971172,1.24061567,0.00555171,1.89786803
-4.94347174,2.69012932,0.06121299,0.00000000,1.56443625,1.20982797,0.00545547,1.84573276
-4.93746873,2.60615765,0.06040290,0.00000000,1.50470927,1.17365770,0.00532634,1.78587146
-4.93146573,2.51201759,0.05925805,0.00000000,1.44128937,1.13270086,0.00516641,1.71920775
-4.92546273,2.40918682,0.05779297,0.00000000,1.37502767,1.08763808,0.00497840,1.64679062
-4.91945973,2.29929402,0.05602894,0.00000000,1.30684281,1.03921534,0.00476557,1.56976362
-4.91345673,2.18407307,0.05399328,0.00000000,1.23769472,0.98822333,0.00453156,1.48933249
-4.90745373,2.06531570,0.05171833,0.00000000,1.16855814,0.93547628,0.00428034,1.40673207
-4.90145073,1.94482409,0.04924039,0.00000000,1.10039654,0.88179097,0.00401604,1.32319376
-4.89544772,1.82436508,0.04659857,0.00000000,1.03413745,0.82796647,0.00374284,1.23991460
-4.88944472,1.70562730,0.04383354,0.00000000,0.97064972,0.77476534,0.00346484,1.15802868
-4.88344172,1.59018243,0.04098642,0.00000000,0.91072326,0.72289662,0.00318598,1.07858180
-4.87743872,1.47945153,0.03809760,0.00000000,0.85505159,0.67300112,0.00290993,1.00250981
-4.87143572,1.37467721,0.03520573,0.00000000,0.80421768,0.62563924,0.00264000,0.93062108
-4.86543272,1.27690202,0.03234682,0.00000000,0.75868296,0.58128160,0.00237914,0.86358339
-4.85942971,1.18695346,0.02955349,0.00000000,0.71877993,0.54030244,0.00212981,0.80191522
-4.85342671,1.10543555,0.02685441,0.00000000,0.68470812,0.50297598,0.00189407,0.74598153
-4.84742371,1.03272682,0.02427388,0.00000000,0.65653346,0.46947557,0.00167350,0.69599376
-4.84142071,0.96898446,0.02183159,0.00000000,0.63419102,0.43987549,0.00146923,0.65201383
-4.83541771,0.91415408,0.01954260,0.00000000,0.61749085,0.41415530,0.00128203,0.61396189
-4.82941471,0.86798457,0.01741741,0.00000000,0.60612674,0.39220637,0.00111226,0.58162724
-4.82341171,0.83004733,0.01546221,0.00000000,0.59968768,0.37384041,0.00096000,0.55468215
-4.81740870,0.79975910,0.01367921,0.00000000,0.59767171,0.35879967,0.00082508,0.53269794
-4.81140570,0.77640769,0.01206707,0.00000000,0.59950168,0.34676838,0.00070714,0.51516291
-4.80540270,0.75917962,0.01062142,0.00000000,0.60454260,0.33738513,0.00060570,0.50150147
-4.79939970,0.74718886,0.00933536,0.00000000,0.61212009,0.33025583,0.00052025,0.49109399
-4.79339670,0.73950586,0.00820006,0.00000000,0.62153933,0.32496684,0.00045025,0.48329682
-4.78739370,0.73518600,0.00720525,0.00000000,0.63210401,0.32109784,0.00039529,0.47746180
-4.78139070,0.73329662,0.00633975,0.00000000,0.64313473,0.31823421,0.00035504,0.47295495
-4.77538769,0.73294198,0.00559197,0.00000000,0.65398624,0.31597843,0.00032937,0.46917362
-4.76938469,0.73328544,0.00495032,0.00000000,0.66406301,0.31396035,0.00031838,0.46556187
-4.76338169,0.73356837,0.00440356,0.00000000,0.67283265,0.31184592,0.00032243,0.46162349
-4.75737869,0.73312534,0.00394113,0.00000000,0.67983678,0.30934426,0.00034218,0.45693252
-4.75137569,0.73139534,0.00355334,0.00000000,0.68469909,0.30621300,0.00037860,0.45114097
-4.74537269,0.72792891,0.00323162,0.00000000,0.68713036,0.30226160,0.00043297,0.44398362
-4.73936968,0.72239114,0.00296852,0.00000000,0.68693044,0.29735286,0.00050695,0.43527993
-4.73336668,0.71456087,0.00275785,0.00000000,0.68398726,0.29140255,0.00060248,0.42493311
-4.72736368,0.70432625,0.00259466,0.00000000,0.67827306,0.28437743,0.00072185,0.41292654
-4.72136068,0.69167724,0.00247517,0.00000000,0.66983825,0.27629161,0.00086762,0.39931785
-4.71535768,0.67669550,0.00239673,0.00000000,0.65880321,0.26720180,0.00104260,0.38423100
-4.70935468,0.65954241,0.00235770,0.00000000,0.64534857,0.25720148,0.00124982,0.36784676
-4.70335168,0.64044567,0.00235734,0.00000000,0.62970462,0.24641446,0.00149244,0.35039216
-4.69734867,0.61968545,0.00239568,0.00000000,0.61214013,0.23498798,0.00177374,0.33212928
-4.69134567,0.59758042,0.00247337,0.00000000,0.59295133,0.22308589,0.00209698,0.31334390
-4.68534267,0.57447445,0.00259154,0.00000000,0.57245147,0.21088193,0.00246539,0.29433453
-4.67933967,0.55072430,0.00275169,0.00000000,0.55096121,0.19855356,0.00288207,0.27540210
-4.67333667,0.52668889,0.00295558,0.00000000,0.52880037,0.18627646,0.00334993,0.25684084
-4.66733367,0.50272018,0.00320507,0.00000000,0.50628101,0.17421988,0.00387161,0.23893039
-4.66133067,0.47915596,0.00350208,0.00000000,0.48370213,0.16254289,0.00444941,0.22192957
-4.65532766,0.45631461,0.00384850,0.00000000,0.46134592,0.15139171,0.00508528,0.20607170
-4.64932466,0.43449154,0.00424613,0.00000000,0.43947537,0.14089788,0.00578076,0.19156163
-4.64332166,0.41395745,0.00469662,0.00000000,0.41833333,0.13117750,0.00653693,0.17857435
-4.63731866,0.39495784,0.00520145,0.00000000,0.39814254,0.12233122,0.00735445,0.16725501
-4.63131566,0.37771377,0.00576193,0.00000000,0.37910656,0.11444496,0.00823349,0.15772024
-4.62531266,0.36242334,0.00637910,0.00000000,0.36141128,0.10759116,0.00917380,0.15006052
-4.61930965,0.34926373,0.00705382,0.00000000,0.34522678,0.10183054,0.01017466,0.14434326
-4.61330665,0.33839336,0.00778661,0.00000000,0.33070932,0.09721396,0.01123490,0.14061642
-4.60730365,0.32995399,0.00857774,0.00000000,0.31800313,0.09378456,0.01235289,0.13891234
-4.60130065,0.32407258,0.00942705,0.00000000,0.30724213,0.09157972,0.01352650,0.13925160
-4.59529765,0.32086254,0.01033397,0.00000000,0.29855110,0.09063300,0.01475307,0.14164664
-4.58929465,0.32042458,0.01129737,0.00000000,0.29204660,0.09097572,0.01602936,0.14610490
-4.58329165,0.32284679,0.01231545,0.00000000,0.28783728,0.09263836,0.01735139,0.15263152
-4.57728864,0.32820419,0.01338564,0.00000000,0.28602382,0.09565150,0.01871442,0.16123132
-4.57128564,0.33655775,0.01450442,0.00000000,0.28669846,0.10004643,0.02011270,0.17191003
-4.56528264,0.34795289,0.01566721,0.00000000,0.28994414,0.10585532,0.02153945,0.18467494
-4.55927964,0.36241773,0.01686822,0.00000000,0.29583338,0.11311101,0.02298659,0.19953463
-4.55327664,0.37996116,0.01810035,0.00000000,0.30442690,0.12184643,0.02444469,0.21649827
-4.54727364,0.40057090,0.01935511,0.00000000,0.31577214,0.13209361,0.02590284,0.23557410
-4.54127064,0.42421164,0.02062262,0.00000000,0.32990163,0.14388237,0.02734856,0.25676755
-4.53526763,0.45082357,0.02189164,0.00000000,0.34683140,0.15723867,0.02876785,0.28007884
-4.52926463,0.48032113,0.02314967,0.00000000,0.36655924,0.17218267,0.03014523,0.30550030
-4.52326163,0.51259231,0.02438318,0.00000000,0.38906310,0.18872656,0.03146389,0.33301333
-4.51725863,0.54749843,0.02557788,0.00000000,0.41429947,0.20687210,0.03270598,0.36258538
-4.51125563,0.58487433,0.02671913,0.00000000,0.44220180,0.22660804,0.03385293,0.39416665
-4.50525263,0.62452919,0.02779234,0.00000000,0.47267898,0.24790736,0.03488591,0.42768697
-4.49924962,0.66624770,0.02878353,0.00000000,0.50561399,0.27072454,0.03578629,0.46305266
-4.49324662,0.70979166,0.02967986,0.00000000,0.54086256,0.29499282,0.03653628,0.50014378
-4.48724362,0.75490196,0.03047027,0.00000000,0.57825221,0.32062163,0.03711949,0.53881150
-4.48124062,0.80130086,0.03114604,0.00000000,0.61758146,0.34749435,0.03752156,0.57887614
-4.47523762,0.84869452,0.03170132,0.00000000,0.65861953,0.37546649,0.03773078,0.62012568
-4.46923462,0.89677582,0.03213367,0.00000000,0.70110657,0.40436450,0.03773857,0.66231515
-4.46323162,0.94522740,0.03244441,0.00000000,0.74475454,0.43398536,0.03754000,0.70516684
-4.45722861,0.99372495,0.03263894,0.00000000,0.78924895,0.46409708,0.03713409,0.74837165
-4.45122561,1.04194075,0.03272679,0.00000000,0.83425143,0.49444030,0.03652405,0.79159162
-4.44522261,1.08954746,0.03272167,0.00000000,0.87940336,0.52473105,0.03571733,0.83446371
-4.43921961,1.13622216,0.03264118,0.00000000,0.92433044,0.55466467,0.03472552,0.87660488
-4.43321661,1.18165053,0.03250643,0.00000000,0.96864825,0.58392099,0.03356413,0.91761850
-4.42721361,1.22553118,0.03234150,0.00000000,1.01196862,0.61217055,0.03225218,0.95710177
-4.42121061,1.26757990,0.03217266,0.00000000,1.05390665,0.63908182,0.03081168,0.99465423
-4.41520760,1.30753374,0.03202755,0.00000000,1.09408808,0.66432905,0.02926703,1.02988678
-4.40920460,1.34515468,0.03193412,0.00000000,1.13215674,0.68760059,0.02764428,1.06243112
-4.40320160,1.38023267,0.03191964,0.00000000,1.16778161,0.70860725,0.02597042,1.09194896
-4.39719860,1.41258779,0.03200958,0.00000000,1.20066321,0.72709025,0.02427262,1.11814073
-4.39119560,1.44207137,0.03222653,0.00000000,1.23053890,0.74282861,0.02257750,1.14075327
-4.38519260,1.46856591,0.03258913,0.00000000,1.25718677,0.75564528,0.02091044,1.15958606
-4.37918959,1.49198366,0.03311121,0.00000000,1.28042790,0.76541196,0.01929496,1.17449572
-4.37318659,1.51226398,0.03380093,0.00000000,1.30012685,0.77205224,0.01775227,1.18539847
-4.36718359,1.52936953,0.03466022,0.00000000,1.31619039,0.77554292,0.01630082,1.19227046
-4.36118059,1.54328160,0.03568437,0.00000000,1.32856455,0.77591343,0.01495607,1.19514591
-4.35517759,1.55399482,0.03686188,0.00000000,1.33723038,0.77324346,0.01373029,1.19411334
-4.34917459,1.56151191,0.03817457,0.00000000,1.34219861,0.76765901,0.01263260,1.18931002
-4.34317159,1.56583876,0.03959798,0.00000000,1.34350392,0.75932697,0.01166897,1.18091518
-4.33716858,1.56698049,0.04110197,0.00000000,1.34119911,0.74844878,0.01084244,1.16914243
-4.33116558,1.56493896,0.04265164,0.00000000,1.33534991,0.73525344,0.01015335,1.15423184
-4.32516258,1.55971222,0.04420843,0.00000000,1.32603081,0.71999042,0.00959970,1.13644240
-4.31915958,1.55129609,0.04573141,0.00000000,1.31332238,0.70292275,0.00917746,1.11604524
-4.31315658,1.53968817,0.04717875,0.00000000,1.29731033,0.68432079,0.00888097,1.09331811
-4.30715358,1.52489410,0.04850917,0.00000000,1.27808656,0.66445696,0.00870339,1.06854140
