energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.40070035,5.85877394,1.91659877,0.85390309,0.01420566,0.22957007,0.69886607,3.81468234,0.02098795,0.46098610
-3.39469735,5.89781713,1.95330681,0.85821907,0.01420226,0.21973693,0.70249166,3.85459158,0.02115984,0.46326875
-3.38869435,5.92946109,1.98259253,0.86350784,0.01419107,0.21057394,0.70441927,3.88852368,0.02129181,0.46468305
-3.38269135,5.95419036,2.00426776,0.86985958,0.01417422,0.20212021,0.70466060,3.91679636,0.02138815,0.46522460
-3.37668834,5.97258335,2.01827995,0.87733973,0.01415347,0.19439350,0.70325571,3.93980972,0.02145404,0.46490289
-3.37068534,5.98530465,2.02470860,0.88599003,0.01413019,0.18739319,0.70027314,3.95803559,0.02149540,0.46374255
-3.36468234,5.99309331,2.02375708,0.89582995,0.01410527,0.18110366,0.69580888,3.97200404,0.02151871,0.46178406
-3.35867934,5.99674659,2.01574040,0.90685829,0.01407914,0.17549787,0.68998424,3.98228714,0.02153084,0.45908355
-3.35267634,5.99709953,2.00106957,0.91905462,0.01405173,0.17054107,0.68294262,3.98948057,0.02153881,0.45571198
-3.34667334,5.99500064,1.98023353,0.93238054,0.01402253,0.16619426,0.67484524,3.99418350,0.02154954,0.45175334
-3.34067034,5.99128466,1.95377960,0.94678059,0.01399059,0.16241739,0.66586620,3.99697747,0.02156962,0.44730218
-3.33466733,5.98674326,1.92229350,0.96218264,0.01395461,0.15917217,0.65618689,3.99840516,0.02160504,0.44246045
-3.32866433,5.98209503,1.88637982,0.97849786,0.01391297,0.15642430,0.64599009,3.99894984,0.02166094,0.43733376
-3.32266133,5.97795592,1.84664398,0.99562028,0.01386386,0.15414521,0.63545406,3.99901623,0.02174140,0.43202727
-3.31665833,5.97481156,1.80367622,1.01342583,0.01380534,0.15231317,0.62474687,3.99891380,0.02184921,0.42664146
-3.31065533,5.97299281,1.75803824,1.03177136,0.01373549,0.15091381,0.61402121,3.99884289,0.02198571,0.42126780
-3.30465233,5.97265557,1.71025285,1.05049336,0.01365248,0.14994020,0.60340986,3.99888445,0.02215071,0.41598483
-3.29864932,5.97376607,1.66079667,1.06940690,0.01355464,0.14939233,0.59302221,3.99899370,0.02234236,0.41085455
-3.29264632,5.97609236,1.61009580,1.08830486,0.01344065,0.14927629,0.58294171,3.99899805,0.02255718,0.40591953
-3.28664332,5.97920256,1.55852436,1.10695765,0.01330950,0.14960312,0.57322448,3.99859935,0.02279011,0.40120082
-3.28064032,5.98247037,1.50640534,1.12511368,0.01316065,0.15038738,0.56389914,3.99738051,0.02303461,0.39669679
-3.27463732,5.98508776,1.45401348,1.14250069,0.01299401,0.15164563,0.55496771,3.99481628,0.02328283,0.39238298
-3.26863432,5.98608465,1.40157954,1.15882818,0.01280999,0.15339479,0.54640764,3.99028798,0.02352587,0.38821300
-3.26263132,5.98435524,1.34929567,1.17379091,0.01260950,0.15565055,0.53817472,3.98310171,0.02375402,0.38412042
-3.25662831,5.97869014,1.29732120,1.18707364,0.01239393,0.15842574,0.53020680,3.97250964,0.02395709,0.38002171
-3.25062531,5.96781340,1.24578862,1.19835691,0.01216510,0.16172884,0.52242804,3.95773370,0.02412475,0.37581992
-3.24462231,5.95042330,1.19480942,1.20732394,0.01192520,0.16556258,0.51475358,3.93799113,0.02424691,0.37140905
-3.23861931,5.92523551,1.14447949,1.21366831,0.01167672,0.16992257,0.50709432,3.91252108,0.02431406,0.36667894
-3.23261631,5.89102727,1.09488404,1.21710227,0.01142236,0.17479623,0.49936160,3.88061147,0.02431762,0.36152036
-3.22661331,5.84668090,1.04610194,1.21736533,0.01116496,0.18016165,0.49147167,3.84162540,0.02425024,0.35583015
-3.22061031,5.79122523,0.99820945,1.21423282,0.01090735,0.18598678,0.48334960,3.79502618,0.02410614,0.34951611
-3.21460730,5.72387351,0.95128347,1.20752404,0.01065227,0.19222867,0.47493271,3.74040029,0.02388124,0.34250148
-3.20860430,5.64405623,0.90540438,1.19710962,0.01040228,0.19883297,0.46617322,3.67747732,0.02357339,0.33472876
-3.20260130,5.55144794,0.86065854,1.18291774,0.01015967,0.20573362,0.45704019,3.60614652,0.02318243,0.32616277
-3.19659830,5.44598697,0.81714053,1.16493902,0.00992635,0.21285290,0.44752068,3.52646903,0.02271024,0.31679270
-3.19059530,5.32788748,0.77495527,1.14322959,0.00970381,0.22010170,0.43762021,3.43868566,0.02216064,0.30663325
-3.18459230,5.19764359,0.73422010,1.11791238,0.00949304,0.22738030,0.42736254,3.34321974,0.02153933,0.29572474
-3.17858929,5.05602549,0.69506673,1.08917655,0.00929452,0.23457951,0.41678896,3.24067506,0.02085367,0.28413218
-3.17258629,4.90406795,0.65764315,1.05727482,0.00910820,0.24158233,0.40595714,3.13182892,0.02011248,0.27194353
-3.16658329,4.74305187,0.62211550,1.02251906,0.00893350,0.24826608,0.39493973,3.01762054,0.01932576,0.25926706
-3.16058029,4.57447962,0.58866967,0.98527421,0.00876936,0.25450507,0.38382283,2.89913525,0.01850442,0.24622814
-3.15457729,4.40004534,0.55751270,0.94595064,0.00861425,0.26017372,0.37270444,2.77758502,0.01765995,0.23296556
-3.14857429,4.22160121,0.52887375,0.90499547,0.00846629,0.26515005,0.36169302,2.65428582,0.01680416,0.21962750
-3.14257129,4.04112093,0.50300447,0.86288299,0.00832331,0.26931952,0.35090621,2.53063264,0.01594885,0.20636744
-3.13656828,3.86066154,0.48017858,0.82010457,0.00818294,0.27257903,0.34046968,2.40807288,0.01510558,0.19334008
-3.13056528,3.68232457,0.46069062,0.77715851,0.00804275,0.27484096,0.33051617,2.28807859,0.01428544,0.18069749
-3.12456228,3.50821742,0.44485340,0.73453994,0.00790034,0.27603697,0.32118464,2.17211844,0.01349883,0.16858558
-3.11855928,3.34041579,0.43299421,0.69273128,0.00775344,0.27612155,0.31261937,2.06162996,0.01275532,0.15714097
-3.11255628,3.18092760,0.42544948,0.65219339,0.00760004,0.27507505,0.30496901,1.95799236,0.01206352,0.14648835
-3.10655328,3.03165893,0.42255789,0.61335763,0.00743846,0.27290587,0.29838534,1.86250065,0.01143104,0.13673835
-3.10055028,2.89438223,0.42465171,0.57661902,0.00726745,0.26965201,0.29302173,1.77634125,0.01086440,0.12798593
-3.09454727,2.77070698,0.43204653,0.54233057,0.00708622,0.26538153,0.28903106,1.70056940,0.01036904,0.12030927
-3.08854427,2.66205294,0.44502949,0.51079883,0.00689450,0.26019200,0.28656318,1.63608871,0.00994933,0.11376907
-3.08254127,2.56962627,0.46384613,0.48228075,0.00669254,0.25420896,0.28576172,1.58363309,0.00960859,0.10840834
-3.07653827,2.49439851,0.48868628,0.45698166,0.00648112,0.24758337,0.28676040,1.54375133,0.00934914,0.10425250
-3.07053527,2.43708890,0.51966951,0.43505446,0.00626149,0.24048811,0.28967884,1.51679455,0.00917233,0.10130974
-3.06453227,2.39815011,0.55683060,0.41659992,0.00603535,0.23311371,0.29461798,1.50290690,0.00907865,0.09957168
-3.05852926,2.37775807,0.60010582,0.40166784,0.00580476,0.22566346,0.30165537,1.50201977,0.00906769,0.09901419
-3.05252626,2.37580606,0.64932062,0.39025917,0.00557211,0.21834810,0.31084047,1.51384990,0.00913830,0.09959842
-3.04652326,2.39190379,0.70417978,0.38232875,0.00533998,0.21138030,0.32219028,1.53790159,0.00928856,0.10127185
-3.04052026,2.42538173,0.76426047,0.37778872,0.00511110,0.20496919,0.33568544,1.57347335,0.00951586,0.10396959
-3.03451726,2.47530118,0.82900915,0.37651231,0.00488827,0.19931512,0.35126727,1.61966924,0.00981694,0.10761566
-3.02851426,2.54047025,0.89774291,0.37833801,0.00467425,0.19460483,0.36883574,1.67541476,0.01018793,0.11212441
-3.02251126,2.61946588,0.96965556,0.38307389,0.00447172,0.19100731,0.38824881,1.73947745,0.01062439,0.11740205
-3.01650825,2.71066172,1.04382879,0.39050202,0.00428325,0.18867036,0.40932310,1.81049189,0.01112132,0.12334821
-3.01050525,2.81226147,1.11924850,0.40038292,0.00411118,0.18771811,0.43183610,1.88698856,0.01167322,0.12985764
-3.00450225,2.92233709,1.19482577,0.41245982,0.00395770,0.18824944,0.45552987,1.96742614,0.01227410,0.13682189
-2.99849925,3.03887101,1.26942218,0.42646283,0.00382473,0.19033733,0.48011617,2.05022630,0.01291750,0.14413115
-2.99249625,3.15980113,1.34187854,0.44211288,0.00371400,0.19402929,0.50528295,2.13381017,0.01359655,0.15167606
-2.98649325,3.28306755,1.41104602,0.45912543,0.00362700,0.19934860,0.53070189,2.21663520,0.01430395,0.15934950
-2.98049025,3.40665942,1.47581850,0.47721394,0.00356504,0.20629639,0.55603680,2.29723155,0.01503203,0.16704842
-2.97448724,3.52866064,1.53516469,0.49609319,0.00352925,0.21485446,0.58095257,2.37423651,0.01577279,0.17467559
-2.96848424,3.64729284,1.58815877,0.51548238,0.00352060,0.22498857,0.60512426,2.44642602,0.01651790,0.18214117
-2.96248124,3.76095438,1.63400804,0.53510808,0.00353995,0.23665218,0.62824605,2.51274212,0.01725878,0.18936424
-2.95647824,3.86825395,1.67207639,0.55470718,0.00358805,0.24979036,0.65003966,2.57231538,0.01798667,0.19627404
-2.95047524,3.96803792,1.70190246,0.57402968,0.00366560,0.26434362,0.67026190,2.62448161,0.01869268,0.20281103
-2.94447224,4.05941043,1.72321169,0.59284152,0.00377323,0.28025156,0.68871108,2.66879229,0.01936792,0.20892768
-2.93846923,4.14174566,1.73592169,0.61092736,0.00391151,0.29745610,0.70523200,2.70501842,0.02000356,0.21458895
-2.93246623,4.21469194,1.74014066,0.62809332,0.00408100,0.31590396,0.71971929,2.73314767,0.02059104,0.21977240
-2.92646323,4.27816762,1.73615907,0.64416958,0.00428217,0.33554841,0.73211913,2.75337522,0.02112217,0.22446800
-2.92046023,4.33234891,1.72443500,0.65901279,0.00451541,0.35634994,0.74242898,2.76608849,0.02158931,0.22867764
-2.91445723,4.37765004,1.70557385,0.67250824,0.00478101,0.37827589,0.75069572,2.77184645,0.02198557,0.23241414
-2.90845423,4.41469649,1.68030353,0.68457149,0.00507911,0.40129883,0.75701197,2.77135447,0.02230498,0.23570012
-2.90245123,4.44429216,1.64944622,0.69514965,0.00540962,0.42539387,0.76151086,2.76543538,0.02254269,0.23856642
-2.89644822,4.46738152,1.61388810,0.70422174,0.00577218,0.45053473,0.76435949,2.75499797,0.02269512,0.24105039
-2.89044522,4.48500802,1.57454840,0.71179853,0.00616610,0.47668895,0.76575129,2.74100395,0.02276015,0.24319390
-2.88444222,4.49827012,1.53234913,0.71792137,0.00659028,0.50381229,0.76589764,2.72443447,0.02273721,0.24504127
-2.87843922,4.50827654,1.48818673,0.72266021,0.00704312,0.53184270,0.76501904,2.70625733,0.02262737,0.24663720
-2.87243622,4.51610215,1.44290683,0.72611077,0.00752251,0.56069424,0.76333628,2.68739593,0.02243339,0.24802466
-2.86643322,4.52274627,1.39728295,0.72839095,0.00802575,0.59025118,0.76106188,2.66870094,0.02215968,0.24924307
-2.86043022,4.52909482,1.35199984,0.72963658,0.00854951,0.62036298,0.75839229,2.65092554,0.02181226,0.25032655
-2.85442721,4.53588802,1.30764189,0.72999670,0.00908985,0.65084034,0.75550109,2.63470510,0.02139858,0.25130270
-2.84842421,4.54369472,1.26468681,0.72962859,0.00964224,0.68145286,0.75253355,2.62054181,0.02092741,0.25219164
-2.84242121,4.55289477,1.22350442,0.72869281,0.01020155,0.71192858,0.74960272,2.60879474,0.02040855,0.25300563
-2.83641821,4.56367006,1.18436023,0.72734842,0.01076223,0.74195574,0.74678735,2.59967574,0.01985259,0.25374914
-2.83041521,4.57600492,1.14742340,0.72574871,0.01131833,0.77118685,0.74413161,2.59325099,0.01927060,0.25441948
-2.82441221,4.58969583,1.11277819,0.72403753,0.01186370,0.79924508,0.74164662,2.58944842,0.01867385,0.25500796
-2.81840920,4.60437023,1.08043830,0.72234647,0.01239217,0.82573297,0.73931374,2.58807037,0.01807346,0.25550149
-2.81240620,4.61951358,1.05036313,0.72079293,0.01289772,0.85024303,0.73708943,2.58881120,0.01748011,0.25588458
-2.80640320,4.63450370,1.02247502,0.71947920,0.01337470,0.87237002,0.73491138,2.59127898,0.01690374,0.25614159
-2.80040020,4.64865064,0.99667670,0.71849232,0.01381808,0.89172426,0.73270555,2.59502053,0.01635335,0.25625924
-2.79439720,4.66124038,0.97286803,0.71790491,0.01422368,0.90794546,0.73039381,2.59954866,0.01583675,0.25622902
-2.78839420,4.67158030,0.95096141,0.71777660,0.01458833,0.92071641,0.72790166,2.60437070,0.01536043,0.25604957
-2.78239120,4.67904433,0.93089508,0.71815593,0.01491016,0.92977577,0.72516569,2.60901701,0.01492945,0.25572874
-2.77638819,4.68311557,0.91264412,0.71908265,0.01518869,0.93492946,0.72214031,2.61306847,0.01454743,0.25528532
-2.77038519,4.68342439,0.89622853,0.72058997,0.01542502,0.93605994,0.71880338,2.61618176,0.01421654,0.25475019
-2.76438219,4.67978031,0.88171843,0.72270678,0.01562189,0.93313292,0.71516051,2.61811153,0.01393757,0.25416701
-2.75837919,4.67219616,0.86923623,0.72545953,0.01578373,0.92620118,0.71124775,2.61872847,0.01371007,0.25359212
-2.75237619,4.66090334,0.85895590,0.72887366,0.01591669,0.91540521,0.70713251,2.61803270,0.01353248,0.25309400
-2.74637319,4.64635770,0.85109947,0.73297456,0.01602854,0.90097069,0.70291275,2.61616183,0.01340235,0.25275195
-2.74037019,4.62923561,0.84593108,0.73778788,0.01612857,0.88320287,0.69871446,2.61339341,0.01331651,0.25265428
-2.73436718,4.61042047,0.84374879,0.74333933,0.01622746,0.86247811,0.69468756,2.61014158,0.01327132,0.25289602
-2.72836418,4.59098018,0.84487452,0.74965382,0.01633704,0.83923301,0.69100048,2.60694795,0.01326290,0.25357623
-2.72236118,4.57213639,0.84964252,0.75675421,0.01647005,0.81395156,0.68783362,2.60446693,0.01328728,0.25479509
-2.71635818,4.55522659,0.85838652,0.76465962,0.01663989,0.78715098,0.68537213,2.60344579,0.01334067,0.25665072
-2.71035518,4.54166046,0.87142608,0.77338337,0.01686025,0.75936673,0.68379820,2.60470004,0.01341959,0.25923610
-2.70435218,4.53287163,0.88905227,0.78293075,0.01714480,0.73113747,0.68328324,2.60908469,0.01352100,0.26263595
-2.69834917,4.53026653,0.91151306,0.79329658,0.01750683,0.70299038,0.68398031,2.61746223,0.01364241,0.26692383
-2.69234617,4.53517180,0.93899883,0.80446279,0.01795884,0.67542756,0.68601703,2.63066803,0.01378193,0.27215939
-2.68634317,4.54878168,0.97162804,0.81639588,0.01851218,0.64891377,0.68948916,2.64947437,0.01393827,0.27838594
-2.68034017,4.57210697,1.00943378,0.82904457,0.01917665,0.62386602,0.69445519,2.67455398,0.01411075,0.28562832
-2.67433717,4.60592718,1.05235142,0.84233751,0.01996012,0.60064515,0.70093192,2.70644449,0.01429916,0.29389108
-2.66833417,4.65074712,1.10020787,0.85618120,0.02086813,0.57954964,0.70889133,2.74551482,0.01450373,0.30315704
-2.66233117,4.70675971,1.15271307,0.87045829,0.02190360,0.56081153,0.71825859,2.79193510,0.01472492,0.31338622
-2.65632816,4.77381637,1.20945409,0.88502620,0.02306648,0.54459460,0.72891156,2.84565130,0.01496330,0.32451510
-2.65032516,4.85140632,1.26989274,0.89971635,0.02435352,0.53099454,0.74068142,2.90636600,0.01521936,0.33645637
-2.64432216,4.93864622,1.33336685,0.91433403,0.02575806,0.52004084,0.75335481,2.97352652,0.01549330,0.34909905
-2.63831916,5.03428127,1.39909601,0.92865916,0.02726990,0.51170045,0.76667720,3.04632159,0.01578493,0.36230914
-2.63231616,5.13669850,1.46619195,0.94244789,0.02887531,0.50588260,0.78035751,3.12368725,0.01609342,0.37593078
-2.62631316,5.24395299,1.53367377,0.95543551,0.03055706,0.50244471,0.79407397,3.20432271,0.01641725,0.38978799
-2.62031016,5.35380686,1.60048796,0.96734033,0.03229462,0.50119912,0.80748108,3.28671623,0.01675406,0.40368701
-2.61430715,5.46378083,1.66553296,0.97786897,0.03406447,0.50192022,0.82021750,3.36918075,0.01710067,0.41741931
-2.60830415,5.57121718,1.72768751,0.98672272,0.03584048,0.50435196,0.83191478,3.44989854,0.01745301,0.43076526
-2.60230115,5.67335262,1.78584213,0.99360509,0.03759445,0.50821535,0.84220669,3.52697349,0.01780626,0.44349836
-2.59629815,5.76739883,1.83893239,0.99823018,0.03929674,0.51321586,0.85073883,3.59848953,0.01815493,0.45539018
-2.59029515,5.85062797,1.88597277,1.00033174,0.04091698,0.51905057,0.85717836,3.66257275,0.01849305,0.46621563
-2.58429215,5.92046004,1.92608960,0.99967251,0.04242486,0.52541494,0.86122346,3.71745499,0.01881435,0.47575869
-2.57828914,5.97454865,1.95855136,0.99605345,0.04379093,0.53200908,0.86261216,3.76153611,0.01911257,0.48381830
-2.57228614,6.01086165,1.98279505,0.98932241,0.04498747,0.53854351,0.86113031,3.79344224,0.01938171,0.49021417
-2.56628314,6.02775308,1.99844702,0.97938189,0.04598931,0.54474431,0.85661827,3.81207732,0.01961634,0.49479244
-2.56028014,6.02402337,2.00533714,0.96619528,0.04677458,0.55035770,0.84897612,3.81666561,0.01981186,0.49743083
-2.55427714,5.99896495,2.00350545,0.94979148,0.04732539,0.55515389,0.83816709,3.80678304,0.01996483,0.49804308
-2.54827414,5.95239119,1.99320077,0.93026733,0.04762846,0.55893042,0.82421915,3.78237607,0.02007313,0.49658246
-2.54227114,5.88464731,1.97487111,0.90778789,0.04767552,0.56151474,0.80722457,3.74376700,0.02013623,0.49304428
-2.53626813,5.79660293,1.94914641,0.88258428,0.04746358,0.56276618,0.78733760,3.69164562,0.02015526,0.48746702
-2.53026513,5.68962639,1.91681416,0.85494934,0.04699511,0.56257728,0.76477021,3.62704763,0.02013307,0.47993221
-2.52426213,5.56554237,1.87878926,0.82523108,0.04627790,0.56087445,0.73978631,3.55132093,0.02007425,0.47056299
-2.51825913,5.42657471,1.83607951,0.79382432,0.04532488,0.55761799,0.71269440,3.46608144,0.01998497,0.45952119
-2.51225613,5.27527710,1.78974830,0.76116074,0.04415372,0.55280148,0.68383933,3.37316066,0.01987283,0.44700333
-2.50625313,5.11445491,1.74087660,0.72769803,0.04278623,0.54645048,0.65359326,3.27454732,0.01974662,0.43323537
-2.50025013,4.94708151,1.69052566,0.69390830,0.04124774,0.53862068,0.62234634,3.17232593,0.01961594,0.41846669
-2.49424712,4.77621278,1.63970248,0.66026647,0.03956633,0.52939540,0.59049744,3.06861490,0.01949090,0.40296331
-2.48824412,4.60490320,1.58932936,0.62723907,0.03777195,0.51888255,0.55844539,2.96550664,0.01938166,0.38700076
-2.48224112,4.43612670,1.54021866,0.59527382,0.03589559,0.50721107,0.52658086,2.86501226,0.01929803,0.37085678
-2.47623812,4.27270523,1.49305387,0.56479044,0.03396841,0.49452700,0.49527933,2.76901254,0.01924906,0.35480425
-2.47023512,4.11724713,1.44837726,0.53617299,0.03202088,0.48098914,0.46489527,2.67921694,0.01924262,0.33910450
-2.46423212,3.97209709,1.40658430,0.50976393,0.03008206,0.46676459,0.43575762,2.59713150,0.01928510,0.32400126
-2.45822911,3.83929868,1.36792457,0.48586000,0.02817888,0.45202415,0.40816667,2.52403633,0.01938108,0.30971551
-2.45222611,3.72056988,1.33250858,0.46470997,0.02633557,0.43693782,0.38239226,2.46097271,0.01953318,0.29644137
-2.44622311,3.61729144,1.30031967,0.44651430,0.02457325,0.42167055,0.35867328,2.40873933,0.01974191,0.28434309
-2.44022011,3.53050724,1.27122994,0.43142632,0.02290957,0.40637836,0.33721828,2.36789702,0.02000570,0.27355321
-2.43421711,3.46093562,1.24501905,0.41955494,0.02135859,0.39120497,0.31820695,2.33878090,0.02032100,0.26417198
-2.42821411,3.40898998,1.22139481,0.41096862,0.01993068,0.37627913,0.30179236,2.32151851,0.02068247,0.25626782
-2.42221111,3.37480688,1.20001434,0.40570010,0.01863264,0.36171269,0.28810361,2.31605265,0.02108328,0.24987884
-2.41620810,3.35827958,1.18050479,0.40375179,0.01746784,0.34759947,0.27724869,2.32216722,0.02151552,0.24501523
-2.41020510,3.35909500,1.16248284,0.40510134,0.01643657,0.33401494,0.26931723,2.33951460,0.02197059,0.24166235
-2.40420210,3.37677182,1.14557206,0.40970705,0.01553635,0.32101675,0.26438302,2.36764316,0.02243970,0.23978423
-2.39819910,3.41069775,1.12941785,0.41751293,0.01476232,0.30864596,0.26250598,2.40602333,0.02291436,0.23932745
-2.39219610,3.46016408,1.11369948,0.42845288,0.01410772,0.29692890,0.26373336,2.45407120,0.02338687,0.24022493
-2.38619310,3.52439573,1.09813910,0.44245394,0.01356429,0.28587945,0.26810018,2.51116843,0.02385068,0.24239960
-2.38019010,3.60257537,1.08250782,0.45943831,0.01312276,0.27550168,0.27562864,2.57667783,0.02430081,0.24576765
-2.37418709,3.69386053,1.06662883,0.47932398,0.01277317,0.26579256,0.28632657,2.64995384,0.02473408,0.25024132
-2.36818409,3.79739308,1.05037797,0.50202395,0.01250530,0.25674455,0.30018488,2.73034781,0.02514927,0.25573086
-2.36218109,3.91230059,1.03368193,0.52744399,0.01230894,0.24834798,0.31717403,2.81720790,0.02554714,0.26214593
-2.35617809,4.03768995,1.01651447,0.55547909,0.01217414,0.24059297,0.33723986,2.90987392,0.02593030,0.26939610
-2.35017509,4.17263388,0.99889107,0.58600873,0.01209139,0.23347082,0.36029864,3.00766777,0.02630301,0.27739067
-2.34417209,4.31615138,0.98086231,0.61889127,0.01205174,0.22697481,0.38623196,3.10988016,0.02667082,0.28603779
-2.33816908,4.46718391,0.96250638,0.65395780,0.01204689,0.22110028,0.41488152,3.21575493,0.02704012,0.29524313
-2.33216608,4.62456905,0.94392112,0.69100582,0.01206915,0.21584416,0.44604425,3.32447219,0.02741760,0.30490815
-2.32616308,4.78701423,0.92521588,0.72979336,0.01211144,0.21120385,0.47946816,3.43513181,0.02780971,0.31492822
-2.32016008,4.95307272,0.90650349,0.77003380,0.01216724,0.20717577,0.51484925,3.54673892,0.02822204,0.32519087
-2.31415708,5.12112467,0.88789273,0.81139209,0.01223052,0.20375346,0.55182985,3.65819304,0.02865877,0.33557427
-2.30815408,5.28936552,0.86948144,0.85348277,0.01229564,0.20092563,0.58999881,3.76828225,0.02912218,0.34594631
-2.30215108,5.45580406,0.85135069,0.89587015,0.01235731,0.19867425,0.62889360,3.87568398,0.02961222,0.35616431
-2.29614807,5.61827180,0.83355998,0.93807106,0.01241052,0.19697277,0.66800480,3.97897323,0.03012617,0.36607562
-2.29014507,5.77444503,0.81614389,0.97956030,0.01245052,0.19578483,0.70678282,4.07663910,0.03065852,0.37551914
-2.28414207,5.92187984,0.79911018,1.01977889,0.01247280,0.19506345,0.74464689,4.16710971,0.03120092,0.38432779
-2.27813907,6.05806013,0.78243932,1.05814502,0.01247315,0.19475081,0.78099630,4.24878532,0.03174232,0.39233195
-2.27213607,6.18045730,0.76608571,1.09406754,0.01244767,0.19477877,0.81522341,4.32007875,0.03226925,0.39936368
-2.26613307,6.28659974,0.74998031,1.12696132,0.01239287,0.19507009,0.84672820,4.37946178,0.03276623,0.40526158
-2.26013007,6.37414962,0.73403457,1.15626433,0.01230576,0.19554032,0.87493373,4.42551573,0.03321636,0.40987618
-2.25412706,6.44098348,0.71814565,1.18145531,0.01218397,0.19610027,0.89930209,4.45698393,0.03360190,0.41307537
-2.24812406,6.48527297,0.70220246,1.20207161,0.01202580,0.19665902,0.91934998,4.47282354,0.03390503,0.41474978
-2.24212106,6.50556158,0.68609230,1.21772619,0.01183037,0.19712719,0.93466342,4.47225408,0.03410851,0.41481778
-2.23611806,6.50083330,0.66970774,1.22812291,0.01159767,0.19742041,0.94491091,4.45479993,0.03419647,0.41322963
-2.23011506,6.47056929,0.65295344,1.23306946,0.01132861,0.19746266,0.94985434,4.42032425,0.03415503,0.40997079
-2.22411206,6.41478892,0.63575238,1.23248705,0.01102505,0.19718950,0.94935722,4.36905208,0.03397294,0.40506401
-2.21810905,6.33407245,0.61805127,1.22641630,0.01068976,0.19655074,0.94338978,4.30158076,0.03364202,0.39856995
-2.21210605,6.22956325,0.59982486,1.21501898,0.01032642,0.19551261,0.93203062,4.21887661,0.03315762,0.39058652
-2.20610305,6.10294852,0.58107875,1.19857524,0.00993947,0.19405917,0.91546491,4.12225717,0.03251873,0.38124662
-2.20010005,5.95641851,0.56185065,1.17747646,0.00953405,0.19219286,0.89397902,4.01335916,0.03172817,0.37071452
-2.19409705,5.79260540,0.54220993,1.15221367,0.00911580,0.18993432,0.86795195,3.89409317,0.03079241,0.35918101
-2.18809405,5.61450398,0.52225562,1.12336231,0.00869071,0.18732121,0.83784380,3.76658660,0.02972143,0.34685737
-2.18209105,5.42537730,0.50211262,1.09156359,0.00826495,0.18440635,0.80418178,3.63311709,0.02852837,0.33396864
-2.17608804,5.22865125,0.48192677,1.05750353,0.00784468,0.18125510,0.76754448,3.49603920,0.02722902,0.32074635
-2.17008504,5.02780267,0.46185869,1.02189032,0.00743582,0.17794220,0.72854490,3.35770742,0.02584136,0.30742097
-2.16408204,4.82624591,0.44207684,0.98543129,0.00704396,0.17454826,0.68781300,3.22039906,0.02438493,0.29421471
-2.15807904,4.62722290,0.42275036,0.94881023,0.00667415,0.17115608,0.64597859,3.08624019,0.02288025,0.28133459
-2.15207604,4.43370175,0.40404174,0.91266637,0.00633081,0.16784696,0.60365507,2.95713806,0.02134816,0.26896650
-2.14607304,4.24828829,0.38610016,0.87757561,0.00601764,0.16469735,0.56142469,2.83472310,0.01980930,0.25727014
-2.14007004,4.07315453,0.36905550,0.84403513,0.00573755,0.16177584,0.51982593,2.72030283,0.01828353,0.24637534
-2.13406703,3.90998702,0.35301359,0.81245182,0.00549272,0.15914086,0.47934319,2.61482983,0.01678951,0.23637976
-2.12806403,3.75995729,0.33805293,0.78313506,0.00528456,0.15683904,0.44039924,2.51888511,0.01534431,0.22734806
-2.12206103,3.62371529,0.32422305,0.75629404,0.00511383,0.15490450,0.40335056,2.43267736,0.01396316,0.21931262
-2.11605803,3.50140572,0.31154452,0.73203959,0.00498073,0.15335893,0.36848531,2.35605800,0.01265923,0.21227558
-2.11005503,3.39270609,0.30001084,0.71039046,0.00488503,0.15221259,0.33602423,2.28855107,0.01144362,0.20621235
-2.10405203,3.29688418,0.28959181,0.69128335,0.00482626,0.15146612,0.30612376,2.22939649,0.01032532,0.20107610
-2.09804902,3.21287195,0.28023851,0.67458632,0.00480383,0.15111295,0.27888146,2.17760437,0.00931134,0.19680316
-2.09204602,3.13935183,0.27188928,0.66011472,0.00481726,0.15114240,0.25434299,2.13201778,0.00840689,0.19331910
-2.08604302,3.07485131,0.26447667,0.64764874,0.00486633,0.15154299,0.23251045,2.09138104,0.00761557,0.19054498
-2.08004002,3.01784104,0.25793479,0.63695186,0.00495126,0.15230600,0.21335144,2.05441024,0.00693967,0.18840375
-2.07403702,2.96683183,0.25220665,0.62778904,0.00507283,0.15342894,0.19680847,2.01986286,0.00638042,0.18682622
-2.06803402,2.92046615,0.24725121,0.61994402,0.00523249,0.15491870,0.18280816,1.98660336,0.00593833,0.18575660
-2.06203102,2.87760001,0.24304958,0.61323483,0.00543249,0.15679423,0.17126999,1.95366198,0.00561337,0.18515707
-2.05602801,2.83737177,0.23961009,0.60752688,0.00567583,0.15908864,0.16211400,1.92028427,0.00540530,0.18501146
-2.05002501,2.79925506,0.23697197,0.60274320,0.00596633,0.16185033,0.15526735,1.88596954,0.00531385,0.18532763
-2.04402201,2.76309406,0.23520723,0.59887136,0.00630849,0.16514338,0.15066945,1.85049680,0.00533884,0.18613864
-2.03801901,2.72911992,0.23442082,0.59596700,0.00670744,0.16904677,0.14827547,1.81393749,0.00548029,0.18750255
