energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.37068534,6.34852716,0.00961388,0.05967204,0.70880273,4.44222297,0.35459023,1.18518725,0.02508261,0.32380671
-3.36468234,6.33786818,0.00961110,0.05766467,0.71849519,4.44572262,0.35231995,1.17101987,0.02501118,0.32126925
-3.35867934,6.31372191,0.00962896,0.05561302,0.72721894,4.43951181,0.34947662,1.15415515,0.02491511,0.31834967
-3.35267634,6.27589263,0.00966768,0.05353247,0.73486067,4.42319907,0.34611907,1.13478606,0.02478948,0.31509449
-3.34667334,6.22439892,0.00972637,0.05144000,0.74132114,4.39655654,0.34231103,1.11314430,0.02463058,0.31154984
-3.34067034,6.15950433,0.00980297,0.04935411,0.74652139,4.35954864,0.33812157,1.08949880,0.02443615,0.30776177
-3.33466733,6.08174153,0.00989437,0.04729466,0.75040857,4.31235511,0.33362547,1.06415356,0.02420563,0.30377684
-3.32866433,5.99192763,0.00999650,0.04528274,0.75296088,4.25538662,0.32890349,1.03744482,0.02394031,0.29964275
-3.32266133,5.89116883,0.01010451,0.04334036,0.75419144,4.18929128,0.32404233,1.00973719,0.02364343,0.29540897
-3.31665833,5.78085283,0.01021293,0.04149018,0.75415040,4.11495117,0.31913429,0.98141900,0.02332021,0.29112716
-3.31065533,5.66262848,0.01031589,0.03975507,0.75292542,4.03346825,0.31427634,0.95289658,0.02297773,0.28685139
-3.30465233,5.53837241,0.01040737,0.03815775,0.75064004,3.94613974,0.30956879,0.92458752,0.02262480,0.28263801
-3.29864932,5.41014341,0.01048137,0.03672028,0.74745002,3.85442361,0.30511329,0.89691311,0.02227173,0.27854500
-3.29264632,5.28012596,0.01053218,0.03546355,0.74353772,3.75989535,0.30101040,0.87028989,0.02192999,0.27463103
-3.28664332,5.15056497,0.01055456,0.03440681,0.73910476,3.66419792,0.29735659,0.84512066,0.02161185,0.27095402
-3.28064032,5.02369432,0.01054395,0.03356711,0.73436313,3.56898669,0.29424095,0.82178506,0.02132994,0.26756926
-3.27463732,4.90166240,0.01049661,0.03295878,0.72952537,3.47587226,0.29174172,0.80063010,0.02109680,0.26452739
-3.26863432,4.78645785,0.01040975,0.03259300,0.72479420,3.38636345,0.28992267,0.78196095,0.02092438,0.26187204
-3.26263132,4.67983908,0.01028160,0.03247732,0.72035222,3.30181329,0.28882977,0.76603225,0.02082358,0.25963753
-3.25662831,4.58327079,0.01011147,0.03261529,0.71635218,3.22337055,0.28848818,0.75304049,0.02080375,0.25784667
-3.25062531,4.49787086,0.00989974,0.03300623,0.71290858,3.15193919,0.28889978,0.74311768,0.02087231,0.25650886
-3.24462231,4.42436991,0.00964783,0.03364497,0.71009086,3.08814753,0.29004154,0.73632661,0.02103435,0.25561856
-3.23861931,4.36308607,0.00935813,0.03452180,0.70791880,3.03232883,0.29186471,0.73265825,0.02129235,0.25515443
-3.23261631,4.31391609,0.00903390,0.03562250,0.70636045,2.98451410,0.29429512,0.73203112,0.02164594,0.25507908
-3.22661331,4.27634353,0.00867913,0.03692853,0.70533263,2.94443754,0.29723449,0.73429322,0.02209186,0.25533961
-3.22061031,4.24946408,0.00829840,0.03841729,0.70470424,2.91155446,0.30056289,0.73922623,0.02262389,0.25586900
-3.21460730,4.23202685,0.00789677,0.04006257,0.70430214,2.88507067,0.30414219,0.74655222,0.02323300,0.25658813
-3.20860430,4.22249014,0.00747957,0.04183510,0.70391933,2.86398232,0.30782050,0.75594256,0.02390755,0.25740870
-3.20260130,4.21908927,0.00705228,0.04370316,0.70332517,2.84712395,0.31143729,0.76702889,0.02463363,0.25823660
-3.19659830,4.21991353,0.00662037,0.04563342,0.70227694,2.83322290,0.31482910,0.77941579,0.02539545,0.25897583
-3.19059530,4.22298893,0.00618920,0.04759168,0.70053229,2.82095743,0.31783555,0.79269472,0.02617591,0.25953267
-3.18459230,4.22636312,0.00576389,0.04954374,0.69786186,2.80901601,0.32030537,0.80645871,0.02695707,0.25981992
-3.17858929,4.22818868,0.00534922,0.05145631,0.69406138,2.79615499,0.32210215,0.82031729,0.02772084,0.25976095
-3.17258629,4.22680117,0.00494962,0.05329784,0.68896268,2.78125230,0.32310956,0.83391097,0.02844958,0.25929351
-3.16658329,4.22078847,0.00456903,0.05503929,0.68244297,2.76335471,0.32323586,0.84692479,0.02912667,0.25837278
-3.16058029,4.20904835,0.00421095,0.05665489,0.67443190,2.74171665,0.32241731,0.85910020,0.02973720,0.25697392
-3.15457729,4.19083188,0.00387841,0.05812270,0.66491610,2.71582897,0.32062053,0.87024486,0.03026837,0.25509350
-3.14857429,4.16577068,0.00357394,0.05942508,0.65394083,2.68543664,0.31784354,0.88023981,0.03071007,0.25275018
-3.14257129,4.13388706,0.00329962,0.06054899,0.64160889,2.65054460,0.31411551,0.88904370,0.03105513,0.24998417
-3.13656828,4.09558675,0.00305708,0.06148615,0.62807661,2.61141182,0.30949527,0.89669376,0.03129961,0.24685589
-3.13056528,4.05163456,0.00284752,0.06223297,0.61354739,2.56853411,0.30406854,0.90330355,0.03144288,0.24344351
-3.12456228,4.00311449,0.00267175,0.06279041,0.59826301,2.52261651,0.29794427,0.90905734,0.03148765,0.23983979
-3.11855928,3.95137609,0.00253016,0.06316361,0.58249318,2.47453688,0.29124996,0.91420150,0.03143980,0.23614818
-3.11255628,3.89796976,0.00242279,0.06336145,0.56652399,2.42530247,0.28412649,0.91903311,0.03130814,0.23247842
-3.10655328,3.84457402,0.00234931,0.06339599,0.55064573,2.37600149,0.27672253,0.92388634,0.03110402,0.22894197
-3.10055028,3.79291816,0.00230902,0.06328187,0.53514080,2.32775218,0.26918888,0.92911713,0.03084093,0.22564723
-3.09454727,3.74470381,0.00230084,0.06303567,0.52027222,2.28165152,0.26167293,0.93508687,0.03053397,0.22269508
-3.08854427,3.70152889,0.00232334,0.06267526,0.50627330,2.23872608,0.25431356,0.94214570,0.03019929,0.22017466
-3.08254127,3.66481740,0.00237472,0.06221917,0.49333899,2.19988699,0.24723666,0.95061631,0.02985351,0.21815980
-3.07653827,3.63575789,0.00245277,0.06168613,0.48161915,2.16589104,0.24055136,0.96077880,0.02951318,0.21670609
-3.07053527,3.61525312,0.00255496,0.06109449,0.47121406,2.13730946,0.23434722,0.97285730,0.02919419,0.21584883
-3.06453227,3.60388285,0.00267835,0.06046191,0.46217226,2.11450538,0.22869234,0.98700892,0.02891133,0.21560175
-3.05852926,3.60188095,0.00281968,0.05980505,0.45449074,2.09762080,0.22363247,1.00331550,0.02867779,0.21595674
-3.05252626,3.60912738,0.00297541,0.05913939,0.44811722,2.08657324,0.21919104,1.02177843,0.02850481,0.21688437
-3.04652326,3.62515474,0.00314169,0.05847904,0.44295453,2.08106177,0.21537008,1.04231677,0.02840140,0.21833526
-3.04052026,3.64916869,0.00331453,0.05783676,0.43886646,2.08058189,0.21215190,1.06476861,0.02837409,0.22024217
-3.03451726,3.68008077,0.00348979,0.05722386,0.43568505,2.08444804,0.20950130,1.08889574,0.02842680,0.22252258
-3.02851426,3.71655159,0.00366331,0.05665025,0.43321861,2.09182255,0.20736837,1.11439111,0.02856079,0.22508186
-3.02251126,3.75704231,0.00383100,0.05612442,0.43126016,2.10174947,0.20569147,1.14088893,0.02877461,0.22781656
-3.01650825,3.79987166,0.00398892,0.05565342,0.42959597,2.11319147,0.20440036,1.16797687,0.02906421,0.23061799
-3.01050525,3.84327610,0.00413343,0.05524283,0.42801367,2.12506824,0.20341938,1.19520977,0.02942304,0.23337565
-3.00450225,3.88547040,0.00426125,0.05489670,0.42630967,2.13629473,0.20267043,1.22212429,0.02984221,0.23598061
-2.99849925,3.92470638,0.00436956,0.05461744,0.42429570,2.14581761,0.20207569,1.24825391,0.03031071,0.23832857
-2.99249625,3.95932750,0.00445611,0.05440573,0.42180416,2.15264871,0.20156007,1.27314366,0.03081566,0.24032266
-2.98649325,3.98781764,0.00451925,0.05426035,0.41869225,2.15589440,0.20105325,1.29636395,0.03134263,0.24187577
-2.98049025,4.00884263,0.00455802,0.05417811,0.41484498,2.15478003,0.20049134,1.31752311,0.03187595,0.24291244
-2.97448724,4.02128350,0.00457212,0.05415373,0.41017676,2.14866903,0.19981815,1.33627805,0.03239908,0.24337039
-2.96848424,4.02426102,0.00456195,0.05417980,0.40463207,2.13707637,0.19898609,1.35234277,0.03289505,0.24320150
-2.96248124,4.01715128,0.00452858,0.05424682,0.39818507,2.11967650,0.19795675,1.36549448,0.03334689,0.24237247
-2.95647824,3.99959258,0.00447367,0.05434328,0.39083844,2.09630592,0.19670119,1.37557720,0.03373807,0.24086503
-2.95047524,3.97148426,0.00439945,0.05445584,0.38262159,2.06696104,0.19519999,1.38250279,0.03405304,0.23867590
-2.94447224,3.93297808,0.00430857,0.05456964,0.37358850,2.03179165,0.19344313,1.38624957,0.03427766,0.23581634
-2.93846923,3.88446336,0.00420407,0.05466867,0.36381523,1.99109088,0.19142971,1.38685867,0.03439973,0.23231160
-2.93246623,3.82654680,0.00408918,0.05473616,0.35339736,1.94528222,0.18916758,1.38442852,0.03440946,0.22820003
-2.92646323,3.76002821,0.00396727,0.05475519,0.34244743,1.89490441,0.18667291,1.37910772,0.03429981,0.22353209
-2.92046023,3.68587340,0.00384172,0.05470919,0.33109243,1.84059471,0.18396960,1.37108687,0.03406696,0.21836924
-2.91445723,3.60518511,0.00371575,0.05458254,0.31947145,1.78307134,0.18108881,1.36058972,0.03371046,0.21278264
-2.90845423,3.51917322,0.00359242,0.05436117,0.30773344,1.72311541,0.17806823,1.34786420,0.03323351,0.20685175
-2.90245123,3.42912512,0.00347445,0.05403309,0.29603511,1.66155296,0.17495142,1.33317373,0.03264295,0.20066294
-2.89644822,3.33637686,0.00336422,0.05358888,0.28453893,1.59923734,0.17178704,1.31678926,0.03194922,0.19430786
-2.89044522,3.24228593,0.00326366,0.05302217,0.27341121,1.53703224,0.16862800,1.29898241,0.03116620,0.18788191
-2.88444222,3.14820604,0.00317427,0.05232991,0.26282013,1.47579567,0.16553048,1.28001990,0.03031087,0.18148254
-2.87843922,3.05546433,0.00309710,0.05151261,0.25293380,1.41636490,0.16255297,1.26015955,0.02940288,0.17520758
-2.87243622,2.96534111,0.00303275,0.05057446,0.24391826,1.35954269,0.15975510,1.23964781,0.02846407,0.16915358
-2.86643322,2.87905253,0.00298141,0.04952335,0.23593533,1.30608466,0.15719654,1.21871889,0.02751779,0.16341412
-2.86043022,2.79773584,0.00294287,0.04837068,0.22914050,1.25668813,0.15493577,1.19759520,0.02658831,0.15807826
-2.85442721,2.72243743,0.00291664,0.04713118,0.22368069,1.21198234,0.15302889,1.17648908,0.02570004,0.15322906
-2.84842421,2.65410343,0.00290193,0.04582260,0.21969199,1.17252012,0.15152847,1.15560535,0.02487690,0.14894215
-2.84242121,2.59357264,0.00289778,0.04446524,0.21729741,1.13877115,0.15048243,1.13514450,0.02414158,0.14528464
-2.83641821,2.54157160,0.00290307,0.04308154,0.21660478,1.11111675,0.14993310,1.11530595,0.02351494,0.14231406
-2.83041521,2.49871151,0.00291663,0.04169551,0.21770466,1.08984620,0.14991637,1.09629130,0.02301546,0.14007764
-2.82441221,2.46548676,0.00293724,0.04033218,0.22066853,1.07515475,0.15046101,1.07830701,0.02265873,0.13861175
-2.81840920,2.44227475,0.00296373,0.03901701,0.22554716,1.06714302,0.15158830,1.06156628,0.02245717,0.13794167
-2.81240620,2.42933675,0.00299498,0.03777535,0.23236930,1.06581796,0.15331175,1.04628995,0.02241973,0.13808149
-2.80640320,2.42681951,0.00302995,0.03663182,0.24114061,1.07109515,0.15563712,1.03270615,0.02255180,0.13903437
-2.80040020,2.43475747,0.00306773,0.03560980,0.25184300,1.08280239,0.15856263,1.02104876,0.02285518,0.14079290
-2.79439720,2.45307514,0.00310751,0.03473089,0.26443421,1.10068426,0.16207929,1.01155444,0.02332823,0.14333967
-2.78839420,2.48158982,0.00314858,0.03401450,0.27884778,1.12440772,0.16617149,1.00445852,0.02396601,0.14664803
-2.78239120,2.52001410,0.00319038,0.03347738,0.29499329,1.15356836,0.17081758,0.99998969,0.02476058,0.15068283
-2.77638819,2.56795843,0.00323242,0.03313331,0.31275691,1.18769721,0.17599057,0.99836378,0.02570137,0.15540132
-2.77038519,2.62493348,0.00327429,0.03299280,0.33200218,1.22626787,0.18165877,0.99977683,0.02677547,0.16075400
-2.76438219,2.69035239,0.00331566,0.03306285,0.35257108,1.26870389,0.18778638,1.00439760,0.02796810,0.16668543
-2.75837919,2.76353297,0.00335623,0.03334682,0.37428532,1.31438612,0.19433402,1.01236006,0.02926293,0.17313504
-2.75237619,2.84370010,0.00339574,0.03384433,0.39694780,1.36266013,0.20125905,1.02375583,0.03064250,0.18003773
-2.74637319,2.92998824,0.00343394,0.03455121,0.42034436,1.41284338,0.20851573,1.03862716,0.03208856,0.18732456
-2.74037019,3.02144475,0.00347059,0.03545959,0.44424573,1.46423245,0.21605527,1.05696052,0.03358233,0.19492315
-2.73436718,3.11703381,0.00350541,0.03655798,0.46840965,1.51610999,0.22382561,1.07868125,0.03510481,0.20275811
-2.72836418,3.21564160,0.00353812,0.03783145,0.49258338,1.56775174,0.23177116,1.10364933,0.03663694,0.21075138
-2.72236118,3.31608299,0.00356841,0.03926188,0.51650635,1.61843351,0.23983239,1.13165671,0.03815980,0.21882252
-2.71635818,3.41710982,0.00359593,0.04082820,0.53991313,1.66743823,0.24794538,1.16242616,0.03965472,0.22688900
-2.71035518,3.51742128,0.00362031,0.04250678,0.56253675,1.71406316,0.25604150,1.19561188,0.04110339,0.23486657
-2.70435218,3.61567635,0.00364114,0.04427180,0.58411217,1.75762737,0.26404709,1.23080204,0.04248791,0.24266966
-2.69834917,3.71050855,0.00365800,0.04609567,0.60438011,1.79747929,0.27188339,1.26752303,0.04379090,0.25021191
-2.69234617,3.80054273,0.00367044,0.04794952,0.62309101,1.83300464,0.27946676,1.30524564,0.04499553,0.25740687
-2.68634317,3.88441401,0.00367799,0.04980369,0.64000914,1.86363434,0.28670921,1.34339300,0.04608565,0.26416888
-2.68034017,3.96078840,0.00368018,0.05162825,0.65491679,1.88885254,0.29351922,1.38135005,0.04704587,0.27041402
-2.67433717,4.02838475,0.00367654,0.05339355,0.66761840,1.90820447,0.29980309,1.41847448,0.04786171,0.27606138
-2.66833417,4.08599756,0.00366662,0.05507073,0.67794449,1.92130393,0.30546659,1.45410889,0.04851981,0.28103438
-2.66233117,4.13252010,0.00364999,0.05663231,0.68575535,1.92784026,0.31041700,1.48759375,0.04900809,0.28526224
-2.65632816,4.16696709,0.00362624,0.05805264,0.69094430,1.92758448,0.31456545,1.51828107,0.04931601,0.28868155
-2.65032516,4.18849636,0.00359503,0.05930846,0.69344045,1.92039439,0.31782958,1.54554832,0.04943485,0.29123789
-2.64432216,4.19642884,0.00355606,0.06037929,0.69321083,1.90621836,0.32013627,1.56881222,0.04935795,0.29288739
-2.63831916,4.19026615,0.00350913,0.06124789,0.69026175,1.88509771,0.32142452,1.58754227,0.04908097,0.29359825
-2.63231616,4.16970540,0.00345410,0.06190059,0.68463949,1.85716740,0.32164817,1.60127345,0.04860220,0.29335217
-2.62631316,4.13465056,0.00339097,0.06232753,0.67643011,1.82265505,0.32077862,1.60961798,0.04792271,0.29214550
-2.62031016,4.08522012,0.00331983,0.06252292,0.66575849,1.78187813,0.31880711,1.61227573,0.04704657,0.28999031
-2.61430715,4.02175080,0.00324093,0.06248515,0.65278657,1.73523947,0.31574675,1.60904308,0.04598093,0.28691510
-2.60830415,3.94479715,0.00315465,0.06221684,0.63771089,1.68322110,0.31163403,1.59982002,0.04473610,0.28296524
-2.60230115,3.85512696,0.00306156,0.06172478,0.62075948,1.62637657,0.30652985,1.58461526,0.04332547,0.27820318
-2.59629815,3.75371281,0.00296238,0.06101989,0.60218822,1.56532196,0.30051996,1.56354919,0.04176541,0.27270824
-2.59029515,3.64171962,0.00285801,0.06011699,0.58227679,1.50072583,0.29371476,1.53685474,0.04007508,0.26657619
-2.58429215,3.52048880,0.00274954,0.05903458,0.56132425,1.43329838,0.28624853,1.50487577,0.03827611,0.25991840
-2.57828914,3.39151911,0.00263824,0.05779455,0.53964452,1.36378009,0.27827803,1.46806332,0.03639227,0.25286083
-2.57228614,3.25644473,0.00252557,0.05642182,0.51756169,1.29293009,0.26998045,1.42696940,0.03444904,0.24554260
-2.56628314,3.11701092,0.00241312,0.05494399,0.49540544,1.22151459,0.26155091,1.38223865,0.03247314,0.23811432
-2.56028014,2.97504768,0.00230266,0.05339089,0.47350640,1.15029560,0.25319929,1.33459779,0.03049203,0.23073616
-2.55427714,2.83244183,0.00219608,0.05179417,0.45219178,1.08002017,0.24514672,1.28484307,0.02853342,0.22357566
-2.54827414,2.69110789,0.00209537,0.05018680,0.43178110,1.01141020,0.23762155,1.23382589,0.02662469,0.21680521
-2.54227114,2.55295819,0.00200258,0.04860267,0.41258205,0.94515319,0.23085497,1.18243688,0.02479248,0.21059937
-2.53626813,2.41987259,0.00191982,0.04707598,0.39488658,0.88189379,0.22507639,1.13158860,0.02306213,0.20513195
-2.53026513,2.29366808,0.00184915,0.04564083,0.37896707,0.82222629,0.22050846,1.08219724,0.02145731,0.20057277
-2.52426213,2.17606874,0.00179260,0.04433064,0.36507270,0.76668805,0.21736201,1.03516369,0.01999960,0.19708437
-2.51825913,2.06867632,0.00175208,0.04317762,0.35342583,0.71575381,0.21583090,0.99135432,0.01870816,0.19481848
-2.51225613,1.97294199,0.00172936,0.04221218,0.34421853,0.66983091,0.21608678,0.95158190,0.01759946,0.19391242
-2.50625313,1.89013944,0.00172597,0.04146240,0.33760924,0.62925527,0.21827411,0.91658718,0.01668706,0.19448547
-2.50025013,1.82134006,0.00174322,0.04095345,0.33371954,0.59428809,0.22250529,0.88702144,0.01598143,0.19663531
-2.49424712,1.76739057,0.00178207,0.04070699,0.33263118,0.56511332,0.22885624,0.86343070,0.01548981,0.20043458
-2.48824412,1.72889368,0.00184316,0.04074063,0.33438338,0.54183580,0.23736244,0.84624186,0.01521618,0.20592776
-2.48224112,1.70619241,0.00192672,0.04106744,0.33897060,0.52448005,0.24801576,0.83575143,0.01516119,0.21312844
-2.47623812,1.69935873,0.00203256,0.04169547,0.34634085,0.51298986,0.26076202,0.83211714,0.01532218,0.22201708
-2.47023512,1.70818703,0.00216003,0.04262739,0.35639470,0.50722869,0.27549963,0.83535286,0.01569321,0.23253954
-2.46423212,1.73219317,0.00230804,0.04386021,0.36898517,0.50698095,0.29207940,0.84532723,0.01626519,0.24460629
-2.45822911,1.77061937,0.00247502,0.04538512,0.38391860,0.51195434,0.31030555,0.86176607,0.01702595,0.25809260
-2.45222611,1.82244565,0.00265898,0.04718750,0.40095660,0.52178336,0.32993813,0.88425879,0.01796044,0.27283961
-2.44622311,1.88640760,0.00285750,0.04924706,0.41981924,0.53603408,0.35069687,0.91226879,0.01905096,0.28865659
-2.44022011,1.96102089,0.00306780,0.05153818,0.44018933,0.55421032,0.37226637,0.94514754,0.02027737,0.30532401
-2.43421711,2.04461197,0.00328678,0.05403036,0.46171797,0.57576123,0.39430261,0.98215215,0.02161746,0.32259783
-2.42821411,2.13535449,0.00351112,0.05668891,0.48403119,0.60009037,0.41644067,1.02246590,0.02304732,0.34021450
-2.42221111,2.23131070,0.00373733,0.05947569,0.50673747,0.62656613,0.43830340,1.06522106,0.02454172,0.35789693
-2.41620810,2.33047672,0.00396185,0.06235006,0.52943612,0.65453348,0.45951083,1.10952318,0.02607464,0.37536091
-2.41020510,2.43083016,0.00418117,0.06526989,0.55172605,0.68332668,0.47969000,1.15447609,0.02761978,0.39232206
-2.40420210,2.53037891,0.00439188,0.06819258,0.57321491,0.71228286,0.49848481,1.19920652,0.02915109,0.40850289
-2.39819910,2.62720900,0.00459082,0.07107613,0.59352801,0.74075595,0.51556568,1.24288739,0.03064341,0.42363979
-2.39219610,2.71953021,0.00477511,0.07388018,0.61231691,0.76813064,0.53063843,1.28475893,0.03207298,0.43748970
-2.38619310,2.80571740,0.00494228,0.07656696,0.62926735,0.79383592,0.54345222,1.32414651,0.03341806,0.44983618
-2.38019010,2.88434622,0.00509029,0.07910213,0.64410612,0.81735765,0.55380615,1.36047472,0.03465944,0.46049464
-2.37418709,2.95422164,0.00521757,0.08145544,0.65660670,0.83824980,0.56155420,1.39327689,0.03578094,0.46931668
-2.36818409,3.01439848,0.00532308,0.08360126,0.66659355,0.85614391,0.56660846,1.42219986,0.03676977,0.47619309
-2.36218109,3.06419292,0.00540628,0.08551891,0.67394479,0.87075626,0.56894039,1.44700387,0.03761685,0.48105577
-2.35617809,3.10318506,0.00546712,0.08719275,0.67859327,0.88189268,0.56858013,1.46755773,0.03831701,0.48387818
-2.35017509,3.13121233,0.00550600,0.08861214,0.68052604,0.88945057,0.56561391,1.48382965,0.03886901,0.48467468
-2.34417209,3.14835459,0.00552372,0.08977116,0.67978234,0.89341817,0.56017979,1.49587451,0.03927548,0.48349843
-2.33816908,3.15491169,0.00552140,0.09066826,0.67645012,0.89387109,0.55246173,1.50381826,0.03954272,0.48043835
-2.33216608,3.15137494,0.00550039,0.09130570,0.67066140,0.89096614,0.54268253,1.50784066,0.03968032,0.47561506
-2.32616308,3.13839396,0.00546222,0.09168899,0.66258668,0.88493288,0.53109574,1.50815721,0.03970075,0.46917607
-2.32016008,3.11674079,0.00540849,0.09182624,0.65242857,0.87606305,0.51797711,1.50500161,0.03961879,0.46129043
-2.31415708,3.08727293,0.00534080,0.09172755,0.64041505,0.86469853,0.50361575,1.49860966,0.03945086,0.45214308
-2.30815408,3.05089716,0.00526067,0.09140442,0.62679243,0.85121807,0.48830552,1.48920551,0.03921437,0.44192913
-2.30215108,3.00853579,0.00516951,0.09086921,0.61181848,0.83602358,0.47233684,1.47699117,0.03892702,0.43084828
-2.29614807,2.96109676,0.00506853,0.09013478,0.59575577,0.81952638,0.45598936,1.46213965,0.03860607,0.41909954
-2.29014507,2.90944866,0.00495879,0.08921416,0.57886548,0.80213386,0.43952561,1.44479198,0.03826775,0.40687651
-2.28414207,2.85440137,0.00484111,0.08812039,0.56140182,0.78423723,0.42318577,1.42505829,0.03792660,0.39436321
-2.27813907,2.79669285,0.00471616,0.08686648,0.54360720,0.76620059,0.40718383,1.40302249,0.03759505,0.38173072
-2.27213607,2.73698199,0.00458443,0.08546547,0.52570808,0.74835176,0.39170494,1.37875012,0.03728299,0.36913453
-2.26613307,2.67584711,0.00444629,0.08393061,0.50791174,0.73097505,0.37690414,1.35229867,0.03699758,0.35671270
-2.26013007,2.61378954,0.00430204,0.08227557,0.49040370,0.71430618,0.36290621,1.32372951,0.03674308,0.34458478
-2.25412706,2.55124142,0.00415196,0.08051471,0.47334609,0.69852927,0.34980660,1.29312044,0.03652092,0.33285148
-2.24812406,2.48857650,0.00399638,0.07866339,0.45687653,0.68377607,0.33767324,1.26057795,0.03632983,0.32159495
-2.24212106,2.42612294,0.00383567,0.07673818,0.44110787,0.67012707,0.32654906,1.22624823,0.03616612,0.31087965
-2.23611806,2.36417695,0.00367039,0.07475709,0.42612842,0.65761444,0.31645499,1.19032616,0.03602407,0.30075365
-2.23011506,2.30301612,0.00350123,0.07273972,0.41200279,0.64622652,0.30739329,1.15306155,0.03589637,0.29125036
-2.22411206,2.24291159,0.00332909,0.07070725,0.39877323,0.63591353,0.29935098,1.11476216,0.03577463,0.28239041
-2.21810905,2.18413829,0.00315510,0.06868242,0.38646148,0.62659422,0.29230329,1.07579334,0.03564997,0.27418382
-2.21210605,2.12698271,0.00298060,0.06668934,0.37507099,0.61816322,0.28621681,1.03657408,0.03551352,0.26663213
-2.20610305,2.07174795,0.00280718,0.06475322,0.36458959,0.61049860,0.28105256,0.99756979,0.03535704,0.25973064
-2.20010005,2.01875593,0.00263660,0.06290001,0.35499248,0.60346955,0.27676851,0.95928219,0.03517335,0.25347053
-2.19409705,1.96834695,0.00247086,0.06115598,0.34624555,0.59694376,0.27332184,0.92223674,0.03495688,0.24784088
-2.18809405,1.92087684,0.00231213,0.05954720,0.33830891,0.59079442,0.27067072,0.88696842,0.03470397,0.24283058
-2.18209105,1.87671223,0.00216271,0.05809906,0.33114058,0.58490640,0.26877571,0.85400652,0.03441325,0.23842998
-2.17608804,1.83622439,0.00202509,0.05683572,0.32470020,0.57918182,0.26760071,0.82385928,0.03408582,0.23463242
-2.17008504,1.79978222,0.00190182,0.05577964,0.31895268,0.57354444,0.26711364,0.79699917,0.03372544,0.23143542
-2.16408204,1.76774489,0.00179562,0.05495114,0.31387159,0.56794316,0.26728666,0.77384949,0.03333851,0.22884172
-2.15807904,1.74045471,0.00170926,0.05436795,0.30944214,0.56235434,0.26809630,0.75477287,0.03293410,0.22685999
-2.15207604,1.71823047,0.00164565,0.05404495,0.30566365,0.55678297,0.26952314,0.74006230,0.03252377,0.22550523
-2.14607304,1.70136165,0.00160777,0.05399392,0.30255118,0.55126268,0.27155152,0.72993483,0.03212139,0.22479891
-2.14007004,1.69010364,0.00159873,0.05422337,0.30013645,0.54585464,0.27416897,0.72452835,0.03174286,0.22476877
-2.13406703,1.68467399,0.00162174,0.05473851,0.29846755,0.54064536,0.27736553,0.72390120,0.03140573,0.22544829
-2.12806403,1.68524962,0.00168012,0.05554119,0.29760778,0.53574344,0.28113311,0.72803472,0.03112884,0.22687584
-2.12206103,1.69196487,0.00177732,0.05662999,0.29763324,0.53127546,0.28546472,0.73683824,0.03093181,0.22909348
-2.11605803,1.70491012,0.00191689,0.05800033,0.29862938,0.52738104,0.29035367,0.75015627,0.03083457,0.23214550
-2.11005503,1.72413079,0.00210247,0.05964453,0.30068654,0.52420727,0.29579286,0.76777725,0.03085674,0.23607663
-2.10405203,1.74962634,0.00233775,0.06155198,0.30389465,0.52190268,0.30177410,0.78944339,0.03101714,0.24093003
-2.09804902,1.78134921,0.00262642,0.06370921,0.30833728,0.52061097,0.30828739,0.81486108,0.03133312,0.24674508
-2.09204602,1.81920339,0.00297211,0.06610004,0.31408535,0.52046463,0.31532047,0.84371110,0.03181997,0.25355513
-2.08604302,1.86304256,0.00337829,0.06870555,0.32119067,0.52157879,0.32285832,0.87565834,0.03249034,0.26138508
-2.08004002,1.91266788,0.00384819,0.07150421,0.32967987,0.52404548,0.33088287,0.91036049,0.03335364,0.27024917
-2.07403702,1.96782541,0.00438462,0.07447181,0.33954887,0.52792849,0.33937290,0.94747529,0.03441553,0.28014881
-2.06803402,2.02820343,0.00498990,0.07758152,0.35075831,0.53325908,0.34830403,0.98666619,0.03567744,0.29107077
-2.06203102,2.09342995,0.00566567,0.08080388,0.36323020,0.54003279,0.35764894,1.02760630,0.03713618,0.30298565
-2.05602801,2.16307075,0.00641272,0.08410681,0.37684615,0.54820739,0.36737770,1.06998055,0.03878367,0.31584684
-2.05002501,2.23662819,0.00723086,0.08745574,0.39144720,0.55770215,0.37745831,1.11348627,0.04060677,0.32958999
-2.04402201,2.31354141,0.00811876,0.09081374,0.40683554,0.56839851,0.38785726,1.15783231,0.04258725,0.34413304
-2.03801901,2.39318795,0.00907379,0.09414181,0.42277805,0.58014212,0.39854026,1.20273704,0.04470196,0.35937689
-2.03201601,2.47488731,0.01009195,0.09739919,0.43901150,0.59274620,0.40947288,1.24792554,0.04692307,0.37520660
-2.02601301,2.55790639,0.01116769,0.10054390,0.45524940,0.60599611,0.42062114,1.29312628,0.04921855,0.39149316
-2.02001001,2.64146697,0.01229398,0.10353333,0.47119017,0.61965501,0.43195194,1.33806776,0.05155277,0.40809583
-2.01400700,2.72475505,0.01346217,0.10632496,0.48652624,0.63347024,0.44343332,1.38247528,0.05388726,0.42486478
-2.00800400,2.80693191,0.01466213,0.10887717,0.50095369,0.64718035,0.45503429,1.42606830,0.05618161,0.44164406
