energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.55677839,0.60043423,0.00001205,0.05898603,0.12864223,0.29146487,0.00087283,0.17981993,0.16278232,0.05375839
-3.55077539,0.55251626,0.00001035,0.05460891,0.11849862,0.26859098,0.00077078,0.16721342,0.14493282,0.05051128
-3.54477239,0.51250532,0.00000883,0.05104864,0.11020583,0.24954419,0.00067596,0.15715003,0.12891428,0.04801426
-3.53876938,0.48039342,0.00000748,0.04830066,0.10374553,0.23432994,0.00058872,0.14961267,0.11473832,0.04626331
-3.53276638,0.45604166,0.00000629,0.04634803,0.09907226,0.22288839,0.00050920,0.14454642,0.10238157,0.04524236
-3.52676338,0.43919401,0.00000525,0.04516267,0.09611670,0.21510119,0.00043737,0.14186227,0.09179041,0.04492433
-3.52076038,0.42949180,0.00000435,0.04470672,0.09478886,0.21079864,0.00037308,0.14144099,0.08288576,0.04527213
-3.51475738,0.42648813,0.00000358,0.04493382,0.09498124,0.20976678,0.00031603,0.14313697,0.07556801,0.04623982
-3.50875438,0.42966207,0.00000293,0.04579038,0.09657178,0.21175446,0.00026585,0.14678197,0.06972168,0.04777370
-3.50275138,0.43843233,0.00000237,0.04721681,0.09942664,0.21648007,0.00022208,0.15218876,0.06521984,0.04981344
-3.49674837,0.45217019,0.00000191,0.04914869,0.10340280,0.22363796,0.00018423,0.15915457,0.06192809,0.05229325
-3.49074537,0.47021172,0.00000153,0.05151785,0.10835036,0.23290449,0.00015177,0.16746446,0.05970816,0.05514304
-3.48474237,0.49186917,0.00000121,0.05425345,0.11411474,0.24394366,0.00012417,0.17689453,0.05842100,0.05828954
-3.47873937,0.51644160,0.00000096,0.05728296,0.12053871,0.25641236,0.00010088,0.18721496,0.05792936,0.06165750
-3.47273637,0.54322483,0.00000075,0.06053311,0.12746420,0.26996532,0.00008139,0.19819304,0.05809998,0.06517085
-3.46673337,0.57152063,0.00000058,0.06393078,0.13473404,0.28425963,0.00006522,0.20959603,0.05880526,0.06875384
-3.46073037,0.60064531,0.00000045,0.06740386,0.14219360,0.29895899,0.00005190,0.22119397,0.05992466,0.07233218
-3.45472736,0.62993771,0.00000034,0.07088209,0.14969236,0.31373770,0.00004104,0.23276231,0.06134563,0.07583413
-3.44872436,0.65876649,0.00000026,0.07429784,0.15708529,0.32828430,0.00003225,0.24408459,0.06296434,0.07919155
-3.44272136,0.68653694,0.00000020,0.07758681,0.16423432,0.34230493,0.00002520,0.25495478,0.06468613,0.08234086
-3.43671836,0.71269703,0.00000015,0.08068872,0.17100957,0.35552643,0.00001960,0.26517965,0.06642576,0.08522391
-3.43071536,0.73674290,0.00000011,0.08354798,0.17729065,0.36769912,0.00001522,0.27458088,0.06810755,0.08778878
-3.42471236,0.75822366,0.00000008,0.08611423,0.18296772,0.37859927,0.00001183,0.28299698,0.06966528,0.08999036
-3.41870935,0.77674554,0.00000006,0.08834283,0.18794259,0.38803129,0.00000926,0.29028504,0.07104218,0.09179095
-3.41270635,0.79197530,0.00000004,0.09019535,0.19212964,0.39582957,0.00000738,0.29632218,0.07219064,0.09316052
-3.40670335,0.80364304,0.00000003,0.09163990,0.19545664,0.40186003,0.00000607,0.30100685,0.07307204,0.09407705
-3.40070035,0.81154419,0.00000002,0.09265145,0.19786548,0.40602131,0.00000526,0.30425982,0.07365648,0.09452652
-3.39469735,0.81554091,0.00000002,0.09321207,0.19931272,0.40824568,0.00000489,0.30602491,0.07392246,0.09450297
-3.38869435,0.81556275,0.00000001,0.09331104,0.19977003,0.40849953,0.00000491,0.30626945,0.07385658,0.09400822
-3.38269135,0.81160649,0.00000001,0.09294492,0.19922442,0.40678361,0.00000533,0.30498451,0.07345320,0.09305170
-3.37668834,0.80373540,0.00000001,0.09211752,0.19767834,0.40313283,0.00000614,0.30218470,0.07271407,0.09165000
-3.37068534,0.79207751,0.00000000,0.09083981,0.19514953,0.39761560,0.00000738,0.29790782,0.07164796,0.08982642
-3.36468234,0.77682320,0.00000000,0.08912964,0.19167069,0.39033289,0.00000909,0.29221401,0.07027021,0.08761043
-3.35867934,0.75822183,0.00000000,0.08701141,0.18728885,0.38141664,0.00001133,0.28518469,0.06860228,0.08503702
-3.35267634,0.73657745,0.00000000,0.08451569,0.18206451,0.37102780,0.00001417,0.27692106,0.06667122,0.08214605
-3.34667334,0.71224355,0.00000000,0.08167856,0.17607057,0.35935376,0.00001771,0.26754223,0.06450904,0.07898145
-3.34067034,0.68561687,0.00000000,0.07854104,0.16939090,0.34660526,0.00002206,0.25718302,0.06215212,0.07559047
-3.33466733,0.65713019,0.00000000,0.07514823,0.16211873,0.33301270,0.00002732,0.24599142,0.05964043,0.07202281
-3.32866433,0.62724428,0.00000000,0.07154848,0.15435478,0.31882199,0.00003365,0.23412571,0.05701672,0.06832974
-3.32266133,0.59643902,0.00000000,0.06779238,0.14620523,0.30428986,0.00004116,0.22175129,0.05432569,0.06456319
-3.31665833,0.56520384,0.00000000,0.06393181,0.13777947,0.28967867,0.00005000,0.20903742,0.05161303,0.06077482
-3.31065533,0.53402771,0.00000000,0.06001878,0.12918785,0.27525102,0.00006032,0.19615369,0.04892442,0.05701509
-3.30465233,0.50338885,0.00000001,0.05610445,0.12053932,0.26126403,0.00007226,0.18326659,0.04630457,0.05333234
-3.29864932,0.47374445,0.00000001,0.05223797,0.11193920,0.24796358,0.00008594,0.17053604,0.04379620,0.04977190
-3.29264632,0.44552072,0.00000001,0.04846558,0.10348700,0.23557860,0.00010148,0.15811219,0.04143903,0.04637525
-3.28664332,0.41910348,0.00000002,0.04482959,0.09527444,0.22431571,0.00011898,0.14613240,0.03926885,0.04317925
-3.28064032,0.39482970,0.00000003,0.04136764,0.08738375,0.21435414,0.00013851,0.13471865,0.03731668,0.04021551
-3.27463732,0.37298019,0.00000004,0.03811198,0.07988623,0.20584144,0.00016008,0.12397534,0.03560799,0.03750978
-3.26863432,0.35377380,0.00000006,0.03508899,0.07284119,0.19888984,0.00018370,0.11398769,0.03416210,0.03508160
-3.26263132,0.33736333,0.00000008,0.03231882,0.06629524,0.19357376,0.00020930,0.10482057,0.03299169,0.03294396
-3.25662831,0.32383328,0.00000012,0.02981524,0.06028202,0.18992824,0.00023678,0.09651808,0.03210255,0.03110325
-3.25062531,0.31319974,0.00000016,0.02758570,0.05482222,0.18794879,0.00026596,0.08910358,0.03149348,0.02955932
-3.24462231,0.30541235,0.00000023,0.02563152,0.04992408,0.18759247,0.00029663,0.08258042,0.03115644,0.02830570
-3.23861931,0.30035846,0.00000031,0.02394831,0.04558418,0.18878040,0.00032852,0.07693317,0.03107687,0.02733001
-3.23261631,0.29786934,0.00000042,0.02252654,0.04178851,0.19140164,0.00036128,0.07212932,0.03123425,0.02661458
-3.22661331,0.29772845,0.00000057,0.02135218,0.03851386,0.19531846,0.00039454,0.06812150,0.03160289,0.02613712
-3.22061031,0.29968141,0.00000076,0.02040760,0.03572935,0.20037283,0.00042789,0.06484998,0.03215285,0.02587163
-3.21460730,0.30344759,0.00000101,0.01967240,0.03339812,0.20639400,0.00046089,0.06224546,0.03285108,0.02578936
-3.20860430,0.30873286,0.00000133,0.01912439,0.03147911,0.21320707,0.00049307,0.06023203,0.03366266,0.02585983
-3.20260130,0.31524308,0.00000174,0.01874059,0.02992887,0.22064208,0.00052398,0.05873023,0.03455215,0.02605200
-3.19659830,0.32269802,0.00000227,0.01849820,0.02870327,0.22854355,0.00055319,0.05766005,0.03548498,0.02633533
-3.19059530,0.33084514,0.00000293,0.01837555,0.02775919,0.23677989,0.00058028,0.05694383,0.03642886,0.02668092
-3.18459230,0.33947264,0.00000377,0.01835295,0.02705604,0.24525249,0.00060492,0.05650894,0.03735512,0.02706255
-3.17858929,0.34842131,0.00000481,0.01841350,0.02655710,0.25390397,0.00062681,0.05629021,0.03823995,0.02745759
-3.17258629,0.35759478,0.00000609,0.01854373,0.02623064,0.26272517,0.00064577,0.05623196,0.03906550,0.02784785
-3.16658329,0.36696731,0.00000767,0.01873411,0.02605079,0.27176056,0.00066169,0.05628959,0.03982078,0.02822021
-3.16058029,0.37658911,0.00000959,0.01897937,0.02599818,0.28111166,0.00067458,0.05643074,0.04050226,0.02856710
-3.15457729,0.38658844,0.00001192,0.01927868,0.02606026,0.29093810,0.00068458,0.05663593,0.04111423,0.02888667
-3.14857429,0.39717048,0.00001472,0.01963562,0.02623138,0.30145612,0.00069190,0.05689866,0.04166886,0.02918288
-3.14257129,0.40861256,0.00001807,0.02005792,0.02651256,0.31293445,0.00069691,0.05722499,0.04218590,0.02946521
-3.13656828,0.42125599,0.00002205,0.02055708,0.02691105,0.32568728,0.00070005,0.05763262,0.04269207,0.02974823
-3.13056528,0.43549440,0.00002675,0.02114775,0.02743962,0.34006464,0.00070189,0.05814950,0.04322012,0.03005087
-3.12456228,0.45175897,0.00003227,0.02184695,0.02811567,0.35644027,0.00070304,0.05881203,0.04380762,0.03039559
-3.11855928,0.47050107,0.00003872,0.02267323,0.02896015,0.37519737,0.00070419,0.05966289,0.04449553,0.03080725
-3.11255628,0.49217272,0.00004623,0.02364558,0.02999645,0.39671263,0.00070606,0.06074863,0.04532650,0.03131200
-3.10655328,0.51720585,0.00005493,0.02478244,0.03124909,0.42133928,0.00070941,0.06211713,0.04634314,0.03193598
-3.10055028,0.54599108,0.00006497,0.02610054,0.03274259,0.44938974,0.00071497,0.06381497,0.04758620,0.03270402
-3.09454727,0.57885706,0.00007653,0.02761387,0.03450024,0.48111873,0.00072344,0.06588486,0.04909275,0.03363840
-3.08854427,0.61605129,0.00008979,0.02933268,0.03654306,0.51670768,0.00073548,0.06836331,0.05089452,0.03475766
-3.08254127,0.65772353,0.00010497,0.03126257,0.03888896,0.55625123,0.00075169,0.07127852,0.05301643,0.03607559
-3.07653827,0.70391275,0.00012233,0.03340383,0.04155208,0.59974675,0.00077257,0.07464873,0.05547540,0.03760039
-3.07053527,0.75453832,0.00014217,0.03575094,0.04454239,0.64708746,0.00079855,0.07848101,0.05827948,0.03933408
-3.06453227,0.80939628,0.00016480,0.03829227,0.04786561,0.69805982,0.00082997,0.08277056,0.06142735,0.04127217
-3.05852926,0.86816115,0.00019062,0.04101018,0.05152342,0.75234563,0.00086707,0.08750075,0.06490833,0.04340366
-3.05252626,0.93039334,0.00022006,0.04388128,0.05551390,0.80952897,0.00091000,0.09264352,0.06870276,0.04571133
-3.04652326,0.99555214,0.00025363,0.04687701,0.05983234,0.86910785,0.00095885,0.09816061,0.07278280,0.04817228
-3.04052026,1.06301390,0.00029190,0.04996448,0.06447215,0.93051033,0.00101366,0.10400511,0.07711366,0.05075885
-3.03451726,1.13209456,0.00033548,0.05310757,0.06942594,0.99311443,0.00107441,0.11012359,0.08165519,0.05343967
-3.02851426,1.20207557,0.00038507,0.05626815,0.07468671,1.05627092,0.00114108,0.11645848,0.08636365,0.05618094
-3.02251126,1.27223184,0.00044141,0.05940746,0.08024891,1.11932779,0.00121362,0.12295069,0.09119370,0.05894782
-3.01650825,1.34186013,0.00050531,0.06248757,0.08610943,1.18165531,0.00129204,0.12954221,0.09610039,0.06170588
-3.01050525,1.41030647,0.00057758,0.06547270,0.09226823,1.24266998,0.00137633,0.13617863,0.10104112,0.06442245
-3.00450225,1.47699069,0.00065906,0.06833063,0.09872873,1.30185612,0.00146654,0.14281135,0.10597734,0.06706793
-2.99849925,1.54142669,0.00075055,0.07103370,0.10549771,1.35878372,0.00156274,0.14939931,0.11087597,0.06961683
-2.99249625,1.60323697,0.00085281,0.07355980,0.11258465,1.41312121,0.00166504,0.15591020,0.11571041,0.07204862
-2.98649325,1.66216039,0.00096651,0.07589284,0.12000063,1.46464238,0.00177355,0.16232093,0.12046101,0.07434820
-2.98049025,1.71805246,0.00109217,0.07802306,0.12775667,1.51322668,0.00188837,0.16861741,0.12511506,0.07650606
-2.97448724,1.77087792,0.00123014,0.07994685,0.13586154,1.55885276,0.00200954,0.17479357,0.12966615,0.07851811
-2.96848424,1.82069591,0.00138054,0.08166632,0.14431927,1.60158554,0.00213705,0.18084968,0.13411307,0.08038506
-2.96248124,1.86763843,0.00154321,0.08318842,0.15312629,1.64155731,0.00227074,0.18679004,0.13845817,0.08211160
-2.95647824,1.91188348,0.00171767,0.08452391,0.16226856,1.67894412,0.00241029,0.19262024,0.14270542,0.08370525
-2.95047524,1.95362446,0.00190310,0.08568601,0.17171868,1.71393878,0.00255517,0.19834405,0.14685815,0.08517504
-2.94447224,1.99303780,0.00209829,0.08668897,0.18143340,1.74672238,0.00270462,0.20396033,0.15091673,0.08653006
-2.93846923,2.03025115,0.00230162,0.08754661,0.19135149,1.77743600,0.00285759,0.20945999,0.15487633,0.08777808
-2.93246623,2.06531418,0.00251110,0.08827088,0.20139246,1.80615482,0.00301275,0.21482337,0.15872494,0.08892418
-2.92646323,2.09817429,0.00272432,0.08887062,0.21145599,1.83286635,0.00316847,0.22001819,0.16244171,0.08996963
-2.92046023,2.12865901,0.00293856,0.08935052,0.22142249,1.85745443,0.00332282,0.22499828,0.16599593,0.09091101
-2.91445723,2.15646661,0.00315076,0.08971042,0.23115461,1.87969048,0.00347363,0.22970319,0.16934659,0.09173972
-2.90845423,2.18116591,0.00335763,0.08994498,0.24049996,1.89923253,0.00361850,0.23405882,0.17244270,0.09244177
-2.90245123,2.20220562,0.00355572,0.09004369,0.24929484,1.91563287,0.00375487,0.23797907,0.17522436,0.09299816
-2.89644822,2.21893309,0.00374152,0.08999136,0.25736890,1.92835362,0.00388008,0.24136841,0.17762451,0.09338545
-2.89044522,2.23062144,0.00391154,0.08976886,0.26455053,1.93678994,0.00399149,0.24412540,0.17957136,0.09357687
-2.88444222,2.23650393,0.00406245,0.08935430,0.27067293,1.94029935,0.00408651,0.24614679,0.18099135,0.09354365
-2.87843922,2.23581329,0.00419117,0.08872437,0.27558024,1.93823573,0.00416276,0.24733222,0.18181246,0.09325661
-2.87243622,2.22782421,0.00429496,0.08785588,0.27913380,1.92998588,0.00421811,0.24758899,0.18196776,0.09268786
-2.86643322,2.21189610,0.00437155,0.08672736,0.28121794,1.91500671,0.00425080,0.24683693,0.18139890,0.09181261
-2.86043022,2.18751397,0.00441920,0.08532063,0.28174523,1.89286072,0.00425949,0.24501288,0.18005942,0.09061080
-2.85442721,2.15432493,0.00443676,0.08362221,0.28066072,1.86324780,0.00424336,0.24207454,0.17791773,0.08906871
-2.84842421,2.11216819,0.00442375,0.08162458,0.27794512,1.82603161,0.00420210,0.23800367,0.17495937,0.08718013
-2.84242121,2.06109699,0.00438033,0.07932711,0.27361659,1.78125889,0.00413601,0.23280819,0.17118880,0.08494739
-2.83641821,2.00139120,0.00430734,0.07673664,0.26773125,1.72917079,0.00404591,0.22652323,0.16663019,0.08238190
-2.83041521,1.93356003,0.00420627,0.07386774,0.26038217,1.67020573,0.00393322,0.21921110,0.16132752,0.07950430
-2.82441221,1.85833484,0.00407919,0.07074256,0.25169701,1.60499357,0.00379984,0.21096008,0.15534384,0.07634424
-2.81840920,1.77665245,0.00392869,0.06739035,0.24183451,1.53434167,0.00364814,0.20188216,0.14875966,0.07293979
-2.81240620,1.68963024,0.00375781,0.06384663,0.23097976,1.45921365,0.00348086,0.19210992,0.14167078,0.06933645
-2.80640320,1.59853415,0.00356994,0.06015213,0.21933882,1.38070210,0.00330107,0.18179261,0.13418546,0.06558593
-2.80040020,1.50474157,0.00336871,0.05635150,0.20713256,1.29999666,0.00311201,0.17109168,0.12642118,0.06174471
-2.79439720,1.40970087,0.00315788,0.05249193,0.19459038,1.21834916,0.00291705,0.16017608,0.11850119,0.05787249
-2.78839420,1.31488962,0.00294125,0.04862164,0.18194377,1.13703738,0.00271959,0.14921736,0.11055097,0.05403053
-2.78239120,1.22177317,0.00272253,0.04478851,0.16942008,1.05732916,0.00252291,0.13838498,0.10269466,0.05028017
-2.77638819,1.13176552,0.00250530,0.04103873,0.15723682,0.98044815,0.00233017,0.12784186,0.09505181,0.04668126
-2.77038519,1.04619366,0.00229289,0.03741556,0.14559644,0.90754253,0.00214429,0.11774045,0.08773445,0.04329094
-2.76438219,0.96626664,0.00208833,0.03395837,0.13468191,0.83965760,0.00196790,0.10821937,0.08084450,0.04016247
-2.75837919,0.89305008,0.00189432,0.03070184,0.12465317,0.77771290,0.00180327,0.09940074,0.07447181,0.03734444
-2.75237619,0.82744642,0.00171319,0.02767541,0.11564436,0.72248429,0.00165236,0.09138814,0.06869260,0.03488013
-2.74637319,0.77018126,0.00154689,0.02490297,0.10776196,0.67459099,0.00151669,0.08426539,0.06356853,0.03280720
-2.74037019,0.72179534,0.00139699,0.02240274,0.10108374,0.63448762,0.00139745,0.07809593,0.05914629,0.03115753
-2.73436718,0.68264197,0.00126467,0.02018742,0.09565852,0.60246079,0.00129543,0.07292277,0.05545758,0.02995736
-2.72836418,0.65288921,0.00115081,0.01826442,0.09150651,0.57862999,0.00121108,0.06876912,0.05251968,0.02922759
-2.72236118,0.63252638,0.00105596,0.01663629,0.08862034,0.56295213,0.00114453,0.06563928,0.05033628,0.02898411
-2.71635818,0.62137394,0.00098039,0.01530123,0.08696653,0.55522932,0.00109563,0.06352000,0.04889861,0.02923840
-2.71035518,0.61909631,0.00092415,0.01425367,0.08648739,0.55511943,0.00106398,0.06238208,0.04818693,0.02999801
-2.70435218,0.62521697,0.00088708,0.01348484,0.08710328,0.56214888,0.00104900,0.06218209,0.04817205,0.03126711
-2.69834917,0.63913523,0.00086886,0.01298337,0.08871509,0.57572725,0.00104994,0.06286423,0.04881704,0.03304699
-2.69234617,0.66014423,0.00086904,0.01273584,0.09120698,0.59516355,0.00106592,0.06436222,0.05007897,0.03533647
-2.68634317,0.68744987,0.00088706,0.01272729,0.09444933,0.61968355,0.00109600,0.06660116,0.05191070,0.03813217
-2.68034017,0.72019017,0.00092225,0.01294167,0.09830171,0.64844823,0.00113921,0.06949937,0.05426252,0.04142870
-2.67433717,0.75745489,0.00097386,0.01336214,0.10261612,0.68057277,0.00119453,0.07297013,0.05708383,0.04521862
-2.66833417,0.79830508,0.00104106,0.01397143,0.10724016,0.71514608,0.00126096,0.07692337,0.06032462,0.04949234
-2.66233117,0.84179224,0.00112293,0.01475201,0.11202033,0.75125034,0.00133754,0.08126718,0.06393683,0.05423777
-2.65632816,0.88697684,0.00121844,0.01568620,0.11680526,0.78798043,0.00142332,0.08590927,0.06787550,0.05943989
-2.65032516,0.93294591,0.00132647,0.01675630,0.12144889,0.82446261,0.00151740,0.09075836,0.07209971,0.06508019
-2.64432216,0.97882923,0.00144574,0.01794457,0.12581352,0.85987226,0.00161892,0.09572531,0.07657324,0.07113605
-2.63831916,1.02381389,0.00157486,0.01923324,0.12977267,0.89345005,0.00172704,0.10072428,0.08126503,0.07758001
-2.63231616,1.06715686,0.00171228,0.02060444,0.13321361,0.92451612,0.00184095,0.10567364,0.08614924,0.08437913
-2.62631316,1.10819517,0.00185627,0.02204022,0.13603962,0.95248196,0.00195983,0.11049684,0.09120512,0.09149435
-2.62031016,1.14635354,0.00200497,0.02352245,0.13817170,0.97685933,0.00208286,0.11512308,0.09641645,0.09887996
-2.61430715,1.18114921,0.00215633,0.02503281,0.13954995,0.99726621,0.00220920,0.11948785,0.10177079,0.10648326
-2.60830415,1.21219390,0.00230819,0.02655281,0.14013423,1.01342943,0.00233796,0.12353338,0.10725838,0.11424437
-2.60230115,1.23919291,0.00245825,0.02806379,0.13990446,1.02518388,0.00246820,0.12720887,0.11287089,0.12209637
-2.59629815,1.26194165,0.00260414,0.02954705,0.13886014,1.03246853,0.00259890,0.13047068,0.11859992,0.12996565
-2.59029515,1.28031961,0.00274345,0.03098393,0.13701949,1.03531938,0.00272898,0.13328233,0.12443549,0.13777262
-2.58429215,1.29428247,0.00287376,0.03235598,0.13441799,1.03385977,0.00285729,0.13561443,0.13036440,0.14543266
-2.57828914,1.30385261,0.00299273,0.03364518,0.13110645,1.02828852,0.00298261,0.13744455,0.13636882,0.15285746
-2.57228614,1.30910868,0.00309816,0.03483422,0.12714876,1.01886655,0.00310366,0.13875697,0.14242493,0.15995660
-2.56628314,1.31017483,0.00318801,0.03590672,0.12261935,1.00590251,0.00321912,0.13954239,0.14850197,0.16663936
-2.56028014,1.30721011,0.00326052,0.03684759,0.11760048,0.98973833,0.00332767,0.13979767,0.15456157,0.17281676
-2.55427714,1.30039868,0.00331421,0.03764330,0.11217943,0.97073509,0.00342800,0.13952549,0.16055760,0.17840373
-2.54827414,1.28994127,0.00334798,0.03828221,0.10644578,0.94926010,0.00351886,0.13873400,0.16643653,0.18332132
-2.54227114,1.27604824,0.00336112,0.03875490,0.10048885,0.92567543,0.00359909,0.13743656,0.17213836,0.18749890
-2.53626813,1.25893457,0.00335335,0.03905437,0.09439531,0.90032857,0.00366767,0.13565142,0.17759815,0.19087627
-2.53026513,1.23881685,0.00332482,0.03917633,0.08824715,0.87354533,0.00372375,0.13340144,0.18274798,0.19340566
-2.52426213,1.21591220,0.00327616,0.03911935,0.08211996,0.84562506,0.00376671,0.13071380,0.18751956,0.19505332
-2.51825913,1.19043905,0.00320840,0.03888498,0.07608168,0.81683839,0.00379620,0.12761977,0.19184708,0.19580101
-2.51225613,1.16261947,0.00312301,0.03847780,0.07019161,0.78742701,0.00381213,0.12415439,0.19567042,0.19564691
-2.50625313,1.13268255,0.00302181,0.03790538,0.06449995,0.75760554,0.00381476,0.12035622,0.19893837,0.19460629
-2.50025013,1.10086849,0.00290693,0.03717822,0.05904764,0.72756477,0.00380467,0.11626698,0.20161187,0.19271160
-2.49424712,1.06743286,0.00278077,0.03630954,0.05386652,0.69747611,0.00378280,0.11193116,0.20366691,0.19001215
-2.48824412,1.03265045,0.00264593,0.03531504,0.04897978,0.66749655,0.00375041,0.10739566,0.20509707,0.18657334
-2.48224112,0.99681822,0.00250509,0.03421260,0.04440264,0.63777379,0.00370913,0.10270923,0.20591539,0.18247537
-2.47623812,0.96025704,0.00236100,0.03302190,0.04014320,0.60845098,0.00366085,0.09792195,0.20615549,0.17781153
-2.47023512,0.92331172,0.00221638,0.03176403,0.03620337,0.57967078,0.00360776,0.09308456,0.20587185,0.17268614
-2.46423212,0.88634920,0.00207383,0.03046098,0.03257985,0.55157823,0.00355225,0.08824783,0.20513906,0.16721210
-2.45822911,0.84975472,0.00193580,0.02913524,0.02926513,0.52432255,0.00349684,0.08346173,0.20405019,0.16150817
-2.45222611,0.81392616,0.00180453,0.02780925,0.02624847,0.49805738,0.00344419,0.07877473,0.20271414,0.15569606
-2.44622311,0.77926654,0.00168197,0.02650496,0.02351675,0.47293977,0.00339690,0.07423289,0.20125217,0.14989739
-2.44022011,0.74617518,0.00156979,0.02524334,0.02105526,0.44912791,0.00335753,0.06987915,0.19979365,0.14423067
-2.43421711,0.71503781,0.00146933,0.02404398,0.01884845,0.42677780,0.00332848,0.06575248,0.19847133,0.13880826
-2.42821411,0.68621626,0.00138156,0.02292468,0.01688044,0.40603920,0.00331188,0.06188722,0.19741627,0.13373363
-2.42221111,0.66003824,0.00130713,0.02190118,0.01513554,0.38705122,0.00330958,0.05831241,0.19675267,0.12909877
-2.41620810,0.63678788,0.00124633,0.02098689,0.01359862,0.36993791,0.00332302,0.05505133,0.19659289,0.12498208
-2.41020510,0.61669761,0.00119913,0.02019272,0.01225540,0.35480421,0.00335320,0.05212114,0.19703303,0.12144665
-2.40420210,0.59994191,0.00116518,0.01952708,0.01109270,0.34173271,0.00340065,0.04953273,0.19814902,0.11853904
-2.39819910,0.58663350,0.00114384,0.01899586,0.01009861,0.33078151,0.00346540,0.04729072,0.19999378,0.11628868
-2.39219610,0.57682217,0.00113425,0.01860259,0.00926264,0.32198339,0.00354696,0.04539372,0.20259538,0.11470785
-2.38619310,0.57049660,0.00113533,0.01834868,0.00857583,0.31534657,0.00364438,0.04383479,0.20595637,0.11379226
-2.38019010,0.56758911,0.00114584,0.01823373,0.00803090,0.31085699,0.00375626,0.04260209,0.21005437,0.11352225
-2.37418709,0.56798328,0.00116443,0.01825595,0.00762231,0.30848219,0.00388082,0.04167975,0.21484378,0.11386442
-2.36818409,0.57152406,0.00118972,0.01841258,0.00734643,0.30817663,0.00401597,0.04104886,0.22025865,0.11477386
-2.36218109,0.57802998,0.00122029,0.01870047,0.00720161,0.30988805,0.00415941,0.04068866,0.22621644,0.11619657
-2.35617809,0.58730672,0.00125478,0.01911655,0.00718832,0.31356479,0.00430874,0.04057776,0.23262247,0.11807225
-2.35017509,0.59916138,0.00129192,0.01965837,0.00730924,0.31916332,0.00446154,0.04069540,0.23937478,0.12033707
-2.34417209,0.61341665,0.00133060,0.02032459,0.00756933,0.32665589,0.00461552,0.04102269,0.24636919,0.12292646
-2.33816908,0.62992402,0.00136986,0.02111540,0.00797589,0.33603734,0.00476857,0.04154382,0.25350414,0.12577763
-2.33216608,0.64857507,0.00140897,0.02203287,0.00853852,0.34733106,0.00491891,0.04224699,0.26068510,0.12883182
-2.32616308,0.66931037,0.00144745,0.02308120,0.00926904,0.36059321,0.00506510,0.04312529,0.26782823,0.13203606
-2.32016008,0.69212504,0.00148508,0.02426678,0.01018134,0.37591504,0.00520614,0.04417729,0.27486311,0.13534439
-2.31415708,0.71707071,0.00152188,0.02559820,0.01129112,0.39342293,0.00534151,0.04540722,0.28173445,0.13871853
-2.30815408,0.74425351,0.00155817,0.02708606,0.01261550,0.41327593,0.00547113,0.04682507,0.28840248,0.14212784
-2.30215108,0.77382796,0.00159449,0.02874262,0.01417257,0.43566066,0.00559537,0.04844610,0.29484237,0.14554880
-2.29614807,0.80598710,0.00163161,0.03058136,0.01598076,0.46078378,0.00571504,0.05029025,0.30104240,0.14896384
-2.29014507,0.84094906,0.00167050,0.03261638,0.01805822,0.48886207,0.00583126,0.05238108,0.30700127,0.15235981
-2.28414207,0.87894081,0.00171226,0.03486172,0.02042196,0.52011056,0.00594541,0.05474455,0.31272473,0.15572610
-2.27813907,0.92017976,0.00175809,0.03733060,0.02308701,0.55472909,0.00605907,0.05740747,0.31822175,0.15905255
-2.27213607,0.96485427,0.00180921,0.04003464,0.02606556,0.59288802,0.00617385,0.06039588,0.32350048,0.16232746
-2.26613307,1.01310394,0.00186683,0.04298305,0.02936595,0.63471349,0.00629136,0.06373330,0.32856446,0.16553564
-2.26013007,1.06500085,0.00193208,0.04618187,0.03299183,0.68027317,0.00641304,0.06743894,0.33340926,0.16865686
-2.25412706,1.12053268,0.00200592,0.04963330,0.03694126,0.72956306,0.00654016,0.07152603,0.33801978,0.17166470
-2.24812406,1.17958874,0.00208914,0.05333511,0.04120596,0.78249612,0.00667364,0.07600027,0.34236852,0.17452592
-2.24212106,1.24194964,0.00218229,0.05728016,0.04577070,0.83889323,0.00681411,0.08085849,0.34641487,0.17720058
-2.23611806,1.30728129,0.00228563,0.06145613,0.05061281,0.89847715,0.00696176,0.08608765,0.35010550,0.17964265
-2.23011506,1.37513367,0.00239915,0.06584537,0.05570197,0.96086991,0.00711645,0.09166417,0.35337588,0.18180135
-2.22411206,1.44494450,0.00252253,0.07042492,0.06100017,1.02559376,0.00727759,0.09755362,0.35615276,0.18362304
-2.21810905,1.51604788,0.00265516,0.07516673,0.06646198,1.09207604,0.00744428,0.10371087,0.35835753,0.18505357
-2.21210605,1.58768749,0.00279614,0.08003803,0.07203504,1.15965772,0.00761526,0.11008068,0.35991020,0.18604105
-2.20610305,1.65903407,0.00294438,0.08500185,0.07766084,1.22760559,0.00778903,0.11659864,0.36073379,0.18653869
-2.20010005,1.72920639,0.00309855,0.09001769,0.08327576,1.29512774,0.00796387,0.12319257,0.36075880,0.18650784
-2.19409705,1.79729490,0.00325725,0.09504227,0.08881231,1.36139175,0.00813794,0.12978424,0.35992761,0.18592075
