energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.32116058,5.28036157,0.01727399,0.36650578,0.97469144,0.55380456,0.82353701,1.54007838,0.22722129,2.51523943
-0.31515758,5.30929156,0.01692794,0.36849928,0.98032185,0.56052597,0.83605104,1.54245248,0.21956130,2.53748369
-0.30915458,5.35581707,0.01670774,0.37332532,0.98769335,0.56904010,0.85297953,1.55047218,0.21199609,2.56649088
-0.30315158,5.41858384,0.01660877,0.38076396,0.99657256,0.57921261,0.87392976,1.56374795,0.20459372,2.60162070
-0.29714857,5.49577347,0.01662475,0.39054557,1.00665485,0.59085792,0.89842397,1.58174931,0.19740803,2.64205256
-0.29114557,5.58512690,0.01674760,0.40235614,1.01756954,0.60374071,0.92590500,1.60381122,0.19047778,2.68679516
-0.28514257,5.68398442,0.01696744,0.41584378,1.02888812,0.61757924,0.95574484,1.62914588,0.18382633,2.73470176
-0.27913957,5.78934157,0.01727272,0.43062664,1.04013507,0.63205052,0.98725584,1.65685988,0.17746221,2.78449106
-0.27313657,5.89791968,0.01765037,0.44630167,1.05080106,0.64679722,1.01970474,1.68597610,0.17138015,2.83477338
-0.26713357,6.00624923,0.01808610,0.46245450,1.06035783,0.66143619,1.05232906,1.71545982,0.16556280,2.88408148
-0.26113057,6.11076336,0.01856475,0.47866977,1.06827442,0.67556835,1.08435548,1.74424807,0.15998283,2.93090540
-0.25512756,6.20789860,0.01907073,0.49454202,1.07403390,0.68878952,1.11501983,1.77128134,0.15460536,2.97373029
-0.24912456,6.29419945,0.01958856,0.50968649,1.07715003,0.70070200,1.14358790,1.79553628,0.14939068,3.01107616
-0.24312156,6.36642292,0.02010336,0.52374969,1.07718322,0.71092637,1.16937645,1.81605840,0.14429694,3.04153829
-0.23711856,6.42163939,0.02060149,0.53641934,1.07375508,0.71911310,1.19177352,1.83199323,0.13928283,3.06382700
-0.23111556,6.45732585,0.02107110,0.54743325,1.06656110,0.72495356,1.21025739,1.84261497,0.13431008,3.07680538
-0.22511256,6.47144799,0.02150276,0.55658677,1.05538089,0.72818991,1.22441323,1.84735135,0.12934567,3.07952351
-0.21910955,6.46252778,0.02188997,0.56373866,1.04008566,0.72862357,1.23394677,1.84580362,0.12436365,3.07124805
-0.21310655,6.42969377,0.02222973,0.56881487,1.02064269,0.72612182,1.23869423,1.83776102,0.11934655,3.05148574
-0.20710355,6.37271195,0.02252295,0.57181011,0.99711665,0.72062236,1.23862811,1.82320888,0.11428629,3.01999996
-0.20110055,6.29199572,0.02277488,0.57278720,0.96966781,0.71213543,1.23385825,1.80233007,0.10918465,2.97681950
-0.19509755,6.18859424,0.02299532,0.57187379,0.93854719,0.70074359,1.22462815,1.77549973,0.10405316,2.92223901
-0.18909455,6.06415948,0.02319885,0.56925694,0.90408907,0.68659905,1.21130634,1.74327324,0.09891271,2.85681095
-0.18309155,5.92089294,0.02340482,0.56517530,0.86670103,0.66991852,1.19437316,1.70636801,0.09379258,2.78132914
-0.17708854,5.76147394,0.02363731,0.55990936,0.82685203,0.65097603,1.17440331,1.66563963,0.08872928,2.69680447
-0.17108554,5.58897212,0.02392485,0.55377002,0.78505901,0.63009380,1.15204476,1.62205332,0.08376506,2.60443354
-0.16508254,5.40674752,0.02430005,0.54708594,0.74187257,0.60763151,1.12799482,1.57665170,0.07894628,2.50556139
-0.15907954,5.21834186,0.02479902,0.54019011,0.69786217,0.58397460,1.10297433,1.53052020,0.07432161,2.40163974
-0.15307654,5.02736547,0.02546074,0.53340627,0.65360135,0.55952180,1.07770105,1.48475124,0.06994031,2.29418235
-0.14707354,4.83738397,0.02632611,0.52703563,0.60965357,0.53467263,1.05286329,1.44040870,0.06585047,2.18471924
-0.14107054,4.65180913,0.02743703,0.52134466,0.56655897,0.50981519,1.02909491,1.39849403,0.06209738,2.07475153
-0.13506753,4.47379810,0.02883523,0.51655429,0.52482238,0.48531481,1.00695283,1.35991504,0.05872207,1.96570888
-0.12906453,4.30616464,0.03056101,0.51283123,0.48490307,0.46150396,0.98689794,1.32545882,0.05576002,1.85891083
-0.12306153,4.15130557,0.03265200,0.51028164,0.44720606,0.43867377,0.96928032,1.29576953,0.05324008,1.75553389
-0.11705853,4.01114494,0.03514169,0.50894770,0.41207559,0.41706747,0.95432933,1.27133191,0.05118366,1.65658522
-0.11105553,3.88709770,0.03805812,0.50880701,0.37979036,0.39687592,0.94214904,1.25246103,0.04960412,1.56288407
-0.10505253,3.78005346,0.04142249,0.50977508,0.35056085,0.37823539,0.93271917,1.23929845,0.04850646,1.47505123
-0.09904952,3.69038064,0.04524795,0.51171076,0.32452845,0.36122745,0.92590137,1.23181485,0.04788712,1.39350682
-0.09304652,3.61794976,0.04953843,0.51442429,0.30176640,0.34588101,0.92145061,1.22981881,0.04773415,1.31847600
-0.08704352,3.56217431,0.05428779,0.51768770,0.28228233,0.33217628,0.91903097,1.23297114,0.04802749,1.25000217
-0.08104052,3.52206674,0.05947908,0.52124694,0.26602220,0.32005027,0.91823515,1.24080412,0.04873942,1.18796654
-0.07503752,3.49630652,0.06508424,0.52483528,0.25287558,0.30940371,0.91860659,1.25274449,0.04983527,1.13211308
-0.06903452,3.48331681,0.07106400,0.52818713,0.24268182,0.30010882,0.91966327,1.26813930,0.05127416,1.08207735
-0.06303152,3.48134606,0.07736826,0.53105172,0.23523716,0.29201767,0.92092192,1.28628338,0.05300995,1.03741774
-0.05702851,3.48855070,0.08393673,0.53320585,0.23030235,0.28497061,0.92192153,1.30644705,0.05499224,0.99764768
-0.05102551,3.50307535,0.09070009,0.53446508,0.22761070,0.27880458,0.92224502,1.32790315,0.05716750,0.96226714
-0.04502251,3.52312699,0.09758131,0.53469281,0.22687628,0.27336070,0.92153815,1.34995202,0.05948016,0.93079221
-0.03901951,3.54704022,0.10449747,0.53380671,0.22780210,0.26849105,0.91952478,1.37194356,0.06187383,0.90278151
-0.03301651,3.57333109,0.11136163,0.53178221,0.23008804,0.26406431,0.91601788,1.39329557,0.06429248,0.87785818
-0.02701351,3.60073770,0.11808507,0.52865298,0.23343833,0.25997009,0.91092582,1.41350763,0.06668151,0.85572708
-0.02101051,3.62824644,0.12457947,0.52450818,0.23756850,0.25612184,0.90425389,1.43217023,0.06898890,0.83618625
-0.01500750,3.65510351,0.13075912,0.51948686,0.24221143,0.25245834,0.89610101,1.44896892,0.07116612,0.81913277
-0.00900450,3.68081201,0.13654305,0.51376973,0.24712261,0.24894382,0.88665202,1.46368365,0.07316906,0.80456271
-0.00300150,3.70511553,0.14185700,0.50756876,0.25208424,0.24556667,0.87616602,1.47618357,0.07495867,0.79256572
0.00300150,3.72796993,0.14663497,0.50111523,0.25690834,0.24233715,0.86496145,1.48641778,0.07650157,0.78331445
0.00900450,3.74950535,0.15082067,0.49464688,0.26143855,0.23928401,0.85339877,1.49440288,0.07777041,0.77704967
0.01500750,3.76998083,0.15436832,0.48839475,0.26555086,0.23645043,0.84186158,1.50020803,0.07874404,0.77406178
0.02101051,3.78973444,0.15724330,0.48257054,0.26915315,0.23388944,0.83073713,1.50393855,0.07940753,0.77466961
0.02701351,3.80913164,0.15942220,0.47735515,0.27218365,0.23165909,0.82039720,1.50571906,0.07975200,0.77919744
0.03301651,3.82851472,0.16089262,0.47288882,0.27460845,0.22981758,0.81118014,1.50567708,0.07977434,0.78795140
0.03901951,3.84815598,0.16165257,0.46926351,0.27641830,0.22841861,0.80337486,1.50392810,0.07947670,0.80119604
0.04502251,3.86821713,0.16170969,0.46651790,0.27762468,0.22750719,0.79720749,1.50056285,0.07886599,0.81913217
0.05102551,3.88871681,0.16108014,0.46463510,0.27825558,0.22711593,0.79283110,1.49563747,0.07795323,0.84187682
0.05702851,3.90950782,0.15978755,0.46354319,0.27835106,0.22726210,0.79031883,1.48916708,0.07675296,0.86944630
0.06303152,3.93026516,0.15786184,0.46311861,0.27795883,0.22794560,0.78966071,1.48112299,0.07528254,0.90174281
0.06903452,3.95048527,0.15533809,0.46319199,0.27713013,0.22914765,0.79076402,1.47143362,0.07356155,0.93854555
0.07503752,3.96949638,0.15225558,0.46355628,0.27591604,0.23083054,0.79345713,1.45998895,0.07161125,0.97950651
0.08104052,3.98647942,0.14865695,0.46397657,0.27436429,0.23293822,0.79749647,1.44664818,0.06945411,1.02415150
0.08704352,4.00049830,0.14458752,0.46420120,0.27251688,0.23539773,0.80257636,1.43125011,0.06711340,1.07188631
0.09304652,4.01053799,0.14009491,0.46397355,0.27040841,0.23812149,0.80834103,1.41362545,0.06461288,1.12200813
0.09904952,4.01554863,0.13522868,0.46304394,0.26806518,0.24101015,0.81439842,1.39361048,0.06197664,1.17372192
0.10505253,4.01449351,0.13004031,0.46118112,0.26550516,0.24395611,0.82033508,1.37106106,0.05922893,1.22616124
0.11105553,4.00639854,0.12458315,0.45818288,0.26273858,0.24684733,0.82573168,1.34586647,0.05639413,1.27841291
0.11705853,3.99040126,0.11891258,0.45388520,0.25976920,0.24957145,0.83017843,1.31796203,0.05349672,1.32954472
0.12306153,3.96579684,0.11308604,0.44816986,0.25659609,0.25201998,0.83328987,1.28734010,0.05056131,1.37863507
0.12906453,3.93207943,0.10716317,0.44096998,0.25321574,0.25409234,0.83471869,1.25405874,0.04761267,1.42480353
0.13506753,3.88897683,0.10120583,0.43227357,0.24962442,0.25569972,0.83416783,1.21824785,0.04467575,1.46724109
0.14107054,3.83647724,0.09527796,0.42212501,0.24582060,0.25676842,0.83140084,1.18011224,0.04177572,1.50523872
0.14707354,3.77484696,0.08944539,0.41062448,0.24180720,0.25724274,0.82624993,1.13993197,0.03893788,1.53821316
0.15307654,3.70463841,0.08377541,0.39792551,0.23759373,0.25708711,0.81862166,1.09805965,0.03618770,1.56572871
0.15907954,3.62668812,0.07833628,0.38423102,0.23319798,0.25628749,0.80850013,1.05491508,0.03355066,1.58751394
0.16508254,3.54210499,0.07319650,0.36978786,0.22864733,0.25485193,0.79594757,1.01097765,0.03105217,1.60347260
0.17108554,3.45224906,0.06842398,0.35488048,0.22397945,0.25281027,0.78110246,0.96677655,0.02871740,1.61368798
0.17708854,3.35870179,0.06408511,0.33982381,0.21924258,0.25021295,0.76417526,0.92287964,0.02657112,1.61842061
0.18309155,3.26322889,0.06024368,0.32495577,0.21449510,0.24712906,0.74544197,0.87988109,0.02463754,1.61809907
0.18909455,3.16773700,0.05695984,0.31062969,0.20980465,0.24364360,0.72523571,0.83838847,0.02294008,1.61330444
0.19509755,3.07422582,0.05428888,0.29720689,0.20524668,0.23985420,0.70393686,0.79900963,0.02150119,1.60474882
0.20110055,2.98473726,0.05228016,0.28504961,0.20090260,0.23586723,0.68196175,0.76233978,0.02034215,1.59324895
0.20710355,2.90130337,0.05097594,0.27451437,0.19685757,0.23179375,0.65975074,0.72894918,0.01948290,1.57969606
0.21310655,2.82589484,0.05041037,0.26594601,0.19319807,0.22774522,0.63775579,0.69937166,0.01894181,1.56502325
0.21910955,2.76037170,0.05060848,0.25967222,0.19000934,0.22382936,0.61642808,0.67409433,0.01873551,1.55017181
0.22511256,2.70643790,0.05158542,0.25599872,0.18737285,0.22014617,0.59620616,0.65354862,0.01887867,1.53605815
0.23111556,2.66560127,0.05334574,0.25520495,0.18536387,0.21678451,0.57750497,0.63810290,0.01938380,1.52354253
0.23711856,2.63914008,0.05588297,0.25754019,0.18404937,0.21381917,0.56070613,0.62805674,0.02026102,1.51340127
0.24312156,2.62807743,0.05917942,0.26322003,0.18348624,0.21130881,0.54614981,0.62363705,0.02151785,1.50630326
0.24912456,2.63316406,0.06320628,0.27242308,0.18372001,0.20929459,0.53412854,0.62499607,0.02315897,1.50279203
0.25512756,2.65487031,0.06792405,0.28528792,0.18478403,0.20779980,0.52488298,0.63221129,0.02518596,1.50327373
0.26113057,2.69338713,0.07328332,0.30191005,0.18669937,0.20683037,0.51859986,0.64528741,0.02759711,1.50801168
0.26713357,2.74863630,0.07922595,0.32233907,0.18947514,0.20637627,0.51541215,0.66416011,0.03038719,1.51712715
0.27313657,2.82028890,0.08568661,0.34657588,0.19310957,0.20641362,0.51540112,0.68870179,0.03354728,1.53060644
0.27913957,2.90779157,0.09259470,0.37457018,0.19759146,0.20690759,0.51860045,0.71872885,0.03706464,1.54831335
0.28514257,3.01039903,0.09987660,0.40621821,0.20290223,0.20781573,0.52500176,0.75401053,0.04092267,1.57000645
0.29114557,3.12721154,0.10745812,0.44136097,0.20901823,0.20909164,0.53456147,0.79427882,0.04510088,1.59536004
0.29714857,3.25721554,0.11526720,0.47978315,0.21591334,0.21068877,0.54720845,0.83923911,0.04957500,1.62398751
0.30315158,3.39932548,0.12323662,0.52121286,0.22356163,0.21256415,0.56285194,0.88858113,0.05431718,1.65546604
0.30915458,3.55242490,0.13130654,0.56532245,0.23193996,0.21468177,0.58138936,0.94198969,0.05929626,1.68936130
0.31515758,3.71540481,0.13942696,0.61173057,0.24103035,0.21701552,0.60271343,0.99915447,0.06447813,1.72525078
0.32116058,3.88719716,0.14755964,0.66000571,0.25082190,0.21955141,0.62671821,1.05977857,0.06982616,1.76274495
0.32716358,4.06680201,0.15567954,0.70967124,0.26131227,0.22228907,0.65330355,1.12358496,0.07530173,1.80150487
0.33316658,4.25330655,0.16377558,0.76021201,0.27250832,0.22524225,0.68237770,1.19032060,0.08086476,1.84125583
0.33916958,4.44589505,0.17185051,0.81108263,0.28442601,0.22843848,0.71385779,1.25975753,0.08647428,1.88179617
0.34517259,4.64384894,0.17992009,0.86171704,0.29708943,0.23191767,0.74766805,1.33169097,0.09208898,1.92300111
0.35117559,4.84653686,0.18801119,0.91153953,0.31052884,0.23572989,0.78373592,1.40593400,0.09766770,1.96482137
0.35717859,5.05339502,0.19615911,0.95997657,0.32477778,0.23993233,0.82198597,1.48230920,0.10316995,2.00727676
0.36318159,5.26389878,0.20440418,1.00646938,0.33986932,0.24458551,0.86233220,1.56063731,0.10855622,2.05044518
0.36918459,5.47752690,0.21278755,1.05048653,0.35583156,0.24974911,0.90466885,1.64072348,0.11378832,2.09444749
0.37518759,5.69372050,0.22134671,1.09153643,0.37268249,0.25547740,0.94886058,1.72234196,0.11882952,2.13942913
0.38119060,5.91183900,0.23011067,1.12917883,0.39042444,0.26181469,0.99473239,1.80521990,0.12364470,2.18553946
0.38719360,6.13111600,0.23909525,1.16303516,0.40903852,0.26879088,1.04206011,1.88902141,0.12820029,2.23290972
0.39319660,6.35061779,0.24829868,1.19279702,0.42847911,0.27641749,1.09056216,1.97333301,0.13246426,2.28163105
0.39919960,6.56920763,0.25769787,1.21823259,0.44866893,0.28468423,1.13989321,2.05765155,0.13640597,2.33173347
0.40520260,6.78551858,0.26724549,1.23919044,0.46949494,0.29355646,1.18964044,2.14137566,0.13999610,2.38316721
0.41120560,6.99793742,0.27686827,1.25560072,0.49080539,0.30297363,1.23932291,2.22380183,0.14320648,2.43578730
0.41720860,7.20460159,0.28646647,1.26747351,0.51240829,0.31284880,1.28839436,2.30412565,0.14601012,2.48934252
0.42321161,7.40341082,0.29591487,1.27489445,0.53407164,0.32306936,1.33624969,2.38144904,0.14838119,2.54346936
0.42921461,7.59205378,0.30506511,1.27801775,0.55552541,0.33349892,1.38223517,2.45479331,0.15029518,2.59769167
0.43521761,7.76804982,0.31374946,1.27705694,0.57646558,0.34398040,1.42566203,2.52311819,0.15172917,2.65142604
0.44122061,7.92880465,0.32178585,1.27227378,0.59655996,0.35434008,1.46582316,2.58534626,0.15266222,2.70399312
0.44722361,8.07167799,0.32898389,1.26396585,0.61545593,0.36439258,1.50201224,2.64039185,0.15307587,2.75463433
0.45322661,8.19406069,0.33515174,1.25245332,0.63278967,0.37394654,1.53354445,2.68719340,0.15295476,2.80253345
0.45922961,8.29345779,0.34010338,1.23806569,0.64819664,0.38281068,1.55977807,2.72474787,0.15228731,2.84684206
0.46523262,8.36757390,0.34366598,1.22112897,0.66132287,0.39080011,1.58013569,2.75214550,0.15106645,2.88670772
0.47123562,8.41439671,0.34568705,1.20195401,0.67183670,0.39774240,1.59412435,2.76860354,0.14929033,2.92130359
0.47723862,8.43227463,0.34604090,1.18082644,0.67944015,0.40348343,1.60135328,2.77349696,0.14696297,2.94985795
0.48324162,8.41998467,0.34463419,1.15799871,0.68387981,0.40789242,1.60154877,2.76638494,0.14409484,2.97168219
0.48924462,8.37678714,0.34141025,1.13368457,0.68495635,0.41086625,1.59456503,2.74703154,0.14070323,2.98619600
0.49524762,8.30246427,0.33635197,1.10805608,0.68253245,0.41233255,1.58039084,2.71541963,0.13681246,2.99294829
0.50125063,8.19734105,0.32948312,1.08124341,0.67653867,0.41225175,1.55915145,2.67175733,0.13245392,2.99163300
0.50725363,8.06228688,0.32086810,1.05333707,0.66697694,0.41061778,1.53110574,2.61647660,0.12766577,2.98209897
0.51325663,7.89869836,0.31061011,1.02439256,0.65392161,0.40745751,1.49663875,2.55022404,0.12249250,2.96435350
0.51925963,7.70846371,0.29884784,0.99443693,0.63751790,0.40282902,1.45625006,2.47384440,0.11698422,2.93855950
0.52526263,7.49391105,0.28575095,0.96347694,0.61797800,0.39681871,1.41053843,2.38835758,0.11119573,2.90502660
0.53126563,7.25774281,0.27151457,0.93150813,0.59557481,0.38953755,1.36018370,2.29493016,0.10518546,2.86419675
0.53726863,7.00295967,0.25635301,0.89852435,0.57063387,0.38111658,1.30592662,2.19484298,0.09901428,2.81662539
0.54327164,6.73277764,0.24049314,0.86452720,0.54352375,0.37170188,1.24854761,2.08945610,0.09274418,2.76295909
0.54927464,6.45054200,0.22416762,0.82953472,0.51464537,0.36144936,1.18884545,1.98017281,0.08643703,2.70391121
0.55527764,6.15964223,0.20760845,0.79358898,0.48442084,0.35051954,1.12761686,1.86840419,0.08015329,2.64023675
0.56128064,5.86343112,0.19104095,0.75676214,0.45328223,0.33907253,1.06563759,1.75553570,0.07395085,2.57270776
0.56728364,5.56515171,0.17467851,0.71916066,0.42166083,0.32726351,1.00364598,1.64289701,0.06788404,2.50209062
0.57328664,5.26787437,0.15871825,0.68092759,0.38997729,0.31523881,0.94232943,1.53173620,0.06200271,2.42912615
0.57928964,4.97444622,0.14333778,0.64224281,0.35863306,0.30313269,0.88231409,1.42319905,0.05635165,2.35451340
0.58529265,4.68745413,0.12869301,0.60332146,0.32800333,0.29106500,0.82415808,1.31831385,0.05097008,2.27889770
0.59129565,4.40920179,0.11491715,0.56441058,0.29843182,0.27913967,0.76834827,1.21798213,0.04589152,2.20286323
0.59729865,4.14170070,0.10212075,0.52578436,0.27022725,0.26744404,0.71530027,1.12297495,0.04114373,2.12693007
0.60330165,3.88667435,0.09039278,0.48773839,0.24366185,0.25604893,0.66536163,1.03393467,0.03674897,2.05155546
0.60930465,3.64557397,0.07980245,0.45058322,0.21897140,0.24500951,0.61881759,0.95138150,0.03272433,1.97713871
0.61530765,3.41960419,0.07040187,0.41463763,0.19635696,0.23436660,0.57589894,0.87572401,0.02908234,1.90402917
0.62131066,3.20975630,0.06222903,0.38022207,0.17598790,0.22414853,0.53679145,0.80727302,0.02583154,1.83253624
0.62731366,3.01684660,0.05531121,0.34765256,0.15800587,0.21437322,0.50164620,0.74625753,0.02297721,1.76294070
0.63331666,2.84155744,0.04966837,0.31723523,0.14252949,0.20505044,0.47059020,0.69284196,0.02052211,1.69550625
0.63931966,2.68447823,0.04531655,0.28926187,0.12965937,0.19618408,0.44373664,0.64714355,0.01846717,1.63049064
0.64532266,2.54614412,0.04227084,0.26400635,0.11948304,0.18777433,0.42119432,0.60924898,0.01681216,1.56815524
0.65132566,2.42706992,0.04054800,0.24172209,0.11207950,0.17981960,0.40307556,0.57922931,0.01555620,1.50877275
0.65732866,2.32777743,0.04016840,0.22264041,0.10752305,0.17231820,0.38950223,0.55715234,0.01469825,1.45263223
0.66333167,2.24881438,0.04115730,0.20696954,0.10588609,0.16526966,0.38060960,0.54309187,0.01423731,1.40004126
0.66933467,2.19076371,0.04354526,0.19489420,0.10724072,0.15867564,0.37654754,0.53713309,0.01417258,1.35132499
0.67533767,2.15424235,0.04736768,0.18657538,0.11165889,0.15254048,0.37747907,0.53937392,0.01450332,1.30682200
0.68134067,2.13988910,0.05266357,0.18215010,0.11921103,0.14687130,0.38357609,0.54992204,0.01522861,1.26687722
0.68734367,2.14834160,0.05947326,0.18173090,0.12996315,0.14167777,0.39501239,0.56888753,0.01634691,1.23183213
0.69334667,2.18020311,0.06783552,0.18540485,0.14397249,0.13697156,0.41195406,0.59637152,0.01785541,1.20201262
0.69934967,2.23600018,0.07778380,0.19323186,0.16128172,0.13276550,0.43454768,0.63245105,0.01974935,1.17771516
0.70535268,2.31613269,0.08934202,0.20524237,0.18191212,0.12907246,0.46290661,0.67716103,0.02202115,1.15919181
0.71135568,2.42081871,0.10251990,0.22143417,0.20585593,0.12590416,0.49709601,0.73047393,0.02465953,1.14663483
0.71735868,2.55003632,0.11730814,0.24176869,0.23306817,0.12326989,0.53711723,0.79227829,0.02764866,1.14016159
0.72336168,2.70346560,0.13367362,0.26616676,0.26345856,0.12117515,0.58289221,0.86235722,0.03096728,1.13980061
0.72936468,2.88043388,0.15155499,0.29450421,0.29688383,0.11962042,0.63424890,0.94036820,0.03458806,1.14547946
0.73536768,3.07986742,0.17085876,0.32660755,0.33314104,0.11860005,0.69090834,1.02582527,0.03847697,1.15701524
0.74137069,3.30025284,0.19145625,0.36225008,0.37196231,0.11810130,0.75247435,1.11808514,0.04259307,1.17410829
0.74737369,3.53961147,0.21318166,0.40114893,0.41301152,0.11810369,0.81842666,1.21633823,0.04688837,1.19633974
0.75337669,3.79548894,0.23583141,0.44296321,0.45588330,0.11857861,0.88811810,1.31960573,0.05130812,1.22317313
0.75937969,4.06496247,0.25916496,0.48729384,0.50010472,0.11948919,0.96077639,1.42674344,0.05579144,1.25396057
0.76538269,4.34466696,0.28290721,0.53368517,0.54513980,0.12079064,1.03551110,1.53645283,0.06027213,1.28795321
0.77138569,4.63084041,0.30675255,0.58162867,0.59039696,0.12243074,1.11132570,1.64729956,0.06468001,1.32431605
0.77738869,4.91938843,0.33037040,0.63056882,0.63523944,0.12435083,1.18713481,1.75773909,0.06894238,1.36214660
0.78339170,5.20596605,0.35341226,0.67991121,0.67899828,0.12648693,1.26178618,1.86614886,0.07298576,1.40049678
0.78939470,5.48607481,0.37552000,0.72903271,0.72098767,0.12877115,1.33408688,1.97086590,0.07673790,1.43839733
0.79539770,5.75517158,0.39633508,0.77729352,0.76052205,0.13113331,1.40283285,2.07022864,0.08012973,1.47488372
0.80140070,6.00878521,0.41550833,0.82405074,0.79693441,0.13350256,1.46684072,2.16262125,0.08309747,1.50902265
0.80740370,6.24263648,0.43271002,0.86867319,0.82959502,0.13580917,1.52498071,2.24651867,0.08558455,1.53993788
0.81340670,6.45275641,0.44763966,0.91055669,0.85792983,0.13798612,1.57620928,2.32053046,0.08754342,1.56683448
0.81940970,6.63559802,0.46003512,0.94913966,0.88143775,0.13997077,1.61960021,2.38344152,0.08893709,1.58902044
0.82541271,6.78813699,0.46968073,0.98391811,0.89970610,0.14170618,1.65437278,2.43424795,0.08974033,1.60592468
0.83141571,6.90795685,0.47641394,1.01445971,0.91242345,0.14314237,1.67991581,2.47218643,0.08994047,1.61711096
0.83741871,6.99331522,0.48013024,1.04041625,0.91938935,0.14423721,1.69580655,2.49675591,0.08953780,1.62228701
0.84342171,7.04318866,0.48078609,1.06153412,0.92052053,0.14495712,1.70182366,2.50773069,0.08854549,1.62130877
0.84942471,7.05729433,0.47839988,1.07766226,0.91585321,0.14527750,1.69795369,2.50516445,0.08698908,1.61417969
0.85542771,7.03608805,0.47305070,1.08875736,0.90554151,0.14518281,1.68439084,2.48938514,0.08490555,1.60104530
0.86143072,6.98073931,0.46487515,1.09488597,0.88985207,0.14466651,1.66153008,2.46098124,0.08234202,1.58218354
0.86743372,6.89308474,0.45406232,1.09622347,0.86915512,0.14373072,1.62995405,2.42078001,0.07935410,1.55799136
0.87343672,6.77556247,0.44084723,1.09304980,0.84391238,0.14238568,1.59041429,2.36981897,0.07600406,1.52896847
0.87943972,6.63113050,0.42550302,1.08574201,0.81466247,0.14064914,1.54380772,2.30931194,0.07235887,1.49569879
0.88544272,6.46317259,0.40833232,1.07476393,0.78200441,0.13854559,1.49114943,2.24061106,0.06848807,1.45883067
0.89144572,6.27539575,0.38965817,1.06065305,0.74657995,0.13610539,1.43354281,2.16516656,0.06446181,1.41905651
0.89744872,6.07172308,0.36981493,1.04400515,0.70905539,0.13336387,1.37214849,2.08448569,0.06034889,1.37709255
0.90345173,5.85618601,0.34913949,1.02545705,0.67010376,0.13036047,1.30815294,2.00009252,0.05621506,1.33365945
0.90945473,5.63281941,0.32796319,1.00566802,0.63038786,0.12713776,1.24273816,1.91348969,0.05212147,1.28946419
0.91545773,5.40556285,0.30660464,0.98530041,0.59054482,0.12374056,1.17705332,1.82612355,0.04812351,1.24518368
0.92146073,5.17817071,0.28536380,0.96500020,0.55117263,0.12021499,1.11218931,1.73935338,0.04426983,1.20145045
0.92746373,4.95413326,0.26451722,0.94537805,0.51281894,0.11660764,1.04915672,1.65442547,0.04060176,1.15884040
0.93346673,4.73661052,0.24431470,0.92699154,0.47597246,0.11296467,0.98886802,1.57245244,0.03715299,1.11786300
0.93946973,4.52837974,0.22497723,0.91032924,0.44105691,0.10933099,0.93212393,1.49439805,0.03394954,1.07895373
0.94547274,4.33179737,0.20669619,0.89579722,0.40842755,0.10574950,0.87960429,1.42106743,0.03101000,1.04246886
0.95147574,4.14877533,0.18963362,0.88370844,0.37837022,0.10226034,0.83186320,1.35310250,0.02834598,1.00868256
0.95747874,3.98077157,0.17392338,0.87427556,0.35110247,0.09890026,0.78932828,1.29098242,0.02596265,0.97778612
0.96348174,3.82879386,0.15967309,0.86760735,0.32677675,0.09570200,0.75230350,1.23502831,0.02385958,0.94988931
0.96948474,3.69341612,0.14696647,0.86370890,0.30548498,0.09269386,0.72097527,1.18541196,0.02203145,0.92502374
0.97548774,3.57480565,0.13586604,0.86248566,0.28726447,0.08989931,0.69542096,1.14216771,0.02046900,0.90314803
0.98149075,3.47275981,0.12641580,0.86375101,0.27210447,0.08733676,0.67561942,1.10520696,0.01915979,0.88415460
0.98749375,3.38675025,0.11864388,0.86723707,0.25995325,0.08501942,0.66146264,1.07433452,0.01808912,0.86787796
0.99349675,3.31597277,0.11256492,0.87260825,0.25072514,0.08295537,0.65276802,1.04926612,0.01724070,0.85410412
0.99949975,3.25940064,0.10818202,0.87947692,0.24430739,0.08114764,0.64929064,1.02964642,0.01659745,0.84258088
1.00550275,3.21583931,0.10548835,0.88742032,0.24056646,0.07959450,0.65073487,1.01506686,0.01614203,0.83302860
1.01150575,3.18398027,0.10446816,0.89599806,0.23935364,0.07828977,0.65676497,1.00508263,0.01585739,0.82515112
1.01750875,3.16245231,0.10509745,0.90476934,0.24050980,0.07722324,0.66701435,0.99922842,0.01572723,0.81864634
1.02351176,3.14986819,0.10734406,0.91330902,0.24386921,0.07638114,0.68109319,0.99703228,0.01573629,0.81321624
1.02951476,3.14486528,0.11116743,0.92122190,0.24926249,0.07574657,0.69859446,0.99802740,0.01587066,0.80857574
1.03551776,3.14613918,0.11651813,0.92815468,0.25651858,0.07529999,0.71909828,1.00176154,0.01611796,0.80446031
1.04152076,3.15246946,0.12333707,0.93380502,0.26546603,0.07501969,0.74217495,1.00780404,0.01646749,0.80063191
1.04752376,3.16273738,0.13155467,0.93792758,0.27593363,0.07488216,0.76738680,1.01575034,0.01691032,0.79688328
1.05352676,3.17593572,0.14109010,0.94033688,0.28775051,0.07486246,0.79428935,1.02522443,0.01743936,0.79304040
1.05952976,3.19117142,0.15185053,0.94090722,0.30074605,0.07493461,0.82243213,1.03587924,0.01804944,0.78896326
