energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.35267634,4.55657488,0.17170111,0.55367799,1.39835099,0.39492986,0.11623006,2.33190607,1.72988297,0.56189985
-3.34667334,4.53273482,0.17227254,0.55459029,1.40469434,0.39618605,0.11224079,2.30570611,1.72699805,0.55410496
-3.34067034,4.50935661,0.17256443,0.55550133,1.41120654,0.39752510,0.10839804,2.27926192,1.72317579,0.54665843
-3.33466733,4.48698743,0.17258010,0.55640636,1.41783100,0.39891274,0.10474205,2.25317847,1.71874305,0.53970382
-3.32866433,4.46606169,0.17232592,0.55729374,1.42447630,0.40030775,0.10130494,2.22800029,1.71399507,0.53336238
-3.32266133,4.44690325,0.17181142,0.55814697,1.43102142,0.40166423,0.09811075,2.20420492,1.70918979,0.52773227
-3.31665833,4.42973362,0.17104949,0.55894691,1.43732260,0.40293406,0.09517569,2.18219977,1.70454456,0.52288889
-3.31065533,4.41468524,0.17005639,0.55967442,1.44322167,0.40406952,0.09250876,2.16232245,1.70023535,0.51888620
-3.30465233,4.40181907,0.16885186,0.56031292,1.44855526,0.40502593,0.09011250,2.14484407,1.69639829,0.51575905
-3.29864932,4.39114497,0.16745909,0.56085092,1.45316460,0.40576412,0.08798409,2.12997511,1.69313326,0.51352606
-3.29264632,4.38264349,0.16590461,0.56128429,1.45690516,0.40625269,0.08611642,2.11787317,1.69050917,0.51219300
-3.28664332,4.37628732,0.16421806,0.56161801,1.45965579,0.40646984,0.08449933,2.10865171,1.68857022,0.51175638
-3.28064032,4.37206061,0.16243195,0.56186742,1.46132663,0.40640478,0.08312074,2.10238897,1.68734274,0.51220678
-3.27463732,4.36997477,0.16058115,0.56205863,1.46186541,0.40605852,0.08196774,2.09913621,1.68684179,0.51353184
-3.26863432,4.37007912,0.15870237,0.56222823,1.46126173,0.40544403,0.08102752,2.09892442,1.68707707,0.51571852
-3.26263132,4.37246562,0.15683345,0.56242210,1.45954899,0.40458571,0.08028809,2.10176895,1.68805746,0.51875451
-3.25662831,4.37726690,0.15501258,0.56269342,1.45680386,0.40351827,0.07973872,2.10767148,1.68979399,0.52262861
-3.25062531,4.38464766,0.15327740,0.56309994,1.45314330,0.40228488,0.07937018,2.11661924,1.69230078,0.52733006
-3.24462231,4.39478970,0.15166400,0.56370065,1.44871926,0.40093489,0.07917465,2.12858145,1.69559402,0.53284682
-3.23861931,4.40787174,0.15020596,0.56455197,1.44371142,0.39952110,0.07914547,2.14350330,1.69968902,0.53916304
-3.23261631,4.42404528,0.14893332,0.56570387,1.43831838,0.39809677,0.07927657,2.16129803,1.70459567,0.54625579
-3.22661331,4.44340830,0.14787160,0.56719587,1.43274785,0.39671250,0.07956185,2.18183789,1.71031265,0.55409144
-3.22061031,4.46597889,0.14704091,0.56905344,1.42720644,0.39541325,0.07999438,2.20494485,1.71682103,0.56262202
-3.21460730,4.49167078,0.14645517,0.57128491,1.42188967,0.39423554,0.08056564,2.23038210,1.72407774,0.57178183
-3.20860430,4.52027302,0.14612154,0.57387914,1.41697293,0.39320519,0.08126474,2.25784722,1.73200968,0.58148474
-3.20260130,4.55143542,0.14603994,0.57680420,1.41260371,0.39233546,0.08207781,2.28696806,1.74050889,0.59162247
-3.19659830,4.58466143,0.14620290,0.58000707,1.40889579,0.39162597,0.08298755,2.31730189,1.74942948,0.60206408
-3.19059530,4.61930937,0.14659559,0.58341451,1.40592561,0.39106235,0.08397298,2.34833852,1.75858644,0.61265691
-3.18459230,4.65460243,0.14719613,0.58693518,1.40373092,0.39061659,0.08500947,2.37950746,1.76775679,0.62322899
-3.17858929,4.68964740,0.14797608,0.59046271,1.40231192,0.39024819,0.08606905,2.41018911,1.77668298,0.63359291
-3.17258629,4.72346122,0.14890127,0.59387981,1.40163454,0.38990592,0.08712096,2.43972969,1.78507845,0.64355107
-3.16658329,4.75500422,0.14993276,0.59706307,1.40163569,0.38953020,0.08813246,2.46745913,1.79263506,0.65290195
-3.16058029,4.78321808,0.15102801,0.59988831,1.40223004,0.38905589,0.08906985,2.49271113,1.79903198,0.66144716
-3.15457729,4.80706652,0.15214217,0.60223604,1.40331772,0.38841532,0.08989961,2.51484430,1.80394555,0.66899888
-3.14857429,4.82557632,0.15322949,0.60399690,1.40479257,0.38754141,0.09058967,2.53326321,1.80705947,0.67538715
-3.14257129,4.83787637,0.15424472,0.60507663,1.40655007,0.38637080,0.09111066,2.54743825,1.80807482,0.68046670
-3.13656828,4.84323240,0.15514456,0.60540033,1.40849464,0.38484659,0.09143708,2.55692304,1.80671942,0.68412276
-3.13056528,4.84107553,0.15588895,0.60491584,1.41054559,0.38292079,0.09154838,2.56136871,1.80275587,0.68627561
-3.12456228,4.83102295,0.15644229,0.60359590,1.41264151,0.38055626,0.09142984,2.56053400,1.79598825,0.68688345
-3.11855928,4.81288980,0.15677446,0.60143908,1.41474256,0.37772803,0.09107318,2.55429095,1.78626689,0.68594348
-3.11255628,4.78669160,0.15686164,0.59846934,1.41683072,0.37442404,0.09047693,2.54262585,1.77349143,0.68349112
-3.10655328,4.75263734,0.15668682,0.59473434,1.41890791,0.37064520,0.08964652,2.52563564,1.75761197,0.67959735
-3.10055028,4.71111396,0.15624011,0.59030243,1.42099206,0.36640490,0.08859399,2.50352007,1.73862868,0.67436437
-3.09454727,4.66266316,0.15551873,0.58525872,1.42311156,0.36172794,0.08733757,2.47657027,1.71658981,0.66791985
-3.08854427,4.60795233,0.15452671,0.57970019,1.42529829,0.35664910,0.08590090,2.44515451,1.69158869,0.66041007
-3.08254127,4.54774120,0.15327432,0.57373041,1.42757993,0.35121125,0.08431208,2.40970209,1.66375982,0.65199253
-3.07653827,4.48284640,0.15177735,0.56745387,1.42997192,0.34546337,0.08260262,2.37068631,1.63327441,0.64282818
-3.07053527,4.41410591,0.15005608,0.56097051,1.43246972,0.33945840,0.08080626,2.32860745,1.60033570,0.63307404
-3.06453227,4.34234533,0.14813419,0.55437059,1.43504193,0.33325112,0.07895772,2.28397669,1.56517420,0.62287643
-3.05852926,4.26834765,0.14603757,0.54773022,1.43762475,0.32689619,0.07709162,2.23730154,1.52804302,0.61236531
-3.05252626,4.19282803,0.14379312,0.54110787,1.44011813,0.32044635,0.07524129,2.18907356,1.48921344,0.60164989
-3.04652326,4.11641449,0.14142753,0.53454193,1.44238408,0.31395094,0.07343789,2.13975848,1.44897068,0.59081590
-3.04052026,4.03963512,0.13896622,0.52804950,1.44424717,0.30745469,0.07170951,2.08978904,1.40760985,0.57992443
-3.03451726,3.96291195,0.13643242,0.52162648,1.44549730,0.30099689,0.07008059,2.03956036,1.36543209,0.56901249
-3.02851426,3.88656118,0.13384637,0.51524877,1.44589470,0.29461085,0.06857141,1.98942776,1.32274065,0.55809504
-3.02251126,3.81079908,0.13122484,0.50887472,1.44517684,0.28832368,0.06719786,1.93970647,1.27983704,0.54716845
-3.01650825,3.73575272,0.12858079,0.50244841,1.44306693,0.28215639,0.06597127,1.89067299,1.23701705,0.53621490
-3.01050525,3.66147420,0.12592333,0.49590372,1.43928364,0.27612411,0.06489849,1.84256742,1.19456658,0.52520761
-3.00450225,3.58795712,0.12325788,0.48916875,1.43355143,0.27023661,0.06398204,1.79559635,1.15275743,0.51411632
-2.99849925,3.51515413,0.12058651,0.48217054,1.42561101,0.26449886,0.06322034,1.74993578,1.11184300,0.50291281
-2.99249625,3.44299410,0.11790856,0.47483958,1.41522942,0.25891170,0.06260809,1.70573381,1.07205397,0.49157601
-2.98649325,3.37139797,0.11522124,0.46711400,1.40220926,0.25347254,0.06213661,1.66311264,1.03359425,0.48009637
-2.98049025,3.30029233,0.11252048,0.45894321,1.38639651,0.24817606,0.06179423,1.62216991,0.99663722,0.46847926
-2.97448724,3.22962020,0.10980171,0.45029071,1.36768686,0.24301486,0.06156673,1.58297920,0.96132251,0.45674729
-2.96848424,3.15934859,0.10706069,0.44113610,1.34603005,0.23798012,0.06143772,1.54558987,0.92775354,0.44494124
-2.96248124,3.08947280,0.10429427,0.43147612,1.32143234,0.23306220,0.06138900,1.51002636,0.89599589,0.43311974
-2.95647824,3.02001773,0.10150113,0.42132478,1.29395692,0.22825112,0.06140100,1.47628724,0.86607679,0.42135776
-2.95047524,2.95103652,0.09868230,0.41071272,1.26372253,0.22353713,0.06145309,1.44434431,0.83798561,0.40974389
-2.94447224,2.88260719,0.09584160,0.39968577,1.23090037,0.21891115,0.06152399,1.41414206,0.81167563,0.39837680
-2.93846923,2.81482785,0.09298595,0.38830297,1.19570962,0.21436516,0.06159213,1.38559775,0.78706692,0.38736095
-2.93246623,2.74781129,0.09012546,0.37663423,1.15841183,0.20989271,0.06163605,1.35860246,0.76405030,0.37680197
-2.92646323,2.68167960,0.08727335,0.36475781,1.11930461,0.20548920,0.06163477,1.33302321,0.74249223,0.36680193
-2.92046023,2.61655944,0.08444582,0.35275771,1.07871487,0.20115232,0.06156825,1.30870622,0.72224051,0.35745468
-2.91445723,2.55257846,0.08166160,0.34072134,1.03699189,0.19688236,0.06141785,1.28548147,0.70313047,0.34884177
-2.90845423,2.48986312,0.07894157,0.32873737,0.99450065,0.19268249,0.06116670,1.26316823,0.68499154,0.34102892
-2.90245123,2.42853829,0.07630815,0.31689402,0.95161542,0.18855898,0.06080023,1.24158168,0.66765379,0.33406342
-2.89644822,2.36872842,0.07378472,0.30527778,0.90871397,0.18452141,0.06030658,1.22054008,0.65095428,0.32797243
-2.89044522,2.31056028,0.07139492,0.29397253,0.86617238,0.18058272,0.05967699,1.19987240,0.63474294,0.32276234
-2.88444222,2.25416695,0.06916204,0.28305913,0.82436054,0.17675924,0.05890617,1.17942603,0.61888783,0.31841922
-2.87843922,2.19969267,0.06710843,0.27261534,0.78363825,0.17307056,0.05799259,1.15907412,0.60327944,0.31491023
-2.87243622,2.14729816,0.06525487,0.26271597,0.74435209,0.16953940,0.05693866,1.13872238,0.58783413,0.31218596
-2.86643322,2.09716583,0.06362018,0.25343322,0.70683264,0.16619130,0.05575087,1.11831488,0.57249639,0.31018350
-2.86043022,2.04950455,0.06222084,0.24483700,0.67139227,0.16305428,0.05443975,1.09783872,0.55724007,0.30883014
-2.85442721,2.00455333,0.06107079,0.23699526,0.63832315,0.16015844,0.05301977,1.07732719,0.54206847,0.30804741
-2.84842421,1.96258362,0.06018127,0.22997407,0.60789551,0.15753542,0.05150910,1.05686143,0.52701342,0.30775529
-2.84242121,1.92389985,0.05956090,0.22383742,0.58035593,0.15521793,0.04992925,1.03657033,0.51213336,0.30787632
-2.83641821,1.88883776,0.05921579,0.21864680,0.55592566,0.15323913,0.04830461,1.01662870,0.49751063,0.30833947
-2.83041521,1.85776062,0.05914974,0.21446036,0.53479874,0.15163201,0.04666195,0.99725369,0.48324793,0.30908342
-2.82441221,1.83105276,0.05936458,0.21133168,0.51714006,0.15042872,0.04502973,0.97869946,0.46946435,0.31005927
-2.81840920,1.80911082,0.05986041,0.20930827,0.50308310,0.14965986,0.04343744,0.96125030,0.45629079,0.31123229
-2.81240620,1.79233241,0.06063594,0.20842978,0.49272752,0.14935367,0.04191488,0.94521217,0.44386515,0.31258287
-2.80640320,1.78110251,0.06168867,0.20872590,0.48613644,0.14953522,0.04049142,0.93090294,0.43232733,0.31410637
-2.80040020,1.77577781,0.06301511,0.21021425,0.48333362,0.15022542,0.03919518,0.91864152,0.42181411,0.31581201
-2.79439720,1.77666938,0.06461072,0.21289810,0.48430056,0.15144008,0.03805236,0.90873618,0.41245411,0.31772083
-2.78839420,1.78402416,0.06646984,0.21676430,0.48897352,0.15318874,0.03708645,0.90147222,0.40436289,0.31986278
-2.78239120,1.79800588,0.06858536,0.22178130,0.49724086,0.15547359,0.03631762,0.89709956,0.39763826,0.32227305
-2.77638819,1.81867619,0.07094829,0.22789748,0.50894060,0.15828827,0.03576205,0.89582050,0.39235606,0.32498799
-2.77038519,1.84597684,0.07354722,0.23504002,0.52385870,0.16161673,0.03543145,0.89777816,0.38856629,0.32804065
-2.76438219,1.87971388,0.07636757,0.24311411,0.54172800,0.16543216,0.03533257,0.90304608,0.38628996,0.33145634
-2.75837919,1.91954480,0.07939096,0.25200298,0.56222834,0.16969607,0.03546689,0.91161952,0.38551655,0.33524837
-2.75237619,1.96496969,0.08259439,0.26156850,0.58498794,0.17435766,0.03583041,0.92340885,0.38620244,0.33941438
-2.74637319,2.01532735,0.08594968,0.27165257,0.60958625,0.17935343,0.03641353,0.93823569,0.38827023,0.34393332
-2.74037019,2.06979713,0.08942294,0.28207940,0.63555856,0.18460730,0.03720118,0.95583200,0.39160912,0.34876339
-2.73436718,2.12740720,0.09297431,0.29265847,0.66240240,0.19003111,0.03817299,0.97584264,0.39607652,0.35384121
-2.72836418,2.18704960,0.09655798,0.30318830,0.68958581,0.19552580,0.03930370,0.99783146,0.40150083,0.35908208
-2.72236118,2.24750224,0.10012254,0.31346101,0.71655738,0.20098303,0.04056371,1.02129104,0.40768539,0.36438171
-2.71635818,2.30745752,0.10361168,0.32326733,0.74275799,0.20628747,0.04191980,1.04565592,0.41441368,0.36961901
-2.71035518,2.36555696,0.10696525,0.33240223,0.76763393,0.21131959,0.04333598,1.07031908,0.42145549,0.37466025
-2.70435218,2.42043093,0.11012077,0.34067072,0.79065104,0.21595901,0.04477450,1.09465111,0.42857404,0.37936410
-2.69834917,2.47074196,0.11301512,0.34789379,0.81130942,0.22008813,0.04619692,1.11802135,0.43553371,0.38358745
-2.69234617,2.51523019,0.11558661,0.35391424,0.82915815,0.22359610,0.04756531,1.13982039,0.44210819,0.38719181
-2.68634317,2.55275886,0.11777714,0.35860204,0.84380948,0.22638283,0.04884341,1.15948262,0.44808858,0.39004980
-2.68034017,2.58235803,0.11953449,0.36185923,0.85495176,0.22836300,0.04999784,1.17650825,0.45329129,0.39205152
-2.67433717,2.60326432,0.12081456,0.36362382,0.86236069,0.22946967,0.05099922,1.19048332,0.45756514,0.39311045
-2.66833417,2.61495484,0.12158344,0.36387282,0.86590808,0.22965762,0.05182319,1.20109705,0.46079746,0.39316856
-2.66233117,2.61717345,0.12181924,0.36262399,0.86556796,0.22890594,0.05245127,1.20815541,0.46291885,0.39220028
-2.65632816,2.60994806,0.12151356,0.35993630,0.86141934,0.22721996,0.05287153,1.21159029,0.46390617,0.39021531
-2.65032516,2.59359788,0.12067250,0.35590910,0.85364570,0.22463231,0.05307907,1.21146366,0.46378386,0.38725985
-2.64432216,2.56873006,0.11931718,0.35067984,0.84253097,0.22120302,0.05307621,1.20796647,0.46262310,0.38341650
-2.63831916,2.53622580,0.11748373,0.34442063,0.82845216,0.21701873,0.05287245,1.20141232,0.46053923,0.37880247
-2.63231616,2.49721644,0.11522264,0.33733354,0.81186889,0.21219094,0.05248419,1.19222598,0.45768709,0.37356659
-2.62631316,2.45305044,0.11259771,0.32964503,0.79331028,0.20685337,0.05193414,1.18092758,0.45425491,0.36788492
-2.62031016,2.40525287,0.10968437,0.32159956,0.77335968,0.20115864,0.05125062,1.16811295,0.45045664,0.36195546
-2.61430715,2.35547912,0.10656771,0.31345278,0.75263791,0.19527423,0.05046657,1.15443124,0.44652347,0.35599205
-2.60830415,2.30546485,0.10334004,0.30546450,0.73178563,0.18937802,0.04961848,1.14056087,0.44269467,0.35021787
-2.60230115,2.25697455,0.10009830,0.29789173,0.71144573,0.18365350,0.04874519,1.12718500,0.43920840,0.34485882
-2.59629815,2.21175056,0.09694131,0.29098204,0.69224613,0.17828486,0.04788664,1.11496769,0.43629291,0.34013701
-2.59029515,2.17146487,0.09396699,0.28496756,0.67478392,0.17345213,0.04708264,1.10453177,0.43415848,0.33626474
-2.58429215,2.13767525,0.09126962,0.28005963,0.65961111,0.16932647,0.04637167,1.09643959,0.43299066,0.33343919
-2.57828914,2.11178727,0.08893737,0.27644447,0.64722257,0.16606585,0.04578972,1.09117726,0.43294499,0.33183783
-2.57228614,2.09502324,0.08704995,0.27427974,0.63804632,0.16381110,0.04536934,1.08914292,0.43414342,0.33161489
-2.56628314,2.08839856,0.08567670,0.27369220,0.63243638,0.16268250,0.04513876,1.09063952,0.43667266,0.33289880
-2.56028014,2.09270583,0.08487494,0.27477629,0.63066808,0.16277704,0.04512116,1.09587198,0.44058424,0.33579052
-2.55427714,2.10850630,0.08468877,0.27759373,0.63293587,0.16416619,0.04533419,1.10494849,0.44589643,0.34036290
-2.54827414,2.13612833,0.08514831,0.28217384,0.63935315,0.16689435,0.04578959,1.11788572,0.45259751,0.34666071
-2.54227114,2.17567177,0.08626930,0.28851463,0.64995414,0.17097798,0.04649300,1.13461699,0.46065034,0.35470131
-2.53626813,2.22701744,0.08805311,0.29658440,0.66469717,0.17640531,0.04744399,1.15500294,0.46999771,0.36447584
-2.53026513,2.28984055,0.09048716,0.30632373,0.68346919,0.18313670,0.04863614,1.17884364,0.48056809,0.37595062
-2.52426213,2.36362701,0.09354568,0.31764777,0.70609122,0.19110551,0.05005738,1.20589146,0.49228144,0.38906873
-2.51825913,2.44769159,0.09719079,0.33044868,0.73232429,0.20021963,0.05169035,1.23586373,0.50505458,0.40375156
-2.51225613,2.54119723,0.10137380,0.34459814,0.76187581,0.21036343,0.05351298,1.26845460,0.51880587,0.41990034
-2.50625313,2.64317464,0.10603684,0.35994988,0.79440620,0.22140031,0.05549905,1.30334547,0.53345888,0.43739746
-2.50025013,2.75254210,0.11111454,0.37634230,0.82953555,0.23317558,0.05761895,1.34021363,0.54894486,0.45610771
-2.49424712,2.86812489,0.11653599,0.39360095,0.86685050,0.24551985,0.05984045,1.37873881,0.56520394,0.47587939
-2.48824412,2.98867462,0.12222667,0.41154121,0.90591131,0.25825271,0.06212954,1.41860765,0.58218501,0.49654544
-2.48224112,3.11288839,0.12811042,0.42997097,0.94625907,0.27118676,0.06445129,1.45951623,0.59984443,0.51792454
-2.47623812,3.23942807,0.13411147,0.44869341,0.98742325,0.28413179,0.06677083,1.50117089,0.61814381,0.53982248
-2.47023512,3.36693984,0.14015631,0.46751000,1.02892970,0.29689912,0.06905416,1.54328772,0.63704694,0.56203374
-2.46423212,3.49407420,0.14617550,0.48622363,1.07030883,0.30930595,0.07126911,1.58559114,0.65651632,0.58434353
-2.45822911,3.61950649,0.15210526,0.50464184,1.11110431,0.32117961,0.07338617,1.62781220,0.67650963,0.60653018
-2.45222611,3.74195783,0.15788889,0.52258022,1.15088179,0.33236157,0.07537925,1.66968672,0.69697625,0.62836811
-2.44622311,3.86021624,0.16347790,0.53986582,1.18923769,0.34271114,0.07722635,1.71095407,0.71785449,0.64963125
-2.44022011,3.97315753,0.16883291,0.55634039,1.22580775,0.35210861,0.07891013,1.75135657,0.73906933,0.67009693
-2.43421711,4.07976526,0.17392418,0.57186355,1.26027480,0.36045789,0.08041825,1.79063987,0.76053126,0.68955007
-2.42821411,4.17914917,0.17873183,0.58631541,1.29237564,0.36768840,0.08174364,1.82855433,0.78213609,0.70778770
-2.42221111,4.27056113,0.18324574,0.59959881,1.32190650,0.37375619,0.08288448,1.86485743,0.80376575,0.72462342
-2.41620810,4.35340786,0.18746512,0.61164079,1.34872659,0.37864423,0.08384405,1.89931683,0.82529017,0.73989178
-2.41020510,4.42725946,0.19139777,0.62239330,1.37275966,0.38236190,0.08463034,1.93171416,0.84656995,0.75345230
-2.40420210,4.49185319,0.19505899,0.63183294,1.39399306,0.38494352,0.08525552,1.96184885,0.86745961,0.76519291
-2.39819910,4.54709188,0.19847038,0.63995985,1.41247432,0.38644623,0.08573518,1.98954189,0.88781132,0.77503269
-2.39219610,4.59303664,0.20165823,0.64679556,1.42830516,0.38694704,0.08608748,2.01463898,0.90747865,0.78292357
-2.38619310,4.62989396,0.20465198,0.65237999,1.44163310,0.38653930,0.08633213,2.03701286,0.92632015,0.78885108
-2.38019010,4.65799737,0.20748235,0.65676767,1.45264095,0.38532873,0.08648943,2.05656441,0.94420244,0.79283383
-2.37418709,4.67778434,0.21017965,0.66002333,1.46153460,0.38342903,0.08657911,2.07322243,0.96100271,0.79492191
-2.36818409,4.68976926,0.21277195,0.66221720,1.46852967,0.38095742,0.08661940,2.08694194,0.97661031,0.79519403
-2.36218109,4.69451375,0.21528347,0.66342006,1.47383774,0.37803015,0.08662604,2.09770119,0.99092739,0.79375373
-2.35617809,4.69259567,0.21773305,0.66369854,1.47765278,0.37475823,0.08661145,2.10549730,1.00386867,0.79072455
-2.35017509,4.68457834,0.22013292,0.66311078,1.48013867,0.37124341,0.08658414,2.11034109,1.01536035,0.78624459
-2.34417209,4.67098154,0.22248770,0.66170286,1.48141835,0.36757485,0.08654820,2.11225126,1.02533820,0.78046064
-2.33816908,4.65225600,0.22479377,0.65950606,1.48156552,0.36382624,0.08650312,2.11124857,1.03374531,0.77352208
-2.33216608,4.62876263,0.22703903,0.65653531,1.48059915,0.36005377,0.08644377,2.10735030,1.04052954,0.76557499
-2.32616308,4.60075790,0.22920307,0.65278884,1.47848146,0.35629491,0.08636068,2.10056563,1.04564099,0.75675667
-2.32016008,4.56838614,0.23125771,0.64824912,1.47511938,0.35256800,0.08624045,2.09089241,1.04902995,0.74719091
-2.31415708,4.53167949,0.23316805,0.64288505,1.47036964,0.34887278,0.08606649,2.07831556,1.05064540,0.73698420
-2.30815408,4.49056550,0.23489386,0.63665535,1.46404730,0.34519168,0.08581980,2.06280749,1.05043442,0.72622314
-2.30215108,4.44488234,0.23639140,0.62951290,1.45593722,0.34149193,0.08547997,2.04433066,1.04834259,0.71497311
-2.29614807,4.39440062,0.23761543,0.62140988,1.44580811,0.33772833,0.08502624,2.02284224,1.04431560,0.70327834
-2.29014507,4.33885103,0.23852158,0.61230330,1.43342827,0.33384661,0.08443855,1.99830076,1.03830189,0.69116330
-2.28414207,4.27795622,0.23906880,0.60216082,1.41858225,0.32978707,0.08369870,1.97067427,1.03025629,0.67863538
-2.27813907,4.21146516,0.23922180,0.59096628,1.40108762,0.32548861,0.08279125,1.93994987,1.02014461,0.66568860
-2.27213607,4.13918817,0.23895350,0.57872474,1.38081084,0.32089269,0.08170455,1.90614367,1.00794862,0.65230825
-2.26613307,4.06103065,0.23824716,0.56546678,1.35768136,0.31594720,0.08043140,1.86931083,0.99367140,0.63847608
-2.26013007,3.97702345,0.23709831,0.55125168,1.33170335,0.31061001,0.07896968,1.82955487,0.97734246,0.62417575
-2.25412706,3.88734827,0.23551612,0.53616926,1.30296407,0.30485207,0.07732272,1.78703557,0.95902239,0.60939826
-2.24812406,3.79235628,0.23352433,0.52034045,1.27163872,0.29865989,0.07549947,1.74197493,0.93880656,0.59414693
-2.24212106,3.69257896,0.23116154,0.50391622,1.23799122,0.29203723,0.07351443,1.69466053,0.91682765,0.57844173
-2.23611806,3.58873015,0.22848083,0.48707512,1.20237099,0.28500605,0.07138739,1.64544602,0.89325659,0.56232266
-2.23011506,3.48169917,0.22554872,0.47001941,1.16520563,0.27760661,0.06914299,1.59474846,0.86830190,0.54585191
-2.22411206,3.37253482,0.22244344,0.45296998,1.12699010,0.26989660,0.06681004,1.54304242,0.84220712,0.52911471
-2.21810905,3.26242116,0.21925264,0.43616019,1.08827252,0.26194961,0.06442076,1.49085095,0.81524656,0.51221891
-2.21210605,3.15264589,0.21607044,0.41982910,1.04963758,0.25385274,0.06200990,1.43873390,0.78771935,0.49529305
-2.20610305,3.04456299,0.21299424,0.40421420,1.01168808,0.24570362,0.05961375,1.38727388,0.75994202,0.47848326
-2.20010005,2.93955116,0.21012107,0.38954403,0.97502556,0.23760695,0.05726916,1.33706059,0.73224005,0.46194906
-2.19409705,2.83897030,0.20754394,0.37603111,0.94023085,0.22967077,0.05501258,1.28867427,0.70493860,0.44585828
-2.18809405,2.74411792,0.20534820,0.36386541,0.90784542,0.22200248,0.05287908,1.24266913,0.67835303,0.43038145
-2.18209105,2.65618786,0.20360809,0.35320865,0.87835436,0.21470505,0.05090154,1.19955741,0.65277959,0.41568581
-2.17608804,2.57623309,0.20238381,0.34418976,0.85217170,0.20787337,0.04910986,1.15979520,0.62848675,0.40192955
-2.17008504,2.50513455,0.20171902,0.33690163,0.82962870,0.20159108,0.04753037,1.12377033,0.60570766,0.38925627
-2.16408204,2.44357741,0.20163910,0.33139931,0.81096547,0.19592788,0.04618535,1.09179336,0.58463401,0.37779017
-2.15807904,2.39203585,0.20215017,0.32769972,0.79632637,0.19093755,0.04509273,1.06409176,0.56541172,0.36763219
-2.15207604,2.35076686,0.20323896,0.32578284,0.78575912,0.18665672,0.04426591,1.04080770,0.54813848,0.35885718
-2.14607304,2.31981330,0.20487349,0.32559438,0.77921764,0.18310438,0.04371371,1.02199942,0.53286343,0.35151230
-2.14007004,2.29901565,0.20700463,0.32704963,0.77656832,0.18028223,0.04344055,1.00764607,0.51958875,0.34561672
-2.13406703,2.28803157,0.20956832,0.33003843,0.77759936,0.17817565,0.04344656,0.99765544,0.50827307,0.34116252
-2.12806403,2.28636204,0.21248848,0.33443092,0.78203256,0.17675543,0.04372798,0.99187424,0.49883654,0.33811669
-2.12206103,2.29338230,0.21568028,0.34008376,0.78953694,0.17597995,0.04427744,0.99010009,0.49116707,0.33642413
-2.11605803,2.30837566,0.21905378,0.34684650,0.79974353,0.17579779,0.04508436,0.99209434,0.48512741,0.33601138
-2.11005503,2.33056823,0.22251762,0.35456776,0.81226047,0.17615049,0.04613533,0.99759504,0.48056267,0.33679076
-2.10405203,2.35916239,0.22598256,0.36310099,0.82668773,0.17697547,0.04741445,1.00632903,0.47730774,0.33866477
-2.09804902,2.39336718,0.22936480,0.37230932,0.84263080,0.17820873,0.04890368,1.01802249,0.47519423,0.34153040
-2.09204602,2.43242379,0.23258875,0.38206943,0.85971263,0.17978739,0.05058303,1.03240925,0.47405662,0.34528305
-2.08604302,2.47562485,0.23558923,0.39227417,0.87758333,0.18165173,0.05243085,1.04923636,0.47373716,0.34981995
-2.08004002,2.52232673,0.23831300,0.40283377,0.89592741,0.18374687,0.05442388,1.06826667,0.47408947,0.35504272
-2.07403702,2.57195410,0.24071945,0.41367571,0.91446807,0.18602376,0.05653741,1.08927833,0.47498064,0.36085914
-2.06803402,2.62399714,0.24278061,0.42474310,0.93296873,0.18843966,0.05874529,1.11206138,0.47629188,0.36718393
-2.06203102,2.67800174,0.24448039,0.43599196,0.95123180,0.19095799,0.06101999,1.13641183,0.47791778,0.37393859
-2.05602801,2.73355386,0.24581316,0.44738729,0.96909496,0.19354768,0.06333265,1.16212380,0.47976441,0.38105042
-2.05002501,2.79025940,0.24678193,0.45889840,0.98642539,0.19618203,0.06565312,1.18898038,0.48174653,0.38845080
-2.04402201,2.84772137,0.24739597,0.47049379,1.00311241,0.19883723,0.06795015,1.21674418,0.48378424,0.39607285
-2.03801901,2.90551625,0.24766842,0.48213583,1.01905923,0.20149069,0.07019154,1.24514829,0.48579945,0.40384894
-2.03201601,2.96317160,0.24761373,0.49377573,1.03417440,0.20411923,0.07234447,1.27388862,0.48771245,0.41170794
-2.02601301,3.02014681,0.24724534,0.50534907,1.04836360,0.20669744,0.07437586,1.30261835,0.48943908,0.41957279
-2.02001001,3.07581876,0.24657363,0.51677229,1.06152250,0.20919615,0.07625291,1.33094517,0.49088862,0.42735840
-2.01400700,3.12947385,0.24560428,0.52794040,1.07353119,0.21158133,0.07794365,1.35843180,0.49196274,0.43497022
-2.00800400,3.18030755,0.24433721,0.53872614,1.08425060,0.21381338,0.07941762,1.38460003,0.49255563,0.44230364
-2.00200100,3.22743187,0.24276608,0.54898071,1.09352140,0.21584697,0.08064662,1.40893836,0.49255530,0.44924432
-1.99599800,3.26989107,0.24087837,0.55853618,1.10116541,0.21763145,0.08160545,1.43091307,0.49184615,0.45566948
-1.98999500,3.30668502,0.23865617,0.56720949,1.10698960,0.21911185,0.08227267,1.44998224,0.49031257,0.46145022
