energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.21460730,2.42789011,0.12276112,1.10673694,0.26772434,1.08267116,0.01598213,0.06326763,0.01842067,0.13528805
-3.20860430,2.38086994,0.11683701,1.07983566,0.25435853,1.07283745,0.01561797,0.06168920,0.01813854,0.13166754
-3.20260130,2.34337854,0.11149156,1.05603558,0.24261960,1.06874139,0.01531953,0.06008795,0.01790435,0.12855215
-3.19659830,2.31548102,0.10676792,1.03533253,0.23254748,1.07038460,0.01509158,0.05846613,0.01772342,0.12594843
-3.19059530,2.29709175,0.10269357,1.01770946,0.22414570,1.07764061,0.01493657,0.05682803,0.01760025,0.12385868
-3.18459230,2.28798667,0.09928096,1.00313773,0.21738409,1.09026548,0.01485469,0.05518017,0.01753837,0.12228165
-3.17858929,2.28781816,0.09652860,0.99157809,0.21220204,1.10791124,0.01484387,0.05353143,0.01754031,0.12121319
-3.17258629,2.29613134,0.09442228,0.98298099,0.20851217,1.13014178,0.01489994,0.05189299,0.01760746,0.12064692
-3.16658329,2.31238113,0.09293656,0.97728618,0.20620431,1.15645019,0.01501676,0.05027821,0.01774004,0.12057463
-3.16058029,2.33594911,0.09203632,0.97442158,0.20514960,1.18627705,0.01518645,0.04870229,0.01793703,0.12098669
-3.15457729,2.36615973,0.09167842,0.97430136,0.20520455,1.21902887,0.01539964,0.04718194,0.01819613,0.12187210
-3.14857429,2.40229541,0.09181333,0.97682356,0.20621505,1.25409618,0.01564577,0.04573490,0.01851371,0.12321850
-3.14257129,2.44361028,0.09238665,0.98186723,0.20802025,1.29087065,0.01591343,0.04437937,0.01888489,0.12501197
-3.13656828,2.48934258,0.09334069,0.98928957,0.21045623,1.32876098,0.01619067,0.04313348,0.01930350,0.12723671
-3.13056528,2.53872575,0.09461584,0.99892328,0.21335943,1.36720711,0.01646538,0.04201473,0.01976226,0.12987459
-3.12456228,2.59099860,0.09615187,1.01057440,0.21656995,1.40569267,0.01672567,0.04103944,0.02025285,0.13290477
-3.11855928,2.64541468,0.09788910,1.02402113,0.21993453,1.44375553,0.01696017,0.04022231,0.02076612,0.13630320
-3.11255628,2.70125136,0.09976943,1.03901381,0.22330931,1.48099639,0.01715845,0.03957603,0.02129230,0.14004238
-3.10655328,2.75781890,0.10173729,1.05527624,0.22656241,1.51708557,0.01731125,0.03911101,0.02182128,0.14409111
-3.10055028,2.81446982,0.10374041,1.07250870,0.22957617,1.55176802,0.01741081,0.03883523,0.02234286,0.14841450
-3.09454727,2.87060867,0.10573049,1.09039256,0.23224914,1.58486672,0.01745107,0.03875419,0.02284709,0.15297420
-3.08854427,2.92570244,0.10766379,1.10859649,0.23449776,1.61628453,0.01742786,0.03887103,0.02332457,0.15772882
-3.08254127,2.97929129,0.10950150,1.12678420,0.23625769,1.64600469,0.01733898,0.03918665,0.02376678,0.16263464
-3.07653827,3.03099946,0.11121014,1.14462341,0.23748478,1.67409001,0.01718429,0.03970007,0.02416631,0.16764650
-3.07053527,3.08054595,0.11276171,1.16179561,0.23815558,1.70068071,0.01696564,0.04040867,0.02451718,0.17271888
-3.06453227,3.12775425,0.11413387,1.17800639,0.23826745,1.72599110,0.01668682,0.04130863,0.02481501,0.17780712
-3.05852926,3.17256064,0.11530992,1.19299564,0.23783822,1.75030483,0.01635336,0.04239526,0.02505716,0.18286870
-3.05252626,3.21502023,0.11627873,1.20654714,0.23690523,1.77396883,0.01597239,0.04366333,0.02524281,0.18786447
-3.04652326,3.25530998,0.11703459,1.21849707,0.23552410,1.79738580,0.01555232,0.04510735,0.02537301,0.19275986
-3.04052026,3.29372819,0.11757697,1.22874091,0.23376679,1.82100523,0.01510256,0.04672176,0.02545052,0.19752582
-3.03451726,3.33068981,0.11791024,1.23723820,0.23171943,1.84531294,0.01463322,0.04850099,0.02547978,0.20213965
-3.02851426,3.36671738,0.11804328,1.24401498,0.22947955,1.87081929,0.01415471,0.05043946,0.02546661,0.20658540
-3.02251126,3.40242746,0.11798915,1.24916362,0.22715319,1.89804610,0.01367750,0.05253133,0.02541800,0.21085402
-3.01650825,3.43851284,0.11776462,1.25283991,0.22485154,1.92751272,0.01321170,0.05477031,0.02534176,0.21494317
-3.01050525,3.47572099,0.11738976,1.25525766,0.22268762,1.95972147,0.01276682,0.05714920,0.02524623,0.21885665
-3.00450225,3.51482959,0.11688750,1.25668094,0.22077275,1.99514295,0.01235152,0.05965946,0.02513987,0.22260355
-2.99849925,3.55662017,0.11628315,1.25741435,0.21921321,2.03420186,0.01197338,0.06229067,0.02503096,0.22619711
-2.99249625,3.60185104,0.11560403,1.25779194,0.21810694,2.07726378,0.01163876,0.06503009,0.02492724,0.22965345
-2.98649325,3.65123089,0.11487896,1.25816518,0.21754068,2.12462348,0.01135274,0.06786211,0.02483565,0.23299017
-2.98049025,3.70539425,0.11413790,1.25889079,0.21758734,2.17649542,0.01111906,0.07076791,0.02476208,0.23622492
-2.97448724,3.76488009,0.11341150,1.26031895,0.21830397,2.23300669,0.01094025,0.07372521,0.02471120,0.23937411
-2.96848424,3.83011460,0.11273067,1.26278247,0.21973023,2.29419284,0.01081763,0.07670818,0.02468638,0.24245171
-2.96248124,3.90139873,0.11212617,1.26658747,0.22188746,2.35999666,0.01075161,0.07968755,0.02468970,0.24546832
-2.95647824,3.97890101,0.11162816,1.27200577,0.22477837,2.43026987,0.01074176,0.08263093,0.02472194,0.24843054
-2.95047524,4.06265551,0.11126574,1.27926943,0.22838740,2.50477742,0.01078718,0.08550335,0.02478281,0.25134055
-2.94447224,4.15256472,0.11106644,1.28856719,0.23268163,2.58320415,0.01088668,0.08826802,0.02487107,0.25419606
-2.93846923,4.24840639,0.11105573,1.30004288,0.23761225,2.66516296,0.01103906,0.09088722,0.02498483,0.25699051
-2.93246623,4.34984350,0.11125647,1.31379555,0.24311646,2.75020410,0.01124336,0.09332339,0.02512181,0.25971352
-2.92646323,4.45643613,0.11168834,1.32988070,0.24911985,2.83782462,0.01149910,0.09554030,0.02527964,0.26235144
-2.92046023,4.56765382,0.11236731,1.34831241,0.25553886,2.92747739,0.01180637,0.09750421,0.02545616,0.26488805
-2.91445723,4.68288732,0.11330506,1.36906581,0.26228354,3.01857913,0.01216605,0.09918502,0.02564964,0.26730527
-2.90845423,4.80145858,0.11450847,1.39207928,0.26926018,3.11051675,0.01257972,0.10055736,0.02585905,0.26958378
-2.90245123,4.92262820,0.11597918,1.41725619,0.27637401,3.20265194,0.01304972,0.10160146,0.02608416,0.27170357
-2.89644822,5.04559987,0.11771317,1.44446581,0.28353148,3.29432385,0.01357897,0.10230388,0.02632565,0.27364428
-2.89044522,5.16952171,0.11970051,1.47354320,0.29064247,3.38484994,0.01417081,0.10265790,0.02658510,0.27538544
-2.88444222,5.29348498,0.12192524,1.50428816,0.29762191,3.47352557,0.01482869,0.10266375,0.02686486,0.27690646
-2.87843922,5.41652071,0.12436532,1.53646339,0.30439122,3.55962277,0.01555586,0.10232846,0.02716795,0.27818646
-2.87243622,5.53759555,0.12699289,1.56979221,0.31087910,3.64238899,0.01635500,0.10166549,0.02749774,0.27920411
-2.86643322,5.65560789,0.12977457,1.60395626,0.31702212,3.72104658,0.01722784,0.10069410,0.02785771,0.27993722
-2.86043022,5.76938592,0.13267202,1.63859362,0.32276470,3.79479388,0.01817472,0.09943852,0.02825108,0.28036250
-2.85442721,5.87768869,0.13564264,1.67329806,0.32805893,3.86280851,0.01919426,0.09792693,0.02868049,0.28045537
-2.84842421,5.97921178,0.13864042,1.70761986,0.33286400,3.92425361,0.02028303,0.09619041,0.02914763,0.28018984
-2.84242121,6.07259818,0.14161697,1.74106859,0.33714545,3.97828726,0.02143527,0.09426183,0.02965293,0.27953865
-2.83641821,6.15645519,0.14452257,1.77311836,0.34087434,4.02407518,0.02264276,0.09217474,0.03019538,0.27847368
-2.83041521,6.22937741,0.14730734,1.80321558,0.34402633,4.06080664,0.02389475,0.08996245,0.03077227,0.27696651
-2.82441221,6.28997547,0.14992245,1.83078931,0.34658082,4.08771312,0.02517806,0.08765714,0.03137919,0.27498932
-2.81840920,6.33690971,0.15232131,1.85526401,0.34852024,4.10408889,0.02647727,0.08528929,0.03201003,0.27251595
-2.81240620,6.36892763,0.15446067,1.87607431,0.34982944,4.10931278,0.02777504,0.08288715,0.03265709,0.26952314
-2.80640320,6.38490342,0.15630175,1.89268128,0.35049535,4.10287000,0.02905262,0.08047663,0.03331140,0.26599188
-2.80040020,6.38387794,0.15781119,1.90458956,0.35050690,4.08437288,0.03029034,0.07808123,0.03396297,0.26190875
-2.79439720,6.36509691,0.15896192,1.91136449,0.34985516,4.05357946,0.03146833,0.07572227,0.03460125,0.25726725
-2.78839420,6.32804569,0.15973388,1.91264859,0.34853376,4.01040879,0.03256721,0.07341920,0.03521557,0.25206894
-2.78239120,6.27247856,0.16011462,1.90817645,0.34653953,3.95495220,0.03356886,0.07119012,0.03579568,0.24632438
-2.77638819,6.19844103,0.16009974,1.89778736,0.34387337,3.88747965,0.03445716,0.06905228,0.03633218,0.24005381
-2.77038519,6.10628395,0.15969318,1.88143504,0.34054118,3.80844086,0.03521876,0.06702264,0.03681704,0.23328745
-2.76438219,5.99666839,0.15890737,1.85919388,0.33655499,3.71846097,0.03584369,0.06511837,0.03724399,0.22606551
-2.75837919,5.87056113,0.15776329,1.83126150,0.33193401,3.61833088,0.03632600,0.06335730,0.03760889,0.21843781
-2.75237619,5.72922058,0.15629025,1.79795731,0.32670564,3.50899246,0.03666418,0.06175817,0.03790992,0.21046304
-2.74637319,5.57417369,0.15452568,1.75971720,0.32090639,3.39151940,0.03686150,0.06034084,0.03814777,0.20220773
-2.74037019,5.40718472,0.15251469,1.71708453,0.31458251,3.26709438,0.03692619,0.05912617,0.03832560,0.19374498
-2.73436718,5.23021709,0.15030951,1.67069782,0.30779048,3.13698337,0.03687143,0.05813581,0.03844901,0.18515290
-2.72836418,5.04538976,0.14796871,1.62127552,0.30059701,3.00250826,0.03671521,0.05739183,0.03852578,0.17651297
-2.72236118,4.85492980,0.14555641,1.56959865,0.29307883,2.86501866,0.03648002,0.05691603,0.03856560,0.16790834
-2.71635818,4.66112287,0.14314114,1.51649180,0.28532200,2.72586396,0.03619240,0.05672928,0.03857973,0.15942207
-2.71035518,4.46626342,0.14079473,1.46280331,0.27742089,2.58636656,0.03588232,0.05685064,0.03858053,0.15113544
-2.70435218,4.27260616,0.13859091,1.40938520,0.26947670,2.44779722,0.03558247,0.05729644,0.03858107,0.14312640
-2.69834917,4.08232046,0.13660386,1.35707365,0.26159568,2.31135306,0.03532751,0.05807934,0.03859463,0.13546813
-2.69234617,3.89744882,0.13490662,1.30667049,0.25388708,2.17813887,0.03515313,0.05920746,0.03863436,0.12822779
-2.68634317,3.71987065,0.13356944,1.25892625,0.24646077,2.04915209,0.03509518,0.06068354,0.03871282,0.12146553
-2.68034017,3.55127196,0.13265809,1.21452516,0.23942473,1.92527171,0.03518869,0.06250423,0.03884174,0.11523359
-2.67433717,3.39312170,0.13223217,1.17407242,0.23288247,1.80725099,0.03546699,0.06465963,0.03903171,0.10957580
-2.66833417,3.24665466,0.13234352,1.13808393,0.22693044,1.69571409,0.03596077,0.06713294,0.03929205,0.10452708
-2.66233117,3.11286120,0.13303465,1.10697851,0.22165552,1.59115614,0.03669727,0.06990041,0.03963069,0.10011330
-2.65632816,2.99248327,0.13433752,1.08107269,0.21713270,1.49394658,0.03769946,0.07293152,0.04005417,0.09635124
-2.65032516,2.88601643,0.13627233,1.06057799,0.21342305,1.40433517,0.03898539,0.07618938,0.04056761,0.09324869
-2.64432216,2.79371709,0.13884681,1.04560045,0.21057196,1.32246020,0.04056759,0.07963145,0.04117484,0.09080474
-2.63831916,2.71561432,0.14205561,1.03614242,0.20860789,1.24835845,0.04245265,0.08321039,0.04187845,0.08901010
-2.63231616,2.65152546,0.14588023,1.03210619,0.20754145,1.18197615,0.04464091,0.08687515,0.04267990,0.08784763
-2.62631316,2.60107449,0.15028918,1.03329944,0.20736508,1.12318066,0.04712627,0.09057225,0.04357960,0.08729280
-2.62031016,2.56371272,0.15523860,1.03944208,0.20805315,1.07177220,0.04989618,0.09424705,0.04457701,0.08731434
-2.61430715,2.53874072,0.16067316,1.05017442,0.20956257,1.02749531,0.05293182,0.09784520,0.04567061,0.08787488
-2.60830415,2.52533095,0.16652740,1.06506633,0.21183396,0.99004973,0.05620835,0.10131403,0.04685795,0.08893163
-2.60230115,2.52255063,0.17272725,1.08362720,0.21479318,0.95910037,0.05969537,0.10460385,0.04813556,0.09043713
-2.59629815,2.52938411,0.17919192,1.10531654,0.21835330,0.93428628,0.06335748,0.10766925,0.04949888,0.09234002
-2.59029515,2.54475457,0.18583585,1.12955495,0.22241692,0.91522849,0.06715500,0.11047013,0.05094213,0.09458582
-2.58429215,2.56754472,0.19257087,1.15573529,0.22687872,0.90153669,0.07104470,0.11297267,0.05245818,0.09711776
-2.57828914,2.59661611,0.19930836,1.18323387,0.23162825,0.89281489,0.07498070,0.11514997,0.05403841,0.09987761
-2.57228614,2.63082723,0.20596131,1.21142152,0.23655270,0.88866604,0.07891539,0.11698253,0.05567263,0.10280655
-2.56628314,2.66904995,0.21244639,1.23967422,0.24153981,0.88869577,0.08280031,0.11845845,0.05734896,0.10584597
-2.56028014,2.71018449,0.21868568,1.26738336,0.24648051,0.89251540,0.08658711,0.11957345,0.05905383,0.10893834
-2.55427714,2.75317279,0.22460820,1.29396525,0.25127155,0.89974437,0.09022841,0.12033056,0.06077206,0.11202801
-2.54827414,2.79701027,0.23015118,1.31886986,0.25581769,0.91001210,0.09367870,0.12073973,0.06248699,0.11506199
-2.54227114,2.84075599,0.23526087,1.34158871,0.26003369,0.92295955,0.09689502,0.12081712,0.06418071,0.11799064
-2.53626813,2.88354111,0.23989310,1.36166167,0.26384584,0.93824039,0.09983772,0.12058437,0.06583442,0.12076837
-2.53026513,2.92457581,0.24401335,1.37868277,0.26719300,0.95552192,0.10247097,0.12006767,0.06742884,0.12335418
-2.52426213,2.96315443,0.24759652,1.39230478,0.27002735,0.97448569,0.10476327,0.11929682,0.06894474,0.12571214
-2.51825913,2.99865903,0.25062639,1.40224269,0.27231450,0.99482787,0.10668783,0.11830422,0.07036346,0.12781178
-2.51225613,3.03056114,0.25309473,1.40827598,0.27403328,1.01625925,0.10822280,0.11712385,0.07166757,0.12962832
-2.50625313,3.05842191,0.25500024,1.41024976,0.27517506,1.03850498,0.10935145,0.11579036,0.07284141,0.13114281
-2.50025013,3.08189045,0.25634732,1.40807465,0.27574277,1.06130384,0.11006226,0.11433809,0.07387171,0.13234212
-2.49424712,3.10070059,0.25714473,1.40172566,0.27574949,1.08440711,0.11034885,0.11280033,0.07474809,0.13321883
-2.48824412,3.11466592,0.25740428,1.39123995,0.27521698,1.10757710,0.11020998,0.11120852,0.07546344,0.13377095
-2.48224112,3.12367350,0.25713959,1.37671355,0.27417386,1.13058519,0.10964932,0.10959168,0.07601425,0.13400152
-2.47623812,3.12767601,0.25636499,1.35829716,0.27265385,1.15320969,0.10867525,0.10797588,0.07640072,0.13391814
-2.47023512,3.12668301,0.25509460,1.33619112,0.27069389,1.17523342,0.10730063,0.10638382,0.07662670,0.13353238
-2.46423212,3.12075120,0.25334170,1.31063961,0.26833238,1.19644122,0.10554243,0.10483453,0.07669950,0.13285906
-2.45822911,3.10997425,0.25111838,1.28192421,0.26560751,1.21661771,0.10342140,0.10334319,0.07662949,0.13191553
-2.45222611,3.09447259,0.24843545,1.25035700,0.26255580,1.23554523,0.10096167,0.10192096,0.07642955,0.13072089
-2.44622311,3.07438347,0.24530273,1.21627336,0.25921084,1.25300250,0.09819030,0.10057497,0.07611437,0.12929524
-2.44022011,3.04985190,0.24172958,1.18002455,0.25560234,1.26876399,0.09513686,0.09930832,0.07569970,0.12765887
-2.43421711,3.02102293,0.23772566,1.14197051,0.25175547,1.28260025,0.09183289,0.09812021,0.07520144,0.12583160
-2.42821411,2.98803555,0.23330198,1.10247278,0.24769049,1.29427949,0.08831147,0.09700610,0.07463484,0.12383215
-2.42221111,2.95101878,0.22847202,1.06188797,0.24342280,1.30357031,0.08460669,0.09595797,0.07401364,0.12167763
-2.41620810,2.91009016,0.22325299,1.02056191,0.23896317,1.31024580,0.08075315,0.09496460,0.07334939,0.11938316
-2.41020510,2.86535671,0.21766701,0.97882462,0.23431842,1.31408879,0.07678549,0.09401203,0.07265079,0.11696168
-2.40420210,2.81691853,0.21174229,0.93698624,0.22949221,1.31489831,0.07273793,0.09308402,0.07192332,0.11442383
-2.39819910,2.76487474,0.20551414,0.89533409,0.22448623,1.31249680,0.06864383,0.09216266,0.07116900,0.11177813
-2.39219610,2.70933160,0.19902569,0.85413085,0.21930132,1.30673794,0.06453534,0.09122903,0.07038636,0.10903116
-2.38619310,2.65041215,0.19232844,0.81361377,0.21393893,1.29751463,0.06044300,0.09026399,0.06957072,0.10618798
-2.38019010,2.58826703,0.18548233,0.77399507,0.20840240,1.28476668,0.05639553,0.08924905,0.06871450,0.10325268
-2.37418709,2.52308557,0.17855555,0.73546319,0.20269831,1.26848786,0.05241953,0.08816726,0.06780795,0.10022893
-2.36818409,2.45510650,0.17162389,0.69818489,0.19683763,1.24873168,0.04853936,0.08700423,0.06683980,0.09712063
-2.36218109,2.38462765,0.16476973,0.66230795,0.19083673,1.22561573,0.04477704,0.08574910,0.06579817,0.09393262
-2.35617809,2.31201366,0.15808062,0.62796427,0.18471805,1.19932404,0.04115216,0.08439552,0.06467146,0.09067129
-2.35017509,2.23770146,0.15164761,0.59527318,0.17851051,1.17010730,0.03768191,0.08294265,0.06344928,0.08734513
-2.34417209,2.16220270,0.14556319,0.56434476,0.17224957,1.13828084,0.03438114,0.08139596,0.06212327,0.08396528
-2.33816908,2.08610322,0.13991911,0.53528295,0.16597687,1.10422027,0.03126246,0.07976805,0.06068791,0.08054583
-2.33216608,2.01005905,0.13480408,0.50818836,0.15973960,1.06835495,0.02833636,0.07807918,0.05914107,0.07710407
-2.32616308,1.93478939,0.13030138,0.48316055,0.15358940,1.03115958,0.02561140,0.07635774,0.05748454,0.07366053
-2.32016008,1.86106665,0.12648662,0.46029984,0.14758108,0.99314406,0.02309439,0.07464040,0.05572419,0.07023892
-2.31415708,1.78970394,0.12342560,0.43970842,0.14177104,0.95484232,0.02079060,0.07297210,0.05387009,0.06686583
-2.30815408,1.72154070,0.12117248,0.42149089,0.13621554,0.91680029,0.01870396,0.07140570,0.05193631,0.06357036
-2.30215108,1.65742697,0.11976826,0.40575417,0.13096887,0.87956383,0.01683727,0.07000146,0.04994061,0.06038360
-2.29614807,1.59820685,0.11923968,0.39260680,0.12608160,0.84366678,0.01519238,0.06882617,0.04790395,0.05733797
-2.29014507,1.54470197,0.11959856,0.38215757,0.12159881,0.80961986,0.01377039,0.06795203,0.04584984,0.05446655
-2.28414207,1.49769525,0.12084166,0.37451375,0.11755860,0.77790059,0.01257175,0.06745529,0.04380360,0.05180230
-2.27813907,1.45791551,0.12295098,0.36977865,0.11399077,0.74894463,0.01159642,0.06741462,0.04179163,0.04937726
-2.27213607,1.42602323,0.12589463,0.36804873,0.11091591,0.72313869,0.01084387,0.06790926,0.03984054,0.04722178
-2.26613307,1.40259754,0.12962803,0.36941026,0.10834466,0.70081513,0.01031315,0.06901695,0.03797640,0.04536372
-2.26013007,1.38812464,0.13409559,0.37393545,0.10627756,0.68224814,0.01000281,0.07081179,0.03622395,0.04382772
-2.25412706,1.38298757,0.13923265,0.38167821,0.10470504,0.66765155,0.00991088,0.07336182,0.03460595,0.04263452
-2.24812406,1.38745726,0.14496768,0.39266956,0.10360794,0.65717795,0.01003472,0.07672669,0.03314255,0.04180034
-2.24212106,1.40168474,0.15122459,0.40691268,0.10295819,0.65091907,0.01037086,0.08095524,0.03185084,0.04133632
-2.23611806,1.42569464,0.15792507,0.42437796,0.10271989,0.64890712,0.01091487,0.08608317,0.03074444,0.04124811
-2.23011506,1.45937978,0.16499084,0.44499795,0.10285048,0.65111684,0.01166108,0.09213085,0.02983320,0.04153547
-2.22411206,1.50249713,0.17234584,0.46866263,0.10330211,0.65746825,0.01260250,0.09910140,0.02912314,0.04219205
-2.21810905,1.55466536,0.17991803,0.49521519,0.10402312,0.66782976,0.01373056,0.10697903,0.02861630,0.04320528
-2.21210605,1.61536423,0.18764102,0.52444863,0.10495944,0.68202172,0.01503505,0.11572792,0.02831085,0.04455635
-2.20610305,1.68393636,0.19545528,0.55610346,0.10605610,0.69982031,0.01650399,0.12529149,0.02820126,0.04622041
-2.20010005,1.75959178,0.20330899,0.58986693,0.10725856,0.72096181,0.01812365,0.13559240,0.02827848,0.04816682
-2.19409705,1.84141570,0.21115849,0.62537392,0.10851394,0.74514724,0.01987865,0.14653309,0.02853031,0.05035964
-2.18809405,1.92838003,0.21896838,0.66220988,0.10977220,0.77204755,0.02175207,0.15799718,0.02894176,0.05275825
-2.18209105,2.01935863,0.22671120,0.69991583,0.11098710,0.80130923,0.02372575,0.16985145,0.02949550,0.05531812
-2.17608804,2.11314672,0.23436687,0.73799558,0.11211704,0.83256048,0.02578060,0.18194867,0.03017235,0.05799176
-2.17008504,2.20848392,0.24192178,0.77592507,0.11312577,0.86541791,0.02789707,0.19413099,0.03095179,0.06072972
-2.16408204,2.30408065,0.24936767,0.81316356,0.11398291,0.89949353,0.03005557,0.20623393,0.03181249,0.06348180
-2.15807904,2.39864710,0.25670039,0.84916638,0.11466442,0.93440204,0.03223705,0.21809079,0.03273289,0.06619824
-2.15207604,2.49092373,0.26391841,0.88339878,0.11515280,0.96976804,0.03442346,0.22953735,0.03369169,0.06883097
-2.14607304,2.57971209,0.27102139,0.91535026,0.11543732,1.00523297,0.03659830,0.24041656,0.03466837,0.07133484
-2.14007004,2.66390454,0.27800863,0.94454874,0.11551398,1.04046148,0.03874702,0.25058318,0.03564362,0.07366874
-2.13406703,2.74251149,0.28487758,0.97057393,0.11538536,1.07514676,0.04085742,0.25990799,0.03659973,0.07579663
-2.12806403,2.81468461,0.29162240,0.99306916,0.11506039,1.10901478,0.04291985,0.26828149,0.03752090,0.07768841
-2.12206103,2.87973497,0.29823264,1.01175108,0.11455383,1.14182697,0.04492730,0.27561677,0.03839343,0.07932048
-2.11605803,2.93714481,0.30469206,1.02641673,0.11388573,1.17338135,0.04687535,0.28185160,0.03920584,0.08067619
-2.11005503,2.98657258,0.31097765,1.03694757,0.11308056,1.20351196,0.04876194,0.28694935,0.03994888,0.08174589
-2.10405203,3.02785070,0.31705891,1.04331024,0.11216633,1.23208665,0.05058699,0.29089903,0.04061545,0.08252679
-2.09804902,3.06097647,0.32289747,1.04555406,0.11117344,1.25900357,0.05235186,0.29371410,0.04120042,0.08302256
-2.09204602,3.08609650,0.32844698,1.04380545,0.11013350,1.28418638,0.05405869,0.29543044,0.04170036,0.08324259
-2.08604302,3.10348585,0.33365355,1.03825951,0.10907805,1.30757883,0.05570975,0.29610337,0.04211327,0.08320121
-2.08004002,3.11352321,0.33845651,1.02916950,0.10803716,1.32913901,0.05730659,0.29580405,0.04243821,0.08291662
-2.07403702,3.11666367,0.34278972,1.01683449,0.10703825,1.34883379,0.05884936,0.29461537,0.04267498,0.08240979
-2.06803402,3.11341082,0.34658337,1.00158631,0.10610478,1.36663395,0.06033611,0.29262764,0.04282381,0.08170339
-2.06203102,3.10429004,0.34976628,0.98377621,0.10525530,1.38251036,0.06176222,0.28993428,0.04288502,0.08082061
-2.05602801,3.08982444,0.35226861,0.96376212,0.10450263,1.39643166,0.06311998,0.28662782,0.04285885,0.07978427
-2.05002501,3.07051499,0.35402498,0.94189715,0.10385333,1.40836352,0.06439836,0.28279635,0.04274530,0.07861590
-2.04402201,3.04682577,0.35497787,0.91851984,0.10330753,1.41826973,0.06558305,0.27852067,0.04254403,0.07733516
-2.03801901,3.01917507,0.35508125,0.89394661,0.10285912,1.42611490,0.06665662,0.27387223,0.04225443,0.07595936
-2.03201601,2.98793258,0.35430409,0.86846656,0.10249632,1.43186877,0.06759900,0.26891200,0.04187567,0.07450332
-2.02601301,2.95342234,0.35263388,0.84233880,0.10220257,1.43551161,0.06838816,0.26369018,0.04140694,0.07297941
-2.02001001,2.91593085,0.35007971,0.81579209,0.10195778,1.43704046,0.06900090,0.25824686,0.04084761,0.07139775
-2.01400700,2.87571934,0.34667493,0.78902666,0.10173985,1.43647562,0.06941390,0.25261340,0.04019757,0.06976670
-2.00800400,2.83303892,0.34247901,0.76221763,0.10152631,1.43386680,0.06960477,0.24681443,0.03945743,0.06809339
-2.00200100,2.78814708,0.33757870,0.73551976,0.10129619,1.42929863,0.06955314,0.24087030,0.03862886,0.06638434
-1.99599800,2.74132411,0.33208814,0.70907283,0.10103170,1.42289473,0.06924183,0.23479979,0.03771479,0.06464621
-1.98999500,2.69288792,0.32614788,0.68300725,0.10071996,1.41482021,0.06865778,0.22862279,0.03671959,0.06288638
-1.98399200,2.64320590,0.31992283,0.65744920,0.10035440,1.40528215,0.06779301,0.22236279,0.03564916,0.06111354
-1.97798899,2.59270277,0.31359902,0.63252502,0.09993586,1.39452788,0.06664530,0.21604906,0.03451102,0.05933812
-1.97198599,2.54186369,0.30737936,0.60836445,0.09947337,1.38284104,0.06521865,0.20971815,0.03331418,0.05757259
-1.96598299,2.49123200,0.30147825,0.58510230,0.09898434,1.37053560,0.06352362,0.20341486,0.03206904,0.05583155
-1.95997999,2.44140182,0.29611548,0.56287870,0.09849432,1.35794781,0.06157725,0.19719239,0.03078713,0.05413161
-1.95397699,2.39300543,0.29150934,0.54183769,0.09803632,1.34542668,0.05940288,0.19111176,0.02948083,0.05249113
-1.94797399,2.34669648,0.28786941,0.52212437,0.09764952,1.33332319,0.05702969,0.18524053,0.02816301,0.05092975
-1.94197099,2.30312948,0.28538899,0.50388082,0.09737767,1.32197891,0.05449200,0.17965085,0.02684666,0.04946774
-1.93596798,2.26293714,0.28423784,0.48724110,0.09726704,1.31171433,0.05182845,0.17441701,0.02554448,0.04812530
-1.92996498,2.22670647,0.28455514,0.47232563,0.09736422,1.30281761,0.04908105,0.16961258,0.02426848,0.04692173
-1.92396198,2.19495523,0.28644331,0.45923546,0.09771366,1.29553421,0.04629409,0.16530745,0.02302963,0.04587461
-1.91795898,2.16810988,0.28996265,0.44804675,0.09835532,1.29005783,0.04351309,0.16156470,0.02183758,0.04499902
-1.91195598,2.14648643,0.29512743,0.43880584,0.09932239,1.28652314,0.04078370,0.15843783,0.02070034,0.04430676
-1.90595298,2.13027512,0.30190329,0.43152531,0.10063920,1.28500060,0.03815064,0.15596819,0.01962417,0.04380577
-1.89994997,2.11952992,0.31020645,0.42618130,0.10231958,1.28549368,0.03565673,0.15418292,0.01861343,0.04349964
-1.89394697,2.11416337,0.31990459,0.42271219,0.10436562,1.28793852,0.03334202,0.15309360,0.01767064,0.04338734
-1.88794397,2.11394724,0.33081967,0.42101894,0.10676696,1.29220620,0.03124297,0.15269541,0.01679648,0.04346310
-1.88194097,2.11851889,0.34273248,0.42096686,0.10950068,1.29810751,0.02939186,0.15296710,0.01598997,0.04371655
-1.87593797,2.12739321,0.35538893,0.42238905,0.11253174,1.30540006,0.02781622,0.15387172,0.01524871,0.04413298
-1.86993497,2.13997959,0.36850784,0.42509101,0.11581406,1.31379750,0.02653840,0.15535787,0.01456908,0.04469390
-1.86393197,2.15560327,0.38179001,0.42885658,0.11929201,1.32298055,0.02557533,0.15736165,0.01394661,0.04537764
-1.85792896,2.17352991,0.39492812,0.43345453,0.12290253,1.33260939,0.02493828,0.15980904,0.01337625,0.04616012
-1.85192596,2.19299269,0.40761732,0.43864586,0.12657745,1.34233701,0.02463277,0.16261864,0.01285277,0.04701582
