energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.28064032,6.55918946,0.14777409,0.18049903,0.03202814,1.38683019,4.87992937,0.07484307,1.43123014
-3.27463732,6.10055015,0.13942448,0.17463043,0.03085607,1.30234189,4.50908703,0.07063239,1.34669056
-3.26863432,5.68146495,0.13104330,0.17067990,0.02969235,1.22675975,4.17004578,0.06666610,1.26791629
-3.26263132,5.30388591,0.12270801,0.16867170,0.02856004,1.16044171,3.86408892,0.06299932,1.19549948
-3.25662831,4.96904672,0.11449542,0.16859212,0.02748076,1.10357965,3.59194834,0.05967942,1.12991121
-3.25062531,4.67748148,0.10648023,0.17038956,0.02647417,1.05619914,3.35383128,0.05674539,1.07149567
-3.24462231,4.42905448,0.09873348,0.17397535,0.02555759,1.01816216,3.14945466,0.05422737,1.02046668
-3.23861931,4.22300065,0.09132109,0.17922544,0.02474558,0.98917327,2.97808638,0.05214635,0.97690690
-3.23261631,4.05797605,0.08430243,0.18598288,0.02404980,0.96878911,2.83859261,0.05051416,0.94076972
-3.22661331,3.93211793,0.07772918,0.19406123,0.02347878,0.95643151,2.72949032,0.04933352,0.91188416
-3.22061031,3.84311360,0.07164430,0.20324882,0.02303800,0.95140418,2.64900429,0.04859840,0.88996273
-3.21460730,3.78827719,0.06608137,0.21331379,0.02272992,0.95291258,2.59512751,0.04829442,0.87461223
-3.20860430,3.76463285,0.06106417,0.22400995,0.02255424,0.96008689,2.56568408,0.04839948,0.86534725
-3.20260130,3.76900288,0.05660654,0.23508321,0.02250820,0.97200740,2.55839322,0.04888439,0.86160617
-3.19659830,3.79809863,0.05271258,0.24627849,0.02258699,0.98773160,2.57093312,0.04971377,0.86276916
-3.19059530,3.84861169,0.04937714,0.25734690,0.02278422,1.00632235,2.60100282,0.05084690,0.86817758
-3.18459230,3.91730287,0.04658647,0.26805285,0.02309246,1.02687589,2.64638054,0.05223872,0.87715431
-3.17858929,4.00108575,0.04431921,0.27818101,0.02350370,1.04854889,2.70497666,0.05384085,0.88902413
-3.17258629,4.09710221,0.04254743,0.28754268,0.02400995,1.07058333,2.77487933,0.05560271,0.90313356
-3.16658329,4.20278682,0.04123781,0.29598129,0.02460371,1.09232826,2.85439131,0.05747260,0.91886933
-3.16058029,4.31591777,0.04035296,0.30337695,0.02527837,1.11325743,2.94205642,0.05939882,0.93567487
-3.15457729,4.43465234,0.03985265,0.30964960,0.02602856,1.13298212,3.03667459,0.06133077,0.95306423
-3.14857429,4.55754535,0.03969511,0.31476080,0.02685044,1.15125832,3.13730491,0.06322004,0.97063288
-3.14257129,4.68355020,0.03983818,0.31871386,0.02774180,1.16798831,3.24325655,0.06502145,0.98806516
-3.13656828,4.81200266,0.04024047,0.32155251,0.02870209,1.18321619,3.35406822,0.06669396,1.00513816
-3.13056528,4.94258852,0.04086231,0.32335798,0.02973232,1.19711786,3.46947714,0.06820159,1.02172200
-3.12456228,5.07529734,0.04166661,0.32424469,0.03083489,1.20998581,3.58937949,0.06951415,1.03777676
-3.11855928,5.21036490,0.04261957,0.32435479,0.03201326,1.22220964,3.71378451,0.07060789,1.05334638
-3.11255628,5.34820789,0.04369124,0.32385181,0.03327163,1.23425316,3.84276495,0.07146598,1.06854989
-3.10655328,5.48935492,0.04485592,0.32291362,0.03461447,1.24662940,3.97640704,0.07207890,1.08357070
-3.10055028,5.63437775,0.04609246,0.32172526,0.03604614,1.25987472,4.11476287,0.07244454,1.09864451
-3.09454727,5.78382701,0.04738434,0.32047177,0.03757042,1.27452336,4.25780835,0.07256831,1.11404645
-3.08854427,5.93817627,0.04871978,0.31933151,0.03919011,1.29108373,4.40540945,0.07246290,1.13007826
-3.08254127,6.09777756,0.05009156,0.31847023,0.04090674,1.31001753,4.55729908,0.07214806,1.14705594
-3.07653827,6.26283110,0.05149695,0.31803611,0.04272026,1.33172269,4.71306611,0.07165005,1.16529852
-3.07053527,6.43337059,0.05293737,0.31815600,0.04462892,1.35652092,4.87215759,0.07100108,1.18511826
-3.06453227,6.60926471,0.05441820,0.31893305,0.04662920,1.38465022,5.03389410,0.07023857,1.20681257
-3.05852926,6.79023417,0.05594832,0.32044557,0.04871592,1.41626257,5.19749743,0.06940429,1.23065780
-3.05252626,6.97588265,0.05753980,0.32274735,0.05088233,1.45142662,5.36212891,0.06854347,1.25690477
-3.04652326,7.16573881,0.05920741,0.32586910,0.05312047,1.49013493,5.52693579,0.06770376,1.28577596
-3.04052026,7.35930599,0.06096822,0.32982102,0.05542143,1.53231510,5.69110272,0.06693420,1.31746403
-3.03451726,7.55611532,0.06284100,0.33459613,0.05777579,1.57784376,5.85390446,0.06628413,1.35213123
-3.02851426,7.75577771,0.06484575,0.34017416,0.06017399,1.62656248,6.01475621,0.06580215,1.38990938
-3.02251126,7.95803017,0.06700305,0.34652578,0.06260671,1.67829429,6.17325749,0.06553496,1.43089985
-3.01650825,8.16277210,0.06933343,0.35361669,0.06506525,1.73285959,6.32922611,0.06552631,1.47517308
-3.01050525,8.37008775,0.07185663,0.36141153,0.06754170,1.79009040,6.48271882,0.06581596,1.52276739
-3.00450225,8.58025184,0.07459085,0.36987714,0.07002915,1.84984168,6.63403655,0.06643865,1.57368661
-2.99849925,8.79371638,0.07755190,0.37898504,0.07252167,1.91199899,6.78371231,0.06742312,1.62789645
-2.99249625,9.01107796,0.08075234,0.38871303,0.07501420,1.97648160,6.93248143,0.06879123,1.68531954
-2.98649325,9.23302595,0.08420056,0.39904561,0.07750225,2.04324084,7.08123470,0.07055708,1.74582922
-2.98049025,9.46027356,0.08789986,0.40997335,0.07998153,2.11225331,7.23095579,0.07272632,1.80924236
-2.97448724,9.69347475,0.09184761,0.42149114,0.08244744,2.18350927,7.38264601,0.07529549,1.87531165
-2.96848424,9.93313108,0.09603435,0.43359541,0.08489444,2.25699670,7.53723964,0.07825154,1.94371773
-2.96248124,10.17949377,0.10044314,0.44628048,0.08731547,2.33268159,7.69551441,0.08157156,2.01406198
-2.95647824,10.43246638,0.10504893,0.45953425,0.08970128,2.41048586,7.85800185,0.08522260,2.08586050
-2.95047524,10.69151428,0.10981818,0.47333349,0.09203987,2.49026381,8.02490259,0.08916183,2.15853999
-2.94447224,10.95558683,0.11470875,0.48763898,0.09431600,2.57177884,8.19601170,0.09333690,2.23143624
-2.93846923,11.22305768,0.11966999,0.50239091,0.09651085,2.65468182,8.37065883,0.09768657,2.30379583
-2.93246623,11.49168844,0.12464316,0.51750480,0.09860188,2.73849271,8.54766725,0.10214163,2.37478150
-2.92646323,11.75861924,0.12956222,0.53286829,0.10056289,2.82258704,8.72533511,0.10662611,2.44348146
-2.92046023,12.02038911,0.13435485,0.54833906,0.10236431,2.90618841,8.90144129,0.11105880,2.50892294
-2.91445723,12.27298733,0.13894391,0.56374424,0.10397377,2.98836835,9.07327697,0.11535495,2.57008977
-2.90845423,12.51193541,0.14324908,0.57888133,0.10535680,3.06805409,9.23770265,0.11942824,2.62594376
-2.90245123,12.73239786,0.14718879,0.59352092,0.10647787,3.14404484,9.39122941,0.12319295,2.67544941
-2.89644822,12.92931828,0.15068241,0.60741108,0.10730149,3.21503642,9.53012158,0.12656610,2.71760112
-2.89044522,13.09757600,0.15365246,0.62028344,0.10779350,3.27965377,9.65051714,0.12946976,2.75145213
-2.88444222,13.23215720,0.15602691,0.63186081,0.10792240,3.33649039,9.74856099,0.13183326,2.77614400
-2.87843922,13.32833346,0.15774146,0.64186587,0.10766066,3.38415318,9.82054572,0.13359520,2.79093555
-2.87243622,13.38184049,0.15874167,0.65003092,0.10698601,3.42131104,9.86305383,0.13470531,2.79522999
-2.86643322,13.38904879,0.15898481,0.65610792,0.10588257,3.44674497,9.87309528,0.13512601,2.78859904
-2.86043022,13.34711916,0.15844148,0.65987857,0.10434182,3.45939754,9.84823429,0.13483356,2.77080292
-2.85442721,13.25413557,0.15709683,0.66116388,0.10236327,3.45841911,9.78669983,0.13381885,2.74180519
-2.84842421,13.10920950,0.15495127,0.65983273,0.09995497,3.44320878,9.68747490,0.13208766,2.70178158
-2.84242121,12.91255076,0.15202084,0.65580896,0.09713357,3.41344770,9.55036056,0.12966052,2.65112238
-2.83641821,12.66550149,0.14833690,0.64907662,0.09392423,3.36912314,9.37601202,0.12657205,2.59042789
-2.83041521,12.37053146,0.14394550,0.63968311,0.09036008,3.31054180,9.16594513,0.12286994,2.52049712
-2.82441221,12.03119497,0.13890617,0.62773996,0.08648151,3.23833162,8.92251333,0.11861336,2.44230992
-2.81840920,11.65205093,0.13329031,0.61342114,0.08233515,3.15343168,8.64885598,0.11387125,2.35700321
-2.81240620,11.23854979,0.12717921,0.59695906,0.07797267,3.05707069,8.34882071,0.10872017,2.26584221
-2.80640320,10.79689204,0.12066182,0.57863827,0.07344946,2.95073464,8.02686334,0.10324203,2.17018760
-2.80040020,10.33386447,0.11383229,0.55878722,0.06882315,2.83612528,7.68792972,0.09752181,2.07146013
-2.79439720,9.85666106,0.10678743,0.53776847,0.06415220,2.71511099,7.33732475,0.09164511,1.97110377
-2.78839420,9.37269558,0.09962415,0.51596766,0.05949445,2.58967234,6.98057383,0.08569597,1.87054897
-2.78239120,8.88941354,0.09243704,0.49378181,0.05490582,2.46184451,6.62328237,0.07975474,1.77117736
-2.77638819,8.41411009,0.08531608,0.47160744,0.05043909,2.33365911,6.27099852,0.07389624,1.67428901
-2.77038519,7.95376025,0.07834462,0.44982897,0.04614288,2.20708756,5.92908379,0.06818820,1.58107344
-2.76438219,7.51486666,0.07159772,0.42880783,0.04206084,2.08398835,5.60259544,0.06269003,1.49258528
-2.75837919,7.10332868,0.06514076,0.40887273,0.03823101,1.96605981,5.29618385,0.05745195,1.40972500
-2.75237619,6.72433562,0.05902852,0.39031134,0.03468543,1.85480018,5.01400672,0.05251446,1.33322531
-2.74637319,6.38228530,0.05330461,0.37336372,0.03144991,1.75147583,4.75966110,0.04790815,1.26364310
-2.74037019,6.08072778,0.04800126,0.35821746,0.02854402,1.65709836,4.53613352,0.04365388,1.20135691
-2.73436718,5.82233328,0.04313947,0.34500489,0.02598121,1.57241093,4.34576709,0.03976320,1.14656957
-2.72836418,5.60888207,0.03872957,0.33380194,0.02376902,1.49788350,4.19024440,0.03623900,1.09931534
-2.72236118,5.44127352,0.03477187,0.32462898,0.02190947,1.43371650,4.07058401,0.03307639,1.05947098
-2.71635818,5.31955127,0.03125773,0.31745312,0.02039944,1.37985225,3.98714857,0.03026370,1.02676996
-2.71035518,5.24294135,0.02817064,0.31219195,0.01923107,1.33599299,3.93966224,0.02778360,1.00081907
-2.70435218,5.20990015,0.02548749,0.30871855,0.01839223,1.30162431,3.92723545,0.02561417,0.98111651
-2.69834917,5.21816964,0.02317990,0.30686724,0.01786693,1.27604293,3.94839534,0.02373009,0.96707098
-2.69234617,5.26483793,0.02121548,0.30644018,0.01763572,1.25838743,4.00112073,0.02210372,0.95802087
-2.68634317,5.34640365,0.01955919,0.30721422,0.01767608,1.24767075,4.08288096,0.02070608,0.95325321
-2.68034017,5.45884355,0.01817446,0.30894803,0.01796277,1.24281336,4.19067849,0.01950779,0.95202180
-2.67433717,5.59768302,0.01702436,0.31138917,0.01846818,1.24267617,4.32109563,0.01847990,0.95356439
-2.66833417,5.75807016,0.01607256,0.31428090,0.01916268,1.24609215,4.47034605,0.01759451,0.95711843
-2.66233117,5.93485368,0.01528418,0.31736867,0.02001496,1.25189612,4.63433191,0.01682540,0.96193558
-2.65632816,6.12266567,0.01462647,0.32040604,0.02099241,1.25895203,4.80870757,0.01614843,0.96729461
-2.65032516,6.31600957,0.01406940,0.32316005,0.02206156,1.26617739,4.98895036,0.01554183,0.97251301
-2.64432216,6.50935378,0.01358603,0.32541586,0.02318853,1.27256439,5.17043882,0.01498646,0.97695704
-2.63831916,6.69723032,0.01315279,0.32698065,0.02433955,1.27719777,5.34853794,0.01446585,0.98005048
-2.63231616,6.87433788,0.01274963,0.32768681,0.02548150,1.27926910,5.51869054,0.01396626,0.98128200
-2.62631316,7.03564734,0.01235999,0.32739431,0.02658257,1.27808768,5.67651308,0.01347663,0.98021123
-2.62031016,7.17650734,0.01197079,0.32599229,0.02761282,1.27308796,5.81789345,0.01298842,0.97647353
-2.61430715,7.29274697,0.01157218,0.32339993,0.02854481,1.26383376,5.93908776,0.01249544,0.96978340
-2.60830415,7.38077174,0.01115735,0.31956661,0.02935426,1.25001931,6.03681253,0.01199369,0.95993653
-2.60230115,7.43764917,0.01072222,0.31447140,0.03002054,1.23146750,6.10832855,0.01148107,0.94681049
-2.59629815,7.46117984,0.01026510,0.30812190,0.03052715,1.20812540,6.15151247,0.01095716,0.93036384
-2.59029515,7.44995028,0.00978634,0.30055254,0.03086213,1.18005743,6.16491236,0.01042293,0.91063390
-2.58429215,7.40336445,0.00928792,0.29182246,0.03101825,1.14743650,6.14778423,0.00988050,0.88773283
-2.57828914,7.32165123,0.00877315,0.28201287,0.03099313,1.11053329,6.10010677,0.00933285,0.86184236
-2.57228614,7.20584661,0.00824626,0.27122414,0.03078916,1.06970415,6.02257284,0.00878359,0.83320700
-2.56628314,7.05775007,0.00771211,0.25957263,0.03041330,1.02537774,5.91655730,0.00823675,0.80212593
-2.56028014,6.87985609,0.00717589,0.24718731,0.02987665,0.97804105,5.78406158,0.00769649,0.76894373
-2.55427714,6.67526311,0.00664280,0.23420634,0.02919397,0.92822484,5.62763714,0.00716702,0.73404020
-2.54827414,6.44756300,0.00611794,0.22077359,0.02838305,0.87648899,5.45029053,0.00665232,0.69781950
-2.54227114,6.20071563,0.00560601,0.20703524,0.02746393,0.82340812,5.25537412,0.00615610,0.66069884
-2.53626813,5.93891364,0.00511128,0.19313654,0.02645812,0.76955772,5.04646714,0.00568163,0.62309732
-2.53026513,5.66644310,0.00463741,0.17921877,0.02538784,0.71550111,4.82725220,0.00523166,0.58542492
-2.52426213,5.38754595,0.00418743,0.16541650,0.02427512,0.66177761,4.60139267,0.00480839,0.54807229
-2.51825913,5.10629005,0.00376370,0.15185511,0.02314114,0.60889204,4.37241638,0.00441343,0.51140152
-2.51225613,4.82645218,0.00336793,0.13864882,0.02200550,0.55730578,4.14361027,0.00404777,0.47573822
-2.50625313,4.55141848,0.00300116,0.12589900,0.02088570,0.50742965,3.91793046,0.00371183,0.44136518
-2.50025013,4.28410614,0.00266385,0.11369301,0.01979664,0.45961853,3.69793103,0.00340544,0.40851771
-2.49424712,4.02690868,0.00235592,0.10210341,0.01875041,0.41416802,3.48571376,0.00312796,0.37738093
-2.48824412,3.78166602,0.00207682,0.09118773,0.01775610,0.37131280,3.28289998,0.00287830,0.34808880
-2.48224112,3.54965932,0.00182559,0.08098849,0.01681979,0.33122697,3.09062467,0.00265498,0.32072512
-2.47623812,3.33162938,0.00160096,0.07153378,0.01594473,0.29402592,2.90955138,0.00245626,0.29532605
-2.47023512,3.12781594,0.00140140,0.06283810,0.01513160,0.25976981,2.73990623,0.00228019,0.27188431
-2.46423212,2.93801489,0.00122523,0.05490352,0.01437884,0.22846832,2.58152762,0.00212472,0.25035448
-2.45822911,2.76164920,0.00107066,0.04772111,0.01368313,0.20008644,2.43392842,0.00198779,0.23065936
-2.45222611,2.59784928,0.00093582,0.04127255,0.01303988,0.17455100,2.29636651,0.00186740,0.21269684
-2.44622311,2.44553810,0.00081891,0.03553184,0.01244374,0.15175786,2.16791957,0.00176173,0.19634724
-2.44022011,2.30351692,0.00071814,0.03046713,0.01188915,0.13157919,2.04756033,0.00166917,0.18148052
-2.43421711,2.17054715,0.00063186,0.02604249,0.01137083,0.11387089,1.93422834,0.00158843,0.16796324
-2.42821411,2.04542522,0.00055852,0.02221970,0.01088422,0.09847973,1.82689536,0.00151861,0.15566499
-2.42221111,1.92704728,0.00049675,0.01895992,0.01042595,0.08525010,1.72462171,0.00145921,0.14446404
-2.41620810,1.81446189,0.00044536,0.01622523,0.00999410,0.07403016,1.62660170,0.00141021,0.13425206
-2.41020510,1.70690933,0.00040333,0.01397999,0.00958849,0.06467727,1.53219721,0.00137208,0.12493787
-2.40420210,1.60384717,0.00036986,0.01219205,0.00921085,0.05706266,1.44095892,0.00134583,0.11645010
-2.39819910,1.50496228,0.00034436,0.01083371,0.00886491,0.05107515,1.35263560,0.00133298,0.10873878
-2.39219610,1.41017025,0.00032643,0.00988246,0.00855639,0.04662395,1.26717224,0.00133561,0.10177591
-2.38619310,1.31960370,0.00031586,0.00932152,0.00829295,0.04364057,1.18469847,0.00135628,0.09555511
-2.38019010,1.23359101,0.00031262,0.00914011,0.00808404,0.04207966,1.10550876,0.00139805,0.09009036
-2.37418709,1.15262770,0.00031688,0.00933342,0.00794067,0.04191900,1.03003637,0.00146442,0.08541405
-2.36818409,1.07734217,0.00032893,0.00990248,0.00787516,0.04315847,0.95882283,0.00155927,0.08157436
-2.36218109,1.00845806,0.00034920,0.01085359,0.00790080,0.04581809,0.89248478,0.00168675,0.07863216
-2.35617809,0.94675470,0.00037822,0.01219767,0.00803147,0.04993526,0.83167981,0.00185123,0.07665750
-2.35017509,0.89302745,0.00041661,0.01394928,0.00828120,0.05556106,0.77707270,0.00205717,0.07572572
-2.34417209,0.84804908,0.00046499,0.01612543,0.00866377,0.06275578,0.72930336,0.00230895,0.07591350
-2.33816908,0.81253319,0.00052401,0.01874424,0.00919214,0.07158381,0.68895708,0.00261074,0.07729459
-2.33216608,0.78710059,0.00059428,0.02182333,0.00987796,0.08210782,0.65653806,0.00296635,0.07993568
-2.32616308,0.77224899,0.00067632,0.02537816,0.01073105,0.09438261,0.63244635,0.00337900,0.08389211
-2.32016008,0.76832656,0.00077052,0.02942025,0.01175884,0.10844857,0.61695865,0.00385115,0.08920384
-2.31415708,0.77550956,0.00087711,0.03395533,0.01296583,0.12432511,0.61021287,0.00438431,0.09589162
-2.30815408,0.79378439,0.00099610,0.03898161,0.01435311,0.14200432,0.61219672,0.00497881,0.10395339
-2.30215108,0.82293418,0.00112725,0.04448807,0.01591790,0.16144501,0.62274010,0.00563367,0.11336126
-2.29614807,0.86253043,0.00127005,0.05045309,0.01765316,0.18256755,0.64151148,0.00634642,0.12405900
-2.29014507,0.91192982,0.00142365,0.05684325,0.01954730,0.20524986,0.66801829,0.00711294,0.13596030
-2.28414207,0.97027670,0.00158688,0.06361260,0.02158399,0.22932471,0.70161130,0.00792746,0.14894787
-2.27813907,1.03651162,0.00175825,0.07070238,0.02374215,0.25457883,0.74149328,0.00878244,0.16287367
-2.27213607,1.10938625,0.00193591,0.07804126,0.02599608,0.28075390,0.78673178,0.00966869,0.17756013
-2.26613307,1.18748488,0.00211773,0.08554626,0.02831572,0.30754974,0.83627645,0.01057538,0.19280275
-2.26013007,1.26925264,0.00230128,0.09312421,0.03066716,0.33462979,0.88898046,0.01149031,0.20837388
-2.25412706,1.35303031,0.00248390,0.10067392,0.03301327,0.36162890,0.94362630,0.01240005,0.22402786
-2.24812406,1.43709521,0.00266281,0.10808899,0.03531456,0.38816326,0.99895524,0.01329034,0.23950739
-2.24212106,1.51970765,0.00283510,0.11526108,0.03753010,0.41384249,1.05370032,0.01414640,0.25455092
-2.23611806,1.59916160,0.00299789,0.12208379,0.03961867,0.43828327,1.10662190,0.01495337,0.26890105
-2.23011506,1.67383842,0.00314840,0.12845680,0.04153995,0.46112443,1.15654495,0.01569680,0.28231362
-2.22411206,1.74226196,0.00328404,0.13429030,0.04325569,0.48204264,1.20239699,0.01636305,0.29456705
-2.21810905,1.80315300,0.00340255,0.13950941,0.04473097,0.50076840,1.24324536,0.01693984,0.30547185
-2.21210605,1.85548113,0.00350205,0.14405854,0.04593536,0.51710146,1.27833257,0.01741668,0.31487964
-2.20610305,1.89851190,0.00358119,0.14790536,0.04684398,0.53092518,1.30710815,0.01778527,0.32269159
-2.20010005,1.93184713,0.00363917,0.15104430,0.04743834,0.54221903,1.32925581,0.01803988,0.32886559
-2.19409705,1.95545648,0.00367587,0.15349942,0.04770709,0.55106864,1.34471455,0.01817762,0.33342208
-2.18809405,1.96969867,0.00369184,0.15532637,0.04764647,0.55767290,1.35369253,0.01819863,0.33644798
-2.18209105,1.97533086,0.00368839,0.15661342,0.04726047,0.56234757,1.35667298,0.01810617,0.33809866
-2.17608804,1.97350526,0.00366755,0.15748146,0.04656084,0.56552500,1.35441136,0.01790660,0.33859767
-2.17008504,1.96575255,0.00363207,0.15808272,0.04556669,0.56774985,1.34792355,0.01760923,0.33823403
-2.16408204,1.95395189,0.00358540,0.15859853,0.04430397,0.56967048,1.33846499,0.01722616,0.33735724
-2.15807904,1.94028799,0.00353161,0.15923569,0.04280464,0.57202632,1.32750111,0.01677186,0.33636987
-2.15207604,1.92719609,0.00347530,0.16022189,0.04110570,0.57563106,1.31666962,0.01626285,0.33571797
-2.14607304,1.91729612,0.00342155,0.16179997,0.03924806,0.58135224,1.30773556,0.01571713,0.33587940
-2.14007004,1.91331754,0.00337571,0.16422130,0.03727534,0.59008747,1.30254025,0.01515375,0.33735048
-2.13406703,1.91801698,0.00334338,0.16773838,0.03523256,0.60273788,1.30294541,0.01459214,0.34063114
-2.12806403,1.93409075,0.00333017,0.17259680,0.03316498,0.62017942,1.31077397,0.01405164,0.34620901
-2.12206103,1.96408469,0.00334160,0.17902682,0.03111681,0.64323284,1.32774934,0.01355085,0.35454300
-2.11605803,2.01030395,0.00338293,0.18723482,0.02913019,0.67263307,1.35543458,0.01310712,0.36604657
-2.11005503,2.07472530,0.00345897,0.19739478,0.02724424,0.70899893,1.39517367,0.01273607,0.38107146
-2.10405203,2.15891494,0.00357400,0.20964018,0.02549425,0.75280428,1.44803628,0.01245111,0.39989225
-2.09804902,2.26395432,0.00373151,0.22405656,0.02391111,0.80435149,1.51476832,0.01226311,0.42269234
-2.09204602,2.39037694,0.00393416,0.24067496,0.02252093,0.86374825,1.59574963,0.01218006,0.44955183
-2.08604302,2.53811854,0.00418358,0.25946676,0.02134482,0.93088896,1.69096093,0.01220694,0.48043794
-2.08004002,2.70648332,0.00448030,0.28033988,0.02039896,1.00544149,1.79996123,0.01234556,0.51519833
-2.07403702,2.89412798,0.00482366,0.30313690,0.01969479,1.08684022,1.92187732,0.01259460,0.55355781
-2.06803402,3.09906567,0.00521173,0.32763516,0.01923940,1.17428628,2.05540636,0.01294969,0.59511888
-2.06203102,3.31869065,0.00564132,0.35354898,0.01903610,1.26675537,2.19883226,0.01340361,0.63936617
-2.05602801,3.54982441,0.00610797,0.38053419,0.01908508,1.36301358,2.35005624,0.01394658,0.68567513
-2.05002501,3.78878303,0.00660601,0.40819499,0.01938426,1.46164121,2.50664137,0.01456667,0.73332474
-2.04402201,4.03146458,0.00712867,0.43609283,0.01993012,1.56106429,2.66587046,0.01525024,0.78151427
-2.03801901,4.27345469,0.00766819,0.46375753,0.02071867,1.65959319,2.82481583,0.01598244,0.82938352
-2.03201601,4.51014754,0.00821601,0.49069992,0.02174638,1.75546718,2.98041932,0.01674786,0.87603610
-2.02601301,4.73687837,0.00876299,0.51642589,0.02301111,1.84690378,3.12957991,0.01753105,0.92056503
-2.02001001,4.94906319,0.00929965,0.54045132,0.02451297,1.93215105,3.26924607,0.01831720,0.96207979
-2.01400700,5.14234052,0.00981644,0.56231723,0.02625506,2.00954105,3.39650958,0.01909271,0.99973372
-2.00800400,5.31270979,0.01030401,0.58160471,0.02824412,2.07754220,3.50869714,0.01984578,1.03275089
-2.00200100,5.45666073,0.01075352,0.59794886,0.03049094,2.13480866,3.60345608,0.02056690,1.06045114
-1.99599800,5.57128818,0.01115689,0.61105125,0.03301055,2.18022438,3.67883063,0.02124930,1.08227235
-1.98999500,5.65438743,0.01150711,0.62069026,0.03582221,2.21293993,3.73332536,0.02188922,1.09778892
-1.98399200,5.70452572,0.01179840,0.62672887,0.03894907,2.23240048,3.76595301,0.02248619,1.10672556
-1.97798899,5.72108636,0.01202643,0.62911942,0.04241756,2.23836355,3.77626436,0.02304302,1.10896585
-1.97198599,5.70428368,0.01218846,0.62790522,0.04625643,2.23090568,3.76435892,0.02356578,1.10455504
-1.96598299,5.65514761,0.01228338,0.62321875,0.05049563,2.21041753,3.73087566,0.02406359,1.09369707
-1.95997999,5.57547880,0.01231175,0.61527667,0.05516479,2.17758785,3.67696433,0.02454825,1.07674580
-1.95397699,5.46777607,0.01227570,0.60437170,0.06029162,2.13337677,3.60423856,0.02503382,1.05419100
-1.94797399,5.33513975,0.01217887,0.59086175,0.06590004,2.07897971,3.51471300,0.02553605,1.02663970
-1.94197099,5.18115513,0.01202616,0.57515690,0.07200839,2.01578366,3.41072733,0.02607180,0.99479369
-1.93596798,5.00976158,0.01182360,0.55770462,0.07862759,1.94531763,3.29486069,0.02665834,0.95942446
-1.92996498,4.82511319,0.01157800,0.53897402,0.08575942,1.86919974,3.16984042,0.02731273,0.92134643
-1.92396198,4.63143732,0.01129670,0.51943984,0.09339507,1.78908306,3.03844921,0.02805122,0.88138998
-1.91795898,4.43289696,0.01098732,0.49956674,0.10151409,1.70660278,2.90343469,0.02888866,0.84037521
-1.91195598,4.23346304,0.01065740,0.47979466,0.11008368,1.62332667,2.76742524,0.02983813,0.79908774
-1.90595298,4.03680151,0.01031416,0.46052582,0.11905861,1.54071100,2.63285543,0.03091059,0.75825737
-1.89994997,3.84617948,0.00996426,0.44211378,0.12838162,1.46006339,2.50190371,0.03211474,0.71854041
-1.89394697,3.66439342,0.00961361,0.42485504,0.13798453,1.38251381,2.37644451,0.03345703,0.68050628
-1.88794397,3.49372131,0.00926718,0.40898336,0.14778991,1.30899455,2.25801578,0.03494181,0.64462857
-1.88194097,3.33589909,0.00892896,0.39466682,0.15771333,1.24022935,2.14780251,0.03657169,0.61128080
-1.87593797,3.19212095,0.00860185,0.38200780,0.16766612,1.17673154,2.04663562,0.03834792,0.58073647
-1.86993497,3.06306144,0.00828772,0.37104547,0.17755844,1.11881054,1.95500523,0.04027101,0.55317324
-1.86393197,2.94891668,0.00798745,0.36176072,0.18730274,1.06658585,1.87308636,0.04234125,0.52868050
-1.85792896,2.84946107,0.00770103,0.35408295,0.19681708,1.02000712,1.80077487,0.04455935,0.50726969
-1.85192596,2.76411546,0.00742773,0.34789849,0.20602850,0.97887902,1.73773089,0.04692697,0.48888655
-1.84592296,2.69202227,0.00716622,0.34305997,0.21487597,0.94288910,1.68342709,0.04944720,0.47342448
-1.83991996,2.63212336,0.00691479,0.33939634,0.22331285,0.91163727,1.63719873,0.05212477,0.46073818
-1.83391696,2.58323623,0.00667154,0.33672276,0.23130865,0.88466521,1.59829300,0.05496622,0.45065675
-1.82791396,2.54412503,0.00643452,0.33485027,0.23884999,0.86148441,1.56591516,0.05797970,0.44299563
-1.82191096,2.51356301,0.00620196,0.33359443,0.24594058,0.84160156,1.53926938,0.06117458,0.43756677
-1.81590795,2.49038412,0.00597239,0.33278295,0.25260022,0.82454037,1.51759277,0.06456076,0.43418672
-1.80990495,2.47352218,0.00574480,0.33226183,0.25886283,0.80985926,1.50018165,0.06814775,0.43268231
-1.80390195,2.46203677,0.00551871,0.33189995,0.26477352,0.79716432,1.48640932,0.07194354,0.43289393
-1.79789895,2.45512612,0.00529426,0.33159208,0.27038490,0.78611770,1.47573570,0.07595323,0.43467654
-1.79189595,2.45212777,0.00507226,0.33126021,0.27575274,0.77644145,1.46770902,0.08017769,0.43789851
-1.78589295,2.45250866,0.00485420,0.33085350,0.28093124,0.76791724,1.46196082,0.08461207,0.44243891
-1.77988994,2.45584680,0.00464223,0.33034693,0.28596825,0.76038270,1.45819533,0.08924453,0.44818352
-1.77388694,2.46180696,0.00443915,0.32973890,0.29090059,0.75372490,1.45617497,0.09405501,0.45502018
-1.76788394,2.47011326,0.00424834,0.32904815,0.29574985,0.74787207,1.45570342,0.09901445,0.46283409
