energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
0.18309155,4.86225547,0.19827414,0.06568131,0.01330358,0.16937666,0.01275996,0.70264563,0.92713967,4.40235742
0.18909455,4.69383804,0.18720264,0.06224850,0.01419439,0.16941257,0.01236068,0.68161080,0.90457542,4.23783673
0.19509755,4.52836540,0.17671558,0.05882685,0.01516527,0.17022318,0.01215959,0.66115792,0.88389924,4.07319404
0.20110055,4.36836068,0.16688829,0.05544932,0.01620475,0.17179512,0.01215100,0.64157208,0.86545964,3.91103109
0.20710355,4.21613861,0.15778175,0.05214800,0.01729938,0.17410604,0.01232841,0.62311855,0.84956389,3.75375125
0.21310655,4.07374163,0.14944145,0.04895322,0.01843377,0.17712369,0.01268444,0.60603341,0.83646675,3.60349976
0.21910955,3.94288880,0.14189683,0.04589268,0.01959078,0.18080525,0.01321081,0.59051556,0.82636170,3.46211624
0.22511256,3.82493882,0.13516136,0.04299076,0.02075173,0.18509730,0.01389833,0.57672070,0.81937482,3.33110085
0.23111556,3.72086841,0.12923325,0.04026802,0.02189674,0.18993613,0.01473682,0.56475727,0.81556159,3.21159466
0.23711856,3.63126582,0.12409664,0.03774081,0.02300518,0.19524854,0.01571514,0.55468472,0.81490665,3.10437437
0.24312156,3.55633921,0.11972330,0.03542119,0.02405614,0.20095313,0.01682118,0.54651382,0.81732635,3.00986051
0.24912456,3.49593833,0.11607471,0.03331686,0.02502905,0.20696185,0.01804190,0.54020915,0.82267384,2.92813796
0.25512756,3.44958782,0.11310436,0.03143144,0.02590421,0.21318189,0.01936343,0.53569341,0.83074638,2.85898689
0.26113057,3.41652970,0.11076023,0.02976475,0.02666347,0.21951772,0.02077113,0.53285320,0.84129436,2.80192202
0.26713357,3.39577265,0.10898733,0.02831327,0.02729080,0.22587316,0.02224984,0.53154606,0.85403157,2.75623774
0.27313657,3.38614523,0.10773019,0.02707071,0.02777285,0.23215344,0.02378402,0.53160824,0.86864609,2.72105659
0.27913957,3.38635040,0.10693514,0.02602855,0.02809947,0.23826712,0.02535800,0.53286272,0.88481138,2.69537869
0.28514257,3.39501895,0.10655238,0.02517669,0.02826413,0.24412778,0.02695633,0.53512725,0.90219699,2.67812983
0.29114557,3.41075963,0.10653771,0.02450401,0.02826423,0.24965543,0.02856408,0.53822180,0.92047846,2.66820620
0.29714857,3.43220413,0.10685390,0.02399898,0.02810131,0.25477766,0.03016722,0.54197529,0.93934599,2.66451434
0.30315158,3.45804566,0.10747156,0.02365006,0.02778111,0.25943047,0.03175298,0.54623109,0.95851173,2.66600488
0.30915458,3.48707029,0.10836971,0.02344621,0.02731356,0.26355875,0.03331026,0.55085131,0.97771535,2.67169969
0.31515758,3.51818064,0.10953579,0.02337712,0.02671261,0.26711662,0.03483003,0.55571963,0.99672790,2.68071185
0.32116058,3.55041197,0.11096529,0.02343345,0.02599591,0.27006744,0.03630568,0.56074270,1.01535394,2.69225878
0.32716358,3.58294115,0.11266107,0.02360690,0.02518447,0.27238377,0.03773332,0.56585004,1.03343200,2.70566896
0.33316658,3.61508924,0.11463224,0.02389023,0.02430217,0.27404719,0.03911207,0.57099272,1.05083366,2.72038291
0.33916958,3.64631849,0.11689289,0.02427712,0.02337521,0.27504814,0.04044421,0.57614083,1.06746122,2.73594946
0.34517259,3.67622493,0.11946050,0.02476201,0.02243151,0.27538569,0.04173530,0.58128006,1.08324453,2.75201824
0.35117559,3.70452760,0.12235432,0.02533982,0.02150010,0.27506744,0.04299414,0.58640760,1.09813696,2.76832942
0.35717859,3.73105529,0.12559365,0.02600565,0.02061043,0.27410943,0.04423262,0.59152760,1.11211098,2.78470181
0.36318159,3.75573184,0.12919614,0.02675447,0.01979175,0.27253608,0.04546548,0.59664657,1.12515356,2.80101991
0.36918459,3.77856069,0.13317610,0.02758075,0.01907241,0.27038022,0.04670988,0.60176881,1.13726158,2.81722094
0.37518759,3.79960928,0.13754308,0.02847818,0.01847930,0.26768295,0.04798489,0.60689227,1.14843751,2.83328209
0.38119060,3.81899363,0.14230045,0.02943936,0.01803715,0.26449362,0.04931087,0.61200497,1.15868554,2.84920852
0.38719360,3.83686355,0.14744433,0.03045558,0.01776806,0.26086949,0.05070868,0.61708215,1.16800827,2.86502231
0.39319660,3.85338835,0.15296265,0.03151670,0.01769088,0.25687528,0.05219891,0.62208424,1.17640397,2.88075227
0.39919960,3.86874345,0.15883457,0.03261103,0.01782078,0.25258247,0.05380101,0.62695583,1.18386459,2.89642482
0.40520260,3.88309754,0.16503007,0.03372541,0.01816876,0.24806833,0.05553238,0.63162557,1.19037443,2.91205564
0.41120560,3.89660071,0.17150993,0.03484531,0.01874132,0.24341454,0.05740755,0.63600702,1.19590941,2.92764221
0.41720860,3.90937330,0.17822587,0.03595506,0.01954012,0.23870568,0.05943737,0.64000032,1.20043712,2.94315699
0.42321161,3.92149585,0.18512104,0.03703815,0.02056173,0.23402727,0.06162832,0.64349478,1.20391722,2.95854141
0.42921461,3.93300022,0.19213078,0.03807762,0.02179754,0.22946371,0.06398197,0.64637201,1.20630252,2.97370063
0.43521761,3.94386239,0.19918358,0.03905655,0.02323365,0.22509602,0.06649465,0.64850966,1.20754039,2.98849931
0.44122061,3.95399711,0.20620234,0.03995849,0.02485103,0.22099951,0.06915724,0.64978547,1.20757457,3.00275858
0.44722361,3.96325494,0.21310579,0.04076807,0.02662569,0.21724152,0.07195528,0.65008158,1.20634730,3.01625448
0.45322661,3.97142217,0.21981016,0.04147145,0.02852905,0.21387936,0.07486930,0.64928884,1.20380164,3.02871831
0.45922961,3.97822377,0.22623099,0.04205688,0.03052846,0.21095840,0.07787531,0.64731105,1.19988411,3.03983899
0.46523262,3.98332987,0.23228501,0.04251513,0.03258785,0.20851068,0.08094564,0.64406889,1.19454737,3.04926794
0.47123562,3.98636569,0.23789220,0.04283990,0.03466858,0.20655390,0.08404980,0.63950352,1.18775314,3.05662638
0.47723862,3.98692504,0.24297776,0.04302815,0.03673034,0.20509098,0.08715564,0.63357961,1.17947503,3.06151529
0.48324162,3.98458683,0.24747411,0.04308029,0.03873220,0.20411015,0.09023052,0.62628781,1.16970149,3.06352785
0.48924462,3.97893437,0.25132276,0.04300029,0.04063380,0.20358572,0.09324247,0.61764650,1.15843864,3.06226402
0.49524762,3.96957645,0.25447595,0.04279569,0.04239644,0.20347931,0.09616139,0.60770279,1.14571288,3.05734685
0.50125063,3.95616945,0.25689813,0.04247747,0.04398431,0.20374170,0.09896010,0.59653274,1.13157328,3.04843988
0.50725363,3.93843919,0.25856700,0.04205982,0.04536562,0.20431508,0.10161520,0.58424068,1.11609351,3.03526484
0.51325663,3.91620158,0.25947426,0.04155979,0.04651358,0.20513561,0.10410770,0.57095783,1.09937329,3.01761882
0.51925963,3.88938064,0.25962586,0.04099684,0.04740732,0.20613630,0.10642345,0.55683994,1.08153914,2.99538993
0.52526263,3.85802281,0.25904183,0.04039234,0.04803258,0.20724988,0.10855316,0.54206429,1.06274440,2.96857058
0.53126563,3.82230657,0.25775558,0.03976899,0.04838219,0.20841168,0.11049220,0.52682584,1.04316831,2.93726747
0.53726863,3.78254652,0.25581276,0.03915016,0.04845629,0.20956232,0.11224009,0.51133285,1.02301424,2.90170761
0.54327164,3.73919137,0.25326969,0.03855925,0.04826228,0.21065012,0.11379971,0.49580187,1.00250677,2.86223965
0.54927464,3.69281557,0.25019138,0.03801902,0.04781455,0.21163303,0.11517635,0.48045234,0.98188799,2.81933042
0.55527764,3.64410476,0.24664926,0.03755093,0.04713388,0.21248013,0.11637657,0.46550098,0.96141264,2.77355616
0.56128064,3.59383534,0.24271871,0.03717448,0.04624667,0.21317256,0.11740707,0.45115597,0.94134255,2.72558901
0.56728364,3.54284906,0.23847649,0.03690667,0.04518393,0.21370381,0.11827350,0.43761125,0.92194035,2.67617872
0.57328664,3.49202357,0.23399816,0.03676145,0.04398010,0.21407946,0.11897946,0.42504110,0.90346259,2.62613051
0.57928964,3.44224013,0.22935569,0.03674927,0.04267181,0.21431635,0.11952562,0.41359507,0.88615262,2.57627974
0.58529265,3.39435010,0.22461522,0.03687670,0.04129652,0.21444117,0.11990911,0.40339356,0.87023341,2.52746443
0.59129565,3.34914152,0.21983527,0.03714620,0.03989124,0.21448873,0.12012321,0.39452421,0.85590058,2.48049681
0.59729865,3.30730735,0.21506527,0.03755592,0.03849118,0.21449973,0.12015735,0.38703907,0.84331588,2.43613492
0.60330165,3.26941688,0.21034461,0.03809964,0.03712868,0.21451841,0.11999738,0.38095297,0.83260143,2.39505569
0.60930465,3.23589155,0.20570219,0.03876690,0.03583210,0.21459007,0.11962625,0.37624286,0.82383504,2.35783046
0.61530765,3.20698625,0.20115641,0.03954308,0.03462508,0.21475855,0.11902484,0.37284843,0.81704664,2.32490407
0.62131066,3.18277711,0.19671578,0.04040978,0.03352584,0.21506390,0.11817308,0.37067385,0.81221623,2.29657840
0.62731366,3.16315621,0.19237982,0.04134515,0.03254686,0.21554027,0.11705114,0.36959073,0.80927335,2.27300114
0.63331666,3.14783354,0.18814043,0.04232448,0.03169473,0.21621417,0.11564076,0.36944209,0.80809826,2.25416022
0.63931966,3.13634630,0.18398352,0.04332073,0.03097017,0.21710318,0.11392648,0.37004744,0.80852487,2.23988424
0.64532266,3.12807503,0.17989083,0.04430526,0.03036843,0.21821513,0.11189685,0.37120862,0.81034528,2.22984881
0.65132566,3.12226616,0.17584195,0.04524857,0.02987973,0.21954786,0.10954541,0.37271634,0.81331615,2.22358884
0.65732866,3.11805997,0.17181623,0.04612111,0.02948996,0.22108954,0.10687149,0.37435718,0.81716639,2.22051601
0.66333167,3.11452300,0.16779472,0.04689410,0.02918150,0.22281952,0.10388075,0.37592088,0.82160625,2.21994095
0.66933467,3.11068364,0.16376195,0.04754033,0.02893411,0.22470971,0.10058547,0.37720758,0.82633749,2.22109930
0.67533767,3.10556948,0.15970744,0.04803500,0.02872591,0.22672640,0.09700444,0.37803481,0.83106417,2.22318046
0.68134067,3.09824503,0.15562699,0.04835644,0.02853436,0.22883243,0.09316275,0.37824397,0.83550385,2.22535809
0.68734367,3.08784831,0.15152367,0.04848677,0.02833725,0.23098963,0.08909119,0.37770613,0.83939872,2.22682105
0.69334667,3.07362492,0.14740839,0.04841245,0.02811356,0.23316135,0.08482547,0.37632678,0.84252625,2.22680359
0.69934967,3.05495828,0.14330023,0.04812477,0.02784434,0.23531504,0.08040540,0.37404948,0.84470883,2.22461370
0.70535268,3.03139477,0.13922631,0.04762006,0.02751340,0.23742462,0.07587376,0.37085820,0.84582211,2.21965837
0.71135568,3.00266290,0.13522140,0.04689987,0.02710786,0.23947264,0.07127531,0.36677820,0.84580153,2.21146487
0.71735868,2.96868577,0.13132716,0.04597096,0.02661859,0.24145202,0.06665567,0.36187551,0.84464669,2.19969735
0.72336168,2.92958622,0.12759109,0.04484503,0.02604047,0.24336729,0.06206030,0.35625489,0.84242333,2.18416795
0.72936468,2.88568468,0.12406528,0.04353844,0.02537252,0.24523527,0.05753361,0.35005636,0.83926279,2.16484226
0.73536768,2.83748974,0.12080489,0.04207169,0.02461778,0.24708510,0.05311806,0.34345051,0.83535866,2.14183896
0.74137069,2.78568189,0.11786649,0.04046879,0.02378319,0.24895764,0.04885354,0.33663260,0.83096093,2.11542364
0.74737369,2.73109104,0.11530629,0.03875653,0.02287924,0.25090424,0.04477682,0.32981576,0.82636756,2.08599734
0.75337669,2.67466898,0.11317836,0.03696371,0.02191952,0.25298485,0.04092117,0.32322356,0.82191394,2.05408032
0.75937969,2.61745759,0.11153278,0.03512029,0.02092024,0.25526564,0.03731615,0.31708212,0.81796042,2.02029174
0.76538269,2.56055434,0.11041392,0.03325651,0.01989963,0.25781627,0.03398750,0.31161219,0.81487858,1.98532621
0.77138569,2.50507624,0.10985880,0.03140211,0.01887735,0.26070669,0.03095719,0.30702142,0.81303658,1.94992829
0.77738869,2.45212373,0.10989562,0.02958550,0.01787387,0.26400396,0.02824350,0.30349705,0.81278438,1.91486571
0.78339170,2.40274572,0.11054255,0.02783305,0.01690981,0.26776891,0.02586126,0.30119947,0.81443921,1.88090271
0.78939470,2.35790711,0.11180674,0.02616849,0.01600544,0.27205302,0.02382203,0.30025663,0.81827211,1.84877420
0.79539770,2.31845980,0.11368365,0.02461241,0.01518004,0.27689551,0.02213435,0.30075972,0.82449584,1.81916177
0.80140070,2.28511809,0.11615671,0.02318182,0.01445150,0.28232090,0.02080401,0.30276006,0.83325483,1.79267242
0.80740370,2.25843920,0.11919729,0.02188996,0.01383584,0.28833696,0.01983418,0.30626746,0.84461752,1.76982044
0.81340670,2.23880932,0.12276509,0.02074611,0.01334688,0.29493334,0.01922566,0.31124994,0.85857124,1.75101325
0.81940970,2.22643546,0.12680879,0.01975558,0.01299592,0.30208075,0.01897686,0.31763479,0.87502002,1.73654114
0.82541271,2.22134308,0.13126710,0.01891987,0.01279158,0.30973082,0.01908393,0.32531104,0.89378522,1.72657149
0.83141571,2.22337940,0.13607008,0.01823679,0.01273959,0.31781658,0.01954067,0.33413299,0.91460894,1.72114709
0.83741871,2.23222196,0.14114079,0.01770084,0.01284272,0.32625353,0.02033844,0.34392484,0.93716011,1.72018873
0.84342171,2.24739198,0.14639715,0.01730353,0.01310075,0.33494124,0.02146601,0.35448608,0.96104297,1.72350157
0.84942471,2.26827201,0.15175401,0.01703381,0.01351050,0.34376544,0.02290945,0.36559759,0.98580751,1.73078507
0.85542771,2.29412710,0.15712539,0.01687861,0.01406592,0.35260041,0.02465190,0.37702808,1.01096172,1.74164605
0.86143072,2.32412890,0.16242685,0.01682328,0.01475821,0.36131175,0.02667345,0.38854071,1.03598486,1.75561420
0.86743372,2.35738193,0.16757792,0.01685217,0.01557604,0.36975924,0.02895111,0.39989979,1.06034172,1.77215979
0.87343672,2.39295141,0.17250453,0.01694914,0.01650577,0.37779989,0.03145878,0.41087723,1.08349711,1.79071278
0.87943972,2.42989191,0.17714150,0.01709812,0.01753184,0.38529097,0.03416743,0.42125857,1.10493031,1.81068286
0.88544272,2.46727623,0.18143495,0.01728358,0.01863707,0.39209307,0.03704541,0.43084863,1.12414911,1.83147990
0.89144572,2.50422393,0.18534456,0.01749111,0.01980317,0.39807310,0.04005895,0.43947643,1.14070300,1.85253419
0.89744872,2.53992891,0.18884581,0.01770778,0.02101124,0.40310713,0.04317285,0.44699939,1.15419533,1.87331604
0.90345173,2.57368544,0.19193198,0.01792263,0.02224235,0.40708318,0.04635136,0.45330685,1.16429406,1.89335410
0.90945473,2.60491228,0.19461596,0.01812704,0.02347814,0.40990385,0.04955934,0.45832258,1.17074093,1.91225210
0.91545773,2.63317407,0.19693183,0.01831501,0.02470155,0.41148877,0.05276348,0.46200658,1.17335897,1.92970335
0.92146073,2.65819984,0.19893614,0.01848345,0.02589753,0.41177690,0.05593378,0.46435592,1.17205800,1.94550290
0.92746373,2.67989772,0.20070877,0.01863235,0.02705372,0.41072859,0.05904508,0.46540475,1.16683830,1.95955670
0.93346673,2.69836572,0.20235347,0.01876490,0.02816119,0.40832739,0.06207864,0.46522344,1.15779207,1.97188773
0.93946973,2.71389790,0.20399789,0.01888746,0.02921514,0.40458152,0.06502372,0.46391688,1.14510292,1.98263866
0.94547274,2.72698555,0.20579300,0.01900956,0.03021548,0.39952498,0.06787903,0.46162208,1.12904316,1.99207118
0.95147574,2.73831319,0.20791201,0.01914371,0.03116737,0.39321822,0.07065404,0.45850496,1.10996903,2.00056168
0.95747874,2.74874894,0.21054856,0.01930515,0.03208163,0.38574821,0.07336995,0.45475655,1.08831391,2.00859355
0.96348174,2.75932940,0.21391426,0.01951146,0.03297496,0.37722800,0.07606043,0.45058862,1.06457954,2.01674617
0.96948474,2.77123903,0.21823543,0.01978220,0.03387005,0.36779546,0.07877183,0.44622876,1.03932548,2.02568096
0.97548774,2.78578417,0.22374914,0.02013829,0.03479542,0.35761150,0.08156298,0.44191523,1.01315691,2.03612476
0.98149075,2.80436240,0.23069859,0.02060147,0.03578512,0.34685734,0.08450448,0.43789143,0.98671104,2.04885107
0.98749375,2.82842760,0.23932776,0.02119359,0.03687817,0.33573122,0.08767739,0.43440036,0.96064241,2.06465977
0.99349675,2.85945179,0.24987551,0.02193591,0.03811777,0.32444432,0.09117151,0.43167907,0.93560747,2.08435576
0.99949975,2.89888454,0.26256928,0.02284833,0.03955038,0.31321614,0.09508304,0.42995332,0.91224860,2.10872726
1.00550275,2.94811125,0.27761856,0.02394866,0.04122450,0.30226937,0.09951187,0.42943256,0.89117831,2.13852430
1.01150575,3.00841142,0.29520813,0.02525186,0.04318937,0.29182440,0.10455849,0.43030535,0.87296367,2.17443813
1.01750875,3.08091825,0.31549168,0.02676936,0.04549350,0.28209373,0.11032061,0.43273546,0.85811180,2.21708181
1.02351176,3.16658090,0.33858561,0.02850844,0.04818315,0.27327637,0.11688969,0.43685859,0.84705646,2.26697278
1.02951476,3.26613057,0.36456357,0.03047173,0.05130072,0.26555252,0.12434745,0.44277998,0.84014650,2.32451744
1.03551776,3.38005159,0.39345184,0.03265679,0.05488315,0.25907864,0.13276248,0.45057283,0.83763634,2.38999826
1.04152076,3.50855848,0.42522574,0.03505588,0.05896045,0.25398326,0.14218716,0.46027764,0.83967883,2.46356345
1.04752376,3.65157979,0.45980729,0.03765589,0.06355422,0.25036348,0.15265500,0.47190244,0.84632090,2.54521928
1.05352676,3.80874916,0.49706423,0.04043845,0.06867644,0.24828247,0.16417847,0.48542386,0.85750192,2.63482514
1.05952976,3.97940402,0.53681045,0.04338017,0.07432843,0.24776802,0.17674748,0.50078901,0.87305513,2.73209111
1.06553277,4.16259175,0.57880780,0.04645316,0.08049998,0.24881211,0.19032856,0.51791802,0.89271194,2.83657811
1.07153577,4.35708321,0.62276928,0.04962561,0.08716887,0.25137163,0.20486477,0.53670709,0.91610907,2.94770032
1.07753877,4.56139289,0.66836336,0.05286255,0.09430061,0.25537010,0.22027636,0.55703200,0.94279836,3.06472984
1.08354177,4.77380510,0.71521935,0.05612677,0.10184849,0.26070035,0.23646209,0.57875174,0.97225877,3.18680337
1.08954477,4.99240510,0.76293350,0.05937978,0.10975399,0.26722806,0.25330130,0.60171221,1.00391049,3.31293088
1.09554777,5.21511415,0.81107566,0.06258278,0.11794746,0.27479589,0.27065643,0.62574985,1.03713038,3.44200606
1.10155078,5.43972728,0.85919609,0.06569771,0.12634909,0.28322819,0.28837607,0.65069482,1.07126845,3.57281862
1.10755378,5.66395268,0.90683235,0.06868820,0.13487021,0.29233594,0.30629827,0.67637386,1.10566476,3.70406827
1.11355678,5.88545146,0.95351591,0.07152047,0.14341477,0.30192189,0.32425402,0.70261254,1.13966622,3.83438050
1.11955978,6.10187700,0.99877837,0.07416408,0.15188106,0.31178559,0.34207080,0.72923688,1.17264275,3.96232419
1.12556278,6.31091285,1.04215729,0.07659258,0.16016363,0.32172822,0.35957595,0.75607432,1.20400228,4.08643085
1.13156578,6.51030876,1.08320145,0.07878399,0.16815536,0.33155708,0.37659993,0.78295407,1.23320427,4.20521577
1.13756878,6.69791425,1.12147567,0.08072112,0.17574953,0.34108965,0.39297913,0.80970688,1.25977121,4.31720083
1.14357179,6.87170971,1.15656537,0.08239164,0.18284209,0.35015713,0.40855838,0.83616438,1.28329809,4.42093894
1.14957479,7.02983488,1.18808088,0.08378815,0.18933383,0.35860739,0.42319303,0.86215809,1.30345938,4.51503987
1.15557779,7.17061487,1.21566182,0.08490796,0.19513254,0.36630740,0.43675059,0.88751831,1.32001367,4.59819733
1.16158079,7.29258396,1.23898167,0.08575285,0.20015508,0.37314509,0.44911195,0.91207312,1.33280587,4.66921660
1.16758379,7.39450735,1.25775267,0.08632873,0.20432937,0.37903061,0.46017222,0.93564764,1.34176713,4.72704248
1.17358679,7.47540102,1.27173117,0.08664518,0.20759609,0.38389717,0.46984136,0.95806368,1.34691253,4.77078668
1.17958979,7.53454962,1.28072350,0.08671512,0.20991024,0.38770138,0.47804445,0.97914013,1.34833695,4.79975389
1.18559280,7.57152242,1.28459219,0.08655428,0.21124233,0.39042314,0.48472188,0.99869394,1.34620911,4.81346562
1.19159580,7.58618675,1.28326247,0.08618090,0.21157934,0.39206516,0.48982946,1.01654202,1.34076424,4.81168085
1.19759880,7.57871832,1.27672870,0.08561530,0.21092519,0.39265207,0.49333849,1.03250381,1.33229556,4.79441231
1.20360180,7.54960785,1.26506053,0.08487961,0.20930084,0.39222920,0.49523581,1.04640470,1.32114472,4.76193755
1.20960480,7.49966282,1.24840811,0.08399744,0.20674402,0.39086095,0.49552394,1.05808001,1.30769167,4.71480366
1.21560780,7.43000343,1.22700620,0.08299371,0.20330838,0.38862880,0.49422124,1.06737940,1.29234380,4.65382489
1.22161081,7.34205183,1.20117655,0.08189432,0.19906226,0.38562900,0.49136203,1.07417152,1.27552490,4.58007260
1.22761381,7.23751374,1.17132810,0.08072601,0.19408701,0.38196983,0.48699674,1.07834864,1.25766387,4.49485713
1.23361681,7.11835178,1.13795472,0.07951605,0.18847491,0.37776860,0.48119191,1.07983098,1.23918336,4.39970153
1.23961981,6.98675037,1.10163024,0.07829195,0.18232672,0.37314827,0.47403005,1.07857040,1.22048866,4.29630755
1.24562281,6.84507229,1.06300049,0.07708114,0.17574897,0.36823393,0.46560922,1.07455340,1.20195694,4.18651466
1.25162581,6.69580744,1.02277248,0.07591055,0.16885107,0.36314903,0.45604233,1.06780301,1.18392693,4.07225299
1.25762881,6.54151502,0.98170074,0.07480610,0.16174231,0.35801164,0.44545603,1.05837955,1.16668960,3.95549185
1.26363182,6.38476074,0.94057116,0.07379223,0.15452894,0.35293073,0.43398917,1.04638017,1.15047976,3.83818541
1.26963482,6.22805089,0.90018274,0.07289128,0.14731128,0.34800275,0.42179091,1.03193699,1.13546917,3.72221765
1.27563782,6.07376583,0.86132774,0.07212294,0.14018122,0.34330850,0.40901823,1.01521419,1.12176123,3.60934847
1.28164082,5.92409534,0.82477088,0.07150361,0.13321998,0.33891055,0.39583319,0.99640381,1.10938775,3.50116337
1.28764382,5.78097852,0.79122822,0.07104590,0.12649632,0.33485140,0.38239978,0.97572081,1.09830785,3.39902846
1.29364682,5.64605085,0.76134662,0.07075812,0.12006527,0.33115231,0.36888050,0.95339730,1.08840936,3.30405293
1.29964982,5.52060088,0.73568423,0.07064392,0.11396748,0.32781308,0.35543286,0.92967644,1.07951281,3.21706032
1.30565283,5.40553847,0.71469308,0.07070205,0.10822902,0.32481272,0.34220580,0.90480620,1.07137797,3.13857008
1.31165583,5.30137639,0.69870412,0.07092628,0.10286183,0.32211114,0.32933635,0.87903331,1.06371291,3.06878997
1.31765883,5.20822617,0.68791550,0.07130552,0.09786473,0.31965162,0.31694646,0.85259768,1.05618547,3.00761976
1.32366183,5.12580885,0.68238462,0.07182410,0.09322482,0.31736429,0.30514029,0.82572751,1.04843661,2.95466607
1.32966483,5.05348036,0.68202417,0.07246226,0.08891933,0.31517012,0.29400216,0.79863535,1.04009541,2.90926763
1.33566783,4.99027076,0.68660267,0.07319687,0.08491773,0.31298569,0.28359498,0.77151530,1.03079513,2.87053001
1.34167084,4.93493595,0.69574946,0.07400221,0.08118408,0.31072808,0.27395964,0.74454130,1.02018961,2.83736840
1.34767384,4.88602004,0.70896422,0.07485103,0.07767938,0.30832016,0.26511507,0.71786671,1.00796955,2.80855656
1.35367684,4.84192588,0.72563086,0.07571559,0.07436393,0.30569557,0.25705917,0.69162508,0.99387793,2.78278018
1.35967984,4.80099114,0.74503538,0.07656883,0.07119954,0.30280363,0.24977057,0.66593196,0.97772397,2.75869252
1.36568284,4.76156710,0.76638730,0.07738556,0.06815150,0.29961354,0.24321111,0.64088769,0.95939499,2.73497030
1.37168584,4.72209700,0.78884398,0.07814362,0.06519026,0.29611799,0.23732893,0.61658092,0.93886585,2.71036763
1.37768884,4.68119116,0.81153712,0.07882490,0.06229270,0.29233589,0.23206213,0.59309269,0.91620555,2.68376649
1.38369185,4.63769579,0.83360048,0.07941628,0.05944312,0.28831406,0.22734269,0.57050071,0.89158066,2.65422164
1.38969485,4.59075317,0.85419797,0.07991042,0.05663371,0.28412783,0.22310060,0.54888374,0.86525572,2.62099895
1.39569785,4.53985073,0.87255101,0.08030627,0.05386468,0.27988048,0.21926794,0.52832570,0.83759048,2.58360573
1.40170085,4.48485732,0.88796427,0.08060935,0.05114408,0.27570156,0.21578266,0.50891924,0.80903419,2.54181256
1.40770385,4.42604523,0.89984863,0.08083183,0.04848724,0.27174409,0.21259203,0.49076876,0.78011729,2.49566583
1.41370685,4.36409720,0.90774070,0.08099219,0.04591593,0.26818061,0.20965538,0.47399242,0.75144077,2.44549120
1.41970985,4.30009802,0.91131792,0.08111480,0.04345744,0.26519847,0.20694619,0.45872323,0.72366366,2.39188779
1.42571286,4.23551111,0.91040878,0.08122900,0.04114334,0.26299414,0.20445333,0.44510894,0.69748907,2.33571379
1.43171586,4.17214070,0.90499773,0.08136820,0.03900833,0.26176708,0.20218130,0.43331088,0.67364918,2.27806395
1.43771886,4.11208097,0.89522449,0.08156853,0.03708896,0.26171300,0.20014971,0.42350146,0.65288968,2.22023996
1.44372186,4.05765375,0.88137800,0.08186753,0.03542242,0.26301708,0.19839177,0.41586069,0.63595383,2.16371456
1.44972486,4.01133700,0.86388505,0.08230262,0.03404538,0.26584705,0.19695201,0.41057150,0.62356671,2.11009063
1.45572786,3.97568619,0.84329429,0.08290961,0.03299292,0.27034659,0.19588332,0.40781418,0.61641965,2.06105635
1.46173087,3.95325135,0.82025613,0.08372115,0.03229754,0.27662912,0.19524346,0.40776009,0.61515525,2.01833775
1.46773387,3.94649227,0.79549944,0.08476535,0.03198837,0.28477232,0.19509124,0.41056467,0.62035298,1.98364974
1.47373687,3.95769463,0.76980595,0.08606451,0.03209037,0.29481348,0.19548251,0.41636024,0.63251560,1.95864698
1.47973987,3.98888948,0.74398337,0.08763402,0.03262377,0.30674591,0.19646623,0.42524862,0.65205643,1.94487559
1.48574287,4.04177876,0.71883826,0.08948155,0.03360350,0.32051656,0.19808079,0.43729397,0.67928766,1.94372695
1.49174587,4.11766872,0.69514952,0.09160650,0.03503882,0.33602501,0.20035071,0.45251616,0.71440978,1.95639455
1.49774887,4.21741348,0.67364363,0.09399972,0.03693294,0.35312383,0.20328400,0.47088487,0.75750223,1.98383487
1.50375188,4.34137002,0.65497215,0.09664358,0.03928277,0.37162040,0.20687014,0.49231479,0.80851573,2.02673326
1.50975488,4.48936614,0.63969251,0.09951225,0.04207873,0.39128022,0.21107893,0.51666215,0.86726620,2.08547548
1.51575788,4.66068198,0.62825226,0.10257236,0.04530465,0.41183158,0.21586015,0.54372286,0.93343078,2.16012591
1.52176088,4.85404594,0.62097746,0.10578380,0.04893772,0.43297145,0.22114409,0.57323243,1.00654629,2.25041284
1.52776388,5.06764492,0.61806519,0.10910076,0.05294856,0.45437264,0.22684292,0.60486779,1.08601022,2.35572160
1.53376688,5.29914897,0.61958043,0.11247295,0.05730140,0.47569168,0.23285284,0.63825117,1.17108487,2.47509597
1.53976988,5.54574976,0.62545715,0.11584687,0.06195432,0.49657757,0.23905686,0.67295593,1.26090461,2.60724816
1.54577289,5.80421222,0.63550334,0.11916716,0.06685972,0.51668076,0.24532823,0.70851431,1.35448671,2.75057764
1.55177589,6.07093839,0.64940989,0.12237795,0.07196489,0.53566232,0.25153419,0.74442691,1.45074565,2.90319876
1.55777889,6.34204200,0.66676269,0.12542418,0.07721269,0.55320289,0.25754011,0.78017370,1.54851102,3.06297705
1.56378189,6.61343251,0.68705754,0.12825286,0.08254249,0.56901112,0.26321365,0.81522609,1.64654876,3.22757356
1.56978489,6.88090649,0.70971745,0.13081418,0.08789125,0.58283129,0.26842901,0.84905975,1.74358546,3.39449671
