energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.26263132,2.37101169,0.00073067,0.12070825,0.78706405,1.77310365,0.20054146,0.18310286,0.16138410,0.00000000
-3.25662831,2.31669863,0.00068795,0.12656668,0.74875069,1.71689115,0.20154640,0.18757867,0.15245391,0.00000000
-3.25062531,2.26604479,0.00064880,0.13264537,0.71152503,1.66283171,0.20324454,0.19231489,0.14456746,0.00000000
-3.24462231,2.21972851,0.00061397,0.13889086,0.67581230,1.61173902,0.20566827,0.19724880,0.13766944,0.00000000
-3.23861931,2.17844911,0.00058414,0.14525379,0.64202658,1.56444574,0.20884329,0.20232442,0.13171087,0.00000000
-3.23261631,2.14290740,0.00055991,0.15169031,0.61056043,1.52177986,0.21278892,0.20749397,0.12664970,0.00000000
-3.22661331,2.11378487,0.00054182,0.15816329,0.58177503,1.48454019,0.21751840,0.21271891,0.12245103,0.00000000
-3.22061031,2.09172221,0.00053031,0.16464311,0.55599106,1.45347189,0.22303926,0.21797050,0.11908709,0.00000000
-3.21460730,2.07729759,0.00052576,0.17110807,0.53348055,1.42924260,0.22935344,0.22322983,0.11653697,0.00000000
-3.20860430,2.07100553,0.00052841,0.17754441,0.51445976,1.41242004,0.23645733,0.22848746,0.11478610,0.00000000
-3.20260130,2.07323690,0.00053846,0.18394593,0.49908349,1.40345172,0.24434158,0.23374253,0.11382569,0.00000000
-3.19659830,2.08426082,0.00055598,0.19031325,0.48744076,1.40264745,0.25299075,0.23900158,0.11365198,0.00000000
-3.19059530,2.10420931,0.00058094,0.19665277,0.47955217,1.41016545,0.26238279,0.24427705,0.11426551,0.00000000
-3.18459230,2.13306524,0.00061322,0.20297533,0.47536909,1.42600254,0.27248841,0.24958560,0.11567032,0.00000000
-3.17858929,2.17065454,0.00065259,0.20929481,0.47477466,1.44998892,0.28327045,0.25494635,0.11787317,0.00000000
-3.17258629,2.21664315,0.00069871,0.21562653,0.47758681,1.48178819,0.29468336,0.26037917,0.12088281,0.00000000
-3.16658329,2.27053931,0.00075116,0.22198582,0.48356320,1.52090256,0.30667280,0.26590307,0.12470926,0.00000000
-3.16058029,2.33170145,0.00080939,0.22838658,0.49240817,1.56668363,0.31917562,0.27153480,0.12936314,0.00000000
-3.15457729,2.39935184,0.00087278,0.23484013,0.50378140,1.61834844,0.33212025,0.27728780,0.13485505,0.00000000
-3.14857429,2.47259578,0.00094063,0.24135426,0.51730826,1.67500060,0.34542746,0.28317143,0.14119498,0.00000000
-3.14257129,2.55044585,0.00101216,0.24793266,0.53259142,1.73565576,0.35901177,0.28919050,0.14839171,0.00000000
-3.13656828,2.63185043,0.00108653,0.25457459,0.54922349,1.79927067,0.37278326,0.29534526,0.15645223,0.00000000
-3.13056528,2.71572532,0.00116287,0.26127493,0.56680011,1.86477482,0.38664990,0.30163151,0.16538106,0.00000000
-3.12456228,2.80098718,0.00124029,0.26802447,0.58493314,1.93110318,0.40052012,0.30804111,0.17517960,0.00000000
-3.11855928,2.88658716,0.00131790,0.27481043,0.60326330,1.99722898,0.41430572,0.31456246,0.18584536,0.00000000
-3.11255628,2.97154302,0.00139483,0.28161713,0.62147181,2.06219473,0.42792471,0.32118112,0.19737107,0.00000000
-3.10655328,3.05496808,0.00147024,0.28842671,0.63929045,2.12514020,0.44130391,0.32788039,0.20974377,0.00000000
-3.10055028,3.13609536,0.00154336,0.29521983,0.65650952,2.18532599,0.45438131,0.33464170,0.22294383,0.00000000
-3.09454727,3.21429553,0.00161350,0.30197619,0.67298344,2.24215143,0.46710767,0.34144486,0.23694383,0.00000000
-3.08854427,3.28908765,0.00168003,0.30867496,0.68863352,2.29516593,0.47944744,0.34826802,0.25170760,0.00000000
-3.08254127,3.36014199,0.00174242,0.31529494,0.70344781,2.34407327,0.49137878,0.35508741,0.26718918,0.00000000
-3.07653827,3.42727484,0.00180025,0.32181439,0.71747800,2.38872859,0.50289264,0.36187691,0.28333194,0.00000000
-3.07053527,3.49043560,0.00185316,0.32821083,0.73083349,2.42912830,0.51399094,0.36860732,0.30006793,0.00000000
-3.06453227,3.54968717,0.00190091,0.33446044,0.74367278,2.46539362,0.52468388,0.37524576,0.31731743,0.00000000
-3.05852926,3.60518070,0.00194331,0.34053751,0.75619280,2.49774878,0.53498668,0.38175490,0.33498887,0.00000000
-3.05252626,3.65712676,0.00198022,0.34641383,0.76861646,2.52649520,0.54491586,0.38809252,0.35297909,0.00000000
-3.04652326,3.70576470,0.00201157,0.35205817,0.78117922,2.55198327,0.55448540,0.39421126,0.37117406,0.00000000
-3.04052026,3.75133243,0.00203731,0.35743607,0.79411521,2.57458354,0.56370319,0.40005884,0.38945002,0.00000000
-3.03451726,3.79403874,0.00205738,0.36250987,0.80764368,2.59465897,0.57256789,0.40557877,0.40767511,0.00000000
-3.02851426,3.83404007,0.00207174,0.36723924,0.82195637,2.61254005,0.58106673,0.41071157,0.42571136,0.00000000
-3.02251126,3.87142344,0.00208034,0.37158214,0.83720643,2.62850409,0.58917438,0.41539665,0.44341710,0.00000000
-3.01650825,3.90619670,0.00208311,0.37549630,0.85349953,2.64276010,0.59685301,0.41957467,0.46064970,0.00000000
-3.01050525,3.93828682,0.00207996,0.37894119,0.87088736,2.65543980,0.60405389,0.42319043,0.47726853,0.00000000
-3.00450225,3.96754626,0.00207080,0.38188033,0.88936396,2.66659538,0.61072011,0.42619601,0.49313799,0.00000000
-2.99849925,3.99376707,0.00205552,0.38428392,0.90886497,2.67620372,0.61679076,0.42855416,0.50813070,0.00000000
-2.99249625,4.01670164,0.00203404,0.38613157,0.92926980,2.68417686,0.62220593,0.43024160,0.52213054,0.00000000
-2.98649325,4.03608864,0.00200630,0.38741494,0.95040652,2.69037768,0.62691254,0.43125211,0.53503553,0.00000000
-2.98049025,4.05168231,0.00197229,0.38814013,0.97205928,2.69463964,0.63087037,0.43159905,0.54676049,0.00000000
-2.97448724,4.06328315,0.00193207,0.38832960,0.99397781,2.69678937,0.63405807,0.43131733,0.55723940,0.00000000
-2.96848424,4.07076781,0.00188578,0.38802342,1.01588861,2.69667046,0.63647858,0.43046442,0.56642730,0.00000000
-2.96248124,4.07411616,0.00183368,0.38727978,1.03750720,2.69416689,0.63816358,0.42912039,0.57430186,0.00000000
-2.95647824,4.07343381,0.00177614,0.38617450,1.05855104,2.68922490,0.63917666,0.42738689,0.58086439,0.00000000
-2.95047524,4.06896848,0.00171366,0.38479964,1.07875239,2.68187178,0.63961487,0.42538500,0.58614047,0.00000000
-2.94447224,4.06111926,0.00164688,0.38326122,1.09787069,2.67223063,0.63960849,0.42325209,0.59018004,0.00000000
-2.93846923,4.05043807,0.00157655,0.38167595,1.11570392,2.66053036,0.63931896,0.42113769,0.59305694,0.00000000
-2.93246623,4.03762329,0.00150356,0.38016736,1.13209842,2.64711038,0.63893500,0.41919861,0.59486803,0.00000000
-2.92646323,4.02350580,0.00142891,0.37886123,1.14695687,2.63241987,0.63866712,0.41759349,0.59573171,0.00000000
-2.92046023,4.00902826,0.00135366,0.37788084,1.16024407,2.61701171,0.63874072,0.41647710,0.59578591,0.00000000
-2.91445723,3.99521865,0.00127897,0.37734205,1.17199018,2.60153144,0.63938821,0.41599451,0.59518560,0.00000000
-2.90845423,3.98315943,0.00120602,0.37734852,1.18229148,2.58670176,0.64084044,0.41627553,0.59409965,0.00000000
-2.90245123,3.97395364,0.00113599,0.37798745,1.19130834,2.57330335,0.64331800,0.41742965,0.59270721,0.00000000
-2.89644822,3.96868957,0.00107005,0.37932585,1.19926054,2.56215274,0.64702271,0.41954167,0.59119352,0.00000000
-2.89044522,3.96840531,0.00100932,0.38140767,1.20642008,2.55407810,0.65212970,0.42266815,0.58974523,0.00000000
-2.88444222,3.97405452,0.00095483,0.38425186,1.21310159,2.54989370,0.65878054,0.42683500,0.58854529,0.00000000
-2.87843922,3.98647450,0.00090752,0.38785141,1.21965066,2.55037407,0.66707756,0.43203609,0.58776754,0.00000000
-2.87243622,4.00635760,0.00086819,0.39217350,1.22643050,2.55622836,0.67707964,0.43823299,0.58757105,0.00000000
-2.86643322,4.03422647,0.00083750,0.39716048,1.23380734,2.56807577,0.68879959,0.44535584,0.58809450,0.00000000
-2.86043022,4.07041390,0.00081594,0.40273190,1.24213506,2.58642269,0.70220312,0.45330523,0.58945070,0.00000000
-2.85442721,4.11504737,0.00080384,0.40878723,1.25173970,2.61164207,0.71720931,0.46195495,0.59172152,0.00000000
-2.84842421,4.16803869,0.00080135,0.41520908,1.26290435,2.64395562,0.73369266,0.47115554,0.59495352,0.00000000
-2.84242121,4.22907866,0.00080844,0.42186701,1.27585507,2.68341928,0.75148631,0.48073843,0.59915445,0.00000000
-2.83641821,4.29763691,0.00082491,0.42862146,1.29074848,2.72991250,0.77038644,0.49052049,0.60429081,0.00000000
-2.83041521,4.37296679,0.00085040,0.43532773,1.30766147,2.78313160,0.79015758,0.50030890,0.61028688,0.00000000
-2.82441221,4.45411532,0.00088439,0.44183999,1.32658360,2.84258774,0.81053856,0.50990603,0.61702511,0.00000000
-2.81840920,4.53993804,0.00092620,0.44801492,1.34741260,2.90760959,0.83124901,0.51911439,0.62434810,0.00000000
-2.81240620,4.62911867,0.00097507,0.45371520,1.36995311,2.97735102,0.85199613,0.52774136,0.63206221,0.00000000
-2.80640320,4.72019341,0.00103009,0.45881256,1.39391898,3.05080383,0.87248160,0.53560370,0.63994262,0.00000000
-2.80040020,4.81157944,0.00109031,0.46319045,1.41893899,3.12681550,0.89240848,0.54253172,0.64773982,0.00000000
-2.79439720,4.90160743,0.00115470,0.46674635,1.44456589,3.20411153,0.91148794,0.54837302,0.65518721,0.00000000
-2.78839420,4.98855733,0.00122219,0.46939370,1.47028845,3.28132227,0.92944579,0.55299584,0.66200959,0.00000000
-2.78239120,5.07069679,0.00129172,0.47106353,1.49554603,3.35701334,0.94602858,0.55629186,0.66793214,0.00000000
-2.77638819,5.14632140,0.00136224,0.47170579,1.51974520,3.42971900,0.96100934,0.55817859,0.67268954,0.00000000
-2.77038519,5.21379566,0.00143272,0.47129046,1.54227768,3.49797750,0.97419271,0.55860109,0.67603477,0.00000000
-2.76438219,5.27159353,0.00150222,0.46980841,1.56253886,3.56036733,0.98541957,0.55753326,0.67774736,0.00000000
-2.75837919,5.31833745,0.00156983,0.46727211,1.57994634,3.61554314,0.99457093,0.55497847,0.67764053,0.00000000
-2.75237619,5.35283436,0.00163480,0.46371614,1.59395755,3.66227018,1.00157116,0.55096963,0.67556708,0.00000000
-2.74637319,5.37410768,0.00169643,0.45919752,1.60408594,3.69945606,1.00639035,0.54556870,0.67142368,0.00000000
-2.74037019,5.38142402,0.00175417,0.45379574,1.60991511,3.72617861,1.00904590,0.53886554,0.66515353,0.00000000
-2.73436718,5.37431351,0.00180761,0.44761257,1.61111035,3.74170896,1.00960318,0.53097617,0.65674723,0.00000000
-2.72836418,5.35258313,0.00185642,0.44077150,1.60742734,3.74552901,1.00817527,0.52204054,0.64624195,0.00000000
-2.72236118,5.31632239,0.00190047,0.43341669,1.59871773,3.73734259,1.00492173,0.51221959,0.63371894,0.00000000
-2.71635818,5.26590108,0.00193969,0.42571157,1.58493155,3.71708016,1.00004642,0.50169199,0.61929972,0.00000000
-2.71035518,5.20195913,0.00197418,0.41783680,1.56611651,3.68489680,0.99379431,0.49065028,0.60314100,0.00000000
-2.70435218,5.12538897,0.00200413,0.40998763,1.54241443,3.64116380,0.98644726,0.47929674,0.58542878,0.00000000
-2.69834917,5.03731089,0.00202982,0.40237073,1.51405500,3.58645432,0.97831900,0.46783894,0.56637189,0.00000000
-2.69234617,4.93904240,0.00205164,0.39520032,1.48134746,3.52152362,0.96974897,0.45648507,0.54619526,0.00000000
-2.68634317,4.83206250,0.00207002,0.38869379,1.44467034,3.44728497,0.96109545,0.44543932,0.52513323,0.00000000
-2.68034017,4.71797229,0.00208545,0.38306678,1.40446004,3.36478204,0.95272787,0.43489719,0.50342321,0.00000000
-2.67433717,4.59845317,0.00209844,0.37852790,1.36119852,3.27515892,0.94501843,0.42504102,0.48129992,0.00000000
-2.66833417,4.47522408,0.00210953,0.37527318,1.31540075,3.17962898,0.93833324,0.41603588,0.45899021,0.00000000
-2.66233117,4.34999922,0.00211922,0.37348048,1.26760220,3.07944354,0.93302323,0.40802586,0.43670891,0.00000000
-2.65632816,4.22444767,0.00212800,0.37330407,1.21834680,2.97586153,0.92941484,0.40113086,0.41465542,0.00000000
-2.65032516,4.10015612,0.00213631,0.37486952,1.16817591,2.87012105,0.92780117,0.39544418,0.39301134,0.00000000
-2.64432216,3.97859601,0.00214451,0.37826930,1.11761817,2.76341374,0.92843351,0.39103075,0.37193888,0.00000000
-2.63831916,3.86109590,0.00215289,0.38355920,1.06718088,2.65686253,0.93151388,0.38792630,0.35158015,0.00000000
-2.63231616,3.74882009,0.00216164,0.39075581,1.01734270,2.55150339,0.93718886,0.38613741,0.33205718,0.00000000
-2.62631316,3.64275375,0.00217084,0.39983531,0.96854795,2.44827148,0.94554503,0.38564242,0.31347249,0.00000000
-2.62031016,3.54369514,0.00218047,0.41073363,0.92120240,2.34799165,0.95660635,0.38639339,0.29591018,0.00000000
-2.61430715,3.45225474,0.00219039,0.42334809,0.87567057,2.25137353,0.97033376,0.38831877,0.27943744,0.00000000
-2.60830415,3.36886113,0.00220034,0.43754046,0.83227440,2.15901085,0.98662714,0.39132702,0.26410617,0.00000000
-2.60230115,3.29377297,0.00220998,0.45314154,0.79129316,2.07138474,1.00532958,0.39531071,0.24995487,0.00000000
-2.59629815,3.22709639,0.00221884,0.46995677,0.75296439,1.98887051,1.02623403,0.40015126,0.23701046,0.00000000
-2.59029515,3.16880663,0.00222641,0.48777301,0.71748568,1.91174727,1.04909194,0.40572390,0.22529015,0.00000000
-2.58429215,3.11877268,0.00223209,0.50636584,0.68501699,1.84020980,1.07362350,0.41190265,0.21480306,0.00000000
-2.57828914,3.07678348,0.00223526,0.52550720,0.65568334,1.77438183,1.09952910,0.41856526,0.20555180,0.00000000
-2.57228614,3.04257433,0.00223528,0.54497293,0.62957756,1.71432994,1.12650124,0.42559755,0.19753362,0.00000000
-2.56628314,3.01585175,0.00223154,0.56454982,0.60676279,1.66007743,1.15423619,0.43289731,0.19074149,0.00000000
-2.56028014,2.99631566,0.00222348,0.58404164,0.58727473,1.61161724,1.18244477,0.44037719,0.18516472,0.00000000
-2.55427714,2.98367746,0.00221061,0.60327410,0.57112322,1.56892345,1.21086159,0.44796673,0.18078934,0.00000000
-2.54827414,2.97767321,0.00219253,0.62209811,0.55829320,1.53196064,1.23925193,0.45561315,0.17759813,0.00000000
-2.54227114,2.97807104,0.00216899,0.64039156,0.54874493,1.50069088,1.26741609,0.46328118,0.17557038,0.00000000
-2.53626813,2.98467288,0.00213986,0.65805919,0.54241348,1.47507795,1.29519067,0.47095165,0.17468135,0.00000000
-2.53026513,2.99731030,0.00210519,0.67503100,0.53920767,1.45508880,1.32244699,0.47861920,0.17490154,0.00000000
-2.52426213,3.01583528,0.00206518,0.69125899,0.53900846,1.44069235,1.34908647,0.48628914,0.17619574,0.00000000
-2.51825913,3.04010686,0.00202023,0.70671292,0.54166719,1.43185587,1.37503372,0.49397378,0.17852208,0.00000000
-2.51225613,3.06997468,0.00197087,0.72137518,0.54700385,1.42853942,1.40022771,0.50168843,0.18183097,0.00000000
-2.50625313,3.10526121,0.00191784,0.73523535,0.55480564,1.43068879,1.42461182,0.50944748,0.18606424,0.00000000
-2.50025013,3.14574402,0.00186198,0.74828488,0.56482628,1.43822760,1.44812375,0.51726068,0.19115433,0.00000000
-2.49424712,3.19113978,0.00180432,0.76051239,0.57678623,1.45104928,1.47068606,0.52513014,0.19702388,0.00000000
-2.48824412,3.24109141,0.00174596,0.77189991,0.59037411,1.46900934,1.49219830,0.53304799,0.20358559,0.00000000
-2.48224112,3.29515947,0.00168810,0.78242043,0.60524950,1.49191882,1.51253151,0.54099511,0.21074241,0.00000000
-2.47623812,3.35281884,0.00163203,0.79203695,0.62104728,1.51953899,1.53152562,0.54894088,0.21838831,0.00000000
-2.47023512,3.41346073,0.00157905,0.80070312,0.63738340,1.55157809,1.54899009,0.55684388,0.22640939,0.00000000
-2.46423212,3.47640040,0.00153048,0.80836532,0.65386203,1.58768986,1.56470808,0.56465364,0.23468539,0.00000000
-2.45822911,3.54088969,0.00148764,0.81496609,0.67008390,1.62747425,1.57844367,0.57231311,0.24309167,0.00000000
-2.45222611,3.60613364,0.00145179,0.82044852,0.68565547,1.67048001,1.58995194,0.57976155,0.25150137,0.00000000
-2.44622311,3.67130999,0.00142412,0.82476112,0.70019853,1.71620892,1.59899106,0.58693779,0.25978785,0.00000000
-2.44022011,3.73558985,0.00140574,0.82786285,0.71335983,1.76412144,1.60533563,0.59378325,0.26782716,0.00000000
-2.43421711,3.79815826,0.00139762,0.82972775,0.72482023,1.81364322,1.60879021,0.60024469,0.27550052,0.00000000
-2.42821411,3.85823289,0.00140058,0.83034862,0.73430292,1.86417220,1.60920203,0.60627622,0.28269662,0.00000000
-2.42221111,3.91507968,0.00141527,0.82973956,0.74158028,1.91508573,1.60647198,0.61184046,0.28931363,0.00000000
-2.41620810,3.96802428,0.00144212,0.82793692,0.74647899,1.96574751,1.60056296,0.61690869,0.29526090,0.00000000
-2.41020510,4.01645864,0.00148134,0.82499859,0.74888318,2.01551409,1.59150493,0.62146002,0.30046020,0.00000000
-2.40420210,4.05984264,0.00153289,0.82100157,0.74873540,2.06374058,1.57939639,0.62547954,0.30484647,0.00000000
-2.39819910,4.09770077,0.00159647,0.81603805,0.74603541,2.10978588,1.56440192,0.62895564,0.30836814,0.00000000
-2.39219610,4.12961486,0.00167147,0.81021021,0.74083693,2.15301723,1.54674622,0.63187687,0.31098692,0.00000000
-2.38619310,4.15521361,0.00175701,0.80362406,0.73324243,2.19281440,1.52670481,0.63422839,0.31267726,0.00000000
-2.38019010,4.17416047,0.00185190,0.79638303,0.72339642,2.22857380,1.50459223,0.63598859,0.31342541,0.00000000
-2.37418709,4.18614129,0.00195466,0.78858148,0.71147750,2.25971272,1.48074848,0.63712610,0.31322823,0.00000000
-2.36818409,4.19085324,0.00206354,0.78029902,0.69768976,2.28567412,1.45552464,0.63759757,0.31209197,0.00000000
-2.36218109,4.18799650,0.00217656,0.77159579,0.68225379,2.30593215,1.42926876,0.63734643,0.31003084,0.00000000
-2.35617809,4.17726984,0.00229150,0.76250933,0.66539805,2.31999860,1.40231274,0.63630291,0.30706583,0.00000000
-2.35017509,4.15837097,0.00240600,0.75305313,0.64735067,2.32743044,1.37496124,0.63438537,0.30322353,0.00000000
-2.34417209,4.13100211,0.00251757,0.74321713,0.62833237,2.32783829,1.34748321,0.63150299,0.29853525,0.00000000
-2.33816908,4.09488068,0.00262370,0.73297017,0.60855060,2.32089579,1.32010639,0.62755968,0.29303638,0.00000000
-2.33216608,4.04975477,0.00272187,0.72226411,0.58819505,2.30634947,1.29301513,0.62245901,0.28676598,0.00000000
-2.32616308,3.99542239,0.00280968,0.71103947,0.56743481,2.28402869,1.26635136,0.61610991,0.27976666,0.00000000
-2.32016008,3.93175320,0.00288489,0.69923224,0.54641696,2.25385516,1.24021859,0.60843272,0.27208469,0.00000000
-2.31415708,3.85871137,0.00294549,0.68678112,0.52526664,2.21585155,1.21468825,0.59936533,0.26377019,0.00000000
-2.30815408,3.77637767,0.00298977,0.67363514,0.50408829,2.17014835,1.18980796,0.58886888,0.25487750,0.00000000
-2.30215108,3.68496938,0.00301639,0.65976063,0.48296795,2.11698867,1.16561080,0.57693266,0.24546547,0.00000000
-2.29614807,3.58485615,0.00302439,0.64514750,0.46197625,2.05673033,1.14212499,0.56357799,0.23559769,0.00000000
-2.29014507,3.47657071,0.00301325,0.62981418,0.44117179,1.98984484,1.11938292,0.54886072,0.22534265,0.00000000
-2.28414207,3.36081320,0.00298289,0.61381094,0.42060472,1.91691304,1.09742920,0.53287217,0.21477353,0.00000000
-2.27813907,3.23844857,0.00293367,0.59722142,0.40032010,1.83861735,1.07632684,0.51573850,0.20396789,0.00000000
-2.27213607,3.11049685,0.00286641,0.58016232,0.38036092,1.75573060,1.05616127,0.49761848,0.19300694,0.00000000
-2.26613307,2.97811638,0.00278230,0.56278124,0.36077055,1.66910182,1.03704195,0.47869981,0.18197471,0.00000000
-2.26013007,2.84258085,0.00268290,0.54525283,0.34159450,1.57963933,1.01910153,0.45919417,0.17095676,0.00000000
-2.25412706,2.70525093,0.00257006,0.52777356,0.32288139,1.48829174,1.00249261,0.43933130,0.16003889,0.00000000
-2.24812406,2.56754208,0.00244591,0.51055543,0.30468326,1.39602757,0.98738250,0.41935243,0.14930556,0.00000000
-2.24212106,2.43088982,0.00231271,0.49381903,0.28705504,1.30381415,0.97394632,0.39950336,0.13883831,0.00000000
-2.23611806,2.29671423,0.00217285,0.47778633,0.27005354,1.21259675,0.96235908,0.38002767,0.12871420,0.00000000
-2.23011506,2.16638537,0.00202872,0.46267366,0.25373585,1.12327855,0.95278724,0.36116024,0.11900434,0.00000000
-2.22411206,2.04119096,0.00188272,0.44868528,0.23815749,1.03670225,0.94538039,0.34312156,0.10977254,0.00000000
-2.21810905,1.92230802,0.00173710,0.43600780,0.22337037,0.95363397,0.94026368,0.32611288,0.10107428,0.00000000
-2.21210605,1.81077928,0.00159399,0.42480579,0.20942077,0.87474995,0.93753148,0.31031260,0.09295588,0.00000000
-2.20610305,1.70749540,0.00145530,0.41521880,0.19634745,0.80062631,0.93724271,0.29587387,0.08545405,0.00000000
-2.20010005,1.61318346,0.00132272,0.40735980,0.18418007,0.73173221,0.93941819,0.28292347,0.07859573,0.00000000
-2.19409705,1.52840181,0.00119767,0.40131505,0.17293800,0.66842646,0.94404013,0.27156202,0.07239827,0.00000000
-2.18809405,1.45354125,0.00108128,0.39714551,0.16262955,0.61095735,0.95105390,0.26186533,0.06686989,0.00000000
-2.18209105,1.38883201,0.00097442,0.39488945,0.15325177,0.55946570,0.96037194,0.25388685,0.06201041,0.00000000
-2.17608804,1.33435595,0.00087766,0.39456613,0.14479063,0.51399057,0.97187966,0.24766094,0.05781218,0.00000000
-2.17008504,1.29006294,0.00079133,0.39618039,0.13722180,0.47447735,0.98544300,0.24320679,0.05426122,0.00000000
-2.16408204,1.25579058,0.00071547,0.39972773,0.13051170,0.44078772,1.00091731,0.24053280,0.05133831,0.00000000
-2.15807904,1.23128602,0.00064993,0.40519972,0.12461902,0.41271094,1.01815703,0.23964102,0.04902026,0.00000000
-2.15207604,1.21622887,0.00059435,0.41258932,0.11949639,0.38997598,1.03702582,0.24053157,0.04728102,0.00000000
-2.14607304,1.21025401,0.00054818,0.42189588,0.11509223,0.37226398,1.05740649,0.24320677,0.04609278,0.00000000
-2.14007004,1.21297336,0.00051076,0.43312959,0.11135267,0.35922055,1.07921036,0.24767466,0.04542688,0.00000000
-2.13406703,1.22399564,0.00048129,0.44631496,0.10822335,0.35046760,1.10238540,0.25395187,0.04525460,0.00000000
-2.12806403,1.24294330,0.00045891,0.46149335,0.10565121,0.34561423,1.12692297,0.26206560,0.04554772,0.00000000
-2.12206103,1.26946608,0.00044270,0.47872416,0.10358591,0.34426647,1.15286249,0.27205463,0.04627885,0.00000000
-2.11605803,1.30325066,0.00043171,0.49808466,0.10198112,0.34603569,1.18029388,0.28396931,0.04742167,0.00000000
-2.11005503,1.34402617,0.00042501,0.51966847,0.10079543,0.35054555,1.20935747,0.29787034,0.04895083,0.00000000
-2.10405203,1.39156535,0.00042167,0.54358247,0.09999293,0.35743735,1.24024125,0.31382668,0.05084179,0.00000000
-2.09804902,1.44568159,0.00042080,0.56994234,0.09954345,0.36637390,1.27317532,0.33191221,0.05307051,0.00000000
-2.09204602,1.50622201,0.00042158,0.59886687,0.09942251,0.37704197,1.30842379,0.35220169,0.05561294,0.00000000
-2.08604302,1.57305702,0.00042326,0.63047104,0.09961092,0.38915338,1.34627400,0.37476580,0.05844461,0.00000000
-2.08004002,1.64606696,0.00042516,0.66485829,0.10009412,0.40244492,1.38702363,0.39966562,0.06154004,0.00000000
-2.07403702,1.72512661,0.00042669,0.70211219,0.10086136,0.41667738,1.43096599,0.42694683,0.06487230,0.00000000
-2.06803402,1.81008820,0.00042737,0.74228780,0.10190463,0.43163379,1.47837394,0.45663365,0.06841257,0.00000000
-2.06203102,1.90076414,0.00042680,0.78540319,0.10321760,0.44711723,1.52948324,0.48872304,0.07212985,0.00000000
-2.05602801,1.99691013,0.00042470,0.83143146,0.10479446,0.46294836,1.58447577,0.52317923,0.07599074,0.00000000
-2.05002501,2.09820975,0.00042087,0.88029360,0.10662878,0.47896291,1.64346365,0.55992901,0.07995951,0.00000000
-2.04402201,2.20426144,0.00041521,0.93185272,0.10871246,0.49500941,1.70647474,0.59885785,0.08399821,0.00000000
-2.03801901,2.31456851,0.00040770,0.98590982,0.11103488,0.51094724,1.77344048,0.63980731,0.08806706,0.00000000
-2.03201601,2.42853304,0.00039839,1.04220145,0.11358207,0.52664509,1.84418653,0.68257363,0.09212499,0.00000000
-2.02601301,2.54545402,0.00038742,1.10039955,0.11633619,0.54198008,1.91842706,0.72690788,0.09613032,0.00000000
-2.02001001,2.66452992,0.00037497,1.16011339,0.11927521,0.55683735,1.99576282,0.77251756,0.10004157,0.00000000
-2.01400700,2.78486591,0.00036127,1.22089385,0.12237271,0.57111022,2.07568356,0.81906969,0.10381838,0.00000000
-2.00800400,2.90548534,0.00034660,1.28223983,0.12559802,0.58470080,2.15757462,0.86619541,0.10742244,0.00000000
-2.00200100,3.02534518,0.00033126,1.34360656,0.12891645,0.59752094,2.24072782,0.91349570,0.11081842,0.00000000
-1.99599800,3.14335468,0.00031555,1.40441570,0.13228977,0.60949330,2.32435617,0.96054833,0.11397482,0.00000000
-1.98999500,3.25839654,0.00029978,1.46406668,0.13567676,0.62055252,2.40761188,1.00691560,0.11686473,0.00000000
-1.98399200,3.36934965,0.00028428,1.52194908,0.13903400,0.63064611,2.48960706,1.05215256,0.11946641,0.00000000
-1.97798899,3.47511245,0.00026934,1.57745535,0.14231658,0.63973517,2.56943630,1.09581560,0.12176364,0.00000000
-1.97198599,3.57462586,0.00025524,1.62999358,0.14547904,0.64779457,2.64619996,1.13747089,0.12374592,0.00000000
-1.96598299,3.66689508,0.00024226,1.67899988,0.14847622,0.65481267,2.71902755,1.17670260,0.12540839,0.00000000
-1.95997999,3.75100914,0.00023061,1.72394975,0.15126414,0.66079048,2.78709980,1.21312041,0.12675154,0.00000000
-1.95397699,3.82615785,0.00022050,1.76436835,0.15380093,0.66574038,2.84966880,1.24636636,0.12778071,0.00000000
-1.94797399,3.89164553,0.00021210,1.79983911,0.15604766,0.66968436,2.90607515,1.27612061,0.12850548,0.00000000
-1.94197099,3.94690118,0.00020555,1.83001067,0.15796913,0.67265202,2.95576158,1.30210624,0.12893884,0.00000000
-1.93596798,3.99148523,0.00020094,1.85460190,0.15953469,0.67467844,2.99828242,1.32409282,0.12909639,0.00000000
-1.92996498,4.02509281,0.00019835,1.87340507,0.16071890,0.67580220,3.03330867,1.34189897,0.12899553,0.00000000
-1.92396198,4.04755391,0.00019779,1.88628705,0.16150224,0.67606368,3.06062868,1.35539378,0.12865464,0.00000000
-1.91795898,4.05883085,0.00019928,1.89318890,0.16187171,0.67550388,3.08014458,1.36449724,0.12809246,0.00000000
-1.91195598,4.05901358,0.00020277,1.89412386,0.16182134,0.67416391,3.09186483,1.36917989,0.12732759,0.00000000
-1.90595298,4.04831349,0.00020819,1.88917398,0.16135275,0.67208535,3.09589373,1.36946159,0.12637819,0.00000000
-1.89994997,4.02705607,0.00021546,1.87848579,0.16047551,0.66931143,3.09241838,1.36540985,0.12526190,0.00000000
