energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.11255628,1.25886833,0.00024066,0.10316844,0.00422660,0.28641641,0.70491471,0.52572355,0.00000000
-3.10655328,1.31071546,0.00028206,0.10165549,0.00475400,0.29319597,0.74896659,0.54203275,0.00000000
-3.10055028,1.36456106,0.00032857,0.09997240,0.00537269,0.30063314,0.79532431,0.55855448,0.00000000
-3.09454727,1.42055957,0.00038032,0.09818060,0.00608557,0.30879112,0.84395657,0.57537129,0.00000000
-3.08854427,1.47880653,0.00043734,0.09634081,0.00689521,0.31770927,0.89477784,0.59255007,0.00000000
-3.08254127,1.53931876,0.00049956,0.09451037,0.00780335,0.32739798,0.94763955,0.61013460,0.00000000
-3.07653827,1.60201735,0.00056680,0.09274089,0.00881049,0.33783482,1.00232301,0.62813888,0.00000000
-3.07053527,1.66671422,0.00063874,0.09107623,0.00991543,0.34896216,1.05853471,0.64654178,0.00000000
-3.06453227,1.73310295,0.00071496,0.08955097,0.01111496,0.36068644,1.11590426,0.66528319,0.00000000
-3.05852926,1.80075471,0.00079486,0.08818928,0.01240349,0.37287912,1.17398525,0.68426192,0.00000000
-3.05252626,1.86911945,0.00087776,0.08700436,0.01377291,0.38537920,1.23225929,0.70333545,0.00000000
-3.04652326,1.93753274,0.00096281,0.08599848,0.01521239,0.39799744,1.29014325,0.72232171,0.00000000
-3.04052026,2.00522804,0.00104908,0.08516337,0.01670840,0.41052192,1.34699961,0.74100273,0.00000000
-3.03451726,2.07135419,0.00113552,0.08448126,0.01824478,0.42272488,1.40214975,0.75913019,0.00000000
-3.02851426,2.13499753,0.00122104,0.08392617,0.01980293,0.43437053,1.45488967,0.77643260,0.00000000
-3.02251126,2.19520779,0.00130451,0.08346564,0.02136217,0.44522350,1.50450790,0.79262388,0.00000000
-3.01650825,2.25102698,0.00138476,0.08306262,0.02290015,0.45505757,1.55030475,0.80741304,0.00000000
-3.01050525,2.30151984,0.00146070,0.08267748,0.02439335,0.46366448,1.59161226,0.82051447,0.00000000
-3.00450225,2.34580492,0.00153129,0.08227012,0.02581771,0.47086231,1.62781418,0.83165856,0.00000000
-2.99849925,2.38308485,0.00159558,0.08180191,0.02714931,0.47650307,1.65836508,0.84060220,0.00000000
-2.99249625,2.41267453,0.00165278,0.08123756,0.02836501,0.48047941,1.68280788,0.84713861,0.00000000
-2.98649325,2.43402629,0.00170227,0.08054664,0.02944319,0.48272999,1.70078906,0.85110630,0.00000000
-2.98049025,2.44675074,0.00174363,0.07970493,0.03036440,0.48324329,1.71207090,0.85239664,0.00000000
-2.97448724,2.45063260,0.00177665,0.07869533,0.03111196,0.48205996,1.71654031,0.85095982,0.00000000
-2.96848424,2.44564094,0.00180137,0.07750845,0.03167251,0.47927332,1.71421373,0.84680898,0.00000000
-2.96248124,2.43193336,0.00181804,0.07614288,0.03203637,0.47502827,1.70523813,0.84002226,0.00000000
-2.95647824,2.40985404,0.00182716,0.07460504,0.03219790,0.46951843,1.68988780,0.83074285,0.00000000
-2.95047524,2.37992587,0.00182943,0.07290879,0.03215560,0.46298185,1.66855730,0.81917691,0.00000000
-2.94447224,2.34283689,0.00182574,0.07107475,0.03191212,0.45569533,1.64175071,0.80558945,0.00000000
-2.93846923,2.29942178,0.00181715,0.06912940,0.03147414,0.44796744,1.61006768,0.79029849,0.00000000
-2.93246623,2.25063904,0.00180482,0.06710402,0.03085208,0.44013077,1.57418676,0.77366740,0.00000000
-2.92646323,2.19754477,0.00178999,0.06503356,0.03005972,0.43253333,1.53484673,0.75609598,0.00000000
-2.92046023,2.14126404,0.00177395,0.06295543,0.02911369,0.42552951,1.49282658,0.73801033,0.00000000
-2.91445723,2.08296084,0.00175793,0.06090834,0.02803294,0.41947085,1.44892476,0.71985202,0.00000000
-2.90845423,2.02380750,0.00174312,0.05893110,0.02683807,0.41469677,1.40393858,0.70206661,0.00000000
-2.90245123,1.96495476,0.00173058,0.05706164,0.02555075,0.41152552,1.35864431,0.68509219,0.00000000
-2.89644822,1.90750320,0.00172121,0.05533602,0.02419304,0.41024561,1.31377868,0.66934792,0.00000000
-2.89044522,1.85247695,0.00171571,0.05378759,0.02278683,0.41110778,1.27002228,0.65522306,0.00000000
-2.88444222,1.80080032,0.00171456,0.05244637,0.02135325,0.41431780,1.22798538,0.64306684,0.00000000
-2.87843922,1.75327809,0.00171802,0.05133846,0.01991221,0.42003030,1.18819655,0.63317917,0.00000000
-2.87243622,1.71057979,0.00172606,0.05048570,0.01848203,0.42834359,1.15109433,0.62580278,0.00000000
-2.86643322,1.67322842,0.00173842,0.04990538,0.01707908,0.43929586,1.11702210,0.62111675,0.00000000
-2.86043022,1.64159381,0.00175462,0.04961018,0.01571761,0.45286269,1.08622628,0.61923175,0.00000000
-2.85442721,1.61589075,0.00177394,0.04960818,0.01440962,0.46895612,1.05885778,0.62018715,0.00000000
-2.84842421,1.59618178,0.00179550,0.04990300,0.01316481,0.48742527,1.03497649,0.62395002,0.00000000
-2.84242121,1.58238455,0.00181826,0.05049406,0.01199066,0.50805866,1.01455856,0.63041622,0.00000000
-2.83641821,1.57428332,0.00184110,0.05137702,0.01089255,0.53058813,0.99750619,0.63941349,0.00000000
-2.83041521,1.57154420,0.00186283,0.05254414,0.00987390,0.55469441,0.98365938,0.65070653,0.00000000
-2.82441221,1.57373353,0.00188228,0.05398493,0.00893638,0.58001425,0.97280908,0.66400396,0.00000000
-2.81840920,1.58033861,0.00189834,0.05568665,0.00808021,0.60614896,0.96471123,0.67896692,0.00000000
-2.81240620,1.59079007,0.00190998,0.05763504,0.00730435,0.63267404,0.95910108,0.69521919,0.00000000
-2.80640320,1.60448484,0.00191635,0.05981492,0.00660681,0.65914982,0.95570696,0.71235832,0.00000000
-2.80040020,1.62080894,0.00191674,0.06221081,0.00598486,0.68513267,0.95426308,0.72996757,0.00000000
-2.79439720,1.63915899,0.00191068,0.06480758,0.00543530,0.71018638,0.95452067,0.74762817,0.00000000
-2.78839420,1.65896163,0.00189793,0.06759089,0.00495466,0.73389346,0.95625697,0.76493142,0.00000000
-2.78239120,1.67969005,0.00187846,0.07054759,0.00453941,0.75586577,0.95928162,0.78149025,0.00000000
-2.77638819,1.70087684,0.00185247,0.07366598,0.00418608,0.77575423,0.96344030,0.79694979,0.00000000
-2.77038519,1.72212280,0.00182041,0.07693590,0.00389144,0.79325720,0.96861531,0.81099649,0.00000000
-2.76438219,1.74310127,0.00178288,0.08034858,0.00365259,0.80812714,0.97472333,0.82336547,0.00000000
-2.75837919,1.76355793,0.00174066,0.08389634,0.00346702,0.82017536,0.98171032,0.83384583,0.00000000
-2.75237619,1.78330630,0.00169464,0.08757215,0.00333271,0.82927471,0.98954419,0.84228372,0.00000000
-2.74637319,1.80221925,0.00164581,0.09136889,0.00324817,0.83536008,0.99820547,0.84858308,0.00000000
-2.74037019,1.82021721,0.00159515,0.09527860,0.00321244,0.83842671,1.00767674,0.85270406,0.00000000
-2.73436718,1.83725375,0.00154367,0.09929154,0.00322518,0.83852648,1.01793154,0.85465925,0.00000000
-2.72836418,1.85329974,0.00149229,0.10339526,0.00328664,0.83576247,1.02892340,0.85450800,0.00000000
-2.72236118,1.86832688,0.00144186,0.10757365,0.00339774,0.83028184,1.04057581,0.85234906,0.00000000
-2.71635818,1.88229185,0.00139309,0.11180607,0.00356005,0.82226769,1.05277383,0.84831207,0.00000000
-2.71035518,1.89512213,0.00134654,0.11606671,0.00377587,0.81193017,1.06535793,0.84254824,0.00000000
-2.70435218,1.90670443,0.00130261,0.12032405,0.00404821,0.79949726,1.07812065,0.83522084,0.00000000
-2.69834917,1.91687655,0.00126151,0.12454072,0.00438088,0.78520573,1.09080628,0.82649582,0.00000000
-2.69234617,1.92542337,0.00122330,0.12867359,0.00477843,0.76929268,1.10311390,0.81653330,0.00000000
-2.68634317,1.93207724,0.00118785,0.13267427,0.00524623,0.75198804,1.11470363,0.80548005,0.00000000
-2.68034017,1.93652296,0.00115492,0.13648995,0.00579038,0.73350829,1.12520588,0.79346363,0.00000000
-2.67433717,1.93840710,0.00112412,0.14006461,0.00641765,0.71405173,1.13423327,0.78058818,0.00000000
-2.66833417,1.93735125,0.00109497,0.14334047,0.00713543,0.69379524,1.14139455,0.76693217,0.00000000
-2.66233117,1.93296850,0.00106694,0.14625983,0.00795148,0.67289284,1.14630994,0.75254818,0.00000000
-2.65632816,1.92488219,0.00103947,0.14876696,0.00887379,0.65147569,1.14862687,0.73746446,0.00000000
-2.65032516,1.91274590,0.00101200,0.15081011,0.00991022,0.62965361,1.14803557,0.72168836,0.00000000
-2.64432216,1.89626349,0.00098400,0.15234356,0.01106822,0.60751777,1.14428342,0.70521100,0.00000000
-2.63831916,1.87520809,0.00095501,0.15332951,0.01235437,0.58514434,1.13718742,0.68801323,0.00000000
-2.63231616,1.84943878,0.00092464,0.15373971,0.01377391,0.56259865,1.12664408,0.67007212,0.00000000
-2.62631316,1.81891424,0.00089261,0.15355683,0.01533029,0.53993979,1.11263614,0.65136775,0.00000000
-2.62031016,1.78370224,0.00085875,0.15277541,0.01702462,0.51722501,1.09523591,0.63188983,0.00000000
-2.61430715,1.74398477,0.00082299,0.15140240,0.01885516,0.49451385,1.07460486,0.61164368,0.00000000
-2.60830415,1.70005826,0.00078540,0.14945712,0.02081686,0.47187171,1.05098976,0.59065534,0.00000000
-2.60230115,1.65232911,0.00074615,0.14697087,0.02290092,0.44937261,1.02471543,0.56897542,0.00000000
-2.59629815,1.60130461,0.00070552,0.14398592,0.02509452,0.42710104,0.99617460,0.54668159,0.00000000
-2.59029515,1.54758002,0.00066385,0.14055421,0.02738059,0.40515291,0.96581548,0.52387954,0.00000000
-2.58429215,1.49182232,0.00062161,0.13673562,0.02973778,0.38363560,0.93412769,0.50070250,0.00000000
-2.57828914,1.43475172,0.00057926,0.13259598,0.03214058,0.36266707,0.90162722,0.47730930,0.00000000
-2.57228614,1.37712177,0.00053736,0.12820495,0.03455967,0.34237434,0.86884135,0.45388127,0.00000000
-2.56628314,1.31969919,0.00049646,0.12363376,0.03696236,0.32289133,0.83629404,0.43061808,0.00000000
-2.56028014,1.26324415,0.00045713,0.11895303,0.03931336,0.30435641,0.80449253,0.40773284,0.00000000
-2.55427714,1.20849218,0.00041992,0.11423074,0.04157557,0.28690954,0.77391560,0.38544676,0.00000000
-2.54827414,1.15613798,0.00038539,0.10953031,0.04371109,0.27068956,0.74500392,0.36398363,0.00000000
-2.54227114,1.10682194,0.00035405,0.10490908,0.04568234,0.25583140,0.71815260,0.34356432,0.00000000
-2.53626813,1.06111938,0.00032639,0.10041698,0.04745320,0.24246348,0.69370598,0.32440163,0.00000000
-2.53026513,1.01953280,0.00030285,0.09609570,0.04899017,0.23070538,0.67195471,0.30669555,0.00000000
-2.52426213,0.98248677,0.00028384,0.09197806,0.05026352,0.22066569,0.65313459,0.29062912,0.00000000
-2.51825913,0.95032531,0.00026971,0.08808784,0.05124829,0.21244011,0.63742713,0.27636487,0.00000000
-2.51225613,0.92331131,0.00026077,0.08443992,0.05192515,0.20610972,0.62496122,0.26404191,0.00000000
-2.50625313,0.90162741,0.00025728,0.08104065,0.05228114,0.20173936,0.61581558,0.25377362,0.00000000
-2.50025013,0.88537794,0.00025945,0.07788852,0.05231006,0.19937609,0.61002157,0.24564587,0.00000000
-2.49424712,0.87459138,0.00026744,0.07497502,0.05201270,0.19904753,0.60756601,0.23971563,0.00000000
-2.48824412,0.86922296,0.00028134,0.07228561,0.05139683,0.20076030,0.60839367,0.23601000,0.00000000
-2.48224112,0.86915713,0.00030118,0.06980084,0.05047680,0.20449824,0.61240938,0.23452550,0.00000000
-2.47623812,0.87420966,0.00032691,0.06749742,0.04927309,0.21022068,0.61947960,0.23522762,0.00000000
-2.47023512,0.88412951,0.00035842,0.06534945,0.04781146,0.21786068,0.62943346,0.23805052,0.00000000
-2.46423212,0.89860054,0.00039551,0.06332946,0.04612210,0.22732339,0.64206365,0.24289710,0.00000000
-2.45822911,0.91724328,0.00043788,0.06140955,0.04423848,0.23848469,0.65712704,0.24963923,0.00000000
-2.45222611,0.93961715,0.00048512,0.05956231,0.04219629,0.25119021,0.67434571,0.25811845,0.00000000
-2.44622311,0.96522359,0.00053674,0.05776179,0.04003227,0.26525501,0.69340843,0.26814710,0.00000000
-2.44022011,0.99351042,0.00059213,0.05598425,0.03778307,0.28046397,0.71397303,0.27951008,0.00000000
-2.43421711,1.02387791,0.00065057,0.05420882,0.03548420,0.29657321,0.73566995,0.29196726,0.00000000
-2.42821411,1.05568671,0.00071125,0.05241813,0.03316913,0.31331249,0.75810719,0.30525675,0.00000000
-2.42221111,1.08826803,0.00077326,0.05059865,0.03086850,0.33038889,0.78087665,0.31909901,0.00000000
-2.41620810,1.12093587,0.00083560,0.04874100,0.02860949,0.34749158,0.80356208,0.33320176,0.00000000
-2.41020510,1.15300125,0.00089723,0.04684015,0.02641544,0.36429781,0.82574827,0.34726580,0.00000000
-2.40420210,1.18378816,0.00095706,0.04489536,0.02430559,0.38047988,0.84703143,0.36099147,0.00000000
-2.39819910,1.21265061,0.00101397,0.04291011,0.02229500,0.39571299,0.86703024,0.37408571,0.00000000
-2.39219610,1.23899018,0.00106687,0.04089183,0.02039469,0.40968364,0.88539718,0.38626938,0.00000000
-2.38619310,1.26227333,0.00111470,0.03885155,0.01861182,0.42209827,0.90182955,0.39728469,0.00000000
-2.38019010,1.28204760,0.00115650,0.03680344,0.01695009,0.43269182,0.91607958,0.40690233,0.00000000
-2.37418709,1.29795580,0.00119137,0.03476420,0.01541010,0.44123576,0.92796309,0.41492801,0.00000000
-2.36818409,1.30974747,0.00121857,0.03275252,0.01398991,0.44754526,0.93736609,0.42120811,0.00000000
-2.36218109,1.31728678,0.00123751,0.03078831,0.01268547,0.45148514,0.94424890,0.42563410,0.00000000
-2.35617809,1.32055647,0.00124777,0.02889209,0.01149116,0.45297421,0.94864733,0.42814558,0.00000000
-2.35017509,1.31965716,0.00124912,0.02708424,0.01040024,0.45198784,0.95067088,0.42873152,0.00000000
-2.34417209,1.31480223,0.00124151,0.02538435,0.00940531,0.44855860,0.95049767,0.42742995,0.00000000
-2.33816908,1.30630808,0.00122510,0.02381059,0.00849867,0.44277486,0.94836647,0.42432566,0.00000000
-2.33216608,1.29458025,0.00120024,0.02237918,0.00767264,0.43477735,0.94456592,0.41954636,0.00000000
-2.32616308,1.28009601,0.00116745,0.02110384,0.00691980,0.42475401,0.93942151,0.41325718,0.00000000
-2.32016008,1.26338403,0.00112740,0.01999547,0.00623321,0.41293311,0.93328088,0.40565393,0.00000000
-2.31415708,1.24500221,0.00108091,0.01906182,0.00560649,0.39957513,0.92649817,0.39695530,0.00000000
-2.30815408,1.22551478,0.00102890,0.01830731,0.00503391,0.38496379,0.91941803,0.38739447,0.00000000
-2.30215108,1.20546947,0.00097237,0.01773293,0.00451042,0.36939644,0.91236035,0.37721044,0.00000000
-2.29614807,1.18537616,0.00091234,0.01733625,0.00403161,0.35317453,0.90560612,0.36663948,0.00000000
-2.29014507,1.16568780,0.00084987,0.01711149,0.00359368,0.33659435,0.89938541,0.35590718,0.00000000
-2.28414207,1.14678444,0.00078599,0.01704971,0.00319335,0.31993849,0.89386781,0.34522128,0.00000000
-2.27813907,1.12896119,0.00072169,0.01713903,0.00282782,0.30346842,0.88915587,0.33476569,0.00000000
-2.27213607,1.11242038,0.00065790,0.01736492,0.00249466,0.28741835,0.88528181,0.32469587,0.00000000
-2.26613307,1.09726827,0.00059544,0.01771056,0.00219175,0.27199059,0.88220754,0.31513572,0.00000000
-2.26013007,1.08351625,0.00053503,0.01815720,0.00191717,0.25735252,0.87982789,0.30617596,0.00000000
-2.25412706,1.07108623,0.00047731,0.01868458,0.00166919,0.24363515,0.87797698,0.29787413,0.00000000
-2.24812406,1.05981984,0.00042275,0.01927133,0.00144615,0.23093316,0.87643701,0.29025590,0.00000000
-2.24212106,1.04949079,0.00037174,0.01989546,0.00124648,0.21930635,0.87494936,0.28331773,0.00000000
-2.23611806,1.03981958,0.00032454,0.02053476,0.00106866,0.20878225,0.87322705,0.27703042,0.00000000
-2.23011506,1.03048984,0.00028129,0.02116727,0.00091115,0.19935960,0.87096818,0.27134357,0.00000000
-2.22411206,1.02116538,0.00024206,0.02177172,0.00077246,0.19101255,0.86786952,0.26619038,0.00000000
-2.21810905,1.01150704,0.00020681,0.02232794,0.00065110,0.18369518,0.86363976,0.26149277,0.00000000
-2.21210605,1.00118872,0.00017542,0.02281728,0.00054559,0.17734612,0.85801171,0.25716634,0.00000000
-2.20610305,0.98991169,0.00014772,0.02322297,0.00045448,0.17189306,0.85075303,0.25312506,0.00000000
-2.20010005,0.97741679,0.00012351,0.02353043,0.00037640,0.16725687,0.84167510,0.24928546,0.00000000
-2.19409705,0.96349400,0.00010252,0.02372763,0.00030999,0.16335526,0.83063959,0.24557006,0.00000000
-2.18809405,0.94798912,0.00008449,0.02380524,0.00025400,0.16010574,0.81756281,0.24191014,0.00000000
-2.18209105,0.93080753,0.00006913,0.02375682,0.00020726,0.15742791,0.80241750,0.23824750,0.00000000
-2.17608804,0.91191491,0.00005615,0.02357897,0.00016873,0.15524507,0.78523232,0.23453552,0.00000000
-2.17008504,0.89133532,0.00004529,0.02327127,0.00013746,0.15348512,0.76608917,0.23073928,0.00000000
-2.16408204,0.86914679,0.00003626,0.02283632,0.00011269,0.15208081,0.74511851,0.22683504,0.00000000
-2.15807904,0.84547489,0.00002883,0.02227956,0.00009378,0.15096960,0.72249317,0.22280905,0.00000000
-2.15207604,0.82048483,0.00002275,0.02160909,0.00008028,0.15009301,0.69842085,0.21865593,0.00000000
-2.14607304,0.79437252,0.00001783,0.02083546,0.00007194,0.14939585,0.67313598,0.21437673,0.00000000
-2.14007004,0.76735527,0.00001387,0.01997131,0.00006873,0.14882529,0.64689112,0.20997688,0.00000000
-2.13406703,0.73966259,0.00001071,0.01903108,0.00007088,0.14833002,0.61994866,0.20546413,0.00000000
-2.12806403,0.71152767,0.00000822,0.01803062,0.00007889,0.14785959,0.59257283,0.20084669,0.00000000
-2.12206103,0.68317992,0.00000626,0.01698683,0.00009361,0.14736397,0.56502283,0.19613171,0.00000000
-2.11605803,0.65483899,0.00000474,0.01591732,0.00011624,0.14679354,0.53754697,0.19132409,0.00000000
-2.11005503,0.62671055,0.00000356,0.01484005,0.00014844,0.14609939,0.51037833,0.18642584,0.00000000
-2.10405203,0.59898384,0.00000266,0.01377305,0.00019236,0.14523404,0.48373198,0.18143588,0.00000000
-2.09804902,0.57183123,0.00000198,0.01273417,0.00025070,0.14415255,0.45780372,0.17635038,0.00000000
-2.09204602,0.54540946,0.00000147,0.01174091,0.00032683,0.14281384,0.43277041,0.17116349,0.00000000
-2.08604302,0.51986259,0.00000109,0.01081028,0.00042481,0.14118233,0.40879175,0.16586850,0.00000000
-2.08004002,0.49532615,0.00000081,0.00995875,0.00054952,0.13922960,0.38601312,0.16045923,0.00000000
-2.07403702,0.47193228,0.00000062,0.00920225,0.00070667,0.13693608,0.36456943,0.15493161,0.00000000
-2.06803402,0.44981529,0.00000048,0.00855621,0.00090292,0.13429259,0.34458949,0.14928525,0.00000000
-2.06203102,0.42911725,0.00000039,0.00803564,0.00114586,0.13130164,0.32620052,0.14352497,0.00000000
-2.05602801,0.40999312,0.00000034,0.00765525,0.00144408,0.12797837,0.30953251,0.13766202,0.00000000
-2.05002501,0.39261498,0.00000032,0.00742950,0.00180709,0.12435104,0.29472201,0.13171512,0.00000000
-2.04402201,0.37717489,0.00000032,0.00737273,0.00224528,0.12046106,0.28191496,0.12571099,0.00000000
-2.03801901,0.36388611,0.00000035,0.00749914,0.00276985,0.11636241,0.27126833,0.11968451,0.00000000
-2.03201601,0.35298247,0.00000039,0.00782281,0.00339254,0.11212065,0.26295032,0.11367833,0.00000000
-2.02601301,0.34471552,0.00000045,0.00835756,0.00412549,0.10781131,0.25713887,0.10774211,0.00000000
-2.02001001,0.33934978,0.00000053,0.00911678,0.00498089,0.10351788,0.25401862,0.10193130,0.00000000
-2.01400700,0.33715582,0.00000062,0.01011312,0.00597061,0.09932947,0.25377611,0.09630552,0.00000000
-2.00800400,0.33840157,0.00000073,0.01135808,0.00710580,0.09533815,0.25659348,0.09092674,0.00000000
-2.00200100,0.34334212,0.00000086,0.01286158,0.00839634,0.09163614,0.26264088,0.08585717,0.00000000
-1.99599800,0.35220840,0.00000101,0.01463134,0.00985038,0.08831300,0.27206789,0.08115721,0.00000000
-1.98999500,0.36519526,0.00000117,0.01667234,0.01147373,0.08545292,0.28499432,0.07688332,0.00000000
-1.98399200,0.38244955,0.00000136,0.01898611,0.01326932,0.08313213,0.30150083,0.07308610,0.00000000
-1.97798899,0.40405874,0.00000156,0.02157015,0.01523665,0.08141676,0.32162006,0.06980861,0.00000000
-1.97198599,0.43004084,0.00000178,0.02441738,0.01737131,0.08036099,0.34532854,0.06708501,0.00000000
-1.96598299,0.46033615,0.00000202,0.02751563,0.01966456,0.08000574,0.37254013,0.06493958,0.00000000
-1.95997999,0.49480150,0.00000227,0.03084737,0.02210305,0.08037796,0.40310144,0.06338623,0.00000000
-1.95397699,0.53320753,0.00000255,0.03438955,0.02466870,0.08149035,0.43678972,0.06242847,0.00000000
-1.94797399,0.57523939,0.00000284,0.03811368,0.02733868,0.08334179,0.47331353,0.06205980,0.00000000
-1.94197099,0.62050105,0.00000314,0.04198622,0.03008569,0.08591827,0.51231652,0.06226471,0.00000000
-1.93596798,0.66852359,0.00000346,0.04596914,0.03287836,0.08919434,0.55338445,0.06301988,0.00000000
-1.92996498,0.71877706,0.00000379,0.05002085,0.03568193,0.09313500,0.59605528,0.06429593,0.00000000
-1.92396198,0.77068588,0.00000413,0.05409729,0.03845909,0.09769795,0.63983224,0.06605932,0.00000000
-1.91795898,0.82364716,0.00000449,0.05815329,0.04117104,0.10283606,0.68419940,0.06827447,0.00000000
-1.91195598,0.87705118,0.00000487,0.06214413,0.04377866,0.10850000,0.72863913,0.07090592,0.00000000
-1.90595298,0.93030336,0.00000527,0.06602713,0.04624390,0.11464076,0.77265071,0.07392044,0.00000000
-1.89994997,0.98284635,0.00000570,0.06976335,0.04853110,0.12121206,0.81576922,0.07728893,0.00000000
-1.89394697,1.03418150,0.00000618,0.07331916,0.05060843,0.12817238,0.85758373,0.08098812,0.00000000
-1.88794397,1.08388818,0.00000670,0.07666772,0.05244923,0.13548661,0.89775374,0.08500169,0.00000000
-1.88194097,1.13164005,0.00000730,0.07979020,0.05403322,0.14312709,0.93602290,0.08932107,0.00000000
-1.87593797,1.17721708,0.00000799,0.08267667,0.05534753,0.15107394,0.97222913,0.09394554,0.00000000
-1.86993497,1.22051264,0.00000880,0.08532659,0.05638755,0.15931474,1.00631036,0.09888175,0.00000000
-1.86393197,1.26153469,0.00000976,0.08774889,0.05715741,0.16784348,1.03830526,0.10414266,0.00000000
-1.85792896,1.30040110,0.00001091,0.08996156,0.05767017,0.17665866,1.06834874,0.10974576,0.00000000
-1.85192596,1.33732881,0.00001230,0.09199072,0.05794770,0.18576094,1.09666219,0.11571087,0.00000000
-1.84592296,1.37261717,0.00001397,0.09386929,0.05802018,0.19515006,1.12353869,0.12205739,0.00000000
-1.83991996,1.40662631,0.00001597,0.09563519,0.05792524,0.20482153,1.14932373,0.12880127,0.00000000
-1.83391696,1.43975129,0.00001838,0.09732931,0.05770681,0.21476306,1.17439248,0.13595184,0.00000000
-1.82791396,1.47239355,0.00002124,0.09899313,0.05741373,0.22495107,1.19912452,0.14350862,0.00000000
-1.82191096,1.50493086,0.00002463,0.10066631,0.05709804,0.23534742,1.22387749,0.15145832,0.00000000
-1.81590795,1.53768770,0.00002860,0.10238424,0.05681321,0.24589673,1.24896089,0.15977233,0.00000000
-1.80990495,1.57090744,0.00003324,0.10417579,0.05661222,0.25652432,1.27461172,0.16840469,0.00000000
-1.80390195,1.60472812,0.00003859,0.10606127,0.05654563,0.26713518,1.30097314,0.17729083,0.00000000
-1.79789895,1.63916314,0.00004472,0.10805081,0.05665967,0.27761395,1.32807747,0.18634721,0.00000000
-1.79189595,1.67408808,0.00005167,0.11014320,0.05699453,0.28782605,1.35583463,0.19547182,0.00000000
-1.78589295,1.70923456,0.00005948,0.11232530,0.05758275,0.29762004,1.38402674,0.20454576,0.00000000
-1.77988994,1.74419154,0.00006816,0.11457199,0.05844786,0.30683109,1.41230923,0.21343563,0.00000000
-1.77388694,1.77841421,0.00007772,0.11684681,0.05960338,0.31528556,1.44021865,0.22199696,0.00000000
-1.76788394,1.81124013,0.00008814,0.11910303,0.06105202,0.32280633,1.46718685,0.23007825,0.00000000
-1.76188094,1.84191177,0.00009938,0.12128540,0.06278535,0.32921884,1.49256073,0.23752565,0.00000000
-1.75587794,1.86960456,0.00011138,0.12333221,0.06478376,0.33435750,1.51562688,0.24418802,0.00000000
-1.74987494,1.89345891,0.00012403,0.12517775,0.06701681,0.33807206,1.53563959,0.24992211,0.00000000
-1.74387194,1.91261469,0.00013723,0.12675492,0.06944391,0.34023380,1.55185114,0.25459766,0.00000000
-1.73786893,1.92624649,0.00015082,0.12799804,0.07201539,0.34074106,1.56354262,0.25810221,0.00000000
-1.73186593,1.93359800,0.00016464,0.12884544,0.07467384,0.33952404,1.57005397,0.26034527,0.00000000
-1.72586293,1.93401385,0.00017850,0.12924202,0.07735572,0.33654836,1.57081176,0.26126192,0.00000000
-1.71985993,1.92696750,0.00019220,0.12914148,0.07999319,0.33181748,1.56535339,0.26081540,0.00000000
-1.71385693,1.91208403,0.00020553,0.12850811,0.08251612,0.32537372,1.55334686,0.25899882,0.00000000
-1.70785393,1.88915694,0.00021825,0.12731825,0.08485418,0.31729783,1.53460504,0.25583584,0.00000000
-1.70185093,1.85815836,0.00023015,0.12556113,0.08693895,0.30770728,1.50909434,0.25138036,0.00000000
-1.69584792,1.81924256,0.00024101,0.12323930,0.08870603,0.29675326,1.47693722,0.24571523,0.00000000
-1.68984492,1.77274286,0.00025066,0.12036849,0.09009701,0.28461656,1.43840905,0.23895011,0.00000000
-1.68384192,1.71916233,0.00025891,0.11697707,0.09106123,0.27150267,1.39392948,0.23121864,0.00000000
-1.67783892,1.65915901,0.00026564,0.11310494,0.09155738,0.25763614,1.34404906,0.22267494,0.00000000
-1.67183592,1.59352663,0.00027075,0.10880229,0.09155471,0.24325466,1.28943191,0.21348977,0.00000000
-1.66583292,1.52317170,0.00027418,0.10412783,0.09103391,0.22860295,1.23083545,0.20384637,0.00000000
-1.65982991,1.44908812,0.00027596,0.09914707,0.08998768,0.21392687,1.16908807,0.19393622,0.00000000
-1.65382691,1.37233052,0.00027614,0.09393026,0.08842077,0.19946772,1.10506585,0.18395475,0.00000000
-1.64782391,1.29398722,0.00027486,0.08855051,0.08634977,0.18545715,1.03966918,0.17409727,0.00000000
-1.64182091,1.21515375,0.00027230,0.08308180,0.08380237,0.17211261,0.97380031,0.16455505,0.00000000
-1.63581791,1.13690794,0.00026873,0.07759717,0.08081640,0.15963354,0.90834227,0.15551167,0.00000000
-1.62981491,1.06028695,0.00026447,0.07216708,0.07743844,0.14819823,0.84413999,0.14713973,0.00000000
-1.62381191,0.98626695,0.00025992,0.06685794,0.07372230,0.13796139,0.78198399,0.13959779,0.00000000
-1.61780890,0.91574566,0.00025555,0.06173087,0.06972720,0.12905242,0.72259668,0.13302775,0.00000000
-1.61180590,0.84952796,0.00025188,0.05684072,0.06551597,0.12157424,0.66662175,0.12755243,0.00000000
-1.60580290,0.78831465,0.00024950,0.05223533,0.06115315,0.11560259,0.61461627,0.12327352,0.00000000
-1.59979990,0.73269426,0.00024907,0.04795503,0.05670314,0.11118594,0.56704567,0.12026984,0.00000000
