energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.54127064,3.20746906,-3.20746859,0.01910090,-0.01910090,0.25754455,-0.25754456,0.65377110,-0.65377100,1.47066209,-1.47066181,0.03372120,-0.03372120,1.42107186,-1.42107159,0.12038784,-0.12038784,0.05041116,-0.05041116
-4.53526763,3.15576828,-3.15576775,0.01817982,-0.01817982,0.24924322,-0.24924323,0.64983950,-0.64983939,1.43944323,-1.43944293,0.03289117,-0.03289116,1.40813247,-1.40813217,0.11712865,-0.11712865,0.04862417,-0.04862417
-4.52926463,3.11830944,-3.11830885,0.01739539,-0.01739539,0.24233702,-0.24233703,0.64858061,-0.64858049,1.41563037,-1.41563003,0.03221688,-0.03221687,1.40136357,-1.40136323,0.11443128,-0.11443128,0.04692206,-0.04692207
-4.52326163,3.09575812,-3.09575747,0.01675522,-0.01675521,0.23685504,-0.23685505,0.65010947,-0.65010934,1.39961526,-1.39961490,0.03170613,-0.03170613,1.40107444,-1.40107407,0.11229254,-0.11229254,0.04531452,-0.04531453
-4.51725863,3.08854101,-3.08854030,0.01626306,-0.01626305,0.23279746,-0.23279746,0.65450896,-0.65450882,1.39165935,-1.39165895,0.03136356,-0.03136355,1.40747387,-1.40747346,0.11069979,-0.11069978,0.04381093,-0.04381093
-4.51125563,3.09684657,-3.09684580,0.01591894,-0.01591893,0.23013823,-0.23013823,0.66182858,-0.66182843,1.39189458,-1.39189416,0.03119063,-0.03119062,1.42066697,-1.42066652,0.10963200,-0.10963199,0.04242027,-0.04242027
-4.50525263,3.12063023,-3.12062939,0.01571939,-0.01571939,0.22882835,-0.22882835,0.67208355,-0.67208340,1.40032698,-1.40032652,0.03118574,-0.03118573,1.44065404,-1.44065356,0.10906108,-0.10906107,0.04115098,-0.04115098
-4.49924962,3.15962397,-3.15962309,0.01565775,-0.01565774,0.22879943,-0.22879944,0.68525442,-0.68525425,1.41684271,-1.41684223,0.03134442,-0.03134441,1.46733169,-1.46733119,0.10895313,-0.10895312,0.04001079,-0.04001079
-4.49324662,3.21335024,-3.21334931,0.01572452,-0.01572451,0.22996745,-0.22996746,0.70128712,-0.70128695,1.44121659,-1.44121608,0.03165954,-0.03165953,1.50049623,-1.50049570,0.10926976,-0.10926975,0.03900655,-0.03900655
-4.48724362,3.28113957,-3.28113859,0.01590780,-0.01590779,0.23223645,-0.23223645,0.72009370,-0.72009352,1.47312262,-1.47312209,0.03212162,-0.03212161,1.53984937,-1.53984882,0.10996942,-0.10996941,0.03814402,-0.03814402
-4.48124062,3.36215177,-3.36215077,0.01619378,-0.01619377,0.23550204,-0.23550205,0.74155356,-0.74155338,1.51214632,-1.51214578,0.03271917,-0.03271915,1.58500631,-1.58500574,0.11100857,-0.11100856,0.03742771,-0.03742771
-4.47523762,3.45539985,-3.45539882,0.01656722,-0.01656721,0.23965466,-0.23965467,0.76551537,-0.76551519,1.55779845,-1.55779790,0.03343904,-0.03343902,1.63550577,-1.63550519,0.11234288,-0.11234287,0.03686070,-0.03686069
-4.46923462,3.55977598,-3.55977494,0.01701194,-0.01701193,0.24458231,-0.24458231,0.79179949,-0.79179930,1.60952960,-1.60952904,0.03426685,-0.03426684,1.69082185,-1.69082127,0.11392825,-0.11392823,0.03644451,-0.03644451
-4.46323162,3.67407863,-3.67407760,0.01751133,-0.01751132,0.25017287,-0.25017287,0.82020080,-0.82020062,1.66674520,-1.66674465,0.03518740,-0.03518738,1.75037718,-1.75037660,0.11572171,-0.11572170,0.03617899,-0.03617899
-4.45722861,3.79703993,-3.79703891,0.01804881,-0.01804880,0.25631590,-0.25631591,0.85049197,-0.85049180,1.72882042,-1.72881987,0.03618498,-0.03618497,1.81355685,-1.81355628,0.11768224,-0.11768222,0.03606226,-0.03606226
-4.45122561,3.92735218,-3.92735118,0.01860827,-0.01860826,0.26290398,-0.26290399,0.88242677,-0.88242661,1.79511427,-1.79511373,0.03724385,-0.03724383,1.87972256,-1.87972199,0.11977134,-0.11977133,0.03609063,-0.03609063
-4.44522261,4.06369263,-4.06369165,0.01917445,-0.01917445,0.26983345,-0.26983346,0.91574350,-0.91574334,1.86498266,-1.86498213,0.03834848,-0.03834847,1.94822626,-1.94822571,0.12195357,-0.12195356,0.03625861,-0.03625861
-4.43921961,4.20474554,-4.20474460,0.01973332,-0.01973331,0.27700495,-0.27700496,0.95016823,-0.95016808,1.93778959,-1.93778908,0.03948390,-0.03948389,2.01842283,-2.01842231,0.12419680,-0.12419679,0.03655895,-0.03655895
-4.43321661,4.34922089,-4.34922000,0.02027229,-0.02027228,0.28432346,-0.28432347,0.98541779,-0.98541765,2.01291645,-2.01291596,0.04063590,-0.04063588,2.08968112,-2.08968063,0.12647246,-0.12647245,0.03698266,-0.03698265
-4.42721361,4.49586905,-4.49586821,0.02078048,-0.02078048,0.29169820,-0.29169821,1.02120240,-1.02120228,2.08976894,-2.08976848,0.04179120,-0.04179119,2.16139293,-2.16139248,0.12875549,-0.12875549,0.03751907,-0.03751907
-4.42121061,4.64349127,-4.64349049,0.02124883,-0.02124883,0.29904241,-0.29904242,1.05722785,-1.05722774,2.16778160,-2.16778116,0.04293759,-0.04293758,2.23297975,-2.23297933,0.13102432,-0.13102431,0.03815598,-0.03815598
-4.41520760,4.79094594,-4.79094521,0.02167020,-0.02167019,0.30627299,-0.30627301,1.09319721,-1.09319712,2.24641989,-2.24641948,0.04406397,-0.04406395,2.30389689,-2.30389651,0.13326058,-0.13326057,0.03887971,-0.03887970
-4.40920460,4.93715079,-4.93715013,0.02203932,-0.02203932,0.31331029,-0.31331030,1.12881223,-1.12881216,2.32518015,-2.32517977,0.04516033,-0.04516032,2.37363533,-2.37363499,0.13544885,-0.13544884,0.03967527,-0.03967526
-4.40320160,5.08108185,-5.08108125,0.02235284,-0.02235284,0.32007785,-0.32007787,1.16377435,-1.16377430,2.40358766,-2.40358730,0.04621778,-0.04621777,2.44172130,-2.44172100,0.13757624,-0.13757623,0.04052652,-0.04052652
-4.39719860,5.22176965,-5.22176910,0.02260913,-0.02260912,0.32650246,-0.32650247,1.19778560,-1.19778556,2.48119319,-2.48119285,0.04722841,-0.04722840,2.50771406,-2.50771380,0.13963197,-0.13963196,0.04141637,-0.04141637
-4.39119560,5.35829389,-5.35829339,0.02280816,-0.02280816,0.33251419,-0.33251421,1.23054952,-1.23054950,2.55756880,-2.55756849,0.04818524,-0.04818523,2.57120245,-2.57120222,0.14160688,-0.14160688,0.04232696,-0.04232696
-4.38519260,5.48977744,-5.48977699,0.02295134,-0.02295134,0.33804677,-0.33804678,1.26177229,-1.26177227,2.63230326,-2.63230297,0.04908213,-0.04908212,2.63180072,-2.63180053,0.14349300,-0.14349299,0.04323990,-0.04323990
-4.37918959,5.61538093,-5.61538052,0.02304130,-0.02304130,0.34303797,-0.34303798,1.29116421,-1.29116420,2.70499770,-2.70499742,0.04991371,-0.04991370,2.68914441,-2.68914425,0.14528301,-0.14528301,0.04413656,-0.04413656
-4.37318659,5.73429877,-5.73429839,0.02308165,-0.02308165,0.34743023,-0.34743023,1.31844182,-1.31844183,2.77526221,-2.77526195,0.05067533,-0.05067532,2.74288681,-2.74288668,0.14696991,-0.14696991,0.04499835,-0.04499834
-4.36718359,5.84575745,-5.84575710,0.02307677,-0.02307677,0.35117130,-0.35117130,1.34333066,-1.34333067,2.84271361,-2.84271335,0.05136301,-0.05136300,2.79269665,-2.79269654,0.14854659,-0.14854658,0.04580702,-0.04580702
-4.36118059,5.94901686,-5.94901653,0.02303161,-0.02303161,0.35421497,-0.35421497,1.36556873,-1.36556875,2.90697485,-2.90697459,0.05197347,-0.05197346,2.83825731,-2.83825722,0.15000553,-0.15000553,0.04654504,-0.04654504
-4.35517759,6.04337463,-6.04337431,0.02295145,-0.02295145,0.35652174,-0.35652174,1.38491079,-1.38491082,2.96767618,-2.96767593,0.05250416,-0.05250415,2.87926803,-2.87926795,0.15133862,-0.15133861,0.04719587,-0.04719587
-4.34917459,6.12817378,-6.12817346,0.02284176,-0.02284176,0.35805947,-0.35805947,1.40113321,-1.40113325,3.02445810,-3.02445784,0.05295333,-0.05295333,2.91544697,-2.91544691,0.15253698,-0.15253697,0.04774439,-0.04774439
-4.34317159,6.20281303,-6.20281271,0.02270800,-0.02270800,0.35880392,-0.35880391,1.41403940,-1.41403943,3.07697589,-3.07697562,0.05332013,-0.05332012,2.94653619,-2.94653613,0.15359091,-0.15359090,0.04817715,-0.04817715
-4.33716858,6.26675936,-6.26675904,0.02255551,-0.02255551,0.35873910,-0.35873908,1.42346538,-1.42346541,3.12490546,-3.12490518,0.05360465,-0.05360464,2.97230808,-2.97230803,0.15448997,-0.15448996,0.04848277,-0.04848276
-4.33116558,6.31956173,-6.31956140,0.02238937,-0.02238937,0.35785755,-0.35785753,1.42928545,-1.42928549,3.16795008,-3.16794979,0.05380807,-0.05380806,2.99257293,-2.99257288,0.15522304,-0.15522303,0.04865211,-0.04865211
-4.32516258,6.36086508,-6.36086474,0.02221437,-0.02221437,0.35616037,-0.35616035,1.43141738,-1.43141741,3.20584746,-3.20584716,0.05393267,-0.05393267,3.00718686,-3.00718681,0.15577855,-0.15577853,0.04867859,-0.04867859
-4.31915958,6.39042333,-6.39042298,0.02203486,-0.02203486,0.35365709,-0.35365707,1.42982690,-1.42982693,3.23837669,-3.23837638,0.05398188,-0.05398188,3.01605959,-3.01605954,0.15614470,-0.15614468,0.04855829,-0.04855829
-4.31315658,6.40811048,-6.40811011,0.02185476,-0.02185477,0.35036539,-0.35036537,1.42453122,-1.42453125,3.26536446,-3.26536414,0.05396025,-0.05396025,3.01916138,-3.01916132,0.15630980,-0.15630978,0.04829005,-0.04829005
-4.30715358,6.41392867,-6.41392829,0.02167752,-0.02167753,0.34631068,-0.34631065,1.41560113,-1.41560116,3.28669021,-3.28668988,0.05387334,-0.05387334,3.01652835,-3.01652829,0.15626258,-0.15626256,0.04787546,-0.04787546
-4.30115058,6.40801268,-6.40801229,0.02150606,-0.02150607,0.34152552,-0.34152549,1.40316156,-1.40316159,3.30228979,-3.30228945,0.05372763,-0.05372763,3.00826594,-3.00826587,0.15599256,-0.15599254,0.04731881,-0.04731881
-4.29514757,6.39063021,-6.39062981,0.02134279,-0.02134279,0.33604901,-0.33604898,1.38739047,-1.38739050,3.31215744,-3.31215709,0.05353028,-0.05353028,2.99454982,-2.99454975,0.15549044,-0.15549042,0.04662692,-0.04662692
-4.28914457,6.36217804,-6.36217763,0.02118957,-0.02118957,0.32992610,-0.32992607,1.36851591,-1.36851594,3.31634617,-3.31634582,0.05328888,-0.05328888,2.97562439,-2.97562432,0.15474846,-0.15474844,0.04580888,-0.04580888
-4.28314157,6.32317409,-6.32317368,0.02104775,-0.02104776,0.32320686,-0.32320683,1.34681146,-1.34681149,3.31496646,-3.31496611,0.05301118,-0.05301118,2.95179866,-2.95179858,0.15376077,-0.15376075,0.04487577,-0.04487577
-4.27713857,6.27424607,-6.27424567,0.02091817,-0.02091817,0.31594582,-0.31594579,1.32259007,-1.32259010,3.30818367,-3.30818332,0.05270480,-0.05270480,2.92343980,-2.92343972,0.15252377,-0.15252376,0.04384029,-0.04384029
-4.27113557,6.21611740,-6.21611702,0.02080116,-0.02080116,0.30820127,-0.30820124,1.29619667,-1.29619669,3.29621449,-3.29621414,0.05237686,-0.05237686,2.89096475,-2.89096467,0.15103644,-0.15103643,0.04271635,-0.04271635
-4.26513257,6.14959143,-6.14959106,0.02069662,-0.02069662,0.30003464,-0.30003461,1.26799979,-1.26799981,3.27932282,-3.27932248,0.05203375,-0.05203375,2.85483043,-2.85483035,0.14930059,-0.14930058,0.04151865,-0.04151865
-4.25912956,6.07553497,-6.07553462,0.02060403,-0.02060403,0.29150998,-0.29150996,1.23838269,-1.23838271,3.25781559,-3.25781527,0.05168085,-0.05168085,2.81552311,-2.81552304,0.14732109,-0.14732108,0.04026226,-0.04026226
-4.25312656,5.99486235,-5.99486202,0.02052256,-0.02052257,0.28269344,-0.28269342,1.20773425,-1.20773427,3.23203885,-3.23203855,0.05132237,-0.05132237,2.77354766,-2.77354759,0.14510608,-0.14510607,0.03896218,-0.03896219
-4.24712356,5.90852070,-5.90852041,0.02045114,-0.02045114,0.27365280,-0.27365279,1.17644024,-1.17644026,3.20237459,-3.20237431,0.05096121,-0.05096121,2.72941721,-2.72941714,0.14266705,-0.14266704,0.03763303,-0.03763303
-4.24112056,5.81747756,-5.81747731,0.02038855,-0.02038855,0.26445712,-0.26445711,1.14487516,-1.14487518,3.16923835,-3.16923810,0.05059894,-0.05059894,2.68364389,-2.68364383,0.14001895,-0.14001894,0.03628862,-0.03628862
-4.23511756,5.72271104,-5.72271083,0.02033356,-0.02033356,0.25517631,-0.25517630,1.11339512,-1.11339514,3.13307796,-3.13307773,0.05023588,-0.05023588,2.63673106,-2.63673101,0.13718012,-0.13718012,0.03494176,-0.03494177
-4.22911456,5.62520298,-5.62520281,0.02028505,-0.02028506,0.24588076,-0.24588076,1.08233192,-1.08233194,3.09437304,-3.09437284,0.04987121,-0.04987121,2.58916725,-2.58916721,0.13417229,-0.13417229,0.03360403,-0.03360403
-4.22311156,5.52593486,-5.52593474,0.02024214,-0.02024214,0.23664095,-0.23664095,1.05198859,-1.05198861,3.05363535,-3.05363518,0.04950321,-0.04950321,2.54142201,-2.54142199,0.13102035,-0.13102035,0.03228563,-0.03228563
-4.21710855,5.42588627,-5.42588620,0.02020430,-0.02020430,0.22752698,-0.22752698,1.02263636,-1.02263638,3.01140941,-3.01140928,0.04912955,-0.04912955,2.49394361,-2.49394360,0.12775219,-0.12775220,0.03099534,-0.03099535
-4.21110555,5.32603511,-5.32603509,0.02017149,-0.02017150,0.21860810,-0.21860811,0.99451310,-0.99451312,2.96827316,-2.96827306,0.04874759,-0.04874759,2.44715831,-2.44715832,0.12439838,-0.12439839,0.02974054,-0.02974055
-4.20510255,5.22735893,-5.22735896,0.02014426,-0.02014426,0.20995217,-0.20995218,0.96782309,-0.96782312,2.92483797,-2.92483790,0.04835472,-0.04835472,2.40147100,-2.40147102,0.12099179,-0.12099180,0.02852725,-0.02852725
-4.19909955,5.13083637,-5.13083644,0.02012378,-0.02012378,0.20162500,-0.20162501,0.94273802,-0.94273805,2.88174772,-2.88174767,0.04794870,-0.04794870,2.35726663,-2.35726667,0.11756720,-0.11756721,0.02736024,-0.02736024
-4.19309655,5.03744786,-5.03744798,0.02011192,-0.02011193,0.19368969,-0.19368971,0.91939879,-0.91939882,2.83967637,-2.83967636,0.04752797,-0.04752797,2.31491203,-2.31491209,0.11416077,-0.11416079,0.02624322,-0.02624322
-4.18709355,4.94817479,-4.94817495,0.02011127,-0.02011127,0.18620598,-0.18620600,0.89791806,-0.89791810,2.79932376,-2.79932376,0.04709189,-0.04709190,2.27475762,-2.27475768,0.11080957,-0.11080959,0.02517900,-0.02517900
-4.18109055,4.86399642,-4.86399661,0.02012503,-0.02012504,0.17922947,-0.17922949,0.87838322,-0.87838326,2.76140933,-2.76140936,0.04664094,-0.04664095,2.23713851,-2.23713859,0.10755099,-0.10755101,0.02416965,-0.02416965
-4.17508754,4.78588419,-4.78588440,0.02015701,-0.02015701,0.17281099,-0.17281101,0.86085936,-0.86085939,2.72666391,-2.72666394,0.04617684,-0.04617685,2.20237474,-2.20237483,0.10442217,-0.10442219,0.02321674,-0.02321675
-4.16908454,4.71479322,-4.71479345,0.02021145,-0.02021145,0.16699600,-0.16699602,0.84539223,-0.84539227,2.69581943,-2.69581948,0.04570255,-0.04570256,2.17077025,-2.17077035,0.10145950,-0.10145953,0.02232147,-0.02232147
-4.16308154,4.65165117,-4.65165141,0.02029290,-0.02029290,0.16182406,-0.16182408,0.83201095,-0.83201099,2.66959718,-2.66959723,0.04522226,-0.04522227,2.14261062,-2.14261072,0.09869805,-0.09869807,0.02148482,-0.02148482
-4.15707854,4.59734478,-4.59734502,0.02040606,-0.02040606,0.15732850,-0.15732852,0.82073022,-0.82073026,2.64869474,-2.64869478,0.04474123,-0.04474124,2.11815941,-2.11815951,0.09617108,-0.09617110,0.02070770,-0.02070770
-4.15107554,4.55270478,-4.55270501,0.02055551,-0.02055551,0.15353626,-0.15353628,0.81155210,-0.81155214,2.63377242,-2.63377245,0.04426565,-0.04426566,2.09765344,-2.09765354,0.09390964,-0.09390966,0.01999103,-0.01999103
-4.14507254,4.51848999,-4.51849021,0.02074556,-0.02074556,0.15046795,-0.15046797,0.80446737,-0.80446741,2.62543968,-2.62543969,0.04380233,-0.04380234,2.08129710,-2.08129720,0.09194221,-0.09194223,0.01933579,-0.01933580
-4.13906953,4.49537147,-4.49537167,0.02097999,-0.02097999,0.14813813,-0.14813814,0.79945633,-0.79945637,2.62424228,-2.62424228,0.04335851,-0.04335852,2.06925623,-2.06925633,0.09029440,-0.09029442,0.01874308,-0.01874308
-4.13306653,4.48391767,-4.48391785,0.02126184,-0.02126184,0.14655578,-0.14655580,0.79648937,-0.79648940,2.63065085,-2.63065083,0.04294153,-0.04294154,2.06165175,-2.06165184,0.08898881,-0.08898883,0.01821405,-0.01821406
-4.12706353,4.48458150,-4.48458165,0.02159324,-0.02159324,0.14572506,-0.14572507,0.79552717,-0.79552720,2.64505126,-2.64505121,0.04255855,-0.04255856,2.05855369,-2.05855377,0.08804485,-0.08804487,0.01774997,-0.01774998
-4.12106053,4.49769003,-4.49769015,0.02197520,-0.02197520,0.14564613,-0.14564614,0.79652087,-0.79652090,2.66773752,-2.66773744,0.04221634,-0.04221635,2.05997601,-2.05997608,0.08747876,-0.08747878,0.01735210,-0.01735211
-4.11505753,4.52343747,-4.52343756,0.02240747,-0.02240747,0.14631619,-0.14631620,0.79941215,-0.79941217,2.69890725,-2.69890715,0.04192099,-0.04192100,2.06587245,-2.06587251,0.08730358,-0.08730359,0.01702168,-0.01702169
-4.10905453,4.56188163,-4.56188168,0.02288845,-0.02288845,0.14773054,-0.14773055,0.80413338,-0.80413340,2.73866005,-2.73865992,0.04167776,-0.04167776,2.07613400,-2.07613406,0.08752925,-0.08752926,0.01675986,-0.01675986
-4.10305153,4.61294414,-4.61294416,0.02341511,-0.02341511,0.14988360,-0.14988361,0.81060798,-0.81060800,2.78699853,-2.78699837,0.04149092,-0.04149093,2.09058797,-2.09058801,0.08816269,-0.08816270,0.01656760,-0.01656760
-4.09704852,4.67641415,-4.67641414,0.02398295,-0.02398295,0.15276985,-0.15276986,0.81875089,-0.81875091,2.84383200,-2.84383182,0.04136368,-0.04136369,2.10899891,-2.10899895,0.08920790,-0.08920791,0.01644564,-0.01644565
-4.09104552,4.75195516,-4.75195512,0.02458604,-0.02458604,0.15638464,-0.15638465,0.82846931,-0.82846933,2.90898228,-2.90898208,0.04129808,-0.04129809,2.13107152,-2.13107156,0.09066601,-0.09066602,0.01639442,-0.01639443
-4.08504252,4.83911445,-4.83911439,0.02521705,-0.02521705,0.16072467,-0.16072468,0.83966357,-0.83966359,2.98219118,-2.98219097,0.04129499,-0.04129500,2.15645524,-2.15645527,0.09253537,-0.09253538,0.01641401,-0.01641402
-4.07903952,4.93733439,-4.93733432,0.02586739,-0.02586739,0.16578822,-0.16578823,0.85222811,-0.85222814,3.06312924,-3.06312901,0.04135413,-0.04135413,2.18475056,-2.18475059,0.09481151,-0.09481153,0.01650407,-0.01650408
-4.07303652,5.04596486,-5.04596479,0.02652732,-0.02652732,0.17157498,-0.17157499,0.86605259,-0.86605261,3.15140485,-3.15140462,0.04147403,-0.04147403,2.21551675,-2.21551679,0.09748711,-0.09748712,0.01666380,-0.01666380
-4.06703352,5.16427599,-5.16427592,0.02718616,-0.02718615,0.17808554,-0.17808555,0.88102283,-0.88102286,3.24657354,-3.24657330,0.04165214,-0.04165214,2.24828078,-2.24828082,0.10055185,-0.10055186,0.01689189,-0.01689189
-4.06103052,5.29147050,-5.29147045,0.02783247,-0.02783246,0.18532044,-0.18532045,0.89702183,-0.89702186,3.34814652,-3.34814629,0.04188482,-0.04188482,2.28254689,-2.28254695,0.10399225,-0.10399226,0.01718649,-0.01718649
-4.05502751,5.42669510,-5.42669506,0.02845434,-0.02845433,0.19327889,-0.19327891,0.91393042,-0.91393046,3.45559832,-3.45559810,0.04216738,-0.04216738,2.31780687,-2.31780695,0.10779144,-0.10779145,0.01754519,-0.01754520
-4.04902451,5.56905024,-5.56905024,0.02903963,-0.02903963,0.20195716,-0.20195718,0.93162779,-0.93162783,3.56837308,-3.56837287,0.04249414,-0.04249414,2.35355025,-2.35355035,0.11192891,-0.11192892,0.01796497,-0.01796498
-4.04302151,5.71759824,-5.71759828,0.02957630,-0.02957630,0.21134671,-0.21134674,0.94999172,-0.94999177,3.68588917,-3.68588899,0.04285846,-0.04285846,2.38927441,-2.38927453,0.11638027,-0.11638028,0.01844218,-0.01844218
-4.03701851,5.87136934,-5.87136943,0.03005267,-0.03005267,0.22143223,-0.22143226,0.96889854,-0.96889860,3.80754236,-3.80754220,0.04325278,-0.04325278,2.42449416,-2.42449430,0.12111698,-0.12111700,0.01897251,-0.01897251
-4.03101551,6.02936600,-6.02936614,0.03045779,-0.03045779,0.23218954,-0.23218957,0.98822289,-0.98822296,3.93270722,-3.93270710,0.04366868,-0.04366869,2.45875054,-2.45875071,0.12610621,-0.12610623,0.01955098,-0.01955099
-4.02501251,6.19056558,-6.19056578,0.03078172,-0.03078172,0.24358364,-0.24358368,1.00783722,-1.00783729,4.06073732,-4.06073723,0.04409695,-0.04409695,2.49161864,-2.49161885,0.13131071,-0.13131073,0.02017193,-0.02017194
-4.01900950,6.35392184,-6.35392210,0.03101586,-0.03101586,0.25556698,-0.25556702,1.02761130,-1.02761139,4.19096419,-4.19096414,0.04452765,-0.04452765,2.52271429,-2.52271453,0.13668886,-0.13668888,0.02082899,-0.02082900
-4.01300650,6.51836568,-6.51836601,0.03115321,-0.03115321,0.26807800,-0.26807805,1.04741172,-1.04741181,4.32269573,-4.32269571,0.04495024,-0.04495025,2.55169938,-2.55169965,0.14219483,-0.14219485,0.02151511,-0.02151512
-4.00700350,6.68280592,-6.68280631,0.03118867,-0.03118867,0.28104016,-0.28104021,1.06710141,-1.06710151,4.45521428,-4.45521430,0.04535375,-0.04535376,2.57828593,-2.57828623,0.14777891,-0.14777893,0.02222258,-0.02222258
-4.00100050,6.84613050,-6.84613094,0.03111922,-0.03111922,0.29436149,-0.29436155,1.08653960,-1.08653971,4.58777497,-4.58777502,0.04572691,-0.04572691,2.60223872,-2.60223905,0.15338806,-0.15338808,0.02294304,-0.02294304
-3.99499750,7.00720895,-7.00720945,0.03094411,-0.03094411,0.30793484,-0.30793490,1.10558197,-1.10558208,4.71960485,-4.71960493,0.04605836,-0.04605837,2.62337656,-2.62337692,0.15896660,-0.15896662,0.02366758,-0.02366758
-3.98899450,7.16489659,-7.16489714,0.03066498,-0.03066498,0.32163871,-0.32163878,1.12408131,-1.12408143,4.84990321,-4.84990331,0.04633695,-0.04633696,2.64157232,-2.64157271,0.16445711,-0.16445713,0.02438681,-0.02438681
-3.98299150,7.31804100,-7.31804159,0.03028587,-0.03028588,0.33533887,-0.33533893,1.14188874,-1.14188886,4.97784359,-4.97784372,0.04655195,-0.04655195,2.65675177,-2.65675217,0.16980158,-0.16980160,0.02509097,-0.02509097
-3.97698849,7.46549105,-7.46549167,0.02981326,-0.02981327,0.34889063,-0.34889070,1.15885541,-1.15885554,5.10257782,-5.10257796,0.04669333,-0.04669334,2.66889138,-2.66889180,0.17494259,-0.17494261,0.02577008,-0.02577008
-3.97098549,7.60610890,-7.60610953,0.02925593,-0.02925594,0.36214182,-0.36214189,1.17483487,-1.17483499,5.22324230,-5.22324246,0.04675212,-0.04675213,2.67801536,-2.67801579,0.17982474,-0.17982476,0.02641408,-0.02641408
-3.96498249,7.73878478,-7.73878541,0.02862483,-0.02862484,0.37493632,-0.37493639,1.18968582,-1.18968594,5.33896679,-5.33896694,0.04672066,-0.04672066,2.68419192,-2.68419235,0.18439611,-0.18439613,0.02701305,-0.02701306
-3.95897949,7.86245454,-7.86245517,0.02793282,-0.02793283,0.38711805,-0.38711812,1.20327545,-1.20327556,5.44888555,-5.44888570,0.04659288,-0.04659289,2.68752925,-2.68752968,0.18860976,-0.18860978,0.02755740,-0.02755741
-3.95297649,7.97611961,-7.97612021,0.02719444,-0.02719445,0.39853533,-0.39853540,1.21548301,-1.21548313,5.55215090,-5.55215104,0.04636463,-0.04636464,2.68817114,-2.68817156,0.19242522,-0.19242524,0.02803810,-0.02803810
-3.94697349,8.07886865,-8.07886921,0.02642552,-0.02642553,0.40904543,-0.40904550,1.22620365,-1.22620375,5.64794868,-5.64794879,0.04603380,-0.04603381,2.68629257,-2.68629297,0.19580992,-0.19580994,0.02844689,-0.02844689
-3.94097049,8.16990042,-8.16990092,0.02564285,-0.02564286,0.41851906,-0.41851913,1.23535214,-1.23535223,5.73551537,-5.73551545,0.04560061,-0.04560062,2.68209545,-2.68209583,0.19874047,-0.19874049,0.02877655,-0.02877655
-3.93496748,8.24854665,-8.24854708,0.02486375,-0.02486376,0.42684479,-0.42684485,1.24286655,-1.24286663,5.81415616,-5.81415619,0.04506767,-0.04506767,2.67580456,-2.67580490,0.20120371,-0.20120372,0.02902106,-0.02902106
-3.92896448,8.31429415,-8.31429450,0.02410568,-0.02410568,0.43393293,-0.43393299,1.24871146,-1.24871152,5.88326336,-5.88326335,0.04444005,-0.04444006,2.66766373,-2.66766403,0.20319752,-0.20319753,0.02917584,-0.02917584
-3.92296148,8.36680485,-8.36680510,0.02338581,-0.02338582,0.43971904,-0.43971910,1.25288060,-1.25288065,5.94233435,-5.94233428,0.04372531,-0.04372532,2.65793248,-2.65793273,0.20473135,-0.20473136,0.02923793,-0.02923793
-3.91695848,8.40593278,-8.40593292,0.02272066,-0.02272066,0.44416661,-0.44416665,1.25539879,-1.25539882,5.99098810,-5.99098798,0.04293340,-0.04293341,2.64688282,-2.64688302,0.20582637,-0.20582638,0.02920605,-0.02920605
-3.91095548,8.43173680,-8.43173683,0.02212569,-0.02212570,0.44726886,-0.44726890,1.25632290,-1.25632292,6.02897969,-6.02897950,0.04207651,-0.04207652,2.63479643,-2.63479658,0.20651519,-0.20651519,0.02908077,-0.02908077
-3.90495248,8.44448828,-8.44448818,0.02161502,-0.02161502,0.44904971,-0.44904975,1.25574190,-1.25574189,6.05621173,-6.05621147,0.04116886,-0.04116887,2.62196191,-2.62196200,0.20684127,-0.20684127,0.02886447,-0.02886448
-3.89894947,8.44467270,-8.44467248,0.02120107,-0.02120108,0.44956356,-0.44956358,1.25377570,-1.25377567,6.07274212,-6.07274179,0.04022644,-0.04022645,2.60867204,-2.60867207,0.20685789,-0.20685789,0.02856139,-0.02856140
-3.89294647,8.43298483,-8.43298448,0.02089441,-0.02089442,0.44889410,-0.44889411,1.25057304,-1.25057299,6.07878756,-6.07878716,0.03926666,-0.03926667,2.59522095,-2.59522092,0.20662674,-0.20662673,0.02817749,-0.02817749
-3.88694347,8.41031707,-8.41031658,0.02070351,-0.02070351,0.44715207,-0.44715208,1.24630822,-1.24630816,6.07472227,-6.07472181,0.03830797,-0.03830797,2.58190102,-2.58190093,0.20621617,-0.20621616,0.02772032,-0.02772032
-3.88094047,8.37774097,-8.37774036,0.02063462,-0.02063462,0.44447208,-0.44447208,1.24117690,-1.24117682,6.06107184,-6.06107132,0.03736945,-0.03736945,2.56899936,-2.56899920,0.20569921,-0.20569919,0.02719889,-0.02719889
