energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.12906453,7.06738444,1.87827098,1.31208740,0.14231377,0.07943700,1.72457628,0.09138340,3.42808928
-0.12306153,7.14011254,1.89476864,1.33205790,0.14660287,0.08023498,1.73805141,0.09418807,3.44849422
-0.11705853,7.22319621,1.91727125,1.35330995,0.15085938,0.08098900,1.75480052,0.09697354,3.47533424
-0.11105553,7.31572030,1.94524806,1.37565581,0.15505547,0.08170028,1.77446560,0.09973973,3.50845608
-0.10505253,7.41658044,1.97807234,1.39887630,0.15915865,0.08236811,1.79668413,0.10248623,3.54754690
-0.09904952,7.52453177,2.01504416,1.42272863,0.16313287,0.08299021,1.82110588,0.10521209,3.59215315
-0.09304652,7.63824107,2.05541436,1.44695524,0.16694009,0.08356319,1.84740832,0.10791561,3.64170264
-0.08704352,7.75633954,2.09840855,1.47129332,0.17054208,0.08408311,1.87531023,0.11059423,3.69552845
-0.08104052,7.87747366,2.14325032,1.49548446,0.17390249,0.08454600,1.90458253,0.11324460,3.75289365
-0.07503752,8.00035148,2.18918267,1.51928374,0.17698890,0.08494845,1.93505606,0.11586269,3.81301574
-0.06903452,8.12378218,2.23548697,1.54246795,0.17977479,0.08528810,1.96662566,0.11844392,3.87508998
-0.06303152,8.24670707,2.28149888,1.56484230,0.18224138,0.08556401,1.99925036,0.12098338,3.93831070
-0.05702851,8.36822073,2.32662074,1.58624545,0.18437893,0.08577693,2.03294957,0.12347603,4.00189027
-0.05102551,8.48758131,2.37033016,1.60655233,0.18618773,0.08592944,2.06779522,0.12591686,4.06507513
-0.04502251,8.60420995,2.41218482,1.62567478,0.18767845,0.08602592,2.10390010,0.12830100,4.12715870
-0.03901951,8.71767948,2.45182334,1.64355999,0.18887184,0.08607240,2.14140284,0.13062376,4.18749114
-0.03301651,8.82769318,2.48896270,1.66018668,0.18979786,0.08607627,2.18045002,0.13288057,4.24548586
-0.02701351,8.93405507,2.52339231,1.67555939,0.19049422,0.08604587,2.22117613,0.13506681,4.30062304
-0.02101051,9.03663330,2.55496535,1.68970117,0.19100433,0.08599009,2.26368232,0.13717759,4.35245016
-0.01500750,9.13531872,2.58358792,1.70264500,0.19137487,0.08591776,2.30801485,0.13920741,4.40058000
-0.00900450,9.22998100,2.60920659,1.71442456,0.19165311,0.08583719,2.35414426,0.14114981,4.44468619
-0.00300150,9.32042462,2.63179500,1.72506483,0.19188402,0.08575560,2.40194646,0.14299694,4.48449678
0.00300150,9.40634719,2.65134034,1.73457296,0.19210745,0.08567866,2.45118660,0.14473924,4.51978614
0.00900450,9.48730250,2.66783018,1.74293013,0.19235558,0.08561007,2.50150689,0.14636502,4.55036556
0.01500750,9.56267056,2.68124047,1.75008469,0.19265063,0.08555119,2.55241916,0.14786027,4.57607311
0.02101051,9.63163629,2.69152520,1.75594718,0.19300317,0.08550084,2.60330284,0.14920846,4.59676314
0.02701351,9.69317874,2.69860833,1.76038746,0.19341095,0.08545507,2.65340890,0.15039058,4.61229594
0.03301651,9.74607167,2.70237824,1.76323418,0.19385852,0.08540720,2.70186992,0.15138520,4.62252815
0.03901951,9.78889618,2.70268515,1.76427677,0.19431749,0.08534781,2.74771633,0.15216886,4.62730444
0.04502251,9.82006547,2.69934159,1.76326992,0.19474754,0.08526493,2.78989838,0.15271643,4.62645091
0.05102551,9.83786114,2.69212591,1.75994042,0.19509811,0.08514429,2.82731332,0.15300180,4.61977073
0.05702851,9.84047993,2.68078877,1.75399612,0.19531070,0.08496965,2.85883687,0.15299855,4.60704233
0.06303152,9.82608943,2.66506225,1.74513660,0.19532160,0.08472319,2.88335775,0.15268082,4.58802045
0.06903452,9.79289041,2.64467128,1.73306520,0.19506502,0.08438606,2.89981414,0.15202422,4.56244013
0.07503752,9.73918353,2.61934672,1.71750188,0.19447643,0.08393886,2.90723039,0.15100681,4.53002357
0.08104052,9.66343758,2.58883968,1.69819621,0.19349586,0.08336223,2.90475267,0.14960999,4.49048979
0.08704352,9.56435634,2.55293617,1.67494015,0.19207121,0.08263748,2.89168179,0.14781946,4.44356655
0.09304652,9.44094104,2.51147156,1.64757973,0.19016119,0.08174719,2.86750204,0.14562605,4.38900419
0.09904952,9.29254594,2.46434409,1.61602548,0.18773792,0.08067580,2.83190451,0.14302644,4.32659074
0.10505253,9.11892408,2.41152668,1.58026070,0.18478898,0.07941026,2.78480403,0.14002375,4.25616750
0.11105553,8.92026145,2.35307662,1.54034761,0.18131897,0.07794050,2.72634883,0.13662794,4.17764457
0.11705853,8.69719779,2.28914255,1.49643072,0.17735027,0.07625993,2.65692254,0.13285607,4.09101528
0.12306153,8.45083298,2.21996835,1.44873751,0.17292322,0.07436585,2.57713834,0.12873228,3.99636911
0.12906453,8.18271875,2.14589385,1.39757626,0.16809557,0.07225971,2.48782561,0.12428768,3.89390225
0.13506753,7.89483583,2.06735217,1.34333115,0.16294131,0.06994726,2.39000956,0.11955988,3.78392536
0.14107054,7.58955750,1.98486390,1.28645480,0.15754879,0.06743863,2.28488467,0.11459247,3.66686810
0.14707354,7.26960103,1.89902828,1.22745854,0.15201843,0.06474820,2.17378322,0.10943419,3.54328015
0.15307654,6.93796886,1.81051174,1.16690093,0.14645987,0.06189438,2.05814013,0.10413806,3.41382858
0.15907954,6.59788197,1.72003433,1.10537479,0.14098879,0.05889922,1.93945548,0.09876027,3.27929178
0.16508254,6.25270798,1.62835454,1.04349345,0.13572352,0.05578796,1.81925643,0.09335903,3.14054984
0.17108554,5.90588674,1.53625312,0.98187667,0.13078152,0.05258838,1.69905977,0.08799332,2.99857199
0.17708854,5.56085629,1.44451653,0.92113674,0.12627585,0.04933019,1.58033676,0.08272171,2.85440135
0.18309155,5.22098171,1.35392059,0.86186533,0.12231174,0.04604424,1.46448119,0.07760106,2.70913771
0.18909455,4.88948948,1.26521496,0.80462156,0.11898353,0.04276182,1.35278208,0.07268546,2.56391869
0.19509755,4.56940938,1.17910895,0.74992162,0.11637178,0.03951382,1.24640145,0.06802514,2.41990033
0.20110055,4.26352590,1.09625910,0.69823038,0.11454102,0.03633010,1.14635802,0.06366565,2.27823741
0.20710355,3.97434036,1.01725886,0.64995515,0.11353798,0.03323874,1.05351697,0.05964712,2.14006460
0.21310655,3.70404474,0.94263073,0.60544177,0.11339040,0.03026549,0.96858574,0.05600387,2.00647875
0.21910955,3.45450764,0.87282084,0.56497306,0.11410661,0.02743327,0.89211574,0.05276411,1.87852326
0.22511256,3.22727215,0.80819621,0.52876965,0.11567576,0.02476178,0.82450946,0.04995001,1.75717484
0.23111556,3.02356531,0.74904450,0.49699294,0.11806881,0.02226727,0.76603221,0.04757793,1.64333324
0.23711856,2.84431791,0.69557613,0.46975003,0.12124015,0.01996237,0.71682783,0.04565890,1.53781413
0.24312156,2.69019327,0.64792854,0.44710032,0.12512994,0.01785609,0.67693729,0.04419929,1.44134531
0.24912456,2.56162326,0.60617231,0.42906332,0.12966698,0.01595386,0.64631911,0.04320167,1.35456619
0.25512756,2.45884933,0.57031864,0.41562732,0.13477204,0.01425778,0.62487073,0.04266575,1.27803033
0.26113057,2.38196620,0.54032788,0.40675835,0.14036155,0.01276678,0.61244940,0.04258935,1.21221061
0.26713357,2.33096576,0.51611858,0.40240904,0.14635140,0.01147702,0.60889195,0.04296944,1.15750648
0.27313657,2.30577857,0.49757658,0.40252669,0.15266088,0.01038214,0.61403211,0.04380302,1.11425256
0.27913957,2.30631041,0.48456375,0.40706031,0.15921630,0.00947372,0.62771475,0.04508792,1.08272789
0.28514257,2.33247168,0.47692580,0.41596599,0.16595442,0.00874155,0.64980618,0.04682341,1.06316477
0.29114557,2.38419740,0.47449893,0.42921025,0.17282527,0.00817409,0.68020007,0.04901048,1.05575657
0.29714857,2.46145635,0.47711492,0.44677117,0.17979433,0.00775872,0.71881848,0.05165192,1.06066348
0.30315158,2.56424812,0.48460434,0.46863705,0.18684393,0.00748209,0.76560801,0.05475206,1.07801564
0.30915458,2.69258761,0.49679800,0.49480248,0.19397377,0.00733040,0.82053100,0.05831608,1.10791308
0.31515758,2.84647713,0.51352628,0.52526210,0.20120051,0.00728957,0.88355219,0.06234916,1.15042206
0.32116058,3.02586694,0.53461670,0.56000197,0.20855633,0.00734552,0.95462134,0.06685522,1.20556783
0.32716358,3.23060592,0.55988979,0.59898922,0.21608668,0.00748429,1.03365264,0.07183542,1.27332395
0.33316658,3.46038469,0.58915357,0.64216026,0.22384710,0.00769216,1.12050185,0.07728653,1.35359848
0.33916958,3.71467396,0.62219709,0.68940824,0.23189944,0.00795579,1.21494236,0.08319918,1.44621795
0.34517259,3.99266173,0.65878345,0.74057054,0.24030737,0.00826232,1.31664144,0.08955609,1.55090979
0.35117559,4.29319293,0.69864280,0.79541687,0.24913173,0.00859942,1.42513812,0.09633045,1.66728447
0.35717859,4.61471546,0.74146590,0.85363895,0.25842559,0.00895537,1.53982403,0.10348449,1.79481837
0.36318159,4.95523646,0.78689876,0.91484244,0.26822953,0.00931913,1.65992862,0.11096838,1.93283872
0.36918459,5.31229232,0.83453878,0.97854178,0.27856716,0.00968042,1.78450985,0.11871959,2.08051168
0.37518759,5.68293550,0.88393287,1.04415860,0.28944120,0.01002975,1.91245156,0.12666264,2.23683473
0.38119060,6.06374034,0.93457786,1.11102406,0.30083039,0.01035849,2.04246809,0.13470957,2.40063406
0.38719360,6.45082938,0.98592337,1.17838540,0.31268720,0.01065894,2.17311673,0.14276091,2.57056776
0.39319660,6.83992057,1.03737722,1.24541662,0.32493659,0.01092436,2.30281793,0.15070724,2.74513502
0.39919960,7.22639462,1.08831327,1.31123333,0.33747596,0.01114902,2.42988313,0.15843139,2.92269132
0.40520260,7.60538080,1.13808161,1.37491105,0.35017612,0.01132823,2.55254923,0.16581111,3.10146943
0.41120560,7.97185833,1.18602053,1.43550662,0.36288346,0.01145838,2.66901895,0.17272215,3.27960546
0.41720860,8.32076976,1.23147004,1.49208166,0.37542312,0.01153689,2.77750530,0.17904169,3.45516918
0.42321161,8.64714195,1.27378626,1.54372745,0.38760311,0.01156227,2.87627872,0.18465190,3.62619751
0.42921461,8.94620974,1.31235613,1.58958986,0.39921916,0.01153401,2.96371493,0.18944354,3.79072988
0.43521761,9.21353744,1.34661185,1.62889355,0.41006023,0.01145261,3.03834147,0.19331936,3.94684437
0.44122061,9.44513297,1.37604440,1.66096428,0.41991434,0.01131943,3.09888109,0.19619731,4.09269319
0.44722361,9.63755027,1.40021559,1.68524839,0.42857459,0.01113668,3.14429001,0.19801321,4.22653647
0.45322661,9.78797583,1.41876820,1.70132865,0.43584509,0.01090727,3.17378957,0.19872295,4.34677328
0.45922961,9.89429622,1.43143383,1.70893587,0.44154671,0.01063474,3.18688985,0.19830393,4.45196907
0.46523262,9.95514433,1.43803813,1.70795573,0.44552222,0.01032311,3.18340436,0.19675588,4.54087912
0.47123562,9.96992318,1.43850339,1.69843079,0.44764097,0.00997679,3.16345522,0.19410087,4.61246733
0.47723862,9.93880711,1.43284839,1.68055760,0.44780260,0.00960047,3.12746877,0.19038265,4.66592055
0.48324162,9.86272120,1.42118572,1.65467913,0.44593998,0.00919898,3.07616192,0.18566518,4.70065831
0.48924462,9.74330063,1.40371667,1.62127303,0.44202113,0.00877718,3.01051990,0.18003063,4.71633823
0.49524762,9.58283252,1.38072415,1.58093637,0.43605014,0.00833989,2.93176656,0.17357683,4.71285738
0.50125063,9.38418319,1.35256391,1.53436735,0.42806702,0.00789178,2.84132845,0.16641430,4.69035001
0.50725363,9.15071417,1.31965441,1.48234511,0.41814662,0.00743733,2.74079428,0.15866298,4.64918189
0.51325663,8.88619047,1.28246594,1.42570820,0.40639661,0.00698071,2.63187132,0.15044890,4.58994165
0.51925963,8.59468457,1.24150916,1.36533262,0.39295457,0.00652581,2.51634042,0.14190076,4.51342936
0.52526263,8.28047914,1.19732360,1.30211021,0.37798439,0.00607614,2.39601120,0.13314667,4.42064247
0.53126563,7.94797160,1.15046635,1.23692807,0.36167209,0.00563485,2.27267891,0.12431108,4.31275937
0.53726863,7.60158273,1.10150122,1.17064950,0.34422113,0.00520471,2.14808418,0.11551210,4.19112047
0.54327164,7.24567155,1.05098867,1.10409699,0.32584749,0.00478809,2.02387672,0.10685911,4.05720699
0.54927464,6.88445776,0.99947650,1.03803763,0.30677451,0.00438702,1.90158388,0.09845085,3.91261763
0.55527764,6.52195309,0.94749159,0.97317097,0.28722785,0.00400316,1.78258446,0.09037396,3.75904316
0.56128064,6.16190214,0.89553262,0.91011970,0.26743054,0.00363780,1.66808827,0.08270193,3.59823923
0.56728364,5.80773331,0.84406398,0.84942286,0.24759836,0.00329196,1.55912153,0.07549456,3.43199805
0.57328664,5.46251980,0.79351068,0.79153179,0.22793563,0.00296633,1.45651794,0.06879771,3.26211906
0.57928964,5.12895097,0.74425446,0.73680845,0.20863154,0.00266133,1.36091530,0.06264356,3.09037977
0.58529265,4.80931360,0.69663092,0.68552606,0.18985707,0.00237715,1.27275729,0.05705105,2.91850711
0.59129565,4.50548318,0.65092791,0.63787179,0.17176261,0.00211374,1.19229990,0.05202665,2.74815049
0.59729865,4.21892451,0.60738480,0.59395121,0.15447627,0.00187086,1.11962206,0.04756539,2.58085718
0.60330165,3.95070141,0.56619297,0.55379441,0.13810285,0.00164809,1.05463981,0.04365194,2.41805109
0.60930465,3.70149481,0.52749723,0.51736324,0.12272358,0.00144485,0.99712339,0.04026192,2.26101549
0.61530765,3.47162855,0.49139820,0.48455968,0.10839642,0.00126044,0.94671672,0.03736325,2.11088035
0.62131066,3.26110192,0.45795553,0.45523489,0.09515704,0.00109403,0.90295849,0.03491752,1.96861463
0.62731366,3.06962788,0.42719191,0.42919866,0.08302022,0.00094470,0.86530425,0.03288141,1.83502370
0.63331666,2.89667573,0.39909765,0.40622918,0.07198172,0.00081146,0.83314892,0.03120809,1.71075168
0.63931966,2.74151661,0.37363573,0.38608252,0.06202045,0.00069327,0.80584904,0.02984858,1.59628831
0.64532266,2.60327047,0.35074702,0.36850192,0.05310084,0.00058906,0.78274409,0.02875305,1.49197976
0.65132566,2.48095265,0.33035564,0.35322636,0.04517538,0.00049772,0.76317654,0.02787202,1.39804245
0.65732866,2.37351848,0.31237405,0.33999837,0.03818712,0.00041816,0.74650989,0.02715750,1.31457883
0.66333167,2.27990418,0.29670777,0.32857079,0.03207215,0.00034928,0.73214432,0.02656399,1.24159417
0.66933467,2.19906264,0.28325949,0.31871229,0.02676193,0.00029005,0.71952971,0.02604939,1.17901297
0.67533767,2.12999277,0.27193240,0.31021167,0.02218543,0.00023942,0.70817566,0.02557570,1.12669419
0.68134067,2.07176150,0.26263259,0.30288074,0.01827101,0.00019644,0.69765831,0.02510963,1.08444416
0.68734367,2.02351780,0.25527041,0.29655581,0.01494810,0.00016019,0.68762417,0.02462298,1.05202653
0.69334667,1.98449865,0.24976088,0.29109790,0.01214851,0.00012983,0.67779073,0.02409297,1.02916870
0.69934967,1.95402717,0.24602292,0.28639168,0.00980752,0.00010456,0.66794445,0.02350225,1.01556463
0.70535268,1.93150371,0.24397779,0.28234339,0.00786467,0.00008368,0.65793614,0.02283887,1.01087400
0.71135568,1.91639109,0.24354663,0.27887794,0.00626433,0.00006655,0.64767441,0.02209604,1.01471820
0.71735868,1.90819533,0.24464753,0.27593532,0.00495597,0.00005259,0.63711760,0.02127178,1.02667391
0.72336168,1.90644387,0.24719214,0.27346680,0.00389431,0.00004129,0.62626490,0.02036839,1.04626495
0.72936468,1.91066302,0.25108228,0.27143102,0.00303928,0.00003220,0.61514700,0.01939197,1.07295374
0.73536768,1.92035670,0.25620680,0.26979033,0.00235579,0.00002496,0.60381722,0.01835168,1.10613344
0.74137069,1.93498825,0.26243886,0.26850764,0.00181351,0.00001922,0.59234327,0.01725910,1.14512191
0.74737369,1.95396713,0.26963401,0.26754387,0.00138648,0.00001470,0.58080040,0.01612753,1.18915873
0.75337669,1.97664158,0.27762935,0.26685638,0.00105270,0.00001117,0.56926605,0.01497131,1.23740613
0.75937969,2.00229835,0.28624366,0.26639824,0.00079375,0.00000844,0.55781635,0.01380515,1.28895461
0.76538269,2.03016979,0.29527897,0.26611855,0.00059436,0.00000633,0.54652440,0.01264356,1.34283361
0.77138569,2.05944810,0.30452326,0.26596356,0.00044197,0.00000472,0.53546035,0.01150034,1.39802727
0.77738869,2.08930613,0.31375446,0.26587876,0.00032636,0.00000350,0.52469297,0.01038812,1.45349506
0.78339170,2.11892359,0.32274547,0.26581148,0.00023932,0.00000258,0.51429242,0.00931808,1.50819645
0.78939470,2.14751682,0.33127008,0.26571392,0.00017426,0.00000189,0.50433372,0.00829967,1.56111872
0.79539770,2.17437045,0.33910940,0.26554640,0.00012601,0.00000137,0.49490049,0.00734051,1.61130652
0.80140070,2.19886859,0.34605860,0.26528034,0.00009047,0.00000099,0.48608832,0.00644630,1.65789162
0.80740370,2.22052343,0.35193351,0.26490100,0.00006451,0.00000072,0.47800746,0.00562089,1.70012138
0.81340670,2.23899916,0.35657679,0.26440944,0.00004567,0.00000051,0.47078419,0.00486633,1.73738406
0.81940970,2.25412925,0.35986325,0.26382373,0.00003211,0.00000037,0.46456062,0.00418306,1.76922958
0.82541271,2.26592574,0.36170409,0.26317904,0.00002241,0.00000026,0.45949274,0.00357008,1.79538446
0.83141571,2.27457950,0.36204977,0.26252674,0.00001553,0.00000018,0.45574654,0.00302516,1.81575967
0.83741871,2.28045105,0.36089136,0.26193238,0.00001069,0.00000013,0.45349235,0.00254510,1.83045106
0.84342171,2.28405223,0.35826024,0.26147257,0.00000731,0.00000009,0.45289755,0.00212589,1.83973193
0.84942471,2.28601942,0.35422624,0.26123111,0.00000496,0.00000006,0.45411814,0.00176301,1.84403821
0.85542771,2.28707992,0.34889418,0.26129433,0.00000334,0.00000005,0.45728953,0.00145161,1.84394682
0.86143072,2.28801324,0.34239918,0.26174613,0.00000224,0.00000003,0.46251715,0.00118664,1.84014850
0.86743372,2.28960957,0.33490081,0.26266282,0.00000149,0.00000002,0.46986760,0.00096308,1.83341645
0.87343672,2.29262802,0.32657651,0.26410831,0.00000098,0.00000002,0.47936078,0.00077603,1.82457270
0.87943972,2.29775704,0.31761456,0.26612968,0.00000064,0.00000001,0.49096376,0.00062083,1.81445391
0.88544272,2.30557952,0.30820700,0.26875372,0.00000042,0.00000001,0.50458683,0.00049310,1.80387857
0.89144572,2.31654458,0.29854289,0.27198440,0.00000027,0.00000001,0.52008206,0.00038884,1.79361736
0.89744872,2.33094784,0.28880216,0.27580162,0.00000017,0.00000000,0.53724476,0.00030442,1.78436811
0.90345173,2.34892123,0.27915027,0.28016136,0.00000011,0.00000000,0.55581774,0.00023662,1.77673665
0.90945473,2.37043275,0.26973412,0.28499705,0.00000007,0.00000000,0.57549841,0.00018260,1.77122409
0.91545773,2.39529611,0.26067907,0.29022231,0.00000004,0.00000000,0.59594827,0.00013990,1.76822108
0.92146073,2.42318926,0.25208730,0.29573475,0.00000003,0.00000000,0.61680457,0.00010642,1.76800861
0.92746373,2.45368040,0.24403737,0.30142072,0.00000002,0.00000000,0.63769322,0.00008037,1.77076482
0.93346673,2.48625949,0.23658498,0.30716060,0.00000001,0.00000000,0.65824263,0.00006026,1.77657672
0.93946973,2.52037286,0.22976466,0.31283438,0.00000001,0.00000000,0.67809732,0.00004486,1.78545545
0.94547274,2.55545851,0.22359230,0.31832715,0.00000000,0.00000000,0.69693087,0.00003315,1.79735361
0.95147574,2.59097941,0.21806811,0.32353423,0.00000000,0.00000000,0.71445722,0.00002432,1.81218282
0.95747874,2.62645257,0.21317994,0.32836546,0.00000000,0.00000000,0.73043986,0.00001772,1.82983014
0.96348174,2.66147172,0.20890652,0.33274858,0.00000000,0.00000000,0.74469820,0.00001282,1.85017174
0.96948474,2.69572214,0.20522059,0.33663135,0.00000000,0.00000000,0.75711091,0.00000920,1.87308287
0.97548774,2.72898669,0.20209155,0.33998238,0.00000000,0.00000000,0.76761604,0.00000656,1.89844312
0.98149075,2.76114268,0.19948761,0.34279063,0.00000000,0.00000000,0.77620790,0.00000464,1.92613687
0.98749375,2.79215005,0.19737724,0.34506359,0.00000000,0.00000000,0.78293100,0.00000326,1.95604872
0.99349675,2.82203192,0.19573005,0.34682435,0.00000000,0.00000000,0.78787150,0.00000228,1.98805473
0.99949975,2.85084896,0.19451689,0.34810777,0.00000000,0.00000000,0.79114667,0.00000158,2.02201004
1.00550275,2.87866994,0.19370949,0.34895600,0.00000000,0.00000000,0.79289323,0.00000108,2.05773433
1.01150575,2.90554042,0.19327956,0.34941369,0.00000000,0.00000000,0.79325513,0.00000074,2.09499639
1.01750875,2.93145251,0.19319754,0.34952328,0.00000000,0.00000000,0.79237184,0.00000050,2.13349935
1.02351176,2.95631773,0.19343124,0.34932060,0.00000000,0.00000000,0.79036765,0.00000034,2.17286825
1.02951476,2.97994550,0.19394444,0.34883118,0.00000000,0.00000000,0.78734288,0.00000023,2.21264103
1.03551776,3.00202893,0.19469559,0.34806745,0.00000000,0.00000000,0.78336744,0.00000015,2.25226455
1.04152076,3.02213938,0.19563689,0.34702711,0.00000000,0.00000000,0.77847710,0.00000010,2.29109610
1.04752376,3.03973041,0.19671369,0.34569265,0.00000000,0.00000000,0.77267278,0.00000006,2.32841134
1.05352676,3.05415151,0.19786443,0.34403222,0.00000000,0.00000000,0.76592281,0.00000004,2.36341835
1.05952976,3.06467079,0.19902106,0.34200163,0.00000000,0.00000000,0.75816788,0.00000003,2.39527791
1.06553277,3.07050587,0.20011006,0.33954747,0.00000000,0.00000000,0.74932852,0.00000002,2.42312897
1.07153577,3.07086110,0.20105390,0.33661111,0.00000000,0.00000000,0.73931436,0.00000001,2.44611850
1.07753877,3.06496926,0.20177303,0.33313326,0.00000000,0.00000000,0.72803474,0.00000001,2.46343421
1.08354177,3.05213534,0.20218816,0.32905898,0.00000000,0.00000000,0.71540979,0.00000000,2.47433874
1.08954477,3.03177998,0.20222278,0.32434262,0.00000000,0.00000000,0.70138147,0.00000000,2.47820343
1.09554777,3.00348010,0.20180586,0.31895248,0.00000000,0.00000000,0.68592368,0.00000000,2.47454019
1.10155078,2.96700443,0.20087445,0.31287504,0.00000000,0.00000000,0.66905087,0.00000000,2.46302953
1.10755378,2.92234184,0.19937614,0.30611815,0.00000000,0.00000000,0.65082469,0.00000000,2.44354345
1.11355678,2.86972086,0.19727122,0.29871345,0.00000000,0.00000000,0.63135813,0.00000000,2.41616179
1.11955978,2.80961915,0.19453443,0.29071741,0.00000000,0.00000000,0.61081704,0.00000000,2.38118098
1.12556278,2.74276211,0.19115620,0.28221128,0.00000000,0.00000000,0.58941877,0.00000000,2.33911462
1.13156578,2.67011059,0.18714329,0.27329972,0.00000000,0.00000000,0.56742809,0.00000000,2.29068542
1.13756878,2.59283792,0.18251880,0.26410824,0.00000000,0.00000000,0.54515054,0.00000000,2.23680874
1.14357179,2.51229719,0.17732159,0.25477958,0.00000000,0.00000000,0.52292349,0.00000000,2.17856804
1.14957479,2.42997999,0.17160508,0.24546912,0.00000000,0.00000000,0.50110546,0.00000000,2.11718312
1.15557779,2.34746836,0.16543538,0.23633960,0.00000000,0.00000000,0.48006397,0.00000000,2.05397229
1.16158079,2.26638188,0.15888912,0.22755542,0.00000000,0.00000000,0.46016276,0.00000000,1.99030980
1.16758379,2.18832209,0.15205073,0.21927657,0.00000000,0.00000000,0.44174868,0.00000000,1.92758038
1.17358679,2.11481658,0.14500957,0.21165279,0.00000000,0.00000000,0.42513906,0.00000000,1.86713237
1.17958979,2.04726490,0.13785687,0.20481787,0.00000000,0.00000000,0.41060988,0.00000000,1.81023165
1.18559280,1.98688876,0.13068266,0.19888457,0.00000000,0.00000000,0.39838535,0.00000000,1.75801792
1.19159580,1.93468825,0.12357292,0.19394029,0.00000000,0.00000000,0.38862938,0.00000000,1.71146540
1.19759880,1.89140617,0.11660694,0.19004362,0.00000000,0.00000000,0.38143902,0.00000000,1.67134932
1.20360180,1.85750169,0.10985500,0.18722203,0.00000000,0.00000000,0.37684048,0.00000000,1.63821980
1.20960480,1.83313457,0.10337662,0.18547068,0.00000000,0.00000000,0.37478746,0.00000000,1.61238413
1.21560780,1.81816044,0.09721922,0.18475247,0.00000000,0.00000000,0.37516228,0.00000000,1.59389818
1.22161081,1.81213759,0.09141746,0.18499926,0.00000000,0.00000000,0.37777932,0.00000000,1.58256743
1.22761381,1.81434462,0.08599299,0.18611428,0.00000000,0.00000000,0.38239103,0.00000000,1.57795749
1.23361681,1.82380865,0.08095488,0.18797559,0.00000000,0.00000000,0.38869592,0.00000000,1.57941380
1.23961981,1.83934267,0.07630044,0.19044047,0.00000000,0.00000000,0.39634858,0.00000000,1.58608957
1.24562281,1.85959052,0.07201655,0.19335049,0.00000000,0.00000000,0.40497095,0.00000000,1.59698082
1.25162581,1.88307785,0.06808123,0.19653718,0.00000000,0.00000000,0.41416484,0.00000000,1.61096712
1.25762881,1.90826672,0.06446555,0.19982797,0.00000000,0.00000000,0.42352487,0.00000000,1.62685617
1.26363182,1.93361174,0.06113558,0.20305221,0.00000000,0.00000000,0.43265159,0.00000000,1.64343029
1.26963482,1.95761543,0.05805445,0.20604699,0.00000000,0.00000000,0.44116412,0.00000000,1.65949302
1.27563782,1.97888040,0.05518427,0.20866253,0.00000000,0.00000000,0.44871196,0.00000000,1.67391353
1.28164082,1.99615646,0.05248795,0.21076705,0.00000000,0.00000000,0.45498543,0.00000000,1.68566732
1.28764382,2.00838048,0.04993073,0.21225064,0.00000000,0.00000000,0.45972447,0.00000000,1.69387114
1.29364682,2.01470772,0.04748152,0.21302838,0.00000000,0.00000000,0.46272532,0.00000000,1.69781107
1.29964982,2.01453330,0.04511380,0.21304222,0.00000000,0.00000000,0.46384500,0.00000000,1.69696240
1.30565283,2.00750326,0.04280628,0.21226181,0.00000000,0.00000000,0.46300343,0.00000000,1.69100083
1.31165583,1.99351488,0.04054317,0.21068422,0.00000000,0.00000000,0.46018307,0.00000000,1.67980462
1.31765883,1.97270668,0.03831416,0.20833252,0.00000000,0.00000000,0.45542625,0.00000000,1.66344797
1.32366183,1.94543884,0.03611415,0.20525342,0.00000000,0.00000000,0.44883038,0.00000000,1.64218615
1.32966483,1.91226523,0.03394267,0.20151402,0.00000000,0.00000000,0.44054121,0.00000000,1.61643343
1.33566783,1.87389872,0.03180321,0.19719794,0.00000000,0.00000000,0.43074457,0.00000000,1.58673507
1.34167084,1.83117154,0.02970235,0.19240091,0.00000000,0.00000000,0.41965706,0.00000000,1.55373503
1.34767384,1.78499276,0.02764891,0.18722615,0.00000000,0.00000000,0.40751594,0.00000000,1.51814099
1.35367684,1.73630503,0.02565303,0.18177970,0.00000000,0.00000000,0.39456893,0.00000000,1.48068858
1.35967984,1.68604255,0.02372532,0.17616595,0.00000000,0.00000000,0.38106424,0.00000000,1.44210653
1.36568284,1.63509226,0.02187610,0.17048350,0.00000000,0.00000000,0.36724120,0.00000000,1.40308437
1.37168584,1.58425982,0.02011470,0.16482162,0.00000000,0.00000000,0.35332207,0.00000000,1.36424408
1.37768884,1.53424173,0.01844899,0.15925733,0.00000000,0.00000000,0.33950511,0.00000000,1.32611696
1.38369185,1.48560459,0.01688498,0.15385331,0.00000000,0.00000000,0.32595930,0.00000000,1.28912634
1.38969485,1.43877190,0.01542660,0.14865655,0.00000000,0.00000000,0.31282071,0.00000000,1.25357684
1.39569785,1.39401861,0.01407562,0.14369790,0.00000000,0.00000000,0.30019064,0.00000000,1.21965001
1.40170085,1.35147314,0.01283168,0.13899234,0.00000000,0.00000000,0.28813548,0.00000000,1.18740643
1.40770385,1.31112608,0.01169247,0.13454001,0.00000000,0.00000000,0.27668809,0.00000000,1.15679346
