energy_ev,total_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.33934320,0.49625900,0.62926811,0.06942766,0.45965501,0.12037405,0.00083627
-4.29514757,1.34803711,0.48478118,0.63997317,0.07232746,0.46424022,0.11776382,0.00081890
-4.28914457,1.35776809,0.47376781,0.65116843,0.07522732,0.46900228,0.11546766,0.00080195
-4.28314157,1.36867750,0.46342057,0.66286369,0.07810179,0.47396338,0.11353660,0.00078577
-4.27713857,1.38081017,0.45389437,0.67502837,0.08092263,0.47911916,0.11200398,0.00077066
-4.27113557,1.39411839,0.44529693,0.68759377,0.08365950,0.48444089,0.11088532,0.00075685
-4.26513257,1.40847030,0.43769047,0.70045718,0.08628099,0.48987886,0.11017899,0.00074449
-4.25912956,1.42366217,0.43109521,0.71348759,0.08875566,0.49536690,0.10986753,0.00073365
-4.25312656,1.43943370,0.42549430,0.72653263,0.09105317,0.50082760,0.10991964,0.00072432
-4.24712356,1.45548515,0.42083987,0.73942627,0.09314540,0.50617797,0.11029263,0.00071644
-4.24112056,1.47149556,0.41705961,0.75199686,0.09500756,0.51133515,0.11093519,0.00070989
-4.23511756,1.48714059,0.41406360,0.76407497,0.09661910,0.51622172,0.11179043,0.00070450
-4.22911456,1.50210921,0.41175090,0.77550062,0.09796458,0.52077043,0.11279893,0.00070006
-4.22311156,1.51611808,0.41001549,0.78612938,0.09903416,0.52492792,0.11390170,0.00069635
-4.21710855,1.52892301,0.40875136,0.79583714,0.09982398,0.52865727,0.11504291,0.00069313
-4.21110555,1.54032678,0.40785651,0.80452317,0.10033616,0.53193920,0.11617230,0.00069015
-4.20510255,1.55018315,0.40723571,0.81211141,0.10057861,0.53477195,0.11724713,0.00068719
-4.19909955,1.55839694,0.40680198,0.81854998,0.10056450,0.53716979,0.11823361,0.00068402
-4.19309655,1.56492036,0.40647696,0.82380893,0.10031149,0.53916029,0.11910786,0.00068048
-4.18709355,1.56974617,0.40619020,0.82787670,0.09984082,0.54078064,0.11985622,0.00067639
-4.18109055,1.57289824,0.40587768,0.83075529,0.09917618,0.54207327,0.12047512,0.00067164
-4.17508754,1.57442036,0.40547973,0.83245494,0.09834251,0.54308098,0.12097039,0.00066613
-4.16908454,1.57436436,0.40493879,0.83298840,0.09736485,0.54384212,0.12135619,0.00065982
-4.16308154,1.57277831,0.40419712,0.83236558,0.09626711,0.54438602,0.12165354,0.00065266
-4.15707854,1.56969590,0.40319494,0.83058890,0.09507108,0.54472904,0.12188868,0.00064468
-4.15107554,1.56512777,0.40186902,0.82764973,0.09379557,0.54487152,0.12209115,0.00063589
-4.14507254,1.55905542,0.40015216,0.82352627,0.09245568,0.54479585,0.12229189,0.00062636
-4.13906953,1.55142832,0.39797344,0.81818315,0.09106251,0.54446576,0.12252136,0.00061614
-4.13306653,1.54216420,0.39525944,0.81157266,0.08962288,0.54382690,0.12280774,0.00060531
-4.12706353,1.53115271,0.39193633,0.80363779,0.08813954,0.54280866,0.12317535,0.00059396
-4.12106053,1.51826216,0.38793266,0.79431670,0.08661144,0.54132711,0.12364326,0.00058218
-4.11505753,1.50334872,0.38318288,0.78354847,0.08503434,0.53928889,0.12422432,0.00057005
-4.10905453,1.48626762,0.37763109,0.77127963,0.08340145,0.53659569,0.12492439,0.00055768
-4.10305153,1.46688540,0.37123495,0.75747118,0.08170429,0.53314921,0.12574194,0.00054514
-4.09704852,1.44509255,0.36396946,0.74210543,0.07993356,0.52885620,0.12666810,0.00053253
-4.09104552,1.42081546,0.35583021,0.72519228,0.07807999,0.52363320,0.12768688,0.00051995
-4.08504252,1.39402716,0.34683604,0.70677456,0.07613515,0.51741095,0.12877586,0.00050749
-4.07903952,1.36475587,0.33703075,0.68693185,0.07409219,0.51013804,0.12990704,0.00049525
-4.07303652,1.33309112,0.32648383,0.66578273,0.07194643,0.50178371,0.13104802,0.00048333
-4.06703352,1.29918682,0.31529001,0.64348507,0.06969577,0.49233971,0.13216328,0.00047184
-4.06103052,1.26326124,0.30356771,0.62023440,0.06734095,0.48182113,0.13321568,0.00046090
-4.05502751,1.22559387,0.29145635,0.59626039,0.06488570,0.47026631,0.13416794,0.00045063
-4.04902451,1.18651936,0.27911270,0.57182156,0.06233664,0.45773576,0.13498416,0.00044117
-4.04302151,1.14641880,0.26670636,0.54719849,0.05970310,0.44431031,0.13563130,0.00043264
-4.03701851,1.10570885,0.25441457,0.52268576,0.05699681,0.43008861,0.13608044,0.00042519
-4.03101551,1.06482928,0.24241662,0.49858319,0.05423153,0.41518407,0.13630794,0.00041895
-4.02501251,1.02422933,0.23088809,0.47518651,0.05142258,0.39972154,0.13629627,0.00041404
-4.01900950,0.98435368,0.21999507,0.45277806,0.04858638,0.38383373,0.13603462,0.00041060
-4.01300650,0.94562849,0.20988872,0.43161781,0.04573998,0.36765758,0.13551911,0.00040871
-4.00700350,0.90844801,0.20070036,0.41193513,0.04290059,0.35133078,0.13475270,0.00040847
-4.00100050,0.87316244,0.19253710,0.39392148,0.04008520,0.33498842,0.13374478,0.00040991
-3.99499750,0.84006720,0.18547847,0.37772451,0.03731020,0.31875992,0.13251041,0.00041305
-3.98899450,0.80939420,0.17957389,0.36344355,0.03459107,0.30276633,0.13106935,0.00041788
-3.98299150,0.78130523,0.17484126,0.35112676,0.03194212,0.28711800,0.12944483,0.00042433
-3.97698849,0.75588787,0.17126656,0.34077000,0.02937635,0.27191268,0.12766222,0.00043228
-3.97098549,0.73315381,0.16880463,0.33231747,0.02690525,0.25723409,0.12574770,0.00044158
-3.96498249,0.71303996,0.16738097,0.32566401,0.02453878,0.24315096,0.12372696,0.00045201
-3.95897949,0.69541208,0.16689459,0.32065912,0.02228527,0.22971659,0.12162403,0.00046332
-3.95297649,0.68007105,0.16722179,0.31711241,0.02015144,0.21696892,0.11946043,0.00047523
-3.94697349,0.66676148,0.16822078,0.31480047,0.01814244,0.20493104,0.11725455,0.00048740
-3.94097049,0.65518260,0.16973698,0.31347480,0.01626186,0.19361229,0.11502147,0.00049949
-3.93496748,0.64500088,0.17160881,0.31287060,0.01451185,0.18300975,0.11277317,0.00051113
-3.92896448,0.63586423,0.17367384,0.31271624,0.01289317,0.17311018,0.11051916,0.00052195
-3.92296148,0.62741712,0.17577511,0.31274283,0.01140533,0.16389232,0.10826747,0.00053160
-3.91695848,0.61931616,0.17776731,0.31269389,0.01004670,0.15532951,0.10602601,0.00053974
-3.91095548,0.61124563,0.17952269,0.31233451,0.00881465,0.14739246,0.10380421,0.00054608
-3.90495248,0.60293222,0.18093650,0.31145982,0.00770571,0.14005212,0.10161483,0.00055036
-3.89894947,0.59415844,0.18193166,0.30990245,0.00671569,0.13328250,0.09947575,0.00055241
-3.89294647,0.58477424,0.18246260,0.30753858,0.00583987,0.12706337,0.09741182,0.00055211
-3.88694347,0.57470608,0.18251796,0.30429259,0.00507316,0.12138262,0.09545641,0.00054942
-3.88094047,0.56396330,0.18212221,0.30013984,0.00441021,0.11623823,0.09365272,0.00054440
-3.87493747,0.55264116,0.18133586,0.29510769,0.00384562,0.11163967,0.09205461,0.00053717
-3.86893447,0.54092064,0.18025443,0.28927467,0.00337401,0.10760881,0.09072691,0.00052796
-3.86293147,0.52906466,0.17900608,0.28276775,0.00299018,0.10417995,0.08974517,0.00051705
-3.85692846,0.51741097,0.17774784,0.27575793,0.00268916,0.10139930,0.08919473,0.00050481
-3.85092546,0.50636185,0.17666077,0.26845430,0.00246630,0.09932364,0.08916909,0.00049167
-3.84492246,0.49637088,0.17594390,0.26109676,0.00231733,0.09801826,0.08976772,0.00047811
-3.83891946,0.48792743,0.17580739,0.25394772,0.00223831,0.09755425,0.09109315,0.00046464
-3.83291646,0.48153920,0.17646489,0.24728318,0.00222565,0.09800522,0.09324760,0.00045177
-3.82691346,0.47771366,0.17812546,0.24138336,0.00227608,0.09944355,0.09632915,0.00044004
-3.82091046,0.47693889,0.18098535,0.23652349,0.00238654,0.10193632,0.10042760,0.00042997
-3.81490745,0.47966472,0.18521980,0.23296482,0.00255414,0.10554104,0.10562022,0.00042203
-3.80890445,0.48628482,0.19097529,0.23094650,0.00277600,0.11030147,0.11196752,0.00041666
-3.80290145,0.49712040,0.19836239,0.23067827,0.00304921,0.11624362,0.11950924,0.00041423
-3.79689845,0.51240632,0.20744967,0.23233462,0.00337069,0.12337213,0.12826077,0.00041506
-3.79089545,0.53228012,0.21825880,0.23605020,0.00373708,0.13166730,0.13821020,0.00041936
-3.78489245,0.55677444,0.23076118,0.24191698,0.00414471,0.14108288,0.14931615,0.00042729
-3.77888944,0.58581330,0.24487621,0.24998302,0.00458948,0.15154474,0.16150656,0.00043891
-3.77288644,0.61921242,0.26047148,0.26025289,0.00506687,0.16295076,0.17467864,0.00045420
-3.76688344,0.65668364,0.27736489,0.27268979,0.00557194,0.17517166,0.18869990,0.00047303
-3.76088044,0.69784343,0.29532872,0.28721899,0.00609937,0.18805325,0.20341056,0.00049525
-3.75487744,0.74222520,0.31409563,0.30373275,0.00664354,0.20141970,0.21862707,0.00052059
-3.74887444,0.78929488,0.33336652,0.32209604,0.00719866,0.21507802,0.23414686,0.00054876
-3.74287144,0.83846938,0.35281984,0.34215313,0.00775893,0.22882356,0.24975412,0.00057941
-3.73686843,0.88913694,0.37212225,0.36373448,0.00831870,0.24244624,0.26522641,0.00061218
-3.73086543,0.94067872,0.39094014,0.38666363,0.00887271,0.25573750,0.28034187,0.00064667
-3.72486243,0.99249052,0.40895162,0.41076381,0.00941630,0.26849748,0.29488678,0.00068250
-3.71885943,1.04400382,0.42585851,0.43586379,0.00994564,0.28054229,0.30866309,0.00071927
-3.71285643,1.09470503,0.44139775,0.46180285,0.01045795,0.29171094,0.32149565,0.00075664
-3.70685343,1.14415226,0.45535187,0.48843447,0.01095169,0.30187170,0.33323875,0.00079426
-3.70085043,1.19198863,0.46755794,0.51562877,0.01142675,0.31092753,0.34378172,0.00083183
-3.69484742,1.23795177,0.47791465,0.54327341,0.01188454,0.31882036,0.35305328,0.00086911
-3.68884442,1.28187901,0.48638716,0.57127326,0.01232810,0.32553397,0.36102447,0.00090587
-3.68284142,1.32370811,0.49300946,0.59954876,0.01276207,0.33109527,0.36770991,0.00094194
-3.67683842,1.36347380,0.49788415,0.62803325,0.01319269,0.33557407,0.37316751,0.00097717
-3.67083542,1.40130020,0.50117962,0.65666965,0.01362765,0.33908103,0.37749642,0.00101145
-3.66483242,1.43738994,0.50312465,0.68540671,0.01407592,0.34176418,0.38083348,0.00104471
-3.65882941,1.47201053,0.50400080,0.71419539,0.01454750,0.34380383,0.38334830,0.00107687
-3.65282641,1.50547884,0.50413275,0.74298551,0.01505311,0.34540636,0.38523708,0.00110790
-3.64682341,1.53814462,0.50387704,0.77172320,0.01560385,0.34679683,0.38671568,0.00113774
-3.64082041,1.57037388,0.50360980,0.80034938,0.01621076,0.34821096,0.38801203,0.00116637
-3.63481741,1.60253297,0.50371366,0.82879932,0.01688449,0.34988664,0.38935831,0.00119375
-3.62881441,1.63497407,0.50456465,0.85700358,0.01763474,0.35205526,0.39098323,0.00121984
-3.62281141,1.66802259,0.50651939,0.88489003,0.01846991,0.35493331,0.39310463,0.00124460
-3.61680840,1.70196674,0.50990314,0.91238702,0.01939664,0.35871437,0.39592275,0.00126801
-3.61080540,1.73704964,0.51499894,0.93942721,0.02041939,0.36356188,0.39961432,0.00129002
-3.60480240,1.77346363,0.52203839,0.96595182,0.02154012,0.36960291,0.40432764,0.00131063
-3.59879940,1.81134684,0.53119416,0.99191484,0.02275798,0.37692298,0.41017876,0.00132982
-3.59279640,1.85078155,0.54257449,1.01728678,0.02406906,0.38556229,0.41724880,0.00134762
-3.58679340,1.89179386,0.55621968,1.04205740,0.02546628,0.39551333,0.42558242,0.00136406
-3.58079040,1.93435444,0.57210076,1.06623719,0.02693932,0.40671993,0.43518729,0.00137921
-3.57478739,1.97837968,0.59012014,1.08985720,0.02847467,0.41907786,0.44603461,0.00139316
-3.56878439,2.02373305,0.61011412,1.11296695,0.03005582,0.43243685,0.45806049,0.00140604
-3.56278139,2.07022633,0.63185723,1.13563060,0.03166347,0.44660405,0.47116802,0.00141798
-3.55677839,2.11762046,0.65506813,1.15792113,0.03327595,0.46134880,0.48522992,0.00142914
-3.55077539,2.16562618,0.67941673,1.17991303,0.03486969,0.47640860,0.50009173,0.00143970
-3.54477239,2.21390435,0.70453251,1.20167369,0.03641972,0.49149599,0.51557524,0.00144981
-3.53876938,2.26206628,0.73001350,1.22325401,0.03790038,0.50630636,0.53148216,0.00145964
-3.53276638,2.30967437,0.75543589,1.24467880,0.03928591,0.52052620,0.54759794,0.00146932
-3.52676338,2.35624331,0.78036392,1.26593754,0.04055124,0.53384176,0.56369565,0.00147895
-3.52076038,2.40124239,0.80435968,1.28697610,0.04167265,0.54594766,0.57953985,0.00148858
-3.51475738,2.44409917,0.82699285,1.30769006,0.04262848,0.55655528,0.59489049,0.00149820
-3.50875438,2.48420487,0.84784993,1.32792018,0.04339979,0.56540064,0.60950674,0.00150778
-3.50275138,2.52092179,0.86654289,1.34745034,0.04397088,0.57225152,0.62315082,0.00151716
-3.49674837,2.55359281,0.88271711,1.36600842,0.04432984,0.57691348,0.63559183,0.00152618
-3.49074537,2.58155313,0.89605841,1.38327022,0.04446883,0.57923477,0.64660960,0.00153457
-3.48474237,2.60414402,0.90629911,1.39886639,0.04438437,0.57910986,0.65599841,0.00154202
-3.47873937,2.62072846,0.91322310,1.41239234,0.04407742,0.57648149,0.66357090,0.00154817
-3.47273637,2.63070815,0.91666978,1.42342071,0.04355334,0.57134133,0.66916174,0.00155262
-3.46673337,2.63354158,0.91653692,1.43151606,0.04282172,0.56372914,0.67263132,0.00155496
-3.46073037,2.62876232,0.91278234,1.43625105,0.04189608,0.55373060,0.67386925,0.00155476
-3.45472736,2.61599698,0.90542451,1.43722357,0.04079346,0.54147396,0.67279756,0.00155160
-3.44872436,2.59498207,0.89454200,1.43407397,0.03953393,0.52712559,0.66937359,0.00154510
-3.44272136,2.56557881,0.88027180,1.42650158,0.03814002,0.51088475,0.66359221,0.00153494
-3.43671836,2.52778532,0.86280645,1.41427983,0.03663609,0.49297776,0.65548753,0.00152083
-3.43071536,2.48174529,0.84239023,1.39726906,0.03504773,0.47365172,0.64513364,0.00150261
-3.42471236,2.42775263,0.81931405,1.37542647,0.03340106,0.45316817,0.63264447,0.00148016
-3.41870935,2.36625149,0.79390952,1.34881269,0.03172214,0.43179671,0.61817255,0.00145350
-3.41270635,2.29783138,0.76654190,1.31759447,0.03003638,0.40980888,0.60190659,0.00142274
-3.40670335,2.22321736,0.73760225,1.28204329,0.02836797,0.38747238,0.58406785,0.00138810
-3.40070035,2.14325529,0.70749884,1.24253007,0.02673941,0.36504586,0.56490541,0.00134990
-3.39469735,2.05889254,0.67664792,1.19951586,0.02517109,0.34277418,0.54469030,0.00130856
-3.38869435,1.97115481,0.64546423,1.15353914,0.02368095,0.32088437,0.52370868,0.00126456
-3.38269135,1.88111986,0.61435132,1.10520010,0.02228420,0.29958231,0.50225433,0.00121847
-3.37668834,1.78988906,0.58369204,1.05514284,0.02099315,0.27905001,0.48062068,0.00117090
-3.37068534,1.69855802,0.55383955,1.00403597,0.01981706,0.25944370,0.45909260,0.00112248
-3.36468234,1.60818745,0.52510908,0.95255284,0.01876214,0.24089252,0.43793849,0.00107384
-3.35867934,1.51977560,0.49777073,0.90135205,0.01783155,0.22349798,0.41740278,0.00102561
-3.35267634,1.43423324,0.47204381,0.85105923,0.01702552,0.20733404,0.39769934,0.00097837
-3.34667334,1.35236257,0.44809261,0.80225090,0.01634151,0.19244784,0.37900602,0.00093266
-3.34067034,1.27484071,0.42602415,0.75544092,0.01577445,0.17886102,0.36146063,0.00088892
-3.33466733,1.20220848,0.40588781,0.71107025,0.01531706,0.16657168,0.34515851,0.00084755
-3.32866433,1.13486495,0.38767695,0.66950017,0.01496012,0.15555676,0.33015178,0.00080884
-3.32266133,1.07306772,0.37133249,0.63100911,0.01469295,0.14577495,0.31645035,0.00077299
-3.31665833,1.01693871,0.35674828,0.59579308,0.01450379,0.13716997,0.30402465,0.00074010
-3.31065533,0.96647507,0.34377807,0.56396930,0.01438025,0.12967407,0.29280980,0.00071021
-3.30465233,0.92156421,0.33224370,0.53558270,0.01430979,0.12321177,0.28271116,0.00068328
-3.29864932,0.88200222,0.32194432,0.51061454,0.01428019,0.11770364,0.27361075,0.00065918
-3.29264632,0.84751429,0.31266597,0.48899267,0.01427998,0.11306998,0.26537451,0.00063776
-3.28664332,0.81777611,0.30419137,0.47060254,0.01429887,0.10923430,0.25785967,0.00061881
-3.28064032,0.79243489,0.29630924,0.45529828,0.01432809,0.10612642,0.25092212,0.00060213
-3.27463732,0.77112888,0.28882292,0.44291315,0.01436071,0.10368510,0.24442330,0.00058749
-3.26863432,0.75350440,0.28155780,0.43326876,0.01439183,0.10186010,0.23823631,0.00057467
-3.26263132,0.73922952,0.27436738,0.42618261,0.01441875,0.10061347,0.23225096,0.00056347
-3.25662831,0.72800379,0.26713752,0.42147356,0.01444093,0.09992016,0.22637752,0.00055372
-3.25062531,0.71956379,0.25978904,0.41896511,0.01445999,0.09976774,0.22054913,0.00054528
-3.24462231,0.71368426,0.25227838,0.41848647,0.01447948,0.10015543,0.21472271,0.00053804
-3.23861931,0.71017538,0.24459645,0.41987169,0.01450461,0.10109221,0.20887855,0.00053191
-3.23261631,0.70887639,0.23676589,0.42295694,0.01454194,0.10259441,0.20301849,0.00052684
-3.22661331,0.70964641,0.22883680,0.42757668,0.01459888,0.10468259,0.19716305,0.00052280
-3.22061031,0.71235330,0.22088143,0.43355899,0.01468325,0.10737803,0.19134769,0.00051976
-3.21460730,0.71686163,0.21298790,0.44072075,0.01480275,0.11069899,0.18561844,0.00051771
-3.20860430,0.72302051,0.20525360,0.44886321,0.01496443,0.11465682,0.18002714,0.00051661
-3.20260130,0.73065262,0.19777836,0.45776848,0.01517420,0.11925222,0.17462678,0.00051643
-3.19659830,0.73954498,0.19065792,0.46719737,0.01543634,0.12447189,0.16946694,0.00051711
-3.19059530,0.74944250,0.18397799,0.47688895,0.01575313,0.13028557,0.16458985,0.00051854
-3.18459230,0.76004455,0.17780910,0.48656207,0.01612448,0.13664392,0.16002702,0.00052060
-3.17858929,0.77100526,0.17220256,0.49591879,0.01654779,0.14347712,0.15579685,0.00052312
-3.17258629,0.78193721,0.16718757,0.50464983,0.01701779,0.15069447,0.15190306,0.00052591
-3.16658329,0.79241878,0.16276976,0.51244161,0.01752658,0.15818508,0.14833418,0.00052875
-3.16058029,0.80200450,0.15893088,0.51898467,0.01806383,0.16581948,0.14506397,0.00053137
-3.15457729,0.81023795,0.15562990,0.52398306,0.01861698,0.17345231,0.14205272,0.00053351
-3.14857429,0.81666662,0.15280517,0.52716398,0.01917167,0.18092596,0.13924932,0.00053490
-3.14257129,0.82085767,0.15037762,0.52828743,0.01971218,0.18807494,0.13659396,0.00053525
-3.13656828,0.82241406,0.14825473,0.52715503,0.02022203,0.19473093,0.13402126,0.00053433
-3.13056528,0.82098986,0.14633508,0.52361774,0.02068456,0.20072826,0.13146363,0.00053189
-3.12456228,0.81630419,0.14451320,0.51758197,0.02108355,0.20590946,0.12885475,0.00052774
-3.11855928,0.80815308,0.14268451,0.50901370,0.02140385,0.21013094,0.12613292,0.00052175
-3.11255628,0.79641849,0.14075013,0.49794051,0.02163202,0.21326815,0.12324410,0.00051380
-3.10655328,0.78107436,0.13862128,0.48445138,0.02175682,0.21522037,0.12014460,0.00050388
-3.10055028,0.76218934,0.13622322,0.46869427,0.02176968,0.21591464,0.11680330,0.00049202
-3.09454727,0.73992618,0.13349847,0.45087173,0.02166514,0.21530887,0.11320325,0.00047831
-3.08854427,0.71453799,0.13040926,0.43123471,0.02144103,0.21339379,0.10934272,0.00046293
-3.08254127,0.68636166,0.12693922,0.41007502,0.02109864,0.21019389,0.10523565,0.00044611
-3.07653827,0.65580879,0.12309416,0.38771676,0.02064277,0.20576722,0.10091158,0.00042815
-3.07053527,0.62335482,0.11890210,0.36450719,0.02008162,0.20020402,0.09641502,0.00040940
-3.06453227,0.58952682,0.11441261,0.34080750,0.01942658,0.19362442,0.09180448,0.00039027
-3.05852926,0.55489053,0.10969534,0.31698380,0.01869194,0.18617523,0.08715110,0.00037123
-3.05252626,0.52003732,0.10483824,0.29339886,0.01789456,0.17802606,0.08253706,0.00035276
-3.04652326,0.48557151,0.09994509,0.27040465,0.01705337,0.16936480,0.07805378,0.00033540
-3.04052026,0.45209843,0.09513295,0.24833610,0.01618896,0.16039291,0.07380013,0.00031970
-3.03451726,0.42021365,0.09052925,0.22750606,0.01532305,0.15132041,0.06988044,0.00030625
-3.02851426,0.39049346,0.08626879,0.20820156,0.01447803,0.14236105,0.06640270,0.00029564
-3.02251126,0.36348679,0.08249080,0.19068130,0.01367644,0.13372752,0.06347667,0.00028847
-3.01650825,0.33970838,0.07933582,0.17517420,0.01294055,0.12562702,0.06121206,0.00028533
-3.01050525,0.31963317,0.07694286,0.16187892,0.01229189,0.11825724,0.05971676,0.00028681
-3.00450225,0.30369167,0.07544641,0.15096400,0.01175089,0.11180271,0.05909504,0.00029348
-2.99849925,0.29226598,0.07497365,0.14256849,0.01133653,0.10643167,0.05944578,0.00030588
-2.99249625,0.28568630,0.07564165,0.13680286,0.01106599,0.10229331,0.06086057,0.00032451
-2.98649325,0.28422747,0.07755459,0.13374972,0.01095442,0.09951546,0.06342180,0.00034982
-2.98049025,0.28810555,0.08080111,0.13346460,0.01101463,0.09820268,0.06720061,0.00038217
-2.97448724,0.29747413,0.08545155,0.13597621,0.01125690,0.09843460,0.07225475,0.00042186
-2.96848424,0.31242029,0.09155539,0.14128640,0.01168878,0.10026462,0.07862643,0.00046907
-2.96248124,0.33296052,0.09913874,0.14936978,0.01231489,0.10371884,0.08634007,0.00052389
-2.95647824,0.35903638,0.10820203,0.16017294,0.01313680,0.10879524,0.09540021,0.00058625
-2.95047524,0.39051058,0.11871794,0.17361349,0.01415285,0.11546319,0.10578949,0.00065592
-2.94447224,0.42716349,0.13062987,0.18957906,0.01535812,0.12366324,0.11746696,0.00073253
-2.93846923,0.46869082,0.14385076,0.20792645,0.01674437,0.13330727,0.13036680,0.00081552
-2.93246623,0.51470260,0.15826277,0.22848123,0.01830001,0.14427921,0.14439754,0.00090416
-2.92646323,0.56472430,0.17371764,0.25103787,0.02001023,0.15643614,0.15944197,0.00099753
-2.92046023,0.61820009,0.19003802,0.27536072,0.02185710,0.16961015,0.17535782,0.00109454
-2.91445723,0.67449892,0.20701988,0.30118598,0.02381986,0.18361074,0.19197929,0.00119393
-2.90845423,0.73292334,0.22443585,0.32822477,0.02587516,0.19822806,0.20911948,0.00129432
-2.90245123,0.79272134,0.24203972,0.35616734,0.02799752,0.21323675,0.22657369,0.00139418
-2.89644822,0.85310095,0.25957191,0.38468844,0.03015980,0.22840052,0.24412361,0.00149193
-2.89044522,0.91324728,0.27676578,0.41345368,0.03233377,0.24347736,0.26154224,0.00158593
-2.88444222,0.97234173,0.29335469,0.44212684,0.03449072,0.25822513,0.27859940,0.00167455
-2.87843922,1.02958256,0.30907947,0.47037775,0.03660213,0.27240759,0.29506767,0.00175620
-2.87243622,1.08420618,0.32369617,0.49789061,0.03864038,0.28580053,0.31072853,0.00182940
-2.86643322,1.13550838,0.33698367,0.52437225,0.04057941,0.29819778,0.32537846,0.00189280
-2.86043022,1.18286450,0.34875085,0.54956027,0.04239542,0.30941703,0.33883470,0.00194525
-2.85442721,1.22574794,0.35884316,0.57323041,0.04406749,0.31930504,0.35094052,0.00198584
-2.84842421,1.26374606,0.36714808,0.59520314,0.04557811,0.32774224,0.36156974,0.00201389
-2.84242121,1.29657282,0.37359947,0.61534892,0.04691367,0.33464632,0.37063032,0.00202903
-2.83641821,1.32407778,0.37818035,0.63359224,0.04806483,0.33997493,0.37806679,0.00203121
-2.83041521,1.34625095,0.38092431,0.64991395,0.04902678,0.34372718,0.38386162,0.00202067
-2.82441221,1.36322341,0.38191515,0.66435204,0.04979938,0.34594394,0.38803535,0.00199794
-2.81840920,1.37526365,0.38128501,0.67700073,0.05038717,0.34670706,0.39064554,0.00196388
-2.81240620,1.38276993,0.37921092,0.68800793,0.05079931,0.34613736,0.39178460,0.00191956
-2.80640320,1.38625888,0.37590999,0.69757121,0.05104941,0.34439158,0.39157663,0.00186633
-2.80040020,1.38635083,0.37163335,0.70593234,0.05115516,0.34165846,0.39017346,0.00180570
-2.79439720,1.38375240,0.36665908,0.71337061,0.05113804,0.33815386,0.38774995,0.00173934
-2.78839420,1.37923705,0.36128441,0.72019523,0.05102278,0.33411531,0.38449875,0.00166899
-2.78239120,1.37362406,0.35581738,0.72673685,0.05083685,0.32979596,0.38062484,0.00159647
-2.77638819,1.36775666,0.35056818,0.73333854,0.05060988,0.32545818,0.37633985,0.00152355
-2.77038519,1.36247981,0.34584055,0.74034649,0.05037294,0.32136690,0.37185628,0.00145200
-2.76438219,1.35861840,0.34192329,0.74810057,0.05015787,0.31778281,0.36738206,0.00138343
-2.75837919,1.35695602,0.33908220,0.75692512,0.04999646,0.31495563,0.36311512,0.00131938
-2.75237619,1.35821516,0.33755255,0.76712005,0.04991972,0.31311750,0.35923848,0.00126117
-2.74637319,1.36303896,0.33753236,0.77895265,0.04995700,0.31247658,0.35591567,0.00120996
-2.74037019,1.37197508,0.33917650,0.79265026,0.05013515,0.31321117,0.35328671,0.00116668
-2.73436718,1.38546199,0.34259185,0.80839403,0.05047769,0.31546423,0.35146463,0.00113206
-2.72836418,1.40381803,0.34783361,0.82631407,0.05100402,0.31933866,0.35053267,0.00110658
-2.72236118,1.42723346,0.35490291,0.84648603,0.05172861,0.32489337,0.35054216,0.00109050
-2.71635818,1.45576592,0.36374574,0.86892949,0.05266035,0.33214034,0.35151122,0.00108389
-2.71035518,1.48933936,0.37425343,0.89360807,0.05380198,0.34104277,0.35342429,0.00108659
-2.70435218,1.52774664,0.38626457,0.92043142,0.05514963,0.35151452,0.35623255,0.00109827
-2.69834917,1.57065583,0.39956859,0.94925902,0.05669260,0.36342090,0.35985531,0.00111843
-2.69234617,1.61762018,0.41391083,0.97990582,0.05841328,0.37658096,0.36418236,0.00114643
-2.68634317,1.66809149,0.42899916,1.01214929,0.06028733,0.39077117,0.36907727,0.00118151
-2.68034017,1.72143665,0.44451197,1.04573790,0.06228402,0.40573066,0.37438159,0.00122284
-2.67433717,1.77695677,0.46010736,1.08040044,0.06436693,0.42116782,0.37991989,0.00126952
-2.66833417,1.83390840,0.47543331,1.11585593,0.06649474,0.43676810,0.38550550,0.00132060
-2.66233117,1.89152601,0.49013849,1.15182361,0.06862230,0.45220286,0.39094666,0.00137514
-2.65632816,1.94904495,0.50388333,1.18803246,0.07070188,0.46713899,0.39605310,0.00143219
-2.65032516,2.00572404,0.51635108,1.22422989,0.07268454,0.48124891,0.40064253,0.00149084
-2.64432216,2.06086683,0.52725823,1.26018903,0.07452154,0.49422066,0.40454698,0.00155026
-2.63831916,2.11384058,0.53636399,1.29571432,0.07616591,0.50576768,0.40761861,0.00160963
-2.63231616,2.16409239,0.54347847,1.33064500,0.07757383,0.51563786,0.40973475,0.00166826
-2.62631316,2.21116154,0.54846904,1.36485630,0.07870606,0.52362156,0.41080190,0.00172551
-2.62031016,2.25468763,0.55126470,1.39825829,0.07952918,0.52955820,0.41075861,0.00178084
-2.61430715,2.29441424,0.55185823,1.43079230,0.08001665,0.53334127,0.40957684,0.00183382
-2.60830415,2.33018788,0.55030591,1.46242519,0.08014961,0.53492137,0.40726212,0.00188407
-2.60230115,2.36195242,0.54672497,1.49314169,0.07991750,0.53430739,0.40385203,0.00193131
