energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.83641821,4.64941397,1.09643973,1.84331888,0.05719654,0.40960728,0.08114626,1.62017107,1.10807884,0.43069585
-2.83041521,4.69499671,1.10751980,1.86383080,0.05899954,0.41737332,0.08123007,1.63042974,1.11821816,0.43278243
-2.82441221,4.73065489,1.11678945,1.88172490,0.06072897,0.42450500,0.08105600,1.63503108,1.12391131,0.43361204
-2.81840920,4.75579865,1.12411008,1.89666770,0.06236244,0.43090237,0.08063358,1.63386866,1.12495224,0.43317879
-2.81240620,4.77000863,1.12937601,1.90837014,0.06387846,0.43647867,0.07997612,1.62693577,1.12122333,0.43149781
-2.80640320,4.77303433,1.13251630,1.91658947,0.06525673,0.44116166,0.07909992,1.61432187,1.11269794,0.42860340
-2.80040020,4.76478891,1.13349563,1.92113017,0.06647839,0.44489467,0.07802350,1.59620688,1.09944043,0.42454698
-2.79439720,4.74534090,1.13231398,1.92184423,0.06752631,0.44763707,0.07676675,1.57285338,1.08160364,0.41939478
-2.78839420,4.71490377,1.12900551,1.91863073,0.06838528,0.44936443,0.07535026,1.54459736,1.05942403,0.41322550
-2.78239120,4.67382382,1.12363639,1.91143513,0.06904227,0.45006826,0.07379464,1.51183780,1.03321465,0.40612804
-2.77638819,4.62256739,1.11630205,1.90024830,0.06948663,0.44975541,0.07211999,1.47502552,1.00335624,0.39819939
-2.77038519,4.56170800,1.10712387,1.88510556,0.06971031,0.44844726,0.07034552,1.43465189,0.97028695,0.38954272
-2.76438219,4.49191406,1.09624553,1.86608584,0.06970807,0.44617867,0.06848925,1.39123771,0.93449099,0.38026579
-2.75837919,4.41393761,1.08382939,1.84331101,0.06947773,0.44299686,0.06656789,1.34532261,0.89648661,0.37047964
-2.75237619,4.32860448,1.07005290,1.81694548,0.06902035,0.43896027,0.06459685,1.29745546,0.85681408,0.36029759
-2.74637319,4.23680592,1.05510530,1.78719597,0.06834044,0.43413741,0.06259026,1.24818575,0.81602380,0.34983447
-2.74037019,4.13949160,1.03918476,1.75431144,0.06744613,0.42860575,0.06056119,1.19805636,0.77466503,0.33920608
-2.73436718,4.03766378,1.02249599,1.71858284,0.06634930,0.42245077,0.05852183,1.14759753,0.73327571,0.32852884
-2.72836418,3.93237223,1.00524827,1.68034267,0.06506562,0.41576503,0.05648374,1.09732224,0.69237326,0.31791941
-2.72236118,3.82470925,0.98765392,1.63996393,0.06361455,0.40864728,0.05445810,1.04772264,0.65244691,0.30749442
-2.71635818,3.71580429,0.96992710,1.59785829,0.06201925,0.40120169,0.05245588,0.99926758,0.61395135,0.29736999
-2.71035518,3.60681743,0.95228275,1.55447316,0.06030629,0.39353695,0.05048804,0.95240091,0.57730186,0.28766119
-2.70435218,3.49893119,0.93493546,1.51028755,0.05850539,0.38576532,0.04856560,0.90754029,0.54287080,0.27848122
-2.69834917,3.39334014,0.91809825,1.46580641,0.05664890,0.37800152,0.04669972,0.86507631,0.51098541,0.26994042
-2.69234617,3.29123796,0.90198093,1.42155345,0.05477127,0.37036140,0.04490162,0.82537165,0.48192661,0.26214496
-2.68634317,3.19380186,0.88678797,1.37806250,0.05290832,0.36296037,0.04318251,0.78876007,0.45592870,0.25519535
-2.68034017,3.10217427,0.87271581,1.33586744,0.05109644,0.35591156,0.04155345,0.75554500,0.43317985,0.24918469
-2.67433717,3.01744234,0.85994957,1.29549095,0.04937183,0.34932373,0.04002517,0.72599779,0.41382286,0.24419680
-2.66833417,2.94061557,0.84865923,1.25743243,0.04776949,0.34329888,0.03860782,0.70035533,0.39795640,0.24030427
-2.66233117,2.87260249,0.83899532,1.22215552,0.04632243,0.33792979,0.03731082,0.67881728,0.38563621,0.23756651
-2.65632816,2.81418731,0.83108445,1.19007560,0.04506072,0.33329742,0.03614262,0.66154291,0.37687651,0.23602793
-2.65032516,2.76600758,0.82502484,1.16154803,0.04401075,0.32946840,0.03511056,0.64864772,0.37165113,0.23571634
-2.64432216,2.72853414,0.82088211,1.13685742,0.04319450,0.32649265,0.03422075,0.64020011,0.36989485,0.23664159
-2.63831916,2.70205456,0.81868583,1.11620873,0.04262901,0.32440144,0.03347803,0.63621829,0.37150452,0.23879475
-2.63231616,2.68666113,0.81842698,1.09972058,0.04232600,0.32320586,0.03288599,0.63666784,0.37634038,0.24214766
-2.62631316,2.68224458,0.82005674,1.08742123,0.04229165,0.32289601,0.03244703,0.64146016,0.38422758,0.24665314
-2.62031016,2.68849437,0.82348685,1.07924760,0.04252661,0.32344089,0.03216258,0.65045205,0.39495799,0.25224572
-2.61430715,2.70490600,0.82859179,1.07504760,0.04302624,0.32478925,0.03203331,0.66344689,0.40829259,0.25884307
-2.60830415,2.73079582,0.83521276,1.07458568,0.04378101,0.32687128,0.03205945,0.68019736,0.42396450,0.26634804
-2.60230115,2.76532318,0.84316360,1.07755178,0.04477709,0.32960138,0.03224111,0.70041014,0.44168274,0.27465125
-2.59629815,2.80751945,0.85223851,1.08357314,0.04599715,0.33288163,0.03257872,0.72375240,0.46113696,0.28363427
-2.59029515,2.85632322,0.86222124,1.09222890,0.04742120,0.33660627,0.03307335,0.74986014,0.48200297,0.29317322
-2.58429215,2.91062033,0.87289544,1.10306660,0.04902761,0.34066665,0.03372719,0.77834832,0.50394927,0.30314265
-2.57828914,2.96928731,0.88405580,1.11562025,0.05079410,0.34495664,0.03454385,0.80882228,0.52664425,0.31341973
-2.57228614,3.03123645,0.89551929,1.12942894,0.05269876,0.34937834,0.03552868,0.84089035,0.54976407,0.32388831
-2.56628314,3.09546039,0.90713599,1.14405530,0.05472096,0.35384746,0.03668898,0.87417688,0.57300092,0.33444302
-2.56028014,3.16107424,0.91879890,1.15910297,0.05684219,0.35829849,0.03803414,0.90833544,0.59607133,0.34499293
-2.55427714,3.22735306,0.93045205,1.17423214,0.05904677,0.36268906,0.03957560,0.94306129,0.61872425,0.35546479
-2.54827414,3.29376268,0.94209647,1.18917248,0.06132226,0.36700332,0.04132668,0.97810273,0.64074851,0.36580566
-2.54227114,3.35998210,0.95379352,1.20373288,0.06365980,0.37125413,0.04330229,1.01327040,0.66197915,0.37598470
-2.53626813,3.42591601,0.96566515,1.21780724,0.06605412,0.37548383,0.04551841,1.04844428,0.68230251,0.38599407
-2.53026513,3.49169637,0.97789114,1.23137626,0.06850336,0.37976344,0.04799143,1.08357751,0.70165943,0.39584889
-2.52426213,3.55767256,0.99070301,1.24450489,0.07100864,0.38419034,0.05073733,1.11869687,0.72004649,0.40558610
-2.51825913,3.62439001,1.00437505,1.25733563,0.07357348,0.38888440,0.05377070,1.15389954,0.73751498,0.41526234
-2.51225613,3.69255813,1.01921255,1.27007791,0.07620305,0.39398271,0.05710368,1.18934610,0.75416752,0.42495082
-2.50625313,3.76300840,1.03553792,1.28299403,0.07890328,0.39963312,0.06074476,1.22524975,0.77015236,0.43473724
-2.50025013,3.83664468,1.05367519,1.29638244,0.08167995,0.40598692,0.06469761,1.26186216,0.78565532,0.44471506
-2.49424712,3.91438759,1.07393363,1.31055905,0.08453778,0.41319093,0.06895989,1.29945644,0.80088988,0.45498010
-2.48824412,3.99711583,1.09659136,1.32583757,0.08747959,0.42137944,0.07352217,1.33830774,0.81608546,0.46562482
-2.48224112,4.08560692,1.12187961,1.34250982,0.09050553,0.43066633,0.07836700,1.37867246,0.83147457,0.47673250
-2.47623812,4.18048056,1.14996850,1.36082708,0.09361257,0.44113791,0.08346813,1.42076702,0.84727925,0.48837155
-2.47023512,4.28214722,1.18095497,1.38098329,0.09679413,0.45284666,0.08879015,1.46474706,0.86369742,0.50059026
-2.46423212,4.39076478,1.21485349,1.40310108,0.10003997,0.46580640,0.09428830,1.51068829,0.88088976,0.51341221
-2.45822911,4.50620550,1.25158993,1.42722119,0.10333634,0.47998892,0.09990877,1.55856999,0.89896785,0.52683265
-2.45222611,4.62803514,1.29099892,1.45329593,0.10666635,0.49532258,0.10558933,1.60826201,0.91798393,0.54081587
-2.44622311,4.75550551,1.33282482,1.48118682,0.11001059,0.51169251,0.11126040,1.65951623,0.93792317,0.55529402
-2.44022011,4.88756110,1.37672607,1.51066668,0.11334795,0.52894295,0.11684654,1.71196297,0.95869860,0.57016712
-2.43421711,5.02285969,1.42228293,1.54142587,0.11665653,0.54688111,0.12226825,1.76511291,0.98014912,0.58530457
-2.42821411,5.15980619,1.46900798,1.57308239,0.11991468,0.56528281,0.12744411,1.81836451,1.00204098,0.60054800
-2.42221111,5.29659818,1.51635903,1.60519531,0.12310201,0.58389928,0.13229316,1.87101691,1.02407238,0.61571537
-2.41620810,5.43128131,1.56375379,1.63728067,0.12620040,0.60246507,0.13673738,1.92228797,1.04588150,0.63060613
-2.41020510,5.56181181,1.61058562,1.66882927,0.12919483,0.62070654,0.14070423,1.97133663,1.06705739,0.64500731
-2.40420210,5.68612345,1.65623972,1.69932512,0.13207403,0.63835057,0.14412909,2.01728893,1.08715344,0.65870017
-2.39819910,5.80219574,1.70010916,1.72826397,0.13483089,0.65513322,0.14695749,2.05926638,1.10570278,0.67146717
-2.39219610,5.90812027,1.74161007,1.75517066,0.13746260,0.67080773,0.14914703,2.09641576,1.12223515,0.68309893
-2.38619310,6.00216231,1.78019545,1.77961474,0.13997050,0.68515175,0.15066892,2.12793875,1.13629428,0.69340084
-2.38019010,6.08281480,1.81536729,1.80122359,0.14235953,0.69797339,0.15150894,2.15312038,1.14745521,0.70219912
-2.37418709,6.14884258,1.84668650,1.81969234,0.14463751,0.70911591,0.15166795,2.17135487,1.15534065,0.70934600
-2.36818409,6.19931510,1.87378065,1.83479047,0.14681413,0.71846091,0.15116177,2.18216778,1.15963583,0.71472373
-2.36218109,6.23362637,1.89634916,1.84636476,0.14889967,0.72592987,0.15002046,2.18523362,1.16010106,0.71824756
-2.35617809,6.25150197,1.91416620,1.85433869,0.15090366,0.73148422,0.14828709,2.18038806,1.15658147,0.71986725
-2.35017509,6.25299310,1.92708123,1.85870853,0.15283353,0.73512388,0.14601602,2.16763434,1.14901371,0.71956741
-2.34417209,6.23845869,1.93501751,1.85953648,0.15469319,0.73688444,0.14327074,2.14714371,1.13742908,0.71736650
-2.33816908,6.20853713,1.93796872,1.85694152,0.15648186,0.73683332,0.14012149,2.11925001,1.12195332,0.71331484
-2.33216608,6.16410942,1.93599405,1.85108851,0.15819306,0.73506499,0.13664259,2.08443865,1.10280284,0.70749160
-2.32616308,6.10625622,1.92921222,1.84217640,0.15981391,0.73169564,0.13290982,2.04333076,1.08027790,0.70000119
-2.32016008,6.03621116,1.91779453,1.83042614,0.16132480,0.72685760,0.12899786,1.99666326,1.05475289,0.69096909
-2.31415708,5.95531322,1.90195755,1.81606918,0.16269948,0.72069374,0.12497786,1.94526578,1.02666433,0.68053759
-2.30815408,5.86496042,1.88195566,1.79933711,0.16390557,0.71335216,0.12091541,1.89003562,0.99649715,0.66886155
-2.30215108,5.76656714,1.85807369,1.78045297,0.16490548,0.70498140,0.11686882,1.83191181,0.96476983,0.65610448
-2.29614807,5.66152703,1.83062002,1.75962469,0.16565770,0.69572633,0.11288788,1.77184932,0.93201909,0.64243497
-2.29014507,5.55118267,1.79992029,1.73704084,0.16611854,0.68572491,0.10901312,1.71079451,0.89878476,0.62802393
-2.28414207,5.43680302,1.76631176,1.71286877,0.16624396,0.67510588,0.10527550,1.64966277,0.86559537,0.61304230
-2.27813907,5.31956882,1.73013855,1.68725511,0.16599172,0.66398731,0.10169665,1.58931887,0.83295507,0.59765955
-2.27213607,5.20056588,1.69174769,1.66032824,0.16532348,0.65247617,0.09828943,1.53056077,0.80133220,0.58204286
-2.26613307,5.08078520,1.65148588,1.63220249,0.16420690,0.64066857,0.09505895,1.47410712,0.77114991,0.56635679
-2.26013007,4.96112916,1.60969697,1.60298350,0.16261755,0.62865080,0.09200376,1.42058852,0.74277894,0.55076339
-2.25412706,4.84242197,1.56672009,1.57277429,0.16054053,0.61650081,0.08911733,1.37054262,0.71653272,0.53542258
-2.24812406,4.72542304,1.52288810,1.54168137,0.15797177,0.60428999,0.08638952,1.32441259,0.69266475,0.52049258
-2.24212106,4.61084134,1.47852639,1.50982045,0.15491878,0.59208519,0.08380811,1.28254878,0.67136814,0.50613025
-2.23611806,4.49934936,1.43395189,1.47732137,0.15140107,0.57995059,0.08136023,1.24521294,0.65277698,0.49249118
-2.23011506,4.39159508,1.38947202,1.44433160,0.14744992,0.56794948,0.07903359,1.21258451,0.63696959,0.47972931
-2.22411206,4.28821101,1.34538373,1.41101831,0.14310772,0.55614555,0.07681753,1.18476835,0.62397292,0.46799619
-2.21810905,4.18981931,1.30197233,1.37756883,0.13842683,0.54460394,0.07470380,1.16180341,0.61376818,0.45743957
-2.21210605,4.09703293,1.25951027,1.34418931,0.13346805,0.53339168,0.07268710,1.14367179,0.60629708,0.44820164
-2.20610305,4.01045250,1.21825583,1.31110201,0.12829873,0.52257764,0.07076526,1.13030772,0.60146848,0.44041666
-2.20010005,3.93065956,1.17845176,1.27854115,0.12299069,0.51223213,0.06893923,1.12160621,0.59916516,0.43420840
-2.19409705,3.85820686,1.14032394,1.24674781,0.11761800,0.50242597,0.06721285,1.11743100,0.59925048,0.42968733
-2.18809405,3.79360664,1.10408019,1.21596428,0.11225477,0.49322935,0.06559238,1.11762175,0.60157461,0.42694784
-2.18209105,3.73731797,1.06990932,1.18642811,0.10697297,0.48471043,0.06408595,1.12200033,0.60598029,0.42606565
-2.17608804,3.68973449,1.03798044,1.15836638,0.10184056,0.47693396,0.06270294,1.13037626,0.61230792,0.42709555
-2.17008504,3.65117348,1.00844268,1.13199050,0.09691975,0.46995985,0.06145328,1.14255135,0.62039996,0.43006979
-2.16408204,3.62186730,0.98142536,1.10749188,0.09226568,0.46384194,0.06034687,1.15832356,0.63010447,0.43499701
-2.15807904,3.60195789,0.95703851,1.08503861,0.08792546,0.45862700,0.05939297,1.17749025,0.64127796,0.44186209
-2.15207604,3.59149480,0.93537389,1.06477330,0.08393758,0.45435401,0.05859980,1.19985085,0.65378735,0.45062667
-2.14607304,3.59043681,0.91650622,1.04681216,0.08033172,0.45105378,0.05797419,1.22520899,0.66751118,0.46123053
-2.14007004,3.59865694,0.90049468,1.03124513,0.07712890,0.44874878,0.05752139,1.25337412,0.68234011,0.47359366
-2.13406703,3.61595028,0.88738444,1.01813702,0.07434199,0.44745338,0.05724500,1.28416256,0.69817661,0.48761889
-2.12806403,3.64204382,0.87720812,1.00752921,0.07197643,0.44717412,0.05714703,1.31739796,0.71493407,0.50319494
-2.12206103,3.67660741,0.86998687,0.99944195,0.07003118,0.44791017,0.05722801,1.35291104,0.73253522,0.52019962
-2.11605803,3.71926456,0.86573110,0.99387655,0.06849975,0.44965376,0.05748718,1.39053848,0.75091001,0.53850304
-2.11005503,3.76960200,0.86444050,0.99081751,0.06737133,0.45239048,0.05792272,1.43012096,0.76999301,0.55797053
-2.10405203,3.82717718,0.86610330,0.99023398,0.06663183,0.45609938,0.05853189,1.47150019,0.78972038,0.57846517
-2.09804902,3.89152248,0.87069477,0.99208062,0.06626486,0.46075281,0.05931117,1.51451497,0.81002655,0.59984960
-2.09204602,3.96214594,0.87817483,0.99629742,0.06625257,0.46631584,0.06025638,1.55899637,0.83084069,0.62198714
-2.08604302,4.03852795,0.88848481,1.00280860,0.06657628,0.47274543,0.06136257,1.60476206,0.85208320,0.64474215
-2.08004002,4.12011421,0.90154362,1.01152057,0.06721692,0.47998923,0.06262393,1.65161017,0.87366228,0.66797946
-2.07403702,4.20630526,0.91724335,1.02231897,0.06815524,0.48798407,0.06403353,1.69931286,0.89547075,0.69156325
-2.06803402,4.29644362,0.93544468,1.03506519,0.06937181,0.49665444,0.06558302,1.74761002,0.91738343,0.71535518
-2.06203102,4.38979948,0.95597238,1.04959255,0.07084682,0.50591077,0.06726225,1.79620361,0.93925507,0.73921220
-2.05602801,4.48555649,0.97861120,1.06570243,0.07255972,0.51564805,0.06905884,1.84475294,0.96091911,0.76298425
-2.05002501,4.58279901,1.00310254,1.08316105,0.07448875,0.52574460,0.07095779,1.89287160,0.98218735,0.78651193
-2.04402201,4.68050248,1.02914239,1.10169690,0.07661043,0.53606151,0.07294111,1.94012619,1.00285067,0.80962463
-2.03801901,4.77752828,1.05638063,1.12099956,0.07889898,0.54644261,0.07498757,1.98603744,1.02268083,0.83213929
-2.03201601,4.87262439,1.08442223,1.14072006,0.08132587,0.55671529,0.07707256,2.03008390,1.04143339,0.85385992
-2.02601301,4.96443282,1.11283029,1.16047310,0.08385939,0.56669225,0.07916810,2.07170832,1.05885161,0.87457827
-2.02001001,5.05150425,1.14113135,1.17984126,0.08646446,0.57617411,0.08124304,2.11032675,1.07467146,0.89407549
-2.01400700,5.13232031,1.16882261,1.19838136,0.08910259,0.58495301,0.08326347,2.14534024,1.08862728,0.91212513
-2.00800400,5.20532283,1.19538128,1.21563272,0.09173202,0.59281708,0.08519331,2.17614876,1.10045822,0.92849714
-2.00200100,5.26894952,1.22027558,1.23112729,0.09430820,0.59955556,0.08699506,2.20216700,1.10991498,0.94296301
-1.99599800,5.32167481,1.24297725,1.24440129,0.09678439,0.60496456,0.08863079,2.22284132,1.11676672,0.95530169
-1.98999500,5.36205417,1.26297497,1.25500780,0.09911262,0.60885317,0.09006314,2.23766737,1.12080791,0.96530616
-1.98399200,5.38877016,1.27978835,1.26253008,0.10124471,0.61104958,0.09125650,2.24620745,1.12186473,0.97279025
-1.97798899,5.40067821,1.29298188,1.26659480,0.10313355,0.61140707,0.09217820,2.24810708,1.11980085,0.97759548
-1.97198599,5.39684983,1.30217830,1.26688481,0.10473448,0.60980959,0.09279968,2.24310971,1.11452243,0.97959751
-1.96598299,5.37661152,1.30707078,1.26315074,0.10600666,0.60617660,0.09309754,2.23106928,1.10598193,0.97871189
-1.95997999,5.33957731,1.30743358,1.25522100,0.10691456,0.60046702,0.09305460,2.21195965,1.09418088,0.97489882
-1.95397699,5.28567341,1.30313057,1.24300972,0.10742921,0.59268208,0.09266065,2.18588070,1.07917126,0.96816663
-1.94797399,5.21515381,1.29412145,1.22652220,0.10752949,0.58286697,0.09191312,2.15306062,1.06105554,0.95857378
-1.94197099,5.12860603,1.28046524,1.20585764,0.10720315,0.57111115,0.09081744,2.11385428,1.03998540,0.94622928
-1.93596798,5.02694657,1.26232112,1.18120915,0.10644755,0.55754743,0.08938721,2.06873772,1.01615919,0.93129141
-1.92996498,4.91140636,1.23994644,1.15286077,0.10527022,0.54234969,0.08764408,2.01829886,0.98981814,0.91396488
-1.92396198,4.78350660,1.21369215,1.12118184,0.10368906,0.52572956,0.08561740,1.96322485,0.96124153,0.89449635
-1.91795898,4.64502610,1.18399570,1.08661886,0.10173221,0.50793198,0.08334366,1.90428653,0.93074101,0.87316872
-1.91195598,4.49796126,1.15137180,1.04968514,0.09943766,0.48922995,0.08086563,1.84232050,0.89865416,0.85029419
-1.90595298,4.34448035,1.11640137,1.01094862,0.09685243,0.46991867,0.07823144,1.77820963,0.86533758,0.82620656
-1.89994997,4.18687369,1.07971897,0.97101843,0.09403163,0.45030923,0.07549340,1.71286258,0.83115977,0.80125298
-1.89394697,4.02750160,1.04199926,0.93053046,0.09103712,0.43072205,0.07270675,1.64719316,0.79649382,0.77578546
-1.88794397,3.86874179,1.00394270,0.89013261,0.08793603,0.41148039,0.06992835,1.58210012,0.76171039,0.75015261
-1.88194097,3.71293785,0.96626108,0.85047007,0.08479913,0.39290393,0.06721530,1.51844817,0.72717088,0.72469169
-1.87593797,3.56235037,0.92966306,0.81217110,0.08169905,0.37530275,0.06462359,1.45705059,0.69322123,0.69972142
-1.86993497,3.41911189,0.89484008,0.77583369,0.07870846,0.35897168,0.06220674,1.39865404,0.66018631,0.67553570
-1.86393197,3.28518669,0.86245295,0.74201334,0.07589831,0.34418522,0.06001457,1.34392576,0.62836507,0.65239836
-1.85792896,3.16233613,0.83311923,0.71121232,0.07333603,0.33119303,0.05809202,1.29344350,0.59802650,0.63053913
-1.85192596,3.05209007,0.80740164,0.68387052,0.07108391,0.32021604,0.05647808,1.24768803,0.56940656,0.61015076
-1.84592296,2.95572435,0.78579765,0.66035795,0.06919758,0.31144315,0.05520495,1.20703851,0.54270588,0.59138742
-1.83991996,2.87424461,0.76873024,0.64096908,0.06772471,0.30502856,0.05429724,1.17177020,0.51808841,0.57436416
-1.83391696,2.80837591,0.75654002,0.62591887,0.06670385,0.30108964,0.05377142,1.14205457,0.49568080,0.55915732
-1.82791396,2.75855806,0.74947870,0.61534051,0.06616362,0.29970536,0.05363548,1.11796145,0.47557261,0.54580597
-1.82191096,2.72494603,0.74770406,0.60928486,0.06612199,0.30091526,0.05388874,1.09946284,0.45781706,0.53431384
-1.81590795,2.70741513,0.75127638,0.60772136,0.06658598,0.30471882,0.05452185,1.08643808,0.44243236,0.52465193
-1.80990495,2.70557035,0.76015642,0.61054042,0.06755150,0.31107541,0.05551707,1.07868025,0.42940345,0.51676141
-1.80390195,2.71875945,0.77420513,0.61755710,0.06900351,0.31990465,0.05684869,1.07590321,0.41868406,0.51055671
-1.79789895,2.74608950,0.79318495,0.62851602,0.07091644,0.33108728,0.05848362,1.07774933,0.41019894,0.50592875
-1.79189595,2.78644632,0.81676299,0.64309739,0.07325480,0.34446650,0.06038227,1.08379762,0.40384633,0.50274815
-1.78589295,2.83851679,0.84451588,0.66092400,0.07597413,0.35984987,0.06249944,1.09357208,0.39950041,0.50086830
-1.77988994,2.90081361,0.87593661,0.68156909,0.07902203,0.37701177,0.06478548,1.10655039,0.39701376,0.50012840
-1.77388694,2.97170233,0.91044301,0.70456499,0.08233948,0.39569637,0.06718750,1.12217261,0.39621999,0.50035638
-1.76788394,3.04943057,0.94738809,0.72941241,0.08586232,0.41562123,0.06965065,1.13985016,0.39693619,0.50137165
-1.76188094,3.13215897,0.98607193,0.75559021,0.08952282,0.43648151,0.07211948,1.15897503,0.39896555,0.50298790
-1.75587794,3.21799382,1.02575509,0.78256556,0.09325138,0.45795467,0.07453926,1.17892905,0.40210001,0.50501581
-1.74987494,3.30502082,1.06567318,0.80980423,0.09697833,0.47970570,0.07685730,1.19909349,0.40612298,0.50726574
-1.74387194,3.39133964,1.10505235,0.83678094,0.10063567,0.50139285,0.07902422,1.21885879,0.41081227,0.50955059
-1.73786893,3.47509874,1.14312547,0.86298947,0.10415887,0.52267359,0.08099501,1.23763442,0.41594312,0.51168857
-1.73186593,3.55452971,1.17914835,0.88795239,0.10748858,0.54321094,0.08273006,1.25485879,0.42129149,0.51350611
-1.72586293,3.62798064,1.21241583,0.91123016,0.11057218,0.56267978,0.08419599,1.27000894,0.42663745,0.51484079
-1.71985993,3.69394748,1.24227720,0.93242940,0.11336523,0.58077315,0.08536625,1.28261006,0.43176889,0.51554421
-1.71385693,3.75110288,1.26815045,0.95121009,0.11583271,0.59720833,0.08622153,1.29224435,0.43648511,0.51548472
-1.70785393,3.79832152,1.28953503,0.96729159,0.11794996,0.61173255,0.08675004,1.29855918,0.44060072,0.51455008
-1.70185093,3.83470123,1.30602267,0.98045722,0.11970336,0.62412809,0.08694745,1.30127417,0.44394921,0.51264966
-1.69584792,3.85957927,1.31730594,0.99055732,0.12109080,0.63421678,0.08681674,1.30018697,0.44638656,0.50971642
-1.68984492,3.87254317,1.32318420,0.99751076,0.12212161,0.64186360,0.08636780,1.29517743,0.44779436,0.50570823
-1.68384192,3.87343565,1.32356693,1.00130463,0.12281638,0.64697934,0.08561690,1.28621009,0.44808259,0.50060878
-1.67783892,3.86235345,1.31847408,1.00199244,0.12320623,0.64952227,0.08458602,1.27333464,0.44719172,0.49442775
-1.67183592,3.83963994,1.30803362,0.99969055,0.12333190,0.64949865,0.08330203,1.25668433,0.44509411,0.48720032
-1.66583292,3.80587160,1.29247629,0.99457314,0.12324246,0.64696216,0.08179584,1.23647235,0.44179454,0.47898599
-1.65982991,3.76183882,1.27212777,0.98686575,0.12299367,0.64201220,0.08010149,1.21298602,0.43732988,0.46986680
-1.65382691,3.70852140,1.24739847,0.97683765,0.12264627,0.63479110,0.07825514,1.18657917,0.43176774,0.45994483
-1.64782391,3.64705961,1.21877136,0.96479323,0.12226386,0.62548038,0.07629419,1.15766266,0.42520419,0.44933927
-1.64182091,3.57872155,1.18678826,0.95106264,0.12191088,0.61429600,0.07425633,1.12669354,0.41776053,0.43818299
-1.63581791,3.50486799,1.15203497,0.93599205,0.12165032,0.60148293,0.07217869,1.09416297,0.40957931,0.42661884
-1.62981491,3.42691567,1.11512590,0.91993379,0.12154158,0.58730910,0.07009704,1.06058348,0.40081959,0.41479582
-1.62381191,3.34630041,1.07668860,0.90323665,0.12163838,0.57205891,0.06804505,1.02647599,0.39165178,0.40286518
-1.61780890,3.26444110,1.03734877,0.88623678,0.12198684,0.55602648,0.06605376,0.99235692,0.38225209,0.39097670
-1.61180590,3.18270597,0.99771625,0.86924940,0.12262376,0.53950893,0.06415098,0.95872595,0.37279703,0.37927522
-1.60580290,3.10238207,0.95837240,0.85256163,0.12357532,0.52279982,0.06236100,0.92605494,0.36345801,0.36789752
-1.59979990,3.02464917,0.91985938,0.83642670,0.12485604,0.50618300,0.06070425,0.89477818,0.35439637,0.35696977
-1.59379690,2.95055880,0.88267147,0.82105979,0.12646828,0.48992696,0.05919721,0.86528454,0.34575911,0.34660544
-1.58779390,2.88101918,0.84724881,0.80663560,0.12840209,0.47428008,0.05785239,0.83791160,0.33767533,0.33690393
-1.58179090,2.81678648,0.81397357,0.79328768,0.13063565,0.45946667,0.05667840,0.81294200,0.33025378,0.32794974
-1.57578789,2.75846247,0.78316865,0.78110969,0.13313617,0.44568401,0.05568020,0.79060206,0.32358140,0.31981234
-1.56978489,2.70649856,0.75509869,0.77015839,0.13586115,0.43310056,0.05485940,0.77106250,0.31772301,0.31254654
-1.56378189,2.66120580,0.72997335,0.76045818,0.13876026,0.42185515,0.05421469,0.75444130,0.31272216,0.30619346
-1.55777889,2.62277016,0.70795238,0.75200710,0.14177737,0.41205734,0.05374231,0.74080827,0.30860286,0.30078191
-1.55177589,2.59127221,0.68915223,0.74478387,0.14485301,0.40378877,0.05343660,0.73019109,0.30537243,0.29633013
-1.54577289,2.56671000,0.67365371,0.73875562,0.14792693,0.39710533,0.05329058,0.72258232,0.30302486,0.29284776
-1.53976988,2.54902399,0.66151016,0.73388593,0.15094074,0.39204021,0.05329652,0.71794708,0.30154482,0.29033788
-1.53376688,2.53812245,0.65275566,0.73014275,0.15384056,0.38860737,0.05344653,0.71623079,0.30091180,0.28879917
-1.52776388,2.53390612,0.64741282,0.72750571,0.15657942,0.38680546,0.05373308,0.71736656,0.30110435,0.28822781
-1.52176088,2.53629051,0.64549954,0.72597243,0.15911946,0.38662180,0.05414944,0.72128187,0.30210393,0.28861922
-1.51575788,2.54522468,0.64703444,0.72556348,0.16143369,0.38803629,0.05469006,0.72790399,0.30389837,0.28996956
-1.50975488,2.56070543,0.65204059,0.72632559,0.16350737,0.39102500,0.05535083,0.73716404,0.30648443,0.29227671
-1.50375188,2.58278588,0.66054724,0.72833292,0.16533873,0.39556318,0.05612920,0.74899935,0.30986961,0.29554087
-1.49774887,2.61157803,0.67258950,0.73168634,0.16693929,0.40162769,0.05702419,0.76335406,0.31407279,0.29976474
-1.49174587,2.64724896,0.68820593,0.73651052,0.16833343,0.40919845,0.05803622,0.78017791,0.31912390,0.30495315
-1.48574287,2.69001080,0.70743412,0.74294912,0.16955755,0.41825915,0.05916686,0.79942349,0.32506238,0.31111225
-1.47973987,2.74010501,0.73030466,0.75115814,0.17065855,0.42879683,0.06041847,0.82104191,0.33193466,0.31824834
-1.47373687,2.79778162,0.75683358,0.76129788,0.17169203,0.44080069,0.06179367,0.84497747,0.33979075,0.32636630
