energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.18309155,3.82837396,0.08044595,0.53320587,0.94614105,0.85861101,0.06514927,0.34083671,0.20511177,1.71693818
0.18909455,3.83275985,0.08287267,0.52675185,0.92756876,0.85512935,0.06691875,0.34800874,0.20646119,1.72064410
0.19509755,3.84763872,0.08530861,0.52107433,0.91193096,0.85389168,0.06888727,0.35615107,0.20883924,1.72992273
0.20110055,3.87204844,0.08770518,0.51610420,0.89915286,0.85459585,0.07101455,0.36512793,0.21215121,1.74450045
0.20710355,3.90502966,0.09001802,0.51176002,0.88914253,0.85695123,0.07326161,0.37481305,0.21630229,1.76409575
0.21310655,3.94565547,0.09220823,0.50795016,0.88179663,0.86068593,0.07559174,0.38509331,0.22120110,1.78843001
0.21910955,3.99305655,0.09424341,0.50457527,0.87700522,0.86555272,0.07797136,0.39587150,0.22676273,1.81723634
0.22511256,4.04644098,0.09609835,0.50153103,0.87465573,0.87133351,0.08037063,0.40706800,0.23291117,1.85026624
0.23111556,4.10510781,0.09775547,0.49871098,0.87463567,0.87784223,0.08276391,0.41862143,0.23958104,1.88729367
0.23711856,4.16845413,0.09920487,0.49600948,0.87683405,0.88492615,0.08513000,0.43048797,0.24671848,1.92811646
0.24312156,4.23597526,0.10044413,0.49332462,0.88114151,0.89246551,0.08745214,0.44263977,0.25428123,1.97255500
0.24912456,4.30725854,0.10147773,0.49056103,0.88744924,0.90037162,0.08971783,0.45506209,0.26223788,2.02044845
0.25512756,4.38197109,0.10231620,0.48763246,0.89564673,0.90858351,0.09191840,0.46774971,0.27056632,2.07164860
0.26113057,4.45984255,0.10297502,0.48446408,0.90561880,0.91706335,0.09404852,0.48070259,0.27925152,2.12601206
0.26713357,4.54064396,0.10347337,0.48099441,0.91724207,0.92579100,0.09610547,0.49392103,0.28828275,2.18339109
0.27313657,4.62416419,0.10383269,0.47717682,0.93038129,0.93475783,0.09808840,0.50740069,0.29765041,2.24362391
0.27913957,4.71018552,0.10407526,0.47298060,0.94488591,0.94396034,0.09999752,0.52112773,0.30734268,2.30652501
0.28514257,4.79846001,0.10422275,0.46839153,0.96058728,0.95339385,0.10183331,0.53507427,0.31734217,2.37187627
0.29114557,4.88868816,0.10429488,0.46341204,0.97729682,0.96304670,0.10359578,0.54919463,0.32762284,2.43941949
0.29714857,4.98050144,0.10430830,0.45806090,0.99480548,0.97289521,0.10528386,0.56342238,0.33814725,2.50885086
0.30315158,5.07344980,0.10427562,0.45237250,1.01288462,0.98289981,0.10689484,0.57766862,0.34886450,2.57981794
0.30915458,5.16699512,0.10420476,0.44639581,1.03128849,0.99300240,0.10842410,0.59182142,0.35970887,2.65191926
0.31515758,5.26051108,0.10409857,0.44019302,1.04975833,1.00312531,0.10986487,0.60574668,0.37059930,2.72470695
0.32116058,5.35328966,0.10395483,0.43383788,1.06802784,1.01317170,0.11120832,0.61929034,0.38143975,2.79769208
0.32716358,5.44455401,0.10376646,0.42741395,1.08582995,1.02302745,0.11244371,0.63228177,0.39212047,2.87035278
0.33316658,5.53347691,0.10352213,0.42101256,1.10290437,1.03256449,0.11355873,0.64453846,0.40252012,2.94214468
0.33916958,5.61920398,0.10320705,0.41473079,1.11900572,1.04164512,0.11454004,0.65587153,0.41250864,3.01251316
0.34517259,5.70088028,0.10280399,0.40866920,1.13391164,1.05012730,0.11537381,0.66609196,0.42195066,3.08090701
0.35117559,5.77767882,0.10229443,0.40292965,1.14743034,1.05787041,0.11604639,0.67501732,0.43070944,3.14679272
0.35717859,5.84882949,0.10165982,0.39761294,1.15940733,1.06474109,0.11654499,0.68247841,0.43865099,3.20966887
0.36318159,5.91364675,0.10088275,0.39281649,1.16973063,1.07061893,0.11685833,0.68832586,0.44564829,3.26907989
0.36918459,5.97155460,0.09994818,0.38863200,1.17833429,1.07540153,0.11697724,0.69243607,0.45158531,3.32462879
0.37518759,6.02210762,0.09884441,0.38514300,1.18519990,1.07900866,0.11689521,0.69471643,0.45636068,3.37598806
0.38119060,6.06500693,0.09756395,0.38242255,1.19035582,1.08138535,0.11660880,0.69510939,0.45989098,3.42290867
0.38719360,6.10011037,0.09610411,0.38053096,1.19387435,1.08250361,0.11611791,0.69359546,0.46211326,3.46522651
0.39319660,6.12743653,0.09446738,0.37951353,1.19586674,1.08236281,0.11542602,0.69019471,0.46298696,3.50286638
0.39919960,6.14716250,0.09266149,0.37939865,1.19647636,1.08098876,0.11454011,0.68496702,0.46249502,3.53584322
0.40520260,6.15961573,0.09069928,0.38019598,1.19587043,1.07843144,0.11347068,0.67801087,0.46064422,3.56426072
0.41120560,6.16526053,0.08859825,0.38189508,1.19423069,1.07476175,0.11223146,0.66946092,0.45746481,3.58830740
0.41720860,6.16468011,0.08637997,0.38446449,1.19174361,1.07006746,0.11083916,0.65948439,0.45300942,3.60825034
0.42321161,6.15855513,0.08406927,0.38785127,1.18859062,1.06444859,0.10931307,0.64827650,0.44735145,3.62442681
0.42921461,6.14763998,0.08169341,0.39198128,1.18493898,1.05801261,0.10767461,0.63605523,0.44058284,3.63723413
0.43521761,6.13273804,0.07928106,0.39676005,1.18093376,1.05086982,0.10594692,0.62305551,0.43281164,3.64711814
0.44122061,6.11467694,0.07686143,0.40207446,1.17669147,1.04312906,0.10415431,0.60952323,0.42415920,3.65456053
0.44722361,6.09428499,0.07446332,0.40779518,1.17229563,1.03489417,0.10232185,0.59570922,0.41475727,3.66006546
0.45322661,6.07236974,0.07211434,0.41377980,1.16779452,1.02626127,0.10047488,0.58186346,0.40474516,3.66414588
0.45922961,6.04969925,0.06984028,0.41987668,1.16320133,1.01731707,0.09863858,0.56822969,0.39426682,3.66730985
0.46523262,6.02698670,0.06766451,0.42592935,1.15849659,1.00813816,0.09683762,0.55504063,0.38346822,3.67004720
0.47123562,6.00487859,0.06560774,0.43178128,1.15363271,0.99879138,0.09509579,0.54251384,0.37249486,3.67281691
0.47723862,5.98394654,0.06368776,0.43728102,1.14854043,0.98933507,0.09343567,0.53084834,0.36148957,3.67603554
0.48324162,5.96468272,0.06191946,0.44228720,1.14313674,0.97982108,0.09187846,0.52022202,0.35059058,3.68006696
0.48924462,5.94749840,0.06031496,0.44667352,1.13733379,0.97029730,0.09044368,0.51078983,0.33992991,3.68521372
0.49524762,5.93272554,0.05888380,0.45033320,1.13104828,0.96081057,0.08914911,0.50268274,0.32963200,3.69171034
0.50125063,5.92062063,0.05763329,0.45318290,1.12421077,0.95140959,0.08801060,0.49600724,0.31981270,3.69971861
0.50725363,5.91137054,0.05656883,0.45516583,1.11677440,0.94214773,0.08704203,0.49084557,0.31057847,3.70932528
0.51325663,5.90509972,0.05569429,0.45625388,1.10872252,0.93308540,0.08625533,0.48725636,0.30202584,3.72054210
0.51925963,5.90187838,0.05501231,0.45644877,1.10007484,0.92429192,0.08566043,0.48527561,0.29424109,3.73330836
0.52526263,5.90173108,0.05452463,0.45578207,1.09089165,0.91584666,0.08526538,0.48491801,0.28730013,3.74749582
0.53126563,5.90464552,0.05423224,0.45431415,1.08127612,0.90783936,0.08507640,0.48617841,0.28126850,3.76291601
0.53726863,5.91058112,0.05413553,0.45213217,1.07137431,0.90036973,0.08509806,0.48903334,0.27620152,3.77932963
0.54327164,5.91947703,0.05423428,0.44934710,1.06137311,0.89354618,0.08533337,0.49344259,0.27214454,3.79645764
0.54927464,5.93125949,0.05452763,0.44609005,1.05149606,0.88748380,0.08578398,0.49935070,0.26913320,3.81399382
0.55527764,5.94584819,0.05501381,0.44250807,1.04199742,0.88230172,0.08645032,0.50668839,0.26719378,3.83161813
0.56128064,5.96316151,0.05569003,0.43875954,1.03315461,0.87811992,0.08733175,0.51537381,0.26634346,3.84901028
0.56728364,5.98312036,0.05655206,0.43500947,1.02525942,0.87505569,0.08842669,0.52531371,0.26659063,3.86586307
0.57328664,6.00565064,0.05759399,0.43142484,1.01860850,0.87321974,0.08973269,0.53640445,0.26793509,3.88189465
0.57928964,6.03068395,0.05880781,0.42817018,1.01349330,0.87271235,0.09124647,0.54853289,0.27036816,3.89685923
0.58529265,6.05815674,0.06018319,0.42540354,1.01018999,0.87361954,0.09296394,0.56157723,0.27387277,3.91055566
0.59129565,6.08800769,0.06170710,0.42327298,1.00894980,0.87600939,0.09488006,0.57540780,0.27842345,3.92283342
0.59729865,6.12017346,0.06336370,0.42191358,1.00998993,0.87992885,0.09698875,0.58988791,0.28398622,3.93359575
0.60330165,6.15458317,0.06513414,0.42144515,1.01348556,0.88540095,0.09928275,0.60487479,0.29051853,3.94279976
0.60930465,6.19115161,0.06699658,0.42197053,1.01956307,0.89242262,0.10175334,0.62022072,0.29796911,3.95045354
0.61530765,6.22977199,0.06892629,0.42357452,1.02829477,0.90096332,0.10439019,0.63577432,0.30627795,3.95661053
0.62131066,6.27030851,0.07089584,0.42632334,1.03969529,0.91096440,0.10718112,0.65138225,0.31537631,3.96136153
0.62731366,6.31258947,0.07287547,0.43026468,1.05371978,0.92233941,0.11011192,0.66689114,0.32518696,3.96482489
0.63331666,6.35640171,0.07483352,0.43542817,1.07026391,0.93497532,0.11316627,0.68214995,0.33562457,3.96713555
0.63931966,6.40148679,0.07673703,0.44182620,1.08916577,0.94873474,0.11632566,0.69701259,0.34659631,3.96843369
0.64532266,6.44753981,0.07855239,0.44945515,1.11020959,0.96345905,0.11956949,0.71134093,0.35800281,3.96885369
0.65132566,6.49421103,0.08024610,0.45829679,1.13313125,0.97897242,0.12287524,0.72500797,0.36973938,3.96851415
0.65732866,6.54111078,0.08178559,0.46831996,1.15762534,0.99508659,0.12621876,0.73790119,0.38169744,3.96750960
0.66333167,6.58781756,0.08314008,0.47948236,1.18335364,1.01160632,0.12957470,0.74992582,0.39376635,3.96590429
0.66933467,6.63388914,0.08428147,0.49173239,1.20995467,1.02833519,0.13291704,0.76100803,0.40583531,3.96372848
0.67533767,6.67887612,0.08518516,0.50501114,1.23705420,1.04508160,0.13621962,0.77109766,0.41779559,3.96097721
0.68134067,6.72233726,0.08583088,0.51925419,1.26427600,1.06166468,0.13945689,0.78017044,0.42954269,3.95761153
0.68734367,6.76385549,0.08620346,0.53439348,1.29125286,1.07791975,0.14260448,0.78822953,0.44097858,3.95356181
0.69334667,6.80305364,0.08629342,0.55035893,1.31763707,1.09370321,0.14563992,0.79530615,0.45201387,3.94873282
0.69934967,6.83960862,0.08609752,0.56707984,1.34311022,1.10889636,0.14854316,0.80145915,0.46256977,3.94300981
0.70535268,6.87326299,0.08561912,0.58448612,1.36739175,1.12340812,0.15129712,0.80677358,0.47257979,3.93626516
0.71135568,6.90383301,0.08486836,0.60250909,1.39024601,1.13717643,0.15388800,0.81135816,0.48199117,3.92836486
0.71735868,6.93121238,0.08386217,0.62108201,1.41148740,1.15016817,0.15630552,0.81534161,0.49076583,3.91917437
0.72336168,6.95537130,0.08262410,0.64014025,1.43098353,1.16237773,0.15854301,0.81886814,0.49888103,3.90856325
0.72936468,6.97635095,0.08118392,0.65962110,1.44865616,1.17382420,0.16059726,0.82209211,0.50632955,3.89640846
0.73536768,6.99425357,0.07957706,0.67946338,1.46448006,1.18454747,0.16246832,0.82517222,0.51311945,3.88259617
0.74137069,7.00922903,0.07784387,0.69960672,1.47847974,1.19460345,0.16415916,0.82826537,0.51927352,3.86702202
0.74737369,7.02145899,0.07602872,0.71999086,1.49072448,1.20405876,0.16567518,0.83152061,0.52482827,3.84959033
0.75337669,7.03113980,0.07417895,0.74055486,1.50132175,1.21298530,0.16702380,0.83507349,0.52983284,3.83021245
0.75937969,7.03846579,0.07234370,0.76123650,1.51040970,1.22145496,0.16821391,0.83904100,0.53434748,3.80880487
0.76538269,7.04361428,0.07057275,0.78197186,1.51814887,1.22953512,0.16925546,0.84351743,0.53844199,3.78528759
0.77138569,7.04673361,0.06891520,0.80269540,1.52471386,1.23728488,0.17015911,0.84857141,0.54219409,3.75958322
0.77738869,7.04793539,0.06741825,0.82334029,1.53028521,1.24475265,0.17093593,0.85424417,0.54568762,3.73161733
0.78339170,7.04729154,0.06612595,0.84383941,1.53504205,1.25197501,0.17159728,0.86054911,0.54901082,3.70132030
0.78939470,7.04483659,0.06507810,0.86412676,1.53915570,1.25897697,0.17215484,0.86747266,0.55225455,3.66863083
0.79539770,7.04057485,0.06430916,0.88413933,1.54278466,1.26577356,0.17262068,0.87497638,0.55551058,3.63350098
0.80140070,7.03449202,0.06384736,0.90381938,1.54607093,1.27237260,0.17300747,0.88299996,0.55886981,3.59590261
0.80740370,7.02657003,0.06371395,0.92311688,1.54913781,1.27877823,0.17332881,0.89146506,0.56242055,3.55583459
0.81340670,7.01680378,0.06392269,0.94199210,1.55208905,1.28499509,0.17359946,0.90027956,0.56624681,3.51333038
0.81940970,7.00521816,0.06447940,0.96041794,1.55500912,1.29103242,0.17383561,0.90934206,0.57042645,3.46846512
0.82541271,6.99188365,0.06538191,0.97838202,1.55796448,1.29690792,0.17405506,0.91854617,0.57502950,3.42136157
0.83141571,6.97692876,0.06662007,0.99588810,1.56100533,1.30265087,0.17427725,0.92778455,0.58011628,3.37219419
0.83741871,6.96054797,0.06817603,1.01295682,1.56416774,1.30830405,0.17452309,0.93695221,0.58573564,3.32119070
0.84342171,6.94300394,0.07002478,1.02962552,1.56747571,1.31392439,0.17481465,0.94594918,0.59192322,3.26863074
0.84942471,6.92462338,0.07213479,1.04594703,1.57094284,1.31958194,0.17517456,0.95468228,0.59869976,3.21484118
0.85542771,6.90578623,0.07446887,1.06198740,1.57457359,1.32535737,0.17562522,0.96306608,0.60606965,3.16018828
0.86143072,6.88690854,0.07698519,1.07782270,1.57836372,1.33133784,0.17618785,0.97102304,0.61401967,3.10506668
0.86743372,6.86841983,0.07963844,1.09353472,1.58230009,1.33761156,0.17688134,0.97848302,0.62251799,3.04988577
0.87343672,6.85073621,0.08238099,1.10920602,1.58635971,1.34426134,0.17772103,0.98538226,0.63151368,2.99505410
0.87943972,6.83423073,0.08516422,1.12491431,1.59050823,1.35135749,0.17871750,0.99166206,0.64093656,2.94096254
0.88544272,6.81920304,0.08793978,1.14072653,1.59469801,1.35895054,0.17987534,0.99726734,0.65069771,2.88796727
0.89144572,6.80585020,0.09066083,1.15669286,1.59886599,1.36706427,0.18119213,1.00214536,0.66069039,2.83637342
0.89744872,6.79424055,0.09328327,1.17284101,1.60293177,1.37568952,0.18265757,1.00624458,0.67079167,2.78642052
0.90345173,6.78429266,0.09576679,1.18917100,1.60679590,1.38477921,0.18425299,1.00951408,0.68086465,2.73827049
0.90945473,6.77576075,0.09807586,1.20565078,1.61033899,1.39424497,0.18595108,1.01190335,0.69076109,2.69199900
0.91545773,6.76822779,0.10018047,1.22221297,1.61342150,1.40395570,0.18771614,1.01336271,0.70032472,2.64759084
0.92146073,6.76110711,0.10205675,1.23875282,1.61588467,1.41373816,0.18950460,1.01384425,0.70939483,2.60493950
0.92746373,6.75365278,0.10368738,1.25512768,1.61755253,1.42337975,0.19126605,1.01330327,0.71781021,2.56385124
0.93346673,6.74497851,0.10506173,1.27115801,1.61823507,1.43263337,0.19294459,1.01170014,0.72541325,2.52405340
0.93946973,6.73408454,0.10617587,1.28662997,1.61773257,1.44122427,0.19448052,1.00900249,0.73205408,2.48520670
0.94547274,6.71989134,0.10703237,1.30129959,1.61584090,1.44885850,0.19581229,1.00518756,0.73759464,2.44692080
0.95147574,6.70127876,0.10763987,1.31489847,1.61235767,1.45523279,0.19687862,1.00024461,0.74191250,2.40877258
0.95747874,6.67712895,0.10801253,1.32714073,1.60708902,1.46004525,0.19762077,0.99417728,0.74490423,2.37032606
0.96348174,6.64637113,0.10816942,1.33773118,1.59985672,1.46300660,0.19798466,0.98700568,0.74648843,2.33115317
0.96948474,6.60802639,0.10813367,1.34637431,1.59050536,1.46385128,0.19792302,0.97876823,0.74660803,2.29085430
0.97548774,6.56125045,0.10793173,1.35278384,1.57890931,1.46234812,0.19739727,0.96952305,0.74523203,2.24907764
0.98149075,6.50537257,0.10759244,1.35669258,1.56497915,1.45831001,0.19637911,0.95934887,0.74235647,2.20553663
0.98749375,6.43992916,0.10714626,1.35786208,1.54866730,1.45160220,0.19485177,0.94834540,0.73800474,2.16002443
0.99349675,6.36469033,0.10662442,1.35609187,1.52997258,1.44214888,0.19281082,0.93663310,0.73222714,2.11242513
0.99949975,6.27967872,0.10605817,1.35122781,1.50894365,1.42993779,0.19026463,0.92435237,0.72509978,2.06272102
1.00550275,6.18517952,0.10547811,1.34316929,1.48568087,1.41502265,0.18723426,0.91166210,0.71672288,2.01099583
1.01150575,6.08174155,0.10491356,1.33187496,1.46033689,1.39752338,0.18375301,0.89873765,0.70721859,1.95743379
1.01750875,5.97016931,0.10439213,1.31736665,1.43311561,1.37762413,0.17986550,0.88576823,0.69672829,1.90231475
1.02351176,5.85150651,0.10393925,1.29973148,1.40426963,1.35556907,0.17562648,0.87295382,0.68540974,1.84600561
1.02951476,5.72701173,0.10357790,1.27912182,1.37409639,1.33165643,0.17109924,0.86050166,0.67343387,1.78894868
1.03551776,5.59812734,0.10332839,1.25575322,1.34293299,1.30623078,0.16635386,0.84862230,0.66098162,1.73164740
1.04152076,5.46644304,0.10320824,1.22990030,1.31114990,1.27967406,0.16146530,0.83752553,0.64824075,1.67465037
1.04752376,5.33365548,0.10323217,1.20189079,1.27914384,1.25239560,0.15651143,0.82741617,0.63540278,1.61853426
1.05352676,5.20152566,0.10341207,1.17209775,1.24733002,1.22482173,0.15157105,0.81848986,0.62266012,1.56388652
1.05952976,5.07183569,0.10375712,1.14093057,1.21613400,1.19738510,0.14672201,0.81092907,0.61020352,1.51128862
1.06553277,4.94634662,0.10427396,1.10882479,1.18598340,1.17051440,0.14203947,0.80489940,0.59821971,1.46130047
1.07153577,4.82675875,0.10496680,1.07623123,1.15729982,1.14462458,0.13759434,0.80054634,0.58688947,1.41444665
1.07753877,4.71467570,0.10583768,1.04360493,1.13049100,1.12010799,0.13345195,0.79799257,0.57638595,1.37120494
1.08354177,4.61157325,0.10688665,1.01139412,1.10594356,1.09732672,0.12967099,0.79733592,0.56687326,1.33199738
1.08954477,4.51877364,0.10811199,0.98002968,1.08401634,1.07660612,0.12630263,0.79864798,0.55850536,1.29718414
1.09554777,4.43742558,0.10951042,0.94991548,1.06503457,1.05822972,0.12339004,0.80197340,0.55142509,1.26705999
1.10155078,4.36849016,0.11107728,0.92141980,1.04928474,1.04243552,0.12096798,0.80732980,0.54576338,1.24185342
1.10755378,4.31273215,0.11280664,0.89486808,1.03701031,1.02941357,0.11906270,0.81470832,0.54163843,1.22172789
1.11355678,4.27071623,0.11469141,0.87053720,1.02840820,1.01930467,0.11769198,0.82407456,0.53915491,1.20678491
1.11955978,4.24280735,0.11672341,0.84865125,1.02362587,1.01220005,0.11686538,0.83536981,0.53840312,1.19706838
1.12556278,4.22917422,0.11889329,0.82937892,1.02275912,1.00814193,0.11658448,0.84851253,0.53945789,1.19256967
1.13156578,4.22979502,0.12119051,0.81283244,1.02585032,1.00712454,0.11684331,0.86339982,0.54237737,1.19323278
1.13756878,4.24446434,0.12360320,0.79906782,1.03288711,1.00909562,0.11762880,0.87990873,0.54720155,1.19895921
1.14357179,4.27280058,0.12611799,0.78808644,1.04380152,1.01395817,0.11892120,0.89789743,0.55395063,1.20961193
1.14957479,4.31425306,0.12871982,0.77983771,1.05846939,1.02157232,0.12069461,0.91720607,0.56262316,1.22501821
1.15557779,4.36810858,0.13139175,0.77422257,1.07671021,1.03175728,0.12291743,0.93765738,0.57319403,1.24497111
1.16158079,4.43349715,0.13411477,0.77109777,1.09828736,1.04429334,0.12555283,0.95905696,0.58561254,1.26922940
1.16758379,4.50939716,0.13686763,0.77028064,1.12290887,1.05892407,0.12855926,0.98119349,0.59980044,1.29751633
1.17358679,4.59464034,0.13962672,0.77155429,1.15022885,1.07535865,0.13189091,1.00383883,0.61565031,1.32951712
1.17958979,4.68791713,0.14236606,0.77467296,1.17984970,1.09327456,0.13549828,1.02674832,0.63302430,1.36487588
1.18559280,4.78778335,0.14505733,0.77936766,1.21132522,1.11232084,0.13932864,1.04966136,0.65175346,1.40319226
1.19159580,4.89266896,0.14767005,0.78535175,1.24416487,1.13212187,0.14332671,1.07230253,0.67163785,1.44401852
1.19759880,5.00088979,0.15017178,0.79232657,1.27783926,1.15228193,0.14743527,1.09438337,0.69244753,1.48685747
1.20360180,5.11066321,0.15252855,0.79998708,1.31178690,1.17239067,0.15159584,1.11560502,0.71392464,1.53116209
1.20960480,5.22012806,0.15470527,0.80802727,1.34542235,1.19202932,0.15574950,1.13566178,0.73578662,1.57633720
1.21560780,5.32736950,0.15666632,0.81614566,1.37814569,1.21077789,0.15983765,1.15424560,0.75773060,1.62174359
1.22161081,5.43044872,0.15837617,0.82405047,1.40935316,1.22822295,0.16380294,1.17105154,0.77943895,1.66670506
1.22761381,5.52743709,0.15980005,0.83146465,1.43844896,1.24396614,0.16759008,1.18578398,0.80058600,1.71051831
1.23361681,5.61645436,0.16090469,0.83813065,1.46485765,1.25763290,0.17114680,1.19816353,0.82084554,1.75246568
1.23961981,5.69570968,0.16165906,0.84381483,1.48803724,1.26888138,0.17442473,1.20793425,0.83989918,1.79183050
1.24562281,5.76354426,0.16203505,0.84831140,1.50749217,1.27741096,0.17738020,1.21487107,0.85744503,1.82791440
1.25162581,5.81847404,0.16200818,0.85144590,1.52278605,1.28297032,0.17997508,1.21878686,0.87320654,1.86005622
1.25762881,5.85923069,0.16155820,0.85307795,1.53355362,1.28536443,0.18217739,1.21953901,0.88694099,1.88765143
1.26363182,5.88479920,0.16066967,0.85310336,1.53951143,1.28446042,0.18396196,1.21703514,0.89844744,1.91017141
1.26963482,5.89445023,0.15933236,0.85145537,1.54046688,1.28019176,0.18531081,1.21123748,0.90757358,1.92718152
1.27563782,5.88776563,0.15754168,0.84810509,1.53632524,1.27256082,0.18621345,1.20216597,0.91422128,1.93835712
1.28164082,5.86465592,0.15529887,0.84306092,1.52709428,1.26163942,0.18666701,1.18989954,0.91835043,1.94349664
1.28764382,5.82536843,0.15261112,0.83636718,1.51288633,1.24756747,0.18667625,1.17457577,0.91998101,1.94253101
1.29364682,5.77048568,0.14949165,0.82810177,1.49391748,1.23054956,0.18625333,1.15638863,0.91919305,1.93552881
1.29964982,5.70091372,0.14595950,0.81837305,1.47050410,1.21084978,0.18541746,1.13558450,0.91612460,1.92269687
1.30565283,5.61786050,0.14203940,0.80731598,1.44305652,1.18878476,0.18419450,1.11245663,0.91096764,1.90437605
1.31165583,5.52280512,0.13776133,0.79508767,1.41207005,1.16471533,0.18261626,1.08733810,0.90396211,1.88103231
1.31765883,5.41745891,0.13316014,0.78186251,1.37811374,1.13903701,0.18071988,1.06059357,0.89538828,1.85324352
1.32366183,5.30371971,0.12827496,0.76782700,1.34181698,1.11216964,0.17854699,1.03261033,0.88555778,1.82168219
1.32966483,5.18362095,0.12314853,0.75317453,1.30385446,1.08454668,0.17614286,1.00378864,0.87480354,1.78709520
1.33566783,5.05927746,0.11782652,0.73810017,1.26492999,1.05660426,0.17355556,0.97453203,0.86346910,1.75028095
1.34167084,4.93282978,0.11235670,0.72279581,1.22575941,1.02877064,0.17083497,0.94523768,0.85189779,1.71206521
1.34767384,4.80638895,0.10678810,0.70744563,1.18705342,1.00145611,0.16803192,0.91628730,0.84042192,1.67327631
1.35367684,4.68198351,0.10117016,0.69222211,1.14950047,0.97504382,0.16519723,0.88803874,0.82935263,1.63472076
1.35967984,4.56151034,0.09555183,0.67728270,1.11375048,0.94988168,0.16238087,0.86081868,0.81897066,1.59716020
1.36568284,4.44669088,0.08998073,0.66276712,1.08039952,0.92627550,0.15963104,0.83491635,0.80951826,1.56129043
1.37168584,4.33903365,0.08450234,0.64879541,1.04997617,0.90448354,0.15699342,0.81057866,0.80119259,1.52772318
1.37768884,4.23980417,0.07915919,0.63546673,1.02292957,0.88471246,0.15451039,0.78800670,0.79414073,1.49697116
1.38369185,4.15000269,0.07399027,0.62285878,0.99961970,0.86711483,0.15222029,0.76735355,0.78845652,1.46943688
1.38969485,4.07035003,0.06903036,0.61102796,0.98030990,0.85178801,0.15015686,0.74872356,0.78417906,1.44540527
1.39569785,4.00128166,0.06430966,0.60000999,0.96516200,0.83877448,0.14834863,0.73217288,0.78129315,1.42504029
1.40170085,3.94294964,0.05985341,0.58982113,0.95423389,0.82806346,0.14681850,0.71771115,0.77973133,1.40838547
1.40770385,3.89523208,0.05568172,0.58045972,0.94747979,0.81959374,0.14558335,0.70530439,0.77937758,1.39536804
1.41370685,3.85774953,0.05180950,0.57190815,0.94475309,0.81325756,0.14465383,0.69487870,0.78007245,1.38580645
1.41970985,3.82988745,0.04824653,0.56413490,0.94581164,0.80890549,0.14403423,0.68632484,0.78161941,1.37942094
1.42571286,3.81082407,0.04499767,0.55709689,0.95032536,0.80635202,0.14372251,0.67950336,0.78379220,1.37584641
1.43171586,3.79956257,0.04206313,0.55074178,0.95788604,0.80538189,0.14371045,0.67425030,0.78634293,1.37464746
1.43771886,3.79496676,0.03943891,0.54501040,0.96801902,0.80575692,0.14398402,0.67038311,0.78901067,1.37533480
1.44372186,3.79579908,0.03711722,0.53983905,0.98019640,0.80722307,0.14452383,0.66770684,0.79153022,1.37738249
1.44972486,3.80076010,0.03508704,0.53516177,0.99385159,0.80951789,0.14530579,0.66602023,0.79364081,1.38024572
1.45572786,3.80852836,0.03333468,0.53091252,1.00839468,0.81237785,0.14630192,0.66512176,0.79509450,1.38337833
1.46173087,3.81779968,0.03184431,0.52702721,1.02322830,0.81554566,0.14748128,0.66481543,0.79566393,1.38624975
1.46773387,3.82732493,0.03059860,0.52344555,1.03776363,0.81877725,0.14881104,0.66491611,0.79514930,1.38836097
1.47373687,3.83594536,0.02957922,0.52011281,1.05143590,0.82184836,0.15025763,0.66525440,0.79338429,1.38925899
1.47973987,3.84262478,0.02876742,0.51698136,1.06371928,0.82456059,0.15178799,0.66568086,0.79024085,1.38854969
1.48574287,3.84647769,0.02814451,0.51401203,1.07414041,0.82674662,0.15337086,0.66606953,0.78563263,1.38590849
1.49174587,3.84679283,0.02769229,0.51117532,1.08229053,0.82827472,0.15497802,0.66632064,0.77951709,1.38108907
1.49774887,3.84305162,0.02739353,0.50845238,1.08783559,0.82905221,0.15658555,0.66636252,0.77189619,1.37392950
1.50375188,3.83494107,0.02723225,0.50583579,1.09052419,0.82902790,0.15817498,0.66615256,0.76281563,1.36435618
1.50975488,3.82236100,0.02719412,0.50333015,1.09019322,0.82819339,0.15973433,0.66567732,0.75236292,1.35238522
1.51575788,3.80542538,0.02726667,0.50095240,1.08677085,0.82658330,0.16125898,0.66495181,0.74066410,1.33812153
1.52176088,3.78445791,0.02743957,0.49873197,1.08027698,0.82427421,0.16275233,0.66401793,0.72787952,1.32175555
1.52776388,3.75998204,0.02770475,0.49671063,1.07082110,0.82138256,0.16422624,0.66294217,0.71419865,1.30355801
1.53376688,3.73270583,0.02805658,0.49494210,1.05859770,0.81806148,0.16570120,0.66181275,0.69983437,1.28387255
1.53976988,3.70350203,0.02849192,0.49349137,1.04387942,0.81449655,0.16720621,0.66073615,0.68501664,1.26310683
1.54577289,3.67338407,0.02901012,0.49243377,1.02700806,0.81090077,0.16877838,0.65983339,0.66998615,1.24172204
1.55177589,3.64347847,0.02961297,0.49185368,1.00838405,0.80750871,0.17046216,0.65923593,0.65498782,1.22022136
1.55777889,3.61499460,0.03030459,0.49184304,0.98845439,0.80457011,0.17230838,0.65908157,0.64026461,1.19913738
1.56378189,3.58919234,0.03109117,0.49249943,0.96769975,0.80234299,0.17437286,0.65951024,0.62605170,1.17901905
1.56978489,3.56734846,0.03198070,0.49392390,0.94662094,0.80108654,0.17671484,0.66066002,0.61257122,1.16041822
