energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.92646323,2.51154155,0.00173302,0.32417489,1.74075230,1.25134014,0.43705012,0.29565842,0.02185249,0.19668416
-2.92046023,2.42936086,0.00173670,0.31216372,1.68731598,1.20934857,0.42825895,0.28453113,0.02116211,0.19312203
-2.91445723,2.34446242,0.00173412,0.29998416,1.63166712,1.16568537,0.41895404,0.27324048,0.02046808,0.18938827
-2.90845423,2.25800773,0.00172473,0.28781803,1.57473544,1.12089242,0.40935681,0.26193174,0.01977628,0.18554221
-2.90245123,2.17108853,0.00170814,0.27583189,1.51740809,1.07548541,0.39967949,0.25073741,0.01909177,0.18164060
-2.89644822,2.08470648,0.00168411,0.26417396,1.46050956,1.02994467,0.39012032,0.23977535,0.01841875,0.17773624
-2.89044522,1.99975757,0.00165260,0.25297188,1.40478545,0.98470774,0.38085980,0.22914752,0.01776066,0.17387679
-2.88444222,1.91702156,0.00161373,0.24233136,1.35089039,0.94016415,0.37205808,0.21893940,0.01712023,0.17010404
-2.87843922,1.83715675,0.00156782,0.23233580,1.29938055,0.89665240,0.36385365,0.20922002,0.01649958,0.16645342
-2.87243622,1.76069988,0.00151537,0.22304674,1.25071054,0.85445915,0.35636332,0.20004265,0.01590036,0.16295395
-2.86643322,1.68807107,0.00145704,0.21450528,1.20523464,0.81382050,0.34968360,0.19144594,0.01532380,0.15962841
-2.86043022,1.61958324,0.00139363,0.20673429,1.16321177,0.77492522,0.34389331,0.18345568,0.01477092,0.15649393
-2.85442721,1.55545529,0.00132606,0.19974128,1.12481381,0.73791957,0.33905732,0.17608682,0.01424258,0.15356273
-2.84842421,1.49582832,0.00125536,0.19352195,1.09013630,0.70291334,0.33523126,0.16934590,0.01373966,0.15084312
-2.84242121,1.44078406,0.00118261,0.18806404,1.05921100,0.66998679,0.33246701,0.16323359,0.01326317,0.14834062
-2.83641821,1.39036425,0.00110893,0.18335162,1.03201933,0.63919803,0.33081850,0.15774745,0.01281435,0.14605917
-2.83041521,1.34459039,0.00103546,0.17936926,1.00850611,0.61059037,0.33034779,0.15288458,0.01239482,0.14400235
-2.82441221,1.30348259,0.00096334,0.17610625,0.98859274,0.58419932,0.33113084,0.14864420,0.01200663,0.14217453
-2.81840920,1.26707670,0.00089367,0.17356044,0.97218936,0.56005886,0.33326274,0.14503002,0.01165241,0.14058193
-2.81240620,1.23543902,0.00082749,0.17174158,0.95920549,0.53820670,0.33686203,0.14205227,0.01133534,0.13923351
-2.80640320,1.20867765,0.00076580,0.17067401,0.94955879,0.51868819,0.34207368,0.13972933,0.01105929,0.13814165
-2.80040020,1.18695016,0.00070952,0.17039849,0.94318161,0.50155888,0.34907062,0.13808889,0.01082876,0.13732251
-2.79439720,1.17046699,0.00065950,0.17097307,0.94002543,0.48688552,0.35805326,0.13716844,0.01064891,0.13679621
-2.78839420,1.15949030,0.00061651,0.17247282,0.94006286,0.47474546,0.36924708,0.13701527,0.01052546,0.13658659
-2.78239120,1.15432843,0.00058123,0.17498848,0.94328745,0.46522463,0.38289793,0.13768567,0.01046465,0.13672072
-2.77638819,1.15532567,0.00055428,0.17862392,0.94971139,0.45841403,0.39926522,0.13924357,0.01047306,0.13722806
-2.77038519,1.16284807,0.00053620,0.18349247,0.95936109,0.45440507,0.41861284,0.14175844,0.01055745,0.13813935
-2.76438219,1.17726537,0.00052747,0.18971220,0.97227115,0.45328386,0.44119824,0.14530258,0.01072457,0.13948518
-2.75837919,1.19892999,0.00052848,0.19740031,0.98847664,0.45512481,0.46725981,0.14994789,0.01098089,0.14129442
-2.75237619,1.22815370,0.00053957,0.20666687,1.00800425,0.45998373,0.49700308,0.15576215,0.01133233,0.14359238
-2.74637319,1.26518318,0.00056103,0.21760806,1.03086257,0.46789096,0.53058621,0.16280507,0.01178397,0.14639901
-2.74037019,1.31017532,0.00059307,0.23029933,1.05703183,0.47884466,0.56810552,0.17112410,0.01233975,0.14972693
-2.73436718,1.36317371,0.00063584,0.24478868,1.08645373,0.49280479,0.60958165,0.18075039,0.01300215,0.15357970
-2.72836418,1.42408742,0.00068944,0.26109052,1.11902172,0.50968810,0.65494715,0.19169487,0.01377193,0.15795018
-2.72236118,1.49267340,0.00075387,0.27918032,1.15457235,0.52936443,0.70403628,0.20394493,0.01464787,0.16281923
-2.71635818,1.56852359,0.00082911,0.29899054,1.19287825,0.55165465,0.75657769,0.21746167,0.01562654,0.16815473
-2.71035518,1.65105799,0.00091501,0.32040798,1.23364328,0.57633048,0.81219063,0.23217801,0.01670217,0.17391110
-2.70435218,1.73952414,0.00101137,0.34327284,1.27650034,0.60311636,0.87038521,0.24799785,0.01786661,0.18002937
-2.69834917,1.83300406,0.00111790,0.36737969,1.32101234,0.63169346,0.93056700,0.26479635,0.01910928,0.18643777
-2.69234617,1.93042842,0.00123423,0.39248041,1.36667648,0.66170578,0.99204626,0.28242147,0.02041730,0.19305299
-2.68634317,2.03059816,0.00135988,0.41828908,1.41293219,0.69276822,1.05405157,0.30069665,0.02177567,0.19978192
-2.68034017,2.13221282,0.00149428,0.44448866,1.45917247,0.72447635,1.11574763,0.31942480,0.02316756,0.20652400
-2.67433717,2.23390479,0.00163676,0.47073944,1.50475851,0.75641762,1.17625677,0.33839331,0.02457470,0.21317404
-2.66833417,2.33427814,0.00178657,0.49668865,1.54903704,0.78818333,1.23468327,0.35737995,0.02597777,0.21962525
-2.66233117,2.43195054,0.00194284,0.52198123,1.59135981,0.81938118,1.29013979,0.37615947,0.02735692,0.22577267
-2.65632816,2.52559628,0.00210463,0.54627090,1.63110429,0.84964742,1.34177466,0.39451060,0.02869232,0.23151644
-2.65032516,2.61398866,0.00227087,0.56923148,1.66769463,0.87865844,1.38879893,0.41222309,0.02996474,0.23676518
-2.64432216,2.69603963,0.00244044,0.59056759,1.70062194,0.90614080,1.43051219,0.42910454,0.03115604,0.24143887
-2.63831916,2.77083477,0.00261211,0.61002444,1.72946265,0.93187958,1.46632579,0.44498656,0.03224974,0.24547148
-2.63231616,2.83766202,0.00278458,0.62739627,1.75389422,0.95572441,1.49578261,0.45973013,0.03323150,0.24881299
-2.62631316,2.89603278,0.00295648,0.64253296,1.77370712,0.97759291,1.51857253,0.47322975,0.03408946,0.25143070
-2.62031016,2.94569429,0.00312636,0.65534463,1.78881270,0.99747151,1.53454288,0.48541616,0.03481463,0.25330991
-2.61430715,2.98663296,0.00329274,0.66580390,1.79924626,1.01541351,1.54370361,0.49625770,0.03540101,0.25445384
-2.60830415,3.01906859,0.00345409,0.67394592,1.80516547,1.03153466,1.54622688,0.50575992,0.03584572,0.25488284
-2.60230115,3.04343992,0.00360885,0.67986606,1.80684409,1.04600649,1.54244145,0.51396381,0.03614896,0.25463298
-2.59629815,3.06038254,0.00375546,0.68371556,1.80466151,1.05904792,1.53282201,0.52094255,0.03631388,0.25375410
-2.59029515,3.07070057,0.00389238,0.68569527,1.79908871,1.07091554,1.51797435,0.52679708,0.03634634,0.25230746
-2.58429215,3.07533368,0.00401811,0.68604792,1.79067150,1.08189324,1.49861685,0.53165071,0.03625456,0.25036318
-2.57828914,3.07532131,0.00413121,0.68504941,1.78001197,1.09228179,1.47555947,0.53564314,0.03604877,0.24799756
-2.57228614,3.07176607,0.00423035,0.68299938,1.76774908,1.10238885,1.44968110,0.53892414,0.03574072,0.24529050
-2.56628314,3.06579812,0.00431434,0.68021172,1.75453946,1.11251994,1.42190623,0.54164738,0.03534324,0.24232308
-2.56028014,3.05854210,0.00438215,0.67700530,1.74103910,1.12297080,1.39318183,0.54396460,0.03486978,0.23917559
-2.55427714,3.05108804,0.00443297,0.67369543,1.72788681,1.13402127,1.36445534,0.54602049,0.03433397,0.23592579
-2.54827414,3.04446717,0.00446621,0.67058625,1.71568977,1.14593094,1.33665428,0.54794850,0.03374922,0.23264778
-2.54227114,3.03963314,0.00448157,0.66796439,1.70501156,1.15893644,1.31066807,0.54986772,0.03312838,0.22941122
-2.53626813,3.03744877,0.00447904,0.66609388,1.69636267,1.17325012,1.28733217,0.55188095,0.03248348,0.22628100
-2.53026513,3.03867803,0.00445893,0.66521244,1.69019333,1.18906002,1.26741482,0.55407386,0.03182554,0.22331722
-2.52426213,3.04398240,0.00442189,0.66552903,1.68688834,1.20653053,1.25160614,0.55651524,0.03116444,0.22057545
-2.51825913,3.05392083,0.00436891,0.66722248,1.68676351,1.22580339,1.24050945,0.55925814,0.03050891,0.21810710
-2.51225613,3.06895193,0.00430129,0.67044104,1.69006316,1.24699854,1.23463451,0.56234164,0.02986652,0.21595975
-2.50625313,3.08943734,0.00422068,0.67530248,1.69695820,1.27021442,1.23439229,0.56579304,0.02924376,0.21417746
-2.50025013,3.11564481,0.00412898,0.68189461,1.70754444,1.29552734,1.24009087,0.56963020,0.02864615,0.21280078
-2.49424712,3.14775031,0.00402835,0.69027574,1.72184070,1.32298959,1.25193236,0.57386370,0.02807840,0.21186653
-2.48824412,3.18583802,0.00392113,0.70047515,1.73978675,1.35262631,1.27001031,0.57849862,0.02754449,0.21140726
-2.48224112,3.22989802,0.00380979,0.71249313,1.76124087,1.38443091,1.29430772,0.58353580,0.02704783,0.21145029
-2.47623812,3.27982139,0.00369687,0.72630068,1.78597754,1.41835949,1.32469563,0.58897235,0.02659136,0.21201662
-2.47023512,3.33539316,0.00358488,0.74183876,1.81368528,1.45432421,1.36093226,0.59480141,0.02617762,0.21311937
-2.46423212,3.39628362,0.00347624,0.75901728,1.84396544,1.49218642,1.40266320,0.60101125,0.02580875,0.21476231
-2.45822911,3.46203899,0.00337320,0.77771383,1.87633223,1.53174972,1.44942267,0.60758365,0.02548653,0.21693823
-2.45222611,3.53207265,0.00327775,0.79777255,1.91021482,1.57275381,1.50063650,0.61449185,0.02521231,0.21962744
-2.44622311,3.60565816,0.00319159,0.81900320,1.94496181,1.61486965,1.55562710,0.62169828,0.02498690,0.22279657
-2.44022011,3.68192536,0.00311604,0.84118092,1.97984870,1.65769646,1.61362063,0.62915218,0.02481054,0.22639774
-2.43421711,3.75986081,0.00305202,0.86404669,2.01408854,1.70076125,1.67375691,0.63678755,0.02468270,0.23036817
-2.42821411,3.83831353,0.00299997,0.88730895,2.04684580,1.74352112,1.73510190,0.64452148,0.02460204,0.23463044
-2.42221111,3.91600674,0.00295991,0.91064639,2.07725339,1.78536884,1.79666297,0.65225328,0.02456623,0.23909338
-2.41620810,3.99155588,0.00293140,0.93371212,2.10443251,1.82564156,1.85740653,0.65986437,0.02457190,0.24365356
-2.41020510,4.06349292,0.00291352,0.95613910,2.12751454,1.86363292,1.91627791,0.66721922,0.02461460,0.24819743
-2.40420210,4.13029642,0.00290501,0.97754684,2.14566438,1.89860799,1.97222274,0.67416723,0.02468877,0.25260409
-2.39819910,4.19042640,0.00290422,0.99754913,2.15810419,1.92982086,2.02420930,0.68054565,0.02478774,0.25674843
-2.39219610,4.24236284,0.00290922,1.01576264,2.16413663,1.95653419,2.07125099,0.68618334,0.02490389,0.26050468
-2.38619310,4.28464638,0.00291787,1.03181591,2.16316644,1.97804003,2.11242822,0.69090527,0.02502868,0.26375010
-2.38019010,4.31591938,0.00292791,1.04535855,2.15471943,1.99368110,2.14690881,0.69453757,0.02515290,0.26636879
-2.37418709,4.33496569,0.00293701,1.05607007,2.13845801,2.00287165,2.17396621,0.69691282,0.02526687,0.26825527
-2.36818409,4.34074751,0.00294290,1.06366827,2.11419258,2.00511714,2.19299486,0.69787540,0.02536064,0.26931784
-2.36218109,4.33243763,0.00294342,1.06791646,2.08188814,2.00003177,2.20352217,0.69728664,0.02542428,0.26948153
-2.35617809,4.30944579,0.00293662,1.06862958,2.04166608,1.98735332,2.20521680,0.69502947,0.02544817,0.26869046
-2.35017509,4.27143821,0.00292079,1.06567878,1.99380096,1.96695456,2.19789306,0.69101246,0.02542324,0.26690962
-2.34417209,4.21834950,0.00289456,1.05899444,1.93871261,1.93885082,2.18151145,0.68517300,0.02534124,0.26412595
-2.33816908,4.15038673,0.00285689,1.04856742,1.87695406,1.90320348,2.15617547,0.67747959,0.02519502,0.26034869
-2.33216608,4.06802570,0.00280715,1.03444878,1.80919588,1.86031938,2.12212521,0.66793305,0.02497866,0.25560910
-2.32616308,3.97199988,0.00274509,1.01674783,1.73620781,1.81064602,2.07972793,0.65656683,0.02468775,0.24995942
-2.32016008,3.86328260,0.00267082,0.99562881,1.65883858,1.75476308,2.02946635,0.64344621,0.02431945,0.24347133
-2.31415708,3.74306366,0.00258486,0.97130636,1.57799480,1.69337053,1.97192520,0.62866673,0.02387260,0.23623378
-2.30815408,3.61272123,0.00248802,0.94403997,1.49461987,1.62727387,1.90777642,0.61235173,0.02334782,0.22835048
-2.30215108,3.47379054,0.00238144,0.91412774,1.40967378,1.55736724,1.83776390,0.59464928,0.02274744,0.21993704
-2.29614807,3.32793031,0.00226646,0.88189964,1.32411440,1.48461493,1.76268786,0.57572861,0.02207553,0.21111782
-2.29014507,3.17688845,0.00214465,0.84771055,1.23888101,1.41003204,1.68338957,0.55577626,0.02133777,0.20202281
-2.28414207,3.02246781,0.00201768,0.81193323,1.15488022,1.33466495,1.60073664,0.53499190,0.02054137,0.19278435
-2.27813907,2.86649331,0.00188731,0.77495157,1.07297476,1.25957224,1.51560908,0.51358431,0.01969491,0.18353401
-2.27213607,2.71078097,0.00175530,0.73715409,0.99397504,1.18580646,1.42888645,0.49176738,0.01880819,0.17439958
-2.26613307,2.55710970,0.00162340,0.69892800,0.91863335,1.11439729,1.34143601,0.46975630,0.01789198,0.16550234
-2.26013007,2.40719616,0.00149328,0.66065373,0.84764054,1.04633642,1.25410214,0.44776422,0.01695789,0.15695457
-2.25412706,2.26267301,0.00136650,0.62270020,0.78162477,0.98256419,1.16769686,0.42599915,0.01601806,0.14885743
-2.24812406,2.12507065,0.00124449,0.58542072,0.72115190,0.92395827,1.08299158,0.40466141,0.01508501,0.14129921
-2.24212106,1.99580240,0.00112851,0.54914950,0.66672705,0.87132419,1.00071000,0.38394156,0.01417135,0.13435398
-2.23611806,1.87615290,0.00101969,0.51419895,0.61879689,0.82538783,0.92152213,0.36401871,0.01328957,0.12808066
-2.23011506,1.76726948,0.00091895,0.48085745,0.57775208,0.78678939,0.84603941,0.34505939,0.01245183,0.12252255
-2.22411206,1.67015616,0.00082707,0.44938782,0.54392958,0.75607893,0.77481096,0.32721673,0.01166972,0.11770729
-2.21810905,1.58566986,0.00074467,0.42002621,0.51761438,0.73371307,0.70832078,0.31063007,0.01095409,0.11364716
-2.21210605,1.51451844,0.00067222,0.39298145,0.49904050,0.72005258,0.64698602,0.29542478,0.01031484,0.11033990
-2.20610305,1.45726017,0.00061006,0.36843474,0.48839088,0.71536074,0.59115616,0.28171239,0.00976073,0.10776980
-2.20010005,1.41430434,0.00055841,0.34653967,0.48579645,0.71980229,0.54111309,0.26959075,0.00929927,0.10590911
-2.19409705,1.38591260,0.00051740,0.32742244,0.49133401,0.73344271,0.49707200,0.25914437,0.00893658,0.10471972
-2.18809405,1.37220105,0.00048705,0.31118216,0.50502343,0.75624804,0.45918297,0.25044471,0.00867725,0.10415505
-2.18209105,1.37314277,0.00046732,0.29789141,0.52682411,0.78808498,0.42753321,0.24355048,0.00852427,0.10416201
-2.17608804,1.38857094,0.00045809,0.28759680,0.55663122,0.82872163,0.40214985,0.23850792,0.00847897,0.10468302
-2.17008504,1.41818261,0.00045917,0.28031966,0.59427194,0.87782890,0.38300315,0.23535097,0.00854097,0.10565806
-2.16408204,1.46154329,0.00047033,0.27605683,0.63950219,0.93498284,0.37001016,0.23410142,0.00870818,0.10702651
-2.15807904,1.51809268,0.00049124,0.27478159,0.69200415,0.99966824,0.36303867,0.23476911,0.00897680,0.10872892
-2.15207604,1.58715182,0.00052152,0.27644479,0.75138518,1.07128362,0.36191147,0.23735209,0.00934137,0.11070848
-2.14607304,1.66793200,0.00056074,0.28097625,0.81717821,1.14914795,0.36641096,0.24183693,0.00979483,0.11291233
-2.14007004,1.75954562,0.00060836,0.28828641,0.88884420,1.23250929,0.37628405,0.24819909,0.01032869,0.11529249
-2.13406703,1.86101943,0.00066376,0.29826841,0.96577664,1.32055540,0.39124741,0.25640359,0.01093309,0.11780652
-2.12806403,1.97130994,0.00072627,0.31080046,1.04730838,1.41242635,0.41099312,0.26640580,0.01159704,0.12041793
-2.12206103,2.08932126,0.00079511,0.32574875,1.13272062,1.50722902,0.43519468,0.27815257,0.01230859,0.12309628
-2.11605803,2.21392488,0.00086943,0.34297058,1.22125403,1.60405311,0.46351339,0.29158353,0.01305508,0.12581704
-2.11005503,2.34398110,0.00094829,0.36231788,1.31212162,1.70198842,0.49560510,0.30663260,0.01382344,0.12856134
-2.10405203,2.47836149,0.00103071,0.38364097,1.40452303,1.80014262,0.53112714,0.32322970,0.01460042,0.13131544
-2.09804902,2.61597143,0.00111567,0.40679228,1.49765961,1.89765903,0.56974533,0.34130244,0.01537293,0.13407024
-2.09204602,2.75577197,0.00120212,0.43163005,1.59074974,1.99373349,0.61114085,0.36077776,0.01612837,0.13682064
-2.08604302,2.89679974,0.00128902,0.45802172,1.68304365,2.08762966,0.65501672,0.38158343,0.01685489,0.13956497
-2.08004002,3.03818406,0.00137536,0.48584672,1.77383714,2.17869182,0.70110351,0.40364918,0.01754171,0.14230436
-2.07403702,3.17915994,0.00146021,0.51499865,1.86248329,2.26635449,0.74916403,0.42690738,0.01817941,0.14504227
-2.06803402,3.31907625,0.00154273,0.54538647,1.94840183,2.35014830,0.79899672,0.45129321,0.01876016,0.14778392
-2.06203102,3.45739823,0.00162221,0.57693462,2.03108540,2.42970159,0.85043727,0.47674412,0.01927788,0.15053588
-2.05602801,3.59370389,0.00169811,0.60958202,2.11010247,2.50473745,0.90335843,0.50319866,0.01972845,0.15330568
-2.05002501,3.72767430,0.00177004,0.64327984,2.18509679,2.57506647,0.95766771,0.53059463,0.02010973,0.15610138
-2.04402201,3.85907786,0.00183785,0.67798808,2.25578317,2.64057512,1.01330309,0.55886664,0.02042162,0.15893115
-2.03801901,3.98774934,0.00190156,0.71367120,2.32194021,2.70121074,1.07022659,0.58794316,0.02066596,0.16180290
-2.03201601,4.11356475,0.00196144,0.75029274,2.38340002,2.75696359,1.12841616,0.61774323,0.02084647,0.16472374
-2.02601301,4.23641338,0.00201792,0.78780957,2.44003600,2.80784729,1.18785607,0.64817315,0.02096849,0.16769944
-2.02001001,4.35616861,0.00207164,0.82616571,2.49174919,2.85387874,1.24852636,0.67912318,0.02103878,0.17073385
-2.01400700,4.47265949,0.00212338,0.86528637,2.53845431,2.89505882,1.31039187,0.71046479,0.02106524,0.17382821
-2.00800400,4.58564494,0.00217404,0.90507248,2.58006647,2.93135525,1.37339153,0.74204845,0.02105649,0.17698047
-2.00200100,4.69479227,0.00222459,0.94539613,2.61648942,2.96268880,1.43742855,0.77370236,0.02102158,0.18018458
-1.99599800,4.79966201,0.00227602,0.98609721,2.64760651,2.98892406,1.50236218,0.80523234,0.02096962,0.18342983
-1.98999500,4.89970006,0.00232930,1.02698165,2.67327482,3.00986535,1.56800167,0.83642287,0.02090932,0.18670026
-1.98399200,4.99423842,0.00238531,1.06782143,2.69332330,3.02525863,1.63410283,0.86703956,0.02084873,0.18997420
-1.97798899,5.08250478,0.00244477,1.10835649,2.70755513,3.03479936,1.70036773,0.89683289,0.02079488,0.19322401
-1.97198599,5.16364100,0.00250823,1.14829858,2.71575436,3.03814615,1.76644759,0.92554328,0.02075347,0.19641599
-1.96598299,5.23672981,0.00257600,1.18733698,2.71769663,3.03493965,1.83194887,0.95290718,0.02072871,0.19951060
-1.95997999,5.30082872,0.00264812,1.22514592,2.71316345,3.02482573,1.89644256,0.97866410,0.02072311,0.20246290
-1.95397699,5.35500938,0.00272434,1.26139334,2.70195925,3.00748166,1.95947607,1.00256422,0.02073745,0.20522331
-1.94797399,5.39840058,0.00280409,1.29575080,2.68393028,2.98264389,2.02058734,1.02437623,0.02077072,0.20773866
-1.94197099,5.43023259,0.00288652,1.32790390,2.65898420,2.95013572,2.07932040,1.04389507,0.02082020,0.20995344
-1.93596798,5.44988055,0.00297045,1.35756286,2.62710923,2.90989341,2.13524171,1.06094918,0.02088163,0.21181132
-1.92996498,5.45690452,0.00305448,1.38447283,2.58839165,2.86198892,2.18795633,1.07540699,0.02094934,0.21325683
-1.92396198,5.45108414,0.00313694,1.40842330,2.54303056,2.80664806,2.23712309,1.08718222,0.02101659,0.21423715
-1.91795898,5.43244585,0.00321604,1.42925630,2.49134892,2.74426280,2.28246801,1.09623775,0.02107580,0.21470395
-1.91195598,5.40128138,0.00328982,1.44687293,2.43380019,2.67539697,2.32379525,1.10258792,0.02111891,0.21461516
-1.90595298,5.35815613,0.00335632,1.46123792,2.37096999,2.60078483,2.36099490,1.10629912,0.02113774,0.21393672
-1.89994997,5.30390727,0.00341357,1.47238201,2.30357262,2.52132243,2.39404725,1.10748851,0.02112434,0.21264408
-1.89394697,5.23963121,0.00345973,1.48040194,2.23244239,2.43805211,2.42302337,1.10632100,0.02107134,0.21072350
-1.88794397,5.16666109,0.00349309,1.48545809,2.15852019,2.35214075,2.44808171,1.10300462,0.02097224,0.20817301
-1.88194097,5.08653507,0.00351220,1.48776980,2.08283569,2.26485272,2.46946112,1.09778426,0.02082174,0.20500313
-1.87593797,5.00095695,0.00351586,1.48760850,2.00648612,2.17751874,2.48747043,1.09093429,0.02061593,0.20123707
-1.86993497,4.91175049,0.00350324,1.48528886,1.93061224,2.09150208,2.50247511,1.08274998,0.02035251,0.19691068
-1.86393197,4.82080948,0.00347384,1.48115840,1.85637273,2.00816334,2.51488163,1.07353841,0.02003086,0.19207191
-1.85792896,4.73004545,0.00342756,1.47558578,1.78491782,1.92882553,2.52512026,1.06360887,0.01965212,0.18677996
-1.85192596,4.64133498,0.00336469,1.46894831,1.71736333,1.85474053,2.53362691,1.05326332,0.01921916,0.18110406
-1.84592296,4.55646865,0.00328591,1.46161909,1.65476582,1.78705844,2.54082504,1.04278712,0.01873650,0.17512197
-1.83991996,4.47710340,0.00319223,1.45395425,1.59809995,1.72680063,2.54710807,1.03244039,0.01821015,0.16891822
-1.83391696,4.40471987,0.00308502,1.44628079,1.54823856,1.67483758,2.55282334,1.02245041,0.01764744,0.16258223
-1.82791396,4.34058626,0.00296591,1.43888550,1.50593612,1.63187183,2.55825800,1.01300512,0.01705679,0.15620631
-1.82191096,4.28572956,0.00283676,1.43200526,1.47181599,1.59842672,2.56362739,1.00424818,0.01644742,0.14988363
-1.81590795,4.24091530,0.00269962,1.42581931,1.44636168,1.57484076,2.56906646,0.99627566,0.01582909,0.14370635
-1.80990495,4.20663606,0.00255663,1.42044362,1.42991225,1.56126776,2.57462438,0.98913446,0.01521181,0.13776374
-1.80390195,4.18310903,0.00240996,1.41592770,1.42266188,1.55768232,2.58026255,0.98282267,0.01460558,0.13214065
-1.79789895,4.17028261,0.00226179,1.41225397,1.42466337,1.56389026,2.58585614,0.97729172,0.01402012,0.12691615
-1.79189595,4.16785154,0.00211422,1.40933980,1.43583525,1.57954344,2.59119898,0.97245039,0.01346464,0.12216249
-1.78589295,4.17527995,0.00196921,1.40704220,1.45597223,1.60415821,2.59601173,0.96817046,0.01294769,0.11794437
-1.77988994,4.19183145,0.00182858,1.40516493,1.48475839,1.63713676,2.59995305,0.96429386,0.01247694,0.11431849
-1.77388694,4.21660501,0.00169394,1.40346798,1.52178254,1.67779046,2.60263348,0.96064111,0.01205914,0.11133345
-1.76788394,4.24857544,0.00156666,1.40167899,1.56655520,1.72536438,2.60363145,0.95702059,0.01170003,0.10902984
-1.76188094,4.28663675,0.00144787,1.39950621,1.61852636,1.77906200,2.60251120,0.95323850,0.01140430,0.10744062
-1.75587794,4.32964697,0.00133848,1.39665262,1.67710342,1.83806932,2.59884181,0.94910898,0.01117563,0.10659154
-1.74987494,4.37647256,0.00123911,1.39283064,1.74166849,1.90157737,2.59221682,0.94446398,0.01101671,0.10650177
-1.74387194,4.42603082,0.00115016,1.38777677,1.81159450,1.96880249,2.58227396,0.93916266,0.01092929,0.10718441
-1.73786893,4.47732848,0.00107180,1.38126584,1.88625921,2.03900349,2.56871391,0.93309969,0.01091426,0.10864709
-1.73186593,4.52949514,0.00100401,1.37312397,1.96505691,2.11149521,2.55131784,0.92621230,0.01097169,0.11089236
-1.72586293,4.58180991,0.00094654,1.36323994,2.04740702,2.18565796,2.52996267,0.91848559,0.01110094,0.11391794
-1.71985993,4.63372050,0.00089903,1.35157439,2.13275957,2.26094256,2.50463356,0.90995608,0.01130064,0.11771686
-1.71385693,4.68485351,0.00086093,1.33816635,2.22059731,2.33687088,2.47543293,0.90071307,0.01156875,0.12227731
-1.70785393,4.73501592,0.00083163,1.32313689,2.31043441,2.41303202,2.44258549,0.89089790,0.01190260,0.12758241
-1.70185093,4.78418733,0.00081038,1.30668951,2.40181227,2.48907432,2.40643882,0.88070097,0.01229880,0.13360974
-1.69584792,4.83250359,0.00079640,1.28910725,2.49429245,2.56469397,2.36745924,0.87035677,0.01275329,0.14033079
-1.68984492,4.88023223,0.00078885,1.27074644,2.58744769,2.63962061,2.32622284,0.86013675,0.01326125,0.14771037
-1.68384192,4.92774116,0.00078685,1.25202726,2.68085139,2.71360109,2.28340166,0.85034065,0.01381704,0.15570602
-1.67783892,4.97546167,0.00078954,1.23342129,2.77406644,2.78638220,2.23974549,0.84128623,0.01441421,0.16426747
-1.67183592,5.02384768,0.00079602,1.21543648,2.86663432,2.85769344,2.19605943,0.83329794,0.01504540,0.17333630
-1.66583292,5.07333296,0.00080542,1.19859989,2.95806502,2.92723104,2.15317827,0.82669489,0.01570235,0.18284571
-1.65982991,5.12428831,0.00081690,1.18343889,3.04782877,2.99464406,2.11193819,0.82177842,0.01637592,0.19272065
-1.65382691,5.17698063,0.00082965,1.17046137,3.13535012,3.05952371,2.07314701,0.81881980,0.01705613,0.20287812
-1.64782391,5.23153579,0.00084288,1.16013558,3.22000483,3.12139640,2.03755402,0.81804849,0.01773227,0.21322785
-1.64182091,5.28790697,0.00085588,1.15287052,3.30112004,3.17972134,2.00582057,0.81964125,0.01839300,0.22367317
-1.63581791,5.34584992,0.00086795,1.14899741,3.37797783,3.23389284,1.97849269,0.82371256,0.01902658,0.23411219
-1.62981491,5.40490640,0.00087849,1.14875302,3.44982211,3.28324747,1.95597684,0.83030678,0.01962105,0.24443918
-1.62381191,5.46439659,0.00088694,1.15226570,3.51586883,3.32707585,1.93851995,0.83939218,0.02016455,0.25454609
-1.61780890,5.52342087,0.00089282,1.15954444,3.57531897,3.36463873,1.92619466,0.85085723,0.02064554,0.26432420
-1.61180590,5.58087121,0.00089572,1.17047171,3.62737411,3.39518657,1.91889053,0.86450932,0.02105317,0.27366572
-1.60580290,5.63545186,0.00089532,1.18480052,3.67125374,3.41798194,1.91631182,0.88007596,0.02137755,0.28246545
-1.59979990,5.68570865,0.00089137,1.20215576,3.70621403,3.43232375,1.91798200,0.89720868,0.02161010,0.29062233
-1.59379690,5.73006610,0.00088370,1.22204017,3.73156714,3.43757215,1.92325512,0.91548945,0.02174374,0.29804081
-1.58779390,5.76687106,0.00087224,1.24384489,3.74670060,3.43317320,1.93133377,0.93443951,0.02177323,0.30463217
-1.58179090,5.79444143,0.00085698,1.26686420,3.75109607,3.41868216,1.94129290,0.95353067,0.02169526,0.31031561
-1.57578789,5.81111835,0.00083802,1.29031428,3.74434691,3.39378438,1.95210897,0.97219840,0.02150868,0.31501923
-1.56978489,5.81532010,0.00081550,1.31335534,3.72617398,3.35831310,1.96269311,0.98985673,0.02121445,0.31868081
-1.56378189,5.80559588,0.00078965,1.33511634,3.69643926,3.31226319,1.97192724,1.00591430,0.02081575,0.32124856
