energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.99249625,5.02030305,0.01339539,0.30877179,1.15952903,3.35771933,0.94251978,0.00000000,0.31879630,0.73024735
-2.98649325,5.12974426,0.01391519,0.31302993,1.17007674,3.44143650,0.95253482,0.00000000,0.32211529,0.74721991
-2.98049025,5.24299590,0.01439432,0.31784892,1.18363208,3.52714182,0.96417793,0.00000000,0.32603651,0.76390384
-2.97448724,5.35862011,0.01482477,0.32315081,1.19988264,3.61384169,0.97717936,0.00000000,0.33049228,0.78012353
-2.96848424,5.47513640,0.01519947,0.32884800,1.21848402,3.70049852,0.99126450,0.00000000,0.33541637,0.79571983
-2.96248124,5.59105497,0.01551248,0.33484482,1.23906448,3.78605453,1.00615950,0.00000000,0.34074504,0.81055433
-2.95647824,5.70491266,0.01575915,0.34103948,1.26123014,3.86945859,1.02159677,0.00000000,0.34641795,0.82451314
-2.95047524,5.81531053,0.01593629,0.34732610,1.28457091,3.94969538,1.03732023,0.00000000,0.35237865,0.83751012
-2.94447224,5.92095194,0.01604221,0.35359701,1.30866695,4.02581563,1.05309017,0.00000000,0.35857500,0.84948942
-2.93846923,6.02067948,0.01607684,0.35974525,1.33309571,4.09696632,1.06868764,0.00000000,0.36495926,0.86042718
-2.93246623,6.11350916,0.01604165,0.36566702,1.35743945,4.16241921,1.08391828,0.00000000,0.37148810,0.87033234
-2.92646323,6.19866024,0.01593966,0.37126427,1.38129293,4.22159646,1.09861531,0.00000000,0.37812245,0.87924638
-2.92046023,6.27557892,0.01577531,0.37644712,1.40427106,4.27409176,1.11264161,0.00000000,0.38482716,0.88724203
-2.91445723,6.34395450,0.01555428,0.38113615,1.42601626,4.31968575,1.12589089,0.00000000,0.39157066,0.89442079
-2.90845423,6.40372670,0.01528338,0.38526435,1.44620521,4.35835463,1.13828766,0.00000000,0.39832443,0.90090930
-2.90245123,6.45508339,0.01497025,0.38877876,1.46455472,4.39027109,1.14978615,0.00000000,0.40506235,0.90685468
-2.89644822,6.49844817,0.01462315,0.39164160,1.48082641,4.41579730,1.16036808,0.00000000,0.41176012,0.91241881
-2.89044522,6.53445795,0.01425069,0.39383089,1.49483012,4.43546970,1.17003943,0.00000000,0.41839442,0.91777177
-2.88444222,6.56393109,0.01386155,0.39534050,1.50642572,4.44997609,1.17882623,0.00000000,0.42494217,0.92308472
-2.87843922,6.58782722,0.01346425,0.39617962,1.51552343,4.46012576,1.18676967,0.00000000,0.43137967,0.92852233
-2.87243622,6.60720025,0.01306688,0.39637168,1.52208247,4.46681379,1.19392066,0.00000000,0.43768183,0.93423505
-2.86643322,6.62314655,0.01267690,0.39595267,1.52610827,4.47098102,1.20033407,0.00000000,0.44382137,0.94035173
-2.86043022,6.63675062,0.01230093,0.39496909,1.52764828,4.47357145,1.20606305,0.00000000,0.44976809,0.94697269
-2.85442721,6.64903057,0.01194461,0.39347538,1.52678651,4.47548886,1.21115349,0.00000000,0.45548834,0.95416360
-2.84842421,6.66088606,0.01161252,0.39153123,1.52363728,4.47755476,1.21563908,0.00000000,0.46094452,0.96195065
-2.84242121,6.67305114,0.01130808,0.38919860,1.51833816,4.48046961,1.21953711,0.00000000,0.46609483,0.97031697
-2.83641821,6.68605416,0.01103351,0.38653879,1.51104262,4.48477895,1.22284519,0.00000000,0.47089320,0.97920084
-2.83041521,6.70018681,0.01078993,0.38360963,1.50191254,4.49084636,1.22553907,0.00000000,0.47528947,0.98849558
-2.82441221,6.71548381,0.01057733,0.38046281,1.49111103,4.49883425,1.22757174,0.00000000,0.47922973,0.99805130
-2.81840920,6.73171439,0.01039469,0.37714163,1.47879567,4.50869363,1.22887362,0.00000000,0.48265702,1.00767860
-2.81240620,6.74838604,0.01024011,0.37367923,1.46511254,4.52016341,1.22935414,0.00000000,0.48551213,1.01715395
-2.80640320,6.76476050,0.01011092,0.37009725,1.45019119,4.53277919,1.22890436,0.00000000,0.48773471,1.02622680
-2.80040020,6.77988158,0.01000384,0.36640516,1.43414080,4.54589142,1.22740066,0.00000000,0.48926457,1.03462801
-2.79439720,6.79261358,0.00991515,0.36260018,1.41704758,4.55869202,1.22470940,0.00000000,0.49004309,1.04207947
-2.78839420,6.80168876,0.00984082,0.35866780,1.39897357,4.57024852,1.22069213,0.00000000,0.49001485,1.04830440
-2.78239120,6.80576192,0.00977669,0.35458297,1.37995681,4.57954404,1.21521142,0.00000000,0.48912929,1.05303814
-2.77638819,6.80346987,0.00971860,0.35031176,1.36001292,4.58552165,1.20813687,0.00000000,0.48734245,1.05603881
-2.77038519,6.79349311,0.00966256,0.34581353,1.33913798,4.58713094,1.19935123,0.00000000,0.48461876,1.05709763
-2.76438219,6.77461735,0.00960483,0.34104349,1.31731267,4.58337510,1.18875627,0.00000000,0.48093268,1.05604833
-2.75837919,6.74579205,0.00954209,0.33595551,1.29450742,4.57335621,1.17627829,0.00000000,0.47627040,1.05277537
-2.75237619,6.70618383,0.00947148,0.33050505,1.27068832,4.55631708,1.16187308,0.00000000,0.47063120,1.04722062
-2.74637319,6.65522219,0.00939070,0.32465211,1.24582378,4.53167771,1.14553003,0.00000000,0.46402883,1.03938823
-2.74037019,6.59263601,0.00929808,0.31836411,1.21989127,4.49906504,1.12727544,0.00000000,0.45649242,1.02934740
-2.73436718,6.51847917,0.00919260,0.31161839,1.19288429,4.45833476,1.10717474,0.00000000,0.44806728,1.01723309
-2.72836418,6.43314436,0.00907393,0.30440442,1.16481880,4.40958437,1.08533370,0.00000000,0.43881522,1.00324448
-2.72236118,6.33736463,0.00894247,0.29672557,1.13573918,4.35315715,1.06189843,0.00000000,0.42881459,0.98764124
-2.71635818,6.23220281,0.00879927,0.28860020,1.10572316,4.28963705,1.03705424,0.00000000,0.41815984,0.97073782
-2.71035518,6.11902922,0.00864610,0.28006227,1.07488562,4.21983489,1.01102344,0.00000000,0.40696073,0.95289590
-2.70435218,5.99948898,0.00848535,0.27116126,1.04338099,4.14476678,0.98406196,0.00000000,0.39534108,0.93451521
-2.69834917,5.87546002,0.00832001,0.26196139,1.01140398,4.06562565,0.95645507,0.00000000,0.38343712,0.91602321
-2.69234617,5.74900402,0.00815363,0.25254041,0.97918881,3.98374744,0.92851218,0.00000000,0.37139546,0.89786381
-2.68634317,5.62231186,0.00799022,0.24298764,0.94700660,3.90057346,0.90056093,0.00000000,0.35937073,0.88048571
-2.68034017,5.49764612,0.00783418,0.23340167,0.91516122,3.81761035,0.87294073,0.00000000,0.34752287,0.86433054
-2.67433717,5.37728244,0.00769022,0.22388765,0.88398360,3.73638949,0.84599586,0.00000000,0.33601428,0.84982145
-2.66833417,5.26345212,0.00756326,0.21455433,0.85382472,3.65842714,0.82006843,0.00000000,0.32500671,0.83735228
-2.66233117,5.15828757,0.00745833,0.20551091,0.82504756,3.58518693,0.79549129,0.00000000,0.31465813,0.82727776
-2.65632816,5.06377253,0.00738047,0.19686396,0.79801825,3.51804555,0.77258117,0.00000000,0.30511956,0.81990501
-2.65032516,4.98169808,0.00733460,0.18871437,0.77309682,3.45826283,0.75163213,0.00000000,0.29653205,0.81548652
-2.64432216,4.91362567,0.00732546,0.18115453,0.75062785,3.40695656,0.73290963,0.00000000,0.28902373,0.81421476
-2.63831916,4.86085765,0.00735744,0.17426587,0.73093135,3.36508262,0.71664524,0.00000000,0.28270716,0.81621859
-2.63231616,4.82441566,0.00743455,0.16811669,0.71429433,3.33342034,0.70303222,0.00000000,0.27767701,0.82156135
-2.62631316,4.80502676,0.00756024,0.16276058,0.70096314,3.31256296,0.69222200,0.00000000,0.27400812,0.83024079
-2.62031016,4.80311715,0.00773740,0.15823522,0.69113711,3.30291304,0.68432174,0.00000000,0.27175395,0.84219061
-2.61430715,4.81881292,0.00796821,0.15456182,0.68496350,3.30468202,0.67939289,0.00000000,0.27094560,0.85728351
-2.60830415,4.85194716,0.00825410,0.15174493,0.68253405,3.31789379,0.67745091,0.00000000,0.27159132,0.87533575
-2.60230115,4.90207276,0.00859570,0.14977296,0.68388312,3.34239139,0.67846604,0.00000000,0.27367652,0.89611285
-2.59629815,4.96848027,0.00899279,0.14861899,0.68898756,3.37784642,0.68236515,0.00000000,0.27716441,0.91933634
-2.59029515,5.05021971,0.00944429,0.14824211,0.69776821,3.42377069,0.68903450,0.00000000,0.28199710,0.94469133
-2.58429215,5.14612607,0.00994823,0.14858909,0.71009301,3.47952957,0.69832352,0.00000000,0.28809728,0.97183477
-2.57828914,5.25484741,0.01050179,0.14959634,0.72578144,3.54435679,0.71004920,0.00000000,0.29537030,1.00040404
-2.57228614,5.37487515,0.01110131,0.15119212,0.74461024,3.61737029,0.72400127,0.00000000,0.30370668,1.03002580
-2.56628314,5.50457595,0.01174234,0.15329880,0.76632016,3.69758905,0.73994770,0.00000000,0.31298499,1.06032486
-2.56028014,5.64222443,0.01241972,0.15583525,0.79062332,3.78395051,0.75764065,0.00000000,0.32307486,1.09093282
-2.55427714,5.78603636,0.01312763,0.15871914,0.81721109,3.87532866,0.77682244,0.00000000,0.33384026,1.12149629
-2.54827414,5.93420169,0.01385973,0.16186917,0.84576208,3.97055238,0.79723149,0.00000000,0.34514270,1.15168467
-2.54227114,6.08491680,0.01460919,0.16520709,0.87594994,4.06842413,0.81860804,0.00000000,0.35684439,1.18119699
-2.53626813,6.23641548,0.01536887,0.16865946,0.90745072,4.16773847,0.84069948,0.00000000,0.36881121,1.20976801
-2.53026513,6.38699796,0.01613141,0.17215919,0.93994959,4.26730047,0.86326508,0.00000000,0.38091537,1.23717318
-2.52426213,6.53505759,0.01688933,0.17564668,0.97314655,4.36594348,0.88608017,0.00000000,0.39303770,1.26323246
-2.51825913,6.67910450,0.01763520,0.17907059,1.00676110,4.46254611,0.90893943,0.00000000,0.40506950,1.28781289
-2.51225613,6.81778587,0.01836169,0.18238838,1.04053579,4.55604807,0.93165945,0.00000000,0.41691385,1.31082988
-2.50625313,6.94990242,0.01906173,0.18556633,1.07423840,4.64546457,0.95408038,0.00000000,0.42848642,1.33224712
-2.50025013,7.07442099,0.01972861,0.18857936,1.10766294,4.72989907,0.97606686,0.00000000,0.43971582,1.35207524
-2.49424712,7.19048294,0.02035606,0.19141047,1.14062956,4.80855415,0.99750796,0.00000000,0.45054337,1.37036923
-2.48824412,7.29740849,0.02093835,0.19404999,1.17298332,4.88074033,1.01831658,0.00000000,0.46092250,1.38722463
-2.48224112,7.39469730,0.02147040,0.19649461,1.20459215,4.94588294,1.03842806,0.00000000,0.47081781,1.40277279
-2.47623812,7.48202541,0.02194782,0.19874628,1.23534422,5.00352686,1.05779831,0.00000000,0.48020384,1.41717517
-2.47023512,7.55923908,0.02236698,0.20081104,1.26514483,5.05333940,1.07640151,0.00000000,0.48906376,1.43061701
-2.46423212,7.62634607,0.02272509,0.20269785,1.29391322,5.09511142,1.09422751,0.00000000,0.49738792,1.44330040
-2.45822911,7.68350483,0.02302025,0.20441752,1.32157940,5.12875684,1.11127901,0.00000000,0.50517258,1.45543716
-2.45222611,7.73101235,0.02325146,0.20598167,1.34808142,5.15431079,1.12756873,0.00000000,0.51241872,1.46724155
-2.44622311,7.76929097,0.02341867,0.20740192,1.37336301,5.17192670,1.14311653,0.00000000,0.51913111,1.47892312
-2.44022011,7.79887498,0.02352280,0.20868926,1.39737201,5.18187233,1.15794678,0.00000000,0.52531773,1.49067990
-2.43421711,7.82039715,0.02356573,0.20985360,1.42005953,5.18452503,1.17208585,0.00000000,0.53098943,1.50269216
-2.42821411,7.83457575,0.02355029,0.21090357,1.44137994,5.18036632,1.18555997,0.00000000,0.53615997,1.51511681
-2.42221111,7.84220218,0.02348025,0.21184652,1.46129166,5.16997565,1.19839342,0.00000000,0.54084640,1.52808283
-2.41620810,7.84412936,0.02336023,0.21268877,1.47975876,5.15402357,1.21060710,0.00000000,0.54506965,1.54168758
-2.41020510,7.84126094,0.02319569,0.21343591,1.49675316,5.13326396,1.22221765,0.00000000,0.54885536,1.55599450
-2.40420210,7.83454119,0.02299279,0.21409338,1.51225734,5.10852539,1.23323700,0.00000000,0.55223476,1.57103192
-2.39819910,7.82494549,0.02275834,0.21466703,1.52626735,5.08070132,1.24367238,0.00000000,0.55524564,1.58679324
-2.39219610,7.81347115,0.02249963,0.21516373,1.53879595,5.05073913,1.25352687,0.00000000,0.55793315,1.60323852
-2.38619310,7.80112843,0.02222435,0.21559206,1.54987553,5.01962771,1.26280048,0.00000000,0.56035045,1.62029727
-2.38019010,7.78893125,0.02194042,0.21596280,1.55956078,4.98838368,1.27149150,0.00000000,0.56255907,1.63787248
-2.37418709,7.77788772,0.02165585,0.21628946,1.56793073,4.95803617,1.27959838,0.00000000,0.56462882,1.65584568
-2.36818409,7.76898985,0.02137858,0.21658858,1.57509005,4.92961014,1.28712175,0.00000000,0.56663736,1.67408280
-2.36218109,7.76320257,0.02111638,0.21687990,1.58116945,4.90410864,1.29406667,0.00000000,0.56866920,1.69244065
-2.35617809,7.76145190,0.02087665,0.21718636,1.58632505,4.88249410,1.30044488,0.00000000,0.57081427,1.71077362
-2.35017509,7.76461213,0.02066634,0.21753390,1.59073670,4.86566905,1.30627690,0.00000000,0.57316599,1.72894033
-2.34417209,7.77349226,0.02049186,0.21795109,1.59460520,4.85445690,1.31159397,0.00000000,0.57581891,1.74680993
-2.33816908,7.78882186,0.02035892,0.21846857,1.59814851,4.84958312,1.31643943,0.00000000,0.57886600,1.76426765
-2.33216608,7.81123664,0.02027254,0.21911841,1.60159707,4.85165763,1.32086972,0.00000000,0.58239571,1.78121938
-2.32616308,7.84126414,0.02023697,0.21993328,1.60518832,4.86115889,1.32495463,0.00000000,0.58648892,1.79759499
-2.32016008,7.87931010,0.02025568,0.22094563,1.60916076,4.87842051,1.32877686,0.00000000,0.59121590,1.81335025
-2.31415708,7.92564606,0.02033136,0.22218679,1.61374759,4.90362080,1.33243088,0.00000000,0.59663341,1.82846724
-2.30815408,7.98039876,0.02046590,0.22368612,1.61917046,4.93677601,1.33602093,0.00000000,0.60278220,1.84295320
-2.30215108,8.04354198,0.02066052,0.22547018,1.62563327,4.97773752,1.33965845,0.00000000,0.60968491,1.85683800
-2.29614807,8.11489140,0.02091570,0.22756203,1.63331654,5.02619341,1.34345874,0.00000000,0.61734455,1.87017024
-2.29014507,8.19410291,0.02123135,0.22998062,1.64237242,5.08167450,1.34753724,0.00000000,0.62574371,1.88301236
-2.28414207,8.28067478,0.02160678,0.23274030,1.65292058,5.14356488,1.35200546,0.00000000,0.63484446,1.89543496
-2.27813907,8.37395394,0.02204082,0.23585050,1.66504505,5.21111662,1.35696667,0.00000000,0.64458906,1.90751071
-2.27213607,8.47314638,0.02253186,0.23931556,1.67879225,5.28346842,1.36251170,0.00000000,0.65490139,1.91930820
-2.26613307,8.57733161,0.02307790,0.24313468,1.69416997,5.35966753,1.36871496,0.00000000,0.66568915,1.93088604
-2.26013007,8.68548094,0.02367661,0.24730200,1.71114762,5.43869436,1.37563086,0.00000000,0.67684662,1.94228772
-2.25412706,8.79647900,0.02432537,0.25180677,1.72965729,5.51948887,1.38329084,0.00000000,0.68825798,1.95353724
-2.24812406,8.90914823,0.02502126,0.25663367,1.74959590,5.60097805,1.39170114,0.00000000,0.69980102,1.96463608
-2.24212106,9.02227537,0.02576114,0.26176311,1.77082799,5.68210347,1.40084152,0.00000000,0.71135098,1.97556145
-2.23611806,9.13463944,0.02654160,0.26717168,1.79318922,5.76184814,1.41066489,0.00000000,0.72278456,1.98626600
-2.23011506,9.24504032,0.02735902,0.27283251,1.81649036,5.83926175,1.42109802,0.00000000,0.73398372,1.99667906
-2.22411206,9.35232711,0.02820953,0.27871579,1.84052159,5.91348374,1.43204331,0.00000000,0.74483930,2.00670927
-2.21810905,9.45542564,0.02908902,0.28478922,1.86505711,5.98376334,1.44338154,0.00000000,0.75525416,2.01624855
-2.21210605,9.55336404,0.02999316,0.29101849,1.88985982,6.04947622,1.45497561,0.00000000,0.76514587,2.02517704
-2.20610305,9.64529596,0.03091739,0.29736779,1.91468610,6.11013723,1.46667510,0.00000000,0.77444870,2.03336899
-2.20010005,9.73052040,0.03185690,0.30380031,1.93929046,6.16540901,1.47832143,0.00000000,0.78311500,2.04069900
-2.19409705,9.80849765,0.03280670,0.31027876,1.96343012,6.21510614,1.48975347,0.00000000,0.79111582,2.04704847
-2.18809405,9.87886059,0.03376159,0.31676585,1.98686939,6.25919485,1.50081339,0.00000000,0.79844071,2.05231175
-2.18209105,9.94142086,0.03471620,0.32322475,2.00938361,6.29778828,1.51135233,0.00000000,0.80509693,2.05640175
-2.17608804,9.99616926,0.03566499,0.32961960,2.03076281,6.33113721,1.52123576,0.00000000,0.81110780,2.05925444
-2.17008504,10.04327019,0.03660232,0.33591577,2.05081475,6.35961664,1.53034811,0.00000000,0.81651050,2.06083227
-2.16408204,10.08304970,0.03752244,0.34208025,2.06936730,6.38370827,1.53859659,0.00000000,0.82135327,2.06112589
-2.15807904,10.11597740,0.03841953,0.34808175,2.08627005,6.40397948,1.54591369,0.00000000,0.82569215,2.06015432
-2.15207604,10.14264225,0.03928768,0.35389074,2.10139511,6.42105907,1.55225850,0.00000000,0.82958738,2.05796336
-2.14607304,10.16372289,0.04012098,0.35947936,2.11463684,6.43561057,1.55761651,0.00000000,0.83309963,2.05462221
-2.14007004,10.17995337,0.04091348,0.36482115,2.12591080,6.44830379,1.56199795,0.00000000,0.83628614,2.05021871
-2.13406703,10.19208545,0.04165922,0.36989061,2.13515167,6.45978551,1.56543487,0.00000000,0.83919704,2.04485311
-2.12806403,10.20084891,0.04235227,0.37466274,2.14231044,6.47065033,1.56797682,0.00000000,0.84187198,2.03863104
-2.12206103,10.20691164,0.04298672,0.37911238,2.14735096,6.48141283,1.56968573,0.00000000,0.84433725,2.03165591
-2.11605803,10.21084151,0.04355674,0.38321360,2.15024611,6.49248217,1.57063001,0.00000000,0.84660350,2.02402129
-2.11005503,10.21307185,0.04405663,0.38693917,2.15097387,6.50414026,1.57087846,0.00000000,0.84866439,2.01580382
-2.10405203,10.21387263,0.04448087,0.39026000,2.14951363,6.51652466,1.57049424,0.00000000,0.85049605,2.00705703
-2.09804902,10.21332908,0.04482421,0.39314487,2.14584304,6.52961707,1.56952936,0.00000000,0.85205759,1.99780669
-2.09204602,10.21132924,0.04508177,0.39556036,2.13993566,6.54323834,1.56802005,0.00000000,0.85329260,1.98804789
-2.08604302,10.20756140,0.04524920,0.39747102,2.13175978,6.55705022,1.56598334,0.00000000,0.85413169,1.97774422
-2.08004002,10.20152218,0.04532274,0.39883988,2.12127845,6.57056436,1.56341502,0.00000000,0.85449590,1.96682917
-2.07403702,10.19253494,0.04529947,0.39962928,2.10845090,6.58315800,1.56028915,0.00000000,0.85430078,1.95520965
-2.06803402,10.17977802,0.04517737,0.39980192,2.09323526,6.59409624,1.55655915,0.00000000,0.85346113,1.94277166
-2.06203102,10.16232157,0.04495555,0.39932226,2.07559251,6.60255960,1.55216034,0.00000000,0.85189590,1.92938754
-2.05602801,10.13917103,0.04463434,0.39815800,2.05549140,6.60767607,1.54701381,0.00000000,0.84953313,1.91492466
-2.05002501,10.10931530,0.04421545,0.39628177,2.03291399,6.60855591,1.54103121,0.00000000,0.84631459,1.89925480
-2.04402201,10.07177691,0.04370202,0.39367266,2.00786146,6.60432792,1.53412034,0.00000000,0.84219982,1.88226384
-2.03801901,10.02566171,0.04309868,0.39031781,1.98035981,6.59417523,1.52619090,0.00000000,0.83716931,1.86386101
-2.03201601,9.97020551,0.04241158,0.38621373,1.95046494,6.57736933,1.51716025,0.00000000,0.83122665,1.84398724
-2.02601301,9.90481532,0.04164828,0.38136727,1.91826682,6.55330046,1.50695873,0.00000000,0.82439944,1.82262209
-2.02001001,9.82910322,0.04081772,0.37579635,1.88389244,6.52150346,1.49553421,0.00000000,0.81673894,1.79978878
-2.01400700,9.74291141,0.03993003,0.36953018,1.84750723,6.48167778,1.48285573,0.00000000,0.80831850,1.77555722
-2.00800400,9.64632748,0.03899635,0.36260913,1.80931495,6.43370112,1.46891601,0.00000000,0.79923079,1.75004462
-2.00200100,9.53968959,0.03802858,0.35508416,1.76955595,6.37763639,1.45373289,0.00000000,0.78958407,1.72341405
-1.99599800,9.42358188,0.03703916,0.34701582,1.72850395,6.31373189,1.43734956,0.00000000,0.77949774,1.69587074
-1.98999500,9.29882084,0.03604076,0.33847300,1.68646155,6.24241531,1.41983395,0.00000000,0.76909741,1.66765676
-1.98399200,9.16643406,0.03504604,0.32953138,1.64375475,6.16428200,1.40127725,0.00000000,0.75850994,1.63904412
-1.97798899,9.02763282,0.03406741,0.32027176,1.60072671,6.08007849,1.38179188,0.00000000,0.74785855,1.61032707
-1.97198599,8.88378045,0.03311673,0.31077826,1.55773132,5.99068239,1.36150915,0.00000000,0.73725853,1.58181387
-1.96598299,8.73635826,0.03220522,0.30113663,1.51512662,5.89707960,1.34057681,0.00000000,0.72681367,1.55381854
-1.95997999,8.58693078,0.03134320,0.29143258,1.47326861,5.80034015,1.31915665,0.00000000,0.71661362,1.52665319
-1.95397699,8.43711201,0.03054011,0.28175031,1.43250560,5.70159360,1.29742239,0.00000000,0.70673238,1.50062105
-1.94797399,8.28853378,0.02980438,0.27217125,1.39317321,5.60200496,1.27555775,0.00000000,0.69722781,1.47601065
-1.94197099,8.14281715,0.02914346,0.26277298,1.35559022,5.50275184,1.25375490,0.00000000,0.68814228,1.45309121
-1.93596798,8.00154737,0.02856390,0.25362850,1.32005510,5.40500337,1.23221306,0.00000000,0.67950420,1.43210930
-1.92996498,7.86625232,0.02807140,0.24480552,1.28684328,5.30990121,1.21113715,0.00000000,0.67133034,1.41328658
-1.92396198,7.73838424,0.02767091,0.23636613,1.25620497,5.21854263,1.19073641,0.00000000,0.66362864,1.39681859
-1.91795898,7.61930407,0.02736679,0.22836646,1.22836329,5.13196578,1.17122262,0.00000000,0.65640119,1.38287409
-1.91195598,7.51026760,0.02716286,0.22085647,1.20351262,5.05113660,1.15280792,0.00000000,0.64964727,1.37159486
-1.90595298,7.41241248,0.02706255,0.21387977,1.18181679,4.97693724,1.13570184,0.00000000,0.64336602,1.36309540
-1.89994997,7.32674526,0.02706890,0.20747343,1.16340722,4.91015555,1.12010755,0.00000000,0.63755852,1.35746236
-1.89394697,7.25412762,0.02718461,0.20166769,1.14838061,4.85147505,1.10621732,0.00000000,0.63222924,1.35475338
-1.88794397,7.19526138,0.02741199,0.19648564,1.13679638,4.80146537,1.09420702,0.00000000,0.62738655,1.35499517
-1.88194097,7.15067195,0.02775284,0.19194286,1.12867371,4.76057271,1.08422998,0.00000000,0.62304240,1.35818080
-1.87593797,7.12069052,0.02820835,0.18804690,1.12398845,4.72911032,1.07641027,0.00000000,0.61921116,1.36426621
-1.86993497,7.10543551,0.02877887,0.18479681,1.12266996,4.70724920,1.07083584,0.00000000,0.61590758,1.37316618
-1.86393197,7.10479426,0.02946371,0.18218270,1.12459829,4.69500939,1.06755171,0.00000000,0.61314433,1.38475008
-1.85792896,7.11840629,0.03026083,0.18018527,1.12960185,4.69225222,1.06655387,0.00000000,0.61092905,1.39883777
-1.85192596,7.14564965,0.03116666,0.17877562,1.13745608,4.69867432,1.06778403,0.00000000,0.60926132,1.41519617
-1.84592296,7.18563223,0.03217577,0.17791517,1.14788324,4.71380430,1.07112599,0.00000000,0.60812975,1.43353698
-1.83991996,7.23718959,0.03328075,0.17755584,1.16055394,4.73700268,1.07640379,0.00000000,0.60750952,1.45351618
-1.83391696,7.29889121,0.03447199,0.17764064,1.17509034,4.76746628,1.08338211,0.00000000,0.60736056,1.47473559
-1.82791396,7.36905620,0.03573764,0.17810448,1.19107147,4.80423751,1.09176910,0.00000000,0.60762654,1.49674703
-1.82191096,7.44577981,0.03706364,0.17887542,1.20804062,4.84621940,1.10122183,0.00000000,0.60823493,1.51905924
-1.81590795,7.52697079,0.03843382,0.17987633,1.22551478,4.89219646,1.11135432,0.00000000,0.60909810,1.54114757
-1.80990495,7.61039967,0.03983019,0.18102674,1.24299607,4.94086166,1.12174800,0.00000000,0.61011554,1.56246648
-1.80390195,7.69375690,0.04123323,0.18224515,1.25998476,4.99084886,1.13196429,0.00000000,0.61117710,1.58246443
-1.79789895,7.77471929,0.04262240,0.18345140,1.27599357,5.04077018,1.14155897,0.00000000,0.61216709,1.60060068
-1.79189595,7.85102253,0.04397666,0.18456927,1.29056271,5.08925708,1.15009762,0.00000000,0.61296921,1.61636336
-1.78589295,7.92053683,0.04527510,0.18552905,1.30327510,5.13500359,1.15717170,0.00000000,0.61347177,1.62928811
-1.77988994,7.98134260,0.04649764,0.18627003,1.31377114,5.17681010,1.16241441,0.00000000,0.61357321,1.63897616
-1.77388694,8.03180234,0.04762564,0.18674282,1.32176225,5.21362543,1.16551568,0.00000000,0.61318745,1.64511124
-1.76788394,8.07062544,0.04864263,0.18691129,1.32704275,5.24458539,1.16623556,0.00000000,0.61224880,1.64747419
-1.76188094,8.09692209,0.04953489,0.18675417,1.32949921,5.26904563,1.16441544,0.00000000,0.61071615,1.64595449
-1.75587794,8.11024354,0.05029193,0.18626610,1.32911702,5.28660687,1.15998643,0.00000000,0.60857622,1.64055803
-1.74987494,8.11060586,0.05090699,0.18545821,1.32598354,5.29713113,1.15297444,0.00000000,0.60584565,1.63141057
-1.74387194,8.09849577,0.05137718,0.18435798,1.32028773,5.30074761,1.14350186,0.00000000,0.60257165,1.61875656
-1.73786893,8.07485737,0.05170368,0.18300863,1.31231600,5.29784767,1.13178546,0.00000000,0.59883145,1.60295318
-1.73186593,8.04106010,0.05189158,0.18146784,1.30244459,5.28906887,1.11813068,0.00000000,0.59473018,1.58445980
-1.72586293,7.99884884,0.05194968,0.17980597,1.29112835,5.27526849,1.10292253,0.00000000,0.59039755,1.56382322
-1.71985993,7.95027827,0.05189007,0.17810379,1.27888665,5.25748777,1.08661328,0.00000000,0.58598321,1.54165930
-1.71385693,7.89763436,0.05172755,0.17644983,1.26628677,5.23690842,1.06970766,0.00000000,0.58165126,1.51863170
-1.70785393,7.84334646,0.05147898,0.17493746,1.25392537,5.21480343,1.05274600,0.00000000,0.57757384,1.49542873
-1.70185093,7.78989405,0.05116248,0.17366174,1.24240890,5.19248465,1.03628600,0.00000000,0.57392439,1.47273926
-1.69584792,7.73971236,0.05079663,0.17271635,1.23233362,5.17124966,1.02088387,0.00000000,0.57087057,1.45122879
-1.68984492,7.69510121,0.05039964,0.17219042,1.22426602,5.15233033,1.00707557,0.00000000,0.56856745,1.43151660
-1.68384192,7.65814082,0.04998856,0.17216566,1.21872435,5.13684564,0.99535881,0.00000000,0.56715093,1.41415498
-1.67783892,7.63061840,0.04957857,0.17271365,1.21616194,5.12576072,0.98617644,0.00000000,0.56673197,1.39961135
-1.67183592,7.61396801,0.04918233,0.17389361,1.21695294,5.11985383,0.97990181,0.00000000,0.56739162,1.38825394
-1.66583292,7.60922606,0.04880954,0.17575040,1.22138078,5.11969240,0.97682656,0.00000000,0.56917712,1.38034139
-1.65982991,7.61700331,0.04846661,0.17831311,1.22962979,5.12561869,0.97715119,0.00000000,0.57209927,1.37601662
-1.65382691,7.63747375,0.04815647,0.18159405,1.24177999,5.13774509,0.98097853,0.00000000,0.57613101,1.37530503
-1.64782391,7.67037965,0.04787864,0.18558822,1.25780525,5.15595855,0.98831041,0.00000000,0.58120734,1.37811678
-1.64182091,7.71505145,0.04762939,0.19027326,1.27757451,5.17993299,0.99904735,0.00000000,0.58722651,1.38425295
-1.63581791,7.77044030,0.04740205,0.19560979,1.30085593,5.20914841,1.01299125,0.00000000,0.59405240,1.39341500
-1.62981491,7.83516096,0.04718748,0.20154218,1.32732359,5.24291497,1.02985088,0.00000000,0.60151800,1.40521705
