energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
0.16508254,1.25333257,0.00045130,0.07881259,0.06715336,0.58059732,0.00000000,0.33201587,0.52721851
0.17108554,1.26409629,0.00046254,0.07986447,0.06165211,0.60152038,0.00000000,0.34037695,0.53313842
0.17708854,1.27705845,0.00047797,0.08102992,0.05676590,0.62323440,0.00000000,0.34869446,0.53964019
0.18309155,1.29183510,0.00049715,0.08229981,0.05248763,0.64552323,0.00000000,0.35684267,0.54656305
0.18909455,1.30801077,0.00051953,0.08366466,0.04879829,0.66815008,0.00000000,0.36470172,0.55374495
0.19509755,1.32514112,0.00054448,0.08511439,0.04566818,0.69085769,0.00000000,0.37215727,0.56102210
0.20110055,1.34275567,0.00057133,0.08663796,0.04305848,0.71336879,0.00000000,0.37909991,0.56822839
0.20710355,1.36036087,0.00059933,0.08822289,0.04092288,0.73538715,0.00000000,0.38542445,0.57519477
0.21310655,1.37744395,0.00062771,0.08985478,0.03920941,0.75659936,0.00000000,0.39102921,0.58174892
0.21910955,1.39347773,0.00065569,0.09151678,0.03786223,0.77667765,0.00000000,0.39581558,0.58771531
0.22511256,1.40792695,0.00068248,0.09318922,0.03682346,0.79528393,0.00000000,0.39968800,0.59291588
0.23111556,1.42025590,0.00070731,0.09484933,0.03603493,0.81207497,0.00000000,0.40255437,0.59717142
0.23711856,1.42993779,0.00072946,0.09647106,0.03543974,0.82670889,0.00000000,0.40432700,0.60030376
0.24312156,1.43646549,0.00074828,0.09802526,0.03498384,0.83885280,0.00000000,0.40492418,0.60213879
0.24912456,1.43936362,0.00076322,0.09947999,0.03461724,0.84819119,0.00000000,0.40427218,0.60251020
0.25512756,1.43820137,0.00077380,0.10080110,0.03429519,0.85443508,0.00000000,0.40230772,0.60126391
0.26113057,1.43260583,0.00077969,0.10195308,0.03397902,0.85733125,0.00000000,0.39898076,0.59826284
0.26713357,1.42227503,0.00078067,0.10290009,0.03363689,0.85667131,0.00000000,0.39425728,0.59339199
0.27313657,1.40699008,0.00077668,0.10360721,0.03324422,0.85230003,0.00000000,0.38812208,0.58656341
0.27913957,1.38662589,0.00076780,0.10404171,0.03278403,0.84412260,0.00000000,0.38058130,0.57772077
0.28514257,1.36115969,0.00075422,0.10417451,0.03224697,0.83211024,0.00000000,0.37166444,0.56684340
0.29114557,1.33067688,0.00073633,0.10398150,0.03163131,0.81630399,0.00000000,0.36142575,0.55394925
0.29714857,1.29537379,0.00071459,0.10344487,0.03094264,0.79681630,0.00000000,0.34994489,0.53909695
0.30315158,1.25555714,0.00068965,0.10255415,0.03019359,0.77383026,0.00000000,0.33732673,0.52238633
0.30915458,1.21163986,0.00066221,0.10130718,0.02940325,0.74759655,0.00000000,0.32370029,0.50395778
0.31515758,1.16413361,0.00063312,0.09971062,0.02859672,0.71842804,0.00000000,0.30921674,0.48398998
0.32116058,1.11363799,0.00060329,0.09778025,0.02780437,0.68669232,0.00000000,0.29404665,0.46269648
0.32716358,1.06082688,0.00057371,0.09554086,0.02706118,0.65280248,0.00000000,0.27837645,0.44032081
0.33316658,1.00643243,0.00054545,0.09302579,0.02640598,0.61720639,0.00000000,0.26240442,0.41713070
0.33916958,0.95122713,0.00051961,0.09027606,0.02588067,0.58037511,0.00000000,0.24633607,0.39341134
0.34517259,0.89600480,0.00049734,0.08733923,0.02552932,0.54279072,0.00000000,0.23037945,0.36945812
0.35117559,0.84156093,0.00047982,0.08426790,0.02539735,0.50493414,0.00000000,0.21474023,0.34556908
0.35717859,0.78867316,0.00046826,0.08111806,0.02553056,0.46727338,0.00000000,0.19961698,0.32203731
0.36318159,0.73808243,0.00046387,0.07794719,0.02597416,0.43025265,0.00000000,0.18519655,0.29914364
0.36918459,0.69047540,0.00046790,0.07481231,0.02677170,0.39428262,0.00000000,0.17165000,0.27714990
0.37518759,0.64646852,0.00048157,0.07176802,0.02796403,0.35973225,0.00000000,0.15912882,0.25629283
0.38119060,0.60659417,0.00050611,0.06886467,0.02958804,0.32692218,0.00000000,0.14776187,0.23677893
0.38719360,0.57128919,0.00054273,0.06614656,0.03167557,0.29611999,0.00000000,0.13765285,0.21878039
0.39319660,0.54088597,0.00059259,0.06365053,0.03425207,0.26753726,0.00000000,0.12887842,0.20243206
0.39919960,0.51560613,0.00065678,0.06140473,0.03733544,0.24132836,0.00000000,0.12148702,0.18782959
0.40520260,0.49555701,0.00073631,0.05942775,0.04093476,0.21759092,0.00000000,0.11549831,0.17502873
0.41120560,0.48073087,0.00083209,0.05772818,0.04504917,0.19636782,0.00000000,0.11090327,0.16404568
0.41720860,0.47100667,0.00094484,0.05630452,0.04966688,0.17765043,0.00000000,0.10766488,0.15485841
0.42321161,0.46615451,0.00107509,0.05514544,0.05476433,0.16138292,0.00000000,0.10571942,0.14740902
0.42921461,0.46584244,0.00122314,0.05423051,0.06030557,0.14746744,0.00000000,0.10497828,0.14160669
0.43521761,0.46964551,0.00138900,0.05353116,0.06624203,0.13576987,0.00000000,0.10533031,0.13733148
0.44122061,0.47705697,0.00157233,0.05301203,0.07251254,0.12612596,0.00000000,0.10664456,0.13443856
0.44722361,0.48750122,0.00177242,0.05263244,0.07904382,0.11834765,0.00000000,0.10877354,0.13276282
0.45322661,0.50034835,0.00198818,0.05234814,0.08575136,0.11222944,0.00000000,0.11155676,0.13212381
0.45922961,0.51492996,0.00221805,0.05211304,0.09254075,0.10755454,0.00000000,0.11482456,0.13233076
0.46523262,0.53055583,0.00246004,0.05188102,0.09930944,0.10410078,0.00000000,0.11840225,0.13318764
0.47123562,0.54653112,0.00271170,0.05160764,0.10594892,0.10164615,0.00000000,0.12211424,0.13449810
0.47723862,0.56217363,0.00297015,0.05125174,0.11234722,0.09997383,0.00000000,0.12578833,0.13607020
0.48324162,0.57683066,0.00323209,0.05077684,0.11839172,0.09887673,0.00000000,0.12925986,0.13772087
0.48924462,0.58989504,0.00349390,0.05015228,0.12397213,0.09816136,0.00000000,0.13237563,0.13927985
0.49524762,0.60081976,0.00375166,0.04935411,0.12898360,0.09765121,0.00000000,0.13499759,0.14059327
0.50125063,0.60913087,0.00400125,0.04836566,0.13332971,0.09718932,0.00000000,0.13700599,0.14152663
0.50725363,0.61443820,0.00423847,0.04717780,0.13692543,0.09664030,0.00000000,0.13830210,0.14196708
0.51325663,0.61644345,0.00445914,0.04578892,0.13969971,0.09589163,0.00000000,0.13881014,0.14182523
0.51925963,0.61494568,0.00465921,0.04420457,0.14159775,0.09485430,0.00000000,0.13847869,0.14103612
0.52526263,0.60984376,0.00483490,0.04243691,0.14258283,0.09346289,0.00000000,0.13728114,0.13955964
0.53126563,0.60113590,0.00498284,0.04050392,0.14263753,0.09167490,0.00000000,0.13521555,0.13738027
0.53726863,0.58891639,0.00510016,0.03842842,0.14176446,0.08946976,0.00000000,0.13230362,0.13450621
0.54327164,0.57336960,0.00518460,0.03623707,0.13998629,0.08684714,0.00000000,0.12858903,0.13096800
0.54927464,0.55476176,0.00523460,0.03395915,0.13734531,0.08382503,0.00000000,0.12413513,0.12681669
0.55527764,0.53343073,0.00524941,0.03162555,0.13390231,0.08043745,0.00000000,0.11902214,0.12212161
0.56128064,0.50977440,0.00522908,0.02926760,0.12973508,0.07673191,0.00000000,0.11334396,0.11696795
0.56728364,0.48423813,0.00517452,0.02691612,0.12493639,0.07276683,0.00000000,0.10720467,0.11145412
0.57328664,0.45730183,0.00508749,0.02460055,0.11961174,0.06860887,0.00000000,0.10071506,0.10568913
0.57928964,0.42946715,0.00497058,0.02234817,0.11387690,0.06433042,0.00000000,0.09398909,0.09978994
0.58529265,0.40124534,0.00482715,0.02018359,0.10785526,0.06000712,0.00000000,0.08714063,0.09387905
0.59129565,0.37314608,0.00466127,0.01812831,0.10167530,0.05571575,0.00000000,0.08028042,0.08808223
0.59729865,0.34566764,0.00447767,0.01620050,0.09546810,0.05153227,0.00000000,0.07351349,0.08252652
0.60330165,0.31928870,0.00428157,0.01441489,0.08936501,0.04753026,0.00000000,0.06693700,0.07733850
0.60930465,0.29446172,0.00407865,0.01278285,0.08349562,0.04377962,0.00000000,0.06063864,0.07264293
0.61530765,0.27160807,0.00387491,0.01131254,0.07798592,0.04034565,0.00000000,0.05469553,0.06856152
0.62131066,0.25111470,0.00367657,0.01000919,0.07295683,0.03728838,0.00000000,0.04917358,0.06521209
0.62731366,0.23333221,0.00348995,0.00887538,0.06852291,0.03466219,0.00000000,0.04412735,0.06270778
0.63331666,0.21857407,0.00332141,0.00791147,0.06479141,0.03251562,0.00000000,0.03960035,0.06115641
0.63931966,0.20711667,0.00317723,0.00711595,0.06186146,0.03089140,0.00000000,0.03562561,0.06065998
0.64532266,0.19919986,0.00306351,0.00648581,0.05982341,0.02982646,0.00000000,0.03222653,0.06131399
0.65132566,0.19502781,0.00298613,0.00601692,0.05875824,0.02935213,0.00000000,0.02941786,0.06320681
0.65732866,0.19476964,0.00295068,0.00570436,0.05873699,0.02949421,0.00000000,0.02720684,0.06641885
0.66333167,0.19855986,0.00296231,0.00554269,0.05982016,0.03027301,0.00000000,0.02559426,0.07102163
0.66933467,0.20649830,0.00302576,0.00552620,0.06205700,0.03170339,0.00000000,0.02457550,0.07707664
0.67533767,0.21864946,0.00314521,0.00564913,0.06548466,0.03379454,0.00000000,0.02414147,0.08463415
0.68134067,0.23504136,0.00332422,0.00590580,0.07012727,0.03654982,0.00000000,0.02427938,0.09373186
0.68734367,0.25566386,0.00356568,0.00629078,0.07599483,0.03996639,0.00000000,0.02497334,0.10439358
0.69334667,0.28046676,0.00387163,0.00679898,0.08308215,0.04403483,0.00000000,0.02620483,0.11662804
0.69934967,0.30935777,0.00424327,0.00742576,0.09136760,0.04873877,0.00000000,0.02795299,0.13042780
0.70535268,0.34220075,0.00468075,0.00816701,0.10081212,0.05405445,0.00000000,0.03019475,0.14576854
0.71135568,0.37881448,0.00518315,0.00901932,0.11135826,0.05995049,0.00000000,0.03290487,0.16260876
0.71735868,0.41897226,0.00574835,0.00998002,0.12292956,0.06638771,0.00000000,0.03605597,0.18088993
0.72336168,0.46240265,0.00637294,0.01104741,0.13543027,0.07331922,0.00000000,0.03961841,0.20053728
0.72936468,0.50879159,0.00705218,0.01222084,0.14874554,0.08069068,0.00000000,0.04356031,0.22146113
0.73536768,0.55778594,0.00777993,0.01350092,0.16274222,0.08844094,0.00000000,0.04784751,0.24355894
0.74137069,0.60899873,0.00854868,0.01488970,0.17727021,0.09650285,0.00000000,0.05244369,0.26671776
0.74737369,0.66201576,0.00934958,0.01639081,0.19216453,0.10480454,0.00000000,0.05731051,0.29081730
0.75337669,0.71640368,0.01017249,0.01800959,0.20724797,0.11327081,0.00000000,0.06240794,0.31573324
0.75937969,0.77171908,0.01100614,0.01975322,0.22233443,0.12182491,0.00000000,0.06769463,0.34134070
0.76538269,0.82751836,0.01183834,0.02163074,0.23723274,0.13039044,0.00000000,0.07312840,0.36751772
0.77138569,0.88336783,0.01265615,0.02365296,0.25175096,0.13889338,0.00000000,0.07866686,0.39414845
0.77738869,0.93885360,0.01344618,0.02583241,0.26570090,0.14726420,0.00000000,0.08426802,0.42112591
0.78339170,0.99359083,0.01419494,0.02818300,0.27890284,0.15543989,0.00000000,0.08989094,0.44835409
0.78939470,1.04723175,0.01488913,0.03071971,0.29119005,0.16336585,0.00000000,0.09549647,0.47574932
0.79539770,1.09947212,0.01551601,0.03345811,0.30241317,0.17099759,0.00000000,0.10104786,0.50324071
0.80140070,1.15005572,0.01606380,0.03641374,0.31244403,0.17830207,0.00000000,0.10651136,0.53076974
0.80740370,1.19877681,0.01652196,0.03960145,0.32117888,0.18525872,0.00000000,0.11185673,0.55828900
0.81340670,1.24548025,0.01688156,0.04303462,0.32854080,0.19186005,0.00000000,0.11705770,0.58576012
0.81940970,1.29005963,0.01713554,0.04672434,0.33448124,0.19811174,0.00000000,0.12209231,0.61315123
0.82541271,1.33245332,0.01727894,0.05067858,0.33898050,0.20403237,0.00000000,0.12694314,0.64043411
0.83141571,1.37263904,0.01730904,0.05490130,0.34204729,0.20965266,0.00000000,0.13159753,0.66758115
0.83741871,1.41062715,0.01722545,0.05939173,0.34371725,0.21501433,0.00000000,0.13604765,0.69456275
0.84342171,1.44645331,0.01703010,0.06414362,0.34405054,0.22016862,0.00000000,0.14029057,0.72134507
0.84942471,1.48017092,0.01672722,0.06914463,0.34312869,0.22517448,0.00000000,0.14432830,0.74788859
0.85542771,1.51184389,0.01632311,0.07437593,0.34105070,0.23009657,0.00000000,0.14816776,0.77414759
0.86143072,1.54154009,0.01582599,0.07981188,0.33792877,0.23500310,0.00000000,0.15182077,0.80007056
0.86743372,1.56932596,0.01524568,0.08541995,0.33388372,0.23996358,0.00000000,0.15530399,0.82560169
0.87343672,1.59526235,0.01459328,0.09116083,0.32904032,0.24504654,0.00000000,0.15863881,0.85068313
0.87943972,1.61940168,0.01388086,0.09698872,0.32352278,0.25031731,0.00000000,0.16185114,0.87525795
0.88544272,1.64178652,0.01312103,0.10285183,0.31745065,0.25583580,0.00000000,0.16497116,0.89927339
0.89144572,1.66244921,0.01232661,0.10869310,0.31093507,0.26165444,0.00000000,0.16803283,0.92268413
0.89744872,1.68141230,0.01151026,0.11445105,0.30407581,0.26781626,0.00000000,0.17107325,0.94545504
0.90345173,1.69868953,0.01068413,0.12006076,0.29695893,0.27435305,0.00000000,0.17413177,0.96756319
0.90945473,1.71428683,0.00985964,0.12545507,0.28965530,0.28128373,0.00000000,0.17724886,0.98899851
0.91545773,1.72820308,0.00904716,0.13056579,0.28221991,0.28861288,0.00000000,0.18046462,1.00976309
0.92146073,1.74043026,0.00825588,0.13532504,0.27469196,0.29632949,0.00000000,0.18381710,1.02986873
0.92746373,1.75095279,0.00749364,0.13966660,0.26709565,0.30440591,0.00000000,0.18734036,1.04933280
0.93346673,1.75974596,0.00676690,0.14352729,0.25944175,0.31279713,0.00000000,0.19106231,1.06817253
0.93946973,1.76677349,0.00608069,0.14684834,0.25172948,0.32144028,0.00000000,0.19500246,1.08639797
0.94547274,1.77198440,0.00543866,0.14957669,0.24394902,0.33025461,0.00000000,0.19916972,1.10400410
0.95147574,1.77530957,0.00484315,0.15166626,0.23608408,0.33914183,0.00000000,0.20356031,1.12096251
0.95747874,1.77665824,0.00429527,0.15307904,0.22811476,0.34798696,0.00000000,0.20815592,1.13721348
0.96348174,1.77591513,0.00379507,0.15378605,0.22002020,0.35665974,0.00000000,0.21292235,1.15265885
0.96948474,1.77293846,0.00334170,0.15376822,0.21178129,0.36501656,0.00000000,0.21780865,1.16715667
0.97548774,1.76755957,0.00293351,0.15301690,0.20338286,0.37290300,0.00000000,0.22274699,1.18051795
0.98149075,1.75958428,0.00256829,0.15153430,0.19481577,0.38015700,0.00000000,0.22765318,1.19250613
0.98749375,1.74879648,0.00224334,0.14933358,0.18607831,0.38661247,0.00000000,0.23242818,1.20283964
0.99349675,1.73496396,0.00195571,0.14643875,0.17717730,0.39210345,0.00000000,0.23696022,1.21119754
0.99949975,1.71784635,0.00170224,0.14288419,0.16812860,0.39646855,0.00000000,0.24112784,1.21722837
1.00550275,1.69720519,0.00147974,0.13871407,0.15895711,0.39955568,0.00000000,0.24480356,1.22056179
1.01150575,1.67281544,0.00128505,0.13398136,0.14969632,0.40122676,0.00000000,0.24785808,1.22082257
1.01750875,1.64447807,0.00111513,0.12874671,0.14038743,0.40136231,0.00000000,0.25016487,1.21764626
1.02351176,1.61203298,0.00096711,0.12307707,0.13107809,0.39986580,0.00000000,0.25160492,1.21069582
1.02951476,1.57537157,0.00083833,0.11704423,0.12182085,0.39666733,0.00000000,0.25207142,1.19967817
1.03551776,1.53444815,0.00072637,0.11072317,0.11267145,0.39172676,0.00000000,0.25147412,1.18435999
1.04152076,1.48928958,0.00062904,0.10419042,0.10368700,0.38503587,0.00000000,0.24974325,1.16458154
1.04752376,1.44000237,0.00054441,0.09752242,0.09492408,0.37661958,0.00000000,0.24683262,1.14026813
1.05352676,1.38677682,0.00047079,0.09079385,0.08643704,0.36653618,0.00000000,0.24272197,1.11143821
1.05952976,1.32988796,0.00040669,0.08407623,0.07827632,0.35487635,0.00000000,0.23741820,1.07820783
1.06553277,1.26969291,0.00035084,0.07743654,0.07048714,0.34176114,0.00000000,0.23095568,1.04079112
1.07153577,1.20662493,0.00030215,0.07093608,0.06310827,0.32733903,0.00000000,0.22339536,0.99949678
1.07753877,1.14118429,0.00025969,0.06462958,0.05617132,0.31178196,0.00000000,0.21482299,0.95472074
1.08354177,1.07392640,0.00022266,0.05856454,0.04970014,0.29528076,0.00000000,0.20534634,0.90693536
1.08954477,1.00544778,0.00019037,0.05278077,0.04371070,0.27803993,0.00000000,0.19509168,0.85667583
1.09554777,0.93637052,0.00016226,0.04731027,0.03821120,0.26027217,0.00000000,0.18419964,0.80452431
1.10155078,0.86732594,0.00013782,0.04217724,0.03320246,0.24219280,0.00000000,0.17282078,0.75109276
1.10755378,0.79893835,0.00011661,0.03739839,0.02867858,0.22401423,0.00000000,0.16111079,0.69700522
1.11355678,0.73180940,0.00009827,0.03298340,0.02462776,0.20594091,0.00000000,0.14922594,0.64288034
1.11955978,0.66650394,0.00008245,0.02893549,0.02103332,0.18816460,0.00000000,0.13731863,0.58931501
1.12556278,0.60353777,0.00006888,0.02525218,0.01787476,0.17086050,0.00000000,0.12553337,0.53686967
1.13156578,0.54336788,0.00005727,0.02192607,0.01512895,0.15418407,0.00000000,0.11400335,0.48605587
1.13756878,0.48638522,0.00004741,0.01894573,0.01277123,0.13826867,0.00000000,0.10284763,0.43732659
1.14357179,0.43291051,0.00003908,0.01629652,0.01077656,0.12322423,0.00000000,0.09216907,0.39106928
1.14957479,0.38319268,0.00003210,0.01396146,0.00912057,0.10913660,0.00000000,0.08205301,0.34760195
1.15557779,0.33741016,0.00002630,0.01192203,0.00778052,0.09606791,0.00000000,0.07256663,0.30717211
1.16158079,0.29567437,0.00002153,0.01015896,0.00673615,0.08405754,0.00000000,0.06375909,0.26995833
1.16758379,0.25803546,0.00001766,0.00865283,0.00597038,0.07312371,0.00000000,0.05566220,0.23607409
1.17358679,0.22448945,0.00001457,0.00738473,0.00546990,0.06326569,0.00000000,0.04829162,0.20557357
1.17958979,0.19498660,0.00001217,0.00633668,0.00522555,0.05446622,0.00000000,0.04164847,0.17845876
1.18559280,0.16944030,0.00001037,0.00549209,0.00523261,0.04669423,0.00000000,0.03572124,0.15468763
1.19159580,0.14773611,0.00000910,0.00483599,0.00549085,0.03990762,0.00000000,0.03048783,0.13418260
1.19759880,0.12974038,0.00000831,0.00435525,0.00600449,0.03405601,0.00000000,0.02591770,0.11683902
1.20360180,0.11530822,0.00000794,0.00403866,0.00678186,0.02908333,0.00000000,0.02197391,0.10253322
1.20960480,0.10429017,0.00000796,0.00387695,0.00783504,0.02493016,0.00000000,0.01861517,0.09112974
1.21560780,0.09653766,0.00000834,0.00386264,0.00917919,0.02153578,0.00000000,0.01579754,0.08248741
1.22161081,0.09190681,0.00000908,0.00398994,0.01083177,0.01883990,0.00000000,0.01347602,0.07646421
1.22761381,0.09026056,0.00001014,0.00425444,0.01281157,0.01678390,0.00000000,0.01160585,0.07292072
1.23361681,0.09146917,0.00001153,0.00465282,0.01513757,0.01531185,0.00000000,0.01014349,0.07172206
1.23961981,0.09540910,0.00001325,0.00518248,0.01782770,0.01437101,0.00000000,0.00904739,0.07273847
1.24562281,0.10196043,0.00001528,0.00584112,0.02089745,0.01391212,0.00000000,0.00827848,0.07584467
1.25162581,0.11100311,0.00001764,0.00662632,0.02435839,0.01388928,0.00000000,0.00780036,0.08091793
1.25762881,0.12241224,0.00002030,0.00753504,0.02821674,0.01425968,0.00000000,0.00757942,0.08783546
1.26363182,0.13605279,0.00002328,0.00856320,0.03247186,0.01498308,0.00000000,0.00758471,0.09647099
1.26963482,0.15177417,0.00002655,0.00970527,0.03711493,0.01602120,0.00000000,0.00778768,0.10669119
1.27563782,0.16940485,0.00003010,0.01095385,0.04212770,0.01733707,0.00000000,0.00816191,0.11835194
1.28164082,0.18874775,0.00003391,0.01229937,0.04748155,0.01889430,0.00000000,0.00868274,0.13129499
1.28764382,0.20957650,0.00003796,0.01372986,0.05313681,0.02065654,0.00000000,0.00932694,0.14534519
1.29364682,0.23163302,0.00004221,0.01523084,0.05904242,0.02258690,0.00000000,0.01007239,0.16030852
1.29964982,0.25462684,0.00004663,0.01678528,0.06513612,0.02464770,0.00000000,0.01089787,0.17597136
1.30565283,0.27823618,0.00005117,0.01837371,0.07134493,0.02680025,0.00000000,0.01178287,0.19210087
1.31165583,0.30211106,0.00005579,0.01997451,0.07758632,0.02900491,0.00000000,0.01270760,0.20844685
1.31765883,0.32587844,0.00006044,0.02156430,0.08376968,0.03122145,0.00000000,0.01365302,0.22474500
1.32366183,0.34914940,0.00006508,0.02311843,0.08979836,0.03340947,0.00000000,0.01460105,0.24072159
1.32966483,0.37152800,0.00006967,0.02461165,0.09557211,0.03552917,0.00000000,0.01553494,0.25609930
1.33566783,0.39262181,0.00007419,0.02601883,0.10098980,0.03754226,0.00000000,0.01643965,0.27060431
1.34167084,0.41205353,0.00007861,0.02731582,0.10595243,0.03941297,0.00000000,0.01730243,0.28397405
1.34767384,0.42947329,0.00008296,0.02848028,0.11036625,0.04110927,0.00000000,0.01811344,0.29596562
1.35367684,0.44457126,0.00008725,0.02949256,0.11414582,0.04260405,0.00000000,0.01886644,0.30636424
1.35967984,0.45708988,0.00009156,0.03033662,0.11721704,0.04387634,0.00000000,0.01955950,0.31499167
1.36568284,0.46683529,0.00009599,0.03100079,0.11951976,0.04491249,0.00000000,0.02019580,0.32171390
1.37168584,0.47368735,0.00010069,0.03147851,0.12101014,0.04570725,0.00000000,0.02078430,0.32644806
1.37768884,0.47760795,0.00010586,0.03176898,0.12166235,0.04626467,0.00000000,0.02134042,0.32916802
1.38369185,0.47864708,0.00011179,0.03187762,0.12146980,0.04659879,0.00000000,0.02188670,0.32990852
1.38969485,0.47694649,0.00011879,0.03181637,0.12044568,0.04673417,0.00000000,0.02245321,0.32876763
1.39569785,0.47274065,0.00012730,0.03160392,0.11862276,0.04670604,0.00000000,0.02307798,0.32590736
1.40170085,0.46635511,0.00013782,0.03126562,0.11605263,0.04656026,0.00000000,0.02380717,0.32155239
1.40770385,0.45820215,0.00015093,0.03083339,0.11280421,0.04635296,0.00000000,0.02469501,0.31598704
1.41370685,0.44877388,0.00016733,0.03034530,0.10896174,0.04614983,0.00000000,0.02580363,0.30955034
1.41970985,0.43863313,0.00018782,0.02984514,0.10462229,0.04602517,0.00000000,0.02720254,0.30262966
1.42571286,0.42840220,0.00021330,0.02938177,0.09989291,0.04606061,0.00000000,0.02896781,0.29565277
1.43171586,0.41875000,0.00024477,0.02900840,0.09488750,0.04634361,0.00000000,0.03118106,0.28907879
1.43771886,0.41037780,0.00028336,0.02878171,0.08972360,0.04696561,0.00000000,0.03392799,0.28338818
1.44372186,0.40400393,0.00033026,0.02876097,0.08451919,0.04802006,0.00000000,0.03729670,0.27907199
1.44972486,0.40034785,0.00038680,0.02900697,0.07938955,0.04960015,0.00000000,0.04137555,0.27662062
1.45572786,0.40011382,0.00045434,0.02958101,0.07444445,0.05179643,0.00000000,0.04625082,0.27651233
1.46173087,0.40397446,0.00053434,0.03054374,0.06978552,0.05469427,0.00000000,0.05200400,0.27920175
1.46773387,0.41255452,0.00062827,0.03195396,0.06550409,0.05837123,0.00000000,0.05870886,0.28510846
1.47373687,0.42641502,0.00073763,0.03386745,0.06167937,0.06289441,0.00000000,0.06642833,0.29460595
1.47973987,0.44603810,0.00086388,0.03633563,0.05837712,0.06831784,0.00000000,0.07521127,0.30801109
1.48574287,0.47181274,0.00100842,0.03940431,0.05564873,0.07467995,0.00000000,0.08508927,0.32557433
1.49174587,0.50402159,0.00117254,0.04311233,0.05353068,0.08200126,0.00000000,0.09607360,0.34747077
1.49774887,0.54282930,0.00135739,0.04749019,0.05204451,0.09028229,0.00000000,0.10815238,0.37379240
1.50375188,0.58827261,0.00156388,0.05255878,0.05119707,0.09950196,0.00000000,0.12128820,0.40454163
1.50975488,0.64025246,0.00179266,0.05832805,0.05098113,0.10961634,0.00000000,0.13541633,0.43962653
1.51575788,0.69852864,0.00204409,0.06479576,0.05137628,0.12055803,0.00000000,0.15044368,0.47885783
1.52176088,0.76271727,0.00231811,0.07194648,0.05235015,0.13223624,0.00000000,0.16624850,0.52194812
1.52776388,0.83229148,0.00261424,0.07975059,0.05385977,0.14453752,0.00000000,0.18268120,0.56851335
1.53376688,0.90658560,0.00293155,0.08816364,0.05585317,0.15732734,0.00000000,0.19956613,0.61807695
1.53976988,0.98480320,0.00326857,0.09712593,0.05827115,0.17045243,0.00000000,0.21670442,0.67007659
1.54577289,1.06602906,0.00362329,0.10656247,0.06104915,0.18374394,0.00000000,0.23387798,0.72387374
1.55177589,1.14924515,0.00399314,0.11638332,0.06411924,0.19702136,0.00000000,0.25085441,0.77876595
1.55777889,1.23335050,0.00437499,0.12648441,0.06741219,0.21009709,0.00000000,0.26739283,0.83400178
1.56378189,1.31718474,0.00476517,0.13674872,0.07085958,0.22278153,0.00000000,0.28325047,0.88879796
1.56978489,1.39955466,0.00515950,0.14704812,0.07439588,0.23488863,0.00000000,0.29818968,0.94235860
1.57578789,1.47926349,0.00555335,0.15724552,0.07796053,0.24624156,0.00000000,0.31198525,0.99389581
1.58179090,1.55514174,0.00594168,0.16719759,0.08149993,0.25667842,0.00000000,0.32443163,1.04265114
1.58779390,1.62607888,0.00631918,0.17675784,0.08496919,0.26605766,0.00000000,0.33534986,1.08791718
1.59379690,1.69105473,0.00668037,0.18577999,0.08833383,0.27426309,0.00000000,0.34459383,1.12905847
1.59979990,1.74916939,0.00701968,0.19412170,0.09157112,0.28120809,0.00000000,0.35205562,1.16553109
1.60580290,1.79967059,0.00733163,0.20164826,0.09467107,0.28683905,0.00000000,0.35766967,1.19689995
1.61180590,1.84197735,0.00761094,0.20823639,0.09763717,0.29113763,0.00000000,0.36141557,1.22285316
1.61780890,1.87569880,0.00785272,0.21377783,0.10048653,0.29412184,0.00000000,0.36331929,1.24321276
1.62381191,1.90064742,0.00805254,0.21818268,0.10324973,0.29584580,0.00000000,0.36345284,1.25794139
1.62981491,1.91684586,0.00820662,0.22138224,0.10597001,0.29639820,0.00000000,0.36193225,1.26714423
1.63581791,1.92452690,0.00831193,0.22333135,0.10870209,0.29589940,0.00000000,0.35891399,1.27106638
1.64182091,1.92412645,0.00836628,0.22401003,0.11151046,0.29449730,0.00000000,0.35458993,1.27008532
1.64782391,1.91626947,0.00836839,0.22342436,0.11446713,0.29236217,0.00000000,0.34918111,1.26469882
1.65382691,1.90174948,0.00831799,0.22160654,0.11764910,0.28968048,0.00000000,0.34293040,1.25550860
1.65982991,1.88150213,0.00821576,0.21861414,0.12113544,0.28664811,0.00000000,0.33609455,1.24320041
1.66583292,1.85657393,0.00806339,0.21452847,0.12500414,0.28346319,0.00000000,0.32893586,1.22852111
1.67183592,1.82808720,0.00786349,0.20945223,0.12932884,0.28031870,0.00000000,0.32171372,1.21225383
1.67783892,1.79720285,0.00761954,0.20350651,0.13417562,0.27739540,0.00000000,0.31467659,1.19519200
1.68384192,1.76508219,0.00733578,0.19682713,0.13959992,0.27485518,0.00000000,0.30805449,1.17811345
1.68984492,1.73284956,0.00701710,0.18956063,0.14564372,0.27283511,0.00000000,0.30205251,1.16175545
1.69584792,1.70155717,0.00666890,0.18186003,0.15233322,0.27144266,0.00000000,0.29684538,1.14679189
1.70185093,1.67215359,0.00629691,0.17388041,0.15967700,0.27075198,0.00000000,0.29257350,1.13381324
1.70785393,1.64545705,0.00590709,0.16577467,0.16766486,0.27080172,0.00000000,0.28934035,1.12331026
