energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.71885943,1.28108224,-3.14239948,0.00491330,-0.01476504,0.06193080,-0.24460217,0.50048084,-0.70616123,0.47246443,-1.33640480,0.02491807,-0.08996915,0.63589891,-1.45474892
-3.71285643,1.30435550,-3.20448856,0.00440601,-0.01556310,0.06355058,-0.24719979,0.51760248,-0.73136491,0.48022851,-1.35300773,0.02497357,-0.09167053,0.64599622,-1.49209818
-3.70685343,1.33050359,-3.25207639,0.00394469,-0.01628960,0.06533060,-0.24873876,0.53354575,-0.75371207,0.49041585,-1.36319165,0.02512100,-0.09293493,0.65677527,-1.52285948
-3.70085043,1.35855740,-3.28431896,0.00352965,-0.01693069,0.06720842,-0.24919104,0.54803188,-0.77288381,0.50256041,-1.36673739,0.02533935,-0.09373818,0.66784476,-1.54650756
-3.69484742,1.38749879,-3.30056743,0.00316016,-0.01747374,0.06912070,-0.24854005,0.56080273,-0.78859939,0.51615429,-1.36351143,0.02560623,-0.09406243,0.67880123,-1.56260807
-3.68884442,1.41629191,-3.30039129,0.00283459,-0.01790775,0.07100471,-0.24678160,0.57162880,-0.80062311,0.53066190,-1.35347273,0.02589840,-0.09389673,0.68924313,-1.57083163
-3.68284142,1.44391647,-3.28359735,0.00255060,-0.01822375,0.07279986,-0.24392460,0.58031694,-0.80877021,0.54553575,-1.33667784,0.02619250,-0.09323765,0.69878552,-1.57096574
-3.67683842,1.46940205,-3.25024355,0.00230532,-0.01841509,0.07444937,-0.23999171,0.58671758,-0.81291165,0.56023311,-1.31328399,0.02646561,-0.09208960,0.70707477,-1.56292393
-3.67083542,1.49186193,-3.20064654,0.00209551,-0.01847769,0.07590176,-0.23501963,0.59073111,-0.81297762,0.57423319,-1.28354976,0.02669597,-0.09046494,0.71380268,-1.54675182
-3.66483242,1.51052539,-3.13538261,0.00191774,-0.01841014,0.07711241,-0.22905917,0.59231330,-0.80895957,0.58705401,-1.24783311,0.02686355,-0.08838397,0.71871966,-1.52262945
-3.65882941,1.52476697,-3.05528130,0.00176853,-0.01821382,0.07804487,-0.22217492,0.59147938,-0.80091082,0.59826836,-1.20658671,0.02695067,-0.08587457,0.72164620,-1.49086998
-3.65282641,1.53413156,-2.96141188,0.00164447,-0.01789280,0.07867205,-0.21444456,0.58830665,-0.78894574,0.60751812,-1.16035043,0.02694242,-0.08297167,0.72248233,-1.45191447
-3.64682341,1.53835407,-2.85506290,0.00154238,-0.01745373,0.07897707,-0.20595783,0.58293537,-0.77323737,0.61452636,-1.10974130,0.02682715,-0.07971654,0.72121447,-1.40632296
-3.64082041,1.53737267,-2.73771543,0.00145931,-0.01690562,0.07895386,-0.19681507,0.57556782,-0.75401391,0.61910669,-1.05544107,0.02659669,-0.07615582,0.71791932,-1.35476229
-3.63481741,1.53133496,-2.61101097,0.00139270,-0.01625949,0.07860741,-0.18712545,0.56646546,-0.73155381,0.62116929,-0.99818197,0.02624657,-0.07234042,0.71276461,-1.29799090
-3.62881441,1.52059627,-2.47671536,0.00134034,-0.01552806,0.07795358,-0.17700492,0.55594400,-0.70618008,0.62072340,-0.93873098,0.02577605,-0.06832437,0.70600636,-1.23684140
-3.62281141,1.50571019,-2.33667990,0.00130045,-0.01472531,0.07701863,-0.16657401,0.54436667,-0.67825361,0.61787603,-0.87787340,0.02518806,-0.06416347,0.69798272,-1.17220160
-3.61680840,1.48741119,-2.19280146,0.00127163,-0.01386604,0.07583829,-0.15595540,0.53213556,-0.64816605,0.61282694,-0.81639626,0.02448896,-0.05991409,0.68910450,-1.10499468
-3.61080540,1.46658990,-2.04698289,0.00125289,-0.01296544,0.07445648,-0.14527158,0.51968130,-0.61633229,0.60585995,-0.75507230,0.02368829,-0.05563186,0.67984247,-1.03615932
-3.60480240,1.44426175,-1.90109543,0.00124357,-0.01203865,0.07292380,-0.13464248,0.50745139,-0.58318286,0.59733102,-0.69464507,0.02279828,-0.05137052,0.67071193,-0.96663062
-3.59879940,1.42153013,-1.75694431,0.00124331,-0.01110034,0.07129560,-0.12418334,0.49589739,-0.54915645,0.58765342,-0.63581561,0.02183342,-0.04718086,0.66225497,-0.89732234
-3.59279640,1.39954531,-1.61623870,0.00125201,-0.01016440,0.06963002,-0.11400276,0.48546146,-0.51469273,0.57728073,-0.57923143,0.02080988,-0.04310979,0.65502106,-0.82911116
-3.58679340,1.37946070,-1.48056681,0.00126974,-0.00924355,0.06798581,-0.10420104,0.47656259,-0.48022570,0.56668828,-0.52547768,0.01974489,-0.03919967,0.64954661,-0.76282331
-3.58079040,1.36238823,-1.35137665,0.00129670,-0.00834919,0.06642018,-0.09486890,0.46958303,-0.44617768,0.55635385,-0.47507101,0.01865619,-0.03548772,0.64633431,-0.69922392
-3.57478739,1.34935448,-1.22996266,0.00133312,-0.00749114,0.06498660,-0.08608653,0.46485536,-0.41295409,0.54673839,-0.42845596,0.01756142,-0.03200567,0.64583300,-0.63900918
-3.56878439,1.34125944,-1.11745805,0.00137923,-0.00667762,0.06373289,-0.07792301,0.46265082,-0.38093900,0.53826760,-0.38600374,0.01647753,-0.02877959,0.64841890,-0.58280131
-3.56278139,1.33883953,-1.01483233,0.00143518,-0.00591511,0.06269940,-0.07043608,0.46316909,-0.35049169,0.53131510,-0.34801325,0.01542036,-0.02582991,0.65437901,-0.53114609
-3.55677839,1.34263647,-0.92289355,0.00150098,-0.00520846,0.06191750,-0.06367221,0.46653016,-0.32194392,0.52618795,-0.31471387,0.01440415,-0.02317154,0.66389727,-0.48451283
-3.55077539,1.35297331,-0.84229416,0.00157648,-0.00456091,0.06140848,-0.05766698,0.47276864,-0.29559818,0.52311493,-0.28626967,0.01344124,-0.02081414,0.67704430,-0.44329617
-3.54477239,1.36993863,-0.77353967,0.00166130,-0.00397421,0.06118276,-0.05244560,0.48183063,-0.27172659,0.52223832,-0.26278450,0.01254182,-0.01876245,0.69377099,-0.40781939
-3.53876938,1.39337967,-0.71699894,0.00175485,-0.00344880,0.06123954,-0.04802361,0.49357351,-0.25057050,0.52360915,-0.24430761,0.01171382,-0.01701675,0.71390654,-0.37833873
-3.53276638,1.42290485,-0.67291524,0.00185629,-0.00298394,0.06156690,-0.04440767,0.50776870,-0.23234053,0.52718638,-0.23083922,0.01096281,-0.01557323,0.73716095,-0.35504814
-3.52676338,1.45789555,-0.64141694,0.00196455,-0.00257791,0.06214225,-0.04159635,0.52410737,-0.21721705,0.53283981,-0.22233571,0.01029214,-0.01442449,0.76313219,-0.33808401
-3.52076038,1.49752691,-0.62252719,0.00207835,-0.00222822,0.06293327,-0.03958090,0.54220894,-0.20535079,0.54035667,-0.21871420,0.00970304,-0.01355996,0.79131766,-0.32752956
-3.51475738,1.54079687,-0.61617183,0.00219620,-0.00193176,0.06389911,-0.03834593,0.56163235,-0.19686347,0.54945154,-0.21985607,0.00919484,-0.01296629,0.82112996,-0.32341836
-3.50875438,1.58656250,-0.62218524,0.00231650,-0.00168499,0.06499193,-0.03787000,0.58188942,-0.19184830,0.55977916,-0.22560965,0.00876530,-0.01262770,0.85191604,-0.32573687
-3.50275138,1.63358212,-0.64031375,0.00243755,-0.00148407,0.06615871,-0.03812611,0.60246028,-0.19037027,0.57094959,-0.23579169,0.00841089,-0.01252633,0.88297956,-0.33442583
-3.49674837,1.68056182,-0.67021682,0.00255763,-0.00132505,0.06734315,-0.03908200,0.62281002,-0.19246600,0.58254519,-0.25018802,0.00812721,-0.01264250,0.91360525,-0.34938041
-3.49074537,1.72620444,-0.71146611,0.00267505,-0.00120390,0.06848772,-0.04070040,0.64240620,-0.19814319,0.59413848,-0.26855335,0.00790935,-0.01295495,0.94308467,-0.37044920
-3.48474237,1.76925921,-0.76354278,0.00278826,-0.00111669,0.06953572,-0.04293915,0.66073653,-0.20737959,0.60531042,-0.29061059,0.00775225,-0.01344107,0.97074226,-0.39743221
-3.47873937,1.80857008,-0.82583386,0.00289588,-0.00105957,0.07043320,-0.04575131,0.67732606,-0.22012150,0.61566820,-0.31604993,0.00765112,-0.01407709,0.99596075,-0.43007820
-3.47273637,1.84312079,-0.89762806,0.00299678,-0.00102889,0.07113084,-0.04908513,0.69175323,-0.23628199,0.62486189,-0.34452800,0.00760172,-0.01483833,1.01820477,-0.46808154
-3.46673337,1.87207490,-0.97811202,0.00309017,-0.00102120,0.07158556,-0.05288417,0.70366426,-0.25573870,0.63259920,-0.37566749,0.00760066,-0.01569936,1.03704192,-0.51107907
-3.46073037,1.89480909,-1.06636760,0.00317561,-0.00103325,0.07176186,-0.05708734,0.71278513,-0.27833171,0.63865789,-0.40905741,0.00764564,-0.01663432,1.05216015,-0.55864737
-3.45472736,1.91093828,-1.16137116,0.00325309,-0.00106203,0.07163292,-0.06162916,0.71893086,-0.30386139,0.64289516,-0.44425447,0.00773562,-0.01761715,1.06338081,-0.61030076
-3.44872436,1.92033160,-1.26199523,0.00332302,-0.00110474,0.07118126,-0.06644000,0.72201150,-0.33208666,0.64525377,-0.48078554,0.00787088,-0.01862190,1.07066675,-0.66549060
-3.44272136,1.92311814,-1.36701345,0.00338626,-0.00115879,0.07039916,-0.07144659,0.72203475,-0.36272378,0.64576450,-0.51815150,0.00805308,-0.01962314,1.07412490,-0.72360610
-3.43671836,1.91968246,-1.47510898,0.00344410,-0.00122178,0.06928863,-0.07657260,0.71910484,-0.39544596,0.64454490,-0.55583253,0.00828513,-0.02059627,1.07400322,-0.78397704
-3.43071536,1.91064956,-1.58488669,0.00349821,-0.00129149,0.06786106,-0.08173947,0.71341789,-0.42988406,0.64179439,-0.59329465,0.00857111,-0.02151798,1.07068190,-0.84587855
-3.42471236,1.89685995,-1.69488923,0.00355062,-0.00136585,0.06613662,-0.08686729,0.70525377,-0.46562847,0.63778576,-0.62999761,0.00891601,-0.02236661,1.06465908,-0.90853824
-3.41870935,1.87933563,-1.80361693,0.00360361,-0.00144296,0.06414324,-0.09187596,0.69496466,-0.50223251,0.63285346,-0.66540377,0.00932546,-0.02312262,1.05653154,-0.97114560
-3.41270635,1.85923819,-1.90955097,0.00365963,-0.00152106,0.06191549,-0.09668637,0.68296102,-0.53921729,0.62737921,-0.69898787,0.00980537,-0.02376893,1.04697099,-1.03286361
-3.40670335,1.83782070,-2.01117971,0.00372123,-0.00159850,0.05949321,-0.10122172,0.66969511,-0.57607816,0.62177528,-0.73024721,0.01036155,-0.02429129,1.03669691,-1.09284252
-3.40070035,1.81637521,-2.10702716,0.00379089,-0.00167380,0.05692004,-0.10540887,0.65564311,-0.61229272,0.61646641,-0.75871210,0.01099928,-0.02467857,1.02644686,-1.15023542
-3.39469735,1.79617809,-2.19568316,0.00387092,-0.00174560,0.05424189,-0.10917971,0.64128621,-0.64733030,0.61187082,-0.78395601,0.01172289,-0.02492302,1.01694558,-1.20421527
-3.38869435,1.77843526,-2.27583409,0.00396335,-0.00181267,0.05150543,-0.11247247,0.62709171,-0.68066258,0.60838134,-0.80560534,0.01253531,-0.02502037,1.00887408,-1.25399301
-3.38269135,1.76422996,-2.34629350,0.00406978,-0.00187395,0.04875662,-0.11523299,0.61349464,-0.71177535,0.60634734,-0.82334813,0.01343768,-0.02496995,1.00283996,-1.29883610
-3.37668834,1.75447492,-2.40603133,0.00419130,-0.00192853,0.04603944,-0.11741578,0.60088091,-0.74018079,0.60605833,-0.83694175,0.01442901,-0.02477463,0.99935042,-1.33808711
-3.37068534,1.74987132,-2.45420114,0.00432837,-0.00197569,0.04339466,-0.11898502,0.58957251,-0.76543009,0.60772991,-0.84621913,0.01550588,-0.02444073,0.99878893,-1.37118157
-3.36468234,1.75087636,-2.49016407,0.00448078,-0.00201487,0.04085896,-0.11991524,0.57981544,-0.78712588,0.61149279,-0.85109327,0.01666229,-0.02397781,1.00139685,-1.39766462
-3.35867934,1.75768080,-2.51350890,0.00464755,-0.00204574,0.03846417,-0.12019182,0.57177083,-0.80493400,0.61738536,-0.85156003,0.01788951,-0.02339841,1.00726072,-1.41720576
-3.35267634,1.77019777,-2.52406742,0.00482697,-0.00206819,0.03623682,-0.11981127,0.56550973,-0.81859423,0.62535021,-0.84769907,0.01917616,-0.02271771,1.01630597,-1.42961115
-3.34667334,1.78806338,-2.52192430,0.00501657,-0.00208230,0.03419794,-0.11878122,0.56101158,-0.82792939,0.63523492,-0.83967283,0.02050837,-0.02195313,1.02829732,-1.43483303
-3.34067034,1.81064925,-2.50742113,0.00521318,-0.00208842,0.03236307,-0.11712009,0.55816659,-0.83285255,0.64679693,-0.82772361,0.02187000,-0.02112394,1.04284611,-1.43297555
-3.33466733,1.83708653,-2.48115426,0.00541299,-0.00208711,0.03074255,-0.11485663,0.55678178,-0.83337181,0.65971261,-0.81216884,0.02324313,-0.02025075,1.05942414,-1.42429700
-3.32866433,1.86630044,-2.44396606,0.00561170,-0.00207920,0.02934195,-0.11202907,0.55659041,-0.82959257,0.67358997,-0.79339469,0.02460849,-0.01935513,1.07738362,-1.40920786
-3.32266133,1.89705388,-2.39692985,0.00580459,-0.00206570,0.02816265,-0.10868422,0.55726442,-0.82171683,0.68798456,-0.77184801,0.02594613,-0.01845908,1.09598236,-1.38826466
-3.31665833,1.92799822,-2.34132839,0.00598671,-0.00204786,0.02720265,-0.10487622,0.55842920,-0.81003970,0.70241786,-0.74802692,0.02723602,-0.01758463,1.11441312,-1.36215964
-3.31065533,1.95772899,-2.27862651,0.00615307,-0.00202713,0.02645729,-0.10066526,0.55968009,-0.79494284,0.71639741,-0.72247019,0.02845883,-0.01675342,1.13183583,-1.33170619
-3.30465233,1.98484400,-2.21043816,0.00629874,-0.00200512,0.02592011,-0.09611614,0.56059986,-0.77688517,0.72943768,-0.69574557,0.02959659,-0.01598623,1.14741134,-1.29782045
-3.29864932,2.00800135,-2.13848867,0.00641910,-0.00198355,0.02558361,-0.09129673,0.56077628,-0.75639093,0.74108080,-0.66843740,0.03063338,-0.01530269,1.16033507,-1.26149934
-3.29264632,2.02597454,-2.06457309,0.00650999,-0.00196424,0.02544000,-0.08627648,0.55981923,-0.73403546,0.75091616,-0.64113365,0.03155597,-0.01472088,1.16986914,-1.22379549
-3.28664332,2.03770248,-1.99051144,0.00656782,-0.00194907,0.02548178,-0.08112488,0.55737637,-0.71042916,0.75859808,-0.61441264,0.03235429,-0.01425702,1.17537162,-1.18578978
-3.28064032,2.04233208,-1.91810209,0.00658977,-0.00193986,0.02570221,-0.07591001,0.55314687,-0.68620000,0.76386067,-0.58882979,0.03302188,-0.01392514,1.17632153,-1.14856209
-3.27463732,2.03925153,-1.84907449,0.00657383,-0.00193841,0.02609561,-0.07069714,0.54689264,-0.66197527,0.76652930,-0.56490462,0.03355607,-0.01373684,1.17233859,-1.11316115
-3.26863432,2.02811322,-1.78504243,0.00651892,-0.00194634,0.02665746,-0.06554752,0.53844661,-0.63836307,0.76652813,-0.54310820,0.03395810,-0.01370103,1.16319699,-1.08057435
-3.26263132,2.00884530,-1.72745935,0.00642490,-0.00196510,0.02738431,-0.06051729,0.52771786,-0.61593419,0.76388358,-0.52385159,0.03423296,-0.01382368,1.14883268,-1.05169837
-3.25662831,1.98165178,-1.67757693,0.00629259,-0.00199588,0.02827358,-0.05565655,0.51469346,-0.59520506,0.75872354,-0.50747534,0.03438914,-0.01410761,1.12934396,-1.02731172
-3.25062531,1.94700152,-1.63640834,0.00612371,-0.00203957,0.02932309,-0.05100867,0.49943719,-0.57662218,0.75127254,-0.49424043,0.03443821,-0.01455238,1.10498582,-1.00804996
-3.24462231,1.90560710,-1.60469752,0.00592085,-0.00209667,0.03053057,-0.04660978,0.48208520,-0.56054883,0.74184328,-0.48432107,0.03439417,-0.01515409,1.07615819,-0.99438465
-3.23861931,1.85839490,-1.58289553,0.00568735,-0.00216731,0.03189298,-0.04248848,0.46283915,-0.54725430,0.73082498,-0.47779941,0.03427281,-0.01590535,1.04338914,-0.98660673
-3.23261631,1.80646817,-1.57114508,0.00542719,-0.00225116,0.03340587,-0.03866573,0.44195712,-0.53690622,0.71866933,-0.47466264,0.03409091,-0.01679528,1.00731401,-0.98481515
-3.22661331,1.75106521,-1.56927399,0.00514489,-0.00234747,0.03506261,-0.03515499,0.41974302,-0.52956613,0.70587463,-0.47480255,0.03386541,-0.01780956,0.96865144,-0.98891124
-3.22061031,1.69351484,-1.57679810,0.00484529,-0.00245500,0.03685383,-0.03196250,0.39653487,-0.52518864,0.69296920,-0.47801768,0.03361262,-0.01893055,0.92817777,-0.99859929
-3.21460730,1.63519126,-1.59293392,0.00453349,-0.00257208,0.03876678,-0.02908774,0.37269276,-0.52362408,0.68049457,-0.48401819,0.03334742,-0.02013759,0.88670096,-1.01339346
-3.20860430,1.57747060,-1.61662084,0.00421467,-0.00269665,0.04078493,-0.02652408,0.34858689,-0.52462465,0.66898952,-0.49243347,0.03308259,-0.02140729,0.84503524,-1.03263103
-3.20260130,1.52169078,-1.64655253,0.00389393,-0.00282624,0.04288773,-0.02425943,0.32458634,-0.52785392,0.65897540,-0.50282221,0.03282824,-0.02271403,0.80397754,-1.05549167
-3.19659830,1.46911643,-1.68121666,0.00357623,-0.00295811,0.04505051,-0.02227714,0.30104889,-0.53289917,0.65094337,-0.51468484,0.03259138,-0.02403041,0.76428672,-1.08102235
-3.19059530,1.42090991,-1.71894180,0.00326623,-0.00308925,0.04724466,-0.02055682,0.27831239,-0.53928641,0.64534396,-0.52747805,0.03237565,-0.02532795,0.72666607,-1.10816693
-3.18459230,1.37810916,-1.75794997,0.00296828,-0.00321652,0.04943799,-0.01907530,0.25668777,-0.54649722,0.64257912,-0.54063083,0.03218125,-0.02657777,0.69174978,-1.13579959
-3.17858929,1.34161261,-1.79641309,0.00268630,-0.00333672,0.05159539,-0.01780754,0.23645391,-0.55398703,0.64299686,-0.55356165,0.03200500,-0.02775132,0.66009334,-1.16276102
-3.17258629,1.31217112,-1.83251139,0.00242378,-0.00344668,0.05367954,-0.01672754,0.21785430,-0.56120411,0.64688830,-0.56569612,0.03184066,-0.02882116,0.63216797,-1.18789579
-3.16658329,1.29038619,-1.86449156,0.00218377,-0.00354338,0.05565199,-0.01580920,0.20109555,-0.56760837,0.65448689,-0.57648465,0.03167928,-0.02976175,0.60835872,-1.21008990
-3.16058029,1.27671376,-1.89072260,0.00196888,-0.00362403,0.05747420,-0.01502713,0.18634735,-0.57268961,0.66596955,-0.58541923,0.03150977,-0.03055024,0.58896587,-1.22830671
-3.15457729,1.27147240,-1.90974720,0.00178128,-0.00368618,0.05910877,-0.01435739,0.17374384,-0.57598416,0.68145905,-0.59204901,0.03131952,-0.03116709,0.57420892,-1.24162019
-3.14857429,1.27485458,-1.92032671,0.00162278,-0.00372778,0.06052069,-0.01377810,0.16338602,-0.57708956,0.70102741,-0.59599388,0.03109510,-0.03159674,0.56423268,-1.24924399
-3.14257129,1.28693979,-1.92147811,0.00149482,-0.00374726,0.06167854,-0.01327000,0.15534472,-0.57567665,0.72469958,-0.59695557,0.03082298,-0.03182807,0.55911444,-1.25055533
-3.13656828,1.30770821,-1.91250151,0.00139854,-0.00374355,0.06255562,-0.01281683,0.14966412,-0.57149870,0.75245718,-0.59472596,0.03049021,-0.03185480,0.55887180,-1.24511285
-3.13056528,1.33705364,-1.89299734,0.00133483,-0.00371617,0.06313098,-0.01240568,0.14636509,-0.56439718,0.78424168,-0.58919227,0.03008516,-0.03167564,0.56347027,-1.23266772
-3.12456228,1.37479485,-1.86287283,0.00130430,-0.00366516,0.06339026,-0.01202720,0.14544849,-0.55430427,0.81995694,-0.58033886,0.02959798,-0.03129441,0.57283015,-1.21316776
-3.11855928,1.42068448,-1.82233757,0.00130737,-0.00359116,0.06332630,-0.01167564,0.14689776,-0.54124189,0.85947067,-0.56824587,0.02902121,-0.03071985,0.58683227,-1.18675456
-3.11255628,1.47441509,-1.77188889,0.00134425,-0.00349528,0.06293952,-0.01134891,0.15068096,-0.52531760,0.90261498,-0.55308464,0.02835005,-0.02996543,0.60532218,-1.15375394
-3.10655328,1.53562208,-1.71228784,0.00141494,-0.00337916,0.06223805,-0.01104842,0.15675192,-0.50671752,0.94918586,-0.53511020,0.02758263,-0.02904884,0.62811265,-1.11466028
-3.10055028,1.60388362,-1.64452705,0.00151921,-0.00324483,0.06123761,-0.01077895,0.16505056,-0.48569691,0.99894182,-0.51465136,0.02672010,-0.02799154,0.65498459,-1.07011565
-3.09454727,1.67871802,-1.56979226,0.00165659,-0.00309465,0.05996113,-0.01054833,0.17550237,-0.46256864,1.05160193,-0.49209871,0.02576657,-0.02681807,0.68568632,-1.02088482
-3.08854427,1.75957896,-1.48941910,0.00182631,-0.00293127,0.05843815,-0.01036717,0.18801715,-0.43769033,1.10684364,-0.46789122,0.02472897,-0.02555531,0.71993169,-0.96782721
-3.08254127,1.84584956,-1.40484731,0.00202726,-0.00275748,0.05670403,-0.01024845,0.20248714,-0.41145079,1.16430058,-0.44250189,0.02361674,-0.02423175,0.75739722,-0.91186727
-3.07653827,1.93683618,-1.31757412,0.00225795,-0.00257618,0.05479902,-0.01020708,0.21878483,-0.38425618,1.22356105,-0.41642315,0.02244148,-0.02287668,0.79771890,-0.85396430
-3.07053527,2.03176283,-1.22910882,0.00251645,-0.00239025,0.05276723,-0.01025946,0.23676057,-0.35651661,1.28416740,-0.39015250,0.02121652,-0.02151942,0.84048912,-0.79508323
-3.06453227,2.12976754,-1.14093002,0.00280037,-0.00220251,0.05065559,-0.01042293,0.25624039,-0.32863374,1.34561674,-0.36417895,0.01995643,-0.02018860,0.88525424,-0.73616715
-3.05852926,2.22990126,-1.05444719,0.00310679,-0.00201561,0.04851274,-0.01071530,0.27702427,-0.30098960,1.40736356,-0.33897066,0.01867652,-0.01891143,0.93151333,-0.67811281
-3.05252626,2.33113066,-0.97096745,0.00343226,-0.00183200,0.04638805,-0.01115424,0.29888508,-0.27393728,1.46882424,-0.31496410,0.01739233,-0.01771312,0.97871869,-0.62174952
-3.04652326,2.43234509,-0.89166851,0.00377281,-0.00165387,0.04433073,-0.01175673,0.32156858,-0.24779341,1.52938400,-0.29255506,0.01611920,-0.01661636,1.02627836,-0.56782231
-3.04052026,2.53236856,-0.81757811,0.00412397,-0.00148315,0.04238904,-0.01253851,0.34479448,-0.22283276,1.58840606,-0.27209160,0.01487180,-0.01564089,1.07356116,-0.51697923
-3.03451726,2.62997673,-0.74956016,0.00448079,-0.00132144,0.04060969,-0.01351349,0.36825899,-0.19928495,1.64524335,-0.25386902,0.01366381,-0.01480313,1.11990415,-0.46976330
-3.02851426,2.72391901,-0.68830741,0.00483797,-0.00117004,0.03903741,-0.01469314,0.39163871,-0.17733312,1.69925229,-0.23812681,0.01250757,-0.01411602,1.16462282,-0.42660855
-3.02251126,2.81294524,-0.63434023,0.00518988,-0.00102997,0.03771465,-0.01608599,0.41459593,-0.15711443,1.74980855,-0.22504751,0.01141390,-0.01358879,1.20702368,-0.38784022
-3.01650825,2.89583636,-0.58801085,0.00553074,-0.00090197,0.03668144,-0.01769709,0.43678532,-0.13872223,1.79632426,-0.21475735,0.01039194,-0.01322694,1.24641901,-0.35367844
-3.01050525,2.97143797,-0.54951248,0.00585473,-0.00078651,0.03597541,-0.01952753,0.45786169,-0.12220960,1.83826613,-0.20732843,0.00944908,-0.01303228,1.28214328,-0.32424502
-3.00450225,3.03869545,-0.51889233,0.00615613,-0.00068387,0.03563178,-0.02157399,0.47748869,-0.10759386,1.87517369,-0.20278228,0.00859092,-0.01300297,1.31357071,-0.29957273
-2.99849925,3.09668926,-0.49606774,0.00642953,-0.00059418,0.03568351,-0.02382849,0.49534804,-0.09486189,1.90667699,-0.20109456,0.00782138,-0.01313370,1.34013321,-0.27961642
-2.99249625,3.14466848,-0.48084471,0.00666992,-0.00051741,0.03616132,-0.02627804,0.51114888,-0.08397596,1.93251281,-0.20220076,0.00714277,-0.01341591,1.36133782,-0.26426549
-2.98649325,3.18208111,-0.47293783,0.00687288,-0.00045348,0.03709368,-0.02890460,0.52463684,-0.07487959,1.95253850,-0.20600253,0.00655588,-0.01383797,1.37678297,-0.25335713
-2.98049025,3.20859912,-0.47199108,0.00703472,-0.00040227,0.03850664,-0.03168505,0.53560239,-0.06750344,1.96674259,-0.21237465,0.00606021,-0.01438556,1.38617258,-0.24668969
-2.97448724,3.22413685,-0.47759872,0.00715258,-0.00036368,0.04042354,-0.03459133,0.54388795,-0.06177082,1.97525144,-0.22117227,0.00565408,-0.01504194,1.38932732,-0.24403598
-2.96848424,3.22886131,-0.48932578,0.00722456,-0.00033763,0.04286449,-0.03759078,0.54939348,-0.05760278,1.97833121,-0.23223840,0.00533481,-0.01578835,1.38619223,-0.24515588
-2.96248124,3.22319329,-0.50672760,0.00724972,-0.00032416,0.04584560,-0.04064655,0.55208015,-0.05492248,1.97638473,-0.24541132,0.00509885,-0.01660439,1.37684033,-0.24980798
-2.95647824,3.20779878,-0.52936788,0.00722814,-0.00032340,0.04937806,-0.04371831,0.55197183,-0.05365885,1.96994298,-0.26053183,0.00494196,-0.01746843,1.36147175,-0.25776012
-2.95047524,3.18357049,-0.55683503,0.00716094,-0.00033559,0.05346702,-0.04676292,0.54915429,-0.05374949,1.95965124,-0.27745012,0.00485927,-0.01835810,1.34040829,-0.26879830
-2.94447224,3.15159986,-0.58875613,0.00705014,-0.00036114,0.05811029,-0.04973543,0.54377216,-0.05514256,1.94625017,-0.29603208,0.00484542,-0.01925069,1.31408357,-0.28273406
-2.93846923,3.11314054,-0.62480849,0.00689869,-0.00040059,0.06329705,-0.05259003,0.53602360,-0.05779797,1.93055237,-0.31616475,0.00489458,-0.02012367,1.28302903,-0.29940994
-2.93246623,3.06956467,-0.66472815,0.00671028,-0.00045461,0.06900642,-0.05528122,0.52615301,-0.06168754,1.91341532,-0.33776080,0.00500053,-0.02095514,1.24785638,-0.31870295
-2.92646323,3.02231381,-0.70831522,0.00648923,-0.00052400,0.07520632,-0.05776490,0.51444209,-0.06679442,1.89571174,-0.36076181,0.00515668,-0.02172429,1.20923732,-0.34052610
-2.92046023,2.97284680,-0.75543579,0.00624034,-0.00060967,0.08185235,-0.05999961,0.50119967,-0.07311166,1.87829851,-0.38514006,0.00535612,-0.02241185,1.16788130,-0.36482756
-2.91445723,2.92258678,-0.80602012,0.00596876,-0.00071263,0.08888710,-0.06194763,0.48675067,-0.08064010,1.86198576,-0.41089873,0.00559162,-0.02300050,1.12451242,-0.39158792
-2.90845423,2.87286989,-0.86005715,0.00567976,-0.00083392,0.09623978,-0.06357605,0.47142494,-0.08938559,1.84750723,-0.43807035,0.00585565,-0.02347524,1.07984654,-0.42081510
-2.90245123,2.82489814,-0.91758533,0.00537863,-0.00097462,0.10382640,-0.06485775,0.45554620,-0.09935575,1.83549346,-0.46671345,0.00614045,-0.02382370,1.03456954,-0.45253746
-2.89644822,2.77969852,-0.97867985,0.00507052,-0.00113577,0.11155046,-0.06577224,0.43942182,-0.11055625,1.82644893,-0.49690729,0.00643806,-0.02403638,0.98931777,-0.48679493
-2.89044522,2.73809022,-1.04343682,0.00476030,-0.00131838,0.11930424,-0.06630622,0.42333372,-0.12298692,1.82073427,-0.52874499,0.00674045,-0.02410686,0.94466145,-0.52362875
-2.88444222,2.70066138,-1.11195471,0.00445248,-0.00152336,0.12697069,-0.06645412,0.40753086,-0.13663783,1.81855417,-0.56232494,0.00703952,-0.02403186,0.90109171,-0.56306995
-2.87843922,2.66775630,-1.18431397,0.00415114,-0.00175148,0.13442585,-0.06621825,0.39222343,-0.15148534,1.81995159,-0.59774103,0.00732732,-0.02381125,0.85901165,-0.60512724
