energy_ev,total_up,Ag_p_up,Ag_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.07053527,1.39294999,0.89528030,0.25664318,0.00451389,0.00000000,0.02207478,0.17141848,0.57087984,0.00000000
-3.06453227,1.40600094,0.90680778,0.25801409,0.00466552,0.00000000,0.02273223,0.17240539,0.57793910,0.00000000
-3.05852926,1.42124222,0.91804373,0.26078895,0.00485009,0.00000000,0.02363186,0.17311567,0.58496566,0.00000000
-3.05252626,1.43886076,0.92872752,0.26498791,0.00506871,0.00000000,0.02477755,0.17351680,0.59198569,0.00000000
-3.04652326,1.45902035,0.93862174,0.27060228,0.00532197,0.00000000,0.02616688,0.17358452,0.59903800,0.00000000
-3.04052026,1.48186304,0.94752938,0.27759585,0.00560998,0.00000000,0.02779089,0.17330536,0.60617580,0.00000000
-3.03451726,1.50750943,0.95530902,0.28590675,0.00593230,0.00000000,0.02963407,0.17267863,0.61346754,0.00000000
-3.02851426,1.53605794,0.96188707,0.29544955,0.00628800,0.00000000,0.03167448,0.17171792,0.62099653,0.00000000
-3.02251126,1.56758261,0.96726622,0.30611770,0.00667563,0.00000000,0.03388408,0.17045175,0.62885942,0.00000000
-3.01650825,1.60212968,0.97152942,0.31778603,0.00709326,0.00000000,0.03622922,0.16892365,0.63716331,0.00000000
-3.01050525,1.63971280,0.97483916,0.33031349,0.00753848,0.00000000,0.03867137,0.16719121,0.64602177,0.00000000
-3.00450225,1.68030714,0.97743183,0.34354576,0.00800844,0.00000000,0.04116800,0.16532445,0.65554967,0.00000000
-2.99849925,1.72384258,0.97960727,0.35731805,0.00849985,0.00000000,0.04367357,0.16340340,0.66585712,0.00000000
-2.99249625,1.77019627,0.98171407,0.37145762,0.00900905,0.00000000,0.04614074,0.16151498,0.67704265,0.00000000
-2.98649325,1.81918504,0.98413115,0.38578639,0.00953201,0.00000000,0.04852162,0.15974934,0.68918598,0.00000000
-2.98049025,1.87055785,0.98724662,0.40012333,0.01006437,0.00000000,0.05076907,0.15819586,0.70234058,0.00000000
-2.97448724,1.92398895,0.99143485,0.41428669,0.01060145,0.00000000,0.05283804,0.15693886,0.71652649,0.00000000
-2.96848424,1.97907211,0.99703307,0.42809609,0.01113835,0.00000000,0.05468684,0.15605346,0.73172368,0.00000000
-2.96248124,2.03531644,1.00431858,0.44137441,0.01166992,0.00000000,0.05627833,0.15560148,0.74786624,0.00000000
-2.95647824,2.09214437,1.01348792,0.45394954,0.01219082,0.00000000,0.05758099,0.15562791,0.76483793,0.00000000
-2.95047524,2.14889214,1.02463913,0.46565587,0.01269559,0.00000000,0.05856975,0.15615787,0.78246930,0.00000000
-2.94447224,2.20481339,1.03775806,0.47633579,0.01317866,0.00000000,0.05922672,0.15719444,0.80053667,0.00000000
-2.93846923,2.25908615,1.05270971,0.48584099,0.01363444,0.00000000,0.05954153,0.15871731,0.81876321,0.00000000
-2.93246623,2.31082349,1.06923501,0.49403373,0.01405737,0.00000000,0.05951153,0.16068247,0.83682235,0.00000000
-2.92646323,2.35908797,1.08695361,0.50078816,0.01444199,0.00000000,0.05914173,0.16302294,0.85434347,0.00000000
-2.92046023,2.40290989,1.10537251,0.50599162,0.01478305,0.00000000,0.05844441,0.16565048,0.87091990,0.00000000
-2.91445723,2.44130896,1.12390042,0.50954603,0.01507557,0.00000000,0.05743859,0.16845830,0.88611905,0.00000000
-2.90845423,2.47331909,1.14186717,0.51136943,0.01531498,0.00000000,0.05614927,0.17132471,0.89949440,0.00000000
-2.90245123,2.49801543,1.15854748,0.51139748,0.01549722,0.00000000,0.05460651,0.17411734,0.91059898,0.00000000
-2.89644822,2.51454285,1.17318792,0.50958518,0.01561884,0.00000000,0.05284441,0.17669805,0.91899982,0.00000000
-2.89044522,2.52214476,1.18503584,0.50590841,0.01567714,0.00000000,0.05089999,0.17892802,0.92429280,0.00000000
-2.88444222,2.52019089,1.19336900,0.50036549,0.01567027,0.00000000,0.04881211,0.18067304,0.92611735,0.00000000
-2.87843922,2.50820288,1.19752440,0.49297845,0.01559729,0.00000000,0.04662032,0.18180856,0.92417023,0.00000000
-2.87243622,2.48587619,1.19692500,0.48379409,0.01545831,0.00000000,0.04436381,0.18222442,0.91821771,0.00000000
-2.86643322,2.45309722,1.19110314,0.47288441,0.01525448,0.00000000,0.04208046,0.18182897,0.90810581,0.00000000
-2.86043022,2.40995444,1.17971939,0.46034660,0.01498806,0.00000000,0.03980595,0.18055242,0.89376767,0.00000000
-2.85442721,2.35674276,1.16257621,0.44630231,0.01466235,0.00000000,0.03757308,0.17834923,0.87522802,0.00000000
-2.84842421,2.29396059,1.13962566,0.43089607,0.01428170,0.00000000,0.03541110,0.17519960,0.85260427,0.00000000
-2.84242121,2.22229950,1.11097105,0.41429309,0.01385138,0.00000000,0.03334530,0.17110985,0.82610423,0.00000000
-2.83641821,2.14262662,1.07686245,0.39667613,0.01337747,0.00000000,0.03139668,0.16611172,0.79602039,0.00000000
-2.83041521,2.05596050,1.03768649,0.37824172,0.01286671,0.00000000,0.02958176,0.16026081,0.76272128,0.00000000
-2.82441221,1.96344138,0.99395107,0.35919580,0.01232631,0.00000000,0.02791252,0.15363407,0.72663996,0.00000000
-2.81840920,1.86629727,0.94626588,0.33974888,0.01176374,0.00000000,0.02639646,0.14632658,0.68826050,0.00000000
-2.81240620,1.76580719,0.89531973,0.32011096,0.01118656,0.00000000,0.02503675,0.13844784,0.64810287,0.00000000
-2.80640320,1.66326349,0.84185582,0.30048646,0.01060216,0.00000000,0.02383246,0.13011761,0.60670699,0.00000000
-2.80040020,1.55993483,0.78664635,0.28106927,0.01001760,0.00000000,0.02277895,0.12146170,0.56461672,0.00000000
-2.79439720,1.45703148,0.73046731,0.26203829,0.00943942,0.00000000,0.02186818,0.11260773,0.52236443,0.00000000
-2.78839420,1.35567453,0.67407491,0.24355359,0.00887347,0.00000000,0.02108924,0.10368113,0.48045679,0.00000000
-2.78239120,1.25687009,0.61818423,0.22575328,0.00832483,0.00000000,0.02042886,0.09480154,0.43936232,0.00000000
-2.77638819,1.16148968,0.56345117,0.20875141,0.00779768,0.00000000,0.01987188,0.08607966,0.39950116,0.00000000
-2.77038519,1.07025701,0.51045796,0.19263678,0.00729532,0.00000000,0.01940194,0.07761475,0.36123731,0.00000000
-2.76438219,0.98374169,0.45970273,0.17747280,0.00682013,0.00000000,0.01900196,0.06949275,0.32487352,0.00000000
-2.75837919,0.90235946,0.41159310,0.16329830,0.00637366,0.00000000,0.01865483,0.06178502,0.29064877,0.00000000
-2.75237619,0.82637861,0.36644376,0.15012921,0.00595664,0.00000000,0.01834390,0.05454786,0.25873829,0.00000000
-2.74637319,0.75593160,0.32447761,0.13796106,0.00556916,0.00000000,0.01805360,0.04782242,0.22925586,0.00000000
-2.74037019,0.69103100,0.28583018,0.12677198,0.00521078,0.00000000,0.01776989,0.04163539,0.20225800,0.00000000
-2.73436718,0.63158857,0.25055655,0.11652614,0.00488065,0.00000000,0.01748073,0.03599991,0.17774974,0.00000000
-2.72836418,0.57743624,0.21864039,0.10717746,0.00457769,0.00000000,0.01717646,0.03091699,0.15569152,0.00000000
-2.72236118,0.52834767,0.19000428,0.09867317,0.00430071,0.00000000,0.01685005,0.02637706,0.13600680,0.00000000
-2.71635818,0.48405946,0.16452078,0.09095739,0.00404858,0.00000000,0.01649731,0.02236180,0.11858987,0.00000000
-2.71035518,0.44429078,0.14202366,0.08397425,0.00382032,0.00000000,0.01611698,0.01884585,0.10331366,0.00000000
-2.70435218,0.40876075,0.12231883,0.07767060,0.00361520,0.00000000,0.01571068,0.01579865,0.09003710,0.00000000
-2.69834917,0.37720280,0.10519442,0.07199819,0.00343282,0.00000000,0.01528280,0.01318614,0.07861174,0.00000000
-2.69234617,0.34937571,0.09042996,0.06691523,0.00327314,0.00000000,0.01484025,0.01097222,0.06888756,0.00000000
-2.68634317,0.32507111,0.07780407,0.06238732,0.00313649,0.00000000,0.01439220,0.00912018,0.06071776,0.00000000
-2.68034017,0.30411741,0.06710099,0.05838779,0.00302354,0.00000000,0.01394961,0.00759380,0.05396249,0.00000000
-2.67433717,0.28638028,0.05811554,0.05489746,0.00293529,0.00000000,0.01352480,0.00635833,0.04849154,0.00000000
-2.66833417,0.27176029,0.05065680,0.05190391,0.00287292,0.00000000,0.01313094,0.00538115,0.04418600,0.00000000
-2.66233117,0.26018778,0.04455052,0.04940035,0.00283777,0.00000000,0.01278152,0.00463234,0.04093908,0.00000000
-2.65632816,0.25161585,0.03964045,0.04738414,0.00283122,0.00000000,0.01248978,0.00408504,0.03865608,0.00000000
-2.65032516,0.24601186,0.03578875,0.04585518,0.00285450,0.00000000,0.01226818,0.00371562,0.03725379,0.00000000
-2.64432216,0.24334813,0.03287570,0.04481412,0.00290868,0.00000000,0.01212789,0.00350380,0.03665942,0.00000000
-2.63831916,0.24359253,0.03079888,0.04426066,0.00299446,0.00000000,0.01207836,0.00343261,0.03680918,0.00000000
-2.63231616,0.24669940,0.02947206,0.04419192,0.00311209,0.00000000,0.01212689,0.00348837,0.03764680,0.00000000
-2.62631316,0.25260149,0.02882393,0.04460105,0.00326128,0.00000000,0.01227833,0.00366055,0.03912199,0.00000000
-2.62031016,0.26120330,0.02879686,0.04547609,0.00344108,0.00000000,0.01253488,0.00394172,0.04118908,0.00000000
-2.61430715,0.27237634,0.02934576,0.04679920,0.00364989,0.00000000,0.01289595,0.00432740,0.04380590,0.00000000
-2.60830415,0.28595653,0.03043717,0.04854630,0.00388536,0.00000000,0.01335818,0.00481604,0.04693304,0.00000000
-2.60230115,0.30174392,0.03204872,0.05068709,0.00414442,0.00000000,0.01391554,0.00540894,0.05053350,0.00000000
-2.59629815,0.31950505,0.03416879,0.05318560,0.00442335,0.00000000,0.01455956,0.00611026,0.05457280,0.00000000
-2.59029515,0.33897772,0.03679661,0.05600108,0.00471777,0.00000000,0.01527966,0.00692706,0.05901963,0.00000000
-2.58429215,0.35987810,0.03994258,0.05908937,0.00502279,0.00000000,0.01606362,0.00786932,0.06384685,0.00000000
-2.57828914,0.38191007,0.04362889,0.06240458,0.00533313,0.00000000,0.01689810,0.00894997,0.06903299,0.00000000
-2.57228614,0.40477630,0.04789026,0.06590117,0.00564327,0.00000000,0.01776923,0.01018497,0.07456403,0.00000000
-2.56628314,0.42819062,0.05277479,0.06953611,0.00594762,0.00000000,0.01866331,0.01159323,0.08043542,0.00000000
-2.56028014,0.45189115,0.05834468,0.07327131,0.00624069,0.00000000,0.01956746,0.01319656,0.08665421,0.00000000
-2.55427714,0.47565364,0.06467689,0.07707598,0.00651733,0.00000000,0.02047038,0.01501950,0.09324113,0.00000000
-2.54827414,0.49930413,0.07186332,0.08092888,0.00677288,0.00000000,0.02136296,0.01708899,0.10023246,0.00000000
-2.54227114,0.52273040,0.08001072,0.08482046,0.00700337,0.00000000,0.02223889,0.01943395,0.10768154,0.00000000
-2.53626813,0.54589150,0.08923984,0.08875447,0.00720568,0.00000000,0.02309524,0.02208470,0.11565967,0.00000000
-2.53026513,0.56882460,0.09968402,0.09274931,0.00737769,0.00000000,0.02393277,0.02507212,0.12425645,0.00000000
-2.52426213,0.59164870,0.11148693,0.09683862,0.00751834,0.00000000,0.02475626,0.02842681,0.13357912,0.00000000
-2.51825913,0.61456471,0.12479952,0.10107137,0.00762773,0.00000000,0.02557453,0.03217791,0.14375109,0.00000000
-2.51225613,0.63785167,0.13977606,0.10551111,0.00770714,0.00000000,0.02640039,0.03635194,0.15490934,0.00000000
-2.50625313,0.66185881,0.15656937,0.11023459,0.00775896,0.00000000,0.02725028,0.04097144,0.16720084,0.00000000
-2.50025013,0.68699380,0.17532531,0.11532949,0.00778662,0.00000000,0.02814382,0.04605365,0.18077793,0.00000000
-2.49424712,0.71370716,0.19617657,0.12089153,0.00779451,0.00000000,0.02910308,0.05160913,0.19579269,0.00000000
-2.48824412,0.74247351,0.21923602,0.12702090,0.00778775,0.00000000,0.03015175,0.05764057,0.21239054,0.00000000
-2.48224112,0.77377027,0.24458979,0.13381808,0.00777203,0.00000000,0.03131410,0.06414161,0.23070315,0.00000000
-2.47623812,0.80805450,0.27229034,0.14137933,0.00775338,0.00000000,0.03261388,0.07109610,0.25084099,0.00000000
-2.47023512,0.84573902,0.30234986,0.14979189,0.00773790,0.00000000,0.03407308,0.07847749,0.27288570,0.00000000
-2.46423212,0.88716872,0.33473419,0.15912911,0.00773154,0.00000000,0.03571075,0.08624874,0.29688267,0.00000000
-2.45822911,0.93259824,0.36935777,0.16944580,0.00773984,0.00000000,0.03754175,0.09436261,0.32283419,0.00000000
-2.45222611,0.98217200,0.40607976,0.18077387,0.00776769,0.00000000,0.03957568,0.10276240,0.35069344,0.00000000
-2.44622311,1.03590780,0.44470185,0.19311861,0.00781913,0.00000000,0.04181587,0.11138327,0.38035970,0.00000000
-2.44022011,1.09368472,0.48496771,0.20645580,0.00789719,0.00000000,0.04425862,0.12015397,0.41167523,0.00000000
-2.43421711,1.15523629,0.52656469,0.22072975,0.00800372,0.00000000,0.04689262,0.12899899,0.44442384,0.00000000
-2.42821411,1.22014947,0.56912759,0.23585253,0.00813934,0.00000000,0.04969868,0.13784121,0.47833172,0.00000000
-2.42221111,1.28786969,0.61224475,0.25170444,0.00830339,0.00000000,0.05264981,0.14660466,0.51307036,0.00000000
-2.41620810,1.35771229,0.65546640,0.26813586,0.00849396,0.00000000,0.05571155,0.15521764,0.54826192,0.00000000
-2.41020510,1.42888001,0.69831506,0.28497041,0.00870796,0.00000000,0.05884272,0.16361574,0.58348684,0.00000000
-2.40420210,1.50048610,0.74029796,0.30200943,0.00894124,0.00000000,0.06199642,0.17174478,0.61829357,0.00000000
-2.39819910,1.57158242,0.78092088,0.31903763,0.00918877,0.00000000,0.06512140,0.17956358,0.65221040,0.00000000
-2.39219610,1.64119145,0.81970328,0.33582977,0.00944483,0.00000000,0.06816365,0.18704621,0.68475871,0.00000000
-2.38619310,1.70834108,0.85619391,0.35215812,0.00970328,0.00000000,0.07106821,0.19418375,0.71546750,0.00000000
-2.38019010,1.77210071,0.88998655,0.36780041,0.00995779,0.00000000,0.07378114,0.20098538,0.74388850,0.00000000
-2.37418709,1.83161720,0.92073515,0.38254797,0.01020216,0.00000000,0.07625153,0.20747876,0.76961140,0.00000000
-2.36818409,1.88614907,0.94816767,0.39621363,0.01043051,0.00000000,0.07843349,0.21370949,0.79227843,0.00000000
-2.36218109,1.93509744,0.97209812,0.40863912,0.01063763,0.00000000,0.08028802,0.21973983,0.81159781,0.00000000
-2.35617809,1.97803208,0.99243601,0.41970160,0.01081915,0.00000000,0.08178473,0.22564660,0.82735531,0.00000000
-2.35017509,2.01471147,1.00919281,0.42931884,0.01097175,0.00000000,0.08290320,0.23151827,0.83942350,0.00000000
-2.34417209,2.04509555,1.02248490,0.43745301,0.01109332,0.00000000,0.08363404,0.23745144,0.84776801,0.00000000
-2.33816908,2.06935052,1.03253269,0.44411262,0.01118306,0.00000000,0.08397951,0.24354675,0.85245063,0.00000000
-2.33216608,2.08784507,1.03965580,0.44935264,0.01124154,0.00000000,0.08395370,0.24990447,0.85362883,0.00000000
-2.32616308,2.10113812,1.04426416,0.45327255,0.01127066,0.00000000,0.08358219,0.25661989,0.85155177,0.00000000
-2.32016008,2.10995821,1.04684536,0.45601258,0.01127356,0.00000000,0.08290126,0.26377871,0.84655262,0.00000000
-2.31415708,2.11517527,1.04794838,0.45774800,0.01125453,0.00000000,0.08195662,0.27145265,0.83903771,0.00000000
-2.30815408,2.11776592,1.04816437,0.45868188,0.01121878,0.00000000,0.08080175,0.27969549,0.82947272,0.00000000
-2.30215108,2.11877342,1.04810509,0.45903652,0.01117224,0.00000000,0.07949583,0.28853961,0.81836635,0.00000000
-2.29614807,2.11926425,1.04837966,0.45904385,0.01112124,0.00000000,0.07810143,0.29799341,0.80625240,0.00000000
-2.29014507,2.12028285,1.04957073,0.45893539,0.01107225,0.00000000,0.07668207,0.30803940,0.79367066,0.00000000
-2.28414207,2.12280665,1.05221087,0.45893201,0.01103158,0.00000000,0.07529960,0.31863341,0.78114764,0.00000000
-2.27813907,2.12770330,1.05676012,0.45923410,0.01100503,0.00000000,0.07401174,0.32970468,0.76917785,0.00000000
-2.27213607,2.13569204,1.06358583,0.46001249,0.01099764,0.00000000,0.07286967,0.34115698,0.75820640,0.00000000
-2.26613307,2.14731085,1.07294555,0.46140064,0.01101340,0.00000000,0.07191596,0.35287070,0.74861375,0.00000000
-2.26013007,2.16289111,1.08497380,0.46348833,0.01105507,0.00000000,0.07118279,0.36470586,0.74070308,0.00000000
-2.25412706,2.18254073,1.09967348,0.46631723,0.01112396,0.00000000,0.07069065,0.37650586,0.73469111,0.00000000
-2.24812406,2.20613675,1.11691229,0.46987856,0.01121988,0.00000000,0.07044748,0.38810192,0.73070236,0.00000000
-2.24212106,2.23332775,1.13642451,0.47411289,0.01134106,0.00000000,0.07044838,0.39931803,0.72876743,0.00000000
-2.23611806,2.26354607,1.15781824,0.47891215,0.01148421,0.00000000,0.07067581,0.40997621,0.72882513,0.00000000
-2.23011506,2.29602947,1.18058791,0.48412369,0.01164459,0.00000000,0.07110041,0.41990194,0.73072844,0.00000000
-2.22411206,2.32985122,1.20413167,0.48955636,0.01181622,0.00000000,0.07168221,0.42892950,0.73425394,0.00000000
-2.21810905,2.36395748,1.22777302,0.49498819,0.01199206,0.00000000,0.07237234,0.43690721,0.73911433,0.00000000
-2.21210605,2.39721037,1.25078592,0.50017534,0.01216432,0.00000000,0.07311510,0.44370216,0.74497340,0.00000000
-2.20610305,2.42843483,1.27242233,0.50486216,0.01232475,0.00000000,0.07385027,0.44920451,0.75146278,0.00000000
-2.20010005,2.45646731,1.29194117,0.50879149,0.01246501,0.00000000,0.07451557,0.45333104,0.75819975,0.00000000
-2.19409705,2.48020414,1.30863733,0.51171528,0.01257695,0.00000000,0.07504925,0.45602799,0.76480515,0.00000000
-2.18809405,2.49864752,1.32186969,0.51340457,0.01265302,0.00000000,0.07539249,0.45727300,0.77092081,0.00000000
-2.18209105,2.51094716,1.33108683,0.51365883,0.01268653,0.00000000,0.07549177,0.45707620,0.77622546,0.00000000
-2.17608804,2.51643578,1.33584948,0.51231400,0.01267198,0.00000000,0.07530085,0.45548031,0.78044866,0.00000000
-2.17008504,2.51465701,1.33584856,0.50924906,0.01260526,0.00000000,0.07478250,0.45255986,0.78338199,0.00000000
-2.16408204,2.50538463,1.33091830,0.50439080,0.01248383,0.00000000,0.07390973,0.44841957,0.78488712,0.00000000
-2.15807904,2.48863236,1.32104377,0.49771674,0.01230682,0.00000000,0.07266665,0.44319188,0.78490039,0.00000000
-2.15207604,2.46465411,1.30636259,0.48925601,0.01207512,0.00000000,0.07104879,0.43703378,0.78343395,0.00000000
-2.14607304,2.43393478,1.28716090,0.47908828,0.01179129,0.00000000,0.06906297,0.43012308,0.78057322,0.00000000
-2.14007004,2.39717237,1.26386381,0.46734092,0.01145953,0.00000000,0.06672676,0.42265416,0.77647124,0.00000000
-2.13406703,2.35525229,1.23702092,0.45418436,0.01108546,0.00000000,0.06406748,0.41483349,0.77134002,0.00000000
-2.12806403,2.30921547,1.20728762,0.43982621,0.01067598,0.00000000,0.06112090,0.40687489,0.76543955,0.00000000
-2.12206103,2.26022169,1.17540312,0.42450419,0.01023900,0.00000000,0.05792972,0.39899484,0.75906511,0.00000000
-2.11605803,2.20951001,1.14216624,0.40847833,0.00978313,0.00000000,0.05454183,0.39140787,0.75253344,0.00000000
-2.11005503,2.15835812,1.10841001,0.39202281,0.00931747,0.00000000,0.05100848,0.38432228,0.74616873,0.00000000
-2.10405203,2.10804235,1.07497629,0.37541769,0.00885124,0.00000000,0.04738248,0.37793618,0.74028883,0.00000000
-2.09804902,2.05980010,1.04269123,0.35894104,0.00839353,0.00000000,0.04371651,0.37243402,0.73519261,0.00000000
-2.09204602,2.01479593,1.01234274,0.34286154,0.00795303,0.00000000,0.04006149,0.36798376,0.73114890,0.00000000
-2.08604302,1.97409274,0.98466048,0.32743198,0.00753780,0.00000000,0.03646526,0.36473461,0.72838741,0.00000000
-2.08004002,1.93862848,0.96029906,0.31288380,0.00715505,0.00000000,0.03297144,0.36281540,0.72709206,0.00000000
-2.07403702,1.90919923,0.93982489,0.29942274,0.00681099,0.00000000,0.02961861,0.36233370,0.72739672,0.00000000
-2.06803402,1.88644850,0.92370657,0.28722577,0.00651074,0.00000000,0.02643974,0.36337551,0.72938349,0.00000000
-2.06203102,1.87086263,0.91230916,0.27643921,0.00625822,0.00000000,0.02346188,0.36600558,0.73308328,0.00000000
-2.05602801,1.86277170,0.90589172,0.26717805,0.00605613,0.00000000,0.02070621,0.37026832,0.73847836,0.00000000
-2.05002501,1.86235536,0.90460811,0.25952637,0.00590599,0.00000000,0.01818818,0.37618906,0.74550674,0.00000000
-2.04402201,1.86965238,0.90851035,0.25353865,0.00580816,0.00000000,0.01591794,0.38377581,0.75406753,0.00000000
-2.03801901,1.88457318,0.91755418,0.24924194,0.00576190,0.00000000,0.01390088,0.39302113,0.76402726,0.00000000
-2.03201601,1.90691406,0.93160616,0.24663852,0.00576550,0.00000000,0.01213824,0.40390428,0.77522626,0.00000000
-2.02601301,1.93637225,0.95045187,0.24570898,0.00581639,0.00000000,0.01062783,0.41639328,0.78748498,0.00000000
-2.02001001,1.97256083,0.97380471,0.24641556,0.00591124,0.00000000,0.00936472,0.43044695,0.80060965,0.00000000
-2.01400700,2.01502278,1.00131492,0.24870537,0.00604610,0.00000000,0.00834191,0.44601673,0.81439716,0.00000000
-2.00800400,2.06324357,1.03257849,0.25251357,0.00621652,0.00000000,0.00755090,0.46304816,0.82863888,0.00000000
-2.00200100,2.11666195,1.06714578,0.25776616,0.00641769,0.00000000,0.00698226,0.48148212,0.84312344,0.00000000
-1.99599800,2.17467881,1.10452975,0.26438243,0.00664455,0.00000000,0.00662599,0.50125546,0.85763847,0.00000000
-1.98999500,2.23666408,1.14421374,0.27227685,0.00689188,0.00000000,0.00647181,0.52230133,0.87197151,0.00000000
-1.98399200,2.30196201,1.18565898,0.28136052,0.00715440,0.00000000,0.00650937,0.54454894,0.88591020,0.00000000
-1.97798899,2.36989502,1.22831168,0.29154196,0.00742687,0.00000000,0.00672824,0.56792292,0.89924229,0.00000000
-1.97198599,2.43976671,1.27161014,0.30272753,0.00770414,0.00000000,0.00711793,0.59234222,0.91175544,0.00000000
-1.96598299,2.51086439,1.31499164,0.31482125,0.00798124,0.00000000,0.00766768,0.61771873,0.92323748,0.00000000
-1.95997999,2.58246165,1.35789957,0.32772432,0.00825340,0.00000000,0.00836634,0.64395560,0.93347705,0.00000000
-1.95397699,2.65382145,1.39979052,0.34133431,0.00851611,0.00000000,0.00920207,0.67094544,0.94226518,0.00000000
-1.94797399,2.72419998,1.44014151,0.35554427,0.00876519,0.00000000,0.01016214,0.69856855,0.94939754,0.00000000
-1.94197099,2.79285165,1.47845729,0.37024168,0.00899676,0.00000000,0.01123264,0.72669115,0.95467782,0.00000000
-1.93596798,2.85903522,1.51427751,0.38530755,0.00920733,0.00000000,0.01239834,0.75516399,0.95792181,0.00000000
-1.92996498,2.92202126,1.54718360,0.40061575,0.00939379,0.00000000,0.01364252,0.78382128,0.95896223,0.00000000
-1.92396198,2.98110057,1.57680528,0.41603260,0.00955347,0.00000000,0.01494690,0.81248010,0.95765405,0.00000000
-1.91795898,3.03559369,1.60282631,0.43141690,0.00968410,0.00000000,0.01629176,0.84094046,0.95387987,0.00000000
-1.91195598,3.08486089,1.62498934,0.44662040,0.00978392,0.00000000,0.01765599,0.86898604,0.94755527,0.00000000
-1.90595298,3.12831256,1.64309972,0.46148889,0.00985163,0.00000000,0.01901743,0.89638562,0.93863357,0.00000000
-1.89994997,3.16541947,1.65702800,0.47586366,0.00988641,0.00000000,0.02035318,0.92289529,0.92710974,0.00000000
-1.89394697,3.19572261,1.66671109,0.48958365,0.00988797,0.00000000,0.02164008,0.94826145,0.91302329,0.00000000
-1.88794397,3.21884229,1.67215200,0.50248793,0.00985654,0.00000000,0.02285525,0.97222446,0.89645981,0.00000000
-1.88194097,3.23448609,1.67341824,0.51441866,0.00979287,0.00000000,0.02397663,0.99452292,0.87755098,0.00000000
-1.87593797,3.24245546,1.67063875,0.52522431,0.00969824,0.00000000,0.02498366,1.01489849,0.85647317,0.00000000
-1.86993497,3.24265079,1.66399981,0.53476303,0.00957445,0.00000000,0.02585785,1.03310106,0.83344450,0.00000000
-1.86393197,3.23507471,1.65373977,0.54290609,0.00942380,0.00000000,0.02658335,1.04889413,0.80872052,0.00000000
-1.85792896,3.21983353,1.64014300,0.54954116,0.00924908,0.00000000,0.02714750,1.06206030,0.78258873,0.00000000
-1.85192596,3.19713680,1.62353315,0.55457542,0.00905354,0.00000000,0.02754121,1.07240654,0.75536207,0.00000000
-1.84592296,3.16729491,1.60426593,0.55793816,0.00884084,0.00000000,0.02775929,1.07976913,0.72737178,0.00000000
-1.83991996,3.13071469,1.58272162,0.55958293,0.00861501,0.00000000,0.02780062,1.08401815,0.69895978,0.00000000
-1.83391696,3.08789317,1.55929745,0.55948908,0.00838039,0.00000000,0.02766817,1.08506122,0.67047094,0.00000000
-1.82791396,3.03940933,1.53439988,0.55766257,0.00814154,0.00000000,0.02736887,1.08284644,0.64224546,0.00000000
-1.82191096,2.98591415,1.50843705,0.55413599,0.00790321,0.00000000,0.02691334,1.07736438,0.61461164,0.00000000
-1.81590795,2.92811887,1.48181127,0.54896791,0.00767017,0.00000000,0.02631550,1.06864900,0.58787919,0.00000000
-1.80990495,2.86678169,1.45491175,0.54224137,0.00744719,0.00000000,0.02559201,1.05677746,0.56233325,0.00000000
-1.80390195,2.80269309,1.42810757,0.53406173,0.00723890,0.00000000,0.02476168,1.04186887,0.53822932,0.00000000
-1.79789895,2.73666004,1.40174089,0.52455386,0.00704967,0.00000000,0.02384482,1.02408191,0.51578904,0.00000000
-1.79189595,2.66948924,1.37612060,0.51385879,0.00688352,0.00000000,0.02286246,1.00361142,0.49519701,0.00000000
-1.78589295,2.60197003,1.35151633,0.50213002,0.00674402,0.00000000,0.02183571,0.98068410,0.47659853,0.00000000
-1.77988994,2.53485718,1.32815311,0.48952947,0.00663414,0.00000000,0.02078507,0.95555346,0.46009842,0.00000000
-1.77388694,2.46885411,1.30620674,0.47622344,0.00655620,0.00000000,0.01972980,0.92849408,0.44576073,0.00000000
-1.76788394,2.40459712,1.28580006,0.46237849,0.00651175,0.00000000,0.01868742,0.89979557,0.43360938,0.00000000
-1.76188094,2.34264110,1.26700031,0.44815762,0.00650152,0.00000000,0.01767329,0.86975623,0.42362974,0.00000000
-1.75587794,2.28344740,1.24981778,0.43371672,0.00652536,0.00000000,0.01670033,0.83867676,0.41577094,0.00000000
-1.74987494,2.22737416,1.23420591,0.41920148,0.00658221,0.00000000,0.01577885,0.80685421,0.40994898,0.00000000
-1.74387194,2.17466977,1.22006295,0.40474490,0.00667008,0.00000000,0.01491654,0.77457629,0.40605042,0.00000000
-1.73786893,2.12546967,1.20723531,0.39046528,0.00678610,0.00000000,0.01411852,0.74211625,0.40393669,0.00000000
-1.73186593,2.07979679,1.19552257,0.37646502,0.00692654,0.00000000,0.01338759,0.70972851,0.40344874,0.00000000
-1.72586293,2.03756565,1.18468406,0.36282997,0.00708691,0.00000000,0.01272452,0.67764509,0.40441204,0.00000000
-1.71985993,1.99859005,1.17444692,0.34962946,0.00726205,0.00000000,0.01212841,0.64607290,0.40664163,0.00000000
-1.71385693,1.96259414,1.16451529,0.33691683,0.00744626,0.00000000,0.01159712,0.61519192,0.40994724,0.00000000
-1.70785393,1.92922637,1.15458042,0.32473058,0.00763344,0.00000000,0.01112775,0.58515425,0.41413813,0.00000000
