energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.84742371,0.33311493,0.03879862,0.00000000,0.08257855,0.00000000,0.14996112,0.02715789
-4.84142071,0.35022030,0.03880828,0.00000000,0.08881203,0.00000000,0.15332855,0.02839789
-4.83541771,0.37307055,0.03953631,0.00000000,0.09642315,0.00000000,0.15957304,0.03011754
-4.82941471,0.40125146,0.04093472,0.00000000,0.10532378,0.00000000,0.16849507,0.03227795
-4.82341171,0.43428489,0.04295013,0.00000000,0.11540892,0.00000000,0.17988051,0.03483520
-4.81740870,0.47162823,0.04552422,0.00000000,0.12655597,0.00000000,0.19350054,0.03774041
-4.81140570,0.51267552,0.04859425,0.00000000,0.13862461,0.00000000,0.20911192,0.04093975
-4.80540270,0.55676058,0.05209360,0.00000000,0.15145723,0.00000000,0.22645775,0.04437475
-4.79939970,0.60316266,0.05595250,0.00000000,0.16488025,0.00000000,0.24526893,0.04798273
-4.79339670,0.65111481,0.06009881,0.00000000,0.17870611,0.00000000,0.26526635,0.05169747
-4.78739370,0.69981494,0.06445897,0.00000000,0.19273610,0.00000000,0.28616377,0.05545014
-4.78139070,0.74843951,0.06895909,0.00000000,0.20676390,0.00000000,0.30767149,0.05917038
-4.77538769,0.79615955,0.07352612,0.00000000,0.22057976,0.00000000,0.32950057,0.06278770
-4.76938469,0.84215834,0.07808911,0.00000000,0.23397510,0.00000000,0.35136745,0.06623287
-4.76338169,0.88565026,0.08258053,0.00000000,0.24674742,0.00000000,0.37299879,0.06943959
-4.75737869,0.92589991,0.08693751,0.00000000,0.25870529,0.00000000,0.39413624,0.07234604
-4.75137569,0.96224068,0.09110308,0.00000000,0.26967310,0.00000000,0.41454092,0.07489654
-4.74537269,0.99409183,0.09502723,0.00000000,0.27949547,0.00000000,0.43399734,0.07704295
-4.73936968,1.02097335,0.09866778,0.00000000,0.28804098,0.00000000,0.45231654,0.07874601
-4.73336668,1.04251778,0.10199105,0.00000000,0.29520517,0.00000000,0.46933837,0.07997635
-4.72736368,1.05847838,0.10497227,0.00000000,0.30091250,0.00000000,0.48493265,0.08071526
-4.72136068,1.06873333,0.10759565,0.00000000,0.30511738,0.00000000,0.49899930,0.08095502
-4.71535768,1.07328571,0.10985429,0.00000000,0.30780403,0.00000000,0.51146753,0.08069896
-4.70935468,1.07225925,0.11174972,0.00000000,0.30898543,0.00000000,0.52229398,0.07996111
-4.70335168,1.06589026,0.11329124,0.00000000,0.30870126,0.00000000,0.53146031,0.07876547
-4.69734867,1.05451601,0.11449507,0.00000000,0.30701504,0.00000000,0.53897013,0.07714499
-4.69134567,1.03856030,0.11538336,0.00000000,0.30401073,0.00000000,0.54484576,0.07514032
-4.68534267,1.01851696,0.11598310,0.00000000,0.29978886,0.00000000,0.54912494,0.07279823
-4.67933967,0.99493201,0.11632496,0.00000000,0.29446248,0.00000000,0.55185775,0.07017006
-4.67333667,0.96838538,0.11644214,0.00000000,0.28815318,0.00000000,0.55310391,0.06730996
-4.66733367,0.93947293,0.11636932,0.00000000,0.28098725,0.00000000,0.55293063,0.06427326
-4.66133067,0.90878948,0.11614158,0.00000000,0.27309227,0.00000000,0.55141098,0.06111481
-4.65532766,0.87691343,0.11579348,0.00000000,0.26459417,0.00000000,0.54862290,0.05788758
-4.64932466,0.84439334,0.11535822,0.00000000,0.25561483,0.00000000,0.54464866,0.05464131
-4.64332166,0.81173680,0.11486684,0.00000000,0.24627027,0.00000000,0.53957467,0.05142151
-4.63731866,0.77940176,0.11434760,0.00000000,0.23666941,0.00000000,0.53349155,0.04826860
-4.63131566,0.74779011,0.11382533,0.00000000,0.22691331,0.00000000,0.52649411,0.04521736
-4.62531266,0.71724356,0.11332088,0.00000000,0.21709482,0.00000000,0.51868119,0.04229657
-4.61930965,0.68804154,0.11285069,0.00000000,0.20729852,0.00000000,0.51015518,0.03952893
-4.61330665,0.66040086,0.11242627,0.00000000,0.19760092,0.00000000,0.50102096,0.03693114
-4.60730365,0.63447675,0.11205386,0.00000000,0.18807067,0.00000000,0.49138443,0.03451416
-4.60130065,0.61036522,0.11173414,0.00000000,0.17876879,0.00000000,0.48135042,0.03228361
-4.59529765,0.58810635,0.11146200,0.00000000,0.16974891,0.00000000,0.47102022,0.03024026
-4.58929465,0.56768826,0.11122648,0.00000000,0.16105732,0.00000000,0.46048875,0.02838065
-4.58329165,0.54905192,0.11101089,0.00000000,0.15273298,0.00000000,0.44984173,0.02669768
-4.57728864,0.53209636,0.11079307,0.00000000,0.14480744,0.00000000,0.43915284,0.02518130
-4.57128564,0.51668451,0.11054595,0.00000000,0.13730475,0.00000000,0.42848144,0.02381913
-4.56528264,0.50264956,0.11023827,0.00000000,0.13024132,0.00000000,0.41787077,0.02259713
-4.55927964,0.48980186,0.10983564,0.00000000,0.12362601,0.00000000,0.40734717,0.02150020
-4.55327664,0.47793632,0.10930174,0.00000000,0.11746029,0.00000000,0.39692014,0.02051282
-4.54727364,0.46684034,0.10859982,0.00000000,0.11173872,0.00000000,0.38658375,0.01961959
-4.54127064,0.45630217,0.10769428,0.00000000,0.10644971,0.00000000,0.37631901,0.01880574
-4.53526763,0.44611959,0.10655239,0.00000000,0.10157660,0.00000000,0.36609749,0.01805764
-4.52926463,0.43610874,0.10514606,0.00000000,0.09709908,0.00000000,0.35588585,0.01736324
-4.52326163,0.42611300,0.10345355,0.00000000,0.09299503,0.00000000,0.34565126,0.01671247
-4.51725863,0.41601156,0.10146100,0.00000000,0.08924250,0.00000000,0.33536729,0.01609762
-4.51125563,0.40572748,0.09916388,0.00000000,0.08582211,0.00000000,0.32502010,0.01551363
-4.50525263,0.39523512,0.09656805,0.00000000,0.08271943,0.00000000,0.31461462,0.01495835
-4.49924962,0.38456643,0.09369057,0.00000000,0.07992756,0.00000000,0.30418036,0.01443278
-4.49324662,0.37381618,0.09056015,0.00000000,0.07744963,0.00000000,0.29377662,0.01394120
-4.48724362,0.36314571,0.08721717,0.00000000,0.07530111,0.00000000,0.28349685,0.01349129
-4.48124062,0.35278511,0.08371336,0.00000000,0.07351192,0.00000000,0.27347182,0.01309417
-4.47523762,0.34303380,0.08011112,0.00000000,0.07212823,0.00000000,0.26387161,0.01276438
-4.46923462,0.33425923,0.07648243,0.00000000,0.07121367,0.00000000,0.25490620,0.01251978
-4.46323162,0.32689385,0.07290752,0.00000000,0.07085021,0.00000000,0.24682453,0.01238140
-4.45722861,0.32143013,0.06947332,0.00000000,0.07113825,0.00000000,0.23991210,0.01237324
-4.45122561,0.31841376,0.06627159,0.00000000,0.07219613,0.00000000,0.23448706,0.01252189
-4.44522261,0.31843489,0.06339699,0.00000000,0.07415893,0.00000000,0.23089487,0.01285617
-4.43921961,0.32211752,0.06094504,0.00000000,0.07717649,0.00000000,0.22950139,0.01340664
-4.43321661,0.33010699,0.05900994,0.00000000,0.08141063,0.00000000,0.23068487,0.01420500
-4.42721361,0.34305565,0.05768246,0.00000000,0.08703167,0.00000000,0.23482647,0.01528337
-4.42121061,0.36160680,0.05704772,0.00000000,0.09421412,0.00000000,0.24229990,0.01667353
-4.41520760,0.38637701,0.05718307,0.00000000,0.10313171,0.00000000,0.25345993,0.01840599
-4.40920460,0.41793712,0.05815601,0.00000000,0.11395177,0.00000000,0.26863038,0.02050902
-4.40320160,0.45679210,0.06002209,0.00000000,0.12682913,0.00000000,0.28809149,0.02300759
-4.39719860,0.50336036,0.06282306,0.00000000,0.14189956,0.00000000,0.31206727,0.02592223
-4.39119560,0.55795292,0.06658501,0.00000000,0.15927312,0.00000000,0.34071300,0.02926791
-4.38519260,0.62075325,0.07131681,0.00000000,0.17902748,0.00000000,0.37410351,0.03305292
-4.37918959,0.69179847,0.07700873,0.00000000,0.20120149,0.00000000,0.41222257,0.03727780
-4.37318659,0.77096278,0.08363140,0.00000000,0.22578940,0.00000000,0.45495402,0.04193442
-4.36718359,0.85794423,0.09113516,0.00000000,0.25273584,0.00000000,0.50207517,0.04700520
-4.36118059,0.95225554,0.09944990,0.00000000,0.28193203,0.00000000,0.55325306,0.05246255
-4.35517759,1.05322008,0.10848537,0.00000000,0.31321337,0.00000000,0.60804396,0.05826864
-4.34917459,1.15997369,0.11813224,0.00000000,0.34635879,0.00000000,0.66589663,0.06437540
-4.34317159,1.27147298,0.12826365,0.00000000,0.38109195,0.00000000,0.72615968,0.07072501
-4.33716858,1.38651055,0.13873765,0.00000000,0.41708457,0.00000000,0.78809300,0.07725063
-4.33116558,1.50373707,0.14940013,0.00000000,0.45396183,0.00000000,0.85088335,0.08387760
-4.32516258,1.62169014,0.16008853,0.00000000,0.49130984,0.00000000,0.91366376,0.09052498
-4.31915958,1.73882912,0.17063610,0.00000000,0.52868516,0.00000000,0.97553636,0.09710743
-4.31315658,1.85357511,0.18087655,0.00000000,0.56562587,0.00000000,1.03559779,0.10353734
-4.30715358,1.96435469,0.19064912,0.00000000,0.60166412,0.00000000,1.09296639,0.10972721
