energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.54477239,6.73530716,0.03944594,0.50931063,2.59143412,0.00000000,1.03701167,0.81290863,2.53475391,3.35185791
-3.53876938,6.58765430,0.03874376,0.48992486,2.53427396,0.00000000,1.02010792,0.79154330,2.47612145,3.27889009
-3.53276638,6.42971734,0.03798690,0.47040714,2.47419237,0.00000000,1.00151993,0.76917151,2.41212152,3.19990328
-3.52676338,6.26309493,0.03718733,0.45095439,2.41190758,0.00000000,0.98146972,0.74604900,2.34340990,3.11558009
-3.52076038,6.08950062,0.03635719,0.43175836,2.34815944,0.00000000,0.96021400,0.72243230,2.27070731,3.02667767
-3.51475738,5.91073849,0.03550842,0.41300192,2.28369711,0.00000000,0.93803831,0.69857707,2.19478664,2.93401916
-3.50875438,5.72867794,0.03465247,0.39485602,2.21926709,0.00000000,0.91525050,0.67473678,2.11645991,2.83848414
-3.50275138,5.54522789,0.03379997,0.37747729,2.15560182,0.00000000,0.89217353,0.65116144,2.03656522,2.74099783
-3.49674837,5.36231019,0.03296041,0.36100629,2.09340893,0.00000000,0.86913801,0.62809629,1.95595372,2.64251915
-3.49074537,5.18183273,0.03214196,0.34556642,2.03336126,0.00000000,0.84647446,0.60578041,1.87547680,2.54402748
-3.48474237,5.00566221,0.03135123,0.33126350,1.97608790,0.00000000,0.82450587,0.58444512,1.79597344,2.44650822
-3.47873937,4.83559711,0.03059319,0.31818580,1.92216622,0.00000000,0.80354044,0.56431205,1.71825788,2.35093747
-3.47273637,4.67334132,0.02987107,0.30640463,1.87211522,0.00000000,0.78386509,0.54559097,1.64310778,2.25826589
-3.46673337,4.52047897,0.02918639,0.29597524,1.82639011,0.00000000,0.76573975,0.52847740,1.57125289,2.16940246
-3.46073037,4.37845107,0.02853903,0.28693797,1.78537850,0.00000000,0.74939273,0.51314996,1.50336447,2.08519827
-3.45472736,4.24853470,0.02792738,0.27931967,1.74939794,0.00000000,0.73501738,0.49976772,1.44004572,2.00643110
-3.44872436,4.13182535,0.02734856,0.27313502,1.71869512,0.00000000,0.72276994,0.48846752,1.38182331,1.93379120
-3.44272136,4.02922282,0.02679863,0.26838802,1.69344656,0.00000000,0.71276892,0.47936148,1.32914038,1.86786883
-3.43671836,3.94142141,0.02627297,0.26507328,1.67376065,0.00000000,0.70509576,0.47253483,1.28235109,1.80914396
-3.43071536,3.86890431,0.02576651,0.26317718,1.65968108,0.00000000,0.69979671,0.46804412,1.24171698,1.75797863
-3.42471236,3.81194267,0.02527416,0.26267882,1.65119127,0.00000000,0.69688592,0.46591601,1.20740530,1.71461206
-3.41870935,3.77059906,0.02479107,0.26355079,1.64821964,0.00000000,0.69634938,0.46614668,1.17948930,1.67915894
-3.41270635,3.74473512,0.02431301,0.26575960,1.65064552,0.00000000,0.69814945,0.46870187,1.15795055,1.65161066
-3.40670335,3.73402314,0.02383657,0.26926597,1.65830524,0.00000000,0.70222985,0.47351771,1.14268319,1.63183961
-3.40070035,3.73796081,0.02335945,0.27402478,1.67099833,0.00000000,0.70852063,0.48050215,1.13349998,1.61960631
-3.39469735,3.75588875,0.02288059,0.27998492,1.68849331,0.00000000,0.71694293,0.48953710,1.13013994,1.61456898
-3.38869435,3.78700984,0.02240026,0.28708887,1.71053310,0.00000000,0.72741316,0.50048112,1.13227721,1.61629527
-3.38269135,3.83040973,0.02192008,0.29527222,1.73683962,0.00000000,0.73984644,0.51317253,1.13953088,1.62427559
-3.37668834,3.88507769,0.02144300,0.30446318,1.76711745,0.00000000,0.75415899,0.52743293,1.15147543,1.63793753
-3.37068534,3.94992702,0.02097309,0.31458197,1.80105666,0.00000000,0.77026942,0.54307080,1.16765121,1.65666087
-3.36468234,4.02381428,0.02051542,0.32554034,1.83833441,0.00000000,0.78809872,0.55988524,1.18757480,1.67979254
-3.35867934,4.10555676,0.02007576,0.33724122,1.87861561,0.00000000,0.80756901,0.57766951,1.21074867,1.70666099
-3.35267634,4.19394766,0.01966033,0.34957843,1.92155262,0.00000000,0.82860114,0.59621441,1.23666996,1.73658952
-3.34667334,4.28776856,0.01927542,0.36243669,1.96678403,0.00000000,0.85111111,0.61531121,1.26483800,1.76890805
-3.34067034,4.38579912,0.01892712,0.37569180,2.01393284,0.00000000,0.87500570,0.63475415,1.29476045,1.80296310
-3.33466733,4.48682387,0.01862099,0.38921105,2.06260418,0.00000000,0.90017750,0.65434251,1.32595798,1.83812564
-3.32866433,4.58963638,0.01836170,0.40285390,2.11238287,0.00000000,0.92649959,0.67388199,1.35796733,1.87379674
-3.32266133,4.69304123,0.01815285,0.41647300,2.16283115,0.00000000,0.95382038,0.69318578,1.39034314,1.90941113
-3.31665833,4.79585423,0.01799667,0.42991531,2.21348696,0.00000000,0.98195882,0.71207502,1.42265840,1.94443863
-3.31065533,4.89690182,0.01789393,0.44302360,2.26386297,0.00000000,1.01070054,0.73037899,1.45450407,1.97838405
-3.30465233,4.99502028,0.01784381,0.45563810,2.31344695,0.00000000,1.03979513,0.74793508,1.48548808,2.01078561
-3.29864932,5.08905582,0.01784390,0.46759843,2.36170352,0.00000000,1.06895507,0.76458861,1.51523403,2.04121260
-3.29264632,5.17786628,0.01789024,0.47874563,2.40807772,0.00000000,1.09785634,0.78019275,1.54338010,2.06926271
-3.28664332,5.26032521,0.01797743,0.48892444,2.45200045,0.00000000,1.12614118,0.79460855,1.56957840,2.09455952
-3.28064032,5.33532908,0.01809881,0.49798560,2.49289588,0.00000000,1.15342280,0.80770526,1.59349512,2.11675068
-3.27463732,5.40180766,0.01824670,0.50578837,2.53019075,0.00000000,1.17929225,0.81936105,1.61481172,2.13550719
-3.26863432,5.45873798,0.01841266,0.51220297,2.56332527,0.00000000,1.20332706,0.82946404,1.63322714,2.15052400
-3.26263132,5.50516126,0.01858778,0.51711305,2.59176539,0.00000000,1.22510159,0.83791373,1.64846128,2.16152214
-3.25662831,5.54020255,0.01876299,0.52041813,2.61501581,0.00000000,1.24419851,0.84462269,1.66025932,2.16825232
-3.25062531,5.56309181,0.01892939,0.52203583,2.63263321,0.00000000,1.26022105,0.84951849,1.66839692,2.17049992
-3.24462231,5.57318557,0.01907850,0.52190390,2.64423899,0.00000000,1.27280532,0.85254563,1.67268575,2.16809087
-3.23861931,5.56998767,0.01920254,0.51998197,2.64953084,0.00000000,1.28163226,0.85366733,1.67297917,2.16089816
-3.23261631,5.55316772,0.01929467,0.51625292,2.64829239,0.00000000,1.28643842,0.85286708,1.66917730,2.14884829
-3.22661331,5.52257582,0.01934913,0.51072374,2.64040033,0.00000000,1.28702524,0.85014961,1.66123143,2.13192717
-3.22061031,5.47825248,0.01936138,0.50342596,2.62582854,0.00000000,1.28326601,0.84554136,1.64914699,2.11018487
-3.21460730,5.42043259,0.01932815,0.49441543,2.60464883,0.00000000,1.27511051,0.83909013,1.63298497,2.08373867
-3.20860430,5.34954294,0.01924746,0.48377159,2.57702823,0.00000000,1.26258672,0.83086401,1.61286151,2.05277405
-3.20260130,5.26619312,0.01911853,0.47159605,2.54322278,0.00000000,1.24579973,0.82094955,1.58894554,2.01754330
-3.19659830,5.17115993,0.01894176,0.45801063,2.50356828,0.00000000,1.22492791,0.80944921,1.56145446,1.97836172
-3.19059530,5.06536618,0.01871852,0.44315492,2.45846848,0.00000000,1.20021643,0.79647833,1.53064821,1.93560136
-3.18459230,4.94985482,0.01845104,0.42718328,2.40838127,0.00000000,1.17196863,0.78216166,1.49682181,1.88968275
-3.17858929,4.82575996,0.01814226,0.41026162,2.35380393,0.00000000,1.14053574,0.76662977,1.46029696,1.84106479
-3.17258629,4.69427632,0.01779559,0.39256380,2.29525809,0.00000000,1.10630544,0.75001560,1.42141310,1.79023361
-3.16658329,4.55662890,0.01741481,0.37426804,2.23327546,0.00000000,1.06968993,0.73245126,1.38051846,1.73769074
-3.16058029,4.41404455,0.01700391,0.35555335,2.16838505,0.00000000,1.03111410,0.71406545,1.33796160,1.68394144
-3.15457729,4.26772692,0.01656698,0.33659607,2.10110262,0.00000000,0.99100450,0.69498155,1.29408390,1.62948370
-3.14857429,4.11883603,0.01610810,0.31756673,2.03192290,0.00000000,0.94977935,0.67531659,1.24921344,1.57479858
-3.14257129,3.96847339,0.01563134,0.29862739,1.96131474,0.00000000,0.90784028,0.65518107,1.20366038,1.52034217
-3.13656828,3.81767291,0.01514068,0.27992928,1.88971950,0.00000000,0.86556582,0.63467965,1.15771417,1.46653967
-3.13056528,3.66739774,0.01464010,0.26161116,1.81755222,0.00000000,0.82330690,0.61391266,1.11164240,1.41378156
-3.12456228,3.51854248,0.01413354,0.24379810,1.74520541,0.00000000,0.78138432,0.59297820,1.06569131,1.36242200
-3.11855928,3.37193990,0.01362500,0.22660090,1.67305473,0.00000000,0.74008799,0.57197460,1.02008763,1.31277918
-3.11255628,3.22837101,0.01311856,0.21011598,1.60146598,0.00000000,0.69967778,0.55100314,0.97504145,1.26513733
-3.10655328,3.08857719,0.01261846,0.19442573,1.53080254,0.00000000,0.66038558,0.53017065,0.93074971,1.21975001
-3.10055028,2.95327278,0.01212911,0.17959928,1.46143251,0.00000000,0.62241828,0.50959167,0.88739987,1.17684419
-3.09454727,2.82315691,0.01165513,0.16569352,1.39373483,0.00000000,0.58596124,0.48939023,0.84517346,1.13662458
-3.08854427,2.69892306,0.01120130,0.15275439,1.32810370,0.00000000,0.55118188,0.46970067,0.80424897,1.09927780
-3.08254127,2.58126558,0.01077255,0.14081816,1.26495097,0.00000000,0.51823311,0.45066767,0.76480398,1.06497583
-3.07653827,2.47088220,0.01037388,0.12991284,1.20470592,0.00000000,0.48725635,0.43244533,0.72701621,1.03387852
-3.07053527,2.36847220,0.01001020,0.12005946,1.14781269,0.00000000,0.45838388,0.41519522,0.69106342,1.00613488
-3.06453227,2.27473033,0.00968627,0.11127324,1.09472516,0.00000000,0.43174059,0.39908359,0.65712213,0.98188294
-3.05852926,2.19033664,0.00940649,0.10356456,1.04589965,0.00000000,0.40744493,0.38427779,0.62536542,0.96124835
-3.05252626,2.11594294,0.00917472,0.09693974,1.00178595,0.00000000,0.38560930,0.37094208,0.59595980,0.94434173
-3.04652326,2.05215682,0.00899418,0.09140163,0.96281708,0.00000000,0.36633988,0.35923316,0.56906150,0.93125501
-3.04052026,1.99952420,0.00886720,0.08694989,0.92939850,0.00000000,0.34973611,0.34929541,0.54481252,0.92205723
-3.03451726,1.95851167,0.00879512,0.08358119,0.90189735,0.00000000,0.33589001,0.34125645,0.52333674,0.91678996
-3.02851426,1.92948978,0.00877819,0.08128918,0.88063245,0.00000000,0.32488547,0.33522288,0.50473628,0.91546300
-3.02251126,1.91271843,0.00881546,0.08006435,0.86586543,0.00000000,0.31679772,0.33127673,0.48908861,0.91805054
-3.01650825,1.90833527,0.00890477,0.07989382,0.85779372,0.00000000,0.31169305,0.32947255,0.47644439,0.92448839
-3.01050525,1.91634797,0.00904274,0.08076108,0.85654553,0.00000000,0.30962880,0.32983550,0.46682643,0.93467246
-3.00450225,1.93663079,0.00922486,0.08264583,0.86217715,0.00000000,0.31065381,0.33236033,0.46022968,0.94845872
-2.99849925,1.96892577,0.00944561,0.08552372,0.87467263,0.00000000,0.31480894,0.33701143,0.45662228,0.96566488
-2.99249625,2.01284849,0.00969860,0.08936634,0.89394568,0.00000000,0.32212790,0.34372376,0.45594768,0.98607377
-2.98649325,2.06789790,0.00997678,0.09414116,0.91984368,0.00000000,0.33263800,0.35240482,0.45812754,1.00943820
-2.98049025,2.13346987,0.01027268,0.09981174,0.95215329,0.00000000,0.34636066,0.36293727,0.46306537,1.03548730
-2.97448724,2.20887346,0.01057865,0.10633786,0.99060744,0.00000000,0.36331162,0.37518226,0.47065037,1.06393381
-2.96848424,2.29334900,0.01088710,0.11367591,1.03489303,0.00000000,0.38350038,0.38898319,0.48076158,1.09448214
-2.96248124,2.38608691,0.01119079,0.12177921,1.08465891,0.00000000,0.40692907,0.40416968,0.49327165,1.12683646
-2.95647824,2.48624625,0.01148305,0.13059846,1.13952355,0.00000000,0.43359021,0.42056168,0.50805030,1.16070866
-2.95047524,2.59297176,0.01175800,0.14008207,1.19908211,0.00000000,0.46346370,0.43797342,0.52496702,1.19582544
-2.94447224,2.70540883,0.01201071,0.15017653,1.26291228,0.00000000,0.49651277,0.45621713,0.54389296,1.23193430
-2.93846923,2.82271545,0.01223734,0.16082663,1.33057887,0.00000000,0.53267923,0.47510628,0.56470185,1.26880795
-2.93246623,2.94407074,0.01243522,0.17197558,1.40163685,0.00000000,0.57187803,0.49445849,0.58727001,1.30624702
-2.92646323,3.06868007,0.01260288,0.18356501,1.47563288,0.00000000,0.61399162,0.51409779,0.61147543,1.34408085
-2.92046023,3.19577669,0.01274003,0.19553479,1.55210557,0.00000000,0.65886432,0.53385647,0.63719608,1.38216647
-2.91445723,3.32462050,0.01284750,0.20782280,1.63058459,0.00000000,0.70629725,0.55357641,0.66430774,1.42038591
-2.90845423,3.45449442,0.01292711,0.22036450,1.71058918,0.00000000,0.75604411,0.57311005,0.69268147,1.45864211
-2.90245123,3.58469955,0.01298154,0.23309258,1.79162647,0.00000000,0.80780849,0.59232106,0.72218122,1.49685392
-2.89644822,3.71454978,0.01301415,0.24593655,1.87319006,0.00000000,0.86124285,0.61108490,0.75266164,1.53495052
-2.89044522,3.84336717,0.01302881,0.25882243,1.95475959,0.00000000,0.91594978,0.62928923,0.78396661,1.57286588
-2.88444222,3.97047899,0.01302970,0.27167267,2.03580151,0.00000000,0.97148550,0.64683451,0.81592863,1.61053382
-2.87843922,4.09521720,0.01302111,0.28440619,2.11577164,0.00000000,1.02736597,0.66363465,0.84836921,1.64788389
-2.87243622,4.21692110,0.01300731,0.29693888,2.19411967,0.00000000,1.08307540,0.67961789,0.88110049,1.68483873
-2.86643322,4.33494349,0.01299237,0.30918427,2.27029570,0.00000000,1.13807704,0.69472786,0.91392797,1.72131299
-2.86043022,4.44866021,0.01298005,0.32105471,2.34375878,0.00000000,1.19182585,0.70892488,0.94665436,1.75721391
-2.85442721,4.55748283,0.01297372,0.33246283,2.41398719,0.00000000,1.24378266,0.72218726,0.97908427,1.79244364
-2.84842421,4.66087387,0.01297627,0.34332334,2.48048993,0.00000000,1.29342908,0.73451264,1.01102952,1.82690295
-2.84242121,4.75836337,0.01299015,0.35355512,2.54281903,0.00000000,1.34028259,0.74591916,1.04231476,1.86049615
-2.83641821,4.84956602,0.01301729,0.36308341,2.60058184,0.00000000,1.38391098,0.75644634,1.07278290,1.89313661
-2.83041521,4.93419717,0.01305922,0.37184212,2.65345266,0.00000000,1.42394544,0.76615548,1.10230009,1.92475259
-2.82441221,5.01208675,0.01311704,0.37977602,2.70118307,0.00000000,1.46009166,0.77512950,1.13075980,1.95529264
-2.81840920,5.08318969,0.01319150,0.38684272,2.74361011,0.00000000,1.49213829,0.78347202,1.15808570,1.98473012
-2.81240620,5.14759204,0.01328311,0.39301434,2.78066191,0.00000000,1.51996232,0.79130573,1.18423310,2.01306649
-2.80640320,5.20551177,0.01339213,0.39827868,2.81236037,0.00000000,1.54353109,0.79876992,1.20918878,2.04033278
-2.80040020,5.25729420,0.01351867,0.40263986,2.83882054,0.00000000,1.56290088,0.80601734,1.23296914,2.06658932
-2.79439720,5.30340179,0.01366273,0.40611836,2.86024682,0.00000000,1.57821212,0.81321032,1.25561687,2.09192329
-2.78839420,5.34439881,0.01382424,0.40875042,2.87692609,0.00000000,1.58968145,0.82051645,1.27719621,2.11644453
-2.78239120,5.38093154,0.01400306,0.41058682,2.88921816,0.00000000,1.59759120,0.82810389,1.29778704,2.14027958
-2.77638819,5.41370507,0.01419897,0.41169111,2.89754398,0.00000000,1.60227675,0.83613664,1.31747836,2.16356440
-2.77038519,5.44345794,0.01441168,0.41213732,2.90237237,0.00000000,1.60411252,0.84476984,1.33636141,2.18643632
-2.76438219,5.47093599,0.01464080,0.41200740,2.90420580,0.00000000,1.60349728,0.85414550,1.35452283,2.20902548
-2.75837919,5.49686673,0.01488578,0.41138837,2.90356604,0.00000000,1.60083948,0.86438877,1.37203840,2.23144667
-2.75237619,5.52193566,0.01514587,0.41036940,2.90098027,0.00000000,1.59654334,0.87560489,1.38896768,2.25379168
-2.74637319,5.54676553,0.01542010,0.40903898,2.89696825,0.00000000,1.59099628,0.88787703,1.40534980,2.27612299
-2.74037019,5.57189946,0.01570722,0.40748232,2.89203092,0.00000000,1.58455811,0.90126510,1.42120062,2.29846883
-2.73436718,5.59778843,0.01600568,0.40577901,2.88664087,0.00000000,1.57755244,0.91580538,1.43651138,2.32082009
-2.72836418,5.62478344,0.01631356,0.40400107,2.88123467,0.00000000,1.57026037,0.93151112,1.45124891,2.34312900
-2.72236118,5.65313213,0.01662864,0.40221155,2.87620719,0.00000000,1.56291656,0.94837397,1.46535701,2.36530968
-2.71635818,5.68297944,0.01694834,0.40046348,2.87190765,0.00000000,1.55570762,0.96636592,1.47875921,2.38724021
-2.71035518,5.71437190,0.01726978,0.39879934,2.86863733,0.00000000,1.54877250,0.98544188,1.49136226,2.40876621
-2.70435218,5.74726441,0.01758977,0.39725094,2.86664841,0.00000000,1.54220470,1.00554239,1.50306027,2.42970534
-2.69834917,5.78152891,0.01790494,0.39583961,2.86614386,0.00000000,1.53605576,1.02659650,1.51373908,2.44985252
-2.69234617,5.81696407,0.01821172,0.39457675,2.86727788,0.00000000,1.53033989,1.04852453,1.52328064,2.46898541
-2.68634317,5.85330505,0.01850647,0.39346444,2.87015673,0.00000000,1.52503917,1.07124059,1.53156701,2.48686988
-2.68034017,5.89023299,0.01878554,0.39249633,2.87483973,0.00000000,1.52010903,1.09465467,1.53848391,2.50326519
-2.67433717,5.92738374,0.01904533,0.39165847,2.88134034,0.00000000,1.51548384,1.11867430,1.54392363,2.51792875
-2.66833417,5.96435577,0.01928243,0.39093021,2.88962736,0.00000000,1.51108226,1.14320576,1.54778730,2.53062031
-2.66233117,6.00071717,0.01949365,0.39028504,2.89962626,0.00000000,1.50681231,1.16815473,1.54998650,2.54110583
-2.65632816,6.03601237,0.01967612,0.38969149,2.91122093,0.00000000,1.50257609,1.19342654,1.55044450,2.54916088
-2.65032516,6.06976871,0.01982737,0.38911398,2.92425599,0.00000000,1.49827415,1.21892613,1.54909703,2.55457411
-2.64432216,6.10150353,0.01994538,0.38851371,2.93853989,0.00000000,1.49380945,1.24455764,1.54589307,2.55715070
-2.63831916,6.13073224,0.02002865,0.38784961,2.95384899,0.00000000,1.48909111,1.27022408,1.54079567,2.55671631
-2.63231616,6.15697787,0.02007626,0.38707945,2.96993282,0.00000000,1.48403798,1.29582680,1.53378299,2.55312149
-2.62631316,6.17978214,0.02008786,0.38616105,2.98652040,0.00000000,1.47858186,1.32126519,1.52484974,2.54624685
-2.62031016,6.19871835,0.02006379,0.38505363,3.00332779,0.00000000,1.47267071,1.34643652,1.51400910,2.53600887
-2.61430715,6.21340562,0.02000504,0.38371940,3.02006633,0.00000000,1.46627144,1.37123607,1.50129490,2.52236627
-2.60830415,6.22352412,0.01991329,0.38212516,3.03645169,0.00000000,1.45937246,1.39555744,1.48676420,2.50532676
-2.60230115,6.22883051,0.01979092,0.38024405,3.05221281,0.00000000,1.45198569,1.41929319,1.47049986,2.48495371
-2.59629815,6.22917261,0.01964099,0.37805728,3.06710067,0.00000000,1.44414792,1.44233565,1.45261298,2.46137234
-2.59029515,6.22450238,0.01946727,0.37555570,3.08089612,0.00000000,1.43592136,1.46457789,1.43324478,2.43477491
-2.58429215,6.21488591,0.01927414,0.37274123,3.09341625,0.00000000,1.42739312,1.48591471,1.41256777,2.40542439
-2.57828914,6.20050967,0.01906664,0.36962791,3.10451895,0.00000000,1.41867359,1.50624366,1.39078577,2.37365609
-2.57228614,6.18168197,0.01885032,0.36624256,3.11410522,0.00000000,1.40989364,1.52546592,1.36813265,2.33987684
-2.56628314,6.15882918,0.01863124,0.36262490,3.12211898,0.00000000,1.40120044,1.54348702,1.34486953,2.30456142
-2.56028014,6.13248642,0.01841584,0.35882712,3.12854445,0.00000000,1.39275226,1.56021737,1.32128055,2.26824615
-2.55427714,6.10328289,0.01821086,0.35491281,3.13340110,0.00000000,1.38471222,1.57557253,1.29766704,2.23151960
-2.54827414,6.07192222,0.01802321,0.35095537,3.13673655,0.00000000,1.37724122,1.58947341,1.27434044,2.19501068
-2.54227114,6.03915898,0.01785983,0.34703579,3.13861789,0.00000000,1.37049052,1.60184619,1.25161422,2.15937460
-2.53626813,6.00577219,0.01772756,0.34324005,3.13912208,0.00000000,1.36459428,1.61262234,1.22979505,2.12527698
-2.53026513,5.97253746,0.01763299,0.33965611,3.13832606,0.00000000,1.35966240,1.62173862,1.20917380,2.09337713
-2.52426213,5.94019922,0.01758231,0.33637074,3.13629737,0.00000000,1.35577419,1.62913727,1.19001677,2.06431082
-2.51825913,5.90944447,0.01758118,0.33346624,3.13308598,0.00000000,1.35297325,1.63476650,1.17255756,2.03867361
-2.51225613,5.88087950,0.01763454,0.33101735,3.12871799,0.00000000,1.35126378,1.63858126,1.15699010,2.01700515
-2.50625313,5.85501078,0.01774653,0.32908829,3.12319166,0.00000000,1.35060878,1.64054450,1.14346304,1.99977523
-2.50025013,5.83223079,0.01792032,0.32773025,3.11647613,0.00000000,1.35093008,1.64062872,1.13207593,1.98737191
-2.49424712,5.81280936,0.01815805,0.32697938,3.10851293,0.00000000,1.35211034,1.63881797,1.12287721,1.98009214
-2.48824412,5.79689055,0.01846072,0.32685529,3.09922018,0.00000000,1.35399698,1.63511001,1.11586400,1.97813500
-2.48224112,5.78449480,0.01882813,0.32736021,3.08849917,0.00000000,1.35640768,1.62951863,1.11098372,1.98159747
-2.47623812,5.77552566,0.01925883,0.32847871,3.07624272,0.00000000,1.35913732,1.62207583,1.10813720,1.99047279
-2.47023512,5.76978022,0.01975011,0.33017808,3.06234477,0.00000000,1.36196580,1.61283377,1.10718311,2.00465089
-2.46423212,5.76696193,0.02029799,0.33240922,3.04671034,0.00000000,1.36466643,1.60186607,1.10794328,2.02392086
-2.45822911,5.76669490,0.02089724,0.33510799,3.02926501,0.00000000,1.36701434,1.58926849,1.11020861,2.04797482
-2.45222611,5.76853810,0.02154143,0.33819699,3.00996330,0.00000000,1.36879440,1.57515857,1.11374517,2.07641312
-2.44622311,5.77199878,0.02222301,0.34158758,2.98879494,0.00000000,1.36980841,1.55967423,1.11830016,2.10875033
-2.44022011,5.77654391,0.02293336,0.34518214,2.96578887,0.00000000,1.36988095,1.54297125,1.12360757,2.14442198
-2.43421711,5.78160944,0.02366292,0.34887640,2.94101421,0.00000000,1.36886382,1.52521958,1.12939319,2.18279187
-2.42821411,5.78660681,0.02440130,0.35256181,2.91457836,0.00000000,1.36663885,1.50659857,1.13537897,2.22315983
-2.42221111,5.79092711,0.02513744,0.35612788,2.88662215,0.00000000,1.36311898,1.48729138,1.14128670,2.26477013
-2.41620810,5.79394316,0.02585976,0.35946439,2.85731239,0.00000000,1.35824780,1.46747871,1.14684112,2.30682057
-2.41020510,5.79501019,0.02655634,0.36246351,2.82683244,0.00000000,1.35199754,1.44733221,1.15177240,2.34847250
-2.40420210,5.79346614,0.02721512,0.36502174,2.79537133,0.00000000,1.34436598,1.42700793,1.15581844,2.38886184
-2.39819910,5.78863227,0.02782412,0.36704166,2.76311230,0.00000000,1.33537236,1.40664022,1.15872700,2.42711145
-2.39219610,5.77981535,0.02837164,0.36843360,2.73022164,0.00000000,1.32505286,1.38633630,1.16025780,2.46234473
-2.38619310,5.76631208,0.02884652,0.36911704,2.69683848,0.00000000,1.31345584,1.36617204,1.16018504,2.49370063
-2.38019010,5.74741638,0.02923835,0.36902191,2.66306653,0.00000000,1.30063721,1.34618907,1.15830014,2.52034995
-2.37418709,5.72243021,0.02953772,0.36808973,2.62896804,0.00000000,1.28665639,1.32639346,1.15441500,2.54151256
-2.36818409,5.69067772,0.02973643,0.36627456,2.59456081,0.00000000,1.27157279,1.30675615,1.14836570,2.55647537
-2.36218109,5.65152276,0.02982771,0.36354382,2.55981806,0.00000000,1.25544334,1.28721506,1.14001657,2.56461048
-2.35617809,5.60438912,0.02980639,0.35987893,2.52467154,0.00000000,1.23832092,1.26767880,1.12926454,2.56539289
-2.35017509,5.54878269,0.02966908,0.35527577,2.48901753,0.00000000,1.22025373,1.24803185,1.11604359,2.55841721
-2.34417209,5.48431462,0.02941428,0.34974495,2.45272535,0.00000000,1.20128580,1.22814092,1.10032904,2.54341264
-2.33816908,5.41072415,0.02904242,0.34331185,2.41564799,0.00000000,1.18145814,1.20786217,1.08214148,2.52025545
-2.33216608,5.32790003,0.02855593,0.33601643,2.37763411,0.00000000,1.16081080,1.18704896,1.06155001,2.48897850
-2.32616308,5.23589918,0.02795921,0.32791284,2.33854083,0.00000000,1.13938537,1.16555968,1.03867468,2.44977701
-2.32016008,5.13496142,0.02725853,0.31906868,2.29824649,0.00000000,1.11722781,1.14326544,1.01368775,2.40301030
-2.31415708,5.02551946,0.02646194,0.30956411,2.25666287,0.00000000,1.09439154,1.12005710,0.98681372,2.34919906
-2.30815408,4.90820318,0.02557904,0.29949059,2.21374602,0.00000000,1.07094034,1.09585148,0.95832793,2.28901818
-2.30215108,4.78383781,0.02462081,0.28894945,2.16950540,0.00000000,1.04695112,1.07059647,0.92855374,2.22328492
-2.29614807,4.65343579,0.02359933,0.27805016,2.12401069,0.00000000,1.02251631,1.04427488,0.89785823,2.15294293
-2.29014507,4.51818234,0.02252754,0.26690851,2.07739613,0.00000000,0.99774563,1.01690684,0.86664643,2.07904229
-2.28414207,4.37941505,0.02141886,0.25564446,2.02986215,0.00000000,0.97276729,0.98855087,0.83535446,2.00271620
-2.27813907,4.23859823,0.02028695,0.24438001,1.98167414,0.00000000,0.94772841,0.95930351,0.80444131,1.92515505
-2.27213607,4.09729257,0.01914541,0.23323692,1.93315853,0.00000000,0.92279458,0.92929764,0.77437998,1.84757863
-2.26613307,3.95712136,0.01800745,0.22233443,1.88469631,0.00000000,0.89814857,0.89869961,0.74564781,1.77120731
-2.26013007,3.81973416,0.01688566,0.21178706,1.83671408,0.00000000,0.87398811,0.86770533,0.71871656,1.69723324
-2.25412706,3.68676927,0.01579174,0.20170243,1.78967319,0.00000000,0.85052278,0.83653551,0.69404231,1.62679232
-2.24812406,3.55981606,0.01473634,0.19217934,1.74405711,0.00000000,0.82797003,0.80543021,0.67205567,1.56093806
-2.24212106,3.44037846,0.01372892,0.18330598,1.70035761,0.00000000,0.80655035,0.77464293,0.65315239,1.50061785
-2.23611806,3.32984078,0.01277756,0.17515850,1.65906019,0.00000000,0.78648187,0.74443445,0.63768478,1.44665267
-2.23011506,3.22943682,0.01188899,0.16779982,1.62062926,0.00000000,0.76797431,0.71506662,0.62595402,1.39972060
-2.22411206,3.14022322,0.01106851,0.16127881,1.58549357,0.00000000,0.75122269,0.68679620,0.61820377,1.36034474
-2.21810905,3.06305793,0.01032004,0.15562985,1.55403251,0.00000000,0.73640092,0.65986908,0.61461495,1.32888568
-2.21210605,2.99858415,0.00964613,0.15087278,1.52656362,0.00000000,0.72365551,0.63451491,0.61530210,1.30553875
-2.20610305,2.94722034,0.00904809,0.14701318,1.50333198,0.00000000,0.71309975,0.61094230,0.62031121,1.29033582
-2.20010005,2.90915627,0.00852610,0.14404307,1.48450175,0.00000000,0.70480860,0.58933472,0.62961902,1.28315156
-2.19409705,2.88435513,0.00807927,0.14194180,1.47015017,0.00000000,0.69881448,0.56984723,0.64313393,1.28371361
-2.18809405,2.87256123,0.00770583,0.14067737,1.46026441,0.00000000,0.69510430,0.55260390,0.66069827,1.29161622
-2.18209105,2.87331298,0.00740326,0.14020785,1.45474120,0.00000000,0.69361785,0.53769624,0.68209187,1.30633652
