energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.96248124,0.12372060,0.00011847,0.00412266,0.01176093,0.01495033,0.00003368,0.00756474,0.02174452,0.08307173
-2.95647824,0.14158999,0.00013566,0.00471124,0.01345988,0.01710604,0.00003859,0.00859052,0.02486673,0.09511941
-2.95047524,0.16092425,0.00015424,0.00534896,0.01530470,0.01943729,0.00004390,0.00971851,0.02824676,0.10814473
-2.94447224,0.18162463,0.00017412,0.00603210,0.01728730,0.02193159,0.00004960,0.01094020,0.03186595,0.12208388
-2.93846923,0.20355130,0.00019516,0.00675557,0.01939627,0.02457139,0.00005565,0.01224560,0.03569843,0.13684497
-2.93246623,0.22652234,0.00021719,0.00751292,0.02161681,0.02733387,0.00006200,0.01362312,0.03971091,0.15230747
-2.92646323,0.25031424,0.00024000,0.00829627,0.02393091,0.03019104,0.00006861,0.01505946,0.04386264,0.16832263
-2.92046023,0.27466428,0.00026333,0.00909642,0.02631761,0.03310994,0.00007540,0.01653976,0.04810584,0.18471518
-2.91445723,0.29927479,0.00028689,0.00990295,0.02875352,0.03605318,0.00008232,0.01804786,0.05238637,0.20128622
-2.90845423,0.32381927,0.00031038,0.01070445,0.03121352,0.03897963,0.00008927,0.01956666,0.05664472,0.21781731
-2.90245123,0.34795028,0.00033344,0.01148873,0.03367158,0.04184535,0.00009618,0.02107870,0.06081743,0.23407586
-2.89644822,0.37130892,0.00035575,0.01224317,0.03610177,0.04460472,0.00010297,0.02256683,0.06483866,0.24982136
-2.89044522,0.39353557,0.00037693,0.01295508,0.03847933,0.04721176,0.00010955,0.02401493,0.06864209,0.26481264
-2.88444222,0.41428148,0.00039665,0.01361207,0.04078185,0.04962149,0.00011585,0.02540880,0.07216295,0.27881547
-2.87843922,0.43322069,0.00041460,0.01420248,0.04299043,0.05179142,0.00012180,0.02673702,0.07534009,0.29161055
-2.87243622,0.45006194,0.00043047,0.01471580,0.04509074,0.05368301,0.00012735,0.02799180,0.07811815,0.30300125
-2.86643322,0.46455963,0.00044403,0.01514306,0.04707403,0.05526306,0.00013245,0.02916988,0.08044951,0.31282090
-2.86043022,0.47652377,0.00045507,0.01547723,0.04893791,0.05650497,0.00013708,0.03027324,0.08229612,0.32093916
-2.85442721,0.48582789,0.00046345,0.01571350,0.05068693,0.05738980,0.00014122,0.03130979,0.08363101,0.32726716
-2.84842421,0.49241488,0.00046911,0.01584954,0.05233278,0.05790710,0.00014489,0.03229381,0.08443946,0.33176111
-2.84242121,0.49630011,0.00047203,0.01588571,0.05389426,0.05805546,0.00014812,0.03324622,0.08471970,0.33442412
-2.83641821,0.49757173,0.00047229,0.01582508,0.05539683,0.05784267,0.00015096,0.03419470,0.08448320,0.33530620
-2.83041521,0.49638813,0.00046999,0.01567350,0.05687185,0.05728562,0.00015346,0.03517339,0.08375438,0.33450215
-2.82441221,0.49297233,0.00046533,0.01543941,0.05835541,0.05640984,0.00015569,0.03622253,0.08256995,0.33214770
-2.81840920,0.48760389,0.00045854,0.01513372,0.05988689,0.05524870,0.00015776,0.03738760,0.08097767,0.32841385
-2.81240620,0.48060831,0.00044991,0.01476946,0.06150728,0.05384233,0.00015973,0.03871841,0.07903478,0.32349968
-2.80640320,0.47234472,0.00043975,0.01436145,0.06325726,0.05223635,0.00016171,0.04026775,0.07680604,0.31762410
-2.80040020,0.46319207,0.00042839,0.01392586,0.06517516,0.05048031,0.00016377,0.04208991,0.07436155,0.31101679
-2.79439720,0.45353482,0.00041616,0.01347970,0.06729501,0.04862612,0.00016600,0.04423896,0.07177435,0.30390885
-2.78839420,0.44374849,0.00040339,0.01304038,0.06964456,0.04672633,0.00016846,0.04676687,0.06911802,0.29652367
-2.78239120,0.43418588,0.00039040,0.01262509,0.07224355,0.04483249,0.00017118,0.04972151,0.06646427,0.28906832
-2.77638819,0.42516457,0.00037747,0.01225034,0.07510227,0.04299353,0.00017419,0.05314463,0.06388068,0.28172608
-2.77038519,0.41695615,0.00036483,0.01193141,0.07822049,0.04125430,0.00017750,0.05706978,0.06142865,0.27465027
-2.76438219,0.40977785,0.00035269,0.01168188,0.08158678,0.03965434,0.00018107,0.06152041,0.05916166,0.26795986
-2.75837919,0.40378658,0.00034120,0.01151322,0.08517845,0.03822675,0.00018485,0.06650804,0.05712386,0.26173689
-2.75237619,0.39907594,0.00033044,0.01143440,0.08896192,0.03699747,0.00018879,0.07203068,0.05534905,0.25602587
-2.74637319,0.39567598,0.00032048,0.01145161,0.09289370,0.03598472,0.00019278,0.07807162,0.05386010,0.25083513
-2.74037019,0.39355582,0.00031130,0.01156805,0.09692181,0.03519875,0.00019671,0.08459851,0.05266873,0.24614001
-2.73436718,0.39262880,0.00030287,0.01178379,0.10098779,0.03464190,0.00020048,0.09156294,0.05177577,0.24188768
-2.72836418,0.39276003,0.00029510,0.01209577,0.10502904,0.03430888,0.00020395,0.09890052,0.05117169,0.23800323
-2.72236118,0.39377568,0.00028790,0.01249783,0.10898146,0.03418733,0.00020700,0.10653150,0.05083759,0.23439688
-2.71635818,0.39547377,0.00028116,0.01298091,0.11278241,0.03425852,0.00020952,0.11436191,0.05074635,0.23097157
-2.71035518,0.39763587,0.00027474,0.01353325,0.11637363,0.03449834,0.00021140,0.12228534,0.05086409,0.22763095
-2.70435218,0.40003903,0.00026853,0.01414080,0.11970423,0.03487835,0.00021256,0.13018527,0.05115178,0.22428695
-2.69834917,0.40246760,0.00026242,0.01478755,0.12273338,0.03536693,0.00021293,0.13793780,0.05156693,0.22086678
-2.69234617,0.40472433,0.00025632,0.01545608,0.12543284,0.03593051,0.00021250,0.14541494,0.05206528,0.21731905
-2.68634317,0.40664024,0.00025017,0.01612807,0.12778896,0.03653486,0.00021126,0.15248811,0.05260260,0.21361843
-2.68034017,0.40808292,0.00024394,0.01678485,0.12980414,0.03714622,0.00020923,0.15903198,0.05313620,0.20976900
-2.67433717,0.40896291,0.00023763,0.01740799,0.13149775,0.03773253,0.00020649,0.16492822,0.05362652,0.20580588
-2.66833417,0.40923789,0.00023129,0.01797987,0.13290624,0.03826442,0.00020314,0.17006931,0.05403831,0.20179516
-2.66233117,0.40891453,0.00022498,0.01848427,0.13408262,0.03871612,0.00019930,0.17436200,0.05434180,0.19783217
-2.65632816,0.40804802,0.00021881,0.01890679,0.13509512,0.03906623,0.00019512,0.17773043,0.05451342,0.19403816
-2.65032516,0.40673916,0.00021291,0.01923538,0.13602510,0.03929822,0.00019078,0.18011865,0.05453638,0.19055547
-2.64432216,0.40512926,0.00020741,0.01946059,0.13696439,0.03940081,0.00018646,0.18149252,0.05440091,0.18754159
-2.63831916,0.40339310,0.00020249,0.01957591,0.13801188,0.03936813,0.00018235,0.18184079,0.05410416,0.18516219
-2.63231616,0.40173011,0.00019831,0.01957785,0.13926970,0.03919956,0.00017865,0.18117539,0.05364992,0.18358347
-2.62631316,0.40035431,0.00019502,0.01946598,0.14083908,0.03889954,0.00017553,0.17953081,0.05304802,0.18296429
-2.62031016,0.39948328,0.00019277,0.01924289,0.14281589,0.03847711,0.00017318,0.17696269,0.05231350,0.18344815
-2.61430715,0.39932682,0.00019170,0.01891392,0.14528632,0.03794523,0.00017173,0.17354558,0.05146564,0.18515570
-2.60830415,0.40007562,0.00019189,0.01848692,0.14832262,0.03732016,0.00017132,0.16937011,0.05052682,0.18817775
-2.60230115,0.40189067,0.00019341,0.01797189,0.15197933,0.03662056,0.00017202,0.16453952,0.04952131,0.19256933
-2.59629815,0.40489365,0.00019629,0.01738049,0.15629002,0.03586673,0.00017389,0.15916586,0.04847406,0.19834502
-2.59029515,0.40915910,0.00020051,0.01672561,0.16126484,0.03507973,0.00017696,0.15336604,0.04740948,0.20547568
-2.58429215,0.41470852,0.00020601,0.01602088,0.16688900,0.03428064,0.00018119,0.14725779,0.04635039,0.21388685
-2.57828914,0.42150688,0.00021268,0.01528014,0.17312236,0.03348991,0.00018653,0.14095587,0.04531704,0.22345894
-2.57228614,0.42946180,0.00022038,0.01451702,0.17990014,0.03272677,0.00019289,0.13456865,0.04432639,0.23402919
-2.56628314,0.43842548,0.00022891,0.01374453,0.18713489,0.03200896,0.00020015,0.12819508,0.04339159,0.24539544
-2.56028014,0.44819945,0.00023806,0.01297470,0.19471963,0.03135251,0.00020815,0.12192243,0.04252169,0.25732164
-2.55427714,0.45854199,0.00024757,0.01221832,0.20253214,0.03077178,0.00021676,0.11582467,0.04172165,0.26954485
-2.54827414,0.46917796,0.00025717,0.01148475,0.21044030,0.03027972,0.00022579,0.10996155,0.04099261,0.28178362
-2.54227114,0.47981075,0.00026658,0.01078183,0.21830814,0.02988826,0.00023510,0.10437849,0.04033236,0.29374732
-2.53626813,0.49013568,0.00027551,0.01011588,0.22600253,0.02960894,0.00024455,0.09910711,0.03973603,0.30514620
-2.53026513,0.49985445,0.00028369,0.00949176,0.23340015,0.02945361,0.00025403,0.09416642,0.03919702,0.31570169
-2.52426213,0.50868986,0.00029087,0.00891299,0.24039433,0.02943522,0.00026347,0.08956449,0.03870795,0.32515656
-2.51825913,0.51640016,0.00029681,0.00838200,0.24690156,0.02956871,0.00027287,0.08530050,0.03826175,0.33328455
-2.51225613,0.52279232,0.00030132,0.00790032,0.25286725,0.02987188,0.00028231,0.08136704,0.03785270,0.33989897
-2.50625313,0.52773360,0.00030425,0.00746884,0.25827041,0.03036614,0.00029193,0.07775248,0.03747749,0.34486000
-2.50025013,0.53116078,0.00030551,0.00708815,0.26312696,0.03107723,0.00030200,0.07444328,0.03713614,0.34808028
-2.49424712,0.53308666,0.00030504,0.00675874,0.26749154,0.03203581,0.00031290,0.07142617,0.03683278,0.34952860
-2.48824412,0.53360344,0.00030288,0.00648133,0.27145747,0.03327781,0.00032512,0.06868997,0.03657626,0.34923148
-2.48224112,0.53288279,0.00029911,0.00625703,0.27515498,0.03484464,0.00033932,0.06622707,0.03638053,0.34727263
-2.47623812,0.53117266,0.00029385,0.00608764,0.27874759,0.03678315,0.00035629,0.06403452,0.03626485,0.34379025
-2.47023512,0.52879094,0.00028732,0.00597570,0.28242680,0.03914538,0.00037699,0.06211458,0.03625371,0.33897239
-2.46423212,0.52611617,0.00027977,0.00592472,0.28640522,0.04198810,0.00040256,0.06047490,0.03637657,0.33305049
-2.45822911,0.52357595,0.00027152,0.00593918,0.29090862,0.04537214,0.00043431,0.05912823,0.03666740,0.32629154
-2.45222611,0.52163346,0.00026293,0.00602461,0.29616692,0.04936155,0.00047373,0.05809174,0.03716404,0.31898911
-2.44622311,0.52077268,0.00025440,0.00618754,0.30240481,0.05402261,0.00052249,0.05738610,0.03790739,0.31145369
-2.44022011,0.52148309,0.00024636,0.00643553,0.30983231,0.05942267,0.00058245,0.05703424,0.03894050,0.30400284
-2.43421711,0.52424441,0.00023928,0.00677699,0.31863571,0.06562894,0.00065563,0.05706004,0.04030757,0.29695141
-2.42821411,0.52951206,0.00023363,0.00722114,0.32896931,0.07270714,0.00074417,0.05748688,0.04205287,0.29060238
-2.42221111,0.53770380,0.00022991,0.00777782,0.34094837,0.08072011,0.00085038,0.05833628,0.04421968,0.28523855
-2.41620810,0.54918802,0.00022860,0.00845731,0.35464357,0.08972636,0.00097663,0.05962657,0.04684912,0.28111536
-2.41020510,0.56427399,0.00023019,0.00927011,0.37007719,0.09977855,0.00112534,0.06137168,0.04997905,0.27845505
-2.40420210,0.58320428,0.00023514,0.01022666,0.38722122,0.11092186,0.00129892,0.06358013,0.05364294,0.27744229
-2.39819910,0.60614918,0.00024388,0.01133706,0.40599741,0.12319239,0.00149970,0.06625423,0.05786875,0.27822111
-2.39219610,0.63320331,0.00025680,0.01261073,0.42627910,0.13661535,0.00172986,0.06938942,0.06267779,0.28089340
-2.38619310,0.66438393,0.00027425,0.01405601,0.44789487,0.15120323,0.00199133,0.07297391,0.06808364,0.28551843
-2.38019010,0.69963093,0.00029649,0.01567977,0.47063363,0.16695388,0.00228569,0.07698837,0.07409105,0.29211363
-2.37418709,0.73880795,0.00032374,0.01748694,0.49425083,0.18384847,0.00261408,0.08140595,0.08069484,0.30065602
-2.36818409,0.78170441,0.00035610,0.01948005,0.51847551,0.20184951,0.00297708,0.08619226,0.08787893,0.31108436
-2.36218109,0.82803813,0.00039361,0.02165876,0.54301780,0.22089878,0.00337461,0.09130562,0.09561534,0.32330160
-2.35617809,0.87745833,0.00043616,0.02401935,0.56757641,0.24091547,0.00380584,0.09669733,0.10386343,0.33717757
-2.35017509,0.92954880,0.00048357,0.02655430,0.59184594,0.26179454,0.00426907,0.10231205,0.11256917,0.35255164
-2.34417209,0.98383120,0.00053549,0.02925188,0.61552354,0.28340540,0.00476170,0.10808820,0.12166479,0.36923534
-2.33816908,1.03976862,0.00059149,0.03209583,0.63831484,0.30559111,0.00528014,0.11395859,0.13106863,0.38701483
-2.33216608,1.09676962,0.00065099,0.03506515,0.65993896,0.32816834,0.00581982,0.11985097,0.14068539,0.40565329
-2.32616308,1.15419278,0.00071328,0.03813401,0.68013259,0.35092802,0.00637521,0.12568883,0.15040681,0.42489331
-2.32016008,1.21135248,0.00077755,0.04127181,0.69865309,0.37363713,0.00693983,0.13139226,0.16011288,0.44445933
-2.31415708,1.26752589,0.00084289,0.04444345,0.71528090,0.39604143,0.00750640,0.13687904,0.16967346,0.46406037
-2.30815408,1.32196177,0.00090830,0.04760975,0.72982125,0.41786949,0.00806692,0.14206581,0.17895059,0.48339317
-2.30215108,1.37389125,0.00097271,0.05072811,0.74210548,0.43883775,0.00861287,0.14686954,0.18780116,0.50214585
-2.29614807,1.42254071,0.00103502,0.05375330,0.75199215,0.45865689,0.00913539,0.15120910,0.19608022,0.52000228
-2.29014507,1.46714696,0.00109412,0.05663850,0.75936826,0.47703903,0.00962555,0.15500701,0.20364456,0.53664724
-2.28414207,1.50697433,0.00114890,0.05933643,0.76415055,0.49370594,0.01007455,0.15819139,0.21035667,0.55177228
-2.27813907,1.54133360,0.00119833,0.06180065,0.76628723,0.50839766,0.01047406,0.16069789,0.21608888,0.56508240
-2.27213607,1.56960202,0.00124145,0.06398690,0.76576005,0.52088146,0.01081638,0.16247175,0.22072745,0.57630324
-2.26613307,1.59124399,0.00127742,0.06585451,0.76258677,0.53096076,0.01109482,0.16346972,0.22417658,0.58518873
-2.26013007,1.60583136,0.00130552,0.06736770,0.75682391,0.53848344,0.01130384,0.16366194,0.22636206,0.59152885
-2.25412706,1.61306270,0.00132521,0.06849687,0.74856963,0.54334940,0.01143929,0.16303353,0.22723445,0.59515718
-2.24812406,1.61278046,0.00133615,0.06921973,0.73796656,0.54551684,0.01149857,0.16158595,0.22677168,0.59595808
-2.24212106,1.60498523,0.00133815,0.06952222,0.72520433,0.54500707,0.01148074,0.15933791,0.22498079,0.59387285
-2.23611806,1.58984629,0.00133126,0.06939920,0.71052153,0.54190739,0.01138661,0.15632600,0.22189895,0.58890481
-2.23011506,1.56770775,0.00131571,0.06885490,0.69420691,0.53637215,0.01121869,0.15260470,0.21759349,0.58112295
-2.22411206,1.53908992,0.00129193,0.06790302,0.67659954,0.52862158,0.01098118,0.14824601,0.21216112,0.57066376
-2.21810905,1.50468549,0.00126051,0.06656659,0.65808779,0.51893872,0.01067986,0.14333859,0.20572623,0.55773129
-2.21210605,1.46535073,0.00122221,0.06487754,0.63910708,0.50766420,0.01032192,0.13798644,0.19843839,0.54259521
-2.20610305,1.42209162,0.00117793,0.06287592,0.62013627,0.49518941,0.00991578,0.13230710,0.19046919,0.52558693
-2.20010005,1.37604553,0.00112865,0.06060897,0.60169270,0.48194807,0.00947088,0.12642963,0.18200855,0.50709383
-2.19409705,1.32845898,0.00107545,0.05812989,0.58432598,0.46840656,0.00899738,0.12049216,0.17326051,0.48755174
-2.18809405,1.28066204,0.00101943,0.05549655,0.56861073,0.45505344,0.00850594,0.11463933,0.16443887,0.46743596
-2.18209105,1.23404036,0.00096175,0.05276994,0.55513816,0.44238844,0.00800746,0.10901948,0.15576265,0.44725096
-2.17608804,1.19000546,0.00090350,0.05001272,0.54450688,0.43091126,0.00751279,0.10378188,0.14745160,0.42751912
-2.17008504,1.14996421,0.00084578,0.04728763,0.53731305,0.42111051,0.00703249,0.09907384,0.13972182,0.40876883
-2.16408204,1.11528809,0.00078963,0.04465596,0.53413984,0.41345308,0.00657665,0.09503790,0.13278161,0.39152218
-2.15807904,1.08728307,0.00073601,0.04217614,0.53554660,0.40837410,0.00615461,0.09180907,0.12682763,0.37628255
-2.15207604,1.06716047,0.00068582,0.03990238,0.54205761,0.40626774,0.00577486,0.08951220,0.12204134,0.36352246
-2.14607304,1.05600942,0.00063988,0.03788344,0.55415069,0.40747883,0.00544487,0.08825941,0.11858589,0.35367176
-2.14007004,1.05477129,0.00059893,0.03616158,0.57224569,0.41229550,0.00517096,0.08814771,0.11660323,0.34710655
-2.13406703,1.06421634,0.00056364,0.03477169,0.59669296,0.42094277,0.00495823,0.08925674,0.11621164,0.34413893
-2.12806403,1.08492297,0.00053463,0.03374055,0.62776210,0.43357715,0.00481051,0.09164668,0.11750366,0.34500788
-2.12206103,1.11725986,0.00051249,0.03308630,0.66563095,0.45028228,0.00473027,0.09535635,0.12054418,0.34987135
-2.11605803,1.16137138,0.00049775,0.03281811,0.71037543,0.47106557,0.00471867,0.10040161,0.12536906,0.35879988
-2.11005503,1.21716654,0.00049096,0.03293605,0.76196021,0.49585603,0.00477550,0.10677394,0.13198398,0.37177184
-2.10405203,1.28431210,0.00049267,0.03343107,0.82023089,0.52450314,0.00489927,0.11443948,0.14036380,0.38867059
-2.09804902,1.36223011,0.00050342,0.03428532,0.88490805,0.55677716,0.00508718,0.12333845,0.15045224,0.40928370
-2.09204602,1.45010063,0.00052382,0.03547251,0.95558365,0.59237074,0.00533521,0.13338506,0.16216224,0.43330439
-2.08604302,1.54686983,0.00055446,0.03695856,1.03172031,0.63090214,0.00563821,0.14446806,0.17537678,0.46033544
-2.08004002,1.65126412,0.00059601,0.03870239,1.11265397,0.67192016,0.00598997,0.15645187,0.18995045,0.48989556
-2.07403702,1.76181041,0.00064914,0.04065693,1.19760026,0.71491086,0.00638338,0.16917850,0.20571165,0.52142832
-2.06803402,1.87686265,0.00071453,0.04277024,1.28566483,0.75930608,0.00681050,0.18247014,0.22246557,0.55431358
-2.06203102,1.99463433,0.00079285,0.04498683,1.37585783,0.80449382,0.00726282,0.19613246,0.23999793,0.58788126
-2.05602801,2.11323670,0.00088474,0.04724906,1.46711225,0.84983037,0.00773137,0.20995869,0.25807931,0.62142715
-2.05002501,2.23072154,0.00099079,0.04949866,1.55830595,0.89465383,0.00820694,0.22373414,0.27647013,0.65423043
-2.04402201,2.34512768,0.00111144,0.05167822,1.64828667,0.93829883,0.00868029,0.23724134,0.29492612,0.68557237
-2.03801901,2.45452955,0.00124702,0.05373280,1.73589921,0.98011199,0.00914240,0.25026542,0.31320398,0.71475558
-2.03201601,2.55708623,0.00139767,0.05561137,1.82001384,1.01946751,0.00958466,0.26259953,0.33106720,0.74112324
-2.02601301,2.65108910,0.00156328,0.05726820,1.89955474,1.05578245,0.00999908,0.27405028,0.34829161,0.76407739
-2.02001001,2.73500608,0.00174346,0.05866406,1.97352719,1.08853093,0.01037851,0.28444277,0.36467062,0.78309583
-2.01400700,2.80752069,0.00193754,0.05976722,2.04104228,1.11725674,0.01071679,0.29362504,0.38001971,0.79774667
-2.00800400,2.86756415,0.00214447,0.06055421,2.10133800,1.14158377,0.01100891,0.30147186,0.39418011,0.80770007
-2.00200100,2.91433899,0.00236287,0.06101026,2.15379562,1.16122372,0.01125111,0.30788744,0.40702141,0.81273665
-1.99599800,2.94733331,0.00259097,0.06112945,2.19795058,1.17598088,0.01144088,0.31280727,0.41844298,0.81275211
-1.98999500,2.96632493,0.00282662,0.06091457,2.23349747,1.18575355,0.01157707,0.31619864,0.42837423,0.80775805
-1.98399200,2.97137541,0.00306734,0.06037662,2.26028876,1.19053233,0.01165975,0.31806018,0.43677359,0.79787880
-1.97798899,2.96281439,0.00331031,0.05953409,2.27832773,1.19039514,0.01169018,0.31842019,0.44362642,0.78334467
-1.97198599,2.94121525,0.00355243,0.05841198,2.28775586,1.18549956,0.01167068,0.31733410,0.44894196,0.76448174
-1.96598299,2.90736344,0.00379038,0.05704059,2.28883578,1.17607264,0.01160443,0.31488099,0.45274953,0.74169899
-1.95997999,2.86221936,0.00402071,0.05545427,2.28193074,1.16239913,0.01149532,0.31115961,0.45509426,0.71547325
-1.95397699,2.80687767,0.00423989,0.05369001,2.26748198,1.14480840,0.01134777,0.30628396,0.45603264,0.68633274
-1.94797399,2.74252540,0.00444442,0.05178608,2.24598533,1.12366112,0.01116644,0.30037870,0.45562815,0.65484008
-1.94197099,2.67040076,0.00463091,0.04978074,2.21796854,1.09933614,0.01095612,0.29357475,0.45394739,0.62157540
-1.93596798,2.59175480,0.00479621,0.04771106,2.18397053,1.07221836,0.01072151,0.28600516,0.45105669,0.58712048
-1.92996498,2.50781758,0.00493746,0.04561191,2.14452367,1.04268806,0.01046706,0.27780150,0.44701977,0.55204428
-1.92396198,2.41977018,0.00505221,0.04351521,2.10014005,1.01111222,0.01019684,0.26909095,0.44189617,0.51689070
-1.91795898,2.32872341,0.00513846,0.04144930,2.05130221,0.97783801,0.00991451,0.25999411,0.43574090,0.48216863
-1.91195598,2.23570371,0.00519477,0.03943873,1.99845847,0.94318859,0.00962321,0.25062370,0.42860497,0.44834475
-1.90595298,2.14164624,0.00522028,0.03750411,1.94202289,0.90746130,0.00932558,0.24108394,0.42053696,0.41583890
-1.89994997,2.04739447,0.00521473,0.03566228,1.88237935,0.87092783,0.00902380,0.23147074,0.41158523,0.38502215
-1.89394697,1.95370559,0.00517849,0.03392666,1.81988899,0.83383631,0.00871965,0.22187247,0.40180086,0.35621701
-1.88794397,1.86126048,0.00511257,0.03230774,1.75490019,0.79641470,0.00841458,0.21237120,0.39124069,0.32969978
-1.88194097,1.77067678,0.00501854,0.03081365,1.68776006,0.75887523,0.00810982,0.20304425,0.37997059,0.30570427
-1.87593797,1.68252373,0.00489854,0.02945079,1.61882625,0.72141911,0.00780649,0.19396585,0.36806833,0.28442653
-1.86993497,1.59733706,0.00475519,0.02822448,1.54847813,0.68424138,0.00750569,0.18520871,0.35562612,0.26603015
-1.86393197,1.51563280,0.00459153,0.02713958,1.47712637,0.64753515,0.00720862,0.17684545,0.34275230,0.25065140
-1.85792896,1.43791861,0.00441092,0.02620093,1.40522012,0.61149507,0.00691663,0.16894960,0.32957224,0.23840395
-1.85192596,1.36470173,0.00421699,0.02541378,1.33325118,0.57631963,0.00663128,0.16159613,0.31622828,0.22938273
-1.84592296,1.29649303,0.00401350,0.02478402,1.26175483,0.54221220,0.00635437,0.15486149,0.30287857,0.22366648
-1.83991996,1.23380651,0.00380427,0.02431823,1.19130729,0.50938069,0.00608796,0.14882300,0.28969496,0.22131901
-1.83391696,1.17715466,0.00359310,0.02402362,1.12251978,0.47803583,0.00583429,0.14355777,0.27685989,0.22238890
-1.82791396,1.12703951,0.00338366,0.02390778,1.05602956,0.44838833,0.00559577,0.13914104,0.26456249,0.22690777
-1.82191096,1.08394031,0.00317941,0.02397828,0.99248858,0.42064487,0.00537489,0.13564407,0.25299409,0.23488714
-1.81590795,1.04829828,0.00298356,0.02424216,0.93255000,0.39500344,0.00517413,0.13313177,0.24234318,0.24631423
-1.80990495,1.02049960,0.00279898,0.02470538,0.87685362,0.37164816,0.00499583,0.13166007,0.23279022,0.26114693
-1.80390195,1.00085748,0.00262815,0.02537217,0.82601067,0.35074385,0.00484213,0.13127326,0.22450243,0.27930833
-1.79789895,0.98959446,0.00247316,0.02624436,0.78058865,0.33243078,0.00471485,0.13200138,0.21762872,0.30068121
-1.79189595,0.98682589,0.00233565,0.02732084,0.74109687,0.31681975,0.00461538,0.13385790,0.21229515,0.32510305
-1.78589295,0.99254561,0.00221680,0.02859692,0.70797318,0.30398782,0.00454462,0.13683766,0.20860078,0.35236176
-1.77988994,1.00661459,0.00211734,0.03006398,0.68157223,0.29397477,0.00450293,0.14091539,0.20661442,0.38219279
-1.77388694,1.02875317,0.00203757,0.03170909,0.66215562,0.28678060,0.00449006,0.14604468,0.20637199,0.41427776
-1.76788394,1.05853745,0.00197734,0.03351490,0.64988400,0.28236395,0.00450518,0.15215766,0.20787489,0.44824505
-1.76188094,1.09540002,0.00193611,0.03545961,0.64481138,0.28064167,0.00454688,0.15916532,0.21108920,0.48367235
-1.75587794,1.13863513,0.00191295,0.03751718,0.64688145,0.28148938,0.00461318,0.16695844,0.21594579,0.52009139
-1.74987494,1.18740824,0.00190660,0.03965767,0.65592602,0.28474308,0.00470164,0.17540926,0.22234128,0.55699480
-1.74387194,1.24076948,0.00191552,0.04184778,0.67166544,0.29020163,0.00480939,0.18437372,0.23013984,0.59384479
-1.73786893,1.29767081,0.00193791,0.04405147,0.69371087,0.29763015,0.00493323,0.19369417,0.23917569,0.63008361
-1.73186593,1.35698603,0.00197176,0.04623077,0.72156844,0.30676403,0.00506975,0.20320258,0.24925633,0.66514527
-1.72586293,1.41753325,0.00201490,0.04834667,0.75464506,0.31731360,0.00521539,0.21272411,0.26016627,0.69846821
-1.71985993,1.47809885,0.00206508,0.05036002,0.79225606,0.32896928,0.00536658,0.22208079,0.27167127,0.72950835
-1.71385693,1.53746233,0.00211998,0.05223251,0.83363435,0.34140701,0.00551978,0.23109540,0.28352304,0.75775209
-1.70785393,1.59442132,0.00217725,0.05392763,0.87794140,0.35429406,0.00567161,0.23959527,0.29546409,0.78272866
-1.70185093,1.64781590,0.00223460,0.05541155,0.92427978,0.36729485,0.00581886,0.24741600,0.30723295,0.80402150
-1.69584792,1.69655180,0.00228983,0.05665399,0.97170725,0.38007687,0.00595861,0.25440484,0.31856932,0.82127807
-1.68984492,1.73962174,0.00234084,0.05762895,1.01925240,0.39231655,0.00608821,0.26042385,0.32921941,0.83421784
-1.68384192,1.77612449,0.00238570,0.05831528,1.06593162,0.40370501,0.00620529,0.26535262,0.33894101,0.84263822
-1.67783892,1.80528130,0.00242268,0.05869720,1.11076714,0.41395348,0.00630782,0.26909047,0.34750852,0.84641817
-1.67183592,1.82644937,0.00245028,0.05876459,1.15280582,0.42279844,0.00639406,0.27155825,0.35471756,0.84551950
-1.66583292,1.83913214,0.00246725,0.05851315,1.19113841,0.43000639,0.00646255,0.27269949,0.36038922,0.83998590
-1.65982991,1.84298628,0.00247260,0.05794441,1.22491860,0.43537792,0.00651208,0.27248111,0.36437382,0.82993979
-1.65382691,1.83782541,0.00246564,0.05706555,1.25338142,0.43875134,0.00654170,0.27089355,0.36655398,0.81557723
-1.64782391,1.82362045,0.00244595,0.05588914,1.27586044,0.44000539,0.00655064,0.26795035,0.36684705,0.79716119
-1.64182091,1.80049674,0.00241343,0.05443270,1.29180300,0.43906128,0.00653836,0.26368732,0.36520663,0.77501337
-1.63581791,1.76872817,0.00236824,0.05271815,1.30078302,0.43588376,0.00650445,0.25816117,0.36162339,0.74950513
-1.62981491,1.72872831,0.00231082,0.05077120,1.30251084,0.43048122,0.00644871,0.25144779,0.35612477,0.72104769
-1.62381191,1.68103893,0.00224188,0.04862064,1.29683953,0.42290488,0.00637108,0.24364018,0.34877396,0.69008197
-1.61780890,1.62631622,0.00216231,0.04629758,1.28376745,0.41324692,0.00627170,0.23484600,0.33966783,0.65706850
-1.61180590,1.56531485,0.00207325,0.04383473,1.26343684,0.40163766,0.00615089,0.22518501,0.32893410,0.62247756
-1.60580290,1.49887055,0.00197596,0.04126557,1.23612842,0.38824191,0.00600916,0.21478625,0.31672762,0.58677985
-1.59979990,1.42788132,0.00187183,0.03862362,1.20225204,0.37325439,0.00584726,0.20378515,0.30322614,0.55043786
