energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-2.86643322,2.21254905,0.03253686,0.15336357,0.29649576,0.07297653,0.23935414,1.72575132,0.10571213,0.00000000
-2.86043022,2.16097670,0.02977392,0.14737140,0.28309135,0.06951473,0.23456050,1.69423133,0.10497144,0.00000000
-2.85442721,2.11859365,0.02721535,0.14191440,0.27118974,0.06639533,0.23054018,1.67004257,0.10471909,0.00000000
-2.84842421,2.08669490,0.02488877,0.13712705,0.26106291,0.06367231,0.22739984,1.65410209,0.10498815,0.00000000
-2.84242121,2.06641136,0.02281573,0.13313066,0.25294827,0.06139170,0.22522980,1.64720802,0.10580632,0.00000000
-2.83641821,2.05869246,0.02101165,0.13003096,0.24704518,0.05959083,0.22410373,1.65002746,0.10719567,0.00000000
-2.83041521,2.06429095,0.01948601,0.12791595,0.24351238,0.05829765,0.22407870,1.66308545,0.10917252,0.00000000
-2.82441221,2.08374994,0.01824251,0.12685416,0.24246603,0.05753031,0.22519547,1.68675506,0.11174704,0.00000000
-2.81840920,2.11739178,0.01727952,0.12689325,0.24397863,0.05729691,0.22747890,1.72124832,0.11492293,0.00000000
-2.81240620,2.16530923,0.01659042,0.12805908,0.24807859,0.05759538,0.23093846,1.76660844,0.11869696,0.00000000
-2.80640320,2.22735876,0.01616417,0.13035517,0.25475041,0.05841355,0.23556865,1.82270315,0.12305842,0.00000000
-2.80040020,2.30315660,0.01598579,0.13376268,0.26393565,0.05972947,0.24134941,1.88921984,0.12798857,0.00000000
-2.79439720,2.39207787,0.01603700,0.13824086,0.27553452,0.06151181,0.24824634,1.96566279,0.13346014,0.00000000
-2.78839420,2.49325947,0.01629677,0.14372804,0.28940818,0.06372055,0.25621091,2.05135313,0.13943689,0.00000000
-2.78239120,2.60560737,0.01674202,0.15014316,0.30538176,0.06630779,0.26518056,2.14543208,0.14587324,0.00000000
-2.77638819,2.72780892,0.01734821,0.15738780,0.32324822,0.06921879,0.27507879,2.24686827,0.15271425,0.00000000
-2.77038519,2.85835092,0.01809003,0.16534880,0.34277286,0.07239321,0.28581535,2.35446943,0.15989575,0.00000000
-2.76438219,2.99554372,0.01894214,0.17390136,0.36369868,0.07576649,0.29728658,2.46689920,0.16734488,0.00000000
-2.75837919,3.13755174,0.01987980,0.18291259,0.38575248,0.07927143,0.30937609,2.58269912,0.17498101,0.00000000
-2.75237619,3.28243027,0.02087966,0.19224544,0.40865154,0.08283986,0.32195575,2.70031592,0.18271698,0.00000000
-2.74637319,3.42816828,0.02192038,0.20176295,0.43211093,0.08640447,0.33488715,2.81813391,0.19046088,0.00000000
-2.74037019,3.57273635,0.02298339,0.21133259,0.45585116,0.08990062,0.34802361,2.93451192,0.19811815,0.00000000
-2.73436718,3.71413876,0.02405351,0.22083073,0.47960596,0.09326822,0.36121270,3.04782390,0.20559396,0.00000000
-2.72836418,3.85046811,0.02511952,0.23014689,0.50313006,0.09645353,0.37429928,3.15650213,0.21279596,0.00000000
-2.72236118,3.97996063,0.02617468,0.23918770,0.52620653,0.09941081,0.38712904,3.25908154,0.21963708,0.00000000
-2.71635818,4.10105027,0.02721712,0.24788043,0.54865348,0.10210381,0.39955238,3.35424351,0.22603846,0.00000000
-2.71035518,4.21241902,0.02825003,0.25617577,0.57032975,0.10450699,0.41142853,3.44085744,0.23193214,0.00000000
-2.70435218,4.31304135,0.02928180,0.26404989,0.59113933,0.10660643,0.42262976,3.51801804,0.23726365,0.00000000
-2.69834917,4.40222038,0.03032583,0.27150547,0.61103416,0.10840034,0.43304542,3.58507674,0.24199402,0.00000000
-2.69234617,4.47961360,0.03140025,0.27857169,0.63001512,0.10989918,0.44258565,3.64166528,0.24610142,0.00000000
-2.68634317,4.54524653,0.03252736,0.28530309,0.64813100,0.11112533,0.45118456,3.68771013,0.24958207,0.00000000
-2.68034017,4.59951276,0.03373285,0.29177722,0.66547543,0.11211221,0.45880256,3.72343657,0.25245036,0.00000000
-2.67433717,4.64315977,0.03504486,0.29809120,0.68218159,0.11290312,0.46542787,3.74936163,0.25473830,0.00000000
-2.66833417,4.67726017,0.03649280,0.30435718,0.69841496,0.11354943,0.47107691,3.76627574,0.25649407,0.00000000
-2.66233117,4.70316904,0.03810608,0.31069686,0.71436428,0.11410858,0.47579352,3.77521323,0.25777980,0.00000000
-2.65632816,4.72246850,0.03991267,0.31723531,0.73023084,0.11464163,0.47964710,3.77741268,0.25866875,0.00000000
-2.65032516,4.73690160,0.04193764,0.32409427,0.74621678,0.11521061,0.48272955,3.77426839,0.25924176,0.00000000
-2.64432216,4.74829794,0.04420168,0.33138518,0.76251266,0.11587583,0.48515131,3.76727486,0.25958339,0.00000000
-2.63831916,4.75849428,0.04671972,0.33920232,0.77928497,0.11669299,0.48703646,3.75796658,0.25977777,0.00000000
-2.63231616,4.76925362,0.04949965,0.34761640,0.79666411,0.11771061,0.48851739,3.74785585,0.25990444,0.00000000
-2.62631316,4.78218648,0.05254126,0.35666879,0.81473357,0.11896747,0.48972902,3.73837128,0.26003431,0.00000000
-2.62031016,4.79867831,0.05583542,0.36636684,0.83352075,0.12049057,0.49080313,3.73080002,0.26022610,0.00000000
-2.61430715,4.81982640,0.05936364,0.37668055,0.85299011,0.12229345,0.49186290,3.72623641,0.26052327,0.00000000
-2.60830415,4.84638988,0.06309789,0.38754076,0.87303908,0.12437505,0.49301812,3.72553949,0.26095180,0.00000000
-2.60230115,4.87875512,0.06700088,0.39883907,0.89349700,0.12671920,0.49436121,3.72930162,0.26151878,0.00000000
-2.59629815,4.91691873,0.07102671,0.41042957,0.91412751,0.12929477,0.49596434,3.73782962,0.26221204,0.00000000
-2.59029515,4.96048901,0.07512191,0.42213239,0.93463419,0.13205649,0.49787771,3.75113933,0.26300075,0.00000000
-2.58429215,5.00870595,0.07922684,0.43373903,0.95466954,0.13494635,0.50012916,3.76896387,0.26383701,0.00000000
-2.57828914,5.06047887,0.08327738,0.44501913,0.97384689,0.13789567,0.50272491,3.79077499,0.26465838,0.00000000
-2.57228614,5.11443975,0.08720695,0.45572869,0.99175478,0.14082769,0.50565159,3.81581615,0.26539116,0.00000000
-2.56628314,5.16900943,0.09094857,0.46561907,1.00797328,0.14366044,0.50887908,3.84314565,0.26595431,0.00000000
-2.56028014,5.22247330,0.09443713,0.47444666,1.02209135,0.14631005,0.51236416,3.87168706,0.26626376,0.00000000
-2.55427714,5.27306227,0.09761157,0.48198260,1.03372464,0.14869406,0.51605458,3.90028437,0.26623693,0.00000000
-2.54827414,5.31903493,0.10041698,0.48802221,1.04253270,0.15073473,0.51989316,3.92775866,0.26579716,0.00000000
-2.54227114,5.35875645,0.10280646,0.49239359,1.04823474,0.15236219,0.52382186,3.95296327,0.26487789,0.00000000
-2.53626813,5.39077023,0.10474273,0.49496501,1.05062334,0.15351724,0.52778525,3.97483453,0.26342632,0.00000000
-2.53026513,5.41385862,0.10619935,0.49565079,1.04957525,0.15415370,0.53173336,3.99243550,0.26140646,0.00000000
-2.52426213,5.42709006,0.10716149,0.49441532,1.04505872,0.15424017,0.53562361,4.00499069,0.25880124,0.00000000
-2.51825913,5.42985026,0.10762634,0.49127506,1.03713713,0.15376120,0.53942178,4.01191023,0.25561384,0.00000000
-2.51225613,5.42185685,0.10760293,0.48629842,1.02596865,0.15271772,0.54310203,4.01280278,0.25186798,0.00000000
-2.50625313,5.40315702,0.10711161,0.47960359,1.01180195,0.15112683,0.54664599,4.00747726,0.24760731,0.00000000
-2.50025013,5.37410941,0.10618300,0.47135440,0.99496821,0.14902096,0.55004105,3.99593381,0.24289386,0.00000000
-2.49424712,5.33535188,0.10485668,0.46175436,0.97586980,0.14644632,0.55327811,3.97834552,0.23780576,0.00000000
-2.48824412,5.28775781,0.10317949,0.45103940,0.95496620,0.14346094,0.55634906,3.95503255,0.23243420,0.00000000
-2.48224112,5.23238386,0.10120365,0.43946934,0.93275787,0.14013228,0.55924407,3.92643083,0.22688000,0.00000000
-2.47623812,5.17041271,0.09898477,0.42731877,0.90976868,0.13653453,0.56194919,3.89305771,0.22124975,0.00000000
-2.47023512,5.10309402,0.09657977,0.41486758,0.88652787,0.13274580,0.56444437,3.85547684,0.21565186,0.00000000
-2.46423212,5.03168700,0.09404492,0.40239165,0.86355210,0.12884524,0.56670204,3.81426455,0.21019260,0.00000000
-2.45822911,4.95740747,0.09143394,0.39015391,0.84132853,0.12491032,0.56868650,3.76997962,0.20497231,0.00000000
-2.45222611,4.88138182,0.08879636,0.37839635,0.82029936,0.12101425,0.57035406,3.72313801,0.20008198,0.00000000
-2.44622311,4.80460956,0.08617615,0.36733300,0.80084854,0.11722377,0.57165402,3.67419358,0.19560020,0.00000000
-2.44022011,4.72793570,0.08361062,0.35714432,0.78329098,0.11359729,0.57253030,3.62352530,0.19159073,0.00000000
-2.43421711,4.65203327,0.08112968,0.34797291,0.76786460,0.11018342,0.57292364,3.57143106,0.18810055,0.00000000
-2.42821411,4.57739587,0.07875544,0.33992087,0.75472530,0.10702002,0.57277414,3.51812771,0.18515866,0.00000000
-2.42221111,4.50433938,0.07650215,0.33304860,0.74394505,0.10413364,0.57202400,3.46375642,0.18277546,0.00000000
-2.41620810,4.43301180,0.07437647,0.32737511,0.73551282,0.10153945,0.57062010,3.40839239,0.18094278,0.00000000
-2.41020510,4.36340965,0.07237800,0.32287975,0.72933838,0.09924156,0.56851639,3.35205771,0.17963456,0.00000000
-2.40420210,4.29539939,0.07050005,0.31950513,0.72525859,0.09723373,0.56567570,3.29473601,0.17880805,0.00000000
-2.39819910,4.22874214,0.06873068,0.31716117,0.72304596,0.09550037,0.56207112,3.23638768,0.17840558,0.00000000
-2.39219610,4.16312030,0.06705377,0.31573000,0.72241897,0.09401786,0.55768661,3.17696466,0.17835682,0.00000000
-2.38619310,4.09816451,0.06545026,0.31507158,0.72305394,0.09275595,0.55251700,3.11642376,0.17858134,0.00000000
-2.38019010,4.03347997,0.06389944,0.31502980,0.72459787,0.09167946,0.54656738,3.05473795,0.17899159,0.00000000
-2.37418709,3.96867100,0.06238015,0.31543876,0.72668189,0.09074990,0.53985205,2.99190525,0.17949602,0.00000000
-2.36818409,3.90336344,0.06087202,0.31612921,0.72893482,0.08992719,0.53239300,2.92795495,0.18000243,0.00000000
-2.36218109,3.83722419,0.05935653,0.31693475,0.73099643,0.08917131,0.52421837,2.86295129,0.18042124,0.00000000
-2.35617809,3.76997780,0.05781803,0.31769774,0.73252998,0.08844384,0.51536074,2.79699481,0.18066881,0.00000000
-2.35017509,3.70141985,0.05624455,0.31827458,0.73323355,0.08770939,0.50585573,2.73022171,0.18067052,0.00000000
-2.34417209,3.63142715,0.05462844,0.31854040,0.73284988,0.08693683,0.49574080,2.66280154,0.18036358,0.00000000
-2.33816908,3.55996467,0.05296686,0.31839284,0.73117436,0.08610030,0.48505455,2.59493371,0.17969945,0.00000000
-2.33216608,3.48708925,0.05126207,0.31775490,0.72806088,0.08517994,0.47383642,2.52684306,0.17864586,0.00000000
-2.32616308,3.41295010,0.04952153,0.31657667,0.72342528,0.08416246,0.46212693,2.45877492,0.17718811,0.00000000
-2.32016008,3.33778605,0.04775776,0.31483608,0.71724647,0.08304130,0.44996825,2.39098976,0.17532991,0.00000000
-2.31415708,3.26191955,0.04598813,0.31253839,0.70956493,0.08181660,0.43740524,2.32375763,0.17309344,0.00000000
-2.30815408,3.18574761,0.04423436,0.30971469,0.70047891,0.08049488,0.42448661,2.25735249,0.17051872,0.00000000
-2.30215108,3.10972956,0.04252195,0.30641932,0.69013827,0.07908844,0.41126616,2.19204638,0.16766233,0.00000000
-2.29614807,3.03437215,0.04087944,0.30272637,0.67873644,0.07761457,0.39780392,2.12810354,0.16459538,0.00000000
-2.29014507,2.96021209,0.03933752,0.29872545,0.66650064,0.07609452,0.38416709,2.06577442,0.16140100,0.00000000
-2.28414207,2.88779668,0.03792810,0.29451685,0.65368103,0.07455239,0.37043046,2.00528966,0.15817117,0.00000000
-2.27813907,2.81766307,0.03668327,0.29020632,0.64053897,0.07301382,0.35667644,1.94685419,0.15500329,0.00000000
-2.27213607,2.75031695,0.03563420,0.28589976,0.62733525,0.07150478,0.34299446,1.89064148,0.15199635,0.00000000
-2.26613307,2.68621165,0.03481000,0.28169797,0.61431856,0.07005019,0.32947976,1.83678825,0.14924707,0.00000000
-2.26013007,2.62572842,0.03423669,0.27769179,0.60171484,0.06867283,0.31623163,1.78538996,0.14684600,0.00000000
-2.25412706,2.56915900,0.03393607,0.27395775,0.58971798,0.06739215,0.30335113,1.73649715,0.14487388,0.00000000
-2.24812406,2.51669146,0.03392474,0.27055458,0.57848229,0.06622344,0.29093843,1.69011322,0.14339825,0.00000000
-2.24212106,2.46840000,0.03421322,0.26752059,0.56811697,0.06517712,0.27908987,1.64619374,0.14247059,0.00000000
-2.23611806,2.42423954,0.03480520,0.26487212,0.55868298,0.06425827,0.26789497,1.60464762,0.14212407,0.00000000
-2.23011506,2.38404565,0.03569693,0.26260314,0.55019229,0.06346648,0.25743357,1.56534026,0.14237194,0.00000000
-2.22411206,2.34753983,0.03687693,0.26068594,0.54260952,0.06279591,0.24777318,1.52809879,0.14320671,0.00000000
-2.21810905,2.31434041,0.03832575,0.25907295,0.53585585,0.06223568,0.23896685,1.49271929,0.14460020,0.00000000
-2.21210605,2.28397852,0.04001616,0.25769952,0.52981501,0.06177041,0.23105161,1.45897592,0.14650426,0.00000000
-2.20610305,2.25591865,0.04191347,0.25648758,0.52434089,0.06138108,0.22404762,1.42663153,0.14885246,0.00000000
-2.20010005,2.22958288,0.04397624,0.25534981,0.51926653,0.06104597,0.21795801,1.39544938,0.15156234,0.00000000
-2.19409705,2.20437772,0.04615711,0.25419444,0.51441375,0.06074179,0.21276960,1.36520551,0.15453842,0.00000000
-2.18809405,2.17972219,0.04840401,0.25292999,0.50960319,0.06044480,0.20845429,1.33570102,0.15767568,0.00000000
-2.18209105,2.15507587,0.05066150,0.25147010,0.50466404,0.06013199,0.20497110,1.30677378,0.16086342,0.00000000
-2.17608804,2.12996538,0.05287231,0.24973790,0.49944301,0.05978220,0.20226873,1.27830871,0.16398939,0.00000000
-2.17008504,2.10400798,0.05497902,0.24766988,0.49381211,0.05937710,0.20028854,1.25024624,0.16694388,0.00000000
-2.16408204,2.07693085,0.05692572,0.24521900,0.48767489,0.05890204,0.19896764,1.22258815,0.16962377,0.00000000
-2.15807904,2.04858514,0.05865975,0.24235684,0.48097075,0.05834673,0.19824197,1.19540048,0.17193626,0.00000000
-2.15207604,2.01895375,0.06013335,0.23907477,0.47367718,0.05770557,0.19804916,1.16881318,0.17380210,0.00000000
-2.14607304,1.98815240,0.06130509,0.23538403,0.46580988,0.05697789,0.19833098,1.14301617,0.17515826,0.00000000
-2.14007004,1.95642375,0.06214116,0.23131480,0.45742075,0.05616783,0.19903525,1.11825207,0.17595989,0.00000000
-2.13406703,1.92412471,0.06261637,0.22691421,0.44859396,0.05528398,0.20011698,1.09480558,0.17618142,0.00000000
-2.12806403,1.89170744,0.06271485,0.22224358,0.43944028,0.05433886,0.20153885,1.07298995,0.17581689,0.00000000
-2.12206103,1.85969499,0.06243034,0.21737490,0.43009003,0.05334814,0.20327084,1.05313119,0.17487939,0.00000000
-2.11605803,1.82865266,0.06176626,0.21238686,0.42068512,0.05232972,0.20528914,1.03555054,0.17339967,0.00000000
-2.11005503,1.79915654,0.06073525,0.20736062,0.41137059,0.05130275,0.20757440,1.02054615,0.17142406,0.00000000
-2.10405203,1.77176087,0.05935854,0.20237552,0.40228610,0.05028656,0.21010946,1.00837483,0.16901176,0.00000000
-2.09804902,1.74696582,0.05766492,0.19750506,0.39355782,0.04929958,0.21287676,0.99923477,0.16623160,0.00000000
-2.09204602,1.72518748,0.05568950,0.19281329,0.38529129,0.04835843,0.21585557,0.99325014,0.16315859,0.00000000
-2.08604302,1.70673161,0.05347234,0.18835180,0.37756542,0.04747694,0.21901935,0.99045847,0.15987025,0.00000000
-2.08004002,1.69177253,0.05105686,0.18415751,0.37042813,0.04666556,0.22233336,0.99080146,0.15644304,0.00000000
-2.07403702,1.68033833,0.04848827,0.18025130,0.36389364,0.04593074,0.22575279,0.99411978,0.15294907,0.00000000
-2.06803402,1.67230326,0.04581211,0.17663756,0.35794172,0.04527466,0.22922156,1.00015235,0.14945310,0.00000000
-2.06203102,1.66738753,0.04307271,0.17330472,0.35251872,0.04469517,0.23267186,1.00854007,0.14601017,0.00000000
-2.05602801,1.66516477,0.04031198,0.17022649,0.34754043,0.04418591,0.23602463,1.01883406,0.14266380,0.00000000
-2.05002501,1.66507666,0.03756829,0.16736402,0.34289644,0.04373668,0.23919082,1.03050801,0.13944493,0.00000000
-2.04402201,1.66645382,0.03487564,0.16466851,0.33845582,0.04333399,0.24207355,1.04297415,0.13637151,0.00000000
-2.03801901,1.66854217,0.03226308,0.16208441,0.33407380,0.04296175,0.24457095,1.05560213,0.13344884,0.00000000
-2.03201601,1.67053305,0.02975437,0.15955270,0.32959894,0.04260208,0.24657959,1.06773983,0.13067053,0.00000000
-2.02601301,1.67159574,0.02736789,0.15701438,0.32488059,0.04223620,0.24799833,1.07873533,0.12801999,0.00000000
-2.02001001,1.67091074,0.02511679,0.15441370,0.31977606,0.04184532,0.24873226,1.08795885,0.12547238,0.00000000
-2.01400700,1.66770207,0.02300938,0.15170117,0.31415730,0.04141152,0.24869670,1.09482377,0.12299682,0.00000000
-2.00800400,1.66126721,0.02104956,0.14883603,0.30791671,0.04091855,0.24782087,1.09880577,0.12055881,0.00000000
-2.00200100,1.65100322,0.01923752,0.14578829,0.30097182,0.04035253,0.24605106,1.09945925,0.11812262,0.00000000
-1.99599800,1.63642813,0.01757041,0.14254001,0.29326868,0.03970251,0.24335327,1.09643056,0.11565362,0.00000000
-1.98999500,1.61719667,0.01604306,0.13908602,0.28478393,0.03896089,0.23971499,1.08946739,0.11312033,0.00000000
-1.98399200,1.59311020,0.01464877,0.13543402,0.27552543,0.03812368,0.23514619,1.07842424,0.11049624,0.00000000
-1.97798899,1.56412047,0.01337996,0.13160401,0.26553162,0.03719062,0.22967947,1.06326390,0.10776122,0.00000000
-1.97198599,1.53032777,0.01222880,0.12762731,0.25486967,0.03616504,0.22336938,1.04405518,0.10490252,0.00000000
-1.96598299,1.49197385,0.01118781,0.12354517,0.24363261,0.03505378,0.21629096,1.02096724,0.10191541,0.00000000
-1.95997999,1.44943047,0.01025025,0.11940709,0.23193574,0.03386677,0.20853769,0.99426096,0.09880340,0.00000000
-1.95397699,1.40318451,0.00941054,0.11526904,0.21991244,0.03261674,0.20021897,0.96427815,0.09557813,0.00000000
-1.94797399,1.35382067,0.00866443,0.11119159,0.20770974,0.03131868,0.19145724,0.93142904,0.09225902,0.00000000
-1.94197099,1.30200281,0.00800921,0.10723817,0.19548379,0.02998941,0.18238499,0.89617892,0.08887265,0.00000000
-1.93596798,1.24845481,0.00744373,0.10347348,0.18339553,0.02864708,0.17314178,0.85903446,0.08545201,0.00000000
-1.92996498,1.19394195,0.00696839,0.09996214,0.17160664,0.02731067,0.16387144,0.82053031,0.08203572,0.00000000
-1.92396198,1.13925333,0.00658502,0.09676755,0.16027597,0.02599959,0.15471954,0.78121638,0.07866717,0.00000000
-1.91795898,1.08518598,0.00629672,0.09395102,0.14955647,0.02473324,0.14583125,0.74164631,0.07539380,0.00000000
-1.91195598,1.03253070,0.00610765,0.09157116,0.13959272,0.02353071,0.13734962,0.70236713,0.07226630,0.00000000
-1.90595298,0.98206000,0.00602277,0.08968337,0.13051892,0.02241047,0.12941429,0.66391040,0.06933807,0.00000000
-1.89994997,0.93451785,0.00604757,0.08833953,0.12245751,0.02139010,0.12216065,0.62678463,0.06666469,0.00000000
-1.89394697,0.89061106,0.00618771,0.08758768,0.11551805,0.02048616,0.11571932,0.59146914,0.06430345,0.00000000
-1.88794397,0.85100205,0.00644875,0.08747164,0.10979654,0.01971399,0.11021592,0.55840889,0.06231304,0.00000000
-1.88194097,0.81630262,0.00683573,0.08803059,0.10537489,0.01908757,0.10577105,0.52801033,0.06075323,0.00000000
-1.87593797,0.78706836,0.00735289,0.08929848,0.10232054,0.01861943,0.10250030,0.50063799,0.05968453,0.00000000
-1.86993497,0.76379346,0.00800333,0.09130319,0.10068615,0.01832054,0.10051423,0.47661157,0.05916788,0.00000000
-1.86393197,0.74690575,0.00878862,0.09406561,0.10050919,0.01820020,0.09991827,0.45620356,0.05926423,0.00000000
-1.85792896,0.73676179,0.00970857,0.09759849,0.10181155,0.01826598,0.10081229,0.43963710,0.06003406,0.00000000
-1.85192596,0.73364214,0.01076096,0.10190518,0.10459911,0.01852358,0.10328996,0.42708425,0.06153677,0.00000000
-1.84592296,0.73774703,0.01194131,0.10697836,0.10886123,0.01897681,0.10743779,0.41866461,0.06382996,0.00000000
-1.83991996,0.74919248,0.01324276,0.11279881,0.11457032,0.01962751,0.11333377,0.41444443,0.06696858,0.00000000
-1.83391696,0.76800750,0.01465605,0.11933435,0.12168155,0.02047550,0.12104571,0.41443635,0.07100404,0.00000000
-1.82791396,0.79413252,0.01616951,0.12653911,0.13013270,0.02151861,0.13062936,0.41859994,0.07598311,0.00000000
-1.82191096,0.82741959,0.01776923,0.13435311,0.13984442,0.02275268,0.14212628,0.42684319,0.08194689,0.00000000
-1.81590795,0.86763458,0.01943931,0.14270244,0.15072083,0.02417171,0.15556164,0.43902511,0.08892966,0.00000000
-1.80990495,0.91446170,0.02116223,0.15149988,0.16265061,0.02576791,0.17094200,0.45495958,0.09695780,0.00000000
-1.80390195,0.96751047,0.02291931,0.16064621,0.17550873,0.02753196,0.18825324,0.47442046,0.10604874,0.00000000
-1.79789895,1.02632501,0.02469126,0.17003209,0.18915862,0.02945319,0.20745880,0.49714787,0.11620999,0.00000000
-1.79189595,1.09039563,0.02645881,0.17954053,0.20345503,0.03151987,0.22849819,0.52285567,0.12743827,0.00000000
-1.78589295,1.15917223,0.02820338,0.18904984,0.21824730,0.03371943,0.25128605,0.55123985,0.13971882,0.00000000
-1.77988994,1.23207901,0.02990779,0.19843697,0.23338322,0.03603879,0.27571173,0.58198750,0.15302482,0.00000000
-1.77388694,1.30852993,0.03155687,0.20758110,0.24871303,0.03846462,0.30163955,0.61478614,0.16731698,0.00000000
-1.76788394,1.38794412,0.03313812,0.21636735,0.26409372,0.04098351,0.32890961,0.64933289,0.18254331,0.00000000
-1.76188094,1.46976042,0.03464220,0.22469037,0.27939334,0.04358222,0.35733934,0.68534309,0.19863904,0.00000000
-1.75587794,1.55345042,0.03606329,0.23245772,0.29449507,0.04624773,0.38672557,0.72255795,0.21552672,0.00000000
-1.74987494,1.63852918,0.03739935,0.23959285,0.30930102,0.04896732,0.41684725,0.76075077,0.23311642,0.00000000
-1.74387194,1.72456306,0.03865214,0.24603756,0.32373558,0.05172849,0.44746854,0.79973142,0.25130609,0.00000000
-1.73786893,1.81117428,0.03982707,0.25175375,0.33774810,0.05451888,0.47834232,0.83934870,0.26998212,0.00000000
-1.73186593,1.89804195,0.04093287,0.25672464,0.35131487,0.05732610,0.50921384,0.87949054,0.28901992,0.00000000
-1.72586293,1.98489953,0.04198105,0.26095515,0.36444038,0.06013750,0.53982458,0.92008177,0.30828477,0.00000000
-1.71985993,2.07152895,0.04298523,0.26447163,0.37715773,0.06293992,0.56991599,0.96107966,0.32763275,0.00000000
-1.71385693,2.15775184,0.04396036,0.26732101,0.38952833,0.06571953,0.59923316,1.00246736,0.34691189,0.00000000
-1.70785393,2.24341838,0.04492180,0.26956935,0.40164076,0.06846159,0.62752814,1.04424541,0.36596355,0.00000000
-1.70185093,2.32839461,0.04588442,0.27129997,0.41360912,0.07115035,0.65456310,1.08642192,0.38462398,0.00000000
-1.69584792,2.41254892,0.04686174,0.27261130,0.42557065,0.07376903,0.68011295,1.12900171,0.40272620,0.00000000
-1.68984492,2.49573875,0.04786510,0.27361447,0.43768297,0.07629993,0.70396769,1.17197505,0.42010215,0.00000000
-1.68384192,2.57779825,0.04890298,0.27443087,0.45012084,0.07872461,0.72593430,1.21530663,0.43658506,0.00000000
-1.67783892,2.65852768,0.04998048,0.27518962,0.46307262,0.08102426,0.74583829,1.25892521,0.45201219,0.00000000
-1.67183592,2.73768532,0.05109905,0.27602509,0.47673641,0.08318014,0.76352492,1.30271469,0.46622771,0.00000000
-1.66583292,2.81498226,0.05225636,0.27707456,0.49131591,0.08517418,0.77886020,1.34650699,0.47908584,0.00000000
-1.65982991,2.89008053,0.05344645,0.27847576,0.50701599,0.08698955,0.79173164,1.39007731,0.49045403,0.00000000
-1.65382691,2.96259452,0.05466010,0.28036463,0.52403796,0.08861139,0.80204893,1.43314204,0.50021621,0.00000000
-1.64782391,3.03209574,0.05588531,0.28287284,0.54257453,0.09002743,0.80974455,1.47535957,0.50827591,0.00000000
-1.64182091,3.09812057,0.05710802,0.28612539,0.56280431,0.09122861,0.81477433,1.51633411,0.51455910,0.00000000
-1.63581791,3.16018058,0.05831291,0.29023794,0.58488599,0.09220955,0.81711808,1.55562258,0.51901673,0.00000000
-1.62981491,3.21777481,0.05948415,0.29531398,0.60895219,0.09296895,0.81678019,1.59274419,0.52162669,0.00000000
-1.62381191,3.27040342,0.06060627,0.30144182,0.63510289,0.09350978,0.81379019,1.62719263,0.52239515,0.00000000
-1.61780890,3.31758194,0.06166482,0.30869132,0.66339874,0.09383921,0.80820336,1.65845032,0.52135721,0.00000000
-1.61180590,3.35885552,0.06264706,0.31711054,0.69385437,0.09396846,0.80010116,1.68600417,0.51857663,0.00000000
-1.60580290,3.39381234,0.06354232,0.32672237,0.72643189,0.09391233,0.78959145,1.70936230,0.51414481,0.00000000
-1.59979990,3.42209589,0.06434229,0.33752125,0.76103493,0.09368858,0.77680846,1.72807109,0.50817877,0.00000000
-1.59379690,3.44341533,0.06504107,0.34947021,0.79750363,0.09331720,0.76191242,1.74173166,0.50081844,0.00000000
-1.58779390,3.45755395,0.06563499,0.36249846,0.83561084,0.09281944,0.74508873,1.75001536,0.49222310,0.00000000
-1.58179090,3.46437524,0.06612230,0.37649972,0.87506006,0.09221689,0.72654657,1.75267743,0.48256722,0.00000000
-1.57578789,3.46382674,0.06650273,0.39133152,0.91548543,0.09153051,0.70651701,1.74956833,0.47203589,0.00000000
-1.56978489,3.45594164,0.06677687,0.40681569,0.95645414,0.09077967,0.68525056,1.74064224,0.46081989,0.00000000
-1.56378189,3.44083840,0.06694561,0.42274019,0.99747144,0.08998133,0.66301411,1.72596242,0.44911078,0.00000000
-1.55777889,3.41871868,0.06700954,0.43886240,1.03798855,0.08914939,0.64008739,1.70570312,0.43709601,0.00000000
-1.55177589,3.38986385,0.06696842,0.45491389,1.07741331,0.08829420,0.61675901,1.68014809,0.42495450,0.00000000
-1.54577289,3.35463053,0.06682082,0.47060664,1.11512355,0.08742230,0.59332208,1.64968563,0.41285264,0.00000000
-1.53976988,3.31344545,0.06656387,0.48564057,1.15048288,0.08653646,0.57006975,1.61480047,0.40094102,0.00000000
-1.53376688,3.26679992,0.06619326,0.49971210,1.18285832,0.08563588,0.54729050,1.57606284,0.38935201,0.00000000
-1.52776388,3.21524414,0.06570337,0.51252361,1.21163937,0.08471668,0.52526362,1.53411503,0.37819812,0.00000000
-1.52176088,3.15938144,0.06508767,0.52379318,1.23625759,0.08377259,0.50425481,1.48965606,0.36757140,0.00000000
-1.51575788,3.09986248,0.06433926,0.53326442,1.25620595,0.08279574,0.48451210,1.44342496,0.35754357,0.00000000
-1.50975488,3.03737927,0.06345157,0.54071579,1.27105713,0.08177763,0.46626217,1.39618322,0.34816715,0.00000000
-1.50375188,2.97265882,0.06241917,0.54596898,1.28047973,0.08071011,0.44970712,1.34869696,0.33947716,0.00000000
