energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.92046023,3.66434932,0.00684467,0.06868957,0.01844512,0.00000000,0.01828027,2.88836096,0.70570120,0.50330467
-2.91445723,3.52633991,0.00635907,0.06536342,0.01703637,0.00000000,0.01799530,2.78375947,0.65793746,0.48863945
-2.90845423,3.39817876,0.00596975,0.06209478,0.01576236,0.00000000,0.01777522,2.68711410,0.61487550,0.47432534
-2.90245123,3.27955378,0.00567946,0.05892524,0.01461179,0.00000000,0.01763317,2.59811070,0.57636438,0.46037567
-2.89644822,3.17020213,0.00549087,0.05589587,0.01357293,0.00000000,0.01758224,2.51648161,0.54222224,0.44681932
-2.89044522,3.06995062,0.00540652,0.05304702,0.01263420,0.00000000,0.01763535,2.44203851,0.51224911,0.43370444
-2.88444222,2.97874640,0.00542881,0.05041807,0.01178454,0.00000000,0.01780522,2.37469741,0.48623832,0.42110097
-2.87843922,2.89667730,0.00555995,0.04804719,0.01101383,0.00000000,0.01810417,2.31449489,0.46398631,0.40910168
-2.87243622,2.82398148,0.00580185,0.04597105,0.01031315,0.00000000,0.01854395,2.26159578,0.44530064,0.39782185
-2.86643322,2.76104681,0.00615609,0.04422446,0.00967495,0.00000000,0.01913551,2.21629236,0.43000619,0.38739762
-2.86043022,2.70840082,0.00662376,0.04284003,0.00909320,0.00000000,0.01988875,2.17899604,0.41794954,0.37798304
-2.85442721,2.66669234,0.00720541,0.04184772,0.00856335,0.00000000,0.02081216,2.15022238,0.40900173,0.36974611
-2.84842421,2.63666650,0.00790091,0.04127438,0.00808238,0.00000000,0.02191255,2.13057080,0.40305943,0.36286394
-2.84242121,2.61913465,0.00870937,0.04114331,0.00764861,0.00000000,0.02319465,2.12070032,0.40004490,0.35751730
-2.83641821,2.61494095,0.00962900,0.04147369,0.00726164,0.00000000,0.02466083,2.12130259,0.39990480,0.35388482
-2.83041521,2.62492733,0.01065710,0.04228022,0.00692212,0.00000000,0.02631074,2.13307368,0.40260814,0.35213714
-2.82441221,2.64989820,0.01178996,0.04357256,0.00663158,0.00000000,0.02814107,2.15668566,0.40814353,0.35243114
-2.81840920,2.69058634,0.01302284,0.04535504,0.00639216,0.00000000,0.03014538,2.19275893,0.41651586,0.35490450
-2.81240620,2.74762069,0.01435002,0.04762627,0.00620649,0.00000000,0.03231392,2.24183613,0.42774270,0.35967085
-2.80640320,2.82149696,0.01576478,0.05037896,0.00607737,0.00000000,0.03463367,2.30435787,0.44185012,0.36681542
-2.80040020,2.91255120,0.01725953,0.05359975,0.00600764,0.00000000,0.03708835,2.38064083,0.45886845,0.37639149
-2.79439720,3.02093664,0.01882584,0.05726917,0.00599993,0.00000000,0.03965862,2.47085801,0.47882757,0.38841756
-2.78839420,3.14660356,0.02045464,0.06136172,0.00605653,0.00000000,0.04232230,2.57502129,0.50175191,0.40287523
-2.78239120,3.28928211,0.02213629,0.06584604,0.00617921,0.00000000,0.04505475,2.69296591,0.52765518,0.41970782
-2.77638819,3.44846786,0.02386075,0.07068516,0.00636906,0.00000000,0.04782922,2.82433703,0.55653466,0.43881969
-2.77038519,3.62340987,0.02561769,0.07583687,0.00662643,0.00000000,0.05061738,2.96857797,0.58836520,0.46007619
-2.76438219,3.81310130,0.02739665,0.08125415,0.00695076,0.00000000,0.05338974,3.12492051,0.62309304,0.48330421
-2.75837919,4.01627278,0.02918711,0.08688569,0.00734054,0.00000000,0.05611622,3.29237724,0.66062939,0.50829329
-2.75237619,4.23138890,0.03097857,0.09267651,0.00779323,0.00000000,0.05876659,3.46973659,0.70084420,0.53479740
-2.74637319,4.45664855,0.03276057,0.09856859,0.00830523,0.00000000,0.06131103,3.65556106,0.74356017,0.56253719
-2.74037019,4.68998997,0.03452276,0.10450165,0.00887189,0.00000000,0.06372055,3.84818956,0.78854752,0.59120299
-2.73436718,4.92910152,0.03625478,0.11041394,0.00948746,0.00000000,0.06596740,4.04574479,0.83551972,0.62045850
-2.72836418,5.17143944,0.03794632,0.11624322,0.01014518,0.00000000,0.06802546,4.24614666,0.88413066,0.64994519
-2.72236118,5.41425342,0.03958695,0.12192771,0.01083730,0.00000000,0.06987059,4.44713267,0.93397370,0.67928767
-2.71635818,5.65462127,0.04116612,0.12740727,0.01155524,0.00000000,0.07148090,4.64628603,0.98458287,0.70809983
-2.71035518,5.88949296,0.04267308,0.13262464,0.01228965,0.00000000,0.07283698,4.84107217,1.03543662,0.73599205
-2.70435218,6.11574451,0.04409679,0.13752680,0.01303064,0.00000000,0.07392215,5.02888360,1.08596426,0.76257916
-2.69834917,6.33024128,0.04542597,0.14206643,0.01376790,0.00000000,0.07472264,5.20709299,1.13555534,0.78748939
-2.69234617,6.52990976,0.04664908,0.14620349,0.01449101,0.00000000,0.07522773,5.37311355,1.18357170,0.81037394
-2.68634317,6.71181631,0.04775442,0.14990683,0.01518958,0.00000000,0.07542992,5.52446537,1.22936222,0.83091702
-2.68034017,6.87325064,0.04873025,0.15315582,0.01585362,0.00000000,0.07532502,5.65884586,1.27227971,0.84884610
-2.67433717,7.01181113,0.04956503,0.15594192,0.01647373,0.00000000,0.07491228,5.77420183,1.31169960,0.86394206
-2.66833417,7.12548880,0.05024758,0.15827017,0.01704140,0.00000000,0.07419441,5.86880045,1.34703955,0.87604869
-2.66233117,7.21274616,0.05076749,0.16016037,0.01754926,0.00000000,0.07317769,5.94129595,1.37777938,0.88508121
-2.65632816,7.27258723,0.05111535,0.16164808,0.01799132,0.00000000,0.07187187,5.99078905,1.40348033,0.89103338
-2.65032516,7.30461480,0.05128319,0.16278514,0.01836319,0.00000000,0.07029016,6.01687563,1.42380274,0.89398255
-2.64432216,7.30907146,0.05126479,0.16363976,0.01866222,0.00000000,0.06844912,6.01968206,1.43852133,0.89409242
-2.63831916,7.28686132,0.05105605,0.16429593,0.01888760,0.00000000,0.06636844,5.99988446,1.44753713,0.89161312
-2.63231616,7.23955003,0.05065532,0.16485235,0.01904047,0.00000000,0.06407069,5.95870991,1.45088538,0.88687813
-2.62631316,7.16934149,0.05006361,0.16542054,0.01912383,0.00000000,0.06158099,5.89791852,1.44873882,0.88029819
-2.62031016,7.07903069,0.04928483,0.16612230,0.01914255,0.00000000,0.05892664,5.81976573,1.44140594,0.87235188
-2.61430715,6.97193314,0.04832588,0.16708648,0.01910316,0.00000000,0.05613659,5.72694538,1.42932405,0.86357313
-2.60830415,6.85179247,0.04719663,0.16844511,0.01901369,0.00000000,0.05324101,5.62251477,1.41304717,0.85453589
-2.60230115,6.72266863,0.04590988,0.17032898,0.01888340,0.00000000,0.05027068,5.50980390,1.39322920,0.84583628
-2.59629815,6.58881058,0.04448111,0.17286277,0.01872244,0.00000000,0.04725644,5.39231178,1.37060267,0.83807286
-2.59029515,6.45451747,0.04292821,0.17615996,0.01854155,0.00000000,0.04422860,5.27359351,1.34595401,0.83182557
-2.58429215,6.32399370,0.04127108,0.18031763,0.01835164,0.00000000,0.04121636,5.15714204,1.32009622,0.82763424
-2.57828914,6.20120312,0.03953116,0.18541142,0.01816341,0.00000000,0.03824733,5.04626933,1.29383994,0.82597728
-2.57228614,6.08972830,0.03773091,0.19149084,0.01798696,0.00000000,0.03534699,4.94399129,1.26796421,0.82725161
-2.56628314,5.99264031,0.03589321,0.19857516,0.01783141,0.00000000,0.03253830,4.85292120,1.24318801,0.83175460
-2.56028014,5.91238467,0.03404080,0.20665013,0.01770455,0.00000000,0.02984135,4.77517599,1.22014389,0.83966880
-2.55427714,5.85068814,0.03219565,0.21566575,0.01761253,0.00000000,0.02727309,4.71229916,1.19935471,0.85105027
-2.54827414,5.80849055,0.03037845,0.22553517,0.01755962,0.00000000,0.02484721,4.66520371,1.18121455,0.86582113
-2.54227114,5.78590492,0.02860802,0.23613492,0.01754802,0.00000000,0.02257402,4.63413779,1.16597465,0.88376671
-2.53626813,5.78220794,0.02690096,0.24730658,0.01757775,0.00000000,0.02046049,4.61867447,1.15373497,0.90453775
-2.53026513,5.79586164,0.02527120,0.25885980,0.01764665,0.00000000,0.01851033,4.61772664,1.14444179,0.92765765
-2.52426213,5.82456601,0.02372978,0.27057671,0.01775041,0.00000000,0.01672424,4.62958669,1.13789142,0.95253467
-2.51825913,5.86534078,0.02228471,0.28221757,0.01788274,0.00000000,0.01510007,4.65198967,1.13374004,0.97847879
-2.51225613,5.91463365,0.02094090,0.29352755,0.01803559,0.00000000,0.01363319,4.68219767,1.13151909,1.00472275
-2.50625313,5.96845074,0.01970023,0.30424426,0.01819945,0.00000000,0.01231681,4.71710243,1.13065570,1.03044641
-2.50025013,6.02250453,0.01856172,0.31410592,0.01836369,0.00000000,0.01114235,4.75334209,1.13049718,1.05480369
-2.49424712,6.07237334,0.01752181,0.32285979,0.01851700,0.00000000,0.01009985,4.78742767,1.13033871,1.07695104
-2.48824412,6.11366617,0.01657468,0.33027045,0.01864782,0.00000000,0.00917835,4.81587439,1.12945280,1.09607630
-2.48224112,6.14218647,0.01571266,0.33612779,0.01874479,0.00000000,0.00836624,4.83533252,1.12711951,1.11142693
-2.47623812,6.15408826,0.01492667,0.34025409,0.01879723,0.00000000,0.00765168,4.84271285,1.12265596,1.12233634
-2.47023512,6.14601856,0.01420670,0.34251026,0.01879554,0.00000000,0.00702288,4.83530170,1.11544404,1.12824755
-2.46423212,6.11524076,0.01354229,0.34280066,0.01873163,0.00000000,0.00646839,4.81086134,1.10495510,1.12873295
-2.45822911,6.05973420,0.01292293,0.34107651,0.01859921,0.00000000,0.00597737,4.76771186,1.09077063,1.12350968
-2.45222611,5.97826659,0.01233852,0.33733770,0.01839412,0.00000000,0.00553976,4.70479175,1.07259828,1.11244992
-2.44622311,5.87043691,0.01177972,0.33163301,0.01811451,0.00000000,0.00514647,4.62169533,1.05028249,1.09558591
-2.44022011,5.73668805,0.01123824,0.32405864,0.01776092,0.00000000,0.00478941,4.51868601,1.02380955,1.07310941
-2.43421711,5.57828929,0.01070708,0.31475527,0.01733631,0.00000000,0.00446165,4.39668562,0.99330704,1.04536600
-2.42821411,5.39729051,0.01018065,0.30390385,0.01684602,0.00000000,0.00415732,4.25724101,0.95903783,1.01284437
-2.42221111,5.19645077,0.00965488,0.29172009,0.01629756,0.00000000,0.00387168,4.10246988,0.92138918,0.97616129
-2.41620810,4.97914501,0.00912719,0.27844822,0.01570046,0.00000000,0.00360100,3.93498872,0.88085746,0.93604291
-2.41020510,4.74925326,0.00859644,0.26435410,0.01506590,0.00000000,0.00334250,3.75782625,0.83802941,0.89330321
-2.40420210,4.51103723,0.00806280,0.24971798,0.01440639,0.00000000,0.00309424,3.57432617,0.79356088,0.84882058
-2.39819910,4.26900937,0.00752758,0.23482726,0.01373540,0.00000000,0.00285502,3.38804311,0.74815389,0.80351332
-2.39219610,4.02779918,0.00699302,0.21996946,0.01306691,0.00000000,0.00262422,3.20263579,0.70253316,0.75831493
-2.38619310,3.79202177,0.00646209,0.20542562,0.01241502,0.00000000,0.00240172,3.02176108,0.65742294,0.71415015
-2.38019010,3.56615238,0.00593822,0.19146427,0.01179352,0.00000000,0.00218773,2.84897234,0.61352503,0.67191219
-2.37418709,3.35441085,0.00542512,0.17833622,0.01121548,0.00000000,0.00198270,2.68762499,0.57149880,0.63244203
-2.36818409,3.16065841,0.00492652,0.16627009,0.01069290,0.00000000,0.00178723,2.54079152,0.53194362,0.59650990
-2.36218109,2.98830917,0.00444602,0.15546874,0.01023637,0.00000000,0.00160194,2.41118784,0.49538435,0.56479955
-2.35617809,2.84025736,0.00398691,0.14610650,0.00985480,0.00000000,0.00142744,2.30111222,0.46226005,0.53789522
-2.35017509,2.71882118,0.00355204,0.13832723,0.00955515,0.00000000,0.00126426,2.21239734,0.43291599,0.51627160
-2.34417209,2.62570315,0.00314376,0.13224305,0.00934233,0.00000000,0.00111277,2.14637584,0.40759912,0.50028649
-2.33816908,2.56196670,0.00276383,0.12793379,0.00921901,0.00000000,0.00097322,2.10385924,0.38645665,0.49017636
-2.33216608,2.52802825,0.00241338,0.12544687,0.00918565,0.00000000,0.00084566,2.08512971,0.36953766,0.48605437
-2.32616308,2.52366383,0.00209299,0.12479773,0.00924044,0.00000000,0.00073001,2.08994428,0.35679733,0.48791092
-2.32016008,2.54802929,0.00180264,0.12597063,0.00937943,0.00000000,0.00062599,2.11755064,0.34810352,0.49561638
-2.31415708,2.59969285,0.00154181,0.12891967,0.00959660,0.00000000,0.00053319,2.16671374,0.34324522,0.50892605
-2.30815408,2.67667913,0.00130954,0.13357021,0.00988409,0.00000000,0.00045108,2.23575247,0.34194259,0.52748692
-2.30215108,2.77652323,0.00110447,0.13982049,0.01023239,0.00000000,0.00037901,2.32258536,0.34385800,0.55084639
-2.29614807,2.89633410,0.00092497,0.14754343,0.01063063,0.00000000,0.00031627,2.42478454,0.34860794,0.57846265
-2.29014507,3.03286582,0.00076917,0.15658879,0.01106685,0.00000000,0.00026210,2.53963669,0.35577524,0.60971661
-2.28414207,3.18259546,0.00063509,0.16678552,0.01152838,0.00000000,0.00021570,2.66421011,0.36492136,0.64392529
-2.27813907,3.34180639,0.00052067,0.17794438,0.01200214,0.00000000,0.00017629,2.79542619,0.37559841,0.68035638
-2.27213607,3.50667503,0.00042383,0.18986089,0.01247502,0.00000000,0.00014307,2.93013420,0.38736061,0.71824394
-2.26613307,3.67335950,0.00034255,0.20231854,0.01293423,0.00000000,0.00011530,3.06518721,0.39977499,0.75680469
-2.26013007,3.83808793,0.00027488,0.21509229,0.01336766,0.00000000,0.00009228,3.19751759,0.41243102,0.79525478
-2.25412706,3.99724433,0.00021900,0.22795228,0.01376416,0.00000000,0.00007334,3.32420984,0.42494903,0.83282655
-2.24812406,4.14744942,0.00017324,0.24066776,0.01411387,0.00000000,0.00005788,3.44256863,0.43698720,0.86878485
-2.24212106,4.28563423,0.00013606,0.25301112,0.01440843,0.00000000,0.00004537,3.55017988,0.44824706,0.90244249
-2.23611806,4.40910410,0.00010610,0.26476197,0.01464121,0.00000000,0.00003534,3.64496294,0.45847734,0.93317429
-2.23011506,4.51559080,0.00008214,0.27571113,0.01480739,0.00000000,0.00002735,3.72521189,0.46747620,0.96042943
-2.22411206,4.60329126,0.00006314,0.28566451,0.01490406,0.00000000,0.00002106,3.78962456,0.47509175,0.98374151
-2.21810905,4.67089135,0.00004818,0.29444660,0.01493020,0.00000000,0.00001616,3.83731830,0.48122107,1.00273615
-2.21210605,4.71757418,0.00003651,0.30190377,0.01488664,0.00000000,0.00001239,3.86783173,0.48580764,1.01713576
-2.20610305,4.74301258,0.00002746,0.30790692,0.01477590,0.00000000,0.00000955,3.88111285,0.48883767,1.02676153
-2.20010005,4.74734664,0.00002051,0.31235378,0.01460202,0.00000000,0.00000747,3.87749388,0.49033516,1.03153242
-2.19409705,4.73114719,0.00001521,0.31517046,0.01437035,0.00000000,0.00000603,3.85765435,0.49035634,1.03146150
-2.18809405,4.69536746,0.00001120,0.31631254,0.01408723,0.00000000,0.00000514,3.82257397,0.48898355,1.02664967
-2.18209105,4.64128501,0.00000819,0.31576542,0.01375974,0.00000000,0.00000475,3.77347785,0.48631891,1.01727726
-2.17608804,4.57043688,0.00000595,0.31354413,0.01339536,0.00000000,0.00000482,3.71177638,0.48247825,1.00359393
-2.17008504,4.48455101,0.00000430,0.30969259,0.01300171,0.00000000,0.00000537,3.63900277,0.47758539,0.98590718
-2.16408204,4.38547696,0.00000309,0.30428223,0.01258624,0.00000000,0.00000645,3.55675094,0.47176725,0.96457033
-2.15807904,4.27511914,0.00000221,0.29741031,0.01215600,0.00000000,0.00000813,3.46661656,0.46514989,0.93997011
-2.15207604,4.15537511,0.00000158,0.28919775,0.01171740,0.00000000,0.00001052,3.37014374,0.45785579,0.91251473
-2.14607304,4.02808153,0.00000114,0.27978670,0.01127605,0.00000000,0.00001379,3.26877926,0.45000234,0.88262257
-2.14007004,3.89496952,0.00000084,0.26933790,0.01083667,0.00000000,0.00001815,3.16383614,0.44170175,0.85071207
-2.13406703,3.75763065,0.00000064,0.25802787,0.01040299,0.00000000,0.00002385,3.05646744,0.43306219,0.81719300
-2.12806403,3.61749437,0.00000052,0.24604610,0.00997781,0.00000000,0.00003122,2.94765067,0.42419022,0.78245934
-2.12206103,3.47581653,0.00000046,0.23359221,0.00956296,0.00000000,0.00004063,2.83818281,0.41519415,0.74688384
-2.11605803,3.33367874,0.00000045,0.22087318,0.00915946,0.00000000,0.00005256,2.72868507,0.40618831,0.71081424
-2.11005503,3.19199708,0.00000048,0.20810077,0.00876763,0.00000000,0.00006753,2.61961623,0.39729771,0.67457112
-2.10405203,3.05153879,0.00000055,0.19548897,0.00838720,0.00000000,0.00008618,2.51129311,0.38866300,0.63844709
-2.09804902,2.91294499,0.00000066,0.18325178,0.00801753,0.00000000,0.00010922,2.40391620,0.38044523,0.60270724
-2.09204602,2.77675723,0.00000081,0.17160108,0.00765775,0.00000000,0.00013746,2.29759854,0.37283012,0.56759048
-2.08604302,2.64344599,0.00000101,0.16074477,0.00730696,0.00000000,0.00017179,2.19239589,0.36603155,0.53331163
-2.08004002,2.51343892,0.00000127,0.15088503,0.00696434,0.00000000,0.00021322,2.08833631,0.36029400,0.50006380
-2.07403702,2.38714706,0.00000159,0.14221680,0.00662930,0.00000000,0.00026281,1.98544742,0.35589356,0.46802103
-2.06803402,2.26498749,0.00000199,0.13492642,0.00630160,0.00000000,0.00032169,1.88378007,0.35313759,0.43734078
-2.06203102,2.14740132,0.00000248,0.12919033,0.00598141,0.00000000,0.00039105,1.78342724,0.35236275,0.40816633
-2.05602801,2.03486609,0.00000308,0.12517395,0.00566933,0.00000000,0.00047213,1.68453760,0.35393145,0.38062862
-2.05002501,1.92790247,0.00000381,0.12303061,0.00536645,0.00000000,0.00056614,1.58732351,0.35822689,0.35484785
-2.04402201,1.82707512,0.00000470,0.12290058,0.00507428,0.00000000,0.00067429,1.49206333,0.36564680,0.33093453
-2.03801901,1.73298834,0.00000578,0.12491019,0.00479471,0.00000000,0.00079771,1.39909882,0.37659619,0.30899012
-2.03201601,1.64627722,0.00000708,0.12917113,0.00452996,0.00000000,0.00093745,1.30882795,0.39147949,0.28910733
-2.02601301,1.56759535,0.00000866,0.13577986,0.00428250,0.00000000,0.00109440,1.22169429,0.41069251,0.27137013
-2.02001001,1.49760040,0.00001056,0.14481731,0.00405492,0.00000000,0.00126929,1.13817398,0.43461468,0.25585369
-2.01400700,1.43693871,0.00001284,0.15634885,0.00384988,0.00000000,0.00146264,1.05876128,0.46360205,0.24262422
-2.00800400,1.38623043,0.00001557,0.17042475,0.00367000,0.00000000,0.00167471,0.98395386,0.49798166,0.23173902
-2.00200100,1.34605631,0.00001884,0.18708098,0.00351775,0.00000000,0.00190549,0.91423883,0.53804749,0.22324672
-1.99599800,1.31694716,0.00002273,0.20634069,0.00339543,0.00000000,0.00215469,0.85008034,0.58405866,0.21718790
-1.98999500,1.29937691,0.00002736,0.22821624,0.00330507,0.00000000,0.00242170,0.79190941,0.63623989,0.21359613
-1.98399200,1.29375973,0.00003284,0.25271178,0.00324838,0.00000000,0.00270563,0.74011645,0.69478447,0.21249941
-1.97798899,1.30045134,0.00003932,0.27982653,0.00322680,0.00000000,0.00300530,0.69504667,0.75985964,0.21392207
-1.97198599,1.31975444,0.00004694,0.30955845,0.00324139,0.00000000,0.00331925,0.65699843,0.83161418,0.21788701
-1.96598299,1.35192766,0.00005588,0.34190833,0.00329291,0.00000000,0.00364584,0.62622412,0.91018780,0.22441817
-1.95997999,1.39719713,0.00006630,0.37688397,0.00338184,0.00000000,0.00398322,0.60293334,0.99572158,0.23354307
-1.95397699,1.45576966,0.00007841,0.41450433,0.00350834,0.00000000,0.00432943,0.58729766,1.08836886,0.24529528
-1.94797399,1.52784609,0.00009241,0.45480314,0.00367238,0.00000000,0.00468244,0.57945624,1.18830558,0.25971650
-1.94197099,1.61363325,0.00010850,0.49783188,0.00387372,0.00000000,0.00504025,0.57952167,1.29573894,0.27685802
-1.93596798,1.71335319,0.00012690,0.54366159,0.00411196,0.00000000,0.00540087,0.58758502,1.41091359,0.29678143
-1.92996498,1.82724798,0.00014781,0.59238316,0.00438658,0.00000000,0.00576248,0.60371963,1.53411411,0.31955823
-1.92396198,1.95557898,0.00017143,0.64410599,0.00469697,0.00000000,0.00612337,0.62798279,1.66566301,0.34526818
-1.91795898,2.09861944,0.00019796,0.69895457,0.00504245,0.00000000,0.00648203,0.66041482,1.80591354,0.37399628
-1.91195598,2.25663982,0.00022754,0.75706291,0.00542226,0.00000000,0.00683718,0.70103540,1.95523673,0.40582832
-1.90595298,2.42988564,0.00026031,0.81856682,0.00583558,0.00000000,0.00718771,0.74983672,2.11400276,0.44084498
-1.89994997,2.61854803,0.00029637,0.88359412,0.00628149,0.00000000,0.00753271,0.80677383,2.28255662,0.47911456
-1.89394697,2.82272796,0.00033576,0.95225291,0.00675896,0.00000000,0.00787144,0.87175233,2.46118872,0.52068465
-1.88794397,3.04239531,0.00037848,1.02461850,0.00726680,0.00000000,0.00820324,0.94461397,2.65010157,0.56557285
-1.88194097,3.27734454,0.00042447,1.10071925,0.00780361,0.00000000,0.00852751,1.02512094,2.84937356,0.61375711
-1.87593797,3.52714936,0.00047360,1.18052216,0.00836772,0.00000000,0.00884363,1.11293969,3.05892176,0.66516601
-1.86993497,3.79111858,0.00052569,1.26391878,0.00895715,0.00000000,0.00915090,1.20762534,3.27846536,0.71966950
-1.86393197,4.06825600,0.00058047,1.35071227,0.00956950,0.00000000,0.00944845,1.30860765,3.50749190,0.77707069
-1.85792896,4.35722698,0.00063762,1.44060644,0.01020197,0.00000000,0.00973521,1.41517982,3.74522824,0.83709913
-1.85192596,4.65633420,0.00069674,1.53319732,0.01085123,0.00000000,0.01000984,1.52649094,3.99061835,0.89940617
-1.84592296,4.96350495,0.00075738,1.62796822,0.01151344,0.00000000,0.01027073,1.64154319,4.24230949,0.96356280
-1.83991996,5.27629185,0.00081903,1.72428860,0.01218420,0.00000000,0.01051595,1.75919434,4.49864856,1.02906032
-1.83391696,5.59188830,0.00088115,1.82141727,0.01285854,0.00000000,0.01074333,1.87816629,4.75768942,1.09531404
-1.82791396,5.90715931,0.00094314,1.91851014,0.01353096,0.00000000,0.01095041,1.99705965,5.01721206,1.16167035
-1.82191096,6.21868785,0.00100439,2.01463255,0.01419542,0.00000000,0.01113459,2.11437454,5.27475359,1.22741672
-1.81590795,6.52283585,0.00106428,2.10877590,0.01484547,0.00000000,0.01129316,2.22853712,5.52765065,1.29179494
-1.80990495,6.81581843,0.00112219,2.19987838,0.01547427,0.00000000,0.01142345,2.33793129,5.77309237,1.35401682
-1.80390195,7.09378923,0.00117754,2.28684900,0.01607472,0.00000000,0.01152290,2.44093463,6.00818226,1.41328222
-1.79789895,7.35293406,0.00122975,2.36859430,0.01663963,0.00000000,0.01158923,2.53595738,6.23000734,1.46879864
-1.79189595,7.58956981,0.00127832,2.44404683,0.01716180,0.00000000,0.01162054,2.62148323,6.43571192,1.51980177
-1.78589295,7.80024487,0.00132281,2.51219435,0.01763424,0.00000000,0.01161551,2.69611026,6.62257383,1.56557623
-1.77988994,7.98183763,0.00136286,2.57210870,0.01805032,0.00000000,0.01157345,2.75859070,6.78808014,1.60547577
-1.77388694,8.13164910,0.00139821,2.62297338,0.01840392,0.00000000,0.01149447,2.80786780,6.92999973,1.63894207
-1.76788394,8.24748643,0.00142870,2.66410871,0.01868969,0.00000000,0.01137957,2.84310852,7.04645016,1.66552162
-1.76188094,8.32773382,0.00145432,2.69499373,0.01890310,0.00000000,0.01123071,2.86373056,7.13595617,1.68487981
-1.75587794,8.37140831,0.00147517,2.71528392,0.01904068,0.00000000,0.01105086,2.86942280,7.19749785,1.69681181
-1.74987494,8.37819830,0.00149150,2.72482419,0.01910013,0.00000000,0.01084404,2.86015821,7.23054667,1.70124989
-1.74387194,8.34848310,0.00150370,2.72365663,0.01908039,0.00000000,0.01061533,2.83619873,7.23508792,1.69826672
-1.73786893,8.28333297,0.00151233,2.71202266,0.01898172,0.00000000,0.01037079,2.79809186,7.21162888,1.68807475
-1.73186593,8.18448943,0.00151808,2.69035957,0.01880578,0.00000000,0.01011745,2.74665904,7.16119227,1.67102157
-1.72586293,8.05432651,0.00152180,2.65929157,0.01855555,0.00000000,0.00986316,2.68297621,7.08529523,1.64758147
-1.71985993,7.89579425,0.00152446,2.61961544,0.01823535,0.00000000,0.00961649,2.60834726,6.98591435,1.61834349
-1.71385693,7.71234629,0.00152718,2.57228154,0.01785071,0.00000000,0.00938660,2.52427118,6.86543796,1.58399647
-1.70785393,7.50785387,0.00153115,2.51837044,0.01740829,0.00000000,0.00918298,2.43240414,6.72660702,1.54531150
-1.70185093,7.28650901,0.00153766,2.45906612,0.01691569,0.00000000,0.00901533,2.33451763,6.57244649,1.50312236
-1.69584792,7.05271981,0.00154803,2.39562640,0.01638128,0.00000000,0.00889327,2.23245414,6.40618911,1.45830471
-1.68984492,6.81100104,0.00156359,2.32935150,0.01581402,0.00000000,0.00882614,2.12808159,6.23119389,1.41175447
-1.68384192,6.56586317,0.00158565,2.26155164,0.01522318,0.00000000,0.00882272,2.02324804,6.05086155,1.36436615
-1.67783892,6.32170302,0.00161543,2.19351453,0.01461815,0.00000000,0.00889098,1.91973788,5.86854940,1.31701164
-1.67183592,6.08269899,0.00165403,2.12647372,0.01400822,0.00000000,0.00903783,1.81923064,5.68748794,1.27052012
-1.66583292,5.85271373,0.00170237,2.06157871,0.01340228,0.00000000,0.00926885,1.72326360,5.51070153,1.22565952
-1.65982991,5.63520682,0.00176116,1.99986747,0.01280870,0.00000000,0.00958814,1.63319904,5.34093542,1.18311999
-1.65382691,5.43315964,0.00183085,1.94224244,0.01223505,0.00000000,0.00999801,1.55019682,5.18059112,1.14349982
-1.64782391,5.24901444,0.00191158,1.88945044,0.01168799,0.00000000,0.01049893,1.47519295,5.03167197,1.10729407
-1.64182091,5.08462919,0.00200319,1.84206726,0.01117308,0.00000000,0.01108934,1.40888446,4.89574067,1.07488623
-1.63581791,4.94124928,0.00210515,1.80048730,0.01069475,0.00000000,0.01176564,1.35172080,4.77388990,1.04654306
-1.62981491,4.81949682,0.00221660,1.76491876,0.01025616,0.00000000,0.01252218,1.30390187,4.66672721,1.02241268
-1.62381191,4.71937799,0.00233633,1.73538454,0.00985923,0.00000000,0.01335133,1.26538257,4.57437463,1.00252610
-1.61780890,4.64030801,0.00246279,1.71172875,0.00950462,0.00000000,0.01424362,1.23588360,4.49648327,0.98680198
-1.61180590,4.58115324,0.00259417,1.69362903,0.00919181,0.00000000,0.01518796,1.21490816,4.43226253,0.97505459
-1.60580290,4.54028911,0.00272841,1.68061404,0.00891920,0.00000000,0.01617193,1.20176402,4.38052322,0.96700483
-1.59979990,4.51567232,0.00286328,1.67208580,0.00868418,0.00000000,0.01718209,1.19559037,4.33973309,0.96229385
-1.59379690,4.50492493,0.00299645,1.66734611,0.00848334,0.00000000,0.01820441,1.19538863,4.30808328,0.96049904
-1.58779390,4.50542795,0.00312556,1.66562623,0.00831259,0.00000000,0.01922468,1.20005632,4.28356320,0.96115189
-1.58179090,4.51442129,0.00324833,1.66611878,0.00816740,0.00000000,0.02022898,1.20842318,4.26404137,0.96375711
-1.57578789,4.52910679,0.00336262,1.66801078,0.00804294,0.00000000,0.02120413,1.21928831,4.24734931,0.96781253
-1.56978489,4.54675094,0.00346655,1.67051653,0.00793428,0.00000000,0.02213814,1.23145732,4.23136549,0.97282906
-1.56378189,4.56478366,0.00355855,1.67290933,0.00783661,0.00000000,0.02302067,1.24377838,4.21409611,0.97835004
-1.55777889,4.58088981,0.00363744,1.67455066,0.00774539,0.00000000,0.02384334,1.25517599,4.19374996,0.98396937
