energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.20260130,0.87277482,0.00022946,0.04212915,0.18457972,0.51615492,0.00602673,0.24669690,0.12618798,0.00730681
-3.19659830,0.90874771,0.00025264,0.04377831,0.18230338,0.56174354,0.00589579,0.23894049,0.12474535,0.00699099
-3.19059530,0.95080663,0.00028349,0.04570282,0.18117566,0.61234025,0.00576931,0.23188826,0.12386457,0.00668646
-3.18459230,0.99915334,0.00032368,0.04789318,0.18129856,0.66793013,0.00565004,0.22572610,0.12358589,0.00639916
-3.17858929,1.05387764,0.00037508,0.05033435,0.18276311,0.72842154,0.00554025,0.22061594,0.12393546,0.00613430
-3.17258629,1.11495070,0.00043974,0.05300575,0.18564627,0.79364466,0.00544168,0.21669133,0.12492431,0.00589629
-3.16658329,1.18222260,0.00051989,0.05588142,0.19000839,0.86335266,0.00535556,0.21405419,0.12654788,0.00568856
-3.16058029,1.25542460,0.00061794,0.05893046,0.19589131,0.93722574,0.00528264,0.21277284,0.12878611,0.00551358
-3.15457729,1.33417563,0.00073638,0.06211770,0.20331724,1.01487766,0.00522320,0.21288128,0.13160422,0.00537274
-3.14857429,1.41799294,0.00087782,0.06540453,0.21228828,1.09586463,0.00517716,0.21437974,0.13495398,0.00526646
-3.14257129,1.50630613,0.00104488,0.06874993,0.22278651,1.17969612,0.00514415,0.21723628,0.13877554,0.00519414
-3.13656828,1.59847382,0.00124012,0.07211163,0.23477470,1.26584688,0.00512357,0.22138953,0.14299961,0.00515433
-3.13056528,1.69380198,0.00146598,0.07544734,0.24819731,1.35376969,0.00511472,0.22675206,0.14755004,0.00514477
-3.12456228,1.79156294,0.00172468,0.07871600,0.26298180,1.44290800,0.00511681,0.23321450,0.15234649,0.00516253
-3.11855928,1.89101385,0.00201809,0.08187894,0.27904010,1.53270770,0.00512912,0.24064991,0.15730716,0.00520419
-3.11255628,1.99141384,0.00234763,0.08490102,0.29626999,1.62262749,0.00515095,0.24891840,0.16235146,0.00526592
-3.10655328,2.09203868,0.00271416,0.08775147,0.31455652,1.71214711,0.00518174,0.25787166,0.16740241,0.00534367
-3.10055028,2.19219252,0.00311784,0.09040470,0.33377313,1.80077309,0.00522102,0.26735720,0.17238872,0.00543330
-3.09454727,2.29121601,0.00355804,0.09284066,0.35378271,1.88804174,0.00526845,0.27722224,0.17724651,0.00553070
-3.08854427,2.38849075,0.00403323,0.09504507,0.37443837,1.97351939,0.00532381,0.28731712,0.18192041,0.00563193
-3.08254127,2.48344021,0.00454092,0.09700936,0.39558416,2.05680000,0.00538693,0.29749807,0.18636430,0.00573327
-3.07653827,2.57552732,0.00507757,0.09873026,0.41705569,2.13750061,0.00545769,0.30762938,0.19054144,0.00583136
-3.07053527,2.66424965,0.00563860,0.10020925,0.43868082,2.21525526,0.00553601,0.31758502,0.19442415,0.00592323
-3.06453227,2.74913285,0.00621839,0.10145178,0.46028052,2.28970809,0.00562177,0.32724969,0.19799310,0.00600633
-3.05852926,2.82972343,0.00681035,0.10246633,0.48167005,2.36050645,0.00571486,0.33651939,0.20123624,0.00607855
-3.05252626,2.90558202,0.00740700,0.10326341,0.50266053,2.42729508,0.00581517,0.34530169,0.20414747,0.00613827
-3.04652326,2.97627799,0.00800010,0.10385457,0.52306105,2.48971193,0.00592260,0.35351567,0.20672529,0.00618430
-3.04052026,3.04138653,0.00858086,0.10425139,0.54268124,2.54738654,0.00603716,0.36109176,0.20897131,0.00621587
-3.03451726,3.10048876,0.00914014,0.10446472,0.56133448,2.59994149,0.00615901,0.36797153,0.21088893,0.00623264
-3.02851426,3.15317542,0.00966870,0.10450395,0.57884152,2.64699710,0.00628860,0.37410749,0.21248218,0.00623462
-3.02251126,3.19905416,0.01015743,0.10437655,0.59503448,2.68817960,0.00642679,0.37946297,0.21375481,0.00622217
-3.01650825,3.23776033,0.01059769,0.10408788,0.60976107,2.72313229,0.00657497,0.38401208,0.21470970,0.00619592
-3.01050525,3.26897067,0.01098152,0.10364117,0.62288879,2.75152927,0.00673523,0.38773978,0.21534849,0.00615679
-3.00450225,3.29241897,0.01130195,0.10303779,0.63430884,2.77309099,0.00691051,0.39064198,0.21567165,0.00610590
-2.99849925,3.30791285,0.01155322,0.10227769,0.64393963,2.78760053,0.00710469,0.39272564,0.21567873,0.00604458
-2.99249625,3.31535010,0.01173098,0.10136000,0.65172946,2.79491946,0.00732271,0.39400879,0.21536889,0.00597430
-2.98649325,3.31473359,0.01183244,0.10028378,0.65765828,2.79500236,0.00757066,0.39452031,0.21474152,0.00589668
-2.98049025,3.30618321,0.01185652,0.09904877,0.66173829,2.78790864,0.00785574,0.39429960,0.21379704,0.00581340
-2.97448724,3.28994399,0.01180385,0.09765618,0.66401339,2.77381074,0.00818625,0.39339584,0.21253766,0.00572622
-2.96848424,3.26638924,0.01167677,0.09610938,0.66455721,2.75299810,0.00857146,0.39186693,0.21096804,0.00563694
-2.96248124,3.23601836,0.01147931,0.09441449,0.66347004,2.72587616,0.00902145,0.38977808,0.20909592,0.00554733
-2.95647824,3.19944895,0.01121701,0.09258078,0.66087455,2.69296036,0.00954681,0.38720006,0.20693251,0.00545914
-2.95047524,3.15740338,0.01089678,0.09062088,0.65691067,2.65486518,0.01015835,0.38420716,0.20449268,0.00537401
-2.94447224,3.11069051,0.01052669,0.08855085,0.65172972,2.61228876,0.01086671,0.38087488,0.20179501,0.00529349
-2.93846923,3.06018313,0.01011576,0.08638991,0.64548827,2.56599374,0.01168187,0.37727759,0.19886156,0.00521895
-2.93246623,3.00679258,0.00967366,0.08416011,0.63834194,2.51678536,0.01261271,0.37348610,0.19571753,0.00515157
-2.92646323,2.95144168,0.00921049,0.08188575,0.63043947,2.46548802,0.01366647,0.36956551,0.19239071,0.00509229
-2.92046023,2.89503751,0.00873650,0.07959270,0.62191749,2.41292148,0.01484830,0.36557313,0.18891093,0.00504178
-2.91445723,2.83844555,0.00826190,0.07730767,0.61289612,2.35987795,0.01616071,0.36155699,0.18530937,0.00500046
-2.90845423,2.78246648,0.00779659,0.07505738,0.60347579,2.30710144,0.01760320,0.35755463,0.18161798,0.00496839
-2.90245123,2.72781693,0.00735004,0.07286786,0.59373525,2.25527010,0.01917187,0.35359263,0.17786890,0.00494538
-2.89644822,2.67511500,0.00693109,0.07076366,0.58373098,2.20498277,0.02085921,0.34968658,0.17409395,0.00493089
-2.89044522,2.62487141,0.00654789,0.06876735,0.57349798,2.15674990,0.02265396,0.34584174,0.17032433,0.00492412
-2.88444222,2.57748636,0.00620777,0.06689899,0.56305174,2.11098946,0.02454113,0.34205423,0.16659039,0.00492400
-2.87843922,2.53325204,0.00591725,0.06517584,0.55239139,2.06802758,0.02650216,0.33831265,0.16292154,0.00492922
-2.87243622,2.49236056,0.00568199,0.06361223,0.54150370,2.02810367,0.02851527,0.33460024,0.15934631,0.00493830
-2.86643322,2.45491626,0.00550680,0.06221952,0.53036768,1.99137939,0.03055595,0.33089712,0.15589247,0.00494965
-2.86043022,2.42095168,0.00539565,0.06100627,0.51895950,1.95795075,0.03259757,0.32718281,0.15258728,0.00496159
-2.85442721,2.39044573,0.00535168,0.05997848,0.50725749,1.92786211,0.03461213,0.32343861,0.14945769,0.00497245
-2.84842421,2.36334293,0.00537724,0.05913990,0.49524674,1.90112135,0.03657118,0.31964991,0.14653057,0.00498060
-2.84242121,2.33957228,0.00547383,0.05849242,0.48292326,1.87771471,0.03844667,0.31580811,0.14383287,0.00498454
-2.83641821,2.31906455,0.00564218,0.05803644,0.47029729,1.85762061,0.04021192,0.31191212,0.14139167,0.00498295
-2.83041521,2.30176675,0.00588217,0.05777124,0.45739569,1.84082127,0.04184262,0.30796940,0.13923414,0.00497471
-2.82441221,2.28765308,0.00619277,0.05769523,0.44426323,1.82731144,0.04331764,0.30399635,0.13738733,0.00495898
-2.81840920,2.27673146,0.00657206,0.05780623,0.43096275,1.81710387,0.04461986,0.30001815,0.13587783,0.00493518
-2.81240620,2.26904563,0.00701711,0.05810156,0.41757422,1.81023099,0.04573687,0.29606798,0.13473129,0.00490305
-2.80640320,2.26467261,0.00752394,0.05857806,0.40419278,1.80674308,0.04666141,0.29218574,0.13397179,0.00486263
-2.80040020,2.26371599,0.00808748,0.05923208,0.39092578,1.80670305,0.04739177,0.28841628,0.13362117,0.00481425
-2.79439720,2.26629571,0.00870149,0.06005926,0.37788927,1.81017843,0.04793186,0.28480740,0.13369826,0.00475849
-2.78839420,2.27253514,0.00935861,0.06105440,0.36520374,1.81723128,0.04829120,0.28140752,0.13421814,0.00469619
-2.78239120,2.28254661,0.01005035,0.06221118,0.35298982,1.82790687,0.04848463,0.27826345,0.13519143,0.00462838
-2.77638819,2.29641649,0.01076716,0.06352192,0.34136373,1.84222210,0.04853189,0.27541813,0.13662367,0.00455624
-2.77038519,2.31419101,0.01149853,0.06497737,0.33043305,1.86015456,0.04845702,0.27290870,0.13851478,0.00448107
-2.76438219,2.33586384,0.01223319,0.06656650,0.32029281,1.88163317,0.04828761,0.27076490,0.14085882,0.00440420
-2.75837919,2.36136636,0.01295928,0.06827641,0.31102225,1.90653106,0.04805401,0.26900793,0.14364374,0.00432698
-2.75237619,2.39056125,0.01366466,0.07009224,0.30268216,1.93466123,0.04778841,0.26764975,0.14685150,0.00425073
-2.74637319,2.42323984,0.01433713,0.07199729,0.29531313,1.96577535,0.04752389,0.26669299,0.15045822,0.00417669
-2.74037019,2.45912318,0.01496485,0.07397308,0.28893460,1.99956578,0.04729351,0.26613133,0.15443461,0.00410601
-2.73436718,2.49786681,0.01553657,0.07599958,0.28354479,2.03567053,0.04712936,0.26595022,0.15874647,0.00403971
-2.72836418,2.53906850,0.01604205,0.07805548,0.27912134,2.07368094,0.04706169,0.26612811,0.16335525,0.00397867
-2.72236118,2.58227858,0.01647234,0.08011848,0.27562273,2.11315134,0.04711808,0.26663777,0.16821876,0.00392360
-2.71635818,2.62701177,0.01682003,0.08216562,0.27299023,2.15361021,0.04732272,0.26744778,0.17329174,0.00387511
-2.71035518,2.67275981,0.01707957,0.08417363,0.27115034,2.19457194,0.04769575,0.26852396,0.17852658,0.00383361
-2.70435218,2.71900398,0.01724732,0.08611918,0.27001747,2.23554862,0.04825269,0.26983072,0.18387379,0.00379938
-2.69834917,2.76522686,0.01732177,0.08797925,0.26949683,2.27606118,0.04900404,0.27133207,0.18928255,0.00377259
-2.69234617,2.81092255,0.01730348,0.08973126,0.26948735,2.31564936,0.04995494,0.27299239,0.19470114,0.00375324
-2.68634317,2.85560534,0.01719502,0.09135335,0.26988451,2.35388023,0.05110496,0.27477682,0.20007727,0.00374123
-2.68034017,2.89881635,0.01700090,0.09282451,0.27058295,2.39035504,0.05244803,0.27665133,0.20535843,0.00373635
-2.67433717,2.94012846,0.01672729,0.09412471,0.27147896,2.42471448,0.05397252,0.27858243,0.21049226,0.00373827
-2.66833417,2.97914972,0.01638179,0.09523505,0.27247259,2.45664246,0.05566144,0.28053673,0.21542691,0.00374657
-2.66233117,3.01552565,0.01597314,0.09613785,0.27346957,2.48586871,0.05749279,0.28248028,0.22011152,0.00376071
-2.65632816,3.04894098,0.01551084,0.09681685,0.27438285,2.51217048,0.05944005,0.28437793,0.22449681,0.00378007
-2.65032516,3.07912122,0.01500481,0.09725738,0.27513398,2.53537372,0.06147282,0.28619274,0.22853578,0.00380394
-2.64432216,3.10583439,0.01446510,0.09744658,0.27565418,2.55535402,0.06355758,0.28788567,0.23218458,0.00383152
-2.63831916,3.12889343,0.01390150,0.09737369,0.27588517,2.57203740,0.06565855,0.28941540,0.23540346,0.00386197
-2.63231616,3.14815897,0.01332331,0.09703036,0.27577986,2.58540111,0.06773868,0.29073865,0.23815782,0.00389435
-2.62631316,3.16354269,0.01273909,0.09641098,0.27530279,2.59547422,0.06976063,0.29181079,0.24041925,0.00392771
-2.62031016,3.17501067,0.01215649,0.09551305,0.27443036,2.60233792,0.07168783,0.29258678,0.24216655,0.00396105
-2.61430715,3.18258640,0.01158215,0.09433747,0.27315088,2.60612511,0.07348548,0.29302245,0.24338658,0.00399341
-2.60830415,3.18635281,0.01102162,0.09288882,0.27146436,2.60701883,0.07512152,0.29307605,0.24407494,0.00402381
-2.60230115,3.18645263,0.01047939,0.09117557,0.26938208,2.60524925,0.07656744,0.29270982,0.24423629,0.00405134
-2.59629815,3.18308663,0.00995892,0.08921014,0.26692584,2.60108881,0.07779906,0.29189165,0.24388440,0.00407514
-2.59029515,3.17650907,0.00946277,0.08700888,0.26412700,2.59484523,0.07879700,0.29059658,0.24304174,0.00409443
-2.58429215,3.16702033,0.00899269,0.08459189,0.26102516,2.58685229,0.07954706,0.28880804,0.24173870,0.00410855
-2.57828914,3.15495650,0.00854981,0.08198267,0.25766668,2.57745869,0.08004036,0.28651877,0.24001242,0.00411692
-2.57228614,3.14067634,0.00813473,0.07920767,0.25410286,2.56701497,0.08027326,0.28373131,0.23790528,0.00411908
-2.56628314,3.12454601,0.00774773,0.07629571,0.25038806,2.55585937,0.08024710,0.28045801,0.23546319,0.00411469
-2.56028014,3.10692252,0.00738887,0.07327725,0.24657768,2.54430309,0.07996783,0.27672065,0.23273365,0.00410350
-2.55427714,3.08813676,0.00705808,0.07018364,0.24272606,2.53261595,0.07944538,0.27254948,0.22976390,0.00408536
-2.54827414,3.06847722,0.00675532,0.06704631,0.23888462,2.52101327,0.07869307,0.26798203,0.22659911,0.00406020
-2.54227114,3.04817573,0.00648054,0.06389598,0.23509999,2.50964492,0.07772688,0.26306154,0.22328082,0.00402800
-2.53626813,3.02739599,0.00623379,0.06076189,0.23141255,2.49858736,0.07656476,0.25783527,0.21984581,0.00398882
-2.53026513,3.00622614,0.00601516,0.05767112,0.22785524,2.48783931,0.07522601,0.25235270,0.21632530,0.00394274
-2.52426213,2.98467579,0.00582479,0.05464801,0.22445276,2.47732159,0.07373068,0.24666383,0.21274483,0.00388985
-2.51825913,2.96267803,0.00566282,0.05171371,0.22122128,2.46688119,0.07209907,0.24081765,0.20912450,0.00383027
-2.51225613,2.94009645,0.00552929,0.04888589,0.21816849,2.45629967,0.07035148,0.23486082,0.20547991,0.00376414
-2.50625313,2.91673681,0.00542414,0.04617859,0.21529415,2.44530538,0.06850791,0.22883670,0.20182342,0.00369161
-2.50025013,2.89236286,0.00534709,0.04360217,0.21259103,2.43358904,0.06658801,0.22278473,0.19816589,0.00361284
-2.49424712,2.86671527,0.00529761,0.04116350,0.21004611,2.42082178,0.06461112,0.21674019,0.19451864,0.00352802
-2.48824412,2.83953278,0.00527486,0.03886615,0.20764206,2.40667471,0.06259634,0.21073426,0.19089552,0.00343741
-2.48224112,2.81057414,0.00527765,0.03671077,0.20535891,2.39083906,0.06056270,0.20479443,0.18731494,0.00334129
-2.47623812,2.77963985,0.00530440,0.03469547,0.20317565,2.37304581,0.05852930,0.19894515,0.18380170,0.00324003
-2.47023512,2.74659229,0.00535321,0.03281630,0.20107189,2.35308389,0.05651549,0.19320857,0.18038844,0.00313407
-2.46423212,2.71137352,0.00542178,0.03106772,0.19902935,2.33081613,0.05454093,0.18760548,0.17711669,0.00302397
-2.45822911,2.67401956,0.00550753,0.02944303,0.19703315,2.30619233,0.05262560,0.18215618,0.17403725,0.00291035
-2.45222611,2.63467089,0.00560761,0.02793487,0.19507283,2.27925895,0.05078973,0.17688132,0.17120997,0.00279395
-2.44622311,2.59357868,0.00571894,0.02653561,0.19314307,2.25016531,0.04905359,0.17180261,0.16870287,0.00267560
-2.44022011,2.55110673,0.00583837,0.02523769,0.19124413,2.21916612,0.04743724,0.16694343,0.16659058,0.00255620
-2.43421711,2.50772930,0.00596267,0.02403390,0.18938194,2.18662062,0.04596012,0.16232915,0.16495217,0.00243674
-2.42821411,2.46402511,0.00608865,0.02291770,0.18756800,2.15298850,0.04464065,0.15798735,0.16386849,0.00231825
-2.42221111,2.42066811,0.00621326,0.02188331,0.18581888,2.11882307,0.04349575,0.15394780,0.16341904,0.00220177
-2.41620810,2.37841542,0.00633364,0.02092587,0.18415569,2.08476197,0.04254039,0.15024227,0.16367867,0.00208836
-2.41020510,2.33809319,0.00644721,0.02004157,0.18260326,2.05151595,0.04178720,0.14690420,0.16471407,0.00197906
-2.40420210,2.30058074,0.00655176,0.01922759,0.18118934,2.01985598,0.04124608,0.14396824,0.16658035,0.00187485
-2.39819910,2.26679351,0.00664544,0.01848221,0.17994363,1.99059905,0.04092402,0.14146965,0.16931788,0.00177666
-2.39219610,2.23766525,0.00672688,0.01780471,0.17889694,1.96459288,0.04082496,0.13944375,0.17294934,0.00168532
-2.38619310,2.21412956,0.00679520,0.01719537,0.17808026,1.94269960,0.04094984,0.13792518,0.17747744,0.00160155
-2.38019010,2.19710105,0.00685003,0.01665540,0.17752396,1.92577863,0.04129678,0.13694727,0.18288312,0.00152598
-2.37418709,2.18745618,0.00689155,0.01618690,0.17725703,1.91466857,0.04186141,0.13654128,0.18912449,0.00145910
-2.36818409,2.18601375,0.00692049,0.01579275,0.17730639,1.91016840,0.04263733,0.13673576,0.19613651,0.00140128
-2.36218109,2.19351516,0.00693814,0.01547657,0.17769631,1.91301776,0.04361662,0.13755578,0.20383148,0.00135277
-2.35617809,2.21060444,0.00694631,0.01524260,0.17844786,1.92387666,0.04479048,0.13902227,0.21210031,0.00131371
-2.35017509,2.23780830,0.00694735,0.01509564,0.17957840,1.94330480,0.04614985,0.14115134,0.22081451,0.00128411
-2.34417209,2.27551636,0.00694412,0.01504095,0.18110120,1.97174068,0.04768601,0.14395355,0.22982887,0.00126389
-2.33816908,2.32396200,0.00693992,0.01508412,0.18302495,2.00948128,0.04939116,0.14743326,0.23898483,0.00125287
-2.33216608,2.38320441,0.00693845,0.01523101,0.18535346,2.05666270,0.05125883,0.15158803,0.24811428,0.00125079
-2.32616308,2.45311246,0.00694374,0.01548755,0.18808524,2.11324261,0.05328425,0.15640796,0.25704370,0.00125731
-2.32016008,2.53335126,0.00696006,0.01585970,0.19121322,2.17898541,0.05546446,0.16187525,0.26559866,0.00127201
-2.31415708,2.62337208,0.00699182,0.01635322,0.19472447,2.25345088,0.05779835,0.16796373,0.27360831,0.00129444
-2.30815408,2.72240679,0.00704347,0.01697362,0.19859997,2.33598732,0.06028646,0.17463866,0.28090981,0.00132407
-2.30215108,2.82946733,0.00711934,0.01772591,0.20281457,2.42573002,0.06293058,0.18185658,0.28735267,0.00136031
-2.29614807,2.94335126,0.00722352,0.01861453,0.20733696,2.52160573,0.06573328,0.18956545,0.29280262,0.00140254
-2.29014507,3.06265365,0.00735969,0.01964315,0.21212991,2.62234366,0.06869721,0.19770500,0.29714507,0.00145009
-2.28414207,3.18578589,0.00753097,0.02081456,0.21715066,2.72649341,0.07182437,0.20620730,0.30028803,0.00150224
-2.27813907,3.31100123,0.00773978,0.02213055,0.22235149,2.83244964,0.07511522,0.21499766,0.30216436,0.00155823
-2.27213607,3.43642702,0.00798767,0.02359178,0.22768066,2.93848341,0.07856792,0.22399574,0.30273328,0.00161727
-2.26613307,3.56010286,0.00827519,0.02519770,0.23308344,3.04277932,0.08217740,0.23311693,0.30198122,0.00167852
-2.26013007,3.68002385,0.00860179,0.02694655,0.23850353,3.14347766,0.08593462,0.24227392,0.29992183,0.00174112
-2.25412706,3.79418769,0.00896572,0.02883526,0.24388462,3.23872028,0.08982594,0.25137851,0.29659539,0.00180420
-2.24812406,3.90064413,0.00936403,0.03085955,0.24917215,3.32669864,0.09383251,0.26034348,0.29206747,0.00186687
-2.24212106,3.99754522,0.00979247,0.03301393,0.25431529,3.40570242,0.09793000,0.26908459,0.28642697,0.00192822
-2.23611806,4.08319436,0.01024561,0.03529182,0.25926894,3.47416693,0.10208840,0.27752252,0.27978376,0.00198738
-2.23011506,4.15609259,0.01071689,0.03768567,0.26399571,3.53071751,0.10627214,0.28558478,0.27226579,0.00204350
-2.22411206,4.21498016,0.01119874,0.04018709,0.26846792,3.57420914,0.11044032,0.29320749,0.26401596,0.00209576
-2.21810905,4.25887189,0.01168277,0.04278707,0.27266935,3.60375984,0.11454735,0.30033689,0.25518875,0.00214339
-2.21210605,4.28708478,0.01215994,0.04547612,0.27659676,3.61877634,0.11854361,0.30693069,0.24594674,0.00218572
-2.20610305,4.29925694,0.01262085,0.04824446,0.28026104,3.61897111,0.12237652,0.31295895,0.23645717,0.00222214
-2.20010005,4.29535685,0.01305599,0.05108220,0.28368793,3.60437004,0.12599162,0.31840473,0.22688854,0.00225214
-2.19409705,4.27568264,0.01345600,0.05397946,0.28691818,3.57531030,0.12933392,0.32326422,0.21740734,0.00227533
-2.18809405,4.24085132,0.01381197,0.05692647,0.29000712,3.53242863,0.13234928,0.32754652,0.20817499,0.00229144
-2.18209105,4.19177836,0.01411572,0.05991360,0.29302361,3.47664041,0.13498587,0.33127291,0.19934501,0.00230030
-2.17608804,4.12964813,0.01436008,0.06293135,0.29604831,3.40911018,0.13719564,0.33447570,0.19106041,0.00230190
-2.17008504,4.05587648,0.01453904,0.06597023,0.29917119,3.33121495,0.13893573,0.33719668,0.18345134,0.00229634
-2.16408204,3.97206652,0.01464805,0.06902063,0.30248852,3.24450137,0.14016973,0.33948517,0.17663303,0.00228384
-2.15807904,3.87995932,0.01468407,0.07207253,0.30609919,3.15063861,0.14086881,0.34139567,0.17070394,0.00226475
-2.15207604,3.78138110,0.01464570,0.07511528,0.31010057,3.05136830,0.14101263,0.34298536,0.16574415,0.00223952
-2.14607304,3.67818881,0.01453320,0.07813719,0.31458395,2.94845361,0.14058999,0.34431127,0.16181406,0.00220866
-2.14007004,3.57221591,0.01434851,0.08112526,0.31962988,2.84362904,0.13959916,0.34542747,0.15895324,0.00217280
-2.13406703,3.46522026,0.01409510,0.08406484,0.32530343,2.73855260,0.13804797,0.34638225,0.15717964,0.00213259
-2.12806403,3.35883586,0.01377790,0.08693930,0.33164965,2.63476216,0.13595357,0.34721541,0.15648906,0.00208872
-2.12206103,3.25453006,0.01340311,0.08972992,0.33868952,2.53363712,0.13334189,0.34795595,0.15685495,0.00204189
-2.11605803,3.15356780,0.01297800,0.09241576,0.34641656,2.43636687,0.13024682,0.34862001,0.15822858,0.00199279
-2.11005503,3.05698397,0.01251069,0.09497374,0.35479428,2.34392678,0.12670923,0.34920951,0.16053969,0.00194206
-2.10405203,2.96556501,0.01200990,0.09737891,0.36375487,2.25706260,0.12277579,0.34971131,0.16369756,0.00189030
-2.09804902,2.87984009,0.01148472,0.09960490,0.37319904,2.17628341,0.11849759,0.35009722,0.16759263,0.00183805
-2.09204602,2.80008236,0.01094436,0.10162453,0.38299739,2.10186343,0.11392885,0.35032468,0.17209862,0.00178576
-2.08604302,2.72631998,0.01039796,0.10341065,0.39299317,2.03385222,0.10912552,0.35033838,0.17707534,0.00173378
-2.08004002,2.65835644,0.00985440,0.10493712,0.40300649,1.97209279,0.10414398,0.35007252,0.18237187,0.00168238
-2.07403702,2.59579917,0.00932212,0.10617996,0.41284000,1.91624666,0.09903981,0.34945391,0.18783037,0.00163172
-2.06803402,2.53809522,0.00880905,0.10711849,0.42228566,1.86582475,0.09386678,0.34840564,0.19329026,0.00158190
-2.06203102,2.48457235,0.00832249,0.10773662,0.43113249,1.82022267,0.08867593,0.34685113,0.19859272,0.00153290
-2.05602801,2.43448355,0.00786908,0.10802400,0.43917500,1.77875884,0.08351487,0.34471855,0.20358544,0.00148467
-2.05002501,2.38705316,0.00745480,0.10797702,0.44622177,1.74071368,0.07842729,0.34194520,0.20812726,0.00143707
-2.04402201,2.34152213,0.00708496,0.10759978,0.45210399,1.70536818,0.07345260,0.33848173,0.21209280,0.00138996
-2.03801901,2.29719053,0.00676427,0.10690460,0.45668331,1.67204015,0.06862575,0.33429599,0.21537663,0.00134316
-2.03201601,2.25345518,0.00649684,0.10591237,0.45985873,1.64011645,0.06397722,0.32937618,0.21789698,0.00129649
-2.02601301,2.20984065,0.00628625,0.10465251,0.46157205,1.60907991,0.05953306,0.32373322,0.21959870,0.00124980
-2.02001001,2.16602216,0.00613558,0.10316248,0.46181170,1.57852975,0.05531502,0.31740214,0.22045540,0.00120297
-2.01400700,2.12183943,0.00604746,0.10148699,0.46061440,1.54819467,0.05134075,0.31044240,0.22047056,0.00115593
-2.00800400,2.07730076,0.00602402,0.09967682,0.45806491,1.51793828,0.04762398,0.30293704,0.21967760,0.00110866
-2.00200100,2.03257758,0.00606691,0.09778728,0.45429344,1.48775666,0.04417472,0.29499083,0.21813891,0.00106119
-1.99599800,1.98798960,0.00617722,0.09587642,0.44947108,1.45776870,0.04099943,0.28672724,0.21594374,0.00101363
-1.98999500,1.94398184,0.00635544,0.09400301,0.44380323,1.42819959,0.03810117,0.27828462,0.21320515,0.00096613
-1.98399200,1.90109478,0.00660130,0.09222447,0.43752152,1.39935898,0.03547973,0.26981161,0.21005604,0.00091891
-1.97798899,1.85992951,0.00691371,0.09059472,0.43087440,1.37161487,0.03313174,0.26146200,0.20664457,0.00087223
-1.97198599,1.82110988,0.00729063,0.08916213,0.42411703,1.34536490,0.03105077,0.25338946,0.20312896,0.00082635
-1.96598299,1.78524379,0.00772891,0.08796772,0.41750082,1.32100688,0.02922745,0.24574208,0.19967211,0.00078160
-1.95997999,1.75288601,0.00822421,0.08704355,0.41126327,1.29891001,0.02764963,0.23865732,0.19643617,0.00073827
-1.95397699,1.72450433,0.00877092,0.08641155,0.40561841,1.27938863,0.02630252,0.23225740,0.19357733,0.00069666
-1.94797399,1.70045126,0.00936211,0.08608276,0.40074858,1.26267988,0.02516898,0.22664533,0.19124102,0.00065704
-1.94197099,1.68094249,0.00998954,0.08605701,0.39679765,1.24892642,0.02422980,0.22190196,0.18955783,0.00061965
-1.93596798,1.66604349,0.01064371,0.08632314,0.39386613,1.23816522,0.02346410,0.21808389,0.18864021,0.00058469
-1.92996498,1.65566472,0.01131395,0.08685971,0.39200840,1.23032275,0.02284973,0.21522258,0.18858019,0.00055230
-1.92396198,1.64956570,0.01198868,0.08763615,0.39123211,1.22521696,0.02236388,0.21332449,0.18944811,0.00052256
-1.91795898,1.64736757,0.01265559,0.08861434,0.39149966,1.22256554,0.02198352,0.21237234,0.19129239,0.00049553
-1.91195598,1.64857325,0.01330192,0.08975051,0.39273177,1.22200007,0.02168614,0.21232730,0.19414047,0.00047117
-1.90595298,1.65259408,0.01391489,0.09099744,0.39481283,1.22308498,0.02145024,0.21313215,0.19800057,0.00044942
-1.89994997,1.65878126,0.01448197,0.09230672,0.39759775,1.22534023,0.02125601,0.21471501,0.20286440,0.00043019
-1.89394697,1.66646034,0.01499134,0.09363113,0.40091992,1.22826633,0.02108591,0.21699370,0.20871048,0.00041332
-1.88794397,1.67496673,0.01543227,0.09492691,0.40459985,1.23137022,0.02092512,0.21988031,0.21550786,0.00039866
-1.88194097,1.68368035,0.01579545,0.09615578,0.40845412,1.23419047,0.02076202,0.22328592,0.22322016,0.00038603
-1.87593797,1.69205746,0.01607335,0.09728679,0.41230415,1.23632059,0.02058852,0.22712516,0.23180941,0.00037525
-1.86993497,1.69965799,0.01626048,0.09829764,0.41598436,1.23742890,0.02040026,0.23132047,0.24123966,0.00036614
-1.86393197,1.70616689,0.01635360,0.09917570,0.41934947,1.23727414,0.02019670,0.23580575,0.25147999,0.00035854
-1.85792896,1.71140844,0.01635182,0.09991845,0.42228039,1.23571589,0.01998112,0.24052947,0.26250676,0.00035231
-1.85192596,1.71535279,0.01625663,0.10053340,0.42468882,1.23271933,0.01976041,0.24545684,0.27430479,0.00034733
-1.84592296,1.71811445,0.01607185,0.10103756,0.42652007,1.22835422,0.01954482,0.25057116,0.28686751,0.00034350
-1.83991996,1.71994293,0.01580344,0.10145635,0.42775423,1.22278808,0.01934756,0.25587421,0.30019582,0.00034078
