energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down
-0.48324162,2.30118286,-2.30118286,0.56031446,-0.56031446,1.03835800,-1.03835800,0.03732019,-0.03732019,0.83731067,-0.83731067,0.21447738,-0.21447738,0.02724991,-0.02724991
-0.47723862,2.28359328,-2.28359328,0.54962987,-0.54962987,1.03175287,-1.03175287,0.03692500,-0.03692500,0.83081960,-0.83081960,0.20802629,-0.20802629,0.02757855,-0.02757855
-0.47123562,2.26360641,-2.26360641,0.53851694,-0.53851695,1.02359053,-1.02359053,0.03642072,-0.03642072,0.82377445,-0.82377445,0.20174753,-0.20174753,0.02786290,-0.02786290
-0.46523262,2.24129681,-2.24129681,0.52705684,-0.52705684,1.01389703,-1.01389703,0.03581578,-0.03581578,0.81619847,-0.81619847,0.19568104,-0.19568104,0.02809834,-0.02809834
-0.45922961,2.21683230,-2.21683230,0.51534971,-0.51534971,1.00274106,-1.00274106,0.03512051,-0.03512051,0.80815638,-0.80815638,0.18986807,-0.18986807,0.02828156,-0.02828156
-0.45322661,2.19046264,-2.19046264,0.50351094,-0.50351094,0.99022941,-0.99022941,0.03434683,-0.03434683,0.79974955,-0.79974955,0.18434978,-0.18434978,0.02841055,-0.02841055
-0.44722361,2.16250479,-2.16250479,0.49166659,-0.49166660,0.97650099,-0.97650099,0.03350785,-0.03350785,0.79110964,-0.79110963,0.17916569,-0.17916569,0.02848446,-0.02848446
-0.44122061,2.13332587,-2.13332587,0.47994842,-0.47994842,0.96171976,-0.96171976,0.03261749,-0.03261749,0.78239108,-0.78239108,0.17435210,-0.17435210,0.02850355,-0.02850355
-0.43521761,2.10332489,-2.10332489,0.46848864,-0.46848864,0.94606721,-0.94606721,0.03169010,-0.03169010,0.77376300,-0.77376300,0.16994048,-0.16994048,0.02846895,-0.02846895
-0.42921461,2.07291447,-2.07291447,0.45741490,-0.45741490,0.92973466,-0.92973466,0.03074007,-0.03074007,0.76540098,-0.76540098,0.16595606,-0.16595606,0.02838255,-0.02838255
-0.42321161,2.04250366,-2.04250366,0.44684551,-0.44684551,0.91291604,-0.91291603,0.02978155,-0.02978155,0.75747920,-0.75747920,0.16241657,-0.16241657,0.02824681,-0.02824681
-0.41720860,2.01248281,-2.01248281,0.43688542,-0.43688543,0.89580133,-0.89580133,0.02882819,-0.02882819,0.75016342,-0.75016342,0.15933134,-0.15933134,0.02806460,-0.02806460
-0.41120560,1.98321120,-1.98321120,0.42762297,-0.42762297,0.87857125,-0.87857125,0.02789298,-0.02789298,0.74360511,-0.74360511,0.15670067,-0.15670067,0.02783907,-0.02783907
-0.40520260,1.95500812,-1.95500812,0.41912757,-0.41912757,0.86139308,-0.86139308,0.02698810,-0.02698810,0.73793708,-0.73793708,0.15451566,-0.15451566,0.02757356,-0.02757356
-0.39919960,1.92814751,-1.92814751,0.41144848,-0.41144848,0.84441802,-0.84441802,0.02612498,-0.02612498,0.73327070,-0.73327070,0.15275834,-0.15275833,0.02727149,-0.02727149
-0.39319660,1.90285624,-1.90285624,0.40461458,-0.40461458,0.82777988,-0.82777988,0.02531428,-0.02531428,0.72969482,-0.72969482,0.15140226,-0.15140225,0.02693637,-0.02693637
-0.38719360,1.87931570,-1.87931570,0.39863515,-0.39863515,0.81159507,-0.81159507,0.02456604,-0.02456604,0.72727627,-0.72727627,0.15041341,-0.15041341,0.02657178,-0.02657178
-0.38119060,1.85766627,-1.85766627,0.39350146,-0.39350146,0.79596370,-0.79596370,0.02388982,-0.02388982,0.72606182,-0.72606182,0.14975141,-0.14975141,0.02618136,-0.02618136
-0.37518759,1.83801388,-1.83801388,0.38918914,-0.38918914,0.78097141,-0.78097141,0.02329489,-0.02329489,0.72608124,-0.72608124,0.14937099,-0.14937099,0.02576889,-0.02576889
-0.36918459,1.82043790,-1.82043789,0.38566093,-0.38566094,0.76669170,-0.76669170,0.02279040,-0.02279040,0.72735121,-0.72735121,0.14922355,-0.14922354,0.02533829,-0.02533829
-0.36318159,1.80499939,-1.80499939,0.38286986,-0.38286986,0.75318845,-0.75318845,0.02238558,-0.02238558,0.72987954,-0.72987954,0.14925882,-0.14925882,0.02489368,-0.02489368
-0.35717859,1.79174900,-1.79174900,0.38076230,-0.38076230,0.74051813,-0.74051813,0.02208984,-0.02208984,0.73366948,-0.73366948,0.14942656,-0.14942656,0.02443938,-0.02443938
-0.35117559,1.78073344,-1.78073344,0.37928105,-0.37928105,0.72873163,-0.72873163,0.02191287,-0.02191287,0.73872341,-0.73872341,0.14967806,-0.14967806,0.02397992,-0.02397992
-0.34517259,1.77200014,-1.77200014,0.37836793,-0.37836793,0.71787531,-0.71787531,0.02186464,-0.02186464,0.74504588,-0.74504588,0.14996755,-0.14996755,0.02352001,-0.02352001
-0.33916958,1.76559940,-1.76559940,0.37796596,-0.37796596,0.70799129,-0.70799129,0.02195533,-0.02195533,0.75264538,-0.75264538,0.15025332,-0.15025332,0.02306444,-0.02306444
-0.33316658,1.76158382,-1.76158382,0.37802100,-0.37802100,0.69911673,-0.69911673,0.02219517,-0.02219517,0.76153479,-0.76153479,0.15049860,-0.15049860,0.02261806,-0.02261806
-0.32716358,1.76000510,-1.76000510,0.37848262,-0.37848262,0.69128231,-0.69128231,0.02259418,-0.02259418,0.77173037,-0.77173037,0.15067214,-0.15067214,0.02218560,-0.02218560
-0.32116058,1.76090817,-1.76090817,0.37930447,-0.37930447,0.68450996,-0.68450996,0.02316184,-0.02316184,0.78324927,-0.78324927,0.15074846,-0.15074846,0.02177153,-0.02177153
-0.31515758,1.76432328,-1.76432328,0.38044398,-0.38044398,0.67881003,-0.67881003,0.02390668,-0.02390668,0.79610557,-0.79610558,0.15070784,-0.15070784,0.02137994,-0.02137994
-0.30915458,1.77025651,-1.77025651,0.38186159,-0.38186159,0.67417816,-0.67417816,0.02483582,-0.02483582,0.81030533,-0.81030534,0.15053603,-0.15053603,0.02101437,-0.02101437
-0.30315158,1.77867955,-1.77867955,0.38351961,-0.38351961,0.67059219,-0.67059219,0.02595446,-0.02595446,0.82584063,-0.82584063,0.15022372,-0.15022372,0.02067765,-0.02067765
-0.29714857,1.78951938,-1.78951938,0.38538082,-0.38538083,0.66800930,-0.66800930,0.02726536,-0.02726536,0.84268324,-0.84268324,0.14976583,-0.14976583,0.02037180,-0.02037180
-0.29114557,1.80264886,-1.80264886,0.38740704,-0.38740704,0.66636382,-0.66636382,0.02876832,-0.02876832,0.86077825,-0.86077825,0.14916073,-0.14916073,0.02009790,-0.02009790
-0.28514257,1.81787892,-1.81787892,0.38955768,-0.38955768,0.66556580,-0.66556580,0.03045969,-0.03045969,0.88003813,-0.88003813,0.14840936,-0.14840936,0.01985609,-0.01985609
-0.27913957,1.83495306,-1.83495306,0.39178861,-0.39178861,0.66550068,-0.66550068,0.03233201,-0.03233201,0.90033766,-0.90033766,0.14751434,-0.14751434,0.01964549,-0.01964549
-0.27313657,1.85354478,-1.85354478,0.39405130,-0.39405130,0.66603009,-0.66603009,0.03437362,-0.03437362,0.92151016,-0.92151016,0.14647916,-0.14647916,0.01946428,-0.01946428
-0.26713357,1.87325823,-1.87325823,0.39629232,-0.39629232,0.66699389,-0.66699389,0.03656849,-0.03656849,0.94334532,-0.94334532,0.14530741,-0.14530741,0.01930977,-0.01930977
-0.26113057,1.89363238,-1.89363238,0.39845342,-0.39845342,0.66821340,-0.66821340,0.03889612,-0.03889612,0.96558899,-0.96558899,0.14400223,-0.14400223,0.01917852,-0.01917852
-0.25512756,1.91414861,-1.91414861,0.40047198,-0.40047198,0.66949575,-0.66949575,0.04133160,-0.04133160,0.98794503,-0.98794503,0.14256582,-0.14256582,0.01906655,-0.01906655
-0.24912456,1.93424158,-1.93424158,0.40228199,-0.40228199,0.67063908,-0.67063908,0.04384583,-0.04384583,1.01007923,-1.01007923,0.14099915,-0.14099915,0.01896944,-0.01896944
-0.24312156,1.95331294,-1.95331294,0.40381542,-0.40381542,0.67143855,-0.67143855,0.04640591,-0.04640591,1.03162532,-1.03162532,0.13930185,-0.13930185,0.01888265,-0.01888265
-0.23711856,1.97074735,-1.97074735,0.40500399,-0.40500399,0.67169262,-0.67169262,0.04897566,-0.04897566,1.05219296,-1.05219296,0.13747227,-0.13747227,0.01880166,-0.01880166
-0.23111556,1.98593015,-1.98593015,0.40578109,-0.40578109,0.67120963,-0.67120963,0.05151630,-0.05151630,1.07137724,-1.07137724,0.13550766,-0.13550766,0.01872224,-0.01872224
-0.22511256,1.99826588,-1.99826588,0.40608398,-0.40608398,0.66981406,-0.66981406,0.05398723,-0.05398723,1.08876953,-1.08876953,0.13340450,-0.13340450,0.01864063,-0.01864063
-0.21910955,2.00719696,-2.00719696,0.40585595,-0.40585595,0.66735241,-0.66735241,0.05634698,-0.05634698,1.10396923,-1.10396923,0.13115891,-0.13115891,0.01855370,-0.01855370
-0.21310655,2.01222169,-2.01222169,0.40504849,-0.40504849,0.66369837,-0.66369837,0.05855421,-0.05855421,1.11659586,-1.11659586,0.12876720,-0.12876720,0.01845912,-0.01845912
-0.20710355,2.01291081,-2.01291081,0.40362327,-0.40362327,0.65875707,-0.65875707,0.06056867,-0.06056867,1.12630114,-1.12630114,0.12622638,-0.12622638,0.01835543,-0.01835543
-0.20110055,2.00892211,-2.00892211,0.40155390,-0.40155390,0.65246819,-0.65246819,0.06235235,-0.06235235,1.13278050,-1.13278050,0.12353478,-0.12353478,0.01824215,-0.01824215
-0.19509755,2.00001240,-2.00001239,0.39882744,-0.39882744,0.64480797,-0.64480797,0.06387041,-0.06387041,1.13578358,-1.13578358,0.12069255,-0.12069255,0.01811971,-0.01811971
-0.18909455,1.98604658,-1.98604657,0.39544553,-0.39544553,0.63578992,-0.63578992,0.06509220,-0.06509220,1.13512344,-1.13512344,0.11770227,-0.11770227,0.01798951,-0.01798951
-0.18309155,1.96700350,-1.96700349,0.39142522,-0.39142522,0.62546437,-0.62546437,0.06599210,-0.06599210,1.13068392,-1.13068392,0.11456937,-0.11456937,0.01785377,-0.01785377
-0.17708854,1.94297850,-1.94297849,0.38679938,-0.38679938,0.61391691,-0.61391691,0.06655024,-0.06655024,1.12242514,-1.12242514,0.11130258,-0.11130258,0.01771551,-0.01771551
-0.17108554,1.91418272,-1.91418271,0.38161679,-0.38161679,0.60126575,-0.60126575,0.06675308,-0.06675308,1.11038683,-1.11038683,0.10791424,-0.10791424,0.01757836,-0.01757836
-0.16508254,1.88093933,-1.88093933,0.37594195,-0.37594195,0.58765833,-0.58765833,0.06659379,-0.06659379,1.09468944,-1.09468944,0.10442054,-0.10442054,0.01744649,-0.01744649
-0.15907954,1.84367701,-1.84367701,0.36985453,-0.36985453,0.57326721,-0.57326721,0.06607243,-0.06607243,1.07553310,-1.07553310,0.10084168,-0.10084168,0.01732439,-0.01732439
-0.15307654,1.80292099,-1.80292098,0.36344860,-0.36344860,0.55828557,-0.55828557,0.06519598,-0.06519598,1.05319448,-1.05319448,0.09720192,-0.09720192,0.01721684,-0.01721684
-0.14707354,1.75928220,-1.75928220,0.35683170,-0.35683170,0.54292241,-0.54292241,0.06397808,-0.06397808,1.02802179,-1.02802179,0.09352952,-0.09352952,0.01712869,-0.01712869
-0.14107054,1.71344501,-1.71344501,0.35012373,-0.35012373,0.52739780,-0.52739780,0.06243865,-0.06243865,1.00042809,-1.00042809,0.08985665,-0.08985665,0.01706481,-0.01706481
-0.13506753,1.66615391,-1.66615391,0.34345568,-0.34345568,0.51193816,-0.51193816,0.06060327,-0.06060327,0.97088325,-0.97088324,0.08621913,-0.08621913,0.01703001,-0.01703001
-0.12906453,1.61819983,-1.61819983,0.33696833,-0.33696833,0.49677193,-0.49677193,0.05850250,-0.05850250,0.93990490,-0.93990490,0.08265621,-0.08265621,0.01702898,-0.01702898
-0.12306153,1.57040640,-1.57040640,0.33081089,-0.33081089,0.48212561,-0.48212560,0.05617096,-0.05617096,0.90804865,-0.90804865,0.07921021,-0.07921021,0.01706625,-0.01706625
-0.11705853,1.52361652,-1.52361652,0.32513954,-0.32513954,0.46822026,-0.46822026,0.05364644,-0.05364644,0.87589791,-0.87589791,0.07592613,-0.07592613,0.01714621,-0.01714621
-0.11105553,1.47867959,-1.47867959,0.32011595,-0.32011595,0.45526868,-0.45526868,0.05096885,-0.05096885,0.84405367,-0.84405367,0.07285119,-0.07285119,0.01727312,-0.01727312
-0.10505253,1.43643955,-1.43643955,0.31590576,-0.31590576,0.44347294,-0.44347294,0.04817923,-0.04817923,0.81312436,-0.81312436,0.07003439,-0.07003439,0.01745116,-0.01745116
-0.09904952,1.39772388,-1.39772388,0.31267688,-0.31267688,0.43302255,-0.43302255,0.04531875,-0.04531875,0.78371620,-0.78371620,0.06752596,-0.06752596,0.01768443,-0.01768443
-0.09304652,1.36333352,-1.36333352,0.31059777,-0.31059777,0.42409306,-0.42409306,0.04242778,-0.04242778,0.75642399,-0.75642399,0.06537681,-0.06537681,0.01797706,-0.01797706
-0.08704352,1.33403368,-1.33403368,0.30983550,-0.30983550,0.41684498,-0.41684498,0.03954500,-0.03954500,0.73182261,-0.73182261,0.06363789,-0.06363789,0.01833318,-0.01833318
-0.08104052,1.31054540,-1.31054540,0.31055365,-0.31055365,0.41142301,-0.41142301,0.03670668,-0.03670668,0.71045908,-0.71045908,0.06235952,-0.06235952,0.01875697,-0.01875697
-0.07503752,1.29353763,-1.29353763,0.31290990,-0.31290990,0.40795531,-0.40795531,0.03394603,-0.03394603,0.69284539,-0.69284539,0.06159069,-0.06159069,0.01925268,-0.01925268
-0.06903452,1.28361966,-1.28361966,0.31705343,-0.31705343,0.40655295,-0.40655295,0.03129272,-0.03129272,0.67945182,-0.67945182,0.06137823,-0.06137823,0.01982453,-0.01982453
-0.06303152,1.28133364,-1.28133364,0.32312200,-0.32312200,0.40730913,-0.40730913,0.02877252,-0.02877252,0.67070085,-0.67070085,0.06176590,-0.06176590,0.02047672,-0.02047672
-0.05702851,1.28714701,-1.28714702,0.33123869,-0.33123869,0.41029835,-0.41029835,0.02640709,-0.02640709,0.66696144,-0.66696144,0.06279345,-0.06279345,0.02121325,-0.02121325
-0.05102551,1.30144473,-1.30144474,0.34150846,-0.34150846,0.41557531,-0.41557531,0.02421386,-0.02421386,0.66854360,-0.66854360,0.06449554,-0.06449554,0.02203786,-0.02203786
-0.04502251,1.32452110,-1.32452110,0.35401436,-0.35401436,0.42317357,-0.42317357,0.02220610,-0.02220610,0.67569334,-0.67569334,0.06690061,-0.06690061,0.02295376,-0.02295376
-0.03901951,1.35657134,-1.35657135,0.36881366,-0.36881366,0.43310393,-0.43310393,0.02039302,-0.02039302,0.68858766,-0.68858766,0.07002968,-0.07002968,0.02396351,-0.02396351
-0.03301651,1.39768297,-1.39768297,0.38593389,-0.38593390,0.44535266,-0.44535266,0.01877999,-0.01877999,0.70732985,-0.70732985,0.07389507,-0.07389507,0.02506874,-0.02506874
-0.02701351,1.44782715,-1.44782715,0.40536894,-0.40536894,0.45987953,-0.45987953,0.01736880,-0.01736880,0.73194508,-0.73194509,0.07849918,-0.07849918,0.02626988,-0.02626988
-0.02101051,1.50685042,-1.50685042,0.42707532,-0.42707532,0.47661581,-0.47661581,0.01615798,-0.01615798,0.76237635,-0.76237635,0.08383324,-0.08383324,0.02756596,-0.02756596
-0.01500750,1.57446714,-1.57446714,0.45096889,-0.45096889,0.49546240,-0.49546240,0.01514315,-0.01514315,0.79848097,-0.79848097,0.08987620,-0.08987620,0.02895431,-0.02895431
-0.00900450,1.65025324,-1.65025325,0.47692209,-0.47692209,0.51628815,-0.51628815,0.01431738,-0.01431738,0.84002793,-0.84002794,0.09659373,-0.09659373,0.03043035,-0.03043035
-0.00300150,1.73364170,-1.73364171,0.50476196,-0.50476196,0.53892860,-0.53892860,0.01367150,-0.01367150,0.88669629,-0.88669629,0.10393744,-0.10393745,0.03198736,-0.03198736
0.00300150,1.82392040,-1.82392041,0.53426911,-0.53426911,0.56318529,-0.56318529,0.01319448,-0.01319448,0.93807483,-0.93807483,0.11184441,-0.11184441,0.03361637,-0.03361637
0.00900450,1.92023290,-1.92023291,0.56517779,-0.56517780,0.58882573,-0.58882573,0.01287372,-0.01287372,0.99366350,-0.99366350,0.12023702,-0.12023702,0.03530599,-0.03530599
0.01500750,2.02158261,-2.02158261,0.59717726,-0.59717727,0.61558432,-0.61558432,0.01269535,-0.01269535,1.05287658,-1.05287658,0.12902324,-0.12902325,0.03704243,-0.03704243
0.02101051,2.12684073,-2.12684074,0.62991453,-0.62991453,0.64316411,-0.64316411,0.01264451,-0.01264451,1.11504811,-1.11504811,0.13809733,-0.13809734,0.03880948,-0.03880948
0.02701351,2.23475837,-2.23475837,0.66299856,-0.66299856,0.67123972,-0.67123972,0.01270560,-0.01270560,1.17943948,-1.17943948,0.14734105,-0.14734105,0.04058868,-0.04058868
0.03301651,2.34398273,-2.34398273,0.69600591,-0.69600591,0.69946121,-0.69946122,0.01286247,-0.01286247,1.24524939,-1.24524939,0.15662534,-0.15662534,0.04235953,-0.04235953
0.03901951,2.45307758,-2.45307759,0.72848781,-0.72848781,0.72745910,-0.72745910,0.01309867,-0.01309867,1.31162612,-1.31162613,0.16581255,-0.16581255,0.04409973,-0.04409973
0.04502251,2.56054751,-2.56054751,0.75997849,-0.75997849,0.75485029,-0.75485029,0.01339766,-0.01339766,1.37768195,-1.37768195,0.17475909,-0.17475909,0.04578563,-0.04578563
0.05102551,2.66486560,-2.66486560,0.79000468,-0.79000468,0.78124496,-0.78124497,0.01374295,-0.01374295,1.44250936,-1.44250936,0.18331845,-0.18331845,0.04739263,-0.04739263
0.05702851,2.76450387,-2.76450387,0.81809586,-0.81809586,0.80625407,-0.80625407,0.01411834,-0.01411834,1.50519885,-1.50519885,0.19134459,-0.19134459,0.04889574,-0.04889574
0.06303152,2.85796556,-2.85796557,0.84379519,-0.84379519,0.82949739,-0.82949739,0.01450807,-0.01450807,1.56485762,-1.56485763,0.19869552,-0.19869552,0.05027015,-0.05027015
0.06903452,2.94381833,-2.94381833,0.86667054,-0.86667054,0.85061183,-0.85061183,0.01489702,-0.01489702,1.62062872,-1.62062872,0.20523698,-0.20523698,0.05149183,-0.05149183
0.07503752,3.02072713,-3.02072713,0.88632545,-0.88632545,0.86925965,-0.86925965,0.01527091,-0.01527091,1.67170993,-1.67170993,0.21084602,-0.21084602,0.05253817,-0.05253817
0.08104052,3.08748576,-3.08748577,0.90240938,-0.90240938,0.88513643,-0.88513643,0.01561646,-0.01561646,1.71737171,-1.71737171,0.21541447,-0.21541447,0.05338860,-0.05338860
0.08704352,3.14304572,-3.14304572,0.91462720,-0.91462720,0.89797831,-0.89797831,0.01592157,-0.01592157,1.75697360,-1.75697360,0.21885201,-0.21885202,0.05402518,-0.05402518
0.09304652,3.18654132,-3.18654132,0.92274718,-0.92274717,0.90756847,-0.90756847,0.01617549,-0.01617549,1.78997830,-1.78997830,0.22108886,-0.22108886,0.05443311,-0.05443311
0.09904952,3.21731010,-3.21731010,0.92660742,-0.92660742,0.91374231,-0.91374231,0.01636896,-0.01636896,1.81596304,-1.81596304,0.22207776,-0.22207776,0.05460124,-0.05460124
0.10505253,3.23490752,-3.23490752,0.92612040,-0.92612039,0.91639133,-0.91639133,0.01649436,-0.01649436,1.83462765,-1.83462765,0.22179543,-0.22179543,0.05452238,-0.05452238
0.11105553,3.23911556,-3.23911555,0.92127533,-0.92127532,0.91546540,-0.91546539,0.01654579,-0.01654579,1.84579909,-1.84579909,0.22024320,-0.22024320,0.05419361,-0.05419361
0.11705853,3.22994460,-3.22994460,0.91213837,-0.91213836,0.91097337,-0.91097337,0.01651914,-0.01651914,1.84943221,-1.84943221,0.21744687,-0.21744687,0.05361640,-0.05361640
0.12306153,3.20762876,-3.20762876,0.89885060,-0.89885059,0.90298208,-0.90298207,0.01641214,-0.01641214,1.84560687,-1.84560687,0.21345589,-0.21345589,0.05279658,-0.05279658
0.12906453,3.17261474,-3.17261473,0.88162385,-0.88162384,0.89161355,-0.89161355,0.01622433,-0.01622433,1.83452140,-1.83452140,0.20834169,-0.20834169,0.05174427,-0.05174427
0.13506753,3.12554473,-3.12554473,0.86073451,-0.86073451,0.87704080,-0.87704080,0.01595704,-0.01595704,1.81648300,-1.81648300,0.20219543,-0.20219543,0.05047360,-0.05047360
0.14107054,3.06723429,-3.06723428,0.83651570,-0.83651570,0.85948216,-0.85948216,0.01561328,-0.01561328,1.79189529,-1.79189529,0.19512520,-0.19512520,0.04900236,-0.04900236
0.14707354,2.99864593,-2.99864592,0.80934794,-0.80934794,0.83919456,-0.83919456,0.01519764,-0.01519764,1.76124386,-1.76124386,0.18725268,-0.18725268,0.04735151,-0.04735151
0.15307654,2.92085984,-2.92085984,0.77964884,-0.77964883,0.81646596,-0.81646595,0.01471609,-0.01471609,1.72508029,-1.72508029,0.17870966,-0.17870966,0.04554465,-0.04554465
0.15907954,2.83504287,-2.83504286,0.74786213,-0.74786212,0.79160721,-0.79160720,0.01417583,-0.01417583,1.68400552,-1.68400552,0.16963420,-0.16963420,0.04360740,-0.04360740
0.16508254,2.74241705,-2.74241704,0.71444648,-0.71444648,0.76494384,-0.76494384,0.01358504,-0.01358504,1.63865321,-1.63865321,0.16016702,-0.16016702,0.04156673,-0.04156673
0.17108554,2.64422901,-2.64422901,0.67986455,-0.67986454,0.73680793,-0.73680793,0.01295266,-0.01295266,1.58967383,-1.58967383,0.15044781,-0.15044781,0.03945031,-0.03945031
0.17708854,2.54172138,-2.54172138,0.64457249,-0.64457249,0.70753043,-0.70753043,0.01228816,-0.01228816,1.53772001,-1.53772000,0.14061196,-0.14061196,0.03728583,-0.03728583
0.18309155,2.43610714,-2.43610713,0.60901051,-0.60901051,0.67743426,-0.67743426,0.01160128,-0.01160128,1.48343372,-1.48343371,0.13078758,-0.13078758,0.03510040,-0.03510040
0.18909455,2.32854774,-2.32854773,0.57359447,-0.57359447,0.64682834,-0.64682833,0.01090179,-0.01090179,1.42743563,-1.42743563,0.12109307,-0.12109307,0.03291995,-0.03291995
0.19509755,2.22013553,-2.22013552,0.53870897,-0.53870897,0.61600271,-0.61600270,0.01019933,-0.01019933,1.37031685,-1.37031684,0.11163508,-0.11163508,0.03076871,-0.03076871
0.20110055,2.11188073,-2.11188072,0.50470190,-0.50470190,0.58522489,-0.58522489,0.00950313,-0.00950313,1.31263309,-1.31263309,0.10250722,-0.10250722,0.02866882,-0.02866882
0.20710355,2.00470297,-2.00470296,0.47188059,-0.47188058,0.55473744,-0.55473744,0.00882193,-0.00882193,1.25490128,-1.25490128,0.09378910,-0.09378910,0.02663997,-0.02663997
0.21310655,1.89942725,-1.89942724,0.44050951,-0.44050951,0.52475672,-0.52475672,0.00816379,-0.00816379,1.19759832,-1.19759832,0.08554616,-0.08554616,0.02469914,-0.02469914
0.21910955,1.79678384,-1.79678383,0.41080956,-0.41080956,0.49547272,-0.49547272,0.00753605,-0.00753605,1.14116171,-1.14116171,0.07782977,-0.07782977,0.02286049,-0.02286049
0.22511256,1.69741155,-1.69741155,0.38295859,-0.38295858,0.46704989,-0.46704989,0.00694522,-0.00694522,1.08599172,-1.08599172,0.07067792,-0.07067792,0.02113528,-0.02113528
0.23111556,1.60186377,-1.60186377,0.35709321,-0.35709321,0.43962870,-0.43962870,0.00639699,-0.00639699,1.03245462,-1.03245462,0.06411625,-0.06411625,0.01953191,-0.01953191
0.23711856,1.51061637,-1.51061637,0.33331164,-0.33331163,0.41332782,-0.41332782,0.00589620,-0.00589620,0.98088649,-0.98088649,0.05815928,-0.05815928,0.01805605,-0.01805605
0.24312156,1.42407691,-1.42407691,0.31167721,-0.31167721,0.38824668,-0.38824668,0.00544696,-0.00544696,0.93159731,-0.93159731,0.05281196,-0.05281196,0.01671075,-0.01671075
0.24912456,1.34259424,-1.34259423,0.29222257,-0.29222257,0.36446818,-0.36446817,0.00505259,-0.00505259,0.88487483,-0.88487483,0.04807123,-0.04807123,0.01549679,-0.01549679
0.25512756,1.26646794,-1.26646794,0.27495408,-0.27495408,0.34206146,-0.34206146,0.00471580,-0.00471580,0.84098787,-0.84098786,0.04392768,-0.04392768,0.01441282,-0.01441282
0.26113057,1.19595708,-1.19595708,0.25985644,-0.25985644,0.32108451,-0.32108451,0.00443871,-0.00443871,0.80018887,-0.80018887,0.04036711,-0.04036710,0.01345578,-0.01345578
0.26713357,1.13128769,-1.13128769,0.24689715,-0.24689715,0.30158652,-0.30158652,0.00422296,-0.00422296,0.76271549,-0.76271549,0.03737205,-0.03737205,0.01262117,-0.01262117
0.27313657,1.07265878,-1.07265877,0.23603073,-0.23603073,0.28360979,-0.28360979,0.00406978,-0.00406978,0.72879105,-0.72879105,0.03492310,-0.03492310,0.01190337,-0.01190337
0.27913957,1.02024657,-1.02024657,0.22720256,-0.22720256,0.26719133,-0.26719133,0.00398007,-0.00398007,0.69862383,-0.69862383,0.03300008,-0.03300008,0.01129600,-0.01129600
0.28514257,0.97420696,-0.97420696,0.22035211,-0.22035211,0.25236394,-0.25236394,0.00395444,-0.00395444,0.67240535,-0.67240535,0.03158293,-0.03158293,0.01079219,-0.01079219
0.29114557,0.93467609,-0.93467609,0.21541564,-0.21541564,0.23915677,-0.23915677,0.00399324,-0.00399324,0.65030750,-0.65030750,0.03065249,-0.03065249,0.01038490,-0.01038490
0.29714857,0.90176918,-0.90176918,0.21232810,-0.21232810,0.22759552,-0.22759552,0.00409656,-0.00409656,0.63247885,-0.63247885,0.03019095,-0.03019095,0.01006713,-0.01006713
0.30315158,0.87557773,-0.87557773,0.21102438,-0.21102438,0.21770215,-0.21770215,0.00426426,-0.00426426,0.61904014,-0.61904014,0.03018211,-0.03018211,0.00983214,-0.00983214
0.30915458,0.85616539,-0.85616539,0.21143982,-0.21143982,0.20949426,-0.20949425,0.00449585,-0.00449585,0.61007929,-0.61007929,0.03061148,-0.03061148,0.00967365,-0.00967365
0.31515758,0.84356260,-0.84356260,0.21350995,-0.21350995,0.20298407,-0.20298407,0.00479048,-0.00479048,0.60564598,-0.60564598,0.03146618,-0.03146618,0.00958590,-0.00958590
0.32116058,0.83776049,-0.83776049,0.21716974,-0.21716974,0.19817727,-0.19817727,0.00514684,-0.00514684,0.60574621,-0.60574621,0.03273468,-0.03273468,0.00956376,-0.00956376
0.32716358,0.83870416,-0.83870416,0.22235217,-0.22235217,0.19507151,-0.19507151,0.00556307,-0.00556307,0.61033689,-0.61033689,0.03440648,-0.03440648,0.00960277,-0.00960277
0.33316658,0.84628590,-0.84628591,0.22898649,-0.22898649,0.19365493,-0.19365493,0.00603666,-0.00603666,0.61932090,-0.61932090,0.03647165,-0.03647164,0.00969907,-0.00969907
0.33916958,0.86033862,-0.86033862,0.23699611,-0.23699611,0.19390458,-0.19390458,0.00656431,-0.00656431,0.63254282,-0.63254282,0.03892042,-0.03892042,0.00984937,-0.00984937
0.34517259,0.88062986,-0.88062986,0.24629654,-0.24629654,0.19578488,-0.19578488,0.00714189,-0.00714189,0.64978550,-0.64978550,0.04174273,-0.04174273,0.01005088,-0.01005088
0.35117559,0.90685690,-0.90685690,0.25679321,-0.25679321,0.19924623,-0.19924623,0.00776435,-0.00776435,0.67076798,-0.67076798,0.04492779,-0.04492779,0.01030115,-0.01030115
0.35717859,0.93864335,-0.93864335,0.26837974,-0.26837974,0.20422386,-0.20422386,0.00842564,-0.00842564,0.69514480,-0.69514480,0.04846379,-0.04846379,0.01059793,-0.01059793
0.36318159,0.97553750,-0.97553750,0.28093650,-0.28093650,0.21063695,-0.21063695,0.00911874,-0.00911874,0.72250704,-0.72250704,0.05233759,-0.05233759,0.01093909,-0.01093909
