energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-3.20860430,4.45820094,1.92072930,0.69469770,0.04455055,0.46509541,1.52942656,0.31175609,0.28803588,2.02289676
-3.20260130,4.33345617,1.86868497,0.67649307,0.04345900,0.44423341,1.49324071,0.30251068,0.27666012,1.98594452
-3.19659830,4.21894886,1.82015067,0.65930560,0.04285711,0.42602578,1.46354634,0.29404664,0.26501033,1.95160931
-3.19059530,4.11654866,1.77586970,0.64339962,0.04274225,0.41073987,1.44092725,0.28650660,0.25326760,1.92058272
-3.18459230,4.02767653,1.73641767,0.62897515,0.04310686,0.39855264,1.42574118,0.28000078,0.24160461,1.89341770
-3.17858929,3.95327608,1.70219193,0.61616266,0.04393925,0.38955026,1.41811359,0.27460527,0.23018094,1.87051174
-3.17258629,3.89380220,1.67340779,0.60502033,0.04522456,0.38373064,1.41793906,0.27036174,0.21913898,1.85209619
-3.16658329,3.84922748,1.65010163,0.59553426,0.04694566,0.38100880,1.42489018,0.26727828,0.20860050,1.83823241
-3.16058029,3.81906578,1.63214071,0.58762127,0.04908407,0.38122457,1.43843373,0.26533143,0.19866420,1.82881479
-3.15457729,3.80241199,1.61923906,0.58113453,0.05162083,0.38415244,1.45785350,0.26446926,0.18940404,1.82358056
-3.14857429,3.79799597,1.61097857,0.57587154,0.05453717,0.38951311,1.48227890,0.26461529,0.18086872,1.82212592
-3.14257129,3.80424812,1.60683433,0.57158425,0.05781510,0.39698619,1.51071841,0.26567309,0.17308195,1.82392747
-3.13656828,3.81937379,1.60620273,0.56799084,0.06143772,0.40622370,1.54209660,0.26753131,0.16604375,1.82836799
-3.13056528,3.84143284,1.60843109,0.56478857,0.06538934,0.41686378,1.57529325,0.27006890,0.15973251,1.83476518
-3.12456228,3.86842098,1.61284735,0.56166720,0.06965529,0.42854418,1.60918318,0.27316024,0.15410771,1.84240173
-3.11855928,3.89834907,1.61878816,0.55832233,0.07422156,0.44091501,1.64267524,0.27667998,0.14911319,1.85055542
-3.11255628,3.92931695,1.62562446,0.55446805,0.07907411,0.45365026,1.67474880,0.28050735,0.14468069,1.85852755
-3.10655328,3.95957859,1.63278299,0.54984831,0.08419802,0.46645776,1.70448637,0.28452973,0.14073360,1.86566846
-3.10055028,3.98759593,1.63976310,0.54424660,0.08957648,0.47908715,1.73110109,0.28864543,0.13719072,1.87139891
-3.09454727,4.01207928,1.64614818,0.53749347,0.09518970,0.49133558,1.75395785,0.29276544,0.13396968,1.87522650
-3.08854427,4.03201303,1.65161138,0.52947167,0.10101378,0.50305105,1.77258735,0.29681430,0.13099023,1.87675654
-3.08254127,4.04666620,1.65591566,0.52011865,0.10701973,0.51413303,1.78669253,0.30073006,0.12817696,1.87569712
-3.07653827,4.05558800,1.65890862,0.50942657,0.11317255,0.52453076,1.79614721,0.30446328,0.12546153,1.87185851
-3.07053527,4.05858971,1.66051259,0.49743983,0.11943075,0.53423898,1.80098725,0.30797546,0.12278437,1.86514744
-3.06453227,4.05571439,1.66071095,0.48425039,0.12574601,0.54329156,1.80139468,0.31123686,0.12009582,1.85555674
-3.05852926,4.04719714,1.65953180,0.46999127,0.13206342,0.55175338,1.79767583,0.31422402,0.11735664,1.84315148
-3.05252626,4.03341846,1.65702996,0.45482855,0.13832207,0.55971073,1.79023471,0.31691718,0.11453812,1.82805266
-3.04652326,4.01485387,1.65326873,0.43895252,0.14445614,0.56726095,1.77954292,0.31929776,0.11162174,1.81041954
-3.04052026,3.99202317,1.64830246,0.42256832,0.15039646,0.57450180,1.76610794,0.32134619,0.10859839,1.79043181
-3.03451726,3.96544198,1.64216100,0.40588669,0.15607246,0.58152114,1.75044135,0.32304020,0.10546747,1.76827280
-3.02851426,3.93557882,1.63483707,0.38911519,0.16141452,0.58838751,1.73302866,0.32435366,0.10223577,1.74411458
-3.02251126,3.90281965,1.62627722,0.37245042,0.16635648,0.59514224,1.71430233,0.32525616,0.09891620,1.71810579
-3.01650825,3.86744198,1.61637671,0.35607141,0.17083836,0.60179339,1.69461940,0.32571327,0.09552662,1.69036282
-3.01050525,3.82959945,1.60497891,0.34013453,0.17480908,0.60831200,1.67424470,0.32568752,0.09208869,1.66096466
-3.00450225,3.78931744,1.59187873,0.32476996,0.17822893,0.61463087,1.65334045,0.32513994,0.08862681,1.62995142
-2.99849925,3.74649943,1.57683018,0.31007987,0.18107187,0.62064591,1.63196262,0.32403213,0.08516714,1.59732657
-2.99249625,3.70094307,1.55955737,0.29613808,0.18332731,0.62621990,1.61006407,0.32232872,0.08173690,1.56306235
-2.98649325,3.65236467,1.53976826,0.28299116,0.18500137,0.63118867,1.58750399,0.31999992,0.07836361,1.52710794
-2.98049025,3.60042978,1.51717044,0.27066074,0.18611741,0.63536908,1.56406289,0.31702410,0.07507462,1.48939964
-2.97448724,3.54478793,1.49148789,0.25914670,0.18671598,0.63856838,1.53946215,0.31339012,0.07189660,1.44987238
-2.96848424,3.48510862,1.46247782,0.24843101,0.18685378,0.64059452,1.51338677,0.30909934,0.06885520,1.40847159
-2.96248124,3.42111636,1.42994662,0.23848189,0.18660206,0.64126652,1.48550985,0.30416699,0.06597466,1.36516482
-2.95647824,3.35262210,1.39376410,0.22925793,0.18604411,0.64042451,1.45551732,0.29862294,0.06327746,1.31995218
-2.95047524,3.27954914,1.35387514,0.22071204,0.18527223,0.63793865,1.42313148,0.29251171,0.06078396,1.27287510
-2.94447224,3.20195174,1.31030821,0.21279490,0.18438409,0.63371646,1.38813188,0.28589171,0.05851199,1.22402279
-2.93846923,3.12002536,1.26318041,0.20545772,0.18347864,0.62770819,1.35037260,0.27883373,0.05647647,1.17353599
-2.93246623,3.03410783,1.21269856,0.19865438,0.18265195,0.61990982,1.30979480,0.27141869,0.05468890,1.12160802
-2.92646323,2.94467165,1.15915660,0.19234267,0.18199286,0.61036358,1.26643421,0.26373488,0.05315697,1.06848288
-2.92046023,2.85230799,1.10292930,0.18648485,0.18157887,0.59915611,1.22042322,0.25587472,0.05188406,1.01445069
-2.91445723,2.75770359,1.04446271,0.18104750,0.18147244,0.58641430,1.17198768,0.24793127,0.05086892,0.95984077
-2.90845423,2.66161225,0.98426187,0.17600083,0.18171774,0.57229918,1.12143898,0.23999465,0.05010532,0.90501279
-2.90245123,2.56482290,0.92287648,0.17131756,0.18233828,0.55699836,1.06916191,0.23214869,0.04958192,0.85034659
-2.89644822,2.46812647,0.86088523,0.16697161,0.18333533,0.54071747,1.01559940,0.22446780,0.04928220,0.79623114
-2.89044522,2.37228381,0.79887957,0.16293674,0.18468742,0.52367117,0.96123518,0.21701445,0.04918470,0.74305358
-2.88444222,2.27799682,0.73744779,0.15918534,0.18635082,0.50607444,0.90657545,0.20983725,0.04926335,0.69118863
-2.87843922,2.18588480,0.67716008,0.15568749,0.18826126,0.48813451,0.85213071,0.20296989,0.04948810,0.64098921
-2.87243622,2.09646750,0.61855523,0.15241048,0.19033655,0.47004410,0.79839885,0.19643087,0.04982575,0.59277872
-2.86643322,2.01015602,0.56212961,0.14931885,0.19248034,0.45197620,0.74585038,0.19022420,0.05024094,0.54684529
-2.86043022,1.92725217,0.50832864,0.14637495,0.19458660,0.43408084,0.69491650,0.18434088,0.05069745,0.50343833
-2.85442721,1.84795634,0.45754129,0.14354009,0.19654495,0.41648374,0.64598059,0.17876120,0.05115952,0.46276758
-2.84842421,1.77238336,0.41009737,0.14077624,0.19824625,0.39928707,0.59937329,0.17345777,0.05159334,0.42500451
-2.84242121,1.70058539,0.36626785,0.13804808,0.19958865,0.38257204,0.55537117,0.16839896,0.05196854,0.39028599
-2.83641821,1.63258035,0.32626780,0.13532548,0.20048343,0.36640312,0.51419890,0.16355275,0.05225976,0.35872000
-2.83041521,1.56838423,0.29026162,0.13258610,0.20086071,0.35083346,0.47603444,0.15889073,0.05244802,0.33039291
-2.82441221,1.50804523,0.25837029,0.12981801,0.20067452,0.33591128,0.44101660,0.15439195,0.05252200,0.30537788
-2.81840920,1.45167770,0.23067986,0.12702229,0.19990721,0.32168653,0.40925445,0.15004656,0.05247918,0.28374393
-2.81240620,1.39949377,0.20725084,0.12421517,0.19857281,0.30821747,0.38083773,0.14585899,0.05232658,0.26556505
-2.80640320,1.35183081,0.18812777,0.12142996,0.19671938,0.29557680,0.35584748,0.14185041,0.05208138,0.25092880
-2.80040020,1.30917285,0.17334838,0.11871827,0.19442999,0.28385672,0.33436624,0.13806051,0.05177102,0.23994388
-2.79439720,1.27216474,0.16295189,0.11615070,0.19182257,0.27317276,0.31648700,0.13454836,0.05143310,0.23274624
-2.78839420,1.24161775,0.15698585,0.11381679,0.18904824,0.26366601,0.30232040,0.13139234,0.05111482,0.22950310
-2.78239120,1.21850616,0.15551113,0.11182425,0.18628855,0.25550359,0.29199963,0.12868915,0.05087212,0.23041485
-2.77638819,1.20395427,0.15860479,0.11029745,0.18375136,0.24887724,0.28568277,0.12655178,0.05076844,0.23571425
-2.77038519,1.19921423,0.16636049,0.10937521,0.18166573,0.24400007,0.28355218,0.12510674,0.05087316,0.24566309
-2.76438219,1.20563499,0.17888646,0.10920787,0.18027578,0.24110149,0.28581106,0.12449035,0.05125986,0.26054606
-2.75837919,1.22462327,0.19630096,0.10995387,0.17983384,0.24042053,0.29267708,0.12484446,0.05200423,0.28066210
-2.75237619,1.25759777,0.21872539,0.11177573,0.18059303,0.24219767,0.30437338,0.12631159,0.05318193,0.30631342
-2.74637319,1.30593813,0.24627532,0.11483571,0.18279949,0.24666563,0.32111721,0.12902966,0.05486630,0.33779241
-2.74037019,1.37093018,0.27904985,0.11929115,0.18668441,0.25403929,0.34310664,0.13312663,0.05712605,0.37536713
-2.73436718,1.45370962,0.31711968,0.12528976,0.19245629,0.26450515,0.37050596,0.13871503,0.06002303,0.41926585
-2.72836418,1.55520601,0.36051459,0.13296478,0.20029341,0.27821085,0.40343024,0.14588673,0.06361013,0.46966117
-2.72236118,1.67608941,0.40921089,0.14243044,0.21033694,0.29525496,0.44192992,0.15470807,0.06792932,0.52665468
-2.71635818,1.81672161,0.46311958,0.15377763,0.22268474,0.31567763,0.48597602,0.16521558,0.07301007,0.59026271
-2.71035518,1.97711437,0.52207580,0.16707001,0.23738627,0.33945244,0.53544684,0.17741242,0.07886803,0.66040406
-2.70435218,2.15689644,0.58583040,0.18234076,0.25443852,0.36647993,0.59011673,0.19126571,0.08550422,0.73689020
-2.69834917,2.35529131,0.65404405,0.19958995,0.27378343,0.39658307,0.64964791,0.20670496,0.09290454,0.81941891
-2.69234617,2.57110708,0.72628449,0.21878285,0.29530673,0.42950509,0.71358556,0.22362154,0.10103994,0.90757145
-2.68634317,2.80273965,0.80202722,0.23984903,0.31883835,0.46490989,0.78135716,0.24186949,0.10986699,1.00081390
-2.68034017,3.04818972,0.88065987,0.26268251,0.34415459,0.50238522,0.85227602,0.26126741,0.11932904,1.09850271
-2.67433717,3.30509372,0.96149019,0.28714291,0.37098183,0.54144869,0.92554945,0.28160170,0.12935783,1.19989435
-2.66833417,3.57076819,1.04375744,0.31305754,0.39900196,0.58155656,1.00029148,0.30263088,0.13987559,1.30415888
-2.66233117,3.84226633,1.12664695,0.34022449,0.42785925,0.62211523,1.07553988,0.32409095,0.15079752,1.41039688
-2.65632816,4.11644511,1.20930708,0.36841656,0.45716855,0.66249507,1.15027703,0.34570157,0.16203453,1.51765911
-2.65032516,4.39004059,1.29086801,0.39738593,0.48652463,0.70204619,1.22345412,0.36717292,0.17349620,1.62496805
-2.64432216,4.65974874,1.37046156,0.42686936,0.51551222,0.74011570,1.29401760,0.38821295,0.18509382,1.73134038
-2.63831916,4.92230868,1.44724108,0.45659382,0.54371653,0.77606581,1.36093715,0.40853473,0.19674331,1.83580953
-2.63231616,5.17458525,1.52040071,0.48628224,0.57073387,0.80929210,1.42323391,0.42786366,0.20836798,1.93744725
-2.62631316,5.41364753,1.58919302,0.51565931,0.59618185,0.83924120,1.48000789,0.44594424,0.21990094,2.03538338
-2.62031016,5.63684044,1.65294460,0.54445691,0.61970894,0.86542729,1.53046351,0.46254615,0.23128704,2.12882318
-2.61430715,5.84184670,1.71106890,0.57241924,0.64100285,0.88744662,1.57393205,0.47746944,0.24248433,2.21706159
-2.60830415,6.02673704,1.76307599,0.59930726,0.65979760,0.90498953,1.60989037,0.49054856,0.25346485,2.29949423
-2.60230115,6.19000704,1.80857929,0.62490252,0.67587883,0.91784940,1.63797489,0.50165524,0.26421472,2.37562498
-2.59629815,6.33059990,1.84729915,0.64901009,0.68908732,0.92592827,1.65799058,0.51070008,0.27473371,2.44507040
-2.59029515,6.44791487,1.87906359,0.67146076,0.69932056,0.92923880,1.66991457,0.51763283,0.28503397,2.50756117
-2.58429215,6.54180197,1.90380672,0.69211243,0.70653238,0.92790267,1.67389453,0.52244152,0.29513836,2.56294119
-2.57828914,6.61254422,1.92156518,0.71085069,0.71073072,0.92214547,1.67024188,0.52515040,0.30507812,2.61116489
-2.57228614,6.66082892,1.93247327,0.72758883,0.71197383,0.91228834,1.65942064,0.52581707,0.31489026,2.65229318
-2.56628314,6.68771009,1.93675720,0.74226719,0.71036494,0.89873688,1.64203232,0.52452879,0.32461459,2.68648874
-2.56028014,6.69456421,1.93472905,0.75485216,0.70604601,0.88196782,1.61879778,0.52139829,0.33429063,2.71401105
-2.55427714,6.68304155,1.92678075,0.76533481,0.69919057,0.86251398,1.59053700,0.51655930,0.34395453,2.73521127
-2.54827414,6.65501504,1.91337820,0.77372934,0.68999630,0.84094834,1.55814763,0.51016196,0.35363602,2.75052729
-2.54227114,6.61252867,1.89505580,0.78007139,0.67867759,0.81786772,1.52258312,0.50236832,0.36335568,2.76047859
-2.53626813,6.55774688,1.87241104,0.78441628,0.66545828,0.79387667,1.48483136,0.49334810,0.37312245,2.76566090
-2.53026513,6.49290595,1.84609913,0.78683724,0.65056518,0.76957233,1.44589441,0.48327476,0.38293157,2.76674001
-2.52426213,6.42026825,1.81682717,0.78742362,0.63422222,0.74553037,1.40676968,0.47232205,0.39276296,2.76444439
-2.51825913,6.34207968,1.78534750,0.78627905,0.61664569,0.72229272,1.36843320,0.46066101,0.40258016,2.75955606
-2.51225613,6.26053021,1.75244987,0.78351951,0.59804047,0.70035701,1.33182472,0.44845741,0.41232972,2.75289933
-2.50625313,6.17771773,1.71895197,0.77927134,0.57859736,0.68016804,1.29783494,0.43586966,0.42194121,2.74532698
-2.50025013,6.09561451,1.68568805,0.77366906,0.55849145,0.66211124,1.26729459,0.42304712,0.43132770,2.73770387
-2.49424712,6.01603647,1.65349558,0.76685300,0.53788141,0.64650799,1.24096502,0.41012871,0.44038686,2.73088798
-2.48824412,5.94061477,1.62319987,0.75896678,0.51690957,0.63361273,1.21953014,0.39724181,0.44900248,2.72570921
-2.48224112,5.87076987,1.59559687,0.75015454,0.49570270,0.62361161,1.20358923,0.38450141,0.45704660,2.72294652
-2.47623812,5.80768810,1.57143461,0.74055810,0.47437318,0.61662252,1.19365035,0.37200938,0.46438198,2.72330416
-2.47023512,5.75230125,1.55139369,0.73031399,0.45302055,0.61269621,1.19012407,0.35985393,0.47086513,2.72738787
-2.46423212,5.70526954,1.53606764,0.71955053,0.43173313,0.61181837,1.19331731,0.34810914,0.47634964,2.73568217
-2.45822911,5.66696876,1.52594374,0.70838503,0.41058968,0.61391246,1.20342726,0.33683471,0.48068984,2.74852971
-2.45222611,5.63748231,1.52138530,0.69692126,0.38966091,0.61884317,1.22053541,0.32607574,0.48374470,2.76611370
-2.44622311,5.61659877,1.52261616,0.68524726,0.36901090,0.62642041,1.24460190,0.31586280,0.48538194,2.78844452
-2.44022011,5.60381592,1.52970801,0.67343376,0.34869813,0.63640380,1.27546049,0.30621212,0.48548209,2.81535098
-2.43421711,5.59835142,1.54257158,0.66153310,0.32877640,0.64850771,1.31281463,0.29712602,0.48394254,2.84647707
-2.42821411,5.59916083,1.56095187,0.64957897,0.30929539,0.66240678,1.35623510,0.28859368,0.48068136,2.88128440
-2.42221111,5.60496282,1.58442812,0.63758684,0.29030106,0.67774203,1.40515989,0.28059211,0.47564069,2.91906044
-2.41620810,5.61427157,1.61241868,0.62555523,0.27183586,0.69412761,1.45889680,0.27308747,0.46878973,2.95893247
-2.41020510,5.62543585,1.64419082,0.61346772,0.25393874,0.71115826,1.51662955,0.26603666,0.46012702,2.99988699
-2.40420210,5.63668413,1.67887546,0.60129570,0.23664518,0.72841738,1.57742766,0.25938921,0.44968195,3.04079387
-2.39819910,5.64617475,1.71548654,0.58900176,0.21998708,0.74548581,1.64026069,0.25308936,0.43751546,3.08043482
-2.39219610,5.65205006,1.75294451,0.57654361,0.20399269,0.76195125,1.70401694,0.24707841,0.42371978,3.11753526
-2.38619310,5.65249318,1.79010352,0.56387832,0.18868662,0.77741812,1.76752668,0.24129717,0.40841723,3.15079883
-2.38019010,5.64578584,1.82578146,0.55096686,0.17408981,0.79151775,1.82958964,0.23568845,0.39175805,3.17894356
-2.37418709,5.63036581,1.85879203,0.53777858,0.16021965,0.80391861,1.88900627,0.23019959,0.37391748,3.20073876
-2.36818409,5.60488229,1.88797802,0.52429564,0.14709010,0.81433643,1.94461203,0.22478486,0.35509191,3.21504168
-2.36218109,5.56824737,1.91224465,0.51051702,0.13471192,0.82254368,1.99531366,0.21940774,0.33549452,3.22083293
-2.35617809,5.51968216,1.93059197,0.49646208,0.12309290,0.82837816,2.04012612,0.21404289,0.31535041,3.21724967
-2.35017509,5.45875570,1.94214534,0.48217347,0.11223815,0.83175039,2.07820891,0.20867779,0.29489144,3.20361547
-2.34417209,5.38541512,1.94618277,0.46771920,0.10215033,0.83264924,2.10889997,0.20331402,0.27435110,3.17946605
-2.33816908,5.30000574,1.94215830,0.45319379,0.09282997,0.83114554,2.13174579,0.19796806,0.25395934,3.14456976
-2.33216608,5.20327967,1.92972044,0.43871847,0.08427565,0.82739341,2.14652592,0.19267152,0.23393790,3.09894217
-2.32616308,5.09639212,1.90872490,0.42444021,0.07648416,0.82162885,2.15327053,0.18747088,0.21449597,3.04285380
-2.32016008,4.98088455,1.87924115,0.41052974,0.06945064,0.81416566,2.15226979,0.18242662,0.19582649,2.97683056
-2.31415708,4.85865452,1.84155234,0.39717839,0.06316859,0.80538839,2.14407401,0.17761179,0.17810322,2.90164661
-2.30815408,4.73191240,1.79614847,0.38459393,0.05762978,0.79574244,2.12948400,0.17310998,0.16147843,2.81830921
-2.30215108,4.60312545,1.74371310,0.37299544,0.05282419,0.78572154,2.10953156,0.16901281,0.14608144,2.72803611
-2.29614807,4.47495062,1.68510376,0.36260724,0.04873974,0.77585272,2.08545019,0.16541691,0.13201780,2.63222559
-2.29014507,4.35015768,1.62132694,0.35365222,0.04536207,0.76667934,2.05863693,0.16242055,0.11936920,2.53242016
-2.28414207,4.23154481,1.55350837,0.34634454,0.04267416,0.75874258,2.03060643,0.16011991,0.10819387,2.43026490
-2.27813907,4.12184944,1.48285979,0.34088215,0.04065599,0.75256206,2.00293883,0.15860519,0.09852749,2.32746172
-2.27213607,4.02365715,1.41064338,0.33743907,0.03928411,0.74861631,1.97722334,0.15795676,0.09038435,2.22572128
-2.26613307,3.93931211,1.33813506,0.33615809,0.03853130,0.74732376,1.95499976,0.15824122,0.08375878,2.12671405
-2.26013007,3.87083219,1.26658823,0.33714368,0.03836611,0.74902511,1.93770020,0.15950786,0.07862666,2.03202253
-2.25412706,3.81983232,1.19719901,0.34045591,0.03875258,0.75396775,1.92659334,0.16178537,0.07494691,1.94309625
-2.24812406,3.78745920,1.13107437,0.34610514,0.03964999,0.76229300,1.92273361,0.16507918,0.07266290,1.86121138
-2.24212106,3.77434016,1.06920405,0.35404814,0.04101266,0.77402667,1.92691737,0.16936935,0.07170380,1.78743635
-2.23611806,3.78054863,1.01243742,0.36418555,0.04278993,0.78907358,1.93964798,0.17460928,0.07198573,1.72260482
-2.23011506,3.80558799,0.96146553,0.37636112,0.04492629,0.80721629,1.96111133,0.18072524,0.07341279,1.66729696
-2.22411206,3.84839478,0.91680924,0.39036257,0.04736169,0.82811825,1.99116281,0.18761683,0.07587808,1.62182958
-2.21810905,3.90736175,0.87881315,0.40592442,0.05003197,0.85133133,2.02932651,0.19515833,0.07926454,1.58625537
-2.21210605,3.98037998,0.84764558,0.42273254,0.05286956,0.87630765,2.07480662,0.20320104,0.08344597,1.56037109
-2.20610305,4.06489901,0.82330413,0.44043054,0.05580435,0.90241518,2.12651082,0.21157644,0.08828803,1.54373410
-2.20010005,4.15800272,0.80562630,0.45862772,0.05876473,0.92895668,2.18308467,0.22010014,0.09364947,1.53568644
-2.19409705,4.25649834,0.79430462,0.47690843,0.06167878,0.95519127,2.24295570,0.22857658,0.09938358,1.53538522
-2.18809405,4.35701505,0.78890528,0.49484254,0.06447561,0.98035777,2.30438558,0.23680419,0.10533991,1.54183793
-2.18209105,4.45610876,0.78888960,0.51199671,0.06708683,1.00369889,2.36552817,0.24458087,0.11136628,1.55394117
-2.17608804,4.55036868,0.79363710,0.52794604,0.06944793,1.02448544,2.42449129,0.25170976,0.11731107,1.57052108
-2.17008504,4.63652189,0.80246953,0.54228568,0.07149983,1.04203946,2.47939974,0.25800479,0.12302581,1.59037390
-2.16408204,4.71153187,0.81467466,0.55464209,0.07319019,1.05575544,2.52845704,0.26329608,0.12836793,1.61230499
-2.15807904,4.77268715,0.82952918,0.56468335,0.07447468,1.06511890,2.57000370,0.26743484,0.13320363,1.63516508
-2.15207604,4.81767708,0.84631986,0.57212832,0.07531808,1.06972136,2.60256951,0.27029762,0.13741074,1.65788220
-2.14607304,4.84465196,0.86436236,0.57675419,0.07569508,1.06927157,2.62491818,0.27178975,0.14088156,1.67948869
-2.14007004,4.85226565,0.88301726,0.57840216,0.07559084,1.06360217,2.63608264,0.27184787,0.14352532,1.69914221
-2.13406703,4.83969957,0.90170301,0.57698107,0.07500126,1.05267211,2.63538985,0.27044134,0.14527038,1.71614071
-2.12806403,4.80666779,0.91990546,0.57246882,0.07393290,1.03656443,2.62247443,0.26757272,0.14606596,1.72993095
-2.12206103,4.75340383,0.93718428,0.56491162,0.07240259,1.01547996,2.59728111,0.26327703,0.14588321,1.74011107
-2.11605803,4.68063034,0.95317617,0.55442100,0.07043672,0.98972715,2.56005604,0.25762011,0.14471574,1.74642741
-2.11005503,4.58951392,0.96759518,0.54116891,0.06807029,0.95970872,2.51132810,0.25069594,0.14257940,1.74876648
-2.10405203,4.48160737,0.98023057,0.52538101,0.06534564,0.92590572,2.45188112,0.24262316,0.13951138,1.74714283
-2.09804902,4.35878261,0.99094260,0.50732849,0.06231105,0.88885985,2.38271878,0.23354102,0.13556866,1.74168381
-2.09204602,4.22315730,0.99965670,0.48731888,0.05901920,0.84915478,2.30502390,0.22360473,0.13082585,1.73261220
-2.08604302,4.07701852,1.00635650,0.46568602,0.05552555,0.80739728,2.22011414,0.21298059,0.12537248,1.72022776
-2.08004002,3.92274660,1.01107620,0.44277983,0.05188669,0.76419895,2.12939596,0.20184097,0.11930999,1.70488850
-2.07403702,3.76274209,1.01389251,0.41895618,0.04815879,0.72015918,2.03431893,0.19035947,0.11274831,1.68699253
-2.06803402,3.59935827,1.01491675,0.39456714,0.04439612,0.67584998,1.93633206,0.17870625,0.10580241,1.66696107
-2.06203102,3.43484112,1.01428698,0.36995213,0.04064977,0.63180299,1.83684369,0.16704382,0.09858886,1.64522299
-2.05602801,3.27127841,1.01216063,0.34543004,0.03696656,0.58849907,1.73718613,0.15552337,0.09122250,1.62220123
-2.05002501,3.11055855,1.00870744,0.32129268,0.03338815,0.54636065,1.63858598,0.14428170,0.08381340,1.59830110
-2.04402201,2.95433959,1.00410287,0.29779958,0.02995038,0.50574673,1.54214068,0.13343887,0.07646422,1.57390038
-2.03801901,2.80402823,0.99852186,0.27517432,0.02668297,0.46695044,1.44880140,0.12309650,0.06926802,1.54934114
-2.03201601,2.66076823,0.99213291,0.25360217,0.02360927,0.43019912,1.35936222,0.11333683,0.06230653,1.52492291
-2.02601301,2.52543725,0.98509249,0.23322925,0.02074641,0.39565632,1.27445530,0.10422238,0.05564903,1.50089717
-2.02001001,2.39865116,0.97753960,0.21416288,0.01810550,0.36342560,1.19455126,0.09579622,0.04935169,1.47746274
-2.01400700,2.28077443,0.96959080,0.19647304,0.01569209,0.33355567,1.11996431,0.08808286,0.04345747,1.45476215
-2.00800400,2.17193565,0.96133554,0.18019475,0.01350673,0.30604643,1.05086111,0.08108941,0.03799644,1.43287876
-2.00200100,2.07204678,0.95283212,0.16533120,0.01154554,0.28085561,0.98727277,0.07480726,0.03298647,1.41183493
-1.99599800,1.98082541,0.94410446,0.15185739,0.00980101,0.25790567,0.92910897,0.06921391,0.02843430,1.39159112
-1.98999500,1.89781903,0.93513988,0.13972412,0.00826261,0.23709063,0.87617366,0.06427503,0.02433682,1.37204649
-1.98399200,1.82243069,0.92588823,0.12886219,0.00691757,0.21828263,0.82818171,0.05994659,0.02068248,1.35304091
-1.97798899,1.75394568,0.91626255,0.11918657,0.00575154,0.20133813,0.78477584,0.05617703,0.01745283,1.33435894
-1.97198599,1.69155857,0.90614144,0.11060055,0.00474917,0.18610343,0.74554354,0.05290938,0.01462401,1.31573584
-1.96598299,1.63440058,0.89537326,0.10299959,0.00389470,0.17241970,0.71003358,0.05008330,0.01216827,1.29686582
-1.95997999,1.58156685,0.88378216,0.09627504,0.00317243,0.16012733,0.67777186,0.04763700,0.01005535,1.27741235
-1.95397699,1.53214325,0.87117576,0.09031740,0.00256711,0.14906967,0.64827635,0.04550901,0.00825369,1.25702067
-1.94797399,1.48523260,0.85735436,0.08501928,0.00206426,0.13909615,0.62107103,0.04363972,0.00673158,1.23533187
-1.94197099,1.43997965,0.84212113,0.08027801,0.00165040,0.13006497,0.59569858,0.04197280,0.00545805,1.21199822
-1.93596798,1.39559462,0.82529299,0.07599782,0.00131324,0.12184518,0.57173177,0.04045636,0.00440365,1.18669916
-1.92996498,1.35137449,0.80671145,0.07209161,0.00104181,0.11431841,0.54878333,0.03904390,0.00354105,1.15915707
-1.92396198,1.30672183,0.78625315,0.06848243,0.00082649,0.10738023,0.52651431,0.03769507,0.00284551,1.12915224
-1.91795898,1.26116040,0.76383911,0.06510452,0.00065906,0.10094113,0.50464070,0.03637618,0.00229515,1.09653622
-1.91195598,1.21434723,0.73944258,0.06190405,0.00053272,0.09492723,0.48293833,0.03506055,0.00187125,1.06124279
-1.90595298,1.16608074,0.71309480,0.05883953,0.00044205,0.08928072,0.46124595,0.03372860,0.00155829,1.02329603
-1.89994997,1.11630483,0.68488840,0.05588197,0.00038300,0.08396007,0.43946657,0.03236786,0.00134409,0.98281511
-1.89394697,1.06510871,0.65497835,0.05301477,0.00035291,0.07894002,0.41756702,0.03097266,0.00121976,0.94001547
-1.88794397,1.01272282,0.62358029,0.05023336,0.00035041,0.07421136,0.39557597,0.02954387,0.00117974,0.89520639
-1.88194097,0.95951100,0.59096643,0.04754475,0.00037552,0.06978060,0.37358049,0.02808833,0.00122172,0.84878517
-1.87593797,0.90595953,0.55745928,0.04496687,0.00042959,0.06566940,0.35172146,0.02661837,0.00134663,0.80122820
-1.86993497,0.85266346,0.52342347,0.04252782,0.00051536,0.06191401,0.33018796,0.02515115,0.00155854,0.75307954
-1.86393197,0.80031112,0.48925625,0.04026511,0.00063697,0.05856446,0.30921110,0.02370799,0.00186461,0.70493745
-1.85792896,0.74966729,0.45537702,0.03822482,0.00080006,0.05568377,0.28905735,0.02231372,0.00227503,0.65743969
-1.85192596,0.70155586,0.42221646,0.03646071,0.00101175,0.05334696,0.27002190,0.02099605,0.00280286,0.61124834
-1.84592296,0.65684244,0.39020583,0.03503337,0.00128074,0.05164008,0.25242194,0.01978490,0.00346388,0.56703447
