energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.47873937,0.59310704,0.34262601,0.00000000,0.00372748,0.04991020,0.19984722,0.00000000,0.25956880,0.27476251
-3.47273637,0.57027933,0.33711454,0.00000000,0.00345660,0.04972359,0.19979773,0.00000000,0.25445705,0.25816252
-3.46673337,0.54638882,0.32990767,0.00000000,0.00319579,0.04925390,0.19848471,0.00000000,0.24830491,0.24174670
-3.46073037,0.52152209,0.32106310,0.00000000,0.00294529,0.04850628,0.19594132,0.00000000,0.24115490,0.22556137
-3.45472736,0.49580643,0.31067809,0.00000000,0.00270533,0.04749353,0.19223257,0.00000000,0.23307822,0.20965743
-3.44872436,0.46940900,0.29888703,0.00000000,0.00247608,0.04623590,0.18745394,0.00000000,0.22417377,0.19409050
-3.44272136,0.44253391,0.28585748,0.00000000,0.00225772,0.04476061,0.18172905,0.00000000,0.21456616,0.17892042
-3.43671836,0.41541748,0.27178509,0.00000000,0.00205043,0.04310106,0.17520642,0.00000000,0.20440269,0.16421018
-3.43071536,0.38832202,0.25688757,0.00000000,0.00185436,0.04129594,0.16805543,0.00000000,0.19384949,0.15002440
-3.42471236,0.36152849,0.24139800,0.00000000,0.00166967,0.03938815,0.16046177,0.00000000,0.18308710,0.13642755
-3.41870935,0.33532863,0.22555792,0.00000000,0.00149648,0.03742351,0.15262243,0.00000000,0.17230558,0.12348215
-3.41270635,0.31001681,0.20961031,0.00000000,0.00133491,0.03544958,0.14474045,0.00000000,0.16169941,0.11124698
-3.40670335,0.28588208,0.19379299,0.00000000,0.00118500,0.03351430,0.13701970,0.00000000,0.15146239,0.09977550
-3.40070035,0.26320081,0.17833249,0.00000000,0.00104674,0.03166474,0.12965974,0.00000000,0.14178272,0.08911471
-3.39469735,0.24223011,0.16343874,0.00000000,0.00092008,0.02994591,0.12285093,0.00000000,0.13283834,0.07930431
-3.38869435,0.22320234,0.14930061,0.00000000,0.00080488,0.02839961,0.11677000,0.00000000,0.12479280,0.07037638
-3.38269135,0.20632071,0.13608252,0.00000000,0.00070095,0.02706346,0.11157599,0.00000000,0.11779160,0.06235557
-3.37668834,0.19175617,0.12392206,0.00000000,0.00060803,0.02596999,0.10740683,0.00000000,0.11195913,0.05525969
-3.37068534,0.17964540,0.11292870,0.00000000,0.00052581,0.02514596,0.10437647,0.00000000,0.10739622,0.04910073
-3.36468234,0.17009006,0.10318335,0.00000000,0.00045394,0.02461173,0.10257259,0.00000000,0.10417836,0.04388623
-3.35867934,0.16315696,0.09473897,0.00000000,0.00039205,0.02438090,0.10205503,0.00000000,0.10235448,0.03962081
-3.35267634,0.15887920,0.08762183,0.00000000,0.00033974,0.02445995,0.10285482,0.00000000,0.10194640,0.03630797
-3.34667334,0.15725805,0.08183347,0.00000000,0.00029663,0.02484821,0.10497382,0.00000000,0.10294880,0.03395171
-3.34067034,0.15826543,0.07735316,0.00000000,0.00026235,0.02553785,0.10838518,0.00000000,0.10532985,0.03255823
-3.33466733,0.16184693,0.07414074,0.00000000,0.00023657,0.02651407,0.11303432,0.00000000,0.10903229,0.03213729
-3.32866433,0.16792513,0.07213977,0.00000000,0.00021901,0.02775547,0.11884074,0.00000000,0.11397515,0.03270333
-3.32266133,0.17640321,0.07128082,0.00000000,0.00020942,0.02923456,0.12570053,0.00000000,0.12005598,0.03427613
-3.31665833,0.18716874,0.07148486,0.00000000,0.00020762,0.03091843,0.13348958,0.00000000,0.12715358,0.03688105
-3.31065533,0.20009755,0.07266663,0.00000000,0.00021350,0.03276955,0.14206759,0.00000000,0.13513127,0.04054866
-3.30465233,0.21505758,0.07473810,0.00000000,0.00022698,0.03474677,0.15128274,0.00000000,0.14384066,0.04531386
-3.29864932,0.23191270,0.07761165,0.00000000,0.00024804,0.03680642,0.16097710,0.00000000,0.15312580,0.05121438
-3.29264632,0.25052647,0.08120333,0.00000000,0.00027666,0.03890353,0.17099255,0.00000000,0.16282775,0.05828874
-3.28664332,0.27076560,0.08543584,0.00000000,0.00031286,0.04099318,0.18117722,0.00000000,0.17278941,0.06657368
-3.28064032,0.29250329,0.09024134,0.00000000,0.00035665,0.04303187,0.19139225,0.00000000,0.18286045,0.07610118
-3.27463732,0.31562214,0.09556412,0.00000000,0.00040800,0.04497891,0.20151868,0.00000000,0.19290235,0.08689510
-3.26863432,0.34001678,0.10136285,0.00000000,0.00046681,0.04679782,0.21146419,0.00000000,0.20279315,0.09896764
-3.26263132,0.36559601,0.10761267,0.00000000,0.00053293,0.04845759,0.22116955,0.00000000,0.21243199,0.11231589
-3.25662831,0.39228452,0.11430677,0.00000000,0.00060608,0.04993388,0.23061434,0.00000000,0.22174301,0.12691833
-3.25062531,0.42002403,0.12145768,0.00000000,0.00068586,0.05120999,0.23982188,0.00000000,0.23067864,0.14273197
-3.24462231,0.44877401,0.12909796,0.00000000,0.00077170,0.05227758,0.24886285,0.00000000,0.23922192,0.15968981
-3.23861931,0.47851184,0.13728039,0.00000000,0.00086291,0.05313719,0.25785749,0.00000000,0.24738787,0.17769933
-3.23261631,0.50923246,0.14607764,0.00000000,0.00095859,0.05379836,0.26697619,0.00000000,0.25522366,0.19664176
-3.22661331,0.54094767,0.15558118,0.00000000,0.00105768,0.05427949,0.27643815,0.00000000,0.26280761,0.21637267
-3.22061031,0.57368487,0.16589963,0.00000000,0.00115897,0.05460735,0.28650811,0.00000000,0.27024692,0.23672363
-3.21460730,0.60748557,0.17715640,0.00000000,0.00126108,0.05481620,0.29749103,0.00000000,0.27767420,0.25750529
-3.20860430,0.64240352,0.18948664,0.00000000,0.00136250,0.05494670,0.30972479,0.00000000,0.28524285,0.27851173
-3.20260130,0.67850245,0.20303358,0.00000000,0.00146162,0.05504446,0.32357101,0.00000000,0.29312145,0.29952590
-3.19659830,0.71585368,0.21794419,0.00000000,0.00155679,0.05515843,0.33940406,0.00000000,0.30148724,0.32032626
-3.19059530,0.75453324,0.23436443,0.00000000,0.00164632,0.05533907,0.35759872,0.00000000,0.31051902,0.34069402
-3.18459230,0.79461880,0.25243391,0.00000000,0.00172854,0.05563646,0.37851663,0.00000000,0.32038963,0.36042098
-3.17858929,0.83618614,0.27228035,0.00000000,0.00180189,0.05609833,0.40249202,0.00000000,0.33125828,0.37931744
-3.17258629,0.87930532,0.29401382,0.00000000,0.00186491,0.05676823,0.42981717,0.00000000,0.34326308,0.39721983
-3.16658329,0.92403637,0.31772100,0.00000000,0.00191633,0.05768373,0.46072810,0.00000000,0.35651386,0.41399768
-3.16058029,0.97042462,0.34345958,0.00000000,0.00195510,0.05887486,0.49539100,0.00000000,0.37108587,0.42955948
-3.15457729,1.01849571,0.37125316,0.00000000,0.00198041,0.06036276,0.53388997,0.00000000,0.38701424,0.44385715
-3.14857429,1.06825031,0.40108664,0.00000000,0.00199177,0.06215868,0.57621650,0.00000000,0.40428977,0.45688878
-3.14257129,1.11965880,0.43290252,0.00000000,0.00198898,0.06426331,0.62226147,0.00000000,0.42285603,0.46869940
-3.13656828,1.17265603,0.46659821,0.00000000,0.00197216,0.06666644,0.67180973,0.00000000,0.44260795,0.47937980
-3.13056528,1.22713653,0.50202451,0.00000000,0.00194175,0.06934702,0.72453799,0.00000000,0.46339217,0.48906322
-3.12456228,1.28295044,0.53898558,0.00000000,0.00189851,0.07227366,0.78001617,0.00000000,0.48500892,0.49792020
-3.11855928,1.33990042,0.57724027,0.00000000,0.00184347,0.07540537,0.83771231,0.00000000,0.50721574,0.50615170
-3.11255628,1.39774005,0.61650510,0.00000000,0.00177794,0.07869274,0.89700124,0.00000000,0.52973265,0.51398089
-3.10655328,1.45617386,0.65645872,0.00000000,0.00170346,0.08207930,0.95717679,0.00000000,0.55224893,0.52164391
-3.10055028,1.51485932,0.69674786,0.00000000,0.00162174,0.08550327,1.01746729,0.00000000,0.57443110,0.52938023
-3.09454727,1.57341104,0.73699468,0.00000000,0.00153464,0.08889929,1.07705404,0.00000000,0.59593202,0.53742287
-3.08854427,1.63140709,0.77680513,0.00000000,0.00144412,0.09220039,1.13509203,0.00000000,0.61640066,0.54598920
-3.08254127,1.68839745,0.81577827,0.00000000,0.00135221,0.09533997,1.19073233,0.00000000,0.63549237,0.55527257
-3.07653827,1.74391445,0.85351602,0.00000000,0.00126094,0.09825369,1.24314532,0.00000000,0.65287918,0.56543524
-3.07053527,1.79748478,0.88963313,0.00000000,0.00117233,0.10088132,1.29154388,0.00000000,0.66825981,0.57660295
-3.06453227,1.84864257,0.92376684,0.00000000,0.00108835,0.10316842,1.33520559,0.00000000,0.68136901,0.58886129
-3.05852926,1.89694311,0.95558594,0.00000000,0.00101089,0.10506774,1.37349309,0.00000000,0.69198587,0.60225389
-3.05252626,1.94197640,0.98479883,0.00000000,0.00094175,0.10654047,1.40587167,0.00000000,0.69994083,0.61678257
-3.04652326,1.98337993,1.01116012,0.00000000,0.00088262,0.10755707,1.43192349,0.00000000,0.70512103,0.63240917
-3.04052026,2.02085000,1.03447575,0.00000000,0.00083508,0.10809787,1.45135760,0.00000000,0.70747388,0.64905892
-3.03451726,2.05415081,1.05460613,0.00000000,0.00080057,0.10815334,1.46401556,0.00000000,0.70700860,0.66662494
-3.02851426,2.08312102,1.07146741,0.00000000,0.00078040,0.10772399,1.46987231,0.00000000,0.70379581,0.68497367
-3.02251126,2.10767700,1.08503071,0.00000000,0.00077573,0.10682002,1.46903232,0.00000000,0.69796496,0.70395064
-3.01650825,2.12781284,1.09531952,0.00000000,0.00078759,0.10546067,1.46172129,0.00000000,0.68969992,0.72338636
-3.01050525,2.14359677,1.10240525,0.00000000,0.00081683,0.10367334,1.44827385,0.00000000,0.67923267,0.74310179
-3.00450225,2.15516427,1.10640136,0.00000000,0.00086415,0.10149248,1.42911788,0.00000000,0.66683553,0.76291328
-2.99849925,2.16270799,1.10745624,0.00000000,0.00093003,0.09895834,1.40475626,0.00000000,0.65281195,0.78263646
-2.99249625,2.16646515,1.10574534,0.00000000,0.00101476,0.09611564,1.37574696,0.00000000,0.63748654,0.80208919
-2.98649325,2.16670285,1.10146271,0.00000000,0.00111836,0.09301216,1.34268250,0.00000000,0.62119436,0.82109328
-2.98049025,2.16370218,1.09481264,0.00000000,0.00124060,0.08969733,1.30616956,0.00000000,0.60427012,0.83947517
-2.97448724,2.15774191,1.08600158,0.00000000,0.00138094,0.08622083,1.26680994,0.00000000,0.58703755,0.85706555
-2.96848424,2.14908265,1.07523071,0.00000000,0.00153851,0.08263136,1.22518338,0.00000000,0.56979939,0.87369831
-2.96248124,2.13795234,1.06268965,0.00000000,0.00171208,0.07897540,1.18183315,0.00000000,0.55282838,0.88920883
-2.95647824,2.12453387,1.04855132,0.00000000,0.00190007,0.07529627,1.13725465,0.00000000,0.53635950,0.90343224
-2.95047524,2.10895555,1.03296836,0.00000000,0.00210050,0.07163319,1.09188749,0.00000000,0.52058388,0.91620178
-2.94447224,2.09128510,1.01607108,0.00000000,0.00231102,0.06802073,1.04611105,0.00000000,0.50564450,0.92734759
-2.93846923,2.07152737,0.99796712,0.00000000,0.00252894,0.06448824,1.00024334,0.00000000,0.49163382,0.93669648
-2.93246623,2.04962616,0.97874266,0.00000000,0.00275121,0.06105967,0.95454295,0.00000000,0.47859356,0.94407256
-2.92646323,2.02547013,0.95846524,0.00000000,0.00297456,0.05775349,0.90921358,0.00000000,0.46651651,0.94929931
-2.92046023,1.99890245,0.93718794,0.00000000,0.00319546,0.05458278,0.86441063,0.00000000,0.45535023,0.95220283
-2.91445723,1.96973399,0.91495477,0.00000000,0.00341029,0.05155555,0.82024922,0.00000000,0.44500270,0.95261649
-2.90845423,1.93775930,0.89180696,0.00000000,0.00361541,0.04867517,0.77681296,0.00000000,0.43534944,0.95038679
-2.90245123,1.90277461,0.86778997,0.00000000,0.00380724,0.04594090,0.73416301,0.00000000,0.42624189,0.94538011
-2.89644822,1.86459710,0.84296082,0.00000000,0.00398240,0.04334858,0.69234658,0.00000000,0.41751677,0.93749023
-2.89044522,1.82308440,0.81739541,0.00000000,0.00413783,0.04089128,0.65140473,0.00000000,0.40900584,0.92664605
-2.88444222,1.77815331,0.79119554,0.00000000,0.00427086,0.03856006,0.61137890,0.00000000,0.40054574,0.91281913
-2.87843922,1.72979683,0.76449523,0.00000000,0.00437939,0.03634471,0.57231590,0.00000000,0.39198754,0.89603070
-2.87243622,1.67809854,0.73746609,0.00000000,0.00446190,0.03423440,0.53427143,0.00000000,0.38320538,0.87635745
-2.86643322,1.62324361,0.71032123,0.00000000,0.00451759,0.03221837,0.49731189,0.00000000,0.37410405,0.85393589
-2.86043022,1.56552564,0.68331773,0.00000000,0.00454639,0.03028646,0.46151469,0.00000000,0.36462499,0.82896473
-2.85442721,1.50534907,0.65675718,0.00000000,0.00454900,0.02842956,0.42696730,0.00000000,0.35475054,0.80170521
-2.84842421,1.44322668,0.63098413,0.00000000,0.00452689,0.02663998,0.39376501,0.00000000,0.34450629,0.77247890
-2.84242121,1.37977226,0.60638248,0.00000000,0.00448227,0.02491169,0.36200799,0.00000000,0.33396127,0.74166319
-2.83641821,1.31568863,0.58336956,0.00000000,0.00441804,0.02324040,0.33179770,0.00000000,0.32322620,0.70968433
-2.83041521,1.25175122,0.56238801,0.00000000,0.00433768,0.02162363,0.30323298,0.00000000,0.31244962,0.67700821
-2.82441221,1.18878791,0.54389551,0.00000000,0.00424519,0.02006056,0.27640615,0.00000000,0.30181232,0.64412929
-2.81840920,1.12765583,0.52835266,0.00000000,0.00414491,0.01855188,0.25139927,0.00000000,0.29152012,0.61155782
-2.81240620,1.06921588,0.51620906,0.00000000,0.00404140,0.01709956,0.22828071,0.00000000,0.28179539,0.57980597
-2.80640320,1.01430596,0.50788818,0.00000000,0.00393928,0.01570653,0.20710226,0.00000000,0.27286763,0.54937338
-2.80040020,0.96371392,0.50377138,0.00000000,0.00384310,0.01437637,0.18789679,0.00000000,0.26496355,0.52073250
-2.79439720,0.91815120,0.50418150,0.00000000,0.00375712,0.01311297,0.17067654,0.00000000,0.25829698,0.49431447
-2.78839420,0.87822808,0.50936677,0.00000000,0.00368523,0.01192021,0.15543208,0.00000000,0.25305904,0.47049589
-2.78239120,0.84443165,0.51948563,0.00000000,0.00363077,0.01080167,0.14213187,0.00000000,0.24940905,0.44958708
-2.77638819,0.81710708,0.53459304,0.00000000,0.00359639,0.00976034,0.13072243,0.00000000,0.24746641,0.43182230
-2.77038519,0.79644320,0.55462909,0.00000000,0.00358402,0.00879843,0.12112905,0.00000000,0.24730384,0.41735211
-2.76438219,0.78246268,0.57941042,0.00000000,0.00359474,0.00791721,0.11325708,0.00000000,0.24894232,0.40623845
-2.75837919,0.77501749,0.60862523,0.00000000,0.00362876,0.00711689,0.10699353,0.00000000,0.25234780,0.39845232
-2.75237619,0.77378982,0.64183211,0.00000000,0.00368538,0.00639658,0.10220923,0.00000000,0.25743006,0.39387448
-2.74637319,0.77829841,0.67846345,0.00000000,0.00376306,0.00575434,0.09876119,0.00000000,0.26404347,0.39229888
-2.74037019,0.78791045,0.71783321,0.00000000,0.00385943,0.00518716,0.09649540,0.00000000,0.27199001,0.39343896
-2.73436718,0.80185849,0.75914954,0.00000000,0.00397135,0.00469115,0.09524978,0.00000000,0.28102424,0.39693654
-2.72836418,0.81926206,0.80153175,0.00000000,0.00409505,0.00426161,0.09485739,0.00000000,0.29086008,0.40237295
-2.72236118,0.83915325,0.84403146,0.00000000,0.00422627,0.00389323,0.09514982,0.00000000,0.30117936,0.40928215
-2.71635818,0.86050548,0.88565725,0.00000000,0.00436033,0.00358026,0.09596062,0.00000000,0.31164157,0.41716537
-2.71035518,0.88226445,0.92540208,0.00000000,0.00449238,0.00331670,0.09712887,0.00000000,0.32189470,0.42550676
-2.70435218,0.90338029,0.96227248,0.00000000,0.00461748,0.00309649,0.09850267,0.00000000,0.33158665,0.43378943
-2.69834917,0.92283963,0.99531843,0.00000000,0.00473083,0.00291367,0.09994252,0.00000000,0.34037678,0.44151152
-2.69234617,0.93969669,1.02366276,0.00000000,0.00482790,0.00276262,0.10132462,0.00000000,0.34794723,0.44820152
-2.68634317,0.95310192,1.04652878,0.00000000,0.00490458,0.00263813,0.10254380,0.00000000,0.35401343,0.45343242
-2.68034017,0.96232747,1.06326512,0.00000000,0.00495734,0.00253561,0.10351620,0.00000000,0.35833363,0.45683410
-2.67433717,0.96678829,1.07336653,0.00000000,0.00498328,0.00245116,0.10418153,0.00000000,0.36071678,0.45810369
-2.66833417,0.96605832,1.07648983,0.00000000,0.00498028,0.00238168,0.10450478,0.00000000,0.36102873,0.45701325
-2.66233117,0.95988099,1.07246429,0.00000000,0.00494703,0.00232492,0.10447750,0.00000000,0.35919633,0.45341492
-2.65632816,0.94817392,1.06129592,0.00000000,0.00488303,0.00227954,0.10411839,0.00000000,0.35520942,0.44724302
-2.65032516,0.93102763,1.04316571,0.00000000,0.00478862,0.00224512,0.10347332,0.00000000,0.34912056,0.43851334
-2.64432216,0.90869848,1.01842166,0.00000000,0.00466493,0.00222217,0.10261470,0.00000000,0.34104268,0.42731974
-2.63831916,0.88159627,0.98756526,0.00000000,0.00451381,0.00221206,0.10164024,0.00000000,0.33114464,0.41382805
-2.63231616,0.85026719,0.95123302,0.00000000,0.00433776,0.00221703,0.10067104,0.00000000,0.31964514,0.39826797
-2.62631316,0.81537278,0.91017384,0.00000000,0.00413980,0.00224009,0.09984914,0.00000000,0.30680502,0.38092300
-2.62031016,0.77766612,0.86522341,0.00000000,0.00392337,0.00228492,0.09933446,0.00000000,0.29291851,0.36211918
-2.61430715,0.73796598,0.81727667,0.00000000,0.00369221,0.00235583,0.09930126,0.00000000,0.27830376,0.34221299
-2.60830415,0.69713023,0.76725966,0.00000000,0.00345020,0.00245756,0.09993419,0.00000000,0.26329289,0.32157896
-2.60230115,0.65602930,0.71610168,0.00000000,0.00320126,0.00259522,0.10142387,0.00000000,0.24822219,0.30059750
-2.59629815,0.61552087,0.66470907,0.00000000,0.00294920,0.00277410,0.10396225,0.00000000,0.23342259,0.27964334
-2.59029515,0.57642641,0.61394133,0.00000000,0.00269767,0.00299953,0.10773766,0.00000000,0.21921089,0.25907514
-2.58429215,0.53951029,0.56459044,0.00000000,0.00245000,0.00327669,0.11292983,0.00000000,0.20588179,0.23922633
-2.57828914,0.50546210,0.51736386,0.00000000,0.00220919,0.00361050,0.11970474,0.00000000,0.19370120,0.22039759
-2.57228614,0.47488232,0.47287155,0.00000000,0.00197781,0.00400534,0.12820971,0.00000000,0.18290070,0.20285108
-2.56628314,0.44827165,0.43161716,0.00000000,0.00175800,0.00446500,0.13856854,0.00000000,0.17367334,0.18680642
-2.56028014,0.42602401,0.39399324,0.00000000,0.00155143,0.00499240,0.15087719,0.00000000,0.16617080,0.17243841
-2.55427714,0.40842304,0.36028035,0.00000000,0.00135933,0.00558951,0.16519976,0.00000000,0.16050190,0.15987639
-2.54827414,0.39564196,0.33064957,0.00000000,0.00118247,0.00625717,0.18156533,0.00000000,0.15673227,0.14920512
-2.54227114,0.38774643,0.30516811,0.00000000,0.00102126,0.00699501,0.19996546,0.00000000,0.15488521,0.14046691
-2.53626813,0.38470014,0.28380728,0.00000000,0.00087570,0.00780134,0.22035276,0.00000000,0.15494357,0.13366490
-2.53026513,0.38637261,0.26645251,0.00000000,0.00074550,0.00867313,0.24264045,0.00000000,0.15685250,0.12876707
-2.52426213,0.39254899,0.25291471,0.00000000,0.00063011,0.00960598,0.26670320,0.00000000,0.16052293,0.12571095
-2.51825913,0.40294119,0.24294246,0.00000000,0.00052878,0.01059416,0.29237904,0.00000000,0.16583565,0.12440864
-2.51225613,0.41720020,0.23623466,0.00000000,0.00044057,0.01163073,0.31947263,0.00000000,0.17264582,0.12475206
-2.50625313,0.43492898,0.23245315,0.00000000,0.00036446,0.01270758,0.34775958,0.00000000,0.18078777,0.12661811
-2.50025013,0.45569567,0.23123488,0.00000000,0.00029936,0.01381571,0.37699182,0.00000000,0.19008000,0.12987370
-2.49424712,0.47904668,0.23220344,0.00000000,0.00024417,0.01494533,0.40690376,0.00000000,0.20033008,0.13438041
-2.48824412,0.50451931,0.23497973,0.00000000,0.00019778,0.01608613,0.43721907,0.00000000,0.21133953,0.13999872
-2.48224112,0.53165356,0.23919147,0.00000000,0.00015914,0.01722755,0.46765771,0.00000000,0.22290840,0.14659174
-2.47623812,0.56000287,0.24448145,0.00000000,0.00012723,0.01835900,0.49794286,0.00000000,0.23483949,0.15402830
-2.47023512,0.58914344,0.25051456,0.00000000,0.00010114,0.01947015,0.52780763,0.00000000,0.24694210,0.16218544
-2.46423212,0.61868194,0.25698338,0.00000000,0.00008001,0.02055117,0.55700085,0.00000000,0.25903517,0.17095027
-2.45822911,0.64826148,0.26361244,0.00000000,0.00006311,0.02159295,0.58529206,0.00000000,0.27094991,0.18022114
-2.45222611,0.67756571,0.27016106,0.00000000,0.00004976,0.02258734,0.61247517,0.00000000,0.28253171,0.18990825
-2.44622311,0.70632102,0.27642503,0.00000000,0.00003939,0.02352732,0.63837078,0.00000000,0.29364135,0.19993365
-2.44022011,0.73429694,0.28223689,0.00000000,0.00003153,0.02440713,0.66282706,0.00000000,0.30415570,0.21023085
-2.43421711,0.76130489,0.28746531,0.00000000,0.00002577,0.02522242,0.68571924,0.00000000,0.31396776,0.22074393
-2.42821411,0.78719547,0.29201337,0.00000000,0.00002179,0.02597026,0.70694772,0.00000000,0.32298627,0.23142641
-2.42221111,0.81185462,0.29581616,0.00000000,0.00001933,0.02664927,0.72643522,0.00000000,0.33113490,0.24223989
-2.41620810,0.83519907,0.29883767,0.00000000,0.00001820,0.02725959,0.74412304,0.00000000,0.33835127,0.25315265
-2.41020510,0.85717121,0.30106736,0.00000000,0.00001825,0.02780286,0.75996693,0.00000000,0.34458575,0.26413827
-2.40420210,0.87773405,0.30251643,0.00000000,0.00001939,0.02828227,0.77393279,0.00000000,0.34980037,0.27517429
-2.39819910,0.89686641,0.30321403,0.00000000,0.00002157,0.02870241,0.78599268,0.00000000,0.35396773,0.28624115
-2.39219610,0.91455871,0.30320362,0.00000000,0.00002476,0.02906930,0.79612140,0.00000000,0.35707022,0.29732130
-2.38619310,0.93080954,0.30253950,0.00000000,0.00002898,0.02939026,0.80429392,0.00000000,0.35909938,0.30839862
-2.38019010,0.94562329,0.30128373,0.00000000,0.00003424,0.02967381,0.81048389,0.00000000,0.36005560,0.31945808
-2.37418709,0.95900859,0.29950342,0.00000000,0.00004059,0.02992958,0.81466328,0.00000000,0.35994802,0.33048560
-2.36818409,0.97097792,0.29726844,0.00000000,0.00004808,0.03016810,0.81680324,0.00000000,0.35879470,0.34146816
-2.36218109,0.98154787,0.29464956,0.00000000,0.00005675,0.03040063,0.81687600,0.00000000,0.35662278,0.35239400
-2.35617809,0.99074009,0.29171700,0.00000000,0.00006666,0.03063894,0.81485775,0.00000000,0.35346879,0.36325279
-2.35017509,0.99858264,0.28853922,0.00000000,0.00007784,0.03089503,0.81073214,0.00000000,0.34937881,0.37403587
-2.34417209,1.00511141,0.28518209,0.00000000,0.00009031,0.03118079,0.80449420,0.00000000,0.34440843,0.38473628
-2.33816908,1.01037136,0.28170809,0.00000000,0.00010408,0.03150771,0.79615427,0.00000000,0.33862244,0.39534864
-2.33216608,1.01441745,0.27817573,0.00000000,0.00011911,0.03188643,0.78574171,0.00000000,0.33209419,0.40586884
-2.32616308,1.01731487,0.27463892,0.00000000,0.00013536,0.03232640,0.77330807,0.00000000,0.32490450,0.41629344
-2.32016008,1.01913871,0.27114640,0.00000000,0.00015274,0.03283545,0.75892934,0.00000000,0.31714026,0.42661887
-2.31415708,1.01997277,0.26774109,0.00000000,0.00017112,0.03341943,0.74270733,0.00000000,0.30889260,0.43684051
-2.30815408,1.01990769,0.26445949,0.00000000,0.00019034,0.03408189,0.72476978,0.00000000,0.30025483,0.44695156
-2.30215108,1.01903846,0.26133100,0.00000000,0.00021021,0.03482375,0.70526944,0.00000000,0.29132014,0.45694195
-2.29614807,1.01746149,0.25837738,0.00000000,0.00023050,0.03564315,0.68438184,0.00000000,0.28217929,0.46679722
-2.29014507,1.01527135,0.25561229,0.00000000,0.00025093,0.03653533,0.66230221,0.00000000,0.27291833,0.47649761
-2.28414207,1.01255754,0.25304096,0.00000000,0.00027123,0.03749260,0.63924141,0.00000000,0.26361652,0.48601736
-2.27813907,1.00940137,0.25066020,0.00000000,0.00029108,0.03850452,0.61542122,0.00000000,0.25434459,0.49532423
-2.27213607,1.00587317,0.24845852,0.00000000,0.00031015,0.03955808,0.59106922,0.00000000,0.24516338,0.50437948
-2.26613307,1.00203018,0.24641677,0.00000000,0.00032813,0.04063809,0.56641354,0.00000000,0.23612305,0.51313808
-2.26013007,0.99791493,0.24450893,0.00000000,0.00034468,0.04172756,0.54167757,0.00000000,0.22726271,0.52154935
-2.25412706,0.99355444,0.24270329,0.00000000,0.00035952,0.04280828,0.51707509,0.00000000,0.21861066,0.52955794
-2.24812406,0.98896017,0.24096392,0.00000000,0.00037235,0.04386136,0.49280580,0.00000000,0.21018515,0.53710501
-2.24212106,0.98412867,0.23925227,0.00000000,0.00038295,0.04486782,0.46905154,0.00000000,0.20199551,0.54412972
-2.23611806,0.97904292,0.23752906,0.00000000,0.00039112,0.04580924,0.44597331,0.00000000,0.19404369,0.55057084
-2.23011506,0.97367426,0.23575610,0.00000000,0.00039673,0.04666831,0.42370902,0.00000000,0.18632598,0.55636843
-2.22411206,0.96798475,0.23389814,0.00000000,0.00039969,0.04742934,0.40237227,0.00000000,0.17883496,0.56146559
-2.21810905,0.96192993,0.23192461,0.00000000,0.00039999,0.04807876,0.38205182,0.00000000,0.17156133,0.56581013
-2.21210605,0.95546186,0.22981120,0.00000000,0.00039769,0.04860550,0.36281198,0.00000000,0.16449573,0.56935622
-2.20610305,0.94853221,0.22754109,0.00000000,0.00039289,0.04900121,0.34469370,0.00000000,0.15763029,0.57206588
-2.20010005,0.94109547,0.22510594,0.00000000,0.00038580,0.04926049,0.32771625,0.00000000,0.15095999,0.57391038
-2.19409705,0.93311210,0.22250650,0.00000000,0.00037663,0.04938095,0.31187947,0.00000000,0.14448356,0.57487149
-2.18809405,0.92455144,0.21975285,0.00000000,0.00036569,0.04936315,0.29716638,0.00000000,0.13820416,0.57494256
-2.18209105,0.91539450,0.21686427,0.00000000,0.00035331,0.04921054,0.28354602,0.00000000,0.13212950,0.57412939
-2.17608804,0.90563628,0.21386868,0.00000000,0.00033986,0.04892921,0.27097642,0.00000000,0.12627179,0.57245088
-2.17008504,0.89528766,0.21080183,0.00000000,0.00032571,0.04852766,0.25940753,0.00000000,0.12064724,0.56993942
-2.16408204,0.88437671,0.20770605,0.00000000,0.00031127,0.04801648,0.24878403,0.00000000,0.11527529,0.56664089
-2.15807904,0.87294926,0.20462879,0.00000000,0.00029693,0.04740799,0.23904785,0.00000000,0.11017762,0.56261432
-2.15207604,0.86106863,0.20162088,0.00000000,0.00028306,0.04671582,0.23014035,0.00000000,0.10537704,0.55793100
-2.14607304,0.84881442,0.19873460,0.00000000,0.00027003,0.04595453,0.22200406,0.00000000,0.10089616,0.55267310
-2.14007004,0.83628030,0.19602156,0.00000000,0.00025813,0.04513918,0.21458399,0.00000000,0.09675615,0.54693163
-2.13406703,0.82357077,0.19353058,0.00000000,0.00024766,0.04428486,0.20782835,0.00000000,0.09297540,0.54080392
-2.12806403,0.81079694,0.19130545,0.00000000,0.00023882,0.04340629,0.20168885,0.00000000,0.08956835,0.53439034
-2.12206103,0.79807142,0.18938279,0.00000000,0.00023178,0.04251739,0.19612050,0.00000000,0.08654434,0.52779067
-2.11605803,0.78550256,0.18779006,0.00000000,0.00022663,0.04163088,0.19108101,0.00000000,0.08390673,0.52109998
