energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.17858929,11.13277720,0.08542222,0.35154547,4.50386933,7.81977050,0.23879214,2.31429347,0.40384969,0.04778828
-3.17258629,11.36033188,0.09071809,0.35555573,4.56809249,7.98785686,0.24203531,2.35819466,0.41575453,0.04812722
-3.16658329,11.57920898,0.09581928,0.35846956,4.61771327,8.15854252,0.24420317,2.39465715,0.42645703,0.04825854
-3.16058029,11.78570845,0.10064658,0.36018130,4.65141993,8.32893598,0.24527040,2.42315257,0.43577296,0.04817707
-3.15457729,11.97626238,0.10512417,0.36060934,4.66824642,8.49603421,0.24523498,2.44331289,0.44354401,0.04788212
-3.14857429,12.14749058,0.10918167,0.35969782,4.66759198,8.65676508,0.24411836,2.45493816,0.44964095,0.04737758
-3.14257129,12.29625266,0.11275638,0.35741753,4.64923092,8.80803351,0.24196480,2.45799963,0.45396615,0.04667183
-3.13656828,12.41969640,0.11579529,0.35376607,4.61331204,8.94677094,0.23884003,2.45263845,0.45645529,0.04577752
-3.13056528,12.51530231,0.11825700,0.34876731,4.56034801,9.06998826,0.23482905,2.43916013,0.45707836,0.04471120
-3.12456228,12.58092455,0.12011341,0.34247000,4.49119500,9.17483143,0.23003346,2.41802493,0.45583977,0.04349284
-3.11855928,12.61482801,0.12135097,0.33494585,4.40702360,9.25863944,0.22456817,2.38983476,0.45277770,0.04214523
-3.11255628,12.61572182,0.12197172,0.32628697,4.30928203,9.31900339,0.21855785,2.35531714,0.44796264,0.04069332
-3.10655328,12.58278886,0.12199376,0.31660296,4.19965343,9.35382562,0.21213320,2.31530681,0.44149527,0.03916348
-3.10055028,12.51571116,0.12145126,0.30601757,4.08000869,9.36137739,0.20542711,2.27072576,0.43350362,0.03758282
-3.09454727,12.41469063,0.12039410,0.29466536,3.95235688,9.34035337,0.19857111,2.22256234,0.42413986,0.03597841
-3.08854427,12.28046436,0.11888682,0.28268816,3.81879498,9.28992100,0.19169193,2.17185015,0.41357653,0.03437664
-3.08254127,12.11431380,0.11700731,0.27023179,3.68145879,9.20976292,0.18490863,2.11964736,0.40200263,0.03280258
-3.07653827,11.91806654,0.11484489,0.25744291,3.54247664,9.10011025,0.17833011,2.06701694,0.38961946,0.03127946
-3.07053527,11.69408992,0.11249815,0.24446616,3.40392725,8.96176515,0.17205327,2.01500835,0.37663649,0.02982823
-3.06453227,11.44527525,0.11007237,0.23144181,3.26780281,8.79611075,0.16616170,1.96464087,0.36326731,0.02846720
-3.05852926,11.17501173,0.10767676,0.21850368,3.13597804,8.60510741,0.16072503,1.91688889,0.34972566,0.02721187
-3.05252626,10.88714941,0.10542152,0.20577759,3.01018571,8.39127434,0.15579878,1.87266925,0.33622189,0.02607478
-3.04652326,10.58595088,0.10341488,0.19338020,2.89199845,8.15765624,0.15142473,1.83283047,0.32295955,0.02506551
-3.04052026,10.27603154,0.10176009,0.18141831,2.78281681,7.90777523,0.14763171,1.79814394,0.31013252,0.02419076
-3.03451726,9.96228909,0.10055258,0.16998839,2.68386285,7.64556893,0.14443667,1.76929676,0.29792247,0.02345449
-3.02851426,9.64982310,0.09987734,0.15917654,2.59617869,7.37531598,0.14184600,1.74688613,0.28649673,0.02285809
-3.02251126,9.34384625,0.09980650,0.14905857,2.52062890,7.10155101,0.13985685,1.73141490,0.27600663,0.02240068
-3.01650825,9.04958894,0.10039733,0.13970033,2.45790598,6.82897138,0.13845858,1.72328828,0.26658627,0.02207933
-3.01050525,8.77219988,0.10169064,0.13115807,2.40853787,6.56233849,0.13763396,1.72281135,0.25835166,0.02188931
-3.00450225,8.51664497,0.10370958,0.12347884,2.37289648,6.30637649,0.13736031,1.73018728,0.25140026,0.02182438
-2.99849925,8.28760745,0.10645900,0.11670098,2.35120659,6.06567143,0.13761034,1.74551627,0.24581088,0.02187702
-2.99249625,8.08939200,0.10992529,0.11085445,2.34355435,5.84457382,0.13835285,1.76879501,0.24164380,0.02203860
-2.98649325,7.92583564,0.11407670,0.10596114,2.34989488,5.64710729,0.13955307,1.79991695,0.23894123,0.02229961
-2.98049025,7.80022781,0.11886427,0.10203514,2.37005863,5.47688579,0.14117288,1.83867321,0.23772792,0.02264980
-2.97448724,7.71524176,0.12422309,0.09908283,2.40375634,5.33704124,0.14317084,1.88475442,0.23801186,0.02307830
-2.96848424,7.67287894,0.13007411,0.09710301,2.45058252,5.23016319,0.14550205,1.93775354,0.23978514,0.02357374
-2.96248124,7.67442757,0.13632627,0.09608681,2.51001768,5.15825142,0.14811809,1.99716976,0.24302472,0.02412435
-2.95647824,7.72043589,0.14287892,0.09601767,2.58142937,5.12268181,0.15096691,2.06241358,0.24769326,0.02471805
-2.95047524,7.81070005,0.14962450,0.09687117,2.66407243,5.12418552,0.15399282,2.13281308,0.25373976,0.02534257
-2.94447224,7.94426640,0.15645127,0.09861496,2.75708873,5.16284085,0.15713675,2.20762135,0.26110012,0.02598553
-2.93846923,8.11944694,0.16324614,0.10120855,2.85950686,5.23807710,0.16033661,2.28602501,0.26969754,0.02663459
-2.93246623,8.33384690,0.16989734,0.10460327,2.97024209,5.34868904,0.16352793,2.36715358,0.27944274,0.02727755
-2.92646323,8.58440300,0.17629698,0.10874217,3.08809718,5.49286112,0.16664480,2.45008961,0.29023405,0.02790257
-2.92046023,8.86743074,0.18234336,0.11356006,3.21176425,5.66819998,0.16962093,2.53387927,0.30195732,0.02849828
-2.91445723,9.17867954,0.18794288,0.11898366,3.33982849,5.87177422,0.17239101,2.61754319,0.31448585,0.02905395
-2.90845423,9.51339425,0.19301166,0.12493191,3.47077386,6.10016054,0.17489213,2.70008740,0.32768023,0.02955971
-2.90245123,9.86638225,0.19747673,0.13131640,3.60299150,6.34949552,0.17706529,2.78051401,0.34138838,0.03000667
-2.89644822,10.23208544,0.20127674,0.13804211,3.73479117,6.61553255,0.17885688,2.85783183,0.35544570,0.03038710
-2.89044522,10.60465675,0.20436235,0.14500829,3.86441621,6.89370379,0.18022015,2.93106659,0.36967558,0.03069451
-2.88444222,10.97804110,0.20669622,0.15210970,3.99006231,7.17918709,0.18111636,2.99927102,0.38389028,0.03092378
-2.87843922,11.34606107,0.20825264,0.15923807,4.10990053,7.46697784,0.18151589,3.06153477,0.39789237,0.03107120
-2.87243622,11.70250719,0.20901697,0.16628391,4.22210436,7.75196582,0.18139892,3.11699438,0.41147669,0.03113449
-2.86643322,12.04123311,0.20898485,0.17313856,4.32488106,8.02901708,0.18075589,3.16484344,0.42443294,0.03111277
-2.86043022,12.35625535,0.20816133,0.17969653,4.41650676,8.29306011,0.17958760,3.20434313,0.43654897,0.03100650
-2.85442721,12.64185697,0.20655989,0.18585811,4.49536477,8.53917590,0.17790503,3.23483321,0.44761454,0.03081741
-2.84842421,12.89269400,0.20420159,0.19153203,4.55998627,8.76269040,0.17572885,3.25574355,0.45742576,0.03054836
-2.84242121,13.10390275,0.20111419,0.19663835,4.60909218,8.95926784,0.17308868,3.26660596,0.46578981,0.03020323
-2.83641821,13.27120565,0.19733142,0.20111123,4.64163472,9.12500248,0.17002213,3.26706632,0.47252998,0.02978674
-2.83041521,13.39101233,0.19289236,0.20490164,4.65683717,9.25650626,0.16657372,3.25689644,0.47749077,0.02930436
-2.82441221,13.46051251,0.18784090,0.20797980,4.65422991,9.35098925,0.16279372,3.23600529,0.48054283,0.02876213
-2.81840920,13.47775656,0.18222537,0.21033725,4.63368101,9.40632973,0.15873688,3.20444895,0.48158749,0.02816657
-2.81240620,13.44171990,0.17609812,0.21198851,4.59541943,9.42113053,0.15446121,3.16243856,0.48056075,0.02752451
-2.80640320,13.35234714,0.16951524,0.21297198,4.54004935,9.39475881,0.15002678,3.11034565,0.47743643,0.02684306
-2.80040020,13.21057262,0.16253621,0.21335030,4.46855420,9.32736647,0.14549458,3.04870404,0.47222827,0.02612950
-2.79439720,13.01831463,0.15522348,0.21320984,4.38228941,9.21988935,0.14092543,2.97820782,0.46499089,0.02539118
-2.78839420,12.77844141,0.14764204,0.21265939,4.28296325,9.07402404,0.13637899,2.89970486,0.45581959,0.02463553
-2.78239120,12.49470864,0.13985876,0.21182803,4.17260596,8.89218191,0.13191276,2.81418556,0.44484867,0.02386994
-2.77638819,12.17166885,0.13194174,0.21086215,4.05352740,8.67742147,0.12758127,2.72276682,0.43224861,0.02310176
-2.77038519,11.81455513,0.12395938,0.20992176,3.92826457,8.43336064,0.12343517,2.62667141,0.41822201,0.02233819
-2.76438219,11.42914240,0.11597951,0.20917608,3.79952029,8.16407196,0.11952047,2.52720309,0.40299834,0.02158625
-2.75837919,11.02159103,0.10806831,0.20879869,3.67009533,7.87396436,0.11587778,2.42571830,0.38682798,0.02085266
-2.75237619,10.59827830,0.10028921,0.20896223,3.54281612,7.56765604,0.11254158,2.32359521,0.36997541,0.02014380
-2.74637319,10.16562431,0.09270185,0.20983295,3.42046080,7.24984333,0.10953957,2.22220127,0.35271215,0.01946555
-2.74037019,9.72991884,0.08536101,0.21156531,3.30568618,6.92517064,0.10689216,2.12286042,0.33530944,0.01882317
-2.73436718,9.29715624,0.07831568,0.21429668,3.20095850,6.59810673,0.10461199,2.02682129,0.31803117,0.01822125
-2.72836418,8.87288464,0.07160825,0.21814264,3.10849019,6.27283203,0.10270371,1.93522752,0.30112718,0.01766350
-2.72236118,8.46207550,0.06527393,0.22319273,3.03018532,5.95314127,0.10116386,1.84909150,0.28482728,0.01715272
-2.71635818,8.06901818,0.05934028,0.22950708,2.96759514,5.64236490,0.09998116,1.76927246,0.26933616,0.01669067
-2.71035518,7.69724345,0.05382709,0.23711394,2.92188548,5.34331188,0.09913689,1.69645979,0.25482936,0.01627799
-2.70435218,7.34947797,0.04874637,0.24600826,2.89381668,5.05823518,0.09860571,1.63116214,0.24145044,0.01591422
-2.69834917,7.02763072,0.04410269,0.25615133,2.88373642,4.78882061,0.09835676,1.57370264,0.22930946,0.01559775
-2.69234617,6.73281050,0.03989364,0.26747156,2.89158518,4.53619806,0.09835506,1.52422028,0.21848271,0.01532589
-2.68634317,6.46537257,0.03611052,0.27986636,2.91691358,4.30097347,0.09856320,1.48267709,0.20901361,0.01509492
-2.68034017,6.22499076,0.03273915,0.29320492,2.95891030,4.08327902,0.09894329,1.44887078,0.20091485,0.01490028
-2.67433717,6.01075070,0.02976084,0.30733201,3.01643892,3.88283798,0.09945900,1.42245188,0.19417140,0.01473665
-2.66833417,5.82125869,0.02715340,0.32207236,3.08808176,3.69904045,0.10007777,1.40294459,0.18874438,0.01459818
-2.66233117,5.65476043,0.02489213,0.33723564,3.17218844,3.53102572,0.10077299,1.38977021,0.18457536,0.01447869
-2.65632816,5.50926340,0.02295089,0.35262165,3.26692710,3.37776679,0.10152597,1.38227200,0.18159118,0.01437189
-2.65032516,5.38265687,0.02130298,0.36802573,3.37033589,3.23815307,0.10232772,1.37974029,0.17970858,0.01427161
-2.64432216,5.27282399,0.01992207,0.38324385,3.48037298,3.11106697,0.10318040,1.38143686,0.17883890,0.01417200
-2.63831916,5.17774085,0.01878285,0.39807751,3.59496308,2.99545132,0.10409818,1.38661746,0.17889221,0.01406772
-2.63231616,5.09555852,0.01786167,0.41233805,3.71203928,2.89036460,0.10510767,1.39455170,0.17978094,0.01395412
-2.62631316,5.02466503,0.01713692,0.42585028,3.82957922,2.79502199,0.10624762,1.40453976,0.18142272,0.01382737
-2.62031016,4.96372545,0.01658933,0.43845542,3.94563505,2.70882111,0.10756793,1.41592537,0.18374240,0.01368455
-2.61430715,4.91169948,0.01620201,0.45001318,4.05835703,2.63135192,0.10912809,1.42810506,0.18667323,0.01352365
-2.60830415,4.86783721,0.01596041,0.46040314,4.16601144,2.56239151,0.11099478,1.44053355,0.19015701,0.01334364
-2.60230115,4.83165482,0.01585213,0.46952526,4.26699313,2.50188473,0.11323898,1.45272574,0.19414358,0.01314437
-2.59629815,4.80289313,0.01586663,0.47729987,4.35983402,2.44991286,0.11593254,1.46425563,0.19858952,0.01292649
-2.59029515,4.78146252,0.01599480,0.48366706,4.44320855,2.40665276,0.11914432,1.47475276,0.20345627,0.01269138
-2.58429215,4.76737860,0.01622850,0.48858576,4.51593738,2.37232944,0.12293616,1.48389692,0.20870795,0.01244093
-2.57828914,4.76069332,0.01656017,0.49203253,4.57699048,2.34716530,0.12735874,1.49141184,0.21430902,0.01217747
-2.57228614,4.76142619,0.01698226,0.49400031,4.62549065,2.33132937,0.13244767,1.49705851,0.22022196,0.01190353
-2.56628314,4.76950010,0.01748690,0.49449728,4.66071812,2.32488974,0.13821983,1.50062890,0.22640526,0.01162172
-2.56028014,4.78468622,0.01806549,0.49354579,4.68211681,2.32777221,0.14467036,1.50194049,0.23281191,0.01133460
-2.55427714,4.80656107,0.01870846,0.49118158,4.68930213,2.33972760,0.15177029,1.50083226,0.23938842,0.01104450
-2.54827414,4.83447881,0.01940510,0.48745332,4.68207015,2.36030987,0.15946515,1.49716221,0.24607468,0.01075345
-2.54227114,4.86756011,0.02014353,0.48242224,4.66040737,2.38886622,0.16767455,1.49080662,0.25280445,0.01046313
-2.53626813,4.90469853,0.02091078,0.47616214,4.62450021,2.42453993,0.17629280,1.48166106,0.25950673,0.01017479
-2.53026513,4.94458366,0.02169299,0.46875942,4.57474300,2.46628568,0.18519081,1.46964287,0.26610778,0.00988925
-2.52426213,4.98573974,0.02247570,0.46031310,4.51174320,2.51289653,0.19421895,1.45469482,0.27253362,0.00960694
-2.51825913,5.02657709,0.02324426,0.45093480,4.43632259,2.56304091,0.20321097,1.43678953,0.27871304,0.00932795
-2.51225613,5.06545327,0.02398426,0.44074835,4.34951313,2.61530745,0.21198887,1.41593424,0.28458067,0.00905206
-2.50625313,5.10073998,0.02468204,0.42988919,4.25254669,2.66825504,0.22036843,1.39217526,0.29008000,0.00877886
-2.50025013,5.13089160,0.02532518,0.41850312,4.14683776,2.72046511,0.22816518,1.36560180,0.29516607,0.00850784
-2.49424712,5.15451091,0.02590296,0.40674457,4.03395898,2.77059303,0.23520069,1.33634845,0.29980765,0.00823844
-2.48824412,5.17040814,0.02640678,0.39477437,3.91560947,2.81741571,0.24130875,1.30459631,0.30398865,0.00797020
-2.48224112,5.17764933,0.02683046,0.38275673,3.79357658,2.85987251,0.24634120,1.27057206,0.30770854,0.00770275
-2.47623812,5.17559132,0.02717049,0.37085586,3.66969202,2.89709724,0.25017328,1.23454515,0.31098193,0.00743595
-2.47023512,5.16390092,0.02742615,0.35923208,3.54578365,2.92843938,0.25270800,1.19682290,0.31383702,0.00716988
-2.46423212,5.14255729,0.02759940,0.34803753,3.42362470,2.95347357,0.25387960,1.15774366,0.31631307,0.00690486
-2.45822911,5.11183747,0.02769479,0.33741187,3.30488237,2.97199697,0.25365577,1.11766826,0.31845709,0.00664146
-2.45222611,5.07228588,0.02771913,0.32747792,3.19106789,2.98401489,0.25203867,1.07697013,0.32031983,0.00638047
-2.44622311,5.02467005,0.02768114,0.31833756,3.08349018,2.98971609,0.24906457,1.03602442,0.32195132,0.00612285
-2.44022011,4.96992537,0.02759091,0.31006812,2.98321534,2.98943940,0.24480239,0.99519681,0.32339630,0.00586970
-2.43421711,4.90909246,0.02745940,0.30271942,2.89103373,2.98363410,0.23935099,0.95483240,0.32468984,0.00562216
-2.42821411,4.84325128,0.02729789,0.29631162,2.80743645,2.97281691,0.23283554,0.91524531,0.32585336,0.00538138
-2.42221111,4.77345625,0.02711737,0.29083415,2.73260246,2.95752841,0.22540318,0.87670950,0.32689148,0.00514843
-2.41620810,4.70067649,0.02692812,0.28624565,2.66639711,2.93829178,0.21721805,0.83945132,0.32778976,0.00492423
-2.41020510,4.62574490,0.02673916,0.28247520,2.60838260,2.91557670,0.20845614,0.80364418,0.32851368,0.00470951
-2.40420210,4.54931942,0.02655802,0.27942459,2.55784002,2.88977049,0.19930003,0.76940555,0.32900893,0.00450480
-2.39819910,4.47185851,0.02639045,0.27697187,2.51380229,2.86115843,0.18993390,0.73679651,0.32920288,0.00431032
-2.39219610,4.39361248,0.02624033,0.27497578,2.47509687,2.82991415,0.18053891,0.70582389,0.32900744,0.00412606
-2.38619310,4.31463071,0.02610978,0.27328110,2.44039641,2.79610064,0.17128913,0.67644484,0.32832299,0.00395176
-2.38019010,4.23478408,0.02599925,0.27172469,2.40827536,2.75968130,0.16234817,0.64857357,0.32704320,0.00378689
-2.37418709,4.15380079,0.02590788,0.27014183,2.37727018,2.72054011,0.15386650,0.62209001,0.32506051,0.00363076
-2.36818409,4.07131301,0.02583386,0.26837276,2.34594062,2.67850921,0.14597959,0.59684978,0.32227200,0.00348251
-2.36218109,3.98691096,0.02577486,0.26626907,2.31292958,2.63340175,0.13880665,0.57269517,0.31858522,0.00334120
-2.35617809,3.90020077,0.02572858,0.26369970,2.27701899,2.58504754,0.13245002,0.54946633,0.31392375,0.00320586
-2.35017509,3.81086225,0.02569318,0.26055617,2.23717962,2.53332897,0.12699509,0.52701243,0.30823209,0.00307555
-2.34417209,3.71870285,0.02566780,0.25675708,2.19261281,2.47821471,0.12251057,0.50520200,0.30147972,0.00294944
-2.33816908,3.62370428,0.02565291,0.25225141,2.14278265,2.41978877,0.11904897,0.48393222,0.29366405,0.00282683
-2.33216608,3.52605913,0.02565065,0.24702075,2.08743766,2.35827316,0.11664719,0.46313659,0.28481211,0.00270723
-2.32616308,3.42619527,0.02566503,0.24108026,2.02662146,2.29404260,0.11532714,0.44279091,0.27498095,0.00259039
-2.32016008,3.32478681,0.02570196,0.23447836,1.96067245,2.22763044,0.11509622,0.42291722,0.26425672,0.00247631
-2.31415708,3.22275135,0.02576923,0.22729532,1.89021307,2.15972560,0.11594765,0.40358583,0.25275248,0.00236526
-2.30815408,3.12123388,0.02587628,0.21964075,1.81612961,2.09116068,0.11786065,0.38491521,0.24060501,0.00225779
-2.30215108,3.02157868,0.02603387,0.21165021,1.73954386,2.02289231,0.12080045,0.36707019,0.22797060,0.00215472
-2.29614807,2.92529119,0.02625365,0.20348105,1.66177820,1.95597480,0.12471824,0.35025838,0.21502020,0.00205712
-2.29014507,2.83399210,0.02654764,0.19530780,1.58431581,1.89152884,0.12955102,0.33472520,0.20193416,0.00196627
-2.28414207,2.74936642,0.02692759,0.18731721,1.50875774,1.83070702,0.13522160,0.32074775,0.18889676,0.00188366
-2.27813907,2.67311016,0.02740442,0.17970316,1.43677847,1.77465800,0.14163873,0.30862772,0.17609076,0.00181090
-2.27213607,2.60687729,0.02798757,0.17266169,1.37008149,1.72449109,0.14869752,0.29868369,0.16369233,0.00174973
-2.26613307,2.55222908,0.02868436,0.16638614,1.31035603,1.68124284,0.15628023,0.29124292,0.15186636,0.00170196
-2.26013007,2.51058793,0.02949949,0.16106267,1.25923594,1.64584699,0.16425745,0.28663286,0.14076236,0.00166939
-2.25412706,2.48319676,0.03043457,0.15686609,1.21826145,1.61910855,0.17248984,0.28517247,0.13051120,0.00165381
-2.24812406,2.47108490,0.03148774,0.15395618,1.18884392,1.60168280,0.18083022,0.28716344,0.12122249,0.00165695
-2.24212106,2.47504080,0.03265343,0.15247431,1.17223398,1.59405924,0.18912621,0.29288133,0.11298279,0.00168038
-2.23611806,2.49559123,0.03392224,0.15254048,1.16949278,1.59655055,0.19722322,0.30256678,0.10585463,0.00172554
-2.23011506,2.53298649,0.03528100,0.15425071,1.18146628,1.60928593,0.20496768,0.31641661,0.09987614,0.00179364
-2.22411206,2.58719093,0.03671287,0.15767465,1.20876230,1.63220855,0.21221051,0.33457512,0.09506141,0.00188560
-2.21810905,2.65787776,0.03819763,0.16285350,1.25173023,1.66507619,0.21881057,0.35712547,0.09140134,0.00200207
-2.21210605,2.74442747,0.03971213,0.16979808,1.31044340,1.70746457,0.22463798,0.38408141,0.08886497,0.00214329
-2.20610305,2.84592920,0.04123074,0.17848721,1.38468425,1.75877266,0.22957722,0.41537963,0.08740114,0.00230912
-2.20010005,2.96118458,0.04272598,0.18886626,1.47393271,1.81822970,0.23352981,0.45087281,0.08694046,0.00249897
-2.19409705,3.08871418,0.04416922,0.20084610,1.57735846,1.88490352,0.23641651,0.49032401,0.08739747,0.00271173
-2.18809405,3.22676670,0.04553132,0.21430244,1.69381776,1.95771018,0.23817885,0.53340246,0.08867288,0.00294580
-2.18209105,3.37333164,0.04678347,0.22907579,1.82185598,2.03542522,0.23878017,0.57968155,0.09065602,0.00319900
-2.17608804,3.52615624,0.04789786,0.24497200,1.95971680,2.11669666,0.23820577,0.62863912,0.09322721,0.00346862
-2.17008504,3.68276776,0.04884847,0.26176375,2.10535890,2.20006037,0.23646265,0.67966061,0.09626027,0.00375142
-2.16408204,3.84050196,0.04961174,0.27919294,2.25648129,2.28395826,0.23357838,0.73204537,0.09962499,0.00404360
-2.15807904,3.99653882,0.05016718,0.29697416,2.41055750,2.36675969,0.22959965,0.78501633,0.10318958,0.00434092
-2.15207604,4.14794588,0.05049793,0.31479926,2.56487908,2.44678645,0.22459020,0.83773300,0.10682313,0.00463872
-2.14607304,4.29172939,0.05059121,0.33234307,2.71660797,2.52234146,0.21862846,0.88930789,0.11039804,0.00493203
-2.14007004,4.42489288,0.05043863,0.34927010,2.86283698,2.59174095,0.21180496,0.93882586,0.11379237,0.00521566
-2.13406703,4.54450211,0.05003640,0.36524227,3.00065704,2.65334968,0.20421960,0.98536605,0.11689206,0.00548432
-2.12806403,4.64775479,0.04938540,0.37992720,3.12722933,2.70561839,0.19597888,1.02802572,0.11959310,0.00573279
-2.12206103,4.73205286,0.04849117,0.39300703,3.23985991,2.74712233,0.18719320,1.06594506,0.12180343,0.00595599
-2.11605803,4.79507481,0.04736364,0.40418738,3.33607410,2.77659962,0.17797438,1.09833215,0.12344467,0.00614924
-2.11005503,4.83484481,0.04601690,0.41320592,3.41368773,2.79298760,0.16843337,1.12448709,0.12445353,0.00630828
-2.10405203,4.84979576,0.04446877,0.41984052,3.47087215,2.79545588,0.15867815,1.14382399,0.12478290,0.00642950
-2.09804902,4.83882290,0.04274027,0.42391621,3.50621002,2.78343407,0.14881214,1.15589022,0.12440257,0.00651001
-2.09204602,4.80132539,0.04085508,0.42531097,3.51873942,2.75663293,0.13893267,1.16038163,0.12329955,0.00654776
-2.08604302,4.73723321,0.03883888,0.42395981,3.50798385,2.71505753,0.12913000,1.15715326,0.12147794,0.00654157
-2.08004002,4.64701778,0.03671873,0.41985708,3.47396675,2.65901146,0.11948651,1.14622490,0.11895836,0.00649124
-2.07403702,4.53168527,0.03452237,0.41305674,3.41720963,2.58909171,0.11007623,1.12778118,0.11577704,0.00639749
-2.06803402,4.39275238,0.03227760,0.40367073,3.33871360,2.50617393,0.10096459,1.10216629,0.11198441,0.00626197
-2.06203102,4.23220552,0.03001166,0.39186535,3.23992534,2.41138869,0.09220852,1.06987339,0.10764342,0.00608721
-2.05602801,4.05244480,0.02775072,0.37785591,3.12268860,2.30608952,0.08385659,1.03152936,0.10282766,0.00587651
-2.05002501,3.85621530,0.02551933,0.36189984,2.98918384,2.19181399,0.07594946,0.98787556,0.09761910,0.00563384
-2.04402201,3.64652870,0.02334012,0.34428860,2.84185836,2.07023967,0.06852041,0.93974548,0.09210594,0.00536372
-2.03801901,3.42657851,0.02123343,0.32533883,2.68335034,1.94313660,0.06159599,0.88804030,0.08638029,0.00507105
-2.03201601,3.19965276,0.01921713,0.30538297,2.51640994,1.81231855,0.05519678,0.83370357,0.08053600,0.00476100
-2.02601301,2.96904776,0.01730652,0.28476000,2.34382090,1.67959490,0.04933823,0.77769594,0.07466664,0.00443879
-2.02001001,2.73798642,0.01551428,0.26380647,2.16832576,1.54672520,0.04403146,0.72097102,0.06886368,0.00410962
-2.01400700,2.50954425,0.01385054,0.24284828,1.99255760,1.41537816,0.03928417,0.66445340,0.06321499,0.00377846
-2.00800400,2.28658558,0.01232299,0.22219345,1.81898062,1.28709635,0.03510145,0.60901934,0.05780368,0.00344999
-2.00200100,2.07171191,0.01093710,0.20212622,1.64984134,1.16326780,0.03148662,0.55548086,0.05270725,0.00312846
-1.99599800,1.86722347,0.00969630,0.18290245,1.48713165,1.04510520,0.02844196,0.50457342,0.04799718,0.00281763
-1.98999500,1.67509450,0.00860224,0.16474646,1.33256403,0.93363283,0.02596933,0.45694737,0.04373875,0.00252070
-1.98399200,1.49696179,0.00765505,0.14784941,1.18755901,0.82968113,0.02407069,0.41316299,0.03999126,0.00224031
-1.97798899,1.33412564,0.00685360,0.13236887,1.05324390,0.73388851,0.02274848,0.37368886,0.03680847,0.00197849
-1.97198599,1.18756155,0.00619575,0.11842972,0.93046182,0.64670934,0.02200580,0.33890307,0.03423925,0.00173671
-1.96598299,1.05794095,0.00567851,0.10612591,0.81978927,0.56842744,0.02184638,0.30909676,0.03232829,0.00151588
-1.95997999,0.94565860,0.00529828,0.09552313,0.72156053,0.49917349,0.02227440,0.28447925,0.03111695,0.00131641
-1.95397699,0.85086443,0.00505094,0.08666188,0.63589678,0.43894537,0.02329407,0.26518429,0.03064398,0.00113827
-1.94797399,0.77349760,0.00493195,0.07956092,0.56273811,0.38762999,0.02490899,0.25127664,0.03094618,0.00098104
-1.94197099,0.71332063,0.00493638,0.07422069,0.50187641,0.34502545,0.02712136,0.24275863,0.03205888,0.00084397
-1.93596798,0.66995182,0.00505893,0.07062664,0.45298748,0.31086242,0.02993103,0.23957603,0.03401611,0.00072606
-1.92996498,0.64289444,0.00529387,0.06875221,0.41566092,0.28482382,0.03333442,0.24162314,0.03685059,0.00062612
-1.92396198,0.63156152,0.00563497,0.06856136,0.38942658,0.26656192,0.03732338,0.24874679,0.04059328,0.00054281
-1.91795898,0.63529570,0.00607545,0.07001054,0.37377675,0.25571261,0.04188401,0.26074920,0.04527265,0.00047472
-1.91195598,0.65338376,0.00660783,0.07305010,0.36818363,0.25190614,0.04699564,0.27738992,0.05091362,0.00042039
-1.90595298,0.68506593,0.00722386,0.07762509,0.37211166,0.25477452,0.05262982,0.29838686,0.05753613,0.00037837
-1.89994997,0.72954040,0.00791445,0.08367550,0.38502511,0.26395544,0.05874958,0.32341689,0.06515352,0.00034724
-1.89394697,0.78596389,0.00866962,0.09113600,0.40639091,0.27909305,0.06530892,0.35211625,0.07377056,0.00032561
-1.88794397,0.85344892,0.00947847,0.09993524,0.43567750,0.29983590,0.07225270,0.38408124,0.08338149,0.00031217
-1.88194097,0.93105912,0.01032922,0.10999491,0.47235029,0.32583256,0.07951680,0.41886948,0.09396785,0.00030570
-1.87593797,1.01780351,0.01120928,0.12122857,0.51586459,0.35672552,0.08702875,0.45600222,0.10549647,0.00030505
-1.86993497,1.11263090,0.01210542,0.13354045,0.56565684,0.39214386,0.09470874,0.49496788,0.11791756,0.00030916
-1.86393197,1.21442556,0.01300392,0.14682431,0.62113517,0.43169556,0.10247108,0.53522713,0.13116308,0.00031705
-1.85792896,1.32200498,0.01389080,0.16096248,0.68167014,0.47495986,0.11022597,0.57621948,0.14514556,0.00032783
-1.85192596,1.43412050,0.01475212,0.17582530,0.74658650,0.52148055,0.11788164,0.61737156,0.15975730,0.00034071
-1.84592296,1.54946151,0.01557427,0.19127081,0.81515691,0.57076051,0.12534668,0.65810672,0.17487028,0.00035496
-1.83991996,1.66666349,0.01634429,0.20714508,0.88659816,0.62225826,0.13253258,0.69785595,0.19033674,0.00036993
-1.83391696,1.78432005,0.01705020,0.22328299,0.96007050,0.67538678,0.13935628,0.73606955,0.20599046,0.00038505
-1.82791396,1.90099889,0.01768127,0.23950960,1.03468048,0.72951498,0.14574264,0.77222935,0.22164889,0.00039982
-1.82191096,2.01526140,0.01822839,0.25564212,1.10948758,0.78397196,0.15162678,0.80586074,0.23711596,0.00041381
-1.81590795,2.12568527,0.01868420,0.27149242,1.18351445,0.83805416,0.15695605,0.83654419,0.25218575,0.00042668
