energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.06453227,1.74217888,0.00228899,0.06156185,0.05230117,0.48747029,1.30742332,0.53497515,0.00000000
-3.05852926,1.73146798,0.00211242,0.06381548,0.05184235,0.47231033,1.30479171,0.53041381,0.00000000
-3.05252626,1.72142365,0.00193828,0.06607176,0.05106606,0.45722041,1.30278469,0.52599992,0.00000000
-3.04652326,1.71203861,0.00176811,0.06829958,0.04998983,0.44235557,1.30133417,0.52176238,0.00000000
-3.04052026,1.70319051,0.00160331,0.07046470,0.04863673,0.42783987,1.30028049,0.51769367,0.00000000
-3.03451726,1.69464215,0.00144511,0.07253027,0.04703450,0.41376338,1.29937397,0.51374913,0.00000000
-3.02851426,1.68604734,0.00129456,0.07445748,0.04521465,0.40018084,1.29828090,0.50984816,0.00000000
-3.02251126,1.67696240,0.00115251,0.07620641,0.04321133,0.38711183,1.29659402,0.50587729,0.00000000
-3.01650825,1.66686320,0.00101961,0.07773698,0.04106034,0.37454277,1.29384719,0.50169508,0.00000000
-3.01050525,1.65516690,0.00089631,0.07901005,0.03879796,0.36243030,1.28953375,0.49713858,0.00000000
-3.00450225,1.64125764,0.00078287,0.07998860,0.03645999,0.35070609,1.28312767,0.49203112,0.00000000
-2.99849925,1.62451480,0.00067936,0.08063890,0.03408080,0.33928264,1.27410669,0.48619102,0.00000000
-2.99249625,1.60434250,0.00058568,0.08093178,0.03169254,0.32805982,1.26197607,0.47944079,0.00000000
-2.98649325,1.58019888,0.00050158,0.08084368,0.02932446,0.31693177,1.24629197,0.47161620,0.00000000
-2.98049025,1.55162336,0.00042671,0.08035769,0.02700250,0.30579374,1.22668304,0.46257500,0.00000000
-2.97448724,1.51826085,0.00036059,0.07946434,0.02474888,0.29454856,1.20286920,0.45220457,0.00000000
-2.96848424,1.47988118,0.00030265,0.07816218,0.02258202,0.28311233,1.17467667,0.44042820,0.00000000
-2.96248124,1.43639313,0.00025231,0.07645807,0.02051652,0.27141918,1.14204824,0.42720977,0.00000000
-2.95647824,1.38785209,0.00020891,0.07436722,0.01856325,0.25942477,1.10504863,0.41255641,0.00000000
-2.95047524,1.33446123,0.00017179,0.07191287,0.01672966,0.24710848,1.06386438,0.39651924,0.00000000
-2.94447224,1.27656613,0.00014029,0.06912570,0.01502005,0.23447426,1.01879856,0.37919206,0.00000000
-2.93846923,1.21464326,0.00011378,0.06604301,0.01343595,0.22155010,0.97026066,0.36070818,0.00000000
-2.93246623,1.14928314,0.00009163,0.06270757,0.01197655,0.20838635,0.91875211,0.34123558,0.00000000
-2.92646323,1.08116911,0.00007329,0.05916638,0.01063913,0.19505298,0.86484850,0.32097072,0.00000000
-2.92046023,1.01105301,0.00005821,0.05546928,0.00941943,0.18163600,0.80917933,0.30013137,0.00000000
-2.91445723,0.93972888,0.00004590,0.05166746,0.00831207,0.16823342,0.75240639,0.27894890,0.00000000
-2.90845423,0.86800633,0.00003595,0.04781201,0.00731085,0.15495082,0.69520186,0.25766027,0.00000000
-2.90245123,0.79668458,0.00002795,0.04395257,0.00640910,0.14189696,0.63822719,0.23650039,0.00000000
-2.89644822,0.72652853,0.00002159,0.04013601,0.00559989,0.12917958,0.58211363,0.21569497,0.00000000
-2.89044522,0.65824772,0.00001655,0.03640540,0.00487625,0.11690164,0.52744525,0.19545425,0.00000000
-2.88444222,0.59247903,0.00001260,0.03279906,0.00423133,0.10515815,0.47474499,0.17596788,0.00000000
-2.87843922,0.52977360,0.00000952,0.02934997,0.00365846,0.09403374,0.42446415,0.15740102,0.00000000
-2.87243622,0.47058807,0.00000715,0.02608530,0.00315133,0.08360094,0.37697545,0.13989184,0.00000000
-2.86643322,0.41528041,0.00000533,0.02302624,0.00270391,0.07391939,0.33256976,0.12355030,0.00000000
-2.86043022,0.36410986,0.00000394,0.02018806,0.00231058,0.06503572,0.29145613,0.10845823,0.00000000
-2.85442721,0.31724065,0.00000290,0.01758035,0.00196610,0.05698426,0.25376490,0.09467061,0.00000000
-2.84842421,0.27474905,0.00000211,0.01520739,0.00166556,0.04978824,0.21955338,0.08221779,0.00000000
-2.84242121,0.23663284,0.00000153,0.01306874,0.00140446,0.04346165,0.18881359,0.07110849,0.00000000
-2.83641821,0.20282279,0.00000110,0.01115984,0.00117860,0.03801140,0.16148140,0.06133335,0.00000000
-2.83041521,0.17319517,0.00000079,0.00947274,0.00098414,0.03343968,0.13744666,0.05286893,0.00000000
-2.82441221,0.14758475,0.00000056,0.00799679,0.00081752,0.02974646,0.11656365,0.04568167,0.00000000
-2.81840920,0.12579763,0.00000039,0.00671935,0.00067549,0.02693190,0.09866129,0.03973188,0.00000000
-2.81240620,0.10762333,0.00000027,0.00562648,0.00055507,0.02499857,0.08355293,0.03497746,0.00000000
-2.80640320,0.09284568,0.00000019,0.00470352,0.00045354,0.02395336,0.07104512,0.03137713,0.00000000
-2.80040020,0.08125220,0.00000013,0.00393568,0.00036844,0.02380895,0.06094520,0.02889322,0.00000000
-2.79439720,0.07264165,0.00000009,0.00330842,0.00029753,0.02458476,0.05306760,0.02749371,0.00000000
-2.78839420,0.06682969,0.00000006,0.00280786,0.00023882,0.02630730,0.04723864,0.02715363,0.00000000
-2.78239120,0.06365252,0.00000004,0.00242102,0.00019051,0.02900993,0.04329979,0.02785570,0.00000000
-2.77638819,0.06296850,0.00000003,0.00213600,0.00015102,0.03273182,0.04110959,0.02959019,0.00000000
-2.77038519,0.06465794,0.00000002,0.00194209,0.00011896,0.03751639,0.04054412,0.03235403,0.00000000
-2.76438219,0.06862112,0.00000001,0.00182977,0.00009309,0.04340890,0.04149622,0.03614927,0.00000000
-2.75837919,0.07477474,0.00000001,0.00179066,0.00007238,0.05045360,0.04387370,0.04098085,0.00000000
-2.75237619,0.08304713,0.00000001,0.00181745,0.00005590,0.05869019,0.04759653,0.04685384,0.00000000
-2.74637319,0.09337238,0.00000000,0.00190374,0.00004289,0.06814995,0.05259344,0.05377029,0.00000000
-2.74037019,0.10568387,0.00000000,0.00204388,0.00003269,0.07885153,0.05879796,0.06172572,0.00000000
-2.73436718,0.11990729,0.00000000,0.00223278,0.00002474,0.09079663,0.06614419,0.07070551,0.00000000
-2.72836418,0.13595380,0.00000000,0.00246574,0.00001860,0.10396579,0.07456261,0.08068137,0.00000000
-2.72236118,0.15371339,0.00000000,0.00273823,0.00001389,0.11831438,0.08397594,0.09160791,0.00000000
-2.71635818,0.17304903,0.00000000,0.00304575,0.00001030,0.13376923,0.09429546,0.10341975,0.00000000
-2.71035518,0.19379185,0.00000000,0.00338363,0.00000758,0.15022590,0.10541798,0.11602911,0.00000000
-2.70435218,0.21573760,0.00000000,0.00374699,0.00000554,0.16754700,0.11722340,0.12932426,0.00000000
-2.69834917,0.23864478,0.00000000,0.00413054,0.00000403,0.18556159,0.12957342,0.14316880,0.00000000
-2.69234617,0.26223461,0.00000000,0.00452864,0.00000291,0.20406597,0.14231108,0.15740208,0.00000000
-2.68634317,0.28619289,0.00000000,0.00493519,0.00000208,0.22282581,0.15526151,0.17184062,0.00000000
-2.68034017,0.31017389,0.00000000,0.00534373,0.00000149,0.24157981,0.16823383,0.18628083,0.00000000
-2.67433717,0.33380624,0.00000000,0.00574746,0.00000106,0.26004474,0.18102403,0.20050268,0.00000000
-2.66833417,0.35670053,0.00000000,0.00613939,0.00000076,0.27792178,0.19341904,0.21427459,0.00000000
-2.66233117,0.37845856,0.00000000,0.00651244,0.00000055,0.29490408,0.20520151,0.22735907,0.00000000
-2.65632816,0.39868375,0.00000000,0.00685962,0.00000041,0.31068514,0.21615537,0.23951914,0.00000000
-2.65032516,0.41699232,0.00000000,0.00717418,0.00000033,0.32496773,0.22607182,0.25052517,0.00000000
-2.64432216,0.43302489,0.00000000,0.00744987,0.00000031,0.33747306,0.23475553,0.26016191,0.00000000
-2.63831916,0.44645773,0.00000000,0.00768105,0.00000033,0.34794974,0.24203066,0.26823530,0.00000000
-2.63231616,0.45701337,0.00000000,0.00786288,0.00000042,0.35618209,0.24774663,0.27457892,0.00000000
-2.62631316,0.46446996,0.00000001,0.00799153,0.00000057,0.36199752,0.25178309,0.27905961,0.00000000
-2.62031016,0.46866885,0.00000001,0.00806426,0.00000081,0.36527247,0.25405411,0.28158208,0.00000000
-2.61430715,0.46952024,0.00000001,0.00807950,0.00000119,0.36593684,0.25451109,0.28209224,0.00000000
-2.60830415,0.46700632,0.00000002,0.00803698,0.00000174,0.36397642,0.25314460,0.28057914,0.00000000
-2.60230115,0.46118198,0.00000003,0.00793765,0.00000255,0.35943343,0.24998467,0.27707535,0.00000000
-2.59629815,0.45217295,0.00000004,0.00778374,0.00000373,0.35240503,0.24509986,0.27165578,0.00000000
-2.59029515,0.44017151,0.00000006,0.00757864,0.00000541,0.34303992,0.23859490,0.26443510,0.00000000
-2.58429215,0.42542999,0.00000008,0.00732680,0.00000781,0.33153310,0.23060723,0.25556368,0.00000000
-2.57828914,0.40825231,0.00000012,0.00703360,0.00001117,0.31811926,0.22130249,0.24522248,0.00000000
-2.57228614,0.38898417,0.00000017,0.00670521,0.00001589,0.30306485,0.21086919,0.23361696,0.00000000
-2.56628314,0.36800216,0.00000024,0.00634841,0.00002242,0.28665947,0.19951297,0.22097043,0.00000000
-2.56028014,0.34570254,0.00000034,0.00597040,0.00003142,0.26920677,0.18745055,0.20751705,0.00000000
-2.55427714,0.32248999,0.00000047,0.00557866,0.00004371,0.25101538,0.17490381,0.19349483,0.00000000
-2.54827414,0.29876700,0.00000065,0.00518077,0.00006038,0.23239026,0.16209414,0.17913898,0.00000000
-2.54227114,0.27492430,0.00000089,0.00478432,0.00008280,0.21362471,0.14923747,0.16467577,0.00000000
-2.53626813,0.25133266,0.00000122,0.00439676,0.00011274,0.19499345,0.13654004,0.15031715,0.00000000
-2.53026513,0.22833641,0.00000164,0.00402539,0.00015239,0.17674692,0.12419509,0.13625643,0.00000000
-2.52426213,0.20624883,0.00000221,0.00367728,0.00020451,0.15910695,0.11238065,0.12266494,0.00000000
-2.51825913,0.18534948,0.00000294,0.00335934,0.00027249,0.14226387,0.10125841,0.10968977,0.00000000
-2.51225613,0.16588341,0.00000389,0.00307834,0.00036046,0.12637509,0.09097359,0.09745274,0.00000000
-2.50625313,0.14806223,0.00000511,0.00284098,0.00047341,0.11156494,0.08165589,0.08605029,0.00000000
-2.50025013,0.13206668,0.00000667,0.00265405,0.00061729,0.09792586,0.07342114,0.07555434,0.00000000
-2.49424712,0.11805049,0.00000863,0.00252452,0.00079912,0.08552046,0.06637383,0.06601402,0.00000000
-2.48824412,0.10614518,0.00001110,0.00245971,0.00102709,0.07438456,0.06060991,0.05745788,0.00000000
-2.48224112,0.09646543,0.00001416,0.00246739,0.00131061,0.06453068,0.05621998,0.04989670,0.00000000
-2.47623812,0.08911457,0.00001795,0.00255595,0.00166041,0.05595194,0.05329243,0.04332645,0.00000000
-2.47023512,0.08418986,0.00002259,0.00273449,0.00208848,0.04862609,0.05191629,0.03773140,0.00000000
-2.46423212,0.08178713,0.00002822,0.00301284,0.00260807,0.04251939,0.05218368,0.03308713,0.00000000
-2.45822911,0.08200447,0.00003501,0.00340160,0.00323359,0.03759032,0.05419153,0.02936335,0.00000000
-2.45222611,0.08494466,0.00004312,0.00391209,0.00398040,0.03379275,0.05804239,0.02652633,0.00000000
-2.44622311,0.09071607,0.00005274,0.00455616,0.00486460,0.03107868,0.06384420,0.02454099,0.00000000
-2.44022011,0.09943200,0.00006405,0.00534604,0.00590264,0.02940031,0.07170896,0.02337241,0.00000000
-2.43421711,0.11120815,0.00007724,0.00629401,0.00711095,0.02871146,0.08175013,0.02298695,0.00000000
-2.42821411,0.12615852,0.00009249,0.00741205,0.00850535,0.02896842,0.09407895,0.02335276,0.00000000
-2.42221111,0.14438960,0.00010999,0.00871132,0.01010050,0.03013007,0.10879953,0.02443983,0.00000000
-2.41620810,0.16599323,0.00012990,0.01020174,0.01190922,0.03215753,0.12600313,0.02621964,0.00000000
-2.41020510,0.19103838,0.00015235,0.01189135,0.01394173,0.03501331,0.14576166,0.02866441,0.00000000
-2.40420210,0.21956222,0.00017746,0.01378574,0.01620497,0.03866012,0.16812070,0.03174606,0.00000000
-2.39819910,0.25156107,0.00020532,0.01588750,0.01870178,0.04305940,0.19309261,0.03543501,0.00000000
-2.39219610,0.28698166,0.00023596,0.01819563,0.02143028,0.04816977,0.22064984,0.03969888,0.00000000
-2.38619310,0.32571338,0.00026938,0.02070508,0.02438321,0.05394553,0.25071909,0.04450129,0.00000000
-2.38019010,0.36758206,0.00030553,0.02340636,0.02754749,0.06033529,0.28317673,0.04980066,0.00000000
-2.37418709,0.41234593,0.00034430,0.02628537,0.03090386,0.06728091,0.31784579,0.05554944,0.00000000
-2.36818409,0.45969420,0.00038556,0.02932325,0.03442687,0.07471683,0.35449513,0.06169348,0.00000000
-2.36218109,0.50924871,0.00042909,0.03249659,0.03808497,0.08256986,0.39284086,0.06817199,0.00000000
-2.35617809,0.56056902,0.00047468,0.03577778,0.04184100,0.09075955,0.43255041,0.07491779,0.00000000
-2.35017509,0.61316083,0.00052205,0.03913553,0.04565290,0.09919913,0.47324923,0.08185814,0.00000000
-2.34417209,0.66648795,0.00057092,0.04253576,0.04947472,0.10779694,0.51453004,0.08891602,0.00000000
-2.33816908,0.71998725,0.00062098,0.04594250,0.05325796,0.11645846,0.55596447,0.09601179,0.00000000
-2.33216608,0.77308623,0.00067195,0.04931911,0.05695309,0.12508874,0.59711664,0.10306529,0.00000000
-2.32616308,0.82522244,0.00072355,0.05262954,0.06051137,0.13359508,0.63755807,0.10999819,0.00000000
-2.32016008,0.87586388,0.00077553,0.05583968,0.06388665,0.14188998,0.67688335,0.11673644,0.00000000
-2.31415708,0.92452935,0.00082769,0.05891868,0.06703747,0.14989399,0.71472564,0.12321278,0.00000000
-2.30815408,0.97080756,0.00087988,0.06184028,0.06992889,0.15753845,0.75077127,0.12936912,0.00000000
-2.30215108,1.01437396,0.00093203,0.06458384,0.07253443,0.16476779,0.78477241,0.13515863,0.00000000
-2.29614807,1.05500421,0.00098409,0.06713533,0.07483769,0.17154140,0.81655716,0.14054735,0.00000000
-2.29014507,1.09258327,0.00103611,0.06948794,0.07683374,0.17783470,0.84603624,0.14551536,0.00000000
-2.28414207,1.12710941,0.00108818,0.07164235,0.07853007,0.18363955,0.87320564,0.15005716,0.00000000
-2.27813907,1.15869265,0.00114043,0.07360673,0.07994724,0.18896372,0.89814508,0.15418150,0.00000000
-2.27213607,1.18754748,0.00119302,0.07539626,0.08111891,0.19382955,0.92101198,0.15791037,0.00000000
-2.26613307,1.21397986,0.00124611,0.07703239,0.08209142,0.19827175,0.94203111,0.16127732,0.00000000
-2.26013007,1.23836928,0.00129987,0.07854164,0.08292286,0.20233455,0.96148042,0.16432520,0.00000000
-2.25412706,1.26114633,0.00135439,0.07995424,0.08368157,0.20606819,0.97967358,0.16710335,0.00000000
-2.24812406,1.28276721,0.00140971,0.08130245,0.08444418,0.20952510,0.99694021,0.16966438,0.00000000
-2.24212106,1.30368629,0.00146578,0.08261875,0.08529323,0.21275587,1.01360474,0.17206084,0.00000000
-2.23611806,1.32432825,0.00152243,0.08393405,0.08631445,0.21580542,1.02996525,0.17434186,0.00000000
-2.23011506,1.34506141,0.00157936,0.08527589,0.08759368,0.21870932,1.04627319,0.17654998,0.00000000
-2.22411206,1.36617357,0.00163613,0.08666675,0.08921371,0.22149089,1.06271548,0.17871839,0.00000000
-2.21810905,1.38785191,0.00169217,0.08812269,0.09125107,0.22415892,1.07939974,0.18086875,0.00000000
-2.21210605,1.41016798,0.00174675,0.08965223,0.09377275,0.22670636,1.09634375,0.18300970,0.00000000
-2.20610305,1.43306868,0.00179903,0.09125559,0.09683324,0.22911010,1.11346971,0.18513616,0.00000000
-2.20010005,1.45637381,0.00184806,0.09292439,0.10047172,0.23133176,1.13060360,0.18722958,0.00000000
-2.19409705,1.47978028,0.00189281,0.09464171,0.10470973,0.23331960,1.14747982,0.18925895,0.00000000
-2.18809405,1.50287286,0.00193223,0.09638266,0.10954926,0.23501139,1.16375095,0.19118270,0.00000000
-2.18209105,1.52514085,0.00196525,0.09811526,0.11497143,0.23633807,1.17900188,0.19295139,0.00000000
-2.17608804,1.54599988,0.00199084,0.09980170,0.12093583,0.23722818,1.19276787,0.19451088,0.00000000
-2.17008504,1.56481763,0.00200808,0.10139993,0.12738048,0.23761260,1.20455542,0.19580612,0.00000000
-2.16408204,1.58094229,0.00201616,0.10286537,0.13422256,0.23742953,1.21386493,0.19678504,0.00000000
-2.15807904,1.59373227,0.00201441,0.10415283,0.14135988,0.23662933,1.22021394,0.19740273,0.00000000
-2.15207604,1.60258576,0.00200238,0.10521845,0.14867298,0.23517918,1.22315997,0.19762531,0.00000000
-2.14607304,1.60696884,0.00197984,0.10602158,0.15602799,0.23306699,1.22232162,0.19743367,0.00000000
-2.14007004,1.60644083,0.00194677,0.10652653,0.16328001,0.23030474,1.21739724,0.19682665,0.00000000
-2.13406703,1.60067584,0.00190339,0.10670419,0.17027701,0.22693086,1.20818017,0.19582372,0.00000000
-2.12806403,1.58947979,0.00185015,0.10653332,0.17686416,0.22301158,1.19457006,0.19446684,0.00000000
-2.12206103,1.57280213,0.00178774,0.10600159,0.18288829,0.21864125,1.17657978,0.19282163,0.00000000
-2.11605803,1.55074212,0.00171700,0.10510628,0.18820254,0.21394161,1.15433798,0.19097759,0.00000000
-2.11005503,1.52354938,0.00163897,0.10385458,0.19267089,0.20905992,1.12808705,0.18904749,0.00000000
-2.10405203,1.49161910,0.00155482,0.10226367,0.19617237,0.20416613,1.09817693,0.18716577,0.00000000
-2.09804902,1.45548194,0.00146580,0.10036024,0.19860496,0.19944917,1.06505517,0.18548618,0.00000000
-2.09204602,1.41578935,0.00137320,0.09817991,0.19988881,0.19511234,1.02925360,0.18417845,0.00000000
-2.08604302,1.37329487,0.00127835,0.09576617,0.19996879,0.19136810,0.99137240,0.18342418,0.00000000
-2.08004002,1.32883201,0.00118254,0.09316914,0.19881622,0.18843222,0.95206215,0.18341204,0.00000000
-2.07403702,1.28328966,0.00108700,0.09044407,0.19642969,0.18651754,0.91200460,0.18433226,0.00000000
-2.06803402,1.23758569,0.00099288,0.08764969,0.19283496,0.18582751,0.87189274,0.18637061,0.00000000
-2.06203102,1.19263971,0.00090119,0.08484639,0.18808395,0.18654946,0.83241099,0.18970197,0.00000000
-2.05602801,1.14934561,0.00081283,0.08209439,0.18225286,0.18884805,0.79421596,0.19448368,0.00000000
-2.05002501,1.10854492,0.00072856,0.07945184,0.17543948,0.19285883,0.75791842,0.20084873,0.00000000
-2.04402201,1.07100159,0.00064896,0.07697298,0.16775987,0.19868224,0.72406696,0.20889921,0.00000000
-2.03801901,1.03737902,0.00057448,0.07470642,0.15934453,0.20637809,0.69313376,0.21870005,0.00000000
-2.03201601,1.00822004,0.00050544,0.07269357,0.15033419,0.21596094,0.66550279,0.23027342,0.00000000
-2.02601301,0.98393044,0.00044198,0.07096727,0.14087555,0.22739636,0.64146086,0.24359405,0.00000000
-2.02001001,0.96476667,0.00038417,0.06955076,0.13111687,0.24059839,0.62119153,0.25858565,0.00000000
-2.01400700,0.95082810,0.00033192,0.06845683,0.12120395,0.25542840,0.60477229,0.27511881,0.00000000
-2.00800400,0.94205432,0.00028508,0.06768746,0.11127628,0.27169550,0.59217484,0.29301049,0.00000000
-2.00200100,0.93822750,0.00024343,0.06723374,0.10146375,0.28915851,0.58326863,0.31202533,0.00000000
-1.99599800,0.93898004,0.00020667,0.06707620,0.09188399,0.30752983,0.57782745,0.33187892,0.00000000
-1.98999500,0.94380719,0.00017447,0.06718548,0.08264018,0.32648092,0.57553899,0.35224298,0.00000000
-1.98399200,0.95208453,0.00014648,0.06752343,0.07381972,0.34564959,0.57601688,0.37275250,0.00000000
-1.97798899,0.96308948,0.00012232,0.06804450,0.06549340,0.36464873,0.57881508,0.39301464,0.00000000
-1.97198599,0.97602633,0.00010163,0.06869731,0.05771533,0.38307643,0.58344394,0.41261914,0.00000000
-1.96598299,0.99005393,0.00008405,0.06942659,0.05052334,0.40052709,0.58938739,0.43114990,0.00000000
-1.95997999,1.00431473,0.00006921,0.07017516,0.04393996,0.41660310,0.59612076,0.44819741,0.00000000
-1.95397699,1.01796433,0.00005682,0.07088592,0.03797375,0.43092679,0.60312849,0.46337132,0.00000000
-1.94797399,1.03020026,0.00004656,0.07150391,0.03262096,0.44315201,0.60992101,0.47631294,0.00000000
-1.94197099,1.04028874,0.00003818,0.07197816,0.02786736,0.45297499,0.61605030,0.48670686,0.00000000
-1.93596798,1.04758850,0.00003144,0.07226341,0.02369020,0.46014393,0.62112339,0.49429128,0.00000000
-1.92996498,1.05157061,0.00002613,0.07232149,0.02006021,0.46446693,0.62481345,0.49886666,0.00000000
-1.92396198,1.05183356,0.00002211,0.07212245,0.01694347,0.46581789,0.62686797,0.50030214,0.00000000
-1.91795898,1.04811316,0.00001923,0.07164525,0.01430321,0.46414009,0.62711391,0.49853955,0.00000000
-1.91195598,1.04028694,0.00001741,0.07087810,0.01210143,0.45944737,0.62545959,0.49359480,0.00000000
-1.90595298,1.02837302,0.00001657,0.06981843,0.01030029,0.45182279,0.62189359,0.48555659,0.00000000
-1.89994997,1.01252389,0.00001671,0.06847249,0.00886332,0.44141487,0.61648071,0.47458252,0.00000000
-1.89394697,0.99301554,0.00001782,0.06685456,0.00775632,0.42843164,0.60935549,0.46089289,0.00000000
-1.88794397,0.97023269,0.00001995,0.06498597,0.00694812,0.41313280,0.60071367,0.44476244,0.00000000
-1.88194097,0.94465118,0.00002320,0.06289384,0.00641106,0.39582034,0.59080230,0.42651040,0.00000000
-1.87593797,0.91681840,0.00002768,0.06060978,0.00612131,0.37682814,0.57990891,0.40648953,0.00000000
-1.86993497,0.88733295,0.00003356,0.05816837,0.00605902,0.35651093,0.56835059,0.38507449,0.00000000
-1.86393197,0.85682452,0.00004105,0.05560585,0.00620827,0.33523331,0.55646341,0.36265010,0.00000000
-1.85792896,0.82593502,0.00005042,0.05295873,0.00655697,0.31335902,0.54459276,0.33960013,0.00000000
-1.85192596,0.79530168,0.00006199,0.05026265,0.00709663,0.29124111,0.53308504,0.31629685,0.00000000
-1.84592296,0.76554286,0.00007614,0.04755139,0.00782207,0.26921331,0.52228108,0.29309195,0.00000000
-1.83991996,0.73724700,0.00009330,0.04485611,0.00873107,0.24758279,0.51251129,0.27030893,0.00000000
-1.83391696,0.71096483,0.00011399,0.04220483,0.00982407,0.22662460,0.50409284,0.24823730,0.00000000
-1.82791396,0.68720496,0.00013879,0.03962217,0.01110374,0.20657781,0.49732856,0.22712857,0.00000000
-1.82191096,0.66643255,0.00016838,0.03712925,0.01257472,0.18764337,0.49250753,0.20719402,0.00000000
-1.81590795,0.64907073,0.00020352,0.03474393,0.01424329,0.16998355,0.48990695,0.18860426,0.00000000
-1.80990495,0.63550424,0.00024505,0.03248104,0.01611706,0.15372287,0.48979501,0.17149023,0.00000000
-1.80390195,0.62608458,0.00029391,0.03035285,0.01820483,0.13895021,0.49243423,0.15594558,0.00000000
-1.79789895,0.62113616,0.00035111,0.02836960,0.02051637,0.12572195,0.49808500,0.14202992,0.00000000
-1.79189595,0.62096252,0.00041778,0.02653999,0.02306226,0.11406571,0.50700862,0.12977297,0.00000000
-1.78589295,0.62585216,0.00049510,0.02487173,0.02585385,0.10398459,0.51946969,0.11917896,0.00000000
-1.77988994,0.63608308,0.00058432,0.02337200,0.02890309,0.09546148,0.53573718,0.11023123,0.00000000
-1.77388694,0.65192573,0.00068672,0.02204776,0.03222249,0.08846331,0.55608412,0.10289669,0.00000000
-1.76788394,0.67364368,0.00080360,0.02090605,0.03582495,0.08294496,0.58078540,0.09712992,0.00000000
-1.76188094,0.70149182,0.00093627,0.01995407,0.03972354,0.07885272,0.61011357,0.09287678,0.00000000
-1.75587794,0.73571168,0.00108595,0.01919915,0.04393125,0.07612714,0.64433257,0.09007731,0.00000000
-1.74987494,0.77652396,0.00125376,0.01864854,0.04846051,0.07470523,0.68368929,0.08866795,0.00000000
-1.74387194,0.82411821,0.00144069,0.01830914,0.05332263,0.07452191,0.72840300,0.08858301,0.00000000
-1.73786893,0.87863982,0.00164750,0.01818707,0.05852709,0.07551090,0.77865286,0.08975537,0.00000000
-1.73186593,0.94017482,0.00187467,0.01828715,0.06408058,0.07760483,0.83456388,0.09211654,0.00000000
-1.72586293,1.00873282,0.00212236,0.01861232,0.06998595,0.08073489,0.89619151,0.09559610,0.00000000
-1.71985993,1.08422888,0.00239032,0.01916308,0.07624098,0.08483004,0.96350560,0.10012064,0.00000000
-1.71385693,1.16646511,0.00267784,0.01993685,0.08283708,0.08981586,1.03637423,0.10561245,0.00000000
-1.70785393,1.25511278,0.00298374,0.02092748,0.08975787,0.09561325,1.11454827,0.11198793,0.00000000
-1.70185093,1.34969622,0.00330624,0.02212478,0.09697792,0.10213706,1.19764741,0.11915599,0.00000000
-1.69584792,1.44957944,0.00364302,0.02351415,0.10446147,0.10929489,1.28514864,0.12701662,0.00000000
-1.68984492,1.55395661,0.00399119,0.02507637,0.11216145,0.11698604,1.37637809,0.13545966,0.00000000
-1.68384192,1.66184758,0.00434726,0.02678760,0.12001881,0.12510090,1.47050713,0.14436405,0.00000000
-1.67783892,1.77209928,0.00470723,0.02861949,0.12796219,0.13352075,1.56655361,0.15359755,0.00000000
-1.67183592,1.88339392,0.00506658,0.03053953,0.13590814,0.14211814,1.66338885,0.16301714,0.00000000
-1.66583292,1.99426439,0.00542043,0.03251155,0.14376189,0.15075782,1.75975090,0.17247004,0.00000000
-1.65982991,2.10311726,0.00576357,0.03449644,0.15141863,0.15929833,1.85426433,0.18179547,0.00000000
-1.65382691,2.20826306,0.00609059,0.03645305,0.15876555,0.16759416,1.94546636,0.19082706,0.00000000
-1.64782391,2.30795346,0.00639606,0.03833915,0.16568425,0.17549842,2.03183897,0.19939595,0.00000000
-1.64182091,2.40042417,0.00667462,0.04011259,0.17205384,0.18286602,2.11184615,0.20733437,0.00000000
-1.63581791,2.48394252,0.00692118,0.04173245,0.17775431,0.18955716,2.18397518,0.21447964,0.00000000
-1.62981491,2.55685762,0.00713105,0.04316021,0.18267030,0.19544100,2.24678037,0.22067845,0.00000000
-1.62381191,2.61765145,0.00730009,0.04436096,0.18669488,0.20039938,2.29892773,0.22579118,0.00000000
-1.61780890,2.66498836,0.00742484,0.04530441,0.18973338,0.20433037,2.33923843,0.22969607,0.00000000
-1.61180590,2.69776106,0.00750266,0.04596586,0.19170689,0.20715155,2.36672936,0.23229309,0.00000000
-1.60580290,2.71513053,0.00753181,0.04632692,0.19255547,0.20880268,2.38064860,0.23350725,0.00000000
-1.59979990,2.71655821,0.00751148,0.04637610,0.19224068,0.20924790,2.38050431,0.23329126,0.00000000
-1.59379690,2.70182844,0.00744191,0.04610912,0.19074749,0.20847697,2.36608524,0.23162729,0.00000000
-1.58779390,2.67106020,0.00732428,0.04552893,0.18808533,0.20650586,2.33747203,0.22852787,0.00000000
-1.58179090,2.62470715,0.00716076,0.04464558,0.18428835,0.20337629,2.29503841,0.22403571,0.00000000
-1.57578789,2.56354606,0.00695442,0.04347578,0.17941470,0.19915447,2.23944220,0.21822262,0.00000000
-1.56978489,2.48865382,0.00670913,0.04204221,0.17354507,0.19392896,2.17160637,0.21118739,0.00000000
-1.56378189,2.40137427,0.00642941,0.04037277,0.16678043,0.18780784,2.09269113,0.20305290,0.00000000
-1.55777889,2.30327625,0.00612038,0.03849955,0.15923907,0.18091518,2.00405810,0.19396244,0.00000000
-1.55177589,2.19610479,0.00578751,0.03645774,0.15105322,0.17338719,1.90722844,0.18407555,0.00000000
