energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.87243622,0.90937344,0.18063204,0.00000000,0.00009910,0.05487167,0.00055501,0.76211232,0.29267081,0.21074361
-2.86643322,0.97275157,0.19362641,0.00000000,0.00012015,0.05891451,0.00067291,0.81106932,0.31346851,0.22669269
-2.86043022,1.03420764,0.20641882,0.00000000,0.00014463,0.06286026,0.00081000,0.85741793,0.33360534,0.24252671
-2.85442721,1.09293631,0.21888453,0.00000000,0.00017284,0.06665502,0.00096801,0.90038796,0.35278864,0.25809650
-2.84842421,1.14815852,0.23090466,0.00000000,0.00020508,0.07024526,0.00114853,0.93924127,0.37073045,0.27325648
-2.84242121,1.19914215,0.24236900,0.00000000,0.00024157,0.07357927,0.00135294,0.97329312,0.38715524,0.28786793
-2.83641821,1.24522138,0.25317839,0.00000000,0.00028252,0.07660846,0.00158228,1.00193255,0.40180759,0.30180190
-2.83041521,1.28581399,0.26324653,0.00000000,0.00032804,0.07928877,0.00183721,1.02464101,0.41445933,0.31494150
-2.82441221,1.32043568,0.27250111,0.00000000,0.00037816,0.08158176,0.00211789,1.04100829,0.42491601,0.32718360
-2.81840920,1.34871087,0.28088427,0.00000000,0.00043280,0.08345571,0.00242392,1.05074518,0.43302229,0.33843982
-2.81240620,1.37037961,0.28835230,0.00000000,0.00049179,0.08488638,0.00275425,1.05369219,0.43866609,0.34863674
-2.80640320,1.38530021,0.29487476,0.00000000,0.00055479,0.08585754,0.00310713,1.04982404,0.44178131,0.35771548
-2.80040020,1.39344779,0.30043293,0.00000000,0.00062138,0.08636128,0.00348004,1.03924966,0.44234908,0.36563054
-2.79439720,1.39490886,0.30501795,0.00000000,0.00069096,0.08639800,0.00386972,1.02220775,0.44039732,0.37234830
-2.78839420,1.38987230,0.30862859,0.00000000,0.00076281,0.08597614,0.00427213,0.99905815,0.43599892,0.37784508
-2.78239120,1.37861758,0.31126895,0.00000000,0.00083609,0.08511169,0.00468251,0.97026942,0.42926848,0.38210506
-2.77638819,1.36150070,0.31294631,0.00000000,0.00090982,0.08382741,0.00509547,0.93640327,0.42035774,0.38511832
-2.77038519,1.33893886,0.31366920,0.00000000,0.00098295,0.08215201,0.00550503,0.89809643,0.40945021,0.38687905
-2.76438219,1.31139455,0.31344591,0.00000000,0.00105433,0.08011902,0.00590479,0.85604095,0.39675490,0.38738413
-2.75837919,1.27936002,0.31228354,0.00000000,0.00112277,0.07776576,0.00628812,0.81096359,0.38249972,0.38663235
-2.75237619,1.24334271,0.31018770,0.00000000,0.00118707,0.07513217,0.00664824,0.76360532,0.36692474,0.38462406
-2.74637319,1.20385238,0.30716277,0.00000000,0.00124604,0.07225969,0.00697852,0.71470154,0.35027551,0.38136167
-2.74037019,1.16139026,0.30321288,0.00000000,0.00129855,0.06919023,0.00727263,0.66496390,0.33279693,0.37685050
-2.73436718,1.11644054,0.29834328,0.00000000,0.00134356,0.06596522,0.00752473,0.61506425,0.31472754,0.37110040
-2.72836418,1.06946438,0.29256223,0.00000000,0.00138015,0.06262477,0.00772970,0.56562107,0.29629472,0.36412759
-2.72236118,1.02089614,0.28588310,0.00000000,0.00140756,0.05920703,0.00788329,0.51718887,0.27771070,0.35595679
-2.71635818,0.97114181,0.27832651,0.00000000,0.00142521,0.05574764,0.00798228,0.47025052,0.25916954,0.34662341
-2.71035518,0.92057924,0.26992245,0.00000000,0.00143274,0.05227938,0.00802459,0.42521272,0.24084503,0.33617555
-2.70435218,0.86955963,0.26071199,0.00000000,0.00142997,0.04883197,0.00800937,0.38240417,0.22288949,0.32467569
-2.69834917,0.81841005,0.25074871,0.00000000,0.00141699,0.04543190,0.00793702,0.34207656,0.20543343,0.31220185
-2.69234617,0.76743630,0.24009947,0.00000000,0.00139408,0.04210255,0.00780919,0.30440768,0.18858587,0.29884814
-2.68634317,0.71692589,0.22884460,0.00000000,0.00136174,0.03886419,0.00762874,0.26950658,0.17243530,0.28472464
-2.68034017,0.66715066,0.21707743,0.00000000,0.00132067,0.03573424,0.00739964,0.23742006,0.15705104,0.26995644
-2.67433717,0.61836888,0.20490318,0.00000000,0.00127172,0.03272742,0.00712683,0.20814029,0.14248498,0.25468209
-2.66833417,0.57082671,0.19243728,0.00000000,0.00121592,0.02985604,0.00681610,0.18161298,0.12877349,0.23905136
-2.66233117,0.52475877,0.17980321,0.00000000,0.00115439,0.02713021,0.00647390,0.15774577,0.11593943,0.22322252
-2.65632816,0.48038822,0.16713003,0.00000000,0.00108832,0.02455816,0.00610714,0.13641654,0.10399415,0.20735919
-2.65032516,0.43792609,0.15454965,0.00000000,0.00101896,0.02214642,0.00572305,0.11748132,0.09293943,0.19162714
-2.64432216,0.39757036,0.14219417,0.00000000,0.00094756,0.01990014,0.00532895,0.10078151,0.08276933,0.17619097
-2.63831916,0.35950481,0.13019326,0.00000000,0.00087535,0.01782325,0.00493210,0.08615047,0.07347186,0.16121105
-2.63231616,0.32389791,0.11867181,0.00000000,0.00080350,0.01591872,0.00453956,0.07341911,0.06503049,0.14684073
-2.62631316,0.29090200,0.10774798,0.00000000,0.00073311,0.01418876,0.00415807,0.06242071,0.05742548,0.13322407
-2.62031016,0.26065279,0.09753166,0.00000000,0.00066518,0.01263502,0.00379394,0.05299471,0.05063511,0.12049406
-2.61430715,0.23326942,0.08812342,0.00000000,0.00060059,0.01125878,0.00345300,0.04498977,0.04463670,0.10877147
-2.60830415,0.20885499,0.07961396,0.00000000,0.00054013,0.01006114,0.00314057,0.03826590,0.03940744,0.09816422
-2.60230115,0.18749758,0.07208395,0.00000000,0.00048444,0.00904316,0.00286142,0.03269596,0.03492515,0.08876735
-2.59629815,0.16927163,0.06560431,0.00000000,0.00043404,0.00820603,0.00261981,0.02816647,0.03116890,0.08066337
-2.59029515,0.15423951,0.06023672,0.00000000,0.00038935,0.00755119,0.00241950,0.02457785,0.02811935,0.07392298
-2.58429215,0.14245312,0.05603427,0.00000000,0.00035067,0.00708042,0.00226381,0.02184426,0.02575909,0.06860596
-2.57828914,0.13395516,0.05304217,0.00000000,0.00031819,0.00679582,0.00215563,0.01989290,0.02407274,0.06476205
-2.57228614,0.12878002,0.05129836,0.00000000,0.00029201,0.00669989,0.00209746,0.01866312,0.02304682,0.06243178
-2.56628314,0.12695390,0.05083383,0.00000000,0.00027217,0.00679537,0.00209146,0.01810520,0.02266949,0.06164699
-2.56028014,0.12849410,0.05167274,0.00000000,0.00025862,0.00708511,0.00213943,0.01817880,0.02293010,0.06243101
-2.55427714,0.13340724,0.05383204,0.00000000,0.00025124,0.00757184,0.00224284,0.01885143,0.02381849,0.06479837
-2.54827414,0.14168656,0.05732074,0.00000000,0.00024987,0.00825787,0.00240276,0.02009656,0.02532411,0.06875404
-2.54227114,0.15330807,0.06213870,0.00000000,0.00025430,0.00914471,0.00261984,0.02189181,0.02743506,0.07429221
-2.53626813,0.16822593,0.06827512,0.00000000,0.00026424,0.01023264,0.00289422,0.02421697,0.03013686,0.08139455
-2.53026513,0.18636710,0.07570663,0.00000000,0.00027939,0.01152021,0.00322545,0.02705207,0.03341127,0.09002830
-2.52426213,0.20762569,0.08439528,0.00000000,0.00029940,0.01300373,0.00361240,0.03037544,0.03723499,0.10014399
-2.51825913,0.23185726,0.09428651,0.00000000,0.00032383,0.01467679,0.00405312,0.03416195,0.04157849,0.11167328
-2.51225613,0.25887358,0.10530715,0.00000000,0.00035225,0.01652975,0.00454479,0.03838132,0.04640487,0.12452696
-2.50625313,0.28843828,0.11736388,0.00000000,0.00038415,0.01854932,0.00508358,0.04299676,0.05166900,0.13859329
-2.50025013,0.32026377,0.13034213,0.00000000,0.00041896,0.02071823,0.00566459,0.04796381,0.05731690,0.15373697
-2.49424712,0.35400998,0.14410568,0.00000000,0.00045609,0.02301501,0.00628185,0.05322956,0.06328542,0.16979896
-2.48824412,0.38928510,0.15849705,0.00000000,0.00049490,0.02541396,0.00692823,0.05873235,0.06950244,0.18659715
-2.48224112,0.42564874,0.17333889,0.00000000,0.00053470,0.02788524,0.00759557,0.06440178,0.07588738,0.20392816
-2.47623812,0.46261753,0.18843634,0.00000000,0.00057480,0.03039513,0.00827471,0.07015932,0.08235222,0.22157022
-2.47023512,0.49967325,0.20358037,0.00000000,0.00061448,0.03290660,0.00895565,0.07591931,0.08880305,0.23928719
-2.46423212,0.53627330,0.21855210,0.00000000,0.00065301,0.03537994,0.00962771,0.08159048,0.09514189,0.25683349
-2.45822911,0.57186319,0.23312794,0.00000000,0.00068969,0.03777361,0.01027982,0.08707784,0.10126902,0.27396006
-2.45222611,0.60589075,0.24708543,0.00000000,0.00072386,0.04004531,0.01090073,0.09228495,0.10708552,0.29042081
-2.44622311,0.63782129,0.26020945,0.00000000,0.00075489,0.04215305,0.01147938,0.09711648,0.11249601,0.30597950
-2.44022011,0.66715328,0.27229868,0.00000000,0.00078221,0.04405639,0.01200516,0.10148092,0.11741144,0.32041670
-2.43421711,0.69343363,0.28317188,0.00000000,0.00080537,0.04571766,0.01246833,0.10529332,0.12175186,0.33353646
-2.42821411,0.71627207,0.29267387,0.00000000,0.00082397,0.04710316,0.01286024,0.10847803,0.12544891,0.34517232
-2.42221111,0.73535364,0.30068072,0.00000000,0.00083775,0.04818428,0.01317374,0.11097115,0.12844807,0.35519249
-2.41620810,0.75044901,0.30710408,0.00000000,0.00084655,0.04893850,0.01340338,0.11272273,0.13071047,0.36350378
-2.41020510,0.76142185,0.31189443,0.00000000,0.00085033,0.04935013,0.01354569,0.11369851,0.13221412,0.37005417
-2.40420210,0.76823300,0.31504292,0.00000000,0.00084916,0.04941097,0.01359929,0.11388121,0.13295464,0.37483385
-2.39819910,0.77094135,0.31658207,0.00000000,0.00084325,0.04912059,0.01356508,0.11327114,0.13294530,0.37787470
-2.39219610,0.76970122,0.31658494,0.00000000,0.00083287,0.04848637,0.01344618,0.11188632,0.13221657,0.37924832
-2.38619310,0.76475674,0.31516323,0.00000000,0.00081844,0.04752335,0.01324800,0.10976192,0.13081494,0.37906266
-2.38019010,0.75643330,0.31246412,0.00000000,0.00080040,0.04625371,0.01297807,0.10694919,0.12880138,0.37745752
-2.37418709,0.74512678,0.30866634,0.00000000,0.00077931,0.04470610,0.01264596,0.10351378,0.12624935,0.37459925
-2.36818409,0.73129114,0.30397543,0.00000000,0.00075573,0.04291473,0.01226301,0.09953368,0.12324241,0.37067487
-2.36218109,0.71542501,0.29861867,0.00000000,0.00073028,0.04091830,0.01184212,0.09509684,0.11987183,0.36588606
-2.35617809,0.69805796,0.29283983,0.00000000,0.00070355,0.03875884,0.01139747,0.09029852,0.11623399,0.36044330
-2.35017509,0.67973717,0.28689393,0.00000000,0.00067617,0.03648050,0.01094425,0.08523855,0.11242792,0.35456042
-2.34417209,0.66101498,0.28104229,0.00000000,0.00064873,0.03412826,0.01049828,0.08001857,0.10855300,0.34844994
-2.33816908,0.64243783,0.27554794,0.00000000,0.00062176,0.03174684,0.01007578,0.07473945,0.10470686,0.34231925
-2.33216608,0.62453675,0.27067143,0.00000000,0.00059579,0.02937950,0.00969303,0.06949886,0.10098366,0.33636773
-2.32616308,0.60781964,0.26666717,0.00000000,0.00057127,0.02706711,0.00936605,0.06438916,0.09747263,0.33078487
-2.32016008,0.59276533,0.26378009,0.00000000,0.00054862,0.02484730,0.00911035,0.05949557,0.09425698,0.32574927
-2.31415708,0.57981901,0.26224256,0.00000000,0.00052818,0.02275377,0.00894064,0.05489479,0.09141312,0.32142836
-2.30815408,0.56938895,0.26227151,0.00000000,0.00051025,0.02081580,0.00887058,0.05065393,0.08901008,0.31797859
-2.30215108,0.56184408,0.26406543,0.00000000,0.00049507,0.01905787,0.00891248,0.04682981,0.08710923,0.31554589
-2.29614807,0.55751184,0.26780120,0.00000000,0.00048283,0.01749952,0.00907709,0.04346862,0.08576400,0.31426613
-2.29014507,0.55667612,0.27363063,0.00000000,0.00047366,0.01615524,0.00937331,0.04060585,0.08501976,0.31426518
-2.28414207,0.55957473,0.28167652,0.00000000,0.00046766,0.01503455,0.00980797,0.03826646,0.08491363,0.31565862
-2.27813907,0.56639635,0.29202838,0.00000000,0.00046487,0.01414219,0.01038558,0.03646524,0.08547421,0.31855069
-2.27213607,0.57727652,0.30473776,0.00000000,0.00046528,0.01347831,0.01110809,0.03520734,0.08672127,0.32303246
-2.26613307,0.59229312,0.31981340,0.00000000,0.00046883,0.01303879,0.01197465,0.03448883,0.08866527,0.32917936
-2.26013007,0.61146100,0.33721646,0.00000000,0.00047545,0.01281555,0.01298148,0.03429737,0.09130683,0.33704794
-2.25412706,0.63472661,0.35685607,0.00000000,0.00048496,0.01279691,0.01412164,0.03461288,0.09463612,0.34667212
-2.24812406,0.66196254,0.37858565,0.00000000,0.00049719,0.01296799,0.01538499,0.03540817,0.09863221,0.35805927
-2.24212106,0.69296293,0.40220028,0.00000000,0.00051187,0.01331104,0.01675813,0.03664970,0.10326256,0.37118616
-2.23611806,0.72744003,0.42743563,0.00000000,0.00052870,0.01380588,0.01822447,0.03829815,0.10848259,0.38599534
-2.23011506,0.76502254,0.45396873,0.00000000,0.00054734,0.01443028,0.01976438,0.04030918,0.11423546,0.40239209
-2.22411206,0.80525635,0.48142084,0.00000000,0.00056737,0.01516038,0.02135542,0.04263406,0.12045218,0.42024236
-2.21810905,0.84760785,0.50936271,0.00000000,0.00058835,0.01597116,0.02297272,0.04522038,0.12705207,0.43937189
-2.21210605,0.89147028,0.53732211,0.00000000,0.00060978,0.01683683,0.02458945,0.04801286,0.13394359,0.45956664
-2.20610305,0.93617306,0.56479383,0.00000000,0.00063115,0.01773135,0.02617740,0.05095408,0.14102558,0.48057482
-2.20010005,0.98099409,0.59125162,0.00000000,0.00065192,0.01862889,0.02770763,0.05398536,0.14818897,0.50211033
-2.19409705,1.02517470,0.61616198,0.00000000,0.00067152,0.01950433,0.02915119,0.05704766,0.15531876,0.52385775
-2.18809405,1.06793675,0.63899914,0.00000000,0.00068944,0.02033374,0.03047993,0.06008250,0.16229644,0.54547856
-2.18209105,1.10850136,0.65926067,0.00000000,0.00070514,0.02109488,0.03166726,0.06303290,0.16900257,0.56661850
-2.17608804,1.14610847,0.67648320,0.00000000,0.00071814,0.02176762,0.03268893,0.06584435,0.17531952,0.58691566
-2.17008504,1.18003648,0.69025728,0.00000000,0.00072802,0.02233439,0.03352377,0.06846577,0.18113430,0.60600919
-2.16408204,1.20962124,0.70024103,0.00000000,0.00073442,0.02278048,0.03415433,0.07085036,0.18634133,0.62354808
-2.15807904,1.23427348,0.70617169,0.00000000,0.00073706,0.02309437,0.03456739,0.07295647,0.19084500,0.63919984
-2.15207604,1.25349418,0.70787466,0.00000000,0.00073574,0.02326790,0.03475437,0.07474831,0.19456205,0.65265867
-2.14607304,1.26688719,0.70526965,0.00000000,0.00073036,0.02329641,0.03471161,0.07619660,0.19742357,0.66365292
-2.14007004,1.27416880,0.69837358,0.00000000,0.00072092,0.02317870,0.03444041,0.07727908,0.19937670,0.67195167
-2.13406703,1.27517396,0.68730032,0.00000000,0.00070754,0.02291698,0.03394694,0.07798095,0.20038584,0.67737010
-2.12806403,1.26985909,0.67225710,0.00000000,0.00069040,0.02251670,0.03324204,0.07829507,0.20043346,0.67977368
-2.12206103,1.25830163,0.65353817,0.00000000,0.00066980,0.02198625,0.03234080,0.07822220,0.19952051,0.67908120
-2.11605803,1.24069653,0.63151580,0.00000000,0.00064610,0.02133667,0.03126205,0.07777106,0.19766639,0.67526636
-2.11005503,1.21735001,0.60662928,0.00000000,0.00061977,0.02058123,0.03002772,0.07695826,0.19490861,0.66835831
-2.10405203,1.18867111,0.57937252,0.00000000,0.00059129,0.01973502,0.02866222,0.07580824,0.19130209,0.65844095
-2.09804902,1.15516148,0.55028074,0.00000000,0.00056122,0.01881450,0.02719162,0.07435317,0.18691822,0.64565118
-2.09204602,1.11740383,0.51991701,0.00000000,0.00053015,0.01783710,0.02564302,0.07263272,0.18184370,0.63017622
-2.08604302,1.07604966,0.48885908,0.00000000,0.00049869,0.01682074,0.02404376,0.07069391,0.17617922,0.61225004
-2.08004002,1.03180655,0.45768716,0.00000000,0.00046746,0.01578350,0.02242082,0.06859089,0.17003801,0.59214903
-2.07403702,0.98542541,0.42697281,0.00000000,0.00043706,0.01474328,0.02080017,0.06638478,0.16354431,0.57018706
-2.06803402,0.93768800,0.39726941,0.00000000,0.00040810,0.01371751,0.01920634,0.06414344,0.15683170,0.54670989
-2.06203102,0.88939483,0.36910427,0.00000000,0.00038116,0.01272298,0.01766198,0.06194125,0.15004146,0.52208906
-2.05602801,0.84135349,0.34297229,0.00000000,0.00035680,0.01177564,0.01618755,0.05985888,0.14332078,0.49671547
-2.05002501,0.79436757,0.31933124,0.00000000,0.00033555,0.01089060,0.01480112,0.05798299,0.13682087,0.47099245
-2.04402201,0.74922594,0.29859822,0.00000000,0.00031788,0.01008205,0.01351827,0.05640586,0.13069508,0.44532864
-2.03801901,0.70669246,0.28114722,0.00000000,0.00030424,0.00936331,0.01235204,0.05522490,0.12509677,0.42013064
-2.03201601,0.66749591,0.26730724,0.00000000,0.00029503,0.00874687,0.01131293,0.05454199,0.12017711,0.39579559
-2.02601301,0.63232001,0.25736072,0.00000000,0.00029062,0.00824451,0.01040902,0.05446269,0.11608270,0.37270369
-2.02001001,0.60179359,0.25154197,0.00000000,0.00029129,0.00786734,0.00964603,0.05509510,0.11295308,0.35121085
-2.01400700,0.57648069,0.25003525,0.00000000,0.00029729,0.00762588,0.00902748,0.05654857,0.11091799,0.33164165
-2.00800400,0.55687077,0.25297232,0.00000000,0.00030881,0.00753016,0.00855477,0.05893205,0.11009462,0.31428260
-2.00200100,0.54336894,0.26042939,0.00000000,0.00032595,0.00758967,0.00822734,0.06235207,0.11058464,0.29937603
-1.99599800,0.53628658,0.27242348,0.00000000,0.00034875,0.00781337,0.00804275,0.06691048,0.11247130,0.28711458
-1.98999500,0.53583244,0.28890830,0.00000000,0.00037717,0.00820960,0.00799675,0.07270176,0.11581647,0.27763667
-1.98399200,0.54210459,0.30976994,0.00000000,0.00041107,0.00878596,0.00808339,0.07981012,0.12065790,0.27102290
-1.97798899,0.55508363,0.33482276,0.00000000,0.00045020,0.00954908,0.00829508,0.08830628,0.12700662,0.26729374
-1.97198599,0.57462757,0.36380577,0.00000000,0.00049421,0.01050445,0.00862259,0.09824411,0.13484482,0.26640842
-1.96598299,0.60046882,0.39638023,0.00000000,0.00054267,0.01165607,0.00905519,0.10965721,0.14412413,0.26826538
-1.95997999,0.63221376,0.43212873,0.00000000,0.00059500,0.01300621,0.00958067,0.12255554,0.15476452,0.27270420
-1.95397699,0.66934532,0.47055644,0.00000000,0.00065053,0.01455505,0.01018546,0.13692221,0.16665404,0.27950917
-1.94797399,0.71122883,0.51109482,0.00000000,0.00070849,0.01630044,0.01085477,0.15271077,0.17964932,0.28841439
-1.94197099,0.75712154,0.55310811,0.00000000,0.00076803,0.01823757,0.01157278,0.16984290,0.19357706,0.29911050
-1.93596798,0.80618569,0.59590290,0.00000000,0.00082819,0.02035879,0.01232284,0.18820692,0.20823648,0.31125283
-1.92996498,0.85750526,0.63874065,0.00000000,0.00088800,0.02265342,0.01308778,0.20765714,0.22340284,0.32447077
-1.92396198,0.91010602,0.68085307,0.00000000,0.00094644,0.02510777,0.01385018,0.22801431,0.23883185,0.33837826
-1.91795898,0.96297854,0.72146001,0.00000000,0.00100249,0.02770511,0.01459280,0.24906709,0.25426504,0.35258492
-1.91195598,1.01510340,0.75978932,0.00000000,0.00105516,0.03042587,0.01529889,0.27057490,0.26943580,0.36670758
-1.90595298,1.06547793,0.79509796,0.00000000,0.00110355,0.03324789,0.01595267,0.29227186,0.28407614,0.38038168
-1.89994997,1.11314347,0.82669357,0.00000000,0.00114685,0.03614684,0.01653967,0.31387193,0.29792362,0.39327227
-1.89394697,1.15721203,0.85395560,0.00000000,0.00118439,0.03909665,0.01704716,0.33507524,0.31072847,0.40508397
-1.88794397,1.19689140,0.87635503,0.00000000,0.00121569,0.04207013,0.01746447,0.35557512,0.32226056,0.41556959
-1.88194097,1.23150749,0.89347174,0.00000000,0.00124047,0.04503953,0.01778329,0.37506598,0.33231578,0.42453688
-1.87593797,1.26052288,0.90500875,0.00000000,0.00125869,0.04797724,0.01799791,0.39325150,0.34072176,0.43185329
-1.86993497,1.28355077,0.91080255,0.00000000,0.00127058,0.05085636,0.01810533,0.40985281,0.34734257,0.43744818
-1.86393197,1.30036359,0.91082894,0.00000000,0.00127664,0.05365137,0.01810531,0.42461657,0.35208216,0.44131269
-1.85792896,1.31089577,0.90520408,0.00000000,0.00127766,0.05633856,0.01800034,0.43732220,0.35488648,0.44349687
-1.85192596,1.31524055,0.89418068,0.00000000,0.00127472,0.05889650,0.01779547,0.44778834,0.35574406,0.44410459
-1.84592296,1.31364092,0.87813930,0.00000000,0.00126917,0.06130631,0.01749807,0.45587797,0.35468518,0.44328601
-1.83991996,1.30647503,0.85757528,0.00000000,0.00126265,0.06355179,0.01711752,0.46150202,0.35177946,0.44122842
-1.83391696,1.29423690,0.83308166,0.00000000,0.00125703,0.06561944,0.01666481,0.46462136,0.34713224,0.43814545
-1.82791396,1.27751316,0.80532911,0.00000000,0.00125437,0.06749828,0.01615214,0.46524703,0.34087974,0.43426559
-1.82191096,1.25695710,0.77504336,0.00000000,0.00125694,0.06917963,0.01559240,0.46343870,0.33318331,0.42982026
-1.81590795,1.23326111,0.74298146,0.00000000,0.00126708,0.07065671,0.01499877,0.45930147,0.32422306,0.42503229
-1.80990495,1.20712899,0.70990752,0.00000000,0.00128724,0.07192422,0.01438420,0.45298116,0.31419118,0.42010517
-1.80390195,1.17924923,0.67656911,0.00000000,0.00131984,0.07297792,0.01376106,0.44465839,0.30328522,0.41521379
-1.79789895,1.15027054,0.64367510,0.00000000,0.00136725,0.07381415,0.01314069,0.43454164,0.29170164,0.41049694
-1.79189595,1.12078073,0.61187575,0.00000000,0.00143170,0.07442949,0.01253321,0.42285973,0.27962996,0.40605210
-1.78589295,1.09128958,0.58174567,0.00000000,0.00151522,0.07482047,0.01194718,0.40985410,0.26724769,0.40193256
-1.77988994,1.06221657,0.55377013,0.00000000,0.00161953,0.07498343,0.01138954,0.39577106,0.25471618,0.39814706
-1.77388694,1.03388351,0.52833510,0.00000000,0.00174604,0.07491445,0.01086549,0.38085463,0.24217763,0.39466191
-1.76788394,1.00651234,0.50572102,0.00000000,0.00189570,0.07460958,0.01037857,0.36533998,0.22975321,0.39140528
-1.76188094,0.98022782,0.48610045,0.00000000,0.00206898,0.07406503,0.00993068,0.34944791,0.21754231,0.38827360
-1.75587794,0.95506455,0.46953934,0.00000000,0.00226582,0.07327762,0.00952226,0.33338038,0.20562281,0.38513937
-1.74987494,0.93097792,0.45600159,0.00000000,0.00248559,0.07224530,0.00915252,0.31731736,0.19405238,0.38186021
-1.74387194,0.90785795,0.44535674,0.00000000,0.00272702,0.07096768,0.00881961,0.30141483,0.18287051,0.37828845
-1.73786893,0.88554530,0.43739006,0.00000000,0.00298825,0.06944661,0.00852095,0.28580405,0.17210106,0.37428087
-1.73186593,0.86384846,0.43181477,0.00000000,0.00326682,0.06768678,0.00825343,0.27059189,0.16175535,0.36970799
-1.72586293,0.84256117,0.42828576,0.00000000,0.00355967,0.06569612,0.00801374,0.25586210,0.15183525,0.36446253
-1.71985993,0.82147928,0.42641430,0.00000000,0.00386326,0.06348623,0.00779855,0.24167741,0.14233641,0.35846667
-1.71385693,0.80041624,0.42578324,0.00000000,0.00417360,0.06107254,0.00760478,0.22808209,0.13325116,0.35167772
-1.70785393,0.77921654,0.42596221,0.00000000,0.00448636,0.05847437,0.00742975,0.21510495,0.12457117,0.34409207
-1.70185093,0.75776675,0.42652230,0.00000000,0.00479699,0.05571478,0.00727137,0.20276244,0.11628961,0.33574723
-1.69584792,0.73600362,0.42704992,0.00000000,0.00510087,0.05282022,0.00712822,0.19106172,0.10840278,0.32672199
-1.68984492,0.71391924,0.42715930,0.00000000,0.00539343,0.04982006,0.00699960,0.18000352,0.10091124,0.31713478
-1.68384192,0.69156312,0.42650352,0.00000000,0.00567032,0.04674589,0.00688562,0.16958474,0.09382033,0.30714023
-1.67783892,0.66904127,0.42478356,0.00000000,0.00592755,0.04363079,0.00678710,0.15980053,0.08714015,0.29692432
-1.67183592,0.64651256,0.42175543,0.00000000,0.00616160,0.04050850,0.00670557,0.15064601,0.08088515,0.28669822
-1.66583292,0.62418263,0.41723508,0.00000000,0.00636958,0.03741252,0.00664318,0.14211736,0.07507326,0.27669117
-1.65982991,0.60229569,0.41110110,0.00000000,0.00654933,0.03437522,0.00660256,0.13421255,0.06972472,0.26714266
-1.65382691,0.58112466,0.40329520,0.00000000,0.00669944,0.03142711,0.00658669,0.12693152,0.06486079,0.25829426
-1.64782391,0.56096016,0.39382061,0.00000000,0.00681934,0.02859603,0.00659875,0.12027592,0.06050227,0.25038139
-1.64182091,0.54209873,0.38273852,0.00000000,0.00690927,0.02590658,0.00664194,0.11424861,0.05666799,0.24362524
-1.63581791,0.52483091,0.37016283,0.00000000,0.00697027,0.02337968,0.00671931,0.10885277,0.05337349,0.23822523
-1.62981491,0.50942950,0.35625342,0.00000000,0.00700409,0.02103218,0.00683359,0.10409096,0.05062973,0.23435224
-1.62381191,0.49613864,0.34120837,0.00000000,0.00701307,0.01887679,0.00698701,0.09996394,0.04844204,0.23214271
-1.61780890,0.48516407,0.32525543,0.00000000,0.00700006,0.01692204,0.00718115,0.09646960,0.04680935,0.23169404
-1.61180590,0.47666490,0.30864317,0.00000000,0.00696824,0.01517240,0.00741683,0.09360199,0.04572369,0.23306119
-1.60580290,0.47074748,0.29163209,0.00000000,0.00692095,0.01362862,0.00769397,0.09135039,0.04516999,0.23625487
-1.59979990,0.46746138,0.27448622,0.00000000,0.00686155,0.01228805,0.00801157,0.08969875,0.04512620,0.24124127
-1.59379690,0.46679794,0.25746529,0.00000000,0.00679323,0.01114514,0.00836769,0.08862538,0.04556376,0.24794342
-1.58779390,0.46869136,0.24081798,0.00000000,0.00671890,0.01019199,0.00875941,0.08810291,0.04644834,0.25624421
-1.58179090,0.47302245,0.22477626,0.00000000,0.00664104,0.00941885,0.00918297,0.08809871,0.04774079,0.26599101
-1.57578789,0.47962486,0.20955109,0.00000000,0.00656163,0.00881478,0.00963387,0.08857559,0.04939849,0.27700177
-1.56978489,0.48829365,0.19532940,0.00000000,0.00648206,0.00836814,0.01010698,0.08949284,0.05137666,0.28907240
-1.56378189,0.49879581,0.18227242,0.00000000,0.00640312,0.00806718,0.01059683,0.09080760,0.05363003,0.30198532
-1.55777889,0.51088227,0.17051524,0.00000000,0.00632503,0.00790051,0.01109773,0.09247644,0.05611435,0.31551862
-1.55177589,0.52430090,0.16016735,0.00000000,0.00624746,0.00785753,0.01160412,0.09445703,0.05878805,0.32945573
-1.54577289,0.53880968,0.15131411,0.00000000,0.00616959,0.00792875,0.01211074,0.09670994,0.06161373,0.34359498
-1.53976988,0.55418956,0.14401877,0.00000000,0.00609025,0.00810609,0.01261292,0.09920025,0.06455944,0.35775868
-1.53376688,0.57025610,0.13832477,0.00000000,0.00600804,0.00838306,0.01310679,0.10189911,0.06759982,0.37180131
-1.52776388,0.58686923,0.13425821,0.00000000,0.00592139,0.00875476,0.01358943,0.10478482,0.07071677,0.38561621
-1.52176088,0.60394046,0.13183003,0.00000000,0.00582876,0.00921797,0.01405905,0.10784371,0.07389990,0.39914058
-1.51575788,0.62143712,0.13103787,0.00000000,0.00572874,0.00977095,0.01451502,0.11107031,0.07714636,0.41235820
-1.50975488,0.63938297,0.13186737,0.00000000,0.00562013,0.01041326,0.01495786,0.11446713,0.08046039,0.42529979
