energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,0.01140390,0.00438775,0.00001288,0.00000898,0.00009999,0.00546035,0.00232130
-4.29514757,0.01149443,0.00552990,0.00001035,0.00001132,0.00012601,0.00524414,0.00253751
-4.28914457,0.01208676,0.00691931,0.00000825,0.00001416,0.00015767,0.00525551,0.00286555
-4.28314157,0.01319693,0.00859563,0.00000654,0.00001759,0.00019586,0.00549427,0.00331465
-4.27713857,0.01484692,0.01060139,0.00000514,0.00002170,0.00024156,0.00596297,0.00389538
-4.27113557,0.01706402,0.01298129,0.00000401,0.00002657,0.00029579,0.00666666,0.00461941
-4.26513257,0.01987985,0.01578130,0.00000311,0.00003230,0.00035959,0.00761256,0.00549919
-4.25912956,0.02332888,0.01904749,0.00000239,0.00003898,0.00043401,0.00880947,0.00654762
-4.25312656,0.02744662,0.02282457,0.00000183,0.00004671,0.00052008,0.01026714,0.00777746
-4.24712356,0.03226751,0.02715422,0.00000139,0.00005558,0.00061873,0.01199537,0.00920081
-4.24112056,0.03782244,0.03207319,0.00000104,0.00006564,0.00073081,0.01400314,0.01082839
-4.23511756,0.04413611,0.03761117,0.00000078,0.00007698,0.00085700,0.01629753,0.01266883
-4.22911456,0.05122420,0.04378865,0.00000058,0.00008962,0.00099776,0.01888268,0.01472792
-4.22311156,0.05909059,0.05061464,0.00000043,0.00010359,0.00115330,0.02175867,0.01700777
-4.21710855,0.06772459,0.05808456,0.00000031,0.00011888,0.00132351,0.02492050,0.01950614
-4.21110555,0.07709848,0.06617825,0.00000023,0.00013544,0.00150793,0.02835711,0.02221569
-4.20510255,0.08716532,0.07485826,0.00000016,0.00015321,0.00170571,0.03205058,0.02512339
-4.19909955,0.09785740,0.08406867,0.00000012,0.00017206,0.00191557,0.03597549,0.02821013
-4.19309655,0.10908522,0.09373430,0.00000008,0.00019184,0.00213581,0.04009853,0.03145041
-4.18709355,0.12073731,0.10376070,0.00000006,0.00021236,0.00236427,0.04437842,0.03481234
-4.18109055,0.13268087,0.11403474,0.00000004,0.00023339,0.00259838,0.04876611,0.03825780
-4.17508754,0.14476336,0.12442608,0.00000003,0.00025466,0.00283515,0.05320536,0.04174294
-4.16908454,0.15681501,0.13478935,0.00000002,0.00027587,0.00307129,0.05763363,0.04521892
-4.16308154,0.16865222,0.14496719,0.00000001,0.00029670,0.00330320,0.06198336,0.04863285
-4.15707854,0.18008185,0.15479389,0.00000001,0.00031681,0.00352711,0.06618348,0.05192912
-4.15107554,0.19090621,0.16409972,0.00000001,0.00033586,0.00373915,0.07016129,0.05505074
-4.14507254,0.20092849,0.17271571,0.00000000,0.00035349,0.00393547,0.07384441,0.05794099
-4.13906953,0.20995869,0.18047863,0.00000000,0.00036938,0.00411236,0.07716300,0.06054512
-4.13306653,0.21781948,0.18723613,0.00000000,0.00038321,0.00426633,0.08005186,0.06281199
-4.12706353,0.22435198,0.19285172,0.00000000,0.00039470,0.00439429,0.08245258,0.06469580
-4.12106053,0.22942107,0.19720926,0.00000000,0.00040362,0.00449358,0.08431549,0.06615759
-4.11505753,0.23291999,0.20021704,0.00000000,0.00040978,0.00456211,0.08560137,0.06716659
-4.10905453,0.23477416,0.20181096,0.00000000,0.00041304,0.00459843,0.08628278,0.06770128
-4.10305153,0.23494372,0.20195676,0.00000000,0.00041334,0.00460175,0.08634509,0.06775019
-4.09704852,0.23342500,0.20065130,0.00000000,0.00041067,0.00457201,0.08578693,0.06731224
-4.09104552,0.23025065,0.19792266,0.00000000,0.00040508,0.00450983,0.08462031,0.06639687
-4.08504252,0.22548847,0.19382912,0.00000000,0.00039670,0.00441656,0.08287014,0.06502361
-4.07903952,0.21923898,0.18845709,0.00000000,0.00038571,0.00429415,0.08057336,0.06322146
-4.07303652,0.21163191,0.18191808,0.00000000,0.00037233,0.00414516,0.07777766,0.06102783
-4.06703352,0.20282174,0.17434489,0.00000000,0.00035683,0.00397259,0.07453979,0.05848726
-4.06103052,0.19298244,0.16588707,0.00000000,0.00033952,0.00377988,0.07092372,0.05564992
-4.05502751,0.18230183,0.15670606,0.00000000,0.00032072,0.00357068,0.06699845,0.05256998
-4.04902451,0.17097564,0.14697010,0.00000000,0.00030080,0.00334884,0.06283591,0.04930387
-4.04302151,0.15920159,0.13684916,0.00000000,0.00028008,0.00311822,0.05850879,0.04590861
-4.03701851,0.14717380,0.12651011,0.00000000,0.00025892,0.00288264,0.05408841,0.04244018
-4.03101551,0.13507767,0.11611232,0.00000000,0.00023764,0.00264572,0.04964291,0.03895205
-4.02501251,0.12308541,0.10580381,0.00000000,0.00021654,0.00241083,0.04523559,0.03549387
-4.01900950,0.11135238,0.09571814,0.00000000,0.00019590,0.00218102,0.04092354,0.03211044
-4.01300650,0.10001437,0.08597203,0.00000000,0.00017596,0.00195894,0.03675667,0.02884093
-4.00700350,0.08918571,0.07666374,0.00000000,0.00015690,0.00174685,0.03277698,0.02571829
-4.00100050,0.07895836,0.06787234,0.00000000,0.00013891,0.00154653,0.02901829,0.02276905
-3.99499750,0.06940182,0.05965758,0.00000000,0.00012210,0.00135935,0.02550613,0.02001325
-3.98899450,0.06056386,0.05206050,0.00000000,0.00010655,0.00118624,0.02225806,0.01746467
-3.98299150,0.05247183,0.04510462,0.00000000,0.00009231,0.00102775,0.01928412,0.01513119
-3.97698849,0.04513452,0.03879749,0.00000000,0.00007941,0.00088403,0.01658756,0.01301534
-3.97098549,0.03854441,0.03313265,0.00000000,0.00006781,0.00075496,0.01416560,0.01111497
-3.96498249,0.03268015,0.02809175,0.00000000,0.00005749,0.00064009,0.01201040,0.00942390
-3.95897949,0.02750911,0.02364674,0.00000000,0.00004840,0.00053881,0.01010998,0.00793274
-3.95297649,0.02299001,0.01976213,0.00000000,0.00004045,0.00045030,0.00844914,0.00662958
-3.94697349,0.01907532,0.01639708,0.00000000,0.00003356,0.00037362,0.00701044,0.00550072
-3.94097049,0.01571358,0.01350732,0.00000000,0.00002764,0.00030778,0.00577495,0.00453130
-3.93496748,0.01285135,0.01104695,0.00000000,0.00002261,0.00025171,0.00472303,0.00370593
-3.92896448,0.01043504,0.00896988,0.00000000,0.00001836,0.00020439,0.00383499,0.00300916
-3.92296148,0.00841225,0.00723107,0.00000000,0.00001480,0.00016476,0.00309157,0.00242587
-3.91695848,0.00673296,0.00578752,0.00000000,0.00001184,0.00013187,0.00247438,0.00194164
-3.91095548,0.00535034,0.00459896,0.00000000,0.00000941,0.00010479,0.00196621,0.00154299
-3.90495248,0.00422134,0.00362837,0.00000000,0.00000743,0.00008267,0.00155122,0.00121749
-3.89894947,0.00330701,0.00284225,0.00000000,0.00000582,0.00006475,0.00121508,0.00095393
-3.89294647,0.00257266,0.00221077,0.00000000,0.00000452,0.00005036,0.00094504,0.00074232
-3.88694347,0.00198785,0.00170769,0.00000001,0.00000349,0.00003889,0.00072987,0.00057392
-3.88094047,0.00152621,0.00131032,0.00000001,0.00000268,0.00002983,0.00055986,0.00044117
-3.87493747,0.00116530,0.00099925,0.00000001,0.00000204,0.00002272,0.00042668,0.00033763
-3.86893447,0.00088623,0.00075815,0.00000002,0.00000154,0.00001720,0.00032332,0.00025796
-3.86293147,0.00067345,0.00057344,0.00000003,0.00000116,0.00001296,0.00024395,0.00019779
-3.85692846,0.00051441,0.00043411,0.00000005,0.00000087,0.00000973,0.00018379,0.00015364
-3.85092546,0.00039928,0.00033134,0.00000007,0.00000065,0.00000732,0.00013900,0.00012294
-3.84492246,0.00032074,0.00025837,0.00000010,0.00000049,0.00000555,0.00010658,0.00010388
-3.83891946,0.00027383,0.00021026,0.00000015,0.00000037,0.00000430,0.00008427,0.00009546
-3.83291646,0.00025579,0.00018373,0.00000021,0.00000029,0.00000348,0.00007046,0.00009750
-3.82691346,0.00026611,0.00017712,0.00000030,0.00000023,0.00000303,0.00006416,0.00011065
-3.82091046,0.00030660,0.00019034,0.00000043,0.00000021,0.00000291,0.00006498,0.00013651
-3.81490745,0.00038157,0.00022491,0.00000060,0.00000020,0.00000311,0.00007307,0.00017775
-3.80890445,0.00049815,0.00028411,0.00000084,0.00000022,0.00000366,0.00008919,0.00023831
-3.80290145,0.00066677,0.00037316,0.00000117,0.00000026,0.00000459,0.00011474,0.00032365
-3.79689845,0.00090169,0.00049952,0.00000161,0.00000033,0.00000599,0.00015184,0.00044104
-3.79089545,0.00122177,0.00067326,0.00000221,0.00000043,0.00000797,0.00020341,0.00059996
-3.78489245,0.00165136,0.00090751,0.00000300,0.00000057,0.00001067,0.00027332,0.00081253
-3.77888944,0.00222129,0.00121903,0.00000404,0.00000076,0.00001428,0.00036655,0.00109406
-3.77288644,0.00297004,0.00162881,0.00000541,0.00000102,0.00001905,0.00048936,0.00146360
-3.76688344,0.00394508,0.00216277,0.00000720,0.00000135,0.00002527,0.00064952,0.00194458
-3.76088044,0.00520419,0.00285254,0.00000950,0.00000178,0.00003331,0.00085649,0.00256554
-3.75487744,0.00681691,0.00373617,0.00001244,0.00000232,0.00004362,0.00112169,0.00336079
-3.74887444,0.00886595,0.00485898,0.00001618,0.00000302,0.00005672,0.00145871,0.00437113
-3.74287144,0.01144855,0.00627423,0.00002090,0.00000390,0.00007324,0.00188353,0.00564451
-3.73686843,0.01467757,0.00804377,0.00002679,0.00000500,0.00009389,0.00241471,0.00723658
-3.73086543,0.01868237,0.01023847,0.00003410,0.00000636,0.00011950,0.00307353,0.00921114
-3.72486243,0.02360925,0.01293850,0.00004310,0.00000804,0.00015102,0.00388405,0.01164031
-3.71885943,0.02962126,0.01623322,0.00005407,0.00001009,0.00018948,0.00487310,0.01460449
-3.71285643,0.03689739,0.02022071,0.00006735,0.00001257,0.00023602,0.00607010,0.01819192
-3.70685343,0.04563080,0.02500683,0.00008329,0.00001554,0.00029189,0.00750685,0.02249786
-3.70085043,0.05602616,0.03070375,0.00010227,0.00001908,0.00035840,0.00921702,0.02762321
-3.69484742,0.06829581,0.03742783,0.00012467,0.00002326,0.00043690,0.01123552,0.03367266
-3.68884442,0.08265471,0.04529688,0.00015088,0.00002815,0.00052877,0.01359773,0.04075220
-3.68284142,0.09931429,0.05442676,0.00018129,0.00003383,0.00063537,0.01633842,0.04896607
-3.67683842,0.11847495,0.06492731,0.00021626,0.00004036,0.00075800,0.01949055,0.05841309
-3.67083542,0.14031761,0.07689769,0.00025613,0.00004780,0.00089781,0.02308390,0.06918244
-3.66483242,0.16499428,0.09042121,0.00030118,0.00005620,0.00105580,0.02714344,0.08134910
-3.65882941,0.19261808,0.10555987,0.00035161,0.00006561,0.00123272,0.03168780,0.09496883
-3.65282641,0.22325285,0.12234869,0.00040753,0.00007605,0.00142899,0.03672744,0.11007310
-3.64682341,0.25690306,0.14079015,0.00046896,0.00008751,0.00164470,0.04226310,0.12666413
-3.64082041,0.29350434,0.16084902,0.00053577,0.00009997,0.00187951,0.04828416,0.14471018
-3.63481741,0.33291516,0.18244782,0.00060772,0.00011340,0.00213258,0.05476730,0.16414148
-3.62881441,0.37491040,0.20546327,0.00068439,0.00012770,0.00240262,0.06167546,0.18484702
-3.62281141,0.41917717,0.22972403,0.00076521,0.00014278,0.00268777,0.06895711,0.20667253
-3.61680840,0.46531355,0.25501006,0.00084944,0.00015849,0.00298570,0.07654608,0.22941983
-3.61080540,0.51283061,0.28105367,0.00093620,0.00017467,0.00329359,0.08436186,0.25284782
-3.60480240,0.56115802,0.30754267,0.00102445,0.00019113,0.00360818,0.09231055,0.27667524
-3.59879940,0.60965340,0.33412554,0.00111302,0.00020764,0.00392592,0.10028637,0.30058528
-3.59279640,0.65761551,0.36041864,0.00120062,0.00022397,0.00424300,0.10817388,0.32423206
-3.58679340,0.70430085,0.38601542,0.00128592,0.00023987,0.00455559,0.11585066,0.34724878
-3.58079040,0.74894349,0.41049729,0.00136750,0.00025507,0.00485994,0.12319059,0.36925750
-3.57478739,0.79077733,0.43344594,0.00144397,0.00026931,0.00515265,0.13006756,0.38988008
-3.56878439,0.82906017,0.45445659,0.00151399,0.00028235,0.00543082,0.13635942,0.40874997
-3.56278139,0.86309849,0.47315168,0.00157629,0.00029394,0.00569237,0.14195205,0.42552442
-3.55677839,0.89227210,0.48919448,0.00162975,0.00030388,0.00593619,0.14674349,0.43989658
-3.55077539,0.91605748,0.50230204,0.00167340,0.00031199,0.00616247,0.15064778,0.45160688
-3.54477239,0.93404877,0.51225679,0.00170652,0.00031815,0.00637288,0.15359848,0.46045338
-3.53876938,0.94597544,0.51891640,0.00172861,0.00032225,0.00657081,0.15555159,0.46630034
-3.53276638,0.95171581,0.52222134,0.00173945,0.00032428,0.00676152,0.15648786,0.46908481
-3.52676338,0.95130567,0.52219978,0.00173910,0.00032425,0.00695234,0.15641429,0.46882078
-3.52076038,0.94494163,0.51896949,0.00172792,0.00032224,0.00715272,0.15536470,0.46560076
-3.51475738,0.93297889,0.51273682,0.00170653,0.00031839,0.00737430,0.15339949,0.45959454
-3.50875438,0.91592349,0.50379247,0.00167585,0.00031289,0.00763086,0.15060443,0.45104531
-3.50275138,0.89441935,0.49250447,0.00163704,0.00030598,0.00793826,0.14708858,0.44026326
-3.49674837,0.86923055,0.47930838,0.00159145,0.00029794,0.00831420,0.14298147,0.42761674
-3.49074537,0.84121960,0.46469530,0.00154063,0.00028911,0.00877799,0.13842953,0.41352165
-3.48474237,0.81132250,0.44919797,0.00148624,0.00027983,0.00935018,0.13359205,0.39842917
-3.47873937,0.78052159,0.43337555,0.00143002,0.00027047,0.01005209,0.12863671,0.38281253
-3.47273637,0.74981723,0.41779761,0.00137373,0.00026142,0.01090526,0.12373481,0.36715331
-3.46673337,0.72019927,0.40302791,0.00131912,0.00025306,0.01193086,0.11905652,0.35192764
-3.46073037,0.69261929,0.38960841,0.00126785,0.00024575,0.01314893,0.11476618,0.33759297
-3.45472736,0.66796457,0.37804412,0.00122145,0.00023983,0.01457761,0.11101772,0.32457571
-3.44872436,0.64703455,0.36878916,0.00118131,0.00023562,0.01623232,0.10795058,0.31326027
-3.44272136,0.63052034,0.36223441,0.00114861,0.00023340,0.01812493,0.10568593,0.30397961
-3.43671836,0.61898792,0.35869710,0.00112429,0.00023337,0.02026291,0.10432353,0.29700772
-3.43071536,0.61286531,0.35841252,0.00110908,0.00023572,0.02264850,0.10393917,0.29255412
-3.42471236,0.61243395,0.36152811,0.00110344,0.00024056,0.02527802,0.10458270,0.29076037
-3.41870935,0.61782432,0.36809992,0.00110755,0.00024791,0.02814123,0.10627689,0.29169876
-3.41270635,0.62901583,0.37809156,0.00112136,0.00025777,0.03122089,0.10901681,0.29537288
-3.40670335,0.64584077,0.39137561,0.00114458,0.00027004,0.03449249,0.11277010,0.30172024
-3.40070035,0.66799206,0.40773742,0.00117667,0.00028457,0.03792417,0.11747781,0.31061646
-3.39469735,0.69503453,0.42688119,0.00121690,0.00030114,0.04147699,0.12305592,0.32188102
-3.38869435,0.72641922,0.44843807,0.00126435,0.00031950,0.04510536,0.12939761,0.33528429
-3.38269135,0.76150035,0.47197625,0.00131798,0.00033931,0.04875784,0.13637595,0.35055549
-3.37668834,0.79955421,0.49701258,0.00137660,0.00036021,0.05237816,0.14384721,0.36739136
-3.37068534,0.83979973,0.52302549,0.00143895,0.00038183,0.05590650,0.15165459,0.38546523
-3.36468234,0.88141972,0.54946888,0.00150374,0.00040374,0.05928100,0.15963229,0.40443618
-3.35867934,0.92358247,0.57578648,0.00156965,0.00042552,0.06243948,0.16760978,0.42395800
-3.35267634,0.96546281,0.60142637,0.00163538,0.00044677,0.06532119,0.17541626,0.44368769
-3.34667334,1.00626225,0.62585509,0.00169966,0.00046708,0.06786865,0.18288498,0.46329324
-3.34067034,1.04522729,0.64857106,0.00176131,0.00048607,0.07002949,0.18985753,0.48246043
-3.33466733,1.08166566,0.66911670,0.00181925,0.00050340,0.07175814,0.19618775,0.50089851
-3.32866433,1.11495983,0.68708895,0.00187247,0.00051879,0.07301732,0.20174527,0.51834468
-3.32266133,1.14457751,0.70214790,0.00192013,0.00053198,0.07377929,0.20641847,0.53456718
-3.31665833,1.17007893,0.71402318,0.00196149,0.00054279,0.07402684,0.21011686,0.54936708
-3.31065533,1.19112081,0.72251799,0.00199595,0.00055109,0.07375382,0.21277268,0.56257879
-3.30465233,1.20745703,0.72751068,0.00202306,0.00055681,0.07296539,0.21434183,0.57406942
-3.29864932,1.21893631,0.72895400,0.00204248,0.00055993,0.07167776,0.21480397,0.58373717
-3.29264632,1.22549716,0.72687200,0.00205402,0.00056050,0.06991766,0.21416197,0.59150885
-3.28664332,1.22716066,0.72135501,0.00205759,0.00055860,0.06772137,0.21244058,0.59733704
-3.28064032,1.22402145,0.71255291,0.00205323,0.00055436,0.06513349,0.20968456,0.60119684
-3.27463732,1.21623780,0.70066707,0.00204107,0.00054794,0.06220545,0.20595637,0.60308276
-3.26863432,1.20402112,0.68594154,0.00202131,0.00053951,0.05899385,0.20133340,0.60300582
-3.26263132,1.18762571,0.66865368,0.00199424,0.00052927,0.05555868,0.19590508,0.60099110
-3.25662831,1.16733917,0.64910497,0.00196023,0.00051743,0.05196155,0.18976988,0.59707604
-3.25062531,1.14347403,0.62761220,0.00191969,0.00050418,0.04826400,0.18303234,0.59130943
-3.24462231,1.11636082,0.60449939,0.00187306,0.00048972,0.04452588,0.17580034,0.58375125
-3.23861931,1.08634296,0.58009089,0.00182086,0.00047424,0.04080397,0.16818263,0.57447326
-3.23261631,1.05377333,0.55470566,0.00176363,0.00045790,0.03715086,0.16028674,0.56356032
-3.22661331,1.01901266,0.52865296,0.00170194,0.00044086,0.03361402,0.15221730,0.55111226
-3.22061031,0.98242946,0.50222941,0.00163638,0.00042326,0.03023529,0.14407483,0.53724607
-3.21460730,0.94440120,0.47571737,0.00156759,0.00040523,0.02705052,0.13595497,0.52209825
-3.20860430,0.90531638,0.44938461,0.00149624,0.00038688,0.02408962,0.12794818,0.50582711
-3.20260130,0.86557727,0.42348486,0.00142302,0.00036832,0.02137677,0.12013976,0.48861460
-3.19659830,0.82560256,0.39825930,0.00134863,0.00034965,0.01893094,0.11261026,0.47066777
-3.19059530,0.78582998,0.37393849,0.00127384,0.00033099,0.01676657,0.10543611,0.45221934
-3.18459230,0.74671805,0.35074470,0.00119941,0.00031243,0.01489430,0.09869043,0.43352756
-3.17858929,0.70874717,0.32889425,0.00112614,0.00029408,0.01332194,0.09244397,0.41487504
-3.17258629,0.67241939,0.30859976,0.00105487,0.00027606,0.01205536,0.08676597,0.39656662
-3.16658329,0.63825697,0.29007197,0.00098645,0.00025850,0.01109942,0.08172508,0.37892634
-3.16058029,0.60679956,0.27352109,0.00092173,0.00024154,0.01045878,0.07739004,0.36229349
-3.15457729,0.57859999,0.25915753,0.00086160,0.00022533,0.01013871,0.07383022,0.34701783
-3.14857429,0.55421861,0.24719186,0.00080694,0.00021000,0.01014567,0.07111585,0.33345420
-3.14257129,0.53421638,0.23783386,0.00075863,0.00019573,0.01048773,0.06931797,0.32195652
-3.13656828,0.51914659,0.23129080,0.00071755,0.00018268,0.01117483,0.06850806,0.31287136
-3.13056528,0.50954545,0.22776475,0.00068454,0.00017100,0.01221879,0.06875720,0.30653123
-3.12456228,0.50592154,0.22744892,0.00066043,0.00016085,0.01363307,0.07013492,0.30324758
-3.11855928,0.50874421,0.23052316,0.00064597,0.00015238,0.01543232,0.07270758,0.30330372
-3.11255628,0.51843106,0.23714851,0.00064187,0.00014573,0.01763171,0.07653633,0.30694765
-3.10655328,0.53533464,0.24746102,0.00064874,0.00014101,0.02024601,0.08167475,0.31438487
-3.10055028,0.55972852,0.26156479,0.00066710,0.00013832,0.02328844,0.08816611,0.32577134
-3.09454727,0.59179294,0.27952458,0.00069732,0.00013775,0.02676946,0.09604030,0.34120652
-3.08854427,0.63160052,0.30135800,0.00073964,0.00013933,0.03069531,0.10531066,0.36072678
-3.08254127,0.67910223,0.32702774,0.00079413,0.00014307,0.03506659,0.11597068,0.38429918
-3.07653827,0.73411432,0.35643400,0.00086064,0.00014896,0.03987680,0.12799077,0.41181599
-3.07053527,0.79630680,0.38940768,0.00093883,0.00015694,0.04511090,0.14131530,0.44309010
-3.06453227,0.86519417,0.42570451,0.00102811,0.00016691,0.05074411,0.15585998,0.47785162
-3.05852926,0.94012910,0.46500086,0.00112766,0.00017873,0.05674087,0.17150990,0.51574599
-3.05252626,1.02030001,0.50689145,0.00123638,0.00019222,0.06305414,0.18811832,0.55633413
-3.04652326,1.10473315,0.55088942,0.00135293,0.00020717,0.06962505,0.20550643,0.59909456
-3.04052026,1.19229988,0.59642926,0.00147573,0.00022330,0.07638302,0.22346418,0.64342830
-3.03451726,1.28172968,0.64287269,0.00160295,0.00024034,0.08324638,0.24175244,0.68866624
-3.02851426,1.37162907,0.68951779,0.00173257,0.00025796,0.09012340,0.26010633,0.73407958
-3.02251126,1.46050654,0.73561128,0.00186238,0.00027580,0.09691398,0.27823987,0.77889296
-3.01650825,1.54680308,0.78036382,0.00199007,0.00029352,0.10351173,0.29585196,0.82230036
-3.01050525,1.62892778,0.82296806,0.00211325,0.00031074,0.10980648,0.31263326,0.86348329
-3.00450225,1.70529731,0.86261880,0.00222951,0.00032708,0.11568720,0.32827415,0.90163093
-2.99849925,1.77437827,0.89853464,0.00233650,0.00034218,0.12104513,0.34247314,0.93596150
-2.99249625,1.83473055,0.92998034,0.00243199,0.00035570,0.12577706,0.35494571,0.96574403
-2.98649325,1.88505022,0.95628892,0.00251394,0.00036733,0.12978857,0.36543296,0.99031985
-2.98049025,1.92420989,0.97688257,0.00258054,0.00037679,0.13299715,0.37370990,1.00912274
-2.97448724,1.95129490,0.99129137,0.00263031,0.00038385,0.13533496,0.37959282,1.02169685
-2.96848424,1.96563345,0.99916899,0.00266210,0.00038833,0.13675128,0.38294555,1.02771163
-2.96248124,1.96681934,1.00030454,0.00267517,0.00039012,0.13721424,0.38368420,1.02697291
-2.95647824,1.95472595,0.99462996,0.00266918,0.00038917,0.13671205,0.38178013,1.01942966
-2.95047524,1.92951098,0.98222264,0.00264421,0.00038547,0.13525347,0.37726106,1.00517598
-2.94447224,1.89161134,0.96330290,0.00260076,0.00037911,0.13286753,0.37021022,0.98444820
-2.93846923,1.84172857,0.93822668,0.00253975,0.00037020,0.12960263,0.36076355,0.95761715
-2.93246623,1.78080537,0.90747356,0.00246242,0.00035894,0.12552482,0.34910513,0.92517605
-2.92646323,1.70999433,0.87163073,0.00237037,0.00034555,0.12071567,0.33546095,0.88772441
-2.92046023,1.63062035,0.83137376,0.00226543,0.00033030,0.11526949,0.32009153,0.84594881
-2.91445723,1.54413849,0.78744492,0.00214967,0.00031351,0.10929034,0.30328343,0.80060146
-2.90845423,1.45208921,0.74063011,0.00202526,0.00029549,0.10288871,0.28534034,0.75247737
-2.90245123,1.35605298,0.69173550,0.00189446,0.00027659,0.09617829,0.26657395,0.70239142
-2.89644822,1.25760623,0.64156469,0.00175954,0.00025714,0.08927262,0.24729508,0.65115605
-2.89044522,1.15828045,0.59089757,0.00162269,0.00023748,0.08228218,0.22780540,0.59956067
-2.88444222,1.05952597,0.54047147,0.00148601,0.00021794,0.07531163,0.20839007,0.54835351
-2.87843922,0.96268172,0.49096529,0.00135144,0.00019883,0.06845760,0.18931152,0.49822653
-2.87243622,0.86895168,0.44298713,0.00122072,0.00018043,0.06180688,0.17080456,0.44980388
-2.86643322,0.77938872,0.39706556,0.00109538,0.00016301,0.05543519,0.15307297,0.40363409
-2.86043022,0.69488564,0.35364461,0.00097670,0.00014679,0.04940643,0.13628743,0.36018600
-2.85442721,0.61617334,0.31308240,0.00086575,0.00013201,0.04377250,0.12058494,0.31984837
-2.84842421,0.54382532,0.27565297,0.00076334,0.00011883,0.03857353,0.10606945,0.28293269
-2.84242121,0.47826772,0.24155097,0.00067008,0.00010743,0.03383856,0.09281366,0.24967882
-2.83641821,0.41979376,0.21089866,0.00058638,0.00009797,0.02958646,0.08086164,0.22026287
-2.83041521,0.36858138,0.18375462,0.00051246,0.00009058,0.02582723,0.07023218,0.19480659
-2.82441221,0.32471278,0.16012343,0.00044841,0.00008540,0.02256332,0.06092260,0.17338765
-2.81840920,0.28819454,0.13996596,0.00039419,0.00008254,0.01979107,0.05291266,0.15605011
-2.81240620,0.25897726,0.12320942,0.00034966,0.00008215,0.01750217,0.04616857,0.14281440
-2.80640320,0.23697350,0.10975680,0.00031465,0.00008434,0.01568493,0.04064675,0.13368622
-2.80040020,0.22207322,0.09949536,0.00028892,0.00008926,0.01432549,0.03629719,0.12866395
-2.79439720,0.21415591,0.09230362,0.00027221,0.00009703,0.01340877,0.03306638,0.12774399
-2.78839420,0.21309899,0.08805681,0.00026428,0.00010781,0.01291925,0.03089962,0.13092393
-2.78239120,0.21878222,0.08663063,0.00026486,0.00012171,0.01284144,0.02974276,0.13820323
-2.77638819,0.23108792,0.08790323,0.00027371,0.00013888,0.01316012,0.02954326,0.14958155
-2.77038519,0.24989745,0.09175553,0.00029059,0.00015942,0.01386034,0.03025068,0.16505465
-2.76438219,0.27508405,0.09807013,0.00031525,0.00018344,0.01492723,0.03181661,0.18460828
-2.75837919,0.30650279,0.10672890,0.00034743,0.00021101,0.01634559,0.03419421,0.20821026
-2.75237619,0.34397838,0.11760969,0.00038686,0.00024215,0.01809938,0.03733727,0.23580132
-2.74637319,0.38729163,0.13058239,0.00043321,0.00027686,0.02017108,0.04119916,0.26728516
-2.74037019,0.43616558,0.14550485,0.00048611,0.00031507,0.02254109,0.04573159,0.30251851
-2.73436718,0.49025237,0.16221888,0.00054510,0.00035666,0.02518709,0.05088344,0.34130167
-2.72836418,0.54912186,0.18054687,0.00060966,0.00040144,0.02808356,0.05659974,0.38337044
-2.72236118,0.61225302,0.20028928,0.00067913,0.00044917,0.03120133,0.06282086,0.42838993
-2.71635818,0.67902899,0.22122326,0.00075277,0.00049953,0.03450745,0.06948216,0.47595101
-2.71035518,0.74873659,0.24310274,0.00082973,0.00055216,0.03796515,0.07651400,0.52556988
-2.70435218,0.82057080,0.26566014,0.00090904,0.00060664,0.04153414,0.08384225,0.57669114
-2.69834917,0.89364455,0.28860960,0.00098964,0.00066253,0.04517108,0.09138941,0.62869474
-2.69234617,0.96700390,0.31165188,0.00107037,0.00071935,0.04883037,0.09907604,0.68090667
-2.68634317,1.03964826,0.33448075,0.00115001,0.00077665,0.05246512,0.10682283,0.73261344
-2.68034017,1.11055512,0.35679048,0.00122733,0.00083398,0.05602829,0.11455288,0.78307983
-2.67433717,1.17870839,0.37828431,0.00130105,0.00089094,0.05947401,0.12219431,0.83156947
-2.66833417,1.24312932,0.39868333,0.00136994,0.00094720,0.06275897,0.12968294,0.87736742
-2.66233117,1.30290846,0.41773539,0.00143285,0.00100252,0.06584376,0.13696491,0.91980373
-2.65632816,1.35723735,0.43522354,0.00148870,0.00105678,0.06869420,0.14399908,0.95827718
-2.65032516,1.40543822,0.45097344,0.00153656,0.00110998,0.07128249,0.15075908,0.99227779
-2.64432216,1.44699025,0.46485938,0.00157569,0.00116225,0.07358816,0.15723476,1.02140718
-2.63831916,1.48155093,0.47680846,0.00160553,0.00121388,0.07559869,0.16343300,1.04539563
-2.63231616,1.50897112,0.48680261,0.00162574,0.00126528,0.07730991,0.16937775,1.06411488
-2.62631316,1.52930317,0.49487832,0.00163623,0.00131699,0.07872593,0.17510918,1.07758596
-2.62031016,1.54280112,0.50112398,0.00163715,0.00136968,0.07985879,0.18068209,1.08598143
-2.61430715,1.54991294,0.50567485,0.00162889,0.00142407,0.08072771,0.18616340,1.08962176
-2.60830415,1.55126500,0.50870606,0.00161207,0.00148095,0.08135806,0.19162907,1.08896595
-2.60230115,1.54763923,0.51042370,0.00158753,0.00154112,0.08178005,0.19716025,1.08459650
