energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-4.30115058,1.62763246,0.04035119,0.62650499,0.47993794,0.00038186,1.18455294,0.44524390
-4.29514757,1.57181368,0.04022547,0.59069833,0.47898127,0.00036250,1.13190869,0.42566085
-4.28914457,1.52255018,0.03995322,0.55822471,0.48034145,0.00034243,1.08209569,0.40848766
-4.28314157,1.48008762,0.03955288,0.52899695,0.48419301,0.00032194,1.03535290,0.39372182
-4.27713857,1.44472595,0.03904904,0.50303871,0.49063525,0.00030134,0.99200629,0.38140264
-4.27113557,1.41679459,0.03847192,0.48047451,0.49968721,0.00028097,0.95244761,0.37160388
-4.26513257,1.39662897,0.03785674,0.46151775,0.51128567,0.00026114,0.91711295,0.36442614
-4.25912956,1.38454997,0.03724291,0.44645743,0.52528627,0.00024220,0.88646234,0.35998952
-4.25312656,1.38084732,0.03667306,0.43564423,0.54146771,0.00022445,0.86096115,0.35842679
-4.24712356,1.38576753,0.03619208,0.42947641,0.55953902,0.00020820,0.84106417,0.35987753
-4.24112056,1.39950651,0.03584604,0.42838578,0.57914959,0.00019373,0.82720255,0.36448315
-4.23511756,1.42220672,0.03568109,0.43282405,0.59990161,0.00018128,0.81977367,0.37238285
-4.22911456,1.45395818,0.03574232,0.44324944,0.62136430,0.00017108,0.81913389,0.38371043
-4.22311156,1.49480261,0.03607277,0.46011375,0.64308954,0.00016332,0.82559360,0.39859178
-4.21710855,1.54473951,0.03671227,0.48384972,0.66462796,0.00015816,0.83941435,0.41714275
-4.21110555,1.60373335,0.03769654,0.51485864,0.68554497,0.00015574,0.86080719,0.43946732
-4.20510255,1.67172061,0.03905627,0.55349856,0.70543592,0.00015614,0.88993194,0.46565575
-4.19909955,1.74861598,0.04081634,0.60007285,0.72393969,0.00015946,0.92689682,0.49578272
-4.19309655,1.83431703,0.04299517,0.65481977,0.74075021,0.00016573,0.97175807,0.52990533
-4.18709355,1.92870711,0.04560421,0.71790319,0.75562525,0.00017497,1.02451949,0.56806116
-4.18109055,2.03165641,0.04864763,0.78940519,0.76839237,0.00018718,1.08513184,0.61026640
-4.17508754,2.14302167,0.05212218,0.86932096,0.77895163,0.00020233,1.15349239,0.65651448
-4.16908454,2.26264506,0.05601730,0.95755672,0.78727518,0.00022038,1.22944480,0.70677547
-4.16308154,2.39035327,0.06031542,1.05393139,0.79340393,0.00024125,1.31278007,0.76099650
-4.15707854,2.52595758,0.06499252,1.15818219,0.79744153,0.00026487,1.40323874,0.81910381
-4.15107554,2.66925610,0.07001886,1.26997492,0.79954624,0.00029114,1.50051517,0.88100643
-4.14507254,2.82003883,0.07536004,1.38891860,0.79992120,0.00031994,1.60426398,0.94660185
-4.13906953,2.97809622,0.08097810,1.51458457,0.79880375,0.00035115,1.71410918,1.01578369
-4.13306653,3.14323123,0.08683281,1.64652916,0.79645451,0.00038464,1.82965569,1.08845104
-4.12706353,3.31527470,0.09288309,1.78431924,0.79314669,0.00042029,1.95050318,1.16451931
-4.12106053,3.49410305,0.09908838,1.92755901,0.78915635,0.00045796,2.07626154,1.24393166
-4.11505753,3.67965702,0.10540991,2.07591653,0.78475395,0.00049752,2.20656713,1.32667050
-4.10905453,3.87195947,0.11181194,2.22914807,0.78019747,0.00053886,2.34109864,1.41276781
-4.10305153,4.07113020,0.11826264,2.38711799,0.77572731,0.00058186,2.47959129,1.50231318
-4.09704852,4.27739527,0.12473477,2.54981227,0.77156296,0.00062641,2.62184786,1.59545853
-4.09104552,4.49108836,0.13120594,2.71734362,0.76790124,0.00067241,2.76774509,1.69241822
-4.08504252,4.71264228,0.13765854,2.88994657,0.76491591,0.00071978,2.91723431,1.79346374
-4.07903952,4.94256854,0.14407916,3.06796139,0.76275826,0.00076843,3.07033503,1.89891205
-4.07303652,5.18142430,0.15045774,3.25180621,0.76155833,0.00081828,3.22712094,2.00910750
-4.06703352,5.42976625,0.15678625,3.44193776,0.76142619,0.00086924,3.38769810,2.12439704
-4.06103052,5.68809246,0.16305716,3.63880144,0.76245315,0.00092120,3.55217572,2.24509955
-4.05502751,5.95677394,0.16926170,3.84277292,0.76471228,0.00097406,3.72063035,2.37147011
-4.04902451,6.23597890,0.17538803,4.05409362,0.76825827,0.00102765,3.89306512,2.50366088
-4.04302151,6.52559362,0.18141957,4.27280362,0.77312626,0.00108182,4.06936615,2.64168044
-4.03701851,6.82514453,0.18733340,4.49867591,0.77932991,0.00113632,4.24925846,2.78535397
-4.03101551,7.13372672,0.19309912,4.73115603,0.78685864,0.00119091,4.43226451,2.93428685
-4.02501251,7.44994427,0.19867810,4.96931171,0.79567438,0.00124525,4.61766811,3.08783411
-4.01900950,7.77186753,0.20402335,5.21179638,0.80570811,0.00129900,4.80448683,3.24507861
-4.01300650,8.09701217,0.20907996,5.45683030,0.81685671,0.00135173,4.99145556,3.40481980
-4.00700350,8.42234363,0.21378619,5.70220222,0.82898040,0.00140298,5.17702350,3.56557532
-4.00100050,8.74430968,0.21807524,5.94529336,0.84190129,0.00145226,5.35936630,3.72559626
-3.99499750,9.05890208,0.22187754,6.18312446,0.85540339,0.00149906,5.53641408,3.88289697
-3.98899450,9.36174667,0.22512356,6.41242518,0.86923438,0.00154285,5.70589550,4.03529888
-3.98299150,9.64821971,0.22774684,6.62972399,0.88310930,0.00158310,5.86539671,4.18048734
-3.97698849,9.91358633,0.22968731,6.83145519,0.89671620,0.00161931,6.01243343,4.31607944
-3.97098549,10.15315542,0.23089452,7.01407852,0.90972380,0.00165105,6.14453316,4.43970027
-3.96498249,10.36244434,0.23133059,7.17420616,0.92179066,0.00167792,6.25932423,4.54906411
-3.95897949,10.53734540,0.23097287,7.30873084,0.93257573,0.00169961,6.35462718,4.64205701
-3.95297649,10.67428609,0.22981589,7.41494884,0.94174970,0.00171591,6.42854429,4.71681660
-3.94697349,10.77037469,0.22787270,7.49067150,0.94900654,0.00172673,6.47954254,4.77180521
-3.94097049,10.82352368,0.22517527,7.53431940,0.95407477,0.00173209,6.50652546,4.80587261
-3.93496748,10.83254419,0.22177406,7.54499412,0.95672761,0.00173213,6.50889024,4.81830487
-3.92896448,10.79720617,0.21773677,7.52252379,0.95679164,0.00172713,6.48656644,4.80885701
-3.92296148,10.71826087,0.21314608,7.46747960,0.95415338,0.00171747,6.44003433,4.77776744
-3.91695848,10.59742407,0.20809681,7.38116257,0.94876339,0.00170365,6.37032128,4.72575337
-3.91095548,10.43732063,0.20269233,7.26556091,0.94063767,0.00168627,6.27897628,4.65398755
-3.90495248,10.24139307,0.19704069,7.12328021,0.92985626,0.00166599,6.16802350,4.56405722
-3.89894947,10.01377881,0.19125036,6.95744995,0.91655922,0.00164352,6.03989707,4.45790761
-3.89294647,9.75916213,0.18542607,6.77161122,0.90094007,0.00161960,5.89736026,4.33777267
-3.88694347,9.48260849,0.17966480,6.56959107,0.88323724,0.00159498,5.74341280,4.20609660
-3.88094047,9.18938931,0.17405215,6.35536987,0.86372405,0.00157037,5.58119094,4.06544999
-3.87493747,8.88480581,0.16865938,6.13294798,0.84269772,0.00154644,5.41386481,3.91844465
-3.86893447,8.57402014,0.16354106,5.90621784,0.82046818,0.00152379,5.24453786,3.76765095
-3.86293147,8.26190141,0.15873366,5.67884715,0.79734725,0.00150291,5.07615279,3.61552142
-3.85692846,7.95289304,0.15425496,5.45417782,0.77363882,0.00148422,4.91140773,3.46432371
-3.85092546,7.65090655,0.15010438,5.23514446,0.74963057,0.00146800,4.75268602,3.31608525
-3.84492246,7.35924498,0.14626419,5.02421473,0.72558765,0.00145444,4.60200177,3.17255162
-3.83891946,7.08055760,0.14270149,4.82335275,0.70174842,0.00144359,4.46096262,3.03515915
-3.83291646,6.81682576,0.13937078,4.63400558,0.67832262,0.00143542,4.33075023,2.90502225
-3.82691346,6.56937803,0.13621711,4.45711118,0.65549172,0.00142977,4.21211787,2.78293445
-3.82091046,6.33893138,0.13317947,4.29312599,0.63341131,0.00142643,4.10540414,2.66938220
-3.81490745,6.12565422,0.13019437,4.14206867,0.61221522,0.00142511,4.01056070,2.56456926
-3.80890445,5.92924618,0.12719936,4.00357681,0.59202104,0.00142545,3.92719192,2.46844980
-3.80290145,5.74902906,0.12413625,3.87697248,0.57293636,0.00142710,3.85460364,2.38076764
-3.79689845,5.58404364,0.12095401,3.76133292,0.55506541,0.00142967,3.79185841,2.30109912
-3.79089545,5.43314690,0.11761118,3.65556263,0.53851549,0.00143280,3.73783446,2.22889750
-3.78489245,5.29510501,0.11407763,3.55846362,0.52340274,0.00143613,3.69128590,2.16353637
-3.77888944,5.16867808,0.11033566,3.46880100,0.50985681,0.00143938,3.65090186,2.10435058
-3.77288644,5.05269350,0.10638045,3.38536167,0.49802410,0.00144229,3.61536253,2.05067287
-3.76688344,4.94610567,0.10221987,3.30700456,0.48806937,0.00144471,3.58339063,2.00186534
-3.76088044,4.84804069,0.09787367,3.23270139,0.48017546,0.00144651,3.55379682,1.95734482
-3.75487744,4.75782562,0.09337210,3.16156752,0.47454127,0.00144770,3.52551830,1.91660196
-3.74887444,4.67500249,0.08875422,3.09288284,0.47137778,0.00144834,3.49764969,1.87921383
-3.74287144,4.59932792,0.08406580,3.02610317,0.47090254,0.00144857,3.46946590,1.84485031
-3.73686843,4.53075968,0.07935706,2.96086278,0.47333263,0.00144862,3.44043662,1.81327480
-3.73086543,4.46943195,0.07468044,2.89696893,0.47887643,0.00144878,3.41023250,1.78433968
-3.72486243,4.41562113,0.07008825,2.83438951,0.48772454,0.00144943,3.37872298,1.75797735
-3.71885943,4.36970436,0.06563064,2.77323474,0.50004012,0.00145096,3.34596626,1.73418762
-3.71285643,4.33211283,0.06135371,2.71373417,0.51594912,0.00145381,3.31219163,1.71302220
-3.70685343,4.30328207,0.05729795,2.65621007,0.53553064,0.00145845,3.27777516,1.69456725
-3.70085043,4.28360131,0.05349703,2.60104832,0.55880787,0.00146532,3.24320938,1.67892473
-3.69484742,4.27336409,0.04997691,2.54866799,0.58573997,0.00147486,3.20906828,1.66619347
-3.68884442,4.27272193,0.04675542,2.49949070,0.61621514,0.00148744,3.17596882,1.65645069
-3.68284142,4.28164310,0.04384212,2.45391097,0.65004530,0.00150337,3.14453080,1.64973480
-3.67683842,4.29987816,0.04123847,2.41226850,0.68696256,0.00152288,3.11533645,1.64603022
-3.67083542,4.32693381,0.03893835,2.37482365,0.72661777,0.00154607,3.08889185,1.64525487
-3.66483242,4.36205643,0.03692879,2.34173692,0.76858135,0.00157292,3.06559199,1.64725089
-3.65882941,4.40422623,0.03519088,2.31305351,0.81234648,0.00160328,3.04569100,1.65177909
-3.65282641,4.45216286,0.03370083,2.28869348,0.85733478,0.00163682,3.02927950,1.65851752
-3.64682341,4.50434250,0.03243106,2.26844809,0.90290445,0.00167309,3.01626999,1.66706420
-3.64082041,4.55902656,0.03135139,2.25198270,0.94836078,0.00171145,3.00639152,1.67694416
-3.63481741,4.61430092,0.03043015,2.23884596,0.99296891,0.00175116,2.99919387,1.68762053
-3.62881441,4.66812493,0.02963530,2.22848517,1.03596852,0.00179131,2.99406141,1.69850922
-3.62281141,4.71838822,0.02893535,2.22026701,1.07659021,0.00183089,2.99023586,1.70899682
-3.61680840,4.76297332,0.02830034,2.21350272,1.11407307,0.00186884,2.98684720,1.71846067
-3.61080540,4.79982172,0.02770250,2.20747654,1.14768297,0.00190400,2.98295095,1.72629047
-3.60480240,4.82700048,0.02711690,2.20147591,1.17673099,0.00193523,2.97756998,1.73191031
-3.59879940,4.84276668,0.02652191,2.19482193,1.20059152,0.00196140,2.96973878,1.73479996
-3.59279640,4.84562675,0.02589952,2.18689842,1.21871916,0.00198143,2.95854767,1.73451458
-3.58679340,4.83438805,0.02523548,2.17717793,1.23066404,0.00199436,2.94318468,1.73070163
-3.58079040,4.80820011,0.02451935,2.16524340,1.23608487,0.00199935,2.92297286,1.72311420
-3.57478739,4.76658381,0.02374445,2.15080410,1.23475915,0.00199573,2.89740083,1.71162000
-3.56878439,4.70944666,0.02290760,2.13370504,1.22659014,0.00198300,2.86614523,1.69620544
-3.56278139,4.63708374,0.02200892,2.11392924,1.21161035,0.00196090,2.82908363,1.67697463
-3.55677839,4.55016387,0.02105140,2.09159263,1.18998110,0.00192936,2.78629744,1.65414310
-3.55077539,4.44970174,0.02004057,2.06693204,1.16198843,0.00188855,2.73806464,1.62802678
-3.54477239,4.33701714,0.01898399,2.04028676,1.12803518,0.00183886,2.68484302,1.59902645
-3.53876938,4.21368337,0.01789082,2.01207481,1.08862972,0.00178087,2.62724482,1.56760866
-3.53276638,4.08146706,0.01677138,1.98276530,1.04437158,0.00171536,2.56600442,1.53428396
-3.52676338,3.94226226,0.01563663,1.95284834,0.99593466,0.00164325,2.50194091,1.49958359
-3.52076038,3.79802207,0.01449785,1.92280436,0.94404859,0.00156561,2.43591782,1.46403579
-3.51475738,3.65069066,0.01336615,1.89307457,0.88947902,0.00148358,2.36880217,1.42814294
-3.50875438,3.50213914,0.01225219,1.86403415,0.83300754,0.00139836,2.30142516,1.39236069
-3.50275138,3.35410775,0.01116590,1.83596975,0.77541203,0.00131119,2.23454672,1.35708013
-3.49674837,3.20815707,0.01011620,1.80906257,0.71744824,0.00122326,2.16882556,1.32261379
-3.49074537,3.06563008,0.00911087,1.78337785,0.65983307,0.00113573,2.10479648,1.28918627
-3.48474237,2.92762638,0.00815639,1.75886137,0.60323029,0.00104969,2.04285566,1.25692966
-3.47873937,2.79498916,0.00725792,1.73534302,0.54823900,0.00096611,1.98325475,1.22588405
-3.47273637,2.66830505,0.00641927,1.71254724,0.49538512,0.00088585,1.92610362,1.19600288
-3.46673337,2.54791597,0.00564293,1.69010954,0.44511611,0.00080965,1.87138133,1.16716274
-3.46073037,2.43394186,0.00493012,1.66759825,0.39779872,0.00073808,1.81895446,1.13917694
-3.45472736,2.32631249,0.00428095,1.64454012,0.35371984,0.00067163,1.76860148,1.11181208
-3.44872436,2.22480617,0.00369447,1.62044840,0.31308992,0.00061061,1.72004160,1.08480664
-3.44272136,2.12909306,0.00316887,1.59485184,0.27604874,0.00055524,1.67296637,1.05789047
-3.43671836,2.03878052,0.00270159,1.56732303,0.24267296,0.00050564,1.62707212,1.03080427
-3.43071536,1.95345808,0.00228951,1.53750471,0.21298499,0.00046184,1.58209143,1.00331799
-3.42471236,1.87273969,0.00192907,1.50513260,0.18696258,0.00042379,1.53782205,0.97524720
-3.41870935,1.79630125,0.00161641,1.47005373,0.16454870,0.00039140,1.49415149,0.94646674
-3.41270635,1.72391160,0.00134754,1.43223951,0.14566107,0.00036457,1.45107627,0.91692094
-3.40670335,1.65545573,0.00111839,1.39179275,0.13020109,0.00034315,1.40871469,0.88663014
-3.40070035,1.59094933,0.00092497,1.34894869,0.11806152,0.00032702,1.36731260,0.85569313
-3.39469735,1.53054410,0.00076340,1.30406979,0.10913287,0.00031606,1.32724175,0.82428562
-3.38869435,1.47452406,0.00063003,1.25763486,0.10330815,0.00031017,1.28899090,0.79265483
-3.38269135,1.42329301,0.00052143,1.21022294,0.10048585,0.00030928,1.25314998,0.76111064
-3.37668834,1.37735411,0.00043446,1.16249270,0.10057118,0.00031335,1.22038794,0.73001361
-3.37068534,1.33728257,0.00036625,1.11515839,0.10347552,0.00032233,1.19142528,0.69976063
-3.36468234,1.30369289,0.00031424,1.06896334,0.10911438,0.00033621,1.16700228,0.67076880
-3.35867934,1.27720223,0.00027617,1.02465208,0.11740396,0.00035498,1.14784437,0.64345822
-3.35267634,1.25839155,0.00025004,0.98294230,0.12825655,0.00037858,1.13462592,0.61823458
-3.34667334,1.24776646,0.00023411,0.94449766,0.14157535,0.00040697,1.12793414,0.59547210
-3.34067034,1.24571954,0.00022688,0.90990266,0.15724876,0.00044003,1.12823451,0.57549771
-3.33466733,1.25249602,0.00022705,0.87964033,0.17514489,0.00047760,1.13583925,0.55857700
-3.32866433,1.26816436,0.00023352,0.85407382,0.19510643,0.00051944,1.15088045,0.54490259
-3.32266133,1.29259348,0.00024532,0.83343237,0.21694650,0.00056523,1.17328900,0.53458538
-3.31665833,1.32543781,0.00026164,0.81780240,0.24044573,0.00061453,1.20278054,0.52764901
-3.31065533,1.36613120,0.00028178,0.80712386,0.26535104,0.00066684,1.23884945,0.52402792
-3.30465233,1.41389045,0.00030515,0.80119219,0.29137624,0.00072153,1.28077122,0.52356896
-3.29864932,1.46772868,0.00033127,0.79966568,0.31820471,0.00077788,1.32761386,0.52603665
-3.29264632,1.52647838,0.00035972,0.80207804,0.34549425,0.00083510,1.37825793,0.53112186
-3.28664332,1.58882359,0.00039019,0.80785573,0.37288397,0.00089231,1.43142499,0.53845364
-3.28064032,1.65334015,0.00042248,0.81633926,0.40000306,0.00094860,1.48571340,0.54761371
-3.27463732,1.71854247,0.00045647,0.82680780,0.42648121,0.00100303,1.53964044,0.55815303
-3.26863432,1.78293497,0.00049216,0.83850592,0.45196012,0.00105465,1.59168901,0.56960980
-3.26263132,1.84506598,0.00052969,0.85067153,0.47610571,0.00110256,1.64035718,0.58152802
-3.25662831,1.90358163,0.00056933,0.86256368,0.49862027,0.00114591,1.68420842,0.59347598
-3.25062531,1.95727716,0.00061147,0.87348925,0.51925407,0.00118395,1.72192055,0.60506350
-3.24462231,2.00514319,0.00065670,0.88282712,0.53781564,0.00121605,1.75233098,0.61595749
-3.23861931,2.04640435,0.00070574,0.89004911,0.55418008,0.00124173,1.77447642,0.62589471
-3.23261631,2.08054843,0.00075945,0.89473646,0.56829489,0.00126066,1.78762521,0.63469132
-3.22661331,2.10734420,0.00081888,0.89659145,0.58018289,0.00127269,1.79130069,0.64224860
-3.22061031,2.12684676,0.00088516,0.89544348,0.58994172,0.00127786,1.78529465,0.64855448
-3.21460730,2.13938998,0.00095954,0.89124971,0.59774002,0.00127637,1.76967028,0.65368088
-3.20860430,2.14556608,0.00104333,0.88408997,0.60381015,0.00126861,1.74475453,0.65777674
-3.20260130,2.14619332,0.00113784,0.87415677,0.60843771,0.00125510,1.71112038,0.66105722
-3.19659830,2.14227306,0.00124438,0.86174069,0.61194830,0.00123654,1.66956002,0.66378949
-3.19059530,2.13493850,0.00136412,0.84721222,0.61469210,0.00121367,1.62105030,0.66627579
-3.18459230,2.12539755,0.00149810,0.83100097,0.61702698,0.00118736,1.56671231,0.66883468
-3.17858929,2.11487265,0.00164709,0.81357352,0.61930095,0.00115849,1.50776708,0.67178136
-3.17258629,2.10454083,0.00181161,0.79541095,0.62183492,0.00112795,1.44548955,0.67540818
-3.16658329,2.09547686,0.00199177,0.77698734,0.62490652,0.00109661,1.38116305,0.67996623
-3.16058029,2.08860255,0.00218728,0.75875031,0.62873601,0.00106526,1.31603634,0.68564910
-3.15457729,2.08464485,0.00239739,0.74110444,0.63347488,0.00103462,1.25128498,0.69257967
-3.14857429,2.08410455,0.00262083,0.72439835,0.63919782,0.00100530,1.18797868,0.70080047
-3.14257129,2.08723748,0.00285583,0.70891587,0.64589858,0.00097777,1.12705561,0.71026845
-3.13656828,2.09404865,0.00310011,0.69487163,0.65348981,0.00095238,1.06930451,0.72085409
-3.13056528,2.10429962,0.00335088,0.68241081,0.66180699,0.00092933,1.01535476,0.73234513
-3.12456228,2.11752840,0.00360495,0.67161290,0.67061632,0.00090869,0.96567421,0.74445463
-3.11855928,2.13308049,0.00385873,0.66249885,0.67962597,0.00089041,0.92057432,0.75683301
-3.11255628,2.15014930,0.00410837,0.65504102,0.68850034,0.00087431,0.88022149,0.76908323
-3.10655328,2.16782345,0.00434983,0.64917485,0.69687643,0.00086014,0.84465361,0.78077861
-3.10055028,2.18513834,0.00457902,0.64481170,0.70438159,0.00084759,0.81380035,0.79148204
-3.09454727,2.20112920,0.00479195,0.64185160,0.71065162,0.00083627,0.78750601,0.80076588
-3.08854427,2.21488275,0.00498484,0.64019542,0.71534852,0.00082580,0.76555319,0.80823133
-3.08254127,2.22558500,0.00515423,0.63975548,0.71817695,0.00081580,0.74768645,0.81352639
-3.07653827,2.23256287,0.00529718,0.64046426,0.71889855,0.00080591,0.73363453,0.81636169
-3.07053527,2.23531788,0.00541132,0.64228072,0.71734375,0.00079582,0.72313039,0.81652327
-3.06453227,2.23355070,0.00549496,0.64519420,0.71342042,0.00078528,0.71592846,0.81388200
-3.05852926,2.22717595,0.00554721,0.64922588,0.70711918,0.00077412,0.71181875,0.80839918
-3.05252626,2.21632727,0.00556797,0.65442816,0.69851535,0.00076224,0.71063762,0.80012843
-3.04652326,2.20135317,0.00555799,0.66088222,0.68776755,0.00074964,0.71227548,0.78921378
-3.04052026,2.18280471,0.00551886,0.66869449,0.67511330,0.00073639,0.71668159,0.77588443
-3.03451726,2.16141648,0.00545300,0.67799240,0.66086202,0.00072266,0.72386642,0.76044659
-3.02851426,2.13808246,0.00536358,0.68892015,0.64538592,0.00070867,0.73390202,0.74327303
-3.02251126,2.11382861,0.00525445,0.70163485,0.62910931,0.00069473,0.74692086,0.72479094
-3.01650825,2.08978370,0.00513008,0.71630356,0.61249701,0.00068119,0.76311342,0.70546884
-3.01050525,2.06715006,0.00499541,0.73310137,0.59604215,0.00066845,0.78272496,0.68580316
-3.00450225,2.04717525,0.00485576,0.75221052,0.58025419,0.00065695,0.80605138,0.66630504
-2.99849925,2.03112564,0.00471674,0.77382055,0.56564710,0.00064714,0.83343414,0.64748787
-2.99249625,2.02026195,0.00458405,0.79812889,0.55272835,0.00063948,0.86525413,0.62985576
-2.98649325,2.01581705,0.00446346,0.82534153,0.54198853,0.00063443,0.90192390,0.61389338
-2.98049025,2.01897524,0.00436063,0.85567307,0.53389189,0.00063244,0.94387795,0.60005690
-2.97448724,2.03085245,0.00428102,0.88934539,0.52886750,0.00063392,0.99156055,0.58876621
-2.96848424,2.05247649,0.00422982,0.92658428,0.52730108,0.00063926,1.04541058,0.58039808
-2.96248124,2.08476621,0.00421182,0.96761340,0.52952726,0.00064880,1.10584324,0.57528014
-2.95647824,2.12850900,0.00423140,1.01264513,0.53582210,0.00066282,1.17322838,0.57368536
-2.95047524,2.18433600,0.00429237,1.06186809,0.54639589,0.00068153,1.24786576,0.57582676
-2.94447224,2.25269483,0.00439799,1.11543143,0.56138600,0.00070506,1.32995774,0.58185237
-2.93846923,2.33382032,0.00455089,1.17342623,0.58085005,0.00073346,1.41958016,0.59184011
-2.93246623,2.42770405,0.00475303,1.23586482,0.60475945,0.00076667,1.51665283,0.60579288
-2.92646323,2.53406415,0.00500565,1.30265905,0.63299371,0.00080452,1.62091099,0.62363387
-2.92046023,2.65231732,0.00530929,1.37359883,0.66533583,0.00084673,1.73187966,0.64520252
-2.91445723,2.78155520,0.00566375,1.44833242,0.70146932,0.00089289,1.84885263,0.67025141
-2.90845423,2.92052771,0.00606810,1.52635014,0.74097733,0.00094247,1.97087815,0.69844464
-2.90245123,3.06763577,0.00652068,1.60697307,0.78334438,0.00099482,2.09675314,0.72935823
-2.89644822,3.22093561,0.00701912,1.68934821,0.82796119,0.00104916,2.22502726,0.76248287
-2.89044522,3.37815659,0.00756043,1.77245129,0.87413291,0.00110460,2.35401816,0.79722971
-2.88444222,3.53673373,0.00814096,1.85509808,0.92109085,0.00116019,2.48183836,0.83293916
-2.87843922,3.69385537,0.00875653,1.93596451,0.96800786,0.00121487,2.60643372,0.86889308
-2.87243622,3.84652548,0.00940246,2.01361558,1.01401700,0.00126756,2.72563273,0.90433024
-2.86643322,3.99163919,0.01007364,2.08654220,1.05823303,0.00131716,2.83720526,0.93846463
-2.86043022,4.12606922,0.01076462,2.15320486,1.09977614,0.00136260,2.93892851,0.97050634
-2.85442721,4.24675994,0.01146965,2.21208230,1.13779698,0.00140284,3.02865771,0.99968414
-2.84842421,4.35082520,0.01218277,2.26172308,1.17150200,0.00143695,3.10439832,1.02526897
-2.84242121,4.43564560,0.01289786,2.30079774,1.20017807,0.00146413,3.16437649,1.04659740
-2.83641821,4.49896060,0.01360869,2.32814879,1.22321511,0.00148372,3.20710445,1.06309383
-2.83041521,4.53895100,0.01430896,2.34283626,1.24012590,0.00149527,3.23143749,1.07429068
-2.82441221,4.55430772,0.01499233,2.34417631,1.25056192,0.00149852,3.23661977,1.07984525
-2.81840920,4.54428334,0.01565247,2.33177085,1.25432461,0.00149346,3.22231669,1.07955264
-2.81240620,4.50872383,0.01628303,2.30552684,1.25137142,0.00148028,3.18863198,1.07335403
-2.80640320,4.44807876,0.01687774,2.26566394,1.24181646,0.00145944,3.13610899,1.06133976
-2.80040020,4.36338960,0.01743039,2.21271046,1.22592576,0.00143160,3.06571585,1.04374719
-2.79439720,4.25625676,0.01793493,2.14748757,1.20410735,0.00139767,2.97881555,1.02095332
-2.78839420,4.12878692,0.01838550,2.07108280,1.17689688,0.00135870,2.87712248,0.99346257
-2.78239120,3.98352355,0.01877651,1.98481419,1.14493930,0.00131592,2.76264757,0.96189024
-2.77638819,3.82336395,0.01910282,1.89018683,1.10896775,0.00127069,2.63763495,0.92694250
-2.77038519,3.65146670,0.01935980,1.78884413,1.06978054,0.00122443,2.50449297,0.88939370
-2.76438219,3.47115401,0.01954356,1.68251602,1.02821726,0.00117860,2.36572304,0.85006219
-2.75837919,3.28581303,0.01965108,1.57296654,0.98513512,0.00113466,2.22384920,0.80978539
-2.75237619,3.09880039,0.01968045,1.46194306,0.94138638,0.00109400,2.08135134,0.76939542
-2.74637319,2.91335346,0.01963101,1.35112927,0.89779771,0.00105794,1.94060473,0.72969599
-2.74037019,2.73251157,0.01950356,1.24210353,0.85515209,0.00102762,1.80382766,0.69144139
-2.73436718,2.55904927,0.01930054,1.13630406,0.81417363,0.00100405,1.67303865,0.65531836
-2.72836418,2.39542347,0.01902611,1.03500172,0.77551573,0.00098801,1.55002412,0.62193108
-2.72236118,2.24373497,0.01868629,0.93928094,0.73975239,0.00098008,1.43631654,0.59178980
-2.71635818,2.10570459,0.01828894,0.85002862,0.70737282,0.00098058,1.33318282,0.56530310
-2.71035518,1.98266304,0.01784375,0.76793071,0.67877882,0.00098957,1.24162201,0.54277379
-2.70435218,1.87555348,0.01736212,0.69347573,0.65428489,0.00100687,1.16237109,0.52439827
-2.69834917,1.78494502,0.01685700,0.62696410,0.63412030,0.00103207,1.09591733,0.51026903
-2.69234617,1.71105521,0.01634262,0.56852229,0.61843288,0.00106449,1.04251553,0.50037993
-2.68634317,1.65377945,0.01583420,0.51812044,0.60729398,0.00110325,1.00220849,0.49463378
-2.68034017,1.61272517,0.01534754,0.47559216,0.60070408,0.00114730,0.97484904,0.49285173
-2.67433717,1.58724878,0.01489863,0.44065543,0.59859867,0.00119541,0.96012218,0.49478399
-2.66833417,1.57649343,0.01450316,0.41293350,0.60085413,0.00124624,0.95756607,0.50012133
-2.66233117,1.57942609,0.01417606,0.39197480,0.60729315,0.00129837,0.96659097,0.50850697
-2.65632816,1.59487259,0.01393100,0.37727137,0.61768966,0.00135035,0.98649548,0.51954823
-2.65032516,1.62154957,0.01377988,0.36827510,0.63177308,0.00140071,1.01647982,0.53282789
-2.64432216,1.65809283,0.01373244,0.36441173,0.64923190,0.00144807,1.05565615,0.54791455
-2.63831916,1.70308175,0.01379580,0.36509231,0.66971663,0.00149110,1.10305626,0.56437205
-2.63231616,1.75505966,0.01397415,0.36972240,0.69284228,0.00152861,1.15763730,0.58176764
-2.62631316,1.81255066,0.01426849,0.37770913,0.71819054,0.00155956,1.21828614,0.59967880
-2.62031016,1.87407331,0.01467642,0.38846650,0.74531197,0.00158310,1.28382347,0.61769875
-2.61430715,1.93815182,0.01519210,0.40141933,0.77372842,0.00159857,1.35300853,0.63544071
-2.60830415,2.00332584,0.01580626,0.41600628,0.80293603,0.00160553,1.42454527,0.65254096
-2.60230115,2.06815934,0.01650640,0.43168238,0.83240902,0.00160374,1.49709110,0.66866102
