energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.11705853,0.11837582,0.00069309,0.00000573,0.00953924,0.00056538,0.04333777,0.03642168,0.07675261
0.12306153,0.09918210,0.00074529,0.00000598,0.00891687,0.00063309,0.03483775,0.02945896,0.06404079
0.12906453,0.08437571,0.00084538,0.00000657,0.00871463,0.00073695,0.02786326,0.02377929,0.05412043
0.13506753,0.07358628,0.00100214,0.00000755,0.00893277,0.00088265,0.02220290,0.01922054,0.04675499
0.14107054,0.06651773,0.00122671,0.00000898,0.00957908,0.00107715,0.01766683,0.01563983,0.04175545
0.14707354,0.06295413,0.00153291,0.00001095,0.01066905,0.00132885,0.01408768,0.01291487,0.03898487
0.15307654,0.06276345,0.00193770,0.00001356,0.01222557,0.00164762,0.01132071,0.01094467,0.03836181
0.15907954,0.06589935,0.00246147,0.00001691,0.01427848,0.00204501,0.00924331,0.00964972,0.03986255
0.16508254,0.07240135,0.00312842,0.00002115,0.01686368,0.00253421,0.00775400,0.00897183,0.04352242
0.17108554,0.08239350,0.00396683,0.00002644,0.02002203,0.00313016,0.00677115,0.00887358,0.04943611
0.17708854,0.09608152,0.00500928,0.00003296,0.02379792,0.00384951,0.00623140,0.00933767,0.05775726
0.18309155,0.11374863,0.00629277,0.00004093,0.02823752,0.00471052,0.00608807,0.01036594,0.06869701
0.18909455,0.13574978,0.00785866,0.00005059,0.03338681,0.00573296,0.00630943,0.01197837,0.08252170
0.19509755,0.16250433,0.00975254,0.00006219,0.03928931,0.00693786,0.00687700,0.01421177,0.09954935
0.20110055,0.19448703,0.01202371,0.00007602,0.04598369,0.00834722,0.00778388,0.01711837,0.12014491
0.20710355,0.23221704,0.01472465,0.00009240,0.05350119,0.00998356,0.00903310,0.02076411,0.14471412
0.21310655,0.27624495,0.01790998,0.00011166,0.06186299,0.01186948,0.01063597,0.02522669,0.17369565
0.21910955,0.32713770,0.02163536,0.00013416,0.07107763,0.01402695,0.01261052,0.03059323,0.20755157
0.22511256,0.38546130,0.02595590,0.00016025,0.08113853,0.01647670,0.01497990,0.03695756,0.24675589
0.23111556,0.45176161,0.03092437,0.00019033,0.09202179,0.01923733,0.01777072,0.04441712,0.29178127
0.23711856,0.52654318,0.03658918,0.00022477,0.10368429,0.02232448,0.02101149,0.05306933,0.34308393
0.24312156,0.61024666,0.04299200,0.00026397,0.11606227,0.02574988,0.02473091,0.06300768,0.40108690
0.24912456,0.70322524,0.05016534,0.00030831,0.12907051,0.02952040,0.02895623,0.07431732,0.46616206
0.25512756,0.80572083,0.05813002,0.00035818,0.14260214,0.03363708,0.03371159,0.08707044,0.53861135
0.26113057,0.91784076,0.06689256,0.00041395,0.15652918,0.03809425,0.03901634,0.10132151,0.61864775
0.26713357,1.03953607,0.07644286,0.00047598,0.17070385,0.04287873,0.04488353,0.11710242,0.70637679
0.27313657,1.17058236,0.08675207,0.00054463,0.18496076,0.04796916,0.05131844,0.13441797,0.80177950
0.27913957,1.31056433,0.09777085,0.00062023,0.19911971,0.05333554,0.05831733,0.15324173,0.90469751
0.28514257,1.45886526,0.10942821,0.00070311,0.21298937,0.05893901,0.06586643,0.17351255,1.01482143
0.29114557,1.61466228,0.12163104,0.00079360,0.22637152,0.06473189,0.07394128,0.19513210,1.13168339
0.29714857,1.77692858,0.13426439,0.00089203,0.23906575,0.07065804,0.08250638,0.21796353,1.25465442
0.30315158,1.94444300,0.14719257,0.00099871,0.25087462,0.07665361,0.09151530,0.24183153,1.38294753
0.30915458,2.11580772,0.16026126,0.00111399,0.26160890,0.08264803,0.10091127,0.26652399,1.51562690
0.31515758,2.28947383,0.17330047,0.00123822,0.27109283,0.08856542,0.11062817,0.29179529,1.65162337
0.32116058,2.46377467,0.18612832,0.00137179,0.27916921,0.09432634,0.12059209,0.31737138,1.78975618
0.32716358,2.63696622,0.19855571,0.00151509,0.28570400,0.09984971,0.13072328,0.34295642,1.92876058
0.33316658,2.80727323,0.21039154,0.00166855,0.29059043,0.10505508,0.14093845,0.36824101,2.06732051
0.33916958,2.97293984,0.22144840,0.00183264,0.29375228,0.10986492,0.15115342,0.39291165,2.20410537
0.34517259,3.13228262,0.23154858,0.00200783,0.29514636,0.11420709,0.16128601,0.41666113,2.33780949
0.35117559,3.28374405,0.24052993,0.00219463,0.29476400,0.11801719,0.17125887,0.43919951,2.46719273
0.35717859,3.42594419,0.24825163,0.00239352,0.29263148,0.12124081,0.18100243,0.46026502,2.59112060
0.36318159,3.55772817,0.25459936,0.00260500,0.28880952,0.12383558,0.19045752,0.47963468,2.70860194
0.36918459,3.67820748,0.25948968,0.00282954,0.28339167,0.12577282,0.19957774,0.49713376,2.81882271
0.37518759,3.78679293,0.26287359,0.00306754,0.27650184,0.12703882,0.20833136,0.51264383,2.92117414
0.38119060,3.88321770,0.26473879,0.00331934,0.26829096,0.12763570,0.21670265,0.52610890,3.01527391
0.38719360,3.96754939,0.26511087,0.00358522,0.25893298,0.12758162,0.22469261,0.53753911,3.10097946
0.39319660,4.04019028,0.26405299,0.00386531,0.24862025,0.12691058,0.23231899,0.54701192,3.17839282
0.39919960,4.10186576,0.26166443,0.00415964,0.23755863,0.12567152,0.23961563,0.55467045,3.24785665
0.40520260,4.15360139,0.25807777,0.00446812,0.22596228,0.12392705,0.24663114,0.56071905,3.30994181
0.41120560,4.19668958,0.25345496,0.00479048,0.21404855,0.12175154,0.25342695,0.56541619,3.36542724
0.41720860,4.23264740,0.24798242,0.00512632,0.20203284,0.11922894,0.26007483,0.56906491,3.41527291
0.42321161,4.26316739,0.24186533,0.00547511,0.19012390,0.11645015,0.26665404,0.57200125,3.46058746
0.42921461,4.29006356,0.23532140,0.00583617,0.17851939,0.11351025,0.27324818,0.57458115,3.50259185
0.43521761,4.31521487,0.22857428,0.00620870,0.16740205,0.11050556,0.27994189,0.57716632,3.54258081
0.44122061,4.34050850,0.22184691,0.00659177,0.15693639,0.10753072,0.28681767,0.58010985,3.58188363
0.44722361,4.36778519,0.21535505,0.00698440,0.14726605,0.10467583,0.29395278,0.58374210,3.62182601
0.45322661,4.39878857,0.20930113,0.00738549,0.13851180,0.10202382,0.30141648,0.58835757,3.66369419
0.45922961,4.43512018,0.20386863,0.00779393,0.13077022,0.09964809,0.30926771,0.59420324,3.70870261
0.46523262,4.47820143,0.19921726,0.00820854,0.12411305,0.09761054,0.31755330,0.60146911,3.75796592
0.47123562,4.52924335,0.19547882,0.00862814,0.11858709,0.09595999,0.32630666,0.61028104,3.81247587
0.47723862,4.58922445,0.19275403,0.00905152,0.11421473,0.09473108,0.33554715,0.62069646,3.87308320
0.48324162,4.65887672,0.19111036,0.00947747,0.11099499,0.09394364,0.34527998,0.63270294,3.94048457
0.48924462,4.73867928,0.19058071,0.00990477,0.10890496,0.09360256,0.35549673,0.64621963,4.01521408
0.49524762,4.82885897,0.19116318,0.01033219,0.10790166,0.09369811,0.36617625,0.66110150,4.09763876
0.50125063,4.92939681,0.19282170,0.01075848,0.10792420,0.09420673,0.37728607,0.67714611,4.18795746
0.50725363,5.04003930,0.19548764,0.01118236,0.10889614,0.09509217,0.38878401,0.69410251,4.28620230
0.51325663,5.16031325,0.19906216,0.01160250,0.11072809,0.09630702,0.40062004,0.71168182,4.39224191
0.51925963,5.28954298,0.20341945,0.01201751,0.11332034,0.09779446,0.41273818,0.72956899,4.50578577
0.52526263,5.42686886,0.20841052,0.01242592,0.11656561,0.09949033,0.42507833,0.74743520,4.62638916
0.53126563,5.57126621,0.21386771,0.01282617,0.12035173,0.10132523,0.43757799,0.76495032,4.75345814
0.53726863,5.72156389,0.21960952,0.01321659,0.12456429,0.10322677,0.45017374,0.78179488,4.88625460
0.54327164,5.87646211,0.22544588,0.01359540,0.12908913,0.10512174,0.46280236,0.79767114,5.02390115
0.54927464,6.03454929,0.23118358,0.01396069,0.13381473,0.10693837,0.47540176,0.81231278,5.16538621
0.55527764,6.19431795,0.23663175,0.01431042,0.13863434,0.10860829,0.48791136,0.82549292,5.30956963
0.56128064,6.35418002,0.24160724,0.01464244,0.14344787,0.11006840,0.50027236,0.83703022,5.45518931
0.56728364,6.51248188,0.24593971,0.01495447,0.14816354,0.11126253,0.51242759,0.84679300,5.60086956
0.57328664,6.66751978,0.24947629,0.01524414,0.15269924,0.11214277,0.52432119,0.85470126,5.74513182
0.57928964,6.81755637,0.25208572,0.01550899,0.15698345,0.11267051,0.53589822,0.86072680,5.88640835
0.58529265,6.96083877,0.25366171,0.01574652,0.16095606,0.11281719,0.54710417,0.86489147,6.02305954
0.59129565,7.09561894,0.25412551,0.01595420,0.16456862,0.11256470,0.55788464,0.86726386,6.15339519
0.59729865,7.22017661,0.25342761,0.01612952,0.16778447,0.11190542,0.56818513,0.86795473,6.27570006
0.60330165,7.33284509,0.25154846,0.01627005,0.17057850,0.11084195,0.57795115,0.86711138,6.38826350
0.60930465,7.43203978,0.24849828,0.01637348,0.17293663,0.10938658,0.58712865,0.86491135,6.48941300
0.61530765,7.51628909,0.24431598,0.01643772,0.17485515,0.10756043,0.59566482,0.86155579,6.57755084
0.62131066,7.58426708,0.23906719,0.01646090,0.17633985,0.10539245,0.60350924,0.85726269,6.65119305
0.62731366,7.63482686,0.23284166,0.01644151,0.17740501,0.10291813,0.61061540,0.85226027,6.70900920
0.63331666,7.66703350,0.22575004,0.01637843,0.17807239,0.10017819,0.61694247,0.84678078,6.74986185
0.63931966,7.68019508,0.21792025,0.01627102,0.17837019,0.09721720,0.62245723,0.84105473,6.77284362
0.64532266,7.67389022,0.20949368,0.01611915,0.17833207,0.09408212,0.62713606,0.83530577,6.77731046
0.65132566,7.64799057,0.20062125,0.01592331,0.17799620,0.09082096,0.63096680,0.82974625,6.76290918
0.65732866,7.60267670,0.19145964,0.01568457,0.17740455,0.08748154,0.63395040,0.82457336,6.72959765
0.66333167,7.53844611,0.18216776,0.01540469,0.17660221,0.08411032,0.63610206,0.81996602,6.67765636
0.66933467,7.45611220,0.17290363,0.01508603,0.17563696,0.08075153,0.63745200,0.81608232,6.60769021
0.67533767,7.35679369,0.16382165,0.01473162,0.17455892,0.07744641,0.63804547,0.81305752,6.52061995
0.68134067,7.24189413,0.15507046,0.01434502,0.17342037,0.07423264,0.63794210,0.81100254,6.41766308
0.68734367,7.11307194,0.14679126,0.01393033,0.17227565,0.07114410,0.63721459,0.81000286,6.30030467
0.69334667,6.97220156,0.13911660,0.01349206,0.17118109,0.06821067,0.63594665,0.81011790,6.17025894
0.69934967,6.82132725,0.13216962,0.01303503,0.17019498,0.06545834,0.63423038,0.81138073,6.02942305
0.70535268,6.66261100,0.12606356,0.01256423,0.16937743,0.06290935,0.63216316,0.81379807,5.87982491
0.71135568,6.49827675,0.12090145,0.01208472,0.16879013,0.06058253,0.62984417,0.81735080,5.72356718
0.71735868,6.33055297,0.11677591,0.01160145,0.16849592,0.05849358,0.62737084,0.82199473,5.56276986
0.72336168,6.16161624,0.11376889,0.01111917,0.16855815,0.05665545,0.62483524,0.82766178,5.39951379
0.72936468,5.99353769,0.11195118,0.01064228,0.16903976,0.05507868,0.62232082,0.83426157,5.23578755
0.73536768,5.82823478,0.11138174,0.01017470,0.17000217,0.05377163,0.61989942,0.84168336,5.07343979
0.74137069,5.66742997,0.11210670,0.00971984,0.17150379,0.05274064,0.61762896,0.84979837,4.91413882
0.74737369,5.51261777,0.11415801,0.00928048,0.17359850,0.05199011,0.61555173,0.85846245,4.75934087
0.75337669,5.36504100,0.11755181,0.00885879,0.17633380,0.05152242,0.61369346,0.86751897,4.61026778
0.75937969,5.22567687,0.12228663,0.00845627,0.17974902,0.05133774,0.61206316,0.87680197,4.46789458
0.76538269,5.09523267,0.12834137,0.00807381,0.18387355,0.05143380,0.61065368,0.88613943,4.33294661
0.77138569,4.97415071,0.13567341,0.00771174,0.18872529,0.05180551,0.60944310,0.89535659,4.20590577
0.77738869,4.86262160,0.14421685,0.00736988,0.19430935,0.05244463,0.60839661,0.90427926,4.08702460
0.78339170,4.76060472,0.15388128,0.00704766,0.20061732,0.05333940,0.60746901,0.91273699,3.97634700
0.78939470,4.66785469,0.16455097,0.00674420,0.20762708,0.05447427,0.60660760,0.92056623,3.87373408
0.79539770,4.58395225,0.17608500,0.00645845,0.21530340,0.05582974,0.60575534,0.92761314,3.77889340
0.80140070,4.50833826,0.18831822,0.00618929,0.22359928,0.05738231,0.60485422,0.93373645,3.69141021
0.80740370,4.44034957,0.20106331,0.00593567,0.23245824,0.05910466,0.60384857,0.93880996,3.61077919
0.81340670,4.37925538,0.21411392,0.00569667,0.24181740,0.06096604,0.60268850,0.94272508,3.53643541
0.81940970,4.32429327,0.22724892,0.00547168,0.25161141,0.06293287,0.60133303,0.94539317,3.46778373
0.82541271,4.27470399,0.24023770,0.00526039,0.26177701,0.06496955,0.59975315,0.94674791,3.40422572
0.83141571,4.22976424,0.25284635,0.00506296,0.27225816,0.06703954,0.59793449,0.94674756,3.34518384
0.83741871,4.18881711,0.26484451,0.00487998,0.28301132,0.06910651,0.59587971,0.94537731,3.29012255
0.84342171,4.15129941,0.27601263,0.00471261,0.29401079,0.07113573,0.59361041,0.94265138,3.23856640
0.84942471,4.11676575,0.28614940,0.00456250,0.30525361,0.07309540,0.59116866,0.93861517,3.19011518
0.85542771,4.08490880,0.29507881,0.00443190,0.31676379,0.07495812,0.58861780,0.93334699,3.14445620
0.86143072,4.05557526,0.30265673,0.00432357,0.32859542,0.07670212,0.58604271,0.92695947,3.10137397
0.86743372,4.02877725,0.30877648,0.00424081,0.34083450,0.07831246,0.58354927,0.91960031,3.06075732
0.87343672,4.00469838,0.31337312,0.00418737,0.35359896,0.07978198,0.58126300,0.91145228,3.02260402
0.87943972,3.98369423,0.31642629,0.00416745,0.36703690,0.08111186,0.57932683,0.90273214,2.98702280
0.88544272,3.96628658,0.31796124,0.00418561,0.38132279,0.08231198,0.57789785,0.89368839,2.95423262
0.89144572,3.95315117,0.31804810,0.00424664,0.39665164,0.08340078,0.57714318,0.88459769,2.92455910
0.89744872,3.94509872,0.31679929,0.00435551,0.41323122,0.08440478,0.57723484,0.87575975,2.89842761
0.90345173,3.94304916,0.31436508,0.00451720,0.43127257,0.08535764,0.57834377,0.86749079,2.87635299
0.90945473,3.94799946,0.31092761,0.00473657,0.45097914,0.08629887,0.58063317,0.86011555,2.85892569
0.91545773,3.96098545,0.30669357,0.00501819,0.47253487,0.08727218,0.58425126,0.85395802,2.84679406
0.92146073,3.98303881,0.30188572,0.00536615,0.49609191,0.08832353,0.58932385,0.84933113,2.84064325
0.92746373,4.01514016,0.29673389,0.00578386,0.52175845,0.08949896,0.59594679,0.84652578,2.84117058
0.93346673,4.05817007,0.29146560,0.00627388,0.54958727,0.09084234,0.60417894,0.84579949,2.84905823
0.93946973,4.11285969,0.28629692,0.00683768,0.57956567,0.09239296,0.61403578,0.84736539,2.86494372
0.94547274,4.17974299,0.28142390,0.00747546,0.61160739,0.09418339,0.62548405,0.85138175,2.88938929
0.95147574,4.25911283,0.27701490,0.00818597,0.64554700,0.09623735,0.63843790,0.85794284,2.92285113
0.95747874,4.35098290,0.27320427,0.00896637,0.68113713,0.09856791,0.65275664,0.86707150,2.96564983
0.96348174,4.45505755,0.27008756,0.00981215,0.71804900,0.10117611,0.66824453,0.87871382,3.01794327
0.96948474,4.57071136,0.26771844,0.01071701,0.75587620,0.10404996,0.68465254,0.89273655,3.07970336
0.97548774,4.69697984,0.26610747,0.01167292,0.79414191,0.10716400,0.70168239,0.90892716,3.15069784
0.98149075,4.83256232,0.26522278,0.01267021,0.83230920,0.11047936,0.71899265,0.92699706,3.23047831
0.98749375,4.97583755,0.26499242,0.01369767,0.86979426,0.11394443,0.73620677,0.94658778,3.31837540
0.99349675,5.12489207,0.26530843,0.01474280,0.90598197,0.11749605,0.75292295,0.96728008,3.41350169
0.99949975,5.27756067,0.26603230,0.01579214,0.94024324,0.12106126,0.76872531,0.98860572,3.51476278
1.00550275,5.43147782,0.26700153,0.01683156,0.97195354,0.12455948,0.78319613,1.01006145,3.62087644
1.01150575,5.58413840,0.26803708,0.01784676,1.00051169,0.12790511,0.79592851,1.03112472,3.73039936
1.01750875,5.73296552,0.26895120,0.01882366,1.02535829,0.13101037,0.80653913,1.05127058,3.84176091
1.02351176,5.87538299,0.26955546,0.01974893,1.04599307,0.13378832,0.81468048,1.06998885,3.95330257
1.02951476,6.00888951,0.26966849,0.02061043,1.06199029,0.13615597,0.82005206,1.08680116,4.06332178
1.03551776,6.13113181,0.26912324,0.02139766,1.07301172,0.13803720,0.82241016,1.10127680,4.17011839
1.04152076,6.23997366,0.26777334,0.02210220,1.07881674,0.13936560,0.82157580,1.11304694,4.27204204
1.04752376,6.33355807,0.26549844,0.02271802,1.07926901,0.14008680,0.81744046,1.12181646,4.36753843
1.05352676,6.41036016,0.26220829,0.02324174,1.07433970,0.14016054,0.80996952,1.12737291,4.45519266
1.05952976,6.46922859,0.25784542,0.02367279,1.06410710,0.13956210,0.79920316,1.12959226,4.53376787
1.06553277,6.50941404,0.25238650,0.02401344,1.04875272,0.13828316,0.78525483,1.12844110,4.60223766
1.07153577,6.53058369,0.24584221,0.02426877,1.02855422,0.13633211,0.76830737,1.12397534,4.65981089
1.07753877,6.53282137,0.23825587,0.02444646,1.00387530,0.13373367,0.74860698,1.11633540,4.70594824
1.08354177,6.51661378,0.22970086,0.02455654,0.97515338,0.13052799,0.72645532,1.10573825,4.74036970
1.08954477,6.48282366,0.22027702,0.02461107,0.94288521,0.12676918,0.70220023,1.09246673,4.76305331
1.09554777,6.43265157,0.21010636,0.02462373,0.90761139,0.12252339,0.67622531,1.07685652,4.77422525
1.10155078,6.36758821,0.19932814,0.02460940,0.86990019,0.11786661,0.64893890,1.05928172,4.77434231
1.10755378,6.28935993,0.18809369,0.02458372,0.83033136,0.11288216,0.62076296,1.04013944,4.76406783
1.11355678,6.19986994,0.17656124,0.02456277,0.78948056,0.10765812,0.59212217,1.01983441,4.74424258
1.11955978,6.10113831,0.16489087,0.02456264,0.74790493,0.10228476,0.56343370,0.99876410,4.71585239
1.12556278,5.99524328,0.15323989,0.02459925,0.70613020,0.09685211,0.53509798,0.97730528,4.67999411
1.13156578,5.88426661,0.14175884,0.02468815,0.66463979,0.09144772,0.50749080,0.95580234,4.63784189
1.13756878,5.77024523,0.13058808,0.02484451,0.62386607,0.08615482,0.48095677,0.93455811,4.59061525
1.14357179,5.65513080,0.11985529,0.02508309,0.58418409,0.08105072,0.45580444,0.91382724,4.53955039
1.14957479,5.54075848,0.10967372,0.02541846,0.54590763,0.07620577,0.43230295,0.89381257,4.48587590
1.15557779,5.42882547,0.10014129,0.02586517,0.50928765,0.07168264,0.41068025,0.87466421,4.43079345
1.16158079,5.32087918,0.09134040,0.02643804,0.47451297,0.06753600,0.39112269,0.85648149,4.37546383
1.16758379,5.21831437,0.08333854,0.02715244,0.44171291,0.06381262,0.37377589,0.83931718,4.32099813
1.17358679,5.12237801,0.07618931,0.02802457,0.41096164,0.06055176,0.35874651,0.82318378,4.26845347
1.17958979,5.03418013,0.06993398,0.02907167,0.38228391,0.05778573,0.34610486,0.80806124,4.21883252
1.18559280,4.95470870,0.06460323,0.03031209,0.35566167,0.05554064,0.33588786,0.79390559,4.17308541
1.19159580,4.88484628,0.06021907,0.03176534,0.33104143,0.05383724,0.32810232,0.78065788,4.13211294
1.19759880,4.82538626,0.05679666,0.03345184,0.30834176,0.05269165,0.32272814,0.76825281,4.09676956
1.20360180,4.77704680,0.05434597,0.03539255,0.28746073,0.05211603,0.31972133,0.75662662,4.06786488
1.20960480,4.74048065,0.05287308,0.03760845,0.26828296,0.05211907,0.31901665,0.74572369,4.04616275
1.21560780,4.71627963,0.05238116,0.04011974,0.25068602,0.05270621,0.32052986,0.73550153,4.03237693
1.22161081,4.70497323,0.05287089,0.04294491,0.23454596,0.05387967,0.32415949,0.72593406,4.02716319
1.22761381,4.70702096,0.05434038,0.04609970,0.21974191,0.05563815,0.32978818,0.71701293,4.03110762
1.23361681,4.72279927,0.05678467,0.04959591,0.20615962,0.05797631,0.33728368,0.70874708,4.04471191
1.23961981,4.75258379,0.06019462,0.05344021,0.19369399,0.06088406,0.34649968,0.70116062,4.06837612
1.24562281,4.79652873,0.06455554,0.05763297,0.18225052,0.06434563,0.35727651,0.69428935,4.10238052
1.25162581,4.85464507,0.06984542,0.06216718,0.17174597,0.06833859,0.36944203,0.68817627,4.14686760
1.25762881,4.92677979,0.07603304,0.06702759,0.16210818,0.07283294,0.38281274,0.68286652,4.20182613
1.26363182,5.01259827,0.08307607,0.07219002,0.15327527,0.07779016,0.39719536,0.67840208,4.26707867
1.26963482,5.11157170,0.09091924,0.07762104,0.14519437,0.08316257,0.41238886,0.67481682,4.34227403
1.27563782,5.22297138,0.09949286,0.08327800,0.13782014,0.08889293,0.42818723,0.67213210,4.42688588
1.28164082,5.34587103,0.10871183,0.08910939,0.13111306,0.09491444,0.44438272,0.67035338,4.52021831
1.28764382,5.47915784,0.11847513,0.09505577,0.12503781,0.10115109,0.46076975,0.66946795,4.62141870
1.29364682,5.62155236,0.12866614,0.10105086,0.11956178,0.10751860,0.47714923,0.66944405,4.72949770
1.29964982,5.77163670,0.13915366,0.10702327,0.11465378,0.11392575,0.49333317,0.67023124,4.84335573
1.30565283,5.92788981,0.14979388,0.11289835,0.11028308,0.12027624,0.50914946,0.67176212,4.96181483
1.31165583,6.08872821,0.16043303,0.11860040,0.10641883,0.12647103,0.52444640,0.67395513,5.08365425
1.31765883,6.25255009,0.17091099,0.12405504,0.10302969,0.13241094,0.53909694,0.67671823,5.20764797
1.32366183,6.41778032,0.18106539,0.12919162,0.10008393,0.13799967,0.55300224,0.67995321,5.33260208
1.32966483,6.58291387,0.19073642,0.13394558,0.09754974,0.14314686,0.56609432,0.68356020,5.45738982
1.33566783,6.74655530,0.19977181,0.13826073,0.09539569,0.14777129,0.57833773,0.68744227,5.58098241
1.34167084,6.90745202,0.20803205,0.14209115,0.09359150,0.15180387,0.58972994,0.69150958,5.70247378
1.34767384,7.06451948,0.21539542,0.14540287,0.09210872,0.15519045,0.60030054,0.69568297,5.82109782
1.35367684,7.21685708,0.22176258,0.14817498,0.09092151,0.15789419,0.61010902,0.69989677,5.93623726
1.35967984,7.36375393,0.22706064,0.15040034,0.09000734,0.15989743,0.61924150,0.70410068,6.04742371
1.36568284,7.50468454,0.23124621,0.15208567,0.08934754,0.16120287,0.62780617,0.70826058,6.15432900
1.37168584,7.63929473,0.23430754,0.15325118,0.08892766,0.16183413,0.63592806,0.71235851,6.25674860
1.37768884,7.76737926,0.23626529,0.15392955,0.08873773,0.16183542,0.64374296,0.71639159,6.35457819
1.38369185,7.88885246,0.23717211,0.15416450,0.08877216,0.16127056,0.65139118,0.72037034,6.44778525
1.38969485,8.00371426,0.23711087,0.15400892,0.08902954,0.16022110,0.65901111,0.72431637,6.53637728
1.39569785,8.11201375,0.23619151,0.15352260,0.08951216,0.15878385,0.66673320,0.72825973,6.62036914
1.40170085,8.21381266,0.23454687,0.15276977,0.09022542,0.15706769,0.67467439,0.73223615,6.69975148
1.40770385,8.30915135,0.23232737,0.15181652,0.09117705,0.15518996,0.68293342,0.73628442,6.77446234
1.41370685,8.39801919,0.22969499,0.15072813,0.09237626,0.15327241,0.69158723,0.74044393,6.84436392
1.41970985,8.48033142,0.22681674,0.14956659,0.09383280,0.15143698,0.70068847,0.74475279,6.90922599
1.42571286,8.55591365,0.22385787,0.14838832,0.09555608,0.14980157,0.71026433,0.74924639,6.96871690
1.43171586,8.62449501,0.22097525,0.14724215,0.09755433,0.14847591,0.72031671,0.75395651,7.02240297
1.43771886,8.68571017,0.21831110,0.14616776,0.09983375,0.14755770,0.73082352,0.75891114,7.06975627
1.44372186,8.73911001,0.21598745,0.14519460,0.10239790,0.14712932,0.74174116,0.76413463,7.11017028
1.44972486,8.78418012,0.21410152,0.14434122,0.10524720,0.14725502,0.75300786,0.76964838,7.14298263
1.45572786,8.82036591,0.21272230,0.14361524,0.10837852,0.14797886,0.76454770,0.77547172,7.16750357
1.46173087,8.84710272,0.21188833,0.14301378,0.11178507,0.14932346,0.77627504,0.78162292,7.18304858
1.46773387,8.86384913,0.21160693,0.14252439,0.11545631,0.15128955,0.78809901,0.78812012,7.18897321
1.47373687,8.87012135,0.21185480,0.14212645,0.11937815,0.15385636,0.79992789,0.79498198,7.18470842
1.47973987,8.86552690,0.21257991,0.14179293,0.12353319,0.15698290,0.81167300,0.80222803,7.16979438
1.48574287,8.84979553,0.21370458,0.14149243,0.12790109,0.16060994,0.82325186,0.80987835,7.14391110
1.49174587,8.82280586,0.21512968,0.14119149,0.13245905,0.16466271,0.83459060,0.81795283,7.10690434
1.49774887,8.78460630,0.21673952,0.14085688,0.13718229,0.16905416,0.84562520,0.82646969,7.05880565
1.50375188,8.73542930,0.21840736,0.14045802,0.14204456,0.17368863,0.85630185,0.83544339,6.99984558
1.50975488,8.67569827,0.22000119,0.13996916,0.14701865,0.17846579,0.86657603,0.84488212,6.93045964
1.51575788,8.60602703,0.22138951,0.13937146,0.15207676,0.18328466,0.87641081,0.85478476,6.85128700
1.52176088,8.52721179,0.22244684,0.13865463,0.15719094,0.18804757,0.88577412,0.86513767,6.76316187
1.52776388,8.44021637,0.22305876,0.13781833,0.16233328,0.19266383,0.89463546,0.87591142,6.66709837
1.53376688,8.34615125,0.22312623,0.13687300,0.16747615,0.19705301,0.90296216,0.88705776,6.56426950
1.53976988,8.24624746,0.22256903,0.13584027,0.17259221,0.20114767,0.91071552,0.89850698,6.45598122
1.54577289,8.14182661,0.22132822,0.13475282,0.17765444,0.20489542,0.91784702,0.91016597,6.34364265
1.55177589,8.03426803,0.21936760,0.13365373,0.18263599,0.20826021,0.92429508,0.92191712,6.22873348
1.55777889,7.92497442,0.21667409,0.13259527,0.18751004,0.21122287,0.92998244,0.93361836,6.11276979
1.56378189,7.81533711,0.21325712,0.13163737,0.19224960,0.21378082,0.93481449,0.94510431,5.99726916
1.56978489,7.70670210,0.20914710,0.13084550,0.19682730,0.21594700,0.93867881,0.95618871,5.88371616
1.57578789,7.60033766,0.20439321,0.13028833,0.20121524,0.21774811,0.94144591,0.96666812,5.77352892
1.58179090,7.49740459,0.19906039,0.13003514,0.20538477,0.21922221,0.94297132,0.97632675,5.66802756
1.58779390,7.39892955,0.19322611,0.13015305,0.20930651,0.22041584,0.94309905,0.98494240,5.56840517
1.59379690,7.30578217,0.18697671,0.13070424,0.21295031,0.22138085,0.94166626,0.99229313,5.47570163
1.59979990,7.21865634,0.18040373,0.13174323,0.21628541,0.22217096,0.93850898,0.99816452,5.39078095
1.60580290,7.13805583,0.17360038,0.13331433,0.21928062,0.22283839,0.93346879,1.00235714,5.31431228
1.61180590,7.06428466,0.16665821,0.13544940,0.22190473,0.22343059,0.92639999,1.00469398,5.24675506
1.61780890,6.99744224,0.15966415,0.13816593,0.22412689,0.22398732,0.91717715,1.00502732,5.18834869
1.62381191,6.93742339,0.15269806,0.14146557,0.22591720,0.22453815,0.90570252,1.00324493,5.13910673
1.62981491,6.88392338,0.14583080,0.14533322,0.22724730,0.22510056,0.89191309,0.99927517,5.09881635
1.63581791,6.83644796,0.13912292,0.14973657,0.22809105,0.22567868,0.87578693,0.99309075,5.06704298
1.64182091,6.79432842,0.13262385,0.15462625,0.22842530,0.22626272,0.85734844,0.98471112,5.04314050
1.64782391,6.75674158,0.12637175,0.15993654,0.22823057,0.22682913,0.83667236,0.97420323,5.02626723
1.65382691,6.72273473,0.12039382,0.16558661,0.22749187,0.22734155,0.81388631,0.96168080,5.01540760
1.65982991,6.69125510,0.11470713,0.17148226,0.22619941,0.22775231,0.78917165,0.94730214,5.00939961
