energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.52076038,1.22528847,0.00324621,0.00000000,0.00005180,0.09307559,0.28325647,0.70337925,0.00242572,0.39102314
-3.51475738,1.27299506,0.00342230,0.00000000,0.00004886,0.09504083,0.29052840,0.73962855,0.00260652,0.40418370
-3.50875438,1.32942506,0.00362399,0.00000000,0.00004618,0.09749699,0.29967594,0.78164298,0.00280595,0.41967718
-3.50275138,1.39449827,0.00385124,0.00000000,0.00004379,0.10043241,0.31069124,0.82939087,0.00302296,0.43742528
-3.49674837,1.46787121,0.00410335,0.00000000,0.00004171,0.10382047,0.32350856,0.88266542,0.00325588,0.45728244
-3.49074537,1.54893487,0.00437888,0.00000000,0.00003995,0.10762016,0.33800404,0.94108020,0.00350241,0.47903756
-3.48474237,1.63682063,0.00467570,0.00000000,0.00003852,0.11177707,0.35399737,1.00407013,0.00375967,0.50241764
-3.47873937,1.73041414,0.00499100,0.00000000,0.00003740,0.11622478,0.37125508,1.07089824,0.00402419,0.52709334
-3.47273637,1.82837710,0.00532130,0.00000000,0.00003657,0.12088655,0.38949554,1.14066806,0.00429208,0.55268619
-3.46673337,1.92917624,0.00566253,0.00000000,0.00003602,0.12567739,0.40839552,1.21234162,0.00455901,0.57877726
-3.46073037,2.03111888,0.00601012,0.00000000,0.00003570,0.13050617,0.42759804,1.28476256,0.00482040,0.60491694
-3.45472736,2.13239389,0.00635904,0.00000000,0.00003557,0.13527796,0.44672138,1.35668388,0.00507150,0.63063570
-3.44872436,2.23111709,0.00670396,0.00000000,0.00003560,0.13989641,0.46536891,1.42679942,0.00530752,0.65545529
-3.44272136,2.32537952,0.00703932,0.00000000,0.00003574,0.14426603,0.48313955,1.49377817,0.00552382,0.67890024
-3.43671836,2.41329722,0.00735950,0.00000000,0.00003594,0.14829446,0.49963843,1.55630036,0.00571597,0.70050919
-3.43071536,2.49306087,0.00765891,0.00000000,0.00003616,0.15189459,0.51448746,1.61309399,0.00587995,0.71984594
-3.42471236,2.56298382,0.00793215,0.00000000,0.00003636,0.15498650,0.52733553,1.66297064,0.00601224,0.73650966
-3.41870935,2.62154688,0.00817414,0.00000000,0.00003649,0.15749911,0.53786799,1.70485920,0.00610995,0.75014424
-3.41270635,2.66743842,0.00838023,0.00000000,0.00003653,0.15937171,0.54581504,1.73783634,0.00617087,0.76044646
-3.40670335,2.69958855,0.00854633,0.00000000,0.00003644,0.16055509,0.55095885,1.76115263,0.00619357,0.76717275
-3.40070035,2.71719627,0.00866903,0.00000000,0.00003620,0.16101249,0.55313917,1.77425321,0.00617743,0.77014444
-3.39469735,2.71974867,0.00874565,0.00000000,0.00003580,0.16072020,0.55225721,1.77679251,0.00612261,0.76925142
-3.38869435,2.70703178,0.00877435,0.00000000,0.00003522,0.15966794,0.54827771,1.76864227,0.00603011,0.76445408
-3.38269135,2.67913272,0.00875415,0.00000000,0.00003446,0.15785881,0.54122917,1.74989282,0.00590165,0.75578351
-3.37668834,2.63643329,0.00868496,0.00000000,0.00003353,0.15530918,0.53120216,1.72084759,0.00573965,0.74334012
-3.37068534,2.57959541,0.00856758,0.00000000,0.00003242,0.15204810,0.51834602,1.68201126,0.00554712,0.72729055
-3.36468234,2.50953905,0.00840369,0.00000000,0.00003116,0.14811661,0.50286382,1.63407203,0.00532756,0.70786318
-3.35867934,2.42741368,0.00819577,0.00000000,0.00002975,0.14356673,0.48500603,1.57787904,0.00508487,0.68534226
-3.35267634,2.33456438,0.00794707,0.00000000,0.00002823,0.13846032,0.46506303,1.51441564,0.00482319,0.66006088
-3.34667334,2.23249388,0.00766148,0.00000000,0.00002661,0.13286771,0.44335677,1.44477000,0.00454679,0.63239307
-3.34067034,2.12282207,0.00734345,0.00000000,0.00002492,0.12686615,0.42023198,1.37010391,0.00425998,0.60274516
-3.33466733,2.00724430,0.00699786,0.00000000,0.00002318,0.12053830,0.39604710,1.29162120,0.00396696,0.57154674
-3.32866433,1.88748991,0.00662992,0.00000000,0.00002142,0.11397046,0.37116542,1.21053676,0.00367174,0.53924140
-3.32266133,1.76528232,0.00624499,0.00000000,0.00001965,0.10725089,0.34594649,1.12804739,0.00337806,0.50627756
-3.31665833,1.64230184,0.00584848,0.00000000,0.00001792,0.10046813,0.32073836,1.04530510,0.00308931,0.47309957
-3.31065533,1.52015208,0.00544575,0.00000000,0.00001622,0.09370930,0.29587049,0.96339380,0.00280849,0.44013936
-3.30465233,1.40033080,0.00504194,0.00000000,0.00001458,0.08705857,0.27164786,0.88330977,0.00253814,0.40780874
-3.29864932,1.28420563,0.00464192,0.00000000,0.00001302,0.08059566,0.24834605,0.80594626,0.00228040,0.37649259
-3.29264632,1.17299504,0.00425015,0.00000000,0.00001155,0.07439458,0.22620756,0.73208225,0.00203691,0.34654290
-3.28664332,1.06775441,0.00387063,0.00000000,0.00001018,0.06852246,0.20543929,0.66237537,0.00180890,0.31827394
-3.28064032,0.96936734,0.00350689,0.00000000,0.00000890,0.06303856,0.18621110,0.59735872,0.00159720,0.29195839
-3.27463732,0.87854156,0.00316185,0.00000000,0.00000773,0.05799358,0.16865539,0.53744113,0.00140221,0.26782457
-3.26863432,0.79580927,0.00283790,0.00000000,0.00000667,0.05342904,0.15286760,0.48291056,0.00122404,0.24605466
-3.26263132,0.72153115,0.00253686,0.00000000,0.00000572,0.04937691,0.13890748,0.43393996,0.00106246,0.22678383
-3.25662831,0.65590367,0.00225995,0.00000000,0.00000487,0.04585946,0.12680094,0.39059519,0.00091702,0.21010038
-3.25062531,0.59896892,0.00200791,0.00000000,0.00000411,0.04288927,0.11654248,0.35284441,0.00078704,0.19604659
-3.24462231,0.55062646,0.00178094,0.00000000,0.00000345,0.04046940,0.10809789,0.32056840,0.00067171,0.18462032
-3.23861931,0.51064676,0.00157883,0.00000000,0.00000288,0.03859375,0.10140727,0.29357156,0.00057008,0.17577735
-3.23261631,0.47868568,0.00140094,0.00000000,0.00000238,0.03724756,0.09638814,0.27159301,0.00048113,0.16943419
-3.22661331,0.45429956,0.00124630,0.00000000,0.00000196,0.03640807,0.09293869,0.25431774,0.00040379,0.16547156
-3.22061031,0.43696086,0.00111367,0.00000000,0.00000160,0.03604530,0.09094103,0.24138735,0.00033700,0.16373826
-3.21460730,0.42607388,0.00100158,0.00000000,0.00000130,0.03612295,0.09026444,0.23241053,0.00027968,0.16405548
-3.20860430,0.42099050,0.00090840,0.00000000,0.00000105,0.03659937,0.09076861,0.22697289,0.00023082,0.16622156
-3.20260130,0.42102577,0.00083237,0.00000000,0.00000084,0.03742873,0.09230678,0.22464635,0.00018942,0.17001701
-3.19659830,0.42547326,0.00077169,0.00000000,0.00000066,0.03856209,0.09472891,0.22499790,0.00015457,0.17520981
-3.19059530,0.43362001,0.00072453,0.00000000,0.00000052,0.03994871,0.09788465,0.22759782,0.00012543,0.18156091
-3.18459230,0.44476083,0.00068910,0.00000000,0.00000041,0.04153723,0.10162632,0.23202720,0.00010120,0.18882978
-3.17858929,0.45821197,0.00066367,0.00000000,0.00000032,0.04327694,0.10581164,0.23788491,0.00008118,0.19677987
-3.17258629,0.47332369,0.00064658,0.00000000,0.00000025,0.04511893,0.11030633,0.24479382,0.00006475,0.20518393
-3.16658329,0.48949164,0.00063631,0.00000000,0.00000019,0.04701722,0.11498640,0.25240619,0.00005135,0.21382889
-3.16058029,0.50616663,0.00063146,0.00000000,0.00000014,0.04892975,0.11974015,0.26040825,0.00004048,0.22252024
-3.15457729,0.52286262,0.00063078,0.00000000,0.00000011,0.05081917,0.12446969,0.26852367,0.00003173,0.23108567
-3.14857429,0.53916249,0.00063316,0.00000000,0.00000008,0.05265351,0.12909208,0.27651605,0.00002472,0.23937782
-3.14257129,0.55472150,0.00063765,0.00000000,0.00000006,0.05440653,0.13353987,0.28419005,0.00001914,0.24727604
-3.13656828,0.56926817,0.00064347,0.00000000,0.00000005,0.05605790,0.13776105,0.29139137,0.00001474,0.25468705
-3.13056528,0.58260259,0.00064996,0.00000000,0.00000003,0.05759306,0.14171851,0.29800538,0.00001128,0.26154438
-3.12456228,0.59459215,0.00065661,0.00000000,0.00000002,0.05900289,0.14538876,0.30395447,0.00000858,0.26780675
-3.11855928,0.60516483,0.00066303,0.00000000,0.00000002,0.06028311,0.14876028,0.30919426,0.00000648,0.27345533
-3.11255628,0.61430049,0.00066894,0.00000000,0.00000001,0.06143343,0.15183127,0.31370880,0.00000487,0.27849007
-3.10655328,0.62202045,0.00067415,0.00000000,0.00000001,0.06245664,0.15460716,0.31750491,0.00000364,0.28292534
-3.10055028,0.62837602,0.00067854,0.00000000,0.00000001,0.06335749,0.15709785,0.32060609,0.00000270,0.28678502
-3.09454727,0.63343643,0.00068205,0.00000000,0.00000000,0.06414162,0.15931487,0.32304610,0.00000199,0.29009745
-3.08854427,0.63727706,0.00068463,0.00000000,0.00000000,0.06481444,0.16126874,0.32486280,0.00000146,0.29289048
-3.08254127,0.63996841,0.00068628,0.00000000,0.00000000,0.06538014,0.16296644,0.32609226,0.00000106,0.29518685
-3.07653827,0.64156652,0.00068699,0.00000000,0.00000000,0.06584087,0.16440946,0.32676384,0.00000077,0.29700036
-3.07053527,0.64210547,0.00068674,0.00000000,0.00000000,0.06619609,0.16559227,0.32689608,0.00000055,0.29833291
-3.06453227,0.64159215,0.00068550,0.00000000,0.00000000,0.06644218,0.16650147,0.32649404,0.00000039,0.29917269
-3.05852926,0.64000382,0.00068323,0.00000000,0.00000000,0.06657236,0.16711569,0.32554785,0.00000028,0.29949357
-3.05252626,0.63728834,0.00067983,0.00000000,0.00000000,0.06657683,0.16740608,0.32403278,0.00000020,0.29925575
-3.04652326,0.63336716,0.00067521,0.00000000,0.00000000,0.06644326,0.16733755,0.32191061,0.00000014,0.29840767
-3.04052026,0.62814061,0.00066926,0.00000000,0.00000000,0.06615739,0.16687059,0.31913236,0.00000010,0.29688895
-3.03451726,0.62149538,0.00066185,0.00000000,0.00000000,0.06570396,0.16596353,0.31564188,0.00000007,0.29463422
-3.02851426,0.61331325,0.00065284,0.00000000,0.00000000,0.06506771,0.16457519,0.31138038,0.00000005,0.29157757
-3.02251126,0.60348085,0.00064211,0.00000000,0.00000000,0.06423444,0.16266757,0.30629126,0.00000003,0.28765737
-3.01650825,0.59189953,0.00062956,0.00000000,0.00000000,0.06319209,0.16020867,0.30032514,0.00000002,0.28282102
-3.01050525,0.57849469,0.00061511,0.00000000,0.00000000,0.06193172,0.15717494,0.29344460,0.00000001,0.27702948
-3.00450225,0.56322414,0.00059869,0.00000000,0.00000000,0.06044843,0.15355355,0.28562843,0.00000001,0.27026112
-2.99849925,0.54608474,0.00058033,0.00000000,0.00000000,0.05874198,0.14934400,0.27687495,0.00000001,0.26251483
-2.99249625,0.52711697,0.00056004,0.00000000,0.00000000,0.05681726,0.14455927,0.26720445,0.00000000,0.25381204
-2.98649325,0.50640737,0.00053792,0.00000000,0.00000000,0.05468451,0.13922622,0.25666038,0.00000000,0.24419765
-2.98049025,0.48408836,0.00051412,0.00000000,0.00000000,0.05235919,0.13338533,0.24530930,0.00000000,0.23373973
-2.97448724,0.46033584,0.00048882,0.00000000,0.00000000,0.04986171,0.12708986,0.23323972,0.00000000,0.22252815
-2.96848424,0.43536461,0.00046224,0.00000000,0.00000000,0.04721683,0.12040433,0.22055977,0.00000000,0.21067214
-2.96248124,0.40942185,0.00043464,0.00000000,0.00000000,0.04445291,0.11340251,0.20739396,0.00000000,0.19829689
-2.95647824,0.38277926,0.00040631,0.00000000,0.00000000,0.04160102,0.10616510,0.19387921,0.00000000,0.18553960
-2.95047524,0.35572416,0.00037756,0.00000000,0.00000000,0.03869389,0.09877708,0.18016033,0.00000000,0.17254501
-2.94447224,0.32855019,0.00034868,0.00000000,0.00000000,0.03576491,0.09132502,0.16638538,0.00000000,0.15946073
-2.93846923,0.30154799,0.00032000,0.00000000,0.00000000,0.03284708,0.08389436,0.15270094,0.00000000,0.14643263
-2.93246623,0.27499643,0.00029181,0.00000000,0.00000000,0.02997197,0.07656698,0.13924766,0.00000000,0.13360054
-2.92646323,0.24915475,0.00026437,0.00000000,0.00000000,0.02716895,0.06941886,0.12615631,0.00000000,0.12109434
-2.92046023,0.22425587,0.00023794,0.00000000,0.00000000,0.02446439,0.06251828,0.11354439,0.00000001,0.10903071
-2.91445723,0.20050124,0.00021273,0.00000000,0.00000000,0.02188110,0.05592434,0.10151356,0.00000001,0.09751060
-2.90845423,0.17805721,0.00018891,0.00000000,0.00000000,0.01943796,0.04968594,0.09014771,0.00000002,0.08661748
-2.90245123,0.15705300,0.00016662,0.00000000,0.00000000,0.01714967,0.04384127,0.07951206,0.00000002,0.07641638
-2.89644822,0.13758030,0.00014596,0.00000000,0.00000000,0.01502676,0.03841768,0.06965287,0.00000003,0.06695366
-2.89044522,0.11969423,0.00012699,0.00000000,0.00000000,0.01307563,0.03343198,0.06059796,0.00000005,0.05825756
-2.88444222,0.10341550,0.00010972,0.00000000,0.00000000,0.01129887,0.02889110,0.05235782,0.00000007,0.05033926
-2.87843922,0.08873369,0.00009415,0.00000000,0.00000000,0.00969559,0.02479300,0.04492726,0.00000010,0.04319443
-2.87243622,0.07561115,0.00008024,0.00000000,0.00000000,0.00826182,0.02112777,0.03828745,0.00000015,0.03680524
-2.86643322,0.06398749,0.00006792,0.00000000,0.00000000,0.00699104,0.01787896,0.03240818,0.00000022,0.03114244
-2.86043022,0.05378430,0.00005711,0.00000000,0.00000000,0.00587472,0.01502481,0.02725026,0.00000031,0.02616773
-2.85442721,0.04490985,0.00004772,0.00000000,0.00000000,0.00490276,0.01253966,0.02276802,0.00000043,0.02183598
-2.84842421,0.03726378,0.00003964,0.00000000,0.00000000,0.00406405,0.01039518,0.01891171,0.00000060,0.01809745
-2.84242121,0.03074136,0.00003276,0.00000000,0.00000000,0.00334692,0.00856158,0.01562969,0.00000083,0.01489987
-2.83641821,0.02523746,0.00002698,0.00000000,0.00000000,0.00273951,0.00700867,0.01287063,0.00000115,0.01219020
-2.83041521,0.02065002,0.00002219,0.00000000,0.00000000,0.00223022,0.00570678,0.01058531,0.00000157,0.00991629
-2.82441221,0.01688302,0.00001829,0.00000000,0.00000000,0.00180792,0.00462754,0.00872832,0.00000213,0.00802811
-2.81840920,0.01384906,0.00001521,0.00000000,0.00000000,0.00146223,0.00374450,0.00725953,0.00000287,0.00647891
-2.81240620,0.01147145,0.00001285,0.00000000,0.00000000,0.00118374,0.00303363,0.00614540,0.00000385,0.00522595
-2.80640320,0.00968585,0.00001117,0.00000000,0.00000000,0.00096410,0.00247368,0.00536004,0.00000511,0.00423112
-2.80040020,0.00844174,0.00001013,0.00000000,0.00000000,0.00079614,0.00204643,0.00488626,0.00000675,0.00346133
-2.79439720,0.00770347,0.00000969,0.00000000,0.00000000,0.00067394,0.00173683,0.00471648,0.00000884,0.00288875
-2.78839420,0.00745123,0.00000985,0.00000000,0.00000000,0.00059284,0.00153312,0.00485362,0.00001150,0.00249084
-2.78239120,0.00768181,0.00001063,0.00000000,0.00000000,0.00054947,0.00142682,0.00531191,0.00001485,0.00225042
-2.77638819,0.00840932,0.00001205,0.00000000,0.00000000,0.00054175,0.00141276,0.00611773,0.00001904,0.00215553
-2.77038519,0.00966580,0.00001417,0.00000000,0.00000000,0.00056885,0.00148902,0.00731051,0.00002423,0.00219930
-2.76438219,0.01150178,0.00001706,0.00000000,0.00000000,0.00063120,0.00165685,0.00894349,0.00003063,0.00237979
-2.75837919,0.01398680,0.00002082,0.00000000,0.00000000,0.00073042,0.00192064,0.01108460,0.00003843,0.00269979
-2.75237619,0.01720977,0.00002555,0.00000000,0.00000000,0.00086936,0.00228778,0.01381720,0.00004788,0.00316658
-2.74637319,0.02127926,0.00003138,0.00000000,0.00000000,0.00105196,0.00276859,0.01724067,0.00005923,0.00379170
-2.74037019,0.02632344,0.00003847,0.00000000,0.00000000,0.00128331,0.00337615,0.02147097,0.00007274,0.00459066
-2.73436718,0.03248990,0.00004698,0.00000000,0.00000000,0.00156951,0.00412618,0.02664078,0.00008870,0.00558266
-2.72836418,0.03994487,0.00005707,0.00000000,0.00000001,0.00191764,0.00503681,0.03289941,0.00010740,0.00679020
-2.72236118,0.04887207,0.00006894,0.00000000,0.00000001,0.00233567,0.00612829,0.04041222,0.00012911,0.00823868
-2.71635818,0.05947090,0.00008277,0.00000000,0.00000001,0.00283230,0.00742276,0.04935949,0.00015412,0.00995588
-2.71035518,0.07195400,0.00009875,0.00000000,0.00000002,0.00341690,0.00894375,0.05993475,0.00018268,0.01197143
-2.70435218,0.08654394,0.00011706,0.00000000,0.00000003,0.00409924,0.01071582,0.07234223,0.00021500,0.01431605
-2.69834917,0.10346915,0.00013786,0.00000000,0.00000004,0.00488936,0.01276394,0.08679370,0.00025127,0.01702087
-2.69234617,0.12295897,0.00016133,0.00000000,0.00000006,0.00579729,0.01511285,0.10350432,0.00029160,0.02011646
-2.68634317,0.14523784,0.00018758,0.00000000,0.00000009,0.00683280,0.01778644,0.12268777,0.00033606,0.02363196
-2.68034017,0.17051873,0.00021671,0.00000000,0.00000014,0.00800505,0.02080687,0.14455040,0.00038461,0.02759395
-2.67433717,0.19899585,0.00024880,0.00000000,0.00000020,0.00932232,0.02419382,0.16928480,0.00043716,0.03202542
-2.66833417,0.23083679,0.00028385,0.00000000,0.00000028,0.01079162,0.02796362,0.19706256,0.00049351,0.03694461
-2.66233117,0.26617448,0.00032186,0.00000000,0.00000040,0.01241835,0.03212839,0.22802670,0.00055335,0.04236391
-2.65632816,0.30509893,0.00036275,0.00000000,0.00000056,0.01420593,0.03669527,0.26228377,0.00061631,0.04828883
-2.65032516,0.34764939,0.00040640,0.00000000,0.00000079,0.01615547,0.04166565,0.29989608,0.00068190,0.05471696
-2.64432216,0.39380706,0.00045264,0.00000000,0.00000110,0.01826546,0.04703460,0.34087425,0.00074956,0.06163723
-2.63831916,0.44348883,0.00050127,0.00000000,0.00000152,0.02053147,0.05279038,0.38517061,0.00081869,0.06902929
-2.63231616,0.49654253,0.00055203,0.00000000,0.00000209,0.02294601,0.05891426,0.43267364,0.00088860,0.07686310
-2.62631316,0.55274389,0.00060463,0.00000000,0.00000285,0.02549831,0.06538046,0.48320410,0.00095861,0.08509889
-2.62031016,0.61179578,0.00065876,0.00000000,0.00000386,0.02817436,0.07215652,0.53651305,0.00102803,0.09368741
-2.61430715,0.67332995,0.00071409,0.00000000,0.00000520,0.03095691,0.07920385,0.59228218,0.00109621,0.10257052
-2.60830415,0.73691155,0.00077030,0.00000000,0.00000693,0.03382567,0.08647868,0.65012678,0.00116255,0.11168220
-2.60230115,0.80204648,0.00082708,0.00000000,0.00000919,0.03675754,0.09393330,0.70960150,0.00122656,0.12094990
-2.59629815,0.86819175,0.00088413,0.00000000,0.00001210,0.03972706,0.10151766,0.77020896,0.00128786,0.13029621
-2.59029515,0.93476857,0.00094119,0.00000000,0.00001581,0.04270684,0.10918121,0.83141126,0.00134622,0.13964092
-2.58429215,1.00117799,0.00099807,0.00000000,0.00002051,0.04566820,0.11687496,0.89264410,0.00140160,0.14890325
-2.57828914,1.06681865,0.00105461,0.00000000,0.00002642,0.04858180,0.12455375,0.95333313,0.00145413,0.15800438
-2.57228614,1.13110593,0.00111075,0.00000000,0.00003379,0.05141840,0.13217852,1.01291214,0.00150415,0.16686999
-2.56628314,1.19349199,0.00116649,0.00000000,0.00004292,0.05414960,0.13971864,1.07084222,0.00155218,0.17543282
-2.56028014,1.25348561,0.00122191,0.00000000,0.00005412,0.05674864,0.14715396,1.12663130,0.00159898,0.18363516
-2.55427714,1.31067107,0.00127719,0.00000000,0.00006777,0.05919109,0.15447672,1.17985294,0.00164543,0.19143105
-2.54827414,1.36472504,0.00133256,0.00000000,0.00008425,0.06145561,0.16169294,1.23016359,0.00169264,0.19878818
-2.54227114,1.41543043,0.00138834,0.00000000,0.00010400,0.06352449,0.16882336,1.27731722,0.00174178,0.20568928
-2.53626813,1.46268637,0.00144491,0.00000000,0.00012748,0.06538417,0.17590366,1.32117651,0.00179417,0.21213300
-2.53026513,1.50651356,0.00150268,0.00000000,0.00015515,0.06702557,0.18298404,1.36171958,0.00185113,0.21813409
-2.52426213,1.54705420,0.00156210,0.00000000,0.00018748,0.06844428,0.19012788,1.39904178,0.00191402,0.22372291
-2.51825913,1.58456625,0.00162363,0.00000000,0.00022496,0.06964055,0.19740965,1.43335193,0.00198412,0.22894416
-2.51225613,1.61941183,0.00168770,0.00000000,0.00026801,0.07061916,0.20491195,1.46496290,0.00206262,0.23385493
-2.50625313,1.65203986,0.00175472,0.00000000,0.00031704,0.07138898,0.21272175,1.49427657,0.00215052,0.23852200
-2.50025013,1.68296349,0.00182503,0.00000000,0.00037238,0.07196256,0.22092602,1.52176349,0.00224865,0.24301855
-2.49424712,1.71273306,0.00189886,0.00000000,0.00043429,0.07235537,0.22960672,1.54793812,0.00235754,0.24742036
-2.48824412,1.74190561,0.00197633,0.00000000,0.00050291,0.07258506,0.23883557,1.57333041,0.00247743,0.25180165
-2.48224112,1.77101238,0.00205744,0.00000000,0.00057824,0.07267054,0.24866856,1.59845516,0.00260822,0.25623070
-2.47623812,1.80052574,0.00214201,0.00000000,0.00066016,0.07263112,0.25914079,1.62378053,0.00274944,0.26076558
-2.47023512,1.83082726,0.00222969,0.00000000,0.00074835,0.07248550,0.27026155,1.64969728,0.00290023,0.26545002
-2.46423212,1.86217851,0.00231994,0.00000000,0.00084231,0.07225093,0.28201023,1.67649039,0.00305931,0.27030976
-2.45822911,1.89469643,0.00241204,0.00000000,0.00094136,0.07194240,0.29433321,1.70431471,0.00322505,0.27534958
-2.45222611,1.92833464,0.00250504,0.00000000,0.00104462,0.07157189,0.30714189,1.73317602,0.00339541,0.28055116
-2.44622311,1.96287195,0.00259787,0.00000000,0.00115099,0.07114793,0.32031226,1.76291885,0.00356802,0.28587190
-2.44022011,1.99790910,0.00268923,0.00000000,0.00125923,0.07067519,0.33368594,1.79322186,0.00374023,0.29124490
-2.43421711,2.03287431,0.00277774,0.00000000,0.00136791,0.07015434,0.34707293,1.82360153,0.00390911,0.29658013
-2.42821411,2.06703757,0.00286187,0.00000000,0.00147545,0.06958218,0.36025592,1.85342414,0.00407159,0.30176671
-2.42221111,2.09953357,0.00294005,0.00000000,0.00158019,0.06895183,0.37299616,1.88192590,0.00422450,0.30667638
-2.41620810,2.12939217,0.00301066,0.00000000,0.00168040,0.06825330,0.38504065,1.90824027,0.00436465,0.31116792
-2.41020510,2.15557547,0.00307213,0.00000000,0.00177434,0.06747409,0.39613040,1.93143159,0.00448893,0.31509245
-2.40420210,2.17701947,0.00312296,0.00000000,0.00186029,0.06660001,0.40600936,1.95053326,0.00459442,0.31829926
-2.39819910,2.19267871,0.00316180,0.00000000,0.00193664,0.06561606,0.41443380,1.96458876,0.00467847,0.32064206
-2.39219610,2.20157151,0.00318745,0.00000000,0.00200188,0.06450740,0.42118144,1.97269358,0.00473876,0.32198517
-2.38619310,2.20282375,0.00319897,0.00000000,0.00205472,0.06326032,0.42606020,1.97403587,0.00477341,0.32220953
-2.38019010,2.19570894,0.00319567,0.00000000,0.00209410,0.06186311,0.42891588,1.96793392,0.00478104,0.32121812
-2.37418709,2.17968266,0.00317719,0.00000000,0.00211921,0.06030694,0.42963856,1.95386849,0.00476082,0.31894054
-2.36818409,2.15440963,0.00314345,0.00000000,0.00212954,0.05858653,0.42816737,1.93150851,0.00471248,0.31533657
-2.36218109,2.11978206,0.00309476,0.00000000,0.00212491,0.05670068,0.42449330,1.90072888,0.00463636,0.31039846
-2.35617809,2.07592862,0.00303171,0.00000000,0.00210545,0.05465263,0.41866000,1.86161957,0.00453337,0.30415192
-2.35017509,2.02321348,0.00295525,0.00000000,0.00207160,0.05245021,0.41076259,1.81448567,0.00440500,0.29665566
-2.34417209,1.96222573,0.00286660,0.00000000,0.00202414,0.05010575,0.40094433,1.75983861,0.00425324,0.28799964
-2.33816908,1.89375989,0.00276725,0.00000000,0.00196409,0.04763583,0.38939158,1.69837912,0.00408055,0.27830204
-2.33216608,1.81878860,0.00265890,0.00000000,0.00189273,0.04506087,0.37632715,1.63097295,0.00388976,0.26770514
-2.32616308,1.73842896,0.00254339,0.00000000,0.00181157,0.04240455,0.36200241,1.55862074,0.00368401,0.25637030
-2.32016008,1.65390452,0.00242268,0.00000000,0.00172225,0.03969307,0.34668861,1.48242376,0.00346664,0.24447243
-2.31415708,1.56650452,0.00229876,0.00000000,0.00162652,0.03695444,0.33066776,1.40354705,0.00324111,0.23219397
-2.30815408,1.47754275,0.00217360,0.00000000,0.00152622,0.03421766,0.31422347,1.32318205,0.00301092,0.21971898
-2.30215108,1.38831758,0.00204909,0.00000000,0.00142315,0.03151191,0.29763232,1.24251025,0.00277949,0.20722728
-2.29614807,1.30007511,0.00192697,0.00000000,0.00131913,0.02886584,0.28115586,1.16266948,0.00255010,0.19488925
-2.29014507,1.21397681,0.00180884,0.00000000,0.00121586,0.02630687,0.26503378,1.08472426,0.00232587,0.18286114
-2.28414207,1.13107270,0.00169604,0.00000000,0.00111495,0.02386066,0.24947835,1.00964103,0.00210961,0.17128131
-2.27813907,1.05228088,0.00158971,0.00000000,0.00101785,0.02155067,0.23467030,0.93826906,0.00190388,0.16026740
-2.27213607,0.97837369,0.00149069,0.00000000,0.00092587,0.01939782,0.22075621,0.87132735,0.00171093,0.14991450
-2.26613307,0.90997039,0.00139959,0.00000000,0.00084013,0.01742036,0.20784739,0.80939731,0.00153268,0.14029433
-2.26013007,0.84753608,0.00131672,0.00000000,0.00076156,0.01563378,0.19602012,0.75292112,0.00137072,0.13145531
-2.25412706,0.79138602,0.00124217,0.00000000,0.00069093,0.01405088,0.18531724,0.70220492,0.00122637,0.12342353
-2.24812406,0.74169461,0.00117578,0.00000000,0.00062881,0.01268193,0.17575062,0.65742613,0.00110066,0.11620442
-2.24212106,0.69850772,0.00111719,0.00000000,0.00057560,0.01153484,0.16730455,0.61864393,0.00099439,0.10978500
-2.23611806,0.66175754,0.00106587,0.00000000,0.00053156,0.01061542,0.15993966,0.58581188,0.00090814,0.10413645
-2.23011506,0.63127855,0.00102113,0.00000000,0.00049679,0.00992764,0.15359714,0.55879172,0.00084231,0.09921704
-2.22411206,0.60682377,0.00098221,0.00000000,0.00047125,0.00947385,0.14820302,0.53736739,0.00079716,0.09497501
-2.21810905,0.58808038,0.00094825,0.00000000,0.00045480,0.00925495,0.14367237,0.52125856,0.00077283,0.09135145
-2.21210605,0.57468384,0.00091839,0.00000000,0.00044717,0.00927054,0.13991316,0.51013297,0.00076934,0.08828300
-2.20610305,0.56623024,0.00089176,0.00000000,0.00044801,0.00951899,0.13682968,0.50361721,0.00078664,0.08570417
-2.20010005,0.56228638,0.00086750,0.00000000,0.00045687,0.00999737,0.13432554,0.50130571,0.00082458,0.08354947
-2.19409705,0.56239771,0.00084484,0.00000000,0.00047323,0.01070138,0.13230595,0.50276786,0.00088290,0.08175500
-2.18809405,0.56609409,0.00082307,0.00000000,0.00049646,0.01162516,0.13067960,0.50755352,0.00096123,0.08025975
-2.18209105,0.57289377,0.00080157,0.00000000,0.00052589,0.01276106,0.12935990,0.51519698,0.00105906,0.07900645
-2.17608804,0.58230596,0.00077983,0.00000000,0.00056075,0.01409932,0.12826579,0.52521999,0.00117572,0.07794214
-2.17008504,0.59383254,0.00075745,0.00000000,0.00060022,0.01562784,0.12732215,0.53713419,0.00131031,0.07701838
-2.16408204,0.60696938,0.00073413,0.00000000,0.00064341,0.01733180,0.12645994,0.55044343,0.00146171,0.07619125
-2.15807904,0.62120783,0.00070968,0.00000000,0.00068936,0.01919350,0.12561605,0.56464636,0.00162854,0.07542122
