energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.05852926,1.31628443,0.03454766,0.00134401,0.06432540,0.95609564,0.00000000,0.41644112,0.38472196
-3.05252626,1.38159324,0.03288474,0.00133777,0.06821784,1.00878973,0.00000000,0.44048488,0.40063252
-3.04652326,1.44687340,0.03131860,0.00133591,0.07212495,1.06070468,0.00000000,0.46378869,0.41704233
-3.04052026,1.51112523,0.02986665,0.00133847,0.07599084,1.11101715,0.00000000,0.48595915,0.43372068
-3.03451726,1.57325365,0.02854027,0.00134521,0.07975458,1.15885901,0.00000000,0.50659581,0.45039294
-3.02851426,1.63209916,0.02734476,0.00135567,0.08335164,1.20334231,0.00000000,0.52530307,0.46674801
-3.02251126,1.68647328,0.02627968,0.00136917,0.08671573,1.24358652,0.00000000,0.54170270,0.48244788
-3.01650825,1.73519724,0.02533935,0.00138483,0.08978070,1.27874705,0.00000000,0.55544639,0.49713879
-3.01050525,1.77714220,0.02451350,0.00140164,0.09248260,1.30804384,0.00000000,0.56622764,0.51046354
-3.00450225,1.81126922,0.02378815,0.00141846,0.09476169,1.33078874,0.00000000,0.57379261,0.52207449
-2.99849925,1.83666743,0.02314645,0.00143411,0.09656449,1.34641045,0.00000000,0.57794945,0.53164671
-2.99249625,1.85258853,0.02256974,0.00144738,0.09784551,1.35447602,0.00000000,0.57857545,0.53889062
-2.98649325,1.85847612,0.02203845,0.00145713,0.09856890,1.35470780,0.00000000,0.57562200,0.54356361
-2.98049025,1.85398868,0.02153309,0.00146228,0.09870968,1.34699521,0.00000000,0.56911693,0.54548024
-2.97448724,1.83901504,0.02103507,0.00146188,0.09825464,1.33140075,0.00000000,0.55916413,0.54452031
-2.96848424,1.81368187,0.02052746,0.00145517,0.09720287,1.30816006,0.00000000,0.54594068,0.54063477
-2.96248124,1.77835273,0.01999562,0.00144155,0.09556582,1.27767603,0.00000000,0.52969137,0.53384898
-2.95647824,1.73361893,0.01942763,0.00142067,0.09336692,1.24050725,0.00000000,0.51072112,0.52426329
-2.95047524,1.68028266,0.01881464,0.00139236,0.09064089,1.19735146,0.00000000,0.48938557,0.51205098
-2.94447224,1.61933315,0.01815098,0.00135671,0.08743256,1.14902457,0.00000000,0.46608020,0.49745358
-2.93846923,1.55191698,0.01743416,0.00131400,0.08379542,1.09643633,0.00000000,0.44122858,0.48077389
-2.93246623,1.47930388,0.01666475,0.00126473,0.07979000,1.04056360,0.00000000,0.41527021,0.46236693
-2.92646323,1.40284945,0.01584607,0.00120956,0.07548192,0.98242233,0.00000000,0.38864842,0.44262939
-2.92046023,1.32395630,0.01498384,0.00114931,0.07093998,0.92303934,0.00000000,0.36179878,0.42198776
-2.91445723,1.24403511,0.01408579,0.00108490,0.06623418,0.86342483,0.00000000,0.33513842,0.40088597
-2.90845423,1.16446714,0.01316111,0.00101734,0.06143381,0.80454671,0.00000000,0.30905669,0.37977271
-2.90245123,1.08656926,0.01222001,0.00094768,0.05660568,0.74730746,0.00000000,0.28390718,0.35908915
-2.89644822,1.01156281,0.01127320,0.00087697,0.05181254,0.69252406,0.00000000,0.26000158,0.33925726
-2.89044522,0.94054696,0.01033144,0.00080626,0.04711177,0.64091167,0.00000000,0.23760515,0.32066938
-2.88444222,0.87447730,0.00940510,0.00073653,0.04255430,0.59307118,0.00000000,0.21693395,0.30367910
-2.87843922,0.81415004,0.00850386,0.00066868,0.03818389,0.54948081,0.00000000,0.19815383,0.28859377
-2.87243622,0.76019174,0.00763635,0.00060353,0.03403661,0.51049178,0.00000000,0.18138082,0.27566889
-2.86643322,0.71305479,0.00680998,0.00054180,0.03014073,0.47632774,0.00000000,0.16668297,0.26510423
-2.86043022,0.67301803,0.00603079,0.00048406,0.02651677,0.44708790,0.00000000,0.15408328,0.25704187
-2.85442721,0.64019230,0.00530339,0.00043080,0.02317787,0.42275328,0.00000000,0.14356351,0.25156598
-2.84842421,0.61453013,0.00463095,0.00038236,0.02013028,0.40319581,0.00000000,0.13506879,0.24870425
-2.84242121,0.59583914,0.00401524,0.00033899,0.01737405,0.38818975,0.00000000,0.12851253,0.24843070
-2.83641821,0.58379816,0.00345677,0.00030083,0.01490382,0.37742491,0.00000000,0.12378165,0.25066983
-2.83041521,0.57797561,0.00295487,0.00026790,0.01270969,0.37052130,0.00000000,0.12074190,0.25530160
-2.82441221,0.57784913,0.00250791,0.00024016,0.01077810,0.36704459,0.00000000,0.11924296,0.26216729
-2.81840920,0.58282604,0.00211343,0.00021749,0.00909265,0.36652202,0.00000000,0.11912340,0.27107573
-2.81240620,0.59226368,0.00176835,0.00019971,0.00763499,0.36845822,0.00000000,0.12021523,0.28180981
-2.80640320,0.60548931,0.00146909,0.00018657,0.00638557,0.37235062,0.00000000,0.12234805,0.29413299
-2.80040020,0.62181890,0.00121183,0.00017781,0.00532426,0.37770401,0.00000000,0.12535269,0.30779559
-2.79439720,0.64057433,0.00099254,0.00017309,0.00443102,0.38404394,0.00000000,0.12906433,0.32254078
-2.78839420,0.66109884,0.00080721,0.00017209,0.00368630,0.39092859,0.00000000,0.13332514,0.33811002
-2.78239120,0.68277028,0.00065190,0.00017443,0.00307149,0.39795898,0.00000000,0.13798638,0.35424797
-2.77638819,0.70501210,0.00052282,0.00017973,0.00256915,0.40478713,0.00000000,0.14290996,0.37070670
-2.77038519,0.72730196,0.00041644,0.00018760,0.00216326,0.41112222,0.00000000,0.14796961,0.38724931
-2.76438219,0.74917796,0.00032951,0.00019762,0.00183931,0.41673449,0.00000000,0.15305156,0.40365286
-2.75837919,0.77024261,0.00025905,0.00020938,0.00158437,0.42145697,0.00000000,0.15805495,0.41971071
-2.75237619,0.79016459,0.00020244,0.00022246,0.00138710,0.42518499,0.00000000,0.16289178,0.43523436
-2.74637319,0.80867863,0.00015735,0.00023643,0.00123772,0.42787368,0.00000000,0.16748672,0.45005480
-2.74037019,0.82558364,0.00012178,0.00025088,0.00112795,0.42953353,0.00000000,0.17177665,0.46402343
-2.73436718,0.84073943,0.00009402,0.00026539,0.00105090,0.43022427,0.00000000,0.17571006,0.47701280
-2.72836418,0.85406226,0.00007262,0.00027957,0.00100106,0.43004743,0.00000000,0.17924630,0.48891702
-2.72236118,0.86551962,0.00005641,0.00029303,0.00097414,0.42913776,0.00000000,0.18235478,0.49965210
-2.71635818,0.87512438,0.00004444,0.00030543,0.00096705,0.42765400,0.00000000,0.18501412,0.50915604
-2.71035518,0.88292869,0.00003599,0.00031643,0.00097782,0.42576926,0.00000000,0.18721130,0.51738897
-2.70435218,0.88901787,0.00003054,0.00032575,0.00100553,0.42366149,0.00000000,0.18894071,0.52433315
-2.69834917,0.89350444,0.00002776,0.00033316,0.00105032,0.42150429,0.00000000,0.19020333,0.52999284
-2.69234617,0.89652260,0.00002751,0.00033846,0.00111336,0.41945852,0.00000000,0.19100586,0.53439417
-2.68634317,0.89822320,0.00002984,0.00034152,0.00119685,0.41766492,0.00000000,0.19135988,0.53758480
-2.68034017,0.89876942,0.00003503,0.00034227,0.00130404,0.41623805,0.00000000,0.19128105,0.53963359
-2.67433717,0.89833319,0.00004357,0.00034068,0.00143926,0.41526173,0.00000000,0.19078839,0.54062996
-2.66833417,0.89709248,0.00005621,0.00033680,0.00160795,0.41478625,0.00000000,0.18990354,0.54068329
-2.66233117,0.89522940,0.00007400,0.00033073,0.00181670,0.41482713,0.00000000,0.18865015,0.53992200
-2.65632816,0.89292920,0.00009835,0.00032260,0.00207326,0.41536585,0.00000000,0.18705335,0.53849263
-2.65032516,0.89037997,0.00013109,0.00031263,0.00238654,0.41635207,0.00000000,0.18513927,0.53655864
-2.64432216,0.88777308,0.00017454,0.00030105,0.00276662,0.41770751,0.00000000,0.18293477,0.53429914
-2.63831916,0.88530411,0.00023158,0.00028814,0.00322464,0.41933112,0.00000000,0.18046714,0.53190739
-2.63231616,0.88317404,0.00030579,0.00027418,0.00377278,0.42110535,0.00000000,0.17776413,0.52958910
-2.62631316,0.88159050,0.00040150,0.00025950,0.00442404,0.42290309,0.00000000,0.17485388,0.52756045
-2.62031016,0.88076882,0.00052392,0.00024441,0.00519206,0.42459510,0.00000000,0.17176514,0.52604579
-2.61430715,0.88093242,0.00067924,0.00022923,0.00609086,0.42605739,0.00000000,0.16852746,0.52527489
-2.60830415,0.88231235,0.00087472,0.00021427,0.00713450,0.42717823,0.00000000,0.16517143,0.52547974
-2.60230115,0.88514567,0.00111875,0.00019981,0.00833667,0.42786441,0.00000000,0.16172903,0.52689071
-2.59629815,0.88967235,0.00142097,0.00018611,0.00971022,0.42804645,0.00000000,0.15823378,0.52973212
-2.59029515,0.89613059,0.00179223,0.00017342,0.01126667,0.42768245,0.00000000,0.15472091,0.53421711
-2.58429215,0.90475055,0.00224459,0.00016194,0.01301564,0.42676031,0.00000000,0.15122740,0.54054193
-2.57828914,0.91574639,0.00279129,0.00015184,0.01496428,0.42529837,0.00000000,0.14779178,0.54887965
-2.57228614,0.92930706,0.00344656,0.00014326,0.01711668,0.42334422,0.00000000,0.14445383,0.55937351
-2.56628314,0.94558598,0.00422547,0.00013629,0.01947333,0.42097195,0.00000000,0.14125404,0.57213012
-2.56028014,0.96469030,0.00514361,0.00013102,0.02203060,0.41827793,0.00000000,0.13823291,0.58721284
-2.55427714,0.98667020,0.00621670,0.00012749,0.02478034,0.41537529,0.00000000,0.13543010,0.60463564
-2.54827414,1.01150910,0.00746020,0.00012573,0.02770952,0.41238765,0.00000000,0.13288345,0.62435793
-2.54227114,1.03911528,0.00888870,0.00012574,0.03080008,0.40944221,0.00000000,0.13062798,0.64628070
-2.53626813,1.06931596,0.01051533,0.00012752,0.03402888,0.40666291,0.00000000,0.12869490,0.67024443
-2.53026513,1.10185414,0.01235107,0.00013109,0.03736784,0.40416379,0.00000000,0.12711071,0.69602899
-2.52426213,1.13638911,0.01440403,0.00013642,0.04078427,0.40204319,0.00000000,0.12589642,0.72335604
-2.51825913,1.17250069,0.01667872,0.00014355,0.04424138,0.40037893,0.00000000,0.12506704,0.75189380
-2.51225613,1.20969757,0.01917528,0.00015250,0.04769898,0.39922492,0.00000000,0.12463128,0.78126447
-2.50625313,1.24742950,0.02188888,0.00016333,0.05111431,0.39860925,0.00000000,0.12459158,0.81105398
-2.50025013,1.28510318,0.02480904,0.00017611,0.05444306,0.39853386,0.00000000,0.12494434,0.84082390
-2.49424712,1.32210099,0.02791928,0.00019097,0.05764051,0.39897588,0.00000000,0.12568057,0.87012510
-2.48824412,1.35780206,0.03119675,0.00020803,0.06066264,0.39989027,0.00000000,0.12678661,0.89851247
-2.48224112,1.39160448,0.03461219,0.00022748,0.06346742,0.40121385,0.00000000,0.12824518,0.92556016
-2.47623812,1.42294751,0.03813010,0.00024952,0.06601597,0.40287013,0.00000000,0.13003641,0.95087654
-2.47023512,1.45133282,0.04170907,0.00027436,0.06827368,0.40477472,0.00000000,0.13213898,0.97411814
-2.46423212,1.47634338,0.04530255,0.00030223,0.07021127,0.40684095,0.00000000,0.13453113,0.99500177
-2.45822911,1.49765905,0.04885967,0.00033337,0.07180566,0.40898527,0.00000000,0.13719160,1.01331426
-2.45222611,1.51506792,0.05232648,0.00036800,0.07304061,0.41113203,0.00000000,0.14010025,1.02891913
-2.44622311,1.52847275,0.05564724,0.00040630,0.07390724,0.41321738,0.00000000,0.14323850,1.04175983
-2.44022011,1.53789201,0.05876600,0.00044843,0.07440428,0.41519200,0.00000000,0.14658935,1.05185933
-2.43421711,1.54345548,0.06162821,0.00049446,0.07453798,0.41702251,0.00000000,0.15013716,1.05931601
-2.42821411,1.54539449,0.06418236,0.00054439,0.07432196,0.41869148,0.00000000,0.15386703,1.06429602
-2.42221111,1.54402738,0.06638163,0.00059814,0.07377663,0.42019608,0.00000000,0.15776394,1.06702241
-2.41620810,1.53974090,0.06818540,0.00065550,0.07292854,0.42154546,0.00000000,0.16181163,1.06776169
-2.41020510,1.53296846,0.06956058,0.00071615,0.07180948,0.42275714,0.00000000,0.16599135,1.06680841
-2.40420210,1.52416646,0.07048273,0.00077962,0.07045538,0.42385256,0.00000000,0.17028050,1.06446860
-2.39819910,1.51378992,0.07093683,0.00084534,0.06890521,0.42485227,0.00000000,0.17465142,1.06104291
-2.39219610,1.50226870,0.07091775,0.00091257,0.06719968,0.42577107,0.00000000,0.17907022,1.05681033
-2.38619310,1.48998552,0.07043037,0.00098049,0.06537997,0.42661331,0.00000000,0.18349589,1.05201335
-2.38019010,1.47725689,0.06948935,0.00104813,0.06348651,0.42736900,0.00000000,0.18787980,1.04684527
-2.37418709,1.46431804,0.06811847,0.00111447,0.06155773,0.42801068,0.00000000,0.19216554,1.04144036
-2.36818409,1.45131230,0.06634976,0.00117840,0.05962900,0.42849157,0.00000000,0.19628925,1.03586729
-2.36218109,1.43828571,0.06422232,0.00123877,0.05773165,0.42874498,0.00000000,0.20018040,1.03012609
-2.35617809,1.42518680,0.06178090,0.00129446,0.05589219,0.42868512,0.00000000,0.20376309,1.02414895
-2.35017509,1.41187156,0.05907441,0.00134436,0.05413169,0.42820927,0.00000000,0.20695773,1.01780446
-2.34417209,1.39811323,0.05615426,0.00138743,0.05246545,0.42720126,0.00000000,0.20968311,1.01090523
-2.33816908,1.38361623,0.05307283,0.00142274,0.05090279,0.42553595,0.00000000,0.21185880,1.00321844
-2.33216608,1.36803357,0.04988186,0.00144948,0.04944713,0.42308459,0.00000000,0.21340765,0.99447857
-2.32616308,1.35098653,0.04663115,0.00146703,0.04809632,0.41972069,0.00000000,0.21425845,0.98440186
-2.32016008,1.33208588,0.04336726,0.00147495,0.04684303,0.41532610,0.00000000,0.21434848,0.97270149
-2.31415708,1.31095323,0.04013256,0.00147298,0.04567553,0.40979688,0.00000000,0.21362589,0.95910295
-2.30815408,1.28724169,0.03696448,0.00146109,0.04457838,0.40304879,0.00000000,0.21205184,0.94335872
-2.30215108,1.26065472,0.03389498,0.00143947,0.04353346,0.39502198,0.00000000,0.20960217,0.92526153
-2.29614807,1.23096239,0.03095031,0.00140851,0.04252089,0.38568466,0.00000000,0.20626869,0.90465572
-2.29014507,1.19801431,0.02815102,0.00136878,0.04152006,0.37503559,0.00000000,0.20205989,0.88144617
-2.28414207,1.16174878,0.02551210,0.00132105,0.04051065,0.36310534,0.00000000,0.19700111,0.85560440
-2.27813907,1.12219793,0.02304335,0.00126620,0.03947356,0.34995615,0.00000000,0.19113416,0.82717179
-2.27213607,1.07948864,0.02074991,0.00120527,0.03839177,0.33568053,0.00000000,0.18451639,0.79625973
-2.26613307,1.03383960,0.01863279,0.00113934,0.03725101,0.32039870,0.00000000,0.17721932,0.76304701
-2.26013007,0.98555466,0.01668960,0.00106958,0.03604038,0.30425501,0.00000000,0.16932679,0.72777449
-2.25412706,0.93501312,0.01491515,0.00099716,0.03475272,0.28741350,0.00000000,0.16093282,0.69073761
-2.24812406,0.88265743,0.01330215,0.00092320,0.03338479,0.27005300,0.00000000,0.15213927,0.65227709
-2.24212106,0.82897920,0.01184184,0.00084883,0.03193732,0.25236183,0.00000000,0.14305329,0.61276834
-2.23611806,0.77450406,0.01052455,0.00077506,0.03041487,0.23453254,0.00000000,0.13378489,0.57261016
-2.23011506,0.71977632,0.00934019,0.00070282,0.02882550,0.21675673,0.00000000,0.12444446,0.53221330
-2.22411206,0.66534398,0.00827873,0.00063294,0.02718039,0.19922046,0.00000000,0.11514060,0.49198930
-2.21810905,0.61174487,0.00733048,0.00056609,0.02549326,0.18210009,0.00000000,0.10597817,0.45234020
-2.21210605,0.55949434,0.00648638,0.00050286,0.02377978,0.16555897,0.00000000,0.09705663,0.41364941
-2.20610305,0.50907506,0.00573824,0.00044367,0.02205695,0.14974494,0.00000000,0.08846887,0.37627411
-2.20010005,0.46092907,0.00507881,0.00038884,0.02034244,0.13478868,0.00000000,0.08030033,0.34053935
-2.19409705,0.41545233,0.00450192,0.00033856,0.01865398,0.12080294,0.00000000,0.07262864,0.30673400
-2.18809405,0.37299175,0.00400248,0.00029290,0.01700880,0.10788263,0.00000000,0.06552355,0.27510844
-2.18209105,0.33384452,0.00357651,0.00025185,0.01542313,0.09610556,0.00000000,0.05904731,0.24587414
-2.17608804,0.29825962,0.00322112,0.00021533,0.01391182,0.08553389,0.00000000,0.05325523,0.21920462
-2.17008504,0.26644098,0.00293445,0.00018316,0.01248801,0.07621594,0.00000000,0.04819662,0.19523787
-2.16408204,0.23855207,0.00271563,0.00015515,0.01116295,0.06818838,0.00000000,0.04391569,0.17407967
-2.15807904,0.21472127,0.00256473,0.00013104,0.00994585,0.06147850,0.00000000,0.04045265,0.15580770
-2.15207604,0.19504763,0.00248263,0.00011056,0.00884392,0.05610646,0.00000000,0.03784465,0.14047591
-2.14607304,0.17960647,0.00247096,0.00009343,0.00786238,0.05208731,0.00000000,0.03612663,0.12811880
-2.14007004,0.16845432,0.00253200,0.00007936,0.00700456,0.04943269,0.00000000,0.03533189,0.11875549
-2.13406703,0.16163284,0.00266851,0.00006808,0.00627212,0.04815204,0.00000000,0.03549238,0.11239295
-2.12806403,0.15917127,0.00288359,0.00005932,0.00566514,0.04825320,0.00000000,0.03663852,0.10902837
-2.12206103,0.16108723,0.00318054,0.00005283,0.00518238,0.04974238,0.00000000,0.03879867,0.10865044
-2.11605803,0.16738562,0.00356259,0.00004839,0.00482144,0.05262350,0.00000000,0.04199809,0.11123935
-2.11005503,0.17805565,0.00403271,0.00004578,0.00457888,0.05689679,0.00000000,0.04625745,0.11676553
-2.10405203,0.19306610,0.00459335,0.00004482,0.00445043,0.06255681,0.00000000,0.05159088,0.12518713
-2.09804902,0.21235892,0.00524616,0.00004534,0.00443101,0.06958998,0.00000000,0.05800378,0.13644649
-2.09204602,0.23584161,0.00599173,0.00004719,0.00451485,0.07797161,0.00000000,0.06549021,0.15046563
-2.08604302,0.26337882,0.00682924,0.00005022,0.00469551,0.08766282,0.00000000,0.07403027,0.16714120
-2.08004002,0.29478366,0.00775629,0.00005430,0.00496586,0.09860728,0.00000000,0.08358741,0.18633921
-2.07403702,0.32980939,0.00876855,0.00005932,0.00531810,0.11072826,0.00000000,0.09410600,0.20788987
-2.06803402,0.36814207,0.00985963,0.00006515,0.00574371,0.12392595,0.00000000,0.10550917,0.23158302
-2.06203102,0.40939501,0.01102089,0.00007166,0.00623342,0.13807545,0.00000000,0.11769724,0.25716457
-2.05602801,0.45310534,0.01224135,0.00007874,0.00677722,0.15302553,0.00000000,0.13054687,0.28433433
-2.05002501,0.49873363,0.01350775,0.00008627,0.00736437,0.16859847,0.00000000,0.14391099,0.31274562
-2.04402201,0.54566657,0.01480456,0.00009409,0.00798340,0.18459097,0.00000000,0.15761978,0.34200685
-2.03801901,0.59322341,0.01611426,0.00010209,0.00862226,0.20077629,0.00000000,0.17148262,0.37168541
-2.03201601,0.64066590,0.01741757,0.00011011,0.00926836,0.21690768,0.00000000,0.18529116,0.40131377
-2.02601301,0.68721193,0.01869386,0.00011801,0.00990883,0.23272302,0.00000000,0.19882336,0.43039784
-2.02001001,0.73205226,0.01992167,0.00012565,0.01053066,0.24795053,0.00000000,0.21184855,0.45842741
-2.01400700,0.77437016,0.02107919,0.00013287,0.01112096,0.26231550,0.00000000,0.22413315,0.48488822
-2.00800400,0.81336291,0.02214493,0.00013953,0.01166730,0.27554760,0.00000000,0.23544708,0.50927536
-2.00200100,0.84826460,0.02309830,0.00014550,0.01215792,0.28738865,0.00000000,0.24557039,0.53110748
-1.99599800,0.87836902,0.02392029,0.00015065,0.01258208,0.29760046,0.00000000,0.25430008,0.54994097
-1.98999500,0.90305175,0.02459407,0.00015487,0.01293035,0.30597231,0.00000000,0.26145646,0.56538377
-1.98399200,0.92179036,0.02510554,0.00015808,0.01319485,0.31232786,0.00000000,0.26688913,0.57710790
-1.97798899,0.93418170,0.02544383,0.00016020,0.01336951,0.31653104,0.00000000,0.27048203,0.58486030
-1.97198599,0.93995545,0.02560165,0.00016119,0.01345022,0.31849067,0.00000000,0.27215738,0.58847121
-1.96598299,0.93898328,0.02557556,0.00016102,0.01343495,0.31816359,0.00000000,0.27187842,0.58785989
-1.95997999,0.93128305,0.02536609,0.00015970,0.01332383,0.31555607,0.00000000,0.26965060,0.58303722
-1.95397699,0.91701784,0.02497772,0.00015726,0.01311909,0.31072356,0.00000000,0.26552134,0.57410509
-1.94797399,0.89648995,0.02441871,0.00015373,0.01282496,0.30376863,0.00000000,0.25957832,0.56125260
-1.94197099,0.87012999,0.02370080,0.00014921,0.01244755,0.29483729,0.00000000,0.25194636,0.54474920
-1.93596798,0.83848168,0.02283881,0.00014379,0.01199460,0.28411385,0.00000000,0.24278295,0.52493523
-1.92996498,0.80218312,0.02185014,0.00013756,0.01147521,0.27181457,0.00000000,0.23227292,0.50221008
-1.92396198,0.76194530,0.02075415,0.00013066,0.01089951,0.25818040,0.00000000,0.22062218,0.47701885
-1.91795898,0.71852898,0.01957158,0.00012322,0.01027839,0.24346916,0.00000000,0.20805104,0.44983777
-1.91195598,0.67272089,0.01832385,0.00011536,0.00962307,0.22794744,0.00000000,0.19478732,0.42115937
-1.90595298,0.62531036,0.01703247,0.00010723,0.00894485,0.21188271,0.00000000,0.18105957,0.39147779
-1.89994997,0.57706718,0.01571841,0.00009896,0.00825473,0.19553582,0.00000000,0.16709072,0.36127494
-1.89394697,0.52872171,0.01440156,0.00009067,0.00756316,0.17915426,0.00000000,0.15309223,0.33100807
-1.88794397,0.48094776,0.01310027,0.00008248,0.00687976,0.16296635,0.00000000,0.13925921,0.30109901
-1.88194097,0.43434883,0.01183099,0.00007448,0.00621318,0.14717658,0.00000000,0.12576642,0.27192557
-1.87593797,0.38944791,0.01060796,0.00006678,0.00557089,0.13196217,0.00000000,0.11276529,0.24381519
-1.86993497,0.34668102,0.00944305,0.00005945,0.00495912,0.11747086,0.00000000,0.10038207,0.21704083
-1.86393197,0.30639433,0.00834571,0.00005254,0.00438284,0.10381995,0.00000000,0.08871699,0.19181921
-1.85792896,0.26884462,0.00732291,0.00004610,0.00384570,0.09109644,0.00000000,0.07784441,0.16831108
-1.85192596,0.23420273,0.00637932,0.00004016,0.00335017,0.07935824,0.00000000,0.06781379,0.14662341
-1.84592296,0.20255947,0.00551740,0.00003474,0.00289753,0.06863610,0.00000000,0.05865143,0.12681304
-1.83991996,0.17393348,0.00473768,0.00002983,0.00248804,0.05893634,0.00000000,0.05036272,0.10889163
-1.83391696,0.14828045,0.00403892,0.00002543,0.00212109,0.05024395,0.00000000,0.04293484,0.09283147
-1.82791396,0.12550321,0.00341850,0.00002152,0.00179527,0.04252599,0.00000000,0.03633964,0.07857169
-1.82191096,0.10546205,0.00287261,0.00001809,0.00150860,0.03573513,0.00000000,0.03053667,0.06602484
-1.81590795,0.08798496,0.00239655,0.00001509,0.00125860,0.02981308,0.00000000,0.02547612,0.05508324
-1.80990495,0.07287732,0.00198503,0.00001250,0.00104250,0.02469389,0.00000000,0.02110163,0.04562503
-1.80390195,0.05993072,0.00163236,0.00001028,0.00085732,0.02030692,0.00000000,0.01735286,0.03751974
-1.79789895,0.04893083,0.00133271,0.00000839,0.00069999,0.01657955,0.00000000,0.01416773,0.03063319
-1.79189595,0.03966406,0.00108026,0.00000680,0.00056747,0.01343937,0.00000000,0.01148437,0.02483164
-1.78589295,0.03192295,0.00086934,0.00000547,0.00045678,0.01081607,0.00000000,0.00924270,0.01998522
-1.77988994,0.02551051,0.00069457,0.00000437,0.00036512,0.00864287,0.00000000,0.00738565,0.01597059
-1.77388694,0.02024328,0.00055096,0.00000347,0.00028987,0.00685755,0.00000000,0.00586004,0.01267288
-1.76788394,0.01595346,0.00043390,0.00000273,0.00022865,0.00540319,0.00000000,0.00461722,0.00998705
-1.76188094,0.01249008,0.00033926,0.00000214,0.00017931,0.00422855,0.00000000,0.00361339,0.00781856
-1.75587794,0.00971955,0.00026335,0.00000166,0.00013996,0.00328826,0.00000000,0.00280974,0.00608377
-1.74987494,0.00752547,0.00020296,0.00000128,0.00010898,0.00254273,0.00000000,0.00217238,0.00470979
-1.74387194,0.00580811,0.00015530,0.00000098,0.00008497,0.00195799,0.00000000,0.00167221,0.00363420
-1.73786893,0.00448361,0.00011798,0.00000074,0.00006681,0.00150536,0.00000000,0.00128460,0.00280450
-1.73186593,0.00348296,0.00008898,0.00000056,0.00005358,0.00116118,0.00000000,0.00098913,0.00217749
-1.72586293,0.00275097,0.00006664,0.00000042,0.00004460,0.00090636,0.00000000,0.00076924,0.00171866
-1.71985993,0.00224531,0.00004955,0.00000031,0.00003940,0.00072612,0.00000000,0.00061188,0.00140157
-1.71385693,0.00193561,0.00003659,0.00000023,0.00003773,0.00060962,0.00000000,0.00050726,0.00120735
-1.70785393,0.00180288,0.00002684,0.00000017,0.00003953,0.00054980,0.00000000,0.00044854,0.00112428
-1.70185093,0.00183904,0.00001957,0.00000013,0.00004498,0.00054318,0.00000000,0.00043169,0.00114758
-1.69584792,0.00204679,0.00001420,0.00000009,0.00005450,0.00058989,0.00000000,0.00045530,0.00127933
-1.68984492,0.00243979,0.00001029,0.00000007,0.00006874,0.00069367,0.00000000,0.00052059,0.00152865
-1.68384192,0.00304309,0.00000749,0.00000006,0.00008864,0.00086215,0.00000000,0.00063137,0.00191199
-1.67783892,0.00389390,0.00000554,0.00000005,0.00011544,0.00110708,0.00000000,0.00079411,0.00245369
-1.67183592,0.00504262,0.00000426,0.00000005,0.00015074,0.00144483,0.00000000,0.00101817,0.00318663
-1.66583292,0.00655405,0.00000353,0.00000005,0.00019653,0.00189691,0.00000000,0.00131589,0.00415315
-1.65982991,0.00850892,0.00000329,0.00000007,0.00025523,0.00249064,0.00000000,0.00170293,0.00540597
-1.65382691,0.01100540,0.00000350,0.00000009,0.00032978,0.00325991,0.00000000,0.00219848,0.00700931
-1.64782391,0.01416070,0.00000422,0.00000012,0.00042365,0.00424596,0.00000000,0.00282560,0.00903986
-1.64182091,0.01811267,0.00000554,0.00000018,0.00054094,0.00549825,0.00000000,0.00361147,0.01158788
-1.63581791,0.02302105,0.00000761,0.00000025,0.00068638,0.00707530,0.00000000,0.00458765,0.01475802
-1.62981491,0.02906851,0.00001068,0.00000037,0.00086543,0.00904547,0.00000000,0.00579023,0.01866992
-1.62381191,0.03646111,0.00001508,0.00000052,0.00108425,0.01148762,0.00000000,0.00725995,0.02345851
-1.61780890,0.04542817,0.00002129,0.00000074,0.00134978,0.01449162,0.00000000,0.00904208,0.02927375
-1.61180590,0.05622122,0.00002992,0.00000104,0.00166971,0.01815858,0.00000000,0.01118628,0.03627988
-1.60580290,0.06911198,0.00004180,0.00000145,0.00205246,0.02260070,0.00000000,0.01374608,0.04465385
-1.59979990,0.08438917,0.00005803,0.00000202,0.00250713,0.02794081,0.00000000,0.01677830,0.05458301
-1.59379690,0.10235408,0.00008002,0.00000279,0.00304343,0.03431127,0.00000000,0.02034207,0.06626189
-1.58779390,0.12331464,0.00010955,0.00000381,0.00367157,0.04185240,0.00000000,0.02449765,0.07988798
-1.58179090,0.14757824,0.00014891,0.00000518,0.00440208,0.05071019,0.00000000,0.02930495,0.09565661
-1.57578789,0.17544304,0.00020097,0.00000700,0.00524568,0.06103339,0.00000000,0.03482173,0.11375483
-1.56978489,0.20718813,0.00026929,0.00000937,0.00621303,0.07296981,0.00000000,0.04110158,0.13435450
-1.56378189,0.24306250,0.00035825,0.00001247,0.00731449,0.08666205,0.00000000,0.04819164,0.15760467
-1.55777889,0.28327329,0.00047319,0.00001647,0.00855984,0.10224242,0.00000000,0.05613022,0.18362351
-1.55177589,0.32797368,0.00062053,0.00002160,0.00995798,0.11982744,0.00000000,0.06494421,0.21248998
-1.54577289,0.37725065,0.00080793,0.00002811,0.01151662,0.13951185,0.00000000,0.07464658,0.24423580
