energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.61376400,0.45791361,1.29672820,0.00212408,0.15158856,0.33548644,0.00106022
-4.29514757,1.66756042,0.48572599,1.33432376,0.00220758,0.15887280,0.34752487,0.00109066
-4.28914457,1.72239077,0.51426441,1.37316606,0.00228991,0.16600517,0.35942373,0.00112149
-4.28314157,1.77796007,0.54325063,1.41314556,0.00237061,0.17291724,0.37109648,0.00115258
-4.27713857,1.83391145,0.57236743,1.45410517,0.00244932,0.17953462,0.38244790,0.00118373
-4.27113557,1.88982422,0.60126410,1.49583414,0.00252572,0.18577794,0.39337551,0.00121470
-4.26513257,1.94521516,0.62956379,1.53806396,0.00259959,0.19156413,0.40377185,0.00124523
-4.25912956,1.99954333,0.65687267,1.58046660,0.00267081,0.19680825,0.41352779,0.00127501
-4.25312656,2.05221873,0.68279063,1.62265569,0.00273937,0.20142572,0.42253666,0.00130370
-4.24712356,2.10261485,0.70692328,1.66419090,0.00280539,0.20533485,0.43069929,0.00133092
-4.24112056,2.15008494,0.72889488,1.70458561,0.00286914,0.20845968,0.43792959,0.00135628
-4.23511756,2.19398162,0.74836164,1.74331796,0.00293106,0.21073291,0.44416058,0.00137938
-4.22911456,2.23367915,0.76502499,1.77984504,0.00299177,0.21209886,0.44935053,0.00139984
-4.22311156,2.26859749,0.77864414,1.81361972,0.00305207,0.21251623,0.45348884,0.00141727
-4.21710855,2.29822725,0.78904750,1.84410959,0.00311292,0.21196060,0.45660135,0.00143134
-4.21110555,2.32215416,0.79614227,1.87081723,0.00317549,0.21042640,0.45875471,0.00144177
-4.20510255,2.34008199,0.79992181,1.89330091,0.00324107,0.20792843,0.46005949,0.00144833
-4.19909955,2.35185265,0.80047037,1.91119474,0.00331108,0.20450255,0.46067164,0.00145088
-4.19309655,2.35746237,0.79796474,1.92422728,0.00338702,0.20020578,0.46079222,0.00144940
-4.18709355,2.35707290,0.79267285,1.93223780,0.00347043,0.19511553,0.46066504,0.00144393
-4.18109055,2.35101703,0.78494904,1.93518905,0.00356280,0.18932813,0.46057235,0.00143465
-4.17508754,2.33979787,0.77522622,1.93317616,0.00366554,0.18295667,0.46082840,0.00142184
-4.16908454,2.32408169,0.76400501,1.92643089,0.00377989,0.17612816,0.46177112,0.00140591
-4.16308154,2.30468436,0.75184040,1.91532105,0.00390683,0.16898032,0.46375212,0.00138735
-4.15707854,2.28255173,0.73932605,1.90034497,0.00404708,0.16165784,0.46712532,0.00136677
-4.15107554,2.25873485,0.72707712,1.88212118,0.00420094,0.15430863,0.47223456,0.00134486
-4.14507254,2.23436059,0.71571200,1.86137366,0.00436833,0.14707984,0.47940076,0.00132240
-4.13906953,2.21059917,0.70583365,1.83891322,0.00454870,0.14011412,0.48890910,0.00130020
-4.13306653,2.18862953,0.69801129,1.81561580,0.00474103,0.13354603,0.50099661,0.00127912
-4.12706353,2.16960415,0.69276294,1.79239839,0.00494384,0.12749887,0.51584103,0.00126004
-4.12106053,2.15461445,0.69053960,1.77019360,0.00515519,0.12208197,0.53355105,0.00124382
-4.11505753,2.14465816,0.69171143,1.74992369,0.00537273,0.11738845,0.55415873,0.00123130
-4.10905453,2.14060979,0.69655656,1.73247498,0.00559379,0.11349366,0.57761432,0.00122328
-4.10305153,2.14319502,0.70525279,1.71867337,0.00581539,0.11045407,0.60378371,0.00122049
-4.09704852,2.15297000,0.71787242,1.70926169,0.00603443,0.10830684,0.63244891,0.00122356
-4.09104552,2.17030573,0.73438042,1.70487939,0.00624770,0.10706986,0.66331143,0.00123304
-4.08504252,2.19537801,0.75463588,1.70604496,0.00645203,0.10674229,0.69599853,0.00124934
-4.07903952,2.22816285,0.77839650,1.71314140,0.00664439,0.10730544,0.73007222,0.00127276
-4.07303652,2.26843711,0.80532617,1.72640482,0.00682198,0.10872404,0.76504065,0.00130346
-4.06703352,2.31578394,0.83500497,1.74591632,0.00698233,0.11094773,0.80037137,0.00134143
-4.06103052,2.36960268,0.86694135,1.77159701,0.00712334,0.11391266,0.83550617,0.00138654
-4.05502751,2.42912244,0.90058604,1.80320637,0.00724338,0.11754324,0.86987664,0.00143848
-4.04902451,2.49341877,0.93534696,1.84034358,0.00734126,0.12175388,0.90292013,0.00149680
-4.04302151,2.56143298,0.97060488,1.88245217,0.00741629,0.12645067,0.93409526,0.00156088
-4.03701851,2.63199345,1.00572906,1.92882771,0.00746827,0.13153314,0.96289651,0.00162996
-4.03101551,2.70383854,1.04009261,1.97862870,0.00749743,0.13689580,0.98886743,0.00170314
-4.02501251,2.77564074,1.07308693,2.03089070,0.00750440,0.14242971,1.01161186,0.00177936
-4.01900950,2.84603186,1.10413518,2.08454367,0.00749021,0.14802393,1.03080299,0.00185748
-4.01300650,2.91362901,1.13270415,2.13843256,0.00745613,0.15356703,1.04618993,0.00193621
-4.00700350,2.97706119,1.15831466,2.19134101,0.00740370,0.15894849,1.05760177,0.00201421
-4.00100050,3.03499634,1.18055020,2.24201791,0.00733465,0.16406017,1.06494910,0.00209007
-3.99499750,3.08616862,1.19906376,2.28920645,0.00725082,0.16879777,1.06822313,0.00216235
-3.98899450,3.12940556,1.21358297,2.33167511,0.00715415,0.17306244,1.06749256,0.00222963
-3.98299150,3.16365460,1.22391344,2.36824980,0.00704663,0.17676229,1.06289866,0.00229049
-3.97698849,3.18800847,1.22994040,2.39784618,0.00693027,0.17981403,1.05464861,0.00234361
-3.97098549,3.20172869,1.23162879,2.41950117,0.00680713,0.18214460,1.04300762,0.00238776
-3.96498249,3.20426628,1.22902173,2.43240236,0.00667927,0.18369269,1.02829022,0.00242186
-3.95897949,3.19527891,1.22223751,2.43591417,0.00654874,0.18441023,1.01085076,0.00244500
-3.95297649,3.17464352,1.21146515,2.42959951,0.00641762,0.18426365,0.99107380,0.00245648
-3.94697349,3.14246360,1.19695857,2.41323588,0.00628800,0.18323491,0.96936424,0.00245581
-3.94097049,3.09907051,1.17902948,2.38682510,0.00616196,0.18132224,0.94613778,0.00244278
-3.93496748,3.04501835,1.15803905,2.35059591,0.00604155,0.17854045,0.92181160,0.00241740
-3.92896448,2.98107225,1.13438858,2.30499936,0.00592879,0.17492085,0.89679563,0.00237997
-3.92296148,2.90819027,1.10850933,2.25069683,0.00582559,0.17051070,0.87148443,0.00233103
-3.91695848,2.82749934,1.08085173,2.18854135,0.00573373,0.16537225,0.84624990,0.00227138
-3.91095548,2.74026619,1.05187439,2.11955285,0.00565477,0.15958123,0.82143493,0.00220203
-3.90495248,2.64786442,1.02203320,2.04488857,0.00559002,0.15322503,0.79734809,0.00212419
-3.89894947,2.55173909,0.99177092,1.96580991,0.00554043,0.14640051,0.77425958,0.00203924
-3.89294647,2.45337035,0.96150771,1.88364736,0.00550655,0.13921155,0.75239847,0.00194868
-3.88694347,2.35423783,0.93163305,1.79976496,0.00548847,0.13176645,0.73195141,0.00185411
-3.88094047,2.25578729,0.90249925,1.71552597,0.00548575,0.12417524,0.71306282,0.00175717
-3.87493747,2.15940087,0.87441704,1.63226112,0.00549741,0.11654710,0.69583661,0.00165954
-3.86893447,2.06637220,0.84765327,1.55124062,0.00552194,0.10898791,0.68033929,0.00156285
-3.86293147,1.97788703,0.82243085,1.47365090,0.00555726,0.10159799,0.66660452,0.00146869
-3.85692846,1.89500985,0.79893086,1.40057650,0.00560084,0.09447023,0.65463868,0.00137857
-3.85092546,1.81867652,0.77729654,1.33298744,0.00564971,0.08768853,0.64442737,0.00129390
-3.84492246,1.74969236,0.75763899,1.27173184,0.00570056,0.08132666,0.63594231,0.00121596
-3.83891946,1.68873506,0.74004384,1.21753324,0.00574990,0.07544747,0.62914833,0.00114591
-3.83291646,1.63636126,0.72457866,1.17099193,0.00579411,0.07010256,0.62401006,0.00108475
-3.82691346,1.59301558,0.71130026,1.13258931,0.00582966,0.06533220,0.62049775,0.00103337
-3.82091046,1.55904066,0.70026139,1.10269421,0.00585321,0.06116565,0.61859184,0.00099249
-3.81490745,1.53468704,0.69151633,1.08157002,0.00586172,0.05762165,0.61828608,0.00096268
-3.80890445,1.52012150,0.68512476,1.06938181,0.00585266,0.05470912,0.61958864,0.00094439
-3.80290145,1.51543307,0.68115359,1.06620241,0.00582401,0.05242794,0.62252138,0.00093789
-3.79689845,1.52063585,0.67967658,1.07201689,0.00577444,0.05076986,0.62711698,0.00094334
-3.79089545,1.53566857,0.68077165,1.08672510,0.00570330,0.04971933,0.63341424,0.00096075
-3.78489245,1.56039074,0.68451592,1.11014221,0.00561068,0.04925433,0.64145165,0.00098996
-3.77888944,1.59457596,0.69097885,1.14199736,0.00549739,0.04934720,0.65125968,0.00103068
-3.77288644,1.63790311,0.70021396,1.18193099,0.00536493,0.04996525,0.66285218,0.00108247
-3.76688344,1.68994643,0.71224945,1.22949142,0.00521541,0.05107147,0.67621759,0.00114472
-3.76088044,1.75016570,0.72707866,1.28413155,0.00505149,0.05262498,0.69131028,0.00121668
-3.75487744,1.81789780,0.74465081,1.34520662,0.00487624,0.05458157,0.70804285,0.00129743
-3.74887444,1.89235100,0.76486291,1.41197371,0.00469304,0.05689414,0.72627982,0.00138589
-3.74287144,1.97260296,0.78755331,1.48359407,0.00450546,0.05951314,0.74583321,0.00148085
-3.73686843,2.05760361,0.81249770,1.55913868,0.00431712,0.06238700,0.76646042,0.00158094
-3.73086543,2.14618343,0.83940779,1.63759771,0.00413157,0.06546266,0.78786469,0.00168469
-3.72486243,2.23706759,0.86793311,1.71789396,0.00395224,0.06868613,0.80969819,0.00179053
-3.71885943,2.32889596,0.89766617,1.79890026,0.00378228,0.07200309,0.83156790,0.00189680
-3.71285643,2.42024854,0.92815077,1.87946059,0.00362456,0.07535969,0.85304393,0.00200183
-3.70685343,2.50967577,0.95889338,1.95841434,0.00348159,0.07870333,0.87367019,0.00210393
-3.70085043,2.59573266,0.98937730,2.03462283,0.00335554,0.08198355,0.89297682,0.00220143
-3.69484742,2.67701558,1.01907894,2.10699731,0.00324825,0.08515305,0.91049411,0.00229277
-3.68884442,2.75220012,1.04748566,2.17452727,0.00316120,0.08816872,0.92576711,0.00237650
-3.68284142,2.82007887,1.07411443,2.23630788,0.00309563,0.09099263,0.93837052,0.00245130
-3.67683842,2.87959720,1.09853057,2.29156567,0.00305256,0.09359311,0.94792316,0.00251607
-3.67083542,2.92988588,1.12036554,2.33968103,0.00303285,0.09594572,0.95410138,0.00256995
-3.66483242,2.97028893,1.13933325,2.38020691,0.00303728,0.09803406,0.95665100,0.00261231
-3.65882941,3.00038571,1.15524384,2.41288272,0.00306659,0.09985053,0.95539708,0.00264281
-3.65282641,3.02000621,1.16801445,2.43764279,0.00312156,0.10139683,0.95025131,0.00266139
-3.64682341,3.02923874,1.17767626,2.45461916,0.00320303,0.10268420,0.94121659,0.00266828
-3.64082041,3.02842978,1.18437749,2.46413830,0.00331189,0.10373345,0.92838869,0.00266401
-3.63481741,3.01817577,1.18838198,2.46671185,0.00344917,0.10457459,0.91195480,0.00264937
-3.62881441,2.99930695,1.19006331,2.46302172,0.00361592,0.10524619,0.89218912,0.00262539
-3.62281141,2.97286385,1.18989460,2.45389980,0.00381327,0.10579441,0.86944557,0.00259331
-3.61680840,2.94006704,1.18843417,2.44030308,0.00404231,0.10627163,0.84414797,0.00255458
-3.61080540,2.90228116,1.18630763,2.42328484,0.00430407,0.10673486,0.81677787,0.00251074
-3.60480240,2.86097439,1.18418697,2.40396292,0.00459945,0.10724387,0.78786072,0.00246343
-3.59879940,2.81767475,1.18276742,2.38348602,0.00492909,0.10785904,0.75795066,0.00241431
-3.59279640,2.77392469,1.18274305,2.36299926,0.00529337,0.10863926,0.72761456,0.00236504
-3.58679340,2.73123557,1.18478192,2.34361010,0.00569228,0.10963960,0.69741597,0.00231717
-3.58079040,2.69104361,1.18950193,2.32635569,0.00612539,0.11090916,0.66789935,0.00227216
-3.57478739,2.65466893,1.19744836,2.31217311,0.00659177,0.11248909,0.63957540,0.00223129
-3.56878439,2.62327914,1.20907391,2.30187328,0.00708998,0.11441080,0.61290768,0.00219565
-3.56278139,2.59785890,1.22472235,2.29611967,0.00761804,0.11669460,0.58830133,0.00216607
-3.55677839,2.57918657,1.24461631,2.29541270,0.00817344,0.11934879,0.56609393,0.00214317
-3.55077539,2.56781884,1.26884990,2.30008034,0.00875315,0.12236923,0.54654903,0.00212728
-3.54477239,2.56408407,1.29738655,2.31027548,0.00935369,0.12573952,0.52985242,0.00211847
-3.53876938,2.56808441,1.33006228,2.32598007,0.00997113,0.12943178,0.51611123,0.00211659
-3.53276638,2.57970678,1.36659419,2.34701603,0.01060121,0.13340796,0.50535588,0.00212123
-3.52676338,2.59864222,1.40659424,2.37306245,0.01123940,0.13762179,0.49754468,0.00213178
-3.52076038,2.62441266,1.44958739,2.40367834,0.01188097,0.14202112,0.49257095,0.00214748
-3.51475738,2.65640402,1.49503385,2.43833004,0.01252112,0.14655076,0.49027223,0.00216745
-3.50875438,2.69390423,1.54235424,2.47642194,0.01315503,0.15115549,0.49044129,0.00219072
-3.50275138,2.73614432,1.59095682,2.51732923,0.01377797,0.15578327,0.49283837,0.00221631
-3.49674837,2.78234075,1.64026557,2.56043109,0.01438539,0.16038838,0.49720432,0.00224324
-3.49074537,2.83173714,1.68974797,2.60514276,0.01497299,0.16493447,0.50327394,0.00227061
-3.48474237,2.88364330,1.73894124,2.65094501,0.01553682,0.16939716,0.51078908,0.00229763
-3.47873937,2.93746983,1.78747585,2.69740957,0.01607331,0.17376620,0.51951099,0.00232364
-3.47273637,2.99275673,1.83509519,2.74421926,0.01657939,0.17804705,0.52923136,0.00234818
-3.46673337,3.04919446,1.88167045,2.79118192,0.01705252,0.18226164,0.53978161,0.00237093
-3.46073037,3.10663668,1.92720976,2.83823750,0.01749075,0.18644841,0.55104011,0.00239180
-3.45472736,3.16510393,1.97186111,2.88545791,0.01789277,0.19066146,0.56293694,0.00241088
-3.44872436,3.22477807,2.01590864,2.93303976,0.01825796,0.19496882,0.57545591,0.00242845
-3.44272136,3.28598774,2.05976205,2.98129036,0.01858638,0.19945000,0.58863383,0.00244493
-3.43671836,3.34918545,2.10393949,3.03060757,0.01887887,0.20419268,0.60255697,0.00246088
-3.43071536,3.41491740,2.14904423,3.08145473,0.01913695,0.20928895,0.61735464,0.00247696
-3.42471236,3.48378723,2.19573596,3.13433156,0.01936287,0.21483091,0.63319041,0.00249388
-3.41870935,3.55641543,2.24469761,3.18974260,0.01955955,0.22090615,0.65025087,0.00251234
-3.41270635,3.63339620,2.29659913,3.24816450,0.01973047,0.22759307,0.66873278,0.00253305
-3.40670335,3.71525364,2.35205955,3.31001363,0.01987965,0.23495630,0.68882883,0.00255662
-3.40070035,3.80239909,2.41160904,3.37561537,0.02001143,0.24304258,0.71071271,0.00258355
-3.39469735,3.89509183,2.47565283,3.44517634,0.02013041,0.25187712,0.73452426,0.00261421
-3.38869435,3.99340454,2.54443851,3.51876066,0.02024120,0.26146071,0.76035525,0.00264880
-3.38269135,4.09719540,2.61802878,3.59627133,0.02034825,0.27176777,0.78823669,0.00268735
-3.37668834,4.20608807,2.69628100,3.67743714,0.02045570,0.28274548,0.81812818,0.00272968
-3.37068534,4.31946066,2.77883506,3.76180604,0.02056707,0.29431394,0.84991018,0.00277545
-3.36468234,4.43644439,2.86511066,3.84874489,0.02068520,0.30636765,0.88337949,0.00282411
-3.35867934,4.55593251,2.95431471,3.93744597,0.02081198,0.31877805,0.91824865,0.00287496
-3.35267634,4.67659933,3.04545904,4.02694001,0.02094828,0.33139722,0.95414927,0.00292718
-3.34667334,4.79692916,3.13738842,4.11611553,0.02109385,0.34406265,0.99063957,0.00297983
-3.34067034,4.91525437,3.22881785,4.20374395,0.02124729,0.35660271,1.02721591,0.00303190
-3.33466733,5.02980156,3.31837825,4.28850990,0.02140608,0.36884292,1.06332805,0.00308236
-3.32866433,5.13874421,3.40466853,4.36904586,0.02156667,0.38061254,1.09839756,0.00313019
-3.32266133,5.24026034,3.48631203,4.44397025,0.02172463,0.39175136,1.13183870,0.00317440
-3.31665833,5.33259275,3.56201484,4.51192767,0.02187488,0.40211628,1.16308082,0.00321413
-3.31065533,5.41410995,3.63062330,4.57163026,0.02201189,0.41158751,1.19159145,0.00324861
-3.30465233,5.48336505,3.69117774,4.62189862,0.02213000,0.42007406,1.21689866,0.00327725
-3.29864932,5.53915032,3.74295976,4.66170085,0.02222374,0.42751816,1.23861192,0.00329963
-3.29264632,5.58054496,3.78553044,4.69018839,0.02228808,0.43389854,1.25644012,0.00331554
-3.28664332,5.60695373,3.81875718,4.70672691,0.02231874,0.43923218,1.27020585,0.00332500
-3.28064032,5.61813457,3.84282726,4.71092110,0.02231245,0.44357457,1.27985509,0.00332821
-3.27463732,5.61421344,3.85824710,4.70263194,0.02226712,0.44701817,1.28546166,0.00332562
-3.26863432,5.59568532,3.86582638,4.68198552,0.02218199,0.44968933,1.28722601,0.00331786
-3.26263132,5.56340085,3.86664748,4.64937272,0.02205770,0.45174342,1.28546826,0.00330575
-3.25662831,5.51853851,3.86202097,4.60543919,0.02189626,0.45335859,1.28061570,0.00329027
-3.25062531,5.46256329,3.85342892,4.55106599,0.02170095,0.45472818,1.27318511,0.00327251
-3.24462231,5.39717307,3.84245832,4.48734102,0.02147619,0.45605211,1.26376081,0.00325362
-3.23861931,5.32423497,3.83072768,4.41552244,0.02122727,0.45752766,1.25296938,0.00323483
-3.23261631,5.24571407,3.81981001,4.33699526,0.02096008,0.45934002,1.24145219,0.00321732
-3.22661331,5.16359779,3.81115603,4.25322287,0.02068082,0.46165290,1.22983715,0.00320224
-3.22061031,5.07981922,3.80602130,4.16569557,0.02039564,0.46459989,1.21871113,0.00319062
-3.21460730,4.99618290,3.80540090,4.07587825,0.02011031,0.46827683,1.20859435,0.00318334
-3.20860430,4.91429670,3.80997527,3.98515965,0.01982993,0.47273563,1.19991801,0.00318112
-3.20260130,4.83551294,3.82006982,3.89480545,0.01955865,0.47797998,1.19300649,0.00318445
-3.19659830,4.76088154,3.83563079,3.80591733,0.01929944,0.48396309,1.18806478,0.00319356
-3.19059530,4.69111774,3.85621877,3.71940000,0.01905396,0.49058779,1.18517190,0.00320845
-3.18459230,4.62658551,3.88102041,3.63593756,0.01882248,0.49770893,1.18428062,0.00322886
-3.17858929,4.56729780,3.90887809,3.55598029,0.01860389,0.50513811,1.18522322,0.00325424
-3.17258629,4.51293309,3.93833615,3.47974241,0.01839575,0.51265051,1.18772320,0.00328383
-3.16658329,4.46286744,3.96770169,3.40721067,0.01819449,0.51999361,1.19141191,0.00331664
-3.16058029,4.41622011,3.99511689,3.33816326,0.01799564,0.52689734,1.19584932,0.00335150
-3.15457729,4.37191019,4.01863942,3.27219771,0.01779408,0.53308509,1.20054765,0.00338709
-3.14857429,4.32872111,4.03632700,3.20876636,0.01758437,0.53828532,1.20499647,0.00342200
-3.14257129,4.28536953,4.04632204,3.14721733,0.01736116,0.54224285,1.20868795,0.00345477
-3.13656828,4.24057496,4.04693214,3.08683882,0.01711946,0.54472950,1.21114083,0.00348395
-3.13056528,4.19312654,4.03670276,3.02690425,0.01685508,0.54555352,1.21192195,0.00350815
-3.12456228,4.14194354,4.01447863,2.96671622,0.01656495,0.54456723,1.21066408,0.00352608
-3.11855928,4.08612678,3.97945129,2.90564673,0.01624738,0.54167265,1.20707957,0.00353661
-3.11255628,4.02499873,3.93119078,2.84317211,0.01590235,0.53682480,1.20096897,0.00353878
-3.10655328,3.95813063,3.86966052,2.77890087,0.01553172,0.53003259,1.19222469,0.00353188
-3.10055028,3.88535613,3.79521534,2.71259348,0.01513929,0.52135730,1.18082975,0.00351542
-3.09454727,3.80677122,3.70858336,2.64417346,0.01473094,0.51090882,1.16685200,0.00348915
-3.08854427,3.72272166,3.61083336,2.57372965,0.01431452,0.49883993,1.15043464,0.00345309
-3.08254127,3.63377910,3.50332997,2.50151006,0.01389987,0.48533901,1.13178372,0.00340749
-3.07653827,3.54070819,3.38767937,2.42790804,0.01349855,0.47062154,1.11115387,0.00335287
-3.07053527,3.44442694,3.26566863,2.35344203,0.01312373,0.45492105,1.08883313,0.00328990
-3.06453227,3.34596310,3.13920196,2.27873029,0.01278982,0.43847983,1.06512800,0.00321950
-3.05852926,3.24640912,3.01023679,2.20446214,0.01251224,0.42153994,1.04034960,0.00314271
-3.05252626,3.14687822,2.88072285,2.13136756,0.01230700,0.40433510,1.01480174,0.00306069
-3.04652326,3.04846372,2.75254640,2.06018656,0.01219035,0.38708348,0.98877144,0.00297473
-3.04052026,2.95220347,2.62748173,1.99164005,0.01217840,0.36998203,0.96252225,0.00288613
-3.03451726,2.85905059,2.50715120,1.92640327,0.01228667,0.35320227,0.93629047,0.00279627
-3.02851426,2.76985130,2.39299465,1.86508303,0.01252976,0.33688764,0.91028408,0.00270647
-3.02251126,2.68533004,2.28624822,1.80819928,0.01292095,0.32115249,0.88468415,0.00261808
-3.01650825,2.60608157,2.18793240,1.75617163,0.01347184,0.30608245,0.85964811,0.00253234
-3.01050525,2.53256950,2.09884835,1.70931073,0.01419203,0.29173613,0.83531435,0.00245044
-3.00450225,2.46513007,2.01958151,1.66781448,0.01508884,0.27814777,0.81180753,0.00237347
-2.99849925,2.40398009,1.95051107,1.63176869,0.01616710,0.26533064,0.78924376,0.00230238
-2.99249625,2.34922765,1.89182388,1.60115148,0.01742893,0.25328095,0.76773528,0.00223798
-2.98649325,2.30088439,1.84353140,1.57584083,0.01887362,0.24198185,0.74739389,0.00218095
-2.98049025,2.25887802,1.80548820,1.55562445,0.02049757,0.23140743,0.72833299,0.00213176
-2.97448724,2.22306408,1.77741100,1.54021124,0.02229420,0.22152636,0.71066770,0.00209073
-2.96848424,2.19323626,1.75889713,1.52924348,0.02425404,0.21230502,0.69451332,0.00205796
-2.96248124,2.16913449,1.74944158,1.52230919,0.02636477,0.20371015,0.67998195,0.00203336
-2.95647824,2.15045090,1.74845238,1.51895397,0.02861135,0.19571063,0.66717760,0.00201664
-2.95047524,2.13683327,1.75526371,1.51869204,0.03097613,0.18827871,0.65619020,0.00200729
-2.94447224,2.12788648,1.76914693,1.52101594,0.03343910,0.18139050,0.64708882,0.00200462
-2.93846923,2.12317228,1.78931946,1.52540491,0.03597807,0.17502580,0.63991469,0.00200776
-2.93246623,2.12220795,1.81495190,1.53133185,0.03856889,0.16916743,0.63467451,0.00201565
-2.92646323,2.12446456,1.84517377,1.53826887,0.04118574,0.16380021,0.63133452,0.00202711
-2.92046023,2.12936548,1.87907818,1.54569174,0.04380141,0.15890952,0.62981585,0.00204084
-2.91445723,2.13628590,1.91572624,1.55308333,0.04638755,0.15447985,0.62999142,0.00205544
-2.90845423,2.14455395,1.95415141,1.55993652,0.04891500,0.15049324,0.63168483,0.00206951
-2.90245123,2.15345390,1.99336459,1.56575678,0.05135414,0.14692790,0.63467126,0.00208163
-2.89644822,2.16223198,2.03236026,1.57006483,0.05367518,0.14375703,0.63868061,0.00209040
-2.89044522,2.17010485,2.07012415,1.57239964,0.05584860,0.14094792,0.64340263,0.00209455
-2.88444222,2.17627105,2.10564270,1.57232208,0.05784550,0.13846151,0.64849416,0.00209291
-2.87843922,2.17992502,2.13791459,1.56941935,0.05963809,0.13625231,0.65358793,0.00208446
-2.87243622,2.18027361,2.16596425,1.56331030,0.06120008,0.13426878,0.65830277,0.00206840
-2.86643322,2.17655459,2.18885734,1.55365164,0.06250723,0.13245417,0.66225479,0.00204413
-2.86043022,2.16805637,2.20571795,1.54014499,0.06353784,0.13074773,0.66506901,0.00201129
-2.85442721,2.15413850,2.21574691,1.52254442,0.06427324,0.12908628,0.66639110,0.00196976
-2.84842421,2.13425188,2.21824085,1.50066434,0.06469831,0.12740604,0.66589860,0.00191967
-2.84242121,2.10795789,2.21261104,1.47438721,0.06480195,0.12564465,0.66331128,0.00186139
-2.83641821,2.07494568,2.19840142,1.44367083,0.06457750,0.12374329,0.65840021,0.00179551
-2.83041521,2.03504664,2.17530473,1.40855449,0.06402306,0.12164873,0.65099513,0.00172282
-2.82441221,1.98824544,2.14317603,1.36916390,0.06314177,0.11931530,0.64098998,0.00164429
-2.81840920,1.93468694,2.10204265,1.32571410,0.06194195,0.11670667,0.62834616,0.00156102
-2.81240620,1.87467861,2.05211001,1.27851035,0.06043707,0.11379726,0.61309369,0.00147424
-2.80640320,1.80868821,1.99376261,1.22794654,0.05864561,0.11057334,0.59533005,0.00138524
-2.80040020,1.73733660,1.92756002,1.17450109,0.05659078,0.10703374,0.57521688,0.00129536
-2.79439720,1.66138600,1.85422756,1.11873033,0.05430011,0.10319011,0.55297471,0.00120594
-2.78839420,1.58172393,1.77464207,1.06125948,0.05180480,0.09906672,0.52887587,0.00111829
-2.78239120,1.49934347,1.68981303,1.00277140,0.04913910,0.09469989,0.50323604,0.00103367
-2.77638819,1.41532060,1.60085960,0.94399361,0.04633949,0.09013704,0.47640463,0.00095328
-2.77038519,1.33078925,1.50898468,0.88568384,0.04344384,0.08543539,0.44875448,0.00087821
-2.76438219,1.24691515,1.41544659,0.82861466,0.04049052,0.08066047,0.42067125,0.00080941
-2.75837919,1.16486922,1.32152981,0.77355776,0.03751754,0.07588435,0.39254278,0.00074776
-2.75237619,1.08580140,1.22851555,0.72126828,0.03456167,0.07118383,0.36474900,0.00069398
-2.74637319,1.01081573,1.13765334,0.67246958,0.03165770,0.06663860,0.33765247,0.00064863
-2.74037019,0.94094733,1.05013455,0.62783910,0.02883776,0.06232934,0.31158992,0.00061218
-2.73436718,0.87714174,0.96706863,0.58799538,0.02613070,0.05833599,0.28686510,0.00058491
-2.72836418,0.82023713,0.88946260,0.55348655,0.02356172,0.05473608,0.26374290,0.00056700
-2.72236118,0.77094958,0.81820428,0.52478061,0.02115202,0.05160317,0.24244497,0.00055847
-2.71635818,0.72986148,0.75404949,0.50225726,0.01891868,0.04900552,0.22314682,0.00055921
-2.71035518,0.69741314,0.69761309,0.48620170,0.01687456,0.04700486,0.20597632,0.00056897
-2.70435218,0.67389743,0.64936389,0.47679997,0.01502848,0.04565533,0.19101369,0.00058739
-2.69834917,0.65945746,0.60962308,0.47413615,0.01338533,0.04500252,0.17829266,0.00061396
-2.69234617,0.65408685,0.57856587,0.47819108,0.01194639,0.04508274,0.16780281,0.00064806
-2.68634317,0.65763278,0.55622597,0.48884282,0.01070967,0.04592232,0.15949292,0.00068896
-2.68034017,0.66980137,0.54250258,0.50586858,0.00967028,0.04753710,0.15327513,0.00073582
-2.67433717,0.69016548,0.53716945,0.52894842,0.00882089,0.04993205,0.14902976,0.00078771
-2.66833417,0.71817482,0.53988598,0.55767057,0.00815209,0.05310106,0.14661069,0.00084362
-2.66233117,0.75316823,0.55020991,0.59153858,0.00765290,0.05702691,0.14585109,0.00090246
-2.65632816,0.79438843,0.56761170,0.62998037,0.00731111,0.06168149,0.14656944,0.00096311
-2.65032516,0.84099884,0.59149035,0.67235927,0.00711374,0.06702634,0.14857558,0.00102444
-2.64432216,0.89210282,0.62119082,0.71798707,0.00704737,0.07301347,0.15167687,0.00108531
-2.63831916,0.94676495,0.65602275,0.76613914,0.00709851,0.07958654,0.15568415,0.00114461
-2.63231616,1.00403430,0.69528059,0.81607146,0.00725392,0.08668248,0.16041759,0.00120130
-2.62631316,1.06296937,0.73826478,0.86703940,0.00750094,0.09423346,0.16571211,0.00125444
-2.62031016,1.12266411,0.78430374,0.91831782,0.00782772,0.10216927,0.17142243,0.00130320
-2.61430715,1.18227462,0.83277606,0.96922214,0.00822352,0.11041997,0.17742753,0.00134690
-2.60830415,1.24104544,0.88313241,1.01912961,0.00867892,0.11891888,0.18363445,0.00138504
-2.60230115,1.29833485,0.93491618,1.06750014,0.00918599,0.12760557,0.18998127,0.00141730
