energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.24912456,0.58974805,0.12795006,0.02503642,0.01939136,0.19046383,0.17557114,0.19512136,0.02270737,0.12691631
-0.24312156,0.52335161,0.11185139,0.02167827,0.01697781,0.17291422,0.15414475,0.17226730,0.02038409,0.11134828
-0.23711856,0.46281453,0.09781792,0.01868056,0.01487576,0.15604647,0.13479248,0.15170466,0.01826516,0.09737777
-0.23111556,0.40816348,0.08578357,0.01602857,0.01308242,0.13998942,0.11745713,0.13341857,0.01636253,0.08495129
-0.22511256,0.35936577,0.07567567,0.01370478,0.01159210,0.12485252,0.10206531,0.11737326,0.01468538,0.07400629
-0.21910955,0.31633923,0.06741923,0.01168973,0.01039696,0.11072492,0.08853151,0.10351648,0.01324054,0.06447393
-0.21310655,0.27896238,0.06094070,0.00996288,0.00948772,0.09767538,0.07676192,0.09178375,0.01203286,0.05628167
-0.20710355,0.24708429,0.05617105,0.00850334,0.00885414,0.08575298,0.06665792,0.08210223,0.01106560,0.04935548
-0.20110055,0.22053408,0.05304808,0.00729055,0.00848556,0.07498857,0.05811920,0.07439425,0.01034087,0.04362175
-0.19509755,0.19912960,0.05151815,0.00630482,0.00837118,0.06539677,0.05104650,0.06858032,0.00985999,0.03900893
-0.18909455,0.18268519,0.05153714,0.00552777,0.00850030,0.05697843,0.04534390,0.06458153,0.00962374,0.03544870
-0.18309155,0.17101833,0.05307091,0.00494268,0.00886237,0.04972332,0.04092074,0.06232143,0.00963271,0.03287698
-0.17708854,0.16395506,0.05609508,0.00453474,0.00944703,0.04361302,0.03769310,0.06172736,0.00988743,0.03123449
-0.17108554,0.16133406,0.06059435,0.00429116,0.01024397,0.03862366,0.03558491,0.06273118,0.01038850,0.03046713
-0.16508254,0.16300945,0.06656142,0.00420125,0.01124278,0.03472857,0.03452873,0.06526955,0.01113667,0.03052602
-0.15907954,0.16885219,0.07399548,0.00425641,0.01243278,0.03190054,0.03446619,0.06928380,0.01213277,0.03136740
-0.15307654,0.17875036,0.08290053,0.00445000,0.01380276,0.03011371,0.03534812,0.07471943,0.01337764,0.03295227
-0.14707354,0.19260805,0.09328331,0.00477723,0.01534083,0.02934496,0.03713449,0.08152536,0.01487196,0.03524588
-0.14107054,0.21034334,0.10515127,0.00523494,0.01703423,0.02957469,0.03979405,0.08965293,0.01661603,0.03821714
-0.13506753,0.23188518,0.11851028,0.00582136,0.01886927,0.03078714,0.04330389,0.09905481,0.01860952,0.04183792
-0.12906453,0.25716954,0.13336237,0.00653581,0.02083127,0.03297000,0.04764871,0.10968387,0.02085113,0.04608222
-0.12306153,0.28613471,0.14970345,0.00737844,0.02290464,0.03611363,0.05282007,0.12149200,0.02333831,0.05092549
-0.11705853,0.31871624,0.16752107,0.00834986,0.02507299,0.04020963,0.05881540,0.13442895,0.02606685,0.05634373
-0.11105553,0.35484129,0.18679215,0.00945085,0.02731937,0.04524916,0.06563701,0.14844121,0.02903054,0.06231283
-0.10505253,0.39442285,0.20748095,0.01068198,0.02962649,0.05122082,0.07329087,0.16347103,0.03222084,0.06880781
-0.09904952,0.43735392,0.22953699,0.01204330,0.03197709,0.05810842,0.08178537,0.17945539,0.03562652,0.07580222
-0.09304652,0.48350173,0.25289324,0.01353404,0.03435423,0.06588864,0.09112994,0.19632515,0.03923338,0.08326758
-0.08704352,0.53270237,0.27746444,0.01515230,0.03674163,0.07452872,0.10133364,0.21400418,0.04302397,0.09117298
-0.08104052,0.58475594,0.30314572,0.01689483,0.03912399,0.08398444,0.11240353,0.23240864,0.04697743,0.09948482
-0.07503752,0.63942244,0.32981149,0.01875679,0.04148717,0.09419837,0.12434320,0.25144629,0.05106937,0.10816663
-0.06903452,0.69641879,0.35731471,0.02073166,0.04381839,0.10509856,0.13715106,0.27101593,0.05527183,0.11717919
-0.06303152,0.75541698,0.38548670,0.02281116,0.04610627,0.11659788,0.15081881,0.29100698,0.05955339,0.12648071
-0.05702851,0.81604378,0.41413745,0.02498524,0.04834076,0.12859393,0.16532991,0.31129925,0.06387934,0.13602735
-0.05102551,0.87788220,0.44305665,0.02724219,0.05051299,0.14096975,0.18065822,0.33176296,0.06821203,0.14577389
-0.04502251,0.94047472,0.47201540,0.02956882,0.05261500,0.15359517,0.19676679,0.35225906,0.07251131,0.15567464
-0.03901951,1.00332861,0.50076879,0.03195075,0.05463937,0.16632902,0.21360706,0.37263999,0.07673509,0.16568464
-0.03301651,1.06592327,0.52905936,0.03437275,0.05657885,0.17902195,0.23111832,0.39275084,0.08084004,0.17576101
-0.02701351,1.12771957,0.55662136,0.03681915,0.05842587,0.19151986,0.24922768,0.41243107,0.08478239,0.18586459
-0.02101051,1.18817107,0.58318596,0.03927438,0.06017216,0.20366789,0.26785056,0.43151675,0.08851876,0.19596164
-0.01500750,1.24673696,0.60848717,0.04172351,0.06180840,0.21531473,0.28689169,0.44984341,0.09200714,0.20602576
-0.00900450,1.30289619,0.63226844,0.04415276,0.06332386,0.22631707,0.30624677,0.46724942,0.09520783,0.21603977
-0.00300150,1.35616255,0.65428974,0.04655016,0.06470637,0.23654415,0.32580471,0.48357983,0.09808435,0.22599757
0.00300150,1.40610011,0.67433490,0.04890604,0.06594222,0.24588202,0.34545043,0.49869065,0.10060436,0.23590588
0.00900450,1.45233835,0.69221889,0.05121357,0.06701642,0.25423751,0.36506813,0.51245335,0.10274050,0.24578568
0.01500750,1.49458646,0.70779488,0.05346919,0.06791305,0.26154158,0.38454504,0.52475947,0.10447103,0.25567339
0.02101051,1.53264605,0.72096059,0.05567293,0.06861579,0.26775199,0.40377537,0.53552510,0.10578040,0.26562150
0.02701351,1.56642180,0.73166378,0.05782869,0.06910864,0.27285520,0.42266441,0.54469504,0.10665964,0.27569872
0.03301651,1.59592920,0.73990645,0.05994428,0.06937670,0.27686722,0.44113252,0.55224637,0.10710655,0.28598949
0.03901951,1.62129924,0.74574758,0.06203141,0.06940716,0.27983358,0.45911885,0.55819130,0.10712567,0.29659282
0.04502251,1.64277928,0.74930417,0.06410545,0.06919016,0.28182833,0.47658462,0.56257899,0.10672811,0.30762042
0.05102551,1.66073023,0.75075038,0.06618514,0.06871976,0.28295200,0.49351562,0.56549625,0.10593121,0.31919422
0.05702851,1.67561959,0.75031477,0.06829202,0.06799473,0.28332876,0.50992392,0.56706694,0.10475798,0.33144314
0.06303152,1.68801068,0.74827559,0.07044986,0.06701928,0.28310274,0.52584847,0.56745011,0.10323643,0.34449941
0.06903452,1.69854820,0.74495422,0.07268388,0.06580354,0.28243370,0.54135471,0.56683664,0.10139887,0.35849436
0.07503752,1.70794041,0.74070694,0.07501990,0.06436385,0.28149221,0.55653276,0.56544476,0.09928108,0.37355393
0.08104052,1.71693860,0.73591529,0.07748342,0.06272277,0.28045448,0.57149459,0.56351419,0.09692143,0.38979401
0.08704352,1.72631444,0.73097524,0.08009864,0.06090883,0.27949706,0.58636994,0.56129945,0.09436007,0.40731571
0.09304652,1.73683593,0.72628562,0.08288750,0.05895601,0.27879153,0.60130123,0.55906223,0.09163811,0.42620088
0.09904952,1.74924279,0.72223616,0.08586865,0.05690292,0.27849939,0.61643762,0.55706339,0.08879688,0.44650784
0.10505253,1.76422213,0.71919555,0.08905655,0.05479178,0.27876739,0.63192842,0.55555461,0.08587727,0.46826762
0.11105553,1.78238534,0.71749990,0.09246062,0.05266724,0.27972327,0.64791627,0.55477031,0.08291918,0.49148073
0.11705853,1.80424688,0.71744201,0.09608442,0.05057495,0.28147234,0.66453023,0.55491989,0.07996101,0.51611459
0.12306153,1.83020592,0.71926186,0.09992511,0.04856019,0.28409467,0.68187925,0.55618082,0.07703936,0.54210175
0.12906453,1.86053145,0.72313853,0.10397290,0.04666635,0.28764332,0.70004636,0.55869276,0.07418879,0.56933881
0.13506753,1.89535147,0.72918394,0.10821081,0.04493352,0.29214347,0.71908385,0.56255298,0.07144167,0.59768621
0.14107054,1.93464678,0.73743853,0.11261457,0.04339718,0.29759250,0.73900984,0.56781337,0.06882814,0.62696886
0.14707354,1.97824964,0.74786912,0.11715275,0.04208699,0.30396116,0.75980639,0.57447902,0.06637619,0.65697758
0.15307654,2.02584754,0.76036891,0.12178714,0.04102589,0.31119563,0.78141945,0.58250863,0.06411176,0.68747133
0.15907954,2.07699194,0.77475978,0.12647335,0.04022933,0.31922051,0.80376059,0.59181665,0.06205892,0.71818027
0.16508254,2.13111195,0.79079678,0.13116161,0.03970487,0.32794256,0.82671064,0.60227703,0.06024013,0.74880968
0.17108554,2.18753235,0.80817463,0.13579787,0.03945200,0.33725510,0.85012514,0.61372860,0.05867642,0.77904455
0.17708854,2.24549561,0.82653616,0.14032502,0.03946231,0.34704283,0.87384125,0.62598167,0.05738766,0.80855493
0.18309155,2.30418684,0.84548240,0.14468433,0.03971988,0.35718697,0.89768597,0.63882567,0.05639280,0.83700204
0.18909455,2.36276103,0.86458398,0.14881704,0.04020198,0.36757030,0.92148519,0.65203750,0.05570997,0.86404493
0.19509755,2.42037135,0.88339358,0.15266592,0.04087999,0.37808207,0.94507306,0.66539012,0.05535664,0.88934764
0.20110055,2.47619737,0.90145889,0.15617705,0.04172050,0.38862241,0.96830126,0.67866114,0.05534958,0.91258681
0.20710355,2.52947208,0.91833585,0.15930137,0.04268652,0.39910606,0.99104750,0.69164080,0.05570475,0.93345939
0.21310655,2.57950640,0.93360154,0.16199623,0.04373882,0.40946520,1.01322279,0.70413922,0.05643707,0.95169044
0.21910955,2.62571015,0.94686632,0.16422676,0.04483732,0.41965124,1.03477689,0.71599227,0.05756000,0.96704049
0.22511256,2.66760844,0.95778489,0.16596696,0.04594232,0.42963546,1.05570159,0.72706609,0.05908504,0.97931243
0.23111556,2.70485265,0.96606572,0.16720054,0.04701581,0.43940844,1.07603142,0.73725982,0.06102106,0.98835749
0.23711856,2.73722552,0.97147858,0.16792137,0.04802254,0.44897831,1.09584165,0.74650650,0.06337352,0.99408001
0.24312156,2.76464001,0.97385991,0.16813361,0.04893098,0.45836784,1.11524343,0.75477218,0.06614356,0.99644075
0.24912456,2.78713207,0.97311584,0.16785139,0.04971401,0.46761068,1.13437633,0.76205324,0.06932714,0.99545856
0.25512756,2.80484767,0.96922273,0.16709816,0.05034943,0.47674671,1.15339843,0.76837212,0.07291408,0.99121011
0.26113057,2.81802483,0.96222543,0.16590560,0.05082028,0.48581699,1.17247443,0.77377182,0.07688722,0.98382781
0.26713357,2.82697168,0.95223315,0.16431233,0.05111480,0.49485850,1.19176252,0.77830939,0.08122163,0.97349577
0.27313657,2.83204189,0.93941344,0.16236223,0.05122632,0.50389891,1.21140042,0.78204901,0.08588411,0.96044404
0.27913957,2.83360887,0.92398455,0.16010272,0.05115288,0.51295183,1.23149171,0.78505491,0.09083276,0.94494136
0.28514257,2.83204027,0.90620645,0.15758286,0.05089671,0.52201279,1.25209295,0.78738473,0.09601703,0.92728678
0.29114557,2.82767441,0.88637122,0.15485150,0.05046363,0.53105609,1.27320271,0.78908373,0.10137794,0.90780052
0.29714857,2.82080014,0.86479311,0.15195558,0.04986232,0.54003293,1.29475298,0.79018018,0.10684874,0.88681460
0.30315158,2.81164118,0.84179886,0.14893854,0.04910366,0.54887082,1.31660379,0.79068229,0.11235593,0.86466373
0.30915458,2.80034621,0.81771860,0.14583912,0.04819997,0.55747436,1.33854147,0.79057688,0.11782059,0.84167689
0.31515758,2.78698508,0.79287789,0.14269042,0.04716445,0.56572746,1.36028084,0.78982989,0.12316010,0.81817013
0.32116058,2.77155158,0.76759098,0.13951938,0.04601056,0.57349685,1.38147139,0.78838869,0.12829007,0.79444081
0.32716358,2.75397246,0.74215557,0.13634669,0.04475167,0.58063672,1.40170749,0.78618609,0.13312656,0.77076359
0.33316658,2.73412213,0.71684921,0.13318701,0.04340068,0.58699438,1.42054198,0.78314575,0.13758831,0.74738835
0.33916958,2.71184201,0.69192709,0.13004968,0.04196988,0.59241646,1.43750286,0.77918867,0.14159913,0.72453984
0.34517259,2.68696339,0.66762133,0.12693957,0.04047090,0.59675557,1.45211222,0.77424039,0.14509011,0.70241899
0.35117559,2.65933204,0.64414132,0.12385832,0.03891475,0.59987694,1.46390636,0.76823827,0.14800176,0.68120567
0.35717859,2.62883302,0.62167493,0.12080562,0.03731198,0.60166473,1.47245646,0.76113857,0.15028579,0.66106233
0.36318159,2.59541390,0.60039021,0.11778058,0.03567287,0.60202774,1.47738842,0.75292264,0.15190664,0.64213818
0.36918459,2.55910492,0.58043732,0.11478301,0.03400771,0.60090417,1.47840106,0.74360202,0.15284251,0.62457335
0.37518759,2.52003440,0.56195020,0.11181460,0.03232705,0.59826529,1.47528166,0.73322186,0.15308597,0.60850255
0.38119060,2.47843844,0.54504788,0.10887985,0.03064190,0.59411762,1.46791808,0.72186257,0.15264406,0.59405777
0.38719360,2.43466410,0.52983509,0.10598671,0.02896401,0.58850387,1.45630677,0.70963950,0.15153793,0.58136961
0.39319660,2.38916557,0.51640215,0.10314686,0.02730596,0.58150216,1.44055627,0.69670057,0.14980193,0.57056701
0.39919960,2.34249350,0.50482402,0.10037571,0.02568126,0.57322401,1.42088594,0.68322206,0.14748234,0.56177522
0.40520260,2.29527797,0.49515858,0.09769194,0.02410436,0.56381081,1.39762012,0.66940266,0.14463571,0.55511202
0.41120560,2.24820594,0.48744436,0.09511681,0.02259059,0.55342927,1.37117784,0.65545621,0.14132689,0.55068235
0.41720860,2.20199451,0.48169789,0.09267315,0.02115600,0.54226581,1.34205866,0.64160340,0.13762695,0.54857172
0.42321161,2.15736149,0.47791090,0.09038413,0.01981715,0.53052044,1.31082530,0.62806307,0.13361087,0.54883864
0.42921461,2.11499485,0.47604782,0.08827195,0.01859084,0.51840017,1.27808399,0.61504346,0.12935543,0.55150687
0.43521761,2.07552298,0.47604373,0.08635644,0.01749381,0.50611241,1.24446339,0.60273389,0.12493698,0.55655783
0.44122061,2.03948728,0.47780318,0.08465376,0.01654236,0.49385870,1.21059305,0.59129749,0.12042963,0.56392385
0.44722361,2.00731881,0.48120009,0.08317517,0.01575202,0.48182883,1.17708249,0.58086513,0.11590348,0.57348297
0.45322661,1.97932007,0.48607895,0.08192612,0.01513714,0.47019593,1.14450173,0.57153112,0.11142335,0.58505557
0.45922961,1.95565313,0.49225730,0.08090549,0.01471048,0.45911233,1.11336412,0.56335065,0.10704772,0.59840348
0.46523262,1.93633457,0.49952976,0.08010529,0.01448292,0.44870664,1.08411214,0.55633927,0.10282810,0.61323171
0.47123562,1.92123746,0.50767324,0.07951059,0.01446303,0.43908194,1.05710658,0.55047426,0.09880869,0.62919304
0.47723862,1.91010028,0.51645336,0.07909990,0.01465681,0.43031510,1.03261952,0.54569781,0.09502637,0.64589538
0.48324162,1.90254202,0.52563184,0.07884582,0.01506735,0.42245722,1.01083115,0.54192182,0.09151103,0.66291170
0.48924462,1.89808272,0.53497435,0.07871603,0.01569465,0.41553504,0.99183032,0.53903400,0.08828599,0.67979224
0.49524762,1.89616814,0.54425873,0.07867453,0.01653540,0.40955314,0.97561866,0.53690476,0.08536866,0.69607843
0.50125063,1.89619731,0.55328300,0.07868303,0.01758288,0.40449678,0.96211773,0.53539480,0.08277133,0.71131793
0.50725363,1.89755125,0.56187286,0.07870251,0.01882689,0.40033515,0.95117882,0.53436262,0.08050185,0.72508013
0.51325663,1.89962169,0.56988832,0.07869472,0.02025383,0.39702484,0.94259473,0.53367185,0.07856440,0.73697131
0.51925963,1.90183799,0.57722916,0.07862376,0.02184681,0.39451333,0.93611290,0.53319784,0.07696019,0.74664877
0.52526263,1.90369138,0.58383891,0.07845737,0.02358586,0.39274225,0.93144925,0.53283331,0.07568792,0.75383332
0.53126563,1.90475508,0.58970719,0.07816822,0.02544826,0.39165045,0.92830213,0.53249281,0.07474428,0.75831934
0.53726863,1.90469981,0.59487041,0.07773482,0.02740902,0.39117649,0.92636568,0.53211576,0.07412416,0.75998213
0.54327164,1.90330394,0.59941053,0.07714220,0.02944133,0.39126079,0.92534236,0.53166805,0.07382081,0.75878208
0.54927464,1.90045820,0.60345224,0.07638232,0.03151725,0.39184707,0.92495383,0.53114225,0.07382582,0.75476550
0.55527764,1.89616484,0.60715847,0.07545413,0.03360838,0.39288342,0.92495027,0.53055638,0.07412904,0.74806213
0.56128064,1.89053177,0.61072440,0.07436334,0.03568659,0.39432265,0.92511758,0.52995143,0.07471838,0.73887940
0.56728364,1.88376193,0.61437029,0.07312195,0.03772488,0.39612234,0.92528244,0.52938788,0.07557960,0.72749382
0.57328664,1.87613870,0.61833330,0.07174748,0.03969812,0.39824433,0.92531526,0.52894128,0.07669605,0.71423980
0.57928964,1.86800824,0.62285854,0.07026203,0.04158386,0.40065387,0.92513081,0.52869721,0.07804845,0.69949649
0.58529265,1.85975944,0.62818968,0.06869119,0.04336301,0.40331859,0.92468688,0.52874592,0.07961473,0.68367330
0.59129565,1.85180247,0.63455941,0.06706288,0.04502053,0.40620708,0.92398097,0.52917671,0.08136987,0.66719450
0.59729865,1.84454690,0.64217994,0.06540603,0.04654586,0.40928752,0.92304524,0.53007240,0.08328589,0.65048381
0.60330165,1.83838007,0.65123390,0.06374947,0.04793328,0.41252606,0.92194004,0.53150407,0.08533186,0.63394939
0.60930465,1.83364661,0.66186583,0.06212065,0.04918209,0.41588538,0.92074630,0.53352622,0.08747410,0.61796991
0.61530765,1.83062974,0.67417459,0.06054464,0.05029651,0.41932316,0.91955707,0.53617243,0.08967633,0.60288209
0.62131066,1.82953503,0.68820685,0.05904318,0.05128550,0.42279083,0.91846864,0.53945190,0.09190006,0.58897024
0.62731366,1.83047708,0.70395194,0.05763392,0.05216221,0.42623248,0.91757157,0.54334663,0.09410493,0.57645800
0.63331666,1.83346953,0.72133828,0.05632982,0.05294335,0.42958402,0.91694202,0.54780964,0.09624924,0.56550259
0.63931966,1.83841877,0.74023143,0.05513883,0.05364835,0.43277280,0.91663385,0.55276416,0.09829049,0.55619154
0.64532266,1.84512160,0.76043425,0.05406366,0.05429830,0.43571759,0.91667164,0.55810377,0.10018595,0.54854211
0.65132566,1.85326689,0.78168885,0.05310187,0.05491488,0.43832906,0.91704526,0.56369372,0.10189339,0.54250315
0.65732866,1.86244130,0.80368075,0.05224609,0.05551914,0.44051083,0.91770601,0.56937321,0.10337172,0.53795929
0.66333167,1.87213891,0.82604510,0.05148444,0.05613033,0.44216102,0.91856469,0.57495882,0.10458177,0.53473733
0.66933467,1.88177471,0.84837487,0.05080112,0.05676473,0.44317438,0.91949174,0.58024878,0.10548706,0.53261433
0.67533767,1.89070129,0.87023090,0.05017711,0.05743460,0.44344495,0.92031947,0.58502824,0.10605453,0.53132736
0.68134067,1.89822857,0.89115360,0.04959100,0.05814731,0.44286916,0.92084636,0.58907523,0.10625534,0.53058419
0.68734367,1.90364575,0.91067589,0.04901989,0.05890464,0.44134923,0.92084326,0.59216719,0.10606555,0.53007487
0.69334667,1.90624479,0.92833705,0.04844032,0.05970233,0.43879689,0.92006135,0.59408787,0.10546684,0.52948349
0.69934967,1.90534466,0.94369700,0.04782917,0.06052998,0.43513704,0.91824141,0.59463434,0.10444705,0.52849993
0.70535268,1.90031547,0.95635041,0.04716462,0.06137112,0.43031139,0.91512407,0.59362391,0.10300067,0.52683110
0.71135568,1.89060139,0.96594021,0.04642692,0.06220372,0.42428170,0.91046059,0.59090060,0.10112918,0.52421129
0.71735868,1.87574171,0.97216985,0.04559914,0.06300086,0.41703259,0.90402359,0.58634093,0.09884121,0.52041135
0.72336168,1.85538887,0.97481377,0.04466782,0.06373174,0.40857363,0.89561731,0.57985879,0.09615256,0.51524636
0.72936468,1.82932288,0.97372568,0.04362338,0.06436290,0.39894064,0.88508681,0.57140918,0.09308597,0.50858157
0.73536768,1.79746147,0.96884417,0.04246045,0.06485953,0.38819600,0.87232578,0.56099056,0.08967077,0.50033643
0.74137069,1.75986534,0.96019537,0.04117803,0.06518701,0.37642805,0.85728241,0.54864578,0.08594224,0.49048669
0.74737369,1.71673839,0.94789251,0.03977944,0.06531231,0.36374932,0.83996310,0.53446144,0.08194085,0.47906434
0.75337669,1.66842283,0.93213234,0.03827213,0.06520554,0.35029395,0.82043388,0.51856580,0.07771133,0.46615572
0.75937969,1.61538932,0.91318844,0.03666740,0.06484120,0.33621403,0.79881934,0.50112512,0.07330163,0.45189768
0.76538269,1.55822253,0.89140176,0.03497985,0.06419939,0.32167526,0.77529909,0.48233877,0.06876173,0.43647211
0.77138569,1.49760272,0.86716881,0.03322691,0.06326672,0.30685207,0.75010208,0.46243321,0.06414246,0.42009900
0.77738869,1.43428415,0.84092774,0.03142813,0.06203696,0.29192222,0.72349890,0.44165504,0.05949432,0.40302838
0.78339170,1.36907115,0.81314328,0.02960451,0.06051140,0.27706140,0.69579238,0.42026359,0.05486629,0.38553146
0.78939470,1.30279286,0.78429081,0.02777778,0.05869888,0.26243783,0.66730715,0.39852305,0.05030479,0.36789123
0.79539770,1.23627780,0.75484056,0.02596968,0.05661552,0.24820724,0.63837841,0.37669484,0.04585274,0.35039297
0.80140070,1.17032903,0.72524238,0.02420130,0.05428412,0.23450840,0.60934060,0.35503015,0.04154880,0.33331493
0.80740370,1.10570122,0.69591190,0.02249247,0.05173343,0.22145938,0.58051637,0.33376321,0.03742677,0.31691955
0.81340670,1.04308021,0.66721855,0.02086118,0.04899704,0.20915471,0.55220649,0.31310540,0.03351517,0.30144547
0.81940970,0.98306592,0.63947596,0.01932315,0.04611222,0.19766360,0.52468102,0.29324048,0.02983711,0.28710060
0.82541271,0.92615928,0.61293521,0.01789149,0.04311871,0.18702916,0.49817212,0.27432094,0.02641028,0.27405648
0.83141571,0.87275333,0.58778093,0.01657644,0.04005735,0.17726879,0.47286890,0.25646578,0.02324712,0.26244397
0.83741871,0.82312894,0.56413056,0.01538522,0.03696886,0.16837555,0.44891433,0.23975957,0.02035527,0.25235058
0.84342171,0.77745493,0.54203666,0.01432204,0.03389265,0.16032056,0.42640441,0.22425280,0.01773797,0.24381924
0.84942471,0.73579251,0.52149195,0.01338814,0.03086574,0.15305611,0.40538951,0.20996353,0.01539481,0.23684875
0.85542771,0.69810369,0.50243689,0.01258199,0.02792192,0.14651964,0.38587766,0.19688007,0.01332234,0.23139557
0.86143072,0.66426306,0.48476930,0.01189946,0.02509103,0.14063800,0.36783975,0.18496458,0.01151488,0.22737722
0.86743372,0.63407230,0.46835545,0.01133423,0.02239847,0.13533216,0.35121608,0.17415743,0.00996528,0.22467673
0.87343672,0.60727683,0.45304214,0.01087809,0.01986493,0.13052188,0.33592407,0.16438205,0.00866567,0.22314832
0.87943972,0.58358366,0.43866900,0.01052135,0.01750631,0.12613036,0.32186666,0.15555003,0.00760820,0.22262382
0.88544272,0.56267972,0.42508052,0.01025329,0.01533379,0.12208846,0.30894088,0.14756632,0.00678568,0.22291975
0.89144572,0.54424986,0.41213721,0.01006257,0.01335411,0.11833854,0.29704626,0.14033426,0.00619217,0.22384476
0.89744872,0.52799385,0.39972529,0.00993771,0.01156994,0.11483761,0.28609271,0.13376023,0.00582340,0.22520704
0.90345173,0.51364152,0.38776456,0.00986740,0.00998032,0.11155975,0.27600731,0.12775789,0.00567718,0.22682162
0.90945473,0.50096576,0.37621407,0.00984099,0.00858122,0.10849770,0.26673994,0.12225165,0.00575356,0.22851711
0.91545773,0.48979263,0.36507538,0.00984871,0.00736608,0.10566363,0.25826738,0.11717957,0.00605492,0.23014174
0.92146073,0.48000845,0.35439331,0.00988201,0.00632638,0.10308896,0.25059571,0.11249533,0.00658596,0.23156833
0.92746373,0.47156356,0.34425426,0.00993375,0.00545214,0.10082347,0.24376105,0.10816948,0.00735343,0.23269822
0.93346673,0.46447274,0.33478208,0.00999832,0.00473242,0.09893345,0.23782851,0.10418987,0.00836581,0.23346380
0.93946973,0.45881238,0.32613200,0.01007170,0.00415577,0.09749933,0.23288947,0.10056130,0.00963284,0.23382961
0.94547274,0.45471454,0.31848270,0.01015146,0.00371050,0.09661254,0.22905745,0.09730450,0.01116496,0.23379210
0.95147574,0.45235829,0.31202709,0.01023666,0.00338507,0.09637204,0.22646251,0.09445450,0.01297255,0.23337788
0.95747874,0.45195873,0.30696222,0.01032774,0.00316819,0.09688038,0.22524483,0.09205846,0.01506519,0.23264073
0.96348174,0.45375421,0.30347887,0.01042623,0.00304904,0.09823964,0.22554727,0.09017318,0.01745084,0.23165743
0.96948474,0.45799236,0.30175122,0.01053459,0.00301727,0.10054720,0.22750777,0.08886223,0.02013495,0.23052265
0.97548774,0.46491544,0.30192724,0.01065586,0.00306312,0.10389168,0.23125144,0.08819302,0.02311966,0.22934322
0.98149075,0.47474595,0.30412017,0.01079336,0.00317731,0.10834902,0.23688300,0.08823381,0.02640300,0.22823190
0.98749375,0.48767273,0.30840153,0.01095044,0.00335107,0.11397888,0.24447975,0.08905072,0.02997817,0.22730124
0.99349675,0.50383863,0.31479605,0.01113012,0.00357609,0.12082160,0.25408539,0.09070503,0.03383307,0.22665752
0.99949975,0.52332993,0.32327870,0.01133486,0.00384440,0.12889554,0.26570499,0.09325068,0.03794986,0.22639537
1.00550275,0.54616827,0.33377408,0.01156636,0.00414842,0.13819529,0.27930137,0.09673214,0.04230482,0.22659312
1.01150575,0.57230537,0.34615816,0.01182537,0.00448085,0.14869043,0.29479289,0.10118266,0.04686847,0.22730924
1.01750875,0.60162080,0.36026239,0.01211162,0.00483471,0.16032524,0.31205308,0.10662308,0.05160586,0.22857996
1.02351176,0.63392297,0.37587992,0.01242377,0.00520334,0.17301909,0.33091187,0.11306100,0.05647723,0.23041822
1.02951476,0.66895332,0.39277381,0.01275945,0.00558044,0.18666779,0.35115854,0.12049055,0.06143884,0.23281389
1.03551776,0.70639354,0.41068667,0.01311537,0.00596011,0.20114573,0.37254638,0.12889263,0.06644411,0.23573535
1.04152076,0.74587538,0.42935149,0.01348751,0.00633698,0.21630869,0.39479869,0.13823555,0.07144487,0.23913214
1.04752376,0.78699279,0.44850292,0.01387126,0.00670623,0.23199744,0.41761614,0.14847613,0.07639287,0.24293862
1.05352676,0.82931559,0.46788855,0.01426173,0.00706373,0.24804186,0.44068498,0.15956108,0.08124125,0.24707830
1.05952976,0.87240403,0.48727963,0.01465398,0.00740610,0.26426538,0.46368592,0.17142865,0.08594608,0.25146863
1.06553277,0.91582357,0.50648049,0.01504327,0.00773079,0.28048980,0.48630327,0.18401035,0.09046783,0.25602588
1.07153577,0.95915887,0.52533626,0.01542531,0.00803610,0.29654001,0.50823382,0.19723267,0.09477268,0.26066984
1.07753877,1.00202649,0.54373840,0.01579645,0.00832124,0.31224861,0.52919529,0.21101872,0.09883358,0.26532806
1.08354177,1.04408531,0.56162759,0.01615385,0.00858625,0.32746009,0.54893370,0.22528963,0.10263100,0.26993930
1.08954477,1.08504434,0.57899386,0.01649558,0.00883196,0.34203452,0.56722965,0.23996554,0.10615339,0.27445609
1.09554777,1.12466720,0.59587385,0.01682065,0.00905989,0.35585044,0.58390285,0.25496626,0.10939714,0.27884613
1.10155078,1.16277330,0.61234516,0.01712894,0.00927212,0.36880687,0.59881509,0.27021144,0.11236626,0.28309260
1.10755378,1.19923541,0.62851827,0.01742117,0.00947107,0.38082437,0.61187127,0.28562027,0.11507155,0.28719324
1.11355678,1.23397399,0.64452620,0.01769868,0.00965935,0.39184512,0.62301863,0.30111072,0.11752946,0.29115844
1.11955978,1.26694860,0.66051257,0.01796324,0.00983952,0.40183195,0.63224422,0.31659843,0.11976063,0.29500832
1.12556278,1.29814692,0.67661876,0.01821680,0.01001388,0.41076659,0.63957091,0.33199535,0.12178816,0.29876919
1.13156578,1.32757230,0.69297072,0.01846127,0.01018426,0.41864705,0.64505205,0.34720822,0.12363577,0.30246952
