energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.16658329,1.14788284,0.00344277,0.07203243,0.19833491,0.88739162,0.00819878,0.04406310,0.07320137,0.10998505
-3.16058029,1.19469560,0.00356579,0.07599750,0.20909417,0.92001892,0.00851391,0.04505334,0.07842474,0.11584554
-3.15457729,1.24411289,0.00368675,0.08000683,0.22016786,0.95522309,0.00880852,0.04617937,0.08405725,0.12179145
-3.14857429,1.29566768,0.00380596,0.08405696,0.23147823,0.99250293,0.00907983,0.04743096,0.09008904,0.12781755
-3.14257129,1.34890964,0.00392366,0.08814573,0.24294631,1.03136782,0.00932545,0.04879991,0.09651068,0.13392073
-3.13656828,1.40340676,0.00403997,0.09227168,0.25449246,1.07134208,0.00954343,0.05028001,0.10331297,0.14009917
-3.13056528,1.45874670,0.00415481,0.09643336,0.26603697,1.11196957,0.00973227,0.05186697,0.11048665,0.14635131
-3.12456228,1.51453829,0.00426787,0.10062857,0.27750099,1.15281875,0.00989093,0.05355819,0.11802193,0.15267466
-3.11855928,1.57041349,0.00437858,0.10485353,0.28880756,1.19348835,0.01001881,0.05535269,0.12590791,0.15906459
-3.11255628,1.62602996,0.00448605,0.10910205,0.29988294,1.23361373,0.01011575,0.05725086,0.13413185,0.16551301
-3.10655328,1.68107428,0.00458914,0.11336471,0.31065807,1.27287373,0.01018201,0.05925437,0.14267836,0.17200720
-3.10055028,1.73526569,0.00468642,0.11762818,0.32107007,1.31099769,0.01021823,0.06136594,0.15152851,0.17852867
-3.09454727,1.78836022,0.00477624,0.12187457,0.33106384,1.34777241,0.01022544,0.06358919,0.16065886,0.18505231
-3.08854427,1.84015474,0.00485680,0.12608108,0.34059348,1.38304837,0.01020498,0.06592848,0.17004059,0.19154564
-3.08254127,1.89049057,0.00492622,0.13021977,0.34962349,1.41674470,0.01015849,0.06838866,0.17963853,0.19796855
-3.07653827,1.93925616,0.00498260,0.13425758,0.35812965,1.44885240,0.01008788,0.07097479,0.18941048,0.20427325
-3.07053527,1.98638841,0.00502418,0.13815666,0.36609942,1.47943506,0.00999529,0.07369179,0.19930647,0.21040471
-3.06453227,2.03187215,0.00504936,0.14187496,0.37353182,1.50862690,0.00988303,0.07654399,0.20926843,0.21630140
-3.05852926,2.07573741,0.00505688,0.14536709,0.38043667,1.53662754,0.00975357,0.07953458,0.21922995,0.22189656
-3.05252626,2.11805456,0.00504583,0.14858542,0.38683322,1.56369355,0.00960951,0.08266500,0.22911648,0.22711969
-3.04652326,2.15892683,0.00501576,0.15148146,0.39274827,1.59012675,0.00945350,0.08593418,0.23884573,0.23189850
-3.04052026,2.19848086,0.00496672,0.15400733,0.39821364,1.61625955,0.00928829,0.08933781,0.24832859,0.23616101
-3.03451726,2.23685523,0.00489929,0.15611742,0.40326335,1.64243792,0.00911661,0.09286749,0.25747026,0.23983792
-3.02851426,2.27418762,0.00481457,0.15777005,0.40793051,1.66900252,0.00894120,0.09651002,0.26617187,0.24286500
-3.02251126,2.31060132,0.00471416,0.15892911,0.41224419,1.69626908,0.00876476,0.10024665,0.27433240,0.24518543
-3.01650825,2.34619165,0.00460011,0.15956555,0.41622643,1.72450879,0.00858994,0.10405262,0.28185089,0.24675211
-3.01050525,2.38101325,0.00447486,0.15965875,0.41988963,1.75392998,0.00841928,0.10789674,0.28862895,0.24752959
-3.00450225,2.41506900,0.00434114,0.15919750,0.42323450,1.78466190,0.00825519,0.11174133,0.29457337,0.24749574
-2.99849925,2.44830134,0.00420185,0.15818077,0.42624879,1.81674176,0.00809995,0.11554245,0.29959894,0.24664297
-2.99249625,2.48058667,0.00405997,0.15661801,0.42890689,1.85010569,0.00795565,0.11925043,0.30363118,0.24497899
-2.98649325,2.51173328,0.00391843,0.15452913,0.43117037,1.88458446,0.00782415,0.12281073,0.30660901,0.24252695
-2.98049025,2.54148331,0.00377999,0.15194399,0.43298954,1.91990417,0.00770711,0.12616517,0.30848728,0.23932514
-2.97448724,2.56951858,0.00364716,0.14890161,0.43430595,1.95569218,0.00760588,0.12925346,0.30923891,0.23542610
-2.96848424,2.59547049,0.00352207,0.14544892,0.43505573,1.99148805,0.00752156,0.13201495,0.30885674,0.23089528
-2.96248124,2.61893340,0.00340643,0.14163935,0.43517355,2.02675915,0.00745491,0.13439060,0.30735485,0.22580930
-2.95647824,2.63948104,0.00330145,0.13753114,0.43459713,2.06092019,0.00740640,0.13632507,0.30476940,0.22025383
-2.95047524,2.65668525,0.00320781,0.13318556,0.43327183,2.09335574,0.00737614,0.13776872,0.30115887,0.21432137
-2.94447224,2.67013594,0.00312568,0.12866510,0.43115523,2.12344478,0.00736393,0.13867963,0.29660364,0.20810876
-2.93846923,2.67946157,0.00305471,0.12403178,0.42822133,2.15058595,0.00736928,0.13902534,0.29120494,0.20171489
-2.93246623,2.68434885,0.00299408,0.11934559,0.42446412,2.17422229,0.00739138,0.13878433,0.28508324,0.19523835
-2.92646323,2.68456062,0.00294254,0.11466312,0.41990024,2.19386424,0.00742918,0.13794713,0.27837594,0.18877540
-2.92046023,2.67995113,0.00289851,0.11003656,0.41457062,2.20910977,0.00748139,0.13651694,0.27123456,0.18241814
-2.91445723,2.67047754,0.00286013,0.10551298,0.40854090,2.21966050,0.00754655,0.13450986,0.26382136,0.17625306
-2.90845423,2.65620717,0.00282539,0.10113395,0.40190059,2.22533320,0.00762309,0.13195452,0.25630565,0.17035986
-2.90245123,2.63731982,0.00279221,0.09693548,0.39476096,2.22606587,0.00770932,0.12889129,0.24885973,0.16481067
-2.89644822,2.61410499,0.00275852,0.09294824,0.38725174,2.22191822,0.00780356,0.12537105,0.24165455,0.15966953
-2.89044522,2.58695394,0.00272236,0.08919807,0.37951677,2.21306657,0.00790409,0.12145345,0.23485547,0.15499221
-2.88444222,2.55634679,0.00268195,0.08570657,0.37170882,2.19979328,0.00800926,0.11720500,0.22861785,0.15082612
-2.87843922,2.52283523,0.00263579,0.08249183,0.36398375,2.18247143,0.00811751,0.11269684,0.22308297,0.14721050
-2.87243622,2.48702157,0.00258265,0.07956923,0.35649438,2.16154546,0.00822731,0.10800238,0.21837413,0.14417654
-2.86643322,2.44953493,0.00252168,0.07695203,0.34938432,2.13750876,0.00833726,0.10319498,0.21459326,0.14174761
-2.86043022,2.41100590,0.00245235,0.07465199,0.34278208,2.11087944,0.00844603,0.09834565,0.21181796,0.13993938
-2.85442721,2.37204065,0.00237451,0.07267967,0.33679564,2.08217545,0.00855234,0.09352100,0.21009922,0.13875987
-2.84842421,2.33319587,0.00228837,0.07104460,0.33150795,2.05189045,0.00865498,0.08878137,0.20945982,0.13820936
-2.84242121,2.29495573,0.00219443,0.06975512,0.32697333,2.02047153,0.00875270,0.08417933,0.20989348,0.13828023
-2.83641821,2.25771198,0.00209351,0.06881802,0.32321509,1.98830000,0.00884427,0.07975864,0.21136480,0.13895662
-2.83041521,2.22174819,0.00198665,0.06823795,0.32022443,1.95567626,0.00892839,0.07555344,0.21381001,0.14021414
-2.82441221,2.18722899,0.00187506,0.06801667,0.31796067,1.92280934,0.00900367,0.07158807,0.21713851,0.14201938
-2.81840920,2.15419476,0.00176010,0.06815210,0.31635272,1.88981180,0.00906865,0.06787710,0.22123513,0.14432970
-2.81240620,2.12256216,0.00164319,0.06863738,0.31530189,1.85669996,0.00912176,0.06442586,0.22596313,0.14709289
-2.80640320,2.09213037,0.00152579,0.06945995,0.31468566,1.82339956,0.00916133,0.06123127,0.23116776,0.15024717
-2.80040020,2.06259289,0.00140931,0.07060069,0.31436248,1.78975641,0.00918563,0.05828290,0.23668035,0.15372142
-2.79439720,2.03355418,0.00129509,0.07203331,0.31417718,1.75555127,0.00919289,0.05556426,0.24232276,0.15743559
-2.78839420,2.00455057,0.00118438,0.07372390,0.31396693,1.72051835,0.00918134,0.05305425,0.24791211,0.16130162
-2.78239120,1.97507416,0.00107830,0.07563085,0.31356734,1.68436616,0.00914929,0.05072862,0.25326558,0.16522460
-2.77638819,1.94459892,0.00097781,0.07770516,0.31281860,1.64679975,0.00909515,0.04856142,0.25820524,0.16910437
-2.77038519,1.91260753,0.00088373,0.07989100,0.31157127,1.60754317,0.00901755,0.04652648,0.26256271,0.17283747
-2.76438219,1.87861802,0.00079674,0.08212680,0.30969166,1.56636096,0.00891536,0.04459863,0.26618347,0.17631939
-2.75837919,1.84220882,0.00071734,0.08434654,0.30706649,1.52307768,0.00878778,0.04275482,0.26893086,0.17944706
-2.75237619,1.80304142,0.00064593,0.08648150,0.30360673,1.47759461,0.00863438,0.04097510,0.27068951,0.18212161
-2.74637319,1.76087967,0.00058279,0.08846215,0.29925056,1.42990294,0.00845515,0.03924326,0.27136811,0.18425111
-2.74037019,1.71560494,0.00052809,0.09022027,0.29396523,1.38009285,0.00825055,0.03754735,0.27090161,0.18575333
-2.73436718,1.66722687,0.00048195,0.09169114,0.28774802,1.32835836,0.00802149,0.03587994,0.26925264,0.18655842
-2.72836418,1.61588930,0.00044441,0.09281571,0.28062605,1.27499790,0.00776939,0.03423814,0.26641212,0.18661124
-2.72236118,1.56187127,0.00041550,0.09354268,0.27265529,1.22041064,0.00749612,0.03262351,0.26239922,0.18587345
-2.71635818,1.50558349,0.00039521,0.09383031,0.26391857,1.16508911,0.00720399,0.03104173,0.25726044,0.18432504
-2.71035518,1.44756034,0.00038354,0.09364801,0.25452289,1.10960851,0.00689573,0.02950215,0.25106809,0.18196541
-2.70435218,1.38844796,0.00038048,0.09297747,0.24459609,1.05461337,0.00657442,0.02801728,0.24391804,0.17881383
-2.69834917,1.32898910,0.00038601,0.09181344,0.23428298,1.00080217,0.00624345,0.02660215,0.23592688,0.17490928
-2.69234617,1.27000525,0.00040012,0.09016398,0.22374116,0.94891070,0.00590642,0.02527368,0.22722865,0.17030962
-2.68634317,1.21237679,0.00042279,0.08805023,0.21313661,0.89969477,0.00556712,0.02404997,0.21797114,0.16509021
-2.68034017,1.15702191,0.00045396,0.08550581,0.20263924,0.85391286,0.00522943,0.02294968,0.20831187,0.15934193
-2.67433717,1.10487495,0.00049355,0.08257559,0.19241846,0.81230943,0.00489724,0.02199137,0.19841403,0.15316870
-2.66833417,1.05686478,0.00054140,0.07931431,0.18263893,0.77559913,0.00457440,0.02119292,0.18844232,0.14668465
-2.66233117,1.01389387,0.00059729,0.07578466,0.17345667,0.74445242,0.00426466,0.02057101,0.17855891,0.14001093
-2.65632816,0.97681852,0.00066090,0.07205528,0.16501544,0.71948282,0.00397159,0.02014068,0.16891960,0.13327246
-2.65032516,0.94643065,0.00073180,0.06819858,0.15744367,0.70123594,0.00369853,0.01991489,0.15967040,0.12659454
-2.64432216,0.92344164,0.00080940,0.06428841,0.15085177,0.69018035,0.00344854,0.01990428,0.15094443,0.12009963
-2.63831916,0.90846829,0.00089300,0.06039793,0.14533012,0.68670035,0.00322439,0.02011693,0.14285940,0.11390430
-2.63231616,0.90202122,0.00098175,0.05659745,0.14094747,0.69109054,0.00302848,0.02055816,0.13551565,0.10811648
-2.62631316,0.90449578,0.00107465,0.05295259,0.13775008,0.70355206,0.00286282,0.02123053,0.12899480,0.10283316
-2.62031016,0.91616550,0.00117055,0.04952256,0.13576121,0.72419052,0.00272906,0.02213379,0.12335896,0.09813845
-2.61430715,0.93717814,0.00126819,0.04635888,0.13498137,0.75301531,0.00262839,0.02326495,0.11865070,0.09410224
-2.60830415,0.96755416,0.00136620,0.04350436,0.13538890,0.78994030,0.00256161,0.02461845,0.11489342,0.09077929
-2.60230115,1.00718770,0.00146315,0.04099239,0.13694115,0.83478583,0.00252907,0.02618629,0.11209239,0.08820889
-2.59629815,1.05584980,0.00155755,0.03884669,0.13957600,0.88728183,0.00253067,0.02795835,0.11023621,0.08641498
-2.59029515,1.11319387,0.00164794,0.03708130,0.14321380,0.94707209,0.00256591,0.02992263,0.10929861,0.08540666
-2.58429215,1.17876319,0.00173287,0.03570091,0.14775960,1.01371960,0.00263385,0.03206562,0.10924064,0.08517924
-2.57828914,1.25200044,0.00181102,0.03470147,0.15310567,1.08671309,0.00273315,0.03437268,0.11001295,0.08571540
-2.57228614,1.33225894,0.00188116,0.03407107,0.15913416,1.16547462,0.00286206,0.03682844,0.11155825,0.08698679
-2.56628314,1.41881570,0.00194225,0.03379093,0.16571996,1.24936836,0.00301848,0.03941727,0.11381379,0.08895576
-2.56028014,1.51088595,0.00199347,0.03383662,0.17273358,1.33771060,0.00319998,0.04212372,0.11671374,0.09157713
-2.55427714,1.60763903,0.00203423,0.03417936,0.18004405,1.42978091,0.00340382,0.04493299,0.12019144,0.09480017
-2.54827414,1.70821556,0.00206421,0.03478729,0.18752184,1.52483449,0.00362702,0.04783139,0.12418153,0.09857046
-2.54227114,1.81174543,0.00208334,0.03562686,0.19504163,1.62211553,0.00386639,0.05080682,0.12862173,0.10283176
-2.53626813,1.91736654,0.00209188,0.03666411,0.20248494,1.72087153,0.00411862,0.05384921,0.13345446,0.10752779
-2.53026513,2.02424377,0.00209033,0.03786589,0.20974264,1.82036828,0.00438031,0.05695089,0.13862815,0.11260392
-2.52426213,2.13158780,0.00207947,0.03920099,0.21671720,1.91990507,0.00464806,0.06010699,0.14409827,0.11800866
-2.51825913,2.23867327,0.00206032,0.04064112,0.22332464,2.01882996,0.00491855,0.06331574,0.14982807,0.12369501
-2.51225613,2.34485578,0.00203411,0.04216173,0.22949631,2.11655425,0.00518861,0.06657871,0.15578911,0.12962168
-2.50625313,2.44958704,0.00200225,0.04374270,0.23518023,2.21256593,0.00545530,0.06990094,0.16196150,0.13575401
-2.50025013,2.55242748,0.00196630,0.04536881,0.24034218,2.30644123,0.00571597,0.07329106,0.16833399,0.14206478
-2.49424712,2.65305590,0.00192789,0.04703010,0.24496639,2.39785370,0.00596833,0.07676118,0.17490382,0.14853476
-2.48824412,2.75127535,0.00188873,0.04872197,0.24905589,2.48658037,0.00621053,0.08032679,0.18167641,0.15515300
-2.48224112,2.84701480,0.00185052,0.05044518,0.25263243,2.57250413,0.00644117,0.08400644,0.18866495,0.16191694
-2.47623812,2.94032621,0.00181496,0.05220570,0.25573608,2.65561219,0.00665935,0.08782135,0.19588975,0.16883222
-2.47023512,3.03137682,0.00178365,0.05401438,0.25842433,2.73599019,0.00686467,0.09179485,0.20337753,0.17591225
-2.46423212,3.12043644,0.00175812,0.05588653,0.26077092,2.81381186,0.00705725,0.09595174,0.21116060,0.18317754
-2.45822911,3.20786010,0.00173978,0.05784138,0.26286417,2.88932436,0.00723767,0.10031743,0.21927576,0.19065471
-2.45222611,3.29406634,0.00172986,0.05990148,0.26480502,2.96282980,0.00740696,0.10491711,0.22776321,0.19837528
-2.44622311,3.37951183,0.00172947,0.06209192,0.26670464,3.03466330,0.00756651,0.10977466,0.23666516,0.20637423
-2.44022011,3.46466321,0.00173950,0.06443960,0.26868173,3.10516862,0.00771803,0.11491164,0.24602435,0.21468826
-2.43421711,3.54996722,0.00176069,0.06697237,0.27085957,3.17467235,0.00786342,0.12034612,0.25588233,0.22335384
-2.42821411,3.63582030,0.00179354,0.06971808,0.27336270,3.24345786,0.00800469,0.12609157,0.26627759,0.23240519
-2.42221111,3.72253915,0.00183837,0.07270366,0.27631347,3.31174031,0.00814387,0.13215577,0.27724350,0.24187199
-2.41620810,3.81033356,0.00189530,0.07595405,0.27982845,3.37964407,0.00828287,0.13853973,0.28880611,0.25177710
-2.41020510,3.89928288,0.00196421,0.07949118,0.28401475,3.44718394,0.00842341,0.14523684,0.30098189,0.26213428
-2.40420210,3.98931752,0.00204480,0.08333285,0.28896638,3.51425123,0.00856688,0.15223209,0.31377535,0.27294590
-2.39819910,4.08020654,0.00213653,0.08749164,0.29476074,3.58060576,0.00871433,0.15950154,0.32717680,0.28420095
-2.39219610,4.17155228,0.00223868,0.09197384,0.30145535,3.64587465,0.00886631,0.16701203,0.34116023,0.29587318
-2.38619310,4.26279253,0.00235030,0.09677841,0.30908503,3.70955806,0.00902290,0.17472123,0.35568146,0.30791968
-2.38019010,4.35321079,0.00247025,0.10189605,0.31765947,3.77104224,0.00918363,0.18257791,0.37067669,0.32027993
-2.37418709,4.44195422,0.00259722,0.10730845,0.32716151,3.82961941,0.00934752,0.19052263,0.38606165,0.33287530
-2.36818409,4.52805916,0.00272972,0.11298771,0.33754622,3.88451386,0.00951306,0.19848873,0.40173132,0.34560934
-2.36218109,4.61048323,0.00286613,0.11889601,0.34874073,3.93491337,0.00967827,0.20640370,0.41756057,0.35836869
-2.35617809,4.68814306,0.00300472,0.12498571,0.36064514,3.98000452,0.00984078,0.21419078,0.43340563,0.37102473
-2.35017509,4.75995617,0.00314369,0.13119965,0.37313438,4.01901041,0.00999786,0.22177093,0.44910658,0.38343609
-2.34417209,4.82488544,0.00328120,0.13747204,0.38606115,4.05122916,0.01014660,0.22906493,0.46449077,0.39545187
-2.33816908,4.88198448,0.00341546,0.14372968,0.39925984,4.07607145,0.01028393,0.23599576,0.47937732,0.40691553
-2.33216608,4.93044190,0.00354474,0.14989366,0.41255146,4.09309523,0.01040681,0.24249089,0.49358244,0.41766950
-2.32616308,4.96962280,0.00366748,0.15588145,0.42574932,4.10203613,0.01051230,0.24848471,0.50692553,0.42756021
-2.32016008,4.99910562,0.00378229,0.16160942,0.43866544,4.10283201,0.01059770,0.25392080,0.51923586,0.43644345
-2.31415708,5.01871266,0.00388807,0.16699560,0.45111733,4.09564045,0.01066066,0.25875394,0.53035956,0.44418988
-2.30815408,5.02853291,0.00398402,0.17196270,0.46293497,4.08084827,0.01069926,0.26295194,0.54016659,0.45069042
-2.30215108,5.02893592,0.00406970,0.17644119,0.47396763,4.05907239,0.01071210,0.26649699,0.54855742,0.45586132
-2.29614807,5.02057579,0.00414507,0.18037231,0.48409027,4.03115185,0.01069837,0.26938657,0.55546906,0.45964862
-2.29014507,5.00438474,0.00421053,0.18371097,0.49320912,3.99813098,0.01065789,0.27163385,0.56087999,0.46203179
-2.28414207,4.98155597,0.00426687,0.18642824,0.50126619,3.96123414,0.01059111,0.27326752,0.56481386,0.46302636
-2.27813907,4.95351596,0.00431532,0.18851339,0.50824242,3.92183272,0.01049913,0.27433098,0.56734151,0.46268525
-2.27213607,4.92188675,0.00435747,0.18997533,0.51415925,3.88140538,0.01038367,0.27488103,0.56858112,0.46109880
-2.26613307,4.88843906,0.00439524,0.19084336,0.51907833,3.84149264,0.01024699,0.27498588,0.56869648,0.45839334
-2.26013007,4.85503751,0.00443082,0.19116712,0.52309952,3.80364745,0.01009186,0.27472281,0.56789316,0.45472825
-2.25412706,4.82357949,0.00446656,0.19101574,0.52635688,3.76938307,0.00992146,0.27417528,0.56641277,0.45029167
-2.24812406,4.79592974,0.00450490,0.19047623,0.52901309,3.74012012,0.00973927,0.27342983,0.56452542,0.44529487
-2.24212106,4.77385266,0.00454823,0.18965099,0.53125214,3.71713447,0.00954896,0.27257271,0.56252067,0.43996555
-2.23611806,4.75894489,0.00459881,0.18865478,0.53327091,3.70150791,0.00935433,0.27168652,0.56069733,0.43454028
-2.23011506,4.75257064,0.00465861,0.18761105,0.53526978,3.69408327,0.00915911,0.27084695,0.55935256,0.42925638
-2.22411206,4.75580245,0.00472926,0.18664782,0.53744275,3.69542583,0.00896693,0.27011974,0.55877072,0.42434363
-2.21810905,4.76936985,0.00481192,0.18589343,0.53996774,3.70579258,0.00878119,0.26955802,0.55921253,0.42001606
-2.21210605,4.79361840,0.00490720,0.18547214,0.54299719,3.72511078,0.00860495,0.26920020,0.56090501,0.41646425
-2.20610305,4.82848121,0.00501511,0.18549990,0.54664984,3.75296715,0.00844091,0.26906845,0.56403280,0.41384852
-2.20010005,4.87346472,0.00513501,0.18608038,0.55100387,3.78860828,0.00829132,0.26916787,0.56873106,0.41229320
-2.19409705,4.92764983,0.00526563,0.18730153,0.55609188,3.83095313,0.00815794,0.26948641,0.57508055,0.41188226
-2.18809405,4.98970913,0.00540506,0.18923273,0.56189801,3.87861738,0.00804205,0.26999554,0.58310490,0.41265660
-2.18209105,5.05794016,0.00555078,0.19192259,0.56835735,3.92994942,0.00794443,0.27065163,0.59277029,0.41461293
-2.17608804,5.13031378,0.00569979,0.19539758,0.57535773,3.98307704,0.00786541,0.27139805,0.60398753,0.41770440
-2.17008504,5.20453623,0.00584862,0.19966149,0.58274379,4.03596339,0.00780485,0.27216769,0.61661624,0.42184285
-2.16408204,5.27812269,0.00599353,0.20469558,0.59032317,4.08647040,0.00776226,0.27288613,0.63047108,0.42690263
-2.15807904,5.34847937,0.00613055,0.21045954,0.59787451,4.13242729,0.00773678,0.27347490,0.64532947,0.43272567
-2.15207604,5.41299103,0.00625569,0.21689315,0.60515679,4.17170174,0.00772731,0.27385504,0.66094038,0.43912764
-2.14607304,5.46910998,0.00636502,0.22391834,0.61191965,4.20227075,0.00773252,0.27395052,0.67703383,0.44590489
-2.14007004,5.51444309,0.00645483,0.23144188,0.61791404,4.22228835,0.00775094,0.27369152,0.69333034,0.45284172
-2.13406703,5.54683283,0.00652176,0.23935819,0.62290269,4.23014743,0.00778103,0.27301735,0.70955010,0.45971792
-2.12806403,5.56442899,0.00656288,0.24755243,0.62666994,4.22453294,0.00782119,0.27187892,0.72542116,0.46631589
-2.12206103,5.56574797,0.00657584,0.25590363,0.62903036,4.20446444,0.00786984,0.27024063,0.74068651,0.47242743
-2.11605803,5.54971749,0.00655887,0.26428768,0.62983579,4.16932610,0.00792545,0.26808163,0.75510964,0.47785966
-2.11005503,5.51570486,0.00651091,0.27258033,0.62898062,4.11888315,0.00798656,0.26539643,0.76847844,0.48244008
-2.10405203,5.46352833,0.00643156,0.28065985,0.62640487,4.05328427,0.00805182,0.26219486,0.78060759,0.48602060
-2.09804902,5.39345153,0.00632114,0.28840956,0.62209535,3.97305023,0.00811997,0.25850142,0.79133937,0.48848036
-2.09204602,5.30616215,0.00618064,0.29572006,0.61608465,3.87904965,0.00818992,0.25435412,0.80054312,0.48972758
-2.08604302,5.20273659,0.00601168,0.30249132,0.60844835,3.77246347,0.00826072,0.24980290,0.80811390,0.48970028
-2.08004002,5.08459320,0.00581643,0.30863444,0.59930068,3.65474015,0.00833161,0.24490776,0.81397031,0.48836619
-2.07403702,4.95343690,0.00559759,0.31407336,0.58878892,3.52754406,0.00840201,0.23973669,0.81805225,0.48572177
-2.06803402,4.81119854,0.00535825,0.31874639,0.57708696,3.39269980,0.00847163,0.23436365,0.82031880,0.48179074
-2.06203102,4.65997216,0.00510181,0.32260755,0.56438854,3.25213504,0.00854043,0.22886657,0.82074651,0.47662215
-2.05602801,4.50195339,0.00483189,0.32562791,0.55090040,3.10782464,0.00860875,0.22332553,0.81932851,0.47028816
-2.05002501,4.33938161,0.00455223,0.32779673,0.53683581,2.96173833,0.00867732,0.21782135,0.81607454,0.46288175
-2.04402201,4.17448820,0.00426661,0.32912245,0.52240881,2.81579403,0.00874735,0.21243431,0.81101188,0.45451440
-2.03801901,4.00945249,0.00397872,0.32963351,0.50782924,2.67181809,0.00882059,0.20724339,0.80418716,0.44531383
-2.03201601,3.84636627,0.00369216,0.32937885,0.49329890,2.53151365,0.00889939,0.20232569,0.79566892,0.43542186
-2.02601301,3.68720712,0.00341028,0.32842804,0.47900864,2.39643727,0.00898676,0.19775623,0.78555054,0.42499237
-2.02001001,3.53382006,0.00313621,0.32687094,0.46513661,2.26798374,0.00908637,0.19360792,0.77395323,0.41418923
-2.01400700,3.38790660,0.00287275,0.32481684,0.45184727,2.14737842,0.00920259,0.18995160,0.76102871,0.40318434
-2.00800400,3.25101962,0.00262242,0.32239296,0.43929119,2.03567595,0.00934047,0.18685611,0.74696116,0.39215551
-2.00200100,3.12456246,0.00238733,0.31974231,0.42760534,1.93376406,0.00950563,0.18438833,0.73196806,0.38128416
-1.99599800,3.00979033,0.00216929,0.31702077,0.41691358,1.84237098,0.00970424,0.18261287,0.71629967,0.37075290
-1.98999500,2.90781232,0.00196973,0.31439362,0.40732724,1.76207472,0.00994285,0.18159162,0.70023694,0.36074265
-1.98399200,2.81959245,0.00178973,0.31203147,0.39894546,1.69331310,0.01022821,0.18138289,0.68408775,0.35142969
-1.97798899,2.74594856,0.00163008,0.31010563,0.39185517,1.63639288,0.01056707,0.18204018,0.66818152,0.34298228
-1.97198599,2.68754837,0.00149121,0.30878323,0.38613066,1.59149737,0.01096598,0.18361058,0.65286245,0.33555717
-1.96598299,2.64490234,0.00137331,0.30822225,0.38183255,1.55869164,0.01143098,0.18613294,0.63848158,0.32929603
-1.95997999,2.61835368,0.00127627,0.30856662,0.37900636,1.53792528,0.01196734,0.18963561,0.62538819,0.32432188
-1.95397699,2.60806622,0.00119978,0.30994160,0.37768059,1.52903259,0.01257934,0.19413422,0.61392091,0.32073582
-1.94797399,2.61401126,0.00114330,0.31244987,0.37786459,1.53173084,0.01326991,0.19962937,0.60439909,0.31861404
-1.94197099,2.63595478,0.00110611,0.31616828,0.37954630,1.54561724,0.01404048,0.20610438,0.59711500,0.31800550
-1.93596798,2.67344657,0.00108731,0.32114565,0.38269020,1.57016552,0.01489073,0.21352349,0.59232714,0.31893034
-1.92996498,2.72581300,0.00108587,0.32740165,0.38723548,1.60472322,0.01581841,0.22183036,0.59025527,0.32137908
-1.92396198,2.79215478,0.00110063,0.33492693,0.39309488,1.64851070,0.01681929,0.23094721,0.59107726,0.32531287
-1.91795898,2.87135097,0.00113032,0.34368433,0.40015426,1.70062289,0.01788705,0.24077465,0.59492796,0.33066474
-1.91195598,2.96207020,0.00117357,0.35361138,0.40827305,1.76003460,0.01901335,0.25119229,0.60190003,0.33734180
-1.90595298,3.06278944,0.00122895,0.36462373,0.41728571,1.82561005,0.02018791,0.26206017,0.61204665,0.34522846
-1.89994997,3.17182036,0.00129495,0.37661940,0.42700425,1.89611682,0.02139867,0.27322106,0.62538570,0.35419032
-1.89394697,3.28734261,0.00137003,0.38948369,0.43722173,1.97024433,0.02263205,0.28450348,0.64190502,0.36407884
-1.88794397,3.40744312,0.00145262,0.40309426,0.44771671,2.04662656,0.02387320,0.29572555,0.66156831,0.37473626
-1.88194097,3.53015977,0.00154115,0.41732631,0.45825849,2.12386830,0.02510640,0.30669935,0.68432085,0.38600079
-1.87593797,3.65352784,0.00163405,0.43205733,0.46861286,2.20057403,0.02631541,0.31723571,0.71009481,0.39771160
-1.86993497,3.77562694,0.00172977,0.44717132,0.47854823,2.27537838,0.02748390,0.32714934,0.73881320,0.40971344
-1.86393197,3.89462646,0.00182685,0.46256202,0.48784182,2.34697686,0.02859587,0.33626387,0.77039232,0.42186070
-1.85792896,4.00882743,0.00192386,0.47813513,0.49628565,2.41415552,0.02963610,0.34441684,0.80474217,0.43402054
-1.85192596,4.11669874,0.00201950,0.49380931,0.50369203,2.47581812,0.03059052,0.35146429,0.84176460,0.44607517
-1.84592296,4.21690614,0.00211255,0.50951585,0.50989834,2.53100976,0.03144664,0.35728469,0.88134931,0.45792294
-1.83991996,4.30833290,0.00220193,0.52519720,0.51477091,2.57893566,0.03219382,0.36178229,0.92336776,0.46947839
-1.83391696,4.39009126,0.00228670,0.54080431,0.51820780,2.61897459,0.03282359,0.36488949,0.96766541,0.48067128
-1.82791396,4.46152442,0.00236608,0.55629315,0.52014041,2.65068601,0.03332983,0.36656826,1.01405278,0.49144465
-1.82191096,4.52219966,0.00243944,0.57162051,0.52053385,2.67381113,0.03370892,0.36681062,1.06229606,0.50175217
-1.81590795,4.57189314,0.00250633,0.58673962,0.51938617,2.68826773,0.03395976,0.36563808,1.11210804,0.51155498
-1.80990495,4.61056795,0.00256646,0.60159574,0.51672644,2.69413925,0.03408378,0.36310008,1.16314024,0.52081826
-1.80390195,4.63834697,0.00261969,0.61612232,0.51261193,2.69165905,0.03408483,0.35927167,1.21497709,0.52950794
