energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.11705853,3.68055803,0.00317170,0.11534726,0.23128498,0.45061633,0.02238452,0.50030751,0.08593170,2.71202902
0.12306153,3.73465163,0.00305801,0.11755449,0.23544722,0.44493647,0.02249585,0.50830019,0.08797805,2.76489930
0.12906453,3.79127653,0.00299785,0.11957361,0.23923787,0.44147637,0.02261894,0.51583257,0.09017734,2.81859709
0.13506753,3.85092093,0.00298720,0.12137224,0.24267926,0.44019624,0.02275511,0.52279489,0.09251537,2.87376696
0.14107054,3.91426729,0.00302202,0.12293245,0.24581571,0.44106936,0.02290755,0.52912305,0.09498505,2.93118204
0.14707354,3.98214414,0.00309826,0.12425050,0.24871119,0.44408016,0.02308097,0.53479716,0.09758547,2.99169923
0.15307654,4.05546486,0.00321192,0.12533601,0.25144608,0.44922078,0.02328115,0.53983762,0.10032041,3.05620563
0.15907954,4.13515706,0.00335899,0.12621056,0.25411316,0.45648650,0.02351439,0.54429912,0.10319654,3.12555894
0.16508254,4.22208692,0.00353544,0.12690577,0.25681309,0.46587042,0.02378694,0.54826297,0.10622133,3.20052543
0.17108554,4.31698324,0.00373718,0.12746111,0.25964965,0.47735819,0.02410437,0.55182823,0.10940097,3.28171902
0.17708854,4.42036618,0.00396005,0.12792144,0.26272492,0.49092307,0.02447098,0.55510231,0.11273818,3.36954525
0.18309155,4.53248543,0.00419973,0.12833442,0.26613473,0.50652207,0.02488932,0.55819154,0.11623034,3.46415381
0.18909455,4.65327196,0.00445179,0.12874804,0.26996464,0.52409354,0.02535970,0.56119233,0.11986782,3.56540274
0.19509755,4.78230695,0.00471163,0.12920825,0.27428654,0.54355651,0.02587991,0.56418359,0.12363290,3.67283674
0.20110055,4.91881008,0.00497455,0.12975690,0.27915619,0.56481214,0.02644506,0.56722061,0.12749908,3.78568141
0.20710355,5.06164860,0.00523577,0.13042997,0.28461162,0.58774723,0.02704754,0.57033099,0.13143108,3.90285406
0.21310655,5.20936683,0.00549047,0.13125635,0.29067263,0.61223970,0.02767718,0.57351275,0.13538552,4.02299096
0.21910955,5.36023487,0.00573393,0.13225693,0.29734115,0.63816580,0.02832154,0.57673458,0.13931212,4.14448967
0.22511256,5.51231372,0.00596160,0.13344429,0.30460254,0.66540860,0.02896639,0.57993827,0.14315560,4.26556435
0.23111556,5.66353324,0.00616924,0.13482270,0.31242759,0.69386714,0.02959626,0.58304307,0.14685805,4.38431120
0.23711856,5.81177847,0.00635303,0.13638860,0.32077507,0.72346567,0.03019512,0.58595156,0.15036168,4.49878045
0.24312156,5.95497935,0.00650972,0.13813135,0.32959460,0.75416225,0.03074710,0.58855670,0.15361185,4.60705111
0.24912456,6.09119888,0.00663676,0.14003427,0.33882973,0.78595594,0.03123728,0.59074948,0.15656020,4.70730466
0.25512756,6.21871467,0.00673242,0.14207580,0.34842080,0.81889194,0.03165242,0.59242670,0.15916771,4.79789380
0.26113057,6.33608979,0.00679586,0.14423077,0.35830767,0.85306426,0.03198167,0.59349839,0.16140755,4.87740322
0.26713357,6.44222921,0.00682725,0.14647165,0.36843197,0.88861522,0.03221723,0.59389433,0.16326755,4.94469937
0.27313657,6.53641939,0.00682782,0.14876976,0.37873887,0.92573187,0.03235483,0.59356944,0.16475212,4.99896767
0.27913957,6.61834966,0.00679983,0.15109637,0.38917828,0.96463904,0.03239417,0.59250763,0.16588363,5.03973581
0.28514257,6.68811513,0.00674664,0.15342365,0.39970555,1.00558940,0.03233911,0.59072402,0.16670300,5.06688307
0.29114557,6.74620207,0.00667258,0.15572551,0.41028159,1.04885074,0.03219785,0.58826549,0.16726961,5.08063622
0.29714857,6.79345773,0.00658297,0.15797823,0.42087266,1.09469128,0.03198277,0.58520955,0.16766045,5.08155327
0.30315158,6.83104703,0.00648394,0.16016101,0.43144979,1.14336349,0.03171031,0.58166176,0.16796854,5.07049697
0.30915458,6.86039966,0.00638234,0.16225635,0.44198809,1.19508749,0.03140054,0.57775191,0.16830063,5.04860013
0.31515758,6.88315066,0.00628556,0.16425035,0.45246595,1.25003480,0.03107674,0.57362927,0.16877437,5.01722524
0.32116058,6.90107814,0.00620140,0.16613292,0.46286433,1.30831340,0.03076479,0.56945709,0.16951490,4.97792054
0.32716358,6.91604111,0.00613781,0.16789793,0.47316618,1.36995494,0.03049248,0.56540688,0.17065112,4.93237475
0.33316658,6.92992018,0.00610278,0.16954323,0.48335607,1.43490470,0.03028883,0.56165254,0.17231161,4.88237215
0.33916958,6.94456308,0.00610405,0.17107069,0.49341996,1.50301516,0.03018329,0.55836472,0.17462046,4.82974926
0.34517259,6.96173651,0.00614891,0.17248609,0.50334529,1.57404316,0.03020495,0.55570555,0.17769304,4.77635417
0.35117559,6.98308480,0.00624404,0.17379893,0.51312108,1.64765116,0.03038177,0.55382393,0.18163183,4.72400890
0.35717859,7.01009583,0.00639523,0.17502212,0.52273819,1.72341223,0.03073980,0.55285136,0.18652255,4.67447486
0.36318159,7.04407346,0.00660722,0.17617158,0.53218957,1.80081880,0.03130245,0.55289853,0.19243052,4.62942143
0.36918459,7.08611624,0.00688349,0.17726565,0.54147046,1.87929435,0.03208985,0.55405247,0.19939754,4.59039720
0.37518759,7.13710118,0.00722611,0.17832441,0.55057838,1.95820773,0.03311823,0.55637448,0.20743923,4.55880389
0.38119060,7.19767211,0.00763558,0.17936889,0.55951306,2.03688920,0.03439943,0.55989856,0.21654301,4.53587258
0.38719360,7.26823190,0.00811069,0.18042020,0.56827615,2.11464746,0.03594046,0.56463057,0.22666687,4.52264238
0.39319660,7.34893812,0.00864851,0.18149861,0.57687074,2.19078688,0.03774326,0.57054790,0.23773884,4.51994184
0.39919960,7.43970215,0.00924426,0.18262263,0.58530082,2.26462413,0.03980449,0.57759990,0.24965734,4.52837353
0.40520260,7.54019186,0.00989142,0.18380823,0.59357067,2.33550366,0.04211552,0.58570875,0.26229239,4.54830253
0.41120560,7.64983838,0.01058172,0.18506818,0.60168434,2.40281132,0.04466255,0.59477123,0.27548777,4.57984953
0.41720860,7.76784730,0.01130533,0.18641152,0.60964521,2.46598587,0.04742683,0.60466095,0.28906400,4.62288942
0.42321161,7.89321496,0.01205100,0.18784336,0.61745581,2.52452803,0.05038509,0.61523150,0.30282215,4.67705587
0.42921461,8.02474998,0.01280632,0.18936488,0.62511784,2.57800695,0.05351007,0.62632017,0.31654851,4.74175244
0.43521761,8.16110018,0.01355801,0.19097364,0.63263253,2.62606420,0.05677117,0.63775236,0.33001972,4.81617016
0.44122061,8.30078435,0.01429228,0.19266409,0.64000118,2.66841536,0.06013518,0.64934655,0.34300851,4.89931127
0.44722361,8.44222808,0.01499519,0.19442834,0.64722589,2.70484950,0.06356715,0.66091964,0.35528969,4.99001822
0.45322661,8.58380235,0.01565306,0.19625702,0.65431038,2.73522670,0.06703122,0.67229251,0.36664620,5.08700682
0.45922961,8.72386316,0.01625290,0.19814018,0.66126071,2.75947412,0.07049153,0.68329553,0.37687507,5.18890187
0.46523262,8.86079012,0.01678279,0.20006822,0.66808572,2.77758077,0.07391304,0.69377376,0.38579296,5.29427337
0.47123562,8.99302201,0.01723225,0.20203258,0.67479717,2.78959138,0.07726235,0.70359149,0.39324115,5.40167153
0.47723862,9.11908712,0.01759263,0.20402624,0.68140919,2.79559955,0.08050833,0.71263595,0.39908972,5.50965862
0.48324162,9.23762673,0.01785731,0.20604399,0.68793718,2.79574059,0.08362274,0.72081986,0.40324077,5.61683606
0.48924462,9.34741031,0.01802200,0.20808215,0.69439596,2.79018395,0.08658055,0.72808267,0.40563052,5.72186563
0.49524762,9.44734180,0.01808478,0.21013815,0.70079715,2.77912572,0.08936025,0.73439030,0.40623032,5.82348394
0.50125063,9.53645703,0.01804622,0.21220954,0.70714605,2.76278121,0.09194386,0.73973354,0.40504638,5.92051028
0.50725363,9.61391320,0.01790928,0.21429283,0.71343793,2.74137773,0.09431682,0.74412498,0.40211840,6.01184829
0.51325663,9.67897194,0.01767918,0.21638202,0.71965424,2.71514780,0.09646778,0.74759477,0.39751708,6.09648256
0.51925963,9.73097826,0.01736324,0.21846708,0.72575878,2.68432299,0.09838821,0.75018549,0.39134076,6.17347199
0.52526263,9.76933835,0.01697053,0.22053236,0.73169433,2.64912851,0.10007193,0.75194643,0.38371130,6.24194172
0.53126563,9.79349896,0.01651158,0.22255529,0.73738005,2.60977881,0.10151464,0.75292772,0.37476940,6.30107599
0.53726863,9.80293173,0.01599799,0.22450527,0.74270990,2.56647442,0.10271338,0.75317471,0.36466960,6.35011396
0.54327164,9.79712506,0.01544206,0.22634306,0.74755250,2.51940018,0.10366613,0.75272309,0.35357533,6.38835056
0.54927464,9.77558578,0.01485635,0.22802075,0.75175253,2.46872510,0.10437139,0.75159503,0.34165394,6.41514368
0.55527764,9.73785211,0.01425333,0.22948224,0.75513380,2.41460391,0.10482794,0.74979676,0.32907220,6.42992878
0.56128064,9.68351833,0.01364501,0.23066455,0.75750408,2.35718029,0.10503469,0.74731766,0.31599229,6.43224079
0.56728364,9.61227057,0.01304261,0.23149956,0.75866145,2.29659183,0.10499071,0.74413114,0.30256844,6.42174292
0.57328664,9.52393204,0.01245634,0.23191655,0.75840200,2.23297641,0.10469543,0.74019710,0.28894426,6.39826081
0.57928964,9.41851506,0.01189513,0.23184500,0.75652857,2.16647977,0.10414889,0.73546591,0.27525091,6.36181985
0.58529265,9.29627622,0.01136651,0.23121792,0.75285996,2.09726388,0.10335216,0.72988363,0.26160594,6.31268308
0.59129565,9.15777064,0.01087650,0.22997515,0.74724022,2.02551552,0.10230786,0.72339807,0.24811287,6.25138650
0.59729865,9.00390070,0.01042961,0.22806680,0.73954750,1.95145460,0.10102063,0.71596526,0.23486139,6.17876846
0.60330165,8.83595492,0.01002877,0.22545628,0.72970180,1.87534162,0.09949766,0.70755591,0.22192803,6.09599007
0.60930465,8.65563256,0.00967545,0.22212309,0.71767133,1.79748366,0.09774915,0.69816124,0.20937725,6.00454371
0.61530765,8.46505083,0.00936973,0.21806484,0.70347684,1.71823839,0.09578866,0.68779794,0.19726273,5.90624727
0.62131066,8.26673169,0.00911041,0.21329866,0.68719389,1.63801571,0.09363331,0.67651173,0.18562886,5.80322263
0.62731366,8.06356728,0.00889512,0.20786176,0.66895264,1.55727668,0.09130388,0.66437923,0.17451216,5.69785763
0.63331666,7.85876355,0.00872053,0.20181111,0.64893529,1.47652961,0.08882465,0.65150814,0.16394264,5.59275192
0.63931966,7.65576344,0.00858246,0.19522220,0.62737116,1.39632339,0.08622315,0.63803551,0.15394510,5.49064778
0.64532266,7.45815225,0.00847604,0.18818713,0.60452972,1.31723817,0.08352967,0.62412424,0.14454005,5.39434843
0.65132566,7.26954874,0.00839594,0.18081181,0.58071194,1.23987391,0.08077665,0.60995809,0.13574463,5.30662658
0.65732866,7.09348683,0.00833643,0.17321271,0.55624028,1.16483714,0.07799794,0.59573536,0.12757315,5.23012739
0.66333167,6.93329324,0.00829164,0.16551312,0.53144801,1.09272668,0.07522803,0.58166181,0.12003758,5.16726980
0.66933467,6.79196697,0.00825566,0.15783924,0.50666817,1.02411898,0.07250114,0.56794306,0.11314777,5.12015099
0.67533767,6.67206654,0.00822270,0.15031622,0.48222298,0.95955379,0.06985040,0.55477709,0.10691171,5.09045852
0.68134067,6.57561060,0.00818725,0.14306435,0.45841395,0.89952085,0.06730709,0.54234719,0.10133566,5.07939452
0.68734367,6.50399714,0.00814421,0.13619558,0.43551324,0.84444830,0.06489988,0.53081582,0.09642435,5.08761580
0.69334667,6.45794550,0.00808902,0.12981059,0.41375666,0.79469327,0.06265434,0.52031970,0.09218121,5.11519332
0.69934967,6.43746440,0.00801777,0.12399636,0.39333845,0.75053519,0.06059244,0.51096634,0.08860870,5.16159324
0.70535268,6.44184786,0.00792731,0.11882457,0.37440817,0.71217192,0.05873238,0.50283231,0.08570875,5.22568117
0.71135568,6.46969985,0.00781534,0.11435061,0.35706951,0.67971893,0.05708846,0.49596309,0.08348330,5.30574997
0.71735868,6.51898658,0.00768047,0.11061339,0.34138114,0.65321149,0.05567128,0.49037466,0.08193497,5.39957036
0.72336168,6.58711450,0.00752226,0.10763586,0.32735945,0.63260955,0.05448793,0.48605652,0.08106770,5.50446267
0.72936468,6.67103067,0.00734125,0.10542615,0.31498275,0.61780506,0.05354246,0.48297597,0.08088752,5.61738685
0.73536768,6.76734088,0.00713897,0.10397921,0.30419691,0.60863127,0.05283647,0.48108328,0.08140311,5.73504717
0.74137069,6.87244036,0.00691789,0.10327892,0.29492189,0.60487342,0.05236967,0.48031755,0.08262638,5.85400714
0.74737369,6.98265117,0.00668140,0.10330040,0.28705896,0.60628027,0.05214064,0.48061261,0.08457278,5.97080978
0.75337669,7.09435994,0.00643371,0.10401248,0.28049810,0.61257587,0.05214753,0.48190286,0.08726132,6.08209804
0.75937969,7.20414987,0.00617981,0.10538012,0.27512540,0.62347092,0.05238877,0.48412843,0.09071430,6.18473015
0.76538269,7.30892098,0.00592534,0.10736667,0.27082997,0.63867322,0.05286368,0.48723954,0.09495664,6.27588483
0.77138569,7.40599331,0.00567648,0.10993583,0.26751022,0.65789671,0.05357309,0.49119964,0.10001479,6.35315189
0.77738869,7.49318861,0.00543985,0.11305316,0.26507914,0.68086858,0.05451972,0.49598722,0.10591517,6.41460433
0.78339170,7.56888720,0.00522237,0.11668720,0.26346853,0.70733439,0.05570850,0.50159619,0.11268221,6.45884907
0.78939470,7.63205784,0.00503114,0.12080994,0.26263190,0.73706084,0.05714669,0.50803473,0.12033603,6.48505437
0.79539770,7.68225978,0.00487334,0.12539686,0.26254614,0.76983619,0.05884382,0.51532276,0.12888973,6.49295332
0.80140070,7.71961785,0.00475605,0.13042636,0.26321168,0.80546844,0.06081138,0.52348817,0.13834655,6.48282380
0.80740370,7.74477238,0.00468618,0.13587872,0.26465157,0.84378146,0.06306239,0.53256207,0.14869680,6.45544651
0.81340670,7.75880728,0.00467034,0.14173466,0.26690908,0.88460938,0.06561072,0.54257326,0.15991499,6.41204397
0.81940970,7.76316046,0.00471467,0.14797366,0.27004447,0.92778960,0.06847019,0.55354237,0.17195702,6.35420376
0.82541271,7.75952171,0.00482476,0.15457201,0.27413061,0.97315497,0.07165360,0.56547606,0.18475785,6.28379058
0.83141571,7.74972355,0.00500551,0.16150090,0.27924809,1.02052559,0.07517153,0.57836147,0.19822964,6.20285152
0.83741871,7.73563076,0.00526099,0.16872460,0.28547969,1.06970074,0.07903109,0.59216149,0.21226067,6.11351975
0.84342171,7.71903423,0.00559428,0.17619890,0.29290468,1.12045159,0.08323464,0.60681103,0.22671499,6.01792097
0.84942471,7.70155421,0.00600738,0.18386993,0.30159318,1.17251501,0.08777844,0.62221457,0.24143316,5.91808729
0.85542771,7.68455755,0.00650102,0.19167350,0.31160065,1.22558898,0.09265153,0.63824519,0.25623392,5.81588212
0.86143072,7.66909228,0.00707454,0.19953501,0.32296298,1.27932997,0.09783454,0.65474507,0.27091693,5.71293898
0.86743372,7.65584204,0.00772577,0.20737003,0.33569221,1.33335249,0.10329895,0.67152767,0.28526656,5.61061640
0.87343672,7.64510168,0.00845089,0.21508551,0.34977323,1.38723085,0.10900640,0.68838127,0.29905658,5.50996971
0.87943972,7.63677408,0.00924439,0.22258169,0.36516138,1.44050332,0.11490852,0.70507386,0.31205566,5.41174000
0.88544272,7.63038719,0.01009900,0.22975457,0.38178134,1.49267842,0.12094701,0.72135909,0.32403351,5.31635917
0.89144572,7.62512927,0.01100565,0.23649892,0.39952710,1.54324326,0.12705425,0.73698301,0.33476737,5.22396956
0.89744872,7.61989970,0.01195356,0.24271163,0.41826329,1.59167350,0.13315425,0.75169128,0.34404863,5.13445571
0.90345173,7.61337178,0.01293034,0.24829531,0.43782756,1.63744469,0.13916415,0.76523650,0.35168937,5.04748565
0.90945473,7.60406387,0.01392212,0.25316202,0.45803417,1.68004448,0.14499603,0.77738537,0.35752832,4.96255857
0.91545773,7.59041509,0.01491381,0.25723678,0.47867847,1.71898525,0.15055919,0.78792538,0.36143629,4.87905592
0.92146073,7.57086164,0.01588939,0.26046084,0.49954224,1.75381677,0.15576262,0.79667072,0.36332051,4.79629304
0.92746373,7.54391027,0.01683228,0.26279456,0.52039957,1.78413834,0.16051777,0.80346729,0.36312790,4.71356859
0.93346673,7.50820588,0.01772571,0.26421952,0.54102308,1.80960999,0.16474142,0.80819659,0.36084701,4.63020972
0.93946973,7.46259067,0.01855319,0.26474003,0.56119023,1.82996243,0.16835844,0.81077847,0.35650855,4.54561112
0.94547274,7.40615275,0.01929897,0.26438373,0.58068942,1.84500541,0.17130452,0.81117263,0.35018453,4.45926679
0.95147574,7.33826310,0.01994852,0.26320130,0.59932566,1.85463408,0.17352858,0.80937902,0.34198600,4.37079386
0.95747874,7.25859998,0.02048896,0.26126530,0.61692547,1.85883335,0.17499476,0.80543704,0.33205956,4.27994818
0.96348174,7.16716078,0.02090952,0.25866806,0.63334089,1.85768004,0.17568399,0.79942389,0.32058267,4.18663197
0.96948474,7.06426155,0.02120186,0.25551886,0.64845234,1.85134266,0.17559491,0.79145186,0.30775814,4.09089400
0.97548774,6.95052509,0.02136043,0.25194026,0.66217030,1.84007905,0.17474422,0.78166512,0.29380797,3.99292325
0.98149075,6.82685884,0.02138260,0.24806403,0.67443559,1.82423171,0.17316632,0.77023573,0.27896672,3.89303692
0.98749375,6.69442374,0.02126884,0.24402657,0.68521846,1.80422119,0.17091230,0.75735932,0.26347485,3.79166399
0.99349675,6.55459602,0.02102269,0.23996418,0.69451635,1.78053756,0.16804834,0.74325047,0.24757218,3.68932547
0.99949975,6.40892339,0.02065065,0.23600834,0.70235066,1.75373032,0.16465353,0.72813790,0.23149172,3.58661235
1.00550275,6.25907761,0.02016204,0.23228116,0.70876258,1.72439701,0.16081722,0.71225952,0.21545413,3.48416259
1.01150575,6.10680522,0.01956861,0.22889125,0.71380836,1.69317082,0.15663611,0.69585766,0.19966297,3.38263769
1.01750875,5.95387815,0.01888426,0.22593013,0.71755421,1.66070769,0.15221099,0.67917431,0.18430086,3.28270018
1.02351176,5.80204589,0.01812453,0.22346934,0.72007123,1.62767311,0.14764358,0.66244663,0.16952659,3.18499236
1.02951476,5.65299078,0.01730617,0.22155842,0.72143067,1.59472919,0.14303328,0.64590273,0.15547326,3.09011720
1.03551776,5.50828778,0.01644659,0.22022371,0.72169974,1.56252217,0.13847424,0.62975783,0.14224746,2.99862169
1.04152076,5.36936967,0.01556338,0.21946812,0.72093835,1.53167091,0.13405269,0.61421087,0.12992929,2.91098316
1.04752376,5.23749879,0.01467382,0.21927174,0.71919685,1.50275664,0.12984466,0.59944151,0.11857335,2.82759866
1.05352676,5.11374566,0.01379439,0.21959339,0.71651496,1.47631402,0.12591422,0.58560782,0.10821034,2.74877771
1.05952976,4.99897494,0.01294042,0.22037278,0.71292197,1.45282405,0.12231223,0.57284439,0.09884931,2.67473819
1.06553277,4.89383852,0.01212571,0.22153344,0.70843803,1.43270861,0.11907559,0.56126111,0.09048033,2.60560548
1.07153577,4.79877572,0.01136227,0.22298601,0.70307655,1.41632691,0.11622706,0.55094253,0.08307747,2.54141450
1.07753877,4.71401961,0.01066015,0.22463191,0.69684745,1.40397365,0.11377552,0.54194782,0.07660191,2.48211436
1.08354177,4.63960913,0.01002727,0.22636709,0.68976095,1.39587886,0.11171674,0.53431123,0.07100504,2.42757528
1.08954477,4.57540555,0.00946942,0.22808579,0.68183172,1.39220916,0.11003445,0.52804306,0.06623146,2.37759736
1.09554777,4.52111256,0.00899028,0.22968412,0.67308300,1.39307022,0.10870170,0.52313115,0.06222184,2.33192056
1.10155078,4.47629853,0.00859147,0.23106331,0.66355031,1.39851019,0.10768252,0.51954262,0.05891535,2.29023564
1.10755378,4.44041997,0.00827269,0.23213250,0.65328465,1.40852360,0.10693359,0.51722591,0.05625189,2.25219539
1.11355678,4.41284498,0.00803190,0.23281112,0.64235472,1.42305556,0.10640608,0.51611310,0.05417380,2.21742579
1.11955978,4.39287568,0.00786549,0.23303064,0.63084816,1.44200590,0.10604741,0.51612216,0.05262726,2.18553672
1.12556278,4.37976886,0.00776852,0.23273574,0.61887154,1.46523286,0.10580300,0.51715937,0.05156319,2.15613186
1.13156578,4.37275403,0.00773491,0.23188505,0.60654923,1.49255625,0.10561784,0.51912157,0.05093781,2.12881755
1.13756878,4.37104858,0.00775766,0.23045119,0.59402096,1.52375965,0.10543801,0.52189827,0.05071280,2.10321040
1.14357179,4.37386963,0.00782910,0.22842053,0.58143839,1.55859178,0.10521196,0.52537362,0.05085509,2.07894361
1.14957479,4.38044245,0.00794104,0.22579240,0.56896069,1.59676680,0.10489167,0.52942811,0.05133640,2.05567190
1.15557779,4.39000579,0.00808502,0.22257811,0.55674949,1.63796377,0.10443354,0.53393994,0.05213251,2.03307515
1.16158079,4.40181412,0.00825243,0.21879965,0.54496326,1.68182516,0.10379920,0.53878626,0.05322233,2.01086067
1.16758379,4.41513731,0.00843471,0.21448830,0.53375158,1.72795500,0.10295607,0.54384399,0.05458687,1.98876443
1.17358679,4.42925838,0.00862345,0.20968314,0.52324944,1.77591654,0.10187778,0.54899050,0.05620818,1.96655116
1.17958979,4.44346978,0.00881060,0.20442952,0.51357187,1.82523025,0.10054438,0.55410407,0.05806819,1.94401359
1.18559280,4.45706904,0.00898848,0.19877761,0.50480918,1.87537220,0.09894248,0.55906417,0.06014779,1.92097107
1.19159580,4.46935450,0.00914999,0.19278104,0.49702294,1.92577356,0.09706519,0.56375175,0.06242590,1.89726750
1.19759880,4.47962192,0.00928863,0.18649568,0.49024297,1.97582151,0.09491195,0.56804949,0.06487884,1.87276907
1.20360180,4.48716264,0.00939863,0.17997850,0.48446545,2.02486209,0.09248824,0.57184217,0.06747994,1.84736181
1.20960480,4.49126410,0.00947498,0.17328676,0.47965223,2.07220531,0.08980526,0.57501722,0.07019941,1.82094924
1.21560780,4.49121332,0.00951353,0.16647724,0.47573138,2.11713278,0.08687942,0.57746555,0.07300466,1.79345036
1.22161081,4.48630373,0.00951103,0.15960579,0.47259911,2.15890814,0.08373186,0.57908272,0.07586088,1.76479808
1.22761381,4.47584579,0.00946516,0.15272700,0.47012286,2.19679014,0.08038785,0.57977055,0.07873205,1.73493842
1.23361681,4.45918139,0.00937454,0.14589417,0.46814569,2.23004833,0.07687623,0.57943904,0.08158230,1.70383065
1.23961981,4.43570210,0.00923877,0.13915939,0.46649161,2.25798103,0.07322876,0.57800888,0.08437764,1.67144830
1.24562281,4.40487065,0.00905837,0.13257383,0.46497198,2.27993501,0.06947950,0.57541417,0.08708789,1.63778145
1.25162581,4.36624522,0.00883479,0.12618825,0.46339259,2.29532635,0.06566421,0.57160565,0.08968888,1.60283996
1.25762881,4.31950549,0.00857034,0.12005353,0.46156122,2.30366155,0.06181973,0.56655395,0.09216476,1.56665782
1.26363182,4.26447950,0.00826809,0.11422139,0.45929554,2.30455812,0.05798347,0.56025303,0.09451027,1.52929829
1.26963482,4.20116975,0.00793184,0.10874510,0.45643093,2.29776365,0.05419283,0.55272351,0.09673294,1.49085968
1.27563782,4.12977736,0.00756595,0.10368016,0.45282800,2.28317240,0.05048474,0.54401560,0.09885502,1.45148130
1.28164082,4.05072257,0.00717528,0.09908495,0.44837954,2.26083853,0.04689524,0.53421165,0.10091500,1.41134933
1.28764382,3.96466008,0.00676501,0.09502120,0.44301649,2.23098507,0.04345906,0.52342785,0.10296866,1.37070197
1.29364682,3.87248792,0.00634054,0.09155423,0.43671275,2.19400804,0.04020930,0.51181514,0.10508944,1.32983340
1.29964982,3.77534846,0.00590735,0.08875292,0.42948857,2.15047519,0.03717706,0.49955888,0.10736809,1.28909613
1.30565283,3.67462060,0.00547084,0.08668931,0.42141228,2.10111902,0.03439123,0.48687737,0.10991143,1.24890116
1.31165583,3.57190258,0.00503627,0.08543779,0.41260023,2.04682413,0.03187815,0.47401896,0.11284031,1.20971553
1.31765883,3.46898489,0.00460856,0.08507388,0.40321486,1.98860896,0.02966140,0.46125782,0.11628661,1.17205700
1.32366183,3.36781366,0.00419229,0.08567249,0.39346088,1.92760249,0.02776156,0.44888829,0.12038935,1.13648558
1.32966483,3.27044498,0.00379155,0.08730575,0.38357963,1.86501646,0.02619597,0.43721790,0.12529002,1.10359198
1.33566783,3.17899116,0.00340991,0.09004039,0.37384179,1.80211398,0.02497847,0.42655935,0.13112714,1.07398289
1.34167084,3.09556051,0.00305039,0.09393477,0.36453852,1.74017551,0.02411918,0.41722143,0.13803037,1.04826361
1.34767384,3.02219228,0.00271544,0.09903563,0.35597154,1.68046344,0.02362429,0.40949934,0.14611414,1.02701829
1.35367684,2.96078916,0.00240693,0.10537461,0.34844221,1.62418636,0.02349573,0.40366463,0.15547121,1.01078853
1.35967984,2.91304951,0.00212618,0.11296487,0.34224026,1.57246423,0.02373107,0.39995518,0.16616644,1.00005105
1.36568284,2.88040209,0.00187400,0.12179768,0.33763235,1.52629575,0.02432323,0.39856559,0.17823085,0.99519536
1.37168584,2.86394572,0.00165072,0.13183953,0.33485104,1.48652905,0.02526036,0.39963829,0.19165655,0.99650226
1.37768884,2.86439662,0.00145625,0.14302956,0.33408451,1.45383651,0.02652574,0.40325594,0.20639255,1.00412442
1.38369185,2.88204563,0.00129012,0.15527779,0.33546753,1.42869493,0.02809772,0.40943530,0.22234196,1.01806978
1.38969485,2.91672760,0.00115158,0.16846418,0.33907392,1.41137136,0.02994984,0.41812302,0.23936068,1.03818886
1.39569785,2.96780455,0.00103961,0.18243862,0.34491094,1.40191534,0.03205089,0.42919352,0.25725776,1.06416676
1.40170085,3.03416390,0.00095297,0.19702211,0.35291592,1.40015772,0.03436531,0.44244926,0.27579767,1.09552054
1.40770385,3.11423250,0.00089028,0.21200904,0.36295512,1.40571598,0.03685348,0.45762335,0.29470433,1.13160236
1.41370685,3.20600651,0.00085004,0.22717065,0.37482521,1.41800606,0.03947233,0.47438468,0.31366709,1.17160879
1.41970985,3.30709649,0.00083063,0.24225962,0.38825714,1.43626008,0.04217600,0.49234532,0.33234831,1.21459608
1.42571286,3.41478678,0.00083038,0.25701565,0.40292251,1.45954947,0.04491654,0.51107013,0.35039248,1.25950124
1.43171586,3.52610701,0.00084755,0.27117188,0.41844217,1.48681259,0.04764490,0.53008817,0.36743642,1.30516823
1.43771886,3.63791367,0.00088034,0.28446198,0.43439686,1.51688603,0.05031179,0.54890565,0.38312038,1.35037853
1.44372186,3.74697886,0.00092691,0.29662756,0.45033946,1.54853836,0.05286879,0.56701989,0.39709939,1.39388506
1.44972486,3.85008292,0.00098535,0.30742565,0.46580853,1.58050537,0.05526930,0.58393378,0.40905455,1.43444808
1.45572786,3.94410789,0.00105375,0.31663598,0.48034259,1.61152561,0.05746964,0.59917037,0.41870366,1.47087186
1.46173087,4.02612815,0.00113009,0.32406775,0.49349464,1.64037506,0.05942997,0.61228677,0.42581087,1.50204059
1.46773387,4.09349503,0.00121237,0.32956547,0.50484639,1.66589996,0.06111525,0.62288717,0.43019471,1.52695225
1.47373687,4.14391246,0.00129853,0.33301387,0.51402163,1.68704682,0.06249601,0.63063417,0.43173442,1.54474890
1.47973987,4.17550093,0.00138649,0.33434143,0.52069832,1.70288881,0.06354903,0.63525832,0.43037403,1.55474239
1.48574287,4.18684775,0.00147420,0.33352253,0.52461877,1.71264789,0.06425781,0.63656536,0.42612425,1.55643444
1.49174587,4.17704198,0.00155963,0.33057811,0.52559778,1.71571222,0.06461298,0.63444092,0.41906190,1.54953028
1.49774887,4.14569348,0.00164083,0.32557483,0.52352819,1.71164856,0.06461244,0.62885273,0.40932722,1.53394555
1.50375188,4.09293561,0.00171592,0.31862278,0.51838385,1.70020957,0.06426136,0.61985014,0.39711891,1.50980623
