energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,5.01674941,1.24098557,0.00000000,0.07455576,1.01152140,5.19095664,2.64286345
-4.29514757,5.31359089,1.29083296,0.00000000,0.08115318,1.09370020,5.51868304,2.75776650
-4.28914457,5.60580942,1.33643036,0.00000000,0.08808498,1.17868486,5.84207654,2.86360855
-4.28314157,5.88945426,1.37715124,0.00000000,0.09526740,1.26536839,6.15676066,2.95890236
-4.27713857,6.16062392,1.41244701,0.00000000,0.10261170,1.35258139,6.45835619,3.04231677
-4.27113557,6.41553008,1.44185569,0.00000000,0.11002518,1.43910902,6.74255969,3.11270234
-4.26513257,6.65056317,1.46500861,0.00000000,0.11741255,1.52371090,7.00522397,3.16911335
-4.25912956,6.86235798,1.48163516,0.00000000,0.12467741,1.60514342,7.24243888,3.21082560
-4.25312656,7.04785797,1.49156532,0.00000000,0.13172406,1.68218405,7.45060975,3.23734951
-4.24712356,7.20437634,1.49473028,0.00000000,0.13845943,1.75365697,7.62653164,3.24843838
-4.24112056,7.32965216,1.49116106,0.00000000,0.14479509,1.81845912,7.76745672,3.24409162
-4.23511756,7.42189992,1.48098536,0.00000000,0.15064941,1.87558595,7.87115286,3.22455293
-4.22911456,7.47985060,1.46442280,0.00000000,0.15594961,1.92415576,7.93595137,3.19030369
-4.22311156,7.50278296,1.44177865,0.00000000,0.16063380,1.96343197,7.96078219,3.14205162
-4.21710855,7.49054363,1.41343649,0.00000000,0.16465278,1.99284226,7.94519548,3.08071514
-4.21110555,7.44355495,1.37984965,0.00000000,0.16797167,2.01199385,7.88936858,3.00740389
-4.20510255,7.36281008,1.34153200,0.00000000,0.17057118,2.02068438,7.79409820,2.92339570
-4.19909955,7.24985476,1.29904796,0.00000000,0.17244851,2.01890775,7.66077809,2.83011075
-4.19309655,7.10675611,1.25300214,0.00000000,0.17361782,2.00685476,7.49136268,2.72908316
-4.18709355,6.93605876,1.20402858,0.00000000,0.17411019,1.98490828,7.28831824,2.62193091
-4.18109055,6.74072924,1.15277989,0.00000000,0.17397309,1.95363313,7.05456274,2.51032436
-4.17508754,6.52408990,1.09991627,0.00000000,0.17326929,1.91376089,6.79339672,2.39595407
-4.16908454,6.28974396,1.04609467,0.00000000,0.17207522,1.86617007,6.50842714,2.28049847
-4.16308154,6.04149349,0.99195811,0.00000000,0.17047887,1.81186230,6.20348659,2.16559193
-4.15707854,5.78325256,0.93812541,0.00000000,0.16857714,1.75193523,5.88255037,2.05279383
-4.15107554,5.51895789,0.88518131,0.00000000,0.16647286,1.68755308,5.54965375,1.94355910
-4.14507254,5.25247927,0.83366728,0.00000000,0.16427144,1.61991567,5.20881179,1.83921090
-4.13906953,4.98753248,0.78407308,0.00000000,0.16207732,1.55022705,4.86394369,1.74091593
-4.13306653,4.72759705,0.73682924,0.00000000,0.15999034,1.47966467,4.51880364,1.64966290
-4.12706353,4.47584122,0.69230070,0.00000000,0.15810216,1.40935004,4.17691967,1.56624475
-4.12106053,4.23505640,0.65078175,0.00000000,0.15649279,1.34032192,3.84154164,1.49124509
-4.11505753,4.00760301,0.61249237,0.00000000,0.15522758,1.27351283,3.51559938,1.42502924
-4.10905453,3.79536932,0.57757617,0.00000000,0.15435455,1.20972950,3.20167121,1.36774036
-4.10305153,3.59974464,0.54610009,0.00000000,0.15390243,1.14963802,2.90196321,1.31930086
-4.09704852,3.42160748,0.51805583,0.00000000,0.15387927,1.09375399,2.61829870,1.27941928
-4.09104552,3.26132913,0.49336309,0.00000000,0.15427199,1.04243780,2.35211775,1.24760268
-4.08504252,3.11879225,0.47187464,0.00000000,0.15504659,0.99589526,2.10448545,1.22317430
-4.07903952,2.99342383,0.45338299,0.00000000,0.15614937,0.95418317,1.87610829,1.20529626
-4.07303652,2.88424114,0.43762864,0.00000000,0.15750879,0.91721957,1.66735704,1.19299670
-4.06703352,2.78990877,0.42430954,0.00000000,0.15903824,0.88479816,1.47829509,1.18520065
-4.06103052,2.70880467,0.41309160,0.00000000,0.16063931,0.85660588,1.30871053,1.18076376
-4.05502751,2.63909244,0.40361982,0.00000000,0.16220565,0.83224326,1.15815080,1.17850778
-4.04902451,2.57879716,0.39552971,0.00000000,0.16362712,0.81124613,1.02595832,1.17725675
-4.04302151,2.52588163,0.38845853,0.00000000,0.16479413,0.79310808,0.91130604,1.17587250
-4.03701851,2.47832038,0.38205603,0.00000000,0.16560185,0.77730252,0.81323159,1.17328839
-4.03101551,2.43416835,0.37599427,0.00000000,0.16595429,0.76330353,0.73066938,1.16853996
-4.02501251,2.39162210,0.36997619,0.00000000,0.16576789,0.75060465,0.66247970,1.16079153
-4.01900950,2.34907129,0.36374258,0.00000000,0.16497456,0.73873493,0.60747453,1.14935776
-4.01300650,2.30513904,0.35707735,0.00000000,0.16352405,0.72727190,0.56443976,1.13371951
-4.00700350,2.25871019,0.34981086,0.00000000,0.16138545,0.71585092,0.53215392,1.11353355
-4.00100050,2.20894723,0.34182136,0.00000000,0.15854794,0.70417111,0.50940350,1.08863605
-3.99499750,2.15529413,0.33303451,0.00000000,0.15502066,0.69199772,0.49499527,1.05903991
-3.98899450,2.09746908,0.32342123,0.00000000,0.15083182,0.67916138,0.48776621,1.02492640
-3.98299150,2.03544757,0.31299391,0.00000000,0.14602705,0.66555461,0.48659148,0.98663185
-3.97698849,1.96943751,0.30180154,0.00000000,0.14066717,0.65112618,0.49039110,0.94463021
-3.97098549,1.89984878,0.28992377,0.00000000,0.13482553,0.63587396,0.49813599,0.89951266
-3.96498249,1.82725912,0.27746451,0.00000000,0.12858503,0.61983691,0.50885378,0.85196536
-3.95897949,1.75237893,0.26454521,0.00000000,0.12203495,0.60308684,0.52163489,0.80274655
-3.95297649,1.67601698,0.25129839,0.00000000,0.11526790,0.58572063,0.53563915,0.75266423
-3.94697349,1.59904884,0.23786140,0.00000000,0.10837682,0.56785325,0.55010302,0.70255535
-3.94097049,1.52238958,0.22437101,0.00000000,0.10145237,0.54961213,0.56434752,0.65326753
-3.93496748,1.44697187,0.21095871,0.00000000,0.09458061,0.53113296,0.57778652,0.60564387
-3.92896448,1.37372992,0.19774706,0.00000000,0.08784123,0.51255709,0.58993520,0.56051132
-3.92296148,1.30358950,0.18484699,0.00000000,0.08130618,0.49403047,0.60041814,0.51867282
-3.91695848,1.23746354,0.17235613,0.00000000,0.07503889,0.47570396,0.60897658,0.48090304
-3.91095548,1.17625273,0.16035808,0.00000000,0.06909386,0.45773464,0.61547433,0.44794740
-3.90495248,1.12084983,0.14892246,0.00000000,0.06351674,0.44028794,0.61990163,0.42052384
-3.89894947,1.07214643,0.13810563,0.00000000,0.05834478,0.42353998,0.62237668,0.39932647
-3.89294647,1.03104075,0.12795192,0.00000000,0.05360752,0.40767996,0.62314416,0.38503039
-3.88694347,0.99844474,0.11849512,0.00000000,0.04932764,0.39291196,0.62257060,0.37829646
-3.88094047,0.97528930,0.10976021,0.00000000,0.04552203,0.37945611,0.62113638,0.37977524
-3.87493747,0.96252606,0.10176490,0.00000000,0.04220274,0.36754866,0.61942421,0.39010904
-3.86893447,0.96112481,0.09452121,0.00000000,0.03937799,0.35744093,0.61810439,0.40993121
-3.86293147,0.97206576,0.08803670,0.00000000,0.03705303,0.34939701,0.61791689,0.43986196
-3.85692846,0.99632612,0.08231535,0.00000000,0.03523080,0.34369028,0.61965090,0.48050021
-3.85092546,1.03486106,0.07735823,0.00000000,0.03391252,0.34059890,0.62412219,0.53241119
-3.84492246,1.08857919,0.07316368,0.00000000,0.03309798,0.34040041,0.63214895,0.59610971
-3.83891946,1.15831336,0.06972729,0.00000000,0.03278568,0.34336569,0.64452686,0.67203950
-3.83291646,1.24478760,0.06704155,0.00000000,0.03297283,0.34975261,0.66200411,0.76054904
-3.82691346,1.34858158,0.06509534,0.00000000,0.03365515,0.35979962,0.68525716,0.86186476
-3.82091046,1.47009401,0.06387329,0.00000000,0.03482660,0.37371956,0.71486786,0.97606279
-3.81490745,1.60950653,0.06335518,0.00000000,0.03647899,0.39169391,0.75130294,1.10304040
-3.80890445,1.76675001,0.06351524,0.00000000,0.03860163,0.41386768,0.79489626,1.24248874
-3.80290145,1.94147470,0.06432177,0.00000000,0.04118090,0.44034511,0.84583450,1.39386838
-3.79689845,2.13302614,0.06573676,0.00000000,0.04419994,0.47118610,0.90414694,1.55638924
-3.79089545,2.34042801,0.06771585,0.00000000,0.04763832,0.50640363,0.96969935,1.72899640
-3.78489245,2.56237343,0.07020853,0.00000000,0.05147191,0.54596179,1.04219266,1.91036326
-3.77888944,2.79722553,0.07315856,0.00000000,0.05567276,0.58977460,1.12116617,2.09889304
-3.77288644,3.04302781,0.07650468,0.00000000,0.06020913,0.63770533,1.20600544,2.29272963
-3.76688344,3.29752469,0.08018157,0.00000000,0.06504566,0.68956618,1.29595463,2.48977807
-3.76088044,3.55819199,0.08412100,0.00000000,0.07014355,0.74511838,1.39013297,2.68773490
-3.75487744,3.82227668,0.08825309,0.00000000,0.07546092,0.80407231,1.48755494,2.88412778
-3.74887444,4.08684517,0.09250772,0.00000000,0.08095321,0.86608792,1.58715349,3.07636372
-3.74287144,4.34883859,0.09681601,0.00000000,0.08657359,0.93077523,1.68780576,3.26178446
-3.73686843,4.60513375,0.10111172,0.00000000,0.09227344,0.99769516,1.78836052,3.43772749
-3.73086543,4.85260795,0.10533259,0.00000000,0.09800283,1.06636073,1.88766655,3.60159065
-3.72486243,5.08820560,0.10942167,0.00000000,0.10371101,1.13623898,1.98460121,3.75089807
-3.71885943,5.30900502,0.11332841,0.00000000,0.10934685,1.20675382,2.07809843,3.88336526
-3.71285643,5.51228327,0.11700960,0.00000000,0.11485934,1.27729007,2.16717546,3.99696080
-3.70685343,5.69557741,0.12043022,0.00000000,0.12019795,1.34719910,2.25095776,4.08996260
-3.70085043,5.85674054,0.12356402,0.00000000,0.12531318,1.41580629,2.32870143,4.16100654
-3.69484742,5.99399121,0.12639403,0.00000000,0.13015689,1.48242046,2.39981293,4.20912578
-3.68884442,6.10595525,0.12891289,0.00000000,0.13468283,1.54634549,2.46386552,4.23377940
-3.68284142,6.19169900,0.13112318,0.00000000,0.13884713,1.60689404,2.52061249,4.23486951
-3.67683842,6.25075359,0.13303757,0.00000000,0.14260884,1.66340321,2.56999678,4.21274622
-3.67083542,6.28312978,0.13467907,0.00000000,0.14593052,1.71525189,2.61215712,4.16820070
-3.66483242,6.28932347,0.13608121,0.00000000,0.14877893,1.76187926,2.64743044,4.10244660
-3.65882941,6.27031188,0.13728832,0.00000000,0.15112572,1.80280385,2.67635079,4.01709087
-3.65282641,6.22754067,0.13835580,0.00000000,0.15294820,1.83764244,2.69964446,3.91409522
-3.64682341,6.16290251,0.13935044,0.00000000,0.15423012,1.86612790,2.71822153,3.79572962
-3.64082041,6.07870729,0.14035072,0.00000000,0.15496242,1.88812515,2.73316348,3.66451964
-3.63481741,5.97764477,0.14144707,0.00000000,0.15514391,1.90364431,2.74570712,3.52318938
-3.62881441,5.86273993,0.14274200,0.00000000,0.15478190,1.91285016,2.75722445,3.37460183
-3.62281141,5.73730161,0.14435008,0.00000000,0.15389264,1.91606721,2.76919856,3.22169834
-3.61680840,5.60486522,0.14639749,0.00000000,0.15250156,1.91377971,2.78319553,3.06743872
-3.61080540,5.46912975,0.14902131,0.00000000,0.15064325,1.90662623,2.80083233,2.91474359
-3.60480240,5.33389011,0.15236824,0.00000000,0.14836124,1.89538852,2.82374103,2.76643983
-3.59879940,5.20296538,0.15659274,0.00000000,0.14570734,1.88097472,2.85352967,2.62521032
-3.59279640,5.08012401,0.16185447,0.00000000,0.14274075,1.86439727,2.89174031,2.49354853
-3.58679340,4.96900691,0.16831510,0.00000000,0.13952682,1.84674584,2.93980511,2.37371839
-3.58079040,4.87304988,0.17613435,0.00000000,0.13613548,1.82915633,2.99900140,2.26771985
-3.57478739,4.79540664,0.18546535,0.00000000,0.13263947,1.81277665,3.07040704,2.17726009
-3.56878439,4.73887434,0.19644938,0.00000000,0.12911227,1.79873060,3.15485735,2.10373060
-3.56278139,4.70582317,0.20921018,0.00000000,0.12562597,1.78808104,3.25290521,2.04818985
-3.55677839,4.69813222,0.22384789,0.00000000,0.12224902,1.78179371,3.36478598,2.01135169
-3.55077539,4.71713344,0.24043289,0.00000000,0.11904405,1.78070314,3.49038877,1.99357927
-3.54477239,4.76356603,0.25899989,0.00000000,0.11606581,1.78548182,3.62923562,1.99488452
-3.53876938,4.83754284,0.27954231,0.00000000,0.11335933,1.79661403,3.78046998,2.01493310
-3.53276638,4.93853090,0.30200756,0.00000000,0.11095836,1.81437534,3.94285557,2.05305489
-3.52676338,5.06534732,0.32629321,0.00000000,0.10888428,1.83881866,4.11478646,2.10825990
-3.52076038,5.21617173,0.35224448,0.00000000,0.10714537,1.86976747,4.29430867,2.17925969
-3.51475738,5.38857574,0.37965335,0.00000000,0.10573661,1.90681662,4.47915339,2.26449405
-3.50875438,5.57956954,0.40825927,0.00000000,0.10464002,1.94934084,4.66678121,2.36216279
-3.50275138,5.78566482,0.43775177,0.00000000,0.10382546,1.99651062,4.85443633,2.47026229
-3.49674837,6.00295280,0.46777495,0.00000000,0.10325191,2.04731503,5.03920950,2.58662609
-3.49074537,6.22719540,0.49793382,0.00000000,0.10286921,2.10059064,5.21810766,2.70896907
-3.48474237,6.45392690,0.52780228,0.00000000,0.10262012,2.15505553,5.38812813,2.83493403
-3.47873937,6.67856305,0.55693270,0.00000000,0.10244262,2.20934717,5.54633500,2.96213967
-3.47273637,6.89651410,0.58486659,0.00000000,0.10227241,2.26206264,5.68993490,3.08822873
-3.46673337,7.10329794,0.61114619,0.00000000,0.10204541,2.31179993,5.81634974,3.21091501
-3.46073037,7.29464956,0.63532637,0.00000000,0.10170017,2.35719854,5.92328358,3.32802781
-3.45472736,7.46662312,0.65698665,0.00000000,0.10118016,2.39697819,6.00878138,3.43755249
-3.44872436,7.61568297,0.67574258,0.00000000,0.10043574,2.42997397,6.07127751,3.53766608
-3.44272136,7.73878094,0.69125627,0.00000000,0.09942578,2.45516711,6.10963228,3.62676688
-3.43671836,7.83341723,0.70324565,0.00000000,0.09811885,2.47170997,6.12315521,3.70349717
-3.43071536,7.89768349,0.71149193,0.00000000,0.09649402,2.47894497,6.11161456,3.76675896
-3.42471236,7.93028710,0.71584526,0.00000000,0.09454110,2.47641665,6.07523275,3.81572229
-3.41870935,7.93055687,0.71622811,0.00000000,0.09226051,2.46387704,6.01466837,3.84982661
-3.41270635,7.89843080,0.71263659,0.00000000,0.08966269,2.44128434,5.93098571,3.86877572
-3.40670335,7.83442776,0.70513948,0.00000000,0.08676719,2.40879533,5.82561335,3.87252710
-3.40070035,7.73960522,0.69387520,0.00000000,0.08360139,2.36675242,5.70029389,3.86127677
-3.39469735,7.61550577,0.67904685,0.00000000,0.08019907,2.31566586,5.55702701,3.83544089
-3.38869435,7.46409569,0.66091570,0.00000000,0.07659887,2.25619255,5.39800852,3.79563538
-3.38269135,7.28769872,0.63979325,0.00000000,0.07284262,2.18911221,5.22556796,3.74265482
-3.37668834,7.08892814,0.61603248,0.00000000,0.06897379,2.11530225,5.04210747,3.67745174
-3.37068534,6.87062029,0.59001845,0.00000000,0.06503603,2.03571236,4.85004417,3.60111733
-3.36468234,6.63577200,0.56215880,0.00000000,0.06107183,1.95133988,4.65175848,3.51486417
-3.35867934,6.38748390,0.53287441,0.00000000,0.05712146,1.86320678,4.44954995,3.42001145
-3.35267634,6.12891137,0.50259064,0.00000000,0.05322207,1.77233903,4.24560213,3.31797265
-3.34667334,5.86322354,0.47172930,0.00000000,0.04940713,1.67974885,4.04195707,3.21024560
-3.34067034,5.59357087,0.44070178,0.00000000,0.04570604,1.58642016,3.84049991,3.09840429
-3.33466733,5.32306073,0.40990331,0.00000000,0.04214400,1.49329741,3.64295323,2.98409170
-3.32866433,5.05473991,0.37970854,0.00000000,0.03874211,1.40127774,3.45088035,2.86901275
-3.32266133,4.79158289,0.35046845,0.00000000,0.03551758,1.31120617,3.26569639,2.75492630
-3.31665833,4.53648395,0.32250856,0.00000000,0.03248415,1.22387356,3.08868545,2.64363513
-3.31065533,4.29225137,0.29612831,0.00000000,0.02965255,1.14001681,2.92102209,2.53697294
-3.30465233,4.06160168,0.27160152,0.00000000,0.02703104,1.06032078,2.76379500,2.43678750
-3.29864932,3.84715227,0.24917763,0.00000000,0.02462596,0.98542138,2.61803075,2.34491932
-3.29264632,3.65141064,0.22908364,0.00000000,0.02244228,0.91590914,2.48471575,2.26317538
-3.28664332,3.47675907,0.21152646,0.00000000,0.02048412,0.85233286,2.36481428,2.19329810
-3.28064032,3.32543387,0.19669531,0.00000000,0.01875518,0.79520256,2.25928135,2.13692957
-3.27463732,3.19949885,0.18476410,0.00000000,0.01725915,0.74499166,2.16906884,2.09557206
-3.26863432,3.10081301,0.17589341,0.00000000,0.01599998,0.70213761,2.09512439,2.07054556
-3.26263132,3.03099341,0.17023198,0.00000000,0.01498213,0.66704106,2.03838247,2.06294406
-3.25662831,2.99137401,0.16791742,0.00000000,0.01421068,0.64006325,1.99974792,2.07359200
-3.25062531,2.98296242,0.16907606,0.00000000,0.01369141,0.62152158,1.98007239,2.10300305
-3.24462231,3.00639637,0.17382185,0.00000000,0.01343071,0.61168358,1.98012485,2.15134315
-3.23861931,3.06190228,0.18225430,0.00000000,0.01343553,0.61075934,2.00055746,2.21840002
-3.23261631,3.14925826,0.19445535,0.00000000,0.01371318,0.61889286,2.04186851,2.30356125
-3.22661331,3.26776425,0.21048551,0.00000000,0.01427107,0.63615255,2.10436440,2.40580273
-3.22061031,3.41622151,0.23037909,0.00000000,0.01511647,0.66252162,2.18812276,2.52368916
-3.21460730,3.59292369,0.25413903,0.00000000,0.01625612,0.69788863,2.29295860,2.65538767
-3.20860430,3.79566137,0.28173134,0.00000000,0.01769586,0.74203911,2.41839579,2.79869531
-3.20260130,4.02174122,0.31307956,0.00000000,0.01944022,0.79464864,2.56364546,2.95108035
-3.19659830,4.26802066,0.34805956,0.00000000,0.02149203,0.85527818,2.72759294,3.10973686
-3.19059530,4.53095792,0.38649489,0.00000000,0.02385191,0.92337200,2.90879458,3.27165128
-3.18459230,4.80667694,0.42815322,0.00000000,0.02651791,0.99825902,3.10548500,3.43367897
-3.17858929,5.09104567,0.47274396,0.00000000,0.02948507,1.07915765,3.31559541,3.59262838
-3.17258629,5.37976565,0.51991749,0.00000000,0.03274506,1.16518454,3.53678251,3.74534958
-3.16658329,5.66847035,0.56926613,0.00000000,0.03628588,1.25536735,3.76646766,3.88882414
-3.16058029,5.95282890,0.62032715,0.00000000,0.04009161,1.34866133,4.00188495,4.02025249
-3.15457729,6.22865184,0.67258764,0.00000000,0.04414224,1.44396966,4.24013687,4.13713541
-3.14857429,6.49199508,0.72549157,0.00000000,0.04841368,1.54016682,4.47825554,4.23734627
-3.14257129,6.73925846,0.77844870,0.00000000,0.05287777,1.63612463,4.71326758,4.31919103
-3.13656828,6.96727516,0.83084519,0.00000000,0.05750253,1.73074001,4.94226008,4.38145350
-3.13056528,7.17338910,0.88205577,0.00000000,0.06225245,1.82296359,5.16244563,4.42342426
-3.12456228,7.35551733,0.93145698,0.00000000,0.06708899,1.91182830,5.37122378,4.44491210
-3.11855928,7.51219547,0.97844113,0.00000000,0.07197114,1.99647664,5.56623716,4.44623785
-3.11255628,7.64260495,1.02243056,0.00000000,0.07685619,2.07618595,5.74542004,4.42821129
-3.10655328,7.74658128,1.06289161,0.00000000,0.08170049,2.15039036,5.90703808,4.39209253
-3.10055028,7.82460363,1.09934794,0.00000000,0.08646036,2.21869883,6.04971790,4.33953981
-3.09454727,7.87776656,1.13139266,0.00000000,0.09109309,2.28090834,6.17246598,4.27254651
-3.08854427,7.90773544,1.15869880,0.00000000,0.09555783,2.33701178,6.27467641,4.19337028
-3.08254127,7.91668761,1.18102785,0.00000000,0.09981666,2.38720007,6.35612799,4.10445729
-3.07653827,7.90724171,1.19823588,0.00000000,0.10383543,2.43185846,6.41697093,4.00836509
-3.07053527,7.88237792,1.21027723,0.00000000,0.10758464,2.47155683,6.45770455,3.90768680
-3.06453227,7.84535187,1.21720542,0.00000000,0.11104018,2.50703449,6.47914684,3.80497962
-3.05852926,7.79960514,1.21917139,0.00000000,0.11418389,2.53917962,6.48239773,3.70269976
-3.05252626,7.74867483,1.21641904,0.00000000,0.11700406,2.56900409,6.46879738,3.60314574
-3.04652326,7.69610473,1.20927827,0.00000000,0.11949558,2.59761421,6.43988135,3.50841121
-3.04052026,7.64536010,1.19815567,0.00000000,0.12166012,2.62617836,6.39733416,3.42034805
-3.03451726,7.59974782,1.18352332,0.00000000,0.12350593,2.65589211,6.34294275,3.34053982
-3.02851426,7.56234321,1.16590588,0.00000000,0.12504758,2.68794198,6.27855107,3.27028531
-3.02251126,7.53592453,1.14586656,0.00000000,0.12630546,2.72346861,6.20601707,3.21059132
-3.01650825,7.52291584,1.12399229,0.00000000,0.12730518,2.76353023,6.12717286,3.16217367
-3.01050525,7.52533855,1.10087869,0.00000000,0.12807683,2.80906752,6.04378858,3.12546522
-3.00450225,7.54477198,1.07711511,0.00000000,0.12865411,2.86087061,5.95754069,3.10062928
-2.99849925,7.58232281,1.05327044,0.00000000,0.12907344,2.91954916,5.86998456,3.08757727
-2.99249625,7.63860367,1.02987982,0.00000000,0.12937300,2.98550635,5.78253172,3.08598908
-2.98649325,7.71372071,1.00743291,0.00000000,0.12959175,3.05891774,5.69643168,3.09533502
-2.98049025,7.80727019,0.98636369,0.00000000,0.12976847,3.13971552,5.61275816,3.11489840
-2.97448724,7.91834439,0.96704243,0.00000000,0.12994080,3.22757909,5.53239969,3.14379787
-2.96848424,8.04554667,0.94976958,0.00000000,0.13014439,3.32193240,5.45605459,3.18100915
-2.96248124,8.18701613,0.93477205,0.00000000,0.13041198,3.42194857,5.38422999,3.22538579
-2.95647824,8.34046183,0.92220161,0.00000000,0.13077268,3.52656210,5.31724510,3.27567902
-2.95047524,8.50320667,0.91213549,0.00000000,0.13125124,3.63448863,5.25523846,3.33055678
-2.94447224,8.67224074,0.90457903,0.00000000,0.13186738,3.74425223,5.19817919,3.38862230
-2.93846923,8.84428377,0.89947010,0.00000000,0.13263532,3.85421962,5.14588203,3.44843262
-2.93246623,9.01585587,0.89668517,0.00000000,0.13356320,3.96264062,5.09802594,3.50851749
-2.92646323,9.18335557,0.89604660,0.00000000,0.13465283,4.06769373,5.05417583,3.56739902
-2.92046023,9.34314355,0.89733088,0.00000000,0.13589935,4.16753561,5.01380699,3.62361245
-2.91445723,9.49163007,0.90027748,0.00000000,0.13729113,4.26035263,4.97633131,3.67572821
-2.90845423,9.62536399,0.90459794,0.00000000,0.13880976,4.34441297,4.94112458,3.72237529
-2.90245123,9.74112063,0.90998492,0.00000000,0.14043020,4.41811715,4.90755374,3.76226577
-2.89644822,9.83598578,0.91612086,0.00000000,0.14212107,4.48004512,4.87500304,3.79422016
-2.89044522,9.90743301,0.92268602,0.00000000,0.14384517,4.52899815,4.84289790,3.81719310
-2.88444222,9.95339160,0.92936572,0.00000000,0.14556012,4.56403362,4.81072534,3.83029860
-2.87843922,9.97230256,0.93585660,0.00000000,0.14721924,4.58449154,4.77805010,3.83283419
-2.87243622,9.96316074,0.94187185,0.00000000,0.14877260,4.59001156,4.74452563,3.82430301
-2.86643322,9.92554146,0.94714534,0.00000000,0.15016821,4.58053998,4.70989939,3.80443303
-2.86043022,9.85961074,0.95143479,0.00000000,0.15135344,4.55632651,4.67401240,3.77319252
-2.85442721,9.76611895,0.95452387,0.00000000,0.15227648,4.51791117,4.63679323,3.73080099
-2.84842421,9.64637825,0.95622362,0.00000000,0.15288793,4.46610215,4.59824694,3.67773496
-2.84242121,9.50222511,0.95637304,0.00000000,0.15314244,4.40194567,4.55843994,3.61472802
-2.83641821,9.33596944,0.95483921,0.00000000,0.15300032,4.32668960,4.51748203,3.54276488
-2.83041521,9.15033263,0.95151703,0.00000000,0.15242902,4.24174247,4.47550687,3.46306923
-2.82441221,8.94837707,0.94632873,0.00000000,0.15140457,4.14862983,4.43265265,3.37708535
-2.81840920,8.73342958,0.93922318,0.00000000,0.14991276,4.04894990,4.38904414,3.28645376
-2.81240620,8.50900175,0.93017524,0.00000000,0.14795005,3.94433038,4.34477790,3.19298119
-2.80640320,8.27870953,0.91918509,0.00000000,0.14552422,3.83638800,4.29991144,3.09860531
-2.80040020,8.04619447,0.90627763,0.00000000,0.14265464,3.72669223,4.25445740,3.00535485
-2.79439720,7.81504844,0.89150188,0.00000000,0.13937221,3.61673419,4.20838313,2.91530588
-2.78839420,7.58874349,0.87493033,0.00000000,0.13571883,3.50790132,4.16161564,2.83053497
-2.78239120,7.37056783,0.85665829,0.00000000,0.13174660,3.40145823,4.11405155,2.75307021
-2.77638819,7.16356870,0.83680307,0.00000000,0.12751660,3.29853351,4.06557124,2.68484110
-2.77038519,6.97050241,0.81550288,0.00000000,0.12309739,3.20011221,4.01605602,2.62762841
-2.76438219,6.79379180,0.79291553,0.00000000,0.11856319,3.10703326,3.96540696,2.58301529
-2.75837919,6.63549093,0.76921670,0.00000000,0.11399196,3.01999107,3.91356385,2.55234083
-2.75237619,6.49725686,0.74459789,0.00000000,0.10946328,2.93954040,3.86052273,2.53665764
-2.74637319,6.38032860,0.71926388,0.00000000,0.10505624,2.86610356,3.80635075,2.53669461
-2.74037019,6.28551299,0.69342991,0.00000000,0.10084738,2.79997903,3.75119680,2.55282665
-2.73436718,6.21317788,0.66731844,0.00000000,0.09690872,2.74135088,3.69529747,2.58505247
-2.72836418,6.16325262,0.64115561,0.00000000,0.09330606,2.69029831,3.63897740,2.63298193
-2.72236118,6.13523634,0.61516757,0.00000000,0.09009748,2.64680489,3.58264419,2.69583389
-2.71635818,6.12821438,0.58957666,0.00000000,0.08733221,2.61076736,3.52677800,2.77244543
-2.71035518,6.14088315,0.56459763,0.00000000,0.08504979,2.58200382,3.47191650,2.86129290
-2.70435218,6.17158352,0.54043398,0.00000000,0.08327970,2.56026144,3.41863610,2.96052469
-2.69834917,6.21834267,0.51727456,0.00000000,0.08204120,2.54522378,3.36753063,3.06800539
-2.69234617,6.27892396,0.49529050,0.00000000,0.08134366,2.53651795,3.31918864,3.18137013
-2.68634317,6.35088372,0.47463262,0.00000000,0.08118710,2.53372177,3.27417075,3.29808775
-2.68034017,6.43163382,0.45542931,0.00000000,0.08156303,2.53637105,3.23298801,3.41553054
-2.67433717,6.51850810,0.43778496,0.00000000,0.08245546,2.54396706,3.19608252,3.53104830
-2.66833417,6.60883052,0.42177902,0.00000000,0.08384210,2.55598417,3.16381098,3.64204378
-2.66233117,6.69998265,0.40746565,0.00000000,0.08569560,2.57187765,3.13643181,3.74604664
-2.65632816,6.78946789,0.39487388,0.00000000,0.08798477,2.59109127,3.11409604,3.84078290
-2.65032516,6.87497004,0.38400841,0.00000000,0.09067582,2.61306473,3.09684220,3.92423715
-2.64432216,6.95440386,0.37485087,0.00000000,0.09373347,2.63724057,3.08459490,3.99470486
-2.63831916,7.02595583,0.36736157,0.00000000,0.09712192,2.66307039,3.07716693,4.05083290
-2.63231616,7.08811379,0.36148158,0.00000000,0.10080571,2.69002034,3.07426447,4.09164672
-2.62631316,7.13968469,0.35713527,0.00000000,0.10475041,2.71757577,3.07549499,4.11656350
-2.62031016,7.17980052,0.35423298,0.00000000,0.10892308,2.74524515,3.08037734,4.12539110
-2.61430715,7.20791298,0.35267400,0.00000000,0.11329268,2.77256326,3.08835391,4.11831355
-2.60830415,7.22377823,0.35234964,0.00000000,0.11783029,2.79909405,3.09880419,4.09586436
-2.60230115,7.22743319,0.35314632,0.00000000,0.12250916,2.82443324,3.11105974,4.05888939
