energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.22661331,0.00207781,0.00000104,0.00010681,0.00075824,0.00000000,0.00030621,0.00157290,0.00002340,0.00033860
-3.22061031,0.00277735,0.00000133,0.00014392,0.00102107,0.00000000,0.00040649,0.00209981,0.00003122,0.00045102
-3.21460730,0.00370474,0.00000174,0.00019277,0.00136724,0.00000000,0.00054059,0.00279892,0.00004165,0.00060062
-3.20860430,0.00491989,0.00000228,0.00025652,0.00181920,0.00000000,0.00071726,0.00371527,0.00005539,0.00079708
-3.20260130,0.00649667,0.00000300,0.00033906,0.00240447,0.00000000,0.00094739,0.00490444,0.00007329,0.00105240
-3.19659830,0.00852495,0.00000391,0.00044505,0.00315640,0.00000000,0.00124433,0.00643408,0.00009639,0.00138121
-3.19059530,0.01111275,0.00000508,0.00058009,0.00411497,0.00000000,0.00162425,0.00838552,0.00012597,0.00180115
-3.18459230,0.01438851,0.00000656,0.00075080,0.00532756,0.00000000,0.00210650,0.01085540,0.00016353,0.00233325
-3.17858929,0.01850309,0.00000842,0.00096491,0.00684977,0.00000000,0.00271398,0.01395730,0.00021088,0.00300227
-3.17258629,0.02363180,0.00001072,0.00123134,0.00874603,0.00000000,0.00347347,0.01782311,0.00027010,0.00383709
-3.16658329,0.02997592,0.00001356,0.00156030,0.01109017,0.00000000,0.00441602,0.02260427,0.00034362,0.00487095
-3.16058029,0.03776386,0.00001703,0.00196325,0.01396579,0.00000000,0.00557716,0.02847257,0.00043420,0.00614174
-3.15457729,0.04725151,0.00002124,0.00245293,0.01746628,0.00000000,0.00699714,0.03562045,0.00054498,0.00769207
-3.14857429,0.05872192,0.00002631,0.00304329,0.02169462,0.00000000,0.00872098,0.04426068,0.00067945,0.00956930
-3.14257129,0.07248375,0.00003236,0.00374933,0.02676273,0.00000000,0.01079848,0.05462524,0.00084146,0.01182537
-3.13656828,0.08886866,0.00003952,0.00458694,0.03279031,0.00000000,0.01328398,0.06696333,0.00103518,0.01451645
-3.13056528,0.10822725,0.00004793,0.00557259,0.03990327,0.00000000,0.01623599,0.08153828,0.00126509,0.01770239
-3.12456228,0.13092355,0.00005772,0.00672300,0.04823150,0.00000000,0.01971658,0.09862343,0.00153591,0.02144592
-3.11855928,0.15732796,0.00006902,0.00805466,0.05790615,0.00000000,0.02379055,0.11849677,0.00185253,0.02581159
-3.11255628,0.18780861,0.00008197,0.00958336,0.06905625,0.00000000,0.02852438,0.14143450,0.00221990,0.03086443
-3.10655328,0.22272122,0.00009668,0.01132354,0.08180486,0.00000000,0.03398485,0.16770336,0.00264294,0.03666845
-3.10055028,0.26239760,0.00011323,0.01328768,0.09626470,0.00000000,0.04023747,0.19755201,0.00312640,0.04328479
-3.09454727,0.30713303,0.00013170,0.01548558,0.11253340,0.00000000,0.04734473,0.23120153,0.00367470,0.05076968
-3.08854427,0.35717277,0.00015213,0.01792366,0.13068854,0.00000000,0.05536398,0.26883534,0.00429176,0.05917229
-3.08254127,0.41269818,0.00017454,0.02060424,0.15078253,0.00000000,0.06434532,0.31058876,0.00498085,0.06853241
-3.07653827,0.47381282,0.00019887,0.02352490,0.17283763,0.00000000,0.07432923,0.35653861,0.00574438,0.07887806
-3.07053527,0.54052922,0.00022505,0.02667787,0.19684127,0.00000000,0.08534419,0.40669328,0.00658375,0.09022319
-3.06453227,0.61275661,0.00025295,0.03004958,0.22274188,0.00000000,0.09740433,0.46098356,0.00749912,0.10256543
-3.05852926,0.69029046,0.00028240,0.03362031,0.25044544,0.00000000,0.11050712,0.51925483,0.00848931,0.11588409
-3.05252626,0.77280425,0.00031315,0.03736404,0.27981302,0.00000000,0.12463123,0.58126092,0.00955162,0.13013842
-3.04652326,0.85984400,0.00034493,0.04124848,0.31065944,0.00000000,0.13973470,0.64665998,0.01068169,0.14526626
-3.04052026,0.95082603,0.00037740,0.04523536,0.34275320,0.00000000,0.15575340,0.71501290,0.01187349,0.16118318
-3.03451726,1.04503836,0.00041019,0.04928092,0.37581785,0.00000000,0.17259992,0.78578435,0.01311921,0.17778212
-3.02851426,1.14164591,0.00044289,0.05333658,0.40953483,0.00000000,0.19016306,0.85834669,0.01440928,0.19493367
-3.02251126,1.23969971,0.00047506,0.05734993,0.44354772,0.00000000,0.20830780,0.93198686,0.01573246,0.21248700
-3.01650825,1.33814996,0.00050624,0.06126585,0.47746802,0.00000000,0.22687601,1.00591622,0.01707589,0.23027145
-3.01050525,1.43586299,0.00053596,0.06502776,0.51088214,0.00000000,0.24568782,1.07928318,0.01842530,0.24809880
-3.00450225,1.53164155,0.00056378,0.06857911,0.54335961,0.00000000,0.26454372,1.15118840,0.01976518,0.26576626
-2.99849925,1.62424816,0.00058923,0.07186476,0.57446213,0.00000000,0.28322741,1.22070219,0.02107907,0.28306003
-2.99249625,1.71243089,0.00061192,0.07483258,0.60375337,0.00000000,0.30150936,1.28688379,0.02234985,0.29975949
-2.98649325,1.79495092,0.00063146,0.07743486,0.63080908,0.00000000,0.31915108,1.34880185,0.02356009,0.31564190
-2.98049025,1.87061105,0.00064753,0.07962970,0.65522730,0.00000000,0.33590994,1.40555570,0.02469244,0.33048746
-2.97448724,1.93828457,0.00065986,0.08138224,0.67663833,0.00000000,0.35154456,1.45629674,0.02573000,0.34408472
-2.96848424,1.99694337,0.00066827,0.08266571,0.69471412,0.00000000,0.36582057,1.50024939,0.02665675,0.35623615
-2.96248124,2.04568477,0.00067261,0.08346228,0.70917682,0.00000000,0.37851662,1.53673084,0.02745795,0.36676370
-2.95647824,2.08375609,0.00067286,0.08376359,0.71980626,0.00000000,0.38943044,1.56516926,0.02812052,0.37551431
-2.95047524,2.11057627,0.00066902,0.08357112,0.72644609,0.00000000,0.39838482,1.58511968,0.02863343,0.38236508
-2.94447224,2.12575394,0.00066119,0.08289622,0.72900834,0.00000000,0.40523324,1.59627714,0.02898802,0.38722811
-2.93846923,2.12910127,0.00064956,0.08175989,0.72747649,0.00000000,0.40986502,1.59848675,0.02917823,0.39005469
-2.93246623,2.12064326,0.00063434,0.08019236,0.72190665,0.00000000,0.41220974,1.59175026,0.02920089,0.39083886
-2.92646323,2.10062207,0.00061583,0.07823244,0.71242712,0.00000000,0.41224077,1.57622886,0.02905580,0.38962006
-2.92046023,2.06949624,0.00059437,0.07592664,0.69923611,0.00000000,0.40997774,1.55224226,0.02874582,0.38648495
-2.91445723,2.02793483,0.00057034,0.07332824,0.68259788,0.00000000,0.40548781,1.52026386,0.02827684,0.38156809
-2.90845423,1.97680644,0.00054415,0.07049617,0.66283729,0.00000000,0.39888574,1.48091226,0.02765773,0.37505167
-2.90245123,1.91716356,0.00051622,0.06749384,0.64033297,0.00000000,0.39033250,1.43493919,0.02690007,0.36716398
-2.89644822,1.85022257,0.00048699,0.06438800,0.61550930,0.00000000,0.38003273,1.38321443,0.02601800,0.35817690
-2.89044522,1.77733986,0.00045691,0.06124747,0.58882736,0.00000000,0.36823080,1.32670783,0.02502783,0.34840218
-2.88444222,1.69998491,0.00042641,0.05814203,0.56077524,0.00000000,0.35520577,1.26646928,0.02394770,0.33818669
-2.87843922,1.61971082,0.00039592,0.05514126,0.53185777,0.00000000,0.34126530,1.20360700,0.02279714,0.32790678
-2.87243622,1.53812322,0.00036585,0.05231345,0.50258610,0.00000000,0.32673875,1.13926482,0.02159666,0.31796157
-2.86643322,1.45684840,0.00033660,0.04972460,0.47346729,0.00000000,0.31196958,1.07459916,0.02036726,0.30876565
-2.86043022,1.37750128,0.00030855,0.04743750,0.44499417,0.00000000,0.29730739,1.01075619,0.01912999,0.30074100
-2.85442721,1.30165427,0.00028205,0.04551079,0.41763582,0.00000000,0.28309976,0.94884999,0.01790557,0.29430845
-2.84842421,1.23080742,0.00025745,0.04399816,0.39182866,0.00000000,0.26968416,0.88994198,0.01671394,0.28987874
-2.84242121,1.16636073,0.00023508,0.04294760,0.36796855,0.00000000,0.25738009,0.83502224,0.01557395,0.28784338
-2.83641821,1.10958899,0.00021528,0.04240066,0.34640393,0.00000000,0.24648177,0.78499305,0.01450310,0.28856545
-2.83041521,1.06161961,0.00019838,0.04239177,0.32743016,0.00000000,0.23725138,0.74065482,0.01351730,0.29237047
-2.82441221,1.02341374,0.00018471,0.04294765,0.31128505,0.00000000,0.22991323,0.70269460,0.01263078,0.29953759
-2.81840920,0.99575079,0.00017464,0.04408673,0.29814587,0.00000000,0.22464874,0.67167725,0.01185596,0.31029116
-2.81240620,0.97921654,0.00016854,0.04581863,0.28812747,0.00000000,0.22159246,0.64803911,0.01120353,0.32479304
-2.80640320,0.97419470,0.00016683,0.04814373,0.28128191,0.00000000,0.22082920,0.63208411,0.01068245,0.34313564
-2.80040020,0.98086200,0.00016994,0.05105285,0.27759922,0.00000000,0.22239219,0.62398213,0.01030011,0.36533612
-2.79439720,0.99918655,0.00017837,0.05452699,0.27700940,0.00000000,0.22626242,0.62376934,0.01006243,0.39133170
-2.78839420,1.02892943,0.00019263,0.05853725,0.27938558,0.00000000,0.23236904,0.63135038,0.00997409,0.42097660
-2.78239120,1.06964941,0.00021328,0.06304488,0.28454813,0.00000000,0.24059084,0.64650203,0.01003865,0.45404049
-2.77638819,1.12071046,0.00024091,0.06800149,0.29226964,0.00000000,0.25075885,0.66887833,0.01025872,0.49020888
-2.77038519,1.18129218,0.00027611,0.07334952,0.30228076,0.00000000,0.26265982,0.69801686,0.01063610,0.52908553
-2.76438219,1.25040286,0.00031950,0.07902284,0.31427657,0.00000000,0.27604077,0.73334617,0.01117185,0.57019691
-2.75837919,1.32689514,0.00037165,0.08494761,0.32792348,0.00000000,0.29061431,0.77419429,0.01186631,0.61299894
-2.75237619,1.40948417,0.00043314,0.09104336,0.34286642,0.00000000,0.30606477,0.81979834,0.01271906,0.65688583
-2.74637319,1.49676812,0.00050442,0.09722425,0.35873627,0.00000000,0.32205502,0.86931515,0.01372878,0.70120114
-2.74037019,1.58725098,0.00058590,0.10340054,0.37515724,0.00000000,0.33823383,0.92183311,0.01489312,0.74525068
-2.73436718,1.67936731,0.00067782,0.10948022,0.39175420,0.00000000,0.35424363,0.97638521,0.01620837,0.78831722
-2.72836418,1.77150892,0.00078026,0.11537078,0.40815969,0.00000000,0.36972854,1.03196328,0.01766922,0.82967653
-2.72236118,1.86205295,0.00089311,0.12098107,0.42402052,0.00000000,0.38434245,1.08753346,0.01926842,0.86861446
-2.71635818,1.94939107,0.00101603,0.12622316,0.43900393,0.00000000,0.39775703,1.14205280,0.02099641,0.90444444
-2.71035518,2.03195927,0.00114841,0.13101426,0.45280301,0.00000000,0.40966931,1.19448685,0.02284100,0.93652504
-2.70435218,2.10826768,0.00128938,0.13527855,0.46514152,0.00000000,0.41980887,1.24382803,0.02478709,0.96427686
-2.69834917,2.17692979,0.00143776,0.13894882,0.47577781,0.00000000,0.42794418,1.28911432,0.02681648,0.98719836
-2.69234617,2.23669030,0.00159209,0.14196808,0.48450802,0.00000000,0.43388806,1.32944805,0.02890773,1.00487985
-2.68634317,2.28645096,0.00175063,0.14429083,0.49116835,0.00000000,0.43750203,1.36401418,0.03103620,1.01701529
-2.68034017,2.32529354,0.00191134,0.14588411,0.49563655,0.00000000,0.43869939,1.39209748,0.03317421,1.02341141
-2.67433717,2.35249928,0.00207199,0.14672827,0.49783249,0.00000000,0.43744695,1.41309817,0.03529139,1.02399366
-2.66833417,2.36756411,0.00223013,0.14681739,0.49771796,0.00000000,0.43376530,1.42654534,0.03735513,1.01880883
-2.66233117,2.37020901,0.00238320,0.14615938,0.49529575,0.00000000,0.42772764,1.43210758,0.03933127,1.00802425
-2.65632816,2.36038515,0.00252855,0.14477572,0.49060793,0.00000000,0.41945716,1.42960045,0.04118488,0.99192329
-2.65032516,2.33827335,0.00266355,0.14270085,0.48373351,0.00000000,0.40912303,1.41899026,0.04288116,0.97089755
-2.64432216,2.30427791,0.00278565,0.13998125,0.47478556,0.00000000,0.39693519,1.40039407,0.04438646,0.94543584
-2.63831916,2.25901462,0.00289244,0.13667422,0.46390775,0.00000000,0.38313803,1.37407556,0.04566928,0.91611029
-2.63231616,2.20329342,0.00298178,0.13284635,0.45127044,0.00000000,0.36800319,1.34043711,0.04670131,0.88356006
-2.62631316,2.13809607,0.00305182,0.12857180,0.43706648,0.00000000,0.35182177,1.30000803,0.04745842,0.84847327
-2.62031016,2.06454944,0.00310108,0.12393041,0.42150659,0.00000000,0.33489608,1.25342949,0.04792149,0.81156764
-2.61430715,1.98389530,0.00312851,0.11900562,0.40481461,0.00000000,0.31753133,1.20143658,0.04807718,0.77357054
-2.60830415,1.89745753,0.00313352,0.11388241,0.38722260,0.00000000,0.30002743,1.14483824,0.04791842,0.73519917
-2.60230115,1.80660779,0.00311601,0.10864515,0.36896589,0.00000000,0.28267124,1.08449564,0.04744473,0.69714132
-2.59629815,1.71273084,0.00307634,0.10337556,0.35027823,0.00000000,0.26572940,1.02129996,0.04666233,0.66003761
-2.59029515,1.61719050,0.00301537,0.09815081,0.33138701,0.00000000,0.24944206,0.95615027,0.04558393,0.62446547
-2.58429215,1.52129759,0.00293439,0.09304166,0.31250887,0.00000000,0.23401763,0.88993231,0.04422839,0.59092554
-2.57828914,1.42628061,0.00283507,0.08811104,0.29384562,0.00000000,0.21962866,0.82349891,0.04262007,0.55983080
-2.57228614,1.33326027,0.00271944,0.08341268,0.27558066,0.00000000,0.20640907,0.75765268,0.04078803,0.53149870
-2.56628314,1.24322852,0.00258980,0.07899019,0.25787594,0.00000000,0.19445255,0.69313142,0.03876509,0.50614652
-2.56028014,1.15703273,0.00244863,0.07487644,0.24086969,0.00000000,0.18381241,0.63059665,0.03658678,0.48388999
-2.55427714,1.07536525,0.00229853,0.07109326,0.22467475,0.00000000,0.17450259,0.57062548,0.03429024,0.46474514
-2.54827414,0.99875859,0.00214213,0.06765154,0.20937778,0.00000000,0.16649996,0.51370580,0.03191308,0.44863326
-2.54227114,0.92758615,0.00198204,0.06455163,0.19503917,0.00000000,0.15974755,0.46023479,0.02949231,0.43538861
-2.53626813,0.86206806,0.00182074,0.06178408,0.18169380,0.00000000,0.15415885,0.41052049,0.02706340,0.42476873
-2.53026513,0.80228179,0.00166056,0.05933072,0.16935251,0.00000000,0.14962275,0.36478601,0.02465936,0.41646676
-2.52426213,0.74817673,0.00150359,0.05716591,0.15800421,0.00000000,0.14600904,0.32317603,0.02231003,0.41012533
-2.51825913,0.69959205,0.00135169,0.05525803,0.14761859,0.00000000,0.14317423,0.28576513,0.02004158,0.40535159
-2.51225613,0.65627684,0.00120640,0.05357108,0.13814923,0.00000000,0.14096754,0.25256723,0.01787605,0.40173268
-2.50625313,0.61791153,0.00106900,0.05206639,0.12953706,0.00000000,0.13923671,0.22354574,0.01583123,0.39885119
-2.50025013,0.58412974,0.00094045,0.05070429,0.12171390,0.00000000,0.13783354,0.19862389,0.01392057,0.39630003
-2.49424712,0.55453951,0.00082141,0.04944573,0.11460611,0.00000000,0.13661895,0.17769461,0.01215333,0.39369610
-2.48824412,0.52874298,0.00071229,0.04825376,0.10813791,0.00000000,0.13546731,0.16062965,0.01053480,0.39069250
-2.48224112,0.50635392,0.00061323,0.04709486,0.10223461,0.00000000,0.13427009,0.14728748,0.00906666,0.38698866
-2.47623812,0.48701220,0.00052415,0.04593998,0.09682529,0.00000000,0.13293844,0.13751973,0.00774739,0.38233822
-2.47023512,0.47039505,0.00044480,0.04476542,0.09184504,0.00000000,0.13140497,0.13117596,0.00657279,0.37655447
-2.46423212,0.45622454,0.00037475,0.04355328,0.08723665,0.00000000,0.12962443,0.12810665,0.00553639,0.36951313
-2.45822911,0.44427132,0.00031346,0.04229173,0.08295163,0.00000000,0.12757345,0.12816446,0.00463005,0.36115264
-2.45222611,0.43435470,0.00026032,0.04097495,0.07895075,0.00000000,0.12524937,0.13120369,0.00384438,0.35147189
-2.44622311,0.42633933,0.00021463,0.03960281,0.07520391,0.00000000,0.12266822,0.13707837,0.00316916,0.34052585
-2.44022011,0.42012884,0.00017569,0.03818027,0.07168956,0.00000000,0.11986209,0.14563898,0.00259383,0.32841916
-2.43421711,0.41565708,0.00014278,0.03671666,0.06839369,0.00000000,0.11687580,0.15672829,0.00210773,0.31529821
-2.42821411,0.41287765,0.00011520,0.03522471,0.06530846,0.00000000,0.11376339,0.17017660,0.00170046,0.30134214
-2.42221111,0.41175239,0.00009228,0.03371960,0.06243063,0.00000000,0.11058427,0.18579680,0.00136204,0.28675314
-2.41620810,0.41223957,0.00007339,0.03221790,0.05975988,0.00000000,0.10739946,0.20337964,0.00108316,0.27174656
-2.41020510,0.41428266,0.00005795,0.03073648,0.05729712,0.00000000,0.10426798,0.22268974,0.00085520,0.25654127
-2.40420210,0.41780024,0.00004543,0.02929162,0.05504291,0.00000000,0.10124355,0.24346249,0.00067037,0.24135067
-2.39819910,0.42267781,0.00003536,0.02789811,0.05299604,0.00000000,0.09837183,0.26540243,0.00052172,0.22637471
-2.39219610,0.42876186,0.00002732,0.02656854,0.05115247,0.00000000,0.09568819,0.28818321,0.00040312,0.21179319
-2.38619310,0.43585663,0.00002096,0.02531274,0.04950442,0.00000000,0.09321619,0.31144930,0.00030924,0.19776048
-2.38019010,0.44372382,0.00001596,0.02413745,0.04803995,0.00000000,0.09096672,0.33481973,0.00023553,0.18440192
-2.37418709,0.45208514,0.00001207,0.02304614,0.04674285,0.00000000,0.08893787,0.35789359,0.00017810,0.17181172
-2.36818409,0.46062769,0.00000906,0.02203903,0.04559276,0.00000000,0.08711550,0.38025733,0.00013371,0.16005250
-2.36218109,0.46901187,0.00000676,0.02111325,0.04456579,0.00000000,0.08547440,0.40149357,0.00009966,0.14915623
-2.35617809,0.47688128,0.00000500,0.02026321,0.04363517,0.00000000,0.08397993,0.42119109,0.00007376,0.13912636
-2.35017509,0.48387429,0.00000367,0.01948101,0.04277229,0.00000000,0.08259018,0.43895554,0.00005420,0.12994109
-2.34417209,0.48963638,0.00000268,0.01875703,0.04194776,0.00000000,0.08125825,0.45442054,0.00003955,0.12155728
-2.33816908,0.49383290,0.00000194,0.01808045,0.04113252,0.00000000,0.07993485,0.46725841,0.00002867,0.11391495
-2.33216608,0.49616133,0.00000139,0.01743993,0.04029902,0.00000000,0.07857075,0.47719028,0.00002065,0.10694195
-2.32616308,0.49636252,0.00000100,0.01682412,0.03942222,0.00000000,0.07711924,0.48399488,0.00001480,0.10055862
-2.32016008,0.49423035,0.00000071,0.01622226,0.03848059,0.00000000,0.07553825,0.48751566,0.00001058,0.09468227
-2.31415708,0.48961930,0.00000050,0.01562463,0.03745678,0.00000000,0.07379222,0.48766586,0.00000758,0.08923117
-2.30815408,0.48244959,0.00000035,0.01502292,0.03633824,0.00000000,0.07185356,0.48443120,0.00000550,0.08412800
-2.30215108,0.47270967,0.00000024,0.01441055,0.03511750,0.00000000,0.06970360,0.47787021,0.00000411,0.07930263
-2.29614807,0.46045606,0.00000017,0.01378283,0.03379229,0.00000000,0.06733316,0.46811191,0.00000326,0.07469419
-2.29014507,0.44581044,0.00000011,0.01313702,0.03236546,0.00000000,0.06474260,0.45535121,0.00000284,0.07025242
-2.28414207,0.42895446,0.00000008,0.01247236,0.03084462,0.00000000,0.06194143,0.43984204,0.00000281,0.06593829
-2.27813907,0.41012235,0.00000005,0.01178990,0.02924173,0.00000000,0.05894760,0.42188870,0.00000315,0.06172406
-2.27213607,0.38959187,0.00000004,0.01109233,0.02757248,0.00000000,0.05578640,0.40183572,0.00000389,0.05759264
-2.26613307,0.36767415,0.00000003,0.01038377,0.02585567,0.00000000,0.05248912,0.38005675,0.00000507,0.05353667
-2.26013007,0.34470275,0.00000002,0.00966949,0.02411250,0.00000000,0.04909162,0.35694296,0.00000682,0.04955718
-2.25412706,0.32102267,0.00000002,0.00895556,0.02236588,0.00000000,0.04563273,0.33289153,0.00000927,0.04566196
-2.24812406,0.29697965,0.00000002,0.00824862,0.02063985,0.00000000,0.04215273,0.30829456,0.00001263,0.04186398
-2.24212106,0.27291034,0.00000002,0.00755558,0.01895901,0.00000000,0.03869185,0.28352893,0.00001716,0.03817967
-2.23611806,0.24913362,0.00000003,0.00688334,0.01734817,0.00000000,0.03528898,0.25894753,0.00002321,0.03462734
-2.23011506,0.22594343,0.00000004,0.00623863,0.01583204,0.00000000,0.03198046,0.23487190,0.00003121,0.03122572
-2.22411206,0.20360322,0.00000006,0.00562778,0.01443517,0.00000000,0.02879923,0.21158677,0.00004171,0.02799274
-2.21810905,0.18234225,0.00000009,0.00505667,0.01318199,0.00000000,0.02577415,0.18933627,0.00005539,0.02494452
-2.21210605,0.16235362,0.00000012,0.00453063,0.01209704,0.00000000,0.02292956,0.16832205,0.00007308,0.02209465
-2.20610305,0.14379402,0.00000018,0.00405446,0.01120531,0.00000000,0.02028514,0.14870309,0.00009579,0.01945374
-2.20010005,0.12678502,0.00000025,0.00363240,0.01053277,0.00000000,0.01785593,0.13059701,0.00012475,0.01702913
-2.19409705,0.11141571,0.00000036,0.00326827,0.01010690,0.00000000,0.01565264,0.11408279,0.00016142,0.01482498
-2.18809405,0.09774641,0.00000051,0.00296554,0.00995736,0.00000000,0.01368206,0.09920455,0.00020755,0.01284245
-2.18209105,0.08581320,0.00000071,0.00272743,0.01011670,0.00000000,0.01194757,0.08597606,0.00026519,0.01108007
-2.17608804,0.07563298,0.00000099,0.00255706,0.01062095,0.00000000,0.01044988,0.07438587,0.00033675,0.00953430
-2.17008504,0.06720886,0.00000136,0.00245759,0.01151033,0.00000000,0.00918763,0.06440266,0.00042500,0.00820012
-2.16408204,0.06053545,0.00000187,0.00243230,0.01282978,0.00000000,0.00815820,0.05598059,0.00053316,0.00707170
-2.15807904,0.05560411,0.00000255,0.00248476,0.01462938,0.00000000,0.00735835,0.04906449,0.00066487,0.00614314
-2.15207604,0.05240770,0.00000344,0.00261885,0.01696468,0.00000000,0.00678491,0.04359468,0.00082428,0.00540922
-2.14607304,0.05094494,0.00000462,0.00283882,0.01989688,0.00000000,0.00643540,0.03951131,0.00101606,0.00486607
-2.14007004,0.05122410,0.00000616,0.00314939,0.02349276,0.00000000,0.00630853,0.03675814,0.00124540,0.00451190
-2.13406703,0.05326610,0.00000815,0.00355565,0.02782455,0.00000000,0.00640466,0.03528569,0.00151807,0.00434760
-2.12806403,0.05710692,0.00001070,0.00406309,0.03296954,0.00000000,0.00672616,0.03505385,0.00184040,0.00437740
-2.12206103,0.06279934,0.00001396,0.00467755,0.03900958,0.00000000,0.00727762,0.03603381,0.00221931,0.00460934
-2.11605803,0.07041410,0.00001809,0.00540511,0.04603036,0.00000000,0.00806603,0.03820953,0.00266229,0.00505571
-2.11005503,0.08004050,0.00002326,0.00625203,0.05412069,0.00000000,0.00910084,0.04157871,0.00317740,0.00573343
-2.10405203,0.09178637,0.00002971,0.00722469,0.06337153,0.00000000,0.01039393,0.04615330,0.00377320,0.00666429
-2.09804902,0.10577765,0.00003768,0.00832944,0.07387504,0.00000000,0.01195946,0.05195973,0.00445874,0.00787503
-2.09204602,0.12215749,0.00004744,0.00957260,0.08572352,0.00000000,0.01381367,0.05903882,0.00524349,0.00939734
-2.08604302,0.14108479,0.00005932,0.01096035,0.09900830,0.00000000,0.01597458,0.06744539,0.00613721,0.01126765
-2.08004002,0.16273240,0.00007364,0.01249873,0.11381857,0.00000000,0.01846159,0.07724767,0.00714987,0.01352668
-2.07403702,0.18728469,0.00009078,0.01419361,0.13024017,0.00000000,0.02129499,0.08852645,0.00829147,0.01621890
-2.06803402,0.21493450,0.00011111,0.01605070,0.14835427,0.00000000,0.02449542,0.10137394,0.00957183,0.01939157
-2.06203102,0.24587952,0.00013504,0.01807555,0.16823588,0.00000000,0.02808312,0.11589224,0.01100040,0.02309366
-2.05602801,0.28031768,0.00016297,0.02027360,0.18995227,0.00000000,0.03207725,0.13219149,0.01258597,0.02737443
-2.05002501,0.31844179,0.00019528,0.02265015,0.21356105,0.00000000,0.03649494,0.15038741,0.01433632,0.03228176
-2.04402201,0.36043309,0.00023235,0.02521036,0.23910811,0.00000000,0.04135043,0.17059833,0.01625791,0.03786021
-2.03801901,0.40645382,0.00027451,0.02795920,0.26662506,0.00000000,0.04665399,0.19294149,0.01835544,0.04414885
-2.03201601,0.45663865,0.00032204,0.03090125,0.29612648,0.00000000,0.05241088,0.21752866,0.02063145,0.05117898
-2.02601301,0.51108528,0.00037513,0.03404059,0.32760676,0.00000000,0.05862027,0.24446097,0.02308586,0.05897162
-2.02001001,0.56984408,0.00043392,0.03738040,0.36103664,0.00000000,0.06527414,0.27382305,0.02571553,0.06753512
-2.01400700,0.63290739,0.00049839,0.04092261,0.39635957,0.00000000,0.07235631,0.30567654,0.02851385,0.07686276
-2.00800400,0.70019852,0.00056843,0.04466739,0.43348799,0.00000000,0.07984154,0.34005314,0.03147030,0.08693057
-2.00200100,0.77156120,0.00064377,0.04861253,0.47229980,0.00000000,0.08769484,0.37694745,0.03457021,0.09769552
-1.99599800,0.84674991,0.00072402,0.05275279,0.51263511,0.00000000,0.09587097,0.41630981,0.03779444,0.10909417
-1.98999500,0.92542185,0.00080860,0.05707921,0.55429376,0.00000000,0.10431434,0.45803974,0.04111936,0.12104181
-1.98399200,1.00713113,0.00089680,0.06157837,0.59703368,0.00000000,0.11295917,0.50198012,0.04451686,0.13343245
-1.97798899,1.09132606,0.00098776,0.06623175,0.64057065,0.00000000,0.12173014,0.54791275,0.04795455,0.14613952
-1.97198599,1.17734995,0.00108048,0.07101514,0.68457949,0.00000000,0.13054343,0.59555573,0.05139619,0.15901738
-1.96598299,1.26444618,0.00117385,0.07589827,0.72869710,0.00000000,0.13930824,0.64456298,0.05480227,0.17190384
-1.95997999,1.35176779,0.00126669,0.08084459,0.77252747,0.00000000,0.14792879,0.69452637,0.05813079,0.18462338
-1.95397699,1.43839180,0.00135774,0.08581134,0.81564868,0.00000000,0.15630666,0.74498059,0.06133826,0.19699132
-1.94797399,1.52333824,0.00144578,0.09074988,0.85762189,0.00000000,0.16434355,0.79541107,0.06438079,0.20881860
-1.94197099,1.60559338,0.00152961,0.09560642,0.89800213,0.00000000,0.17194424,0.84526471,0.06721540,0.21991703
-1.93596798,1.68413681,0.00160813,0.10032296,0.93635052,0.00000000,0.17901978,0.89396333,0.06980128,0.23010504
-1.92996498,1.75797107,0.00168039,0.10483867,0.97224760,0.00000000,0.18549061,0.94091945,0.07210120,0.23921341
-1.92396198,1.82615302,0.00174567,0.10909143,1.00530701,0.00000000,0.19128958,0.98555376,0.07408281,0.24709090
-1.91795898,1.88782533,0.00180348,0.11301967,1.03518908,0.00000000,0.19636468,1.02731363,0.07571987,0.25360950
-1.91195598,1.94224670,0.00185368,0.11656432,1.06161342,0.00000000,0.20068136,1.06569167,0.07699333,0.25866908
-1.90595298,1.98881922,0.00189646,0.11967086,1.08437001,0.00000000,0.20422417,1.10024364,0.07789212,0.26220115
-1.89994997,2.02711141,0.00193245,0.12229123,1.10332792,0.00000000,0.20699781,1.13060448,0.07841378,0.26417154
-1.89394697,2.05687550,0.00196267,0.12438569,1.11844114,0.00000000,0.20902732,1.15650173,0.07856467,0.26458200
-1.88794397,2.07805789,0.00198863,0.12592438,1.12975120,0.00000000,0.21035741,1.17776540,0.07835994,0.26347043
-1.88194097,2.09080203,0.00201227,0.12688853,1.13738598,0.00000000,0.21105102,1.19433373,0.07782307,0.26090981
-1.87593797,2.09544321,0.00203600,0.12727129,1.14155501,0.00000000,0.21118695,1.20625424,0.07698513,0.25700598
-1.86993497,2.09249541,0.00206268,0.12707802,1.14254101,0.00000000,0.21085687,1.21367996,0.07588371,0.25189413
-1.86393197,2.08263056,0.00209555,0.12632615,1.14068831,0.00000000,0.21016163,1.21686096,0.07456162,0.24573438
