energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.71135568,15.86024244,-15.86024307,1.72229055,-1.72229124,12.22700325,-12.22700303,0.31624637,-0.31624633,0.51860400,-0.51860382,0.01558962,-0.01558961,1.39649889,-1.39649985,0.25568225,-0.25568223,1.41930344,-1.41930367
-0.70535268,15.84500828,-15.84500787,1.75118615,-1.75118674,12.19103945,-12.19103840,0.31327731,-0.31327726,0.50510980,-0.50510958,0.01489601,-0.01489600,1.43385614,-1.43385701,0.25302351,-0.25302348,1.42738323,-1.42738337
-0.69934967,15.78390837,-15.78390685,1.77510413,-1.77510460,12.11924219,-12.11924028,0.30966174,-0.30966168,0.49005841,-0.49005816,0.01418835,-0.01418834,1.46742945,-1.46743021,0.24977236,-0.24977231,1.43152131,-1.43152137
-0.69334667,15.67550107,-15.67549842,1.79371706,-1.79371741,12.01063786,-12.01063508,0.30547102,-0.30547095,0.47356640,-0.47356612,0.01347270,-0.01347268,1.49672418,-1.49672483,0.24589335,-0.24589328,1.43162572,-1.43162569
-0.68734367,15.51912708,-15.51912328,1.80677656,-1.80677679,11.86482913,-11.86482546,0.30079162,-0.30079154,0.45578044,-0.45578013,0.01275579,-0.01275577,1.52131866,-1.52131919,0.24136310,-0.24136302,1.42769655,-1.42769644
-0.68134067,15.31494833,-15.31494340,1.81412056,-1.81412066,11.68202610,-11.68202155,0.29572207,-0.29572200,0.43687261,-0.43687227,0.01204487,-0.01204486,1.54087657,-1.54087696,0.23617193,-0.23617183,1.41982468,-1.41982448
-0.67533767,15.06396552,-15.06395948,1.81567873,-1.81567871,11.46306175,-11.46305635,0.29036950,-0.29036942,0.41703530,-0.41703494,0.01134752,-0.01134751,1.55515700,-1.55515725,0.23032496,-0.23032484,1.40818790,-1.40818763
-0.66933467,14.76801262,-14.76800551,1.81147581,-1.81147566,11.20939042,-11.20938420,0.28484579,-0.28484572,0.39647587,-0.39647549,0.01067144,-0.01067142,1.56402182,-1.56402194,0.22384273,-0.22384259,1.39304455,-1.39304420
-0.66333167,14.42972788,-14.42971977,1.80163245,-1.80163218,10.92306874,-10.92306176,0.27926365,-0.27926358,0.37541113,-0.37541075,0.01002429,-0.01002427,1.56743997,-1.56743994,0.21676117,-0.21676102,1.37472474,-1.37472432
-0.65732866,14.05250155,-14.05249253,1.78636366,-1.78636327,10.60671914,-10.60671146,0.27373267,-0.27373260,0.35406198,-0.35406159,0.00941358,-0.00941356,1.56548840,-1.56548824,0.20913105,-0.20913088,1.35361965,-1.35361918
-0.65132566,13.64040157,-13.64039174,1.76597452,-1.76597402,10.26347656,-10.26346827,0.26835555,-0.26835548,0.33264814,-0.33264775,0.00884651,-0.00884650,1.55834974,-1.55834946,0.20101676,-0.20101657,1.33016910,-1.33016857
-0.64532266,13.19807940,-13.19806887,1.74085339,-1.74085279,9.89692006,-9.89691125,0.26322461,-0.26322456,0.31138332,-0.31138293,0.00832989,-0.00832988,1.54630661,-1.54630620,0.19249468,-0.19249448,1.30484790,-1.30484734
-0.63931966,12.73065908,-12.73064798,1.71146260,-1.71146192,9.51099119,-9.51098195,0.25841881,-0.25841876,0.29047082,-0.29047044,0.00787002,-0.00787001,1.52973284,-1.52973232,0.18365105,-0.18365085,1.27815162,-1.27815102
-0.63331666,12.24361315,-12.24360162,1.67832705,-1.67832629,9.10990201,-9.10989245,0.25400118,-0.25400114,0.27009973,-0.27009935,0.00747265,-0.00747264,1.50908207,-1.50908145,0.17457958,-0.17457936,1.25058200,-1.25058138
-0.62731366,11.74263004,-11.74261821,1.64202087,-1.64202004,8.69803586,-8.69802608,0.25001708,-0.25001705,0.25044170,-0.25044134,0.00714289,-0.00714288,1.48487408,-1.48487338,0.16537872,-0.16537850,1.22263290,-1.22263228
-0.62131066,11.23347738,-11.23346540,1.60315285,-1.60315197,8.27984434,-8.27983446,0.24649300,-0.24649298,0.23164854,-0.23164819,0.00688515,-0.00688515,1.45767949,-1.45767872,0.15614903,-0.15614881,1.19477705,-1.19477643
-0.61530765,10.72186644,-10.72185445,1.56235095,-1.56235004,7.85974428,-7.85973440,0.24343624,-0.24343623,0.21385039,-0.21385006,0.00670311,-0.00670311,1.42810356,-1.42810273,0.14699041,-0.14699019,1.16745409,-1.16745347
-0.60930465,10.21332251,-10.21331063,1.52024661,-1.52024568,7.44201840,-7.44200864,0.24083526,-0.24083526,0.19715468,-0.19715438,0.00659963,-0.00659963,1.39676968,-1.39676882,0.13799955,-0.13799934,1.14106041,-1.14105981
-0.60330165,9.71306575,-9.71305412,1.47745946,-1.47745852,7.03072321,-7.03071365,0.23866081,-0.23866082,0.18164574,-0.18164546,0.00657669,-0.00657669,1.36430330,-1.36430242,0.12926769,-0.12926748,1.11594104,-1.11594047
-0.59729865,9.22590692,-9.22589566,1.43458290,-1.43458197,6.62960742,-6.62959816,0.23686774,-0.23686775,0.16738500,-0.16738474,0.00663533,-0.00663534,1.33131694,-1.33131605,0.12087856,-0.12087836,1.09238373,-1.09238319
-0.59129565,8.75616120,-8.75615039,1.39217136,-1.39217045,6.24204376,-6.24203487,0.23539743,-0.23539745,0.15441175,-0.15441152,0.00677558,-0.00677559,1.29839678,-1.29839590,0.11290689,-0.11290670,1.07061537,-1.07061486
-0.58529265,8.30758284,-8.30757259,1.35072943,-1.35072855,5.87097624,-5.87096780,0.23418072,-0.23418074,0.14274440,-0.14274420,0.00699637,-0.00699638,1.26609147,-1.26609061,0.10541721,-0.10541703,1.05080084,-1.05080038
-0.57928964,7.88332244,-7.88331282,1.31070347,-1.31070262,5.51888460,-5.51887665,0.23314123,-0.23314125,0.13238204,-0.13238186,0.00729548,-0.00729549,1.23490322,-1.23490240,0.09846318,-0.09846301,1.03304401,-1.03304358
-0.57328664,7.48590729,-7.48589835,1.27247583,-1.27247503,5.18776639,-5.18775899,0.23219895,-0.23219897,0.12330631,-0.12330615,0.00766946,-0.00766948,1.20528169,-1.20528092,0.09208731,-0.09208716,1.01739073,-1.01739035
-0.56728364,7.11724462,-7.11723640,1.23636196,-1.23636121,4.87913698,-4.87913016,0.23127387,-0.23127388,0.11548348,-0.11548335,0.00811364,-0.00811365,1.17762043,-1.17761972,0.08632114,-0.08632101,1.00383373,-1.00383340
-0.56128064,6.77864632,-6.77863886,1.20261025,-1.20260955,4.59404637,-4.59404015,0.23028964,-0.23028966,0.10886662,-0.10886651,0.00862202,-0.00862204,1.15225606,-1.15225542,0.08118573,-0.08118561,0.99231879,-0.99231850
-0.55527764,6.47087291,-6.47086621,1.17140459,-1.17140395,4.33311139,-4.33310577,0.22917700,-0.22917701,0.10339773,-0.10339765,0.00918738,-0.00918740,1.12946979,-1.12946922,0.07669248,-0.07669238,0.98275208,-0.98275183
-0.54927464,6.19419371,-6.19418779,1.14286943,-1.14286885,4.09656103,-4.09655602,0.22787682,-0.22787682,0.09900994,-0.09900988,0.00980126,-0.00980128,1.10949107,-1.10949058,0.07284417,-0.07284408,0.97500817,-0.97500795
-0.54327164,5.94845973,-5.94845457,1.11707684,-1.11707632,3.88429221,-3.88428780,0.22634277,-0.22634276,0.09562951,-0.09562947,0.01045408,-0.01045410,1.09250296,-1.09250257,0.06963619,-0.06963612,0.96893844,-0.96893826
-0.53726863,5.73318504,-5.73318064,1.09405533,-1.09405488,3.69593279,-3.69592896,0.22454335,-0.22454333,0.09317775,-0.09317773,0.01113527,-0.01113529,1.07864882,-1.07864851,0.06705784,-0.06705779,0.96437950,-0.96437936
-0.53126563,5.54763262,-5.54762896,1.07379982,-1.07379943,3.53090846,-3.53090521,0.22246333,-0.22246330,0.09157272,-0.09157271,0.01183343,-0.01183346,1.06803969,-1.06803948,0.06509365,-0.06509362,0.96116139,-0.96116128
-0.52526263,5.39090021,-5.39089727,1.05628227,-1.05628195,3.38851019,-3.38850749,0.22010444,-0.22010440,0.09073077,-0.09073079,0.01253660,-0.01253662,1.06076210,-1.06076199,0.06372465,-0.06372463,0.95911530,-0.95911522
-0.51925963,5.26200225,-5.26200000,1.04146242,-1.04146216,3.26795867,-3.26795650,0.21748542,-0.21748538,0.09056791,-0.09056794,0.01323243,-0.01323245,1.05688564,-1.05688563,0.06292956,-0.06292955,0.95808067,-0.95808062
-0.51325663,5.15994396,-5.15994239,1.02929816,-1.02929796,3.16846288,-3.16846123,0.21464127,-0.21464122,0.09100092,-0.09100096,0.01390857,-0.01390859,1.05646994,-1.05647005,0.06268581,-0.06268582,0.95791150,-0.95791148
-0.50725363,5.08378454,-5.08378363,1.01975502,-1.01975489,3.08926985,-3.08926869,0.21162192,-0.21162186,0.09194833,-0.09194838,0.01455291,-0.01455293,1.05957070,-1.05957093,0.06297041,-0.06297044,0.95848187,-0.95848187
-0.50125063,5.03268651,-5.03268626,1.01281430,-1.01281423,3.02970347,-3.02970279,0.20849017,-0.20849011,0.09333129,-0.09333135,0.01515391,-0.01515393,1.06624431,-1.06624465,0.06376061,-0.06376065,0.95969047,-0.95969050
-0.49524762,5.00594955,-5.00594993,1.00847954,-1.00847954,2.98919073,-2.98919052,0.20531926,-0.20531920,0.09507419,-0.09507425,0.01570096,-0.01570097,1.07655088,-1.07655134,0.06503426,-0.06503432,0.96146429,-0.96146434
-0.48924462,5.00302733,-5.00302835,1.00678093,-1.00678099,2.96727429,-2.96727455,0.20218980,-0.20218974,0.09710529,-0.09710536,0.01618460,-0.01618461,1.09055548,-1.09055607,0.06677011,-0.06677018,0.96376124,-0.96376131
-0.48324162,5.02352714,-5.02352879,1.00777751,-1.00777765,2.96361116,-2.96361188,0.19918656,-0.19918650,0.09935721,-0.09935729,0.01659687,-0.01659688,1.10832742,-1.10832813,0.06894772,-0.06894780,0.96657187,-0.96657197
-0.47723862,5.06719252,-5.06719480,1.01155700,-1.01155722,2.97795780,-2.97795897,0.19639493,-0.19639488,0.10176737,-0.10176745,0.01693148,-0.01693149,1.12993747,-1.12993832,0.07154726,-0.07154735,0.96991994,-0.96992007
-0.47123562,5.13387010,-5.13387302,1.01823315,-1.01823345,3.01014278,-3.01014441,0.19389739,-0.19389735,0.10427838,-0.10427847,0.01718401,-0.01718401,1.15545325,-1.15545424,0.07454913,-0.07454923,0.97386197,-0.97386213
-0.46523262,5.22346256,-5.22346610,1.02794073,-1.02794111,3.06002867,-3.06003075,0.19176998,-0.19176995,0.10683839,-0.10683848,0.01735198,-0.01735198,1.18493270,-1.18493382,0.07793336,-0.07793348,0.97848554,-0.97848573
-0.45922961,5.33587000,-5.33587417,1.04082826,-1.04082874,3.12746531,-3.12746784,0.19007892,-0.19007890,0.10940144,-0.10940153,0.01743494,-0.01743494,1.21841591,-1.21841717,0.08167898,-0.08167910,0.98390637,-0.98390659
-0.45322661,5.47092308,-5.47092789,1.05704873,-1.05704929,3.21223732,-3.21224030,0.18887763,-0.18887762,0.11192768,-0.11192777,0.01743442,-0.01743441,1.25591576,-1.25591715,0.08576316,-0.08576330,0.99026410,-0.99026436
-0.44722361,5.62831122,-5.62831663,1.07674856,-1.07674922,3.31400876,-3.31401218,0.18820401,-0.18820401,0.11438364,-0.11438373,0.01735381,-0.01735380,1.29740750,-1.29740902,0.09016052,-0.09016066,0.99771672,-0.99771703
-0.44122061,5.80750966,-5.80751565,1.10005537,-1.10005613,3.43226821,-3.43227204,0.18807833,-0.18807834,0.11674235,-0.11674244,0.01719822,-0.01719822,1.34281802,-1.34281966,0.09484220,-0.09484235,1.00643373,-1.00643408
-0.43521761,6.00770950,-6.00771605,1.12706484,-1.12706570,3.56627749,-3.56628171,0.18850165,-0.18850168,0.11898337,-0.11898346,0.01697426,-0.01697425,1.39201507,-1.39201683,0.09977517,-0.09977532,1.01658793,-1.01658832
-0.42921461,6.22775452,-6.22776157,1.15782738,-1.15782833,3.71502733,-3.71503190,0.18945491,-0.18945496,0.12109271,-0.12109280,0.01668971,-0.01668970,1.44479729,-1.44479916,0.10492152,-0.10492168,1.02834626,-1.02834670
-0.42321161,6.46608852,-6.46609601,1.19233509,-1.19233613,3.87720261,-3.87720749,0.19089868,-0.19089874,0.12306259,-0.12306268,0.01635331,-0.01635330,1.50088538,-1.50088734,0.11023797,-0.11023813,1.04185967,-1.04186016
-0.41720860,6.72071657,-6.72072443,1.23050974,-1.23051087,4.05115995,-4.05116509,0.19277367,-0.19277373,0.12489105,-0.12489113,0.01597434,-0.01597433,1.55991524,-1.55991727,0.11567548,-0.11567565,1.05725245,-1.05725299
-0.41120560,6.98918299,-6.98919113,1.27219220,-1.27219340,4.23491924,-4.23492457,0.19500192,-0.19500199,0.12658132,-0.12658140,0.01556232,-0.01556231,1.62143346,-1.62143554,0.12117916,-0.12117932,1.07461142,-1.07461200
-0.40520260,7.26856809,-7.26857642,1.31713411,-1.31713538,4.42617058,-4.42617604,0.19748877,-0.19748884,0.12814109,-0.12814117,0.01512668,-0.01512667,1.68489569,-1.68489780,0.12668838,-0.12668854,1.09397534,-1.09397596
-0.39919960,7.55550498,-7.55551337,1.36499217,-1.36499350,4.62229697,-4.62230246,0.20012533,-0.20012541,0.12958156,-0.12958164,0.01467644,-0.01467642,1.74966834,-1.74967045,0.13213718,-0.13213734,1.11532519,-1.11532586
-0.39319660,7.84621666,-7.84622499,1.41532550,-1.41532687,4.82041240,-4.82041785,0.20279171,-0.20279178,0.13091632,-0.13091640,0.01421991,-0.01421989,1.81503366,-1.81503576,0.13745497,-0.13745512,1.13857567,-1.13857637
-0.38719360,8.13657288,-8.13658104,1.46759639,-1.46759778,5.01741440,-5.01741971,0.20536054,-0.20536060,0.13216017,-0.13216024,0.01376449,-0.01376447,1.88019845,-1.88020049,0.14256749,-0.14256763,1.16356853,-1.16356926
-0.38119060,8.42216504,-8.42217287,1.52117468,-1.52117607,5.21004893,-5.21005400,0.20770099,-0.20770105,0.13332778,-0.13332785,0.01331647,-0.01331645,1.94430611,-1.94430807,0.14739808,-0.14739820,1.19006824,-1.19006898
-0.37518759,8.69839652,-8.69840390,1.57534564,-1.57534702,5.39498520,-5.39498994,0.20968292,-0.20968296,0.13443240,-0.13443247,0.01288088,-0.01288086,2.00645194,-2.00645379,0.15186914,-0.15186925,1.21776025,-1.21776100
-0.36918459,8.96058532,-8.96059212,1.62932148,-1.62932282,5.56889743,-5.56890175,0.21118107,-0.21118109,0.13548460,-0.13548467,0.01246144,-0.01246143,2.06570112,-2.06570283,0.15590387,-0.15590397,1.24625231,-1.24625306
-0.36318159,9.20407490,-9.20408098,1.68225590,-1.68225717,5.72854993,-5.72855373,0.21207924,-0.21207924,0.13649104,-0.13649111,0.01206056,-0.01206055,2.12110872,-2.12111027,0.15942811,-0.15942818,1.27507891,-1.27507964
-0.35717859,9.42434887,-9.42435413,1.73326150,-1.73326269,5.87088198,-5.87088520,0.21227409,-0.21227407,0.13745352,-0.13745358,0.01167935,-0.01167933,2.17174124,-2.17174260,0.16237225,-0.16237231,1.30370890,-1.30370961
-0.35117559,9.61714517,-9.61714949,1.78142947,-1.78143056,5.99308904,-5.99309160,0.21167863,-0.21167859,0.13836812,-0.13836819,0.01131774,-0.01131773,2.21669870,-2.21669985,0.16467325,-0.16467328,1.33155622,-1.33155689
-0.34517259,9.77856501,-9.77856831,1.82585081,-1.82585178,6.09269664,-6.09269848,0.21022508,-0.21022500,0.13922477,-0.13922483,0.01097464,-0.01097462,2.25513655,-2.25513746,0.16627647,-0.16627648,1.35799340,-1.35799401
-0.33916958,9.90517275,-9.90517495,1.86563847,-1.86563930,6.16762433,-6.16762542,0.20786707,-0.20786697,0.14000696,-0.14000702,0.01064807,-0.01064806,2.28628662,-2.28628729,0.16713750,-0.16713748,1.38236751,-1.38236806
-0.33316658,9.99408271,-9.99408377,1.89994972,-1.89995039,6.21623707,-6.21623737,0.20458118,-0.20458105,0.14069196,-0.14069201,0.01033544,-0.01033543,2.30947637,-2.30947678,0.16722369,-0.16722365,1.40401796,-1.40401842
-0.32716358,10.04303035,-10.04303023,1.92800781,-1.92800831,6.23738235,-6.23738184,0.20036753,-0.20036738,0.14125124,-0.14125129,0.01003371,-0.01003370,2.32414566,-2.32414580,0.16651547,-0.16651540,1.42229554,-1.42229591
-0.32116058,10.05042541,-10.05042411,1.94912247,-1.94912279,6.23041227,-6.23041097,0.19524973,-0.19524954,0.14165133,-0.14165138,0.00973964,-0.00973963,2.32986080,-2.32986068,0.16500726,-0.16500717,1.43658202,-1.43658230
-0.31515758,10.01538594,-10.01538347,1.96270837,-1.96270849,6.19519014,-6.19518806,0.18927386,-0.18927365,0.14185497,-0.14185500,0.00945006,-0.00945005,2.32632517,-2.32632478,0.16270813,-0.16270802,1.44630956,-1.44630972
-0.30915458,9.93775281,-9.93774920,1.96830107,-1.96830100,6.13208231,-6.13207947,0.18250687,-0.18250664,0.14182245,-0.14182248,0.00916203,-0.00916202,2.31338646,-2.31338581,0.15964194,-0.15964181,1.45097910,-1.45097914
-0.30315158,9.81808530,-9.81808059,1.96557004,-1.96556977,6.04193625,-6.04193271,0.17503428,-0.17503403,0.14151332,-0.14151334,0.00887310,-0.00887309,2.29104024,-2.29103934,0.15584715,-0.15584700,1.45017718,-1.45017709
-0.29714857,9.65763885,-9.65763312,1.95432818,-1.95432771,5.92604689,-5.92604268,0.16695733,-0.16695707,0.14088805,-0.14088806,0.00858146,-0.00858145,2.25943010,-2.25942897,0.15137621,-0.15137604,1.44359037,-1.44359015
-0.29114557,9.45832706,-9.45832039,1.93453784,-1.93453718,5.78611294,-5.78610814,0.15838982,-0.15838955,0.13990992,-0.13990992,0.00828609,-0.00828608,2.21884438,-2.21884303,0.14629456,-0.14629438,1.43101688,-1.43101654
-0.28514257,9.22267000,-9.22266247,1.90631305,-1.90631221,5.62418595,-5.62418063,0.14945463,-0.14945435,0.13854677,-0.13854677,0.00798689,-0.00798688,2.16970988,-2.16970832,0.14067931,-0.14067911,1.41237482,-1.41237435
-0.27913957,8.95373149,-8.95372323,1.86991794,-1.86991692,5.44261424,-5.44260848,0.14028021,-0.14027993,0.13677273,-0.13677272,0.00768479,-0.00768478,2.11258279,-2.11258106,0.13461764,-0.13461744,1.38770682,-1.38770623
-0.27313657,8.65504803,-8.65503915,1.82576154,-1.82576036,5.24398417,-5.24397805,0.13099711,-0.13099683,0.13456970,-0.13456968,0.00738176,-0.00738175,2.04813734,-2.04813545,0.12820502,-0.12820481,1.35718089,-1.35718018
-0.26713357,8.33055181,-8.33054242,1.77438907,-1.77438775,5.03106092,-5.03105452,0.12173468,-0.12173440,0.13192862,-0.13192858,0.00708088,-0.00708087,1.97715240,-1.97715039,0.12154317,-0.12154296,1.32108746,-1.32108663
-0.26113057,7.98449027,-7.98448050,1.71646998,-1.71646853,4.80673043,-4.80672384,0.11261807,-0.11261780,0.12885037,-0.12885033,0.00678633,-0.00678632,1.90049662,-1.90049450,0.11473807,-0.11473787,1.27983271,-1.27983178
-0.25512756,7.62134433,-7.62133431,1.65278317,-1.65278162,4.57394420,-4.57393750,0.10376559,-0.10376533,0.12534644,-0.12534638,0.00650335,-0.00650335,1.81911223,-1.81911004,0.10789793,-0.10789773,1.23392856,-1.23392754
-0.24912456,7.24574696,-7.24573682,1.58419973,-1.58419810,4.33566777,-4.33566105,0.09528655,-0.09528630,0.12143903,-0.12143896,0.00623823,-0.00623823,1.73399820,-1.73399596,0.10113114,-0.10113094,1.18397955,-1.18397847
-0.24312156,6.86240363,-6.86239349,1.51166371,-1.51166202,4.09483364,-4.09482697,0.08727948,-0.08727925,0.11716091,-0.11716083,0.00599824,-0.00599823,1.64619267,-1.64619042,0.09454443,-0.09454425,1.13066728,-1.13066614
-0.23711856,6.47601557,-6.47600555,1.43617140,-1.43616968,3.85429889,-3.85429235,0.07983091,-0.07983070,0.11255479,-0.11255471,0.00579151,-0.00579151,1.55675532,-1.55675307,0.08824114,-0.08824097,1.07473275,-1.07473157
-0.23111556,6.09120680,-6.09119701,1.35874967,-1.35874793,3.61680761,-3.61680126,0.07301449,-0.07301431,0.10767242,-0.10767233,0.00562703,-0.00562703,1.46674971,-1.46674750,0.08231967,-0.08231952,1.01695749,-1.01695629
-0.22511256,5.71245548,-5.71244605,1.28043390,-1.28043218,3.38495765,-3.38495157,0.06689064,-0.06689048,0.10257326,-0.10257317,0.00551450,-0.00551450,1.37722597,-1.37722381,0.07687215,-0.07687201,0.95814390,-0.95814269
-0.21910955,5.34402998,-5.34402099,1.20224612,-1.20224443,3.16117176,-3.16116600,0.06150638,-0.06150625,0.09732297,-0.09732287,0.00546423,-0.00546423,1.28920404,-1.28920197,0.07198329,-0.07198317,0.89909556,-0.89909436
-0.21310655,4.98993003,-4.98992158,1.12517377,-1.12517214,2.94767225,-2.94766688,0.05689565,-0.05689554,0.09199166,-0.09199155,0.00548704,-0.00548704,1.20365780,-1.20365584,0.06772951,-0.06772942,0.84059813,-0.84059696
-0.20710355,4.65383339,-4.65382557,1.05014980,-1.05014825,2.74645931,-2.74645435,0.05307968,-0.05307959,0.08665199,-0.08665189,0.00559414,-0.00559414,1.12150014,-1.12149831,0.06417815,-0.06417808,0.78340135,-0.78340023
-0.20110055,4.33904841,-4.33904129,0.97803435,-0.97803290,2.55929220,-2.55928771,0.05006766,-0.05006760,0.08137730,-0.08137719,0.00579699,-0.00579699,1.04356954,-1.04356786,0.06138691,-0.06138686,0.72820277,-0.72820171
-0.19509755,4.04847278,-4.04846642,0.90959875,-0.90959741,2.38767369,-2.38766969,0.04785748,-0.04785744,0.07623960,-0.07623951,0.00610715,-0.00610716,0.97061804,-0.97061652,0.05940345,-0.05940342,0.67563353,-0.67563254
-0.18909455,3.78455930,-3.78455375,0.84551192,-0.84551072,2.23283725,-2.23283377,0.04643655,-0.04643654,0.07130785,-0.07130776,0.00653615,-0.00653616,0.90330113,-0.90329978,0.05826504,-0.05826504,0.62624665,-0.62624574
-0.18309155,3.54928894,-3.54928425,0.78632981,-0.78632874,2.09573760,-2.09573467,0.04578273,-0.04578274,0.06664619,-0.06664610,0.00709527,-0.00709529,0.84216960,-0.84216844,0.05799838,-0.05799841,0.58050799,-0.58050717
-0.17708854,3.34415210,-3.34414829,0.73248780,-0.73248689,1.97704458,-1.97704219,0.04586530,-0.04586534,0.06231252,-0.06231244,0.00779544,-0.00779546,0.78766362,-0.78766266,0.05861940,-0.05861946,0.53879013,-0.53878941
-0.17108554,3.17013853,-3.17013561,0.68429656,-0.68429579,1.87714088,-1.87713905,0.04664602,-0.04664608,0.05835729,-0.05835722,0.00864695,-0.00864698,0.74010913,-0.74010837,0.06013326,-0.06013334,0.50136920,-0.50136859
-0.16508254,3.02773659,-3.02773458,0.64194111,-0.64194050,1.79612412,-1.79612283,0.04808025,-0.04808033,0.05482258,-0.05482252,0.00965938,-0.00965941,0.69971664,-0.69971610,0.06253423,-0.06253434,0.46842465,-0.46842414
-0.15907954,2.91694229,-2.91694116,0.60548339,-0.60548294,1.73381356,-1.73381281,0.05011824,-0.05011833,0.05174144,-0.05174140,0.01084132,-0.01084136,0.66658256,-0.66658222,0.06580583,-0.06580596,0.44004181,-0.44004141
-0.15307654,2.83727834,-2.83727807,0.57486798,-0.57486768,1.68976198,-1.68976174,0.05270655,-0.05270666,0.04913765,-0.04913761,0.01220027,-0.01220031,0.64069285,-0.64069272,0.06992086,-0.06992103,0.41621717,-0.41621687
-0.14707354,2.78782349,-2.78782405,0.54993086,-0.54993072,1.66327294,-1.66327320,0.05578966,-0.05578978,0.04702569,-0.04702566,0.01374248,-0.01374253,0.62192909,-0.62192917,0.07484173,-0.07484192,0.39686602,-0.39686583
-0.14107054,2.76725169,-2.76725303,0.53041105,-0.53041104,1.65342353,-1.65342424,0.05931177,-0.05931190,0.04541109,-0.04541108,0.01547286,-0.01547292,0.61007664,-0.61007692,0.08052072,-0.08052093,0.38183224,-0.38183215
-0.13506753,2.77388081,-2.77388288,0.51596446,-0.51596458,1.65909249,-1.65909363,0.06321884,-0.06321898,0.04429105,-0.04429104,0.01739493,-0.01739499,0.60483473,-0.60483520,0.08690052,-0.08690075,0.37089980,-0.37089980
-0.12906453,2.80572988,-2.80573262,0.50617988,-0.50618012,1.67899354,-1.67899505,0.06746085,-0.06746100,0.04365526,-0.04365527,0.01951085,-0.01951091,0.60582817,-0.60582882,0.09391495,-0.09391519,0.36380566,-0.36380574
-0.12306153,2.86058378,-2.86058712,0.50059629,-0.50059663,1.71171304,-1.71171488,0.07199417,-0.07199433,0.04348704,-0.04348706,0.02182148,-0.02182155,0.61262034,-0.61262115,0.10148979,-0.10149005,0.36025359,-0.36025374
-0.11705853,2.93606382,-2.93606769,0.49872109,-0.49872152,1.75575155,-1.75575369,0.07678417,-0.07678433,0.04376453,-0.04376456,0.02432661,-0.02432668,0.62472704,-0.62472801,0.10954397,-0.10954424,0.35992847,-0.35992869
-0.11105553,3.02970227,-3.02970659,0.50004868,-0.50004918,1.80956794,-1.80957032,0.08180774,-0.08180790,0.04446214,-0.04446218,0.02702514,-0.02702522,0.64163087,-0.64163198,0.11799089,-0.11799118,0.36251067,-0.36251095
-0.10505253,3.13901885,-3.13902355,0.50407865,-0.50407921,1.87162488,-1.87162744,0.08705592,-0.08705609,0.04555197,-0.04555202,0.02991546,-0.02991554,0.66279554,-0.66279678,0.12674006,-0.12674034,0.36768991,-0.36769024
-0.09904952,3.26159674,-3.26160175,0.51033309,-0.51033370,1.94043432,-1.94043703,0.09253625,-0.09253642,0.04700532,-0.04700538,0.03299584,-0.03299593,0.68767990,-0.68768126,0.13569885,-0.13569914,0.37517828,-0.37517867
-0.09304652,3.39515563,-3.39516088,0.51837241,-0.51837305,2.01460144,-2.01460425,0.09827489,-0.09827506,0.04879417,-0.04879424,0.03626488,-0.03626498,0.71575108,-0.71575254,0.14477458,-0.14477487,0.38472189,-0.38472231
-0.08704352,3.53761934,-3.53762478,0.52780902,-0.52780968,2.09286533,-2.09286820,0.10431824,-0.10431842,0.05089253,-0.05089261,0.03972203,-0.03972213,0.74649647,-0.74649800,0.15387662,-0.15387691,0.39611069,-0.39611114
-0.08104052,3.68717542,-3.68718098,0.53831854,-0.53831922,2.17413496,-2.17413786,0.11073409,-0.11073427,0.05327772,-0.05327780,0.04336807,-0.04336818,0.77943408,-0.77943569,0.16291867,-0.16291895,0.40918625,-0.40918674
-0.07503752,3.84232441,-3.84233005,0.54964804,-0.54964873,2.25751894,-2.25752185,0.11761192,-0.11761212,0.05593139,-0.05593148,0.04720561,-0.04720572,0.81412122,-0.81412288,0.17182102,-0.17182129,0.42384702,-0.42384754
-0.06903452,4.00191679,-4.00192248,0.56162101,-0.56162170,2.34234765,-2.34235054,0.12506249,-0.12506269,0.05884039,-0.05884048,0.05123952,-0.05123964,0.85016089,-0.85016260,0.18051272,-0.18051298,0.44005083,-0.44005139
-0.06303152,4.16517564,-4.16518135,0.57413894,-0.57413963,2.42818678,-2.42818964,0.13321634,-0.13321656,0.06199726,-0.06199736,0.05547731,-0.05547743,0.88720617,-0.88720791,0.18893366,-0.18893391,0.45781466,-0.45781525
-0.05702851,4.33170405,-4.33170977,0.58717936,-0.58718005,2.51484135,-2.51484417,0.14222144,-0.14222168,0.06540050,-0.06540060,0.05992934,-0.05992946,0.92496215,-0.92496391,0.19703637,-0.19703660,0.47721131,-0.47721195
-0.05102551,4.50147629,-4.50148202,0.60079059,-0.60079128,2.60234990,-2.60235267,0.15223968,-0.15223994,0.06905443,-0.06905454,0.06460889,-0.06460901,0.96318567,-0.96318745,0.20478743,-0.20478764,0.49836335,-0.49836403
